energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.47273637,14.51001756,0.41728792,6.28367383,0.40057407,6.39599888,0.01278726,0.32617225,0.04787548,1.17546643
-3.46673337,14.67383927,0.42905253,6.27327379,0.41173805,6.54707744,0.01293543,0.32762486,0.04829029,1.19680972
-3.46073037,14.83128867,0.44226212,6.26596318,0.42366940,6.68782206,0.01319320,0.32912582,0.04881648,1.21725171
-3.45472736,14.98294687,0.45692983,6.26267615,0.43634877,6.81784047,0.01356269,0.33073822,0.04946343,1.23657764
-3.44872436,15.12924149,0.47305794,6.26405513,0.44974273,6.93691064,0.01404546,0.33251860,0.05023796,1.25459483
-3.44272136,15.27043859,0.49063774,6.27043003,0.46380469,7.04499272,0.01464229,0.33451607,0.05114401,1.27113916
-3.43671836,15.40664806,0.50964971,6.28181343,0.47847634,7.14223672,0.01535290,0.33677197,0.05218233,1.28608103
-3.43071536,15.53784061,0.53006375,6.29791107,0.49368936,7.22898461,0.01617572,0.33931990,0.05335034,1.29933065
-3.42471236,15.66387371,0.55183965,6.31814658,0.50936746,7.30576629,0.01710761,0.34218619,0.05464206,1.31084215
-3.41870935,15.78452337,0.57492758,6.34169823,0.52542836,7.37328834,0.01814354,0.34539056,0.05604808,1.32061643
-3.41270635,15.89951828,0.59926864,6.36754516,0.54178582,7.43241553,0.01927640,0.34894712,0.05755576,1.32870239
-3.40670335,16.00857298,0.62479528,6.39452034,0.55835139,7.48414486,0.02049683,0.35286525,0.05914941,1.33519638
-3.40070035,16.11141681,0.65143169,6.42136714,0.57503587,7.52957268,0.02179303,0.35715062,0.06081061,1.34023966
-3.39469735,16.20781639,0.67909390,6.44679645,0.59175036,7.56985578,0.02315082,0.36180597,0.06251860,1.34401393
-3.38869435,16.29758940,0.70768978,6.46954165,0.60840688,7.60616782,0.02455365,0.36683170,0.06425069,1.34673494
-3.38269135,16.38060917,0.73711870,6.48840895,0.62491851,7.63965268,0.02598277,0.37222611,0.06598283,1.34864427
-3.37668834,16.45679944,0.76727093,6.50232094,0.64119910,7.67137694,0.02741755,0.37798542,0.06769007,1.34999972
-3.37068534,16.52612045,0.79802687,6.51035191,0.65716267,7.70228354,0.02883586,0.38410328,0.06934723,1.35106437
-3.36468234,16.58854737,0.82925597,6.51175392,0.67272250,7.73314890,0.03021452,0.39057008,0.07092943,1.35209507
-3.35867934,16.64404330,0.86081557,6.50597296,0.68779007,7.76454575,0.03152998,0.39737188,0.07241268,1.35333054
-3.35267634,16.69252908,0.89254961,6.49265539,0.70227405,7.79681360,0.03275888,0.40448909,0.07377453,1.35497986
-3.34667334,16.73385240,0.92428734,6.47164490,0.71607928,7.83003846,0.03387887,0.41189503,0.07499453,1.35721159
-3.34067034,16.76775887,0.95584223,6.44297093,0.72910615,7.86404306,0.03486927,0.41955442,0.07605483,1.36014435
-3.33466733,16.79386730,0.98701101,6.40682959,0.74125020,7.89838828,0.03571187,0.42742190,0.07694058,1.36383903
-3.32866433,16.81165132,1.01757316,6.36355857,0.75240217,7.93238596,0.03639163,0.43544073,0.07764036,1.36829321
-3.32266133,16.82042897,1.04729093,6.31360743,0.76244866,7.96512268,0.03689736,0.44354177,0.07814644,1.37343801
-3.31665833,16.81936147,1.07590988,6.25750511,0.77127313,7.99549363,0.03722227,0.45164285,0.07845500,1.37913761
-3.31065533,16.80746172,1.10316031,6.19582623,0.77875755,8.02224510,0.03736445,0.45964856,0.07856625,1.38519153
-3.30465233,16.78361274,1.12875945,6.12915790,0.78478453,8.04402403,0.03732719,0.46745069,0.07848441,1.39133960
-3.29864932,16.74659561,1.15241459,6.05806867,0.78923976,8.05943222,0.03711918,0.47492919,0.07821759,1.39726952
-3.29264632,16.69512606,1.17382715,5.98308089,0.79201495,8.06708319,0.03675450,0.48195384,0.07777758,1.40262676
-3.28664332,16.62789834,1.19269765,5.90464795,0.79301088,8.06565918,0.03625250,0.48838645,0.07717955,1.40702634
-3.28064032,16.54363472,1.20873152,5.82313709,0.79214058,8.05396587,0.03563742,0.49408374,0.07644162,1.41006616
-3.27463732,16.44113859,1.22164573,5.73881865,0.78933257,8.03098272,0.03493795,0.49890069,0.07558440,1.41134133
-3.26863432,16.31934896,1.23117577,5.65186196,0.78453384,7.99590670,0.03418659,0.50269432,0.07463048,1.41045877
-3.26263132,16.17739381,1.23708315,5.56233786,0.77771264,7.94818781,0.03341881,0.50532773,0.07360383,1.40705180
-3.25662831,16.01464003,1.23916278,5.47022751,0.76886078,7.88755478,0.03267221,0.50667433,0.07252931,1.40079380
-3.25062531,15.83073729,1.23725017,5.37543672,0.75799547,7.81403005,0.03198549,0.50662199,0.07143201,1.39141064
-3.24462231,15.62565366,1.23122802,5.27781475,0.74516055,7.72793344,0.03139738,0.50507696,0.07033679,1.37869124
-3.23861931,15.39970097,1.22103186,5.17717649,0.73042691,7.62987427,0.03094552,0.50196749,0.06926779,1.36249585
-3.23261631,15.15354814,1.20665459,5.07332635,0.71389234,7.52073233,0.03066535,0.49724680,0.06824794,1.34276183
-3.22661331,14.88822148,1.18814946,4.96608265,0.69568046,7.40162859,0.03058897,0.49089542,0.06729869,1.31950657
-3.22061031,14.60509124,1.16563141,4.85530082,0.67593896,7.27388662,0.03074407,0.48292267,0.06643970,1.29282758
-3.21460730,14.30584455,1.13927664,4.74089414,0.65483708,7.13898659,0.03115293,0.47336727,0.06568862,1.26289975
-3.20860430,13.99244560,1.10932028,4.62285091,0.63256244,6.99851357,0.03183155,0.46229701,0.06506104,1.22996997
-3.20260130,13.66708435,1.07605226,4.50124694,0.60931727,6.85410243,0.03278884,0.44980748,0.06457039,1.19434934
-3.19659830,13.33211594,1.03981146,4.37625305,0.58531424,6.70738164,0.03402607,0.43601990,0.06422800,1.15640336
-3.19059530,12.98999349,1.00097839,4.24813706,0.56077190,6.55991832,0.03553643,0.42107814,0.06404321,1.11654057
-3.18459230,12.64319722,0.95996654,4.11726054,0.53590998,6.41316689,0.03730485,0.40514506,0.06402343,1.07520020
-3.17858929,12.29416311,0.91721295,3.98407064,0.51094477,6.26842350,0.03930803,0.38839835,0.06417432,1.03283910
-3.17258629,11.94521461,0.87316811,3.84908777,0.48608452,6.12678813,0.04151472,0.37102591,0.06449993,0.98991885
-3.16658329,11.59850044,0.82828577,3.71288993,0.46152526,5.98913587,0.04388627,0.35322119,0.06500286,0.94689318
-3.16058029,11.25594124,0.78301293,3.57609489,0.43744703,5.85609845,0.04637742,0.33517838,0.06568430,0.90419640
-3.15457729,10.91918769,0.73778041,3.43934115,0.41401070,5.72805675,0.04893731,0.31708789,0.06654417,0.86223304
-3.14857429,10.58959147,0.69299435,3.30326899,0.39135544,5.60514416,0.05151077,0.29913216,0.06758105,0.82136908
-3.14257129,10.26819034,0.64902881,3.16850246,0.36959697,5.48726066,0.05403975,0.28148188,0.06879223,0.78192493
-3.13656828,9.95570740,0.60621978,3.03563326,0.34882653,5.37409636,0.05646492,0.26429289,0.07017349,0.74417037
-3.13056528,9.65256413,0.56486073,2.90520717,0.32911060,5.26516357,0.05872739,0.24770368,0.07171904,0.70832123
-3.12456228,9.35890596,0.52519966,2.77771352,0.31049142,5.15983541,0.06077043,0.23183371,0.07342124,0.67453810
-3.11855928,9.07463866,0.48743777,2.65357789,0.29298816,5.05738923,0.06254123,0.21678236,0.07527041,0.64292665
-3.11255628,8.79947338,0.45172968,2.53315823,0.27659865,4.95705287,0.06399252,0.20262871,0.07725453,0.61353961
-3.10655328,8.53297783,0.41818496,2.41674403,0.26130165,4.85805154,0.06508408,0.18943197,0.07935908,0.58638002
-3.10055028,8.27463115,0.38687099,2.30455847,0.24705952,4.75965352,0.06578402,0.17723256,0.08156677,0.56140574
-3.09454727,8.02387973,0.35781688,2.19676310,0.23382109,4.66121288,0.06606981,0.16605383,0.08385748,0.53853481
-3.08854427,7.78019198,0.33101818,2.09346439,0.22152479,4.56220762,0.06592902,0.15590422,0.08620816,0.51765145
-3.08254127,7.54310963,0.30644228,1.99472203,0.21010171,4.46227216,0.06535969,0.14677987,0.08859297,0.49861265
-3.07653827,7.31229418,0.28403430,1.90055813,0.19947869,4.36122312,0.06437041,0.13866754,0.09098343,0.48125490
-3.07053527,7.08756695,0.26372311,1.81096712,0.18958125,4.25907807,0.06298001,0.13154781,0.09334880,0.46540102
-3.06453227,6.86894211,0.24542746,1.72592582,0.18033620,4.15606681,0.06121695,0.12539842,0.09565655,0.45086692
-3.05852926,6.65665182,0.22906197,1.64540345,0.17167413,4.05263535,0.05911843,0.12019764,0.09787302,0.43746812
-3.05252626,6.45116354,0.21454283,1.56937121,0.16353141,3.94944290,0.05672924,0.11592771,0.09996414,0.42502578
-3.04652326,6.25318933,0.20179310,1.49781119,0.15585196,3.84735212,0.05410045,0.11257809,0.10189627,0.41337237
-3.04052026,6.06368737,0.19074740,1.43072457,0.14858854,3.74741351,0.05128790,0.11014860,0.10363715,0.40235662
-3.03451726,5.88385585,0.18135605,1.36813872,0.14170375,3.65084418,0.04835074,0.10865224,0.10515684,0.39184776
-3.02851426,5.71511966,0.17358837,1.31011326,0.13517058,3.55900196,0.04534988,0.10811766,0.10642866,0.38173903
-3.02251126,5.55910983,0.16743521,1.25674470,0.12897264,3.47335521,0.04234655,0.10859119,0.10743011,0.37195025
-3.01650825,5.41763630,0.16291054,1.20816978,0.12310406,3.39544905,0.03940093,0.11013829,0.10814366,0.36242950
-3.01050525,5.29265381,0.16005209,1.16456698,0.11756904,3.32686848,0.03657097,0.11284436,0.10855750,0.35315385
-3.00450225,5.18622141,0.15892098,1.12615639,0.11238112,3.26919901,0.03391137,0.11681478,0.10866606,0.34412909
-2.99849925,5.10045570,0.15960022,1.09319748,0.10756224,3.22398525,0.03147274,0.12217418,0.10847039,0.33538858
-2.99249625,5.03747811,0.16219224,1.06598474,0.10314153,3.19268825,0.02930099,0.12906467,0.10797835,0.32699109
-2.98649325,4.99935697,0.16681530,1.04484115,0.09915396,3.17664208,0.02743687,0.13764323,0.10720458,0.31901790
-2.98049025,4.98804504,0.17359888,1.03010928,0.09563891,3.17701072,0.02591571,0.14807801,0.10617031,0.31156911
-2.97448724,5.00531370,0.18267811,1.02214016,0.09263850,3.19474613,0.02476732,0.16054364,0.10490291,0.30475939
-2.96848424,5.05268539,0.19418744,1.02128001,0.09019609,3.23054870,0.02401598,0.17521559,0.10343530,0.29871316
-2.96248124,5.13136602,0.20825352,1.02785511,0.08835463,3.28483136,0.02368052,0.19226366,0.10180521,0.29355965
-2.95647824,5.24217962,0.22498774,1.04215514,0.08715513,3.35768883,0.02377454,0.21184469,0.10005420,0.28942764
-2.95047524,5.38550779,0.24447842,1.06441550,0.08663521,3.44887342,0.02430653,0.23409482,0.09822674,0.28644042
-2.94447224,5.56123635,0.26678314,1.09479921,0.08682778,3.55777885,0.02528016,0.25912130,0.09636899,0.28471085
-2.93846923,5.76871218,0.29192140,1.13337910,0.08775989,3.68343346,0.02669441,0.28699444,0.09452772,0.28433688
-2.93246623,6.00671261,0.31986789,1.18012104,0.08945172,3.82450381,0.02854386,0.31773976,0.09274907,0.28539758
-2.92646323,6.27342972,0.35054689,1.23486903,0.09191586,3.97930966,0.03081879,0.35133085,0.09107738,0.28794976
-2.92046023,6.56647152,0.38382783,1.29733297,0.09515668,4.14585043,0.03350540,0.38768324,0.08955409,0.29202542
-2.91445723,6.88288115,0.41952252,1.36707981,0.09916998,4.32184325,0.03658592,0.42664960,0.08821658,0.29762986
-2.90845423,7.21917471,0.45738414,1.44352884,0.10394281,4.50477168,0.04003878,0.46801671,0.08709731,0.30474073
-2.90245123,7.57139740,0.49710821,1.52595147,0.10945342,4.69194404,0.04383874,0.51150428,0.08622292,0.31330781
-2.89644822,7.93519679,0.53833555,1.61347609,0.11567141,4.88055935,0.04795705,0.55676607,0.08561355,0.32325353
-2.89044522,8.30591121,0.58065731,1.70509788,0.12255791,5.06777865,0.05236164,0.60339316,0.08528237,0.33447436
-2.88444222,8.67867033,0.62362185,1.79969370,0.13006592,5.25079893,0.05701724,0.65091961,0.08523523,0.34684264
-2.87843922,9.04850454,0.66674348,1.89604160,0.13814068,5.42692686,0.06188573,0.69883036,0.08547060,0.36020915
-2.87243622,9.41045899,0.70951243,1.99284450,0.14672001,5.59364895,0.06692627,0.74657111,0.08597963,0.37440598
-2.86643322,9.75970813,0.75140616,2.08875724,0.15573475,5.74869560,0.07209569,0.79356003,0.08674656,0.38924993
-2.86043022,10.09166638,0.79190119,2.18241609,0.16510921,5.89009597,0.07734879,0.83920080,0.08774921,0.40454605
-2.85442721,10.40209093,0.83048528,2.27246980,0.17476155,6.01622182,0.08263872,0.88289664,0.08895980,0.42009144
-2.84842421,10.68717315,0.86666941,2.35761095,0.18460432,6.12581842,0.08791739,0.92406483,0.09034583,0.43567923
-2.84242121,10.94361564,0.89999924,2.43660675,0.19454500,6.21802185,0.09313600,0.96215108,0.09187130,0.45110256
-2.83641821,11.16869313,0.93006552,2.50832797,0.20448667,6.29236251,0.09824553,0.99664345,0.09349790,0.46615868
-2.83041521,11.36029596,0.95651327,2.57177543,0.21432886,6.34875551,0.10319736,1.02708518,0.09518645,0.48065303
-2.82441221,11.51695632,0.97904946,2.62610295,0.22396852,6.38747946,0.10794393,1.05308609,0.09689839,0.49440336
-2.81840920,11.63785794,0.99744886,2.67063641,0.23330131,6.40914551,0.11243955,1.07433216,0.09859723,0.50724378
-2.81240620,11.72283093,1.01155832,2.70488844,0.24222314,6.41465939,0.11664116,1.09059302,0.10025019,0.51902887
-2.80640320,11.77233407,1.02129907,2.72856845,0.25063187,6.40517905,0.12050931,1.10172720,0.10182958,0.52963755
-2.80040020,11.78742706,1.02666738,2.74158807,0.25842945,6.38207077,0.12400909,1.10768507,0.10331431,0.53897699
-2.79439720,11.76973546,1.02773364,2.74406209,0.26552415,6.34686662,0.12711119,1.10850938,0.10469112,0.54698616
-2.78839420,11.72141086,1.02463989,2.73630505,0.27183305,6.30122528,0.12979293,1.10433362,0.10595571,0.55363912
-2.78239120,11.64508838,1.01759613,2.71882382,0.27728457,6.24689843,0.13203931,1.09537815,0.10711365,0.55894785
-2.77638819,11.54384309,1.00687547,2.69230652,0.28182103,6.18570350,0.13384397,1.08194456,0.10818102,0.56296444
-2.77038519,11.42114620,0.99280831,2.65760814,0.28540108,6.11950356,0.13521003,1.06440817,0.10918468,0.56578246
-2.76438219,11.28082111,0.97577568,2.61573303,0.28800180,6.05019376,0.13615075,1.04320920,0.11016229,0.56753746
-2.75837919,11.12699885,0.95620192,2.56781489,0.28962050,5.97969366,0.13668998,1.01884260,0.11116183,0.56840617
-2.75237619,10.96407163,0.93454669,2.51509409,0.29027587,5.90994364,0.13686226,0.99184704,0.11224082,0.56860452
-2.74637319,10.79664311,0.91129643,2.45889304,0.29000858,5.84290363,0.13671262,0.96279311,0.11346501,0.56838416
-2.74037019,10.62947360,0.88695538,2.40058952,0.28888103,5.78055193,0.13629594,0.93227101,0.11490671,0.56802750
-2.73436718,10.46741864,0.86203618,2.34158846,0.28697635,5.72488183,0.13567594,0.90087809,0.11664265,0.56784124
-2.72836418,10.31535983,0.83705015,2.28329252,0.28439653,5.67789419,0.13492372,0.86920631,0.11875154,0.56814847
-2.72236118,10.17812710,0.81249748,2.22707179,0.28125975,5.64158413,0.13411592,0.83782993,0.12131121,0.56927951
-2.71635818,10.06041284,0.78885725,2.17423340,0.27769697,5.61792085,0.13333249,0.80729375,0.12439563,0.57156161
-2.71035518,9.96667876,0.76657784,2.12599145,0.27384782,5.60882007,0.13265424,0.77810200,0.12807169,0.57530811
-2.70435218,9.90105766,0.74606763,2.08343821,0.26985610,5.61610920,0.13216007,0.75070835,0.13239601,0.58080708
-2.69834917,9.86725294,0.72768649,2.04751741,0.26586495,5.64148631,0.13192421,0.72550711,0.13741182,0.58831022
-2.69234617,9.86843961,0.71173832,2.01900056,0.26201189,5.68647430,0.13201339,0.70282596,0.14314615,0.59802239
-2.68634317,9.90717102,0.69846487,1.99846718,0.25842411,5.75237245,0.13248420,0.68292054,0.14960738,0.61009217
-2.68034017,9.98529582,0.68804118,1.98628992,0.25521403,5.84020790,0.13338065,0.66597093,0.15678325,0.62460422
-2.67433717,10.10388972,0.68057296,1.98262531,0.25247555,5.95068961,0.13473225,0.65208025,0.16463968,0.64157351
-2.66833417,10.26320629,0.67609586,1.98741068,0.25028101,6.08416779,0.13655239,0.64127553,0.17312019,0.66094224
-2.66233117,10.46265017,0.67457704,2.00036780,0.24867911,6.24060120,0.13883746,0.63351072,0.18214626,0.68257926
-2.65632816,10.70077544,0.67591873,2.02101329,0.24769389,6.41953477,0.14156655,0.62867190,0.19161852,0.70628255
-2.65032516,10.97531068,0.67996389,2.04867551,0.24732478,6.62008933,0.14470179,0.62658432,0.20141880,0.73178450
-2.64432216,11.28321069,0.68650372,2.08251769,0.24754776,6.84096458,0.14818941,0.62702128,0.21141306,0.75876004
-2.63831916,11.62073406,0.69528657,2.12156626,0.24831750,7.08045601,0.15196148,0.62971419,0.22145502,0.78683715
-2.63231616,11.98354386,0.70602806,2.16474344,0.24957054,7.33648554,0.15593813,0.63436367,0.23139043,0.81560960
-2.62631316,12.36682797,0.71842183,2.21090281,0.25122907,7.60664516,0.16003033,0.64065100,0.24106181,0.84465110
-2.62031016,12.76543451,0.73215037,2.25886630,0.25320537,7.88825206,0.16414307,0.64824960,0.25031342,0.87353057
-2.61430715,13.17401673,0.74689561,2.30746109,0.25540650,8.17841337,0.16817870,0.65683600,0.25899632,0.90182745
-2.60830415,13.58718190,0.76234863,2.35555494,0.25773918,8.47409798,0.17204043,0.66609973,0.26697329,0.92914680
-2.60230115,13.99963810,0.77821812,2.40208838,0.26011436,8.77221297,0.17563572,0.67575200,0.27412334,0.95513308
-2.59629815,14.40633313,0.79423729,2.44610254,0.26245153,9.06968156,0.17887950,0.68553253,0.28034564,0.97948232
-2.59029515,14.80258047,0.81016892,2.48676155,0.26468239,9.36351982,0.18169701,0.69521462,0.28556279,1.00195193
-2.58429215,15.18416770,0.82580855,2.52336879,0.26675370,9.65090939,0.18402619,0.70460806,0.28972311,1.02236775
-2.57828914,15.54744385,0.84098568,2.55537657,0.26862938,9.92926349,0.18581948,0.71356021,0.29280207,1.04062824
-2.57228614,15.88938314,0.85556320,2.58238919,0.27029149,10.19628410,0.18704500,0.72195507,0.29480258,1.05670536
-2.56628314,16.20762384,0.86943524,2.60415973,0.27174037,10.45000830,0.18768707,0.72971074,0.29575443,1.07064250
-2.56028014,16.50048202,0.88252380,2.62058118,0.27299376,10.68884229,0.18774602,0.73677557,0.29571266,1.08254936
-2.55427714,16.76694097,0.89477450,2.63167278,0.27408505,10.91158208,0.18723736,0.74312332,0.29475513,1.09259434
-2.54827414,17.00661805,0.90615188,2.63756276,0.27506085,11.11742039,0.18619042,0.74874776,0.29297944,1.10099467
-2.54227114,17.21971177,0.91663467,2.63846866,0.27597785,11.30593945,0.18464640,0.75365711,0.29049918,1.10800491
-2.53626813,17.40693201,0.92621139,2.63467651,0.27689941,11.47709042,0.18265608,0.75786878,0.28744003,1.11390437
-2.53026513,17.56941733,0.93487666,2.62652024,0.27789181,11.63116002,0.18027729,0.76140469,0.28393549,1.11898409
-2.52426213,17.70864301,0.94262838,2.61436229,0.27902059,11.76872593,0.17757219,0.76428748,0.28012286,1.12353386
-2.51825913,17.82632414,0.94946604,2.59857661,0.28034701,11.89060247,0.17460458,0.76653784,0.27613929,1.12783002
-2.51225613,17.92431746,0.95539015,2.57953464,0.28192486,11.99777891,0.17143737,0.76817308,0.27211830,1.13212436
-2.50625313,18.00452595,0.96040281,2.55759482,0.28379783,12.09135265,0.16813025,0.76920689,0.26818676,1.13663475
-2.50025013,18.06880953,0.96450923,2.53309599,0.28599749,12.17246004,0.16473778,0.76965031,0.26446250,1.14153756
-2.49424712,18.11890521,0.96772012,2.50635448,0.28854198,12.24220777,0.16130781,0.76951374,0.26105252,1.14696249
-2.48824412,18.15635916,0.97005463,2.47766470,0.29143556,12.30160766,0.15788049,0.76880974,0.25805193,1.15298952
-2.48224112,18.18247320,0.97154360,2.44730282,0.29466890,12.35151785,0.15448765,0.76755642,0.25554343,1.15964836
-2.47623812,18.19826706,0.97223284,2.41553286,0.29822017,12.39259309,0.15115283,0.76578111,0.25359743,1.16692024
-2.47023512,18.20445772,0.97218630,2.38261433,0.30205687,12.42524653,0.14789163,0.76352398,0.25227265,1.17474171
-2.46423212,18.20145603,0.97148866,2.34881084,0.30613832,12.44962501,0.14471251,0.76084134,0.25161702,1.18301063
-2.45822911,18.18938043,0.97024747,2.31439862,0.31041865,12.46559926,0.14161795,0.75780845,0.25166895,1.19159357
-2.45222611,18.16808663,0.96859447,2.27967435,0.31485013,12.47276965,0.13860584,0.75452146,0.25245857,1.20033475
-2.44622311,18.13721163,0.96668615,2.24496145,0.31938678,12.47048755,0.13567093,0.75109845,0.25400901,1.20906571
-2.44022011,18.09622957,0.96470347,2.21061432,0.32398797,12.45789124,0.13280641,0.74767934,0.25633758,1.21761554
-2.43421711,18.04451651,0.96285070,2.17702008,0.32862186,12.43395493,0.13000539,0.74442469,0.25945655,1.22582120
-2.42821411,17.98142048,0.96135357,2.14459741,0.33326853,12.39754832,0.12726220,0.74151344,0.26337376,1.23353721
-2.42221111,17.90633305,0.96045661,2.11379247,0.33792256,12.34750365,0.12457351,0.73913946,0.26809269,1.24064467
-2.41620810,17.81875835,0.96041981,2.08507186,0.34259498,12.28268678,0.12193912,0.73750719,0.27361213,1.24705879
-2.41020510,17.71837554,0.96151472,2.05891292,0.34731434,12.20206854,0.11936244,0.73682654,0.27992550,1.25273478
-2.40420210,17.60509111,0.96401993,2.03579153,0.35212700,12.10479223,0.11685065,0.73730705,0.28701970,1.25767169
-2.39819910,17.47907777,0.96821608,2.01616819,0.35709631,11.99023394,0.11441453,0.73915178,0.29487370,1.26191397
-2.39219610,17.34079760,0.97438043,2.00047269,0.36230093,11.85805198,0.11206794,0.74255097,0.30345695,1.26555064
-2.38619310,17.19100783,0.98278095,1.98908831,0.36783214,11.70822309,0.10982713,0.74767586,0.31272765,1.26871199
-2.38019010,17.03074881,0.99367018,1.98233624,0.37379033,11.54106321,0.10770978,0.75467291,0.32263122,1.27156393
-2.37418709,16.86131482,1.00727876,1.98046093,0.38028074,11.35723198,0.10573394,0.76365859,0.33309885,1.27430020
-2.36818409,16.68420933,1.02380888,1.98361727,0.38740870,11.15772074,0.10391697,0.77471512,0.34404658,1.27713284
-2.36218109,16.50108738,1.04342771,1.99186025,0.39527453,10.94382503,0.10227443,0.78788721,0.35537478,1.28028121
-2.35617809,16.31368858,1.06626114,2.00513776,0.40396836,10.71710317,0.10081915,0.80318016,0.36696833,1.28396032
-2.35017509,16.12376473,1.09238788,2.02328705,0.41356516,10.47932351,0.09956038,0.82055924,0.37869750,1.28836887
-2.34417209,15.93300647,1.12183438,2.04603512,0.42412023,10.23240335,0.09850321,0.83995056,0.39041956,1.29367780
-2.33816908,15.74297331,1.15457061,2.07300328,0.43566537,9.97834300,0.09764817,0.86124338,0.40198115,1.30001989
-2.33216608,15.55503117,1.19050733,2.10371586,0.44820605,9.71915840,0.09699117,0.88429377,0.41322132,1.30748112
-2.32616308,15.37030087,1.22949469,2.13761261,0.46171964,9.45681593,0.09652355,0.90892956,0.42397520,1.31609421
-2.32016008,15.18962044,1.27132281,2.17406460,0.47615493,9.19317242,0.09623247,0.93495620,0.43407804,1.32583482
-2.31415708,15.01352294,1.31572415,2.21239278,0.49143297,8.92992319,0.09610144,0.96216352,0.44336955,1.33662081
-2.30815408,14.84223053,1.36237799,2.25188845,0.50744921,8.66856004,0.09611100,0.99033283,0.45169833,1.34831443
-2.30215108,14.67566451,1.41091687,2.29183470,0.52407691,8.41034075,0.09623947,1.01924414,0.45892602,1.36072772
-2.29614807,14.51346981,1.46093490,2.33152792,0.54117161,8.15627050,0.09646377,1.04868311,0.46493120,1.37363059
-2.29014507,14.35505177,1.51199766,2.37029814,0.55857646,7.90709542,0.09676019,1.07844736,0.46961266,1.38676147
-2.28414207,14.19962234,1.56365340,2.40752758,0.57612819,7.66330732,0.09710506,1.10835177,0.47289192,1.39983973
-2.27813907,14.04625209,1.61544487,2.44266621,0.59366335,7.42515850,0.09747538,1.13823256,0.47471490,1.41257943
-2.27213607,13.89392469,1.66692154,2.47524379,0.61102442,7.19268487,0.09784925,1.16794970,0.47505268,1.42470343
-2.26613307,13.74159000,1.71765120,2.50487782,0.62806559,6.96573550,0.09820614,1.19738781,0.47390131,1.43595722
-2.26013007,13.58821295,1.76723075,2.53127708,0.64465775,6.74400657,0.09852705,1.22645512,0.47128062,1.44612154
-2.25412706,13.43281504,1.81529515,2.55424068,0.66069238,6.52707751,0.09879447,1.25508084,0.46723235,1.45502305
-2.24812406,13.27450674,1.86152434,2.57365274,0.67608419,6.31444770,0.09899228,1.28321071,0.46181747,1.46254240
-2.24212106,13.11250934,1.90564739,2.58947322,0.69077222,6.10557174,0.09910548,1.31080133,0.45511303,1.46861908
-2.23611806,12.94616585,1.94744381,2.60172535,0.70471935,5.89989222,0.09911996,1.33781314,0.44720872,1.47325281
-2.23011506,12.77494118,1.98674171,2.61048055,0.71791025,5.69686865,0.09902223,1.36420285,0.43820325,1.47650106
-2.22411206,12.59841283,2.02341297,2.61584166,0.73034777,5.49600215,0.09879914,1.38991533,0.42820086,1.47847305
-2.21810905,12.41625361,2.05736561,2.61792549,0.74204803,5.29685529,0.09843775,1.41487572,0.41730801,1.47932021
-2.21210605,12.22820862,2.08853382,2.61684568,0.75303450,5.09906708,0.09792523,1.43898214,0.40563063,1.47922376
-2.20610305,12.03406889,2.11686625,2.61269686,0.76333134,4.90236332,0.09724893,1.46209939,0.39327166,1.47837997
-2.20010005,11.83364429,2.14231337,2.60554096,0.77295649,4.70656259,0.09639651,1.48405417,0.38032938,1.47698399
-2.19409705,11.62673818,2.16481473,2.59539645,0.78191491,4.51157827,0.09535626,1.50463219,0.36689623,1.47521318
-2.18809405,11.41312607,2.18428706,2.58223113,0.79019251,4.31741728,0.09411747,1.52357742,0.35305824,1.47321095
-2.18209105,11.19254035,2.20061408,2.56595882,0.79775099,4.12417595,0.09267088,1.54059374,0.33889500,1.47107205
-2.17608804,10.96466252,2.21363901,2.54644026,0.80452429,3.93203366,0.09100919,1.55534916,0.32448005,1.46883039
-2.17008504,10.72912379,2.22316030,2.52348799,0.81041672,3.74124468,0.08912759,1.56748244,0.30988161,1.46645016
-2.16408204,10.48551477,2.22893135,2.49687530,0.81530308,3.55212877,0.08702423,1.57661215,0.29516354,1.46382092
-2.15807904,10.23340369,2.23066436,2.46634845,0.81903094,3.36506085,0.08470066,1.58234791,0.28038636,1.46075715
-2.15207604,9.97236283,2.22803857,2.43164193,0.82142503,3.18046029,0.08216216,1.58430331,0.26560827,1.45700253
-2.14607304,9.70200167,2.22071257,2.39249570,0.82229358,2.99877989,0.07941795,1.58211026,0.25088604,1.45223886
-2.14007004,9.42200531,2.20834032,2.34867381,0.82143648,2.82049514,0.07648126,1.57543404,0.23627574,1.44609935
-2.13406703,9.13217629,2.19059011,2.29998334,0.81865479,2.64609379,0.07336930,1.56398864,0.22183325,1.43818572
-2.12806403,8.83247750,2.16716573,2.24629280,0.81376122,2.47606617,0.07010301,1.54755157,0.20761441,1.42808844
-2.12206103,8.52307411,2.13782857,2.18754912,0.80659109,2.31089627,0.06670673,1.52597761,0.19367511,1.41540896
-2.11605803,8.20437229,2.10241974,2.12379240,0.79701322,2.15105408,0.06320781,1.49921090,0.18007095,1.39978313
-2.11005503,7.87705257,2.06088083,2.05516760,0.78494014,1.99698900,0.05963597,1.46729468,0.16685688,1.38090444
