energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.14257129,5.76949256,0.00102816,0.00000000,0.91053609,4.99816324,0.00809781,0.22675114,0.00630500,0.63389104
-3.13656828,6.11434631,0.00114813,0.00000000,0.96660650,5.28781658,0.00744255,0.23954822,0.00667934,0.68080724
-3.13056528,6.47109734,0.00127753,0.00000000,1.02248583,5.58802377,0.00683573,0.25273081,0.00713852,0.72859190
-3.12456228,6.83313251,0.00141574,0.00000000,1.07714427,5.89281431,0.00627553,0.26605722,0.00767730,0.77656620
-3.11855928,7.19345366,0.00156196,0.00000000,1.12954362,6.19584655,0.00575996,0.27928283,0.00828970,0.82402312
-3.11255628,7.54485147,0.00171523,0.00000000,1.17866532,6.49056804,0.00528700,0.29216600,0.00896910,0.87024440
-3.10655328,7.88009329,0.00187443,0.00000000,1.22353891,6.77038953,0.00485472,0.30447406,0.00970840,0.91451870
-3.10055028,8.19211916,0.00203830,0.00000000,1.26326978,7.02886700,0.00446131,0.31598910,0.01050010,0.95616018
-3.09454727,8.47423959,0.00220547,0.00000000,1.29706533,7.25988579,0.00410515,0.32651339,0.01133647,0.99452715
-3.08854427,8.72032790,0.00237451,0.00000000,1.32425847,7.45784004,0.00378483,0.33587433,0.01220969,1.02903987
-3.08254127,8.92500014,0.00254392,0.00000000,1.34432760,7.61780063,0.00349910,0.34392868,0.01311199,1.05919705
-3.07653827,9.08377534,0.00271221,0.00000000,1.35691231,7.73566509,0.00324689,0.35056590,0.01403577,1.08459025
-3.07053527,9.19320977,0.00287792,0.00000000,1.36182411,7.80828325,0.00302726,0.35571062,0.01497377,1.10491568
-3.06453227,9.25099961,0.00303968,0.00000000,1.35905185,7.83355346,0.00283935,0.35932398,0.01591913,1.11998296
-3.05852926,9.25604762,0.00319623,0.00000000,1.34876161,7.81048532,0.00268233,0.36140392,0.01686551,1.12972038
-3.05252626,9.20849126,0.00334648,0.00000000,1.33129100,7.73922629,0.00255540,0.36198439,0.01780712,1.13417647
-3.04652326,9.10969082,0.00348950,0.00000000,1.30713832,7.62105105,0.00245773,0.36113348,0.01873876,1.13351791
-3.04052026,8.96217865,0.00362460,0.00000000,1.27694699,7.45831454,0.00238839,0.35895063,0.01965576,1.12802375
-3.03451726,8.76957165,0.00375131,0.00000000,1.24148581,7.25437061,0.00234642,0.35556299,0.02055397,1.11807637
-3.02851426,8.53645130,0.00386943,0.00000000,1.20162618,7.01346045,0.00233075,0.35112112,0.02142963,1.10414949
-3.02251126,8.26821673,0.00397898,0.00000000,1.15831697,6.74057574,0.00234021,0.34579422,0.02227926,1.08679380
-3.01650825,7.97091746,0.00408026,0.00000000,1.11255823,6.44130284,0.00237358,0.33976504,0.02309954,1.06662096
-3.01050525,7.65107322,0.00417380,0.00000000,1.06537470,6.12165461,0.00242959,0.33322486,0.02388711,1.04428660
-3.00450225,7.31548848,0.00426039,0.00000000,1.01779018,5.78789722,0.00250695,0.32636844,0.02463848,1.02047305
-2.99849925,6.97106919,0.00434100,0.00000000,0.97080356,5.44637876,0.00260443,0.31938950,0.02534988,0.99587265
-2.99249625,6.62464889,0.00441685,0.00000000,0.92536735,5.10336606,0.00272087,0.31247658,0.02601716,0.97117211
-2.98649325,6.28283014,0.00448931,0.00000000,0.88236935,4.76489559,0.00285532,0.30580966,0.02663576,0.94703862
-2.98049025,5.95184620,0.00455996,0.00000000,0.84261778,4.43664283,0.00300704,0.29955741,0.02720069,0.92410812
-2.97448724,5.63744657,0.00463049,0.00000000,0.80683015,4.12381341,0.00317564,0.29387536,0.02770663,0.90297591
-2.96848424,5.34480818,0.00470276,0.00000000,0.77562591,3.83105818,0.00336115,0.28890475,0.02814800,0.88418979
-2.96248124,5.07847282,0.00477874,0.00000000,0.74952264,3.56241254,0.00356409,0.28477216,0.02851917,0.86824563
-2.95647824,4.84230966,0.00486052,0.00000000,0.72893557,3.32125965,0.00378554,0.28158980,0.02881471,0.85558511
-2.95047524,4.63950077,0.00495028,0.00000000,0.71417984,3.11031553,0.00402724,0.27945619,0.02902958,0.84659535
-2.94447224,4.47254619,0.00505025,0.00000000,0.70547504,2.93163354,0.00429157,0.27845730,0.02915947,0.84160989
-2.93846923,4.34328468,0.00516271,0.00000000,0.70295138,2.78662491,0.00458163,0.27866770,0.02920106,0.84091042
-2.93246623,4.25292576,0.00528997,0.00000000,0.70665674,2.67609161,0.00490121,0.28015173,0.02915227,0.84472892
-2.92646323,4.20208871,0.00543426,0.00000000,0.71656424,2.60026794,0.00525471,0.28296435,0.02901249,0.85324942
-2.92046023,4.19084432,0.00559774,0.00000000,0.73257941,2.55886720,0.00564712,0.28715169,0.02878276,0.86660911
-2.91445723,4.21875601,0.00578241,0.00000000,0.75454677,2.55113019,0.00608383,0.29275097,0.02846584,0.88489822
-2.90845423,4.28491744,0.00599004,0.00000000,0.78225537,2.57587313,0.00657053,0.29978982,0.02806622,0.90815877
-2.90245123,4.38798486,0.00622209,0.00000000,0.81544297,2.63153277,0.00711296,0.30828499,0.02759009,0.93638176
-2.89644822,4.52620338,0.00647962,0.00000000,0.85379885,2.71620772,0.00771671,0.31824043,0.02704513,0.96950318
-2.89044522,4.69742733,0.00676321,0.00000000,0.89696540,2.82769531,0.00838694,0.32964487,0.02644031,1.00739895
-2.88444222,4.89913571,0.00707287,0.00000000,0.94453838,2.96352425,0.00912810,0.34246898,0.02578562,1.04987929
-2.87843922,5.12844473,0.00740797,0.00000000,0.99606654,3.12098386,0.00994365,0.35666243,0.02509166,1.09668299
-2.87243622,5.38211958,0.00776720,0.00000000,1.05105064,3.29715093,0.01083581,0.37215095,0.02436935,1.14747223
-2.86643322,5.65658833,0.00814847,0.00000000,1.10894260,3.48891571,0.01180524,0.38883373,0.02362950,1.20182860
-2.86043022,5.94796051,0.00854896,0.00000000,1.16914510,3.69300864,0.01285088,0.40658140,0.02288247,1.25925086
-2.85442721,6.25205300,0.00896505,0.00000000,1.23101220,3.90602917,0.01396974,0.42523480,0.02213787,1.31915516
-2.84842421,6.56442525,0.00939242,0.00000000,1.29385146,4.12447804,0.01515680,0.44460484,0.02140428,1.38087806
-2.84242121,6.88042526,0.00982606,0.00000000,1.35692780,4.34479382,0.01640496,0.46447356,0.02068907,1.44368268
-2.83641821,7.19524709,0.01026039,0.00000000,1.41946955,4.56339435,0.01770508,0.48459656,0.01999826,1.50676816
-2.83041521,7.50399960,0.01068934,0.00000000,1.48067675,4.77672292,0.01904612,0.50470672,0.01933652,1.56928238
-2.82441221,7.80178544,0.01110652,0.00000000,1.53973166,4.98129873,0.02041533,0.52451944,0.01870721,1.63033769
-2.81840920,8.08378844,0.01150534,0.00000000,1.59581155,5.17377067,0.02179851,0.54373899,0.01811249,1.68902917
-2.81240620,8.34536677,0.01187919,0.00000000,1.64810328,5.35097295,0.02318042,0.56206604,0.01755350,1.74445504
-2.80640320,8.58214878,0.01222161,0.00000000,1.69581936,5.50998094,0.02454515,0.57920597,0.01703058,1.79573825
-2.80040020,8.79012802,0.01252644,0.00000000,1.73821506,5.64816512,0.02587661,0.59487772,0.01654358,1.84204870
-2.79439720,8.96575376,0.01278800,0.00000000,1.77460580,5.76324128,0.02715896,0.60882288,0.01609201,1.88262511
-2.78839420,9.10601348,0.01300122,0.00000000,1.80438435,5.85331492,0.02837715,0.62081449,0.01567542,1.91679580
-2.78239120,9.20850395,0.01316180,0.00000000,1.82703693,5.91691801,0.02951735,0.63066542,0.01529352,1.94399749
-2.77638819,9.27148805,0.01326626,0.00000000,1.84215785,5.95303665,0.03056735,0.63823568,0.01494640,1.96379144
-2.77038519,9.29393509,0.01331209,0.00000000,1.84946171,5.96112831,0.03151697,0.64343857,0.01463468,1.97587641
-2.76438219,9.27554282,0.01329774,0.00000000,1.84879291,5.94112811,0.03235826,0.64624519,0.01435953,1.98009777
-2.75837919,9.21674061,0.01322271,0.00000000,1.84013182,5.89344362,0.03308572,0.64668715,0.01412267,1.97645261
-2.75237619,9.11867327,0.01308748,0.00000000,1.82359740,5.81893841,0.03369640,0.64485730,0.01392636,1.96509052
-2.74637319,8.98316646,0.01289355,0.00000000,1.79944595,5.71890494,0.03418977,0.64090835,0.01377318,1.94631007
-2.74037019,8.81267474,0.01264335,0.00000000,1.76806609,5.59502762,0.03456769,0.63504942,0.01366592,1.92055107
-2.73436718,8.61021410,0.01234018,0.00000000,1.72996989,5.44933753,0.03483407,0.62754040,0.01360735,1.88838288
-2.72836418,8.37928133,0.01198810,0.00000000,1.68578051,5.28416000,0.03499461,0.61868454,0.01359994,1.85048896
-2.72236118,8.12376276,0.01159186,0.00000000,1.63621662,5.10205705,0.03505638,0.60881921,0.01364563,1.80764839
-2.71635818,7.84783532,0.01115677,0.00000000,1.58207420,4.90576625,0.03502737,0.59830529,0.01374557,1.76071456
-2.71035518,7.55586283,0.01068853,0.00000000,1.52420606,4.69813798,0.03491604,0.58751537,0.01389987,1.71059193
-2.70435218,7.25229056,0.01019317,0.00000000,1.46350002,4.48207274,0.03473085,0.57682140,0.01410744,1.65821134
-2.69834917,6.94154118,0.00967688,0.00000000,1.40085621,4.26046031,0.03447987,0.56658185,0.01436577,1.60450468
-2.69234617,6.62791479,0.00914586,0.00000000,1.33716435,4.03612224,0.03417032,0.55712921,0.01467090,1.55037958
-2.68634317,6.31549584,0.00860625,0.00000000,1.27328174,3.81175921,0.03380839,0.54875806,0.01501734,1.49669499
-2.68034017,6.00806937,0.00806394,0.00000000,1.21001258,3.58990430,0.03339889,0.54171416,0.01539810,1.44423835
-2.67433717,5.70904880,0.00752455,0.00000000,1.14808941,3.37288336,0.03294524,0.53618515,0.01580484,1.39370499
-2.66833417,5.42141701,0.00699324,0.00000000,1.08815716,3.16278310,0.03244940,0.53229306,0.01622794,1.34568067
-2.66233117,5.14768229,0.00647471,0.00000000,1.03076041,2.96142762,0.03191197,0.53008914,0.01665683,1.30062763
-2.65632816,4.88985004,0.00597309,0.00000000,0.97633409,2.77036354,0.03133237,0.52955109,0.01708018,1.25887484
-2.65032516,4.64941095,0.00549191,0.00000000,0.92519806,2.59085378,0.03070910,0.53058302,0.01748625,1.22061277
-2.64432216,4.42734554,0.00503406,0.00000000,0.87755556,2.42387997,0.03004002,0.53301807,0.01786321,1.18589287
-2.63831916,4.22414464,0.00460180,0.00000000,0.83349554,2.27015276,0.02932275,0.53662380,0.01819952,1.15463197
-2.63231616,4.03984478,0.00419676,0.00000000,0.79299873,2.13012952,0.02855502,0.54111008,0.01848425,1.12662122
-2.62631316,3.87407693,0.00381993,0.00000000,0.75594700,2.00403843,0.02773502,0.54613922,0.01870744,1.10153962
-2.62031016,3.72612649,0.00347178,0.00000000,0.72213579,1.89190787,0.02686173,0.55133815,0.01886040,1.07897122
-2.61430715,3.59500219,0.00315222,0.00000000,0.69128880,1.79359977,0.02593522,0.55631191,0.01893600,1.05842566
-2.60830415,3.47951096,0.00286072,0.00000000,0.66307455,1.70884568,0.02495688,0.56065823,0.01892886,1.03936100
-2.60230115,3.37833593,0.00259639,0.00000000,0.63712387,1.63728390,0.02392951,0.56398236,0.01883556,1.02120800
-2.59629815,3.29011437,0.00235799,0.00000000,0.61304780,1.57849645,0.02285743,0.56591177,0.01865473,1.00339484
-2.59029515,3.21351259,0.00214411,0.00000000,0.59045514,1.53204443,0.02174642,0.56610992,0.01838709,0.98537119
-2.58429215,3.14729491,0.00195314,0.00000000,0.56896885,1.49750047,0.02060365,0.56428871,0.01803549,0.96663070
-2.57828914,3.09038437,0.00178343,0.00000000,0.54824086,1.47447733,0.01943747,0.56021905,0.01760477,0.94673093
-2.57228614,3.04191282,0.00163331,0.00000000,0.52796479,1.46265170,0.01825723,0.55373910,0.01710173,0.92531002
-2.56628314,3.00125918,0.00150118,0.00000000,0.50788603,1.46178260,0.01707296,0.54475994,0.01653488,0.90209944
-2.56028014,2.96807469,0.00138552,0.00000000,0.48780907,1.47172414,0.01589511,0.53326842,0.01591435,0.87693238
-2.55427714,2.94229481,0.00128501,0.00000000,0.46760197,1.49243233,0.01473421,0.51932727,0.01525159,0.84974772
-2.54827414,2.92413813,0.00119845,0.00000000,0.44719791,1.52396618,0.01360060,0.50307242,0.01455920,0.82058939
-2.54227114,2.91409279,0.00112491,0.00000000,0.42659399,1.56648339,0.01250414,0.48470781,0.01385067,0.78960161
-2.53626813,2.91289184,0.00106362,0.00000000,0.40584761,1.62023093,0.01145397,0.46449795,0.01314017,0.75702030
-2.53026513,2.92147878,0.00101406,0.00000000,0.38507069,1.68553118,0.01045829,0.44275876,0.01244233,0.72316128
-2.52426213,2.94096532,0.00097590,0.00000000,0.36442221,1.76276410,0.00952425,0.41984695,0.01177210,0.68840599
-2.51825913,2.97258295,0.00094900,0.00000000,0.34409950,1.85234609,0.00865783,0.39614864,0.01114452,0.65318552
-2.51225613,3.01763032,0.00093340,0.00000000,0.32432881,1.95470598,0.00786377,0.37206762,0.01057466,0.61796371
-2.50625313,3.07741827,0.00092927,0.00000000,0.30535550,2.07025883,0.00714563,0.34801375,0.01007745,0.58322027
-2.50025013,3.15321400,0.00093690,0.00000000,0.28743444,2.19937791,0.00650579,0.32439194,0.00966770,0.54943438
-2.49424712,3.24618607,0.00095663,0.00000000,0.27082090,2.34236542,0.00594555,0.30159216,0.00935996,0.51706965
-2.48824412,3.35735143,0.00098888,0.00000000,0.25576223,2.49942250,0.00546523,0.27998061,0.00916854,0.48656085
-2.48224112,3.48752571,0.00103403,0.00000000,0.24249067,2.67061906,0.00506432,0.25989245,0.00910750,0.45830274
-2.47623812,3.63727777,0.00109245,0.00000000,0.23121732,2.85586415,0.00474161,0.24162611,0.00919059,0.43264134
-2.47023512,3.80688964,0.00116444,0.00000000,0.22212747,3.05487775,0.00449531,0.22543911,0.00943128,0.40986761
-2.46423212,3.99632261,0.00125020,0.00000000,0.21537724,3.26716496,0.00432322,0.21154563,0.00984266,0.39021364
-2.45822911,4.20519058,0.00134978,0.00000000,0.21109153,3.49199378,0.00422285,0.20011534,0.01043743,0.37385106
-2.45222611,4.43274160,0.00146310,0.00000000,0.20936315,3.72837776,0.00419151,0.19127365,0.01122776,0.36089161
-2.44622311,4.67784855,0.00158989,0.00000000,0.21025302,3.97506496,0.00422641,0.18510296,0.01222518,0.35138938
-2.44022011,4.93900981,0.00172969,0.00000000,0.21379132,4.23053462,0.00432473,0.18164481,0.01344038,0.34534467
-2.43421711,5.21436092,0.00188184,0.00000000,0.21997932,4.49300276,0.00448367,0.18090258,0.01488301,0.34270880
-2.42821411,5.50169756,0.00204546,0.00000000,0.22879186,4.76043783,0.00470047,0.18284471,0.01656140,0.34338985
-2.42221111,5.79851030,0.00221947,0.00000000,0.24018013,5.03058708,0.00497242,0.18740806,0.01848224,0.34725883
-2.41620810,6.10203094,0.00240258,0.00000000,0.25407477,5.30101384,0.00529687,0.19450139,0.02065032,0.35415606
-2.41020510,6.40928962,0.00259333,0.00000000,0.27038901,5.56914550,0.00567116,0.20400870,0.02306810,0.36389752
-2.40420210,6.71718178,0.00279005,0.00000000,0.28902175,5.83233092,0.00609267,0.21579250,0.02573543,0.37628107
-2.39819910,7.02254269,0.00299097,0.00000000,0.30986051,6.08790582,0.00655870,0.22969684,0.02864919,0.39109214
-2.39219610,7.32222749,0.00319417,0.00000000,0.33278407,6.33326372,0.00706648,0.24555011,0.03180296,0.40810908
-2.38619310,7.61319351,0.00339766,0.00000000,0.35766478,6.56592959,0.00761315,0.26316759,0.03518683,0.42710786
-2.38019010,7.89258153,0.00359939,0.00000000,0.38437045,6.78363277,0.00819569,0.28235390,0.03878711,0.44786615
-2.37418709,8.15779250,0.00379731,0.00000000,0.41276577,6.98437572,0.00881089,0.30290513,0.04258631,0.47016674
-2.36818409,8.40655585,0.00398941,0.00000000,0.44271320,7.16649488,0.00945539,0.32461099,0.04656302,0.49380022
-2.36218109,8.63698604,0.00417375,0.00000000,0.47407339,7.32871025,0.01012560,0.34725677,0.05069207,0.51856706
-2.35617809,8.84762432,0.00434849,0.00000000,0.50670504,7.47016057,0.01081775,0.37062530,0.05494465,0.54427884
-2.35017509,9.03746315,0.00451196,0.00000000,0.54046424,7.59042195,0.01152789,0.39449883,0.05928859,0.57075891
-2.34417209,9.20595191,0.00466269,0.00000000,0.57520343,7.68950819,0.01225188,0.41866089,0.06368880,0.59784235
-2.33816908,9.35298298,0.00479943,0.00000000,0.61076991,7.76785235,0.01298545,0.44289811,0.06810769,0.62537524
-2.33216608,9.47885893,0.00492117,0.00000000,0.64700398,7.82627003,0.01372420,0.46700199,0.07250578,0.65321344
-2.32616308,9.58424210,0.00502718,0.00000000,0.68373703,7.86590591,0.01446364,0.49077057,0.07684233,0.68122084
-2.32016008,9.67008911,0.00511703,0.00000000,0.72078939,7.88816605,0.01519923,0.51400996,0.08107599,0.70926715
-2.31415708,9.73757376,0.00519056,0.00000000,0.75796835,7.89463932,0.01592637,0.53653580,0.08516556,0.73722545
-2.30815408,9.78800227,0.00524793,0.00000000,0.79506635,7.88701209,0.01664046,0.55817443,0.08907070,0.76496952
-2.30215108,9.82272549,0.00528958,0.00000000,0.83185960,7.86698056,0.01733689,0.57876394,0.09275264,0.79237117
-2.29614807,9.84305278,0.00531619,0.00000000,0.86810724,7.83616541,0.01801107,0.59815499,0.09617485,0.81929767
-2.29014507,9.85017222,0.00532872,0.00000000,0.90355117,7.79603336,0.01865842,0.61621137,0.09930374,0.84560946
-2.28414207,9.84508140,0.00532831,0.00000000,0.93791680,7.74782958,0.01927441,0.63281044,0.10210917,0.87115829
-2.27813907,9.82853255,0.00531627,0.00000000,0.97091468,7.69252473,0.01985449,0.64784331,0.10456498,0.89578602
-2.27213607,9.80099479,0.00529404,0.00000000,1.00224322,7.63077894,0.02039417,0.66121494,0.10664943,0.91932404
-2.26613307,9.76263541,0.00526312,0.00000000,1.03159244,7.56292475,0.02088899,0.67284416,0.10834548,0.94159359
-2.26013007,9.71332093,0.00522504,0.00000000,1.05864874,7.48896935,0.02133452,0.68266356,0.10964105,0.96240693
-2.25412706,9.65263756,0.00518129,0.00000000,1.08310063,7.40861567,0.02172642,0.69061952,0.11052917,0.98156945
-2.24812406,9.57992978,0.00513328,0.00000000,1.10464526,7.32130090,0.02206043,0.69667215,0.11100797,0.99888268
-2.24212106,9.49435438,0.00508230,0.00000000,1.12299554,7.22624982,0.02233248,0.70079538,0.11108067,1.01414817
-2.23611806,9.39494695,0.00502947,0.00000000,1.13788768,7.12253975,0.02253871,0.70297707,0.11075542,1.02717201
-2.23011506,9.28069675,0.00497571,0.00000000,1.14908878,7.00917333,0.02267556,0.70321932,0.11004507,1.03777000
-2.22411206,9.15062583,0.00492174,0.00000000,1.15640411,6.88515503,0.02273987,0.70153864,0.10896687,1.04577309
-2.21810905,9.00386791,0.00486802,0.00000000,1.15968399,6.74956706,0.02272897,0.69796635,0.10754209,1.05103297
-2.21210605,8.83974266,0.00481481,0.00000000,1.15882963,6.60164079,0.02264081,0.69254876,0.10579555,1.05342754
-2.20610305,8.65782149,0.00476212,0.00000000,1.15379784,6.44081994,0.02247406,0.68534735,0.10375517,1.05286589
-2.20010005,8.45798146,0.00470979,0.00000000,1.14460432,6.26681240,0.02222817,0.67643871,0.10145139,1.04929263
-2.19409705,8.24044446,0.00465746,0.00000000,1.13132524,6.07962844,0.02190353,0.66591427,0.09891655,1.04269130
-2.18809405,8.00580007,0.00460463,0.00000000,1.11409701,5.87960363,0.02150149,0.65387960,0.09618433,1.03308661
-2.18209105,7.75501091,0.00455070,0.00000000,1.09311423,5.66740591,0.02102442,0.64045344,0.09328908,1.02054539
-2.17608804,7.48940086,0.00449502,0.00000000,1.06862575,5.44402698,0.02047574,0.62576624,0.09026516,1.00517609
-2.17008504,7.21062671,0.00443688,0.00000000,1.04092904,5.21075893,0.01985987,0.60995828,0.08714633,0.98712687
-2.16408204,6.92063541,0.00437563,0.00000000,1.01036296,4.96915793,0.01918224,0.59317737,0.08396513,0.96658225
-2.15807904,6.62160900,0.00431063,0.00000000,0.97729934,4.72099726,0.01844915,0.57557623,0.08075228,0.94375848
-2.15207604,6.31590055,0.00424136,0.00000000,0.94213351,4.46821229,0.01766770,0.55730949,0.07753617,0.91889779
-2.14607304,6.00596422,0.00416736,0.00000000,0.90527435,4.21284056,0.01684565,0.53853064,0.07434239,0.89226177
-2.14007004,5.69428310,0.00408830,0.00000000,0.86713413,3.95695971,0.01599123,0.51938882,0.07119335,0.86412418
-2.13406703,5.38329816,0.00400397,0.00000000,0.82811861,3.70262650,0.01511298,0.50002577,0.06810800,0.83476352
-2.12806403,5.07534170,0.00391429,0.00000000,0.78861781,3.45181945,0.01421957,0.48057302,0.06510160,0.80445573
-2.12206103,4.77257802,0.00381928,0.00000000,0.74899770,3.20638736,0.01331959,0.46114945,0.06218573,0.77346734
-2.11605803,4.47695384,0.00371906,0.00000000,0.70959332,2.96800577,0.01242139,0.44185944,0.05936822,0.74204942
-2.11005503,4.19015999,0.00361386,0.00000000,0.67070336,2.73814260,0.01153289,0.42279156,0.05665341,0.71043252
-2.10405203,3.91360562,0.00350397,0.00000000,0.63258654,2.51803369,0.01066145,0.40401813,0.05404235,0.67882298
-2.09804902,3.64840527,0.00338974,0.00000000,0.59545966,2.30866864,0.00981373,0.38559537,0.05153319,0.64740060
-2.09204602,3.39537849,0.00327156,0.00000000,0.55949759,2.11078668,0.00899559,0.36756450,0.04912162,0.61631775
-2.08604302,3.15506116,0.00314984,0.00000000,0.52483477,1.92488169,0.00821204,0.34995336,0.04680145,0.58570002
-2.08004002,2.92772707,0.00302505,0.00000000,0.49156834,1.75121557,0.00746718,0.33277887,0.04456509,0.55564811
-2.07403702,2.71341804,0.00289762,0.00000000,0.45976244,1.58983834,0.00676423,0.31604984,0.04240427,0.52624097
-2.06803402,2.51198038,0.00276804,0.00000000,0.42945354,1.44061370,0.00610553,0.29977025,0.04031055,0.49753975
-2.06203102,2.32310549,0.00263679,0.00000000,0.40065639,1.30324814,0.00549260,0.28394267,0.03827595,0.46959252
-2.05602801,2.14637243,0.00250436,0.00000000,0.37337031,1.17732228,0.00492622,0.26857177,0.03629350,0.44243913
-2.05002501,1.98129018,0.00237127,0.00000000,0.34758541,1.06232268,0.00440651,0.25366761,0.03435767,0.41611623
-2.04402201,1.82733770,0.00223805,0.00000000,0.32328859,0.95767293,0.00393305,0.23924866,0.03246480,0.39066188
-2.03801901,1.68400033,0.00210525,0.00000000,0.30046885,0.86276270,0.00350499,0.22534436,0.03061341,0.36611961
-2.03201601,1.55080098,0.00197348,0.00000000,0.27912187,0.77697399,0.00312115,0.21199716,0.02880436,0.34254169
-2.02601301,1.42732547,0.00184333,0.00000000,0.25925357,0.69970380,0.00278015,0.19926386,0.02704096,0.31999143
-2.02001001,1.31324143,0.00171544,0.00000000,0.24088263,0.63038286,0.00248050,0.18721631,0.02532901,0.29854439
-2.01400700,1.20831073,0.00159047,0.00000000,0.22404182,0.56849023,0.00222074,0.17594148,0.02367668,0.27828844
-2.00800400,1.11239565,0.00146908,0.00000000,0.20877829,0.51356390,0.00199949,0.16554081,0.02209435,0.25932282
-2.00200100,1.02545921,0.00135194,0.00000000,0.19515269,0.46520748,0.00181553,0.15612899,0.02059441,0.24175607
-1.99599800,0.94756064,0.00123970,0.00000000,0.18323741,0.42309343,0.00166789,0.14783222,0.01919102,0.22570310
-1.98999500,0.87884649,0.00113299,0.00000000,0.17311389,0.38696331,0.00155588,0.14078606,0.01789978,0.21128150
-1.98399200,0.81953870,0.00103242,0.00000000,0.16486930,0.35662541,0.00147911,0.13513289,0.01673748,0.19860732
-1.97798899,0.76992012,0.00093852,0.00000000,0.15859264,0.33195048,0.00143754,0.13101914,0.01572182,0.18779038
-1.97198599,0.73031873,0.00085179,0.00000000,0.15437046,0.31286583,0.00143148,0.12859233,0.01487108,0.17892953
-1.96598299,0.70109097,0.00077264,0.00000000,0.15228244,0.29934837,0.00146156,0.12799806,0.01420395,0.17210777
-1.95997999,0.68260500,0.00070142,0.00000000,0.15239685,0.29141695,0.00152873,0.12937686,0.01373922,0.16738777
-1.95397699,0.67522430,0.00063838,0.00000000,0.15476625,0.28912416,0.00163422,0.13286115,0.01349561,0.16480756
-1.94797399,0.67929178,0.00058370,0.00000000,0.15942338,0.29254797,0.00177952,0.13857217,0.01349155,0.16437695
-1.94197099,0.69511478,0.00053748,0.00000000,0.16637747,0.30178317,0.00196629,0.14661702,0.01374497,0.16607451
-1.93596798,0.72295091,0.00049973,0.00000000,0.17561119,0.31693282,0.00219631,0.15708570,0.01427304,0.16984543
-1.92996498,0.76299468,0.00047038,0.00000000,0.18707814,0.33809952,0.00247140,0.17004832,0.01509197,0.17560029
-1.92396198,0.81536490,0.00044929,0.00000000,0.20070120,0.36537669,0.00279334,0.18555244,0.01621664,0.18321484
-1.91795898,0.88009283,0.00043625,0.00000000,0.21637168,0.39883966,0.00316376,0.20362049,0.01766032,0.19253087
-1.91195598,0.95711097,0.00043099,0.00000000,0.23394940,0.43853669,0.00358404,0.22424740,0.01943417,0.20335820
-1.90595298,1.04624247,0.00043320,0.00000000,0.25326373,0.48447982,0.00405519,0.24739854,0.02154685,0.21547779
-1.89994997,1.14719149,0.00044249,0.00000000,0.27411563,0.53663570,0.00457773,0.27300793,0.02400393,0.22864606
-1.89394697,1.25953450,0.00045844,0.00000000,0.29628060,0.59491662,0.00515158,0.30097684,0.02680732,0.24260013
-1.88794397,1.38271306,0.00048059,0.00000000,0.31951266,0.65917177,0.00577589,0.33117301,0.02995471,0.25706416
-1.88194097,1.51602848,0.00050844,0.00000000,0.34354913,0.72917940,0.00644898,0.36343047,0.03343894,0.27175647
-1.87593797,1.65863899,0.00054143,0.00000000,0.36811623,0.80463993,0.00716818,0.39755017,0.03724745,0.28639732
-1.86993497,1.80956013,0.00057900,0.00000000,0.39293531,0.88517081,0.00792975,0.43330160,0.04136183,0.30071716
-1.86393197,1.96766913,0.00062051,0.00000000,0.41772966,0.97030351,0.00872882,0.47042539,0.04575744,0.31446507
-1.85792896,2.13171393,0.00066530,0.00000000,0.44223164,1.05948327,0.00955931,0.50863726,0.05040326,0.32741720
-1.85192596,2.30032759,0.00071269,0.00000000,0.46618996,1.15207216,0.01041393,0.54763313,0.05526190,0.33938479
-1.84592296,2.47204873,0.00076195,0.00000000,0.48937707,1.24735588,0.01128420,0.58709567,0.06028986,0.35022166
-1.83991996,2.64534807,0.00081230,0.00000000,0.51159626,1.34455475,0.01216051,0.62670213,0.06543813,0.35983076
-1.83391696,2.81866146,0.00086298,0.00000000,0.53268839,1.44283907,0.01303226,0.66613342,0.07065298,0.36816958
-1.82791396,2.99042875,0.00091316,0.00000000,0.55253806,1.54134868,0.01388796,0.70508433,0.07587717,0.37525416
-1.82191096,3.15913797,0.00096205,0.00000000,0.57107892,1.63921664,0.01471550,0.74327445,0.08105131,0.38116154
-1.81590795,3.32337359,0.00100882,0.00000000,0.58829808,1.73559629,0.01550235,0.78045964,0.08611555,0.38603043
-1.80990495,3.48186702,0.00105269,0.00000000,0.60423919,1.82969075,0.01623590,0.81644344,0.09101146,0.39006009
-1.80390195,3.63354751,0.00109289,0.00000000,0.61900422,1.92078389,0.01690371,0.85108789,0.09568399,0.39350717
-1.79789895,3.77759062,0.00112873,0.00000000,0.63275358,2.00827097,0.01749393,0.88432325,0.10008349,0.39668072
-1.79189595,3.91346176,0.00115956,0.00000000,0.64570448,2.09168754,0.01799558,0.91615578,0.10416769,0.39993527
-1.78589295,4.04095165,0.00118483,0.00000000,0.65812735,2.17073465,0.01839893,0.94667309,0.10790348,0.40366197
-1.77988994,4.16020094,0.00120409,0.00000000,0.67034014,2.24529863,0.01869580,0.97604628,0.11126840,0.40827822
