energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.89044522,1.60106467,0.00134293,0.04075761,0.62430010,1.24376224,0.51337523,0.00000000,0.17092567,0.00091125
-2.88444222,1.54832573,0.00119066,0.03827287,0.60711179,1.20426944,0.50084266,0.00000000,0.16855817,0.00084790
-2.87843922,1.49511742,0.00104845,0.03594761,0.59032817,1.16330642,0.48820577,0.00000000,0.16696950,0.00078791
-2.87243622,1.44134618,0.00091692,0.03376833,0.57385299,1.12091586,0.47535045,0.00000000,0.16605170,0.00073120
-2.86643322,1.38695235,0.00079642,0.03172197,0.55758154,1.07717657,0.46217633,0.00000000,0.16568544,0.00067765
-2.86043022,1.33192288,0.00068705,0.02979670,0.54140757,1.03220994,0.44860149,0.00000000,0.16574449,0.00062715
-2.85442721,1.27630060,0.00058870,0.02798267,0.52522955,0.98618394,0.43456581,0.00000000,0.16610015,0.00057957
-2.84842421,1.22019008,0.00050107,0.02627240,0.50895635,0.93931433,0.42003319,0.00000000,0.16662581,0.00053479
-2.84242121,1.16375998,0.00042372,0.02466121,0.49251207,0.89186339,0.40499252,0.00000000,0.16720133,0.00049270
-2.83641821,1.10724224,0.00035608,0.02314726,0.47583995,0.84413620,0.38945764,0.00000000,0.16771730,0.00045321
-2.83041521,1.05092838,0.00029750,0.02173164,0.45890545,0.79647494,0.37346627,0.00000000,0.16807891,0.00041626
-2.82441221,0.99516351,0.00024729,0.02041821,0.44169843,0.74925164,0.35707827,0.00000000,0.16820945,0.00038180
-2.81840920,0.94033844,0.00020473,0.01921337,0.42423444,0.70285982,0.34037329,0.00000000,0.16805329,0.00034982
-2.81240620,0.88688067,0.00016911,0.01812573,0.40655526,0.65770557,0.32344799,0.00000000,0.16757828,0.00032030
-2.80640320,0.83524459,0.00013972,0.01716576,0.38872869,0.61419847,0.30641307,0.00000000,0.16677737,0.00029327
-2.80040020,0.78590140,0.00011593,0.01634537,0.37084760,0.57274287,0.28939020,0.00000000,0.16566956,0.00026875
-2.79439720,0.73932912,0.00009713,0.01567742,0.35302841,0.53372965,0.27250894,0.00000000,0.16429996,0.00024678
-2.78839420,0.69600303,0.00008278,0.01517536,0.33540892,0.49752896,0.25590382,0.00000000,0.16273900,0.00022741
-2.78239120,0.65638650,0.00007243,0.01485266,0.31814563,0.46448376,0.23971148,0.00000000,0.16108080,0.00021068
-2.77638819,0.62092243,0.00006569,0.01472247,0.30141047,0.43490451,0.22406807,0.00000000,0.15944070,0.00019663
-2.77038519,0.59002533,0.00006222,0.01479710,0.28538716,0.40906469,0.20910677,0.00000000,0.15795193,0.00018531
-2.76438219,0.56407379,0.00006179,0.01508761,0.27026703,0.38719730,0.19495546,0.00000000,0.15676164,0.00017673
-2.75837919,0.54340342,0.00006420,0.01560341,0.25624455,0.36949200,0.18173457,0.00000000,0.15602632,0.00017093
-2.75237619,0.52830017,0.00006933,0.01635185,0.24351248,0.35609296,0.16955504,0.00000000,0.15590666,0.00016790
-2.74637319,0.51899392,0.00007711,0.01733784,0.23225686,0.34709712,0.15851632,0.00000000,0.15656221,0.00016763
-2.74037019,0.51565234,0.00008751,0.01856347,0.22265181,0.34255283,0.14870453,0.00000000,0.15814576,0.00017007
-2.73436718,0.51837520,0.00010055,0.02002772,0.21485444,0.34245888,0.14019067,0.00000000,0.16079788,0.00017518
-2.72836418,0.52718911,0.00011627,0.02172618,0.20899975,0.34676379,0.13302898,0.00000000,0.16464157,0.00018286
-2.72236118,0.54204303,0.00013473,0.02365080,0.20519596,0.35536551,0.12725542,0.00000000,0.16977743,0.00019302
-2.71635818,0.56280466,0.00015601,0.02578975,0.20352016,0.36811157,0.12288636,0.00000000,0.17627929,0.00020550
-2.71035518,0.58925819,0.00018021,0.02812736,0.20401469,0.38479990,0.11991756,0.00000000,0.18419076,0.00022013
-2.70435218,0.62110358,0.00020741,0.03064412,0.20668421,0.40518027,0.11832341,0.00000000,0.19352257,0.00023673
-2.69834917,0.65795768,0.00023770,0.03331686,0.21149372,0.42895680,0.11805658,0.00000000,0.20425102,0.00025505
-2.69234617,0.69935758,0.00027117,0.03611894,0.21836762,0.45579139,0.11904820,0.00000000,0.21631749,0.00027484
-2.68634317,0.74476624,0.00030789,0.03902070,0.22718996,0.48530839,0.12120844,0.00000000,0.22962921,0.00029581
-2.68034017,0.79358054,0.00034792,0.04198989,0.23780585,0.51710038,0.12442767,0.00000000,0.24406111,0.00031764
-2.67433717,0.84514177,0.00039131,0.04499235,0.25002414,0.55073520,0.12857828,0.00000000,0.25945889,0.00034000
-2.66833417,0.89874834,0.00043810,0.04799266,0.26362132,0.58576392,0.13351694,0.00000000,0.27564311,0.00036254
-2.66233117,0.95367039,0.00048831,0.05095496,0.27834651,0.62172975,0.13908748,0.00000000,0.29241414,0.00038490
-2.65632816,1.00916597,0.00054195,0.05384381,0.29392744,0.65817746,0.14512423,0.00000000,0.30955793,0.00040671
-2.65032516,1.06449801,0.00059902,0.05662503,0.31007723,0.69466301,0.15145580,0.00000000,0.32685220,0.00042761
-2.64432216,1.11895160,0.00065950,0.05926656,0.32650169,0.73076301,0.15790906,0.00000000,0.34407290,0.00044727
-2.63831916,1.17185077,0.00072338,0.06173926,0.34290690,0.76608351,0.16431339,0.00000000,0.36100063,0.00046535
-2.63231616,1.22257399,0.00079060,0.06401761,0.35900674,0.80026776,0.17050485,0.00000000,0.37742678,0.00048156
-2.62631316,1.27056767,0.00086109,0.06608030,0.37453011,0.83300247,0.17633022,0.00000000,0.39315906,0.00049565
-2.62031016,1.31535709,0.00093477,0.06791063,0.38922740,0.86402223,0.18165080,0.00000000,0.40802624,0.00050740
-2.61430715,1.35655409,0.00101150,0.06949680,0.40287611,0.89311192,0.18634566,0.00000000,0.42188181,0.00051664
-2.60830415,1.39386130,0.00109113,0.07083196,0.41528529,0.92010691,0.19031435,0.00000000,0.43460658,0.00052326
-2.60230115,1.42707280,0.00117343,0.07191407,0.42629868,0.94489106,0.19347893,0.00000000,0.44610997,0.00052722
-2.59629815,1.45607103,0.00125814,0.07274558,0.43579631,0.96739275,0.19578522,0.00000000,0.45633001,0.00052850
-2.59029515,1.48082064,0.00134491,0.07333300,0.44369485,0.98757915,0.19720321,0.00000000,0.46523232,0.00052717
-2.58429215,1.50135946,0.00143335,0.07368622,0.44994645,1.00544919,0.19772676,0.00000000,0.47280786,0.00052333
-2.57828914,1.51778739,0.00152297,0.07381788,0.45453646,1.02102579,0.19737251,0.00000000,0.47907004,0.00051714
-2.57228614,1.53025416,0.00161324,0.07374257,0.45748010,1.03434786,0.19617805,0.00000000,0.48405106,0.00050878
-2.56628314,1.53894654,0.00170352,0.07347605,0.45881846,1.04546268,0.19419968,0.00000000,0.48779809,0.00049850
-2.56028014,1.54407619,0.00179317,0.07303458,0.45861405,1.05441937,0.19150961,0.00000000,0.49036934,0.00048654
-2.55427714,1.54586876,0.00188147,0.07243419,0.45694627,1.06126372,0.18819300,0.00000000,0.49183034,0.00047318
-2.54827414,1.54455501,0.00196770,0.07169024,0.45390706,1.06603494,0.18434480,0.00000000,0.49225075,0.00045871
-2.54227114,1.54036432,0.00205113,0.07081695,0.44959704,1.06876455,0.18006667,0.00000000,0.49170178,0.00044342
-2.53626813,1.53352103,0.00213108,0.06982721,0.44412230,1.06947734,0.17546404,0.00000000,0.49025428,0.00042758
-2.53026513,1.52424340,0.00220692,0.06873247,0.43759200,1.06819437,0.17064341,0.00000000,0.48797769,0.00041148
-2.52426213,1.51274508,0.00227810,0.06754285,0.43011685,1.06493772,0.16571007,0.00000000,0.48493963,0.00039536
-2.51825913,1.49923852,0.00234423,0.06626731,0.42180851,1.05973640,0.16076613,0.00000000,0.48120616,0.00037948
-2.51225613,1.48393970,0.00240502,0.06491395,0.41277963,1.05263297,0.15590899,0.00000000,0.47684243,0.00036403
-2.50625313,1.46707338,0.00246035,0.06349038,0.40314460,1.04369014,0.15123016,0.00000000,0.47191354,0.00034922
-2.50025013,1.44887797,0.00251029,0.06200410,0.39302072,1.03299658,0.14681452,0.00000000,0.46648539,0.00033520
-2.49424712,1.42960926,0.00255508,0.06046285,0.38252943,1.02067152,0.14273973,0.00000000,0.46062538,0.00032211
-2.48824412,1.40954224,0.00259511,0.05887493,0.37179756,1.00686729,0.13907595,0.00000000,0.45440257,0.00031007
-2.48224112,1.38897044,0.00263093,0.05724939,0.36095823,0.99176967,0.13588568,0.00000000,0.44788734,0.00029914
-2.47623812,1.36820254,0.00266320,0.05559618,0.35015125,0.97559555,0.13322362,0.00000000,0.44115044,0.00028940
-2.47023512,1.34755600,0.00269270,0.05392612,0.33952277,0.95858811,0.13113661,0.00000000,0.43426133,0.00028087
-2.46423212,1.32734810,0.00272020,0.05225074,0.32922429,0.94100945,0.12966342,0.00000000,0.42728601,0.00027356
-2.45822911,1.30788469,0.00274650,0.05058206,0.31941068,0.92313128,0.12883461,0.00000000,0.42028438,0.00026746
-2.45222611,1.28944733,0.00277233,0.04893222,0.31023754,0.90522395,0.12867215,0.00000000,0.41330739,0.00026253
-2.44622311,1.27227979,0.00279829,0.04731309,0.30185778,0.88754472,0.12918903,0.00000000,0.40639422,0.00025871
-2.44022011,1.25657465,0.00282487,0.04573579,0.29441758,0.87032590,0.13038888,0.00000000,0.39956974,0.00025593
-2.43421711,1.24246117,0.00285231,0.04421027,0.28805205,0.85376364,0.13226541,0.00000000,0.39284240,0.00025407
-2.42821411,1.22999525,0.00288067,0.04274487,0.28288062,0.83800815,0.13480200,0.00000000,0.38620306,0.00025304
-2.42221111,1.21915229,0.00290971,0.04134597,0.27900241,0.82315599,0.13797129,0.00000000,0.37962453,0.00025270
-2.41620810,1.20982371,0.00293898,0.04001773,0.27649195,0.80924497,0.14173491,0.00000000,0.37306231,0.00025290
-2.41020510,1.20181727,0.00296777,0.03876193,0.27539522,0.79625196,0.14604336,0.00000000,0.36645632,0.00025349
-2.40420210,1.19486164,0.00299512,0.03757794,0.27572646,0.78409383,0.15083604,0.00000000,0.35973365,0.00025431
-2.39819910,1.18861483,0.00301990,0.03646279,0.27746568,0.77263150,0.15604162,0.00000000,0.35281224,0.00025519
-2.39219610,1.18267629,0.00304081,0.03541137,0.28055721,0.76167675,0.16157851,0.00000000,0.34560516,0.00025596
-2.38619310,1.17660198,0.00305648,0.03441672,0.28490918,0.75100161,0.16735574,0.00000000,0.33802548,0.00025647
-2.38019010,1.16992166,0.00306549,0.03347043,0.29039422,0.74034950,0.17327396,0.00000000,0.32999112,0.00025657
-2.37418709,1.16215752,0.00306644,0.03256303,0.29685121,0.72944781,0.17922686,0.00000000,0.32142970,0.00025611
-2.36818409,1.15284319,0.00305803,0.03168447,0.30408816,0.71802093,0.18510273,0.00000000,0.31228290,0.00025497
-2.36218109,1.14154216,0.00303912,0.03082456,0.31188619,0.70580329,0.19078632,0.00000000,0.30251015,0.00025306
-2.35617809,1.12786483,0.00300878,0.02997343,0.32000441,0.69255155,0.19616086,0.00000000,0.29209140,0.00025029
-2.35017509,1.11148329,0.00296631,0.02912194,0.32818578,0.67805551,0.20111036,0.00000000,0.28102890,0.00024661
-2.34417209,1.09214333,0.00291133,0.02826197,0.33616356,0.66214715,0.20552190,0.00000000,0.26934786,0.00024198
-2.33816908,1.06967323,0.00284375,0.02738677,0.34366835,0.64470757,0.20928821,0.00000000,0.25709593,0.00023641
-2.33216608,1.04398915,0.00276382,0.02649110,0.35043543,0.62567149,0.21231006,0.00000000,0.24434173,0.00022992
-2.32616308,1.01509698,0.00267207,0.02557140,0.35621222,0.60502941,0.21449880,0.00000000,0.23117238,0.00022254
-2.32016008,0.98309095,0.00256937,0.02462584,0.36076555,0.58282735,0.21577869,0.00000000,0.21769033,0.00021435
-2.31415708,0.94814917,0.00245684,0.02365432,0.36388850,0.55916448,0.21608909,0.00000000,0.20400963,0.00020543
-2.30815408,0.91052665,0.00233583,0.02265842,0.36540667,0.53418883,0.21538635,0.00000000,0.19025192,0.00019588
-2.30215108,0.87054624,0.00220791,0.02164130,0.36518347,0.50809156,0.21364535,0.00000000,0.17654232,0.00018581
-2.29614807,0.82858809,0.00207475,0.02060759,0.36312437,0.48110010,0.21086067,0.00000000,0.16300552,0.00017533
-2.29014507,0.78507820,0.00193815,0.01956326,0.35917986,0.45347062,0.20704723,0.00000000,0.14976214,0.00016457
-2.28414207,0.74047667,0.00179992,0.01851544,0.35334706,0.42548028,0.20224037,0.00000000,0.13692564,0.00015365
-2.27813907,0.69526612,0.00166189,0.01747227,0.34566977,0.39741959,0.19649547,0.00000000,0.12459985,0.00014268
-2.27213607,0.64994076,0.00152582,0.01644280,0.33623717,0.36958531,0.18988690,0.00000000,0.11287708,0.00013180
-2.26613307,0.60499647,0.00139340,0.01543680,0.32518105,0.34227403,0.18250648,0.00000000,0.10183708,0.00012109
-2.26013007,0.56092218,0.00126619,0.01446465,0.31267172,0.31577680,0.17446143,0.00000000,0.09154651,0.00011066
-2.25412706,0.51819269,0.00114563,0.01353725,0.29891285,0.29037480,0.16587190,0.00000000,0.08205922,0.00010058
-2.24812406,0.47726305,0.00103302,0.01266586,0.28413534,0.26633620,0.15686810,0.00000000,0.07341686,0.00009094
-2.24212106,0.43856446,0.00092951,0.01186202,0.26859056,0.24391414,0.14758725,0.00000000,0.06565012,0.00008179
-2.23611806,0.40250162,0.00083612,0.01113744,0.25254318,0.22334577,0.13817035,0.00000000,0.05878008,0.00007317
-2.23011506,0.36945135,0.00075372,0.01050389,0.23626388,0.20485218,0.12875894,0.00000000,0.05281993,0.00006512
-2.22411206,0.33976220,0.00068310,0.00997306,0.22002221,0.18863906,0.11949197,0.00000000,0.04777660,0.00005766
-2.21810905,0.31375495,0.00062498,0.00955644,0.20407981,0.17489787,0.11050287,0.00000000,0.04365243,0.00005080
-2.21210605,0.29172346,0.00058000,0.00926510,0.18868425,0.16380724,0.10191683,0.00000000,0.04044661,0.00004454
-2.20610305,0.27393580,0.00054878,0.00910960,0.17406357,0.15553439,0.09384852,0.00000000,0.03815647,0.00003887
-2.20010005,0.26063515,0.00053197,0.00909968,0.16042177,0.15023625,0.08640017,0.00000000,0.03677836,0.00003377
-2.19409705,0.25204033,0.00053023,0.00924405,0.14793515,0.14806016,0.07966007,0.00000000,0.03630830,0.00002923
-2.18809405,0.24834558,0.00054430,0.00955015,0.13674968,0.14914377,0.07370153,0.00000000,0.03674219,0.00002522
-2.18209105,0.24971947,0.00057498,0.01002381,0.12697929,0.15361415,0.06858219,0.00000000,0.03807569,0.00002170
-2.17608804,0.25630274,0.00062317,0.01066899,0.11870504,0.16158591,0.06434386,0.00000000,0.04030375,0.00001864
-2.17008504,0.26820503,0.00068988,0.01148744,0.11197514,0.17315817,0.06101258,0.00000000,0.04341984,0.00001601
-2.16408204,0.28550042,0.00077624,0.01247845,0.10680572,0.18841061,0.05859904,0.00000000,0.04741497,0.00001377
-2.15807904,0.30822202,0.00088346,0.01363851,0.10318219,0.20739846,0.05709936,0.00000000,0.05227643,0.00001189
-2.15207604,0.33635565,0.00101286,0.01496115,0.10106126,0.23014672,0.05649593,0.00000000,0.05798654,0.00001033
-2.14607304,0.36983298,0.00116581,0.01643672,0.10037331,0.25664369,0.05675861,0.00000000,0.06452129,0.00000906
-2.14007004,0.40852447,0.00134372,0.01805231,0.10102529,0.28683429,0.05784600,0.00000000,0.07184912,0.00000804
-2.13406703,0.45223244,0.00154800,0.01979178,0.10290387,0.32061334,0.05970683,0.00000000,0.07992975,0.00000725
-2.12806403,0.50068497,0.00178000,0.02163583,0.10587901,0.35781927,0.06228155,0.00000000,0.08871333,0.00000665
-2.12206103,0.55353085,0.00204095,0.02356225,0.10980765,0.39822867,0.06550395,0.00000000,0.09813983,0.00000623
-2.11605803,0.61033634,0.00233190,0.02554629,0.11453777,0.44155215,0.06930291,0.00000000,0.10813883,0.00000594
-2.11005503,0.67058413,0.00265366,0.02756115,0.11991256,0.48743188,0.07360425,0.00000000,0.11862966,0.00000578
-2.10405203,0.73367483,0.00300669,0.02957858,0.12577472,0.53544121,0.07833260,0.00000000,0.12952203,0.00000571
-2.09804902,0.79893152,0.00339105,0.03156961,0.13197091,0.58508676,0.08341335,0.00000000,0.14071708,0.00000573
-2.09204602,0.86560748,0.00380629,0.03350532,0.13835613,0.63581309,0.08877460,0.00000000,0.15210880,0.00000581
-2.08604302,0.93289711,0.00425141,0.03535779,0.14479798,0.68701022,0.09434913,0.00000000,0.16358594,0.00000593
-2.08004002,0.99995012,0.00472473,0.03710093,0.15118079,0.73802391,0.10007619,0.00000000,0.17503416,0.00000608
-2.07403702,1.06588861,0.00522390,0.03871139,0.15740928,0.78816854,0.10590327,0.00000000,0.18633851,0.00000626
-2.06803402,1.12982664,0.00574577,0.04016942,0.16341180,0.83674241,0.11178756,0.00000000,0.19738603,0.00000643
-2.06203102,1.19089169,0.00628645,0.04145960,0.16914279,0.88304489,0.11769720,0.00000000,0.20806848,0.00000661
-2.05602801,1.24824726,0.00684120,0.04257149,0.17458457,0.92639490,0.12361213,0.00000000,0.21828496,0.00000677
-2.05002501,1.30111577,0.00740456,0.04350006,0.17974807,0.96615009,0.12952452,0.00000000,0.22794446,0.00000691
-2.04402201,1.34880068,0.00797029,0.04424599,0.18467255,1.00172582,0.13543868,0.00000000,0.23696809,0.00000702
-2.03801901,1.39070701,0.00853153,0.04481570,0.18942417,1.03261319,0.14137052,0.00000000,0.24529099,0.00000710
-2.03201601,1.42635912,0.00908086,0.04522116,0.19409336,1.05839526,0.14734631,0.00000000,0.25286375,0.00000715
-2.02601301,1.45541501,0.00961047,0.04547951,0.19879108,1.07876070,0.15340100,0.00000000,0.25965337,0.00000715
-2.02001001,1.47767617,0.01011229,0.04561238,0.20364394,1.09351406,0.15957590,0.00000000,0.26564357,0.00000712
-2.01400700,1.49309259,0.01057822,0.04564508,0.20878837,1.10258220,0.16591591,0.00000000,0.27083458,0.00000705
-2.00800400,1.50176241,0.01100031,0.04560559,0.21436407,1.10601643,0.17246637,0.00000000,0.27524229,0.00000693
-2.00200100,1.50392614,0.01137099,0.04552338,0.22050680,1.10399004,0.17926957,0.00000000,0.27889684,0.00000678
-1.99599800,1.49995566,0.01168330,0.04542823,0.22734103,1.09679144,0.18636117,0.00000000,0.28184075,0.00000659
-1.98999500,1.49033833,0.01193108,0.04534890,0.23497257,1.08481298,0.19376664,0.00000000,0.28412653,0.00000637
-1.98399200,1.47565700,0.01210920,0.04531196,0.24348168,1.06853607,0.20149786,0.00000000,0.28581410,0.00000612
-1.97798899,1.45656682,0.01221372,0.04534060,0.25291688,1.04851310,0.20955023,0.00000000,0.28696797,0.00000585
-1.97198599,1.43377000,0.01224204,0.04545367,0.26328989,1.02534716,0.21790027,0.00000000,0.28765435,0.00000557
-1.96598299,1.40798965,0.01219300,0.04566478,0.27457193,0.99967052,0.22650405,0.00000000,0.28793847,0.00000527
-1.95997999,1.37994416,0.01206693,0.04598184,0.28669180,0.97212278,0.23529655,0.00000000,0.28788203,0.00000496
-1.95397699,1.35032332,0.01186568,0.04640663,0.29953569,0.94332991,0.24419202,0.00000000,0.28754120,0.00000466
-1.94797399,1.31976739,0.01159255,0.04693489,0.31294911,0.91388511,0.25308553,0.00000000,0.28696502,0.00000436
-1.94197099,1.28885007,0.01125222,0.04755651,0.32674079,0.88433234,0.26185559,0.00000000,0.28619449,0.00000407
-1.93596798,1.25806631,0.01085062,0.04825618,0.34068856,0.85515340,0.27036790,0.00000000,0.28526230,0.00000381
-1.92996498,1.22782537,0.01039474,0.04901417,0.35454703,0.82675895,0.27848010,0.00000000,0.28419332,0.00000356
-1.92396198,1.19844935,0.00989242,0.04980741,0.36805675,0.79948386,0.28604735,0.00000000,0.28300568,0.00000335
-1.91795898,1.17017712,0.00935213,0.05061080,0.38095466,0.77358688,0.29292852,0.00000000,0.28171256,0.00000318
-1.91195598,1.14317314,0.00878272,0.05139850,0.39298516,0.74925459,0.29899278,0.00000000,0.28032442,0.00000305
-1.90595298,1.11754057,0.00819319,0.05214544,0.40391148,0.72660898,0.30412613,0.00000000,0.27885160,0.00000297
-1.89994997,1.09333755,0.00759242,0.05282872,0.41352680,0.70571820,0.30823778,0.00000000,0.27730711,0.00000295
-1.89394697,1.07059556,0.00698899,0.05342893,0.42166449,0.68660962,0.31126576,0.00000000,0.27570930,0.00000300
-1.88794397,1.04933870,0.00639093,0.05393136,0.42820708,0.66928436,0.31318180,0.00000000,0.27408441,0.00000311
-1.88194097,1.02960232,0.00580558,0.05432691,0.43309338,0.65373217,0.31399477,0.00000000,0.27246854,0.00000330
-1.87593797,1.01145001,0.00523948,0.05461281,0.43632341,0.63994593,0.31375280,0.00000000,0.27090895,0.00000358
-1.86993497,0.99498762,0.00469821,0.05479297,0.43796083,0.62793464,0.31254372,0.00000000,0.26946464,0.00000395
-1.86393197,0.98037340,0.00418641,0.05487799,0.43813257,0.61773426,0.31049376,0.00000000,0.26820585,0.00000442
-1.85792896,0.96782353,0.00370769,0.05488483,0.43702578,0.60941563,0.30776446,0.00000000,0.26721261,0.00000500
-1.85192596,0.95761266,0.00326470,0.05483614,0.43488201,0.60308912,0.30454789,0.00000000,0.26657232,0.00000569
-1.84592296,0.95006920,0.00285911,0.05475924,0.43198877,0.59890562,0.30106040,0.00000000,0.26637627,0.00000650
-1.83991996,0.94556566,0.00249176,0.05468487,0.42866899,0.59705398,0.29753490,0.00000000,0.26671547,0.00000743
-1.83391696,0.94450433,0.00216269,0.05464568,0.42526855,0.59775482,0.29421227,0.00000000,0.26767575,0.00000849
-1.82791396,0.94729933,0.00187123,0.05467462,0.42214257,0.60125133,0.29133206,0.00000000,0.26933265,0.00000968
-1.82191096,0.95435556,0.00161618,0.05480318,0.41964093,0.60779732,0.28912286,0.00000000,0.27174602,0.00001100
-1.81590795,0.96604608,0.00139583,0.05505974,0.41809370,0.61764339,0.28779288,0.00000000,0.27495509,0.00001245
-1.80990495,0.98268880,0.00120816,0.05546794,0.41779702,0.63102171,0.28752110,0.00000000,0.27897390,0.00001402
-1.80390195,1.00452388,0.00105086,0.05604525,0.41900019,0.64813044,0.28844926,0.00000000,0.28378767,0.00001571
-1.79789895,1.03169300,0.00092148,0.05680179,0.42189431,0.66911844,0.29067529,0.00000000,0.28935026,0.00001750
-1.79189595,1.06422161,0.00081749,0.05773946,0.42660315,0.69407100,0.29424823,0.00000000,0.29558299,0.00001939
-1.78589295,1.10200502,0.00073634,0.05885144,0.43317660,0.72299744,0.29916499,0.00000000,0.30237483,0.00002135
-1.77988994,1.14479917,0.00067555,0.06012201,0.44158689,0.75582100,0.30536917,0.00000000,0.30958417,0.00002338
-1.77388694,1.19221658,0.00063270,0.06152686,0.45172789,0.79237163,0.31275179,0.00000000,0.31704215,0.00002545
-1.76788394,1.24372760,0.00060550,0.06303373,0.46341746,0.83238188,0.32115417,0.00000000,0.32455727,0.00002754
-1.76188094,1.29866723,0.00059181,0.06460342,0.47640269,0.87548627,0.33037261,0.00000000,0.33192128,0.00002962
-1.75587794,1.35624699,0.00058961,0.06619117,0.49036795,0.92122403,0.34016490,0.00000000,0.33891601,0.00003167
-1.74987494,1.41557161,0.00059706,0.06774824,0.50494534,0.96904519,0.35025815,0.00000000,0.34532084,0.00003367
-1.74387194,1.47565980,0.00061245,0.06922373,0.51972711,1.01831993,0.36035790,0.00000000,0.35092045,0.00003558
-1.73786893,1.53546833,0.00063420,0.07056652,0.53427953,1.06835072,0.37015788,0.00000000,0.35551253,0.00003740
-1.73186593,1.59391860,0.00066088,0.07172720,0.54815774,1.11838700,0.37935019,0.00000000,0.35891507,0.00003908
-1.72586293,1.64992462,0.00069115,0.07266001,0.56092081,1.16764195,0.38763549,0.00000000,0.36097286,0.00004062
-1.71985993,1.70242169,0.00072381,0.07332461,0.57214666,1.21531083,0.39473266,0.00000000,0.36156301,0.00004199
-1.71385693,1.75039455,0.00075773,0.07368765,0.58144600,1.26059034,0.40038779,0.00000000,0.36059921,0.00004318
-1.70785393,1.79290440,0.00079188,0.07372410,0.58847500,1.30269860,0.40438199,0.00000000,0.35803461,0.00004419
-1.70185093,1.82911385,0.00082530,0.07341818,0.59294605,1.34089504,0.40653781,0.00000000,0.35386317,0.00004500
-1.69584792,1.85830926,0.00085714,0.07276409,0.59463645,1.37449988,0.40672413,0.00000000,0.34811965,0.00004561
-1.68984492,1.87991969,0.00088659,0.07176620,0.59339456,1.40291243,0.40485933,0.00000000,0.34087815,0.00004604
-1.68384192,1.89353227,0.00091295,0.07043900,0.58914347,1.42562791,0.40091267,0.00000000,0.33224946,0.00004629
-1.67783892,1.89890347,0.00093560,0.06880660,0.58188198,1.44225226,0.39490403,0.00000000,0.32237734,0.00004637
-1.67183592,1.89596610,0.00095401,0.06690201,0.57168310,1.45251437,0.38690193,0.00000000,0.31143401,0.00004632
-1.66583292,1.88483199,0.00096774,0.06476601,0.55869021,1.45627549,0.37702015,0.00000000,0.29961503,0.00004614
-1.65982991,1.86579014,0.00097645,0.06244587,0.54311114,1.45353534,0.36541312,0.00000000,0.28713393,0.00004588
-1.65382691,1.83930062,0.00097992,0.05999385,0.52521040,1.44443461,0.35227020,0.00000000,0.27421664,0.00004557
-1.64782391,1.80598414,0.00097803,0.05746563,0.50530021,1.42925379,0.33780937,0.00000000,0.26109614,0.00004524
-1.64182091,1.76660770,0.00097078,0.05491859,0.48373043,1.40840796,0.32227034,0.00000000,0.24800727,0.00004494
-1.63581791,1.72206647,0.00095827,0.05241019,0.46087795,1.38243775,0.30590757,0.00000000,0.23518202,0.00004470
-1.62981491,1.67336239,0.00094071,0.04999632,0.43713599,1.35199645,0.28898336,0.00000000,0.22284524,0.00004457
-1.62381191,1.62157996,0.00091843,0.04772982,0.41290352,1.31783363,0.27176119,0.00000000,0.21121090,0.00004459
-1.61780890,1.56785970,0.00089183,0.04565904,0.38857528,1.28077553,0.25449964,0.00000000,0.20047884,0.00004481
-1.61180590,1.51337005,0.00086142,0.04382673,0.36453251,1.24170295,0.23744693,0.00000000,0.19083200,0.00004526
-1.60580290,1.45927833,0.00082776,0.04226896,0.34113480,1.20152704,0.22083620,0.00000000,0.18243416,0.00004599
-1.59979990,1.40672165,0.00079147,0.04101436,0.31871296,1.16116405,0.20488167,0.00000000,0.17542794,0.00004702
-1.59379690,1.35677852,0.00075322,0.04008359,0.29756328,1.12150965,0.18977560,0.00000000,0.16993330,0.00004839
-1.58779390,1.31044211,0.00071371,0.03948898,0.27794298,1.08341387,0.17568620,0.00000000,0.16604622,0.00005012
-1.58179090,1.26859598,0.00067365,0.03923446,0.26006699,1.04765749,0.16275617,0.00000000,0.16383769,0.00005224
-1.57578789,1.23199302,0.00063375,0.03931569,0.24410597,1.01493087,0.15110220,0.00000000,0.16335303,0.00005477
-1.56978489,1.20123851,0.00059474,0.03972044,0.23018555,0.98581589,0.14081495,0.00000000,0.16461140,0.00005772
-1.56378189,1.17677772,0.00055731,0.04042910,0.21838661,0.96077181,0.13195970,0.00000000,0.16760574,0.00006109
-1.55777889,1.15888876,0.00052218,0.04141550,0.20874659,0.94012557,0.12457745,0.00000000,0.17230308,0.00006489
-1.55177589,1.14768068,0.00049002,0.04264773,0.20126168,0.92406692,0.11868640,0.00000000,0.17864536,0.00006914
-1.54577289,1.14309730,0.00046156,0.04408926,0.19588984,0.91264854,0.11428374,0.00000000,0.18655071,0.00007382
-1.53976988,1.14492632,0.00043752,0.04570007,0.19255436,0.90579116,0.11134754,0.00000000,0.19591546,0.00007894
-1.53376688,1.15281366,0.00041864,0.04743783,0.19114820,0.90329345,0.10983891,0.00000000,0.20661676,0.00008451
-1.52776388,1.16628234,0.00040576,0.04925924,0.19153855,0.90484621,0.10970407,0.00000000,0.21851590,0.00009052
