energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.96248124,3.67056369,0.00459436,0.00966962,0.21429854,3.05993497,0.11923336,0.29025237,0.38768890,0.00487761
-2.95647824,3.68878802,0.00460869,0.00940401,0.21375700,3.08284385,0.11631709,0.28879818,0.39101797,0.00477987
-2.95047524,3.69578035,0.00461657,0.00922490,0.21289570,3.09679406,0.11280726,0.28657580,0.39259253,0.00466302
-2.94447224,3.69208474,0.00462110,0.00913302,0.21178549,3.10215379,0.10877074,0.28367586,0.39240323,0.00452905
-2.93846923,3.67842246,0.00462591,0.00912937,0.21050905,3.09941943,0.10428530,0.28021072,0.39047092,0.00438027
-2.93246623,3.65565971,0.00463503,0.00921510,0.20915754,3.08919049,0.09943752,0.27631026,0.38684619,0.00421927
-2.92646323,3.62477300,0.00465283,0.00939131,0.20782715,3.07214318,0.09432039,0.27211714,0.38160823,0.00404884
-2.92046023,3.58681364,0.00468387,0.00965886,0.20661568,3.04900377,0.08903085,0.26778180,0.37486309,0.00387185
-2.91445723,3.54287317,0.00473277,0.01001817,0.20561939,3.02052328,0.08366730,0.26345740,0.36674127,0.00369122
-2.90845423,3.49405097,0.00480411,0.01046900,0.20492990,2.98745440,0.07832718,0.25929489,0.35739473,0.00350981
-2.90245123,3.44142525,0.00490226,0.01101030,0.20463163,2.95053148,0.07310472,0.25543834,0.34699343,0.00333037
-2.89644822,3.38602833,0.00503127,0.01164003,0.20479940,2.91045436,0.06808887,0.25202081,0.33572150,0.00315546
-2.89044522,3.32882656,0.00519475,0.01235502,0.20549655,2.86787605,0.06336150,0.24916064,0.32377303,0.00298741
-2.88444222,3.27070527,0.00539576,0.01315087,0.20677346,2.82339446,0.05899597,0.24695857,0.31134775,0.00282830
-2.87843922,3.21245840,0.00563676,0.01402189,0.20866651,2.77754789,0.05505588,0.24549542,0.29864655,0.00267988
-2.87243622,3.15478267,0.00591952,0.01496103,0.21119743,2.73081381,0.05159419,0.24483069,0.28586714,0.00254359
-2.86643322,3.09827552,0.00624513,0.01595998,0.21437317,2.68361032,0.04865266,0.24500173,0.27319990,0.00242055
-2.86043022,3.04343637,0.00661399,0.01700916,0.21818611,2.63629968,0.04626152,0.24602378,0.26082399,0.00231153
-2.85442721,2.99067027,0.00702585,0.01809787,0.22261469,2.58919317,0.04443934,0.24789064,0.24890399,0.00221699
-2.84842421,2.94029336,0.00747988,0.01921445,0.22762448,2.54255659,0.04319322,0.25057589,0.23758698,0.00213708
-2.84242121,2.89253941,0.00797476,0.02034647,0.23316948,2.49661588,0.04251909,0.25403479,0.22700033,0.00207164
-2.83641821,2.84756696,0.00850878,0.02148101,0.23919378,2.45156233,0.04240215,0.25820646,0.21725010,0.00202026
-2.83041521,2.80546666,0.00908000,0.02260487,0.24563353,2.40755717,0.04281753,0.26301656,0.20842017,0.00198229
-2.82441221,2.76626833,0.00968634,0.02370491,0.25241896,2.36473522,0.04373105,0.26838012,0.20057210,0.00195686
-2.81840920,2.72994795,0.01032572,0.02476836,0.25947660,2.32320772,0.04510000,0.27420457,0.19374554,0.00194292
-2.81240620,2.69643405,0.01099620,0.02578308,0.26673156,2.28306416,0.04687419,0.28039273,0.18795937,0.00193928
-2.80640320,2.66561390,0.01169602,0.02673791,0.27410964,2.24437358,0.04899699,0.28684581,0.18321323,0.00194464
-2.80040020,2.63733933,0.01242372,0.02762291,0.28153942,2.20718518,0.05140650,0.29346611,0.17948948,0.00195761
-2.79439720,2.61143220,0.01317811,0.02842958,0.28895392,2.17152867,0.05403686,0.30015955,0.17675542,0.00197674
-2.78839420,2.58768972,0.01395827,0.02915106,0.29629209,2.13741442,0.05681953,0.30683768,0.17496565,0.00200058
-2.78239120,2.56588934,0.01476345,0.02978228,0.30349975,2.10483360,0.05968479,0.31341937,0.17406434,0.00202770
-2.77638819,2.54579339,0.01559298,0.03031996,0.31053010,2.07375833,0.06256316,0.31983185,0.17398750,0.00205669
-2.77038519,2.52715319,0.01644608,0.03076269,0.31734369,2.04414190,0.06538686,0.32601125,0.17466492,0.00208622
-2.76438219,2.50971264,0.01732164,0.03111077,0.32390784,2.01591905,0.06809131,0.33190261,0.17602185,0.00211505
-2.75837919,2.49321101,0.01821802,0.03136619,0.33019563,1.98900624,0.07061648,0.33745931,0.17798028,0.00214204
-2.75237619,2.47738494,0.01913281,0.03153232,0.33618444,1.96330185,0.07290819,0.34264200,0.18045993,0.00216620
-2.74637319,2.46196966,0.02006252,0.03161381,0.34185412,1.93868626,0.07491918,0.34741721,0.18337877,0.00218665
-2.74037019,2.44669922,0.02100246,0.03161622,0.34718508,1.91502181,0.07661014,0.35175564,0.18665338,0.00220267
-2.73436718,2.43130623,0.02194651,0.03154583,0.35215624,1.89215273,0.07795033,0.35563031,0.19019896,0.00221369
-2.72836418,2.41552098,0.02288701,0.03140934,0.35674322,1.86990504,0.07891805,0.35901478,0.19392926,0.00221929
-2.72236118,2.39907056,0.02381472,0.03121360,0.36091680,1.84808674,0.07950085,0.36188150,0.19775655,0.00221918
-2.71635818,2.38167815,0.02471886,0.03096544,0.36464187,1.82648835,0.07969542,0.36420056,0.20159159,0.00221321
-2.71035518,2.36306317,0.02558728,0.03067149,0.36787703,1.80488425,0.07950727,0.36593886,0.20534389,0.00220136
-2.70435218,2.34294246,0.02640664,0.03033805,0.37057491,1.78303492,0.07895010,0.36705990,0.20892224,0.00218372
-2.69834917,2.32103313,0.02716278,0.02997110,0.37268324,1.76069041,0.07804506,0.36752422,0.21223561,0.00216044
-2.69234617,2.29705724,0.02784111,0.02957629,0.37414681,1.73759528,0.07681975,0.36729054,0.21519449,0.00213181
-2.68634317,2.27074850,0.02842709,0.02915907,0.37491007,1.71349491,0.07530721,0.36631751,0.21771262,0.00209814
-2.68034017,2.24186104,0.02890671,0.02872482,0.37492045,1.68814345,0.07354472,0.36456611,0.21970910,0.00205980
-2.67433717,2.21018001,0.02926708,0.02827905,0.37413209,1.66131295,0.07157267,0.36200249,0.22111082,0.00201721
-2.66833417,2.17553358,0.02949695,0.02782767,0.37250988,1.63280365,0.06943344,0.35860104,0.22185508,0.00197083
-2.66233117,2.13780581,0.02958714,0.02737716,0.37003348,1.60245477,0.06717031,0.35434770,0.22189231,0.00192113
-2.65632816,2.09694970,0.02953108,0.02693484,0.36670114,1.57015543,0.06482650,0.34924301,0.22118867,0.00186861
-2.65032516,2.05299939,0.02932507,0.02650906,0.36253299,1.53585502,0.06244430,0.34330492,0.21972839,0.00181376
-2.64432216,2.00608084,0.02896855,0.02610929,0.35757359,1.49957227,0.06006432,0.33657102,0.21751585,0.00175712
-2.63831916,1.95641996,0.02846424,0.02574625,0.35189353,1.46140250,0.05772487,0.32910007,0.21457690,0.00169922
-2.63231616,1.90434736,0.02781811,0.02543182,0.34558989,1.42152234,0.05546144,0.32097259,0.21095975,0.00164062
-2.62631316,1.85029919,0.02703927,0.02517894,0.33878545,1.38019142,0.05330633,0.31229055,0.20673494,0.00158186
-2.62031016,1.79481343,0.02613968,0.02500140,0.33162668,1.33775074,0.05128827,0.30317601,0.20199463,0.00152352
-2.61430715,1.73852161,0.02513381,0.02491348,0.32428040,1.29461738,0.04943219,0.29376875,0.19685100,0.00146617
-2.60830415,1.68213580,0.02403819,0.02492956,0.31692943,1.25127575,0.04775901,0.28422304,0.19143393,0.00141037
-2.60230115,1.62643141,0.02287084,0.02506359,0.30976712,1.20826542,0.04628544,0.27470354,0.18588797,0.00135669
-2.59629815,1.57222613,0.02165075,0.02532861,0.30299127,1.16616602,0.04502388,0.26538065,0.18036872,0.00130566
-2.59029515,1.52035618,0.02039723,0.02573611,0.29679753,1.12557980,0.04398227,0.25642550,0.17503870,0.00125780
-2.58429215,1.47165052,0.01912940,0.02629550,0.29137260,1.08711258,0.04316402,0.24800464,0.17006298,0.00121359
-2.57828914,1.42690442,0.01786559,0.02701356,0.28688763,1.05135384,0.04256802,0.24027502,0.16560460,0.00117345
-2.57228614,1.38685340,0.01662287,0.02789394,0.28349201,1.01885694,0.04218866,0.23337909,0.16182003,0.00113774
-2.56628314,1.35214892,0.01541664,0.02893680,0.28130790,0.99012030,0.04201593,0.22744059,0.15885478,0.00110673
-2.56028014,1.32333662,0.01426030,0.03013850,0.28042571,0.96557035,0.04203571,0.22256099,0.15683932,0.00108064
-2.55427714,1.30083837,0.01316502,0.03149151,0.28090076,0.94554700,0.04223007,0.21881679,0.15588538,0.00105957
-2.54827414,1.28493865,0.01213961,0.03298437,0.28275117,0.93029220,0.04257778,0.21625777,0.15608283,0.00104353
-2.54227114,1.27577585,0.01119047,0.03460189,0.28595714,0.91994210,0.04305492,0.21490633,0.15749710,0.00103244
-2.53626813,1.27333885,0.01032166,0.03632546,0.29046156,0.91452294,0.04363560,0.21475766,0.16016719,0.00102611
-2.53026513,1.27746869,0.00953502,0.03813354,0.29617192,0.91395079,0.04429288,0.21578103,0.16410440,0.00102428
-2.52426213,1.28786532,0.00883037,0.04000220,0.30296339,0.91803508,0.04499972,0.21792178,0.16929167,0.00102658
-2.51825913,1.30409879,0.00820579,0.04190590,0.31068287,0.92648557,0.04572997,0.22110411,0.17568359,0.00103258
-2.51225613,1.32562440,0.00765782,0.04381824,0.31915390,0.93892225,0.04645952,0.22523440,0.18320702,0.00104179
-2.50625313,1.35180098,0.00718189,0.04571278,0.32818214,0.95488793,0.04716725,0.23020494,0.19176230,0.00105366
-2.50025013,1.38191140,0.00677250,0.04756390,0.33756117,0.97386261,0.04783609,0.23589794,0.20122509,0.00106762
-2.49424712,1.41518456,0.00642362,0.04934764,0.34707844,0.99527918,0.04845385,0.24218949,0.21144867,0.00108308
-2.48824412,1.45081783,0.00612892,0.05104242,0.35652104,1.01853979,0.04901394,0.24895354,0.22226681,0.00109943
-2.48224112,1.48799921,0.00588204,0.05262976,0.36568130,1.04303217,0.04951591,0.25606560,0.23349701,0.00111609
-2.47623812,1.52592845,0.00567681,0.05409481,0.37436176,1.06814553,0.04996569,0.26340609,0.24494427,0.00113251
-2.47023512,1.56383639,0.00550744,0.05542681,0.38237962,1.09328537,0.05037567,0.27086329,0.25640511,0.00114816
-2.46423212,1.60100212,0.00536864,0.05661933,0.38957048,1.11788687,0.05076440,0.27833569,0.26767192,0.00116257
-2.45822911,1.63676745,0.00525573,0.05767039,0.39579122,1.14142652,0.05115610,0.28573388,0.27853753,0.00117532
-2.45222611,1.67054846,0.00516470,0.05858244,0.40092221,1.16343181,0.05157990,0.29298178,0.28879983,0.00118606
-2.44622311,1.70184398,0.00509226,0.05936214,0.40486856,1.18348873,0.05206878,0.30001729,0.29826645,0.00119450
-2.44022011,1.73024087,0.00503577,0.06002000,0.40756074,1.20124711,0.05265834,0.30679238,0.30675926,0.00120042
-2.43421711,1.75541628,0.00499329,0.06056992,0.40895436,1.21642376,0.05338545,0.31327260,0.31411862,0.00120367
-2.42821411,1.77713689,0.00496343,0.06102860,0.40902940,1.22880352,0.05428665,0.31943609,0.32020724,0.00120417
-2.42221111,1.79525551,0.00494537,0.06141488,0.40778876,1.23823830,0.05539664,0.32527208,0.32491344,0.00120190
-2.41620810,1.80970511,0.00493869,0.06174900,0.40525641,1.24464436,0.05674669,0.33077908,0.32815385,0.00119691
-2.41020510,1.82049090,0.00494332,0.06205181,0.40147511,1.24799796,0.05836307,0.33596270,0.32987516,0.00118929
-2.40420210,1.82768059,0.00495939,0.06234408,0.39650388,1.24832972,0.06026569,0.34083324,0.33005520,0.00117918
-2.39819910,1.83139345,0.00498721,0.06264566,0.39041524,1.24571792,0.06246687,0.34540320,0.32870294,0.00116676
-2.39219610,1.83178849,0.00502706,0.06297482,0.38329237,1.24028098,0.06497029,0.34968471,0.32585767,0.00115225
-2.38619310,1.82905241,0.00507919,0.06334759,0.37522630,1.23216960,0.06777031,0.35368711,0.32158718,0.00113587
-2.38019010,1.82338756,0.00514367,0.06377719,0.36631313,1.22155858,0.07085150,0.35741471,0.31598518,0.00111786
-2.37418709,1.81500062,0.00522033,0.06427355,0.35665150,1.20863888,0.07418855,0.36086482,0.30916790,0.00109845
-2.36818409,1.80409220,0.00530874,0.06484295,0.34634022,1.19361001,0.07774649,0.36402624,0.30127012,0.00107789
-2.36218109,1.79084791,0.00540808,0.06548774,0.33547625,1.17667312,0.08148128,0.36687822,0.29244074,0.00105638
-2.35617809,1.77543105,0.00551721,0.06620621,0.32415302,1.15802480,0.08534067,0.36938994,0.28283803,0.00103411
-2.35017509,1.75797731,0.00563455,0.06699254,0.31245907,1.13785202,0.08926543,0.37152059,0.27262487,0.00101126
-2.34417209,1.73859148,0.00575819,0.06783691,0.30047716,1.11632805,0.09319079,0.37322006,0.26196404,0.00098795
-2.33816908,1.71734625,0.00588585,0.06872567,0.28828370,1.09360963,0.09704808,0.37443018,0.25101374,0.00096429
-2.33216608,1.69428305,0.00601493,0.06964162,0.27594853,1.06983522,0.10076654,0.37508651,0.23992362,0.00094033
-2.32616308,1.66941485,0.00614259,0.07056446,0.26353512,1.04512443,0.10427528,0.37512050,0.22883136,0.00091612
-2.32016008,1.64273054,0.00626580,0.07147122,0.25110086,1.01957850,0.10750514,0.37446214,0.21785982,0.00089166
-2.31415708,1.61420077,0.00638142,0.07233682,0.23869779,0.99328166,0.11039063,0.37304267,0.20711510,0.00086693
-2.30815408,1.58378484,0.00648632,0.07313473,0.22637332,0.96630334,0.11287168,0.37079756,0.19668519,0.00084189
-2.30215108,1.55143833,0.00657742,0.07383760,0.21417106,0.93870095,0.11489530,0.36766931,0.18663957,0.00081649
-2.29614807,1.51712108,0.00665185,0.07441800,0.20213177,0.91052327,0.11641696,0.36361026,0.17702941,0.00079068
-2.29014507,1.48080523,0.00670700,0.07484916,0.19029414,0.88181404,0.11740176,0.35858497,0.16788862,0.00076440
-2.28414207,1.44248302,0.00674064,0.07510576,0.17869564,0.85261582,0.11782529,0.35257239,0.15923540,0.00073761
-2.27813907,1.40217406,0.00675098,0.07516462,0.16737313,0.82297390,0.11767424,0.34556746,0.15107440,0.00071028
-2.27213607,1.35993183,0.00673674,0.07500550,0.15636343,0.79294011,0.11694661,0.33758236,0.14339927,0.00068240
-2.26613307,1.31584934,0.00669723,0.07461175,0.14570373,0.76257656,0.11565174,0.32864711,0.13619559,0.00065398
-2.26013007,1.27006370,0.00663240,0.07397094,0.13543187,0.73195900,0.11380993,0.31880978,0.12944390,0.00062504
-2.25412706,1.22275959,0.00654282,0.07307544,0.12558652,0.70117991,0.11145191,0.30813612,0.12312297,0.00059566
-2.24812406,1.17417158,0.00642974,0.07192286,0.11620726,0.67035118,0.10861800,0.29670879,0.11721293,0.00056591
-2.24212106,1.12458521,0.00629507,0.07051635,0.10733457,0.63960625,0.10535709,0.28462618,0.11169834,0.00053591
-2.23611806,1.07433684,0.00614135,0.06886484,0.09900984,0.60910166,0.10172552,0.27200088,0.10657117,0.00050579
-2.23011506,1.02381237,0.00597171,0.06698308,0.09127529,0.57901808,0.09778571,0.25895794,0.10183330,0.00047571
-2.22411206,0.97344466,0.00578982,0.06489150,0.08417397,0.54956047,0.09360486,0.24563284,0.09749892,0.00044582
-2.21810905,0.92370981,0.00559981,0.06261596,0.07774960,0.52095758,0.08925344,0.23216942,0.09359639,0.00041632
-2.21210605,0.87512221,0.00540619,0.06018731,0.07204661,0.49346059,0.08480378,0.21871767,0.09016976,0.00038738
-2.20610305,0.82822856,0.00521377,0.05764080,0.06710995,0.46734091,0.08032862,0.20543153,0.08727976,0.00035919
-2.20010005,0.78360067,0.00502750,0.05501534,0.06298501,0.44288711,0.07589962,0.19246665,0.08500436,0.00033194
-2.19409705,0.74182724,0.00485242,0.05235268,0.05971735,0.42040090,0.07158606,0.17997825,0.08343881,0.00030581
-2.18809405,0.70350474,0.00469347,0.04969638,0.05735238,0.40019240,0.06745349,0.16811895,0.08269511,0.00028097
-2.18209105,0.66922733,0.00455542,0.04709089,0.05593482,0.38257445,0.06356250,0.15703671,0.08290095,0.00025757
-2.17608804,0.63957602,0.00444271,0.04458037,0.05550805,0.36785638,0.05996761,0.14687278,0.08419808,0.00023578
-2.17008504,0.61510730,0.00435933,0.04220768,0.05611316,0.35633701,0.05671628,0.13775977,0.08674012,0.00021570
-2.16408204,0.59634118,0.00430870,0.04001332,0.05778780,0.34829730,0.05384800,0.12981968,0.09068972,0.00019746
-2.15807904,0.58374916,0.00429357,0.03803440,0.06056482,0.34399264,0.05139361,0.12316199,0.09621512,0.00018114
-2.15207604,0.57774201,0.00431589,0.03630369,0.06447060,0.34364502,0.04937474,0.11788182,0.10348621,0.00016683
-2.14607304,0.57865789,0.00437678,0.03484886,0.06952327,0.34743528,0.04780345,0.11405809,0.11266981,0.00015455
-2.14007004,0.58675094,0.00447641,0.03369176,0.07573073,0.35549560,0.04668207,0.11175171,0.12392462,0.00014436
-2.13406703,0.60218064,0.00461398,0.03284784,0.08308858,0.36790254,0.04600327,0.11100397,0.13739547,0.00013626
-2.12806403,0.62500232,0.00478774,0.03232580,0.09157809,0.38467075,0.04575033,0.11183489,0.15320731,0.00013023
-2.12206103,0.65515903,0.00499492,0.03212734,0.10116426,0.40574770,0.04589769,0.11424184,0.17145883,0.00012626
-2.11605803,0.69247524,0.00523187,0.03224711,0.11179406,0.43100946,0.04641171,0.11819845,0.19221601,0.00012429
-2.11005503,0.73665256,0.00549405,0.03267279,0.12339508,0.46025790,0.04725165,0.12365374,0.21550567,0.00012425
-2.10405203,0.78726780,0.00577616,0.03338543,0.13587449,0.49321946,0.04837088,0.13053171,0.24130937,0.00012605
-2.09804902,0.84377378,0.00607229,0.03435977,0.14911870,0.52954552,0.04971835,0.13873146,0.26955783,0.00012960
-2.09204602,0.90550290,0.00637600,0.03556493,0.16299348,0.56881467,0.05124006,0.14812783,0.30012622,0.00013476
-2.08604302,0.97167384,0.00668055,0.03696501,0.17734496,0.61053682,0.05288084,0.15857275,0.33283056,0.00014139
-2.08004002,1.04140141,0.00697905,0.03852000,0.19200127,0.65415926,0.05458608,0.16989722,0.36742551,0.00014934
-2.07403702,1.11370951,0.00726466,0.04018662,0.20677497,0.69907465,0.05630353,0.18191415,0.40360389,0.00015843
-2.06803402,1.18754723,0.00753076,0.04191935,0.22146622,0.74463077,0.05798500,0.19442176,0.44099812,0.00016848
-2.06203102,1.26180771,0.00777117,0.04367148,0.23586665,0.79014199,0.05958806,0.20720784,0.47918369,0.00017929
-2.05602801,1.33534961,0.00798027,0.04539615,0.24976380,0.83490222,0.06107744,0.22005446,0.51768491,0.00019064
-2.05002501,1.40702060,0.00815320,0.04704746,0.26294600,0.87819902,0.06242629,0.23274326,0.55598276,0.00020234
-2.04402201,1.47568228,0.00828597,0.04858146,0.27520760,0.91932860,0.06361713,0.24506103,0.59352494,0.00021415
-2.03801901,1.54023602,0.00837554,0.04995721,0.28635424,0.95761122,0.06464246,0.25680533,0.62973779,0.00022587
-2.03201601,1.59964868,0.00841993,0.05113767,0.29620811,0.99240671,0.06550496,0.26779012,0.66403980,0.00023727
-2.02601301,1.65297761,0.00841821,0.05209049,0.30461288,1.02312945,0.06621742,0.27785098,0.69585638,0.00024817
-2.02001001,1.69939395,0.00837054,0.05278874,0.31143811,1.04926255,0.06680211,0.28684970,0.72463531,0.00025837
-2.01400700,1.73820333,0.00827810,0.05321141,0.31658306,1.07037047,0.06728993,0.29467819,0.74986235,0.00026769
-2.00800400,1.76886331,0.00814306,0.05334386,0.31997962,1.08610992,0.06771903,0.30126122,0.77107643,0.00027598
-2.00200100,1.79099669,0.00796847,0.05317798,0.32159425,1.09623847,0.06813327,0.30655808,0.78788374,0.00028312
-1.99599800,1.80440022,0.00775816,0.05271227,0.32142888,1.10062044,0.06858028,0.31056299,0.79997021,0.00028901
-1.98999500,1.80904824,0.00751661,0.05195172,0.31952073,1.09923014,0.06910944,0.31330407,0.80711175,0.00029356
-1.98399200,1.80509109,0.00724886,0.05090754,0.31594104,1.09215188,0.06976966,0.31484113,0.80918186,0.00029674
-1.97798899,1.79284827,0.00696029,0.04959668,0.31079271,1.07957711,0.07060716,0.31526223,0.80615625,0.00029853
-1.97198599,1.77279668,0.00665657,0.04804136,0.30420710,1.06179851,0.07166341,0.31467912,0.79811420,0.00029896
-1.96598299,1.74555430,0.00634351,0.04626832,0.29633993,1.03920135,0.07297307,0.31322197,0.78523667,0.00029806
-1.95997999,1.71186016,0.00602691,0.04430812,0.28736669,1.01225247,0.07456237,0.31103351,0.76780120,0.00029591
-1.95397699,1.67255134,0.00571255,0.04219434,0.27747760,0.98148724,0.07644766,0.30826290,0.74617381,0.00029259
-1.94797399,1.62853807,0.00540605,0.03996273,0.26687233,0.94749509,0.07863454,0.30505972,0.72079832,0.00028822
-1.94197099,1.58077805,0.00511281,0.03765044,0.25575483,0.91090408,0.08111735,0.30156829,0.69218352,0.00028292
-1.93596798,1.53025095,0.00483805,0.03529515,0.24432840,0.87236523,0.08387918,0.29792277,0.66088881,0.00027681
-1.92996498,1.47793436,0.00458669,0.03293442,0.23279110,0.83253712,0.08689247,0.29424306,0.62750882,0.00027003
-1.92396198,1.42478188,0.00436344,0.03060495,0.22133187,0.79207127,0.09012004,0.29063189,0.59265777,0.00026272
-1.91795898,1.37170431,0.00417275,0.02834206,0.21012720,0.75159899,0.09351664,0.28717315,0.55695405,0.00025500
-1.91195598,1.31955437,0.00401886,0.02617913,0.19933867,0.71171975,0.09703091,0.28393142,0.52100571,0.00024699
-1.90595298,1.26911533,0.00390578,0.02414726,0.18911124,0.67299167,0.10060766,0.28095276,0.48539717,0.00023880
-1.89994997,1.22109348,0.00383735,0.02227494,0.17957226,0.63592405,0.10419035,0.27826657,0.45067769,0.00023054
-1.89394697,1.17611429,0.00381724,0.02058782,0.17083123,0.60097203,0.10772371,0.27588836,0.41735170,0.00022228
-1.88794397,1.13472185,0.00384891,0.01910859,0.16298012,0.56853329,0.11115629,0.27382309,0.38587126,0.00021410
-1.88194097,1.09738080,0.00393563,0.01785683,0.15609412,0.53894652,0.11444285,0.27206892,0.35663051,0.00020606
-1.87593797,1.06448006,0.00408041,0.01684903,0.15023279,0.51249132,0.11754643,0.27062090,0.32996216,0.00019820
-1.86993497,1.03633754,0.00428597,0.01609848,0.14544124,0.48938927,0.12044003,0.26947446,0.30613574,0.00019056
-1.86393197,1.01320485,0.00455462,0.01561529,0.14175145,0.46980574,0.12310773,0.26862818,0.28535743,0.00018317
-1.85792896,0.99527140,0.00488819,0.01540637,0.13918338,0.45385196,0.12554521,0.26808590,0.26777115,0.00017604
-1.85192596,0.98266719,0.00528790,0.01547532,0.13774599,0.44158725,0.12775967,0.26785771,0.25346056,0.00016920
-1.84592296,0.97546385,0.00575425,0.01582242,0.13743786,0.43302094,0.12976906,0.26795990,0.24245188,0.00016264
-1.83991996,0.97367379,0.00628687,0.01644455,0.13824760,0.42811393,0.13160072,0.26841387,0.23471707,0.00015639
-1.83391696,0.97724754,0.00688443,0.01733504,0.14015395,0.42677985,0.13328945,0.26924395,0.23017732,0.00015044
-1.82791396,0.98606959,0.00754450,0.01848362,0.14312565,0.42888582,0.13487520,0.27047446,0.22870666,0.00014481
-1.82191096,0.99995326,0.00826351,0.01987631,0.14712118,0.43425302,0.13640032,0.27212608,0.23013567,0.00013950
-1.81590795,1.01863541,0.00903670,0.02149537,0.15208843,0.44265731,0.13790679,0.27421206,0.23425527,0.00013451
-1.80990495,1.04177182,0.00985811,0.02331936,0.15796455,0.45383015,0.13943333,0.27673431,0.24082063,0.00012985
-1.80390195,1.06893409,0.01072066,0.02532316,0.16467589,0.46746029,0.14101270,0.27968003,0.24955536,0.00012551
-1.79789895,1.09960906,0.01161625,0.02747819,0.17213839,0.48319635,0.14266935,0.28301891,0.26015596,0.00012148
-1.79189595,1.13320142,0.01253589,0.02975270,0.18025841,0.50065082,0.14441743,0.28670145,0.27229679,0.00011776
-1.78589295,1.16904012,0.01347001,0.03211221,0.18893397,0.51940550,0.14625945,0.29065850,0.28563551,0.00011433
-1.77988994,1.20638895,0.01440865,0.03452008,0.19805669,0.53901858,0.14818547,0.29480216,0.29981916,0.00011118
-1.77388694,1.24446132,0.01534180,0.03693815,0.20751413,0.55903330,0.15017307,0.29902814,0.31449072,0.00010827
-1.76788394,1.28243892,0.01625973,0.03932758,0.21719274,0.57898819,0.15218792,0.30321961,0.32929621,0.00010558
-1.76188094,1.31949380,0.01715333,0.04164975,0.22698104,0.59842833,0.15418499,0.30725224,0.34389217,0.00010306
-1.75587794,1.35481302,0.01801442,0.04386724,0.23677322,0.61691756,0.15611037,0.31100029,0.35795322,0.00010069
-1.74987494,1.38762463,0.01883609,0.04594480,0.24647267,0.63405094,0.15790355,0.31434344,0.37117954,0.00009841
-1.74387194,1.41722393,0.01961291,0.04785040,0.25599547,0.64946685,0.15949998,0.31717395,0.38330395,0.00009619
-1.73786893,1.44299849,0.02034111,0.04955617,0.26527353,0.66285837,0.16083391,0.31940366,0.39409826,0.00009398
-1.73186593,1.46445074,0.02101872,0.05103925,0.27425720,0.67398305,0.16184126,0.32097054,0.40337856,0.00009175
-1.72586293,1.48121661,0.02164556,0.05228259,0.28291719,0.68267065,0.16246234,0.32184424,0.41100928,0.00008945
-1.71985993,1.49307937,0.02222315,0.05327544,0.29124563,0.68882845,0.16264447,0.32203026,0.41690553,0.00008706
-1.71385693,1.49997758,0.02275453,0.05401381,0.29925612,0.69244354,0.16234410,0.32157251,0.42103387,0.00008456
-1.70785393,1.50200664,0.02324401,0.05450052,0.30698273,0.69358208,0.16152864,0.32055388,0.42341114,0.00008191
-1.70185093,1.49941374,0.02369680,0.05474517,0.31447797,0.69238540,0.16017771,0.31909482,0.42410153,0.00007912
-1.69584792,1.49258609,0.02411862,0.05476376,0.32180971,0.68906292,0.15828382,0.31734981,0.42321186,0.00007618
-1.68984492,1.48203318,0.02451527,0.05457815,0.32905711,0.68388236,0.15585255,0.31550183,0.42088544,0.00007310
-1.68384192,1.46836348,0.02489212,0.05421517,0.33630581,0.67715748,0.15290216,0.31375503,0.41729451,0.00006989
-1.67783892,1.45225697,0.02525376,0.05370571,0.34364256,0.66923394,0.14946270,0.31232590,0.41263184,0.00006657
-1.67183592,1.43443444,0.02560352,0.05308349,0.35114938,0.66047398,0.14557470,0.31143330,0.40710185,0.00006317
-1.66583292,1.41562529,0.02594317,0.05238381,0.35889770,0.65124052,0.14128748,0.31128788,0.40091147,0.00005970
-1.65982991,1.39653506,0.02627270,0.05164222,0.36694265,0.64188143,0.13665726,0.31208129,0.39426139,0.00005620
-1.65382691,1.37781441,0.02659012,0.05089310,0.37531776,0.63271475,0.13174498,0.31397577,0.38733802,0.00005271
-1.64782391,1.36003090,0.02689147,0.05016844,0.38403046,0.62401546,0.12661423,0.31709462,0.38030645,0.00004925
-1.64182091,1.34364485,0.02717091,0.04949654,0.39305849,0.61600440,0.12132910,0.32151408,0.37330482,0.00004586
-1.63581791,1.32899042,0.02742088,0.04890098,0.40234751,0.60883989,0.11595217,0.32725695,0.36644025,0.00004256
-1.62981491,1.31626275,0.02763245,0.04839975,0.41181008,0.60261226,0.11054276,0.33428840,0.35978649,0.00003938
-1.62381191,1.30551168,0.02779570,0.04800459,0.42132612,0.59734168,0.10515540,0.34251428,0.35338336,0.00003633
-1.61780890,1.29664236,0.02790017,0.04772065,0.43074490,0.59297925,0.09983868,0.35178183,0.34723796,0.00003345
-1.61180590,1.28942260,0.02793539,0.04754633,0.43988851,0.58941121,0.09463441,0.36188321,0.34132749,0.00003073
-1.60580290,1.28349669,0.02789136,0.04747356,0.44855685,0.58646623,0.08957715,0.37256135,0.33560349,0.00002819
-1.59979990,1.27840496,0.02775914,0.04748821,0.45653384,0.58392524,0.08469419,0.38351823,0.32999740,0.00002584
