energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.05852926,1.86072510,0.00818044,0.01294392,0.41436148,0.98072400,0.36583970,0.77220364,0.15413952,0.00000000
-3.05252626,1.82257199,0.00839010,0.01231083,0.39797728,0.95180488,0.36020672,0.76283909,0.14974856,0.00000000
-3.04652326,1.79674447,0.00871456,0.01179782,0.38316481,0.92796108,0.35816717,0.75978005,0.14666966,0.00000000
-3.04052026,1.78339135,0.00915984,0.01140654,0.37006823,0.90948606,0.35969972,0.76294630,0.14485917,0.00000000
-3.03451726,1.78242862,0.00973101,0.01113615,0.35879362,0.89655229,0.36472411,0.77215746,0.14425202,0.00000000
-3.02851426,1.79353997,0.01043201,0.01098355,0.34940874,0.88920958,0.37310324,0.78713420,0.14476321,0.00000000
-3.02251126,1.81618395,0.01126539,0.01094353,0.34194419,0.88738769,0.38464628,0.80750141,0.14628975,0.00000000
-3.01650825,1.84960761,0.01223206,0.01100906,0.33639589,0.89090340,0.39911299,0.83279338,0.14871315,0.00000000
-3.01050525,1.89286639,0.01333108,0.01117155,0.33272888,0.89947170,0.41621895,0.86246121,0.15190230,0.00000000
-3.00450225,1.94484980,0.01455944,0.01142120,0.33088218,0.91272064,0.43564171,0.89588205,0.15571692,0.00000000
-2.99849925,2.00431222,0.01591182,0.01174729,0.33077439,0.93020922,0.45702780,0.93237036,0.16001117,0.00000000
-2.99249625,2.06990759,0.01738048,0.01213855,0.33230996,0.95144743,0.48000030,0.97119079,0.16463765,0.00000000
-2.98649325,2.14022702,0.01895514,0.01258342,0.33538561,0.97591750,0.50416707,1.01157263,0.16945155,0.00000000
-2.98049025,2.21383795,0.02062293,0.01307045,0.33989669,1.00309540,0.52912928,1.05272525,0.17431467,0.00000000
-2.97448724,2.28932321,0.02236845,0.01358850,0.34574311,1.03247144,0.55449020,1.09385443,0.17909951,0.00000000
-2.96848424,2.36531884,0.02417388,0.01412709,0.35283448,1.06356897,0.57986403,1.13417891,0.18369298,0.00000000
-2.96248124,2.44054893,0.02601920,0.01467658,0.36109430,1.09596027,0.60488451,1.17294690,0.18799969,0.00000000
-2.95647824,2.51385646,0.02788249,0.01522841,0.37046295,1.12927875,0.62921322,1.20945199,0.19194487,0.00000000
-2.95047524,2.58422875,0.02974036,0.01577525,0.38089918,1.16322696,0.65254730,1.24304799,0.19547645,0.00000000
-2.94447224,2.65081689,0.03156836,0.01631111,0.39238029,1.19757997,0.67462642,1.27316237,0.19856657,0.00000000
-2.93846923,2.71294837,0.03334160,0.01683149,0.40490079,1.23218400,0.69523869,1.29930776,0.20121227,0.00000000
-2.93246623,2.77013278,0.03503531,0.01733336,0.41846964,1.26695046,0.71422554,1.32109137,0.20343529,0.00000000
-2.92646323,2.82206045,0.03662547,0.01781521,0.43310639,1.30184587,0.73148509,1.33822186,0.20528113,0.00000000
-2.92046023,2.86859453,0.03808952,0.01827700,0.44883620,1.33687815,0.74697416,1.35051368,0.20681729,0.00000000
-2.91445723,2.90975699,0.03940693,0.01872010,0.46568422,1.37208035,0.76070854,1.35788859,0.20813070,0.00000000
-2.90845423,2.94570951,0.04055981,0.01914718,0.48366951,1.40749269,0.77276149,1.36037438,0.20932458,0.00000000
-2.90245123,2.97673016,0.04153347,0.01956205,0.50279882,1.44314410,0.78326047,1.35810082,0.21051466,0.00000000
-2.89644822,3.00318712,0.04231684,0.01996949,0.52306070,1.47903432,0.79238194,1.35129305,0.21182493,0.00000000
-2.89044522,3.02551061,0.04290279,0.02037502,0.54442002,1.51511777,0.80034437,1.34026230,0.21338307,0.00000000
-2.88444222,3.04416420,0.04328829,0.02078465,0.56681341,1.55129014,0.80739946,1.32539457,0.21531573,0.00000000
-2.87843922,3.05961672,0.04347455,0.02120461,0.59014562,1.58737853,0.81382179,1.30713715,0.21774361,0.00000000
-2.87243622,3.07231574,0.04346681,0.02164104,0.61428721,1.62313582,0.81989719,1.28598373,0.22077673,0.00000000
-2.86643322,3.08266361,0.04327417,0.02209968,0.63907351,1.65823952,0.82591001,1.26245821,0.22450985,0.00000000
-2.86043022,3.09099679,0.04290912,0.02258557,0.66430496,1.69229544,0.83212982,1.23709784,0.22901823,0.00000000
-2.85442721,3.09756906,0.04238709,0.02310268,0.68974882,1.72484580,0.83879803,1.21043618,0.23435388,0.00000000
-2.84842421,3.10253910,0.04172580,0.02365369,0.71514229,1.75538154,0.84611486,1.18298637,0.24054236,0.00000000
-2.84242121,3.10596266,0.04094452,0.02423964,0.74019672,1.78335805,0.85422734,1.15522530,0.24758032,0.00000000
-2.83641821,3.10778949,0.04006338,0.02485975,0.76460298,1.80821367,0.86321889,1.12757923,0.25543385,0.00000000
-2.83041521,3.10786496,0.03910259,0.02551123,0.78803767,1.82939000,0.87310107,1.10041143,0.26403767,0.00000000
-2.82441221,3.10593627,0.03808171,0.02618919,0.81017010,1.84635282,0.88380796,1.07401228,0.27329533,0.00000000
-2.81840920,3.10166300,0.03701898,0.02688659,0.83066966,1.85861298,0.89519375,1.04859224,0.28308039,0.00000000
-2.81240620,3.09463149,0.03593078,0.02759429,0.84921364,1.86574599,0.90703365,1.02427801,0.29323862,0.00000000
-2.80640320,3.08437273,0.03483111,0.02830123,0.86549496,1.86740956,0.91902844,1.00111212,0.30359121,0.00000000
-2.80040020,3.07038309,0.03373131,0.02899464,0.87922993,1.86335848,0.93081258,0.97905590,0.31393886,0.00000000
-2.79439720,3.05214720,0.03263988,0.02966036,0.89016566,1.85345612,0.94196565,0.95799575,0.32406683,0.00000000
-2.78839420,3.02916223,0.03156246,0.03028322,0.89808695,1.83768234,0.95202681,0.93775249,0.33375062,0.00000000
-2.78239120,3.00096277,0.03050196,0.03084753,0.90282262,1.81613753,0.96051170,0.91809332,0.34276222,0.00000000
-2.77638819,2.96714541,0.02945878,0.03133755,0.90425092,1.78904288,0.96693096,0.89874583,0.35087670,0.00000000
-2.77038519,2.92739202,0.02843124,0.03173801,0.90230407,1.75673695,0.97080980,0.87941354,0.35787899,0.00000000
-2.76438219,2.88149099,0.02741600,0.03203466,0.89697170,1.71966888,0.97170745,0.85979199,0.36357042,0.00000000
-2.75837919,2.82935538,0.02640859,0.03221479,0.88830298,1.67838865,0.96923580,0.83958493,0.36777500,0.00000000
-2.75237619,2.77103731,0.02540393,0.03226764,0.87640760,1.63353480,0.96307624,0.81851962,0.37034503,0.00000000
-2.74637319,2.70673780,0.02439691,0.03218487,0.86145519,1.58582009,0.95299394,0.79636067,0.37116586,0.00000000
-2.74037019,2.63681160,0.02338286,0.03196086,0.84367340,1.53601566,0.93884895,0.77292184,0.37015968,0.00000000
-2.73436718,2.56176663,0.02235799,0.03159294,0.82334448,1.48493402,0.92060365,0.74807515,0.36728807,0.00000000
-2.72836418,2.48225789,0.02131980,0.03108150,0.80080044,1.43341153,0.89832613,0.72175727,0.36255328,0.00000000
-2.72236118,2.39907596,0.02026729,0.03043005,0.77641681,1.38229054,0.87218963,0.69397268,0.35599822,0.00000000
-2.71635818,2.31313046,0.01920114,0.02964513,0.75060519,1.33240169,0.84246805,0.66479394,0.34770508,0.00000000
-2.71035518,2.22542888,0.01812380,0.02873610,0.72380466,1.28454673,0.80952778,0.63435894,0.33779273,0.00000000
-2.70435218,2.13705187,0.01703946,0.02771488,0.69647233,1.23948205,0.77381665,0.60286562,0.32641301,0.00000000
-2.69834917,2.04912556,0.01595386,0.02659559,0.66907323,1.19790333,0.73585022,0.57056451,0.31374609,0.00000000
-2.69234617,1.96279247,0.01487418,0.02539418,0.64206994,1.16043158,0.69619652,0.53774963,0.29999503,0.00000000
-2.68634317,1.87918173,0.01380874,0.02412790,0.61591203,1.12760084,0.65545973,0.50474827,0.28537996,0.00000000
-2.68034017,1.79938029,0.01276673,0.02281492,0.59102600,1.09984788,0.61426366,0.47191021,0.27013187,0.00000000
-2.67433717,1.72440598,0.01175789,0.02147380,0.56780566,1.07750427,0.57323578,0.43959701,0.25448653,0.00000000
-2.66833417,1.65518371,0.01079224,0.02012303,0.54660362,1.06079102,0.53299225,0.40817176,0.23867857,0.00000000
-2.66233117,1.59252573,0.00987976,0.01878066,0.52772391,1.04981612,0.49412466,0.37798977,0.22293604,0.00000000
-2.65632816,1.53711663,0.00903014,0.01746385,0.51141620,1.04457532,0.45718862,0.34939047,0.20747557,0.00000000
-2.65032516,1.48950378,0.00825258,0.01618862,0.49787160,1.04495613,0.42269450,0.32269084,0.19249828,0.00000000
-2.64432216,1.45009327,0.00755556,0.01496954,0.48722040,1.05074525,0.39110037,0.29818027,0.17818657,0.00000000
-2.63831916,1.41915143,0.00694672,0.01381958,0.47953166,1.06163937,0.36280703,0.27611704,0.16470177,0.00000000
-2.63231616,1.39681166,0.00643277,0.01274993,0.47481463,1.07725903,0.33815496,0.25672622,0.15218262,0.00000000
-2.62631316,1.38308585,0.00601940,0.01176999,0.47302204,1.09716535,0.31742279,0.24019880,0.14074464,0.00000000
-2.62031016,1.37787972,0.00571120,0.01088732,0.47405492,1.12087900,0.30082715,0.22669181,0.13048022,0.00000000
-2.61430715,1.38101105,0.00551168,0.01010767,0.47776889,1.14790087,0.28852334,0.21632919,0.12145935,0.00000000
-2.60830415,1.39222958,0.00542323,0.00943509,0.48398143,1.17773343,0.28060656,0.20920312,0.11373079,0.00000000
-2.60230115,1.41123752,0.00544708,0.00887200,0.49248001,1.20990221,0.27711341,0.20537544,0.10732363,0.00000000
-2.59629815,1.43770926,0.00558329,0.00841932,0.50303056,1.24397613,0.27802334,0.20487900,0.10224911,0.00000000
-2.59029515,1.47130935,0.00583071,0.00807659,0.51538593,1.27958587,0.28325999,0.20771877,0.09850241,0.00000000
-2.58429215,1.51170750,0.00618696,0.00784211,0.52929406,1.31643930,0.29269225,0.21387241,0.09606449,0.00000000
-2.57828914,1.55858994,0.00664835,0.00771306,0.54450552,1.35433314,0.30613512,0.22329039,0.09490372,0.00000000
-2.57228614,1.61166635,0.00720985,0.00768559,0.56077995,1.39316002,0.32335059,0.23589558,0.09497734,0.00000000
-2.56628314,1.67067222,0.00786504,0.00775499,0.57789145,1.43291061,0.34404853,0.25158239,0.09623266,0.00000000
-2.56028014,1.73536640,0.00860606,0.00791568,0.59563257,1.47367032,0.36788801,0.27021559,0.09860797,0.00000000
-2.55427714,1.80552414,0.00942362,0.00816137,0.61381685,1.51561061,0.39447933,0.29162895,0.10203325,0.00000000
-2.54827414,1.88092615,0.01030698,0.00848510,0.63227991,1.55897524,0.42338688,0.31562402,0.10643062,0.00000000
-2.54227114,1.96134441,0.01124403,0.00887929,0.65087926,1.60406165,0.45413335,0.34196911,0.11171464,0.00000000
-2.53626813,2.04652566,0.01222137,0.00933586,0.66949273,1.65119855,0.48620520,0.37039894,0.11779261,0.00000000
-2.53026513,2.13617370,0.01322445,0.00984624,0.68801602,1.70072046,0.51905979,0.40061488,0.12456476,0.00000000
-2.52426213,2.22993175,0.01423776,0.01040148,0.70635931,1.75294040,0.55213396,0.43228634,0.13192464,0.00000000
-2.51825913,2.32736593,0.01524511,0.01099237,0.72444353,1.80812201,0.58485415,0.46505301,0.13975960,0.00000000
-2.51225613,2.42795119,0.01622988,0.01160954,0.74219622,1.86645250,0.61664777,0.49852852,0.14795155,0.00000000
-2.50625313,2.53106073,0.01717536,0.01224361,0.75954761,1.92801766,0.64695554,0.53230510,0.15637799,0.00000000
-2.50025013,2.63595967,0.01806513,0.01288534,0.77642696,1.99278028,0.67524443,0.56595949,0.16491337,0.00000000
-2.49424712,2.74180387,0.01888345,0.01352582,0.79275951,2.06056322,0.70102072,0.59905985,0.17343074,0.00000000
-2.48824412,2.84764421,0.01961559,0.01415667,0.80846419,2.13103795,0.72384259,0.63117356,0.18180377,0.00000000
-2.48224112,2.95243655,0.02024829,0.01477024,0.82345225,2.20371947,0.74333190,0.66187565,0.18990895,0.00000000
-2.47623812,3.05505725,0.02077001,0.01535979,0.83762694,2.27796797,0.75918437,0.69075755,0.19762813,0.00000000
-2.47023512,3.15432393,0.02117131,0.01591973,0.85088416,2.35299748,0.77117794,0.71743594,0.20485102,0.00000000
-2.46423212,3.24902077,0.02144507,0.01644579,0.86311418,2.42789128,0.77917873,0.74156143,0.21147787,0.00000000
-2.45822911,3.33792753,0.02158668,0.01693515,0.87420427,2.50162372,0.78314442,0.76282657,0.21742199,0.00000000
-2.45222611,3.41985116,0.02159418,0.01738658,0.88404202,2.57308756,0.78312475,0.78097308,0.22261214,0.00000000
-2.44622311,3.49365888,0.02146826,0.01780049,0.89251941,2.64112588,0.77925919,0.79579801,0.22699459,0.00000000
-2.44022011,3.55831132,0.02121225,0.01817895,0.89953709,2.70456727,0.77177176,0.80715853,0.23053485,0.00000000
-2.43421711,3.61289442,0.02083203,0.01852562,0.90500894,2.76226286,0.76096323,0.81497525,0.23321887,0.00000000
-2.42821411,3.65664873,0.02033580,0.01884567,0.90886645,2.81312361,0.74720109,0.81923390,0.23505373,0.00000000
-2.42221111,3.68899491,0.01973388,0.01914558,0.91106277,2.85615639,0.73090750,0.81998541,0.23606775,0.00000000
-2.41620810,3.70955419,0.01903841,0.01943287,0.91157625,2.89049722,0.71254591,0.81734419,0.23630994,0.00000000
-2.41020510,3.71816310,0.01826303,0.01971585,0.91041313,2.91544037,0.69260680,0.81148500,0.23584888,0.00000000
-2.40420210,3.71488150,0.01742252,0.02000327,0.90760943,2.93046202,0.67159304,0.80263808,0.23477095,0.00000000
-2.39819910,3.69999385,0.01653248,0.02030391,0.90323173,2.93523763,0.65000557,0.79108320,0.23317802,0.00000000
-2.39219610,3.67400338,0.01560896,0.02062625,0.89737704,2.92965240,0.62832982,0.77714235,0.23118472,0.00000000
-2.38619310,3.63761956,0.01466814,0.02097807,0.89017154,2.91380442,0.60702336,0.76117169,0.22891520,0.00000000
-2.38019010,3.59173936,0.01372600,0.02136607,0.88176845,2.88800076,0.58650533,0.74355280,0.22649970,0.00000000
-2.37418709,3.53742311,0.01279811,0.02179560,0.87234503,2.85274677,0.56714780,0.72468357,0.22407088,0.00000000
-2.36818409,3.47586615,0.01189937,0.02227037,0.86209912,2.80872943,0.54926946,0.70496902,0.22176013,0.00000000
-2.36218109,3.40836735,0.01104386,0.02279231,0.85124509,2.75679573,0.53313174,0.68481229,0.21969388,0.00000000
-2.35617809,3.33629614,0.01024466,0.02336147,0.84000981,2.69792728,0.51893732,0.66460608,0.21799021,0.00000000
-2.35017509,3.26105917,0.00951386,0.02397598,0.82862859,2.63321250,0.50683112,0.64472475,0.21675561,0.00000000
-2.34417209,3.18406824,0.00886245,0.02463224,0.81734150,2.56381781,0.49690352,0.62551733,0.21608222,0.00000000
-2.33816908,3.10671057,0.00830032,0.02532501,0.80639009,2.49095899,0.48919553,0.60730153,0.21604554,0.00000000
-2.33216608,3.03032257,0.00783634,0.02604779,0.79601478,2.41587412,0.48370571,0.59035888,0.21670264,0.00000000
-2.32616308,2.95616778,0.00747839,0.02679309,0.78645289,2.33979886,0.48039831,0.57493114,0.21809093,0.00000000
-2.32016008,2.88541961,0.00723340,0.02755284,0.77793730,2.26394494,0.47921230,0.56121791,0.22022764,0.00000000
-2.31415708,2.81914891,0.00710747,0.02831885,0.77069573,2.18948223,0.48007073,0.54937550,0.22310975,0.00000000
-2.30815408,2.75831630,0.00710593,0.02908320,0.76495041,2.11752450,0.48289005,0.53951686,0.22671462,0.00000000
-2.30215108,2.70376885,0.00723341,0.02983867,0.76091793,2.04911872,0.48758880,0.53171269,0.23100114,0.00000000
-2.29614807,2.65624026,0.00749387,0.03057910,0.75880919,1.98523754,0.49409533,0.52599338,0.23591136,0.00000000
-2.29014507,2.61635392,0.00789071,0.03129971,0.75882893,1.92677424,0.50235413,0.52235168,0.24137253,0.00000000
-2.28414207,2.58462763,0.00842672,0.03199731,0.76117489,1.87453948,0.51233040,0.52074612,0.24729956,0.00000000
-2.27813907,2.56147918,0.00910408,0.03267047,0.76603619,1.82925911,0.52401281,0.52110464,0.25359772,0.00000000
-2.27213607,2.54723185,0.00992436,0.03331952,0.77359092,1.79157222,0.53741406,0.52332870,0.26016549,0.00000000
-2.26613307,2.54211894,0.01088844,0.03394657,0.78400282,1.76202882,0.55256949,0.52729732,0.26689753,0.00000000
-2.26013007,2.54628701,0.01199641,0.03455531,0.79741711,1.74108685,0.56953358,0.53287120,0.27368771,0.00000000
-2.25412706,2.55979721,0.01324751,0.03515086,0.81395566,1.72910802,0.58837471,0.53989664,0.28043197,0.00000000
-2.24812406,2.58262506,0.01463992,0.03573946,0.83371162,1.72635279,0.60916847,0.54820925,0.28703110,0.00000000
-2.24212106,2.61465859,0.01617072,0.03632820,0.85674401,1.73297462,0.63198969,0.55763733,0.29339323,0.00000000
-2.23611806,2.65569558,0.01783566,0.03692468,0.88307249,1.74901405,0.65690391,0.56800493,0.29943612,0.00000000
-2.23011506,2.70544049,0.01962902,0.03753672,0.91267284,1.77439322,0.68395863,0.57913453,0.30508902,0.00000000
-2.22411206,2.76350201,0.02154350,0.03817202,0.94547356,1.80891179,0.71317481,0.59084937,0.31029423,0.00000000
-2.21810905,2.82939200,0.02357001,0.03883793,0.98135400,1.85224502,0.74453923,0.60297543,0.31500819,0.00000000
-2.21210605,2.90252684,0.02569759,0.03954125,1.02014435,1.90394478,0.77799813,0.61534308,0.31920222,0.00000000
-2.20610305,2.98223179,0.02791330,0.04028807,1.06162774,1.96344425,0.81345247,0.62778846,0.32286276,0.00000000
-2.20010005,3.06774898,0.03020219,0.04108366,1.10554451,2.03006675,0.85075521,0.64015465,0.32599127,0.00000000
-2.19409705,3.15824925,0.03254724,0.04193250,1.15159873,2.10303885,0.88971076,0.65229258,0.32860371,0.00000000
-2.18809405,3.25284778,0.03492946,0.04283826,1.19946660,2.18150771,0.93007679,0.66406184,0.33072960,0.00000000
-2.18209105,3.35062318,0.03732796,0.04380389,1.24880651,2.26456207,0.97156818,0.67533137,0.33241088,0.00000000
-2.17608804,3.45063926,0.03972018,0.04483168,1.29927022,2.35125624,1.01386317,0.68597998,0.33370037,0.00000000
-2.17008504,3.55196838,0.04208211,0.04592343,1.35051455,2.44063588,1.05661129,0.69589688,0.33466009,0.00000000
-2.16408204,3.65371541,0.04438864,0.04708049,1.40221282,2.53176437,1.09944270,0.70498214,0.33535939,0.00000000
-2.15807904,3.75504044,0.04661396,0.04830388,1.45406536,2.62374813,1.14197852,0.71314704,0.33587290,0.00000000
-2.15207604,3.85517923,0.04873204,0.04959432,1.50580841,2.71575966,1.18384164,0.72031436,0.33627852,0.00000000
-2.14607304,3.95345962,0.05071715,0.05095226,1.55722057,2.80705651,1.22466729,0.72641867,0.33665532,0.00000000
-2.14007004,4.04931284,0.05254445,0.05237781,1.60812650,2.89699528,1.26411305,0.73140640,0.33708149,0.00000000
-2.13406703,4.14227865,0.05419055,0.05387064,1.65839720,2.98503928,1.30186756,0.73523586,0.33763234,0.00000000
-2.12806403,4.23200370,0.05563412,0.05542985,1.70794686,3.07075958,1.33765763,0.73787710,0.33837837,0.00000000
-2.12206103,4.31823289,0.05685646,0.05705371,1.75672630,3.15382890,1.37125319,0.73931155,0.33938349,0.00000000
-2.11605803,4.40079391,0.05784202,0.05873946,1.80471303,3.23400885,1.40247009,0.73953152,0.34070331,0.00000000
-2.11005503,4.47957577,0.05857884,0.06048300,1.85189869,3.31113105,1.43117028,0.73853944,0.34238356,0.00000000
-2.10405203,4.55450240,0.05905891,0.06227860,1.89827426,3.38507332,1.45725973,0.73634691,0.34445863,0.00000000
-2.09804902,4.62550286,0.05927845,0.06411861,1.94381413,3.45573245,1.48068396,0.73297352,0.34695030,0.00000000
-2.09204602,4.69247994,0.05923797,0.06599319,1.98845980,3.52299521,1.50142163,0.72844554,0.34986652,0.00000000
-2.08604302,4.75527930,0.05894227,0.06789008,2.03210426,3.58670968,1.51947654,0.72279443,0.35320044,0.00000000
-2.08004002,4.81366112,0.05840028,0.06979443,2.07457825,3.64665875,1.53486851,0.71605523,0.35692954,0.00000000
-2.07403702,4.86727627,0.05762478,0.07168870,2.11563917,3.70253772,1.54762383,0.70826506,0.36101502,0.00000000
-2.06803402,4.91564891,0.05663195,0.07355271,2.15496367,3.75393768,1.55776575,0.69946151,0.36540149,0.00000000
-2.06203102,4.95816699,0.05544087,0.07536371,2.19214443,3.80033605,1.56530573,0.68968132,0.37001691,0.00000000
-2.05602801,4.99408171,0.05407290,0.07709660,2.22669188,3.84109525,1.57023599,0.67895922,0.37477293,0.00000000
-2.05002501,5.02251655,0.05255099,0.07872436,2.25804082,3.87546989,1.57252395,0.66732712,0.37956570,0.00000000
-2.04402201,5.04248606,0.05089906,0.08021845,2.28556199,3.90262260,1.57210886,0.65481367,0.38427719,0.00000000
-2.03801901,5.05292372,0.04914122,0.08154946,2.30857840,3.92164784,1.56890109,0.64144425,0.38877701,0.00000000
-2.03201601,5.05271801,0.04730121,0.08268777,2.32638564,3.93160287,1.56278402,0.62724148,0.39292488,0.00000000
-2.02601301,5.04075511,0.04540175,0.08360441,2.33827552,3.93154418,1.55361882,0.61222622,0.39657365,0.00000000
-2.02001001,5.01596633,0.04346410,0.08427185,2.34356191,3.92056784,1.54125161,0.59641896,0.39957294,0.00000000
-2.01400700,4.97737806,0.04150763,0.08466494,2.34160781,3.89785174,1.52552301,0.57984174,0.40177330,0.00000000
-2.00800400,4.92416191,0.03954956,0.08476183,2.33185219,3.86269742,1.50627938,0.56252029,0.40303076,0.00000000
-2.00200100,4.85568243,0.03760480,0.08454485,2.31383560,3.81456956,1.48338531,0.54448655,0.40321171,0.00000000
-1.99599800,4.77154026,0.03568597,0.08400131,2.28722306,3.75313104,1.45673666,0.52578114,0.40219796,0.00000000
-1.98999500,4.67160839,0.03380342,0.08312429,2.25182348,3.67827170,1.42627342,0.50645592,0.39989174,0.00000000
-1.98399200,4.55605973,0.03196545,0.08191321,2.20760428,3.59012947,1.39199170,0.48657632,0.39622039,0.00000000
-1.97798899,4.42538464,0.03017856,0.08037427,2.15470090,3.48910264,1.35395413,0.46622336,0.39114071,0.00000000
-1.97198599,4.28039738,0.02844778,0.07852076,2.09342033,3.37585279,1.31229811,0.44549524,0.38464252,0.00000000
-1.96598299,4.12223113,0.02677701,0.07637309,2.02423877,3.25129795,1.26724129,0.42450825,0.37675151,0.00000000
-1.95997999,3.95232166,0.02516936,0.07395867,1.94779332,3.11659662,1.21908399,0.40339716,0.36753092,0.00000000
-1.95397699,3.77238027,0.02362753,0.07131157,1.86486811,2.97312302,1.16820836,0.38231474,0.35708219,0.00000000
-1.94797399,3.58435720,0.02215409,0.06847193,1.77637541,2.82243486,1.11507401,0.36143057,0.34554433,0.00000000
-1.94197099,3.39039678,0.02075170,0.06548527,1.68333256,2.66623504,1.06021055,0.34092904,0.33309208,0.00000000
-1.93596798,3.19278640,0.01942338,0.06240153,1.58683576,2.50632882,1.00420695,0.32100658,0.31993282,0.00000000
-1.92996498,2.99390102,0.01817253,0.05927402,1.48803161,2.34457823,0.94769838,0.30186828,0.30630238,0.00000000
-1.92396198,2.79614550,0.01700299,0.05615829,1.38808776,2.18285567,0.89135086,0.28372380,0.29245977,0.00000000
-1.91795898,2.60189676,0.01591903,0.05311085,1.28816364,2.02299820,0.83584448,0.26678286,0.27868111,0.00000000
-1.91195598,2.41344771,0.01492518,0.05018790,1.18938247,1.86676442,0.78185570,0.25125030,0.26525288,0.00000000
-1.90595298,2.23295476,0.01402607,0.04744400,1.09280543,1.71579507,0.73003943,0.23732096,0.25246467,0.00000000
-1.89994997,2.06239043,0.01322621,0.04493089,0.99940883,1.57157875,0.68101161,0.22517444,0.24060177,0.00000000
-1.89394697,1.90350223,0.01252972,0.04269618,0.91006500,1.43542348,0.63533282,0.21496994,0.22993768,0.00000000
-1.88794397,1.75777883,0.01194004,0.04078230,0.82552719,1.30843466,0.59349351,0.20684131,0.22072684,0.00000000
-1.88194097,1.62642389,0.01145968,0.03922545,0.74641888,1.19149981,0.55590129,0.20089249,0.21319777,0.00000000
-1.87593797,1.51033812,0.01108990,0.03805476,0.67322745,1.08528001,0.52287067,0.19719348,0.20754678,0.00000000
-1.86993497,1.41010925,0.01083052,0.03729152,0.60630213,0.99020776,0.49461555,0.19577694,0.20393237,0.00000000
-1.86393197,1.32601003,0.01067972,0.03694865,0.54585587,0.90649086,0.47124460,0.19663566,0.20247064,0.00000000
-1.85792896,1.25800365,0.01063387,0.03703033,0.49197083,0.83412175,0.45275960,0.19972090,0.20323153,0.00000000
-1.85192596,1.20575613,0.01068749,0.03753181,0.44460692,0.77289151,0.43905687,0.20494186,0.20623632,0.00000000
-1.84592296,1.16865515,0.01083321,0.03843942,0.40361285,0.72240787,0.42993155,0.21216623,0.21145618,0.00000000
-1.83991996,1.14583456,0.01106190,0.03973085,0.36873911,0.68211636,0.42508468,0.22122201,0.21881214,0.00000000
-1.83391696,1.13620389,0.01136276,0.04137558,0.33965236,0.65132398,0.42413283,0.23190054,0.22817614,0.00000000
-1.82791396,1.13848228,0.01172358,0.04333557,0.31595064,0.62922451,0.42662004,0.24396085,0.23937364,0.00000000
-1.82191096,1.15123582,0.01213099,0.04556614,0.29717895,0.61492496,0.43203170,0.25713520,0.25218730,0.00000000
-1.81590795,1.17291780,0.01257086,0.04801709,0.28284468,0.60747240,0.43981002,0.27113568,0.26636214,0.00000000
-1.80990495,1.20191081,0.01302863,0.05063397,0.27243270,0.60588076,0.44937064,0.28566191,0.28161173,0.00000000
-1.80390195,1.23656999,0.01348979,0.05335952,0.26541956,0.60915694,0.46011997,0.30040935,0.29762556,0.00000000
-1.79789895,1.27526633,0.01394033,0.05613528,0.26128671,0.61632580,0.47147269,0.31507827,0.31407725,0.00000000
-1.79189595,1.31642913,0.01436715,0.05890323,0.25953253,0.62645371,0.48286891,0.32938281,0.33063349,0.00000000
-1.78589295,1.35858641,0.01475852,0.06160747,0.25968286,0.63866996,0.49379055,0.34305995,0.34696345,0.00000000
-1.77988994,1.40040232,0.01510450,0.06419590,0.26130016,0.65218585,0.50377623,0.35587802,0.36274824,0.00000000
-1.77388694,1.44071023,0.01539726,0.06662181,0.26399088,0.66631095,0.51243438,0.36764429,0.37769031,0.00000000
-1.76788394,1.47854068,0.01563141,0.06884529,0.26741130,0.68046619,0.51945392,0.37821140,0.39152228,0.00000000
-1.76188094,1.51314292,0.01580418,0.07083444,0.27127158,0.69419349,0.52461231,0.38748221,0.40401491,0.00000000
-1.75587794,1.54399940,0.01591556,0.07256629,0.27533808,0.70716164,0.52778048,0.39541290,0.41498393,0.00000000
-1.74987494,1.57083260,0.01596832,0.07402746,0.27943398,0.71916821,0.52892456,0.40201408,0.42429534,0.00000000
-1.74387194,1.59360353,0.01596798,0.07521435,0.28343817,0.73013750,0.52810426,0.40734970,0.43186911,0.00000000
-1.73786893,1.61250222,0.01592258,0.07613301,0.28728270,0.74011454,0.52546799,0.41153397,0.43768085,0.00000000
-1.73186593,1.62793005,0.01584249,0.07679865,0.29094856,0.74925521,0.52124477,0.41472614,0.44176165,0.00000000
-1.72586293,1.64047471,0.01573999,0.07723470,0.29446035,0.75781288,0.51573340,0.41712344,0.44419583,0.00000000
-1.71985993,1.65087856,0.01562892,0.07747157,0.29787975,0.76612190,0.50928912,0.41895241,0.44511681,0.00000000
-1.71385693,1.66000149,0.01552413,0.07754509,0.30129814,0.77457856,0.50230830,0.42045906,0.44470125,0.00000000
-1.70785393,1.66877990,0.01544100,0.07749476,0.30482865,0.78362009,0.49521183,0.42189804,0.44316169,0.00000000
-1.70185093,1.67818306,0.01539482,0.07736177,0.30859787,0.79370246,0.48842773,0.42352164,0.44073797,0.00000000
-1.69584792,1.68916888,0.01540027,0.07718704,0.31273756,0.80527778,0.48237368,0.42556869,0.43768789,0.00000000
