energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.37068534,1.62891815,-2.37014158,0.20266001,-0.53150619,0.00000000,-0.00000000,0.10362846,-0.29079203,1.07672754,-0.62835147,0.00144831,-0.00026013,0.08798790,-0.89255965,0.01112391,-0.01396850,0.42089156,-0.80721673
-3.36468234,1.60181246,-2.41916016,0.19823099,-0.53855053,0.00000000,-0.00000000,0.10398161,-0.29738807,1.05826925,-0.63964081,0.00159682,-0.00026969,0.08624623,-0.90911123,0.01189955,-0.01369420,0.41252190,-0.83531229
-3.35867934,1.57567149,-2.45907898,0.19393071,-0.54314752,0.00000000,-0.00000000,0.10436051,-0.30315520,1.04084681,-0.64845113,0.00175481,-0.00027778,0.08458369,-0.92122576,0.01274563,-0.01335304,0.40421875,-0.86175259
-3.35267634,1.55135190,-2.48927076,0.18990364,-0.54520547,0.00000000,-0.00000000,0.10482752,-0.30805673,1.02502457,-0.65462744,0.00192144,-0.00028422,0.08304084,-0.92849762,0.01366705,-0.01294819,0.39618865,-0.88640100
-3.34667334,1.52969595,-2.50932666,0.18630140,-0.54468587,0.00000000,-0.00000000,0.10544612,-0.31207908,1.01134347,-0.65807329,0.00209556,-0.00028886,0.08166172,-0.93061796,0.01466751,-0.01248431,0.38863540,-0.90917662
-3.34067034,1.51150906,-2.51906571,0.18327976,-0.54160381,0.00000000,-0.00000000,0.10627856,-0.31523107,1.00030815,-0.65875305,0.00227567,-0.00029159,0.08049216,-0.92738571,0.01574920,-0.01196728,0.38175355,-0.93005261
-3.33466733,1.49753661,-2.51853505,0.18099519,-0.53602655,0.00000000,-0.00000000,0.10738336,-0.31754213,0.99237405,-0.65669183,0.00245992,-0.00029233,0.07957785,-0.91871489,0.01691252,-0.01140407,0.37572161,-0.94905130
-3.32866433,1.48844104,-2.50800109,0.17960102,-0.52807038,0.00000000,-0.00000000,0.10881289,-0.31905952,0.98793503,-0.65197295,0.00264619,-0.00029106,0.07896222,-0.90463800,0.01815588,-0.01080246,0.37069544,-0.96623644
-3.32266133,1.48478004,-2.48793183,0.17924319,-0.51789583,0.00000000,-0.00000000,0.11061102,-0.31984465,0.98731195,-0.64473319,0.00283204,-0.00028778,0.07868424,-0.88530519,0.01947554,-0.01017079,0.36680202,-0.98170275
-3.31665833,1.48698685,-2.45897138,0.18005588,-0.50570146,0.00000000,-0.00000000,0.11281111,-0.31996878,0.99074263,-0.63515601,0.00301481,-0.00028257,0.07877617,-0.86097938,0.02086547,-0.00951769,0.36413394,-0.99556353
-3.31065533,1.49535347,-2.42190800,0.18215702,-0.49171644,0.00000000,-0.00000000,0.11543421,-0.31950821,0.99837364,-0.62346303,0.00319167,-0.00027552,0.07926156,-0.83202734,0.02231736,-0.00885185,0.36274491,-1.00793705
-3.30465233,1.51001769,-2.37763728,0.18564394,-0.47619240,0.00000000,-0.00000000,0.11848781,-0.31853937,1.01025439,-0.60990439,0.00335966,-0.00026677,0.08015339,-0.79890747,0.02382067,-0.00818174,0.36264655,-1.01893242
-3.29864932,1.53095443,-2.32712258,0.19058915,-0.45939476,0.00000000,-0.00000000,0.12196505,-0.31713397,1.02633368,-0.59474831,0.00351584,-0.00025648,0.08145266,-0.76215454,0.02536273,-0.00751545,0.36380663,-1.02863608
-3.29264632,1.55797185,-2.27135476,0.19703661,-0.44159400,0.00000000,-0.00000000,0.12584440,-0.31535462,1.04645904,-0.57827047,0.00365730,-0.00024486,0.08314732,-0.72236231,0.02692900,-0.00686043,0.36614889,-1.03709970
-3.28664332,1.59071268,-2.21131333,0.20499846,-0.42305729,0.00000000,-0.00000000,0.13009007,-0.31325104,1.07037889,-0.56074385,0.00378130,-0.00023212,0.08521179,-0.68016475,0.02850330,-0.00622338,0.36955449,-1.04433037
-3.28064032,1.62866045,-2.14793103,0.21445241,-0.40404074,0.00000000,-0.00000000,0.13465281,-0.31085729,1.09774751,-0.54242936,0.00388533,-0.00021850,0.08760691,-0.63621674,0.03006820,-0.00561016,0.37386510,-1.05028392
-3.27463732,1.67115087,-2.08206364,0.22533993,-0.38478274,0.00000000,-0.00000000,0.13947137,-0.30818997,1.12813272,-0.52356781,0.00396724,-0.00020423,0.09028058,-0.59117490,0.03160543,-0.00502565,0.37888747,-1.05486176
-3.26863432,1.71738764,-2.01446633,0.23756532,-0.36549845,0.00000000,-0.00000000,0.14447436,-0.30524767,1.16102597,-0.50437363,0.00402525,-0.00018955,0.09316880,-0.54567961,0.03309624,-0.00447379,0.38439942,-1.05791183
-3.26263132,1.76646242,-1.94577755,0.25099578,-0.34637576,0.00000000,-0.00000000,0.14958255,-0.30201167,1.19585469,-0.48503037,0.00405807,-0.00017467,0.09619733,-0.50033861,0.03452197,-0.00395751,0.39015689,-1.05923349
-3.25662831,1.81737814,-1.87651098,0.26546246,-0.32757279,0.00000000,-0.00000000,0.15471149,-0.29844781,1.23199624,-0.46568847,0.00406492,-0.00015983,0.09928375,-0.45571289,0.03586441,-0.00347880,0.39590189,-1.05858644
-3.25062531,1.86907489,-1.80705543,0.28076267,-0.30921683,0.00000000,-0.00000000,0.15977426,-0.29450942,1.26879330,-0.44646484,0.00404556,-0.00014522,0.10233990,-0.41230527,0.03710635,-0.00303877,0.40137090,-1.05570301
-3.24462231,1.92045766,-1.73768225,0.29666311,-0.29140484,0.00000000,-0.00000000,0.16468441,-0.29014122,1.30557003,-0.42744462,0.00400029,-0.00013101,0.10527461,-0.37055186,0.03823192,-0.00263770,0.40630359,-1.05030340
-3.23861931,1.97042479,-1.66855933,0.31290421,-0.27420517,0.00000000,-0.00000000,0.16935875,-0.28528383,1.34164857,-0.40868448,0.00392997,-0.00011736,0.10799655,-0.33081654,0.03922706,-0.00227517,0.41045125,-1.04211278
-3.23261631,2.01789655,-1.59977031,0.32920542,-0.25766044,0.00000000,-0.00000000,0.17372009,-0.27987874,1.37636549,-0.39021739,0.00383596,-0.00010438,0.11041722,-0.29338837,0.04007977,-0.00195011,0.41358484,-1.03087951
-3.22661331,2.06184269,-1.53133768,0.34527142,-0.24179120,0.00000000,-0.00000000,0.17769966,-0.27387334,1.40908755,-0.37205846,0.00372008,-0.00009219,0.11245374,-0.25848183,0.04078044,-0.00166098,0.41550225,-1.01639326
-3.22061031,2.10130843,-1.46324782,0.36079907,-0.22660026,0.00000000,-0.00000000,0.18123916,-0.26722582,1.43922659,-0.35421134,0.00358457,-0.00008084,0.11403158,-0.22623947,0.04132202,-0.00140581,0.41603441,-0.99850208
-3.21460730,2.13543798,-1.39547663,0.37548496,-0.21207725,0.00000000,-0.00000000,0.18429249,-0.25990956,1.46625296,-0.33667488,0.00343197,-0.00007038,0.11508693,-0.19673670,0.04170012,-0.00118235,0.41505028,-0.97712746
-3.20860430,2.16349508,-1.32801389,0.38903333,-0.19820316,0.00000000,-0.00000000,0.18682686,-0.25191683,1.48970733,-0.31944956,0.00326508,-0.00006085,0.11556866,-0.16998820,0.04191307,-0.00098815,0.41246035,-0.95227643
-3.20260130,2.18488007,-1.26088507,0.40116407,-0.18495477,0.00000000,-0.00000000,0.18882353,-0.24326164,1.50921064,-0.30254340,0.00308685,-0.00005223,0.11543990,-0.14595559,0.04196188,-0.00082064,0.40821860,-0.92405018
-3.19659830,2.19914308,-1.19416950,0.41162070,-0.17230851,0.00000000,-0.00000000,0.19027794,-0.23398153,1.52447184,-0.28597705,0.00290030,-0.00004452,0.11467899,-0.12455582,0.04185013,-0.00067724,0.40232304,-0.89264866
-3.19059530,2.20599319,-1.12801393,0.42017782,-0.16024381,0.00000000,-0.00000000,0.19119938,-0.22413821,1.53529355,-0.26978776,0.00270844,-0.00003768,0.11328004,-0.10566989,0.04158377,-0.00055537,0.39481470,-0.85837102
-3.18459230,2.20530333,-1.06264109,0.42664806,-0.14874566,0.00000000,-0.00000000,0.19161027,-0.21381723,1.54157538,-0.25403224,0.00251416,-0.00003166,0.11125280,-0.08915152,0.04117094,-0.00045255,0.38577529,-0.82161183
-3.17858929,2.19711116,-0.99835315,0.43088800,-0.13780649,0.00000000,-0.00000000,0.19154500,-0.20312644,1.54331505,-0.23878816,0.00232021,-0.00002642,0.10862206,-0.07483543,0.04062166,-0.00036645,0.37532363,-0.78285353
-3.17258629,2.18161581,-0.93553004,0.43280296,-0.12742723,0.00000000,-0.00000000,0.19104851,-0.19219368,1.54060734,-0.22415443,0.00212910,-0.00002188,0.10542661,-0.06254499,0.03994749,-0.00029485,0.36361114,-0.74265524
-3.16658329,2.15917107,-0.87462331,0.43235051,-0.11761756,0.00000000,-0.00000000,0.19017460,-0.18116347,1.53364093,-0.21025033,0.00194307,-0.00001800,0.10171769,-0.05209898,0.03916130,-0.00023575,0.35081649,-0.70163894
-3.16058029,2.13027501,-0.81614591,0.42954246,-0.10839565,0.00000000,-0.00000000,0.18898423,-0.17019332,1.52269337,-0.19721345,0.00176407,-0.00001470,0.09755719,-0.04331744,0.03827682,-0.00018731,0.33713980,-0.66047333
-3.15457729,2.09555674,-0.76065879,0.42444526,-0.09978719,0.00000000,-0.00000000,0.18754371,-0.15944942,1.50812433,-0.18519681,0.00159371,-0.00001192,0.09301549,-0.03602646,0.03730839,-0.00014789,0.32279658,-0.61985637
-3.14857429,2.05576069,-0.70875520,0.41717877,-0.09182406,0.00000000,-0.00000000,0.18592293,-0.14910221,1.49036733,-0.17436520,0.00143331,-0.00000960,0.08816925,-0.03006191,0.03627058,-0.00011604,0.30801165,-0.58049714
-3.14257129,2.01172881,-0.66104332,0.40791353,-0.08454263,0.00000000,-0.00000000,0.18419381,-0.13932184,1.46992016,-0.16489082,0.00128381,-0.00000767,0.08309906,-0.02527224,0.03517794,-0.00009050,0.29301331,-0.54309774
-3.13656828,1.96438129,-0.61812818,0.39686641,-0.07798184,0.00000000,-0.00000000,0.18242880,-0.13027380,1.44733426,-0.15694863,0.00114590,-0.00000609,0.07788715,-0.02152025,0.03404471,-0.00007018,0.27802788,-0.50833585
-3.13056528,1.91469634,-0.58059353,0.38429501,-0.07218124,0.00000000,-0.00000000,0.18069967,-0.12211472,1.42320323,-0.15071131,0.00101994,-0.00000480,0.07261517,-0.01868411,0.03288458,-0.00005412,0.26327484,-0.47684837
-3.12456228,1.86368926,-0.54898419,0.37049083,-0.06717894,0.00000000,-0.00000000,0.17907645,-0.11498851,1.39815064,-0.14634407,0.00090607,-0.00000376,0.06736223,-0.01665760,0.03171052,-0.00004155,0.24896263,-0.44921666
-3.11855928,1.81239145,-0.52378932,0.35577158,-0.06300967,0.00000000,-0.00000000,0.17762655,-0.10902299,1.37281740,-0.14399945,0.00080419,-0.00000292,0.06220310,-0.01534977,0.03053460,-0.00003180,0.23528517,-0.42595346
-3.11255628,1.76182953,-0.50542703,0.34047272,-0.05970299,0.00000000,-0.00000000,0.17641409,-0.10432684,1.34784875,-0.14381204,0.00071400,-0.00000225,0.05720672,-0.01468414,0.02936792,-0.00002433,0.22241909,-0.40749179
-3.10655328,1.71300494,-0.49423054,0.32493869,-0.05728158,0.00000000,-0.00000000,0.17549927,-0.10098707,1.32388106,-0.14589347,0.00063506,-0.00000173,0.05243501,-0.01459750,0.02822048,-0.00001868,0.21052174,-0.39417578
-3.10055028,1.66687417,-0.49043599,0.30951397,-0.05575985,0.00000000,-0.00000000,0.17493776,-0.09906697,1.30152857,-0.15032748,0.00056682,-0.00000131,0.04794200,-0.01503849,0.02710116,-0.00001450,0.19972978,-0.38625339
-3.09454727,1.62432997,-0.49417212,0.29453426,-0.05514267,0.00000000,-0.00000000,0.17478016,-0.09860441,1.28137018,-0.15716530,0.00050860,-0.00000099,0.04377328,-0.01596598,0.02601768,-0.00001152,0.19015833,-0.38387115
-3.08854427,1.58618344,-0.50545190,0.28031807,-0.05542437,0.00000000,-0.00000000,0.17507127,-0.09961070,1.26393636,-0.16642150,0.00045971,-0.00000074,0.03996565,-0.01734747,0.02497665,-0.00000950,0.18190056,-0.38707060
-3.08254127,1.55314746,-0.52416624,0.26715888,-0.05658795,0.00000000,-0.00000000,0.17584932,-0.10206977,1.24969651,-0.17807026,0.00041936,-0.00000055,0.03654716,-0.01915739,0.02398350,-0.00000830,0.17502764,-0.39578663
-3.07653827,1.52582137,-0.55007995,0.25531807,-0.05860458,0.00000000,-0.00000000,0.17714502,-0.10593786,1.23904673,-0.19204237,0.00038680,-0.00000041,0.03353724,-0.02137556,0.02304259,-0.00000779,0.16958889,-0.40984751
-3.07053527,1.50467719,-0.58283010,0.24501886,-0.06143333,0.00000000,-0.00000000,0.17898039,-0.11114360,1.23229849,-0.20822302,0.00036124,-0.00000030,0.03094711,-0.02398572,0.02215717,-0.00000791,0.16561201,-0.42897678
-3.06453227,1.49004767,-0.62192712,0.23644120,-0.06502121,0.00000000,-0.00000000,0.18136759,-0.11758867,1.22966818,-0.22645059,0.00034189,-0.00000022,0.02878024,-0.02697428,0.02132944,-0.00000862,0.16310343,-0.45279697
-3.05852926,1.48211632,-0.66675870,0.22971787,-0.06930344,0.00000000,-0.00000000,0.18430752,-0.12514882,1.23126823,-0.24651665,0.00032802,-0.00000016,0.02703301,-0.03032917,0.02056059,-0.00000990,0.16204863,-0.48083529
-3.05252626,1.48090980,-0.71659690,0.22493177,-0.07420411,0.00000000,-0.00000000,0.18778850,-0.13367561,1.23709980,-0.26816714,0.00031888,-0.00000012,0.02569531,-0.03403898,0.01985080,-0.00001179,0.16241237,-0.51253130
-3.04652326,1.48629311,-0.77060842,0.22211448,-0.07963708,0.00000000,-0.00000000,0.19178500,-0.14299865,1.24704774,-0.29110516,0.00031377,-0.00000009,0.02475127,-0.03809225,0.01919927,-0.00001433,0.16413908,-0.54724668
-3.04052026,1.49796780,-0.82786833,0.22124596,-0.08550729,0.00000000,-0.00000000,0.19625657,-0.15292843,1.26087795,-0.31499514,0.00031201,-0.00000007,0.02417993,-0.04247699,0.01860428,-0.00001759,0.16715307,-0.58427716
-3.03451726,1.51547369,-0.88737696,0.22225565,-0.09171231,0.00000000,-0.00000000,0.20114702,-0.16325987,1.27823776,-0.33946861,0.00031297,-0.00000006,0.02395594,-0.04718037,0.01806320,-0.00002167,0.17135903,-0.62286642
-3.02851426,1.53819436,-0.94807994,0.22502463,-0.09814424,0.00000000,-0.00000000,0.20638413,-0.17377635,1.29865940,-0.36413143,0.00031604,-0.00000006,0.02405019,-0.05218856,0.01757255,-0.00002668,0.17664251,-0.66222192
-3.02251126,1.56536669,-1.00889085,0.22938905,-0.10469182,0.00000000,-0.00000000,0.21187983,-0.18425434,1.32156695,-0.38857231,0.00032064,-0.00000006,0.02443044,-0.05748667,0.01712804,-0.00003277,0.18287084,-0.70153234
-3.01650825,1.59609461,-1.06871600,0.23514457,-0.11124281,0.00000000,-0.00000000,0.21753091,-0.19446845,1.34628676,-0.41237255,0.00032624,-0.00000008,0.02506189,-0.06305881,0.01672467,-0.00004008,0.18989424,-0.73998624
-3.01050525,1.62936687,-1.12648054,0.24205191,-0.11768645,0.00000000,-0.00000000,0.22322055,-0.20419677,1.37206143,-0.43511642,0.00033234,-0.00000010,0.02590773,-0.06888813,0.01635682,-0.00004882,0.19754744,-0.77679141
-3.00450225,1.66407894,-1.18115496,0.24984316,-0.12391596,0.00000000,-0.00000000,0.22882038,-0.21322642,1.39806694,-0.45640215,0.00033848,-0.00000014,0.02692969,-0.07495687,0.01601834,-0.00005919,0.20565168,-0.81119436
-2.99849925,1.69905838,-1.23178112,0.25822896,-0.12983102,0.00000000,-0.00000000,0.23419330,-0.22135895,1.42343288,-0.47585280,0.00034424,-0.00000019,0.02808853,-0.08124634,0.01570272,-0.00007144,0.21401736,-0.84249915
-2.99249625,1.73309325,-1.27749651,0.26690615,-0.13534009,0.00000000,-0.00000000,0.23919681,-0.22841562,1.44726486,-0.49312677,0.00034925,-0.00000026,0.02934459,-0.08773678,0.01540323,-0.00008585,0.22244698,-0.87008499
-2.98649325,1.76496275,-1.31755601,0.27556594,-0.14036244,0.00000000,-0.00000000,0.24368685,-0.23424215,1.46866879,-0.50792734,0.00035319,-0.00000036,0.03065824,-0.09440716,0.01511306,-0.00010273,0.23073881,-0.89342173
-2.98049025,1.79346924,-1.35134985,0.28390209,-0.14482988,0.00000000,-0.00000000,0.24752203,-0.23871279,1.48677601,-0.52001094,0.00035579,-0.00000050,0.03199047,-0.10123480,0.01482553,-0.00012244,0.23869072,-0.91208268
-2.97448724,1.81747053,-1.37841725,0.29161919,-0.14868801,0.00000000,-0.00000000,0.25056797,-0.24173362,1.50076838,-0.52919368,0.00035682,-0.00000068,0.03330333,-0.10819493,0.01453425,-0.00014539,0.24610452,-0.92575420
-2.96848424,1.83591133,-1.39845492,0.29844048,-0.15189706,0.00000000,-0.00000000,0.25270167,-0.24324482,1.50990254,-0.53535581,0.00035612,-0.00000093,0.03456056,-0.11526010,0.01423330,-0.00017205,0.25279036,-0.93424153
-2.96248124,1.84785280,-1.41132017,0.30411521,-0.15443211,0.00000000,-0.00000000,0.25381566,-0.24322181,1.51353228,-0.53844407,0.00035359,-0.00000126,0.03572804,-0.12239956,0.01391738,-0.00020296,0.25857120,-0.93747069
-2.95647824,1.85249897,-1.41702854,0.30842518,-0.15628293,0.00000000,-0.00000000,0.25382178,-0.24167529,1.51112822,-0.53847161,0.00034915,-0.00000169,0.03677437,-0.12957876,0.01358198,-0.00023873,0.26328717,-0.93548637
-2.95047524,1.84921921,-1.41574612,0.31119019,-0.15745322,0.00000000,-0.00000000,0.25265437,-0.23865012,1.50229399,-0.53551570,0.00034282,-0.00000225,0.03767134,-0.13675878,0.01322348,-0.00028007,0.26679958,-0.92844597
-2.94447224,1.83756570,-1.40777716,0.31227240,-0.15795946,0.00000000,-0.00000000,0.25027274,-0.23422307,1.48677831,-0.52971330,0.00033464,-0.00000298,0.03839444,-0.14389606,0.01283923,-0.00032779,0.26899457,-0.91661000
-2.93846923,1.81728547,-1.39354758,0.31157928,-0.15782945,0.00000000,-0.00000000,0.24666287,-0.22849959,1.46448259,-0.52125469,0.00032470,-0.00000391,0.03892324,-0.15094232,0.01242764,-0.00038281,0.26978600,-0.90032957
-2.93246623,1.78832644,-1.37358545,0.30906508,-0.15710053,0.00000000,-0.00000000,0.24183811,-0.22160982,1.43546369,-0.51037565,0.00031315,-0.00000510,0.03924177,-0.15784482,0.01198817,-0.00044615,0.26911773,-0.88003140
-2.92646323,1.75083739,-1.34849942,0.30473090,-0.15581771,0.00000000,-0.00000000,0.23583906,-0.21370388,1.39993197,-0.49734851,0.00030015,-0.00000661,0.03933877,-0.16454701,0.01152135,-0.00051898,0.26696500,-0.85620131
-2.92046023,1.70516202,-1.31895627,0.29862330,-0.15403174,0.00000000,-0.00000000,0.22873249,-0.20494677,1.35824470,-0.48247248,0.00028591,-0.00000851,0.03920787,-0.17098950,0.01102869,-0.00060260,0.26333491,-0.82936676
-2.91445723,1.65182741,-1.28565871,0.29083150,-0.15179728,0.00000000,-0.00000000,0.22060941,-0.19551315,1.31089540,-0.46606390,0.00027066,-0.00001086,0.03884767,-0.17711157,0.01051262,-0.00069841,0.25826604,-0.80007955
-2.90845423,1.59152758,-1.24932435,0.28148340,-0.14917126,0.00000000,-0.00000000,0.21158248,-0.18558201,1.25849956,-0.44844665,0.00025463,-0.00001378,0.03826164,-0.18285293,0.00997640,-0.00080795,0.25182706,-0.76889909
-2.90245123,1.52510294,-1.21066680,0.27074061,-0.14621140,0.00000000,-0.00000000,0.20178277,-0.17533179,1.20177750,-0.42994330,0.00023807,-0.00001735,0.03745800,-0.18815586,0.00942395,-0.00093286,0.24411464,-0.73637720
-2.89644822,1.45351664,-1.17037942,0.25879259,-0.14297516,0.00000000,-0.00000000,0.19135608,-0.16493571,1.14153530,-0.41086719,0.00022124,-0.00002169,0.03644939,-0.19296749,0.00885974,-0.00107487,0.23525050,-0.70304476
-2.89044522,1.37782890,-1.12912231,0.24585037,-0.13951891,0.00000000,-0.00000000,0.18045909,-0.15455788,1.07864460,-0.39151580,0.00020438,-0.00002692,0.03525254,-0.19724228,0.00828861,-0.00123573,0.22537793,-0.66940072
-2.88444222,1.29917045,-1.08751240,0.23213984,-0.13589747,0.00000000,-0.00000000,0.16925538,-0.14434991,1.01402216,-0.37216542,0.00018772,-0.00003318,0.03388771,-0.20094429,0.00771563,-0.00141723,0.21465781,-0.63590346
-2.87843922,1.21871620,-1.04611689,0.21789523,-0.13216390,0.00000000,-0.00000000,0.15791155,-0.13444839,0.94861021,-0.35306738,0.00017148,-0.00004061,0.03237819,-0.20404932,0.00714595,-0.00162109,0.20326434,-0.60296488
-2.87243622,1.13766016,-1.00544946,0.20335261,-0.12836956,0.00000000,-0.00000000,0.14659365,-0.12497304,0.88335809,-0.33444556,0.00015587,-0.00004935,0.03074967,-0.20654662,0.00658463,-0.00184893,0.19138067,-0.57094665
-2.86643322,1.05719255,-0.96596895,0.18874405,-0.12456430,0.00000000,-0.00000000,0.13546400,-0.11602561,0.81920607,-0.31649526,0.00014105,-0.00005955,0.02902960,-0.20844008,0.00603654,-0.00210222,0.17919457,-0.54015879
-2.86043022,0.97847984,-0.92807987,0.17429226,-0.12079679,0.00000000,-0.00000000,0.12467847,-0.10768942,0.75707180,-0.29938317,0.00012719,-0.00007135,0.02724652,-0.20974878,0.00550627,-0.00238214,0.16689432,-0.51085994
-2.85442721,0.90264816,-0.89213412,0.16020611,-0.11711481,0.00000000,-0.00000000,0.11438437,-0.10002952,0.69783959,-0.28324823,0.00011440,-0.00008490,0.02542946,-0.21050672,0.00499798,-0.00268960,0.15466495,-0.48325903
-2.84842421,0.83077061,-0.85843337,0.14667702,-0.11356556,0.00000000,-0.00000000,0.10471896,-0.09309328,0.64235284,-0.26820315,0.00010280,-0.00010032,0.02360732,-0.21076184,0.00451540,-0.00302508,0.14268496,-0.45751795
-2.84242121,0.76385824,-0.82723145,0.13387618,-0.11019577,0.00000000,-0.00000000,0.09580848,-0.08691138,0.59140944,-0.25433638,0.00009247,-0.00011772,0.02180837,-0.21057422,0.00406175,-0.00338861,0.13112359,-0.43375472
-2.83641821,0.70285485,-0.79873641,0.12195280,-0.10705169,0.00000000,-0.00000000,0.08776783,-0.08149902,0.54575988,-0.24171430,0.00008345,-0.00013719,0.02005975,-0.21001353,0.00363975,-0.00377970,0.12013864,-0.41204687
-2.83041521,0.64863495,-0.77311197,0.11103312,-0.10417897,0.00000000,-0.00000000,0.08070064,-0.07685734,0.50610781,-0.23038340,0.00007580,-0.00015879,0.01838711,-0.20915586,0.00325158,-0.00419728,0.10987498,-0.39243475
-2.82441221,0.60200456,-0.75047820,0.10122026,-0.10162226,0.00000000,-0.00000000,0.07469982,-0.07297487,0.47311229,-0.22037246,0.00006952,-0.00018254,0.01681434,-0.20808013,0.00289893,-0.00463968,0.10046355,-0.37492453
-2.81840920,0.56370387,-0.73091147,0.09259469,-0.09942473,0.00000000,-0.00000000,0.06984828,-0.06982903,0.44739121,-0.21169444,0.00006464,-0.00020842,0.01536333,-0.20686415,0.00258304,-0.00510460,0.09202096,-0.35949075
-2.81240620,0.53441116,-0.71444388,0.08521526,-0.09762742,0.00000000,-0.00000000,0.06621985,-0.06738756,0.42952499,-0.20434823,0.00006113,-0.00023638,0.01405389,-0.20558068,0.00230471,-0.00558916,0.08464950,-0.34607859
-2.80640320,0.51474682,-0.70106246,0.07912063,-0.09626859,0.00000000,-0.00000000,0.06388019,-0.06560992,0.42005993,-0.19832016,0.00005898,-0.00026632,0.01290366,-0.20429363,0.00206437,-0.00608992,0.07843752,-0.33460571
-2.80040020,0.50527676,-0.69070852,0.07433091,-0.09538295,0.00000000,-0.00000000,0.06288757,-0.06444859,0.41951018,-0.19358524,0.00005816,-0.00029808,0.01192814,-0.20305466,0.00186210,-0.00660291,0.07345996,-0.32496395
-2.79439720,0.50651412,-0.68327751,0.07084948,-0.09500105,0.00000000,-0.00000000,0.06329340,-0.06385034,0.42835786,-0.19010839,0.00005864,-0.00033146,0.01114072,-0.20190037,0.00169772,-0.00712379,0.06977910,-0.31702097
-2.78839420,0.51891874,-0.67861973,0.06866470,-0.09514862,0.00000000,-0.00000000,0.06514240,-0.06375742,0.44705048,-0.18784546,0.00006039,-0.00036623,0.01055273,-0.20085030,0.00157080,-0.00764790,0.06744519,-0.31062215
-2.78239120,0.54289346,-0.67654237,0.06775166,-0.09584616,0.00000000,-0.00000000,0.06847242,-0.06410873,0.47599522,-0.18674431,0.00006334,-0.00040210,0.01017352,-0.19990577,0.00148070,-0.00817043,0.06649702,-0.30559276
-2.77638819,0.57877711,-0.67681284,0.06807357,-0.09710854,0.00000000,-0.00000000,0.07331366,-0.06484091,0.51554989,-0.18674589,0.00006745,-0.00043874,0.01001049,-0.19904979,0.00142662,-0.00868654,0.06696224,-0.30174065
-2.77038519,0.62683377,-0.67916364,0.06958308,-0.09894486,0.00000000,-0.00000000,0.07968754,-0.06588952,0.56601024,-0.18778530,0.00007267,-0.00047582,0.01006911,-0.19824784,0.00140757,-0.00919151,0.06885746,-0.29885962
-2.76438219,0.68723863,-0.68329869,0.07222323,-0.10135830,0.00000000,-0.00000000,0.08760505,-0.06719012,0.62759402,-0.18979296,0.00007892,-0.00051295,0.01035290,-0.19744975,0.00142239,-0.00968090,0.07218800,-0.29673331
-2.75837919,0.76006050,-0.68890080,0.07592818,-0.10434619,0.00000000,-0.00000000,0.09706473,-0.06867939,0.70042207,-0.19269571,0.00008616,-0.00054977,0.01086336,-0.19659229,0.00146976,-0.01015068,0.07694733,-0.29513978
-2.75237619,0.84524211,-0.69564011,0.08062372,-0.10790002,0.00000000,-0.00000000,0.10805033,-0.07029613,0.78449717,-0.19641793,0.00009429,-0.00058589,0.01159985,-0.19560258,0.00154816,-0.01059735,0.08311636,-0.29385652
-2.74637319,0.94257865,-0.70318297,0.08622758,-0.11200549,0.00000000,-0.00000000,0.12052835,-0.07198235,0.87968163,-0.20088244,0.00010323,-0.00062095,0.01255949,-0.19440194,0.00165585,-0.01101803,0.09066238,-0.29266586
-2.74037019,1.05169625,-0.71120081,0.09264961,-0.11664254,0.00000000,-0.00000000,0.13444558,-0.07368409,0.98567474,-0.20601129,0.00011289,-0.00065459,0.01373697,-0.19291005,0.00179085,-0.01141052,0.09953806,-0.29136044
-2.73436718,1.17203146,-0.71937848,0.09979194,-0.12178518,0.00000000,-0.00000000,0.14972681,-0.07535226,1.10199150,-0.21172623,0.00012317,-0.00068649,0.01512440,-0.19104919,0.00195089,-0.01177332,0.10968044,-0.28974857
-2.72836418,1.30281348,-0.72742161,0.10754923,-0.12740129,0.00000000,-0.00000000,0.16627291,-0.07694323,1.22794406,-0.21794885,0.00013395,-0.00071637,0.01671119,-0.18874828,0.00213342,-0.01210562,0.12101010,-0.28765922
-2.72236118,1.44305072,-0.73506250,0.11580892,-0.13345221,0.00000000,-0.00000000,0.18395954,-0.07841928,1.36262739,-0.22460044,0.00014511,-0.00074399,0.01848397,-0.18594657,0.00233554,-0.01240726,0.13343076,-0.28494632
-2.71635818,1.59152312,-0.74206433,0.12445181,-0.13989228,0.00000000,-0.00000000,0.20263656,-0.07974877,1.50491069,-0.23160139,0.00015651,-0.00076913,0.02042655,-0.18259675,0.00255403,-0.01267860,0.14682927,-0.28149231
-2.71035518,1.74678188,-0.74822340,0.13335292,-0.14666821,0.00000000,-0.00000000,0.22212840,-0.08090622,1.65343582,-0.23887034,0.00016800,-0.00079164,0.02252004,-0.17866731,0.00278533,-0.01292045,0.16107636,-0.27721051
