energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,1.09897294,0.62873747,0.32931649,0.03190680,0.34885986,0.46664133,0.00069671
-4.29514757,1.08590482,0.62131257,0.32613643,0.03198496,0.34221678,0.46319111,0.00063036
-4.28914457,1.06947624,0.61116621,0.32193920,0.03196902,0.33415591,0.45843241,0.00057346
-4.28314157,1.04990494,0.59853589,0.31678509,0.03186222,0.32479402,0.45243880,0.00052517
-4.27713857,1.02751729,0.58373085,0.31076447,0.03166959,0.31429058,0.44532440,0.00048483
-4.27113557,1.00273790,0.56712479,0.30399452,0.03139756,0.30284365,0.43723968,0.00045195
-4.26513257,0.97607768,0.54914762,0.29661561,0.03105363,0.29068516,0.42836687,0.00042630
-4.25912956,0.94812160,0.53027709,0.28878755,0.03064602,0.27807573,0.41891527,0.00040788
-4.25312656,0.91951696,0.51103063,0.28068614,0.03018340,0.26529960,0.40911705,0.00039695
-4.24712356,0.89096318,0.49195803,0.27250018,0.02967461,0.25265990,0.39922365,0.00039408
-4.24112056,0.86320378,0.47363525,0.26442915,0.02912857,0.24047445,0.38950326,0.00040013
-4.23511756,0.83702080,0.45665958,0.25668178,0.02855420,0.22907240,0.38023932,0.00041631
-4.22911456,0.81323177,0.44164615,0.24947535,0.02796042,0.21879167,0.37173012,0.00044415
-4.22311156,0.79268905,0.42922557,0.24303580,0.02735630,0.20997719,0.36428933,0.00048556
-4.21710855,0.77628086,0.42004243,0.23759841,0.02675121,0.20297978,0.35824710,0.00054283
-4.21110555,0.76493322,0.41475416,0.23340884,0.02615499,0.19815560,0.35395157,0.00061861
-4.20510255,0.75961175,0.41402948,0.23072423,0.02557824,0.19586559,0.35177006,0.00071596
-4.19909955,0.76132220,0.41854601,0.22981403,0.02503245,0.19647484,0.35208966,0.00083832
-4.19309655,0.77110839,0.42898609,0.23096011,0.02453021,0.20035132,0.35531658,0.00098948
-4.18709355,0.79004649,0.44603024,0.23445601,0.02408531,0.20786360,0.36187378,0.00117355
-4.18109055,0.81923440,0.47034774,0.24060477,0.02371268,0.21937732,0.37219655,0.00139494
-4.17508754,0.85977567,0.50258388,0.24971525,0.02342831,0.23524999,0.38672561,0.00165821
-4.16908454,0.91275721,0.54334362,0.26209676,0.02324902,0.25582400,0.40589766,0.00196807
-4.16308154,0.97922078,0.59317189,0.27805183,0.02319211,0.28141766,0.43013331,0.00232918
-4.15707854,1.06012867,0.65253079,0.29786738,0.02327485,0.31231453,0.45982262,0.00274605
-4.15107554,1.15632410,0.72177434,0.32180425,0.02351391,0.34875101,0.49530856,0.00322288
-4.14507254,1.26848788,0.80112184,0.35008557,0.02392472,0.39090271,0.53686906,0.00376336
-4.13906953,1.39709287,0.89063098,0.38288435,0.02452077,0.43887007,0.58469828,0.00437049
-4.13306653,1.54235839,0.99017224,0.42031086,0.02531280,0.49266395,0.63888810,0.00504637
-4.12706353,1.70420703,1.09940615,0.46240042,0.02630818,0.55219188,0.69941067,0.00579203
-4.12106053,1.88222644,1.21776519,0.50910235,0.02751020,0.61724585,0.76610336,0.00660722
-4.11505753,2.07563886,1.34444195,0.56027081,0.02891752,0.68749264,0.83865689,0.00749024
-4.10905453,2.28328094,1.47838505,0.61565826,0.03052375,0.76246736,0.91660790,0.00843783
-4.10305153,2.50359631,1.61830431,0.67491215,0.03231719,0.84157121,0.99933675,0.00944504
-4.09704852,2.73464283,1.76268592,0.73757560,0.03428076,0.92407403,1.08607133,0.01050525
-4.09104552,2.97411593,1.90981825,0.80309228,0.03639215,1.00912212,1.17589739,0.01161014
-4.08504252,3.21938882,2.05782819,0.87081597,0.03862420,1.09575164,1.26777549,0.01274978
-4.07903952,3.46756940,2.20472755,0.94002466,0.04094549,1.18290765,1.36056462,0.01391284
-4.07303652,3.71557293,2.34846822,1.00993919,0.04332113,1.26946829,1.45305186,0.01508675
-4.06703352,3.96020860,2.48700431,1.07974580,0.04571377,1.35427369,1.54398726,0.01625807
-4.06103052,4.19827704,2.61835917,1.14862201,0.04808472,1.43615868,1.63212294,0.01741281
-4.05502751,4.42667554,2.74069427,1.21576492,0.05039526,1.51398795,1.71625468,0.01853685
-4.04902451,4.64250625,2.85237716,1.28042067,0.05260793,1.58669252,1.79526451,0.01961638
-4.04302151,4.84318307,2.95204523,1.34191390,0.05468789,1.65330573,1.86816229,0.02063841
-4.03701851,5.02653185,3.03866199,1.39967572,0.05660418,1.71299732,1.93412446,0.02159116
-4.03101551,5.19087908,3.11156307,1.45326881,0.05833098,1.76510373,1.99252787,0.02246455
-4.02501251,5.33512435,3.17048918,1.50240815,0.05984853,1.80915324,2.04297708,0.02325059
-4.01900950,5.45879217,3.21560403,1.54697627,0.06114402,1.84488455,2.08532346,0.02394366
-4.01300650,5.56205999,3.24749574,1.58703183,0.06221212,1.87225766,2.11967497,0.02454078
-4.00700350,5.64575996,3.26716118,1.62281066,0.06305522,1.89145633,2.14639569,0.02504172
-4.00100050,5.71135321,3.27597335,1.65471900,0.06368339,1.90288172,2.16609489,0.02544903
-3.99499750,5.76087696,3.27563304,1.68331864,0.06411404,1.90713742,2.17960572,0.02576791
-3.98899450,5.79686588,3.26810635,1.70930434,0.06437123,1.90500614,2.18795429,0.02600599
-3.98299150,5.82225069,3.25555106,1.73347429,0.06448471,1.89741924,2.19232015,0.02617300
-3.97698849,5.84023801,3.24023468,1.75669464,0.06448876,1.88542022,2.19399002,0.02628033
-3.97098549,5.85417664,3.22444816,1.77985962,0.06442075,1.87012394,2.19430653,0.02634048
-3.96498249,5.86741631,3.21041896,1.80384896,0.06431967,1.85267327,2.19461431,0.02636652
-3.95897949,5.88316515,3.20022751,1.82948451,0.06422446,1.83419537,2.19620587,0.02637147
-3.95297649,5.90435275,3.19573079,1.85748831,0.06417247,1.81575938,2.20026961,0.02636768
-3.94697349,5.93350488,3.19849639,1.88844387,0.06419790,1.79833767,2.20784237,0.02636630
-3.94097049,5.97263613,3.20975005,1.92276292,0.06433040,1.78277215,2.21976862,0.02637671
-3.93496748,6.02316510,3.23033845,1.96065907,0.06459389,1.76974737,2.23666800,0.02640615
-3.92896448,6.08585635,3.26070891,2.00213005,0.06500560,1.75977118,2.25891266,0.02645939
-3.92296148,6.16079138,3.30090609,2.04694939,0.06557536,1.75316390,2.28661525,0.02653853
-3.91695848,6.24736984,3.35058547,2.09466809,0.06630529,1.75005600,2.31962785,0.02664296
-3.91095548,6.34434040,3.40904194,2.14462648,0.06718974,1.75039415,2.35755161,0.02676942
-3.90495248,6.44985930,3.47525175,2.19597561,0.06821554,1.75395493,2.39975649,0.02691226
-3.89894947,6.56157326,3.54792486,2.24770738,0.06936256,1.76036509,2.44540969,0.02706371
-3.89294647,6.67672212,3.62556453,2.29869199,0.07060455,1.76912714,2.49351140,0.02721434
-3.88694347,6.79225582,3.70653095,2.34772092,0.07191018,1.77964847,2.54293572,0.02735356
-3.88094047,6.90495982,3.78910525,2.39355340,0.07324421,1.79127247,2.59247489,0.02747013
-3.87493747,7.01158250,3.87155075,2.43496430,0.07456885,1.80330981,2.64088450,0.02755275
-3.86893447,7.10895870,3.95216857,2.47079106,0.07584508,1.81506840,2.68692770,0.02759058
-3.86293147,7.19412360,4.02934523,2.49997763,0.07703403,1.82588038,2.72941648,0.02757377
-3.85692846,7.26441224,4.10159058,2.52161337,0.07809828,1.83512528,2.76724831,0.02749385
-3.85092546,7.31754078,4.16756516,2.53496538,0.07900301,1.84224820,2.79943692,0.02734410
-3.84492246,7.35166685,4.22609673,2.53950276,0.07971704,1.84677280,2.82513625,0.02711979
-3.83891946,7.36542781,4.27618665,2.53491227,0.08021368,1.84830880,2.84365721,0.02681833
-3.83291646,7.35795667,4.31700721,2.52110470,0.08047135,1.84655445,2.85447705,0.02643929
-3.82691346,7.32887690,4.34789171,2.49821221,0.08047402,1.84129430,2.85724188,0.02598432
-3.82091046,7.27827841,4.36831932,2.46657720,0.08021140,1.83239322,2.85176278,0.02545699
-3.81490745,7.20667757,4.37789702,2.42673357,0.07967895,1.81978768,2.83800673,0.02486258
-3.80890445,7.11496509,4.37634085,2.37938159,0.07887766,1.80347522,2.81608323,0.02420772
-3.80290145,7.00434554,4.36345861,2.32535802,0.07781373,1.78350327,2.78622798,0.02350011
-3.79689845,6.87627270,4.33913555,2.26560300,0.07649807,1.75995830,2.74878489,0.02274815
-3.79089545,6.73238432,4.30332454,2.20112539,0.07494568,1.73295610,2.70418734,0.02196059
-3.78489245,6.57443978,4.25604131,2.13296835,0.07317499,1.70263387,2.65294003,0.02114619
-3.77888944,6.40426338,4.19736485,2.06217636,0.07120719,1.66914447,2.59560193,0.02031345
-3.77288644,6.22369525,4.12744272,1.98976537,0.06906545,1.63265308,2.53277111,0.01947036
-3.76688344,6.03455116,4.04650024,1.91669670,0.06677430,1.59333603,2.46507177,0.01862422
-3.76088044,5.83859176,3.95485235,1.84385579,0.06435890,1.55138174,2.39314350,0.01778150
-3.75487744,5.63750100,3.85291652,1.77203596,0.06184457,1.50699305,2.31763289,0.01694776
-3.74887444,5.43287294,3.74122511,1.70192747,0.05925620,1.46039058,2.23918703,0.01612764
-3.74287144,5.22620578,3.62043556,1.63411163,0.05661789,1.41181632,2.15844871,0.01532489
-3.73686843,5.01890134,3.49133685,1.56905961,0.05395263,1.36153699,2.07605282,0.01454243
-3.73086543,4.81226844,3.35485116,1.50713529,0.05128211,1.30984641,1.99262339,0.01378244
-3.72486243,4.60752841,3.21202986,1.44860153,0.04862658,1.25706652,1.90877109,0.01304647
-3.71885943,4.40582110,3.06404351,1.39362881,0.04600482,1.20354671,1.82509048,0.01233554
-3.71285643,4.20821011,2.91216584,1.34230568,0.04343420,1.14966123,1.74215702,0.01165031
-3.70685343,4.01568621,2.75775238,1.29465001,0.04093073,1.09580469,1.66052344,0.01099113
-3.70085043,3.82916833,2.60221438,1.25062035,0.03850924,1.04238579,1.58071553,0.01035816
-3.69484742,3.64950184,2.44698940,1.21012684,0.03618350,0.98981955,1.50322728,0.00975144
-3.68884442,3.47745420,2.29350971,1.17304118,0.03396640,0.93851842,1.42851565,0.00917099
-3.68284142,3.31370840,2.14317024,1.13920533,0.03187005,0.88888277,1.35699504,0.00861678
-3.67683842,3.15885494,1.99729719,1.10843882,0.02990594,0.84129120,1.28903182,0.00808880
-3.67083542,3.01338301,1.85711892,1.08054463,0.02808499,0.79609119,1.22493923,0.00758706
-3.66483242,2.87767194,1.72374017,1.05531385,0.02641752,0.75359057,1.16497286,0.00711155
-3.65882941,2.75198375,1.59812052,1.03252925,0.02491326,0.71405019,1.10932717,0.00666227
-3.65282641,2.63645773,1.48105776,1.01196813,0.02358117,0.67767809,1.05813311,0.00623917
-3.64682341,2.53110768,1.37317658,0.99340475,0.02242929,0.64462540,1.01145715,0.00584214
-3.64082041,2.43582243,1.27492250,0.97661269,0.02146447,0.61498414,0.96930180,0.00547101
-3.63481741,2.35036991,1.18656106,0.96136737,0.02069212,0.58878677,0.93160763,0.00512549
-3.62881441,2.27440493,1.10818171,0.94744905,0.02011583,0.56600764,0.89825683,0.00480518
-3.62281141,2.20748051,1.03970596,0.93464642,0.01973708,0.54656596,0.86907816,0.00450957
-3.61680840,2.14906245,0.98089906,0.92276080,0.01955486,0.53033030,0.84385314,0.00423806
-3.61080540,2.09854668,0.93138460,0.91161103,0.01956537,0.51712416,0.82232331,0.00398995
-3.60480240,2.05527881,0.89066126,0.90103875,0.01976178,0.50673256,0.80419826,0.00376445
-3.59879940,2.01857504,0.85812107,0.89091414,0.02013402,0.49890919,0.78916430,0.00356077
-3.59279640,1.98774387,0.83306864,0.88114151,0.02066868,0.49338404,0.77689337,0.00337808
-3.58679340,1.96210773,0.81474072,0.87166476,0.02134900,0.48987119,0.76705205,0.00321559
-3.58079040,1.94102379,0.80232589,0.86247221,0.02215507,0.48807647,0.75931040,0.00307256
-3.57478739,1.92390327,0.79498387,0.85360050,0.02306401,0.48770511,0.75335036,0.00294837
-3.56878439,1.91022874,0.79186418,0.84513724,0.02405040,0.48846888,0.74887361,0.00284248
-3.56278139,1.89956861,0.79212407,0.83722218,0.02508679,0.49009280,0.74560860,0.00275454
-3.55677839,1.89158851,0.79494540,0.83004662,0.02614434,0.49232130,0.74331665,0.00268432
-3.55077539,1.88605912,0.79955025,0.82385088,0.02719350,0.49492363,0.74179697,0.00263179
-3.54477239,1.88285999,0.80521526,0.81891975,0.02820481,0.49769848,0.74089037,0.00259704
-3.53876938,1.88197919,0.81128415,0.81557577,0.02914975,0.50047770,0.74048163,0.00258033
-3.53276638,1.88350864,0.81717852,0.81417047,0.03000153,0.50312895,0.74050039,0.00258201
-3.52676338,1.88763484,0.82240638,0.81507364,0.03073588,0.50555733,0.74092031,0.00260251
-3.52076038,1.89462525,0.82656833,0.81866073,0.03133179,0.50770568,0.74175675,0.00264227
-3.51475738,1.90481035,0.82936115,0.82529868,0.03177211,0.50955364,0.74306260,0.00270172
-3.50875438,1.91856170,0.83057847,0.83533056,0.03204406,0.51111540,0.74492249,0.00278117
-3.50275138,1.93626656,0.83010861,0.84905941,0.03213952,0.51243608,0.74744542,0.00288075
-3.49674837,1.95829972,0.82792934,0.86673172,0.03205525,0.51358686,0.75075599,0.00300037
-3.49074537,1.98499355,0.82409993,0.88852126,0.03179283,0.51465896,0.75498446,0.00313963
-3.48474237,2.01660712,0.81875048,0.91451377,0.03135845,0.51575665,0.76025594,0.00329776
-3.47873937,2.05329604,0.81206907,0.94469336,0.03076259,0.51698951,0.76667926,0.00347356
-3.47273637,2.09508398,0.80428706,0.97893105,0.03001948,0.51846431,0.77433582,0.00366537
-3.46673337,2.14183771,0.79566332,1.01697641,0.02914645,0.52027685,0.78326909,0.00387105
-3.46073037,2.19324681,0.78646786,1.05845277,0.02816322,0.52250403,0.79347515,0.00408794
-3.45472736,2.24880959,0.77696575,1.10285651,0.02709110,0.52519675,0.80489502,0.00431293
-3.44872436,2.30782620,0.76740195,1.14956091,0.02595218,0.52837388,0.81740902,0.00454246
-3.44272136,2.36940002,0.75798774,1.19782468,0.02476853,0.53201756,0.83083375,0.00477256
-3.43671836,2.43244762,0.74888948,1.24680524,0.02356144,0.53607039,0.84492187,0.00499899
-3.43071536,2.49571758,0.74021996,1.29557659,0.02235082,0.54043440,0.85936496,0.00521728
-3.42471236,2.55781776,0.73203296,1.34315117,0.02115453,0.54497210,0.87379933,0.00542286
-3.41870935,2.61725026,0.72432101,1.38850523,0.01998804,0.54950953,0.88781485,0.00561122
-3.41270635,2.67245286,0.71701650,1.43060677,0.01886409,0.55384124,0.90096619,0.00577800
-3.40670335,2.72184532,0.70999586,1.46844497,0.01779252,0.55773695,0.91278638,0.00591914
-3.40070035,2.76387862,0.70308667,1.50106006,0.01678021,0.56094967,0.92280180,0.00603103
-3.39469735,2.79708517,0.69607709,1.52757242,0.01583125,0.56322472,0.93054821,0.00611057
-3.38869435,2.82012760,0.68872714,1.54720959,0.01494706,0.56430952,0.93558686,0.00615535
-3.38269135,2.83184412,0.68078120,1.55933024,0.01412671,0.56396336,0.93752016,0.00616367
-3.37668834,2.83128841,0.67198104,1.56344394,0.01336729,0.56196697,0.93600606,0.00613463
-3.37068534,2.81776225,0.66207870,1.55922599,0.01266431,0.55813122,0.93077058,0.00606813
-3.36468234,2.79083964,0.65084868,1.54652672,0.01201208,0.55230480,0.92161788,0.00596491
-3.35867934,2.75038120,0.63809876,1.52537490,0.01140420,0.54438029,0.90843754,0.00582647
-3.35267634,2.69653871,0.62367903,1.49597527,0.01083393,0.53429861,0.89120866,0.00565506
-3.34667334,2.62974944,0.60748891,1.45870027,0.01029455,0.52205151,0.87000077,0.00545358
-3.34067034,2.55072095,0.58948169,1.41407662,0.00977969,0.50768218,0.84497155,0.00522548
-3.33466733,2.46040728,0.56966672,1.36276723,0.00928361,0.49128393,0.81636149,0.00497464
-3.32866433,2.35997752,0.54810914,1.30554952,0.00880135,0.47299708,0.78448592,0.00470528
-3.32266133,2.25077871,0.52492744,1.24329095,0.00832893,0.45300431,0.74972474,0.00442179
-3.31665833,2.13429438,0.50028889,1.17692294,0.00786336,0.43152462,0.71251040,0.00412862
-3.31065533,2.01210097,0.47440348,1.10741424,0.00740268,0.40880642,0.67331474,0.00383018
-3.30465233,1.88582361,0.44751642,1.03574476,0.00694593,0.38511977,0.63263517,0.00353071
-3.29864932,1.75709333,0.41989992,0.96288082,0.00649306,0.36074852,0.59098092,0.00323422
-3.29264632,1.62750704,0.39184455,0.88975273,0.00604482,0.33598232,0.54885974,0.00294439
-3.28664332,1.49859180,0.36365069,0.81723527,0.00560261,0.31110911,0.50676576,0.00266454
-3.28064032,1.37177449,0.33562039,0.74613165,0.00516837,0.28640823,0.46516867,0.00239759
-3.27463732,1.24835757,0.30805011,0.67716125,0.00474438,0.26214443,0.42450485,0.00214609
-3.26863432,1.12950158,0.28122462,0.61095136,0.00433316,0.23856300,0.38517038,0.00191222
-3.26263132,1.01621447,0.25541226,0.54803278,0.00393732,0.21588614,0.34751637,0.00169782
-3.25662831,0.90934768,0.23086172,0.48883918,0.00355943,0.19431062,0.31184638,0.00150446
-3.25062531,0.80959880,0.20780051,0.43370995,0.00320197,0.17400677,0.27841614,0.00133355
-3.24462231,0.71751989,0.18643503,0.38289610,0.00286724,0.15511879,0.24743522,0.00118637
-3.23861931,0.63353116,0.16695213,0.33656862,0.00255731,0.13776619,0.21907055,0.00106422
-3.23261631,0.55793866,0.14952222,0.29482900,0.00227403,0.12204635,0.19345158,0.00096854
-3.22661331,0.49095538,0.13430342,0.25772108,0.00201904,0.10803791,0.17067665,0.00090097
-3.22061031,0.43272438,0.12144672,0.22524377,0.00179378,0.09580488,0.15082030,0.00086351
-3.21460730,0.38334307,0.11110173,0.19736414,0.00159957,0.08540114,0.13394112,0.00085864
-3.20860430,0.34288742,0.10342264,0.17403014,0.00143765,0.07687519,0.12008980,0.00088939
-3.20260130,0.31143501,0.09857404,0.15518262,0.00130928,0.07027485,0.10931696,0.00095945
-3.19659830,0.28908599,0.09673623,0.14076607,0.00121577,0.06565163,0.10168039,0.00107327
-3.19059530,0.27598077,0.09810953,0.13073773,0.00115860,0.06306462,0.09725131,0.00123608
-3.18459230,0.27231382,0.10291720,0.12507464,0.00113948,0.06258350,0.09611936,0.00145392
-3.17858929,0.27834256,0.11140669,0.12377843,0.00116038,0.06429071,0.09839608,0.00173364
-3.17258629,0.29439075,0.12384879,0.12687752,0.00122360,0.06828236,0.10421638,0.00208286
-3.16658329,0.32084602,0.14053445,0.13442675,0.00133176,0.07466784,0.11373810,0.00250988
-3.16058029,0.35815100,0.16176905,0.14650412,0.00148784,0.08356808,0.12713933,0.00302352
-3.15457729,0.40678818,0.18786409,0.16320499,0.00169513,0.09511233,0.14461346,0.00363294
-3.14857429,0.46725855,0.21912630,0.18463359,0.00195718,0.10943347,0.16636203,0.00434742
-3.14257129,0.54005448,0.25584430,0.21089234,0.00227772,0.12666204,0.19258548,0.00517602
-3.13656828,0.62562761,0.29827320,0.24206905,0.00266059,0.14691901,0.22347209,0.00612731
-3.13056528,0.72435281,0.34661761,0.27822284,0.00310960,0.17030760,0.25918534,0.00720895
-3.12456228,0.83648951,0.40101355,0.31936902,0.00362839,0.19690450,0.29985034,0.00842729
-3.11855928,0.96214220,0.46151031,0.36546384,0.00422032,0.22675075,0.34553975,0.00978700
-3.11255628,1.10122178,0.52805279,0.41638976,0.00488829,0.25984280,0.39625988,0.01129061
-3.10655328,1.25341002,0.60046565,0.47194212,0.00563461,0.29612423,0.45193779,0.01293817
-3.10055028,1.41812912,0.67843999,0.53181803,0.00646088,0.33547859,0.51241001,0.01472690
-3.09454727,1.59451863,0.76152377,0.59560820,0.00736787,0.37772392,0.57741376,0.01665093
-3.08854427,1.78142156,0.84911680,0.66279264,0.00835544,0.42260932,0.64658135,0.01870110
-3.08254127,1.97738144,0.94047107,0.73274064,0.00942248,0.46981410,0.71943826,0.02086492
-3.07653827,2.18065157,1.03469706,0.80471551,0.01056693,0.51894965,0.79540558,0.02312659
-3.07053527,2.38921722,1.13077631,0.87788450,0.01178579,0.56956444,0.87380688,0.02546722
-3.06453227,2.60083085,1.22758035,0.95133360,0.01307521,0.62115187,0.95387969,0.02786513
-3.05852926,2.81305968,1.32389543,1.02408710,0.01443057,0.67316114,1.03479137,0.03029631
-3.05252626,3.02334444,1.41845275,1.09513138,0.01584668,0.72501065,1.11565891,0.03273501
-3.04652326,3.22906707,1.50996279,1.16344193,0.01731792,0.77610353,1.19557192,0.03515442
-3.04052026,3.42762492,1.59715268,1.22801277,0.01883841,0.82584463,1.27361796,0.03752742
-3.03451726,3.61650803,1.67880500,1.28788683,0.02040227,0.87365830,1.34890905,0.03982744
-3.02851426,3.79337620,1.75379618,1.34218606,0.02200372,0.91900612,1.42060810,0.04202921
-3.02251126,3.95613201,1.82113286,1.39013974,0.02363732,0.96140365,1.48795406,0.04410964
-3.01650825,4.10298636,1.87998436,1.43110975,0.02529805,1.00043546,1.55028443,0.04604847
-3.01050525,4.23251302,1.92970967,1.46461144,0.02698140,1.03576765,1.60705402,0.04782897
-3.00450225,4.34368959,1.96987760,1.49032904,0.02868343,1.06715715,1.65784904,0.04943838
-2.99849925,4.43592266,2.00027908,1.50812491,0.03040071,1.09445736,1.70239572,0.05086827
-2.99249625,4.50905594,2.02093090,1.51804202,0.03213030,1.11761985,1.74056313,0.05211470
-2.98649325,4.56336100,2.03207076,1.52029963,0.03386957,1.13669201,1.77235995,0.05317815
-2.98049025,4.59951111,2.03414389,1.51528230,0.03561606,1.15181085,1.79792573,0.05406338
-2.97448724,4.61853988,2.02778188,1.50352293,0.03736726,1.16319316,1.81751682,0.05477896
-2.96848424,4.62178677,2.01377486,1.48568046,0.03912041,1.17112278,1.83148820,0.05533679
-2.96248124,4.61083239,1.99303840,1.46251367,0.04087226,1.17593551,1.84027195,0.05575142
-2.95647824,4.58742719,1.96657678,1.43485199,0.04261883,1.17800250,1.84435370,0.05603930
-2.95047524,4.55341680,1.93544439,1.40356506,0.04435524,1.17771296,1.84424843,0.05621799
-2.94447224,4.51066788,1.90070697,1.36953216,0.04607553,1.17545702,1.84047657,0.05630532
-2.93846923,4.46099774,1.86340452,1.33361300,0.04777251,1.17160955,1.83354185,0.05631865
-2.93246623,4.40611074,1.82451730,1.29662104,0.04943775,1.16651563,1.82391172,0.05627409
-2.92646323,4.34754397,1.78493623,1.25930027,0.05106151,1.16047818,1.81200111,0.05618587
-2.92046023,4.28662399,1.74543872,1.22230628,0.05263276,1.15374825,1.79816012,0.05606583
-2.91445723,4.22443574,1.70667054,1.18619224,0.05413935,1.14651820,1.78266590,0.05592299
-2.90845423,4.16180420,1.66913415,1.15139975,0.05556805,1.13891788,1.76571871,0.05576332
-2.90245123,4.09928843,1.63318342,1.11825496,0.05690481,1.13101370,1.74744198,0.05558957
-2.89644822,4.03718748,1.59902460,1.08696940,0.05813494,1.12281057,1.72788610,0.05540133
-2.89044522,3.97555681,1.56672298,1.05764536,0.05924342,1.11425634,1.70703528,0.05519516
-2.88444222,3.91423390,1.53621451,1.03028516,0.06021514,1.10524838,1.68481698,0.05496488
-2.87843922,3.85287118,1.50732181,1.00480368,0.06103523,1.09564204,1.66111335,0.05470192
-2.87243622,3.79097458,1.47977330,0.98104344,0.06168943,1.08526050,1.63577383,0.05439579
-2.86643322,3.72794592,1.45322495,0.95879151,0.06216442,1.07390550,1.60862863,0.05403464
-2.86043022,3.66312718,1.42728331,0.93779750,0.06244819,1.06136874,1.57950220,0.05360582
-2.85442721,3.59584525,1.40152924,0.91779184,0.06253042,1.04744341,1.54822650,0.05309648
-2.84842421,3.52545540,1.37554130,0.89850383,0.06240287,1.03193545,1.51465350,0.05249422
-2.84242121,3.45138225,1.34891806,0.87967869,0.06205972,1.01467433,1.47866663,0.05178766
-2.83641821,3.37315686,1.32129858,0.86109320,0.06149790,0.99552283,1.44019085,0.05096705
-2.83041521,3.29044895,1.29238055,0.84256928,0.06071745,0.97438559,1.39920109,0.05002477
-2.82441221,3.20309323,1.26193532,0.82398530,0.05972172,0.95121625,1.35572898,0.04895576
-2.81840920,3.11110912,1.22981955,0.80528462,0.05851755,0.92602264,1.30986750,0.04775792
-2.81240620,3.01471311,1.19598309,0.78648117,0.05711543,0.89887019,1.26177357,0.04643233
-2.80640320,2.91432347,1.16047282,0.76766196,0.05552943,0.86988299,1.21166847,0.04498343
-2.80040020,2.81055699,1.12343240,0.74898632,0.05377713,0.83924283,1.15983595,0.04341900
-2.79439720,2.70421784,1.08509792,0.73068210,0.05187940,0.80718577,1.10661818,0.04175011
-2.78839420,2.59627884,1.04578976,0.71303875,0.04986003,0.77399671,1.05240953,0.03999087
-2.78239120,2.48785576,1.00590083,0.69639775,0.04774529,0.74000183,0.99764832,0.03815812
-2.77638819,2.38017545,0.96588186,0.68114057,0.04556338,0.70555930,0.94280691,0.03627097
-2.77038519,2.27453911,0.92622416,0.66767476,0.04334376,0.67104856,0.88838034,0.03435028
-2.76438219,2.17228195,0.88744075,0.65641860,0.04111648,0.63685856,0.83487386,0.03241813
-2.75837919,2.07473096,0.85004663,0.64778502,0.03891140,0.60337554,0.78279004,0.03049712
-2.75237619,1.98316242,0.81453892,0.64216542,0.03675746,0.57097077,0.73261568,0.02860982
-2.74637319,1.89876095,0.78137795,0.63991401,0.03468197,0.53998873,0.68480919,0.02677809
-2.74037019,1.82258188,0.75096992,0.64133341,0.03270991,0.51073647,0.63978892,0.02502253
-2.73436718,1.75551833,0.72365209,0.64666216,0.03086340,0.48347435,0.59792282,0.02336194
-2.72836418,1.69827462,0.69968092,0.65606455,0.02916121,0.45840870,0.55951994,0.02181293
-2.72236118,1.65134697,0.67922382,0.66962338,0.02761839,0.43568669,0.52482398,0.02038950
-2.71635818,1.61501214,0.66235479,0.68733585,0.02624612,0.41539360,0.49400909,0.01910287
-2.71035518,1.58932464,0.64905392,0.70911292,0.02505163,0.39755254,0.46717810,0.01796135
-2.70435218,1.57412222,0.63921100,0.73478202,0.02403828,0.38212660,0.44436312,0.01697030
-2.69834917,1.56903951,0.63263260,0.76409320,0.02320581,0.36902325,0.42552830,0.01613224
-2.69234617,1.57352888,0.62905254,0.79672832,0.02255064,0.35810078,0.41057463,0.01544704
-2.68634317,1.58688759,0.62814491,0.83231311,0.02206632,0.34917634,0.39934649,0.01491222
-2.68034017,1.60828996,0.62953919,0.87043146,0.02174403,0.34203520,0.39163947,0.01452323
-2.67433717,1.63682315,0.63283650,0.91064153,0.02157311,0.33644082,0.38720915,0.01427390
-2.66833417,1.67152504,0.63762643,0.95249309,0.02154163,0.33214516,0.38578048,0.01415686
-2.66233117,1.71142253,0.64350343,0.99554528,0.02163693,0.32889882,0.38705716,0.01416393
-2.65632816,1.75556909,0.65008226,1.03938442,0.02184614,0.32646059,0.39073099,0.01428662
-2.65032516,1.80307984,0.65701176,1.08364096,0.02215658,0.32460594,0.39649043,0.01451649
-2.64432216,1.85316317,0.66398634,1.12800515,0.02255621,0.32313424,0.40402854,0.01484559
-2.63831916,1.90514779,0.67075497,1.17224085,0.02303385,0.32187452,0.41304976,0.01526675
-2.63231616,1.95850434,0.67712727,1.21619688,0.02357942,0.32068938,0.42327553,0.01577392
-2.62631316,2.01286105,0.68297668,1.25981557,0.02418404,0.31947732,0.43444875,0.01636232
-2.62031016,2.06801294,0.68824064,1.30313815,0.02484002,0.31817333,0.44633684,0.01702868
-2.61430715,2.12392447,0.69291811,1.34630659,0.02554084,0.31674780,0.45873367,0.01777126
-2.60830415,2.18072560,0.69706451,1.38956188,0.02628099,0.31520415,0.47146031,0.01858988
-2.60230115,2.23870141,0.70078463,1.43323839,0.02705583,0.31357508,0.48436473,0.01948588
