energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.13506753,2.79917622,0.71265119,1.09989190,0.00359134,0.09838678,0.04925954,0.25038169,0.24655184,1.33665967
-0.12906453,2.79361272,0.70838849,1.09261897,0.00357240,0.09487394,0.04806801,0.24945919,0.24195642,1.34848387
-0.12306153,2.80159213,0.70735813,1.08955941,0.00360827,0.09188660,0.04726573,0.25070517,0.23886903,1.36666326
-0.11705853,2.82343341,0.70964083,1.09107712,0.00370034,0.08949250,0.04688286,0.25418642,0.23731564,1.39094160
-0.11105553,2.85939959,0.71529899,1.09751212,0.00384991,0.08775679,0.04694383,0.25996832,0.23731743,1.42104990
-0.10505253,2.90969730,0.72437662,1.10917107,0.00405822,0.08674097,0.04746687,0.26811345,0.23889051,1.45672034
-0.09904952,2.97447764,0.73689975,1.12631858,0.00432636,0.08650181,0.04846367,0.27868034,0.24204583,1.49770031
-0.09304652,3.05383793,0.75287732,1.14916934,0.00465526,0.08709050,0.04993918,0.29172232,0.24678937,1.54376561
-0.08704352,3.14782322,0.77230224,1.17788124,0.00504565,0.08855182,0.05189150,0.30728646,0.25312241,1.59473193
-0.08104052,3.25642695,0.79515236,1.21254953,0.00549795,0.09092338,0.05431190,0.32541258,0.26104211,1.65046348
-0.07503752,3.37958973,0.82139120,1.25320220,0.00601222,0.09423484,0.05718495,0.34613234,0.27054197,1.71087800
-0.06903452,3.51719562,0.85096832,1.29979641,0.00658806,0.09850725,0.06048871,0.36946808,0.28161228,1.77594726
-0.06303152,3.66906515,0.88381887,1.35221612,0.00722451,0.10375224,0.06419504,0.39543154,0.29424035,1.84569269
-0.05702851,3.83494479,0.91986262,1.41027091,0.00791996,0.10997127,0.06827002,0.42402221,0.30841040,1.92017573
-0.05102551,4.01449269,0.95900197,1.47369583,0.00867203,0.11715478,0.07267439,0.45522509,0.32410299,1.99948314
-0.04502251,4.20726084,1.00111926,1.54215237,0.00947746,0.12528135,0.07736408,0.48900794,0.34129387,2.08370741
-0.03901951,4.41267411,1.04607325,1.61523033,0.01033206,0.13431683,0.08229082,0.52531785,0.35995228,2.17292321
-0.03301651,4.63000696,1.09369494,1.69245052,0.01123060,0.14421352,0.08740277,0.56407709,0.38003860,2.26716057
-0.02701351,4.85835885,1.14378291,1.77326829,0.01216679,0.15490937,0.09264520,0.60517837,0.40150143,2.36637638
-0.02101051,5.09662962,1.19609837,1.85707758,0.01313324,0.16632739,0.09796118,0.64847958,0.42427422,2.47042537
-0.01500750,5.34349655,1.25036034,1.94321560,0.01412147,0.17837526,0.10329238,0.69379827,0.44827157,2.57903223
-0.00900450,5.59739456,1.30624105,2.03096783,0.01512200,0.19094516,0.10857971,0.74090617,0.47338543,2.69176666
-0.00300150,5.85650137,1.36336214,2.11957354,0.01612442,0.20391407,0.11376413,0.78952407,0.49948147,2.80802279
0.00300150,6.11872949,1.42129192,2.20823163,0.01711754,0.21714443,0.11878733,0.83931750,0.52639590,2.92700455
0.00900450,6.38172640,1.47954404,2.29610685,0.01808954,0.23048535,0.12359246,0.88989375,0.55393303,3.04771835
0.01500750,6.64288457,1.53757789,2.38233655,0.01902825,0.24377430,0.12812480,0.94080057,0.58186390,3.16897404
0.02101051,6.89936217,1.59480115,2.46603794,0.01992135,0.25683938,0.13233238,0.99152705,0.60992615,3.28939485
0.02701351,7.14811540,1.65057448,2.54631615,0.02075666,0.26950213,0.13616660,1.04150708,0.63782560,3.40743670
0.03301651,7.38594246,1.70421873,2.62227302,0.02152241,0.28158081,0.13958282,1.09012560,0.66523934,3.52141652
0.03901951,7.60953883,1.75502453,2.69301696,0.02220758,0.29289415,0.14254087,1.13672777,0.69182083,3.62954922
0.04502251,7.81556302,1.80226426,2.75767385,0.02280211,0.30326535,0.14500556,1.18063116,0.71720660,3.72999213
0.05102551,8.00071120,1.84520615,2.81539905,0.02329723,0.31252631,0.14694712,1.22114063,0.74102472,3.82089545
0.05702851,8.16179863,1.88313021,2.86539058,0.02368563,0.32052188,0.14834165,1.25756561,0.76290472,3.90045700
0.06303152,8.29584538,1.91534549,2.90690322,0.02396170,0.32711401,0.14917149,1.28923917,0.78248863,3.96697908
0.06903452,8.40016329,1.94120823,2.93926352,0.02412167,0.33218558,0.14942558,1.31553830,0.79944273,4.01892526
0.07503752,8.47244097,1.96014010,2.96188512,0.02416368,0.33564378,0.14909974,1.33590444,0.81346965,4.05497466
0.08104052,8.51082339,1.97164590,2.97428432,0.02408782,0.33742290,0.14819693,1.34986342,0.82432015,4.07407165
0.08704352,8.51398280,1.97533010,2.97609505,0.02389614,0.33748639,0.14672740,1.35704386,0.83180417,4.07546849
0.09304652,8.48117778,1.97091130,2.96708288,0.02359254,0.33582807,0.14470881,1.35719315,0.83580055,4.05875941
0.09904952,8.41229765,1.95823421,2.94715746,0.02318270,0.33247254,0.14216617,1.35019008,0.83626493,4.02390433
0.10505253,8.30788999,1.93727831,2.91638257,0.02267386,0.32747458,0.13913177,1.33605348,0.83323544,3.97124135
0.11105553,8.16916971,1.90816304,2.87498345,0.02207470,0.32091775,0.13564485,1.31494639,0.82683580,3.90148727
0.11705853,7.99800872,1.87114885,2.82335068,0.02139503,0.31291212,0.13175129,1.28717527,0.81727553,3.81572614
0.12306153,7.79690619,1.82663439,2.76204024,0.02064564,0.30359132,0.12750297,1.25318436,0.80484721,3.71538628
0.12906453,7.56894010,1.77514946,2.69176956,0.01983802,0.29310891,0.12295709,1.21354519,0.78992081,3.60220654
0.13506753,7.31770155,1.71734426,2.61340923,0.01898411,0.28163433,0.11817533,1.16894171,0.77293506,3.47819333
0.14107054,7.04721408,1.65397509,2.52797055,0.01809611,0.26934855,0.11322278,1.12015165,0.75438623,3.34556978
0.14707354,6.76184069,1.58588713,2.43658916,0.01718624,0.25643950,0.10816689,1.06802483,0.73481469,3.20671929
0.15307654,6.46618192,1.51399486,2.34050500,0.01626656,0.24309757,0.10307616,1.01345936,0.71478954,3.06412528
0.15907954,6.16496846,1.43926101,2.24103935,0.01534879,0.22951131,0.09801885,0.95737674,0.69489201,2.92030943
0.16508254,5.86295204,1.36267456,2.13956955,0.01444422,0.21586327,0.09306171,0.90069684,0.67569812,2.77777046
0.17108554,5.56479829,1.28522890,2.03750223,0.01356353,0.20232646,0.08826857,0.84431382,0.65776128,2.63892550
0.17708854,5.27498514,1.20790068,1.93624606,0.01271678,0.18906116,0.08369917,0.78907379,0.64159538,2.50605586
0.18309155,4.99770996,1.13163028,1.83718481,0.01191331,0.17621238,0.07940795,0.73575508,0.62765915,2.38125872
0.18909455,4.73680824,1.05730443,1.74165185,0.01116174,0.16390792,0.07544309,0.68505182,0.61634217,2.26640604
0.19509755,4.49568624,0.98574155,1.65090671,0.01046997,0.15225710,0.07184571,0.63756109,0.60795326,2.16311165
0.20110055,4.27726911,0.91768028,1.56611475,0.00984517,0.14135013,0.06864924,0.59377416,0.60271157,2.07270715
0.20710355,4.08396567,0.85377136,1.48833037,0.00929384,0.13125805,0.06587918,0.55407177,0.60074083,1.99622681
0.21310655,3.91765033,0.79457305,1.41848444,0.00882188,0.12203336,0.06355299,0.51872331,0.60206686,1.93440159
0.21910955,3.77966165,0.74054995,1.35737596,0.00843460,0.11371110,0.06168033,0.48788984,0.60661861,1.88766173
0.22511256,3.67081692,0.69207510,1.30566826,0.00813683,0.10631040,0.06026354,0.46163033,0.61423262,1.85614754
0.23111556,3.59144112,0.64943500,1.26388951,0.00793298,0.09983648,0.05929840,0.43991081,0.62466074,1.83972730
0.23711856,3.54140837,0.61283691,1.23243711,0.00782706,0.09428286,0.05877504,0.42261574,0.63758088,1.83802137
0.24312156,3.52019340,0.58241813,1.21158549,0.00782281,0.08963385,0.05867903,0.40956096,0.65261026,1.85043129
0.24912456,3.52693040,0.55825638,1.20149663,0.00792365,0.08586711,0.05899265,0.40050772,0.66932077,1.87617245
0.25512756,3.56047626,0.54038068,1.20223238,0.00813274,0.08295616,0.05969609,0.39517691,0.68725562,1.91430913
0.26113057,3.61947520,0.52878200,1.21376775,0.00845296,0.08087293,0.06076876,0.39326316,0.70594681,1.96379039
0.26713357,3.70242185,0.52342304,1.23600417,0.00888685,0.07958995,0.06219038,0.39444803,0.72493246,2.02348556
0.27313657,3.80772010,0.52424647,1.26878193,0.00943656,0.07908236,0.06394203,0.39841194,0.74377337,2.09221795
0.27913957,3.93373503,0.53118118,1.31189080,0.01010369,0.07932949,0.06600695,0.40484451,0.76206817,2.16879593
0.28514257,4.07883624,0.54414608,1.36507840,0.01088917,0.08031605,0.06837110,0.41345278,0.77946623,2.25204014
0.29114557,4.24143069,0.56305124,1.42805555,0.01179309,0.08203276,0.07102340,0.42396747,0.79567803,2.34080631
0.29714857,4.41998454,0.58779641,1.50049861,0.01281447,0.08447652,0.07395568,0.43614689,0.81048235,2.43400321
0.30315158,4.61303341,0.61826687,1.58204850,0.01395107,0.08765002,0.07716238,0.44977867,0.82373025,2.53060535
0.30915458,4.81918163,0.65432698,1.67230681,0.01519912,0.09156083,0.08063985,0.46467942,0.83534557,2.62966064
0.31515758,5.03709157,0.69581201,1.77082940,0.01655319,0.09622005,0.08438551,0.48069251,0.84532212,2.73029328
0.32116058,5.26546453,0.74251871,1.87711811,0.01800590,0.10164048,0.08839671,0.49768422,0.85371792,2.83170222
0.32716358,5.50301539,0.79419543,1.99061146,0.01954785,0.10783460,0.09266952,0.51553863,0.86064657,2.93315617
0.33316658,5.74844351,0.85053266,2.11067536,0.02116750,0.11481217,0.09719743,0.53415168,0.86626672,3.03398584
0.33916958,6.00040260,0.91115468,2.23659479,0.02285114,0.12257788,0.10197006,0.55342475,0.87076986,3.13357443
0.34517259,6.25747229,0.97561333,2.36756755,0.02458294,0.13112898,0.10697201,0.57325821,0.87436736,3.23134743
0.35117559,6.51813400,1.04338440,2.50270095,0.02634513,0.14045308,0.11218182,0.59354536,0.87727740,3.32676270
0.35717859,6.78075366,1.11386749,2.64101242,0.02811821,0.15052624,0.11757127,0.61416715,0.87971242,3.41930167
0.36318159,7.04357304,1.18638946,2.78143434,0.02988127,0.16131151,0.12310491,0.63498798,0.88186775,3.50846264
0.36918459,7.30471114,1.26021198,2.92282376,0.03161246,0.17275793,0.12873998,0.65585287,0.88391203,3.59375650
0.37518759,7.56217642,1.33454282,3.06397670,0.03328943,0.18480014,0.13442671,0.67658617,0.88597962,3.67470553
0.38119060,7.81388972,1.40855088,3.20364705,0.03488989,0.19735853,0.14010896,0.69699194,0.88816548,3.75084526
0.38719360,8.05771727,1.48138419,3.34056914,0.03639222,0.21034013,0.14572523,0.71685593,0.89052260,3.82172928
0.39319660,8.29151229,1.55219024,3.47348340,0.03777604,0.22363998,0.15120997,0.73594921,0.89306179,3.88693678
0.39919960,8.51316313,1.62013769,3.60116367,0.03902281,0.23714309,0.15649515,0.75403313,0.89575393,3.94608212
0.40520260,8.72064551,1.68443844,3.72244510,0.04011633,0.25072681,0.16151203,0.77086549,0.89853417,3.99882578
0.41120560,8.91207586,1.74436886,3.83625105,0.04104324,0.26426359,0.16619303,0.78620751,0.90130783,4.04488586
0.41720860,9.08576295,1.79928921,3.94161765,0.04179339,0.27762386,0.17047354,0.79983133,0.90395745,4.08404911
0.42321161,9.24025477,1.84866015,4.03771477,0.04236009,0.29067900,0.17429380,0.81152758,0.90635060,4.11618079
0.42921461,9.37437804,1.89205553,4.12386213,0.04274024,0.30330433,0.17760049,0.82111279,0.90834788,4.14123239
0.43521761,9.48726814,1.92917078,4.19953989,0.04293436,0.31538172,0.18034818,0.82843604,0.90981064,4.15924663
0.44122061,9.57838793,1.95982662,4.26439297,0.04294644,0.32680203,0.18250052,0.83338476,0.91060805,4.17035919
0.44722361,9.64753438,1.98396774,4.31822925,0.04278370,0.33746708,0.18403099,0.83588922,0.91062322,4.17479711
0.45322661,9.69483317,2.00165700,4.36101165,0.04245624,0.34729114,0.18492346,0.83592570,0.90975794,4.17287361
0.45922961,9.72072163,2.01306520,4.39284490,0.04197657,0.35620199,0.18517229,0.83351798,0.90793619,4.16497990
0.46523262,9.72592158,2.01845742,4.41395793,0.04135910,0.36414141,0.18478215,0.82873735,0.90510609,4.15157420
0.47123562,9.71140404,2.01817673,4.42468316,0.04061959,0.37106529,0.18376748,0.82170094,0.90124061,4.13316890
0.47723862,9.67834816,2.01262621,4.42543415,0.03977459,0.37694329,0.18215177,0.81256872,0.89633695,4.11031644
0.48324162,9.62809714,2.00225049,4.41668308,0.03884085,0.38175822,0.17996655,0.80153909,0.89041498,4.08359504
0.48924462,9.56211386,1.98751779,4.39893967,0.03783486,0.38550521,0.17725026,0.78884355,0.88351493,4.05359487
0.49524762,9.48193880,1.96890347,4.37273275,0.03677239,0.38819073,0.17404701,0.77474045,0.87569454,4.02090563
0.50125063,9.38915239,1.94687592,4.33859570,0.03566808,0.38983159,0.17040533,0.75950828,0.86702601,3.98610595
0.50725363,9.28534355,1.92188529,4.29705641,0.03453522,0.39045402,0.16637694,0.74343871,0.85759299,3.94975517
0.51325663,9.17208528,1.89435567,4.24863228,0.03338553,0.39009278,0.16201555,0.72682964,0.84748773,3.91238741
0.51925963,9.05091771,1.86468053,4.19383001,0.03222910,0.38879045,0.15737577,0.70997844,0.83680854,3.87450797
0.52526263,8.92333816,1.83322152,4.13314998,0.03107435,0.38659688,0.15251223,0.69317572,0.82565779,3.83659158
0.53126563,8.79079695,1.80031007,4.06709405,0.02992813,0.38356868,0.14747870,0.67669960,0.81414014,3.79908190
0.53726863,8.65469769,1.76625138,3.99617602,0.02879588,0.37976886,0.14232742,0.66081074,0.80236125,3.76239164
0.54327164,8.51639968,1.73132985,3.92093300,0.02768175,0.37526641,0.13710860,0.64574812,0.79042673,3.72690243
0.54927464,8.37722076,1.69581545,3.84193656,0.02658888,0.37013590,0.13186999,0.63172567,0.77844128,3.69296373
0.55527764,8.23843819,1.65996989,3.75980196,0.02551959,0.36445683,0.12665650,0.61892966,0.76650776,3.66089017
0.56128064,8.10128605,1.62405212,3.67519433,0.02447559,0.35831290,0.12150996,0.60751696,0.75472626,3.63095692
0.56728364,7.96694793,1.58832228,3.58883060,0.02345820,0.35179092,0.11646894,0.59761404,0.74319298,3.60339292
0.57328664,7.83654398,1.55304377,3.50147648,0.02246851,0.34497954,0.11156848,0.58931684,0.73199883,3.57837211
0.57928964,7.71111261,1.51848306,3.41393825,0.02150747,0.33796761,0.10683996,0.58269121,0.72122780,3.55600316
0.58529265,7.59158751,1.48490713,3.32704918,0.02057606,0.33084236,0.10231087,0.57777422,0.71095525,3.53631849
0.59129565,7.47877117,1.45257876,3.24165135,0.01967524,0.32368735,0.09800464,0.57457601,0.70124598,3.51926353
0.59729865,7.37330714,1.42174991,3.15857357,0.01880605,0.31658034,0.09394040,0.57308231,0.69215245,3.50468732
0.60330165,7.27565297,1.39265369,3.07860663,0.01796952,0.30959118,0.09013283,0.57325752,0.68371322,3.49233582
0.60930465,7.18605653,1.36549553,3.00247739,0.01716666,0.30277976,0.08659195,0.57504822,0.67595172,3.48184885
0.61530765,7.10453796,1.34044425,2.93082312,0.01639838,0.29619431,0.08332302,0.57838708,0.66887562,3.47276173
0.62131066,7.03087933,1.31762373,2.86416789,0.01566544,0.28986994,0.08032645,0.58319697,0.66247687,3.46451230
0.62731366,6.96462380,1.29710582,2.80290225,0.01496839,0.28382779,0.07759782,0.58939514,0.65673241,3.45645358
0.63331666,6.90508505,1.27890507,2.74726773,0.01430752,0.27807457,0.07512802,0.59689717,0.65160578,3.44787198
0.63931966,6.85136755,1.26297581,2.69734707,0.01368280,0.27260280,0.07290348,0.60562064,0.64704930,3.43801059
0.64532266,6.80239693,1.24921181,2.65306098,0.01309394,0.26739160,0.07090653,0.61548811,0.64300701,3.42609645
0.65132566,6.75695948,1.23744875,2.61417172,0.01254035,0.26240804,0.06911587,0.62642936,0.63941791,3.41137071
0.65732866,6.71374882,1.22746943,2.58029345,0.01202125,0.25760905,0.06750720,0.63838253,0.63621959,3.39311989
0.66333167,6.67141756,1.21901149,2.55090906,0.01153569,0.25294370,0.06605394,0.65129416,0.63335176,3.37070678
0.66933467,6.62863112,1.21177747,2.52539266,0.01108270,0.24835581,0.06472800,0.66511800,0.63075963,3.34359891
0.67533767,6.58412131,1.20544658,2.50303680,0.01066137,0.24378676,0.06350066,0.67981251,0.62839678,3.31139333
0.68134067,6.53673664,1.19968769,2.48308316,0.01027099,0.23917832,0.06234349,0.69533732,0.62622744,3.27383591
0.68734367,6.48548734,1.19417311,2.46475544,0.00991118,0.23447536,0.06122923,0.71164869,0.62422799,3.23083442
0.69334667,6.42958287,1.18859223,2.44729295,0.00958200,0.22962838,0.06013268,0.72869431,0.62238767,3.18246448
0.69934967,6.36846066,1.18266479,2.42998356,0.00928407,0.22459570,0.05903152,0.74640778,0.62070833,3.12896815
0.70535268,6.30180510,1.17615287,2.41219457,0.00901864,0.21934522,0.05790705,0.76470323,0.61920354,3.07074560
0.71135568,6.22955658,1.16887141,2.39340035,0.00878770,0.21385572,0.05674481,0.78347045,0.61789696,3.00834018
0.71735868,6.15191074,1.16069655,2.37320557,0.00859393,0.20811763,0.05553508,0.80257105,0.61682027,2.94241815
0.72336168,6.06930880,1.15157173,2.35136322,0.00844075,0.20213334,0.05427321,0.82183598,0.61601073,2.87374409
0.72936468,5.98241984,1.14151113,2.32778661,0.00833228,0.19591698,0.05295981,0.84106490,0.61550869,2.80315363
0.73536768,5.89211649,1.13060035,2.30255503,0.00827319,0.18949376,0.05160076,0.86002741,0.61535522,2.73152487
0.74137069,5.79944528,1.11899436,2.27591276,0.00826864,0.18289896,0.05020708,0.87846646,0.61558987,2.65974991
0.74737369,5.70559324,1.10691278,2.24826147,0.00832405,0.17617653,0.04879456,0.89610378,0.61624889,2.58870786
0.75337669,5.61185182,1.09463255,2.22014628,0.00844494,0.16937761,0.04738334,0.91264728,0.61736379,2.51924039
0.75937969,5.51957957,1.08247832,2.19223597,0.00863670,0.16255869,0.04599727,0.92779994,0.61896035,2.45213063
0.76538269,5.43016438,1.07081087,2.16529800,0.00890427,0.15577987,0.04466319,0.94126991,0.62105794,2.38808601
0.77138569,5.34498626,1.06001398,2.14016936,0.00925195,0.14910305,0.04341004,0.95278118,0.62366918,2.32772523
0.77738869,5.26538128,1.05048015,2.11772414,0.00968305,0.14259012,0.04226800,0.96208432,0.62679971,2.27156947
0.78339170,5.19260737,1.04259575,2.09883925,0.01019968,0.13630140,0.04126746,0.96896656,0.63044796,2.22003750
0.78939470,5.12781250,1.03672613,2.08435946,0.01080242,0.13029410,0.04043804,0.97326073,0.63460486,2.17344449
0.79539770,5.07200575,1.03320133,2.07506330,0.01149017,0.12462107,0.03980765,0.97485254,0.63925339,2.13200387
0.80140070,5.02603206,1.03230284,2.07163108,0.01225992,0.11932972,0.03940145,0.97368569,0.64436784,2.09583188
0.80740370,4.99055109,1.03425218,2.07461646,0.01310663,0.11446125,0.03924103,0.96976467,0.64991287,2.06495418
0.81340670,4.96602103,1.03920160,2.08442288,0.01402319,0.11005004,0.03934365,0.96315507,0.65584244,2.03931416
0.81940970,4.95268813,1.04722755,2.10128575,0.01500040,0.10612340,0.03972152,0.95398140,0.66209866,2.01878242
0.82541271,4.95058233,1.05832715,2.12526141,0.01602708,0.10270153,0.04038139,0.94242277,0.66861076,2.00316718
0.83141571,4.95951994,1.07241792,2.15622337,0.01709025,0.09979778,0.04132416,0.92870660,0.67529439,1.99222525
0.83741871,4.97911343,1.08934091,2.19386605,0.01817540,0.09741918,0.04254479,0.91310091,0.68205146,1.98567345
0.84342171,5.00878858,1.10886720,2.23771597,0.01926682,0.09556715,0.04403235,0.89590570,0.68877065,1.98320012
0.84942471,5.04780868,1.13070740,2.28714992,0.02034803,0.09423853,0.04577026,0.87744396,0.69532884,1.98447664
0.85542771,5.09530526,1.15452397,2.34141938,0.02140225,0.09342671,0.04773679,0.85805286,0.70159352,1.98916868
0.86143072,5.15031427,1.17994578,2.39967999,0.02241289,0.09312302,0.04990562,0.83807558,0.70742620,1.99694695
0.86743372,5.21181633,1.20658423,2.46102485,0.02336415,0.09331816,0.05224668,0.81785413,0.71268686,2.00749711
0.87343672,5.27877933,1.23405016,2.52451998,0.02424150,0.09400367,0.05472701,0.79772364,0.71723920,2.02052853
0.87943972,5.35020132,1.26197089,2.58924033,0.02503224,0.09517346,0.05731181,0.77800789,0.72095654,2.03578163
0.88544272,5.42515166,1.29000642,2.65430461,0.02572595,0.09682522,0.05996546,0.75901649,0.72372811,2.05303324
0.89144572,5.50280805,1.31786396,2.71890719,0.02631488,0.09896166,0.06265261,0.74104322,0.72546529,2.07209997
0.89744872,5.58248752,1.34531017,2.78234575,0.02679430,0.10159148,0.06533921,0.72436552,0.72610753,2.09283907
0.90345173,5.66366931,1.37218031,2.84404307,0.02716267,0.10473012,0.06799353,0.70924465,0.72562750,2.11514680
0.90945473,5.74600837,1.39838383,2.90356216,0.02742172,0.10840000,0.07058699,0.69592619,0.72403513,2.13895427
0.91545773,5.82933823,1.42390603,2.96061389,0.02757648,0.11263039,0.07309494,0.68464043,0.72138025,2.16422085
0.92146073,5.91366277,1.44880564,3.01505683,0.02763502,0.11745672,0.07549718,0.67560226,0.71775348,2.19092535
0.92746373,5.99913708,1.47320832,3.06688934,0.02760823,0.12291936,0.07777836,0.66901021,0.71328533,2.21905554
0.93346673,6.08603796,1.49729629,3.11623428,0.02750940,0.12906193,0.07992819,0.66504447,0.70814338,2.24859638
0.93946973,6.17472535,1.52129455,3.16331727,0.02735373,0.13592901,0.08194133,0.66386358,0.70252764,2.27951764
0.94547274,6.26559652,1.54545419,3.20843935,0.02715775,0.14356341,0.08381721,0.66559994,0.69666411,2.31176157
0.95147574,6.35903512,1.57003373,3.25194570,0.02693869,0.15200313,0.08555959,0.67035424,0.69079698,2.34523132
0.95747874,6.45535780,1.59527913,3.29419182,0.02671385,0.16127795,0.08717594,0.67818890,0.68517970,2.37978075
0.96348174,6.55476100,1.62140354,3.33550888,0.02649993,0.17140593,0.08867675,0.68912116,0.68006524,2.41520623
0.96948474,6.65727081,1.64856783,3.37617012,0.02631244,0.18239000,0.09007464,0.70311604,0.67569621,2.45124092
0.97548774,6.76269879,1.67686274,3.41635991,0.02616508,0.19421472,0.09138347,0.72007978,0.67229505,2.48755194
0.98149075,6.87060606,1.70629374,3.45614727,0.02606929,0.20684337,0.09261742,0.73985439,0.67005496,2.52374065
0.98749375,6.98027827,1.73676930,3.49546512,0.02603383,0.22021576,0.09379007,0.76221370,0.66913180,2.55934608
0.99349675,7.09071299,1.76809345,3.53409663,0.02606451,0.23424668,0.09491352,0.78686154,0.66963757,2.59385161
0.99949975,7.20062100,1.79996296,3.57166948,0.02616402,0.24882530,0.09599771,0.81343235,0.67163555,2.62669453
1.00550275,7.30844205,1.83196958,3.60765865,0.02633189,0.26381554,0.09704973,0.84149458,0.67513748,2.65727833
1.01150575,7.41237514,1.86360749,3.64139776,0.02656458,0.27905758,0.09807340,0.87055700,0.68010281,2.68498716
1.01750875,7.51042264,1.89428559,3.67209875,0.02685567,0.29437037,0.09906900,0.90007790,0.68644012,2.70920214
1.02351176,7.60044677,1.92334455,3.69887924,0.02719620,0.30955526,0.10003314,0.92947699,0.69401060,2.72931870
1.02951476,7.68023652,1.95007764,3.72079637,0.02757505,0.32440057,0.10095890,0.95814970,0.70263343,2.74476458
1.03551776,7.74758218,1.97375484,3.73688568,0.02797942,0.33868694,0.10183608,0.98548328,0.71209276,2.75501765
1.04152076,7.80035457,1.99364895,3.74620339,0.02839532,0.35219327,0.10265164,1.01087413,0.72214604,2.75962295
1.04752376,7.83658524,2.00906274,3.74786990,0.02880817,0.36470302,0.10339029,1.03374566,0.73253323,2.75820830
1.05352676,7.85454420,2.01935578,3.74111257,0.02920328,0.37601060,0.10403512,1.05356580,0.74298649,2.75049778
1.05952976,7.85281138,2.02396985,3.72530566,0.02956640,0.38592752,0.10456836,1.06986346,0.75323997,2.73632258
1.06553277,7.83033842,2.02245177,3.70000539,0.02988418,0.39428808,0.10497213,1.08224309,0.76303907,2.71562867
1.07153577,7.78649769,2.01447243,3.66497829,0.03014458,0.40095425,0.10522918,1.09039674,0.77214900,2.68848086
1.07753877,7.72111609,1.99984136,3.62022151,0.03033719,0.40581964,0.10532361,1.09411298,0.78036208,2.65506301
1.08354177,7.63449177,1.97851610,3.56597396,0.03045347,0.40881230,0.10524144,1.09328236,0.78750357,2.61567424
1.08954477,7.52739293,1.95060593,3.50271753,0.03048692,0.40989623,0.10497115,1.08789912,0.79343584,2.57072115
1.09554777,7.40103864,1.91637003,3.43116865,0.03043310,0.40907162,0.10450404,1.07805919,0.79806061,2.52070630
1.10155078,7.25706253,1.87621000,3.35226019,0.03028963,0.40637379,0.10383453,1.06395458,0.80131944,2.46621334
1.10755378,7.09746116,1.83065737,3.26711491,0.03005606,0.40187093,0.10296022,1.04586457,0.80319239,2.40788922
1.11355678,6.92452967,1.78035677,3.17701154,0.02973373,0.39566088,0.10188193,1.02414425,0.80369502,2.34642447
1.11955978,6.74078774,1.72604552,3.08334538,0.02932554,0.38786696,0.10060357,0.99921097,0.80287414,2.28253209
1.12556278,6.54889958,1.66853070,2.98758500,0.02883570,0.37863334,0.09913194,0.97152941,0.80080234,2.21692620
1.13156578,6.35159182,1.60866490,2.89122739,0.02826947,0.36811998,0.09747648,0.94159625,0.79757203,2.15030131
1.13756878,6.15157302,1.54732154,2.79575337,0.02763291,0.35649755,0.09564893,0.90992488,0.79328900,2.08331320
1.14357179,5.95145853,1.48537098,2.70258517,0.02693265,0.34394250,0.09366306,0.87703109,0.78806627,2.01656236
1.14957479,5.75370388,1.42365832,2.61304811,0.02617566,0.33063253,0.09153432,0.84342029,0.78201826,1.95058064
1.15557779,5.56054925,1.36298367,2.52833752,0.02536907,0.31674262,0.08927959,0.80957664,0.77525590,1.88582183
1.16158079,5.37397703,1.30408551,2.44949221,0.02452007,0.30244175,0.08691692,0.77595455,0.76788284,1.82265651
1.16758379,5.19568350,1.24762768,2.37737503,0.02363578,0.28789041,0.08446535,0.74297260,0.75999284,1.76137142
1.17358679,5.02706487,1.19419007,2.31266092,0.02272322,0.27323886,0.08194481,0.71100999,0.75166869,1.70217315
1.17958979,4.86921733,1.14426312,2.25583231,0.02178930,0.25862615,0.07937597,0.68040522,0.74298252,1.64519596
1.18559280,4.72294974,1.09824600,2.20718145,0.02084079,0.24417989,0.07678028,0.65145682,0.73399733,1.59051316
1.19159580,4.58880723,1.05644812,2.16681901,0.01988442,0.23001654,0.07417986,0.62442571,0.72476981,1.53815129
1.19759880,4.46710344,1.01909356,2.13468797,0.01892683,0.21624212,0.07159757,0.59953870,0.71535398,1.48810627
1.20360180,4.35795878,0.98632797,2.11058181,0.01797471,0.20295331,0.06905689,0.57699262,0.70580541,1.44036049
1.20960480,4.26134203,0.95822722,2.09416571,0.01703475,0.19023864,0.06658195,0.55695863,0.69618566,1.39489985
1.21560780,4.17711274,0.93480745,2.08499973,0.01611374,0.17817970,0.06419732,0.53958619,0.68656655,1.35172979
1.22161081,4.10506171,0.91603581,2.08256286,0.01521854,0.16685232,0.06192789,0.52500624,0.67703391,1.31088925
1.22761381,4.04494765,0.90184136,2.08627680,0.01435605,0.15632745,0.05979855,0.51333346,0.66769038,1.27246183
1.23361681,3.99652812,0.89212579,2.09552879,0.01353327,0.14667182,0.05783388,0.50466715,0.65865706,1.23658351
1.23961981,3.95958346,0.88677346,2.10969274,0.01275718,0.13794836,0.05605767,0.49909082,0.65007376,1.20344643
1.24562281,3.93393311,0.88566053,2.12814804,0.01203473,0.13021612,0.05449239,0.49667047,0.64209766,1.17329845
