energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.97448724,5.11927257,0.00119385,0.19634376,0.13015688,2.16812995,0.83267048,2.06414615,0.48282463,0.00000000
-2.96848424,5.30487624,0.00123890,0.19756228,0.12868354,2.27463094,0.85443225,2.11991141,0.50475759,0.00000000
-2.96248124,5.49385277,0.00128070,0.19847388,0.12704453,2.38028540,0.87432931,2.18135373,0.52638568,0.00000000
-2.95647824,5.68328741,0.00131861,0.19901224,0.12521489,2.48341764,0.89196312,2.24774647,0.54745494,0.00000000
-2.95047524,5.87020739,0.00135209,0.19912212,0.12317652,2.58234056,0.90697211,2.31828460,0.56771949,0.00000000
-2.94447224,6.05168135,0.00138079,0.19876173,0.12091947,2.67540858,0.91904437,2.39211470,0.58694766,0.00000000
-2.93846923,6.22491960,0.00140453,0.19790472,0.11844295,2.76107043,0.92792922,2.46836734,0.60492795,0.00000000
-2.93246623,6.38737083,0.00142340,0.19654183,0.11575613,2.83791921,0.93344708,2.54619005,0.62147468,0.00000000
-2.92646323,6.53681081,0.00143779,0.19468201,0.11287854,2.90473745,0.93549737,2.62477984,0.63643316,0.00000000
-2.92046023,6.67141905,0.00144837,0.19235306,0.10984026,2.96053502,0.93406399,2.70341349,0.64968411,0.00000000
-2.91445723,6.78983994,0.00145616,0.18960172,0.10668170,3.00457808,0.92921813,2.78147448,0.66114721,0.00000000
-2.90845423,6.89122548,0.00146254,0.18649329,0.10345313,3.03640781,0.92111833,2.85847529,0.67078367,0.00000000
-2.90245123,6.97525808,0.00146924,0.18311066,0.10021382,3.05584824,0.91000776,2.93407392,0.67859764,0.00000000
-2.89644822,7.04215232,0.00147835,0.17955288,0.09703101,3.06300295,0.89620879,3.00808405,0.68463642,0.00000000
-2.89044522,7.09263603,0.00149230,0.17593327,0.09397865,3.05824128,0.88011511,3.08047817,0.68898950,0.00000000
-2.88444222,7.12791200,0.00151382,0.17237712,0.09113583,3.04217486,0.86218160,3.15138359,0.69178630,0.00000000
-2.87843922,7.14960217,0.00154595,0.16901905,0.08858526,3.01562622,0.84291240,3.22107137,0.69319286,0.00000000
-2.87243622,7.15967742,0.00159192,0.16600004,0.08641143,2.97959119,0.82284756,3.28993863,0.69340729,0.00000000
-2.86643322,7.16037617,0.00165514,0.16346425,0.08469888,2.93519734,0.80254869,3.35848483,0.69265443,0.00000000
-2.86043022,7.15411566,0.00173910,0.16155559,0.08353034,2.88366058,0.78258415,3.42728308,0.69117952,0.00000000
-2.85442721,7.14339974,0.00184731,0.16041426,0.08298485,2.82624228,0.76351414,3.49694751,0.68924136,0.00000000
-2.84842421,7.13072702,0.00198316,0.16017311,0.08313591,2.76420867,0.74587611,3.56809806,0.68710483,0.00000000
-2.84242121,7.11850283,0.00214987,0.16095407,0.08404969,2.69879443,0.73017098,3.64132403,0.68503325,0.00000000
-2.83641821,7.10895823,0.00235032,0.16286463,0.08578318,2.63117167,0.71685034,3.71714794,0.68328059,0.00000000
-2.83041521,7.10407849,0.00258698,0.16599431,0.08838250,2.56242518,0.70630509,3.79599105,0.68208379,0.00000000
-2.82441221,7.10554307,0.00286175,0.17041150,0.09188125,2.49353437,0.69885556,3.87814203,0.68165536,0.00000000
-2.81840920,7.11467844,0.00317588,0.17616043,0.09629892,2.42536182,0.69474348,3.96372994,0.68217657,0.00000000
-2.81240620,7.13242431,0.00352981,0.18325854,0.10163944,2.35864804,0.69412579,4.05270279,0.68379124,0.00000000
-2.80640320,7.15931358,0.00392310,0.19169427,0.10789002,2.29401161,0.69707049,4.14481246,0.68660045,0.00000000
-2.80040020,7.19546549,0.00435435,0.20142539,0.11502001,2.23195367,0.70355453,4.23960682,0.69065833,0.00000000
-2.79439720,7.24059131,0.00482111,0.21237799,0.12298023,2.17286573,0.71346379,4.33642938,0.69596902,0.00000000
-2.78839420,7.29401158,0.00531986,0.22444610,0.13170251,2.11703950,0.72659519,4.43442672,0.70248500,0.00000000
-2.78239120,7.35468358,0.00584597,0.23749220,0.14109971,2.06467766,0.74266086,4.53256367,0.71010691,0.00000000
-2.77638819,7.42123790,0.00639380,0.25134857,0.15106618,2.01590469,0.76129433,4.62964571,0.71868490,0.00000000
-2.77038519,7.49202258,0.00695668,0.26581949,0.16147879,1.97077692,0.78205870,4.72434820,0.72802162,0.00000000
-2.76438219,7.56515373,0.00752709,0.28068440,0.17219841,1.92929133,0.80445657,4.81525137,0.73787679,0.00000000
-2.75837919,7.63857111,0.00809676,0.29570201,0.18307213,1.89139296,0.82794161,4.90088023,0.74797334,0.00000000
-2.75237619,7.71009760,0.00865688,0.31061509,0.19393596,1.85698072,0.85193157,4.97974787,0.75800505,0.00000000
-2.74637319,7.77750125,0.00919831,0.32515622,0.20461810,1.82591205,0.87582239,5.05040096,0.76764540,0.00000000
-2.74037019,7.83855862,0.00971182,0.33905394,0.21494273,1.79800674,0.89900308,5.11146576,0.77655747,0.00000000
-2.73436718,7.89111813,0.01018838,0.35203941,0.22473418,1.77305027,0.92087104,5.16169314,0.78440466,0.00000000
-2.72836418,7.93316207,0.01061939,0.36385334,0.23382143,1.75079742,0.94084734,5.20000091,0.79086172,0.00000000
-2.72236118,7.96286575,0.01099700,0.37425281,0.24204262,1.73097650,0.95839156,5.22551181,0.79562575,0.00000000
-2.71635818,7.97865222,0.01131434,0.38301786,0.24924970,1.71329464,0.97301560,5.23758589,0.79842688,0.00000000
-2.71035518,7.97924104,0.01156575,0.38995764,0.25531273,1.69744439,0.98429627,5.23584556,0.79903796,0.00000000
-2.70435218,7.96368936,0.01174704,0.39491569,0.26012385,1.68311185,0.99188587,5.22019248,0.79728302,0.00000000
-2.69834917,7.93142397,0.01185557,0.39777438,0.26360070,1.66998614,0.99552071,5.19081522,0.79304403,0.00000000
-2.69234617,7.88226268,0.01189042,0.39845812,0.26568911,1.65777000,0.99502712,5.14818728,0.78626566,0.00000000
-2.68634317,7.81642416,0.01185242,0.39693532,0.26636490,1.64619124,0.99032466,5.09305502,0.77695779,0.00000000
-2.68034017,7.73452535,0.01174414,0.39321897,0.26563486,1.63501426,0.98142664,5.02641612,0.76519566,0.00000000
-2.67433717,7.63756611,0.01156984,0.38736587,0.26353663,1.62405135,0.96843774,4.94948876,0.75111755,0.00000000
-2.66833417,7.52690149,0.01133534,0.37947441,0.26013767,1.61317289,0.95154892,4.86367296,0.73492010,0.00000000
-2.66233117,7.40420215,0.01104784,0.36968120,0.25553321,1.60231595,0.93102989,4.77050524,0.71685154,0.00000000
-2.65632816,7.27140448,0.01071575,0.35815646,0.24984343,1.59149068,0.90721944,4.67160864,0.69720304,0.00000000
-2.65032516,7.13065220,0.01034837,0.34509857,0.24320984,1.58078416,0.88051394,4.56863995,0.67629860,0.00000000
-2.64432216,6.98423181,0.00995571,0.33072791,0.23579105,1.57036117,0.85135469,4.46323665,0.65448396,0.00000000
-2.63831916,6.83450463,0.00954817,0.31528027,0.22775823,1.56046207,0.82021440,4.35696574,0.63211508,0.00000000
-2.63231616,6.68383827,0.00913623,0.29900003,0.21929030,1.55139747,0.78758351,4.25127687,0.60954660,0.00000000
-2.62631316,6.53454058,0.00873027,0.28213353,0.21056903,1.54354009,0.75395680,4.14746182,0.58712094,0.00000000
-2.62031016,6.38879883,0.00834025,0.26492271,0.20177447,1.53731408,0.71982069,4.04662231,0.56515837,0.00000000
-2.61430715,6.24862675,0.00797553,0.24759936,0.19308050,1.53318217,0.68564188,3.94964746,0.54394854,0.00000000
-2.60830415,6.11582142,0.00764468,0.23038010,0.18465100,1.53163124,0.65185731,3.85720196,0.52374372,0.00000000
-2.60230115,5.99193156,0.00735536,0.21346221,0.17663645,1.53315686,0.61886613,3.76972525,0.50475398,0.00000000
-2.59629815,5.87823805,0.00711417,0.19702056,0.16917127,1.53824739,0.58702342,3.68744165,0.48714436,0.00000000
-2.59029515,5.77574677,0.00692663,0.18120542,0.16237166,1.54736812,0.55663602,3.61038055,0.47103408,0.00000000
-2.58429215,5.68519325,0.00679711,0.16614134,0.15633430,1.56094616,0.52796030,3.53840547,0.45649753,0.00000000
-2.57828914,5.60705790,0.00672888,0.15192704,0.15113542,1.57935632,0.50120174,3.47125013,0.44356697,0.00000000
-2.57228614,5.54159018,0.00672409,0.13863612,0.14683066,1.60290860,0.47651618,3.40855958,0.43223649,0.00000000
-2.56628314,5.48883964,0.00678386,0.12631852,0.14345527,1.63183744,0.45401249,3.34993397,0.42246706,0.00000000
-2.56028014,5.44869147,0.00690836,0.11500263,0.14102479,1.66629319,0.43375632,3.29497267,0.41419217,0.00000000
-2.55427714,5.42090455,0.00709686,0.10469784,0.13953603,1.70633588,0.41577469,3.24331633,0.40732377,0.00000000
-2.54827414,5.40514952,0.00734787,0.09539740,0.13896836,1.75193156,0.40006119,3.19468507,0.40175821,0.00000000
-2.54227114,5.40104537,0.00765922,0.08708146,0.13928513,1.80295133,0.38658135,3.14891073,0.39738181,0.00000000
-2.53626813,5.40819280,0.00802822,0.07972009,0.14043528,1.85917316,0.37527812,3.10596219,0.39407596,0.00000000
-2.53026513,5.42620354,0.00845171,0.07327627,0.14235507,1.92028661,0.36607714,3.06596265,0.39172151,0.00000000
-2.52426213,5.45472494,0.00892624,0.06770858,0.14496984,1.98590040,0.35889178,3.02919870,0.39020238,0.00000000
-2.51825913,5.49345976,0.00944817,0.06297377,0.14819596,2.05555278,0.35362769,2.99612115,0.38940846,0.00000000
-2.51225613,5.54218125,0.01001379,0.05902881,0.15194279,2.12872461,0.35018696,2.96733828,0.38923775,0.00000000
-2.50625313,5.60074394,0.01061947,0.05583277,0.15611475,2.20485474,0.34847177,2.94360214,0.38959782,0.00000000
-2.50025013,5.66909071,0.01126174,0.05334819,0.16061348,2.28335735,0.34838756,2.92578905,0.39040686,0.00000000
-2.49424712,5.74725638,0.01193743,0.05154219,0.16534010,2.36364066,0.34984577,2.91487551,0.39159422,0.00000000
-2.48824412,5.83536831,0.01264375,0.05038708,0.17019757,2.44512628,0.35276615,2.91191056,0.39310075,0.00000000
-2.48224112,5.93364393,0.01337839,0.04986079,0.17509300,2.52726828,0.35707867,2.91798569,0.39487898,0.00000000
-2.47623812,6.04238503,0.01413956,0.04994690,0.17994004,2.60957113,0.36272507,2.93420334,0.39689313,0.00000000
-2.47023512,6.16196845,0.01492604,0.05063436,0.18466113,2.69160533,0.36966003,2.96164457,0.39911917,0.00000000
-2.46423212,6.29283228,0.01573714,0.05191704,0.18918968,2.77301982,0.37785190,3.00133661,0.40154475,0.00000000
-2.45822911,6.43545712,0.01657270,0.05379295,0.19347191,2.85355014,0.38728313,3.05422056,0.40416908,0.00000000
-2.45222611,6.59034143,0.01743299,0.05626335,0.19746846,2.93302173,0.39795008,3.12111956,0.40700267,0.00000000
-2.44622311,6.75797071,0.01831857,0.05933156,0.20115554,3.01134752,0.40986250,3.20270767,0.41006686,0.00000000
-2.44022011,6.93878019,0.01923014,0.06300170,0.20452555,3.08851984,0.42304235,3.29947958,0.41339310,0.00000000
-2.43421711,7.13311153,0.02016838,0.06727726,0.20758727,3.16459671,0.43752212,3.41172163,0.41702185,0.00000000
-2.42821411,7.34116443,0.02113367,0.07215953,0.21036529,3.23968283,0.45334255,3.53948447,0.42100107,0.00000000
-2.42221111,7.56294476,0.02212591,0.07764605,0.21289893,3.31390638,0.47054990,3.68255815,0.42538442,0.00000000
-2.41620810,7.79821149,0.02314427,0.08372896,0.21524055,3.38739272,0.48919256,3.84045057,0.43022887,0.00000000
-2.41020510,8.04642519,0.02418697,0.09039340,0.21745324,3.46023660,0.50931747,4.01237020,0.43559219,0.00000000
-2.40420210,8.30670131,0.02525112,0.09761605,0.21960811,3.53247447,0.53096602,4.19721455,0.44153000,0.00000000
-2.39819910,8.57777170,0.02633254,0.10536372,0.22178109,3.60405900,0.55416998,4.39356552,0.44809280,0.00000000
-2.39219610,8.85795770,0.02742570,0.11359231,0.22404951,3.67483725,0.57894728,4.59969308,0.45532294,0.00000000
-2.38619310,9.14515793,0.02852370,0.12224596,0.22648861,3.74453450,0.60529802,4.81356816,0.46325170,0.00000000
-2.38019010,9.43685335,0.02961832,0.13125660,0.22916794,3.81274479,0.63320077,5.03288583,0.47189670,0.00000000
-2.37418709,9.73013125,0.03070016,0.14054390,0.23214798,3.87892945,0.66260930,5.25509907,0.48125968,0.00000000
-2.36818409,10.02172907,0.03175883,0.15001576,0.23547713,3.94242383,0.69344992,5.47746314,0.49132481,0.00000000
-2.36218109,10.30809745,0.03278324,0.15956918,0.23918905,4.00245252,0.72561954,5.69708990,0.50205754,0.00000000
-2.35617809,10.58548129,0.03376193,0.16909172,0.24330054,4.05815225,0.75898446,5.91101091,0.51340418,0.00000000
-2.35017509,10.85001586,0.03468344,0.17846344,0.24781017,4.10860156,0.79337996,6.11624761,0.52529203,0.00000000
-2.34417209,11.09783444,0.03553667,0.18755927,0.25269752,4.15285579,0.82861075,6.30988620,0.53763022,0.00000000
-2.33816908,11.32518305,0.03631133,0.19625174,0.25792313,4.18998527,0.86445221,6.48915464,0.55031105,0.00000000
-2.33216608,11.52853703,0.03699831,0.20441415,0.26342928,4.21911498,0.90065237,6.65149886,0.56321192,0.00000000
-2.32616308,11.70471451,0.03759000,0.21192377,0.26914139,4.23946324,0.93693465,6.79465508,0.57619766,0.00000000
-2.32016008,11.85098131,0.03808056,0.21866531,0.27497011,4.25037737,0.97300118,6.91671545,0.58912317,0.00000000
-2.31415708,11.96514284,0.03846622,0.22453427,0.28081395,4.25136448,1.00853677,7.01618419,0.60183640,0.00000000
-2.30815408,12.04561878,0.03874531,0.22944016,0.28656241,4.24211574,1.04321329,7.09202216,0.61418141,0.00000000
-2.30215108,12.09149770,0.03891840,0.23330948,0.29209946,4.22252294,1.07669462,7.14367814,0.62600165,0.00000000
-2.29614807,12.10256964,0.03898818,0.23608828,0.29730729,4.19268672,1.10864189,7.17110585,0.63714326,0.00000000
-2.29014507,12.07933613,0.03895942,0.23774430,0.30207010,4.15291623,1.13871914,7.17476642,0.64745843,0.00000000
-2.28414207,12.02299823,0.03883868,0.23826848,0.30627796,4.10372075,1.16659923,7.15561684,0.65680878,0.00000000
-2.27813907,11.93542433,0.03863413,0.23767591,0.30983056,4.04579395,1.19197006,7.11508546,0.66506875,0.00000000
-2.27213607,11.81910041,0.03835521,0.23600613,0.31264062,3.97999209,1.21454094,7.05503620,0.67212895,0.00000000
-2.26613307,11.67706621,0.03801226,0.23332273,0.31463713,3.90730775,1.23404913,6.97772359,0.67789951,0.00000000
-2.26013007,11.51284119,0.03761626,0.22971233,0.31576803,3.82884072,1.25026636,6.88574102,0.68231330,0.00000000
-2.25412706,11.33034419,0.03717840,0.22528294,0.31600246,3.74576775,1.26300530,6.78196453,0.68532912,0.00000000
-2.24812406,11.13381058,0.03670986,0.22016177,0.31533254,3.65931296,1.27212573,6.66949458,0.68693453,0.00000000
-2.24212106,10.92771035,0.03622151,0.21449249,0.31377439,3.57072012,1.27754028,6.55159771,0.68714851,0.00000000
-2.23611806,10.71666960,0.03572368,0.20843211,0.31136871,3.48122819,1.27921949,6.43164992,0.68602357,0.00000000
-2.23011506,10.50539743,0.03522604,0.20214753,0.30818061,3.39205072,1.27719599,6.31308269,0.68364731,0.00000000
-2.22411206,10.29861909,0.03473752,0.19581182,0.30429883,3.30435947,1.27156749,6.19933265,0.68014329,0.00000000
-2.21810905,10.10101539,0.03426624,0.18960032,0.29983431,3.21927243,1.26249843,6.09379459,0.67567088,0.00000000
-2.21210605,9.91716775,0.03381953,0.18368673,0.29491820,3.13784555,1.25021992,5.99977795,0.67042426,0.00000000
-2.20610305,9.75150736,0.03340403,0.17823918,0.28969916,3.06106773,1.23502801,5.92046574,0.66463007,0.00000000
-2.20010005,9.60826691,0.03302577,0.17341643,0.28434023,2.98985797,1.21727986,5.85887523,0.65854396,0.00000000
-2.19409705,9.49143283,0.03269025,0.16936422,0.27901517,2.92506370,1.19738812,5.81781933,0.65244584,0.00000000
-2.18809405,9.40469628,0.03240258,0.16621196,0.27390432,2.86745922,1.17581316,5.79986792,0.64663383,0.00000000
-2.18209105,9.35140164,0.03216758,0.16406968,0.26919023,2.81774320,1.15305358,5.80730835,0.64141713,0.00000000
-2.17608804,9.33449162,0.03198988,0.16302545,0.26505292,2.77653450,1.12963503,5.84210502,0.63710784,0.00000000
-2.17008504,9.35644897,0.03187395,0.16314322,0.26166515,2.74436571,1.10609770,5.90585818,0.63401197,0.00000000
-2.16408204,9.41923566,0.03182415,0.16446120,0.25918758,2.72167418,1.08298287,5.99976270,0.63242007,0.00000000
-2.15807904,9.52423120,0.03184472,0.16699084,0.25776406,2.70879062,1.06081893,6.12456798,0.63259752,0.00000000
-2.15207604,9.67217262,0.03193976,0.17071641,0.25751730,2.70592569,1.04010747,6.28054083,0.63477516,0.00000000
-2.14607304,9.86309911,0.03211313,0.17559518,0.25854481,2.71315530,1.02130979,6.46743314,0.63914048,0.00000000
-2.14007004,10.09630501,0.03236841,0.18155833,0.26091548,2.73040567,1.00483453,6.68445674,0.64582976,0.00000000
-2.13406703,10.37030474,0.03270879,0.18851240,0.26466682,2.75743910,0.99102680,6.93026757,0.65492157,0.00000000
-2.12806403,10.68281325,0.03313696,0.19634151,0.26980304,2.79384202,0.98015929,7.20296133,0.66643199,0.00000000
-2.12206103,11.03074514,0.03365501,0.20491001,0.27629391,2.83901617,0.97242562,7.50008240,0.68031172,0.00000000
-2.11605803,11.41023495,0.03426435,0.21406577,0.28407472,2.89217443,0.96793634,7.81864713,0.69644532,0.00000000
-2.11005503,11.81667999,0.03496560,0.22364385,0.29304718,2.95234198,0.96671752,8.15518224,0.71465264,0.00000000
-2.10405203,12.24480628,0.03575854,0.23347052,0.30308123,3.01836369,0.96871207,8.50577817,0.73469248,0.00000000
-2.09804902,12.68875671,0.03664199,0.24336750,0.31401795,3.08891799,0.97378355,8.86615629,0.75626828,0.00000000
-2.09204602,13.14219953,0.03761379,0.25315627,0.32567323,3.16253741,0.98172238,9.23174845,0.77903564,0.00000000
-2.08604302,13.59845393,0.03867072,0.26266233,0.33784221,3.23763540,0.99225392,9.59778634,0.80261150,0.00000000
-2.08004002,14.05062876,0.03980841,0.27171929,0.35030437,3.31253881,1.00504820,9.95939762,0.82658432,0.00000000
-2.07403702,14.49176943,0.04102125,0.28017259,0.36282897,3.38552504,1.01973060,10.31170549,0.85052512,0.00000000
-2.06803402,14.91500775,0.04230235,0.28788278,0.37518082,3.45486271,1.03589318,10.64992797,0.87399876,0.00000000
-2.06203102,15.31370921,0.04364338,0.29472822,0.38712595,3.51885435,1.05310603,10.96947329,0.89657504,0.00000000
-2.05602801,15.68161232,0.04503450,0.30060718,0.39843729,3.57587960,1.07092825,11.26602796,0.91783917,0.00000000
-2.05002501,16.01295537,0.04646427,0.30543917,0.40889979,3.62443742,1.08891808,11.53563449,0.93740126,0.00000000
-2.04402201,16.30258623,0.04791954,0.30916560,0.41831518,3.66318562,1.10664195,11.77475648,0.95490455,0.00000000
-2.03801901,16.54605235,0.04938538,0.31174966,0.42650601,3.69097655,1.12368222,11.98032932,0.97003199,0.00000000
-2.03201601,16.73966878,0.05084511,0.31317563,0.43331885,3.70688743,1.13964338,12.14979583,0.98251131,0.00000000
-2.02601301,16.88056354,0.05228035,0.31344746,0.43862682,3.71024475,1.15415690,12.28112672,0.99211828,0.00000000
-2.02001001,16.96670062,0.05367108,0.31258694,0.44233111,3.70064172,1.16688465,12.37282684,0.99867840,0.00000000
-2.01400700,16.99688212,0.05499592,0.31063147,0.44436178,3.67794860,1.17752122,12.42392883,1.00206711,0.00000000
-2.00800400,16.97073201,0.05623239,0.30763156,0.44467773,3.64231580,1.18579524,12.43397608,1.00220873,0.00000000
-2.00200100,16.88866440,0.05735735,0.30364821,0.44326600,3.59417005,1.19147015,12.40299780,0.99907437,0.00000000
-1.99599800,16.75184000,0.05834745,0.29875035,0.44014045,3.53420396,1.19434453,12.33147871,0.99267916,0.00000000
-1.98999500,16.56211430,0.05917976,0.29301241,0.43534001,3.46335989,1.19425243,12.22032596,0.98307900,0.00000000
-1.98399200,16.32198102,0.05983236,0.28651209,0.42892657,3.38280877,1.19106385,12.07083595,0.97036719,0.00000000
-1.97798899,16.03451377,0.06028507,0.27932858,0.42098265,3.29392494,1.18468560,11.88466272,0.95467098,0.00000000
-1.97198599,15.70330860,0.06052011,0.27154102,0.41160894,3.19825791,1.17506250,11.66378957,0.93614851,0.00000000
-1.96598299,15.33242891,0.06052278,0.26322748,0.40092186,3.09750190,1.16217917,11.41050456,0.91498587,0.00000000
-1.95997999,14.92635369,0.06028212,0.25446433,0.38905112,2.99346404,1.14606207,11.12738012,0.89139463,0.00000000
-1.95397699,14.48992906,0.05979138,0.24532588,0.37613742,2.88803190,1.12678174,10.81725609,0.86560966,0.00000000
-1.94797399,14.02832236,0.05904846,0.23588449,0.36233025,2.78314092,1.10445506,10.48322524,0.83788713,0.00000000
-1.94197099,13.54697734,0.05805620,0.22621081,0.34778587,2.68074210,1.07924713,10.12861960,0.80850271,0.00000000
-1.93596798,13.05156872,0.05682246,0.21637419,0.33266535,2.58277014,1.05137254,9.75699582,0.77774972,0.00000000
-1.92996498,12.54795405,0.05536009,0.20644318,0.31713277,2.49111236,1.02109567,9.37211769,0.74593706,0.00000000
-1.92396198,12.04212086,0.05368667,0.19648598,0.30135349,2.40757818,0.98872985,8.97793391,0.71338688,0.00000000
-1.91795898,11.54012751,0.05182415,0.18657079,0.28549249,2.33386951,0.95463499,8.57854960,0.68043184,0.00000000
-1.91195598,11.04803642,0.04979824,0.17676598,0.26971268,2.27155185,0.91921369,8.17819028,0.64741179,0.00000000
-1.90595298,10.57183927,0.04763782,0.16714010,0.25417338,2.22202636,0.88290568,7.78115786,0.61467002,0.00000000
-1.89994997,10.11737436,0.04537409,0.15776151,0.23902863,2.18650322,0.84618066,7.39177850,0.58254899,0.00000000
-1.89394697,9.69023731,0.04303980,0.14869794,0.22442571,2.16597648,0.80952964,7.01434283,0.55138559,0.00000000
-1.88794397,9.29568683,0.04066834,0.14001568,0.21050363,2.16120122,0.77345510,6.65304000,0.52150621,0.00000000
-1.88194097,8.93854847,0.03829294,0.13177863,0.19739164,2.17267348,0.73846019,6.31188700,0.49322156,0.00000000
-1.87593797,8.62311930,0.03594579,0.12404723,0.18520800,2.20061395,0.70503732,5.99465559,0.46682168,0.00000000
-1.86993497,8.35307736,0.03365734,0.11687727,0.17405877,2.24495624,0.67365674,5.70479928,0.44257102,0.00000000
-1.86393197,8.13139954,0.03145567,0.11031872,0.16403685,2.30534071,0.64475530,5.44538300,0.42070415,0.00000000
-1.85792896,7.96029174,0.02936591,0.10441457,0.15522123,2.38111457,0.61872598,5.21901819,0.40142194,0.00000000
-1.85192596,7.84113467,0.02740987,0.09919989,0.14767645,2.47133918,0.59590854,5.02780578,0.38488858,0.00000000
-1.84592296,7.77444821,0.02560576,0.09470095,0.14145232,2.57480476,0.57658162,4.87328945,0.37122944,0.00000000
-1.83991996,7.75987665,0.02396807,0.09093468,0.13658389,2.69005297,0.56095663,4.75642103,0.36052986,0.00000000
-1.83391696,7.79619606,0.02250753,0.08790831,0.13309168,2.81540701,0.54917349,4.67753951,0.35283492,0.00000000
-1.82791396,7.88134417,0.02123124,0.08561938,0.13098202,2.94900875,0.54129852,4.63636470,0.34815013,0.00000000
-1.82191096,8.01247230,0.02014287,0.08405589,0.13024766,3.08886212,0.53732432,4.63200581,0.34644293,0.00000000
-1.81590795,8.18601770,0.01924292,0.08319689,0.13086846,3.23288117,0.53717168,4.66298477,0.34764498,0.00000000
-1.80990495,8.39779380,0.01852910,0.08301318,0.13281211,3.37894152,0.54069338,4.72727368,0.35165503,0.00000000
-1.80390195,8.64309521,0.01799670,0.08346828,0.13603495,3.52493314,0.54767959,4.82234500,0.35834223,0.00000000
-1.79789895,8.91681355,0.01763898,0.08451951,0.14048273,3.66881247,0.55786463,4.94523275,0.36754970,0.00000000
-1.79189595,9.21355980,0.01744760,0.08611920,0.14609132,3.80865199,0.57093484,5.09260277,0.37909823,0.00000000
-1.78589295,9.52778874,0.01741304,0.08821592,0.15278727,3.94268503,0.58653714,5.26082950,0.39278989,0.00000000
-1.77988994,9.85392099,0.01752491,0.09075570,0.16048839,4.06934433,0.60428802,5.44607672,0.40841150,0.00000000
-1.77388694,10.18645831,0.01777234,0.09368320,0.16910407,4.18729255,0.62378261,5.64437963,0.42573774,0.00000000
-1.76788394,10.52008853,0.01814421,0.09694268,0.17853564,4.29544402,0.64460348,5.85172556,0.44453395,0.00000000
-1.76188094,10.84977676,0.01862946,0.10047893,0.18867655,4.39297672,0.66632900,6.06413089,0.46455845,0.00000000
-1.75587794,11.17084062,0.01921719,0.10423793,0.19941258,4.47933463,0.68854101,6.27771178,0.48556448,0.00000000
-1.74987494,11.47900786,0.01989684,0.10816735,0.21062208,4.55422058,0.71083159,6.48874704,0.50730175,0.00000000
-1.74387194,11.77045586,0.02065824,0.11221683,0.22217621,4.61758063,0.73280895,6.69373147,0.52951763,0.00000000
-1.73786893,12.04183320,0.02149164,0.11633809,0.23393945,4.66958087,0.75410230,6.88941889,0.55195819,0.00000000
-1.73186593,12.29026465,0.02238769,0.12048489,0.24577020,4.71057845,0.77436573,7.07285432,0.57436902,0.00000000
-1.72586293,12.51334142,0.02333737,0.12461280,0.25752167,4.74108845,0.79328123,7.24139559,0.59649612,0.00000000
-1.71985993,12.70909942,0.02433193,0.12867902,0.26904318,4.76174846,0.81056089,7.39272490,0.61808695,0.00000000
-1.71385693,12.87598848,0.02536273,0.13264199,0.28018163,4.77328267,0.82594848,7.52485159,0.63889166,0.00000000
-1.70785393,13.01283593,0.02642119,0.13646122,0.29078352,4.77646741,0.83922051,7.63610752,0.65866477,0.00000000
-1.70185093,13.11880790,0.02749860,0.14009703,0.30069716,4.77209941,0.85018694,7.72513695,0.67716724,0.00000000
-1.69584792,13.19337148,0.02858607,0.14351051,0.30977530,4.76096827,0.85869169,7.79088266,0.69416906,0.00000000
-1.68984492,13.23626055,0.02967434,0.14666358,0.31787805,4.74383397,0.86461315,7.83257034,0.70945231,0.00000000
-1.68384192,13.24744750,0.03075383,0.14951933,0.32487591,4.72141000,0.86786459,7.84969281,0.72281474,0.00000000
-1.67783892,13.22712247,0.03181450,0.15204241,0.33065301,4.69435230,0.86839471,7.84199568,0.73407366,0.00000000
-1.67183592,13.17568071,0.03284590,0.15419974,0.33511024,4.66325395,0.86618821,7.80946534,0.74307016,0.00000000
-1.66583292,13.09371820,0.03383722,0.15596135,0.33816835,4.62864503,0.86126637,7.75231994,0.74967337,0.00000000
-1.65982991,12.98203462,0.03477735,0.15730138,0.33977069,4.59099706,0.85368759,7.67100347,0.75378466,0.00000000
-1.65382691,12.84164217,0.03565508,0.15819910,0.33988563,4.55073100,0.84354770,7.56618245,0.75534148,0.00000000
-1.64782391,12.67377829,0.03645922,0.15864005,0.33850845,4.50822801,0.83097992,7.43874455,0.75432080,0.00000000
-1.64182091,12.47991977,0.03717886,0.15861711,0.33566260,4.46384159,0.81615436,7.28979790,0.75074163,0.00000000
-1.63581791,12.26179559,0.03780363,0.15813146,0.33140026,4.41791040,0.79927689,7.12066967,0.74466676,0.00000000
-1.62981491,12.02139610,0.03832394,0.15719336,0.32580215,4.37077059,0.78058727,6.93290258,0.73620335,0.00000000
-1.62381191,11.76097597,0.03873127,0.15582273,0.31897657,4.32276679,0.76035644,6.72824778,0.72550229,0.00000000
-1.61780890,11.48304908,0.03901849,0.15404940,0.31105763,4.27426126,0.73888292,6.50865302,0.71275635,0.00000000
-1.61180590,11.19037397,0.03918006,0.15191310,0.30220276,4.22564047,0.71648847,6.27624507,0.69819704,0.00000000
