energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.08854427,6.66390331,0.16832106,2.38716352,0.01466608,0.09481751,0.35284821,4.23674714,0.01875671,0.46536910
-3.08254127,6.57693679,0.16275517,2.36479921,0.01420199,0.09202393,0.34721127,4.17270849,0.01810496,0.45683818
-3.07653827,6.47580526,0.15713342,2.33783657,0.01374668,0.08913098,0.34113817,4.09852973,0.01753256,0.44748414
-3.07053527,6.36155153,0.15150674,2.30646680,0.01330473,0.08618487,0.33471560,4.01501256,0.01705239,0.43740667
-3.06453227,6.23534819,0.14592591,2.27092015,0.01288028,0.08323362,0.32802992,3.92305531,0.01667633,0.42670442
-3.05852926,6.09848667,0.14044167,2.23146685,0.01247696,0.08032621,0.32116489,3.82364145,0.01641507,0.41547369
-3.05252626,5.95236368,0.13510462,2.18841733,0.01209785,0.07751179,0.31419958,3.71782628,0.01627790,0.40380746
-3.04652326,5.79846457,0.12996510,2.14212132,0.01174549,0.07483877,0.30720684,3.60672157,0.01627251,0.39179468
-3.04052026,5.63834370,0.12507270,2.09296565,0.01142181,0.07235379,0.30025196,3.49147868,0.01640483,0.37951980
-3.03451726,5.47360162,0.12047574,2.04137056,0.01112811,0.07010073,0.29339192,3.37326993,0.01667882,0.36706255
-3.02851426,5.30585966,0.11622044,1.98778442,0.01086510,0.06811960,0.28667483,3.25326908,0.01709639,0.35449785
-3.02251126,5.13673221,0.11234996,1.93267693,0.01063283,0.06644548,0.28013988,3.13263104,0.01765724,0.34189584
-3.01650825,4.96779740,0.10890329,1.87653095,0.01043077,0.06510748,0.27381741,3.01247150,0.01835879,0.32932194
-3.01050525,4.80056728,0.10591406,1.81983308,0.01025783,0.06412780,0.26772946,2.89384713,0.01919618,0.31683696
-3.00450225,4.63645810,0.10340926,1.76306348,0.01011238,0.06352078,0.26189028,2.77773683,0.02016223,0.30449713
-2.99849925,4.47676219,0.10140815,1.70668518,0.00999239,0.06329227,0.25630719,2.66502474,0.02124752,0.29235414
-2.99249625,4.32262219,0.09992112,1.65113348,0.00989552,0.06343902,0.25098145,2.55648550,0.02244049,0.28045497
-2.98649325,4.17500881,0.09894886,1.59680570,0.00981920,0.06394841,0.24590916,2.45277233,0.02372759,0.26884182
-2.98049025,4.03470321,0.09848173,1.54405212,0.00976086,0.06479838,0.24108226,2.35440824,0.02509349,0.25755180
-2.97448724,3.90228452,0.09849951,1.49316810,0.00971803,0.06595763,0.23648943,2.26178072,0.02652132,0.24661668
-2.96848424,3.77812348,0.09897145,1.44438826,0.00968855,0.06738617,0.23211701,2.17514008,0.02799296,0.23606261
-2.96248124,3.66238230,0.09985677,1.39788268,0.00967076,0.06903608,0.22794987,2.09460150,0.02948937,0.22590985
-2.95647824,3.55502120,0.10110559,1.35375556,0.00966370,0.07085266,0.22397220,2.02015064,0.03099093,0.21617255
-2.95047524,3.45581119,0.10266021,1.31204635,0.00966732,0.07277574,0.22016826,1.95165269,0.03247784,0.20685871
-2.94447224,3.36435302,0.10445685,1.27273342,0.00968262,0.07474131,0.21652315,1.88886446,0.03393050,0.19797025
-2.93846923,3.28010142,0.10642771,1.23574012,0.00971188,0.07668324,0.21302343,1.83144915,0.03532992,0.18950325
-2.93246623,3.20239386,0.10850324,1.20094292,0.00975875,0.07853520,0.20965778,1.77899318,0.03665806,0.18144841
-2.92646323,3.13048267,0.11061470,1.16818139,0.00982844,0.08023260,0.20641765,1.73102452,0.03789825,0.17379167
-2.92046023,3.06356927,0.11269676,1.13726951,0.00992774,0.08171443,0.20329779,1.68703193,0.03903553,0.16651509
-2.91445723,3.00083916,0.11469008,1.10800772,0.01006509,0.08292517,0.20029678,1.64648427,0.04005691,0.15959779
-2.90845423,2.94149613,0.11654374,1.08019528,0.01025056,0.08381634,0.19741748,1.60884935,0.04095168,0.15301709
-2.90245123,2.88479447,0.11821751,1.05364224,0.01049580,0.08434796,0.19466739,1.57361160,0.04171160,0.14674966
-2.89644822,2.83006760,0.11968367,1.02818043,0.01081387,0.08448962,0.19205883,1.54028793,0.04233100,0.14077272
-2.89044522,2.77675221,0.12092840,1.00367303,0.01121908,0.08422127,0.18960900,1.50844133,0.04280691,0.13506512
-2.88444222,2.72440680,0.12195267,0.98002218,0.01172664,0.08353363,0.18733986,1.47769178,0.04313906,0.12960843
-2.87843922,2.67272393,0.12277251,0.95717419,0.01235241,0.08242822,0.18527774,1.44772413,0.04332977,0.12438767
-2.87243622,2.62153584,0.12341869,0.93512227,0.01311237,0.08091705,0.18345274,1.41829291,0.04338388,0.11939199
-2.86643322,2.57081340,0.12393565,0.91390640,0.01402217,0.07902195,0.18189789,1.38922399,0.04330854,0.11461502
-2.86043022,2.52065854,0.12438002,0.89361067,0.01509658,0.07677361,0.18064804,1.36041324,0.04311295,0.11005493
-2.85442721,2.47129081,0.12481836,0.87435790,0.01634883,0.07421037,0.17973858,1.33182257,0.04280813,0.10571424
-2.84842421,2.42302905,0.12532460,0.85630212,0.01779001,0.07137685,0.17920394,1.30347353,0.04240654,0.10159939
-2.84242121,2.37626898,0.12597700,0.83961914,0.01942835,0.06832246,0.17907600,1.27543929,0.04192181,0.09772000
-2.83641821,2.33145829,0.12685488,0.82449583,0.02126864,0.06509984,0.17938242,1.24783516,0.04136839,0.09408805
-2.83041521,2.28907044,0.12803526,0.81111865,0.02331157,0.06176335,0.18014497,1.22080857,0.04076119,0.09071682
-2.82441221,2.24957864,0.12958948,0.79966209,0.02555320,0.05836763,0.18137801,1.19452891,0.04011532,0.08761985
-2.81840920,2.21343131,0.13158001,0.79027760,0.02798456,0.05496633,0.18308709,1.16917784,0.03944581,0.08480979
-2.81240620,2.18103041,0.13405758,0.78308373,0.03059131,0.05161094,0.18526788,1.14494046,0.03876734,0.08229744
-2.80640320,2.15271347,0.13705867,0.77815792,0.03335367,0.04834994,0.18790532,1.12199791,0.03809411,0.08009078
-2.80040020,2.12874030,0.14060363,0.77553046,0.03624640,0.04522807,0.19097328,1.10052139,0.03743970,0.07819422
-2.79439720,2.10928484,0.14469535,0.77518098,0.03923917,0.04228589,0.19443457,1.08066806,0.03681693,0.07660812
-2.78839420,2.09443227,0.14931860,0.77703753,0.04229694,0.03955950,0.19824137,1.06257857,0.03623792,0.07532839
-2.78239120,2.08418141,0.15444013,0.78097853,0.04538078,0.03708057,0.20233616,1.04637633,0.03571403,0.07434649
-2.77638819,2.07845183,0.16000935,0.78683721,0.04844868,0.03487637,0.20665305,1.03216809,0.03525591,0.07364955
-2.77038519,2.07709511,0.16595979,0.79440846,0.05145670,0.03297012,0.21111944,1.02004575,0.03487362,0.07322075
-2.76438219,2.07990928,0.17221104,0.80345772,0.05436021,0.03138127,0.21565800,1.01008884,0.03457663,0.07303990
-2.75837919,2.08665522,0.17867132,0.81373116,0.05711520,0.03012601,0.22018889,1.00236738,0.03437398,0.07308413
-2.75237619,2.09707402,0.18524028,0.82496691,0.05967973,0.02921760,0.22463203,0.99694455,0.03427429,0.07332867
-2.74637319,2.11090393,0.19181225,0.83690631,0.06201530,0.02866690,0.22890948,0.99387894,0.03428578,0.07374771
-2.74037019,2.12789565,0.19827948,0.84930488,0.06408817,0.02848264,0.23294767,0.99322580,0.03441634,0.07431519
-2.73436718,2.14782500,0.20453547,0.86194211,0.06587055,0.02867179,0.23667941,0.99503717,0.03467339,0.07500558
-2.72836418,2.17050195,0.21047810,0.87462962,0.06734165,0.02923966,0.24004573,0.99936058,0.03506385,0.07579452
-2.72236118,2.19577540,0.21601257,0.88721722,0.06848836,0.03019003,0.24299725,1.00623624,0.03559391,0.07665936
-2.71635818,2.22353315,0.22105388,0.89959641,0.06930585,0.03152501,0.24549522,1.01569274,0.03626886,0.07757949
-2.71035518,2.25369717,0.22552891,0.91170128,0.06979761,0.03324489,0.24751201,1.02774138,0.03709275,0.07853654
-2.70435218,2.28621414,0.22937794,0.92350653,0.06997542,0.03534780,0.24903126,1.04236935,0.03806813,0.07951438
-2.69834917,2.32104190,0.23255557,0.93502296,0.06985879,0.03782926,0.25004744,1.05953219,0.03919564,0.08049900
-2.69234617,2.35813258,0.23503113,0.94629051,0.06947418,0.04068163,0.25056507,1.07914585,0.04047367,0.08147819
-2.68634317,2.39741333,0.23678841,0.95736927,0.06885399,0.04389357,0.25059752,1.10107889,0.04189795,0.08244117
-2.68034017,2.43876601,0.23782496,0.96832915,0.06803521,0.04744939,0.25016557,1.12514540,0.04346119,0.08337811
-2.67433717,2.48200698,0.23815085,0.97923855,0.06705799,0.05132845,0.24929562,1.15109913,0.04515281,0.08427966
-2.66833417,2.52686860,0.23778706,0.99015298,0.06596405,0.05550463,0.24801795,1.17862932,0.04695864,0.08513641
-2.66233117,2.57298359,0.23676363,1.00110409,0.06479511,0.05994589,0.24636481,1.20735882,0.04886080,0.08593852
-2.65632816,2.61987354,0.23511762,1.01208992,0.06359131,0.06461391,0.24436866,1.23684473,0.05083765,0.08667532
-2.65032516,2.66694275,0.23289099,1.02306696,0.06238976,0.06946406,0.24206054,1.26658195,0.05286387,0.08733507
-2.64432216,2.71347812,0.23012858,1.03394448,0.06122328,0.07444546,0.23946870,1.29600980,0.05491069,0.08790486
-2.63831916,2.75865558,0.22687620,1.04458162,0.06011935,0.07950134,0.23661753,1.32452165,0.05694629,0.08837063
-2.63231616,2.80155336,0.22317906,1.05478745,0.05909933,0.08456967,0.23352681,1.35147749,0.05893631,0.08871736
-2.62631316,2.84117193,0.21908040,1.06432407,0.05817800,0.08958411,0.23021141,1.37621908,0.06084456,0.08892937
-2.62031016,2.87645995,0.21462062,1.07291280,0.05736339,0.09447511,0.22668128,1.39808737,0.06263379,0.08899081
-2.61430715,2.90634555,0.20983669,1.08024302,0.05665690,0.09917141,0.22294188,1.41644148,0.06426670,0.08888616
-2.60830415,2.92977162,0.20476210,1.08598356,0.05605375,0.10360168,0.21899492,1.43067870,0.06570690,0.08860085
-2.60230115,2.94573376,0.19942702,1.08979579,0.05554368,0.10769634,0.21483927,1.44025467,0.06692001,0.08812198
-2.59629815,2.95331929,0.19385896,1.09134810,0.05511176,0.11138951,0.21047223,1.44470296,0.06787473,0.08743890
-2.59029515,2.95174550,0.18808358,1.09033083,0.05473952,0.11462101,0.20589080,1.44365337,0.06854394,0.08654390
-2.58429215,2.94039550,0.18212579,1.08647105,0.05440600,0.11733835,0.20109300,1.43684794,0.06890565,0.08543277
-2.57828914,2.91884997,0.17601089,1.07954637,0.05408894,0.11949857,0.19607920,1.42415420,0.06894393,0.08410521
-2.57228614,2.88691322,0.16976581,1.06939720,0.05376591,0.12106995,0.19085322,1.40557486,0.06864957,0.08256525
-2.56628314,2.84463233,0.16342018,1.05593668,0.05341536,0.12203344,0.18542333,1.38125363,0.06802070,0.08082136
-2.56028014,2.79230837,0.15700734,1.03915800,0.05301751,0.12238376,0.17980293,1.35147667,0.06706307,0.07888655
-2.55427714,2.73049898,0.15056511,1.01913852,0.05255510,0.12213009,0.17401095,1.31666969,0.06579016,0.07677821
-2.54827414,2.66001215,0.14413623,0.99604060,0.05201395,0.12129642,0.16807199,1.27739059,0.06422301,0.07451780
-2.54227114,2.58189108,0.13776853,0.97010913,0.05138333,0.11992131,0.16201606,1.23431786,0.06238987,0.07213046
-2.53626813,2.49739096,0.13151467,0.94166573,0.05065607,0.11805728,0.15587810,1.18823518,0.06032554,0.06964438
-2.53026513,2.40794804,0.12543163,0.91110000,0.04982856,0.11576969,0.14969723,1.14001260,0.05807054,0.06709019
-2.52426213,2.31514253,0.11957977,0.87885819,0.04890053,0.11313517,0.14351576,1.09058504,0.05567009,0.06450011
-2.51825913,2.22065640,0.11402154,0.84542973,0.04787475,0.11023968,0.13737811,1.04092866,0.05317295,0.06190720
-2.51225613,2.12622774,0.10882006,0.81133230,0.04675654,0.10717615,0.13132956,0.99203608,0.05063011,0.05934450
-2.50625313,2.03360328,0.10403729,0.77709595,0.04555336,0.10404196,0.12541509,0.94489099,0.04809346,0.05684422
-2.50025013,1.94449061,0.09973224,0.74324708,0.04427421,0.10093611,0.11967815,0.90044318,0.04561445,0.05443689
-2.49424712,1.86051189,0.09595899,0.71029271,0.04292923,0.09795633,0.11415959,0.85958450,0.04324268,0.05215073
-2.48824412,1.78316034,0.09276480,0.67870576,0.04152913,0.09519626,0.10889668,0.82312659,0.04102468,0.05001092
-2.48224112,1.71376103,0.09018825,0.64891185,0.04008490,0.09274259,0.10392235,0.79178095,0.03900271,0.04803913
-2.47623812,1.65343691,0.08825766,0.62127796,0.03860742,0.09067246,0.09926452,0.76614178,0.03721371,0.04625304
-2.47023512,1.60308132,0.08698970,0.59610345,0.03710723,0.08905121,0.09494572,0.74667218,0.03568844,0.04466608
-2.46423212,1.56333738,0.08638836,0.57361346,0.03559441,0.08793037,0.09098279,0.73369387,0.03445079,0.04328725
-2.45822911,1.53458507,0.08644432,0.55395505,0.03407848,0.08734618,0.08738680,0.72738082,0.03351725,0.04212106
-2.45222611,1.51693601,0.08713477,0.53719603,0.03256842,0.08731861,0.08416312,0.72775675,0.03289664,0.04116760
-2.44622311,1.51023617,0.08842371,0.52332632,0.03107265,0.08785092,0.08131161,0.73469670,0.03259005,0.04042275
-2.44022011,1.51407635,0.09026270,0.51226193,0.02959920,0.08892978,0.07882684,0.74793263,0.03259093,0.03987848
-2.43421711,1.52781002,0.09259215,0.50385117,0.02815573,0.09052600,0.07669852,0.76706274,0.03288546,0.03952324
-2.42821411,1.55057808,0.09534302,0.49788292,0.02674970,0.09259583,0.07491191,0.79156462,0.03345307,0.03934247
-2.42221111,1.58133981,0.09843899,0.49409661,0.02538843,0.09508277,0.07344830,0.82081157,0.03426712,0.03931915
-2.41620810,1.61890910,0.10179898,0.49219355,0.02407924,0.09791986,0.07228558,0.85409203,0.03529580,0.03943444
-2.41020510,1.66199501,0.10533984,0.49184923,0.02282945,0.10103239,0.07139882,0.89063145,0.03650314,0.03966839
-2.40420210,1.70924544,0.10897938,0.49272622,0.02164650,0.10434091,0.07076092,0.92961604,0.03785007,0.04000063
-2.39819910,1.75929255,0.11263937,0.49448708,0.02053795,0.10776441,0.07034338,0.97021790,0.03929568,0.04041109
-2.39219610,1.81079861,0.11624848,0.49680710,0.01951147,0.11122356,0.07011702,1.01162061,0.04079843,0.04088077
-2.38619310,1.86250075,0.11974516,0.49938622,0.01857486,0.11464401,0.07005282,1.05304459,0.04231744,0.04139240
-2.38019010,1.91325301,0.12308012,0.50195981,0.01773599,0.11795934,0.07012284,1.09377144,0.04381369,0.04193108
-2.37418709,1.96206441,0.12621857,0.50430802,0.01700279,0.12111387,0.07030109,1.13316627,0.04525120,0.04248486
-2.36818409,2.00813134,0.12914185,0.50626320,0.01638315,0.12406494,0.07056449,1.17069735,0.04659813,0.04304523
-2.36218109,2.05086331,0.13184863,0.50771529,0.01588488,0.12678475,0.07089372,1.20595226,0.04782766,0.04360738
-2.35617809,2.08990073,0.13435546,0.50861490,0.01551562,0.12926158,0.07127413,1.23864977,0.04891878,0.04417051
-2.35017509,2.12512408,0.13669670,0.50897396,0.01528271,0.13150036,0.07169638,1.26864703,0.04985677,0.04473778
-2.34417209,2.15665401,0.13892385,0.50886400,0.01519309,0.13352261,0.07215715,1.29594170,0.05063362,0.04531625
-2.33816908,2.18484214,0.14110419,0.50841205,0.01525313,0.13536568,0.07265942,1.32066874,0.05124798,0.04591654
-2.33216608,2.21025290,0.14331901,0.50779440,0.01546848,0.13708136,0.07321275,1.34309192,0.05170508,0.04655244
-2.32616308,2.23363707,0.14566116,0.50722838,0.01584383,0.13873392,0.07383317,1.36359044,0.05201626,0.04724026
-2.32016008,2.25589799,0.14823233,0.50696269,0.01638274,0.14039765,0.07454281,1.38264100,0.05219830,0.04799815
-2.31415708,2.27805185,0.15113991,0.50726641,0.01708734,0.14215401,0.07536933,1.40079607,0.05227264,0.04884526
-2.30815408,2.30118355,0.15449372,0.50841737,0.01795817,0.14408852,0.07634499,1.41865930,0.05226425,0.04980083
-2.30215108,2.32640015,0.15840249,0.51069030,0.01899385,0.14628745,0.07750550,1.43685905,0.05220057,0.05088334
-2.29614807,2.35478367,0.16297048,0.51434512,0.02019092,0.14883454,0.07888870,1.45602111,0.05211024,0.05210957
-2.29014507,2.38734524,0.16829402,0.51961593,0.02154362,0.15180782,0.08053299,1.47674192,0.05202182,0.05349380
-2.28414207,2.42498259,0.17445835,0.52670112,0.02304369,0.15527661,0.08247571,1.49956332,0.05196261,0.05504703
-2.27813907,2.46844231,0.18153461,0.53575488,0.02468035,0.15929887,0.08475146,1.52494993,0.05195745,0.05677641
-2.27213607,2.51828866,0.18957713,0.54688039,0.02644020,0.16391897,0.08739042,1.55327017,0.05202773,0.05868475
-2.26613307,2.57487974,0.19862114,0.56012497,0.02830729,0.16916585,0.09041678,1.58478152,0.05219050,0.06077028
-2.26013007,2.63835198,0.20868082,0.57547709,0.03026325,0.17505177,0.09384733,1.61962076,0.05245781,0.06302650
-2.25412706,2.70861320,0.21974774,0.59286549,0.03228753,0.18157151,0.09769022,1.65779930,0.05283624,0.06544230
-2.24812406,2.78534416,0.23178990,0.61216015,0.03435765,0.18870211,0.10194403,1.69920374,0.05332672,0.06800221
-2.24212106,2.86800832,0.24475105,0.63317505,0.03644964,0.19640309,0.10659713,1.74360140,0.05392452,0.07068678
-2.23611806,2.95586877,0.25855070,0.65567245,0.03853847,0.20461714,0.11162737,1.79065034,0.05461945,0.07347318
-2.23011506,3.04801158,0.27308452,0.67936855,0.04059853,0.21327119,0.11700209,1.83991326,0.05539634,0.07633575
-2.22411206,3.14337403,0.28822540,0.70394019,0.04260424,0.22227791,0.12267851,1.89087441,0.05623559,0.07924680
-2.21810905,3.24077662,0.30382497,0.72903233,0.04453056,0.23153744,0.12860446,1.94295869,0.05711395,0.08217722
-2.21210605,3.33895719,0.31971580,0.75426608,0.04635359,0.24093941,0.13471940,1.99555180,0.05800534,0.08509733
-2.20610305,3.43660597,0.33571417,0.77924701,0.04805109,0.25036522,0.14095573,2.04802064,0.05888179,0.08797748
-2.20010005,3.53240022,0.35162340,0.80357358,0.04960300,0.25969040,0.14724039,2.09973309,0.05971432,0.09078877
-2.19409705,3.62503737,0.36723780,0.82684545,0.05099186,0.26878723,0.15349661,2.15007622,0.06047392,0.09350360
-2.18809405,3.71326581,0.38234710,0.84867162,0.05220320,0.27752727,0.15964587,2.19847254,0.06113242,0.09609621
-2.18209105,3.79591265,0.39674145,0.86867816,0.05322581,0.28578417,0.16560986,2.24439373,0.06166330,0.09854311
-2.17608804,3.87190805,0.41021662,0.88651553,0.05405189,0.29343629,0.17131263,2.28737163,0.06204242,0.10082348
-2.17008504,3.94030586,0.42257960,0.90186548,0.05467720,0.30036948,0.17668260,2.32700648,0.06224864,0.10291947
-2.16408204,4.00030060,0.43365417,0.91444722,0.05510094,0.30647965,0.18165454,2.36297246,0.06226435,0.10481652
-2.15807904,4.05124083,0.44328639,0.92402307,0.05532572,0.31167530,0.18617147,2.39502092,0.06207582,0.10650358
-2.15207604,4.09263909,0.45134978,0.93040328,0.05535728,0.31587982,0.19018627,2.42298146,0.06167348,0.10797335
-2.14607304,4.12417877,0.45774995,0.93345010,0.05520422,0.31903356,0.19366319,2.44676155,0.06105206,0.10922248
-2.14007004,4.14571804,0.46242848,0.93308090,0.05487758,0.32109553,0.19657894,2.46634487,0.06021065,0.11025181
-2.13406703,4.15729104,0.46536584,0.92927021,0.05439050,0.32204472,0.19892359,2.48178899,0.05915259,0.11106646
-2.12806403,4.15910666,0.46658315,0.92205073,0.05375764,0.32188094,0.20070106,2.49322266,0.05788534,0.11167603
-2.12206103,4.15154477,0.46614260,0.91151306,0.05299479,0.32062506,0.20192921,2.50084293,0.05642022,0.11209465
-2.11605803,4.13515010,0.46414658,0.89780415,0.05211832,0.31831880,0.20263961,2.50491235,0.05477212,0.11234103
-2.11005503,4.11062369,0.46073525,0.88112444,0.05114470,0.31502375,0.20287688,2.50575613,0.05295909,0.11243828
-2.10405203,4.07881181,0.45608277,0.86172370,0.05009009,0.31081988,0.20269775,2.50375937,0.05100196,0.11241380
-2.09804902,4.04069231,0.45039218,0.83989558,0.04896990,0.30580345,0.20216962,2.49936394,0.04892383,0.11229883
-2.09204602,3.99735841,0.44388908,0.81597108,0.04779848,0.30008437,0.20136901,2.49306496,0.04674966,0.11212799
-2.08604302,3.94999990,0.43681445,0.79031098,0.04658885,0.29378313,0.20037965,2.48540642,0.04450570,0.11193862
-2.08004002,3.89988192,0.42941668,0.76329752,0.04535250,0.28702742,0.19929038,2.47697576,0.04221901,0.11176989
-2.07403702,3.84832159,0.42194334,0.73532563,0.04409931,0.27994845,0.19819301,2.46839706,0.03991698,0.11166190
-2.06803402,3.79666272,0.41463286,0.70679381,0.04283750,0.27267734,0.19718003,2.46032271,0.03762685,0.11165456
-2.06203102,3.74624929,0.40770656,0.67809526,0.04157369,0.26534148,0.19634246,2.45342333,0.03537522,0.11178645
-2.05602801,3.69839816,0.40136136,0.64960920,0.04031306,0.25806117,0.19576769,2.44837615,0.03318764,0.11209366
-2.05002501,3.65437179,0.39576345,0.62169301,0.03905948,0.25094665,0.19553755,2.44585181,0.03108827,0.11260861
-2.04402201,3.61535168,0.39104319,0.59467522,0.03781581,0.24409555,0.19572659,2.44649992,0.02909949,0.11335902
-2.03801901,3.58241342,0.38729153,0.56884961,0.03658410,0.23759103,0.19640059,2.45093376,0.02724165,0.11436700
-2.03201601,3.55650397,0.38455797,0.54447070,0.03536591,0.23150050,0.19761540,2.45971461,0.02553285,0.11564830
-2.02601301,3.53842211,0.38285024,0.52175050,0.03416259,0.22587503,0.19941611,2.47333617,0.02398878,0.11721183
-2.02001001,3.52880245,0.38213560,0.50085686,0.03297552,0.22074953,0.20183649,2.49220982,0.02262259,0.11905947
-2.01400700,3.52810368,0.38234384,0.48191310,0.03180635,0.21614345,0.20489880,2.51665113,0.02144485,0.12118612
-2.00800400,3.53660132,0.38337155,0.46499900,0.03065722,0.21206223,0.20861389,2.54686828,0.02046354,0.12358006
-2.00200100,3.55438514,0.38508775,0.45015305,0.02953088,0.20849907,0.21298155,2.58295292,0.01968409,0.12622359
-1.99599800,3.58136134,0.38734032,0.43737568,0.02843082,0.20543725,0.21799106,2.62487384,0.01910950,0.12909389
-1.98999500,3.61725929,0.38996323,0.42663331,0.02736127,0.20285256,0.22362206,2.67247374,0.01874037,0.13216409
-1.98399200,3.66164244,0.39278392,0.41786310,0.02632726,0.20071587,0.22984540,2.72546949,0.01857512,0.13540445
-1.97798899,3.71392317,0.39563075,0.41097795,0.02533454,0.19899574,0.23662420,2.78345569,0.01861011,0.13878366
-1.97198599,3.77338094,0.39834011,0.40587189,0.02438951,0.19766079,0.24391495,2.84591186,0.01883980,0.14227003
-1.96598299,3.83918304,0.40076288,0.40242525,0.02349914,0.19668181,0.25166863,2.91221278,0.01925696,0.14583277
-1.95997999,3.91040763,0.40277001,0.40050977,0.02267081,0.19603354,0.25983179,2.98164202,0.01985283,0.14944296
-1.95397699,3.98606804,0.40425706,0.39999329,0.02191226,0.19569597,0.26834767,3.05340820,0.02061732,0.15307446
-1.94797399,4.06513797,0.40514750,0.40074404,0.02123141,0.19565516,0.27715718,3.12666362,0.02153915,0.15670451
-1.94197099,4.14657682,0.40539474,0.40263427,0.02063625,0.19590364,0.28619995,3.20052469,0.02260610,0.16031414
-1.93596798,4.22935453,0.40498280,0.40554333,0.02013477,0.19644023,0.29541514,3.27409377,0.02380513,0.16388824
-1.92996498,4.31247551,0.40392582,0.40935999,0.01973483,0.19726950,0.30474237,3.34648173,0.02512255,0.16741541
-1.92396198,4.39500083,0.40226623,0.41398418,0.01944411,0.19840076,0.31412246,3.41683051,0.02654421,0.17088760
-1.91795898,4.47606846,0.40007206,0.41932793,0.01926999,0.19984691,0.32349814,3.48433520,0.02805566,0.17429953
-1.91195598,4.55491073,0.39743318,0.42531573,0.01921952,0.20162285,0.33281481,3.54826470,0.02964227,0.17764792
-1.90595298,4.63086884,0.39445707,0.43188416,0.01929930,0.20374399,0.34202105,3.60798047,0.03128941,0.18093072
-1.89994997,4.70340376,0.39126391,0.43898103,0.01951541,0.20622455,0.35106931,3.66295254,0.03298256,0.18414622
-1.89394697,4.77210323,0.38798156,0.44656394,0.01987328,0.20907603,0.35991631,3.71277210,0.03470744,0.18729228
-1.88794397,4.83668449,0.38474042,0.45459839,0.02037762,0.21230577,0.36852357,3.75716032,0.03645013,0.19036549
-1.88194097,4.89699268,0.38166838,0.46305554,0.02103222,0.21591572,0.37685770,3.79597257,0.03819717,0.19336065
-1.87593797,4.95299456,0.37888613,0.47190970,0.02183984,0.21990147,0.38489064,3.82919805,0.03993560,0.19627022
-1.86993497,5.00476786,0.37650290,0.48113564,0.02280206,0.22425153,0.39259976,3.85695445,0.04165308,0.19908407
-1.86393197,5.05248637,0.37461275,0.49070583,0.02391909,0.22894696,0.39996778,3.87947777,0.04333790,0.20178935
-1.85792896,5.09640122,0.37329152,0.50058784,0.02518963,0.23396130,0.40698251,3.89710747,0.04497902,0.20437060
-1.85192596,5.13681901,0.37259453,0.51074185,0.02661078,0.23926074,0.41363641,3.91026754,0.04656610,0.20680997
-1.84592296,5.17407754,0.37255502,0.52111853,0.02817788,0.24480463,0.41992590,3.91944408,0.04808947,0.20908765
-1.83991996,5.20852026,0.37318343,0.53165741,0.02988450,0.25054616,0.42585048,3.92516033,0.04954019,0.21118235
-1.83391696,5.24047032,0.37446732,0.54228572,0.03172238,0.25643328,0.43141171,3.92795025,0.05091000,0.21307193
-1.82791396,5.27020568,0.37637222,0.55291791,0.03368148,0.26240969,0.43661192,3.92833173,0.05219133,0.21473404
-1.82191096,5.29793629,0.37884298,0.56345589,0.03575007,0.26841600,0.44145295,3.92678083,0.05337732,0.21614678
-1.81590795,5.32378458,0.38180586,0.57378994,0.03791484,0.27439089,0.44593470,3.92370812,0.05446181,0.21728934
-1.80990495,5.34777037,0.38517108,0.58380038,0.04016105,0.28027220,0.45005380,3.91943845,0.05543940,0.21814264
-1.80390195,5.36980095,0.38883585,0.59335982,0.04247277,0.28599810,0.45380231,3.91419517,0.05630545,0.21868987
-1.79789895,5.38966718,0.39268766,0.60233614,0.04483304,0.29150804,0.45716668,3.90808952,0.05705619,0.21891694
-1.79189595,5.40704581,0.39660779,0.61059580,0.04722413,0.29674367,0.46012690,3.90111596,0.05768874,0.21881293
-1.78589295,5.42150824,0.40047496,0.61800761,0.04962778,0.30164959,0.46265604,3.89315362,0.05820124,0.21837039
-1.77988994,5.43253541,0.40416886,0.62444660,0.05202538,0.30617399,0.46472018,3.88397399,0.05859294,0.21758561
-1.77388694,5.43953841,0.40757363,0.62979802,0.05439816,0.31026916,0.46627885,3.87325441,0.05886431,0.21645881
-1.76788394,5.44188397,0.41058101,0.63396114,0.05672742,0.31389188,0.46728588,3.86059689,0.05901717,0.21499431
-1.76188094,5.43892375,0.41309329,0.63685283,0.05899465,0.31700375,0.46769081,3.84555131,0.05905479,0.21320062
-1.75587794,5.43002627,0.41502576,0.63841072,0.06118171,0.31957145,0.46744070,3.82764192,0.05898206,0.21109054
-1.74987494,5.41461021,0.41630884,0.63859587,0.06327095,0.32156705,0.46648238,3.80639589,0.05880553,0.20868125
-1.74387194,5.39217742,0.41688971,0.63739481,0.06524541,0.32296827,0.46476502,3.78137257,0.05853359,0.20599431
-1.73786893,5.36234445,0.41673344,0.63482100,0.06708896,0.32375890,0.46224285,3.75219195,0.05817649,0.20305576
-1.73186593,5.32487103,0.41582371,0.63091559,0.06878654,0.32392926,0.45887806,3.71856108,0.05774641,0.19989605
-1.72586293,5.27968417,0.41416306,0.62574745,0.07032437,0.32347677,0.45464351,3.68029701,0.05725748,0.19655006
