energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-3.35267634,2.22980624,0.00097590,0.80907710,0.01403959,0.92988046,1.92185149,0.38938841,0.57359038,0.00053691
-3.34667334,2.16018667,0.00089056,0.78286956,0.01356113,0.90690492,1.86412517,0.37754124,0.54902259,0.00051401
-3.34067034,2.09560333,0.00080710,0.76110544,0.01318923,0.88195991,1.81764709,0.36667394,0.52434886,0.00048979
-3.33466733,2.03736663,0.00072646,0.74424493,0.01292901,0.85559647,1.78349738,0.35700272,0.49996579,0.00046463
-3.32866433,1.98655650,0.00064945,0.73261399,0.01278261,0.82835086,1.76242339,0.34870282,0.47623296,0.00043896
-3.32266133,1.94399771,0.00057672,0.72639850,0.01274927,0.80072902,1.75482745,0.34190458,0.45346521,0.00041314
-3.31665833,1.91024376,0.00050877,0.72564255,0.01282537,0.77319275,1.76076477,0.33669107,0.43192663,0.00038753
-3.31065533,1.88556982,0.00044596,0.73025096,0.01300470,0.74614835,1.77995123,0.33309721,0.41182648,0.00036244
-3.30465233,1.86997459,0.00038849,0.73999571,0.01327866,0.71993783,1.81178061,0.33111049,0.39331704,0.00033814
-3.29864932,1.86319084,0.00033646,0.75452591,0.01363660,0.69483318,1.85535016,0.33067306,0.37649346,0.00031485
-3.29264632,1.86470395,0.00028984,0.77338098,0.01406614,0.67103363,1.90949356,0.33168522,0.36139536,0.00029275
-3.28664332,1.87377750,0.00024849,0.79600643,0.01455361,0.64866594,1.97281990,0.33401000,0.34801029,0.00027196
-3.28064032,1.88948493,0.00021220,0.82177168,0.01508441,0.62778766,2.04375724,0.33747871,0.33627855,0.00025256
-3.27463732,1.91074584,0.00018071,0.84998913,0.01564341,0.60839290,2.12059911,0.34189719,0.32609942,0.00023460
-3.26863432,1.93636548,0.00015370,0.87993410,0.01621539,0.59042052,2.20155245,0.34705252,0.31733825,0.00021806
-3.26263132,1.96507612,0.00013080,0.91086460,0.01678538,0.57376407,2.28478540,0.35271993,0.30983443,0.00020290
-3.25662831,1.99557863,0.00011164,0.94204068,0.01733902,0.55828318,2.36847342,0.35866968,0.30340959,0.00018907
-3.25062531,2.02658302,0.00009584,0.97274247,0.01786288,0.54381575,2.45084264,0.36467360,0.29787601,0.00017648
-3.24462231,2.05684662,0.00008302,1.00228665,0.01834471,0.53019056,2.53020902,0.37051129,0.29304483,0.00016502
-3.23861931,2.08520877,0.00007282,1.03004087,0.01877366,0.51723964,2.60501277,0.37597556,0.28873383,0.00015458
-3.23261631,2.11062121,0.00006487,1.05543586,0.01914038,0.50481000,2.67384732,0.38087717,0.28477449,0.00014504
-3.22661331,2.13217341,0.00005884,1.07797506,0.01943718,0.49277426,2.73548241,0.38504872,0.28101818,0.00013628
-3.22061031,2.14911243,0.00005443,1.09724175,0.01965805,0.48103977,2.78888145,0.38834766,0.27734131,0.00012820
-3.21460730,2.16085713,0.00005134,1.11290372,0.01979861,0.46955586,2.83321310,0.39065841,0.27364925,0.00012069
-3.20860430,2.16700669,0.00004933,1.12471556,0.01985614,0.45831905,2.86785754,0.39189365,0.26987903,0.00011366
-3.20260130,2.16734354,0.00004815,1.13251894,0.01982941,0.44737596,2.89240780,0.39199476,0.26600066,0.00010702
-3.19659830,2.16183115,0.00004761,1.13624081,0.01971863,0.43682386,2.90666680,0.39093160,0.26201717,0.00010071
-3.19059530,2.15060690,0.00004751,1.13589017,0.01952529,0.42680879,2.91064047,0.38870164,0.25796331,0.00009469
-3.18459230,2.13397066,0.00004771,1.13155327,0.01925202,0.41752147,2.90452769,0.38532854,0.25390302,0.00008891
-3.17858929,2.11236945,0.00004807,1.12338776,0.01890248,0.40919086,2.88870733,0.38086019,0.24992584,0.00008335
-3.17258629,2.08637884,0.00004846,1.11161580,0.01848117,0.40207587,2.86372286,0.37536650,0.24614222,0.00007800
-3.16658329,2.05668153,0.00004880,1.09651647,0.01799332,0.39645535,2.83026474,0.36893676,0.24267809,0.00007285
-3.16058029,2.02404367,0.00004902,1.07841734,0.01744478,0.39261666,2.78915089,0.36167673,0.23966867,0.00006791
-3.15457729,1.98928939,0.00004904,1.05768562,0.01684185,0.39084334,2.74130523,0.35370554,0.23725197,0.00006319
-3.14857429,1.95327424,0.00004882,1.03471875,0.01619126,0.39140217,2.68773463,0.34515242,0.23556191,0.00005870
-3.14257129,1.91685786,0.00004835,1.00993451,0.01549999,0.39453020,2.62950428,0.33615322,0.23472160,0.00005447
-3.13656828,1.88087675,0.00004759,0.98376102,0.01477521,0.40042215,2.56771178,0.32684691,0.23483671,0.00005050
-3.13056528,1.84611761,0.00004656,0.95662638,0.01402418,0.40921865,2.50346039,0.31737198,0.23598943,0.00004682
-3.12456228,1.81329199,0.00004525,0.92894844,0.01325419,0.42099588,2.43783175,0.30786292,0.23823309,0.00004344
-3.11855928,1.78301305,0.00004369,0.90112479,0.01247244,0.43575699,2.37185892,0.29844674,0.24158776,0.00004036
-3.11255628,1.75577513,0.00004189,0.87352322,0.01168594,0.45342569,2.30650021,0.28923978,0.24603693,0.00003759
-3.10655328,1.73193691,0.00003988,0.84647297,0.01090146,0.47384240,2.24261499,0.28034468,0.25152551,0.00003513
-3.10055028,1.71170878,0.00003771,0.82025711,0.01012542,0.49676318,2.18094207,0.27184791,0.25795926,0.00003297
-3.09454727,1.69514516,0.00003540,0.79510624,0.00936381,0.52186166,2.12208172,0.26381762,0.26520573,0.00003109
-3.08854427,1.68214207,0.00003300,0.77119395,0.00862208,0.54873393,2.06648209,0.25630222,0.27309666,0.00002949
-3.08254127,1.67244039,0.00003054,0.74863410,0.00790513,0.57690645,2.01443068,0.24932950,0.28143195,0.00002814
-3.07653827,1.66563470,0.00002807,0.72748016,0.00721720,0.60584669,1.96605138,0.24290651,0.28998492,0.00002700
-3.07053527,1.66118757,0.00002561,0.70772665,0.00656185,0.63497623,1.92130735,0.23702014,0.29850886,0.00002607
-3.06453227,1.65844896,0.00002320,0.68931268,0.00594191,0.66368596,1.88000956,0.23163837,0.30674449,0.00002530
-3.05852926,1.65667977,0.00002087,0.67212738,0.00535950,0.69135269,1.84183082,0.22671222,0.31442819,0.00002466
-3.05252626,1.65507894,0.00001863,0.65601703,0.00481603,0.71735674,1.80632465,0.22217821,0.32130048,0.00002412
-3.04652326,1.65281272,0.00001652,0.64079364,0.00431221,0.74109973,1.77294807,0.21796133,0.32711470,0.00002365
-3.04052026,1.64904510,0.00001454,0.62624438,0.00384811,0.76202194,1.74108747,0.21397831,0.33164523,0.00002323
-3.03451726,1.64296798,0.00001270,0.61214176,0.00342323,0.77961849,1.71008620,0.21014107,0.33469505,0.00002282
-3.02851426,1.63382993,0.00001102,0.59825376,0.00303654,0.79345386,1.67927282,0.20636027,0.33610234,0.00002241
-3.02251126,1.62096230,0.00000949,0.58435374,0.00268657,0.80317396,1.64798869,0.20254866,0.33574571,0.00002196
-3.01650825,1.60380166,0.00000812,0.57022960,0.00237151,0.80851560,1.61561387,0.19862424,0.33354806,0.00002148
-3.01050525,1.58190780,0.00000689,0.55569185,0.00208926,0.80931269,1.58159029,0.19451308,0.32947864,0.00002094
-3.00450225,1.55497663,0.00000581,0.54058037,0.00183754,0.80549935,1.54544142,0.19015166,0.32355347,0.00002033
-2.99849925,1.52284775,0.00000487,0.52476958,0.00161397,0.79710963,1.50678778,0.18548866,0.31583411,0.00001966
-2.99249625,1.48550658,0.00000404,0.50817197,0.00141610,0.78427406,1.46535805,0.18048627,0.30642474,0.00001892
-2.98649325,1.44308125,0.00000334,0.49074001,0.00124151,0.76721338,1.42099557,0.17512089,0.29546787,0.00001812
-2.98049025,1.39583477,0.00000274,0.47246633,0.00108786,0.74622958,1.37366036,0.16938326,0.28313887,0.00001726
-2.97448724,1.34415296,0.00000224,0.45338254,0.00095291,0.72169501,1.32342686,0.16327815,0.26963955,0.00001636
-2.96848424,1.28852911,0.00000182,0.43355661,0.00083453,0.69403984,1.27047795,0.15682353,0.25519119,0.00001542
-2.96248124,1.22954592,0.00000147,0.41308925,0.00073080,0.66373859,1.21509561,0.15004942,0.24002729,0.00001445
-2.95647824,1.16785589,0.00000120,0.39210938,0.00063993,0.63129615,1.15764900,0.14299638,0.22438631,0.00001347
-2.95047524,1.10416084,0.00000098,0.37076896,0.00056032,0.59723394,1.09858046,0.13571380,0.20850479,0.00001250
-2.94447224,1.03919142,0.00000082,0.34923751,0.00049056,0.56207665,1.03839016,0.12825810,0.19261110,0.00001154
-2.93846923,0.97368730,0.00000071,0.32769641,0.00042937,0.52633984,0.97761997,0.12069077,0.17691984,0.00001061
-2.93246623,0.90837861,0.00000066,0.30633326,0.00037566,0.49051892,0.91683705,0.11307649,0.16162729,0.00000973
-2.92646323,0.84396920,0.00000066,0.28533644,0.00032847,0.45507960,0.85661781,0.10548129,0.14690783,0.00000889
-2.92046023,0.78112189,0.00000072,0.26489002,0.00028696,0.42044991,0.79753250,0.09797086,0.13291145,0.00000812
-2.91445723,0.72044603,0.00000085,0.24516910,0.00025042,0.38701404,0.74013078,0.09060892,0.11976220,0.00000742
-2.90845423,0.66248740,0.00000107,0.22633567,0.00021824,0.35510768,0.68492873,0.08345592,0.10755769,0.00000680
-2.90245123,0.60772053,0.00000139,0.20853506,0.00018988,0.32501512,0.63239728,0.07656786,0.09636937,0.00000626
-2.89644822,0.55654322,0.00000184,0.19189296,0.00016490,0.29696762,0.58295233,0.06999539,0.08624362,0.00000581
-2.89044522,0.50927335,0.00000247,0.17651307,0.00014290,0.27114326,0.53694671,0.06378311,0.07720332,0.00000545
-2.88444222,0.46614753,0.00000331,0.16247535,0.00012354,0.24766778,0.49466386,0.05796921,0.06924991,0.00000517
-2.87843922,0.42732172,0.00000443,0.14983493,0.00010654,0.22661645,0.45631357,0.05258520,0.06236577,0.00000498
-2.87243622,0.39287336,0.00000590,0.13862154,0.00009164,0.20801678,0.42202937,0.04765603,0.05651670,0.00000488
-2.86643322,0.36280510,0.00000782,0.12883956,0.00007861,0.19185176,0.39186801,0.04320034,0.05165451,0.00000486
-2.86043022,0.33704968,0.00001029,0.12046858,0.00006726,0.17806383,0.36581055,0.03923093,0.04771957,0.00000492
-2.85442721,0.31547608,0.00001346,0.11346460,0.00005742,0.16655913,0.34376531,0.03575542,0.04464326,0.00000506
-2.84842421,0.29789658,0.00001748,0.10776154,0.00004893,0.15721220,0.32557243,0.03277703,0.04235028,0.00000527
-2.84242121,0.28407482,0.00002254,0.10327342,0.00004166,0.14987094,0.31100993,0.03029552,0.04076082,0.00000554
-2.83641821,0.27373443,0.00002886,0.09989681,0.00003549,0.14436190,0.29980124,0.02830814,0.03979257,0.00000587
-2.83041521,0.26656836,0.00003668,0.09751375,0.00003031,0.14049566,0.29162380,0.02681067,0.03936254,0.00000626
-2.82441221,0.26224859,0.00004629,0.09599492,0.00002603,0.13807245,0.28611880,0.02579844,0.03938875,0.00000671
-2.81840920,0.26043606,0.00005800,0.09520311,0.00002256,0.13688782,0.28290156,0.02526721,0.03979175,0.00000720
-2.81240620,0.26079062,0.00007215,0.09499682,0.00001984,0.13673838,0.28157246,0.02521407,0.04049607,0.00000774
-2.80640320,0.26298080,0.00008911,0.09523399,0.00001781,0.13742738,0.28172808,0.02563808,0.04143147,0.00000832
-2.80040020,0.26669300,0.00010926,0.09577562,0.00001641,0.13877018,0.28297216,0.02654072,0.04253409,0.00000896
-2.79439720,0.27164006,0.00013300,0.09648938,0.00001561,0.14059939,0.28492615,0.02792612,0.04374750,0.00000964
-2.78839420,0.27756865,0.00016075,0.09725290,0.00001535,0.14276957,0.28723905,0.02980103,0.04502350,0.00001038
-2.78239120,0.28426545,0.00019289,0.09795679,0.00001562,0.14516129,0.28959602,0.03217440,0.04632283,0.00001118
-2.77638819,0.29156170,0.00022979,0.09850719,0.00001639,0.14768444,0.29172579,0.03505676,0.04761561,0.00001206
-2.77038519,0.29933596,0.00027178,0.09882781,0.00001763,0.15028066,0.29340634,0.03845920,0.04888157,0.00001303
-2.76438219,0.30751496,0.00031914,0.09886136,0.00001933,0.15292466,0.29446877,0.04239213,0.05011002,0.00001409
-2.75837919,0.31607232,0.00037207,0.09857038,0.00002146,0.15562445,0.29479925,0.04686374,0.05129949,0.00001527
-2.75237619,0.32502525,0.00043065,0.09793729,0.00002401,0.15842023,0.29433893,0.05187827,0.05245713,0.00001659
-2.74637319,0.33442919,0.00049488,0.09696386,0.00002695,0.16138209,0.29308182,0.05743422,0.05359777,0.00001807
-2.74037019,0.34437063,0.00056461,0.09566996,0.00003026,0.16460635,0.29107081,0.06352239,0.05474272,0.00001972
-2.73436718,0.35495835,0.00063953,0.09409165,0.00003390,0.16821070,0.28839188,0.07012414,0.05591832,0.00002157
-2.72836418,0.36631325,0.00071920,0.09227876,0.00003784,0.17232822,0.28516690,0.07720970,0.05715419,0.00002363
-2.72236118,0.37855755,0.00080298,0.09029207,0.00004204,0.17710048,0.28154519,0.08473677,0.05848144,0.00002592
-2.71635818,0.39180333,0.00089008,0.08820000,0.00004644,0.18266984,0.27769429,0.09264957,0.05993070,0.00002846
-2.71035518,0.40614143,0.00097955,0.08607528,0.00005099,0.18917140,0.27379030,0.10087823,0.06153012,0.00003126
-2.70435218,0.42163076,0.00107027,0.08399137,0.00005563,0.19672466,0.27000822,0.10933888,0.06330349,0.00003431
-2.69834917,0.43828892,0.00116100,0.08201907,0.00006028,0.20542545,0.26651267,0.11793424,0.06526842,0.00003762
-2.69234617,0.45608436,0.00125038,0.08022328,0.00006489,0.21533838,0.26344940,0.12655485,0.06743483,0.00004118
-2.68634317,0.47493056,0.00133698,0.07866010,0.00006936,0.22649014,0.26093793,0.13508097,0.06980366,0.00004496
-2.68034017,0.49468266,0.00141932,0.07737437,0.00007362,0.23886403,0.25906561,0.14338507,0.07236598,0.00004896
-2.67433717,0.51513666,0.00149594,0.07639778,0.00007759,0.25239602,0.25788334,0.15133480,0.07510251,0.00005312
-2.66833417,0.53603133,0.00156538,0.07574751,0.00008121,0.26697262,0.25740302,0.15879643,0.07798359,0.00005741
-2.66233117,0.55705297,0.00162633,0.07542563,0.00008441,0.28243066,0.25759693,0.16563859,0.08096963,0.00006178
-2.65632816,0.57784269,0.00167756,0.07541906,0.00008713,0.29855922,0.25839892,0.17173614,0.08401203,0.00006617
-2.65032516,0.59800619,0.00171806,0.07570023,0.00008931,0.31510362,0.25970734,0.17697410,0.08705450,0.00007053
-2.64432216,0.61712548,0.00174699,0.07622837,0.00009094,0.33177157,0.26138955,0.18125132,0.09003488,0.00007478
-2.63831916,0.63477228,0.00176380,0.07695132,0.00009199,0.34824107,0.26328775,0.18448395,0.09288720,0.00007885
-2.63231616,0.65052243,0.00176819,0.07780777,0.00009246,0.36417002,0.26522592,0.18660834,0.09554411,0.00008267
-2.62631316,0.66397088,0.00176013,0.07872996,0.00009238,0.37920707,0.26701741,0.18758343,0.09793940,0.00008619
-2.62031016,0.67474645,0.00173992,0.07964647,0.00009178,0.39300339,0.26847293,0.18739242,0.10001070,0.00008932
-2.61430715,0.68252603,0.00170810,0.08048526,0.00009074,0.40522470,0.26940864,0.18604374,0.10170207,0.00009202
-2.60830415,0.68704735,0.00166553,0.08117661,0.00008934,0.41556328,0.26965380,0.18357123,0.10296654,0.00009424
-2.60230115,0.68812005,0.00161330,0.08165592,0.00008769,0.42374928,0.26905785,0.18003359,0.10376838,0.00009594
-2.59629815,0.68563447,0.00155276,0.08186626,0.00008594,0.42956086,0.26749657,0.17551313,0.10408511,0.00009708
-2.59029515,0.67956787,0.00148544,0.08176062,0.00008426,0.43283276,0.26487707,0.17011393,0.10390905,0.00009768
-2.58429215,0.66998779,0.00141304,0.08130358,0.00008283,0.43346285,0.26114140,0.16395942,0.10324850,0.00009771
-2.57828914,0.65705250,0.00133738,0.08047262,0.00008188,0.43141641,0.25626887,0.15718962,0.10212837,0.00009722
-2.57228614,0.64100853,0.00126040,0.07925876,0.00008166,0.42672792,0.25027666,0.14995812,0.10059026,0.00009622
-2.56628314,0.62218542,0.00118407,0.07766674,0.00008244,0.41950024,0.24321922,0.14242885,0.09869209,0.00009479
-2.56028014,0.60098780,0.00111039,0.07571457,0.00008454,0.40990140,0.23518607,0.13477288,0.09650711,0.00009297
-2.55427714,0.57788530,0.00104135,0.07343267,0.00008829,0.39815891,0.22629850,0.12716529,0.09412250,0.00009085
-2.54827414,0.55340057,0.00097892,0.07086246,0.00009406,0.38455203,0.21670516,0.11978218,0.09163743,0.00008853
-2.54227114,0.52809585,0.00092499,0.06805462,0.00010224,0.36940230,0.20657682,0.11279791,0.08916081,0.00008609
-2.53626813,0.50255852,0.00088139,0.06506709,0.00011324,0.35306273,0.19610052,0.10638256,0.08680861,0.00008366
-2.53026513,0.47738629,0.00084985,0.06196277,0.00012750,0.33590617,0.18547331,0.10069966,0.08470100,0.00008133
-2.52426213,0.45317211,0.00083200,0.05880722,0.00014548,0.31831319,0.17489602,0.09590414,0.08295922,0.00007923
-2.51825913,0.43048967,0.00082932,0.05566634,0.00016763,0.30066021,0.16456698,0.09214044,0.08170240,0.00007745
-2.51225613,0.40987943,0.00084318,0.05260405,0.00019441,0.28330803,0.15467612,0.08954082,0.08104431,0.00007611
-2.50625313,0.39183582,0.00087477,0.04968023,0.00022626,0.26659139,0.14539968,0.08822371,0.08109010,0.00007529
-2.50025013,0.37679570,0.00092511,0.04694886,0.00026361,0.25080979,0.13689537,0.08829212,0.08193327,0.00007509
-2.49424712,0.36512836,0.00099502,0.04445641,0.00030681,0.23621986,0.12929842,0.08983201,0.08365270,0.00007556
-2.48824412,0.35712718,0.00108507,0.04224061,0.00035620,0.22302944,0.12271846,0.09291074,0.08631003,0.00007677
-2.48224112,0.35300312,0.00119560,0.04032953,0.00041199,0.21139362,0.11723717,0.09757540,0.08994728,0.00007874
-2.47623812,0.35288007,0.00132662,0.03874105,0.00047433,0.20141253,0.11290691,0.10385118,0.09458499,0.00008149
-2.47023512,0.35679213,0.00147784,0.03748266,0.00054322,0.19313108,0.10975015,0.11173982,0.10022072,0.00008502
-2.46423212,0.36468290,0.00164862,0.03655161,0.00061856,0.18654044,0.10775972,0.12121816,0.10682816,0.00008929
-2.45822911,0.37640674,0.00183790,0.03593539,0.00070007,0.18158113,0.10689989,0.13223699,0.11435673,0.00009427
-2.45222611,0.39173195,0.00204426,0.03561249,0.00078733,0.17814751,0.10710810,0.14472014,0.12273194,0.00009987
-2.44622311,0.41034595,0.00226583,0.03555344,0.00087972,0.17609351,0.10829731,0.15856415,0.13185628,0.00010601
-2.44022011,0.43186229,0.00250033,0.03572196,0.00097649,0.17523933,0.11035894,0.17363839,0.14161088,0.00011258
-2.43421711,0.45582941,0.00274509,0.03607640,0.00107669,0.17537877,0.11316625,0.18978596,0.15185777,0.00011946
-2.42821411,0.48174103,0.00299705,0.03657119,0.00117921,0.17628712,0.11657805,0.20682521,0.16244278,0.00012653
-2.42221111,0.50904793,0.00325282,0.03715839,0.00128281,0.17772907,0.12044273,0.22455215,0.17319900,0.00013363
-2.41620810,0.53717085,0.00350873,0.03778928,0.00138613,0.17946670,0.12460239,0.24274354,0.18395074,0.00014062
-2.41020510,0.56551422,0.00376092,0.03841584,0.00148770,0.18126704,0.12889710,0.26116072,0.19451778,0.00014735
-2.40420210,0.59348034,0.00400542,0.03899222,0.00158602,0.18290913,0.13316899,0.27955416,0.20471988,0.00015368
-2.39819910,0.62048358,0.00423820,0.03947602,0.00167956,0.18419034,0.13726632,0.29766836,0.21438136,0.00015947
-2.39219610,0.64596420,0.00445537,0.03982950,0.00176681,0.18493170,0.14104712,0.31524730,0.22333553,0.00016458
-2.38619310,0.66940129,0.00465320,0.04002050,0.00184633,0.18498233,0.14438259,0.33203982,0.23142890,0.00016892
-2.38019010,0.69032445,0.00482824,0.04002316,0.00191679,0.18422252,0.14715993,0.34780511,0.23852490,0.00017237
-2.37418709,0.70832377,0.00497746,0.03981847,0.00197700,0.18256578,0.14928463,0.36231790,0.24450710,0.00017487
-2.36818409,0.72305787,0.00509829,0.03939450,0.00202596,0.17995957,0.15068219,0.37537314,0.24928167,0.00017636
-2.36218109,0.73425966,0.00518872,0.03874637,0.00206288,0.17638487,0.15129914,0.38679016,0.25277915,0.00017681
-2.35617809,0.74173965,0.00524731,0.03787610,0.00208721,0.17185465,0.15110339,0.39641597,0.25495531,0.00017621
-2.35017509,0.74538692,0.00527330,0.03679210,0.00209862,0.16641134,0.15008391,0.40412775,0.25579124,0.00017457
-2.34417209,0.74516769,0.00526655,0.03550858,0.00209706,0.16012346,0.14824983,0.40983446,0.25529266,0.00017193
-2.33816908,0.74112164,0.00522757,0.03404472,0.00208273,0.15308157,0.14562888,0.41347750,0.25348848,0.00016834
-2.33216608,0.73335638,0.00515748,0.03242377,0.00205605,0.14539376,0.14226544,0.41503053,0.25042871,0.00016388
-2.32616308,0.72204031,0.00505794,0.03067208,0.00201766,0.13718090,0.13821811,0.41449847,0.24618199,0.00015863
-2.32016008,0.70739427,0.00493112,0.02881804,0.00196842,0.12857174,0.13355712,0.41191589,0.24083262,0.00015268
-2.31415708,0.68968245,0.00477960,0.02689108,0.00190933,0.11969826,0.12836148,0.40734477,0.23447747,0.00014615
-2.30815408,0.66920295,0.00460629,0.02492071,0.00184152,0.11069123,0.12271613,0.40087190,0.22722286,0.00013914
-2.30215108,0.64627834,0.00441433,0.02293559,0.00176622,0.10167627,0.11670920,0.39260601,0.21918140,0.00013176
-2.29614807,0.62124669,0.00420700,0.02096278,0.00168472,0.09277045,0.11042938,0.38267468,0.21046916,0.00012413
-2.29014507,0.59445319,0.00398761,0.01902706,0.00159831,0.08407956,0.10396359,0.37122129,0.20120295,0.00011634
-2.28414207,0.56624280,0.00375948,0.01715045,0.00150831,0.07569608,0.09739497,0.35840193,0.19149811,0.00010850
-2.27813907,0.53695377,0.00352577,0.01535179,0.00141595,0.06769783,0.09080118,0.34438244,0.18146654,0.00010069
-2.27213607,0.50691235,0.00328949,0.01364661,0.00132243,0.06014730,0.08425314,0.32933558,0.17121516,0.00009300
-2.26613307,0.47642864,0.00305343,0.01204699,0.00122885,0.05309165,0.07781415,0.31343833,0.16084476,0.00008550
-2.26013007,0.44579329,0.00282009,0.01056165,0.00113620,0.04656324,0.07153931,0.29686936,0.15044915,0.00007825
-2.25412706,0.41527535,0.00259169,0.00919610,0.00104536,0.04058062,0.06547534,0.27980660,0.14011458,0.00007130
-2.24812406,0.38512070,0.00237014,0.00795296,0.00095711,0.03514993,0.05966069,0.26242500,0.12991948,0.00006469
-2.24212106,0.35555131,0.00215704,0.00683219,0.00087209,0.03026653,0.05412584,0.24489435,0.11993432,0.00005845
-2.23611806,0.32676492,0.00195367,0.00583160,0.00079082,0.02591688,0.04889384,0.22737726,0.11022158,0.00005260
-2.23011506,0.29893516,0.00176103,0.00494714,0.00071370,0.02208040,0.04398097,0.21002726,0.10083592,0.00004717
-2.22411206,0.27221197,0.00157983,0.00417342,0.00064104,0.01873141,0.03939750,0.19298702,0.09182433,0.00004215
-2.21810905,0.24672222,0.00141054,0.00350406,0.00057304,0.01584105,0.03514846,0.17638681,0.08322629,0.00003756
-2.21210605,0.22257057,0.00125340,0.00293212,0.00050982,0.01337894,0.03123452,0.16034310,0.07507409,0.00003339
-2.20610305,0.19984037,0.00110845,0.00245046,0.00045140,0.01131483,0.02765272,0.14495742,0.06739301,0.00002964
-2.20010005,0.17859482,0.00097555,0.00205207,0.00039774,0.00962003,0.02439728,0.13031557,0.06020165,0.00002631
-2.19409705,0.15887821,0.00085442,0.00173033,0.00034875,0.00826856,0.02146031,0.11648706,0.05351222,0.00002339
-2.18809405,0.14071727,0.00074466,0.00147930,0.00030430,0.00723826,0.01883244,0.10352493,0.04733092,0.00002090
-2.18209105,0.12412276,0.00064579,0.00129385,0.00026418,0.00651154,0.01650343,0.09146593,0.04165831,0.00001881
-2.17608804,0.10909111,0.00055723,0.00116989,0.00022819,0.00607601,0.01446267,0.08033104,0.03648981,0.00001715
-2.17008504,0.09560627,0.00047836,0.00110436,0.00019609,0.00592490,0.01269967,0.07012634,0.03181617,0.00001591
-2.16408204,0.08364156,0.00040853,0.00109542,0.00016763,0.00605729,0.01120436,0.06084408,0.02762407,0.00001510
-2.15807904,0.07316167,0.00034706,0.00114234,0.00014253,0.00647813,0.00996748,0.05246417,0.02389669,0.00001475
-2.15207604,0.06412456,0.00029325,0.00124559,0.00012054,0.00719809,0.00898074,0.04495569,0.02061439,0.00001486
-2.14607304,0.05648332,0.00024644,0.00140668,0.00010139,0.00823321,0.00823704,0.03827868,0.01775526,0.00001547
-2.14007004,0.05018787,0.00020595,0.00162813,0.00008480,0.00960432,0.00773049,0.03238589,0.01529584,0.00001660
-2.13406703,0.04518645,0.00017115,0.00191328,0.00007052,0.01133628,0.00745641,0.02722459,0.01321165,0.00001828
-2.12806403,0.04142676,0.00014141,0.00226615,0.00005831,0.01345702,0.00741124,0.02273833,0.01147774,0.00002054
-2.12206103,0.03885684,0.00011616,0.00269119,0.00004793,0.01599633,0.00759233,0.01886857,0.01006920,0.00002343
-2.11605803,0.03742543,0.00009486,0.00319305,0.00003916,0.01898446,0.00799769,0.01555615,0.00896147,0.00002697
-2.11005503,0.03708209,0.00007700,0.00377628,0.00003181,0.02245054,0.00862558,0.01274264,0.00813068,0.00003119
-2.10405203,0.03777672,0.00006212,0.00444502,0.00002567,0.02642079,0.00947409,0.01037140,0.00755386,0.00003614
-2.09804902,0.03945888,0.00004981,0.00520268,0.00002060,0.03091667,0.01054063,0.00838854,0.00720896,0.00004182
-2.09204602,0.04207666,0.00003969,0.00605159,0.00001642,0.03595289,0.01182136,0.00674352,0.00707493,0.00004826
-2.08604302,0.04557536,0.00003143,0.00699264,0.00001301,0.04153542,0.01331061,0.00538973,0.00713160,0.00005545
-2.08004002,0.04989599,0.00002473,0.00802498,0.00001024,0.04765960,0.01500031,0.00428469,0.00735956,0.00006339
-2.07403702,0.05497373,0.00001934,0.00914569,0.00000801,0.05430840,0.01687940,0.00339028,0.00773995,0.00007205
-2.06803402,0.06073648,0.00001502,0.01034953,0.00000623,0.06145092,0.01893341,0.00267268,0.00825430,0.00008138
-2.06203102,0.06710362,0.00001160,0.01162876,0.00000482,0.06904123,0.02114402,0.00210226,0.00888429,0.00009132
-2.05602801,0.07398504,0.00000890,0.01297298,0.00000371,0.07701773,0.02348881,0.00165342,0.00961155,0.00010178
-2.05002501,0.08128069,0.00000680,0.01436917,0.00000285,0.08530295,0.02594118,0.00130430,0.01041755,0.00011267
-2.04402201,0.08888056,0.00000517,0.01580167,0.00000219,0.09380402,0.02847040,0.00103651,0.01128349,0.00012385
-2.03801901,0.09666538,0.00000392,0.01725244,0.00000169,0.10241379,0.03104191,0.00083484,0.01219029,0.00013518
-2.03201601,0.10450784,0.00000298,0.01870135,0.00000133,0.11101255,0.03361783,0.00068695,0.01311865,0.00014651
-2.02601301,0.11227455,0.00000229,0.02012654,0.00000109,0.11947048,0.03615759,0.00058314,0.01404922,0.00015767
-2.02001001,0.11982853,0.00000181,0.02150497,0.00000095,0.12765062,0.03861886,0.00051610,0.01496282,0.00016847
-2.01400700,0.12703235,0.00000149,0.02281299,0.00000090,0.13541246,0.04095857,0.00048077,0.01584079,0.00017873
-2.00800400,0.13375161,0.00000132,0.02402702,0.00000096,0.14261582,0.04313408,0.00047422,0.01666534,0.00018828
-2.00200100,0.13985887,0.00000128,0.02512426,0.00000112,0.14912502,0.04510449,0.00049561,0.01742008,0.00019692
-1.99599800,0.14523764,0.00000138,0.02608338,0.00000141,0.15481315,0.04683190,0.00054624,0.01809043,0.00020452
-1.98999500,0.14978651,0.00000162,0.02688526,0.00000185,0.15956624,0.04828272,0.00062969,0.01866421,0.00021091
