energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.69234617,4.01984426,-1.20013877,0.41177145,-0.15599115,1.29173473,-0.18548015,0.67057103,-0.73231949,2.63312359,-0.64650855,0.00150574,-0.00006574,0.04430377,-0.00548319,0.01640976,-0.00262205,0.21032905,-0.08921494
-2.68634317,3.95504960,-1.27702929,0.40702828,-0.16325561,1.25449563,-0.19304290,0.66200290,-0.78748963,2.60503679,-0.69491472,0.00151722,-0.00007428,0.04350166,-0.00630766,0.01612122,-0.00271410,0.20814271,-0.08885633
-2.68034017,3.88381235,-1.35832771,0.40104982,-0.17054357,1.21548386,-0.20049583,0.65210718,-0.84579829,2.57319290,-0.74641994,0.00151988,-0.00008353,0.04256653,-0.00723271,0.01577420,-0.00279876,0.20531043,-0.08942321
-2.67433717,3.80660090,-1.44400582,0.39392145,-0.17783597,1.17509764,-0.20782582,0.64088968,-0.90722804,2.53764070,-0.80102439,0.00151382,-0.00009346,0.04150663,-0.00825937,0.01537192,-0.00287578,0.20188726,-0.09091821
-2.66833417,3.72399169,-1.53394717,0.38575459,-0.18511401,1.13376270,-0.21502173,0.62838056,-0.97169495,2.49848822,-0.85866310,0.00149931,-0.00010402,0.04033285,-0.00938723,0.01491849,-0.00294504,0.19794202,-0.09333427
-2.66233117,3.63666775,-1.62792721,0.37668411,-0.19235730,1.09192426,-0.22207238,0.61463513,-1.03903555,2.45591172,-0.91919382,0.00147682,-0.00011516,0.03905854,-0.01061420,0.01441889,-0.00300652,0.19355537,-0.09665371
-2.65632816,3.54541224,-1.72559533,0.36686473,-0.19954192,1.05003754,-0.22896428,0.59973384,-1.10899524,2.41016135,-0.98238638,0.00144701,-0.00012679,0.03769918,-0.01193627,0.01387888,-0.00306026,0.18881742,-0.10084741
-2.65032516,3.45109681,-1.82646002,0.35646653,-0.20663857,1.00855739,-0.23567949,0.58378140,-1.18121914,2.36156323,-1.04791437,0.00141067,-0.00013882,0.03627190,-0.01334733,0.01330487,-0.00310640,0.18382495,-0.10587410
-2.64432216,3.35466521,-1.92987873,0.34566994,-0.21361099,0.96792705,-0.24219358,0.56690518,-1.25524633,2.31051752,-1.11535003,0.00136874,-0.00015111,0.03479505,-0.01483905,0.01270381,-0.00314508,0.17867841,-0.11167982
-2.63831916,3.25711239,-2.03505345,0.33466011,-0.22041472,0.92856687,-0.24847397,0.54925277,-1.33050816,2.25749247,-1.18416291,0.00132223,-0.00016355,0.03328763,-0.01640086,0.01208299,-0.00317644,0.17347867,-0.11819761
-2.63231616,3.15946022,-2.14103306,0.32362120,-0.22699632,0.89086312,-0.25447876,0.53098894,-1.40633133,2.20301469,-1.25372299,0.00127222,-0.00017599,0.03176874,-0.01801998,0.01144991,-0.00320065,0.16832377,-0.12534746
-2.62631316,3.06273063,-2.24672321,0.31273062,-0.23329326,0.85515764,-0.26015621,0.51229196,-1.48194598,2.14765603,-1.32330839,0.00121983,-0.00018828,0.03025701,-0.01968156,0.01081209,-0.00321781,0.16330584,-0.13303666
-2.62031016,2.96791776,-2.35090390,0.30215361,-0.23923444,0.82173869,-0.26544495,0.49334960,-1.55649903,2.09201781,-1.39211804,0.00116616,-0.00020025,0.02877007,-0.02136891,0.01017686,-0.00322800,0.15850806,-0.14116042
-2.61430715,2.87596012,-2.45225462,0.29203832,-0.24474138,0.79083356,-0.27027492,0.47435491,-1.62907244,2.03671316,-1.45928883,0.00111224,-0.00021177,0.02732408,-0.02306386,0.00955122,-0.00323126,0.15400217,-0.14960300
-2.60830415,2.78771456,-2.54938642,0.28251163,-0.24973017,0.76260322,-0.27456922,0.45550192,-1.69870597,1.98234844,-1.52391693,0.00105906,-0.00022268,0.02593326,-0.02474710,0.00894165,-0.00322760,0.14984622,-0.15823929
-2.60230115,2.70393319,-2.64087969,0.27367588,-0.25411389,0.73713937,-0.27824648,0.43698153,-1.76442347,1.92950484,-1.58508244,0.00100748,-0.00023285,0.02460962,-0.02639866,0.00835400,-0.00321701,0.14608304,-0.16693676
-2.59629815,2.62524460,-2.72532633,0.26560665,-0.25780571,0.71446413,-0.28122404,0.41897774,-1.82526177,1.87872114,-1.64187641,0.00095825,-0.00024217,0.02336266,-0.02799845,0.00779331,-0.00319944,0.14273914,-0.17555789
-2.59029515,2.55214057,-2.80137412,0.25835165,-0.26072218,0.69453231,-0.28342142,0.40166441,-1.88030063,1.83047872,-1.69342903,0.00091194,-0.00025054,0.02219929,-0.02952677,0.00726381,-0.00317490,0.13982444,-0.18396292
-2.58429215,2.48496902,-2.86777150,0.25193082,-0.26278682,0.67723638,-0.28476414,0.38520261,-1.92869258,1.78518979,-1.73893767,0.00086901,-0.00025792,0.02112378,-0.03096484,0.00676875,-0.00314339,0.13733249,-0.19201290
-2.57828914,2.42393370,-2.92341028,0.24633748,-0.26393358,0.66241377,-0.28518749,0.36973887,-1.96969096,1.74318946,-1.77769334,0.00082972,-0.00026425,0.02013784,-0.03229531,0.00631049,-0.00310501,0.13524143,-0.19957290
-2.57228614,2.36910110,-2.96736434,0.24154063,-0.26411020,0.64985639,-0.28464020,0.35540414,-2.00267486,1.70473247,-1.80910444,0.00079421,-0.00026955,0.01924080,-0.03350277,0.00589040,-0.00305991,0.13351560,-0.20651531
-2.56628314,2.32041410,-2.99892210,0.23748813,-0.26328101,0.63932188,-0.28308759,0.34231375,-2.02716954,1.66999463,-1.83271641,0.00076243,-0.00027385,0.01842989,-0.03457407,0.00550899,-0.00300835,0.13210759,-0.21272301
-2.56028014,2.27771214,-3.01761124,0.23411066,-0.26142927,0.63054616,-0.28051418,0.33056826,-2.04286151,1.63907932,-1.84822642,0.00073422,-0.00027721,0.01770057,-0.03549867,0.00516592,-0.00295070,0.13096083,-0.21809241
-2.55427714,2.24075692,-3.02321441,0.23132633,-0.25855873,0.62325667,-0.27692543,0.32025501,-2.04960730,1.61202855,-1.85549231,0.00070931,-0.00027973,0.01704692,-0.03626887,0.00486014,-0.00288745,0.13001246,-0.22253607
-2.54827414,2.20926242,-3.01577508,0.22904556,-0.25469435,0.61718584,-0.27234870,0.31145057,-2.04743566,1.58883822,-1.85453553,0.00068731,-0.00028153,0.01646208,-0.03687981,0.00458996,-0.00281919,0.12919651,-0.22598497
-2.54227114,2.18292784,-2.99559337,0.22717618,-0.24988217,0.61208416,-0.26683314,0.30422361,-2.03654318,1.56947671,-1.84553777,0.00066776,-0.00028275,0.01593872,-0.03732956,0.00435321,-0.00274662,0.12844705,-0.22839013
-2.53626813,2.16147177,-2.96321233,0.22562839,-0.24418832,0.60773222,-0.26044866,0.29863824,-2.01728369,1.55390564,-1.82883182,0.00065018,-0.00028355,0.01546943,-0.03761890,0.00414737,-0.00267054,0.12770136,-0.22972365
-2.53026513,2.14466556,-2.91939535,0.22431943,-0.23769722,0.60395127,-0.25328404,0.29475741,-1.99015202,1.54210171,-1.80488710,0.00063404,-0.00028411,0.01504721,-0.03775115,0.00396972,-0.00259180,0.12690285,-0.22997911
-2.52426213,2.13236419,-2.86509629,0.22317763,-0.23050905,0.60061178,-0.24544418,0.29264626,-1.95576333,1.53407799,-1.77429072,0.00061881,-0.00028459,0.01466580,-0.03773184,0.00381745,-0.00251129,0.12600372,-0.22917122
-2.51825913,2.12453256,-2.80142377,0.22214588,-0.22273666,0.59763957,-0.23704679,0.29237501,-1.91482904,1.52990324,-1.73772521,0.00060402,-0.00028517,0.01432005,-0.03756835,0.00368785,-0.00242992,0.12496705,-0.22733490
-2.51225613,2.12126546,-2.72960180,0.22118408,-0.21450205,0.59501933,-0.22821857,0.29402119,-1.86813083,1.52971784,-1.69594407,0.00058921,-0.00028601,0.01400615,-0.03726952,0.00357834,-0.00234855,0.12376848,-0.22452370
-2.50625313,2.12279979,-2.65092857,0.22027073,-0.20593267,0.59279520,-0.21909117,0.29767094,-1.81649386,1.53374479,-1.64974639,0.00057399,-0.00028724,0.01372181,-0.03684517,0.00348666,-0.00226800,0.12239718,-0.22080769
-2.50025013,2.12951753,-2.56673557,0.21940340,-0.19715758,0.59106838,-0.20979716,0.30341910,-1.76076086,1.54229473,-1.59995171,0.00055806,-0.00028901,0.01346636,-0.03630578,0.00341085,-0.00218901,0.12085621,-0.21627093
-2.49424712,2.14193894,-2.47834878,0.21859817,-0.18830383,0.58999196,-0.20046611,0.31136795,-1.70176789,1.55576393,-1.54737636,0.00054118,-0.00029140,0.01324075,-0.03566205,0.00334941,-0.00211217,0.11916217,-0.21100866
-2.48824412,2.16070541,-2.38705356,0.21788811,-0.17949304,0.58976297,-0.19122104,0.32162445,-1.64032310,1.57462477,-1.49281198,0.00052320,-0.00029449,0.01304746,-0.03492456,0.00330124,-0.00203799,0.11734425,-0.20512425
-2.48224112,2.18655236,-2.29406444,0.21732071,-0.17083847,0.59061213,-0.18217542,0.33429597,-1.57718887,1.59940855,-1.43700722,0.00050408,-0.00029833,0.01289033,-0.03410359,0.00326567,-0.00196682,0.11544265,-0.19872607
-2.47623812,2.22027276,-2.20050068,0.21695459,-0.16244249,0.59279164,-0.17343068,0.34948450,-1.51306809,1.63068082,-1.38065289,0.00048384,-0.00030294,0.01277431,-0.03320881,0.00324249,-0.00189887,0.11350649,-0.19192446
-2.47023512,2.26267271,-2.10736807,0.21685562,-0.15439474,0.59656161,-0.16507445,0.36727958,-1.44859443,1.66901016,-1.32437089,0.00046257,-0.00030831,0.01270517,-0.03224925,0.00323183,-0.00183420,0.11159133,-0.18482883
-2.46423212,2.31452095,-2.01554697,0.21709247,-0.14677074,0.60217577,-0.15717951,0.38775014,-1.38432679,1.71493145,-1.26870689,0.00044046,-0.00031440,0.01268909,-0.03123322,0.00323416,-0.00177276,0.10975638,-0.17754496
-2.45822911,2.37649451,-1.92578626,0.21773214,-0.13963126,0.60986702,-0.14980341,0.41093555,-1.32074733,1.76890549,-1.21412660,0.00041771,-0.00032116,0.01273234,-0.03016831,0.00325020,-0.00171437,0.10806163,-0.17017267
-2.45222611,2.44912322,-1.83870269,0.21883536,-0.13302205,0.61983372,-0.14298866,0.43683648,-1.25826280,1.83127675,-1.16101523,0.00039460,-0.00032851,0.01284079,-0.02906149,0.00328084,-0.00165878,0.10656492,-0.16280385
-2.44622311,2.53273611,-1.75478483,0.22045237,-0.12697423,0.63222725,-0.13676360,0.46540591,-1.19720834,1.90223170,-1.10967954,0.00037140,-0.00033636,0.01301957,-0.02791921,0.00332704,-0.00160566,0.10531925,-0.15552083
-2.44022011,2.62741254,-1.67440057,0.22261915,-0.12150499,0.64714160,-0.13114365,0.49654090,-1.13785321,1.98175996,-1.06035219,0.00034844,-0.00034460,0.01327265,-0.02674751,0.00338977,-0.00155464,0.10437033,-0.14839524
-2.43421711,2.73294127,-1.59780745,0.22535434,-0.11661874,0.66460552,-0.12613297,0.53007579,-1.08040769,2.06962096,-1.01319755,0.00032600,-0.00035313,0.01360250,-0.02555221,0.00346987,-0.00150534,0.10375454,-0.14148720
-2.42821411,2.84878998,-1.52516465,0.22865700,-0.11230843,0.68457785,-0.12172639,0.56577722,-1.02503050,2.16531810,-0.96831856,0.00030439,-0.00036181,0.01400984,-0.02433900,0.00356802,-0.00145739,0.10349753,-0.13484498
-2.42221111,2.97408777,-1.45654602,0.23250541,-0.10855717,0.70694609,-0.11791151,0.60334157,-0.97183626,2.26808278,-0.92576418,0.00028387,-0.00037053,0.01449338,-0.02311359,0.00368467,-0.00141045,0.10361323,-0.12850494
-2.41620810,3.10762245,-1.39195339,0.23685689,-0.10533986,0.73152873,-0.11467093,0.64239526,-0.92090248,2.37686971,-0.88553697,0.00026469,-0.00037917,0.01504976,-0.02188176,0.00381996,-0.00136422,0.10410369,-0.12249187
-2.41020510,3.24785355,-1.33132969,0.24164864,-0.10262504,0.75808106,-0.11198441,0.68249817,-0.87227591,2.49036480,-0.84760066,0.00024706,-0.00038760,0.01567347,-0.02064948,0.00397370,-0.00131849,0.10495945,-0.11681956
-2.40420210,3.39294170,-1.27457144,0.24679975,-0.10037661,0.78630449,-0.10983113,0.72315030,-0.82597795,2.60700607,-0.81188730,0.00023113,-0.00039572,0.01635697,-0.01942286,0.00414536,-0.00127309,0.10616055,-0.11149166
-2.39819910,3.54079355,-1.22154064,0.25221399,-0.09855567,0.81585882,-0.10819178,0.76380174,-0.78200918,2.72501738,-0.77830423,0.00021704,-0.00040341,0.01709079,-0.01820817,0.00433407,-0.00122795,0.10767813,-0.10650274
-2.39219610,3.68912113,-1.17207576,0.25778361,-0.09712225,0.84637711,-0.10705057,0.80386563,-0.74035305,2.84245428,-0.74674052,0.00020486,-0.00041058,0.01786389,-0.01701180,0.00453866,-0.00118310,0.10947649,-0.10183947
-2.38619310,3.83551325,-1.12600202,0.26339355,-0.09603698,0.87748223,-0.10639713,0.84273380,-0.70097886,2.95726012,-0.71707320,0.00019465,-0.00041715,0.01866390,-0.01584014,0.00475766,-0.00113860,0.11151546,-0.09748203
-2.38019010,3.97751610,-1.08314103,0.26892627,-0.09526274,0.90880457,-0.10622822,0.87979455,-0.66384418,3.06733049,-0.68917320,0.00018640,-0.00042304,0.01947762,-0.01469950,0.00498941,-0.00109463,0.11375304,-0.09340547
-2.37418709,4.11271947,-1.04331980,0.27426662,-0.09476613,0.93999965,-0.10654930,0.91445171,-0.62889694,3.17058310,-0.66291108,0.00018009,-0.00042819,0.02029141,-0.01359605,0.00523209,-0.00105143,0.11614808,-0.08958124
-2.36818409,4.23884451,-1.00637924,0.27930672,-0.09451884,0.97076508,-0.10737588,0.94614431,-0.59607737,3.26502994,-0.63816264,0.00017567,-0.00043257,0.02109176,-0.01253563,0.00548383,-0.00100930,0.11866287,-0.08597862
-2.36218109,4.35382895,-0.97218218,0.28395049,-0.09449890,1.00085565,-0.10873465,0.97436585,-0.56531974,3.34884840,-0.61481431,0.00017306,-0.00043614,0.02186571,-0.01152375,0.00574274,-0.00096858,0.12126548,-0.08256623
-2.35617809,4.45590542,-0.94062068,0.28811764,-0.09469167,1.03009585,-0.11066431,0.99868231,-0.53655435,3.42044789,-0.59276845,0.00017219,-0.00043890,0.02260136,-0.01056541,0.00600705,-0.00092967,0.12393176,-0.07931340
-2.35017509,4.54366899,-0.91162274,0.29174702,-0.09509068,1.05838907,-0.11321613,1.01874791,-0.50970936,3.47852866,-0.57194821,0.00017296,-0.00044087,0.02328831,-0.00966513,0.00627513,-0.00089303,0.12664678,-0.07619142
-2.34417209,4.61613049,-0.88515787,0.29479897,-0.09569814,1.08572281,-0.11645404,1.03431791,-0.48471279,3.52212991,-0.55230199,0.00017529,-0.00044209,0.02391804,-0.00882682,0.00654557,-0.00085912,0.12940577,-0.07317474
-2.33816908,4.67275265,-0.86124154,0.29725675,-0.09652519,1.11216967,-0.12045441,1.04525767,-0.46149439,3.55066477,-0.53380725,0.00017907,-0.00044262,0.02448417,-0.00805383,0.00681721,-0.00082845,0.13221434,-0.07024186
-2.33216608,4.71346739,-0.83993797,0.29912687,-0.09759178,1.13788375,-0.12530517,1.05154759,-0.43998741,3.56394047,-0.51647340,0.00018424,-0.00044255,0.02498264,-0.00734892,0.00708918,-0.00080154,0.13508810,-0.06737618
-2.32616308,4.73867307,-0.82136105,0.30043847,-0.09892621,1.16309270,-0.13110457,1.05328354,-0.42013009,3.56216257,-0.50034369,0.00019075,-0.00044196,0.02541186,-0.00671430,0.00736088,-0.00077892,0.13805159,-0.06456648
-2.32016008,4.74921201,-0.80567316,0.30124157,-0.10056425,1.18808554,-0.13795917,1.05067284,-0.40186673,3.54592327,-0.48549578,0.00019856,-0.00044099,0.02577258,-0.00615164,0.00763199,-0.00076113,0.14113664,-0.06180723
-2.31415708,4.74632934,-0.79308158,0.30160455,-0.10254790,1.21319695,-0.14598128,1.04402591,-0.38514831,3.51617449,-0.47204092,0.00020769,-0.00043976,0.02606785,-0.00566212,0.00790240,-0.00074873,0.14438022,-0.05909866
-2.30815408,4.73161531,-0.78383246,0.30161080,-0.10492376,1.23878864,-0.15528582,1.03374399,-0.36993257,3.47418702,-0.46012160,0.00021817,-0.00043843,0.02630270,-0.00524647,0.00817219,-0.00074225,0.14782196,-0.05644652
-2.30215108,4.70693411,-0.77820222,0.30135487,-0.10774102,1.26522861,-0.16598647,1.02030369,-0.35618342,3.42149824,-0.44990766,0.00023010,-0.00043714,0.02648388,-0.00490503,0.00844154,-0.00074221,0.15150130,-0.05386172
-2.29614807,4.67434284,-0.77648667,0.30093821,-0.11104919,1.29286953,-0.17819129,1.00423892,-0.34386987,3.35985082,-0.44159092,0.00024362,-0.00043605,0.02661943,-0.00463773,0.00871065,-0.00074910,0.15545474,-0.05135962
-2.29014507,4.63600464,-0.77898792,0.30046479,-0.11489551,1.32202705,-0.19199784,0.98612139,-0.33296443,3.29112575,-0.43537833,0.00025894,-0.00043532,0.02671827,-0.00444413,0.00897971,-0.00076335,0.15971299,-0.04895924
-2.28414207,4.59410045,-0.78599960,0.30003679,-0.11932229,1.35295932,-0.20748797,0.96654025,-0.32344099,3.21727287,-0.43148404,0.00027634,-0.00043508,0.02678973,-0.00432341,0.00924876,-0.00078534,0.16429851,-0.04668231
-2.27813907,4.55074356,-0.79779070,0.29975054,-0.12436405,1.38584864,-0.22472230,0.94608225,-0.31527257,3.14024224,-0.43012043,0.00029617,-0.00043546,0.02684313,-0.00427432,0.00951772,-0.00081537,0.16922332,-0.04455215
-2.27213607,4.50790092,-0.81458881,0.29969288,-0.13004483,1.42078627,-0.24373467,0.92531288,-0.30842878,3.06191939,-0.43148851,0.00031888,-0.00043657,0.02688733,-0.00429519,0.00978628,-0.00085363,0.17448741,-0.04259261
-2.26613307,4.46732471,-0.83656326,0.29993819,-0.13637550,1.45776114,-0.26452680,0.90475959,-0.30287343,2.98406720,-0.43576807,0.00034502,-0.00043850,0.02693041,-0.00438379,0.01005391,-0.00090020,0.18007768,-0.04082688
-2.26013007,4.43049694,-0.86380888,0.30054595,-0.14335139,1.49665305,-0.28706327,0.88489753,-0.29856215,2.90827655,-0.44310785,0.00037521,-0.00044131,0.02697936,-0.00453736,0.01031987,-0.00095502,0.18596762,-0.03927645
-2.25412706,4.39858899,-0.89633124,0.30155925,-0.15095033,1.53723089,-0.31126716,0.86613833,-0.29544050,2.83592743,-0.45361624,0.00041020,-0.00044502,0.02703987,-0.00475245,0.01058326,-0.00101785,0.19211761,-0.03796006
-2.24812406,4.37243723,-0.93403389,0.30300390,-0.15913104,1.57915584,-0.33701658,0.84882212,-0.29344242,2.76816122,-0.46735280,0.00045085,-0.00044964,0.02711625,-0.00502489,0.01084305,-0.00108831,0.19847596,-0.03689283
-2.24212106,4.35253481,-0.97670841,0.30488841,-0.16783223,1.62198959,-0.36414239,0.83321294,-0.29248921,2.70586475,-0.48432098,0.00049809,-0.00045512,0.02721139,-0.00534976,0.01109819,-0.00116582,0.20498052,-0.03608552
-2.23611806,4.33903899,-1.02402781,0.30720459,-0.17697227,1.66520722,-0.39242718,0.81949733,-0.29248916,2.64966535,-0.50446251,0.00055297,-0.00046139,0.02732684,-0.00572130,0.01134772,-0.00124958,0.21156083,-0.03554398
-2.23011506,4.33179256,-1.07554385,0.30992887,-0.18644960,1.70821414,-0.42160596,0.80778584,-0.29333778,2.59993637,-0.52765351,0.00061660,-0.00046837,0.02746296,-0.00613292,0.01159088,-0.00133865,0.21814071,-0.03526877
-2.22411206,4.33035716,-1.13068857,0.31302399,-0.19614391,1.75036638,-0.45136851,0.79811706,-0.29491868,2.55681161,-0.55370283,0.00069015,-0.00047591,0.02761915,-0.00657723,0.01182722,-0.00143187,0.22464110,-0.03525498
-2.21810905,4.33405609,-1.18878039,0.31644120,-0.20591808,1.79099330,-0.48136352,0.79046377,-0.29710509,2.52020701,-0.58235261,0.00077481,-0.00048387,0.02779408,-0.00704607,0.01205674,-0.00152790,0.23098301,-0.03549231
-2.21210605,4.34202377,-1.24903475,0.32012258,-0.21562087,1.82942171,-0.51120469,0.78474055,-0.29976186,2.48984791,-0.61328124,0.00087177,-0.00049207,0.02798601,-0.00753064,0.01228000,-0.00162526,0.23709047,-0.03596529
-2.20610305,4.35325881,-1.31057926,0.32400359,-0.22509030,1.86500033,-0.54047845,0.78081231,-0.30274811,2.46529979,-0.64610878,0.00098216,-0.00050031,0.02819304,-0.00802159,0.01249817,-0.00172235,0.24289328,-0.03665367
-2.20010005,4.36667802,-1.37247305,0.32801551,-0.23415771,1.89712345,-0.56875345,0.77850348,-0.30592014,2.44600097,-0.68040474,0.00110701,-0.00050839,0.02841341,-0.00850923,0.01271313,-0.00181745,0.24832943,-0.03753303
-2.19409705,4.38116867,-1.43372979,0.33208777,-0.24265217,1.92525282,-0.59559131,0.77760708,-0.30913477,2.43129540,-0.71569806,0.00124718,-0.00051609,0.02864572,-0.00898374,0.01292742,-0.00190881,0.25334706,-0.03857548
-2.18809405,4.39563680,-1.49334384,0.33615014,-0.25040539,1.94893683,-0.62055851,0.77789360,-0.31225288,2.42046437,-0.75148918,0.00140333,-0.00052321,0.02888909,-0.00943538,0.01314428,-0.00199468,0.25790600,-0.03975051
-2.18209105,4.40904976,-1.55031855,0.34013449,-0.25725674,1.96782611,-0.64323880,0.77911930,-0.31514301,2.41275605,-0.78726368,0.00157583,-0.00052951,0.02914331,-0.00985474,0.01336754,-0.00207331,0.26197860,-0.04102583
-2.17608804,4.42047179,-1.60369587,0.34397636,-0.26305825,1.98168498,-0.66324592,0.78103375,-0.31768505,2.40741209,-0.82250732,0.00176472,-0.00053480,0.02940884,-0.01023304,0.01360151,-0.00214309,0.26555003,-0.04236840
-2.17008504,4.42909180,-1.65258611,0.34761605,-0.26767938,1.99039832,-0.68023579,0.78338664,-0.31977370,2.40369088,-0.85672182,0.00196964,-0.00053889,0.02968684,-0.01056236,0.01385080,-0.00220251,0.26861804,-0.04374533
-2.16408204,4.43424313,-1.69619675,0.35099943,-0.27101148,1.99397368,-0.69391797,0.78593378,-0.32132174,2.40088736,-0.88944096,0.00218978,-0.00054160,0.02997905,-0.01083586,0.01412015,-0.00225026,0.27119206,-0.04512481
-2.15807904,4.43541547,-1.73385914,0.35407838,-0.27297151,1.99253860,-0.70406561,0.78844231,-0.32226294,2.39834941,-0.92024635,0.00242389,-0.00054279,0.03028766,-0.01104807,0.01441419,-0.00228526,0.27329202,-0.04647703
-2.15207604,4.43225946,-1.76505194,0.35681099,-0.27350507,1.98633340,-0.71052360,0.79069532,-0.32255445,2.39549101,-0.94878239,0.00267019,-0.00054233,0.03061511,-0.01119497,0.01473719,-0.00230667,0.27494662,-0.04777495
-2.14607304,4.42458487,-1.78942035,0.35916142,-0.27258850,1.97569996,-0.71321432,0.79249586,-0.32217857,2.39180259,-0.97476969,0.00292640,-0.00054014,0.03096390,-0.01127420,0.01509281,-0.00231396,0.27619149,-0.04899498
-2.14007004,4.41235327,-1.80679011,0.36109970,-0.27022993,1.96106691,-0.71214093,0.79367047,-0.32114388,2.38685874,-0.99801641,0.00318977,-0.00053616,0.03133636,-0.01128512,0.01548386,-0.00230688,0.27706715,-0.05011756
-2.13406703,4.39566641,-1.81717574,0.36260132,-0.26646928,1.94293222,-0.70738775,0.79407233,-0.31948552,2.38032373,-1.01842719,0.00345706,-0.00053036,0.03173443,-0.01122879,0.01591204,-0.00228552,0.27761695,-0.05112757
-2.12806403,4.37475132,-1.82078249,0.36364681,-0.26137714,1.92184382,-0.69911781,0.79358390,-0.31726466,2.37195500,-1.03600887,0.00372465,-0.00052276,0.03215946,-0.01110799,0.01637773,-0.00225026,0.27788518,-0.05201459
-2.12206103,4.34994327,-1.81800175,0.36422129,-0.25505266,1.89837930,-0.68756767,0.79211920,-0.31456705,2.36160480,-1.05087310,0.00398859,-0.00051342,0.03261206,-0.01092706,0.01687989,-0.00220177,0.27791525,-0.05277301
-2.11605803,4.32166741,-1.80940017,0.36431411,-0.24762034,1.87312557,-0.67303961,0.78962555,-0.31150071,2.34921992,-1.06323522,0.00424471,-0.00050241,0.03309198,-0.01069183,0.01741586,-0.00214101,0.27774824,-0.05340198
-2.11005503,4.29041998,-1.79570267,0.36391846,-0.23922620,1.84665927,-0.65589164,0.78608471,-0.30819280,2.33483961,-1.07340965,0.00448870,-0.00048986,0.03359802,-0.01040932,0.01798137,-0.00206917,0.27742170,-0.05390521
-2.10405203,4.25674955,-1.77777010,0.36303122,-0.23003310,1.81952893,-0.63652573,0.78151321,-0.30478563,2.31859149,-1.08180159,0.00471627,-0.00047592,0.03412805,-0.01008760,0.01857049,-0.00198767,0.27696877,-0.05429067
-2.09804902,4.22123890,-1.75657242,0.36165279,-0.22021578,1.79223938,-0.61537483,0.77596191,-0.30143212,2.30068530,-1.08889546,0.00492326,-0.00046077,0.03467900,-0.00973548,0.01917575,-0.00189806,0.27641769,-0.05457012
-2.09204602,4.18448769,-1.73315841,0.35978706,-0.20995557,1.76523909,-0.59288932,0.76951449,-0.29829073,2.28140444,-1.09524027,0.00510577,-0.00044459,0.03524696,-0.00936225,0.01978824,-0.00180205,0.27579158,-0.05475858
-2.08604302,4.14709613,-1.70862312,0.35744148,-0.19943514,1.73891085,-0.56952339,0.76228492,-0.29552001,2.26109516,-1.10143248,0.00526033,-0.00042759,0.03582728,-0.00897739,0.02039782,-0.00170140,0.27510846,-0.05487376
-2.08004002,4.10964986,-1.68407451,0.35462713,-0.18883355,1.71356594,-0.54572218,0.75441373,-0.29327317,2.24015352,-1.10809688,0.00538395,-0.00041001,0.03641466,-0.00859035,0.02099336,-0.00159792,0.27438153,-0.05493537
-2.07403702,4.07270588,-1.66060046,0.35135887,-0.17832164,1.68944195,-0.52191006,0.74606324,-0.29169269,2.21901013,-1.11586630,0.00547430,-0.00039206,0.03700336,-0.00821028,0.02156303,-0.00149341,0.27361960,-0.05496450
-2.06803402,4.03677971,-1.63923754,0.34765541,-0.16805813,1.66670397,-0.49848064,0.73741176,-0.29090531,2.19811323,-1.12536072,0.00552975,-0.00037398,0.03758727,-0.00784580,0.02209464,-0.00138963,0.27282754,-0.05498293
-2.06203102,4.00233381,-1.62094277,0.34353943,-0.15818643,1.64544905,-0.47578895,0.72864688,-0.29101770,2.17791030,-1.13716677,0.00554943,-0.00035597,0.03816006,-0.00750489,0.02257597,-0.00128830,0.27200680,-0.05501251
-2.05602801,3.96976721,-1.60656940,0.33903753,-0.14883236,1.62571335,-0.45414599,0.71995814,-0.29211278,2.15882897,-1.15181828,0.00553331,-0.00033826,0.03871531,-0.00719473,0.02299515,-0.00119103,0.27115594,-0.05507457
-2.05002501,3.93940663,-1.59684758,0.33418015,-0.14010273,1.60748147,-0.43381584,0.71152928,-0.29424719,2.14125794,-1.16977867,0.00548215,-0.00032103,0.03924657,-0.00692162,0.02334100,-0.00109934,0.27027098,-0.05518940
-2.04402201,3.91149904,-1.59237062,0.32900134,-0.13208490,1.59069726,-0.41501530,0.70353049,-0.29744974,2.12552864,-1.19142599,0.00539754,-0.00030448,0.03974744,-0.00669101,0.02360336,-0.00101467,0.26934585,-0.05537580
-2.03801901,3.88620594,-1.59358716,0.32353846,-0.12484717,1.57527547,-0.39791605,0.69611087,-0.30172122,2.11189856,-1.21704106,0.00528180,-0.00028875,0.04021160,-0.00650743,0.02377342,-0.00093835,0.26837255,-0.05565069
-2.03201601,3.86359948,-1.60079942,0.31783164,-0.11843999,1.56111348,-0.38264885,0.68939158,-0.30703529,2.10053698,-1.24679936,0.00513794,-0.00027400,0.04063287,-0.00637465,0.02384395,-0.00087162,0.26734141,-0.05602885
