energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.24462231,4.03297978,0.43584923,3.20191951,0.01269994,0.04888311,0.26753426,0.00000000,0.24995531,0.17748318
-3.23861931,4.01352992,0.42857155,3.17985416,0.01354172,0.04840811,0.26490833,0.00000000,0.24688007,0.17994516
-3.23261631,4.00027046,0.42229547,3.16262438,0.01445371,0.04797073,0.26304201,0.00000000,0.24456580,0.18259366
-3.22661331,3.99298160,0.41704128,3.15008269,0.01543767,0.04757545,0.26191102,0.00000000,0.24300634,0.18538571
-3.22061031,3.99130224,0.41281087,3.14197400,0.01649534,0.04722608,0.26147783,0.00000000,0.24217549,0.18827132
-3.21460730,3.99474406,0.40958801,3.13794639,0.01762841,0.04692557,0.26169327,0.00000000,0.24202862,0.19119502
-3.20860430,4.00270661,0.40733871,3.13756263,0.01883842,0.04667583,0.26249811,0.00000000,0.24250475,0.19409751
-3.20260130,4.01449270,0.40601156,3.14031192,0.02012661,0.04647749,0.26382467,0.00000000,0.24352873,0.19691718
-3.19659830,4.02932326,0.40553818,3.14562124,0.02149373,0.04632970,0.26559815,0.00000000,0.24501361,0.19959163
-3.19059530,4.04635137,0.40583368,3.15286606,0.02293986,0.04622992,0.26773788,0.00000000,0.24686303,0.20205897
-3.18459230,4.06467523,0.40679730,3.16138016,0.02446413,0.04617376,0.27015838,0.00000000,0.24897363,0.20425904
-3.17858929,4.08335015,0.40831323,3.17046462,0.02606445,0.04615485,0.27277034,0.00000000,0.25123733,0.20613435
-3.17258629,4.10139986,0.41025168,3.17939628,0.02773726,0.04616478,0.27548140,0.00000000,0.25354361,0.20763100
-3.16658329,4.11782743,0.41247036,3.18743569,0.02947728,0.04619314,0.27819702,0.00000000,0.25578155,0.20869931
-3.16058029,4.13162629,0.41481630,3.19383514,0.03127725,0.04622758,0.28082127,0.00000000,0.25784189,0.20929443
-3.15457729,4.14179197,0.41712823,3.19784696,0.03312775,0.04625408,0.28325776,0.00000000,0.25961886,0.20937685
-3.14857429,4.14733472,0.41923935,3.19873254,0.03501708,0.04625719,0.28541066,0.00000000,0.26101206,0.20891285
-3.14257129,4.14729350,0.42098061,3.19577215,0.03693121,0.04622042,0.28718592,0.00000000,0.26192815,0.20787496
-3.13656828,4.14075141,0.42218436,3.18827579,0.03885382,0.04612676,0.28849266,0.00000000,0.26228254,0.20624240
-3.13056528,4.12685243,0.42268837,3.17559501,0.04076639,0.04595917,0.28924469,0.00000000,0.26200109,0.20400154
-3.12456228,4.10481924,0.42233994,3.15713546,0.04264849,0.04570116,0.28936221,0.00000000,0.26102161,0.20114639
-3.11855928,4.07397168,0.42100018,3.13237001,0.04447806,0.04533740,0.28877361,0.00000000,0.25929546,0.19767903
-3.11255628,4.03374518,0.41854806,3.10085188,0.04623188,0.04485429,0.28741730,0.00000000,0.25678890,0.19361006
-3.10655328,3.98370841,0.41488418,3.06222734,0.04788610,0.04424053,0.28524345,0.00000000,0.25348441,0.18895896
-3.10055028,3.92357946,0.40993411,3.01624741,0.04941681,0.04348757,0.28221563,0.00000000,0.24938170,0.18375428
-3.09454727,3.85323955,0.40365106,2.96277799,0.05080071,0.04259003,0.27831224,0.00000000,0.24449860,0.17803384
-3.08854427,3.77274373,0.39601779,2.90180792,0.05201588,0.04154597,0.27352765,0.00000000,0.23887154,0.17184453
-3.08254127,3.68232776,0.38704769,2.83345442,0.05304239,0.04035706,0.26787293,0.00000000,0.23255572,0.16524214
-3.07653827,3.58241075,0.37678491,2.75796566,0.05386312,0.03902861,0.26137621,0.00000000,0.22562482,0.15829081
-3.07053527,3.47359328,0.36530355,2.67572014,0.05446436,0.03756947,0.25408262,0.00000000,0.21817036,0.15106232
-3.06453227,3.35665076,0.35270595,2.58722275,0.05483645,0.03599178,0.24605370,0.00000000,0.21030055,0.14363521
-3.05852926,3.23252223,0.33912009,2.49309761,0.05497428,0.03431064,0.23736642,0.00000000,0.20213865,0.13609366
-3.05252626,3.10229473,0.32469626,2.39407775,0.05487768,0.03254365,0.22811180,0.00000000,0.19382093,0.12852629
-3.04652326,2.96718385,0.30960312,2.29099191,0.05455165,0.03071041,0.21839309,0.00000000,0.18549424,0.12102480
-3.04052026,2.82851075,0.29402319,2.18474888,0.05400647,0.02883187,0.20832375,0.00000000,0.17731316,0.11368265
-3.03451726,2.68767653,0.27814814,2.07631973,0.05325758,0.02692981,0.19802505,0.00000000,0.16943687,0.10659363
-3.02851426,2.54613467,0.26217384,1.96671850,0.05232535,0.02502614,0.18762371,0.00000000,0.16202580,0.09985058
-3.02251126,2.40536215,0.24629548,1.85698179,0.05123457,0.02314237,0.17724926,0.00000000,0.15523814,0.09354412
-3.01650825,2.26683013,0.23070281,1.74814789,0.05001391,0.02129907,0.16703155,0.00000000,0.14922627,0.08776151
-3.01050525,2.13197508,0.21557576,1.64123594,0.04869510,0.01951532,0.15709823,0.00000000,0.14413327,0.08258572
-3.00450225,2.00217075,0.20108039,1.53722568,0.04731203,0.01780839,0.14757245,0.00000000,0.14008953,0.07809455
-2.99849925,1.87870208,0.18736549,1.43703826,0.04589978,0.01619341,0.13857066,0.00000000,0.13720966,0.07435997
-2.99249625,1.76274131,0.17455971,1.34151861,0.04449356,0.01468310,0.13020069,0.00000000,0.13558968,0.07144758
-2.98649325,1.65532708,0.16276933,1.25141985,0.04312759,0.01328773,0.12256011,0.00000000,0.13530473,0.06941623
-2.98049025,1.55734692,0.15207678,1.16739004,0.04183408,0.01201503,0.11573477,0.00000000,0.13640726,0.06831773
-2.97448724,1.46952353,0.14253984,1.08996166,0.04064219,0.01087028,0.10979776,0.00000000,0.13892591,0.06819665
-2.96848424,1.39240519,0.13419153,1.01954407,0.03957713,0.00985641,0.10480857,0.00000000,0.14286506,0.06909020
-2.96248124,1.32636052,0.12704068,0.95641916,0.03865942,0.00897423,0.10081258,0.00000000,0.14820515,0.07102816
-2.95647824,1.27157774,0.12107311,0.90074022,0.03790428,0.00822263,0.09784080,0.00000000,0.15490381,0.07403286
-2.95047524,1.22806839,0.11625347,0.85253418,0.03732125,0.00759890,0.09590990,0.00000000,0.16289784,0.07811911
-2.94447224,1.19567545,0.11252756,0.81170708,0.03691399,0.00709901,0.09502249,0.00000000,0.17210591,0.08329425
-2.93846923,1.17408553,0.10982509,0.77805254,0.03668034,0.00671791,0.09516758,0.00000000,0.18243205,0.08955812
-2.93246623,1.16284489,0.10806286,0.75126302,0.03661257,0.00644984,0.09632128,0.00000000,0.19376972,0.09690314
-2.92646323,1.16137862,0.10714818,0.73094356,0.03669788,0.00628867,0.09844770,0.00000000,0.20600643,0.10531430
-2.92046023,1.16901248,0.10698254,0.71662730,0.03691903,0.00622810,0.10149999,0.00000000,0.21902855,0.11476933
-2.91445723,1.18499658,0.10746525,0.70779255,0.03725514,0.00626196,0.10542148,0.00000000,0.23272633,0.12523882
-2.90845423,1.20853011,0.10849712,0.70388059,0.03768266,0.00638440,0.11014702,0.00000000,0.24699858,0.13668648
-2.90245123,1.23878623,0.10998395,0.70431357,0.03817635,0.00659010,0.11560441,0.00000000,0.26175709,0.14906947
-2.89644822,1.27493623,0.11183977,0.70851209,0.03871029,0.00687434,0.12171581,0.00000000,0.27693021,0.16233878
-2.89044522,1.31617208,0.11398965,0.71591151,0.03925893,0.00723317,0.12839936,0.00000000,0.29246554,0.17643977
-2.88444222,1.36172652,0.11637212,0.72597674,0.03979805,0.00766341,0.13557072,0.00000000,0.30833145,0.19131280
-2.87843922,1.41089011,0.11894095,0.73821473,0.04030553,0.00816272,0.14314469,0.00000000,0.32451723,0.20689390
-2.87243622,1.46302445,0.12166634,0.75218456,0.04076217,0.00872954,0.15103681,0.00000000,0.34103186,0.22311556
-2.86643322,1.51757140,0.12453546,0.76750452,0.04115213,0.00936304,0.15916489,0.00000000,0.35790125,0.23990750
-2.86043022,1.57405787,0.12755226,0.78385637,0.04146337,0.01006309,0.16745055,0.00000000,0.37516413,0.25719755
-2.85442721,1.63209632,0.13073667,0.80098650,0.04168778,0.01083010,0.17582057,0.00000000,0.39286672,0.27491237
-2.84842421,1.69138113,0.13412311,0.81870433,0.04182119,0.01166491,0.18420822,0.00000000,0.41105637,0.29297822
-2.84242121,1.75168108,0.13775848,0.83687797,0.04186317,0.01256865,0.19255434,0.00000000,0.42977450,0.31132155
-2.83641821,1.81282863,0.14169957,0.85542776,0.04181667,0.01354258,0.20080824,0.00000000,0.44904939,0.32986943
-2.83041521,1.87470661,0.14601019,0.87431791,0.04168759,0.01458790,0.20892843,0.00000000,0.46888890,0.34854983
-2.82441221,1.93723306,0.15075795,0.89354686,0.04148418,0.01570562,0.21688303,0.00000000,0.48927401,0.36729167
-2.81840920,2.00034509,0.15601087,0.91313681,0.04121639,0.01689635,0.22464985,0.00000000,0.51015317,0.38602462
-2.81240620,2.06398248,0.16183403,0.93312308,0.04089528,0.01816017,0.23221628,0.00000000,0.53143818,0.40467869
-2.80640320,2.12807200,0.16828624,0.95354365,0.04053230,0.01949642,0.23957873,0.00000000,0.55300181,0.42318361
-2.80040020,2.19251307,0.17541694,0.97442941,0.04013873,0.02090359,0.24674183,0.00000000,0.57467734,0.44146803
-2.79439720,2.25716535,0.18326339,0.99579554,0.03972511,0.02237914,0.25371727,0.00000000,0.59626027,0.45945862
-2.78839420,2.32183898,0.19184829,1.01763431,0.03930082,0.02391942,0.26052235,0.00000000,0.61751214,0.47707905
-2.78239120,2.38628772,0.20117782,1.03990945,0.03887370,0.02551957,0.26717838,0.00000000,0.63816642,0.49424913
-2.77638819,2.45020526,0.21124024,1.06255246,0.03844988,0.02717340,0.27370872,0.00000000,0.65793614,0.51088399
-2.77038519,2.51322493,0.22200507,1.08546056,0.03803360,0.02887339,0.28013689,0.00000000,0.67652306,0.52689356
-2.76438219,2.57492279,0.23342285,1.10849669,0.03762725,0.03061068,0.28648454,0.00000000,0.69362795,0.54218235
-2.75837919,2.63482394,0.24542560,1.13149112,0.03723150,0.03237511,0.29276949,0.00000000,0.70896137,0.55664972
-2.75237619,2.69241184,0.25792782,1.15424475,0.03684549,0.03415527,0.29900399,0.00000000,0.72225467,0.57019065
-2.74637319,2.74714052,0.27082823,1.17653393,0.03646710,0.03593871,0.30519324,0.00000000,0.73327047,0.58269708
-2.74037019,2.79844899,0.28401206,1.19811643,0.03609335,0.03771209,0.31133417,0.00000000,0.74181236,0.59405989
-2.73436718,2.84577768,0.29735396,1.21873855,0.03572075,0.03946148,0.31741482,0.00000000,0.74773314,0.60417140
-2.72836418,2.88858626,0.31072146,1.23814297,0.03534573,0.04117268,0.32341412,0.00000000,0.75094147,0.61292853
-2.72236118,2.92637223,0.32397893,1.25607709,0.03496504,0.04283164,0.32930225,0.00000000,0.75140645,0.62023625
-2.71635818,2.95868975,0.33699188,1.27230170,0.03457617,0.04442490,0.33504165,0.00000000,0.74916013,0.62601149
-2.71035518,2.98516797,0.34963169,1.28659954,0.03417769,0.04594012,0.34058845,0.00000000,0.74429767,0.63018713
-2.70435218,3.00552812,0.36178036,1.29878353,0.03376953,0.04736662,0.34589456,0.00000000,0.73697539,0.63271589
-2.69834917,3.01959874,0.37333539,1.30870434,0.03335325,0.04869593,0.35091010,0.00000000,0.72740667,0.63357402
-2.69234617,3.02732820,0.38421450,1.31625702,0.03293214,0.04992238,0.35558625,0.00000000,0.71585588,0.63276441
-2.68634317,3.02879393,0.39435995,1.32138634,0.03251133,0.05104360,0.35987817,0.00000000,0.70263077,0.63031901
-2.68034017,3.02420766,0.40374243,1.32409062,0.03209768,0.05206102,0.36374810,0.00000000,0.68807342,0.62630024
-2.67433717,3.01391617,0.41236412,1.32442375,0.03169972,0.05298019,0.36716823,0.00000000,0.67255021,0.62080138
-2.66833417,2.99839719,0.42026088,1.32249523,0.03132734,0.05381106,0.37012329,0.00000000,0.65644114,0.61394565
-2.66233117,2.97825019,0.42750330,1.31846817,0.03099156,0.05456812,0.37261271,0.00000000,0.64012884,0.60588398
-2.65632816,2.95418218,0.43419653,1.31255504,0.03070405,0.05527026,0.37465211,0.00000000,0.62398767,0.59679159
-2.65032516,2.92698853,0.44047866,1.30501140,0.03047674,0.05594054,0.37627402,0.00000000,0.60837316,0.58686323
-2.64432216,2.89752959,0.44651776,1.29612760,0.03032130,0.05660574,0.37752789,0.00000000,0.59361216,0.57630743
-2.63831916,2.86670350,0.45250737,1.28621885,0.03024861,0.05729567,0.37847903,0.00000000,0.57999396,0.56533987
-2.63231616,2.83541638,0.45866071,1.27561381,0.03026828,0.05804233,0.37920675,0.00000000,0.56776261,0.55417620
-2.62631316,2.80455082,0.46520352,1.26464236,0.03038814,0.05887888,0.37980169,0.00000000,0.55711062,0.54302458
-2.62031016,2.77493411,0.47236589,1.25362284,0.03061378,0.05983845,0.38036222,0.00000000,0.54817423,0.53207833
-2.61430715,2.74730732,0.48037320,1.24284943,0.03094818,0.06095288,0.38099038,0.00000000,0.54103037,0.52150895
-2.60830415,2.72229679,0.48943660,1.23258011,0.03139145,0.06225132,0.38178724,0.00000000,0.53569538,0.51146001
-2.60230115,2.70038911,0.49974323,1.22302594,0.03194056,0.06375896,0.38284798,0.00000000,0.53212542,0.50204208
-2.59629815,2.68191096,0.51144670,1.21434191,0.03258929,0.06549563,0.38425703,0.00000000,0.53021872,0.49332895
-2.59029515,2.66701449,0.52465810,1.20661996,0.03332825,0.06747465,0.38608327,0.00000000,0.52981946,0.48535542
-2.58429215,2.65566923,0.53943812,1.19988449,0.03414499,0.06970174,0.38837573,0.00000000,0.53072321,0.47811673
-2.57828914,2.64766077,0.55579034,1.19409047,0.03502424,0.07217419,0.39115986,0.00000000,0.53268373,0.47156963
-2.57228614,2.64259637,0.57365646,1.18912439,0.03594825,0.07488028,0.39443467,0.00000000,0.53542094,0.46563502
-2.56628314,2.63991737,0.59291329,1.18480793,0.03689719,0.07779897,0.39817083,0.00000000,0.53862982,0.46020212
-2.56028014,2.63891785,0.61337220,1.18090417,0.03784963,0.08089989,0.40230985,0.00000000,0.54198988,0.45513385
-2.55427714,2.63876877,0.63478068,1.17712623,0.03878309,0.08414377,0.40676455,0.00000000,0.54517498,0.45027323
-2.54827414,2.63854676,0.65682653,1.17314776,0.03967459,0.08748305,0.41142056,0.00000000,0.54786314,0.44545041
-2.54227114,2.63726623,0.67914430,1.16861503,0.04050122,0.09086296,0.41613918,0.00000000,0.54974604,0.44049014
-2.53626813,2.63391368,0.70132399,1.16316001,0.04124072,0.09422281,0.42076121,0.00000000,0.55053785,0.43521920
-2.53026513,2.62748297,0.72292174,1.15641399,0.04187205,0.09749758,0.42511180,0.00000000,0.54998328,0.42947353
-2.52426213,2.61701007,0.74347226,1.14802128,0.04237588,0.10061974,0.42900618,0.00000000,0.54786442,0.42310483
-2.51825913,2.60160639,0.76250247,1.13765232,0.04273508,0.10352121,0.43225584,0.00000000,0.54400634,0.41598629
-2.51225613,2.58048934,0.77954597,1.12501600,0.04293510,0.10613539,0.43467529,0.00000000,0.53828126,0.40801729
-2.50625313,2.55300936,0.79415790,1.10987058,0.04296437,0.10839932,0.43608877,0.00000000,0.53061124,0.39912700
-2.50025013,2.51867253,0.80592952,1.09203305,0.04281452,0.11025563,0.43633702,0.00000000,0.52096932,0.38927676
-2.49424712,2.47715834,0.81450205,1.07138655,0.04248062,0.11165451,0.43528351,0.00000000,0.50937929,0.37846120
-2.48824412,2.42833212,0.81957925,1.04788580,0.04196127,0.11255538,0.43282018,0.00000000,0.49591408,0.36670825
-2.48224112,2.37225197,0.82093827,1.02156027,0.04125865,0.11292841,0.42887234,0.00000000,0.48069284,0.35407804
-2.47623812,2.30917017,0.81843835,0.99251528,0.04037851,0.11275560,0.42340251,0.00000000,0.46387716,0.34066086
-2.47023512,2.23952926,0.81202695,0.96093082,0.03933000,0.11203159,0.41641312,0.00000000,0.44566620,0.32657432
-2.46423212,2.16395294,0.80174324,0.92705832,0.03812552,0.11076406,0.40794796,0.00000000,0.42629138,0.31195993
-2.45822911,2.08323233,0.78771859,0.89121556,0.03678043,0.10897368,0.39809228,0.00000000,0.40601048,0.29697912
-2.45222611,1.99830791,0.77017424,0.85377962,0.03531274,0.10669367,0.38697150,0.00000000,0.38510155,0.28180910
-2.44622311,1.91024784,0.74941604,0.81517849,0.03374270,0.10396901,0.37474869,0.00000000,0.36385671,0.26663843
-2.44022011,1.82022318,0.72582656,0.77588112,0.03209239,0.10085515,0.36162076,0.00000000,0.34257602,0.25166268
-2.43421711,1.72948071,0.69985485,0.73638663,0.03038523,0.09741651,0.34781351,0.00000000,0.32156158,0.23708007
-2.42821411,1.63931395,0.67200408,0.69721254,0.02864546,0.09372463,0.33357585,0.00000000,0.30111191,0.22308735
-2.42221111,1.55103320,0.64281769,0.65888263,0.02689766,0.08985613,0.31917311,0.00000000,0.28151671,0.20987585
-2.41620810,1.46593522,0.61286434,0.62191453,0.02516620,0.08589047,0.30487990,0.00000000,0.26305201,0.19762776
-2.41020510,1.38527315,0.58272236,0.58680744,0.02347474,0.08190774,0.29097266,0.00000000,0.24597577,0.18651275
-2.40420210,1.31022755,0.55296395,0.55403018,0.02184576,0.07798631,0.27772206,0.00000000,0.23052391,0.17668486
-2.39819910,1.24187907,0.52413998,0.52401002,0.02030009,0.07420069,0.26538569,0.00000000,0.21690674,0.16827962
-2.39219610,1.18118334,0.49676555,0.49712238,0.01885652,0.07061948,0.25420096,0.00000000,0.20530589,0.16141159
-2.38619310,1.12894885,0.47130695,0.47368183,0.01753148,0.06730349,0.24437879,0.00000000,0.19587149,0.15617213
-2.38019010,1.08581815,0.44817028,0.45393446,0.01633874,0.06430421,0.23609799,0.00000000,0.18871993,0.15262761
-2.37418709,1.05225301,0.42769211,0.43805203,0.01528922,0.06166256,0.22950064,0.00000000,0.18393183,0.15081787
-2.36818409,1.02852392,0.41013240,0.42612792,0.01439084,0.05940799,0.22468859,0.00000000,0.18155062,0.15075523
-2.36218109,1.01470426,0.39566981,0.41817509,0.01364851,0.05755795,0.22172116,0.00000000,0.18158146,0.15242391
-2.35617809,1.01066950,0.38439951,0.41412619,0.01306412,0.05611774,0.22061413,0.00000000,0.18399079,0.15577992
-2.35017509,1.01610136,0.37633356,0.41383575,0.01263667,0.05508080,0.22134007,0.00000000,0.18870638,0.16075166
-2.34417209,1.03049732,0.37140364,0.41708457,0.01236242,0.05442927,0.22382993,0.00000000,0.19561817,0.16724097
-2.33816908,1.05318506,0.36946620,0.42358622,0.01223514,0.05413496,0.22797596,0.00000000,0.20457981,0.17512501
-2.33216608,1.08334177,0.37030964,0.43299543,0.01224645,0.05416061,0.23363572,0.00000000,0.21541101,0.18425871
-2.32616308,1.12001788,0.37366346,0.44491829,0.01238611,0.05446144,0.24063720,0.00000000,0.22790088,0.19447788
-2.32016008,1.16216462,0.37920890,0.45892390,0.01264253,0.05498679,0.24878480,0.00000000,0.24181204,0.20560304
-2.31415708,1.20866468,0.38659082,0.47455724,0.01300311,0.05568208,0.25786591,0.00000000,0.25688575,0.21744376
-2.30815408,1.25836511,0.39543042,0.49135274,0.01345479,0.05649069,0.26765807,0.00000000,0.27284776,0.22980341
-2.30215108,1.31011136,0.40533838,0.50884827,0.01398448,0.05735598,0.27793618,0.00000000,0.28941495,0.24248430
-2.29614807,1.36278139,0.41592795,0.52659893,0.01457959,0.05822315,0.28847970,0.00000000,0.30630251,0.25529296
-2.29014507,1.41531858,0.42682768,0.54419021,0.01522842,0.05904107,0.29907948,0.00000000,0.32323140,0.26804530
-2.28414207,1.46676220,0.43769317,0.56125006,0.01592067,0.05976387,0.30954400,0.00000000,0.33993593,0.28057161
-2.27813907,1.51627431,0.44821764,0.57745934,0.01664775,0.06035238,0.31970466,0.00000000,0.35617113,0.29272103
-2.27213607,1.56316191,0.45814084,0.59256019,0.01740310,0.06077521,0.32942008,0.00000000,0.37171961,0.30436541
-2.26613307,1.60689344,0.46725603,0.60636207,0.01818241,0.06100957,0.33857912,0.00000000,0.38639752,0.31540224
-2.26013007,1.64710884,0.47541480,0.61874514,0.01898372,0.06104178,0.34710246,0.00000000,0.40005951,0.32575671
-2.25412706,1.68362282,0.48252959,0.62966076,0.01980745,0.06086740,0.35494289,0.00000000,0.41260222,0.33538254
-2.24812406,1.71642100,0.48857380,0.63912916,0.02065625,0.06049104,0.36208401,0.00000000,0.42396633,0.34426176
-2.24212106,1.74564925,0.49357958,0.64723434,0.02153477,0.05992590,0.36853777,0.00000000,0.43413680,0.35240330
-2.23611806,1.77159651,0.49763342,0.65411634,0.02244930,0.05919294,0.37434063,0.00000000,0.44314152,0.35984056
-2.23011506,1.79467211,0.50086966,0.65996138,0.02340733,0.05831987,0.37954891,0.00000000,0.45104822,0.36662797
-2.22411206,1.81537843,0.50346240,0.66499008,0.02441693,0.05733990,0.38423325,0.00000000,0.45795978,0.37283680
-2.21810905,1.83428027,0.50561600,0.66944453,0.02548615,0.05629034,0.38847271,0.00000000,0.46400828,0.37855045
-2.21210605,1.85197241,0.50755467,0.67357460,0.02662235,0.05521116,0.39234869,0.00000000,0.46934793,0.38385931
-2.20610305,1.86904676,0.50951160,0.67762429,0.02783145,0.05414341,0.39593905,0.00000000,0.47414720,0.38885568
-2.20010005,1.88606063,0.51171805,0.68181855,0.02911728,0.05312779,0.39931268,0.00000000,0.47858067,0.39362872
-2.19409705,1.90350761,0.51439284,0.68635131,0.03048096,0.05220317,0.40252479,0.00000000,0.48282070,0.39825992
-2.18809405,1.92179220,0.51773262,0.69137518,0.03192032,0.05140531,0.40561326,0.00000000,0.48702954,0.40281911
-2.18209105,1.94120926,0.52190335,0.69699326,0.03342951,0.05076569,0.40859597,0.00000000,0.49135203,0.40736124
-2.17608804,1.96192899,0.52703315,0.70325334,0.03499869,0.05031058,0.41146945,0.00000000,0.49590923,0.41192398
-2.17008504,1.98398805,0.53320680,0.71014480,0.03661397,0.05006021,0.41420875,0.00000000,0.50079327,0.41652633
-2.16408204,2.00728666,0.54046199,0.71759818,0.03825744,0.05002830,0.41676855,0.00000000,0.50606341,0.42116806
-2.15807904,2.03159185,0.54878739,0.72548734,0.03990746,0.05022168,0.41908533,0.00000000,0.51174361,0.42583002
-2.15207604,2.05654617,0.55812242,0.73363415,0.04153909,0.05064022,0.42108054,0.00000000,0.51782150,0.43047534
-2.14607304,2.08168135,0.56835879,0.74181530,0.04312474,0.05127689,0.42266446,0.00000000,0.52424864,0.43505119
-2.14007004,2.10643599,0.57934342,0.74977091,0.04463491,0.05211805,0.42374070,0.00000000,0.53094227,0.43949118
-2.13406703,2.13017640,0.59088285,0.75721449,0.04603912,0.05314391,0.42421080,0.00000000,0.53778806,0.44371810
-2.12806403,2.15221953,0.60274862,0.76384377,0.04730684,0.05432913,0.42397907,0.00000000,0.54464397,0.44764699
-2.12206103,2.17185702,0.61468362,0.76935190,0.04840852,0.05564351,0.42295704,0.00000000,0.55134494,0.45118832
-2.11605803,2.18837941,0.62640911,0.77343861,0.04931663,0.05705288,0.42106763,0.00000000,0.55770829,0.45425127
-2.11005503,2.20109976,0.63763212,0.77582078,0.05000657,0.05851994,0.41824874,0.00000000,0.56353955,0.45674695
-2.10405203,2.20937582,0.64805317,0.77624219,0.05045759,0.06000527,0.41445612,0.00000000,0.56863871,0.45859155
-2.09804902,2.21263035,0.65737401,0.77448199,0.05065351,0.06146832,0.40966547,0.00000000,0.57280669,0.45970933
-2.09204602,2.21036903,0.66530526,0.77036174,0.05058333,0.06286844,0.40387376,0.00000000,0.57585182,0.46003551
-2.08604302,2.20219588,0.67157378,0.76375091,0.05024161,0.06416594,0.39709975,0.00000000,0.57759638,0.45951900
-2.08004002,2.18782576,0.67592970,0.75457063,0.04962871,0.06532306,0.38938374,0.00000000,0.57788290,0.45812497
-2.07403702,2.16709429,0.67815287,0.74279585,0.04875080,0.06630499,0.38078672,0.00000000,0.57658028,0.45583721
-2.06803402,2.13996487,0.67805876,0.72845583,0.04761968,0.06708078,0.37138888,0.00000000,0.57358957,0.45266044
-2.06203102,2.10653318,0.67550357,0.71163322,0.04625244,0.06762418,0.36128777,0.00000000,0.56884927,0.44862229
-2.05602801,2.06702914,0.67038850,0.69246179,0.04467089,0.06791441,0.35059609,0.00000000,0.56234008,0.44377523
-2.05002501,2.02181651,0.66266309,0.67112302,0.04290101,0.06793682,0.33943937,0.00000000,0.55408903,0.43819807
-2.04402201,1.97139036,0.65232751,0.64784184,0.04097213,0.06768335,0.32795355,0.00000000,0.54417275,0.43199733
-2.03801901,1.91637246,0.63943372,0.62288153,0.03891620,0.06715292,0.31628268,0.00000000,0.53271994,0.42530812
-2.03201601,1.85750472,0.62408546,0.59653817,0.03676689,0.06635165,0.30457678,0.00000000,0.51991274,0.41829471
-2.02601301,1.79564093,0.60643704,0.56913480,0.03455887,0.06529281,0.29298994,0.00000000,0.50598706,0.41115058
-2.02001001,1.73173669,0.58669082,0.54101526,0.03232695,0.06399675,0.28167874,0.00000000,0.49123164,0.40409795
-2.01400700,1.66683785,0.56509361,0.51253810,0.03010542,0.06249052,0.27080107,0.00000000,0.47598593,0.39738679
-2.00800400,1.60206745,0.54193188,0.48407051,0.02792739,0.06080738,0.26051524,0.00000000,0.46063653,0.39129318
-2.00200100,1.53861130,0.51752598,0.45598244,0.02582425,0.05898618,0.25097952,0.00000000,0.44561235,0.38611709
-1.99599800,1.47770227,0.49222351,0.42864089,0.02382527,0.05707051,0.24235197,0.00000000,0.43137847,0.38217947
-1.98999500,1.42060352,0.46639200,0.40240454,0.02195722,0.05510786,0.23479063,0.00000000,0.41842853,0.37981873
-1.98399200,1.36859069,0.44041118,0.37761860,0.02024413,0.05314859,0.22845379,0.00000000,0.40727608,0.37938654
-1.97798899,1.32293319,0.41466500,0.35461004,0.01870717,0.05124487,0.22350051,0.00000000,0.39844466,0.38124294
-1.97198599,1.28487488,0.38953361,0.33368315,0.01736452,0.04944963,0.22009103,0.00000000,0.39245688,0.38575087
-1.96598299,1.25561400,0.36538568,0.31511541,0.01623134,0.04781546,0.21838716,0.00000000,0.38982272,0.39326991
-1.95997999,1.23628285,0.34257112,0.29915373,0.01531976,0.04639358,0.21855228,0.00000000,0.39102710,0.40414952
-1.95397699,1.22792705,0.32141441,0.28601106,0.01463891,0.04523278,0.22075107,0.00000000,0.39651707,0.41872157
-1.94797399,1.23148484,0.30220882,0.27586333,0.01419494,0.04437857,0.22514864,0.00000000,0.40668891,0.43729237
-1.94197099,1.24776653,0.28521150,0.26884685,0.01399102,0.04387230,0.23190893,0.00000000,0.42187528,0.46013415
-1.93596798,1.27743437,0.27063955,0.26505616,0.01402736,0.04375045,0.24119247,0.00000000,0.44233294,0.48747625
-1.92996498,1.32098325,0.25866717,0.26454224,0.01430120,0.04404403,0.25315319,0.00000000,0.46823133,0.51949594
-1.92396198,1.37872261,0.24942383,0.26731139,0.01480677,0.04477806,0.26793442,0.00000000,0.49964239,0.55630942
-1.91795898,1.45076000,0.24299344,0.27332462,0.01553530,0.04597121,0.28566398,0.00000000,0.53653203,0.59796280
-1.91195598,1.53698693,0.23941452,0.28249769,0.01647495,0.04763562,0.30644854,0.00000000,0.57875372,0.64442383
-1.90595298,1.63706756,0.23868113,0.29470185,0.01761088,0.04977668,0.33036731,0.00000000,0.62604441,0.69557431
-1.89994997,1.75043085,0.24074473,0.30976535,0.01892519,0.05239312,0.35746531,0.00000000,0.67802340,0.75120384
-1.89394697,1.87626689,0.24551663,0.32747570,0.02039708,0.05547712,0.38774648,0.00000000,0.73419415,0.81100511
-1.88794397,2.01352793,0.25287107,0.34758275,0.02200299,0.05901450,0.42116688,0.00000000,0.79394946,0.87457123
-1.88194097,2.16093475,0.26264875,0.36980263,0.02371677,0.06298509,0.45762844,0.00000000,0.85657997,0.94139537
