energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.18459230,6.23409012,0.17352651,1.56387715,0.62430725,3.94677171,0.01425997,0.06735132,0.04185701,0.15731647
-3.17858929,6.33303256,0.17842080,1.56943934,0.64175312,4.01928786,0.01426357,0.07108085,0.04182972,0.16464783
-3.17258629,6.43893178,0.18416135,1.57765442,0.65869294,4.09507304,0.01440217,0.07490037,0.04186038,0.17221700
-3.16658329,6.55138034,0.19072057,1.58849280,0.67501956,4.17383901,0.01466370,0.07879250,0.04193760,0.17997823
-3.16058029,6.66977888,0.19805563,1.60186057,0.69063963,4.25518997,0.01503440,0.08273789,0.04204959,0.18788228
-3.15457729,6.79332543,0.20610742,1.61759058,0.70547351,4.33862233,0.01549903,0.08671495,0.04218436,0.19587641
-3.14857429,6.92101098,0.21479975,1.63543658,0.71945467,4.42352765,0.01604104,0.09069967,0.04232982,0.20390428
-3.14257129,7.05162181,0.22403900,1.65507036,0.73252853,4.50919855,0.01664286,0.09466540,0.04247394,0.21190605
-3.13656828,7.18374902,0.23371430,1.67608268,0.74465090,4.59483763,0.01728614,0.09858282,0.04260498,0.21981842
-3.13056528,7.31580509,0.24369824,1.69798761,0.75578615,4.67956910,0.01795211,0.10241987,0.04271156,0.22757488
-3.12456228,7.44604721,0.25384813,1.72023059,0.76590511,4.76245280,0.01862185,0.10614191,0.04278291,0.23510605
-3.11855928,7.57260660,0.26400793,1.74219961,0.77498294,4.84250009,0.01927668,0.10971196,0.04280900,0.24234017
-3.11255628,7.69352314,0.27401067,1.76323931,0.78299703,4.91869129,0.01989855,0.11309104,0.04278070,0.24920381
-3.10655328,7.80678409,0.28368156,1.78266739,0.78992508,4.98999399,0.02047040,0.11623875,0.04268995,0.25562272
-3.10055028,7.91036583,0.29284150,1.79979255,0.79574343,5.05538192,0.02097649,0.11911389,0.04252986,0.26152291
-3.09454727,8.00227724,0.30131107,1.81393352,0.80042581,5.11385374,0.02140281,0.12167529,0.04229485,0.26683183
-3.08854427,8.08060367,0.30891484,1.82443822,0.80394248,5.16445145,0.02173737,0.12388274,0.04198074,0.27147984
-3.08254127,8.14354990,0.31548590,1.83070238,0.80626001,5.20627796,0.02197046,0.12569801,0.04158478,0.27540168
-3.07653827,8.18948116,0.32087034,1.83218705,0.80734143,5.23851358,0.02209486,0.12708593,0.04110568,0.27853807
-3.07053527,8.21696088,0.32493174,1.82843413,0.80714711,5.26043094,0.02210599,0.12801551,0.04054358,0.28083738
-3.06453227,8.22478409,0.32755533,1.81907961,0.80563604,5.27140833,0.02200197,0.12846102,0.03990002,0.28225718
-3.05852926,8.21200562,0.32865171,1.80386391,0.80276765,5.27094096,0.02178359,0.12840304,0.03917784,0.28276576
-3.05252626,8.17796221,0.32815993,1.78263908,0.79850402,5.25865015,0.02145422,0.12782931,0.03838104,0.28234348
-3.04652326,8.12228788,0.32604994,1.75537256,0.79281235,5.23429014,0.02101963,0.12673552,0.03751464,0.28098377
-3.04052026,8.04492211,0.32232403,1.72214751,0.78566762,5.19775231,0.02048772,0.12512585,0.03658450,0.27869399
-3.03451726,7.94611055,0.31701743,1.68315969,0.77705530,5.14906689,0.01986824,0.12301321,0.03559715,0.27549579
-3.02851426,7.82639827,0.31019788,1.63871112,0.76697391,5.08840182,0.01917237,0.12041934,0.03455955,0.27142516
-3.02251126,7.68661569,0.30196421,1.58920071,0.75543737,5.01605898,0.01841239,0.11737451,0.03347894,0.26653201
-3.01650825,7.52785770,0.29244387,1.53511242,0.74247699,4.93246772,0.01760123,0.11391705,0.03236261,0.26087938
-3.01050525,7.35145663,0.28178969,1.47700128,0.72814287,4.83817583,0.01675207,0.11009254,0.03121774,0.25454218
-3.00450225,7.15895000,0.27017580,1.41547781,0.71250482,4.73383824,0.01587795,0.10595279,0.03005125,0.24760562
-2.99849925,6.95204416,0.25779287,1.35119161,0.69565258,4.62020379,0.01499140,0.10155467,0.02886970,0.24016326
-2.99249625,6.73257508,0.24484298,1.28481452,0.67769532,4.49810030,0.01410414,0.09695872,0.02767917,0.23231486
-2.98649325,6.50246757,0.23153421,1.21702401,0.65876040,4.36841865,0.01322684,0.09222770,0.02648520,0.22416400
-2.98049025,6.26369442,0.21807506,1.14848743,0.63899156,4.23209609,0.01236888,0.08742512,0.02529282,0.21581565
-2.97448724,6.01823674,0.20466918,1.07984760,0.61854632,4.09009961,0.01153828,0.08261376,0.02410654,0.20737371
-2.96848424,5.76804678,0.19151025,1.01171005,0.59759290,3.94340958,0.01074161,0.07785431,0.02293040,0.19893860
-2.96248124,5.51501431,0.17877742,0.94463246,0.57630674,3.79300439,0.00998402,0.07320407,0.02176809,0.19060509
-2.95647824,5.26093761,0.16663139,0.87911640,0.55486657,3.63984636,0.00926926,0.06871594,0.02062301,0.18246022
-2.95047524,5.00749957,0.15521116,0.81560144,0.53345045,3.48486946,0.00859987,0.06443750,0.01949844,0.17458167
-2.94447224,4.75624958,0.14463167,0.75446192,0.51223170,3.32896887,0.00797731,0.06041045,0.01839768,0.16703630
-2.93846923,4.50859122,0.13498223,0.69600596,0.49137504,3.17299279,0.00740213,0.05667020,0.01732416,0.15987922
-2.93246623,4.26577582,0.12632586,0.64047681,0.47103305,3.01773644,0.00687425,0.05324581,0.01628163,0.15315309
-2.92646323,4.02890171,0.11869948,0.58805620,0.45134306,2.86393834,0.00639316,0.05016015,0.01527428,0.14688797
-2.92046023,3.79891850,0.11211489,0.53886938,0.43242479,2.71227865,0.00595816,0.04743032,0.01430689,0.14110146
-2.91445723,3.57663596,0.10656056,0.49299154,0.41437856,2.56337950,0.00556864,0.04506832,0.01338493,0.13579929
-2.90845423,3.36273677,0.10200395,0.45045520,0.39728450,2.41780707,0.00522425,0.04308187,0.01251468,0.13097620
-2.90245123,3.15779212,0.09839451,0.41125834,0.38120254,2.27607502,0.00492517,0.04147547,0.01170328,0.12661726
-2.89644822,2.96227961,0.09566709,0.37537264,0.36617338,2.13864906,0.00467225,0.04025154,0.01095885,0.12269935
-2.89044522,2.77660218,0.09374560,0.34275183,0.35222030,2.00595233,0.00446721,0.03941163,0.01029046,0.11919294
-2.88444222,2.60110751,0.09254696,0.31333956,0.33935173,1.87837109,0.00431276,0.03895772,0.00970822,0.11606406
-2.87843922,2.43610675,0.09198509,0.28707662,0.32756460,1.75626051,0.00421266,0.03889343,0.00922320,0.11327633
-2.87243622,2.28189196,0.09197479,0.26390728,0.31684808,1.63995020,0.00417184,0.03922519,0.00884742,0.11079308
-2.86643322,2.13875128,0.09243551,0.24378463,0.30718769,1.52974901,0.00419638,0.03996325,0.00859380,0.10857942
-2.86043022,2.00698135,0.09329478,0.22667455,0.29856945,1.42594904,0.00429349,0.04112244,0.00847601,0.10660417
-2.85442721,1.88689617,0.09449120,0.21255845,0.29098391,1.32882844,0.00447143,0.04272280,0.00850832,0.10484162
-2.84842421,1.77883213,0.09597691,0.20143460,0.28442965,1.23865278,0.00473938,0.04478970,0.00870545,0.10327309
-2.84242121,1.68314858,0.09771952,0.19331796,0.27891622,1.15567504,0.00510730,0.04735379,0.00908227,0.10188802
-2.83641821,1.60022401,0.09970321,0.18823872,0.27446613,1.08013383,0.00558566,0.05045040,0.00965352,0.10068478
-2.83041521,1.53044753,0.10192924,0.18623931,0.27111583,1.01225018,0.00618517,0.05411860,0.01043344,0.09967100
-2.82441221,1.47420596,0.10441561,0.18737031,0.26891548,0.95222257,0.00691643,0.05839981,0.01143538,0.09886342
-2.81840920,1.43186666,0.10719594,0.19168508,0.26792748,0.90022075,0.00778958,0.06333597,0.01267131,0.09828727
-2.81240620,1.40375686,0.11031763,0.19923348,0.26822381,0.85637819,0.00881384,0.06896740,0.01415131,0.09797516
-2.80640320,1.39013989,0.11383935,0.21005483,0.26988218,0.82078372,0.00999706,0.07533029,0.01588305,0.09796551
-2.80040020,1.39118946,0.11782784,0.22417028,0.27298117,0.79347260,0.01134522,0.08245394,0.01787122,0.09830067
-2.79439720,1.40696287,0.12235427,0.24157503,0.27759465,0.77441744,0.01286198,0.09035795,0.02011693,0.09902458
-2.78839420,1.43737447,0.12749017,0.26223052,0.28378557,0.76351946,0.01454815,0.09904934,0.02261725,0.10018033
-2.78239120,1.48217044,0.13330319,0.28605713,0.29159963,0.76060048,0.01640128,0.10851981,0.02536468,0.10180750
-2.77638819,1.54090650,0.13985270,0.31292758,0.30105907,0.76539624,0.01841524,0.11874332,0.02834672,0.10393956
-2.77038519,1.61292958,0.14718560,0.34266138,0.31215684,0.77755138,0.02057994,0.12967405,0.03154564,0.10660130
-2.76438219,1.69736478,0.15533232,0.37502082,0.32485167,0.79661658,0.02288105,0.14124490,0.03493824,0.10980657
-2.75837919,1.79310868,0.16430329,0.40970861,0.33906421,0.82204810,0.02529995,0.15336680,0.03849587,0.11355624
-2.75237619,1.89882993,0.17408605,0.44636754,0.35467446,0.85321009,0.02781376,0.16592863,0.04218455,0.11783673
-2.74637319,2.01297754,0.18464303,0.48458231,0.37152082,0.88937971,0.03039549,0.17879817,0.04596535,0.12261892
-2.74037019,2.13379733,0.19591019,0.52388365,0.38940080,0.92975516,0.03301441,0.19182384,0.04979488,0.12785773
-2.73436718,2.25935648,0.20779665,0.56375472,0.40807338,0.97346656,0.03563654,0.20483735,0.05362604,0.13349226
-2.72836418,2.38757570,0.22018522,0.60363979,0.42726310,1.01958935,0.03822532,0.21765725,0.05740885,0.13944658
-2.72236118,2.51626826,0.23293395,0.64295490,0.44666569,1.06716010,0.04074235,0.23009310,0.06109153,0.14563110
-2.71635818,2.64318496,0.24587868,0.68110031,0.46595504,1.11519414,0.04314837,0.24195042,0.06462165,0.15194455
-2.71035518,2.76606352,0.25883649,0.71747433,0.48479128,1.16270454,0.04540417,0.25303592,0.06794741,0.15827638
-2.70435218,2.88268075,0.27160988,0.75148805,0.50282967,1.20872195,0.04747172,0.26316311,0.07101887,0.16450971
-2.69834917,2.99090594,0.28399181,0.78258051,0.51972995,1.25231467,0.04931517,0.27215782,0.07378935,0.17052447
-2.69234617,3.08875338,0.29577106,0.81023367,0.53516576,1.29260826,0.05090195,0.27986364,0.07621660,0.17620077
-2.68634317,3.17443232,0.30673809,0.83398667,0.54883390,1.32880415,0.05220371,0.28614682,0.07826405,0.18142242
-2.68034017,3.24639242,0.31669099,0.85344879,0.56046292,1.36019674,0.05319718,0.29090065,0.07990182,0.18608029
-2.67433717,3.30336331,0.32544134,0.86831065,0.56982083,1.38618828,0.05386494,0.29404895,0.08110759,0.19007557
-2.66833417,3.34438658,0.33281988,0.87835313,0.57672167,1.40630134,0.05419594,0.29554863,0.08186730,0.19332275
-2.66233117,3.36883938,0.33868160,0.88345365,0.58103074,1.42018835,0.05418590,0.29539118,0.08217557,0.19575215
-2.65632816,3.37644860,0.34291026,0.88358963,0.58266828,1.42763794,0.05383738,0.29360306,0.08203594,0.19731201
-2.65032516,3.36729542,0.34542205,0.87883892,0.58161152,1.42857813,0.05315980,0.29024485,0.08146082,0.19797004
-2.64432216,3.34181006,0.34616827,0.86937725,0.57789517,1.42307603,0.05216908,0.28540947,0.08047121,0.19771439
-2.63831916,3.30075696,0.34513699,0.85547274,0.57161026,1.41133428,0.05088718,0.27921922,0.07909618,0.19655392
-2.63231616,3.24521126,0.34235361,0.83747775,0.56290147,1.39368441,0.04934143,0.27182207,0.07737219,0.19451795
-2.62631316,3.17652710,0.33788018,0.81581838,0.55196307,1.37057702,0.04756371,0.26338711,0.07534213,0.19165537
-2.62031016,3.09629929,0.33181381,0.79098205,0.53903368,1.34256950,0.04558947,0.25409958,0.07305429,0.18803315
-2.61430715,3.00631931,0.32428384,0.76350364,0.52438994,1.31031121,0.04345677,0.24415548,0.07056116,0.18373442
-2.60830415,2.90852740,0.31544831,0.73395066,0.50833938,1.27452676,0.04120515,0.23375604,0.06791820,0.17885606
-2.60230115,2.80496200,0.30548945,0.70290806,0.49121271,1.23599777,0.03887465,0.22310235,0.06518248,0.17350596
-2.59629815,2.69770827,0.29460877,0.67096317,0.47335570,1.19554348,0.03650472,0.21239016,0.06241143,0.16780008
-2.59029515,2.58884711,0.28302160,0.63869130,0.45512090,1.15400070,0.03413332,0.20180515,0.05966149,0.16185929
-2.58429215,2.48040608,0.27095149,0.60664244,0.43685943,1.11220373,0.03179608,0.19151878,0.05698695,0.15580621
-2.57828914,2.37431361,0.25862463,0.57532942,0.41891304,1.07096451,0.02952561,0.18168477,0.05443880,0.14976211
-2.57228614,2.27235763,0.24626442,0.54521795,0.40160652,1.03105370,0.02735092,0.17243643,0.05206373,0.14384390
-2.56628314,2.17614959,0.23408643,0.51671870,0.38524081,0.99318299,0.02529709,0.16388476,0.04990325,0.13816142
-2.56028014,2.08709483,0.22229391,0.49018156,0.37008682,0.95798928,0.02338501,0.15611737,0.04799305,0.13281504
-2.55427714,2.00636976,0.21107391,0.46589225,0.35638018,0.92602100,0.02163135,0.14919824,0.04636242,0.12789356
-2.54827414,1.93490640,0.20059418,0.44407114,0.34431691,0.89772701,0.02004864,0.14316826,0.04503394,0.12347263
-2.54227114,1.87338453,0.19100083,0.42487421,0.33405030,0.87344852,0.01864554,0.13804648,0.04402338,0.11961359
-2.53626813,1.82223125,0.18241684,0.40839607,0.32568888,0.85341401,0.01742718,0.13383195,0.04333971,0.11636280
-2.53026513,1.78162804,0.17494137,0.39467463,0.31929562,0.83773769,0.01639563,0.13050609,0.04298537,0.11375144
-2.52426213,1.75152462,0.16864971,0.38369734,0.31488837,0.82642122,0.01555043,0.12803548,0.04295671,0.11179581
-2.51825913,1.73165914,0.16359409,0.37540839,0.31244145,0.81935891,0.01488913,0.12637491,0.04324459,0.11049811
-2.51225613,1.72158374,0.15980482,0.36971685,0.31188839,0.81634619,0.01440793,0.12547053,0.04383513,0.10984753
-2.50625313,1.72069465,0.15729205,0.36650499,0.31312578,0.81709094,0.01410218,0.12526306,0.04471056,0.10982181
-2.50025013,1.72826543,0.15604780,0.36563673,0.31601793,0.82122752,0.01396696,0.12569081,0.04585026,0.11038902
-2.49424712,1.74348222,0.15604808,0.36696559,0.32040240,0.82833286,0.01399748,0.12669254,0.04723171,0.11150957
-2.48824412,1.76547959,0.15725521,0.37034205,0.32609601,0.83794407,0.01418949,0.12820990,0.04883161,0.11313837
-2.48224112,1.79337557,0.15962002,0.37561969,0.33290126,0.84957684,0.01453950,0.13018946,0.05062687,0.11522702
-2.47623812,1.82630458,0.16308383,0.38266023,0.34061282,0.86274408,0.01504494,0.13258418,0.05259562,0.11772595
-2.47023512,1.86344683,0.16758037,0.39133699,0.34902396,0.87697384,0.01570419,0.13535443,0.05471804,0.12058651
-2.46423212,1.90405327,0.17303727,0.40153685,0.35793258,0.89182597,0.01651642,0.13846830,0.05697712,0.12376279
-2.45822911,1.94746498,0.17937733,0.41316062,0.36714670,0.90690677,0.01748141,0.14190145,0.05935921,0.12721322
-2.45222611,1.99312649,0.18651947,0.42612186,0.37648919,0.92188102,0.01859916,0.14563634,0.06185434,0.13090188
-2.44622311,2.04059259,0.19437944,0.44034440,0.38580160,0.93648102,0.01986952,0.14966110,0.06445636,0.13479943
-2.44022011,2.08952857,0.20287030,0.45575867,0.39494694,0.95051212,0.02129163,0.15396791,0.06716283,0.13888366
-2.43421711,2.13970421,0.21190271,0.47229718,0.40381146,0.96385476,0.02286343,0.15855118,0.06997467,0.14313971
-2.42821411,2.19098213,0.22138521,0.48988958,0.41230529,0.97646284,0.02458113,0.16340558,0.07289559,0.14755988
-2.42221111,2.24330124,0.23122447,0.50845750,0.42036211,0.98835872,0.02643866,0.16852402,0.07593137,0.15214311
-2.41620810,2.29665657,0.24132562,0.52790967,0.42793792,0.99962508,0.02842722,0.17389576,0.07908891,0.15689418
-2.41020510,2.35107657,0.25159274,0.54813772,0.43500901,1.01039405,0.03053498,0.17950477,0.08237518,0.16182259
-2.40420210,2.40659942,0.26192950,0.56901289,0.44156939,1.02083442,0.03274675,0.18532845,0.08579619,0.16694137
-2.39819910,2.46324955,0.27224010,0.59038398,0.44762783,1.03113731,0.03504395,0.19133667,0.08935581,0.17226559
-2.39219610,2.52101581,0.28243036,0.61207672,0.45320475,1.04150130,0.03740466,0.19749150,0.09305472,0.17781099
-2.38619310,2.57983250,0.29240908,0.63389472,0.45832910,1.05211749,0.03980379,0.20374723,0.09688943,0.18359244
-2.38019010,2.63956406,0.30208950,0.65562189,0.46303557,1.06315550,0.04221353,0.21005109,0.10085145,0.18962259
-2.37418709,2.69999443,0.31139092,0.67702640,0.46736210,1.07475079,0.04460387,0.21634432,0.10492663,0.19591057
-2.36818409,2.76082127,0.32024028,0.69786580,0.47134790,1.08699407,0.04694324,0.22256371,0.10909473,0.20246087
-2.36218109,2.82165542,0.32857372,0.71789327,0.47503212,1.09992316,0.04919934,0.22864347,0.11332922,0.20927243
-2.35617809,2.88202540,0.33633789,0.73686445,0.47845305,1.11351766,0.05133994,0.23451726,0.11759737,0.21633798
-2.35017509,2.94138663,0.34349115,0.75454468,0.48164790,1.12769655,0.05333375,0.24012036,0.12186058,0.22364358
-2.34417209,2.99913473,0.35000429,0.77071609,0.48465319,1.14231890,0.05515136,0.24539182,0.12607493,0.23116854
-2.33816908,3.05462220,0.35586098,0.78518438,0.48750539,1.15718743,0.05676599,0.25027643,0.13019206,0.23888548
-2.33216608,3.10717766,0.36105779,0.79778470,0.49024195,1.17205479,0.05815425,0.25472649,0.13416015,0.24676076
-2.32616308,3.15612656,0.36560376,0.80838663,0.49290235,1.18663220,0.05929677,0.25870322,0.13792522,0.25475512
-2.32016008,3.20081256,0.36951963,0.81689777,0.49552917,1.20060001,0.06017868,0.26217784,0.14143243,0.26282452
-2.31415708,3.24061869,0.37283666,0.82326602,0.49816881,1.21361973,0.06078993,0.26513218,0.14462759,0.27092122
-2.30815408,3.27498723,0.37559525,0.82748041,0.50087190,1.22534686,0.06112541,0.26755890,0.14745871,0.27899497
-2.30215108,3.30343786,0.37784322,0.82957044,0.50369319,1.23544405,0.06118502,0.26946128,0.14987755,0.28699430
-2.29614807,3.32558318,0.37963412,0.82960417,0.50669079,1.24359406,0.06097343,0.27085267,0.15184112,0.29486787
-2.29014507,3.34114138,0.38102534,0.82768511,0.50992473,1.24951183,0.06049984,0.27175562,0.15331314,0.30256578
-2.28414207,3.34994532,0.38207636,0.82394817,0.51345487,1.25295528,0.05977757,0.27220074,0.15426536,0.31004083
-2.27813907,3.35194823,0.38284706,0.81855488,0.51733822,1.25373436,0.05882355,0.27222545,0.15467862,0.31724959
-2.27213607,3.34722548,0.38339620,0.81168811,0.52162558,1.25171804,0.05765784,0.27187260,0.15454384,0.32415331
-2.26613307,3.33597280,0.38378008,0.80354657,0.52635798,1.24683887,0.05630304,0.27118907,0.15386261,0.33071857
-2.26013007,3.31850084,0.38405144,0.79433928,0.53156274,1.23909513,0.05478375,0.27022446,0.15264758,0.33691770
-2.25412706,3.29522647,0.38425861,0.78428027,0.53724970,1.22855037,0.05312607,0.26902991,0.15092245,0.34272885
-2.24812406,3.26666110,0.38444486,0.77358356,0.54340761,1.21533052,0.05135715,0.26765698,0.14872176,0.34813581
-2.24212106,3.23339659,0.38464797,0.76245867,0.55000116,1.19961869,0.04950477,0.26615691,0.14609020,0.35312759
-2.23611806,3.19608917,0.38490003,0.75110674,0.55696869,1.18164796,0.04759700,0.26457991,0.14308171,0.35769772
-2.23011506,3.15544222,0.38522744,0.73971722,0.56422102,1.16169261,0.04566199,0.26297485,0.13975824,0.36184345
-2.22411206,3.11218831,0.38565109,0.72846537,0.57164142,1.14005803,0.04372769,0.26138912,0.13618826,0.36556488
-2.21810905,3.06707155,0.38618666,0.71751032,0.57908696,1.11707003,0.04182176,0.25986870,0.13244508,0.36886400
-2.21210605,3.02083059,0.38684511,0.70699390,0.58639130,1.09306388,0.03997145,0.25845853,0.12860498,0.37174395
-2.20610305,2.97418326,0.38763336,0.69704012,0.59336887,1.06837368,0.03820347,0.25720296,0.12474531,0.37420832
-2.20010005,2.92781311,0.38855500,0.68775519,0.59982033,1.04332245,0.03654395,0.25614643,0.12094253,0.37626076
-2.19409705,2.88235842,0.38961120,0.67922809,0.60553920,1.01821336,0.03501831,0.25533412,0.11727032,0.37790481
-2.18809405,2.83840395,0.39080163,0.67153162,0.61031936,0.99332245,0.03365114,0.25481276,0.11379789,0.37914407
-2.18209105,2.79647539,0.39212551,0.66472373,0.61396305,0.96889304,0.03246601,0.25463126,0.11058835,0.37998265
-2.17608804,2.75703646,0.39358259,0.65884910,0.61628907,0.94513186,0.03148526,0.25484126,0.10769740,0.38042579
-2.17008504,2.72048836,0.39517407,0.65394078,0.61714064,0.92220712,0.03072972,0.25549745,0.10517232,0.38048078
-2.16408204,2.68717102,0.39690347,0.65002188,0.61639268,0.90024809,0.03021835,0.25665754,0.10305111,0.38015789
-2.15807904,2.65736560,0.39877718,0.64710697,0.61395788,0.87934636,0.02996785,0.25838189,0.10136212,0.37947128
-2.15207604,2.63129749,0.40080485,0.64520323,0.60979139,0.85955819,0.02999218,0.26073262,0.10012378,0.37843982
-2.14607304,2.60913914,0.40299930,0.64431118,0.60389378,0.84090784,0.03030209,0.26377227,0.09934469,0.37708764
-2.14007004,2.59101204,0.40537615,0.64442487,0.59631199,0.82339148,0.03090459,0.26756185,0.09902393,0.37544433
-2.13406703,2.57698731,0.40795295,0.64553152,0.58713834,0.80698131,0.03180239,0.27215838,0.09915150,0.37354474
-2.12806403,2.56708444,0.41074781,0.64761050,0.57650739,0.79162964,0.03299344,0.27761202,0.09970888,0.37142824
-2.12206103,2.56126815,0.41377769,0.65063181,0.56459107,0.77727264,0.03447044,0.28396264,0.10066977,0.36913764
-2.11605803,2.55944337,0.41705626,0.65455403,0.55159205,0.76383359,0.03622046,0.29123630,0.10200080,0.36671749
-2.11005503,2.56144873,0.42059149,0.65932192,0.53773581,0.75122560,0.03822467,0.29944147,0.10366224,0.36421219
-2.10405203,2.56704907,0.42438308,0.66486384,0.52326187,0.73935358,0.04045814,0.30856541,0.10560876,0.36166367
-2.09804902,2.57592805,0.42841989,0.67108920,0.50841451,0.72811582,0.04288993,0.31857090,0.10779019,0.35910912
-2.09204602,2.58768148,0.43267755,0.67788623,0.49343355,0.71740506,0.04548323,0.32939342,0.11015216,0.35657870
-2.08604302,2.60181286,0.43711646,0.68512029,0.47854571,0.70710933,0.04819579,0.34093921,0.11263690,0.35409348
-2.08004002,2.61773186,0.44168031,0.69263299,0.46395688,0.69711285,0.05098054,0.35308435,0.11518393,0.35166390
-2.07403702,2.63475698,0.44629539,0.70024242,0.44984577,0.68729703,0.05378639,0.36567498,0.11773090,0.34928876
-2.06803402,2.65212318,0.45087075,0.70774460,0.43635932,0.67754197,0.05655929,0.37852893,0.12021445,0.34695497
-2.06203102,2.66899489,0.45529938,0.71491638,0.42360987,0.66772854,0.05924346,0.39143878,0.12257124,0.34463811
-2.05602801,2.68448488,0.45946049,0.72151977,0.41167442,0.65774106,0.06178274,0.40417633,0.12473896,0.34230392
-2.05002501,2.69767859,0.46322276,0.72730776,0.40059591,0.64747081,0.06412208,0.41649855,0.12665768,0.33991064
-2.04402201,2.70766358,0.46644875,0.73203144,0.39038623,0.63682017,0.06620908,0.42815462,0.12827107,0.33741210
-2.03801901,2.71356291,0.46900002,0.73544829,0.38103102,0.62570724,0.06799558,0.43889405,0.12952789,0.33476156
-2.03201601,2.71457130,0.47074303,0.73733122,0.37249570,0.61407093,0.06943907,0.44847549,0.13038343,0.33191598
-2.02601301,2.70999227,0.47155545,0.73747810,0.36473246,0.60187598,0.07050411,0.45667580,0.13080091,0.32884053
-2.02001001,2.69927446,0.47133250,0.73572124,0.35768773,0.58911777,0.07116348,0.46329902,0.13075291,0.32551312
-2.01400700,2.68204505,0.46999320,0.73193633,0.35130969,0.57582652,0.07139912,0.46818486,0.13022251,0.32192861
-2.00800400,2.65813832,0.46748591,0.72605046,0.34555536,0.56207050,0.07120274,0.47121614,0.12920428,0.31810241
-2.00200100,2.62761748,0.46379309,0.71804857,0.34039670,0.54795793,0.07057617,0.47232489,0.12770496,0.31407327
-1.99599800,2.59078798,0.45893475,0.70797800,0.33582558,0.53363735,0.06953131,0.47149665,0.12574370,0.30990496
-1.98999500,2.54820122,0.45297043,0.69595075,0.33185705,0.51929613,0.06808975,0.46877281,0.12335201,0.30568661
-1.98399200,2.50064766,0.44599955,0.68214319,0.32853085,0.50515708,0.06628205,0.46425065,0.12057310,0.30153179
-1.97798899,2.44913908,0.43815989,0.66679306,0.32591091,0.49147314,0.06414672,0.45808108,0.11746091,0.29757597
-1.97198599,2.39488023,0.42962431,0.65019377,0.32408293,0.47852022,0.06172889,0.45046417,0.11407860,0.29397269
-1.96598299,2.33923061,0.42059575,0.63268615,0.32315012,0.46658825,0.05907885,0.44164244,0.11049667,0.29088833
-1.95997999,2.28365787,0.41130059,0.61464784,0.32322718,0.45597107,0.05625035,0.43189231,0.10679072,0.28849580
-1.95397699,2.22968447,0.40198082,0.59648078,0.32443307,0.44695508,0.05329886,0.42151401,0.10303900,0.28696731
-1.94797399,2.17883001,0.39288522,0.57859733,0.32688270,0.43980760,0.05027985,0.41082042,0.09931969,0.28646667
-1.94197099,2.13255157,0.38425998,0.56140548,0.33067817,0.43476500,0.04724710,0.40012529,0.09570827,0.28714128
-1.93596798,2.09218487,0.37633922,0.54529390,0.33590007,0.43202144,0.04425113,0.38973135,0.09227478,0.28911443
-1.92996498,2.05888880,0.36933587,0.53061747,0.34259916,0.43171868,0.04133783,0.37991896,0.08908143,0.29247810
-1.92396198,2.03359603,0.36343334,0.51768385,0.35078919,0.43393731,0.03854735,0.37093563,0.08618037,0.29728677
-1.91795898,2.01697188,0.35877835,0.50674179,0.36044117,0.43869014,0.03591318,0.36298708,0.08361188,0.30355255
-1.91195598,2.00938357,0.35547526,0.49797168,0.37147945,0.44591782,0.03346159,0.35623001,0.08140306,0.31124186
-1.90595298,2.01088113,0.35358230,0.49147874,0.38378005,0.45548719,0.03121133,0.35076709,0.07956696,0.32027395
-1.89994997,2.02119110,0.35310959,0.48728906,0.39717135,0.46719239,0.02917360,0.34664415,0.07810234,0.33052140
-1.89394697,2.03972324,0.35401932,0.48534891,0.41143717,0.48075883,0.02735234,0.34384988,0.07699395,0.34181259
-1.88794397,2.06559006,0.35622786,0.48552700,0.42632230,0.49584991,0.02574469,0.34231781,0.07621342,0.35393607
-1.88194097,2.09763828,0.35960967,0.48761982,0.44154018,0.51207626,0.02434171,0.34193051,0.07572054,0.36664680
-1.87593797,2.13449080,0.36400295,0.49135973,0.45678247,0.52900712,0.02312926,0.34252578,0.07546515,0.37967383
-1.86993497,2.17459745,0.36921646,0.49642531,0.47173010,0.54618354,0.02208897,0.34390449,0.07538925,0.39272930
-1.86393197,2.21629195,0.37503744,0.50245374,0.48606520,0.56313275,0.02119929,0.34583959,0.07542947,0.40551823
-1.85792896,2.25785299,0.38123996,0.50905437,0.49948351,0.57938315,0.02043659,0.34808603,0.07551966,0.41774867
-1.85192596,2.29756637,0.38759354,0.51582314,0.51170648,0.59447932,0.01977620,0.35039090,0.07559357,0.42914193
-1.84592296,2.33378579,0.39387143,0.52235711,0.52249254,0.60799651,0.01919343,0.35250358,0.07558738,0.43944216
-1.83991996,2.36498977,0.39985838,0.52826850,0.53164705,0.61955381,0.01866450,0.35418517,0.07544220,0.44842512
-1.83391696,2.38983221,0.40535741,0.53319779,0.53903028,0.62882577,0.01816729,0.35521719,0.07510616,0.45590566
-1.82791396,2.40718497,0.41019551,0.53682529,0.54456310,0.63555177,0.01768205,0.35540886,0.07453628,0.46174345
-1.82191096,2.41617073,0.41422794,0.53888081,0.54823010,0.63954301,0.01719186,0.35460297,0.07369985,0.46584707
