energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.52076038,2.40972698,0.00285456,0.01437273,0.98253521,0.78486530,0.33590239,1.12518031,0.00723974,0.19386277
-3.51475738,2.47751185,0.00273945,0.01499263,1.02488048,0.81783739,0.34374006,1.14170254,0.00735780,0.19900529
-3.50875438,2.54407842,0.00262488,0.01562226,1.06630873,0.85026418,0.35137888,1.15800296,0.00747908,0.20414342
-3.50275138,2.60828141,0.00251234,0.01624770,1.10626991,0.88173875,0.35866413,1.17360360,0.00760236,0.20914477
-3.49674837,2.66891055,0.00240309,0.01685532,1.14419103,0.91183342,0.36543421,1.18799228,0.00772621,0.21387104
-3.49074537,2.72472072,0.00229820,0.01743192,1.17949043,0.94010847,0.37152544,1.20063733,0.00784894,0.21818189
-3.48474237,2.77446544,0.00219850,0.01796494,1.21159339,0.96612231,0.37677717,1.21100369,0.00796866,0.22193929
-3.47873937,2.81693259,0.00210457,0.01844277,1.23994833,0.98944255,0.38103711,1.21856978,0.00808325,0.22501200
-3.47273637,2.85098111,0.00201675,0.01885494,1.26404324,1.00965778,0.38416659,1.22284460,0.00819045,0.22728009
-3.46673337,2.87557724,0.00193516,0.01919242,1.28342150,1.02638959,0.38604559,1.22338428,0.00828784,0.22863925
-3.46073037,2.88982897,0.00185968,0.01944791,1.29769666,1.03930443,0.38657711,1.21980760,0.00837291,0.22900473
-3.45472736,2.89301731,0.00179001,0.01961599,1.30656541,1.04812485,0.38569102,1.21180974,0.00844317,0.22831463
-3.44872436,2.88462317,0.00172566,0.01969338,1.30981839,1.05263960,0.38334684,1.19917378,0.00849617,0.22653261
-3.44272136,2.86434863,0.00166602,0.01967904,1.30734834,1.05271234,0.37953566,1.18177946,0.00852962,0.22364961
-3.43671836,2.83213197,0.00161037,0.01957430,1.29915522,1.04828843,0.37428091,1.15960897,0.00854141,0.21968481
-3.43071536,2.78815551,0.00155793,0.01938280,1.28534816,1.03939950,0.36763805,1.13274939,0.00852978,0.21468559
-3.42471236,2.73284625,0.00150787,0.01911054,1.26614421,1.02616566,0.35969315,1.10139185,0.00849333,0.20872664
-3.41870935,2.66686905,0.00145939,0.01876568,1.24186376,1.00879516,0.35056052,1.06582744,0.00843109,0.20190818
-3.41270635,2.59111275,0.00141172,0.01835841,1.21292298,0.98758143,0.34037935,1.02644006,0.00834263,0.19435347
-3.40670335,2.50666981,0.00136416,0.01790071,1.17982351,0.96289765,0.32930958,0.98369663,0.00822803,0.18620570
-3.40070035,2.41481009,0.00131611,0.01740607,1.14313970,0.93518892,0.31752728,0.93813506,0.00808798,0.17762439
-3.39469735,2.31695017,0.00126708,0.01688918,1.10350399,0.90496239,0.30521945,0.89035055,0.00792373,0.16878142
-3.38869435,2.21461898,0.00121671,0.01636558,1.06159078,0.87277556,0.29257878,0.84098076,0.00773712,0.15985698
-3.38269135,2.10942139,0.00116478,0.01585133,1.01809952,0.83922335,0.27979823,0.79069061,0.00753056,0.15103541
-3.37668834,2.00300085,0.00111121,0.01536265,0.97373742,0.80492416,0.26706590,0.74015714,0.00730693,0.14250115
-3.37068534,1.89700255,0.00105605,0.01491564,0.92920249,0.77050555,0.25456023,0.69005508,0.00706959,0.13443492
-3.36468234,1.79303820,0.00099947,0.01452593,0.88516729,0.73659000,0.24244567,0.64104372,0.00682230,0.12701020
-3.35867934,1.69265357,0.00094175,0.01420844,0.84226394,0.70378112,0.23086905,0.59375527,0.00656908,0.12038995
-3.35267634,1.59729972,0.00088328,0.01397720,0.80107092,0.67265096,0.21995673,0.54878514,0.00631422,0.11472384
-3.34667334,1.50830856,0.00082449,0.01384511,0.76210177,0.64372850,0.20981248,0.50668435,0.00606214,0.11014574
-3.34067034,1.42687330,0.00076590,0.01382391,0.72579623,0.61748991,0.20051634,0.46795398,0.00581732,0.10677164
-3.33466733,1.35403391,0.00070802,0.01392402,0.69251377,0.59435067,0.19212428,0.43304166,0.00558422,0.10469784
-3.32866433,1.29066770,0.00065140,0.01415457,0.66252974,0.57465977,0.18466874,0.40233999,0.00536724,0.10399952
-3.32266133,1.23748481,0.00059655,0.01452336,0.63603408,0.55869606,0.17815996,0.37618646,0.00517064,0.10472957
-3.31665833,1.19502812,0.00054396,0.01503692,0.61313256,0.54666669,0.17258795,0.35486476,0.00499849,0.10691765
-3.31065533,1.16367720,0.00049410,0.01570051,0.59385019,0.53870767,0.16792512,0.33860688,0.00485465,0.11056951
-3.30465233,1.14365547,0.00044733,0.01651820,0.57813684,0.53488619,0.16412927,0.32759581,0.00474271,0.11566665
-3.29864932,1.13504001,0.00040400,0.01749286,0.56587447,0.53520478,0.16114692,0.32196835,0.00466601,0.12216612
-3.29264632,1.13777309,0.00036435,0.01862621,0.55688585,0.53960662,0.15891675,0.32181773,0.00462759,0.13000079
-3.28664332,1.15167488,0.00032855,0.01991879,0.55094417,0.54798216,0.15737303,0.32719574,0.00463016,0.13907987
-3.28064032,1.17645643,0.00029670,0.02136989,0.54778339,0.56017631,0.15644880,0.33811416,0.00467611,0.14928993
-3.27463732,1.21173254,0.00026883,0.02297754,0.54710865,0.57599615,0.15607885,0.35454547,0.00476745,0.16049632
-3.26863432,1.25703387,0.00024490,0.02473831,0.54860656,0.59521872,0.15620213,0.37642257,0.00490581,0.17254520
-3.26263132,1.31181800,0.00022480,0.02664726,0.55195506,0.61759857,0.15676373,0.40363784,0.00509235,0.18526602
-3.25662831,1.37547932,0.00020836,0.02869773,0.55683226,0.64287499,0.15771617,0.43604152,0.00532774,0.19847460
-3.25062531,1.44735752,0.00019536,0.03088121,0.56292444,0.67077851,0.15902018,0.47343975,0.00561210,0.21197673
-3.24462231,1.52674494,0.00018556,0.03318719,0.56993265,0.70103666,0.16064474,0.51559240,0.00594489,0.22557223
-3.23861931,1.61289293,0.00017867,0.03560306,0.57757812,0.73337892,0.16256661,0.56221131,0.00632489,0.23905942
-3.23261631,1.70501752,0.00017437,0.03811404,0.58560614,0.76754073,0.16476935,0.61295897,0.00675014,0.25223982
-3.22661331,1.80230485,0.00017233,0.04070319,0.59378878,0.80326674,0.16724193,0.66744837,0.00721783,0.26492303
-3.22061031,1.90391672,0.00017223,0.04335149,0.60192616,0.84031325,0.16997695,0.72524396,0.00772430,0.27693149
-3.21460730,2.00899679,0.00017373,0.04603805,0.60984682,0.87845010,0.17296887,0.78586443,0.00826504,0.28810507
-3.20860430,2.11667769,0.00017650,0.04874038,0.61740693,0.91746205,0.17621204,0.84878713,0.00883466,0.29830527
-3.20260130,2.22608951,0.00018022,0.05143482,0.62448896,0.95714978,0.17969891,0.91345455,0.00942695,0.30741880
-3.19659830,2.33636968,0.00018462,0.05409703,0.63099973,0.99733085,0.18341849,0.97928266,0.01003494,0.31536042
-3.19059530,2.44667437,0.00018941,0.05670261,0.63686812,1.03784042,0.18735505,1.04567120,0.01065104,0.32207501
-3.18459230,2.55619133,0.00019437,0.05922777,0.64204279,1.07853215,0.19148734,1.11201537,0.01126717,0.32753859
-3.17858929,2.66415374,0.00019929,0.06165006,0.64648980,1.11927901,0.19578816,1.17771898,0.01187493,0.33175840
-3.17258629,2.76985466,0.00020400,0.06394916,0.65019052,1.15997415,0.20022446,1.24220810,0.01246584,0.33477193
-3.16658329,2.87266134,0.00020839,0.06610759,0.65313975,1.20053164,0.20475792,1.30494510,0.01303153,0.33664497
-3.16058029,2.97202876,0.00021237,0.06811136,0.65534419,1.24088703,0.20934585,1.36544209,0.01356403,0.33746884
-3.15457729,3.06751136,0.00021589,0.06995064,0.65682117,1.28099736,0.21394256,1.42327323,0.01405597,0.33735669
-3.14857429,3.15877206,0.00021894,0.07162013,0.65759760,1.32084060,0.21850082,1.47808529,0.01450083,0.33643923
-3.14257129,3.24558782,0.00022157,0.07311939,0.65770923,1.36041418,0.22297355,1.52960562,0.01489317,0.33485997
-3.13656828,3.32785082,0.00022382,0.07445288,0.65719979,1.39973244,0.22731546,1.57764721,0.01522879,0.33277008
-3.13056528,3.40556466,0.00022581,0.07562986,0.65612019,1.43882279,0.23148456,1.62211017,0.01550486,0.33032315
-3.12456228,3.47883530,0.00022766,0.07666397,0.65452752,1.47772062,0.23544346,1.66297949,0.01572005,0.32766995
-3.11855928,3.54785652,0.00022951,0.07757264,0.65248381,1.51646284,0.23916029,1.70031899,0.01587453,0.32495340
-3.11255628,3.61289024,0.00023153,0.07837628,0.65005433,1.55508027,0.24260927,1.73426140,0.01596996,0.32230388
-3.10655328,3.67424229,0.00023388,0.07909728,0.64730566,1.59358911,0.24577079,1.76499514,0.01600939,0.31983500
-3.10055028,3.73223461,0.00023676,0.07975882,0.64430331,1.63198188,0.24863105,1.79274809,0.01599714,0.31764005
-3.09454727,3.78717507,0.00024034,0.08038364,0.64110902,1.67021823,0.25118130,1.81776937,0.01593858,0.31578906
-3.08854427,3.83932669,0.00024481,0.08099277,0.63777796,1.70821633,0.25341675,1.84030968,0.01583992,0.31432669
-3.08254127,3.88887773,0.00025035,0.08160424,0.63435572,1.74584539,0.25533509,1.86060164,0.01570791,0.31327094
-3.07653827,3.93591477,0.00025712,0.08223195,0.63087565,1.78291994,0.25693507,1.87884088,0.01554959,0.31261275
-3.07053527,3.98040046,0.00026528,0.08288462,0.62735638,1.81919654,0.25821488,1.89516922,0.01537200,0.31231649
-3.06453227,4.02215772,0.00027499,0.08356508,0.62379998,1.85437339,0.25917073,1.90966088,0.01518188,0.31232130
-3.05852926,4.06086167,0.00028637,0.08426970,0.62019084,1.88809337,0.25979572,1.92231266,0.01498540,0.31254332
-3.05252626,4.09604061,0.00029954,0.08498824,0.61649551,1.91995057,0.26007899,1.93303889,0.01478799,0.31287871
-3.04652326,4.12708636,0.00031462,0.08570393,0.61266348,1.94950058,0.26000539,1.94167152,0.01459414,0.31320737
-3.04052026,4.15327414,0.00033169,0.08639398,0.60862919,1.97627421,0.25955564,1.94796564,0.01440728,0.31339732
-3.03451726,4.17379154,0.00035083,0.08703038,0.60431494,1.99979429,0.25870702,1.95161029,0.01422972,0.31330945
-3.02851426,4.18777535,0.00037211,0.08758093,0.59963494,2.01959503,0.25743456,1.95224415,0.01406267,0.31280274
-3.02251126,4.19435475,0.00039556,0.08801063,0.59450011,2.03524305,0.25571277,1.94947534,0.01390628,0.31173949
-3.01650825,4.19269879,0.00042121,0.08828313,0.58882352,2.04635915,0.25351760,1.94290438,0.01375975,0.30999060
-3.01050525,4.18206578,0.00044906,0.08836239,0.58252613,2.05263986,0.25082871,1.93214911,0.01362152,0.30744056
-3.00450225,4.16185198,0.00047908,0.08821432,0.57554261,2.05387756,0.24763188,1.91687021,0.01348944,0.30399202
-2.99849925,4.13163709,0.00051123,0.08780834,0.56782687,2.04997824,0.24392128,1.89679597,0.01336099,0.29956975
-2.99249625,4.09122378,0.00054540,0.08711891,0.55935687,2.04097571,0.23970155,1.87174483,0.01323350,0.29412381
-2.98649325,4.04066930,0.00058147,0.08612674,0.55013866,2.02704162,0.23498953,1.84164456,0.01310440,0.28763184
-2.98049025,3.98030703,0.00061926,0.08481981,0.54020916,2.00849050,0.22981551,1.80654688,0.01297139,0.28010027
-2.97448724,3.91075683,0.00065857,0.08319407,0.52963760,1.98577930,0.22422391,1.76663675,0.01283267,0.27156458
-2.96848424,3.83292315,0.00069913,0.08125381,0.51852548,1.95950142,0.21827326,1.72223576,0.01268705,0.26208842
-2.96248124,3.74798106,0.00074062,0.07901165,0.50700502,1.93037515,0.21203557,1.67379936,0.01253406,0.25176175
-2.95647824,3.65735027,0.00078271,0.07648823,0.49523608,1.89922682,0.20559505,1.62190815,0.01237405,0.24069807
-2.95047524,3.56265849,0.00082500,0.07371154,0.48340169,1.86696930,0.19904614,1.56725351,0.01220812,0.22903083
-2.94447224,3.46569547,0.00086706,0.07071606,0.47170249,1.83457659,0.19249109,1.51061839,0.01203816,0.21690923
-2.93846923,3.36835975,0.00090844,0.06754155,0.46035003,1.80305531,0.18603714,1.45285410,0.01186673,0.20449357
-2.93246623,3.27260041,0.00094870,0.06423177,0.44955961,1.77341430,0.17979330,1.39485434,0.01169694,0.19195036
-2.92646323,3.18035621,0.00098736,0.06083309,0.43954257,1.74663335,0.17386709,1.33752752,0.01153231,0.17944739
-2.92046023,3.09349460,0.00102399,0.05739303,0.43049869,1.72363217,0.16836120,1.28176869,0.01137659,0.16714896
-2.91445723,3.01375307,0.00105818,0.05395886,0.42260882,1.70524082,0.16337030,1.22843236,0.01123359,0.15521139
-2.90845423,2.94268499,0.00108955,0.05057625,0.41602811,1.69217251,0.15897807,1.17830713,0.01110694,0.14377904
-2.90245123,2.88161195,0.00111779,0.04728810,0.41088012,1.68499988,0.15525463,1.13209329,0.01099996,0.13298090
-2.89644822,2.83158414,0.00114266,0.04413350,0.40725203,1.68413533,0.15225436,1.09038398,0.01091545,0.12292786
-2.89044522,2.79335009,0.00116400,0.04114689,0.40519107,1.68981628,0.15001431,1.05365063,0.01085554,0.11371065
-2.88444222,2.76733652,0.00118172,0.03835745,0.40470246,1.70209568,0.14855306,1.02223288,0.01082156,0.10539856
-2.87843922,2.75363861,0.00119583,0.03578868,0.40574867,1.72083811,0.14787025,0.99633323,0.01081396,0.09803881
-2.87243622,2.75202092,0.00120643,0.03345820,0.40825033,1.74572160,0.14794662,0.97601621,0.01083224,0.09165666
-2.86643322,2.76192835,0.00121369,0.03137770,0.41208843,1.77624513,0.14874467,0.96121191,0.01087491,0.08625599
-2.86043022,2.78250663,0.00121786,0.02955312,0.41710795,1.81174147,0.15020971,0.95172341,0.01093954,0.08182058
-2.85442721,2.81263125,0.00121923,0.02798490,0.42312269,1.85139508,0.15227153,0.94723758,0.01102275,0.07831566
-2.84842421,2.85094384,0.00121817,0.02666843,0.42992111,1.89426453,0.15484629,0.94733866,0.01112038,0.07568993
-2.84242121,2.89589439,0.00121504,0.02559452,0.43727306,1.93930871,0.15783893,0.95152396,0.01122753,0.07387777
-2.83641821,2.94578813,0.00121023,0.02474993,0.44493698,1.98541606,0.16114562,0.95922098,0.01133875,0.07280169
-2.83041521,2.99883525,0.00120412,0.02411802,0.45266761,2.03143601,0.16465659,0.96980540,0.01144817,0.07237488
-2.82441221,3.05320220,0.00119705,0.02367933,0.46022366,2.07621168,0.16825888,0.98261915,0.01154973,0.07250378
-2.81840920,3.10706280,0.00118934,0.02341225,0.46737534,2.11861281,0.17183923,0.99698822,0.01163730,0.07309067
-2.81240620,3.15864781,0.00118124,0.02329355,0.47391150,2.15756794,0.17528684,1.01223959,0.01170492,0.07403617
-2.80640320,3.20629152,0.00117292,0.02329908,0.47964606,2.19209487,0.17849607,1.02771687,0.01174699,0.07524169
-2.80040020,3.24847426,0.00116451,0.02340429,0.48442360,2.22132846,0.18136892,1.04279455,0.01175838,0.07661169
-2.79439720,3.28385946,0.00115604,0.02358476,0.48812388,2.24454485,0.18381729,1.05689032,0.01173465,0.07805573
-2.78839420,3.31132465,0.00114746,0.02381677,0.49066515,2.26118133,0.18576500,1.06947560,0.01167215,0.07949042
-2.78239120,3.32998556,0.00113867,0.02407773,0.49200617,2.27085129,0.18714946,1.08008406,0.01156811,0.08084101
-2.77638819,3.33921274,0.00112950,0.02434662,0.49214685,2.27335361,0.18792302,1.08831823,0.01142073,0.08204278
-2.77038519,3.33864072,0.00111972,0.02460442,0.49112756,2.26867639,0.18805395,1.09385410,0.01122921,0.08304216
-2.76438219,3.32816934,0.00110908,0.02483441,0.48902706,2.25699472,0.18752711,1.09644405,0.01099376,0.08379744
-2.75837919,3.30795781,0.00109729,0.02502249,0.48595919,2.23866271,0.18634419,1.09591792,0.01071556,0.08427928
-2.75237619,3.27841171,0.00108406,0.02515744,0.48206853,2.21420012,0.18452363,1.09218269,0.01039673,0.08447082
-2.74637319,3.24016365,0.00106912,0.02523102,0.47752502,2.18427403,0.18210015,1.08522065,0.01004020,0.08436748
-2.74037019,3.19404850,0.00105221,0.02523816,0.47251798,2.14967629,0.17912392,1.07508635,0.00964968,0.08397644
-2.73436718,3.14107407,0.00103312,0.02517698,0.46724956,2.11129781,0.17565950,1.06190252,0.00922947,0.08331583
-2.72836418,3.08238855,0.00101168,0.02504869,0.46192805,2.07010041,0.17178434,1.04585488,0.00878437,0.08241362
-2.72236118,3.01924574,0.00098779,0.02485760,0.45676119,2.02708772,0.16758707,1.02718631,0.00831952,0.08130635
-2.71635818,2.95296942,0.00096139,0.02461082,0.45194989,1.98327592,0.16316559,1.00619015,0.00784026,0.08003753
-2.71035518,2.88491820,0.00093253,0.02431808,0.44768242,1.93966584,0.15862478,0.98320311,0.00735204,0.07865605
-2.70435218,2.81645183,0.00090130,0.02399141,0.44412953,1.89721727,0.15407424,0.95859762,0.00686023,0.07721443
-2.69834917,2.74890022,0.00086787,0.02364474,0.44144051,1.85682649,0.14962570,0.93277392,0.00637004,0.07576699
-2.69234617,2.68353614,0.00083245,0.02329350,0.43974040,1.81930792,0.14539049,0.90615206,0.00588643,0.07436815
-2.68634317,2.62155206,0.00079533,0.02295418,0.43912850,1.78538032,0.14147693,0.87916376,0.00541398,0.07307071
-2.68034017,2.56404190,0.00075683,0.02264384,0.43967808,1.75565800,0.13798769,0.85224453,0.00495689,0.07192429
-2.67433717,2.51198778,0.00071731,0.02237963,0.44143738,1.73064694,0.13501732,0.82582598,0.00451887,0.07097395
-2.66833417,2.46625166,0.00067715,0.02217836,0.44443166,1.71074564,0.13264993,0.80032856,0.00410313,0.07025896
-2.66233117,2.42757165,0.00063675,0.02205600,0.44866625,1.69625019,0.13095701,0.77615480,0.00371239,0.06981181
-2.65632816,2.39656237,0.00059650,0.02202731,0.45413022,1.68736280,0.12999558,0.75368318,0.00334884,0.06965747
-2.65032516,2.37371842,0.00055678,0.02210545,0.46080050,1.68420270,0.12980670,0.73326266,0.00301417,0.06981286
-2.64432216,2.35942022,0.00051796,0.02230168,0.46864612,1.68681854,0.13041425,0.71520787,0.00270957,0.07028660
-2.63831916,2.35394095,0.00048037,0.02262509,0.47763207,1.69520087,0.13182420,0.69979506,0.00243580,0.07107894
-2.63231616,2.35745352,0.00044431,0.02308245,0.48772277,1.70929375,0.13402431,0.68725861,0.00219318,0.07218195
-2.62631316,2.37003667,0.00041004,0.02367803,0.49888453,1.72900429,0.13698426,0.67778816,0.00198168,0.07357988
-2.62031016,2.39167904,0.00037778,0.02441359,0.51108695,1.75420937,0.14065617,0.67152628,0.00180090,0.07524971
-2.61430715,2.42228087,0.00034770,0.02528830,0.52430307,1.78475875,0.14497566,0.66856649,0.00165014,0.07716183
-2.60830415,2.46165255,0.00031993,0.02629886,0.53850813,1.82047445,0.14986320,0.66895165,0.00152845,0.07928083
-2.60230115,2.50951039,0.00029456,0.02743952,0.55367703,1.86114623,0.15522588,0.67267273,0.00143465,0.08156641
-2.59629815,2.56546954,0.00027161,0.02870218,0.56978056,1.90652368,0.16095943,0.67966778,0.00136736,0.08397434
-2.59029515,2.62903504,0.00025111,0.03007656,0.58678072,1.95630549,0.16695057,0.68982133,0.00132503,0.08645747
-2.58429215,2.69959181,0.00023302,0.03155033,0.60462539,2.01012705,0.17307947,0.70296423,0.00130598,0.08896673
-2.57828914,2.77639495,0.00021729,0.03310923,0.62324277,2.06754757,0.17922236,0.71887406,0.00130840,0.09145216
-2.57228614,2.85856185,0.00020384,0.03473727,0.64253609,2.12803805,0.18525420,0.73727642,0.00133037,0.09386392
-2.56628314,2.94506756,0.00019258,0.03641691,0.66237904,2.19097173,0.19105134,0.75784720,0.00136990,0.09615326
-2.56028014,3.03474503,0.00018341,0.03812918,0.68261241,2.25561827,0.19649413,0.78021607,0.00142493,0.09827342
-2.55427714,3.12629160,0.00017624,0.03985393,0.70304233,2.32114304,0.20146944,0.80397157,0.00149335,0.10018055
-2.54827414,3.21828263,0.00017096,0.04157001,0.72344053,2.38661241,0.20587293,0.82866771,0.00157302,0.10183446
-2.54227114,3.30919314,0.00016750,0.04325553,0.74354680,2.45100577,0.20961126,0.85383242,0.00166179,0.10319936
-2.53626813,3.39742751,0.00016580,0.04488815,0.76307376,2.51323439,0.21260395,0.87897768,0.00175755,0.10424455
-2.53026513,3.48135690,0.00016583,0.04644537,0.78171390,2.57216705,0.21478507,0.90361131,0.00185823,0.10494494
-2.52426213,3.55936342,0.00016759,0.04790495,0.79914877,2.62666153,0.21610457,0.92725011,0.00196183,0.10528156
-2.51825913,3.62988967,0.00017111,0.04924527,0.81505979,2.67560091,0.21652937,0.94943405,0.00206650,0.10524188
-2.51225613,3.69149151,0.00017647,0.05044586,0.82914038,2.71793314,0.21604412,0.96974092,0.00217056,0.10482012
-2.50625313,3.74289181,0.00018380,0.05148784,0.84110879,2.75271197,0.21465157,0.98780096,0.00227250,0.10401742
-2.50025013,3.78303255,0.00019327,0.05235446,0.85072078,2.77913717,0.21237273,1.00331066,0.00237112,0.10284184
-2.49424712,3.81112251,0.00020510,0.05303163,0.85778176,2.79659193,0.20924651,1.01604517,0.00246548,0.10130832
-2.48824412,3.82667787,0.00021956,0.05350841,0.86215739,2.80467529,0.20532920,1.02586854,0.00255500,0.09943846
-2.48224112,3.82955341,0.00023696,0.05377749,0.86378224,2.80322780,0.20069347,1.03274120,0.00263948,0.09726022
-2.47623812,3.81996220,0.00025768,0.05383556,0.86266579,2.79234873,0.19542715,1.03672414,0.00271914,0.09480750
-2.47023512,3.79848232,0.00028209,0.05368360,0.85889550,2.77240365,0.18963164,1.03797945,0.00279462,0.09211957
-2.46423212,3.76604983,0.00031064,0.05332711,0.85263655,2.74402186,0.18342006,1.03676689,0.00286703,0.08924040
-2.45822911,3.72393790,0.00034377,0.05277613,0.84412836,2.70808330,0.17691521,1.03343675,0.00293793,0.08621798
-2.45222611,3.67372267,0.00038196,0.05204512,0.83367778,2.66569555,0.17024728,1.02841885,0.00300934,0.08310344
-2.44622311,3.61723717,0.00042569,0.05115279,0.82164949,2.61816184,0.16355143,1.02220840,0.00308375,0.07995020
-2.44022011,3.55651535,0.00047542,0.05012161,0.80845378,2.56694138,0.15696526,1.01534913,0.00316402,0.07681310
-2.43421711,3.49372860,0.00053165,0.04897738,0.79453260,2.51360398,0.15062630,1.00841449,0.00325342,0.07374741
-2.42821411,3.43111756,0.00059480,0.04774851,0.78034427,2.45978094,0.14466943,1.00198774,0.00335557,0.07080802
-2.42221111,3.37092240,0.00066532,0.04646528,0.76634784,2.40711435,0.13922440,0.99664185,0.00347435,0.06804850
-2.41620810,3.31531430,0.00074357,0.04515906,0.75298762,2.35720724,0.13441345,0.99292007,0.00361387,0.06552034
-2.41020510,3.26633128,0.00082992,0.04386142,0.74067879,2.31157637,0.13034912,0.99131805,0.00377841,0.06327224
-2.40420210,3.22582050,0.00092466,0.04260329,0.72979454,2.27160980,0.12713214,0.99226819,0.00397230,0.06134942
-2.39819910,3.19538945,0.00102803,0.04141411,0.72065542,2.23853040,0.12484963,0.99612690,0.00419990,0.05979313
-2.39219610,3.17636713,0.00114020,0.04032112,0.71352114,2.21336672,0.12357343,1.00316512,0.00446544,0.05864018
-2.38619310,3.16977625,0.00126129,0.03934863,0.70858504,2.19693156,0.12335873,1.01356232,0.00477302,0.05792262
-2.38019010,3.17631656,0.00139133,0.03851745,0.70597145,2.18980849,0.12424291,1.02740413,0.00512644,0.05766741
-2.37418709,3.19635904,0.00153029,0.03784453,0.70573558,2.19234612,0.12624462,1.04468332,0.00552913,0.05789629
-2.36818409,3.22994988,0.00167805,0.03734257,0.70786590,2.20465935,0.12936315,1.06530391,0.00598407,0.05862558
-2.36218109,3.27682326,0.00183440,0.03701992,0.71228856,2.22663675,0.13357805,1.08908802,0.00649366,0.05986610
-2.35617809,3.33642114,0.00199902,0.03688055,0.71887347,2.25795287,0.13884903,1.11578491,0.00705967,0.06162305
-2.35017509,3.40791864,0.00217150,0.03692419,0.72744151,2.29808440,0.14511619,1.14508169,0.00768310,0.06389597
-2.34417209,3.49025323,0.00235134,0.03714658,0.73777244,2.34632881,0.15230058,1.17661518,0.00836415,0.06667867
-2.33816908,3.58215640,0.00253789,0.03753981,0.74961302,2.40182457,0.16030511,1.20998440,0.00910211,0.06995915
-2.33216608,3.68218657,0.00273041,0.03809283,0.76268501,2.46357197,0.16901581,1.24476326,0.00989533,0.07371963
-2.32616308,3.78876216,0.00292803,0.03879194,0.77669264,2.53045397,0.17830361,1.28051310,0.01074118,0.07793649
-2.32016008,3.90019450,0.00312975,0.03962140,0.79132951,2.60125660,0.18802637,1.31679479,0.01163605,0.08258040
-2.31415708,4.01471992,0.00333446,0.04056410,0.80628457,2.67468894,0.19803148,1.35318017,0.01257536,0.08761644
-2.30815408,4.13053132,0.00354094,0.04160215,0.82124739,2.74940263,0.20815877,1.38926272,0.01355358,0.09300441
-2.30215108,4.24580912,0.00374783,0.04271756,0.83591265,2.82401140,0.21824379,1.42466741,0.01456438,0.09869919
-2.29614807,4.35875186,0.00395372,0.04389284,0.84998396,2.89711070,0.22812137,1.45905952,0.01560064,0.10465136
-2.29014507,4.46760675,0.00415708,0.04511155,0.86317726,2.96729816,0.23762944,1.49215247,0.01665465,0.11080786
-2.28414207,4.57070005,0.00435635,0.04635880,0.87522394,3.03319486,0.24661285,1.52371461,0.01771820,0.11711296
-2.27813907,4.66646744,0.00454993,0.04762164,0.88587373,3.09346789,0.25492722,1.55357456,0.01878281,0.12350927
-2.27213607,4.75348379,0.00473622,0.04888931,0.89489762,3.14685400,0.26244264,1.58162530,0.01983987,0.12993895
-2.26613307,4.83049195,0.00491365,0.05015345,0.90209083,3.19218408,0.26904699,1.60782643,0.02088081,0.13634494
-2.26013007,4.89642959,0.00508070,0.05140809,0.90727578,3.22840816,0.27464886,1.63220469,0.02189729,0.14267235
-2.25412706,4.95045317,0.00523599,0.05264951,0.91030513,3.25461997,0.27917988,1.65485228,0.02288133,0.14886973
-2.24812406,4.99195776,0.00537826,0.05387603,0.91106464,3.27008031,0.28259636,1.67592297,0.02382546,0.15489036
-2.24212106,5.02059186,0.00550643,0.05508760,0.90947588,3.27423820,0.28488020,1.69562582,0.02472282,0.16069337
-2.23611806,5.03626580,0.00561965,0.05628530,0.90549842,3.26674869,0.28603896,1.71421654,0.02556721,0.16624468
-2.23011506,5.03915330,0.00571734,0.05747079,0.89913150,3.24748622,0.28610519,1.73198670,0.02635314,0.17151780
-2.22411206,5.02968534,0.00579919,0.05864569,0.89041493,3.21655291,0.28513489,1.74925098,0.02707583,0.17649431
-2.21810905,5.00853648,0.00586521,0.05981089,0.87942910,3.17428070,0.28320543,1.76633298,0.02773118,0.18116405
-2.21210605,4.97660372,0.00591577,0.06096602,0.86629405,3.12122725,0.28041271,1.78355022,0.02831573,0.18552518
-2.20610305,4.93497877,0.00595158,0.06210887,0.85116751,3.05816529,0.27686797,1.80119888,0.02882658,0.18958386
-2.20010005,4.88491475,0.00597371,0.06323495,0.83424204,2.98606559,0.27269431,1.81953930,0.02926138,0.19335372
-2.19409705,4.82778885,0.00598360,0.06433730,0.81574129,2.90607425,0.26802293,1.83878282,0.02961819,0.19685525
-2.18809405,4.76506249,0.00598301,0.06540631,0.79591558,2.81948491,0.26298952,1.85908082,0.02989551,0.20011493
-2.18209105,4.69824092,0.00597405,0.06642989,0.77503684,2.72770703,0.25773070,1.88051674,0.03009222,0.20316433
-2.17608804,4.62883379,0.00595907,0.06739372,0.75339333,2.63223131,0.25238072,1.90310139,0.03020763,0.20603913
-2.17008504,4.55831848,0.00594067,0.06828180,0.73128410,2.53459373,0.24706862,1.92677206,0.03024146,0.20877815
-2.16408204,4.48810743,0.00592158,0.06907710,0.70901357,2.43633920,0.24191567,1.95139551,0.03019397,0.21142237
-2.15807904,4.41952043,0.00590464,0.06976235,0.68688615,2.33898627,0.23703337,1.97677452,0.03006604,0.21401402
