energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.30115058,3.15838163,0.56695983,2.71655054,0.49078940,0.00178452,0.00467481,0.07969984
-4.29514757,3.23341918,0.56284203,2.79131805,0.49047835,0.00185313,0.00507673,0.08046641
-4.28914457,3.33173381,0.56366263,2.88597155,0.49371248,0.00194075,0.00550961,0.08197589
-4.28314157,3.45248859,0.56960384,2.99952845,0.50060556,0.00204642,0.00597294,0.08425482
-4.27713857,3.59459333,0.58076434,3.13081757,0.51120876,0.00216905,0.00646606,0.08731415
-4.27113557,3.75670429,0.59715010,3.27848453,0.52550593,0.00230745,0.00698816,0.09114815
-4.26513257,3.93722842,0.61866746,3.44099992,0.54341040,0.00246034,0.00753827,0.09573371
-4.25912956,4.13433277,0.64511867,3.61667078,0.56476343,0.00262629,0.00811524,0.10103010
-4.25312656,4.34596008,0.67620044,3.80365623,0.58933445,0.00280377,0.00871770,0.10697912
-4.24712356,4.56985087,0.71150560,3.99998743,0.61682331,0.00299112,0.00934406,0.11350587
-4.24112056,4.80357263,0.75052803,4.20359240,0.64686449,0.00318659,0.00999247,0.12052002
-4.23511756,5.04455584,0.79267094,4.41232557,0.67903322,0.00338830,0.01066084,0.12791749
-4.22911456,5.29013669,0.83725824,4.62400186,0.71285349,0.00359428,0.01134680,0.13558280
-4.22311156,5.53760563,0.88354886,4.83643483,0.74780772,0.00380248,0.01204772,0.14339170
-4.21710855,5.78426063,0.93075358,5.04747799,0.78334790,0.00401079,0.01276074,0.15121425
-4.21110555,6.02746365,0.97805385,5.25506805,0.81890776,0.00421707,0.01348277,0.15891817
-4.20510255,6.26469856,1.02462194,5.45726885,0.85391583,0.00441918,0.01421054,0.16637234
-4.19909955,6.49362822,1.06964186,5.65231421,0.88780867,0.00461500,0.01494065,0.17345034
-4.19309655,6.71214875,1.11233005,5.83864806,0.92004414,0.00480251,0.01566962,0.18003395
-4.18709355,6.91843848,1.15195538,6.01495997,0.95011403,0.00497978,0.01639395,0.18601644
-4.18109055,7.11099954,1.18785748,6.18021441,0.97755577,0.00514502,0.01711019,0.19130545
-4.17508754,7.28868998,1.21946289,6.33367216,1.00196275,0.00529666,0.01781500,0.19582555
-4.16908454,7.45074495,1.24629839,6.47490263,1.02299294,0.00543330,0.01850520,0.19952018
-4.16308154,7.59678555,1.26800107,6.60378611,1.04037564,0.00555379,0.01917784,0.20235299
-4.15707854,7.72681480,1.28432491,6.72050537,1.05391596,0.00565727,0.01983021,0.20430856
-4.15107554,7.84120068,1.29514369,6.82552688,1.06349724,0.00574310,0.02045992,0.20539246
-4.14507254,7.94064657,1.30045033,6.91957171,1.06908119,0.00581094,0.02106490,0.20563056
-4.13906953,8.02615045,1.30035269,7.00357744,1.07070598,0.00586071,0.02164340,0.20506784
-4.13306653,8.09895431,1.29506647,7.07865237,1.06848240,0.00589257,0.02219398,0.20376655
-4.12706353,8.16048597,1.28490528,7.14602374,1.06258841,0.00590694,0.02271553,0.20180399
-4.12106053,8.21229576,1.27026873,7.20698228,1.05326221,0.00590444,0.02320725,0.19926978
-4.11505753,8.25599069,1.25162885,7.26282524,1.04079435,0.00588586,0.02366858,0.19626302
-4.10905453,8.29316902,1.22951565,7.31480041,1.02551901,0.00585215,0.02409921,0.19288922
-4.10305153,8.32535769,1.20450217,7.36405340,1.00780495,0.00580438,0.02449907,0.18925718
-4.09704852,8.35395544,1.17718966,7.41158047,0.98804617,0.00574370,0.02486824,0.18547602
-4.09104552,8.38018367,1.14819330,7.45818881,0.96665280,0.00567130,0.02520699,0.18165231
-4.08504252,8.40504684,1.11812876,7.50446590,0.94404223,0.00558842,0.02551570,0.17788746
-4.07903952,8.42930395,1.08760000,7.55075911,0.92063066,0.00549627,0.02579492,0.17427550
-4.07303652,8.45345170,1.05718825,7.59716638,0.89682532,0.00539605,0.02604526,0.17090113
-4.06703352,8.47771984,1.02744251,7.64353794,0.87301726,0.00528889,0.02626745,0.16783829
-4.06103052,8.50207826,0.99887139,7.68948916,0.84957488,0.00517589,0.02646230,0.16514904
-4.05502751,8.52625519,0.97193639,7.73442346,0.82683817,0.00505805,0.02663064,0.16288292
-4.04902451,8.54976532,0.94704639,7.77756435,0.80511367,0.00493632,0.02677337,0.16107674
-4.04302151,8.57194612,0.92455339,7.81799486,0.78467018,0.00481154,0.02689135,0.15975468
-4.03701851,8.59200067,0.90474930,7.85470281,0.76573522,0.00468451,0.02698541,0.15892878
-4.03101551,8.60904473,0.88786367,7.88662953,0.74849223,0.00455592,0.02705626,0.15859973
-4.02501251,8.62215603,0.87406235,7.91272024,0.73307854,0.00442641,0.02710444,0.15875786
-4.01900950,8.63042357,0.86344692,7.93197377,0.71958419,0.00429655,0.02713026,0.15938433
-4.01300650,8.63299478,0.85605495,7.94348954,0.70805151,0.00416688,0.02713371,0.16045249
-4.00700350,8.62911881,0.85186090,7.94651016,0.69847565,0.00403789,0.02711439,0.16192923
-4.00100050,8.61818423,0.85077800,7.94045771,0.69080590,0.00391004,0.02707149,0.16377642
-3.99499750,8.59974985,0.85266069,7.92496277,0.68494805,0.00378378,0.02700367,0.16595224
-3.98899450,8.57356784,0.85730811,7.89988492,0.68076754,0.00365953,0.02690909,0.16841250
-3.98299150,8.53959846,0.86446827,7.86532453,0.67809356,0.00353775,0.02678542,0.17111179
-3.97698849,8.49801636,0.87384322,7.82162537,0.67672392,0.00341889,0.02662980,0.17400454
-3.97098549,8.44920859,0.88509508,7.76936851,0.67643073,0.00330340,0.02643901,0.17704585
-3.96498249,8.39376478,0.89785285,7.70935791,0.67696666,0.00319178,0.02620946,0.18019227
-3.95897949,8.33246040,0.91172013,7.64259865,0.67807170,0.00308452,0.02593745,0.18340230
-3.95297649,8.26623396,0.92628341,7.57026880,0.67948019,0.00298214,0.02561921,0.18663682
-3.94697349,8.19615923,0.94112094,7.49368612,0.68092800,0.00288516,0.02525122,0.18985941
-3.94097049,8.12341387,0.95581200,7.41427105,0.68215959,0.00279412,0.02483031,0.19303645
-3.93496748,8.04924534,0.96994621,7.33350706,0.68293474,0.00270953,0.02435395,0.19613727
-3.92896448,7.97493558,0.98313276,7.25289997,0.68303469,0.00263190,0.02382041,0.19913417
-3.92296148,7.90176523,0.99500921,7.17393718,0.68226762,0.00256171,0.02322899,0.20200237
-3.91695848,7.83097862,1.00524961,7.09804814,0.68047308,0.00249938,0.02258014,0.20471999
-3.91095548,7.76375017,1.01357164,7.02656706,0.67752536,0.00244529,0.02187562,0.20726796
-3.90495248,7.70115324,1.01974246,6.96069864,0.67333566,0.00239972,0.02111855,0.20962996
-3.89894947,7.64413182,1.02358312,6.90148782,0.66785298,0.00236289,0.02031340,0.21179231
-3.89294647,7.59347600,1.02497127,6.84979406,0.66106363,0.00233493,0.01946599,0.21374379
-3.88694347,7.54980147,1.02384211,6.80627091,0.65298957,0.00231583,0.01858335,0.21547551
-3.88094047,7.51353388,1.02018746,6.77135133,0.64368547,0.00230550,0.01767359,0.21698067
-3.87493747,7.48489833,1.01405298,6.74523926,0.63323483,0.00230374,0.01674565,0.21825428
-3.86893447,7.46391473,1.00553378,6.72790782,0.62174515,0.00231022,0.01580908,0.21929278
-3.86293147,7.45039921,0.99476833,6.71910453,0.60934246,0.00232451,0.01487374,0.22009367
-3.85692846,7.44397216,0.98193128,6.71836359,0.59616556,0.00234609,0.01394954,0.22065505
-3.85092546,7.44407320,0.96722521,6.72502552,0.58235997,0.00237435,0.01304609,0.22097511
-3.84492246,7.44998311,0.95087187,6.73826393,0.56807209,0.00240858,0.01217244,0.22105164
-3.83891946,7.46085282,0.93310330,6.75711923,0.55344375,0.00244805,0.01133684,0.22088161
-3.83291646,7.47573916,0.91415314,6.78053879,0.53860732,0.00249196,0.01054648,0.22046073
-3.82691346,7.49364693,0.89424874,6.80742277,0.52368162,0.00253951,0.00980733,0.21978325
-3.82091046,7.51357646,0.87360423,6.83667465,0.50876882,0.00258989,0.00912402,0.21884179
-3.81490745,7.53457545,0.85241501,6.86725516,0.49395242,0.00264234,0.00849973,0.21762747
-3.80890445,7.55579378,0.83085386,6.89823812,0.47929624,0.00269612,0.00793627,0.21613020
-3.80290145,7.57653950,0.80906885,6.92886621,0.46484468,0.00275058,0.00743401,0.21433925
-3.79689845,7.59633386,0.78718303,6.95860488,0.45062387,0.00280518,0.00699207,0.21224396
-3.79089545,7.61496317,0.76529595,6.98719203,0.43664392,0.00285945,0.00660843,0.20983479
-3.78489245,7.63252517,0.74348673,7.01468129,0.42290178,0.00291309,0.00628012,0.20710445
-3.77888944,7.64946722,0.72181853,7.04147666,0.40938489,0.00296593,0.00600341,0.20404916
-3.77288644,7.66661409,0.70034405,7.06835627,0.39607501,0.00301794,0.00577407,0.20067002
-3.76688344,7.68518299,0.67911161,7.09648341,0.38295235,0.00306928,0.00558758,0.19697426
-3.76088044,7.70678404,0.65817147,7.12740326,0.36999953,0.00312023,0.00543939,0.19297645
-3.75487744,7.73340459,0.63758181,7.16302400,0.35720523,0.00317123,0.00532510,0.18869943
-3.74887444,7.76737666,0.61741411,7.20558191,0.34456731,0.00322289,0.00524072,0.18417506
-3.74287144,7.81132716,0.59775742,7.25759045,0.33209532,0.00327588,0.00518277,0.17944449
-3.73686843,7.86811161,0.57872115,7.32177393,0.31981207,0.00333099,0.00514846,0.17455814
-3.73086543,7.94073268,0.56043634,7.40098757,0.30775440,0.00338909,0.00513577,0.16957516
-3.72486243,8.03224580,0.54305511,7.49812588,0.29597300,0.00345103,0.00514349,0.16456244
-3.71885943,8.14565491,0.52674827,7.61602254,0.28453130,0.00351767,0.00517127,0.15959330
-3.71285643,8.28380186,0.51170128,7.75734524,0.27350354,0.00358979,0.00521956,0.15474562
-3.70685343,8.44925407,0.49810863,7.92448951,0.26297216,0.00366807,0.00528955,0.15009977
-3.70085043,8.64419465,0.48616701,8.11947583,0.25302453,0.00375305,0.00538306,0.14573628
-3.69484742,8.87032015,0.47606756,8.34385456,0.24374942,0.00384507,0.00550244,0.14173332
-3.68884442,9.12875033,0.46798758,8.59862291,0.23523314,0.00394424,0.00565040,0.13816420
-3.68284142,9.41995447,0.46208229,8.88415792,0.22755579,0.00405044,0.00582985,0.13509493
-3.67683842,9.74369784,0.45847683,9.20016885,0.22078760,0.00416325,0.00604372,0.13258200
-3.67083542,10.09901132,0.45725918,9.54567149,0.21498575,0.00428199,0.00629477,0.13067040
-3.66483242,10.48418597,0.45847415,9.91898606,0.21019160,0.00440571,0.00658546,0.12939208
-3.65882941,10.89679340,0.46211890,10.31775928,0.20642860,0.00453317,0.00691774,0.12876487
-3.65282641,11.33373127,0.46814019,10.73900982,0.20370094,0.00466292,0.00729296,0.12879181
-3.64682341,11.79129239,0.47643347,11.17919556,0.20199289,0.00479331,0.00771170,0.12946112
-3.64082041,12.26525440,0.48684388,11.63429975,0.20126892,0.00492252,0.00817367,0.13074663
-3.63481741,12.75098609,0.49916920,12.09993229,0.20147456,0.00504865,0.00867770,0.13260872
-3.62881441,13.24356584,0.51316444,12.57144170,0.20253787,0.00516975,0.00922162,0.13499569
-3.62281141,13.73790670,0.52854810,13.04403281,0.20437152,0.00528391,0.00980230,0.13784556
-3.61680840,14.22888276,0.54500965,13.51288492,0.20687522,0.00538929,0.01041565,0.14108813
-3.61080540,14.71145128,0.56221796,13.97326554,0.20993862,0.00548421,0.01105668,0.14464725
-3.60480240,15.18076569,0.57983033,14.42063487,0.21344421,0.00556721,0.01171952,0.14844321
-3.59879940,15.63227493,0.59750174,14.85073709,0.21727044,0.00563704,0.01239760,0.15239513
-3.59279640,16.06180577,0.61489400,15.25967543,0.22129469,0.00569277,0.01308369,0.15642320
-3.58679340,16.46562585,0.63168431,15.64396876,0.22539613,0.00573378,0.01377007,0.16045082
-3.58079040,16.84048610,0.64757312,16.00058901,0.22945829,0.00575975,0.01444870,0.16440640
-3.57478739,17.18364297,0.66229086,16.32697953,0.23337132,0.00577071,0.01511132,0.16822485
-3.56878439,17.49286141,0.67560343,16.62105577,0.23703396,0.00576701,0.01574970,0.17184871
-3.56278139,17.76640119,0.68731629,16.88119064,0.24035503,0.00574925,0.01635576,0.17522889
-3.55677839,18.00298953,0.69727713,17.10618752,0.24325463,0.00571832,0.01692174,0.17832496
-3.55077539,18.20178384,0.70537703,17.29524453,0.24566491,0.00567532,0.01744043,0.18110515
-3.54477239,18.36232841,0.71155031,17.44791378,0.24753058,0.00562150,0.01790530,0.18354592
-3.53876938,18.48450892,0.71577308,17.56405923,0.24880904,0.00555823,0.01831067,0.18563133
-3.53276638,18.56850845,0.71806071,17.64381641,0.24947032,0.00548694,0.01865183,0.18735209
-3.52676338,18.61476760,0.71846442,17.68755683,0.24949678,0.00540907,0.01892526,0.18870456
-3.52076038,18.62395113,0.71706721,17.69585860,0.24888269,0.00532602,0.01912864,0.18968964
-3.51475738,18.59692201,0.71397925,17.66948467,0.24763361,0.00523911,0.01926102,0.19031162
-3.50875438,18.53472316,0.70933315,17.60936821,0.24576573,0.00514953,0.01932283,0.19057719
-3.50275138,18.43856616,0.70327898,17.51660476,0.24330506,0.00505831,0.01931596,0.19049448
-3.49674837,18.30982529,0.69597953,17.39244913,0.24028666,0.00496634,0.01924371,0.19007238
-3.49074537,18.15003481,0.68760570,17.23831514,0.23675365,0.00487428,0.01911081,0.18931995
-3.48474237,17.96088688,0.67833218,17.05577563,0.23275623,0.00478263,0.01892326,0.18824615
-3.47873937,17.74422774,0.66833351,16.84656025,0.22835066,0.00469167,0.01868830,0.18685966
-3.47273637,17.50204951,0.65778051,16.61254874,0.22359799,0.00460152,0.01841420,0.18516899
-3.46673337,17.23647599,0.64683708,16.35575792,0.21856289,0.00451211,0.01811005,0.18318267
-3.46073037,16.94974094,0.63565738,16.07832110,0.21331222,0.00442324,0.01778557,0.18090960
-3.45472736,16.64415869,0.62438343,15.78245979,0.20791365,0.00433455,0.01745085,0.17835937
-3.44872436,16.32208733,0.61314295,15.47044796,0.20243411,0.00424560,0.01711604,0.17554275
-3.44272136,15.98588584,0.60204766,15.14457031,0.19693833,0.00415588,0.01679106,0.17247193
-3.43671836,15.63786723,0.59119189,14.80707648,0.19148731,0.00406482,0.01648537,0.16916093
-3.43071536,15.28025035,0.58065157,14.46013386,0.18613693,0.00397182,0.01620762,0.16562569
-3.42471236,14.91511330,0.57048363,14.10578176,0.18093666,0.00387633,0.01596544,0.16188418
-3.41870935,14.54435149,0.56072589,13.74589014,0.17592850,0.00377779,0.01576523,0.15795634
-3.41270635,14.16964335,0.55139744,13.38212540,0.17114618,0.00367575,0.01561194,0.15386389
-3.40670335,13.79242616,0.54249950,13.01592583,0.16661466,0.00356981,0.01550904,0.14963007
-3.40070035,13.41388375,0.53401695,12.64848849,0.16234998,0.00345969,0.01545841,0.14527929
-3.39469735,13.03494723,0.52592037,12.28076831,0.15835953,0.00334523,0.01546038,0.14083672
-3.38869435,12.65630893,0.51816866,11.91348981,0.15464270,0.00322641,0.01551383,0.13632789
-3.38269135,12.27844869,0.51071214,11.54717060,0.15119182,0.00310334,0.01561637,0.13177834
-3.37668834,11.90167119,0.50349611,11.18215525,0.14799358,0.00297628,0.01576448,0.12721326
-3.37068534,11.52615167,0.49646471,10.81865724,0.14503060,0.00284563,0.01595389,0.12265726
-3.36468234,11.15198755,0.48956492,10.45680650,0.14228325,0.00271193,0.01617977,0.11813420
-3.35867934,10.77925248,0.48275054,10.09669932,0.13973154,0.00257585,0.01643714,0.11366715
-3.35267634,10.40804964,0.47598601,9.73844767,0.13735708,0.00243815,0.01672112,0.10927839
-3.34667334,10.03856093,0.46924981,9.38222489,0.13514486,0.00229971,0.01702726,0.10498954
-3.34067034,9.67108929,0.46253725,9.02830504,0.13308482,0.00216146,0.01735181,0.10082171
-3.33466733,9.30609145,0.45586257,8.67709356,0.13117315,0.00202438,0.01769191,0.09679565
-3.32866433,8.94419952,0.44926002,8.32914779,0.12941319,0.00188949,0.01804573,0.09293197
-3.32266133,8.58622995,0.44278405,7.98518603,0.12781583,0.00175778,0.01841254,0.08925125
-3.31665833,8.23317974,0.43650833,7.64608496,0.12639951,0.00163022,0.01879268,0.08577408
-3.31065533,7.88620986,0.43052367,7.31286572,0.12518963,0.00150773,0.01918746,0.08252103
-3.30465233,7.54661716,0.42493496,6.98666942,0.12421752,0.00139114,0.01959896,0.07951247
-3.29864932,7.21579601,0.41985702,6.66872369,0.12351899,0.00128120,0.02002978,0.07676826
-3.29264632,6.89519200,0.41540976,6.36030201,0.12313247,0.00117854,0.02048277,0.07430732
-3.28664332,6.58624990,0.41171268,6.06267811,0.12309695,0.00108365,0.02096062,0.07214704
-3.28064032,6.29035858,0.40887897,5.77707765,0.12344964,0.00099691,0.02146557,0.07030262
-3.27463732,6.00879578,0.40700954,5.50462988,0.12422374,0.00091854,0.02199903,0.06878631
-3.26863432,5.74267523,0.40618731,5.24632136,0.12544615,0.00084862,0.02256131,0.06760665
-3.26263132,5.49289888,0.40647189,5.00295435,0.12713550,0.00078709,0.02315132,0.06676769
-3.25662831,5.26011660,0.40789515,4.77511151,0.12930046,0.00073378,0.02376645,0.06626833
-3.25062531,5.04469513,0.41045782,4.56312903,0.13193846,0.00068835,0.02440246,0.06610175
-3.24462231,4.84669817,0.41412739,4.36707908,0.13503497,0.00065039,0.02505350,0.06625506
-3.23861931,4.66587835,0.41883748,4.18676284,0.13856326,0.00061936,0.02571224,0.06670915
-3.23261631,4.50168190,0.42448883,4.02171428,0.14248487,0.00059464,0.02637010,0.06743881
-3.22661331,4.35326588,0.43095190,3.87121475,0.14675052,0.00057558,0.02701756,0.06841316
-3.22061031,4.21952729,0.43807102,3.73431783,0.15130175,0.00056142,0.02764457,0.06959640
-3.21460730,4.09914317,0.44567008,3.60988345,0.15607286,0.00055142,0.02824103,0.07094878
-3.20860430,3.99061978,0.45355939,3.49661979,0.16099344,0.00054481,0.02879724,0.07242789
-3.20260130,3.89234903,0.46154352,3.39313130,0.16599108,0.00054084,0.02930445,0.07399020
-3.19659830,3.80266954,0.46942983,3.29797073,0.17099431,0.00053876,0.02975534,0.07559267
-3.19059530,3.71992979,0.47703711,3.20969283,0.17593555,0.00053789,0.03014447,0.07719451
-3.18459230,3.64255051,0.48420413,3.12690754,0.18075399,0.00053761,0.03046866,0.07875890
-3.17858929,3.56908361,0.49079750,3.04833019,0.18539820,0.00053735,0.03072727,0.08025465
-3.17258629,3.49826498,0.49671856,2.97282667,0.18982842,0.00053663,0.03092239,0.08165762
-3.16658329,3.42905881,0.50190881,2.89945142,0.19401835,0.00053508,0.03105887,0.08295193
-3.16058029,3.36069167,0.50635373,2.82747690,0.19795639,0.00053241,0.03114430,0.08413076
-3.15457729,3.29267470,0.51008464,2.75641312,0.20164631,0.00052843,0.03118878,0.08519679
-3.14857429,3.22481328,0.51317854,2.68601668,0.20510721,0.00052306,0.03120460,0.08616219
-3.14257129,3.15720382,0.51575590,2.61628907,0.20837289,0.00051632,0.03120587,0.08704814
-3.13656828,3.09021818,0.51797651,2.54746455,0.21149064,0.00050832,0.03120795,0.08788394
-3.13056528,3.02447656,0.52003362,2.47998853,0.21451943,0.00049926,0.03122693,0.08870569
-3.12456228,2.96081062,0.52214654,2.41448753,0.21752770,0.00048939,0.03127903,0.08955464
-3.11855928,2.90021852,0.52455219,2.35173248,0.22059079,0.00047907,0.03137998,0.09047527
-3.11255628,2.84381438,0.52749605,2.29259724,0.22378817,0.00046868,0.03154442,0.09151324
-3.10655328,2.79277452,0.53122280,2.23801426,0.22720060,0.00045864,0.03178540,0.09271320
-3.10055028,2.74828306,0.53596730,2.18892956,0.23090728,0.00044942,0.03211388,0.09411676
-3.09454727,2.71147932,0.54194622,2.14625907,0.23498327,0.00044146,0.03253840,0.09576049
-3.08854427,2.68340919,0.54935081,2.11084804,0.23949715,0.00043524,0.03306481,0.09767432
-3.08254127,2.66498260,0.55834102,2.08343528,0.24450908,0.00043120,0.03369612,0.09988015
-3.07653827,2.65693833,0.56904134,2.06462339,0.25006932,0.00042976,0.03443256,0.10239092
-3.07053527,2.65981760,0.58153843,2.05485590,0.25621729,0.00043131,0.03527161,0.10521010
-3.06453227,2.67394668,0.59588057,2.05440192,0.26298107,0.00043618,0.03620831,0.10833169
-3.05852926,2.69942901,0.61207893,2.06334835,0.27037755,0.00044469,0.03723556,0.11174057
-3.05252626,2.73614632,0.63011044,2.08159949,0.27841292,0.00045706,0.03834453,0.11541340
-3.04652326,2.78376805,0.64992217,2.10888354,0.28708368,0.00047347,0.03952519,0.11931979
-3.04052026,2.84176823,0.67143669,2.14476511,0.29637787,0.00049406,0.04076676,0.12342381
-3.03451726,2.90944832,0.69455831,2.18866291,0.30627666,0.00051888,0.04205827,0.12768576
-3.02851426,2.98596475,0.71917970,2.23987130,0.31675592,0.00054793,0.04338906,0.13206402
-3.02251126,3.07035956,0.74518856,2.29758471,0.32778795,0.00058115,0.04474922,0.13651705
-3.01650825,3.16159271,0.77247396,2.36092359,0.33934293,0.00061842,0.04613000,0.14100523
-3.01050525,3.25857440,0.80093209,2.42896085,0.35139035,0.00065958,0.04752411,0.14549274
-3.00450225,3.36019640,0.83047102,2.50074760,0.36390001,0.00070439,0.04892590,0.14994910
-2.99849925,3.46536082,0.86101444,2.57533745,0.37684271,0.00075258,0.05033148,0.15435061
-2.99249625,3.57300570,0.89250398,2.65180834,0.39019057,0.00080382,0.05173868,0.15868141
-2.98649325,3.68212643,0.92490026,2.72928150,0.40391685,0.00085775,0.05314691,0.16293424
-2.98049025,3.79179261,0.95818248,2.80693693,0.41799541,0.00091396,0.05455692,0.16711089
-2.97448724,3.90115996,0.99234669,2.88402518,0.43239978,0.00097200,0.05597044,0.17122222
-2.96848424,4.00947723,1.02740282,2.95987524,0.44710188,0.00103139,0.05738977,0.17528790
-2.96248124,4.11608832,1.06337055,3.03389870,0.46207058,0.00109163,0.05881733,0.17933577
-2.95647824,4.22042985,1.10027447,3.10559016,0.47727003,0.00115219,0.06025512,0.18340092
-2.95047524,4.32202464,1.13813842,3.17452442,0.49265808,0.00121252,0.06170424,0.18752443
-2.94447224,4.42047192,1.17697959,3.24035066,0.50818474,0.00127205,0.06316439,0.19175190
-2.93846923,4.51543485,1.21680245,3.30278427,0.52379089,0.00133020,0.06463347,0.19613175
-2.93246623,4.60662623,1.25759293,3.36159685,0.53940739,0.00138638,0.06610719,0.20071338
-2.92646323,4.69379333,1.29931294,3.41660499,0.55495452,0.00144003,0.06757884,0.20554521
-2.92046023,4.77670269,1.34189563,3.46765862,0.57034204,0.00149055,0.06903916,0.21067263
-2.91445723,4.85512566,1.38524153,3.51462935,0.58546971,0.00153739,0.07047630,0.21613598
-2.90845423,4.92882553,1.42921562,3.55739962,0.60022842,0.00158003,0.07187596,0.22196861
-2.90245123,4.99754691,1.47364566,3.59585307,0.61450184,0.00161794,0.07322162,0.22819502
-2.89644822,5.06100778,1.51832158,3.62986666,0.62816848,0.00165067,0.07449493,0.23482918
-2.89044522,5.11889457,1.56299620,3.65930482,0.64110419,0.00167781,0.07567617,0.24187308
-2.88444222,5.17086056,1.60738699,3.68401590,0.65318486,0.00169899,0.07674480,0.24931560
-2.87843922,5.21652746,1.65117904,3.70383098,0.66428928,0.00171394,0.07768009,0.25713161
-2.87243622,5.25549005,1.69402892,3.71856505,0.67430196,0.00172244,0.07846174,0.26528163
-2.86643322,5.28732365,1.73556949,3.72802027,0.68311582,0.00172436,0.07907060,0.27371165
-2.86043022,5.31159394,1.77541548,3.73199134,0.69063464,0.00171966,0.07948926,0.28235364
-2.85442721,5.32786864,1.81316965,3.73027230,0.69677509,0.00170840,0.07970262,0.29112631
-2.84842421,5.33573066,1.84842964,3.72266467,0.70146844,0.00169073,0.07969849,0.29993649
-2.84242121,5.33479208,1.88079519,3.70898645,0.70466173,0.00166688,0.07946796,0.30868084
-2.83641821,5.32470857,1.90987590,3.68908148,0.70631864,0.00163718,0.07900579,0.31724811
-2.83041521,5.30519379,1.93529934,3.66282908,0.70641982,0.00160206,0.07831065,0.32552175
-2.82441221,5.27603352,1.95671952,3.63015326,0.70496304,0.00156201,0.07738527,0.33338288
-2.81840920,5.23709901,1.97382572,3.59103159,0.70196303,0.00151759,0.07623652,0.34071366
-2.81240620,5.18835959,1.98635155,3.54550330,0.69745120,0.00146941,0.07487535,0.34740075
-2.80640320,5.12989409,1.99408414,3.49367647,0.69147539,0.00141812,0.07331672,0.35333899
-2.80040020,5.06190098,1.99687327,3.43573409,0.68409952,0.00136442,0.07157940,0.35843511
-2.79439720,4.98470696,1.99464026,3.37193895,0.67540348,0.00130900,0.06968576,0.36261124
-2.78839420,4.89877364,1.98738618,3.30263707,0.66548302,0.00125256,0.06766149,0.36580830
-2.78239120,4.80470210,1.97519909,3.22825955,0.65444977,0.00119577,0.06553528,0.36798886
-2.77638819,4.70323472,1.95825978,3.14932260,0.64243132,0.00113929,0.06333848,0.36913959
-2.77038519,4.59525391,1.93684560,3.06642558,0.62957116,0.00108373,0.06110466,0.36927289
-2.76438219,4.48177718,1.91133176,2.98024666,0.61602851,0.00102965,0.05886923,0.36842783
-2.75837919,4.36394808,1.88218975,2.89153612,0.60197782,0.00097758,0.05666894,0.36667004
-2.75237619,4.24302249,1.84998237,2.80110681,0.58760776,0.00092796,0.05454140,0.36409069
-2.74637319,4.12035000,1.81535519,2.70982188,0.57311973,0.00088118,0.05252445,0.36080439
-2.74037019,3.99735032,1.77902422,2.61857956,0.55872555,0.00083757,0.05065564,0.35694599
-2.73436718,3.87548469,1.74175992,2.52829531,0.54464448,0.00079740,0.04897153,0.35266650
-2.72836418,3.75622281,1.70436770,2.43988144,0.53109940,0.00076088,0.04750705,0.34812805
-2.72236118,3.64100597,1.66766557,2.35422474,0.51831229,0.00072814,0.04629476,0.34349818
-2.71635818,3.53120752,1.63245944,2.27216271,0.50649902,0.00069928,0.04536413,0.33894355
-2.71035518,3.42809182,1.59951708,2.19445930,0.49586361,0.00067433,0.04474089,0.33462352
-2.70435218,3.33277351,1.56954180,2.12178096,0.48659227,0.00065330,0.04444628,0.33068363
-2.69834917,3.24617876,1.54314684,2.05467419,0.47884723,0.00063611,0.04449645,0.32724948
-2.69234617,3.16901028,1.52083188,1.99354555,0.47276095,0.00062267,0.04490190,0.32442120
-2.68634317,3.10171819,1.50296263,1.93864542,0.46843063,0.00061285,0.04566704,0.32226888
-2.68034017,3.04447818,1.48975470,1.89005626,0.46591364,0.00060646,0.04678981,0.32082907
-2.67433717,2.99717867,1.48126266,1.84768644,0.46522382,0.00060328,0.04826147,0.32010278
-2.66833417,2.95941786,1.47737493,1.81127016,0.46632909,0.00060308,0.05006660,0.32005486
-2.66233117,2.93051157,1.47781490,1.78037379,0.46915050,0.00060557,0.05218312,0.32061507
-2.65632816,2.90951185,1.48214858,1.75440875,0.47356265,0.00061043,0.05458263,0.32168066
-2.65032516,2.89523607,1.48979839,1.73265074,0.47939577,0.00061735,0.05723077,0.32312049
-2.64432216,2.88630568,1.50006272,1.71426444,0.48643934,0.00062595,0.06008780,0.32478044
-2.63831916,2.88119305,1.51214053,1.69833310,0.49444703,0.00063587,0.06310935,0.32648991
-2.63231616,2.87827473,1.52515986,1.68389165,0.50314307,0.00064673,0.06624723,0.32806913
-2.62631316,2.87588898,1.53820915,1.66996203,0.51222956,0.00065812,0.06945035,0.32933692
-2.62031016,2.87239501,1.55036997,1.65558923,0.52139475,0.00066968,0.07266581,0.33011851
-2.61430715,2.86623170,1.56074991,1.63987650,0.53032183,0.00068101,0.07583991,0.33025313
-2.60830415,2.85597316,1.56851416,1.62201821,0.53869795,0.00069177,0.07891933,0.32960095
-2.60230115,2.84037906,1.57291457,1.60132907,0.54622338,0.00070163,0.08185223,0.32804904
