energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.01050525,3.20636693,0.02834460,0.24358653,0.22949051,0.03546921,1.96837765,0.92335537,1.08947328
-3.00450225,3.24380208,0.02922986,0.23700697,0.23027974,0.03497697,1.99968786,0.90144919,1.10841985
-2.99849925,3.27938303,0.03012766,0.23116884,0.23033863,0.03455094,2.02937781,0.88253273,1.12596127
-2.99249625,3.31254629,0.03103532,0.22615516,0.22965854,0.03419250,2.05689663,0.86679923,1.14204628
-2.98649325,3.34277888,0.03195083,0.22204052,0.22823879,0.03390081,2.08173909,0.85440797,1.15665326
-2.98049025,3.36964624,0.03287294,0.21889237,0.22608724,0.03367313,2.10346743,0.84549122,1.16979173
-2.97448724,3.39281803,0.03380132,0.21677250,0.22322081,0.03350505,2.12173106,0.84016165,1.18150294
-2.96848424,3.41209014,0.03473658,0.21573853,0.21966593,0.03339080,2.13628309,0.83851933,1.19185971
-2.96248124,3.42740167,0.03568031,0.21584511,0.21545870,0.03332366,2.14699275,0.84065786,1.20096525
-2.95647824,3.43884575,0.03663506,0.21714493,0.21064486,0.03329623,2.15385308,0.84666902,1.20895120
-2.95047524,3.44667359,0.03760427,0.21968914,0.20527957,0.03330081,2.15698342,0.85664552,1.21597486
-2.94447224,3.45129151,0.03859212,0.22352733,0.19942678,0.03332968,2.15662670,0.87068169,1.22221570
-2.93846923,3.45325102,0.03960341,0.22870700,0.19315840,0.03337535,2.15314158,0.88887201,1.22787146
-2.93246623,3.45323249,0.04064332,0.23527239,0.18655314,0.03343079,2.14698995,0.91130774,1.23315382
-2.92646323,3.45202340,0.04171723,0.24326305,0.17969510,0.03348961,2.13872048,0.93807180,1.23828391
-2.92046023,3.45049223,0.04283046,0.25271201,0.17267220,0.03354619,2.12894905,0.96923255,1.24348788
-2.91445723,3.44955938,0.04398807,0.26364382,0.16557436,0.03359575,2.11833714,1.00483687,1.24899247
-2.90845423,3.45016676,0.04519463,0.27607267,0.15849168,0.03363442,2.10756916,1.04490320,1.25502100
-2.90245123,3.45324733,0.04645407,0.29000072,0.15151256,0.03365929,2.09732985,1.08941532,1.26178954
-2.89644822,3.45969628,0.04776952,0.30541683,0.14472183,0.03366836,2.08828272,1.13831723,1.26950352
-2.89044522,3.47034485,0.04914320,0.32229595,0.13819906,0.03366055,2.08105044,1.19150994,1.27835477
-2.88444222,3.48593800,0.05057637,0.34059911,0.13201697,0.03363569,2.07619786,1.24885024,1.28851886
-2.87843922,3.50711657,0.05206928,0.36027425,0.12624009,0.03359441,2.07421818,1.31015200,1.30015277
-2.87243622,3.53440437,0.05362122,0.38125780,0.12092361,0.03353811,2.07552247,1.37518977,1.31339290
-2.86643322,3.56820013,0.05523047,0.40347705,0.11611252,0.03346887,2.08043280,1.44370471,1.32835318
-2.86043022,3.60877427,0.05689438,0.42685306,0.11184103,0.03338934,2.08917866,1.51541235,1.34512340
-2.85442721,3.65626975,0.05860939,0.45130397,0.10813216,0.03330262,2.10189645,1.59001175,1.36376754
-2.84842421,3.71070635,0.06037100,0.47674858,0.10499771,0.03321215,2.11863154,1.66719531,1.38432224
-2.84242121,3.77198748,0.06217374,0.50310971,0.10243831,0.03312150,2.13934254,1.74665855,1.40679514
-2.83641821,3.83990840,0.06401117,0.53031720,0.10044378,0.03303426,2.16390688,1.82810893,1.43116332
-2.83041521,3.91416504,0.06587570,0.55831020,0.09899365,0.03295380,2.19212754,1.91127299,1.45737171
-2.82441221,3.99436248,0.06775855,0.58703846,0.09805780,0.03288315,2.22374001,1.99590111,1.48533157
-2.81840920,4.08002226,0.06964956,0.61646242,0.09759729,0.03282476,2.25841942,2.08176939,1.51491902
-2.81240620,4.17058825,0.07153704,0.64655196,0.09756535,0.03278036,2.29578723,2.16867812,1.54597385
-2.80640320,4.26543059,0.07340767,0.67728375,0.09790839,0.03275078,2.33541754,2.25644702,1.57829851
-2.80040020,4.36384796,0.07524637,0.70863725,0.09856723,0.03273587,2.37684277,2.34490719,1.61165762
-2.79439720,4.46506846,0.07703628,0.74058955,0.09947838,0.03273440,2.41955899,2.43389031,1.64577794
-2.78839420,4.56824960,0.07875881,0.77310934,0.10057539,0.03274402,2.46303095,2.52321589,1.68034906
-2.78239120,4.67247841,0.08039378,0.80615029,0.10179034,0.03276128,2.50669719,2.61267731,1.71502496
-2.77638819,4.77677249,0.08191967,0.83964448,0.10305531,0.03278173,2.54997555,2.70202794,1.74942654
-2.77038519,4.88008309,0.08331399,0.87349622,0.10430393,0.03280003,2.59226937,2.79096843,1.78314535
-2.76438219,4.98130130,0.08455380,0.90757684,0.10547291,0.03281016,2.63297483,2.87913640,1.81574860
-2.75837919,5.07926807,0.08561631,0.94172099,0.10650357,0.03280564,2.67148953,2.96609971,1.84678545
-2.75237619,5.17278901,0.08647955,0.97572484,0.10734324,0.03277981,2.70722266,3.05135413,1.87579486
-2.74637319,5.26065414,0.08712317,1.00934658,0.10794656,0.03272616,2.73960659,3.13432631,1.90231471
-2.74037019,5.34166279,0.08752921,1.04230939,0.10827668,0.03263865,2.76811004,3.21438221,1.92589222
-2.73436718,5.41465322,0.08768292,1.07430693,0.10830616,0.03251201,2.79225228,3.29084120,1.94609550
-2.72836418,5.47853627,0.08757348,1.10501139,0.10801770,0.03234214,2.81161819,3.36299538,1.96252583
-2.72236118,5.53233189,0.08719472,1.13408360,0.10740457,0.03212630,2.82587361,3.43013342,1.97483049
-2.71635818,5.57520699,0.08654558,1.16118497,0.10647080,0.03186350,2.83478018,3.49156775,1.98271542
-2.71035518,5.60651303,0.08563057,1.18599059,0.10523094,0.03155458,2.83820925,3.54666396,1.98595746
-2.70435218,5.62582124,0.08445995,1.20820293,0.10370970,0.03120249,2.83615382,3.59487055,1.98441546
-2.69834917,5.63295362,0.08304973,1.22756520,0.10194113,0.03081228,2.82873800,3.63574772,1.97803973
-2.69234617,5.62800782,0.08142148,1.24387389,0.09996765,0.03039118,2.81622325,3.66899322,1.96687929
-2.68634317,5.61137411,0.07960192,1.25698956,0.09783880,0.02994849,2.79901079,3.69446406,1.95108648
-2.68034017,5.58374316,0.07762229,1.26684544,0.09560980,0.02949552,2.77763983,3.71219252,1.93091843
-2.67433717,5.54610357,0.07551763,1.27345311,0.09333997,0.02904532,2.75278137,3.72239559,1.90673524
-2.66833417,5.49972871,0.07332584,1.27690511,0.09109110,0.02861247,2.72522737,3.72547711,1.87899469
-2.66233117,5.44615293,0.07108665,1.27737421,0.08892576,0.02821275,2.69587574,3.72202257,1.84824351
-2.65632816,5.38713760,0.06884061,1.27510940,0.08690562,0.02786274,2.66571109,3.71278643,1.81510543
-2.65032516,5.32462820,0.06662792,1.27042866,0.08508996,0.02757950,2.63578219,3.69867285,1.78026643
-2.64432216,5.26070400,0.06448746,1.26370910,0.08353415,0.02738010,2.60717653,3.68071057,1.74445757
-2.63831916,5.19752204,0.06245576,1.25537480,0.08228846,0.02728120,2.58099294,3.66002314,1.70843621
-2.63231616,5.13725792,0.06056613,1.24588300,0.08139699,0.02729866,2.55831323,3.63779605,1.67296621
-2.62631316,5.08204542,0.05884794,1.23570939,0.08089691,0.02744711,2.54017367,3.61524202,1.63879789
-2.62031016,5.03391740,0.05732602,1.22533312,0.08081783,0.02773961,2.52753748,3.59356629,1.60664861
-2.61430715,4.99475022,0.05602027,1.21522220,0.08118159,0.02818726,2.52126899,3.57393300,1.57718462
-2.60830415,4.96621368,0.05494545,1.20582003,0.08200216,0.02879900,2.52211059,3.55743424,1.55100486
-2.60230115,4.94972815,0.05411106,1.19753344,0.08328586,0.02958130,2.53066299,3.54506266,1.52862726
-2.59629815,4.94643020,0.05352155,1.19072277,0.08503177,0.03053804,2.54736940,3.53768846,1.51047805
-2.59029515,4.95714775,0.05317647,1.18569415,0.08723235,0.03167039,2.57250414,3.53604141,1.49688421
-2.58429215,4.98238497,0.05307087,1.18269427,0.08987412,0.03297677,2.60616581,3.54069789,1.48806927
-2.57828914,5.02231726,0.05319576,1.18190749,0.09293861,0.03445287,2.64827516,3.55207316,1.48415240
-2.57228614,5.07679567,0.05353858,1.18345536,0.09640321,0.03609172,2.69857756,3.57041838,1.48515068
-2.56628314,5.14536011,0.05408379,1.18739806,0.10024217,0.03788386,2.75664983,3.59582207,1.49098413
-2.56028014,5.22726047,0.05481336,1.19373777,0.10442750,0.03981752,2.82191105,3.62821526,1.50148320
-2.55427714,5.32148422,0.05570730,1.20242332,0.10892987,0.04187884,2.89363697,3.66737974,1.51639828
-2.54827414,5.42678916,0.05674415,1.21335590,0.11371937,0.04405215,2.97097734,3.71295864,1.53541061
-2.54227114,5.54174004,0.05790141,1.22639537,0.11876622,0.04632031,3.05297572,3.76446869,1.55814423
-2.53626813,5.66474728,0.05915589,1.24136673,0.12404121,0.04866496,3.13859101,3.82131341,1.58417831
-2.53026513,5.79410677,0.06048405,1.25806653,0.12951611,0.05106691,3.22672010,3.88279686,1.61305954
-2.52426213,5.92803912,0.06186220,1.27626874,0.13516384,0.05350645,3.31622109,3.94813744,1.64431405
-2.51825913,6.06472754,0.06326677,1.29573013,0.14095845,0.05596370,3.40593641,4.01648135,1.67745853
-2.51225613,6.20235317,0.06467442,1.31619470,0.14687501,0.05841886,3.49471519,4.08691580,1.71201039
-2.50625313,6.33912721,0.06606218,1.33739734,0.15288927,0.06085258,3.58143454,4.15848165,1.74749651
-2.50025013,6.47331929,0.06740762,1.35906669,0.15897727,0.06324613,3.66501921,4.23018575,1.78346072
-2.49424712,6.60328175,0.06868892,1.38092713,0.16511478,0.06558165,3.74445906,4.30101294,1.81946972
-2.48824412,6.72746949,0.06988506,1.40270036,0.17127672,0.06784232,3.81882433,4.36993800,1.85511755
-2.48224112,6.84445566,0.07097591,1.42410638,0.17743658,0.07001248,3.88727811,4.43593770,1.89002865
-2.47623812,6.95294311,0.07194246,1.44486451,0.18356575,0.07207771,3.94908601,4.49800309,1.92385948
-2.47023512,7.05177200,0.07276699,1.46469432,0.18963302,0.07402482,4.00362293,4.55515217,1.95629900
-2.46423212,7.13992390,0.07343328,1.48331701,0.19560405,0.07584190,4.05037673,4.60644313,1.98706801
-2.45822911,7.21652292,0.07392690,1.50045718,0.20144104,0.07751821,4.08894912,4.65098788,2.01591755
-2.45222611,7.28083427,0.07423539,1.51584536,0.20710255,0.07904414,4.11905360,4.68796600,2.04262668
-2.44622311,7.33226084,0.07434855,1.52922124,0.21254340,0.08041108,4.14051106,4.71663879,2.06699958
-2.44022011,7.37033846,0.07425866,1.54033776,0.21771489,0.08161134,4.15324301,4.73636308,2.08886248
-2.43421711,7.39473014,0.07396070,1.54896578,0.22256517,0.08263801,4.15726309,4.74660448,2.10806037
-2.42821411,7.40521999,0.07345250,1.55489948,0.22703976,0.08348490,4.15266725,4.74694953,2.12445387
-2.42221111,7.40170710,0.07273490,1.55796203,0.23108241,0.08414643,4.13962302,4.73711634,2.13791642
-2.41620810,7.38419985,0.07181184,1.55801133,0.23463607,0.08461767,4.11835864,4.71696312,2.14833196
-2.41020510,7.35281090,0.07069035,1.55494558,0.23764403,0.08489431,4.08915236,4.68649421,2.15559325
-2.40420210,7.30775300,0.06938053,1.54870819,0.24005127,0.08497274,4.05232259,4.64586311,2.15960109
-2.39819910,7.24933581,0.06789548,1.53929177,0.24180586,0.08485018,4.00821936,4.59537226,2.16026438
-2.39219610,7.17796363,0.06625107,1.52674088,0.24286049,0.08452485,3.95721744,4.53546929,2.15750121
-2.38619310,7.09413416,0.06446578,1.51115322,0.24317397,0.08399620,3.89971139,4.46673966,2.15124091
-2.38019010,6.99843781,0.06256041,1.49267912,0.24271273,0.08326514,3.83611287,4.38989593,2.14142710
-2.37418709,6.89155764,0.06055773,1.47151916,0.24145225,0.08233439,3.76685002,4.30576367,2.12802145
-2.36818409,6.77426943,0.05848215,1.44792002,0.23937828,0.08120869,3.69236898,4.21526458,2.11100819
-2.36218109,6.64744157,0.05635932,1.42216854,0.23648792,0.07989512,3.61313714,4.11939738,2.09039904
-2.35617809,6.51203441,0.05421569,1.39458432,0.23279046,0.07840337,3.52964784,4.01921700,2.06623822
-2.35017509,6.36909866,0.05207816,1.36551110,0.22830786,0.07674585,3.44242592,3.91581285,2.03860740
-2.34417209,6.21977242,0.04997358,1.33530726,0.22307495,0.07493792,3.35203348,3.81028707,2.00763015
-2.33816908,6.06527648,0.04792840,1.30433604,0.21713926,0.07299783,3.25907535,3.70373328,1.97347552
-2.33216608,5.90690754,0.04596826,1.27295570,0.21056046,0.07094669,3.16420336,3.59721685,1.93636062
-2.32616308,5.74602909,0.04411761,1.24151030,0.20340944,0.06880827,3.06811894,3.49175702,1.89655168
-2.32016008,5.58405973,0.04239944,1.21032130,0.19576706,0.06660867,2.97157330,3.38831160,1.85436367
-2.31415708,5.42245881,0.04083491,1.17968058,0.18772252,0.06437592,2.87536488,3.28776446,1.81015794
-2.30815408,5.26270939,0.03944318,1.14984489,0.17937148,0.06213940,2.78033358,3.19091609,1.76433823
-2.30215108,5.10629862,0.03824115,1.12103208,0.17081401,0.05992918,2.68735164,3.09847699,1.71734469
-2.29614807,4.95469583,0.03724329,1.09341916,0.16215224,0.05777536,2.59731124,3.01106411,1.66964626
-2.29014507,4.80932845,0.03646152,1.06714197,0.15348812,0.05570717,2.51110897,2.92919954,1.62173150
-2.28414207,4.67155655,0.03590510,1.04229655,0.14492099,0.05375224,2.42962759,2.85331137,1.57409813
-2.27813907,4.54264631,0.03558051,1.01894183,0.13654542,0.05193573,2.35371569,2.78373602,1.52724165
-2.27213607,4.42374321,0.03549144,0.99710326,0.12844903,0.05027957,2.28416588,2.72072145,1.48164347
-2.26613307,4.31584578,0.03563868,0.97677728,0.12071064,0.04880172,2.22169256,2.66443090,1.43775889
-2.26013007,4.21978059,0.03602009,0.95793600,0.11339872,0.04751556,2.16690999,2.61494642,1.39600541
-2.25412706,4.13617950,0.03663056,0.94053196,0.10657015,0.04642942,2.12031173,2.57227204,1.35675193
-2.24812406,4.06546005,0.03746198,0.92450252,0.10026929,0.04554623,2.08225241,2.53633629,1.32030905
-2.24212106,4.00780980,0.03850318,0.90977371,0.09452761,0.04486338,2.05293267,2.50699387,1.28692105
-2.23611806,3.96317546,0.03973994,0.89626341,0.08936352,0.04437274,2.03238803,2.48402684,1.25675971
-2.23011506,3.93125758,0.04115502,0.88388369,0.08478275,0.04406091,2.02048235,2.46714521,1.22992039
-2.22411206,3.91151121,0.04272813,0.87254236,0.08077895,0.04390964,2.01690630,2.45598767,1.20642032
-2.21810905,3.90315310,0.04443612,0.86214386,0.07733474,0.04389639,2.02118103,2.45012259,1.18619945
-2.21210605,3.90517537,0.04625301,0.85258952,0.07442291,0.04399516,2.03266709,2.44905007,1.16912352
-2.20610305,3.91636572,0.04815031,0.84377755,0.07200788,0.04417732,2.05057837,2.45220521,1.15498953
-2.20010005,3.93533376,0.05009725,0.83560274,0.07004733,0.04441263,2.07400056,2.45896340,1.14353323
-2.19409705,3.96054278,0.05206118,0.82795632,0.06849387,0.04467027,2.10191355,2.46864749,1.13443836
-2.18809405,3.99034609,0.05400800,0.82072601,0.06729676,0.04491996,2.13321695,2.48053742,1.12734738
-2.18209105,4.02302692,0.05590277,0.81379649,0.06640354,0.04513290,2.16675776,2.49388192,1.12187315
-2.17608804,4.05684037,0.05771028,0.80705029,0.06576170,0.04528284,2.20135929,2.50791228,1.11761119
-2.17008504,4.09005614,0.05939575,0.80036926,0.06532001,0.04534688,2.23585012,2.52185773,1.11415203
-2.16408204,4.12100053,0.06092558,0.79363653,0.06502990,0.04530615,2.26909221,2.53496181,1.11109321
-2.15807904,4.14809624,0.06226803,0.78673880,0.06484649,0.04514642,2.30000726,2.54649922,1.10805044
-2.15207604,4.16989851,0.06339407,0.77956902,0.06472946,0.04485836,2.32760027,2.55579224,1.10466763
-2.14607304,4.18512670,0.06427798,0.77202908,0.06464375,0.04443769,2.35097995,2.56222616,1.10062541
-2.14007004,4.19269000,0.06489806,0.76403252,0.06455998,0.04388511,2.36937524,2.56526296,1.09564790
-2.13406703,4.19170696,0.06523717,0.75550701,0.06445472,0.04320599,2.38214783,2.56445271,1.08950770
-2.12806403,4.18151832,0.06528318,0.74639647,0.06431058,0.04240991,2.38880047,2.55944228,1.08202893
-2.12206103,4.16169320,0.06502926,0.73666276,0.06411611,0.04151006,2.38898128,2.54998118,1.07308844
-2.11605803,4.13202900,0.06447407,0.72628678,0.06386566,0.04052247,2.38248432,2.53592436,1.06261543
-2.11005503,4.09254560,0.06362179,0.71526916,0.06355903,0.03946524,2.36924681,2.51723238,1.05058951
-2.10405203,4.04347461,0.06248194,0.70363031,0.06320112,0.03835765,2.34934351,2.49396893,1.03703769
-2.09804902,3.98524474,0.06106911,0.69141009,0.06280153,0.03721933,2.32297884,2.46629644,1.02203046
-2.09204602,3.91846426,0.05940256,0.67866713,0.06237410,0.03606948,2.29047728,2.43447002,1.00567736
-2.08604302,3.84390148,0.05750567,0.66547783,0.06193640,0.03492615,2.25227263,2.39883042,0.98812228
-2.08004002,3.76246439,0.05540532,0.65193526,0.06150933,0.03380565,2.20889647,2.35979638,0.96953887
-2.07403702,3.67517994,0.05313114,0.63814782,0.06111656,0.03272210,2.16096633,2.31785671,0.95012610
-2.06803402,3.58317380,0.05071483,0.62423801,0.06078403,0.03168713,2.10917364,2.27356245,0.93010421
-2.06203102,3.48765067,0.04818939,0.61034100,0.06053945,0.03070973,2.05427178,2.22751907,0.90971111
-2.05602801,3.38987554,0.04558831,0.59660319,0.06041172,0.02979627,1.99706399,2.18037880,0.88919918
-2.05002501,3.29115555,0.04294494,0.58318064,0.06043032,0.02895065,1.93839143,2.13283279,0.86883227
-2.04402201,3.19282240,0.04029177,0.57023724,0.06062463,0.02817456,1.87912085,2.08560291,0.84888303
-2.03801901,3.09621486,0.03765986,0.55794268,0.06102323,0.02746786,1.82013210,2.03943278,0.82963009
-2.03201601,3.00266115,0.03507832,0.54646997,0.06165310,0.02682898,1.76230507,1.99507782,0.81135511
-2.02601301,2.91346072,0.03257393,0.53599255,0.06253875,0.02625545,1.70650621,1.95329399,0.79433948
-2.02001001,2.82986538,0.03017078,0.52668108,0.06370132,0.02574427,1.65357443,1.91482517,0.77886046
-2.01400700,2.75305967,0.02789006,0.51869968,0.06515768,0.02529245,1.60430663,1.88038916,0.76518688
-2.00800400,2.68414071,0.02574994,0.51220204,0.06691950,0.02489733,1.55944302,1.85066268,0.75357418
-2.00200100,2.62409795,0.02376553,0.50732727,0.06899238,0.02455691,1.51965267,1.82626560,0.74425912
-1.99599800,2.57379349,0.02194890,0.50419591,0.07137509,0.02427008,1.48551960,1.80774542,0.73745413
-1.98999500,2.53394366,0.02030916,0.50290623,0.07405891,0.02403678,1.45753013,1.79556246,0.73334176
-1.98399200,2.50510311,0.01885270,0.50353113,0.07702722,0.02385798,1.43606194,1.79007695,0.73206932
-1.97798899,2.48765215,0.01758331,0.50611596,0.08025529,0.02373568,1.42137557,1.79153898,0.73374435
-1.97198599,2.48178856,0.01650247,0.51067735,0.08371040,0.02367271,1.41360876,1.80008214,0.73843096
-1.96598299,2.48752460,0.01560959,0.51720357,0.08735218,0.02367259,1.41277436,1.81572179,0.74614766
-1.95997999,2.50469007,0.01490232,0.52565620,0.09113340,0.02373921,1.41876184,1.83835855,0.75686680
-1.95397699,2.53294163,0.01437680,0.53597339,0.09500102,0.02387658,1.43134288,1.86778740,0.77051590
-1.94797399,2.57177859,0.01402793,0.54807462,0.09889757,0.02408850,1.45018081,1.90371223,0.78698090
-1.94197099,2.62056477,0.01384963,0.56186676,0.10276283,0.02437830,1.47484370,1.94576576,0.80611137
-1.93596798,2.67855565,0.01383508,0.57725118,0.10653572,0.02474852,1.50482077,1.99353381,0.82772746
-1.92996498,2.74492986,0.01397693,0.59413151,0.11015633,0.02520069,1.53954130,2.04658308,0.85162836
-1.92396198,2.81882332,0.01426744,0.61242179,0.11356809,0.02573517,1.57839527,2.10449084,0.87760177
-1.91795898,2.89936476,0.01469863,0.63205423,0.11671987,0.02635098,1.62075494,2.16687509,0.90543396
-1.91195598,2.98571033,0.01526240,0.65298638,0.11956796,0.02704576,1.66599608,2.23342336,0.93491976
-1.90595298,3.07707585,0.01595053,0.67520698,0.12207786,0.02781572,1.71351807,2.30391824,0.96587198
-1.89994997,3.17276470,0.01675475,0.69874021,0.12422578,0.02865570,1.76276176,2.37825827,0.99812951
-1.89394697,3.27218984,0.01766674,0.72364784,0.12599972,0.02955927,1.81322432,2.45647227,1.03156377
-1.88794397,3.37488876,0.01867804,0.75002911,0.12740014,0.03051885,1.86447035,2.53872627,1.06608286
-1.88194097,3.48053042,0.01978006,0.77801818,0.12844014,0.03152590,1.91613882,2.62532204,1.10163318
-1.87593797,3.58891386,0.02096398,0.80777907,0.12914510,0.03257108,1.96794561,2.71668692,1.13819833
-1.86993497,3.69995854,0.02222069,0.83949838,0.12955184,0.03364450,2.01968171,2.81335508,1.17579531
-1.86393197,3.81368706,0.02354076,0.87337592,0.12970736,0.03473593,2.07120746,2.91594085,1.21446818
-1.85792896,3.93020122,0.02491437,0.90961372,0.12966706,0.03583501,2.12244322,3.02510514,1.25427939
-1.85192596,4.04965295,0.02633131,0.94840392,0.12949268,0.03693147,2.17335739,3.14151664,1.29529948
-1.84592296,4.17221183,0.02778097,0.98991614,0.12924994,0.03801534,2.22395258,3.26580930,1.33759557
-1.83991996,4.29803115,0.02925245,1.03428478,0.12900610,0.03907710,2.27425097,3.39853848,1.38121937
-1.83391696,4.42721447,0.03073456,1.08159715,0.12882736,0.04010790,2.32427974,3.54013762,1.42619551
-1.82791396,4.55978461,0.03221602,1.13188270,0.12877640,0.04109961,2.37405771,3.69087778,1.47251067
-1.82191096,4.69565687,0.03368553,1.18510411,0.12891005,0.04204501,2.42358377,3.85083188,1.52010450
-1.81590795,4.83461786,0.03513201,1.24115053,0.12927727,0.04293781,2.47282794,4.01984541,1.56886257
-1.80990495,4.97631106,0.03654475,1.29983337,0.12991739,0.04377273,2.52172542,4.19751500,1.61861196
-1.80390195,5.12022961,0.03791362,1.36088480,0.13085888,0.04454547,2.57017373,4.38317582,1.66911971
-1.79789895,5.26571671,0.03922924,1.42395895,0.13211842,0.04525277,2.61803308,4.57589835,1.72009425
-1.79189595,5.41197311,0.04048317,1.48863586,0.13370062,0.04589229,2.66512941,4.77449438,1.77118961
-1.78589295,5.55807109,0.04166805,1.55442796,0.13559804,0.04646257,2.71125988,4.97753217,1.82201238
-1.77988994,5.70297387,0.04277769,1.62078862,0.13779182,0.04696295,2.75619994,5.18335959,1.87213075
-1.77388694,5.84555914,0.04380719,1.68712266,0.14025256,0.04739340,2.79971139,5.39013434,1.92108534
-1.76788394,5.98464522,0.04475291,1.75279816,0.14294165,0.04775445,2.84155055,5.59585981,1.96840107
-1.76188094,6.11901845,0.04561251,1.81715922,0.14581281,0.04804698,2.88147598,5.79842502,2.01359955
-1.75587794,6.24746026,0.04638486,1.87953921,0.14881383,0.04827210,2.91925491,5.99564712,2.05621116
-1.74987494,6.36877295,0.04706998,1.93927400,0.15188837,0.04843097,2.95466817,6.18531487,2.09578654
-1.74387194,6.48180295,0.04766892,1.99571490,0.15497782,0.04852470,2.98751316,6.36523192,2.13190669
-1.73786893,6.58546114,0.04818364,2.04824092,0.15802297,0.04855415,3.01760491,6.53325845,2.16419154
-1.73186593,6.67873977,0.04861692,2.09627015,0.16096567,0.04851989,3.04477540,6.68735058,2.19230661
-1.72586293,6.76072607,0.04897218,2.13926998,0.16375018,0.04842208,3.06887144,6.82559667,2.21596772
-1.71985993,6.83061286,0.04925347,2.17676628,0.16632433,0.04826041,3.08975169,6.94625022,2.23494380
-1.71385693,6.88770661,0.04946531,2.20835125,0.16864040,0.04803415,3.10728331,7.04775920,2.24905803
-1.70785393,6.93143368,0.04961269,2.23369013,0.17065573,0.04774211,3.12133900,7.12879175,2.25818745
-1.70185093,6.96134535,0.04970103,2.25252670,0.17233312,0.04738279,3.13179495,7.18825836,2.26226159
-1.69584792,6.97712236,0.04973613,2.26468762,0.17364102,0.04695444,3.13853027,7.22533060,2.26126026
-1.68984492,6.97857934,0.04972427,2.27008568,0.17455346,0.04645523,3.14142816,7.23945660,2.25521119
-1.68384192,6.96566953,0.04967210,2.26872183,0.17505000,0.04588348,3.14037909,7.23037303,2.24418753
-1.67783892,6.93848976,0.04958671,2.26068612,0.17511546,0.04523781,3.13528594,7.19811363,2.22830571
-1.67183592,6.89728539,0.04947563,2.24615733,0.17473976,0.04451739,3.12607076,7.14301398,2.20772375
-1.66583292,6.84245488,0.04934669,2.22540124,0.17391763,0.04372219,3.11268282,7.06571193,2.18264005
-1.65982991,6.77455318,0.04920803,2.19876746,0.17264852,0.04285322,3.09510726,6.96714352,2.15329276
-1.65382691,6.69429312,0.04906793,2.16668465,0.17093642,0.04191267,3.07337369,6.84853347,2.11995939
-1.64782391,6.60254404,0.04893464,2.12965400,0.16878990,0.04090420,3.04756402,6.71138018,2.08295657
-1.64182091,6.50032675,0.04881618,2.08824106,0.16622205,0.03983297,3.01781875,6.55743452,2.04263973
-1.63581791,6.38880422,0.04872008,2.04306574,0.16325059,0.03870582,2.98434109,6.38867244,1.99940221
-1.62981491,6.26926750,0.04865318,1.99479073,0.15989796,0.03753124,2.94739854,6.20726152,1.95367367
-1.62381191,6.14311679,0.04862127,1.94410849,0.15619135,0.03631939,2.90732144,6.01552172,1.90591745
-1.61780890,6.01183786,0.04862891,1.89172703,0.15216273,0.03508197,2.86449858,5.81588114,1.85662673
-1.61180590,5.87697421,0.04867917,1.83835492,0.14784873,0.03383209,2.81936989,5.61082792,1.80631926
-1.60580290,5.74009598,0.04877342,1.78468604,0.14329046,0.03258400,2.77241653,5.40285942,1.75553075
-1.59979990,5.60276654,0.04891124,1.73138447,0.13853314,0.03135284,2.72414892,5.19443050,1.70480694
-1.59379690,5.46650822,0.04909033,1.67907010,0.13362558,0.03015428,2.67509330,4.98790238,1.65469446
-1.58779390,5.33276836,0.04930652,1.62830559,0.12861950,0.02900412,2.62577752,4.78549407,1.60573086
-1.58179090,5.20288725,0.04955390,1.57958503,0.12356868,0.02791791,2.57671675,4.58923791,1.55843400
-1.57578789,5.07806916,0.04982493,1.53332490,0.11852799,0.02691048,2.52839991,4.40094092,1.51329118
-1.56978489,4.95935762,0.05011073,1.48985753,0.11355230,0.02599552,2.48127722,4.22215322,1.47074855
-1.56378189,4.84761586,0.05040134,1.44942733,0.10869531,0.02518512,2.43574960,4.05414456,1.43120097
-1.55777889,4.74351293,0.05068607,1.41218995,0.10400836,0.02448941,2.39216006,3.89788957,1.39498286
-1.55177589,4.64751591,0.05095384,1.37821418,0.09953923,0.02391614,2.35078742,3.75406195,1.36236034
-1.54577289,4.55988813,0.05119357,1.34748651,0.09533106,0.02347040,2.31184238,3.62303752,1.33352495
-1.53976988,4.48069310,0.05139451,1.31991805,0.09142126,0.02315437,2.27546579,3.50490547,1.30858911
-1.53376688,4.40980373,0.05154658,1.29535332,0.08784074,0.02296715,2.24172909,3.39948698,1.28758370
-1.52776388,4.34691603,0.05164061,1.27358052,0.08461312,0.02290466,2.21063653,3.30636019,1.27045755
-1.52176088,4.29156663,0.05166865,1.25434277,0.08175435,0.02295970,2.18212889,3.22488994,1.25707919
-1.51575788,4.24315309,0.05162403,1.23734973,0.07927239,0.02312199,2.15608853,3.15426118,1.24724065
-1.50975488,4.20095633,0.05150156,1.22228913,0.07716727,0.02337845,2.13234526,3.09351434,1.24066322
-1.50375188,4.16416423,0.05129748,1.20883781,0.07543128,0.02371345,2.11068296,3.04158138,1.23700517
-1.49774887,4.13189588,0.05100953,1.19667178,0.07404948,0.02410921,2.09084664,2.99732127,1.23587108
