energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,7.38015566,0.39499577,0.00664573,0.05713855,5.33404493,6.33997394,2.16870479
-4.29514757,7.50777416,0.40735327,0.00664722,0.05628433,5.43769271,6.53194863,2.20091896
-4.28914457,7.64246158,0.41903903,0.00663883,0.05534047,5.54972066,6.73268516,2.23690257
-4.28314157,7.78079481,0.42989277,0.00662143,0.05432798,5.66705397,6.93725367,2.27562058
-4.27713857,7.91928317,0.43976688,0.00659585,0.05326829,5.78654281,7.14065321,2.31600422
-4.27113557,8.05444726,0.44852981,0.00656289,0.05218281,5.90503364,7.33793454,2.35697210
-4.26513257,8.18289453,0.45606911,0.00652334,0.05109261,6.01943762,7.52431793,2.39745027
-4.25912956,8.30138983,0.46229397,0.00647789,0.05001814,6.12679444,7.69530305,2.43639081
-4.25312656,8.40691901,0.46713713,0.00642720,0.04897908,6.22433027,7.84676799,2.47278868
-4.24712356,8.49674415,0.47055609,0.00637186,0.04799420,6.30950856,7.97505519,2.50569678
-4.24112056,8.56844915,0.47253368,0.00631238,0.04708133,6.38007276,8.07704218,2.53423884
-4.23511756,8.61997509,0.47307777,0.00624921,0.04625732,6.43408034,8.15019568,2.55762036
-4.22911456,8.64964489,0.47222034,0.00618268,0.04553805,6.46992773,8.19260819,2.57513753
-4.22311156,8.65617734,0.47001582,0.00611308,0.04493838,6.48636623,8.20301675,2.58618423
-4.21710855,8.63869105,0.46653881,0.00604057,0.04447209,6.48250905,8.18080390,2.59025734
-4.21110555,8.59669895,0.46188127,0.00596522,0.04415183,6.45783000,8.12598190,2.58696039
-4.20510255,8.53009462,0.45614932,0.00588699,0.04398890,6.41215463,8.03916130,2.57600580
-4.19909955,8.43913151,0.44945976,0.00580575,0.04399307,6.34564449,7.92150565,2.55721589
-4.19309655,8.32439648,0.44193636,0.00572125,0.04417227,6.25877575,7.77467455,2.53052260
-4.18709355,8.18677894,0.43370621,0.00563316,0.04453231,6.15231293,7.60075728,2.49596619
-4.18109055,8.02743706,0.42489606,0.00554105,0.04507644,6.02727896,7.40219968,2.45369265
-4.17508754,7.84776194,0.41562896,0.00544446,0.04580498,5.88492235,7.18172679,2.40395011
-4.16908454,7.64934096,0.40602115,0.00534285,0.04671494,5.72668263,6.94226391,2.34708390
-4.16308154,7.43392108,0.39617932,0.00523571,0.04779957,5.55415455,6.68685850,2.28353030
-4.15707854,7.20337269,0.38619836,0.00512252,0.04904808,5.36905217,6.41860508,2.21380897
-4.15107554,6.95965458,0.37615960,0.00500282,0.05044535,5.17317309,6.14057523,2.13851390
-4.14507254,6.70478031,0.36612960,0.00487623,0.05197179,4.96836379,5.85575430,2.05830299
-4.13906953,6.44078647,0.35615944,0.00474250,0.05360329,4.75648631,5.56698601,1.97388640
-4.13306653,6.16970289,0.34628464,0.00460150,0.05531140,4.53938701,5.27692610,1.88601366
-4.12706353,5.89352519,0.33652551,0.00445326,0.05706356,4.31886773,4.98800544,1.79546013
-4.12106053,5.61418988,0.32688813,0.00429799,0.05882361,4.09665989,4.70240299,1.70301282
-4.11505753,5.33355246,0.31736571,0.00413610,0.06055246,3.87440189,4.42202839,1.60945623
-4.10905453,5.05336866,0.30794035,0.00396814,0.06220886,3.65362034,4.14851401,1.51555862
-4.10305153,4.77527940,0.29858525,0.00379486,0.06375046,3.43571524,3.88321568,1.42205912
-4.09704852,4.50079959,0.28926704,0.00361716,0.06513483,3.22194964,3.62722142,1.32965625
-4.09104552,4.23131128,0.27994846,0.00343608,0.06632072,3.01344374,3.38136717,1.23899820
-4.08504252,3.96806122,0.27059100,0.00325278,0.06726927,2.81117358,3.14625832,1.15067534
-4.07903952,3.71216288,0.26115762,0.00306848,0.06794528,2.61597428,2.92229607,1.06521508
-4.07303652,3.46460308,0.25161534,0.00288449,0.06831833,2.42854759,2.70970718,0.98307942
-4.06703352,3.22625267,0.24193766,0.00270213,0.06836395,2.24947330,2.50857609,0.90466504
-4.06103052,2.99788121,0.23210663,0.00252273,0.06806446,2.07922422,2.31887808,0.83030605
-4.05502751,2.78017484,0.22211468,0.00234759,0.06740970,1.91818400,2.14051256,0.76027906
-4.04902451,2.57375667,0.21196588,0.00217799,0.06639750,1.76666714,1.97333533,0.69481036
-4.04302151,2.37920909,0.20167685,0.00201514,0.06503393,1.62494049,1.81718904,0.63408487
-4.03701851,2.19709683,0.19127705,0.00186019,0.06333314,1.49324541,1.67193120,0.57825636
-4.03101551,2.02799006,0.18080869,0.00171420,0.06131710,1.37181994,1.53745902,0.52745853
-4.02501251,1.87248659,0.17032602,0.00157818,0.05901493,1.26092011,1.41373085,0.48181649
-4.01900950,1.73123213,0.15989430,0.00145304,0.05646210,1.16083985,1.30078386,0.44145812
-4.01300650,1.60493808,0.14958826,0.00133963,0.05369936,1.07192879,1.19874788,0.40652484
-4.00700350,1.49439581,0.13949033,0.00123871,0.05077158,0.99460743,1.10785532,0.37718153
-4.00100050,1.40048697,0.12968860,0.00115099,0.04772646,0.92937924,1.02844722,0.35362492
-3.99499750,1.32418914,0.12027466,0.00107710,0.04461322,0.87683922,0.96097557,0.33609037
-3.98899450,1.26657640,0.11134132,0.00101760,0.04148130,0.83767860,0.90600189,0.32485658
-3.98299150,1.22881442,0.10298048,0.00097299,0.03837911,0.81268531,0.86419216,0.32024802
-3.97698849,1.21214975,0.09528096,0.00094368,0.03535293,0.80274003,0.83630824,0.32263488
-3.97098549,1.21789305,0.08832661,0.00093002,0.03244591,0.80880742,0.82319561,0.33243023
-3.96498249,1.24739624,0.08219456,0.00093226,0.02969731,0.83192249,0.82576743,0.35008442
-3.95897949,1.30202350,0.07695372,0.00095055,0.02714180,0.87317186,0.84498493,0.37607661
-3.95297649,1.38311635,0.07266354,0.00098491,0.02480908,0.93366980,0.88183386,0.41090323
-3.94697349,1.49195298,0.06937302,0.00103525,0.02272364,1.01452918,0.93729710,0.45506370
-3.94097049,1.62970263,0.06711989,0.00110133,0.02090463,1.11682737,1.01232336,0.50904335
-3.93496748,1.79737548,0.06593006,0.00118273,0.01936592,1.24156743,1.10779219,0.57329383
-3.92896448,1.99576927,0.06581727,0.00127888,0.01811630,1.38963519,1.22447550,0.64821141
-3.92296148,2.22541387,0.06678282,0.00138901,0.01715977,1.56175284,1.36299622,0.73411359
-3.91695848,2.48651528,0.06881548,0.00151218,0.01649578,1.75843015,1.52378484,0.83121463
-3.91095548,2.77890098,0.07189155,0.00164725,0.01611971,1.97991448,1.70703486,0.93960079
-3.90495248,3.10196845,0.07597497,0.00179290,0.01602316,2.22614108,1.91265844,1.05920596
-3.89894947,3.45463919,0.08101757,0.00194765,0.01619438,2.49668557,2.14024384,1.18978880
-3.89294647,3.83532030,0.08695939,0.00210988,0.01661862,2.79072021,2.38901641,1.33091230
-3.88694347,4.24187597,0.09372922,0.00227782,0.01727845,3.10697634,2.65780504,1.48192681
-3.88094047,4.67161084,0.10124515,0.00244964,0.01815411,3.44371479,2.94501602,1.64195760
-3.87493747,5.12126729,0.10941541,0.00262345,0.01922378,3.79870654,3.24861634,1.80989784
-3.86893447,5.58703799,0.11813928,0.00279732,0.02046386,4.16922532,3.56612827,1.98440805
-3.86293147,6.06459504,0.12730828,0.00296938,0.02184925,4.55205402,3.89463676,2.16392253
-3.85692846,6.54913617,0.13680748,0.00313781,0.02335361,4.94350612,4.23081088,2.34666334
-3.85092546,7.03544800,0.14651715,0.00330092,0.02494967,5.33946300,4.57094019,2.53066206
-3.84492246,7.51798582,0.15631444,0.00345715,0.02660952,5.73542749,4.91098616,2.71378924
-3.83891946,7.99096836,0.16607537,0.00360514,0.02830500,6.12659340,5.24664826,2.89379118
-3.83291646,8.44848574,0.17567694,0.00374374,0.03000800,6.50793005,5.57344364,3.06833318
-3.82691346,8.88461782,0.18499933,0.00387203,0.03169097,6.87428008,5.88679873,3.23504839
-3.82091046,9.29355982,0.19392818,0.00398932,0.03332728,7.22046849,6.18215029,3.39159069
-3.81490745,9.66975146,0.20235688,0.00409518,0.03489178,7.54141967,6.45505293,3.53569016
-3.80890445,10.00800567,0.21018881,0.00418942,0.03636123,7.83227912,6.70128967,3.66520912
-3.80290145,10.30363255,0.21733940,0.00427206,0.03771483,8.08853594,6.91698178,3.77819699
-3.79689845,10.55255446,0.22373810,0.00434334,0.03893471,8.30614175,7.09869368,3.87294174
-3.79089545,10.75140804,0.22932991,0.00440365,0.04000636,8.48162187,7.24352907,3.94801618
-3.78489245,10.89762945,0.23407677,0.00445353,0.04091909,8.61217431,7.34921432,4.00231710
-3.77888944,10.98951955,0.23795833,0.00449363,0.04166633,8.69575282,7.41416565,4.03509586
-3.77288644,11.02628650,0.24097243,0.00452464,0.04224592,8.73113015,7.43753713,4.04597898
-3.76688344,11.00806389,0.24313501,0.00454729,0.04266028,8.71793902,7.41924725,4.03497804
-3.76088044,10.93590355,0.24447946,0.00456229,0.04291643,8.65668836,7.35998277,4.00248828
-3.75487744,10.81174316,0.24505547,0.00457030,0.04302597,8.54875405,7.26117910,3.94927607
-3.74887444,10.63834955,0.24492739,0.00457192,0.04300487,8.39634384,7.12497812,3.87645556
-3.74287144,10.41923985,0.24417201,0.00456764,0.04287312,8.20243758,6.95416446,3.78545568
-3.73686843,10.15858323,0.24287598,0.00455787,0.04265434,7.97070471,6.75208300,3.67797850
-3.73086543,9.86108682,0.24113286,0.00454286,0.04237518,7.70540204,6.52254050,3.55595093
-3.72486243,9.53187008,0.23903991,0.00452279,0.04206469,7.41125565,6.26969539,3.42147142
-3.71885943,9.17633211,0.23669473,0.00449771,0.04175356,7.09333144,5.99793984,3.27675383
-3.71285643,8.80001674,0.23419196,0.00446756,0.04147330,6.75689911,5.71177887,3.12407059
-3.70685343,8.40848000,0.23162006,0.00443224,0.04125542,6.40729494,5.41571094,2.96569709
-3.70085043,8.00716466,0.22905834,0.00439155,0.04113054,6.04978824,5.11411450,2.80385941
-3.69484742,7.60128562,0.22657445,0.00434528,0.04112756,5.68945635,4.81114452,2.64068679
-3.68884442,7.19572980,0.22422237,0.00429323,0.04127283,5.33107249,4.51064244,2.47817051
-3.68284142,6.79497297,0.22204093,0.00423519,0.04158943,4.97900992,4.21606218,2.31812996
-3.67683842,6.40301550,0.22005313,0.00417102,0.04209649,4.63716520,3.93041418,2.16218672
-3.67083542,6.02333789,0.21826599,0.00410063,0.04280866,4.30890218,3.65622837,2.01174686
-3.66483242,5.65887616,0.21667124,0.00402402,0.04373569,3.99701756,3.39553633,1.86799132
-3.65882941,5.31201626,0.21524656,0.00394132,0.04488216,3.70372777,3.14987166,1.73187412
-3.65282641,4.98460626,0.21395743,0.00385274,0.04624736,3.43067589,2.92028733,1.60412752
-3.64682341,4.67798391,0.21275947,0.00375863,0.04782530,3.17895695,2.70738771,1.48527332
-3.64082041,4.39301737,0.21160109,0.00365948,0.04960493,2.94915881,2.51137277,1.37563930
-3.63481741,4.13015607,0.21042638,0.00355586,0.05157047,2.74141575,2.33209158,1.27537950
-3.62881441,3.88948903,0.20917804,0.00344851,0.05370188,2.55547146,2.16910202,1.18449730
-3.62281141,3.67080745,0.20780027,0.00333823,0.05597546,2.39074811,2.02173375,1.10287017
-3.61680840,3.47366916,0.20624143,0.00322593,0.05836459,2.24641818,1.88915160,1.03027496
-3.61080540,3.29746221,0.20445639,0.00311261,0.06084054,2.12147610,1.77041691,0.96641287
-3.60480240,3.14146560,0.20240850,0.00299931,0.06337330,2.01480699,1.66454464,0.91093333
-3.59879940,3.00490531,0.20007107,0.00288713,0.06593256,1.92525023,1.57055461,0.86345603
-3.59279640,2.88700439,0.19742841,0.00277716,0.06848859,1.85165616,1.48751572,0.82359076
-3.58679340,2.78702587,0.19447637,0.00267054,0.07101322,1.79293452,1.41458235,0.79095463
-3.58079040,2.70430809,0.19122242,0.00256837,0.07348061,1.74809395,1.35102263,0.76518639
-3.57478739,2.63829183,0.18768536,0.00247174,0.07586817,1.71627195,1.29623876,0.74595783
-3.56878439,2.58853927,0.18389463,0.00238169,0.07815713,1.69675538,1.24977963,0.73298213
-3.56278139,2.55474471,0.17988940,0.00229920,0.08033317,1.68899176,1.21134633,0.72601926
-3.55677839,2.53673729,0.17571746,0.00222522,0.08238678,1.69259174,1.18079144,0.72487839
-3.55077539,2.53447592,0.17143396,0.00216057,0.08431346,1.70732344,1.15811261,0.72941756
-3.54477239,2.54803692,0.16710005,0.00210604,0.08611369,1.73309949,1.14344152,0.73954065
-3.53876938,2.57759477,0.16278163,0.00206230,0.08779276,1.76995751,1.13702878,0.75519189
-3.53276638,2.62339655,0.15854798,0.00202990,0.08936026,1.81803503,1.13922556,0.77634811
-3.52676338,2.68573081,0.15447048,0.00200931,0.09082945,1.87753982,1.15046257,0.80300896
-3.52076038,2.76489173,0.15062145,0.00200085,0.09221640,1.94871665,1.17122683,0.83518553
-3.51475738,2.86113957,0.14707296,0.00200471,0.09353896,2.03181150,1.20203688,0.87288754
-3.50875438,2.97465866,0.14389572,0.00202094,0.09481555,2.12703444,1.24341660,0.91610973
-3.50275138,3.10551421,0.14115800,0.00204940,0.09606395,2.23452234,1.29586841,0.96481774
-3.49674837,3.25360963,0.13892463,0.00208981,0.09730000,2.35430256,1.35984586,1.01893413
-3.49074537,3.41864597,0.13725594,0.00214171,0.09853633,2.48625896,1.43572646,1.07832505
-3.48474237,3.60008510,0.13620675,0.00220443,0.09978120,2.63010137,1.52378497,1.14278801
-3.47873937,3.79711857,0.13582543,0.00227711,0.10103752,2.78533982,1.62416786,1.21204153
-3.47273637,4.00864360,0.13615287,0.00235872,0.10230203,2.95126439,1.73686945,1.28571690
-3.46673337,4.23324773,0.13722163,0.00244800,0.10356481,3.12693192,1.86171042,1.36335270
-3.46073037,4.46920334,0.13905501,0.00254356,0.10480910,3.31115996,1.99831944,1.44439235
-3.45472736,4.71447278,0.14166634,0.00264382,0.10601139,3.50252872,2.14611833,1.52818491
-3.44872436,4.96672461,0.14505824,0.00274706,0.10714195,3.69939103,2.30431162,1.61398928
-3.44272136,5.22336088,0.14922214,0.00285145,0.10816565,3.89989039,2.47188100,1.70098174
-3.43671836,5.48155493,0.15413785,0.00295510,0.10904310,4.10198650,2.64758499,1.78826674
-3.43071536,5.73829884,0.15977339,0.00305607,0.10973206,4.30348776,2.82996441,1.87489051
-3.42471236,5.99045900,0.16608502,0.00315244,0.11018905,4.50208970,3.01735367,1.95985728
-3.41870935,6.23483820,0.17301741,0.00324233,0.11037111,4.69541821,3.20789810,2.04214740
-3.41270635,6.46824215,0.18050415,0.00332398,0.11023760,4.88107618,3.39957718,2.12073701
-3.40670335,6.68754839,0.18846843,0.00339576,0.10975196,5.05669226,3.59023332,2.19461841
-3.40070035,6.88977511,0.19682406,0.00345623,0.10888334,5.21997011,3.77760604,2.26282077
-3.39469735,7.07214795,0.20547665,0.00350417,0.10760811,5.36873687,3.95937063,2.32443039
-3.38869435,7.23216241,0.21432511,0.00353865,0.10591094,5.50098934,4.13318089,2.37860995
-3.38269135,7.36764020,0.22326343,0.00355899,0.10378573,5.61493673,4.29671482,2.42461638
-3.37668834,7.47677770,0.23218258,0.00356481,0.10123608,5.70903886,4.44772229,2.46181667
-3.37068534,7.55818535,0.24097270,0.00355606,0.09827535,5.78203880,4.58407360,2.48970140
-3.36468234,7.61091679,0.24952541,0.00353296,0.09492643,5.83298927,4.70380755,2.50789563
-3.35867934,7.63448719,0.25773624,0.00349605,0.09122108,5.86127218,4.80517764,2.51616685
-3.35267634,7.62888024,0.26550705,0.00344612,0.08719895,5.86661081,4.88669499,2.51442987
-3.34667334,7.59454390,0.27274842,0.00338421,0.08290630,5.84907440,4.94716653,2.50274845
-3.34067034,7.53237485,0.27938196,0.00331157,0.07839462,5.80907499,4.98572698,2.48133379
-3.33466733,7.44369238,0.28534225,0.00322960,0.07371892,5.74735651,5.00186334,2.45053958
-3.32866433,7.33020216,0.29057861,0.00313985,0.06893616,5.66497624,4.99543069,2.41085404
-3.32266133,7.19395103,0.29505636,0.00304393,0.06410349,5.56327900,4.96665839,2.36288870
-3.31665833,7.03727376,0.29875761,0.00294347,0.05927674,5.44386458,4.91614601,2.30736452
-3.31065533,6.86273341,0.30168159,0.00284012,0.05450889,5.30854896,4.84484880,2.24509529
-3.30465233,6.67305666,0.30384429,0.00273543,0.04984888,5.15932042,4.75405280,2.17696891
-3.29864932,6.47106605,0.30527768,0.00263088,0.04534051,4.99829150,4.64534021,2.10392696
-3.29264632,6.25961098,0.30602833,0.00252781,0.04102166,4.82764816,4.52054611,2.02694308
-3.28664332,6.04149976,0.30615563,0.00242738,0.03692376,4.64959766,4.38170797,1.94700080
-3.28064032,5.81943458,0.30572963,0.00233061,0.03307154,4.46631679,4.23100979,1.86507160
-3.27463732,5.59595188,0.30482869,0.00223827,0.02948295,4.27990222,4.07072309,1.78209376
-3.26863432,5.37336995,0.30353701,0.00215095,0.02616942,4.09232461,3.90314697,1.69895282
-3.26263132,5.15374566,0.30194218,0.00206904,0.02313617,3.90538829,3.73054973,1.61646440
-3.25662831,4.93884186,0.30013295,0.00199270,0.02038282,3.72069779,3.55511425,1.53535973
-3.25062531,4.73010655,0.29819726,0.00192192,0.01790401,3.53963267,3.37888937,1.45627475
-3.24462231,4.52866431,0.29622055,0.00185652,0.01569015,3.36333132,3.20374885,1.37974274
-3.23861931,4.33532015,0.29428458,0.00179616,0.01372820,3.19268423,3.03135945,1.30619095
-3.23261631,4.15057497,0.29246652,0.00174038,0.01200246,3.02833681,2.86315874,1.23594097
-3.22661331,3.97465163,0.29083846,0.00168866,0.01049530,2.87070111,2.70034308,1.16921283
-3.22061031,3.80752978,0.28946712,0.00164037,0.00918794,2.71997558,2.54386540,1.10613226
-3.21460730,3.64898724,0.28841377,0.00159490,0.00806104,2.57617152,2.39444198,1.04674064
-3.20860430,3.49864547,0.28773412,0.00155162,0.00709526,2.43914460,2.25256707,0.99100692
-3.20260130,3.35601654,0.28747811,0.00150993,0.00627179,2.30862938,2.11853364,0.93884079
-3.19659830,3.22054869,0.28768947,0.00146929,0.00557268,2.18427512,1.99245867,0.89010629
-3.19059530,3.09166829,0.28840492,0.00142924,0.00498117,2.06568072,1.87431089,0.84463506
-3.18459230,2.96881592,0.28965299,0.00138938,0.00448183,1.95242711,1.76393929,0.80223864
-3.17858929,2.85147494,0.29145247,0.00134945,0.00406076,1.84410554,1.66110069,0.76271916
-3.17258629,2.73919153,0.29381045,0.00130925,0.00370558,1.74034057,1.56548499,0.72587804
-3.16658329,2.63158579,0.29672013,0.00126868,0.00340543,1.64080704,1.47673705,0.69152248
-3.16058029,2.52835410,0.30015857,0.00122774,0.00315096,1.54524067,1.39447455,0.65946964
-3.15457729,2.42926363,0.30408447,0.00118650,0.00293415,1.45344243,1.31830154,0.62954863
-3.14857429,2.33414034,0.30843637,0.00114508,0.00274825,1.36527708,1.24781787,0.60160063
-3.14257129,2.24285222,0.31313129,0.00110365,0.00258765,1.28066692,1.18262478,0.57547736
-3.13656828,2.15528978,0.31806423,0.00106240,0.00244766,1.19958160,1.12232748,0.55103858
-3.13056528,2.07134580,0.32310859,0.00102153,0.00232446,1.12202537,1.06653548,0.52814901
-3.12456228,1.99089645,0.32811770,0.00098122,0.00221490,1.04802305,1.01486155,0.50667510
-3.11855928,1.91378534,0.33292750,0.00094164,0.00211637,0.97760587,0.96692029,0.48648228
-3.11255628,1.83981212,0.33736040,0.00090291,0.00202675,0.91079842,0.92232705,0.46743292
-3.10655328,1.76872625,0.34123014,0.00086511,0.00194425,0.84760747,0.88069776,0.44938535
-3.10055028,1.70022674,0.34434762,0.00082829,0.00186736,0.78801345,0.84165028,0.43219399
-3.09454727,1.63396741,0.34652735,0.00079245,0.00179482,0.73196490,0.80480722,0.41571076
-3.08854427,1.56956749,0.34759422,0.00075755,0.00172552,0.67937605,0.76980047,0.39978755
-3.08254127,1.50662628,0.34739031,0.00072351,0.00165851,0.63012740,0.73627694,0.38427958
-3.07653827,1.44474090,0.34578133,0.00069023,0.00159298,0.58406891,0.70390535,0.36904940
-3.07053527,1.38352550,0.34266238,0.00065759,0.00152824,0.54102538,0.67238342,0.35397118
-3.06453227,1.32263051,0.33796266,0.00062549,0.00146372,0.50080330,0.64144490,0.33893491
-3.05852926,1.26176052,0.33164895,0.00059382,0.00139897,0.46319859,0.61086594,0.32385027
-3.05252626,1.20068941,0.32372752,0.00056248,0.00133367,0.42800456,0.58047017,0.30864971
-3.04652326,1.13927181,0.31424459,0.00053140,0.00126763,0.39501939,0.55013218,0.29329066
-3.04052026,1.07745005,0.30328503,0.00050055,0.00120075,0.36405288,0.51977899,0.27775657
-3.03451726,1.01525640,0.29096965,0.00046991,0.00113311,0.33493174,0.48938944,0.26205682
-3.02851426,0.95281043,0.27745100,0.00043953,0.00106483,0.30750350,0.45899143,0.24622541
-3.02251126,0.89031185,0.26290813,0.00040944,0.00099618,0.28163874,0.42865722,0.23031855
-3.01650825,0.82802950,0.24754029,0.00037976,0.00092749,0.25723174,0.39849706,0.21441133
-3.01050525,0.76628722,0.23156029,0.00035058,0.00085915,0.23419967,0.36865148,0.19859366
-3.00450225,0.70544752,0.21518744,0.00032204,0.00079160,0.21248053,0.33928271,0.18296572
-2.99849925,0.64589429,0.19864068,0.00029429,0.00072531,0.19203016,0.31056570,0.16763318
-2.99249625,0.58801527,0.18213213,0.00026746,0.00066075,0.17281857,0.28267927,0.15270251
-2.98649325,0.53218545,0.16586122,0.00024170,0.00059835,0.15482597,0.25579768,0.13827648
-2.98049025,0.47875218,0.15000977,0.00021715,0.00053854,0.13803879,0.23008316,0.12445022
-2.97448724,0.42802253,0.13473808,0.00019392,0.00048168,0.12244583,0.20567957,0.11130790
-2.96848424,0.38025338,0.12018208,0.00017210,0.00042809,0.10803501,0.18270747,0.09892010
-2.96248124,0.33564462,0.10645170,0.00015178,0.00037799,0.09479055,0.16126063,0.08734208
-2.95647824,0.29433527,0.09363018,0.00013300,0.00033156,0.08269093,0.14140411,0.07661276
-2.95047524,0.25640260,0.08177459,0.00011578,0.00028890,0.07170753,0.12317365,0.06675456
-2.94447224,0.22186383,0.07091701,0.00010013,0.00025004,0.06180393,0.10657648,0.05777386
-2.93846923,0.19068012,0.06106661,0.00008602,0.00021493,0.05293591,0.09159314,0.04966208
-2.93246623,0.16276232,0.05221213,0.00007339,0.00018349,0.04505195,0.07818019,0.04239727
-2.92646323,0.13797807,0.04432485,0.00006219,0.00015557,0.03809414,0.06627357,0.03594593
-2.92046023,0.11615961,0.03736170,0.00005234,0.00013099,0.03199946,0.05579235,0.03026513
-2.91445723,0.09711201,0.03126839,0.00004375,0.00010952,0.02670120,0.04664262,0.02530470
-2.90845423,0.08062130,0.02598254,0.00003631,0.00009093,0.02213051,0.03872140,0.02100935
-2.90245123,0.06646215,0.02143651,0.00002993,0.00007497,0.01821787,0.03192030,0.01732071
-2.89644822,0.05440489,0.01756003,0.00002449,0.00006138,0.01489453,0.02612888,0.01417918
-2.89044522,0.04422160,0.01428243,0.00001990,0.00004990,0.01209372,0.02123757,0.01152556
-2.88444222,0.03569128,0.01153454,0.00001606,0.00004029,0.00975177,0.01714013,0.00930237
-2.87843922,0.02860392,0.00925019,0.00001287,0.00003231,0.00780889,0.01373558,0.00745495
-2.87243622,0.02276352,0.00736738,0.00001024,0.00002574,0.00620980,0.01092969,0.00593223
-2.86643322,0.01799029,0.00582910,0.00000809,0.00002038,0.00490413,0.00863595,0.00468735
-2.86043022,0.01412179,0.00458382,0.00000634,0.00001605,0.00384663,0.00677617,0.00367788
-2.85442721,0.01101352,0.00358578,0.00000494,0.00001260,0.00299718,0.00528071,0.00286607
-2.84842421,0.00853877,0.00279510,0.00000382,0.00000989,0.00232070,0.00408839,0.00221871
-2.84242121,0.00658809,0.00217763,0.00000293,0.00000780,0.00178689,0.00314621,0.00170702
-2.83641821,0.00506840,0.00170486,0.00000223,0.00000624,0.00136997,0.00240887,0.00130641
-2.83041521,0.00390186,0.00135365,0.00000169,0.00000514,0.00104832,0.00183824,0.00099613
-2.82441221,0.00302470,0.00110599,0.00000127,0.00000444,0.00080411,0.00140265,0.00075894
-2.81840920,0.00238598,0.00094882,0.00000095,0.00000412,0.00062291,0.00107630,0.00058079
-2.81240620,0.00194646,0.00087384,0.00000070,0.00000417,0.00049335,0.00083863,0.00045040
-2.80640320,0.00167757,0.00087744,0.00000052,0.00000460,0.00040681,0.00067369,0.00035901
-2.80040020,0.00156054,0.00096071,0.00000038,0.00000546,0.00035714,0.00056964,0.00030004
-2.79439720,0.00158575,0.00112957,0.00000028,0.00000679,0.00034041,0.00051831,0.00026885
-2.78839420,0.00175228,0.00139497,0.00000020,0.00000869,0.00035472,0.00051483,0.00026255
-2.78239120,0.00206763,0.00177322,0.00000015,0.00001128,0.00040014,0.00055733,0.00027981
-2.77638819,0.00254765,0.00228644,0.00000011,0.00001472,0.00047857,0.00064675,0.00032073
-2.77038519,0.00321672,0.00296306,0.00000008,0.00001920,0.00059375,0.00078672,0.00038681
-2.76438219,0.00410792,0.00383837,0.00000006,0.00002495,0.00075125,0.00098349,0.00048081
-2.75837919,0.00526349,0.00495511,0.00000006,0.00003225,0.00095856,0.00124594,0.00060681
-2.75237619,0.00673516,0.00636404,0.00000006,0.00004144,0.00122515,0.00158561,0.00077017
-2.74637319,0.00858465,0.00812442,0.00000006,0.00005290,0.00156257,0.00201678,0.00097753
-2.74037019,0.01088397,0.01030443,0.00000008,0.00006706,0.00198456,0.00255655,0.00123683
-2.73436718,0.01371567,0.01298130,0.00000010,0.00008441,0.00250717,0.00322491,0.00155734
-2.72836418,0.01717289,0.01624127,0.00000014,0.00010552,0.00314887,0.00404486,0.00194963
-2.72236118,0.02135911,0.02017923,0.00000019,0.00013096,0.00393060,0.00504236,0.00242553
-2.71635818,0.02638753,0.02489788,0.00000026,0.00016138,0.00487584,0.00624640,0.00299813
-2.71035518,0.03238022,0.03050662,0.00000036,0.00019746,0.00601062,0.00768891,0.00368159
-2.70435218,0.03946659,0.03711979,0.00000048,0.00023988,0.00736351,0.00940459,0.00449109
-2.69834917,0.04778164,0.04485451,0.00000066,0.00028935,0.00896549,0.01143074,0.00544258
-2.69234617,0.05746356,0.05382795,0.00000088,0.00034655,0.01084987,0.01380694,0.00655259
-2.68634317,0.06865099,0.06415419,0.00000117,0.00041211,0.01305210,0.01657472,0.00783792
-2.68034017,0.08147984,0.07594059,0.00000155,0.00048661,0.01560954,0.01977712,0.00931530
-2.67433717,0.09607982,0.08928384,0.00000204,0.00057053,0.01856121,0.02345818,0.01100109
-2.66833417,0.11257069,0.10426583,0.00000266,0.00066420,0.02194746,0.02766246,0.01291085
-2.66233117,0.13105856,0.12094944,0.00000345,0.00076782,0.02580970,0.03243439,0.01505899
-2.65632816,0.15163209,0.13937445,0.00000444,0.00088138,0.03019000,0.03781779,0.01745833
-2.65032516,0.17435907,0.15955382,0.00000566,0.00100466,0.03513075,0.04385521,0.02011979
-2.64432216,0.19928330,0.18147040,0.00000718,0.00113721,0.04067426,0.05058740,0.02305204
-2.63831916,0.22642200,0.20507446,0.00000904,0.00127831,0.04686233,0.05805273,0.02626118
-2.63231616,0.25576391,0.23028205,0.00001130,0.00142699,0.05373580,0.06628663,0.02975056
-2.62631316,0.28726810,0.25697445,0.00001402,0.00158200,0.06133399,0.07532106,0.03352058
-2.62031016,0.32086355,0.28499868,0.00001726,0.00174183,0.06969408,0.08518386,0.03756859
-2.61430715,0.35644949,0.31416930,0.00002111,0.00190475,0.07885033,0.09589814,0.04188884
-2.60830415,0.39389643,0.34427121,0.00002564,0.00206882,0.08883317,0.10748153,0.04647247
-2.60230115,0.43304774,0.37506370,0.00003090,0.00223192,0.09966805,0.11994525,0.05130758
