energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-4.30115058,1.56370269,0.22082777,0.00000000,0.37729913,1.00102295,0.03784272,0.43696645
-4.29514757,1.56962720,0.23057274,0.00000000,0.39296964,1.00029989,0.03771291,0.43745137
-4.28914457,1.58041100,0.24206551,0.00000000,0.41048960,1.00174700,0.03791199,0.44023828
-4.28314157,1.59606697,0.25531077,0.00000000,0.42967436,1.00553372,0.03843075,0.44524009
-4.27713857,1.61655192,0.27028888,0.00000000,0.45031301,1.01180258,0.03925649,0.45234335
-4.27113557,1.64176241,0.28695382,0.00000000,0.47217126,1.02066252,0.04037324,0.46140946
-4.26513257,1.67153034,0.30523150,0.00000000,0.49499457,1.03218207,0.04176201,0.47227604
-4.25912956,1.70561873,0.32501851,0.00000000,0.51851177,1.04638263,0.04340093,0.48475825
-4.25312656,1.74371786,0.34618148,0.00000000,0.54243886,1.06323224,0.04526544,0.49865020
-4.24712356,1.78544245,0.36855703,0.00000000,0.56648310,1.08264029,0.04732847,0.51372653
-4.24112056,1.83033008,0.39195254,0.00000000,0.59034723,1.10445335,0.04956056,0.52974419
-4.23511756,1.87784133,0.41614766,0.00000000,0.61373383,1.12845276,0.05193005,0.54644442
-4.22911456,1.92736207,0.44089665,0.00000000,0.63634972,1.15435400,0.05440326,0.56355514
-4.22311156,1.97820818,0.46593165,0.00000000,0.65791028,1.18180825,0.05694474,0.58079371
-4.21710855,2.02963275,0.49096663,0.00000000,0.67814388,1.21040630,0.05951755,0.59787008
-4.21110555,2.08083619,0.51570227,0.00000000,0.69679603,1.23968471,0.06208359,0.61449051
-4.20510255,2.13097891,0.53983135,0.00000000,0.71363350,1.26913432,0.06460406,0.63036164
-4.19909955,2.17919649,0.56304482,0.00000000,0.72844816,1.29821089,0.06703990,0.64519517
-4.19309655,2.22461718,0.58503815,0.00000000,0.74106064,1.32634743,0.06935241,0.65871280
-4.18709355,2.26638096,0.60551791,0.00000000,0.75132356,1.35296811,0.07150389,0.67065160
-4.18109055,2.30365989,0.62420832,0.00000000,0.75912444,1.37750303,0.07345833,0.68076952
-4.17508754,2.33567889,0.64085748,0.00000000,0.76438806,1.39940338,0.07518218,0.68885095
-4.16908454,2.36173626,0.65524324,0.00000000,0.76707831,1.41815659,0.07664516,0.69471217
-4.16308154,2.38122327,0.66717831,0.00000000,0.76719931,1.43330062,0.07782102,0.69820645
-4.15707854,2.39364196,0.67651446,0.00000000,0.76479591,1.44443715,0.07868837,0.69922870
-4.15107554,2.39862056,0.68314584,0.00000000,0.75995329,1.45124301,0.07923134,0.69771929
-4.14507254,2.39592594,0.68701102,0.00000000,0.75279590,1.45347957,0.07944029,0.69366714
-4.13906953,2.38547272,0.68809399,0.00000000,0.74348545,1.45099978,0.07931231,0.68711161
-4.13306653,2.36732856,0.68642392,0.00000000,0.73221825,1.44375271,0.07885166,0.67814341
-4.12706353,2.34171578,0.68207385,0.00000000,0.71922179,1.43178550,0.07807000,0.66690413
-4.12106053,2.30900907,0.67515836,0.00000000,0.70475071,1.41524289,0.07698644,0.65358468
-4.11505753,2.26972963,0.66583039,0.00000000,0.68908235,1.39436438,0.07562749,0.63842236
-4.10905453,2.22453607,0.65427735,0.00000000,0.67251192,1.36947928,0.07402668,0.62169691
-4.10305153,2.17421225,0.64071676,0.00000000,0.65534751,1.34100004,0.07222410,0.60372544
-4.09704852,2.11965279,0.62539154,0.00000000,0.63790511,1.30941394,0.07026568,0.58485643
-4.09104552,2.06184655,0.60856520,0.00000000,0.62050370,1.27527377,0.06820234,0.56546311
-4.08504252,2.00185855,0.59051698,0.00000000,0.60346055,1.23918750,0.06608895,0.54593610
-4.07903952,1.94081086,0.57153712,0.00000000,0.58708683,1.20180739,0.06398317,0.52667581
-4.07303652,1.87986269,0.55192245,0.00000000,0.57168356,1.16381858,0.06194422,0.50808458
-4.06703352,1.82019013,0.53197203,0.00000000,0.55753786,1.12592749,0.06003150,0.49055872
-4.06103052,1.76296562,0.51198322,0.00000000,0.54491948,1.08884997,0.05830325,0.47448074
-4.05502751,1.70933742,0.49224791,0.00000000,0.53407758,1.05329931,0.05681518,0.46021180
-4.04902451,1.66040920,0.47304888,0.00000000,0.52523760,1.01997414,0.05561906,0.44808442
-4.04302151,1.61721977,0.45465639,0.00000000,0.51859822,0.98954630,0.05476152,0.43839576
-4.03701851,1.58072323,0.43732475,0.00000000,0.51432829,0.96264858,0.05428275,0.43140136
-4.03101551,1.55176959,0.42128901,0.00000000,0.51256370,0.93986248,0.05421551,0.42730951
-4.02501251,1.53108607,0.40676156,0.00000000,0.51340416,0.92170621,0.05458416,0.42627635
-4.01900950,1.51925951,0.39392883,0.00000000,0.51690992,0.90862289,0.05540388,0.42840169
-4.01300650,1.51672016,0.38294802,0.00000000,0.52309863,0.90096935,0.05668014,0.43372578
-4.00700350,1.52372743,0.37394403,0.00000000,0.53194229,0.89900589,0.05840836,0.44222697
-4.00100050,1.54035809,0.36700657,0.00000000,0.54336467,0.90288724,0.06057370,0.45382058
-3.99499750,1.56649760,0.36218778,0.00000000,0.55723929,0.91265515,0.06315124,0.46835880
-3.98899450,1.60183508,0.35950035,0.00000000,0.57338826,0.92823321,0.06610631,0.48563200
-3.98299150,1.64586272,0.35891637,0.00000000,0.59158232,0.94942410,0.06939504,0.50537141
-3.97698849,1.69787987,0.36036711,0.00000000,0.61154203,0.97590975,0.07296524,0.52725320
-3.97098549,1.75700253,0.36374375,0.00000000,0.63294068,1.00725475,0.07675743,0.55090409
-3.96498249,1.82217813,0.36889923,0.00000000,0.65540876,1.04291311,0.08070610,0.57590845
-3.95897949,1.89220592,0.37565130,0.00000000,0.67854013,1.08223849,0.08474123,0.60181675
-3.95297649,1.96576252,0.38378662,0.00000000,0.70189992,1.12449784,0.08878987,0.62815534
-3.94697349,2.04143222,0.39306596,0.00000000,0.72503397,1.16888812,0.09277791,0.65443731
-3.94097049,2.11774135,0.40323032,0.00000000,0.74747957,1.21455579,0.09663190,0.68017415
-3.93496748,2.19319557,0.41400783,0.00000000,0.76877721,1.26061840,0.10028090,0.70488794
-3.92896448,2.26631903,0.42512101,0.00000000,0.78848294,1.30618766,0.10365834,0.72812362
-3.92296148,2.33569393,0.43629440,0.00000000,0.80618084,1.35039311,0.10670372,0.74946104
-3.91695848,2.39999902,0.44726191,0.00000000,0.82149516,1.39240563,0.10936420,0.76852623
-3.91095548,2.45804557,0.45777388,0.00000000,0.83410153,1.43145966,0.11159601,0.78500151
-3.90495248,2.50880938,0.46760337,0.00000000,0.84373680,1.46687357,0.11336553,0.79863407
-3.89894947,2.55145736,0.47655145,0.00000000,0.85020710,1.49806703,0.11465009,0.80924254
-3.89294647,2.58536786,0.48445132,0.00000000,0.85339360,1.52457495,0.11543849,0.81672137
-3.88694347,2.61014360,0.49117099,0.00000000,0.85325588,1.54605731,0.11573102,0.82104276
-3.88094047,2.62561698,0.49661463,0.00000000,0.84983255,1.56230464,0.11553923,0.82225594
-3.87493747,2.63184748,0.50072239,0.00000000,0.84323929,1.57323889,0.11488525,0.82048410
-3.86893447,2.62911143,0.50346884,0.00000000,0.83366429,1.57890993,0.11380084,0.81591866
-3.86293147,2.61788486,0.50486029,0.00000000,0.82136125,1.57948790,0.11232605,0.80881160
-3.85692846,2.59882031,0.50493101,0.00000000,0.80664054,1.57525191,0.11050774,0.79946582
-3.85092546,2.57271879,0.50373883,0.00000000,0.78985863,1.56657579,0.10839784,0.78822420
-3.84492246,2.54049845,0.50136027,0.00000000,0.77140662,1.55391164,0.10605155,0.77545780
-3.83891946,2.50316139,0.49788554,0.00000000,0.75169807,1.53777209,0.10352554,0.76155362
-3.83291646,2.46176024,0.49341380,0.00000000,0.73115707,1.51871202,0.10087617,0.74690268
-3.82691346,2.41736596,0.48804887,0.00000000,0.71020663,1.49731071,0.09815786,0.73188874
-3.82091046,2.37103812,0.48189557,0.00000000,0.68925825,1.47415509,0.09542166,0.71687812
-3.81490745,2.32379887,0.47505697,0.00000000,0.66870270,1.44982464,0.09271413,0.70221115
-3.80890445,2.27661122,0.46763249,0.00000000,0.64890251,1.42487846,0.09007638,0.68819526
-3.80290145,2.23036202,0.45971699,0.00000000,0.63018610,1.39984477,0.08754354,0.67510001
-3.79689845,2.18584994,0.45140060,0.00000000,0.61284374,1.37521277,0.08514447,0.66315403
-3.79089545,2.14377786,0.44276933,0.00000000,0.59712514,1.35142698,0.08290181,0.65254374
-3.78489245,2.10474947,0.43390616,0.00000000,0.58323844,1.32888351,0.08083216,0.64341362
-3.77888944,2.06926901,0.42489242,0.00000000,0.57135042,1.30792812,0.07894665,0.63586777
-3.77288644,2.03774345,0.41580915,0.00000000,0.56158754,1.28885545,0.07725145,0.62997245
-3.76688344,2.01048604,0.40673830,0.00000000,0.55403743,1.27190901,0.07574853,0.62575902
-3.76088044,1.98772031,0.39776348,0.00000000,0.54875061,1.25728139,0.07443633,0.62322721
-3.75487744,1.96958371,0.38897009,0.00000000,0.54574195,1.24511443,0.07331046,0.62234807
-3.74887444,1.95613028,0.38044479,0.00000000,0.54499196,1.23549885,0.07236426,0.62306658
-3.74287144,1.94733191,0.37227416,0.00000000,0.54644741,1.22847337,0.07158931,0.62530359
-3.73686843,1.94307818,0.36454258,0.00000000,0.55002157,1.22402324,0.07097571,0.62895706
-3.73086543,1.94317486,0.35732959,0.00000000,0.55559390,1.22207831,0.07051228,0.63390261
-3.72486243,1.94734155,0.35070658,0.00000000,0.56300954,1.22251092,0.07018661,0.63999353
-3.71885943,1.95520923,0.34473335,0.00000000,0.57207867,1.22513407,0.06998499,0.64706043
-3.71285643,1.96631831,0.33945452,0.00000000,0.58257622,1.22970030,0.06989223,0.65491089
-3.70685343,1.98011839,0.33489621,0.00000000,0.59424208,1.23590176,0.06989155,0.66332930
-3.70085043,1.99597037,0.33106322,0.00000000,0.60678230,1.24337198,0.06996432,0.67207739
-3.69484742,2.01315189,0.32793687,0.00000000,0.61987143,1.25168986,0.07009005,0.68089568
-3.68884442,2.03086667,0.32547381,0.00000000,0.63315639,1.26038600,0.07024632,0.68950603
-3.68284142,2.04825808,0.32360599,0.00000000,0.64626180,1.26895170,0.07040895,0.69761567
-3.67683842,2.06442718,0.32224165,0.00000000,0.65879702,1.27685054,0.07055232,0.70492260
-3.67083542,2.07845477,0.32126770,0.00000000,0.67036464,1.28353238,0.07064979,0.71112240
-3.66483242,2.08942705,0.32055309,0.00000000,0.68057028,1.28844932,0.07067437,0.71591625
-3.65882941,2.09646382,0.31995334,0.00000000,0.68903335,1.29107314,0.07059948,0.71901995
-3.65282641,2.09874823,0.31931579,0.00000000,0.69539838,1.29091340,0.07039983,0.72017346
-3.64682341,2.09555651,0.31848556,0.00000000,0.69934633,1.28753553,0.07005240,0.71915054
-3.64082041,2.08628635,0.31731173,0.00000000,0.70060541,1.28057786,0.06953733,0.71576805
-3.63481741,2.07048240,0.31565363,0.00000000,0.69896089,1.26976688,0.06883888,0.70989425
-3.62881441,2.04785738,0.31338670,0.00000000,0.69426321,1.25492975,0.06794622,0.70145570
-3.62281141,2.01830767,0.31040791,0.00000000,0.68643418,1.23600357,0.06685406,0.69044233
-3.61680840,1.98192229,0.30664014,0.00000000,0.67547067,1.21304060,0.06556309,0.67691019
-3.61080540,1.93898478,0.30203564,0.00000000,0.66144570,1.18620931,0.06408020,0.66098184
-3.60480240,1.88996746,0.29657812,0.00000000,0.64450677,1.15579103,0.06241840,0.64284400
-3.59879940,1.83551843,0.29028352,0.00000000,0.62487143,1.12217222,0.06059648,0.62274281
-3.59279640,1.77644164,0.28319940,0.00000000,0.60282035,1.08583284,0.05863848,0.60097656
-3.58679340,1.71367108,0.27540303,0.00000000,0.57868813,1.04733127,0.05657281,0.57788636
-3.58079040,1.64824003,0.26699816,0.00000000,0.55285230,1.00728640,0.05443129,0.55384518
-3.57478739,1.58124706,0.25811087,0.00000000,0.52572102,0.96635792,0.05224795,0.52924563
-3.56878439,1.51382016,0.24888448,0.00000000,0.49772000,0.92522543,0.05005780,0.50448720
-3.56278139,1.44708075,0.23947395,0.00000000,0.46927935,0.88456766,0.04789554,0.47996337
-3.55677839,1.38210910,0.23004000,0.00000000,0.44082074,0.84504234,0.04579430,0.45604935
-3.55077539,1.31991267,0.22074319,0.00000000,0.41274561,0.80726781,0.04378448,0.43309094
-3.54477239,1.26139872,0.21173830,0.00000000,0.38542470,0.77180701,0.04189271,0.41139485
-3.53876938,1.20735214,0.20316922,0.00000000,0.35918947,0.73915426,0.04014103,0.39122116
-3.53276638,1.15841920,0.19516458,0.00000000,0.33432551,0.70972546,0.03854627,0.37277786
-3.52676338,1.11509772,0.18783425,0.00000000,0.31106813,0.68385163,0.03711967,0.35621793
-3.52076038,1.07773355,0.18126683,0.00000000,0.28960031,0.66177603,0.03586679,0.34163877
-3.51475738,1.04652323,0.17552826,0.00000000,0.27005264,0.64365441,0.03478762,0.32908406
-3.50875438,1.02152215,0.17066137,0.00000000,0.25250535,0.62955838,0.03387698,0.31854770
-3.50275138,1.00265741,0.16668648,0.00000000,0.23699204,0.61948114,0.03312508,0.30997963
-3.49674837,0.98974447,0.16360284,0.00000000,0.22350472,0.61334527,0.03251827,0.30329308
-3.49074537,0.98250624,0.16139082,0.00000000,0.21199993,0.61101185,0.03203995,0.29837285
-3.48474237,0.98059374,0.16001462,0.00000000,0.20240540,0.61229037,0.03167148,0.29508411
-3.47873937,0.98360679,0.15942539,0.00000000,0.19462697,0.61694888,0.03139319,0.29328119
-3.47273637,0.99111402,0.15956445,0.00000000,0.18855528,0.62472384,0.03118535,0.29281594
-3.46673337,1.00267090,0.16036657,0.00000000,0.18407206,0.63532924,0.03102901,0.29354528
-3.46073037,1.01783523,0.16176301,0.00000000,0.18105553,0.64846471,0.03090684,0.29533738
-3.45472736,1.03617945,0.16368427,0.00000000,0.17938486,0.66382234,0.03080369,0.29807643
-3.44872436,1.05729943,0.16606240,0.00000000,0.17894357,0.68109213,0.03070710,0.30166556
-3.44272136,1.08081963,0.16883276,0.00000000,0.17962162,0.69996619,0.03060754,0.30602804
-3.43671836,1.10639482,0.17193533,0.00000000,0.18131644,0.72014158,0.03049852,0.31110666
-3.43071536,1.13370861,0.17531544,0.00000000,0.18393280,0.74132210,0.03037645,0.31686140
-3.42471236,1.16246937,0.17892395,0.00000000,0.18738187,0.76321935,0.03024044,0.32326571
-3.41870935,1.19240420,0.18271710,0.00000000,0.19157936,0.78555304,0.03009185,0.33030163
-3.41270635,1.22325165,0.18665593,0.00000000,0.19644336,0.80805124,0.02993381,0.33795416
-3.40670335,1.25475401,0.19070553,0.00000000,0.20189181,0.83045038,0.02977062,0.34620524
-3.40070035,1.28664984,0.19483409,0.00000000,0.20784003,0.85249560,0.02960722,0.35502785
-3.39469735,1.31866767,0.19901196,0.00000000,0.21419852,0.87394147,0.02944850,0.36438065
-3.38869435,1.35052122,0.20321076,0.00000000,0.22087119,0.89455317,0.02929885,0.37420339
-3.38269135,1.38190680,0.20740263,0.00000000,0.22775435,0.91410832,0.02916165,0.38441372
-3.37668834,1.41250322,0.21155975,0.00000000,0.23473637,0.93239932,0.02903891,0.39490538
-3.37068534,1.44197418,0.21565401,0.00000000,0.24169831,0.94923629,0.02893106,0.40554807
-3.36468234,1.46997339,0.21965711,0.00000000,0.24851536,0.96445041,0.02883686,0.41618910
-3.35867934,1.49615201,0.22354078,0.00000000,0.25505915,0.97789753,0.02875339,0.42665663
-3.35267634,1.52016824,0.22727740,0.00000000,0.26120075,0.98946195,0.02867627,0.43676454
-3.34667334,1.54169851,0.23084077,0.00000000,0.26681425,0.99906014,0.02859989,0.44631856
-3.34067034,1.56044978,0.23420715,0.00000000,0.27178078,1.00664430,0.02851779,0.45512340
-3.33466733,1.57617232,0.23735639,0.00000000,0.27599262,1.01220552,0.02842310,0.46299052
-3.32866433,1.58867235,0.24027311,0.00000000,0.27935728,1.01577650,0.02830899,0.46974609
-3.32266133,1.59782389,0.24294804,0.00000000,0.28180129,1.01743365,0.02816914,0.47523870
-3.31665833,1.60357927,0.24537917,0.00000000,0.28327345,1.01729851,0.02799816,0.47934655
-3.31065533,1.60597762,0.24757294,0.00000000,0.28374746,1.01553839,0.02779205,0.48198351
-3.30465233,1.60515105,0.24954516,0.00000000,0.28322357,1.01236615,0.02754843,0.48310389
-3.29864932,1.60132795,0.25132179,0.00000000,0.28172938,1.00803908,0.02726683,0.48270567
-3.29264632,1.59483325,0.25293945,0.00000000,0.27931952,1.00285681,0.02694876,0.48083184
-3.28664332,1.58608529,0.25444554,0.00000000,0.27607442,0.99715809,0.02659776,0.47757002
-3.28064032,1.57558938,0.25589800,0.00000000,0.27209793,0.99131646,0.02621930,0.47305010
-3.27463732,1.56392792,0.25736467,0.00000000,0.26751417,0.98573470,0.02582052,0.46744023
-3.26863432,1.55174716,0.25892210,0.00000000,0.26246352,0.98083791,0.02541000,0.46094109
-3.26263132,1.53974104,0.26065385,0.00000000,0.25709799,0.97706528,0.02499735,0.45377893
-3.25662831,1.52863211,0.26264832,0.00000000,0.25157622,0.97486042,0.02459279,0.44619742
-3.25062531,1.51915031,0.26499602,0.00000000,0.24605819,0.97466044,0.02420667,0.43844890
-3.24462231,1.51200984,0.26778628,0.00000000,0.24069991,0.97688373,0.02384901,0.43078514
-3.23861931,1.50788507,0.27110370,0.00000000,0.23564834,0.98191682,0.02352899,0.42344822
-3.23261631,1.50738605,0.27502414,0.00000000,0.23103660,0.99010052,0.02325454,0.41666167
-3.22661331,1.51103449,0.27961059,0.00000000,0.22697984,1.00171586,0.02303195,0.41062244
-3.22061031,1.51924128,0.28490905,0.00000000,0.22357169,1.01697027,0.02286552,0.40549378
-3.21460730,1.53228630,0.29094455,0.00000000,0.22088161,1.03598471,0.02275733,0.40139951
-3.20860430,1.55030159,0.29771761,0.00000000,0.21895311,1.05878233,0.02270711,0.39841978
-3.20260130,1.57325873,0.30520133,0.00000000,0.21780294,1.08527941,0.02271220,0.39658847
-3.19659830,1.60096132,0.31333927,0.00000000,0.21742120,1.11527927,0.02276758,0.39589236
-3.19059530,1.63304305,0.32204441,0.00000000,0.21777244,1.14846973,0.02286607,0.39627208
-3.18459230,1.66897204,0.33119930,0.00000000,0.21879761,1.18442462,0.02299853,0.39762482
-3.17858929,1.70806148,0.34065748,0.00000000,0.22041676,1.22260976,0.02315428,0.39980857
-3.17258629,1.74948666,0.35024624,0.00000000,0.22253248,1.26239341,0.02332142,0.40264790
-3.16658329,1.79230790,0.35977072,0.00000000,0.22503375,1.30306133,0.02348737,0.40594079
-3.16058029,1.83549885,0.36901920,0.00000000,0.22780025,1.34383585,0.02363931,0.40946650
-3.15457729,1.87797919,0.37776941,0.00000000,0.23070675,1.38389872,0.02376469,0.41299397
-3.14857429,1.91865044,0.38579568,0.00000000,0.23362759,1.42241663,0.02385177,0.41629042
-3.14257129,1.95643360,0.39287654,0.00000000,0.23644093,1.45856875,0.02389000,0.41912991
-3.13656828,1.99030707,0.39880253,0.00000000,0.23903271,1.49157481,0.02387051,0.42130144
-3.13056528,2.01934311,0.40338371,0.00000000,0.24130019,1.52072292,0.02378639,0.42261622
-3.12456228,2.04274148,0.40645675,0.00000000,0.24315481,1.54539552,0.02363296,0.42291398
-3.11855928,2.05985858,0.40789100,0.00000000,0.24452447,1.56509248,0.02340796,0.42206795
-3.11255628,2.07023094,0.40759340,0.00000000,0.24535509,1.57945026,0.02311155,0.41998843
-3.10655328,2.07359186,0.40551200,0.00000000,0.24561143,1.58825606,0.02274634,0.41662478
-3.10055028,2.06988073,0.40163783,0.00000000,0.24527716,1.59145651,0.02231720,0.41196591
-3.09454727,2.05924428,0.39600507,0.00000000,0.24435426,1.58916020,0.02183109,0.40603922
-3.08854427,2.04203006,0.38868965,0.00000000,0.24286185,1.58163406,0.02129672,0.39890806
-3.08254127,2.01877227,0.37980617,0.00000000,0.24083443,1.56929368,0.02072420,0.39066812
-3.07653827,1.99017068,0.36950343,0.00000000,0.23831972,1.55268787,0.02012469,0.38144258
-3.07053527,1.95706356,0.35795885,0.00000000,0.23537622,1.53247830,0.01950988,0.37137667
-3.06453227,1.92039580,0.34537193,0.00000000,0.23207047,1.50941482,0.01889166,0.36063157
-3.05852926,1.88118359,0.33195716,0.00000000,0.22847437,1.48430768,0.01828163,0.34937815
-3.05252626,1.84047718,0.31793669,0.00000000,0.22466232,1.45799782,0.01769073,0.33779075
-3.04652326,1.79932304,0.30353308,0.00000000,0.22070865,1.43132616,0.01712888,0.32604113
-3.04052026,1.75872715,0.28896246,0.00000000,0.21668510,1.40510348,0.01660469,0.31429301
-3.03451726,1.71962052,0.27442827,0.00000000,0.21265857,1.38008166,0.01612519,0.30269720
-3.02851426,1.68282840,0.26011593,0.00000000,0.20868920,1.35692774,0.01569569,0.29138756
-3.02251126,1.64904404,0.24618848,0.00000000,0.20482873,1.33620138,0.01531964,0.28047780
-3.01650825,1.61880800,0.23278338,0.00000000,0.20111922,1.31833672,0.01499858,0.27005929
-3.01050525,1.59249344,0.22001045,0.00000000,0.19759214,1.30362923,0.01473219,0.26019970
-3.00450225,1.57029781,0.20795092,0.00000000,0.19426781,1.29222775,0.01451835,0.25094264
-2.99849925,1.55224113,0.19665768,0.00000000,0.19115521,1.28413212,0.01435325,0.24230815
-2.99249625,1.53817051,0.18615637,0.00000000,0.18825215,1.27919618,0.01423161,0.23429391
-2.98649325,1.52777076,0.17644745,0.00000000,0.18554574,1.27713608,0.01414686,0.22687719
-2.98049025,1.52058038,0.16750889,0.00000000,0.18301324,1.27754327,0.01409140,0.22001732
-2.97448724,1.51601226,0.15929944,0.00000000,0.18062313,1.27990174,0.01405686,0.21365859
-2.96848424,1.51337815,0.15176223,0.00000000,0.17833650,1.28360867,0.01403439,0.20773352
-2.96248124,1.51191603,0.14482859,0.00000000,0.17610858,1.28799770,0.01401494,0.20216628
-2.95647824,1.51081907,0.13842193,0.00000000,0.17389056,1.29236382,0.01398954,0.19687620
-2.95047524,1.50926538,0.13246145,0.00000000,0.17163141,1.29598901,0.01394958,0.19178118
-2.94447224,1.50644720,0.12686574,0.00000000,0.16927981,1.29816754,0.01388705,0.18680104
-2.93846923,1.50159866,0.12155592,0.00000000,0.16678610,1.29823012,0.01379479,0.18186055
-2.93246623,1.49402116,0.11645846,0.00000000,0.16410411,1.29556597,0.01366669,0.17689212
-2.92646323,1.48310541,0.11150751,0.00000000,0.16119291,1.28964218,0.01349781,0.17183815
-2.92046023,1.46834975,0.10664667,0.00000000,0.15801829,1.28001965,0.01328456,0.16665283
-2.91445723,1.44937400,0.10183030,0.00000000,0.15455410,1.26636528,0.01302475,0.16130349
-2.90845423,1.42592876,0.09702422,0.00000000,0.15078322,1.24846012,0.01271761,0.15577143
-2.90245123,1.39790000,0.09220596,0.00000000,0.14669819,1.22620351,0.01236381,0.15005220
-2.89644822,1.36530910,0.08736455,0.00000000,0.14230161,1.19961308,0.01196540,0.14415540
-2.89044522,1.32830862,0.08249979,0.00000000,0.13760605,1.16882123,0.01152568,0.13810398
-2.88444222,1.28717424,0.07762130,0.00000000,0.13263373,1.13406817,0.01104913,0.13193311
-2.87843922,1.24229345,0.07274717,0.00000000,0.12741585,1.09569219,0.01054120,0.12568871
-2.87243622,1.19415165,0.06790250,0.00000000,0.12199163,1.05411774,0.01000817,0.11942569
-2.86643322,1.14331635,0.06311773,0.00000000,0.11640720,1.00984191,0.00945694,0.11320590
-2.86043022,1.09042017,0.05842696,0.00000000,0.11071417,0.96341988,0.00889482,0.10709607
-2.85442721,1.03614338,0.05386632,0.00000000,0.10496823,0.91545002,0.00832938,0.10116553
-2.84842421,0.98119646,0.04947238,0.00000000,0.09922763,0.86655911,0.00776824,0.09548414
-2.84242121,0.92630341,0.04528073,0.00000000,0.09355159,0.81738823,0.00721889,0.09012013
-2.83641821,0.87218609,0.04132473,0.00000000,0.08799888,0.76857948,0.00668857,0.08513823
-2.83041521,0.81955004,0.03763451,0.00000000,0.08262642,0.72076406,0.00618418,0.08059793
-2.82441221,0.76907186,0.03423615,0.00000000,0.07748797,0.67455167,0.00571212,0.07655205
-2.81840920,0.72138845,0.03115118,0.00000000,0.07263308,0.63052134,0.00527830,0.07304556
-2.81240620,0.67708800,0.02839617,0.00000000,0.06810617,0.58921380,0.00488808,0.07011470
-2.80640320,0.63670259,0.02598271,0.00000000,0.06394575,0.55112508,0.00454625,0.06778647
-2.80040020,0.60070256,0.02391740,0.00000000,0.06018396,0.51670134,0.00425709,0.06607833
-2.79439720,0.56949211,0.02220212,0.00000000,0.05684622,0.48633481,0.00402436,0.06499836
-2.78839420,0.54340616,0.02083434,0.00000000,0.05395106,0.46036038,0.00385134,0.06454554
-2.78239120,0.52270824,0.01980754,0.00000000,0.05151022,0.43905303,0.00374092,0.06471042
-2.77638819,0.50758907,0.01911171,0.00000000,0.04952879,0.42262552,0.00369560,0.06547590
-2.77038519,0.49816574,0.01873378,0.00000000,0.04800557,0.41122656,0.00371754,0.06681827
-2.76438219,0.49448137,0.01865814,0.00000000,0.04693352,0.40493907,0.00380861,0.06870830
-2.75837919,0.49650505,0.01886705,0.00000000,0.04630021,0.40377868,0.00397034,0.07111245
-2.75237619,0.50413200,0.01934102,0.00000000,0.04608849,0.40769243,0.00420396,0.07399400
-2.74637319,0.51718407,0.02005918,0.00000000,0.04627701,0.41655763,0.00451034,0.07731419
-2.74037019,0.53541048,0.02099951,0.00000000,0.04684085,0.43018123,0.00488991,0.08103319
-2.73436718,0.55848898,0.02213907,0.00000000,0.04775208,0.44829959,0.00534264,0.08511093
-2.72836418,0.58602756,0.02345415,0.00000000,0.04898032,0.47057916,0.00586785,0.08950762
-2.72236118,0.61756687,0.02492043,0.00000000,0.05049319,0.49661804,0.00646415,0.09418413
-2.71635818,0.65258362,0.02651299,0.00000000,0.05225674,0.52594881,0.00712931,0.09910200
-2.71035518,0.69049505,0.02820647,0.00000000,0.05423585,0.55804277,0.00786010,0.10422323
-2.70435218,0.73066474,0.02997513,0.00000000,0.05639448,0.59231590,0.00865219,0.10950980
-2.69834917,0.77241004,0.03179297,0.00000000,0.05869599,0.62813646,0.00950002,0.11492302
-2.69234617,0.81501093,0.03363387,0.00000000,0.06110338,0.66483454,0.01039676,0.12042267
-2.68634317,0.85772071,0.03547181,0.00000000,0.06357959,0.70171329,0.01133420,0.12596619
-2.68034017,0.89977828,0.03728113,0.00000000,0.06608776,0.73806197,0.01230279,0.13150782
-2.67433717,0.94042191,0.03903686,0.00000000,0.06859161,0.77317032,0.01329166,0.13699792
-2.66833417,0.97890433,0.04071510,0.00000000,0.07105593,0.80634409,0.01428875,0.14238249
-2.66233117,1.01450878,0.04229353,0.00000000,0.07344706,0.83692134,0.01528093,0.14760303
-2.65632816,1.04656563,0.04375184,0.00000000,0.07573360,0.86428884,0.01625429,0.15259683
-2.65032516,1.07446899,0.04507232,0.00000000,0.07788716,0.88789815,0.01719434,0.15729761
-2.64432216,1.09769286,0.04624042,0.00000000,0.07988323,0.90728078,0.01808641,0.16163667
-2.63831916,1.11580612,0.04724524,0.00000000,0.08170212,0.92206174,0.01891600,0.16554454
-2.63231616,1.12848579,0.04808007,0.00000000,0.08332996,0.93197101,0.01966918,0.16895293
-2.62631316,1.13552808,0.04874283,0.00000000,0.08475961,0.93685245,0.02033303,0.17179704
-2.62031016,1.13685640,0.04923635,0.00000000,0.08599160,0.93666952,0.02089604,0.17401810
-2.61430715,1.13252633,0.04956864,0.00000000,0.08703485,0.93150782,0.02134852,0.17556599
-2.60830415,1.12272677,0.04975287,0.00000000,0.08790727,0.92157401,0.02168297,0.17640169
-2.60230115,1.10777740,0.04980732,0.00000000,0.08863604,0.90719119,0.02189438,0.17649967
