energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,2.33645022,0.00666499,0.55383799,0.02396496,0.50467526,1.20365655,1.07924682
-4.29514757,2.30682676,0.00665045,0.53040506,0.02471692,0.50884648,1.16501346,1.07225039
-4.28914457,2.27683221,0.00664178,0.50656239,0.02563284,0.51350778,1.12555960,1.06448546
-4.28314157,2.24609665,0.00663591,0.48233011,0.02669916,0.51843973,1.08526569,1.05579738
-4.27713857,2.21437072,0.00663057,0.45776408,0.02789670,0.52344677,1.04417791,1.04609615
-4.27113557,2.18151469,0.00662421,0.43295086,0.02920106,0.52835654,1.00240796,1.03535137
-4.26513257,2.14748563,0.00661597,0.40800204,0.03058330,0.53301898,0.96012201,1.02358591
-4.25912956,2.11232379,0.00660553,0.38304828,0.03201073,0.53730526,0.91752891,1.01086893
-4.25312656,2.07613888,0.00659308,0.35823330,0.03344785,0.54110673,0.87486846,0.99730865
-4.24712356,2.03909727,0.00657918,0.33370804,0.03485743,0.54433403,0.83240008,0.98304536
-4.24112056,2.00141049,0.00656472,0.30962523,0.03620169,0.54691633,0.79039246,0.96824495
-4.23511756,1.96332564,0.00655079,0.28613440,0.03744347,0.54880087,0.74911433,0.95309335
-4.22911456,1.92511769,0.00653865,0.26337767,0.03854742,0.54995270,0.70882679,0.93779185
-4.22311156,1.88708386,0.00652963,0.24148617,0.03948117,0.55035452,0.66977713,0.92255354
-4.21710855,1.84953981,0.00652506,0.22057738,0.04021634,0.55000664,0.63219434,0.90760062
-4.21110555,1.81281730,0.00652625,0.20075319,0.04072948,0.54892701,0.59628614,0.89316261
-4.20510255,1.77726298,0.00653440,0.18209881,0.04100277,0.54715100,0.56223747,0.87947505
-4.19909955,1.74323774,0.00655059,0.16468240,0.04102456,0.54473109,0.53021016,0.86677870
-4.19309655,1.71111625,0.00657573,0.14855540,0.04078968,0.54173631,0.50034370,0.85531866
-4.18709355,1.68128619,0.00661054,0.13375340,0.04029951,0.53825130,0.47275675,0.84534352
-4.18109055,1.65414685,0.00665555,0.12029750,0.03956177,0.53437517,0.44754911,0.83710397
-4.17508754,1.63010691,0.00671104,0.10819601,0.03859019,0.53022007,0.42480407,0.83085104
-4.16908454,1.60958114,0.00677709,0.09744640,0.03740388,0.52590953,0.40459075,0.82683365
-4.16308154,1.59298615,0.00685357,0.08803731,0.03602657,0.52157682,0.38696633,0.82529546
-4.15707854,1.58073521,0.00694013,0.07995061,0.03448574,0.51736317,0.37197805,0.82647123
-4.15107554,1.57323227,0.00703628,0.07316335,0.03281162,0.51341621,0.35966486,0.83058251
-4.14507254,1.57086548,0.00714135,0.06764953,0.03103618,0.50988854,0.35005861,0.83783292
-4.13906953,1.57400032,0.00725457,0.06338165,0.02919206,0.50693653,0.34318485,0.84840323
-4.13306653,1.58297273,0.00737511,0.06033199,0.02731167,0.50471944,0.33906320,0.86244621
-4.12706353,1.59808215,0.00750210,0.05847358,0.02542620,0.50339866,0.33770731,0.88008157
-4.12106053,1.61958500,0.00763466,0.05778083,0.02356487,0.50313717,0.33912455,0.90139111
-4.11505753,1.64768828,0.00777197,0.05822995,0.02175428,0.50409897,0.34331536,0.92641418
-4.10905453,1.68254367,0.00791325,0.05979895,0.02001787,0.50644841,0.35027247,0.95514363
-4.10305153,1.72424196,0.00805783,0.06246749,0.01837560,0.51034918,0.35997993,0.98752235
-4.09704852,1.77280796,0.00820510,0.06621644,0.01684374,0.51596294,0.37241213,1.02344057
-4.09104552,1.82819570,0.00835451,0.07102725,0.01543482,0.52344723,0.38753273,1.06273399
-4.08504252,1.89028431,0.00850560,0.07688115,0.01415772,0.53295284,0.40529369,1.10518284
-4.07903952,1.95887425,0.00865788,0.08375821,0.01301789,0.54462028,0.42563424,1.15051205
-4.07303652,2.03368440,0.00881087,0.09163629,0.01201763,0.55857573,0.44848000,1.19839261
-4.06703352,2.11434999,0.00896396,0.10048992,0.01115646,0.57492620,0.47374207,1.24844416
-4.06103052,2.20042160,0.00911645,0.11028905,0.01043157,0.59375435,0.50131621,1.30023901
-4.05502751,2.29136558,0.00926743,0.12099787,0.00983822,0.61511300,0.53108203,1.35330748
-4.04902451,2.38656597,0.00941573,0.13257351,0.00937022,0.63901975,0.56290211,1.40714468
-4.04302151,2.48532826,0.00955996,0.14496478,0.00902039,0.66545179,0.59662118,1.46121854
-4.03701851,2.58688496,0.00969841,0.15811099,0.00878092,0.69434149,0.63206516,1.51497906
-4.03101551,2.69040312,0.00982910,0.17194078,0.00864377,0.72557275,0.66904015,1.56786846
-4.02501251,2.79499376,0.00994979,0.18637114,0.00860102,0.75897857,0.70733139,1.61933201
-4.01900950,2.89972290,0.01005806,0.20130656,0.00864504,0.79434002,0.74670211,1.66882915
-4.01300650,3.00362403,0.01015131,0.21663842,0.00876881,0.83138655,0.78689251,1.71584449
-4.00700350,3.10571161,0.01022690,0.23224476,0.00896594,0.86979797,0.82761869,1.75989827
-4.00100050,3.20499515,0.01028225,0.24799030,0.00923080,0.90920784,0.86857201,1.80055586
-3.99499750,3.30049339,0.01031492,0.26372703,0.00955853,0.94920838,0.90941863,1.83743584
-3.98899450,3.39124814,0.01032271,0.27929518,0.00994494,0.98935657,0.94979975,1.87021635
-3.98299150,3.47633737,0.01030382,0.29452483,0.01038643,1.02918135,0.98933251,1.89863941
-3.97698849,3.55488703,0.01025688,0.30923799,0.01087984,1.06819168,1.02761183,1.92251307
-3.97098549,3.62608161,0.01018105,0.32325132,0.01142223,1.10588517,1.06421341,1.94171131
-3.96498249,3.68917304,0.01007606,0.33637932,0.01201068,1.14175705,1.09869788,1.95617173
-3.95897949,3.74348797,0.00994224,0.34843803,0.01264201,1.17530923,1.13061635,1.96589131
-3.95297649,3.78843356,0.00978052,0.35924908,0.01331260,1.20605929,1.15951733,1.97092046
-3.94697349,3.82350188,0.00959237,0.36864399,0.01401810,1.23354911,1.18495493,1.97135575
-3.94097049,3.84827311,0.00937979,0.37646860,0.01475324,1.25735308,1.20649823,1.96733190
-3.93496748,3.86241795,0.00914517,0.38258740,0.01551169,1.27708569,1.22374161,1.95901331
-3.92896448,3.86569931,0.00889123,0.38688760,0.01628588,1.29240844,1.23631568,1.94658577
-3.92296148,3.85797370,0.00862091,0.38928282,0.01706699,1.30303599,1.24389839,1.93024884
-3.91695848,3.83919244,0.00833723,0.38971608,0.01784496,1.30874138,1.24622597,1.91020913
-3.91095548,3.80940271,0.00804322,0.38816215,0.01860855,1.30936043,1.24310301,1.88667502
-3.90495248,3.76874865,0.00774178,0.38462885,0.01934553,1.30479511,1.23441142,1.85985287
-3.89894947,3.71747231,0.00743561,0.37915754,0.02004292,1.29501585,1.22011757,1.82994499
-3.89294647,3.65591441,0.00712712,0.37182243,0.02068728,1.28006281,1.20027730,1.79714926
-3.88694347,3.58451465,0.00681844,0.36272899,0.02126508,1.26004595,1.17503844,1.76166040
-3.88094047,3.50381136,0.00651131,0.35201135,0.02176312,1.23514398,1.14464062,1.72367270
-3.87493747,3.41444028,0.00620715,0.33982881,0.02216893,1.20560200,1.10941216,1.68338395
-3.86893447,3.31713219,0.00590703,0.32636165,0.02247121,1.17172800,1.06976427,1.64100020
-3.86293147,3.21270916,0.00561173,0.31180642,0.02266029,1.13388814,1.02618248,1.59674111
-3.85692846,3.10207927,0.00532179,0.29637079,0.02272842,1.09250093,0.97921580,1.55084537
-3.85092546,2.98622974,0.00503755,0.28026833,0.02267018,1.04803031,0.92946390,1.50357595
-3.84492246,2.86621829,0.00475922,0.26371330,0.02248263,1.00097794,0.87756288,1.45522463
-3.83891946,2.74316283,0.00448694,0.24691570,0.02216556,0.95187471,0.82417007,1.40611560
-3.83291646,2.61822958,0.00422086,0.23007674,0.02172148,0.90127171,0.76994863,1.35660777
-3.82691346,2.49261957,0.00396114,0.21338490,0.02115559,0.84973096,0.71555237,1.30709541
-3.82091046,2.36755381,0.00370806,0.19701262,0.02047567,0.79781602,0.66161137,1.25800708
-3.81490745,2.24425729,0.00346196,0.18111376,0.01969179,0.74608275,0.60871902,1.20980244
-3.80890445,2.12394195,0.00322331,0.16582183,0.01881606,0.69507050,0.55742062,1.16296717
-3.80290145,2.00778886,0.00299271,0.15124896,0.01786220,0.64529379,0.50820410,1.11800563
-3.79689845,1.89692991,0.00277084,0.13748560,0.01684510,0.59723474,0.46149287,1.07543164
-3.79089545,1.79242925,0.00255846,0.12460088,0.01578041,0.55133643,0.41764097,1.03575742
-3.78489245,1.69526481,0.00235638,0.11264347,0.01468405,0.50799708,0.37693047,0.99948090
-3.77888944,1.60631022,0.00216544,0.10164300,0.01357172,0.46756535,0.33957096,0.96707191
-3.77288644,1.52631758,0.00198643,0.09161167,0.01245857,0.43033655,0.30570107,0.93895768
-3.76688344,1.45590154,0.00182009,0.08254623,0.01135872,0.39654994,0.27539161,0.91550812
-3.76088044,1.39552516,0.00166708,0.07443000,0.01028503,0.36638693,0.24865017,0.89702161
-3.75487744,1.34548816,0.00152793,0.06723500,0.00924881,0.33997018,0.22542686,0.88371193
-3.74887444,1.30591800,0.00140305,0.06092400,0.00825965,0.31736363,0.20562085,0.87569703
-3.74287144,1.27676455,0.00129269,0.05545251,0.00732535,0.29857318,0.18908749,0.87299026
-3.73686843,1.25779867,0.00119694,0.05077064,0.00645187,0.28354831,0.17564567,0.87549486
-3.73086543,1.24861524,0.00111575,0.04682476,0.00564335,0.27218422,0.16508539,0.88300191
-3.72486243,1.24864100,0.00104895,0.04355910,0.00490226,0.26432479,0.15717501,0.89519245
-3.71885943,1.25714726,0.00099623,0.04091703,0.00422948,0.25976618,0.15166849,0.91164381
-3.71285643,1.27326750,0.00095719,0.03884233,0.00362452,0.25826110,0.14831203,0.93184011
-3.70685343,1.29601972,0.00093137,0.03728017,0.00308570,0.25952387,0.14685037,0.95518691
-3.70085043,1.32433280,0.00091827,0.03617800,0.00261038,0.26323603,0.14703252,0.98102938
-3.69484742,1.35707643,0.00091735,0.03548631,0.00219515,0.26905280,0.14861685,1.00867343
-3.68884442,1.39309343,0.00092809,0.03515920,0.00183607,0.27661002,0.15137561,1.03740899
-3.68284142,1.43123352,0.00095001,0.03515487,0.00152883,0.28553183,0.15509862,1.06653432
-3.67683842,1.47038702,0.00098264,0.03543591,0.00126896,0.29543866,0.15959639,1.09538037
-3.67083542,1.50951735,0.00102559,0.03596949,0.00105198,0.30595569,0.16470230,1.12333394
-3.66483242,1.54769074,0.00107848,0.03672739,0.00087350,0.31672128,0.17027413,1.14985851
-3.65882941,1.58410196,0.00114101,0.03768586,0.00072933,0.32739541,0.17619460,1.17451174
-3.65282641,1.61809479,0.00121288,0.03882535,0.00061558,0.33766766,0.18237122,1.19695865
-3.64682341,1.64917630,0.00129382,0.04013006,0.00052867,0.34726458,0.18873520,1.21697986
-3.64082041,1.67702421,0.00138353,0.04158736,0.00046537,0.35595608,0.19523959,1.23447436
-3.63481741,1.70148706,0.00148166,0.04318709,0.00042282,0.36356063,0.20185675,1.24945674
-3.62881441,1.72257700,0.00158781,0.04492071,0.00039849,0.36994891,0.20857501,1.26204897
-3.62281141,1.74045573,0.00170146,0.04678044,0.00039020,0.37504592,0.21539500,1.27246722
-3.61680840,1.75541424,0.00182194,0.04875830,0.00039602,0.37883112,0.22232542,1.28100442
-3.61080540,1.76784736,0.00194845,0.05084517,0.00041430,0.38133684,0.22937871,1.28800949
-3.60480240,1.77822450,0.00208000,0.05302994,0.00044358,0.38264473,0.23656664,1.29386443
-3.59879940,1.78705800,0.00221542,0.05529872,0.00048253,0.38288050,0.24389607,1.29896050
-3.59279640,1.79487076,0.00235333,0.05763418,0.00052996,0.38220707,0.25136511,1.30367476
-3.58679340,1.80216477,0.00249219,0.06001510,0.00058472,0.38081649,0.25895980,1.30834820
-3.58079040,1.80939207,0.00263030,0.06241613,0.00064572,0.37892079,0.26665153,1.31326660
-3.57478739,1.81692954,0.00276579,0.06480779,0.00071182,0.37674233,0.27439526,1.31864514
-3.56878439,1.82505875,0.00289672,0.06715674,0.00078189,0.37450394,0.28212876,1.32461732
-3.56278139,1.83395156,0.00302108,0.06942625,0.00085474,0.37241930,0.28977277,1.33122881
-3.55677839,1.84366221,0.00313687,0.07157700,0.00092913,0.37068408,0.29723221,1.33843623
-3.55077539,1.85412589,0.00324211,0.07356801,0.00100379,0.36946796,0.30439833,1.34611083
-3.54477239,1.86516363,0.00333497,0.07535779,0.00107740,0.36890819,0.31115169,1.35404665
-3.53876938,1.87649309,0.00341376,0.07690561,0.00114861,0.36910469,0.31736592,1.36197246
-3.53276638,1.88774426,0.00347699,0.07817289,0.00121608,0.37011698,0.32291201,1.36956667
-3.52676338,1.89847926,0.00352347,0.07912450,0.00127852,0.37196314,0.32766297,1.37647437
-3.52076038,1.90821479,0.00355227,0.07973011,0.00133467,0.37462054,0.33149866,1.38232520
-3.51475738,1.91644625,0.00356284,0.07996541,0.00138340,0.37802860,0.33431052,1.38675135
-3.50875438,1.92267206,0.00355492,0.07981310,0.00142368,0.38209321,0.33600613,1.38940451
-3.50275138,1.92641710,0.00352865,0.07926378,0.00145467,0.38669261,0.33651320,1.38997107
-3.49674837,1.92725419,0.00348450,0.07831649,0.00147569,0.39168458,0.33578301,1.38818485
-3.49074537,1.92482285,0.00342325,0.07697898,0.00148629,0.39691447,0.33379309,1.38383696
-3.48474237,1.91884458,0.00334601,0.07526780,0.00148624,0.40222375,0.33054901,1.37678251
-3.47873937,1.90913445,0.00325413,0.07320792,0.00147553,0.40745881,0.32608532,1.36694423
-3.47273637,1.89560865,0.00314918,0.07083222,0.00145440,0.41247948,0.32046548,1.35431305
-3.46673337,1.87828832,0.00303289,0.06818067,0.00142330,0.41716702,0.31378098,1.33894619
-3.46073037,1.85729965,0.00290712,0.06529927,0.00138290,0.42143122,0.30614957,1.32096302
-3.45472736,1.83287090,0.00277375,0.06223886,0.00133404,0.42521627,0.29771273,1.30053950
-3.44872436,1.80532667,0.00263471,0.05905380,0.00127774,0.42850523,0.28863253,1.27790156
-3.44272136,1.77507996,0.00249185,0.05580051,0.00121513,0.43132280,0.27908790,1.25331814
-3.43671836,1.74262268,0.00234693,0.05253611,0.00114745,0.43373631,0.26927061,1.22709440
-3.43071536,1.70851494,0.00220162,0.04931701,0.00107597,0.43585489,0.25938095,1.19956540
-3.42471236,1.67337362,0.00205741,0.04619759,0.00100203,0.43782671,0.24962329,1.17109064
-3.41870935,1.63786055,0.00191561,0.04322898,0.00092693,0.43983442,0.24020173,1.14204961
-3.41270635,1.60267052,0.00177737,0.04045809,0.00085197,0.44208903,0.23131583,1.11283816
-3.40670335,1.56851928,0.00164364,0.03792671,0.00077839,0.44482217,0.22315666,1.08386588
-3.40070035,1.53613163,0.00151519,0.03567087,0.00070738,0.44827737,0.21590314,1.05555403
-3.39469735,1.50622967,0.00139259,0.03372041,0.00064010,0.45270035,0.20971889,1.02833375
-3.38869435,1.47952129,0.00127628,0.03209878,0.00057762,0.45832899,0.20474958,1.00264437
-3.38269135,1.45668890,0.00116656,0.03082308,0.00052103,0.46538326,0.20112087,0.97893137
-3.37668834,1.43837862,0.00106359,0.02990426,0.00047138,0.47405563,0.19893703,0.95764375
-3.37068534,1.42518997,0.00096745,0.02934766,0.00042979,0.48450237,0.19828024,0.93923056
-3.36468234,1.41766650,0.00087814,0.02915365,0.00039746,0.49683631,0.19921065,0.92413654
-3.35867934,1.41628737,0.00079562,0.02931851,0.00037574,0.51112131,0.20176717,0.91279682
-3.35267634,1.42146050,0.00071983,0.02983553,0.00036617,0.52736890,0.20596907,0.90563063
-3.34667334,1.43351736,0.00065069,0.03069619,0.00037062,0.54553732,0.21181830,0.90303445
-3.34067034,1.45270985,0.00058815,0.03189152,0.00039129,0.56553304,0.21930250,0.90537449
-3.33466733,1.47920949,0.00053219,0.03341356,0.00043083,0.58721493,0.22839864,0.91297922
-3.32866433,1.51310898,0.00048281,0.03525683,0.00049243,0.61040081,0.23907712,0.92613183
-3.32266133,1.55442616,0.00044011,0.03741983,0.00057992,0.63487618,0.25130623,0.94506334
-3.31665833,1.60311031,0.00040424,0.03990646,0.00069777,0.66040483,0.26505677,0.96994641
-3.31065533,1.65905029,0.00037542,0.04272738,0.00085127,0.68674061,0.28030655,1.00089027
-3.30465233,1.72208420,0.00035397,0.04590105,0.00104651,0.71363999,0.29704455,1.03793681
-3.29864932,1.79200992,0.00034029,0.04945458,0.00129044,0.74087452,0.31527452,1.08105814
-3.29264632,1.86859574,0.00033487,0.05342423,0.00159091,0.76824258,0.33501768,1.13015549
-3.28664332,1.95159032,0.00033831,0.05785544,0.00195664,0.79557967,0.35631422,1.18505960
-3.28064032,2.04073134,0.00035128,0.06280238,0.00239719,0.82276659,0.37922356,1.24553230
-3.27463732,2.13575180,0.00037454,0.06832699,0.00292285,0.84973490,0.40382294,1.31126928
-3.26863432,2.23638362,0.00040894,0.07449737,0.00354455,0.87646937,0.43020436,1.38190382
-3.26263132,2.34235790,0.00045536,0.08138566,0.00427365,0.90300690,0.45846987,1.45701113
-3.25662831,2.45340159,0.00051477,0.08906531,0.00512175,0.92943205,0.48872506,1.53611323
-3.25062531,2.56923048,0.00058811,0.09760784,0.00610036,0.95586923,0.52107118,1.61868407
-3.24462231,2.68953878,0.00067635,0.10707912,0.00722063,0.98247184,0.55559582,1.70415452
-3.23861931,2.81398564,0.00078040,0.11753545,0.00849290,1.00940883,0.59236275,1.79191741
-3.23261631,2.94217944,0.00090108,0.12901927,0.00992636,1.03684951,0.63140118,1.88133204
-3.22661331,3.07366049,0.00103909,0.14155504,0.01152851,1.06494723,0.67269506,1.97172845
-3.22061031,3.20788347,0.00119497,0.15514519,0.01330477,1.09382290,0.71617280,2.06241122
-3.21460730,3.34420057,0.00136902,0.16976648,0.01525793,1.12354926,0.76169821,2.15266290
-3.20860430,3.48184668,0.00156126,0.18536696,0.01738772,1.15413677,0.80906292,2.24174718
-3.20260130,3.61992766,0.00177141,0.20186363,0.01969040,1.18552202,0.85798115,2.32891194
-3.19659830,3.75741302,0.00199880,0.21914120,0.02215831,1.21755924,0.90808698,2.41339233
-3.19059530,3.89313375,0.00224236,0.23705174,0.02477960,1.25001557,0.95893461,2.49441424
-3.18459230,4.02578619,0.00250059,0.25541570,0.02753805,1.28257047,1.01000192,2.57119828
-3.17858929,4.15394242,0.00277154,0.27402408,0.03041289,1.31481925,1.06069726,2.64296461
-3.17258629,4.27606725,0.00305277,0.29264185,0.03337892,1.34628095,1.11036954,2.70893880
-3.16658329,4.39054192,0.00334143,0.31101260,0.03640663,1.37640992,1.15832135,2.76835896
-3.16058029,4.49569381,0.00363422,0.32886420,0.03946254,1.40461099,1.20382472,2.82048426
-3.15457729,4.58983169,0.00392747,0.34591542,0.04250972,1.43025736,1.24613912,2.86460485
-3.14857429,4.67128516,0.00421718,0.36188314,0.04550840,1.45271045,1.28453093,2.90005318
-3.14257129,4.73844733,0.00449913,0.37649007,0.04841675,1.47134100,1.31829377,2.92621654
-3.13656828,4.78981898,0.00476895,0.38947251,0.05119179,1.48555032,1.34676890,2.94255060
-3.13056528,4.82405276,0.00502222,0.40058798,0.05379039,1.49479094,1.36936482,2.94859348
-3.12456228,4.83999571,0.00525460,0.40962242,0.05617036,1.49858569,1.38557544,2.94397999
-3.11855928,4.83672837,0.00546195,0.41639653,0.05829153,1.49654455,1.39499600,2.92845546
-3.11255628,4.81359909,0.00564042,0.42077120,0.06011687,1.48837854,1.39733612,2.90188849
-3.10655328,4.77025196,0.00578663,0.42265167,0.06161353,1.47391018,1.39242951,2.86428216
-3.10055028,4.70664729,0.00589771,0.42199034,0.06275381,1.45308022,1.38023997,2.81578292
-3.09454727,4.62307374,0.00597142,0.41878806,0.06351603,1.42595041,1.36086352,2.75668674
-3.08854427,4.52015148,0.00600623,0.41309392,0.06388517,1.39270241,1.33452647,2.68744200
-3.08254127,4.39882622,0.00600137,0.40500361,0.06385339,1.35363290,1.30157977,2.60864879
-3.07653827,4.26035423,0.00595686,0.39465630,0.06342030,1.30914534,1.26248974,2.52105432
-3.07053527,4.10627885,0.00587351,0.38223033,0.06259300,1.25973862,1.21782569,2.42554457
-3.06453227,3.93839920,0.00575288,0.36793780,0.06138592,1.20599334,1.16824493,2.32313205
-3.05852926,3.75873235,0.00559728,0.35201839,0.05982040,1.14855619,1.11447571,2.21494014
-3.05252626,3.56947014,0.00540966,0.33473252,0.05792408,1.08812305,1.05729891,2.10218428
-3.04652326,3.37293213,0.00519352,0.31635435,0.05573009,1.02542150,0.99752895,1.98615067
-3.04052026,3.17151635,0.00495282,0.29716456,0.05327611,0.96119338,0.93599479,1.86817301
-3.03451726,2.96764937,0.00469186,0.27744351,0.05060330,0.89617790,0.87352144,1.74960806
-3.02851426,2.76373721,0.00441515,0.25746470,0.04775516,0.83109587,0.81091279,1.63181071
-3.02251126,2.56211866,0.00412729,0.23748902,0.04477635,0.76663545,0.74893594,1.51610932
-3.01650825,2.36502205,0.00383284,0.21775965,0.04171157,0.70343983,0.68830768,1.40378196
-3.01050525,2.17452673,0.00353620,0.19849794,0.03860442,0.64209703,0.62968317,1.29603415
-3.00450225,1.99252994,0.00324154,0.17990027,0.03549647,0.58313194,0.57364710,1.19397864
-2.99849925,1.82071949,0.00295270,0.16213589,0.03242635,0.52700078,0.52070730,1.09861761
-2.99249625,1.66055282,0.00267310,0.14534571,0.02942904,0.47408781,0.47129076,1.01082745
-2.98649325,1.51324206,0.00240573,0.12964202,0.02653538,0.42470418,0.42574187,0.93134650
-2.98049025,1.37974522,0.00215309,0.11510908,0.02377164,0.37908884,0.38432278,0.86076559
-2.97448724,1.26076290,0.00191721,0.10180431,0.02115939,0.33741113,0.34721538,0.79952138
-2.96848424,1.15674013,0.00169964,0.08976016,0.01871549,0.29977481,0.31452483,0.74789259
-2.96248124,1.06787271,0.00150150,0.07898634,0.01645217,0.26622325,0.28628420,0.70599876
-2.95647824,0.99411733,0.00132349,0.06947240,0.01437739,0.23674534,0.26245987,0.67380149
-2.95047524,0.93520506,0.00116597,0.06119038,0.01249520,0.21128205,0.24295757,0.65110811
-2.94447224,0.89065740,0.00102897,0.05409765,0.01080619,0.18973302,0.22762861,0.63757753
-2.93846923,0.85980455,0.00091235,0.04813949,0.00930807,0.17196324,0.21627631,0.63272826
-2.93246623,0.84180553,0.00081573,0.04325165,0.00799622,0.15780942,0.20866225,0.63594855
-2.92646323,0.83566967,0.00073869,0.03936266,0.00686424,0.14708593,0.20451258,0.64650857
-2.92046023,0.84027939,0.00068073,0.03639587,0.00590453,0.13959030,0.20352395,0.66357466
-2.91445723,0.85441409,0.00064135,0.03427124,0.00510879,0.13510810,0.20536941,0.68622546
-2.90845423,0.87677482,0.00062014,0.03290685,0.00446847,0.13341722,0.20970410,0.71347002
-2.90245123,0.90600986,0.00061673,0.03222015,0.00397515,0.13429168,0.21617088,0.74426751
-2.89644822,0.94074071,0.00063091,0.03212903,0.00362084,0.13750490,0.22440592,0.77754841
-2.89044522,0.97958844,0.00066254,0.03255266,0.00339822,0.14283253,0.23404430,0.81223676
-2.88444222,1.02119992,0.00071163,0.03341225,0.00330076,0.15005507,0.24472560,0.84727306
-2.87843922,1.06427360,0.00077827,0.03463168,0.00332274,0.15896004,0.25609962,0.88163712
-2.87243622,1.10758404,0.00086266,0.03613804,0.00345927,0.16934413,0.26783197,0.91437036
-2.86643322,1.15000490,0.00096501,0.03786225,0.00370614,0.18101503,0.27960963,0.94459677
-2.86043022,1.19052939,0.00108551,0.03973954,0.00405966,0.19379322,0.29114628,0.97154177
-2.85442721,1.22828769,0.00122431,0.04171004,0.00451647,0.20751343,0.30218719,0.99454830
-2.84842421,1.26256055,0.00138142,0.04371928,0.00507324,0.22202593,0.31251365,1.01308948
-2.84242121,1.29278860,0.00155664,0.04571874,0.00572643,0.23719746,0.32194652,1.02677735
-2.83641821,1.31857685,0.00174952,0.04766630,0.00647202,0.25291172,0.33034893,1.03536718
-2.83041521,1.33969410,0.00195927,0.04952668,0.00730520,0.26906933,0.33762781,1.03875736
-2.82441221,1.35606731,0.00218473,0.05127175,0.00822019,0.28558718,0.34373414,1.03698466
-2.81840920,1.36777100,0.00242432,0.05288070,0.00921000,0.30239708,0.34866190,1.03021531
-2.81240620,1.37501207,0.00267597,0.05434004,0.01026632,0.31944370,0.35244551,1.01873216
-2.80640320,1.37811079,0.00293718,0.05564348,0.01137946,0.33668177,0.35515604,1.00291864
-2.80040020,1.37747867,0.00320494,0.05679151,0.01253835,0.35407265,0.35689601,0.98324022
-2.79439720,1.37359421,0.00347584,0.05779088,0.01373067,0.37158034,0.35779313,0.96022437
-2.78839420,1.36697769,0.00374606,0.05865380,0.01494298,0.38916715,0.35799320,0.93443969
-2.78239120,1.35816594,0.00401147,0.05939702,0.01616102,0.40678915,0.35765236,0.90647544
-2.77638819,1.34768837,0.00426771,0.06004073,0.01737001,0.42439172,0.35692906,0.87692200
-2.77038519,1.33604516,0.00451031,0.06060740,0.01855503,0.44190556,0.35597623,0.84635327
-2.76438219,1.32368845,0.00473480,0.06112051,0.01970146,0.45924325,0.35493372,0.81531143
-2.75837919,1.31100738,0.00493684,0.06160329,0.02079538,0.47629680,0.35392167,0.78429450
-2.75237619,1.29831717,0.00511240,0.06207754,0.02182400,0.49293638,0.35303491,0.75374703
-2.74637319,1.28585280,0.00525781,0.06256249,0.02277607,0.50901046,0.35233879,0.72405383
-2.74037019,1.27376702,0.00536995,0.06307385,0.02364219,0.52434744,0.35186644,0.69553672
-2.73436718,1.26213263,0.00544636,0.06362300,0.02441508,0.53875889,0.35161792,0.66845397
-2.72836418,1.25094857,0.00548526,0.06421646,0.02508976,0.55204427,0.35156086,0.64300205
-2.72236118,1.24014926,0.00548569,0.06485552,0.02566360,0.56399719,0.35163296,0.61931928
-2.71635818,1.22961644,0.00544753,0.06553617,0.02613631,0.57441273,0.35174590,0.59749082
-2.71035518,1.21919288,0.00537145,0.06624922,0.02650980,0.58309574,0.35179066,0.57755458
-2.70435218,1.20869701,0.00525896,0.06698068,0.02678793,0.58986959,0.35164382,0.55950762
-2.69834917,1.19793780,0.00511233,0.06771239,0.02697620,0.59458506,0.35117460,0.54331264
-2.69234617,1.18672917,0.00493449,0.06842269,0.02708138,0.59712874,0.35025226,0.52890421
-2.68634317,1.17490326,0.00472895,0.06908739,0.02711110,0.59743072,0.34875349,0.51619472
-2.68034017,1.16232200,0.00449970,0.06968071,0.02707345,0.59547074,0.34656936,0.50507972
-2.67433717,1.14888662,0.00425103,0.07017639,0.02697655,0.59128288,0.34361157,0.49544280
-2.66833417,1.13454482,0.00398743,0.07054871,0.02682821,0.58495797,0.33981766,0.48715987
-2.66233117,1.11929538,0.00371345,0.07077356,0.02663563,0.57664379,0.33515496,0.48010305
-2.65632816,1.10319011,0.00343358,0.07082944,0.02640522,0.56654292,0.32962302,0.47414411
-2.65032516,1.08633339,0.00315209,0.07069832,0.02614245,0.55490800,0.32325456,0.46915766
-2.64432216,1.06887919,0.00287296,0.07036647,0.02585184,0.54203479,0.31611482,0.46502398
-2.63831916,1.05102595,0.00259980,0.06982504,0.02553704,0.52825310,0.30829942,0.46163173
-2.63231616,1.03300955,0.00233575,0.06907057,0.02520101,0.51391603,0.29993081,0.45888029
-2.62631316,1.01509473,0.00208349,0.06810532,0.02484618,0.49938795,0.29115360,0.45668186
-2.62031016,0.99756529,0.00184515,0.06693734,0.02447478,0.48503170,0.28212891,0.45496309
-2.61430715,0.98071348,0.00162235,0.06558050,0.02408908,0.47119567,0.27302805,0.45366630
-2.60830415,0.96482909,0.00141623,0.06405425,0.02369167,0.45820134,0.26402592,0.45275001
-2.60230115,0.95018846,0.00122743,0.06238330,0.02328572,0.44633183,0.25529430,0.45218884
