energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-0.45922961,2.45143034,-0.77152045,0.36896018,-0.09042800,1.99501366,-0.44729238,0.01008686,-0.00271793,0.10895529,-0.02250315,0.02931933,-0.01358989,0.14210214,-0.11718991,0.30191461,-0.26857428,0.00006050,-0.00007351
-0.45322661,2.41861458,-0.71160778,0.36204630,-0.08320500,1.96382296,-0.40531444,0.00983084,-0.00264096,0.10389653,-0.02013875,0.02852207,-0.01273355,0.14147459,-0.10963543,0.31102432,-0.25334131,0.00006380,-0.00007027
-0.44722361,2.39045947,-0.65306439,0.35525753,-0.07616479,1.93631376,-0.36516266,0.00962308,-0.00254881,0.09871956,-0.01791514,0.02777914,-0.01188008,0.14131897,-0.10206697,0.32092294,-0.23771262,0.00006746,-0.00006684
-0.44122061,2.36741772,-0.59641881,0.34875796,-0.06936375,1.91282843,-0.32714764,0.00946920,-0.00244321,0.09351210,-0.01584498,0.02710001,-0.01103787,0.14163916,-0.09455453,0.33159318,-0.22190229,0.00007152,-0.00006328
-0.43521761,2.34977998,-0.54214318,0.34269976,-0.06285115,1.89357367,-0.29151985,0.00937372,-0.00232613,0.08835846,-0.01393761,0.02649232,-0.01021524,0.14243133,-0.08716459,0.34299613,-0.20612710,0.00007595,-0.00005964
-0.42921461,2.33766368,-0.49065061,0.33721853,-0.05666880,1.87861462,-0.25847088,0.00933995,-0.00219972,0.08333771,-0.01219926,0.02596159,-0.00942031,0.14368340,-0.07995915,0.35506886,-0.19060268,0.00008077,-0.00005600
-0.42321161,2.33100814,-0.44229500,0.33242929,-0.05085087,1.86787376,-0.22813675,0.00936986,-0.00206621,0.07852207,-0.01063334,0.02551109,-0.00866101,0.14537474,-0.07299500,0.36772287,-0.17554020,0.00008594,-0.00005243
-0.41720860,2.32957579,-0.39737318,0.32842338,-0.04542406,1.86113473,-0.20060299,0.00946404,-0.00192790,0.07397563,-0.00924082,0.02514170,-0.00794503,0.14747622,-0.06632312,0.38084354,-0.16114373,0.00009146,-0.00004900
-0.41120560,2.33295948,-0.35612867,0.32526626,-0.04040798,1.85805060,-0.17591101,0.00962163,-0.00178706,0.06975342,-0.00802065,0.02485198,-0.00727981,0.14995056,-0.05998831,0.39429078,-0.14760823,0.00009728,-0.00004578
-0.40520260,2.34059531,-0.31875698,0.32299621,-0.03581563,1.85815633,-0.15406530,0.00984034,-0.00164589,0.06590083,-0.00697021,0.02463822,-0.00667251,0.15275292,-0.05402900,0.40790066,-0.13511822,0.00010335,-0.00004284
-0.39919960,2.35178054,-0.28541181,0.32162404,-0.03165416,1.86088475,-0.13504095,0.01011645,-0.00150646,0.06245335,-0.00608582,0.02449463,-0.00613006,0.15583172,-0.04847717,0.42148818,-0.12384707,0.00010963,-0.00004027
-0.39319660,2.36569575,-0.25621176,0.32113365,-0.02792554,1.86558549,-0.11879125,0.01044491,-0.00137069,0.05943661,-0.00536311,0.02441356,-0.00565916,0.15912977,-0.04335856,0.43485096,-0.11395685,0.00011604,-0.00003812
-0.38719360,2.38143040,-0.23124702,0.32148341,-0.02462743,1.87154603,-0.10525480,0.01081942,-0.00124029,0.05686677,-0.00479749,0.02438584,-0.00526628,0.16258540,-0.03869282,0.44777374,-0.10559849,0.00012252,-0.00003649
-0.38119060,2.39801088,-0.21058575,0.32260833,-0.02175396,1.87801426,-0.09436192,0.01123254,-0.00111675,0.05475105,-0.00438447,0.02440106,-0.00495768,0.16613385,-0.03449397,0.46003362,-0.09891221,0.00012899,-0.00003544
-0.37518759,2.41443009,-0.19427957,0.32442281,-0.01929646,1.88422165,-0.08604006,0.01167585,-0.00100132,0.05308857,-0.00411992,0.02444800,-0.00473941,0.16970873,-0.03077073,0.47140567,-0.09402796,0.00013536,-0.00003504
-0.36918459,2.42967746,-0.18236791,0.32682393,-0.01724421,1.88940637,-0.08021805,0.01214014,-0.00089500,0.05187135,-0.00400028,0.02451497,-0.00461727,0.17324345,-0.02752708,0.48166889,-0.09106570,0.00014154,-0.00003537
-0.36318159,2.44276872,-0.17488097,0.32969516,-0.01558501,1.89283557,-0.07682899,0.01261556,-0.00079858,0.05108535,-0.00402269,0.02459023,-0.00459681,0.17667276,-0.02476272,0.49061225,-0.09013530,0.00014745,-0.00003649
-0.35717859,2.45277439,-0.17184093,0.33291031,-0.01430564,1.89382633,-0.07581172,0.01309189,-0.00071259,0.05071175,-0.00418491,0.02466237,-0.00468321,0.17993424,-0.02247352,0.49804057,-0.09133595,0.00015299,-0.00003847
-0.35117559,2.45884628,-0.17326135,0.33633770,-0.01339221,1.89176468,-0.07711101,0.01355876,-0.00063734,0.05072816,-0.00448535,0.02472064,-0.00488117,0.18296976,-0.02065196,0.50378005,-0.09475490,0.00015809,-0.00004137
-0.34517259,2.46024143,-0.17914476,0.33984440,-0.01283037,1.88612221,-0.08067619,0.01400584,-0.00057297,0.05110993,-0.00492283,0.02475532,-0.00519479,0.18572690,-0.01928753,0.50768343,-0.10046545,0.00016266,-0.00004524
-0.33916958,2.45634295,-0.18947836,0.34330047,-0.01260537,1.87647008,-0.08645876,0.01442317,-0.00051940,0.05183143,-0.00549634,0.02475797,-0.00562738,0.18816023,-0.01836695,0.50963437,-0.10852419,0.00016664,-0.00005013
-0.33316658,2.44667729,-0.20422817,0.34658313,-0.01270200,1.86249011,-0.09440874,0.01480131,-0.00047643,0.05286727,-0.00620474,0.02472173,-0.00618124,0.19023264,-0.01787437,0.50955118,-0.11896745,0.00016997,-0.00005606
-0.32716358,2.43092777,-0.22333174,0.34958069,-0.01310438,1.84398284,-0.10447027,0.01513166,-0.00044369,0.05419356,-0.00704639,0.02464151,-0.00685739,0.19191636,-0.01779146,0.50738960,-0.13180715,0.00017259,-0.00006308
-0.32116058,2.40894406,-0.24668985,0.35219633,-0.01379573,1.82087250,-0.11657655,0.01540663,-0.00042071,0.05578894,-0.00801875,0.02451418,-0.00765537,0.19319402,-0.01809739,0.50314468,-0.14702620,0.00017448,-0.00007117
-0.31515758,2.38074761,-0.27415772,0.35435149,-0.01475799,1.79320897,-0.13064448,0.01561986,-0.00040692,0.05763558,-0.00911794,0.02433870,-0.00857288,0.19405947,-0.01876878,0.49685167,-0.16457357,0.00017562,-0.00008034
-0.30915458,2.34653286,-0.30553619,0.35598884,-0.01597145,1.76116672,-0.14656931,0.01576640,-0.00040166,0.05971999,-0.01033838,0.02411620,-0.00960562,0.19451837,-0.01977953,0.48858586,-0.18435957,0.00017601,-0.00009054
-0.30315158,2.30666443,-0.34056353,0.35707484,-0.01741438,1.72504087,-0.16421968,0.01584286,-0.00040418,0.06203368,-0.01167238,0.02385004,-0.01074698,0.19458867,-0.02110065,0.47846151,-0.20625133,0.00017569,-0.00010173
-0.29714857,2.26167013,-0.37890851,0.35760158,-0.01906266,1.68524060,-0.18343325,0.01584750,-0.00041371,0.06457349,-0.01310984,0.02354582,-0.01198786,0.19430068,-0.02270015,0.46662964,-0.23006925,0.00017468,-0.00011382
-0.29114557,2.21223014,-0.42016529,0.35758799,-0.02088955,1.64227982,-0.20401345,0.01578031,-0.00042939,0.06734184,-0.01463798,0.02321136,-0.01331656,0.19369697,-0.02454291,0.45327509,-0.25558437,0.00017304,-0.00012672
-0.28514257,2.15916240,-0.46385081,0.35708028,-0.02286544,1.59676569,-0.22572749,0.01564300,-0.00045035,0.07034649,-0.01624127,0.02285662,-0.01471872,0.19283185,-0.02659065,0.43861255,-0.28251733,0.00017086,-0.00014028
-0.27913957,2.10340447,-0.50940517,0.35615147,-0.02495786,1.54938474,-0.24830595,0.01543901,-0.00047566,0.07360012,-0.01790133,0.02249359,-0.01617734,0.19177049,-0.02880200,0.42288196,-0.31053905,0.00016823,-0.00015436
-0.27313657,2.04599216,-0.55619524,0.35490000,-0.02713161,1.50088727,-0.27144413,0.01517340,-0.00050438,0.07711956,-0.01959709,0.02213614,-0.01767294,0.19058771,-0.03113276,0.40634329,-0.33927340,0.00016526,-0.00016876
-0.26713357,1.98803534,-0.60352201,0.35344738,-0.02934895,1.45206999,-0.29480521,0.01485275,-0.00053556,0.08092468,-0.02130501,0.02179983,-0.01918381,0.18936625,-0.03353625,0.38927070,-0.36830201,0.00016208,-0.00018330
-0.26113057,1.93069135,-0.65063143,0.35193481,-0.03157015,1.40375732,-0.31802534,0.01448496,-0.00056824,0.08503692,-0.02299945,0.02150167,-0.02068639,0.18819482,-0.03596389,0.37194655,-0.39717125,0.00015882,-0.00019773
-0.25512756,1.87513664,-0.69672879,0.35051891,-0.03375404,1.35678181,-0.34072050,0.01407910,-0.00060146,0.08947764,-0.02465322,0.02125983,-0.02215573,0.18716565,-0.03836589,0.35465509,-0.42540132,0.00015562,-0.00021184
-0.24912456,1.82253716,-0.74099626,0.34936658,-0.03585884,1.31196396,-0.36249490,0.01364511,-0.00063429,0.09426617,-0.02623817,0.02109332,-0.02356607,0.18637182,-0.04069215,0.33767623,-0.45249715,0.00015264,-0.00022537
-0.24312156,1.77401847,-0.78261298,0.34864915,-0.03784301,1.27009199,-0.38295082,0.01319360,-0.00066581,0.09941774,-0.02772590,0.02102160,-0.02489150,0.18590435,-0.04289325,0.32127952,-0.47796091,0.00015003,-0.00023808
-0.23711856,1.73063608,-0.82077693,0.34853594,-0.03966629,1.23190207,-0.40169925,0.01273554,-0.00069520,0.10494128,-0.02908859,0.02106420,-0.02610665,0.18584917,-0.04492159,0.30571835,-0.50130553,0.00014794,-0.00024973
-0.23111556,1.69334724,-0.85472787,0.34918761,-0.04129074,1.19805948,-0.41837111,0.01228198,-0.00072164,0.11083734,-0.03029978,0.02124023,-0.02718747,0.18628406,-0.04673248,0.29122485,-0.52206887,0.00014652,-0.00026009
-0.22511256,1.66298481,-0.88377016,0.35074942,-0.04268176,1.16914149,-0.43262850,0.01184377,-0.00074445,0.11709610,-0.03133524,0.02156794,-0.02811190,0.18727578,-0.04828536,0.27800530,-0.53982776,0.00014591,-0.00026895
-0.21910955,1.64023424,-0.90729451,0.35334480,-0.04380916,1.14562216,-0.44417534,0.01143130,-0.00076300,0.12369567,-0.03217369,0.02206420,-0.02886063,0.18887738,-0.04954487,0.26623640,-0.55421138,0.00014624,-0.00027612
-0.21310655,1.62561447,-0.92479771,0.35706945,-0.04464803,1.12786002,-0.45276711,0.01105420,-0.00077679,0.13060074,-0.03279756,0.02274399,-0.02941770,0.19112598,-0.05048187,0.25606239,-0.56491342,0.00014764,-0.00028146
-0.20710355,1.61946347,-0.93589917,0.36198639,-0.04517950,1.11608877,-0.45821896,0.01072117,-0.00078544,0.13776177,-0.03319359,0.02361991,-0.02977104,0.19404105,-0.05107422,0.24759317,-0.57170222,0.00015021,-0.00028485
-0.20110055,1.62192911,-0.94035369,0.36812210,-0.04539137,1.11041157,-0.46041206,0.01043971,-0.00078869,0.14511466,-0.03335324,0.02470166,-0.02991287,0.19762332,-0.05130750,0.24090333,-0.57442863,0.00015404,-0.00028621
-0.19509755,1.63296573,-0.93805956,0.37546416,-0.04527844,1.11079920,-0.45929758,0.01021597,-0.00078642,0.15258118,-0.03327306,0.02599560,-0.02983998,0.20185446,-0.05117532,0.23603225,-0.57303100,0.00015922,-0.00028551
-0.18909455,1.65233672,-0.92906179,0.38396040,-0.04484269,1.11709220,-0.45489832,0.01005462,-0.00077863,0.16006999,-0.03295475,0.02750429,-0.02955381,0.20669747,-0.05067948,0.23298511,-0.56753721,0.00016578,-0.00028278
-0.18309155,1.67962305,-0.91355012,0.39351976,-0.04409313,1.12900702,-0.44730779,0.00995875,-0.00076546,0.16747831,-0.03240512,0.02922619,-0.02906041,0.21209797,-0.04982984,0.23173483,-0.55806344,0.00017378,-0.00027806
-0.17708854,1.71423763,-0.89185197,0.40401493,-0.04304546,1.14614607,-0.43668677,0.00992978,-0.00074716,0.17469434,-0.03163585,0.03115532,-0.02837018,0.21798611,-0.04864388,0.23222475,-0.54480991,0.00018324,-0.00027146
-0.17108554,1.75544494,-0.86442066,0.41528658,-0.04172154,1.16801132,-0.42325759,0.00996748,-0.00072410,0.18160015,-0.03066306,0.03328114,-0.02749757,0.22427936,-0.04714605,0.23437209,-0.52805369,0.00019414,-0.00026311
-0.16508254,1.80238535,-0.83181941,0.42714920,-0.04014854,1.19402105,-0.40729630,0.01006998,-0.00069674,0.18807506,-0.02950677,0.03558838,-0.02646047,0.23088571,-0.04536686,0.23807187,-0.50813895,0.00020649,-0.00025319
-0.15907954,1.85410314,-0.79470202,0.43939810,-0.03835808,1.22352905,-0.38912326,0.01023381,-0.00066562,0.19399938,-0.02819018,0.03805717,-0.02527968,0.23770749,-0.04334180,0.24320129,-0.48546518,0.00022023,-0.00024189
-0.15307654,1.90957730,-0.75379099,0.45181750,-0.03638516,1.25584574,-0.36909242,0.01045401,-0.00063135,0.19925826,-0.02673894,0.04066316,-0.02397818,0.24464526,-0.04111020,0.24962433,-0.46047376,0.00023533,-0.00022944
-0.14707354,1.96775385,-0.70985420,0.46418919,-0.03426700,1.29026021,-0.34757992,0.01072426,-0.00059455,0.20374561,-0.02518028,0.04337781,-0.02258039,0.25160202,-0.03871385,0.25719643,-0.43363382,0.00025172,-0.00021607
-0.14107054,2.02757851,-0.66368115,0.47630134,-0.03204199,1.32606256,-0.32497247,0.01103706,-0.00055590,0.20736778,-0.02354221,0.04616887,-0.02111140,0.25848708,-0.03619577,0.26576911,-0.40542764,0.00026933,-0.00020202
-0.13506753,2.08802846,-0.61605974,0.48795721,-0.02974853,1.36256551,-0.30165602,0.01138389,-0.00051606,0.21004693,-0.02185266,0.04900094,-0.01959625,0.26521970,-0.03359894,0.27519440,-0.37633653,0.00028807,-0.00018752
-0.12906453,2.14814206,-0.56775467,0.49898311,-0.02742404,1.39912461,-0.27800515,0.01175547,-0.00047566,0.21172383,-0.02013874,0.05183613,-0.01805923,0.27173226,-0.03096507,0.28532891,-0.34682756,0.00030784,-0.00017283
-0.12306153,2.20704540,-0.51948804,0.50923544,-0.02510406,1.43515620,-0.25437363,0.01214199,-0.00043532,0.21236012,-0.01842601,0.05463492,-0.01652328,0.27797266,-0.02833358,0.29603741,-0.31734180,0.00032857,-0.00015814
-0.11705853,2.26397479,-0.47192304,0.51860630,-0.02282153,1.47015253,-0.23108641,0.01253336,-0.00039560,0.21193968,-0.01673796,0.05735705,-0.01500943,0.28390600,-0.02574072,0.30719602,-0.28828423,0.00035015,-0.00014367
-0.11105553,2.31829443,-0.42565095,0.52702756,-0.02060619,1.50369354,-0.20843330,0.01291953,-0.00035701,0.21046932,-0.01509549,0.05996247,-0.01353642,0.28951530,-0.02321884,0.31869461,-0.26001588,0.00037248,-0.00012960
-0.10505253,2.36950877,-0.38118190,0.53447310,-0.01848423,1.53545486,-0.18666446,0.01329072,-0.00031998,0.20797857,-0.01351661,0.06241237,-0.01212037,0.29480137,-0.02079592,0.33043874,-0.23284812,0.00039547,-0.00011609
-0.09904952,2.41726926,-0.33893934,0.54095916,-0.01647810,1.56521195,-0.16598772,0.01363777,-0.00028490,0.20451862,-0.01201623,0.06467021,-0.01077462,0.29978174,-0.01849524,0.34235085,-0.20703925,0.00041904,-0.00010325
-0.09304652,2.46137549,-0.29925814,0.54654279,-0.01460654,1.59284025,-0.14656766,0.01395237,-0.00025205,0.20016060,-0.01060609,0.06670271,-0.00950968,0.30448870,-0.01633533,0.35437077,-0.18279330,0.00044312,-0.00009121
-0.08704352,2.50177081,-0.26238606,0.55131862,-0.01288475,1.61831157,-0.12852637,0.01422737,-0.00022168,0.19499309,-0.00929479,0.06848081,-0.00833319,0.30896666,-0.01433005,0.36645574,-0.16026089,0.00046763,-0.00008003
-0.08104052,2.53853300,-0.22848813,0.55541395,-0.01132477,1.64168690,-0.11194566,0.01445699,-0.00019397,0.18911917,-0.00808797,0.06998045,-0.00725015,0.31326890,-0.01248883,0.37857965,-0.13954180,0.00049253,-0.00006977
-0.07503752,2.57186043,-0.19765359,0.55898251,-0.00993594,1.66310625,-0.09687048,0.01463706,-0.00016902,0.18265298,-0.00698852,0.07118338,-0.00626306,0.31745385,-0.01081711,0.39073187,-0.12068913,0.00051777,-0.00006047
-0.06903452,2.60205451,-0.16990467,0.56219721,-0.00872551,1.68277588,-0.08331329,0.01476520,-0.00014691,0.17571622,-0.00599692,0.07207764,-0.00537221,0.32158123,-0.00931681,0.40291551,-0.10371455,0.00054334,-0.00005213
-0.06303152,2.62949934,-0.14520683,0.56524226,-0.00769934,1.70095365,-0.07125911,0.01484094,-0.00012768,0.16843435,-0.00511155,0.07265796,-0.00457597,0.32570808,-0.00798694,0.41514529,-0.08859438,0.00056921,-0.00004475
-0.05702851,2.65463931,-0.12347981,0.56830488,-0.00686261,1.71793313,-0.06067106,0.01486581,-0.00011133,0.16093309,-0.00432910,0.07292591,-0.00387117,0.32988509,-0.00682425,0.42744503,-0.07527615,0.00059539,-0.00003833
-0.05102551,2.67795581,-0.10460909,0.57156714,-0.00622057,1.73402719,-0.05149598,0.01484335,-0.00009787,0.15333506,-0.00364498,0.07288988,-0.00325339,0.33415318,-0.00582385,0.43984485,-0.06368532,0.00062188,-0.00003282
-0.04502251,2.69994384,-0.08845718,0.57519816,-0.00577934,1.74955174,-0.04367011,0.01477912,-0.00008729,0.14575673,-0.00305371,0.07256482,-0.00271732,0.33854073,-0.00497997,0.45237820,-0.05373191,0.00064869,-0.00002822
-0.03901951,2.72108940,-0.07487455,0.57934707,-0.00554656,1.76481018,-0.03712450,0.01468055,-0.00007958,0.13830599,-0.00254930,0.07197173,-0.00225710,0.34306146,-0.00428650,0.46507873,-0.04531681,0.00067584,-0.00002449
-0.03301651,2.74184858,-0.06370981,0.58413685,-0.00553212,1.78007938,-0.03179012,0.01455686,-0.00007476,0.13108011,-0.00212562,0.07113705,-0.00186660,0.34771307,-0.00373771,0.47797713,-0.03833752,0.00070334,-0.00002160
-0.02701351,2.76262894,-0.05481894,0.58965948,-0.00574872,1.79559731,-0.02760248,0.01441879,-0.00007287,0.12416430,-0.00177672,0.07009179,-0.00153971,0.35247679,-0.00332876,0.49109808,-0.03269330,0.00073119,-0.00001954
-0.02101051,2.78377392,-0.04807352,0.59597237,-0.00621234,1.81155315,-0.02450580,0.01427840,-0.00007399,0.11763095,-0.00149718,0.06887056,-0.00127054,0.35731767,-0.00305625,0.50445734,-0.02828957,0.00075938,-0.00001831
-0.01500750,2.80555052,-0.04336780,0.60309625,-0.00694270,1.82807981,-0.02245652,0.01414875,-0.00007823,0.11153926,-0.00128231,0.06751050,-0.00105367,0.36218588,-0.00291869,0.51805908,-0.02504156,0.00078788,-0.00001790
-0.00900450,2.82814088,-0.04062461,0.61101458,-0.00796341,1.84524922,-0.02142637,0.01404360,-0.00008573,0.10593555,-0.00112844,0.06605015,-0.00088431,0.36701858,-0.00291690,0.53189375,-0.02287715,0.00081665,-0.00001835
-0.00300150,2.85163768,-0.03980019,0.61967445,-0.00930219,1.86307052,-0.02140481,0.01397702,-0.00009671,0.10085394,-0.00103310,0.06452828,-0.00075842,0.37174266,-0.00305438,0.54593628,-0.02173900,0.00084560,-0.00001968
0.00300150,2.87604356,-0.04088786,0.62898886,-0.01099073,1.88149089,-0.02240091,0.01396306,-0.00011138,0.09631738,-0.00099520,0.06298275,-0.00067282,0.37627789,-0.00333758,0.56014511,-0.02158590,0.00087464,-0.00002197
0.00900450,2.90127450,-0.04392070,0.63884041,-0.01306457,1.90039908,-0.02444472,0.01401535,-0.00013004,0.09233899,-0.00101518,0.06144948,-0.00062530,0.38054054,-0.00377614,0.57446178,-0.02239349,0.00090364,-0.00002528
0.01500750,2.92716678,-0.04897318,0.64908608,-0.01556268,1.91963135,-0.02758808,0.01414674,-0.00015300,0.08892360,-0.00109509,0.05996144,-0.00061468,0.38444720,-0.00438307,0.58881148,-0.02415433,0.00093243,-0.00002973
0.02101051,2.95348738,-0.05616171,0.65956306,-0.01852696,1.93897940,-0.03190494,0.01436893,-0.00018061,0.08606933,-0.00123872,0.05854785,-0.00064082,0.38791871,-0.00517483,0.60310437,-0.02687744,0.00096084,-0.00003544
0.02701351,2.97994715,-0.06564427,0.67009537,-0.02200151,1.95820008,-0.03749107,0.01469215,-0.00021324,0.08376918,-0.00145160,0.05723352,-0.00070467,0.39088396,-0.00617140,0.61723791,-0.03058727,0.00098868,-0.00004255
0.03301651,3.00621634,-0.07761884,0.68050103,-0.02603177,1.97702627,-0.04446320,0.01512484,-0.00025126,0.08201255,-0.00174106,0.05603832,-0.00080826,0.39328343,-0.00739618,0.63109992,-0.03532222,0.00101573,-0.00005124
0.03901951,3.03194172,-0.09232086,0.69059949,-0.03066352,1.99517852,-0.05295759,0.01567335,-0.00029507,0.08078656,-0.00211617,0.05497693,-0.00095469,0.39507234,-0.00887586,0.64457261,-0.04113273,0.00104179,-0.00006169
0.04502251,3.05676450,-0.11001929,0.70021912,-0.03594168,2.01237700,-0.06312782,0.01634172,-0.00034504,0.08007717,-0.00258768,0.05405865,-0.00114807,0.39622321,-0.01064020,0.65753708,-0.04807894,0.00106665,-0.00007413
0.05102551,3.08033841,-0.13101145,0.70920436,-0.04190906,2.02835309,-0.07514193,0.01713147,-0.00040151,0.07987006,-0.00316787,0.05328754,-0.00139349,0.39672780,-0.01272163,0.66987846,-0.05622792,0.00109014,-0.00008878
0.05702851,3.10234689,-0.15561641,0.71742232,-0.04860497,2.04286035,-0.08917873,0.01804146,-0.00046478,0.08015117,-0.00387037,0.05266258,-0.00169691,0.39659823,-0.01515479,0.68149119,-0.06565063,0.00111211,-0.00010588
0.06303152,3.12251873,-0.18416689,0.72476854,-0.05606378,2.05568413,-0.10542330,0.01906779,-0.00053510,0.08090695,-0.00470986,0.05217804,-0.00206503,0.39586739,-0.01797585,0.69228429,-0.07641849,0.00113246,-0.00012567
0.06903452,3.14064136,-0.21699954,0.73117150,-0.06431343,2.06664972,-0.12406155,0.02020380,-0.00061263,0.08212433,-0.00570175,0.05182398,-0.00250516,0.39458840,-0.02122175,0.70218631,-0.08859964,0.00115113,-0.00014840
0.07503752,3.15657102,-0.25444373,0.73659586,-0.07337394,2.07562847,-0.14527402,0.02144004,-0.00069745,0.08379039,-0.00686171,0.05158681,-0.00302500,0.39283329,-0.02492926,0.71114951,-0.10225497,0.00116814,-0.00017431
0.08104052,3.17023928,-0.29680878,0.74104404,-0.08325595,2.08254173,-0.16922876,0.02276446,-0.00078953,0.08589175,-0.00820521,0.05144991,-0.00363241,0.39069090,-0.02913384,0.71915321,-0.11743400,0.00118357,-0.00020364
0.08704352,3.18165559,-0.34436987,0.74455607,-0.09395940,2.08736252,-0.19607357,0.02416251,-0.00088871,0.08841381,-0.00974686,0.05139431,-0.00433517,0.38826392,-0.03386841,0.72620577,-0.13417056,0.00119757,-0.00023657
0.09304652,3.19090549,-0.39735291,0.74720764,-0.10547219,2.09011475,-0.22592755,0.02561744,-0.00099469,0.09133975,-0.01149978,0.05139937,-0.00514063,0.38566540,-0.03916199,0.73234513,-0.15247859,0.00121036,-0.00027328
0.09904952,3.19814459,-0.45591859,0.74910638,-0.11776917,2.09087022,-0.25887242,0.02711060,-0.00110703,0.09464952,-0.01347487,0.05144341,-0.00605540,0.38301468,-0.04503814,0.73763770,-0.17234797,0.00122222,-0.00031389
0.10505253,3.20358841,-0.52014628,0.75038638,-0.13081120,2.08974348,-0.29494357,0.02862186,-0.00122513,0.09831876,-0.01568006,0.05150437,-0.00708497,0.38043291,-0.05151351,0.74217553,-0.19374064,0.00123349,-0.00035846
0.11105553,3.20749862,-0.59001827,0.75120126,-0.14454451,2.08688477,-0.33412149,0.03013005,-0.00134823,0.10231778,-0.01811953,0.05156037,-0.00823333,0.37803839,-0.05859616,0.74607181,-0.21658720,0.00124456,-0.00040700
0.11705853,3.21016622,-0.66540497,0.75171596,-0.15890036,2.08247159,-0.37632373,0.03161352,-0.00147539,0.10661064,-0.02079301,0.05159024,-0.00950258,0.37594186,-0.06628414,0.74945486,-0.24078402,0.00125582,-0.00045942
0.12306153,3.21189249,-0.74605202,0.75209762,-0.17379496,2.07669907,-0.42139793,0.03305064,-0.00160553,0.11115449,-0.02369504,0.05157395,-0.01089260,0.37424186,-0.07456399,0.75246076,-0.26619128,0.00126769,-0.00051557
0.12906453,3.21296861,-0.83156991,0.75250602,-0.18912986,2.06976973,-0.46911634,0.03442043,-0.00173741,0.11589906,-0.02681448,0.05149306,-0.01240065,0.37302052,-0.08340955,0.75522505,-0.29263181,0.00128056,-0.00057518
0.13506753,3.21365500,-0.92142705,0.75308397,-0.20479256,2.06188305,-0.51917226,0.03570315,-0.00186965,0.12078660,-0.03013400,0.05133096,-0.01402115,0.37233975,-0.09278100,0.75787390,-0.31989124,0.00129480,-0.00063791
0.14107054,3.21416133,-1.01494700,0.75394815,-0.22065775,2.05322536,-0.57117891,0.03688083,-0.00200073,0.12575201,-0.03362988,0.05107320,-0.01574540,0.37223811,-0.10262423,0.76051519,-0.34771926,0.00131068,-0.00070330
0.14707354,3.21462841,-1.11131052,0.75518089,-0.23658877,2.04396033,-0.62467090,0.03793782,-0.00212905,0.13072347,-0.03727193,0.05070763,-0.01756151,0.37272845,-0.11287063,0.76323004,-0.37583242,0.00132843,-0.00077081
0.15307654,3.21511264,-1.20956304,0.75682335,-0.25243966,2.03422057,-0.67910886,0.03886124,-0.00225293,0.13562338,-0.04102375,0.05022454,-0.01945432,0.37379651,-0.12343736,0.76606523,-0.40391825,0.00134814,-0.00083978
0.15907954,3.21557405,-1.30862774,0.75887042,-0.26805760,2.02410055,-0.73388714,0.03964134,-0.00237065,0.14036969,-0.04484317,0.04961676,-0.02140552,0.37540033,-0.13422815,0.76902716,-0.43164089,0.00136980,-0.00090950
0.16508254,3.21586847,-1.40732445,0.76126772,-0.28328574,2.01365110,-0.78834480,0.04027174,-0.00248048,0.14487754,-0.04868299,0.04887965,-0.02339388,0.37747086,-0.14513467,0.77207749,-0.45864806,0.00139328,-0.00097917
0.17108554,3.21574426,-1.50439408,0.76391088,-0.29796648,2.00287566,-0.84177959,0.04074956,-0.00258073,0.14906118,-0.05249201,0.04801112,-0.02539557,0.37991335,-0.15603844,0.77513106,-0.48457926,0.00141829,-0.00104795
0.17708854,3.21484388,-1.59852819,0.76664721,-0.31194499,1.99172834,-0.89346488,0.04107542,-0.00266978,0.15283609,-0.05621628,0.04701152,-0.02738465,0.38260986,-0.16681328,0.77805615,-0.50907505,0.00144443,-0.00111496
0.18309155,3.21271032,-1.68840277,0.76927972,-0.32507307,1.98011374,-0.94266878,0.04125323,-0.00274614,0.15612125,-0.05980057,0.04588360,-0.02933366,0.38542253,-0.17732826,0.78067716,-0.53178696,0.00147116,-0.00117931
0.18909455,3.20879803,-1.77271535,0.77157334,-0.33721309,1.96788869,-0.98867507,0.04128996,-0.00280845,0.15884138,-0.06319001,0.04463231,-0.03121431,0.38819760,-0.18745110,0.78277977,-0.55238794,0.00149784,-0.00124013
0.19509755,3.20248818,-1.85022387,0.77326314,-0.34824203,1.95486552,-1.03080509,0.04119517,-0.00285557,0.16092915,-0.06633182,0.04326465,-0.03299827,0.39077016,-0.19705178,0.78411827,-0.57058264,0.00152371,-0.00129659
0.20110055,3.19310746,-1.91978604,0.77406411,-0.35805532,1.94081713,-1.06843967,0.04098053,-0.00288660,0.16232726,-0.06917711,0.04178949,-0.03465798,0.39296915,-0.20600643,0.78442484,-0.58611743,0.00154797,-0.00134794
0.20710355,3.17994981,-1.98039732,0.77368213,-0.36657054,1.92548328,-1.10104028,0.04065921,-0.00290086,0.16299017,-0.07168257,0.04021732,-0.03616751,0.39462278,-0.21420119,0.78342032,-0.59878947,0.00156975,-0.00139352
