energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-3.38869435,3.12430613,0.03754681,0.37758221,1.00193233,0.16538515,2.93989760,1.02476716,0.05180471,1.14213226
-3.38269135,3.19438076,0.03958195,0.37688756,1.01322100,0.16607024,3.01697995,1.07310364,0.05179115,1.16151126
-3.37668834,3.25616456,0.04161704,0.37492781,1.02109146,0.16620713,3.08462524,1.12031978,0.05155594,1.17718707
-3.37068534,3.30845983,0.04361012,0.37168555,1.02537554,0.16577757,3.14174184,1.16555857,0.05110240,1.18892207
-3.36468234,3.35014551,0.04551757,0.36716178,1.02594308,0.16477086,3.18732844,1.20795143,0.05043701,1.19651476
-3.35867934,3.38020219,0.04729543,0.36137525,1.02270371,0.16318372,3.22049489,1.24664148,0.04956906,1.19980068
-3.35267634,3.39773766,0.04890072,0.35436162,1.01560840,0.16102006,3.24048321,1.28080796,0.04851025,1.19865372
-3.34667334,3.40201212,0.05029278,0.34617230,1.00465093,0.15829077,3.24668804,1.30969073,0.04727426,1.19298802
-3.34067034,3.39246222,0.05143462,0.33687328,0.98986914,0.15501346,3.23867600,1.33261397,0.04587635,1.18276042
-3.33466733,3.36872279,0.05229413,0.32654363,0.97134591,0.15121215,3.21620311,1.34900801,0.04433304,1.16797327
-3.32866433,3.33064511,0.05284516,0.31527414,0.94920970,0.14691702,3.17922916,1.35842834,0.04266175,1.14867745
-3.32266133,3.27831060,0.05306842,0.30316573,0.92363451,0.14216403,3.12792827,1.36057088,0.04088054,1.12497534
-3.31665833,3.21203890,0.05295210,0.29032797,0.89483910,0.13699457,3.06269468,1.35528270,0.03900785,1.09702322
-3.31065533,3.13238955,0.05249230,0.27687743,0.86308531,0.13145501,2.98414293,1.34256772,0.03706232,1.06503293
-3.30465233,3.04015655,0.05169312,0.26293608,0.82867529,0.12559620,2.89310195,1.32258705,0.03506260,1.02927223
-3.29864932,2.93635577,0.05056650,0.24862968,0.79194768,0.11947287,2.79060280,1.29565387,0.03302723,0.99006373
-3.29264632,2.82220516,0.04913175,0.23408608,0.75327258,0.11314294,2.67785999,1.26222316,0.03097448,0.94778201
-3.28664332,2.69909847,0.04741492,0.21943352,0.71304544,0.10666677,2.55624689,1.22287671,0.02892224,0.90284895
-3.28064032,2.56857328,0.04544789,0.20479896,0.67168010,0.10010626,2.42726588,1.17830416,0.02688793,0.85572718
-3.27463732,2.43227462,0.04326729,0.19030639,0.62960090,0.09352397,2.29251426,1.12928108,0.02488835,0.80691187
-3.26863432,2.29191577,0.04091337,0.17607524,0.58723448,0.08698217,2.15364731,1.07664500,0.02293962,0.75692112
-3.26263132,2.14923773,0.03842881,0.16221883,0.54500130,0.08054188,2.01233980,1.02127067,0.02105702,0.70628522
-3.25662831,2.00596932,0.03585742,0.14884303,0.50330735,0.07426193,1.87024769,0.96404567,0.01925495,0.65553545
-3.25062531,1.86378937,0.03324307,0.13604503,0.46253634,0.06819815,1.72897139,0.90584733,0.01754678,0.60519259
-3.24462231,1.72429268,0.03062858,0.12391237,0.42304273,0.06240258,1.59002222,0.84752208,0.01594478,0.55575601
-3.23861931,1.58896088,0.02805480,0.11252220,0.38514576,0.05692285,1.45479303,0.78986779,0.01446008,0.50769348
-3.23261631,1.45913917,0.02555986,0.10194080,0.34912478,0.05180167,1.32453431,0.73361979,0.01310260,0.46143239
-3.22661331,1.33601955,0.02317856,0.09222337,0.31521603,0.04707655,1.20033617,0.67944077,0.01188098,0.41735244
-3.22061031,1.22063043,0.02094203,0.08341405,0.28361079,0.04277952,1.08311664,0.62791462,0.01080262,0.37578033
-3.21460730,1.11383272,0.01887747,0.07554621,0.25445501,0.03893716,0.97361634,0.57954399,0.00987362,0.33698630
-3.20860430,1.01632151,0.01700812,0.06864284,0.22785022,0.03557066,0.87239896,0.53475118,0.00909881,0.30118265
-3.20260130,0.92863253,0.01535333,0.06271714,0.20385566,0.03269593,0.77985717,0.49388183,0.00848174,0.26852407
-3.19659830,0.85115234,0.01392877,0.05777316,0.18249122,0.03032391,0.69622292,0.45721060,0.00802469,0.23910967
-3.19059530,0.78413096,0.01274671,0.05380646,0.16374124,0.02846072,0.62158124,0.42494818,0.00772867,0.21298632
-3.18459230,0.72769561,0.01181630,0.05080470,0.14755856,0.02710801,0.55588640,0.39724877,0.00759338,0.19015300
-3.17858929,0.68186447,0.01114389,0.04874823,0.13386893,0.02626306,0.49897935,0.37421747,0.00761721,0.17056593
-3.17258629,0.64655938,0.01073332,0.04761046,0.12257524,0.02591898,0.45060543,0.35591668,0.00779717,0.15414396
-3.16658329,0.62161661,0.01058614,0.04735823,0.11356159,0.02606480,0.41043148,0.34237133,0.00812884,0.14077407
-3.16058029,0.60679510,0.01070176,0.04795193,0.10669703,0.02668540,0.37806149,0.33357227,0.00860630,0.13031663
-3.15457729,0.60178198,0.01107751,0.04934561,0.10183872,0.02776149,0.35305047,0.32947798,0.00922207,0.12261020
-3.14857429,0.60619539,0.01170862,0.05148696,0.09883474,0.02926947,0.33491605,0.33001428,0.00996701,0.11747582
-3.14257129,0.61958487,0.01258815,0.05431732,0.09752631,0.03118126,0.32314776,0.33507257,0.01083034,0.11472061
-3.13656828,0.64142986,0.01370676,0.05777168,0.09774965,0.03346418,0.31721411,0.34450667,0.01179956,0.11414078
-3.13056528,0.67113727,0.01505255,0.06177883,0.09933750,0.03608087,0.31656770,0.35812887,0.01286057,0.11552403
-3.12456228,0.70803881,0.01661080,0.06626164,0.10212039,0.03898924,0.32064874,0.37570576,0.01399768,0.11865152
-3.11855928,0.75138927,0.01836374,0.07113762,0.10592789,0.04214267,0.32888752,0.39695434,0.01519382,0.12329948
-3.11255628,0.80036654,0.02029040,0.07631967,0.11058979,0.04549024,0.34070627,0.42153926,0.01643076,0.12924068
-3.10655328,0.85407443,0.02236651,0.08171725,0.11593748,0.04897726,0.35552101,0.44907146,0.01768942,0.13624587
-3.10055028,0.91154882,0.02456452,0.08723778,0.12180555,0.05254596,0.37274375,0.47910905,0.01895024,0.14408535
-3.09454727,0.97176781,0.02685372,0.09278832,0.12803353,0.05613640,0.39178562,0.51116052,0.02019363,0.15253085
-3.08854427,1.03366596,0.02920059,0.09827764,0.13446807,0.05968754,0.41206101,0.54469074,0.02140048,0.16135770
-3.08254127,1.09615258,0.03156924,0.10361831,0.14096519,0.06313858,0.43299299,0.57912963,0.02255268,0.17034732
-3.07653827,1.15813363,0.03392201,0.10872905,0.14739278,0.06643035,0.45401997,0.61388345,0.02363367,0.17929022
-3.07053527,1.21853661,0.03622027,0.11353703,0.15363317,0.06950678,0.47460349,0.64834847,0.02462898,0.18798910
-3.06453227,1.27633729,0.03842529,0.11798003,0.15958552,0.07231647,0.49423694,0.68192624,0.02552671,0.19626225
-3.05852926,1.33058724,0.04049922,0.12200845,0.16516814,0.07481409,0.51245462,0.71404016,0.02631803,0.20394697
-3.05252626,1.38044066,0.04240613,0.12558693,0.17032029,0.07696178,0.52884098,0.74415227,0.02699743,0.21090278
-3.04652326,1.42517920,0.04411302,0.12869552,0.17500355,0.07873028,0.54303933,0.77177960,0.02756305,0.21701436
-3.04052026,1.46423319,0.04559079,0.13133033,0.17920250,0.08009979,0.55475949,0.79650907,0.02801673,0.22219398
-3.03451726,1.49719821,0.04681516,0.13350353,0.18292456,0.08106063,0.56378405,0.81801025,0.02836400,0.22638314
-3.02851426,1.52384564,0.04776737,0.13524278,0.18619915,0.08161341,0.56997260,0.83604501,0.02861388,0.22955346
-3.02251126,1.54412668,0.04843475,0.13658993,0.18907579,0.08176895,0.57326371,0.85047372,0.02877858,0.23170662
-3.01650825,1.55816906,0.04881103,0.13759915,0.19162154,0.08154775,0.57367440,0.86125728,0.02887302,0.23287319
-3.01050525,1.56626665,0.04889646,0.13833450,0.19391754,0.08097914,0.57129694,0.86845505,0.02891427,0.23311058
-3.00450225,1.56886222,0.04869764,0.13886705,0.19605505,0.08010010,0.56629318,0.87221848,0.02892083,0.23249995
-2.99849925,1.56652393,0.04822714,0.13927173,0.19813089,0.07895380,0.55888639,0.87278087,0.02891194,0.23114228
-2.99249625,1.55991704,0.04750287,0.13962391,0.20024270,0.07758796,0.54935121,0.87044374,0.02890680,0.22915378
-2.98649325,1.54977179,0.04654730,0.13999607,0.20248418,0.07605305,0.53800188,0.86556047,0.02892375,0.22666080
-2.98049025,1.53684942,0.04538654,0.14045460,0.20494047,0.07440045,0.52517953,0.85851808,0.02897960,0.22379450
-2.97448724,1.52190800,0.04404921,0.14105687,0.20768399,0.07268069,0.51123893,0.84971830,0.02908892,0.22068545
-2.96848424,1.50566964,0.04256546,0.14184887,0.21077103,0.07094174,0.49653544,0.83955869,0.02926349,0.21745858
-2.96248124,1.48879103,0.04096581,0.14286326,0.21423897,0.06922751,0.48141270,0.82841501,0.02951187,0.21422849
-2.95647824,1.47183849,0.03928014,0.14411829,0.21810472,0.06757664,0.46619156,0.81662573,0.02983908,0.21109547
-2.95047524,1.45526891,0.03753683,0.14561722,0.22236402,0.06602151,0.45116078,0.80447933,0.03024648,0.20814240
-2.94447224,1.43941715,0.03576193,0.14734862,0.22699191,0.06458760,0.43656976,0.79220521,0.03073178,0.20543248
-2.93846923,1.42449052,0.03397859,0.14928726,0.23194422,0.06329315,0.42262358,0.77996829,0.03128915,0.20300805
-2.93246623,1.41057011,0.03220662,0.15139567,0.23715998,0.06214917,0.40948034,0.76786765,0.03190959,0.20089041
-2.92646323,1.39761863,0.03046235,0.15362613,0.24256458,0.06115971,0.39725083,0.75593895,0.03258125,0.19908050
-2.92046023,1.38549395,0.02875849,0.15592312,0.24807355,0.06032235,0.38600030,0.74416029,0.03329000,0.19756050
-2.91445723,1.37396713,0.02710434,0.15822599,0.25359659,0.05962893,0.37575204,0.73246106,0.03401994,0.19629613
-2.90845423,1.36274372,0.02550607,0.16047160,0.25904172,0.05906639,0.36649235,0.72073285,0.03475397,0.19523939
-2.90245123,1.35148683,0.02396706,0.16259702,0.26431928,0.05861777,0.35817667,0.70884190,0.03547444,0.19433175
-2.89644822,1.33984051,0.02248842,0.16454191,0.26934544,0.05826308,0.35073611,0.69664199,0.03616365,0.19350744
-2.89044522,1.32745198,0.02106948,0.16625064,0.27404511,0.05798035,0.34408429,0.68398706,0.03680439,0.19269673
-2.88444222,1.31399164,0.01970833,0.16767390,0.27835418,0.05774647,0.33812377,0.67074285,0.03738041,0.19182902
-2.87843922,1.29916971,0.01840226,0.16876991,0.28222075,0.05753800,0.33275206,0.65679674,0.03787674,0.19083564
-2.87243622,1.28274895,0.01714827,0.16950507,0.28560555,0.05733187,0.32786661,0.64206554,0.03828004,0.18965225
-2.86643322,1.26455300,0.01594343,0.16985416,0.28848147,0.05710592,0.32336892,0.62650078,0.03857876,0.18822077
-2.86043022,1.24447033,0.01478514,0.16980005,0.29083229,0.05683940,0.31916756,0.61009131,0.03876332,0.18649085
-2.85442721,1.22245414,0.01367137,0.16933311,0.29265084,0.05651323,0.31518003,0.59286358,0.03882610,0.18442086
-2.84842421,1.19851851,0.01260076,0.16845028,0.29393662,0.05611032,0.31133377,0.57487943,0.03876155,0.18197844
-2.84242121,1.17273181,0.01157268,0.16715400,0.29469328,0.05561568,0.30756633,0.55623215,0.03856606,0.17914076
-2.83641821,1.14520797,0.01058716,0.16545104,0.29492603,0.05501654,0.30382496,0.53704094,0.03823797,0.17589439
-2.83041521,1.11609667,0.00964480,0.16335139,0.29463928,0.05430243,0.30006582,0.51744461,0.03777748,0.17223501
-2.82441221,1.08557328,0.00874668,0.16086727,0.29383472,0.05346523,0.29625314,0.49759475,0.03718654,0.16816700
-2.81840920,1.05382935,0.00789414,0.15801232,0.29250991,0.05249922,0.29235842,0.47764920,0.03646883,0.16370289
-2.81240620,1.02106442,0.00708865,0.15480098,0.29065761,0.05140110,0.28835992,0.45776603,0.03562967,0.15886283
-2.80640320,0.98747945,0.00633162,0.15124823,0.28826578,0.05017005,0.28424260,0.43809852,0.03467594,0.15367406
-2.80040020,0.95327244,0.00562426,0.14736943,0.28531839,0.04880777,0.27999851,0.41879140,0.03361606,0.14817037
-2.79439720,0.91863599,0.00496746,0.14318054,0.28179686,0.04731846,0.27562765,0.39997844,0.03245989,0.14239161
-2.78839420,0.88375705,0.00436167,0.13869843,0.27768206,0.04570886,0.27113932,0.38178138,0.03121868,0.13638319
-2.78239120,0.84881828,0.00380686,0.13394128,0.27295682,0.04398820,0.26655368,0.36431024,0.02990497,0.13019561
-2.77638819,0.81400077,0.00330249,0.12892916,0.26760856,0.04216807,0.26190360,0.34766461,0.02853246,0.12388384
-2.77038519,0.77948760,0.00284753,0.12368445,0.26163202,0.04026232,0.25723638,0.33193585,0.02711590,0.11750676
-2.76438219,0.74546758,0.00244045,0.11823232,0.25503188,0.03828682,0.25261524,0.31720971,0.02567084,0.11112640
-2.75837919,0.71213881,0.00207934,0.11260101,0.24782492,0.03625917,0.24812043,0.30356916,0.02421349,0.10480714
-2.75237619,0.67971140,0.00176194,0.10682194,0.24004176,0.03419841,0.24384965,0.29109701,0.02276036,0.09861472
-2.74637319,0.64840904,0.00148576,0.10092967,0.23172794,0.03212457,0.23991773,0.27987807,0.02132808,0.09261522
-2.74037019,0.61846907,0.00124820,0.09496166,0.22294428,0.03005828,0.23645536,0.27000057,0.01993298,0.08687388
-2.73436718,0.59014099,0.00104661,0.08895781,0.21376650,0.02802028,0.23360701,0.26155671,0.01859087,0.08145390
-2.72836418,0.56368317,0.00087842,0.08295987,0.20428402,0.02603097,0.23152782,0.25464222,0.01731665,0.07641516
-2.72236118,0.53935829,0.00074125,0.07701071,0.19459823,0.02410997,0.23037974,0.24935494,0.01612399,0.07181299
-2.71635818,0.51742725,0.00063299,0.07115350,0.18482002,0.02227567,0.23032694,0.24579252,0.01502509,0.06769704
-2.71035518,0.49814242,0.00055188,0.06543086,0.17506701,0.02054488,0.23153074,0.24404947,0.01403038,0.06411022
-2.70435218,0.48174031,0.00049659,0.05988406,0.16546036,0.01893248,0.23414440,0.24421370,0.01314833,0.06108781
-2.69834917,0.46843438,0.00046631,0.05455218,0.15612155,0.01745125,0.23830785,0.24636298,0.01238527,0.05865684
-2.69234617,0.45840844,0.00046072,0.04947154,0.14716921,0.01611164,0.24414285,0.25056155,0.01174530,0.05683571
-2.68634317,0.45181115,0.00048013,0.04467509,0.13871614,0.01492175,0.25174879,0.25685732,0.01123026,0.05563410
-2.68034017,0.44875213,0.00052540,0.04019207,0.13086666,0.01388735,0.26119942,0.26527994,0.01083974,0.05505321
-2.67433717,0.44929996,0.00059804,0.03604777,0.12371453,0.01301192,0.27254076,0.27584008,0.01057118,0.05508630
-2.66833417,0.45348254,0.00070010,0.03226352,0.11734131,0.01229686,0.28579031,0.28853010,0.01042001,0.05571967
-2.66233117,0.46128971,0.00083424,0.02885678,0.11181542,0.01174172,0.30093778,0.30332628,0.01037987,0.05693379
-2.65632816,0.47267828,0.00100360,0.02584137,0.10719166,0.01134442,0.31794715,0.32019272,0.01044281,0.05870486
-2.65032516,0.48757934,0.00121179,0.02322782,0.10351145,0.01110156,0.33676015,0.33908671,0.01059963,0.06100651
-2.64432216,0.50590735,0.00146274,0.02102377,0.10080347,0.01100877,0.35730100,0.35996552,0.01084015,0.06381173
-2.63831916,0.52757076,0.00176062,0.01923442,0.09908470,0.01106094,0.37948190,0.38279417,0.01115357,0.06709491
-2.63231616,0.55248342,0.00210967,0.01786296,0.09836177,0.01125251,0.40320921,0.40755391,0.01152873,0.07083381
-2.62631316,0.58057618,0.00251407,0.01691094,0.09863249,0.01157776,0.42838976,0.43425072,0.01195451,0.07501155
-2.62031016,0.61180786,0.00297770,0.01637862,0.09988731,0.01203094,0.45493688,0.46292341,0.01242003,0.07961833
-2.61430715,0.64617481,0.00350396,0.01626521,0.10211078,0.01260641,0.48277568,0.49365066,0.01291498,0.08465294
-2.60830415,0.68371837,0.00409554,0.01656889,0.10528270,0.01329874,0.51184720,0.52655623,0.01342982,0.09012377
-2.60230115,0.72452942,0.00475422,0.01728689,0.10937906,0.01410268,0.54211108,0.56181203,0.01395590,0.09604945
-2.59629815,0.76874959,0.00548060,0.01841530,0.11437249,0.01501309,0.57354643,0.59963830,0.01448561,0.10245879
-2.59029515,0.81656859,0.00627392,0.01994881,0.12023246,0.01602482,0.60615070,0.64030062,0.01501245,0.10939025
-2.58429215,0.86821750,0.00713190,0.02188037,0.12692500,0.01713258,0.63993670,0.68410353,0.01553096,0.11689056
-2.57828914,0.92395805,0.00805054,0.02420078,0.13441209,0.01833064,0.67492760,0.73138062,0.01603672,0.12501288
-2.57228614,0.98406820,0.00902407,0.02689822,0.14265085,0.01961269,0.71115053,0.78248136,0.01652621,0.13381414
-2.56628314,1.04882437,0.01004488,0.02995783,0.15159251,0.02097154,0.74862881,0.83775490,0.01699671,0.14335192
-2.56028014,1.11848120,0.01110360,0.03336127,0.16118137,0.02239898,0.78737364,0.89753150,0.01744609,0.15368082
-2.55427714,1.19324982,0.01218919,0.03708648,0.17135395,0.02388555,0.82737564,0.96210221,0.01787265,0.16484849
-2.54827414,1.27327554,0.01328915,0.04110745,0.18203824,0.02542044,0.86859702,1.03169794,0.01827496,0.17689148
-2.54227114,1.35861640,0.01438978,0.04539427,0.19315349,0.02699150,0.91096498,1.10646862,0.01865170,0.18983113
-2.53626813,1.44922367,0.01547659,0.04991333,0.20461043,0.02858524,0.95436694,1.18646387,0.01900151,0.20366959
-2.53026513,1.54492562,0.01653471,0.05462775,0.21631206,0.03018701,0.99864816,1.27161597,0.01932294,0.21838635
-2.52426213,1.64541561,0.01754939,0.05949805,0.22815512,0.03178123,1.04361214,1.36172645,0.01961436,0.23393534
-2.51825913,1.75024545,0.01850656,0.06448307,0.24003220,0.03335175,1.08902399,1.45645696,0.01987399,0.25024282
-2.51225613,1.85882481,0.01939338,0.06954106,0.25183440,0.03488230,1.13461685,1.55532542,0.02009998,0.26720626
-2.50625313,1.97042695,0.02019883,0.07463097,0.26345461,0.03635696,1.18010112,1.65770767,0.02029044,0.28469437
-2.50025013,2.08420092,0.02091427,0.07971387,0.27479106,0.03776074,1.22517618,1.76284522,0.02044363,0.30254819
-2.49424712,2.19919007,0.02153389,0.08475444,0.28575121,0.03908016,1.26954411,1.86985868,0.02055811,0.32058352
-2.48824412,2.31435598,0.02205521,0.08972242,0.29625554,0.04030382,1.31292444,1.97776691,0.02063290,0.33859449
-2.48224112,2.42860716,0.02247941,0.09459402,0.30624129,0.04142298,1.35506946,2.08551084,0.02066768,0.35635819
-2.47623812,2.54083118,0.02281151,0.09935313,0.31566565,0.04243199,1.39577886,2.19198147,0.02066289,0.37364035
-2.47023512,2.64992873,0.02306056,0.10399229,0.32450839,0.04332876,1.43491297,2.29605057,0.02061992,0.39020173
-2.46423212,2.75484821,0.02323956,0.10851330,0.33277368,0.04411496,1.47240374,2.39660303,0.02054116,0.40580512
-2.45822911,2.85461901,0.02336534,0.11292755,0.34049086,0.04479625,1.50826256,2.49256934,0.02042999,0.42022250
-2.45222611,2.94838211,0.02345823,0.11725574,0.34771417,0.04538217,1.54258448,2.58295677,0.02029082,0.43324227
-2.44622311,3.03541629,0.02354168,0.12152733,0.35452130,0.04588609,1.57554832,2.66687802,0.02012893,0.44467605
-2.44022011,3.11515893,0.02364174,0.12577940,0.36101075,0.04632480,1.60741250,2.74357593,0.01995034,0.45436490
-2.43421711,3.18722024,0.02378639,0.13005509,0.36729823,0.04671810,1.63850662,2.81244341,0.01976159,0.46218455
-2.42821411,3.25139044,0.02400490,0.13440173,0.37351193,0.04708816,1.66921916,2.87303762,0.01956948,0.46804950
-2.42221111,3.30763960,0.02432706,0.13886862,0.37978723,0.04745886,1.69998167,2.92508809,0.01938078,0.47191577
-2.41620810,3.35611016,0.02478241,0.14350454,0.38626073,0.04785495,1.73125030,2.96849849,0.01920192,0.47378208
-2.41020510,3.39710300,0.02539947,0.14835531,0.39306420,0.04830126,1.76348544,3.00334226,0.01903869,0.47368952
-2.40420210,3.43105751,0.02620500,0.15346128,0.40031855,0.04882180,1.79713048,3.02985258,0.01889593,0.47171968
-2.39819910,3.45852725,0.02722328,0.15885505,0.40812815,0.04943898,1.83259074,3.04840733,0.01877728,0.46799128
-2.39219610,3.48015221,0.02847548,0.16455949,0.41657595,0.05017281,1.87021344,3.05950999,0.01868499,0.46265550
-2.38619310,3.49662952,0.02997906,0.17058617,0.42571947,0.05104019,1.91026993,3.06376762,0.01861975,0.45589020
-2.38019010,3.50868390,0.03174732,0.17693430,0.43558802,0.05205441,1.95294070,3.06186695,0.01858064,0.44789339
-2.37418709,3.51703944,0.03378900,0.18359034,0.44618121,0.05322464,1.99830412,3.05454985,0.01856513,0.43887610
-2.36818409,3.52239398,0.03610797,0.19052812,0.45746892,0.05455572,2.04632919,3.04258915,0.01856918,0.42905514
-2.36218109,3.52539733,0.03870307,0.19770968,0.46939262,0.05604799,2.09687275,3.02676587,0.01858743,0.41864594
-2.35617809,3.52663385,0.04156800,0.20508666,0.48186806,0.05769735,2.14968103,3.00784859,0.01861342,0.40785591
-2.35017509,3.52661020,0.04469134,0.21260224,0.49478906,0.05949546,2.20439552,2.98657551,0.01863992,0.39687854
-2.34417209,3.52574819,0.04805666,0.22019346,0.50803235,0.06143005,2.26056277,2.96363960,0.01865931,0.38588845
-2.33816908,3.52438266,0.05164268,0.22779386,0.52146288,0.06348540,2.31764747,2.93967697,0.01866398,0.37503766
-2.33216608,3.52276389,0.05542355,0.23533628,0.53493967,0.06564287,2.37504843,2.91525839,0.01864673,0.36445308
-2.32616308,3.52106390,0.05936925,0.24275555,0.54832149,0.06788151,2.43211635,2.89088376,0.01860119,0.35423538
-2.32016008,3.51938578,0.06344596,0.24999116,0.56147234,0.07017876,2.48817290,2.86697917,0.01852228,0.34445912
-2.31415708,3.51777507,0.06761662,0.25698951,0.57426625,0.07251108,2.54253015,2.84389615,0.01840648,0.33517413
-2.30815408,3.51623224,0.07184147,0.26370583,0.58659130,0.07485464,2.59450961,2.82191277,0.01825224,0.32640790
-2.30215108,3.51472539,0.07607875,0.27010547,0.59835259,0.07718595,2.64346022,2.80123596,0.01806015,0.31816883
-2.29614807,3.51320230,0.08028535,0.27616475,0.60947401,0.07948247,2.68877465,2.78200497,0.01783313,0.31045017
-2.29014507,3.51160127,0.08441766,0.28187118,0.61989895,0.08172310,2.72990351,2.76429548,0.01757655,0.30323428
-2.28414207,3.50986014,0.08843233,0.28722299,0.62958979,0.08388862,2.76636703,2.74812425,0.01729817,0.29649701
-2.27813907,3.50792328,0.09228716,0.29222835,0.63852644,0.08596209,2.79776399,2.73345423,0.01700810,0.29021196
-2.27213607,3.50574651,0.09594198,0.29690391,0.64670401,0.08792910,2.82377795,2.72019997,0.01671860,0.28435436
-2.26613307,3.50329980,0.09935951,0.30127316,0.65412983,0.08977795,2.84418053,2.70823353,0.01644383,0.27890441
-2.26013007,3.50056812,0.10250622,0.30536442,0.66082004,0.09149979,2.85883206,2.69739073,0.01619955,0.27384985
-2.25412706,3.49755059,0.10535310,0.30920882,0.66679608,0.09308859,2.86767973,2.68747785,0.01600276,0.26918776
-2.24812406,3.49425829,0.10787638,0.31283815,0.67208109,0.09454116,2.87075344,2.67827885,0.01587123,0.26492536
-2.24212106,3.49071107,0.11005807,0.31628293,0.67669672,0.09585695,2.86815969,2.66956282,0.01582310,0.26108000
-2.23611806,3.48693363,0.11188641,0.31957059,0.68066018,0.09703790,2.86007395,2.66109182,0.01587638,0.25767822
-2.23011506,3.48295129,0.11335605,0.32272394,0.68398193,0.09808817,2.84673165,2.65262870,0.01604849,0.25475399
-2.22411206,3.47878551,0.11446811,0.32576002,0.68666395,0.09901381,2.82841843,2.64394475,0.01635577,0.25234634
-2.21810905,3.47444963,0.11522995,0.32868923,0.68869863,0.09982243,2.80545991,2.63482692,0.01681302,0.25049640
-2.21210605,3.46994476,0.11565475,0.33151492,0.69006829,0.10052275,2.77821136,2.62508429,0.01743306,0.24924410
-2.20610305,3.46525623,0.11576086,0.33423324,0.69074542,0.10112418,2.74704777,2.61455357,0.01822634,0.24862475
-2.20010005,3.46035052,0.11557089,0.33683352,0.69069330,0.10163637,2.71235464,2.60310335,0.01920056,0.24866558
-2.19409705,3.45517304,0.11511076,0.33929876,0.68986729,0.10206876,2.67451988,2.59063709,0.02036033,0.24938253
-2.18809405,3.44964673,0.11440845,0.34160652,0.68821645,0.10243010,2.63392715,2.57709463,0.02170696,0.25077743
-2.18209105,3.44367179,0.11349282,0.34373005,0.68568551,0.10272803,2.59095090,2.56245248,0.02323820,0.25283570
-2.17608804,3.43712660,0.11239235,0.34563947,0.68221716,0.10296873,2.54595334,2.54672286,0.02494813,0.25552471
-2.17008504,3.42987003,0.11113391,0.34730313,0.67775453,0.10315662,2.49928348,2.52995185,0.02682709,0.25879295
-2.16408204,3.42174519,0.10974167,0.34868901,0.67224375,0.10329407,2.45127825,2.51221696,0.02886172,0.26256992
-2.15807904,3.41258474,0.10823618,0.34976607,0.66563671,0.10338133,2.40226559,2.49362429,0.03103500,0.26676694
-2.15207604,3.40221764,0.10663366,0.35050552,0.65789368,0.10341641,2.35256938,2.47430585,0.03332649,0.27127871
-2.14607304,3.39047725,0.10494558,0.35088198,0.64898596,0.10339523,2.30251576,2.45441716,0.03571258,0.27598566
-2.14007004,3.37721054,0.10317846,0.35087440,0.63889836,0.10331170,2.25244048,2.43413533,0.03816682,0.28075693
-2.13406703,3.36228805,0.10133409,0.35046680,0.62763141,0.10315802,2.20269675,2.41365790,0.04066037,0.28545389
-2.12806403,3.34561415,0.09940992,0.34964874,0.61520329,0.10292503,2.15366284,2.39320224,0.04316254,0.28993409
-2.12206103,3.32713701,0.09739979,0.34841550,0.60165134,0.10260258,2.10574893,2.37300560,0.04564131,0.29405541
-2.11605803,3.30685782,0.09529488,0.34676801,0.58703312,0.10218001,2.05940236,2.35332536,0.04806396,0.29768031
-2.11005503,3.28483846,0.09308483,0.34471249,0.57142687,0.10164666,2.01511076,2.33443931,0.05039777,0.30067991
-2.10405203,3.26120719,0.09075900,0.34225989,0.55493146,0.10099232,1.97340235,2.31664555,0.05261066,0.30293792
-2.09804902,3.23616178,0.08830773,0.33942516,0.53766559,0.10020777,1.93484305,2.30026144,0.05467187,0.30435409
-2.09204602,3.20996959,0.08572363,0.33622638,0.51976651,0.09928523,1.90003003,2.28562135,0.05655265,0.30484708
-2.08604302,3.18296436,0.08300275,0.33268391,0.50138809,0.09821874,1.86958143,2.27307272,0.05822684,0.30435684
-2.08004002,3.15553960,0.08014564,0.32881947,0.48269833,0.09700459,1.84412247,2.26297010,0.05967149,0.30284612
-2.07403702,3.12813864,0.07715814,0.32465551,0.46387653,0.09564160,1.82426808,2.25566708,0.06086732,0.30030130
-2.06803402,3.10124140,0.07405199,0.32021463,0.44511006,0.09413137,1.81060245,2.25150602,0.06179914,0.29673247
-2.06203102,3.07534859,0.07084518,0.31551931,0.42659093,0.09247844,1.80365627,2.25080568,0.06245618,0.29217270
-2.05602801,3.05096359,0.06756196,0.31059197,0.40851238,0.09069045,1.80388237,2.25384712,0.06283234,0.28667670
-2.05002501,3.02857299,0.06423262,0.30545530,0.39106543,0.08877816,1.81163077,2.26085824,0.06292623,0.28031874
-2.04402201,3.00862640,0.06089304,0.30013291,0.37443569,0.08675548,1.82712424,2.27199770,0.06274125,0.27319015
-2.03801901,2.99151651,0.05758393,0.29465026,0.35880043,0.08463936,1.85043551,2.28733880,0.06228549,0.26539630
-2.03201601,2.97756030,0.05434994,0.28903577,0.34432605,0.08244971,1.88146724,2.30685442,0.06157149,0.25705333
-2.02601301,2.96698228,0.05123856,0.28332214,0.33116594,0.08020922,1.91993606,2.33040359,0.06061604,0.24828470
