energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.70335168,3.37251460,0.02960131,0.42956490,0.05334777,1.52562405,1.00113657,0.65458883
-4.69734867,3.41575028,0.03064529,0.44538719,0.05349002,1.52989903,1.03521781,0.66859711
-4.69134567,3.44741571,0.03162897,0.46061240,0.05346136,1.52769816,1.06783335,0.68066188
-4.68534267,3.46742947,0.03253975,0.47508567,0.05326641,1.51922931,1.09890979,0.69064247
-4.67933967,3.47590423,0.03336501,0.48866184,0.05291318,1.50480813,1.12841135,0.69842859
-4.67333667,3.47313988,0.03409227,0.50120746,0.05241270,1.48484994,1.15633887,0.70394153
-4.66733367,3.45961235,0.03470951,0.51260275,0.05177850,1.45985914,1.18272728,0.70713472
-4.66133067,3.43595807,0.03520541,0.52274321,0.05102607,1.43041637,1.20764163,0.70799378
-4.65532766,3.40295481,0.03556965,0.53154094,0.05017232,1.39716387,1.23117164,0.70653598
-4.64932466,3.36149908,0.03579325,0.53892555,0.04923497,1.36078931,1.25342486,0.70280910
-4.64332166,3.31258089,0.03586884,0.54484466,0.04823204,1.32200864,1.27451866,0.69688981
-4.63731866,3.25725655,0.03579094,0.54926394,0.04718135,1.28154849,1.29457143,0.68888151
-4.63131566,3.19662035,0.03555622,0.55216672,0.04610007,1.24012856,1.31369319,0.67891170
-4.62531266,3.13177612,0.03516368,0.55355320,0.04500434,1.19844462,1.33197624,0.66712907
-4.61930965,3.06380938,0.03461477,0.55343929,0.04390899,1.15715258,1.34948617,0.65370016
-4.61330665,2.99376140,0.03391344,0.55185514,0.04282736,1.11685427,1.36625397,0.63880591
-4.60730365,2.92260560,0.03306612,0.54884354,0.04177111,1.07808512,1.38226945,0.62263804
-4.60130065,2.85122752,0.03208165,0.54445814,0.04075023,1.04130439,1.39747681,0.60539540
-4.59529765,2.78040863,0.03097104,0.53876169,0.03977302,1.00688797,1.41177238,0.58728041
-4.58929465,2.71081474,0.02974731,0.53182438,0.03884620,0.97512410,1.42500516,0.56849559
-4.58329165,2.64298908,0.02842511,0.52372231,0.03797495,0.94621195,1.43698007,0.54924031
-4.57728864,2.57735025,0.02702043,0.51453614,0.03716313,0.92026307,1.44746411,0.52970782
-4.57128564,2.51419482,0.02555017,0.50435009,0.03641335,0.89730545,1.45619515,0.51008256
-4.56528264,2.45370420,0.02403177,0.49325115,0.03572717,0.87729004,1.46289313,0.49053782
-4.55927964,2.39595538,0.02248277,0.48132858,0.03510520,0.86009922,1.46727323,0.47123379
-4.55327664,2.34093472,0.02092045,0.46867370,0.03454719,0.84555693,1.46906041,0.45231599
-4.54727364,2.28855410,0.01936143,0.45537985,0.03405217,0.83343995,1.46800466,0.43391405
-4.54127064,2.23866865,0.01782132,0.44154261,0.03361846,0.82348978,1.46389624,0.41614094
-4.53526763,2.19109515,0.01631449,0.42726000,0.03324372,0.81542476,1.45658030,0.39909255
-4.52926463,2.14563031,0.01485378,0.41263291,0.03292499,0.80895190,1.44596995,0.38284769
-4.52326163,2.10206835,0.01345032,0.39776536,0.03265872,0.80377809,1.43205737,0.36746844
-4.51725863,2.06021700,0.01211347,0.38276483,0.03244076,0.79962029,1.41492224,0.35300086
-4.51125563,2.01991176,0.01085071,0.36774244,0.03226645,0.79621442,1.39473729,0.33947601
-4.50525263,1.98102770,0.00966766,0.35281299,0.03213067,0.79332292,1.37177043,0.32691134
-4.49924962,1.94348880,0.00856815,0.33809483,0.03202796,0.79074062,1.34638357,0.31531226
-4.49324662,1.90727462,0.00755427,0.32370964,0.03195268,0.78829902,1.31902811,0.30467400
-4.48724362,1.87242423,0.00662657,0.30978187,0.03189922,0.78586906,1.29023711,0.29498355
-4.48124062,1.83903754,0.00578419,0.29643819,0.03186223,0.78336214,1.26061467,0.28622180
-4.47523762,1.80727399,0.00502507,0.28380657,0.03183688,0.78072982,1.23082258,0.27836562
-4.46923462,1.77734895,0.00434612,0.27201529,0.03181921,0.77796213,1.20156503,0.27138990
-4.46323162,1.74952785,0.00374347,0.26119175,0.03180640,0.77508456,1.17357146,0.26526954
-4.45722861,1.72411827,0.00321265,0.25146111,0.03179706,0.77215412,1.14757836,0.25998112
-4.45122561,1.70146027,0.00274881,0.24294470,0.03179155,0.76925431,1.12431035,0.25550439
-4.44522261,1.68191509,0.00234687,0.23575837,0.03179215,0.76648941,1.10446101,0.25182342
-4.43921961,1.66585257,0.00200175,0.23001055,0.03180319,0.76397818,1.08867394,0.24892737
-4.43321661,1.65363746,0.00170845,0.22580028,0.03183119,0.76184703,1.07752455,0.24681084
-4.42721361,1.64561510,0.00146226,0.22321505,0.03188470,0.76022307,1.07150287,0.24547393
-4.42121061,1.64209670,0.00125878,0.22232854,0.03197425,0.75922710,1.07099789,0.24492177
-4.41520760,1.64334476,0.00109410,0.22319833,0.03211199,0.75896678,1.07628379,0.24516386
-4.40920460,1.64955907,0.00096478,0.22586364,0.03231139,0.75953029,1.08750843,0.24621298
-4.40320160,1.66086379,0.00086795,0.23034312,0.03258669,0.76098061,1.10468450,0.24808398
-4.39719860,1.67729619,0.00080132,0.23663284,0.03295235,0.76335085,1.12768375,0.25079229
-4.39119560,1.69879750,0.00076315,0.24470454,0.03342246,0.76664057,1.15623451,0.25435246
-4.38519260,1.72520650,0.00075232,0.25450425,0.03401000,0.77081353,1.18992291,0.25877656
-4.37918959,1.75625606,0.00076821,0.26595140,0.03472618,0.77579692,1.22819799,0.26407273
-4.37318659,1.79157320,0.00081072,0.27893843,0.03557981,0.78148211,1.27038073,0.27024372
-4.36718359,1.83068257,0.00088019,0.29333113,0.03657662,0.78772703,1.31567711,0.27728566
-4.36118059,1.87301360,0.00097731,0.30896956,0.03771878,0.79436003,1.36319497,0.28518689
-4.35517759,1.91791104,0.00110306,0.32566977,0.03900445,0.80118514,1.41196443,0.29392703
-4.34917459,1.96464865,0.00125861,0.34322619,0.04042744,0.80798851,1.46096127,0.30347613
-4.34317159,2.01244539,0.00144521,0.36141467,0.04197712,0.81454568,1.50913278,0.31379403
-4.33716858,2.06048370,0.00166403,0.37999613,0.04363838,0.82062944,1.55542502,0.32482976
-4.33116558,2.10792891,0.00191609,0.39872072,0.04539178,0.82601772,1.59881089,0.33652112
-4.32516258,2.15394905,0.00220212,0.41733230,0.04721390,0.83050137,1.63831772,0.34879422
-4.31915958,2.19773421,0.00252239,0.43557315,0.04907780,0.83389114,1.67305339,0.36156321
-4.31315658,2.23851456,0.00287664,0.45318873,0.05095364,0.83602378,1.70223002,0.37472995
-4.30715358,2.27557637,0.00326390,0.46993232,0.05280937,0.83676670,1.72518416,0.38818389
