energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.98649325,2.80810562,0.00701453,0.04354435,0.79503254,1.78223962,0.00574757,0.41895962,0.36202560,0.21355956
-2.98049025,2.87095890,0.00737238,0.04473588,0.82073883,1.81883232,0.00629095,0.43275369,0.36852915,0.21590923
-2.97448724,2.94009873,0.00774195,0.04602743,0.84873971,1.85964453,0.00689627,0.44762053,0.37503090,0.21849998
-2.96848424,3.01426694,0.00811579,0.04739650,0.87863612,1.90391148,0.00756099,0.46334903,0.38134097,0.22123896
-2.96248124,3.09210388,0.00848598,0.04881663,0.90996794,1.95082791,0.00828091,0.47969408,0.38726524,0.22402248
-2.95647824,3.17216460,0.00884433,0.05025810,0.94222370,1.99955186,0.00905010,0.49638208,0.39261138,0.22673927
-2.95047524,3.25293666,0.00918263,0.05168872,0.97485180,2.04920859,0.00986096,0.51311733,0.39719475,0.22927404
-2.94447224,3.33285983,0.00949291,0.05307472,1.00727309,2.09889529,0.01070422,0.52958916,0.40084394,0.23151107
-2.93846923,3.41034802,0.00976762,0.05438170,1.03889438,2.14768730,0.01156911,0.54547963,0.40340580,0.23333790
-2.93246623,3.48381377,0.00999994,0.05557560,1.06912268,2.19464636,0.01244350,0.56047156,0.40474980,0.23464879
-2.92646323,3.55169503,0.01018389,0.05662370,1.09737961,2.23883136,0.01331415,0.57425665,0.40477151,0.23534803
-2.92046023,3.61248420,0.01031459,0.05749556,1.12311570,2.27931167,0.01416702,0.58654359,0.40339526,0.23535281
-2.91445723,3.66475871,0.01038831,0.05816389,1.14582407,2.31518311,0.01498764,0.59706562,0.40057579,0.23459572
-2.90845423,3.70721248,0.01040264,0.05860537,1.16505293,2.34558603,0.01576142,0.60558757,0.39629891,0.23302672
-2.90245123,3.73868699,0.01035653,0.05880129,1.18041667,2.36972511,0.01647415,0.61191194,0.39058116,0.23061447
-2.89644822,3.75820101,0.01025027,0.05873810,1.19160488,2.38688987,0.01711234,0.61588397,0.38346863,0.22734711
-2.89044522,3.76497740,0.01008548,0.05840777,1.19838919,2.39647500,0.01766368,0.61739526,0.37503487,0.22323237
-2.88444222,3.75846576,0.00986503,0.05780798,1.20062744,2.39799933,0.01811741,0.61638617,0.36537804,0.21829706
-2.87843922,3.73835964,0.00959295,0.05694213,1.19826524,2.39112246,0.01846468,0.61284649,0.35461757,0.21258591
-2.87243622,3.70460719,0.00927424,0.05581919,1.19133471,2.37565779,0.01869883,0.60681475,0.34289023,0.20616001
-2.86643322,3.65741440,0.00891475,0.05445337,1.17995053,2.35158125,0.01881560,0.59837592,0.33034596,0.19909460
-2.86043022,3.59724064,0.00852097,0.05286363,1.16430355,2.31903495,0.01881332,0.58765779,0.31714359,0.19147663
-2.85442721,3.52478622,0.00809985,0.05107309,1.14465230,2.27832528,0.01869291,0.57482611,0.30344650,0.18340199
-2.84842421,3.44097249,0.00765860,0.04910833,1.12131265,2.22991561,0.01845792,0.56007876,0.28941847,0.17497263
-2.84242121,3.34691516,0.00720447,0.04699861,1.09464641,2.17441349,0.01811436,0.54363920,0.27521986,0.16629357
-2.83641821,3.24389205,0.00674462,0.04477504,1.06504912,2.11255317,0.01767057,0.52574945,0.26100415,0.15747011
-2.83041521,3.13330664,0.00628592,0.04246982,1.03293785,2.04517415,0.01713691,0.50666304,0.24691502,0.14860510
-2.82441221,3.01664911,0.00583481,0.04011540,0.99873939,1.97319676,0.01652551,0.48663806,0.23308397,0.13979658
-2.81840920,2.89545659,0.00539721,0.03774379,0.96287933,1.89759606,0.01584991,0.46593068,0.21962860,0.13113574
-2.81240620,2.77127432,0.00497839,0.03538591,0.92577261,1.81937511,0.01512464,0.44478942,0.20665148,0.12270526
-2.80640320,2.64561944,0.00458294,0.03307103,0.88781555,1.73953907,0.01436492,0.42345020,0.19423962,0.11457817
-2.80040020,2.51994860,0.00421470,0.03082637,0.84937990,1.65907099,0.01358628,0.40213250,0.18246457,0.10681705
-2.79439720,2.39563064,0.00387676,0.02867677,0.81080866,1.57891045,0.01280415,0.38103653,0.17138296,0.09947376
-2.78839420,2.27392495,0.00357147,0.02664450,0.77241377,1.49993554,0.01203364,0.36034143,0.16103754,0.09258950
-2.78239120,2.15596588,0.00330045,0.02474918,0.73447559,1.42294888,0.01128921,0.34020457,0.15145851,0.08619532
-2.77638819,2.04275318,0.00306466,0.02300779,0.69724363,1.34866763,0.01058447,0.32076168,0.14266509,0.08031278
-2.77038519,1.93514808,0.00286441,0.02143480,0.66093857,1.27771761,0.00993199,0.30212767,0.13466721,0.07495498
-2.76438219,1.83387424,0.00269946,0.02004229,0.62575487,1.21063114,0.00934313,0.28439813,0.12746727,0.07012761
-2.75837919,1.73952286,0.00256906,0.01884015,0.59186394,1.14784810,0.00882801,0.26765106,0.12106174,0.06583012
-2.75237619,1.65256068,0.00247203,0.01783634,0.55941716,1.08971964,0.00839536,0.25194884,0.11544269,0.06205691
-2.74637319,1.57334010,0.00240683,0.01703706,0.52854886,1.03651382,0.00805250,0.23734019,0.11059906,0.05879843
-2.74037019,1.50211003,0.00237160,0.01644694,0.49937863,0.98842250,0.00780535,0.22386197,0.10651763,0.05604210
-2.73436718,1.43902693,0.00236425,0.01606927,0.47201309,0.94556873,0.00765833,0.21154070,0.10318376,0.05377323
-2.72836418,1.38416492,0.00238249,0.01590603,0.44654693,0.90801416,0.00761439,0.20039375,0.10058176,0.05197562
-2.72236118,1.33752481,0.00242388,0.01595803,0.42306319,0.87576599,0.00767500,0.19043020,0.09869508,0.05063205
-2.71635818,1.29904139,0.00248589,0.01622494,0.40163288,0.84878309,0.00784007,0.18165127,0.09750612,0.04972461
-2.71035518,1.26858916,0.00256588,0.01670526,0.38231419,0.82698122,0.00810798,0.17405051,0.09699600,0.04923482
-2.70435218,1.24598654,0.00266119,0.01739629,0.36515122,0.81023716,0.00847557,0.16761369,0.09714406,0.04914368
-2.69834917,1.23099889,0.00276911,0.01829411,0.35017270,0.79839213,0.00893807,0.16231864,0.09792742,0.04943158
-2.69234617,1.22334071,0.00288693,0.01939352,0.33739075,0.79125439,0.00948918,0.15813496,0.09932045,0.05007820
-2.68634317,1.22267769,0.00301195,0.02068801,0.32679989,0.78860153,0.01012107,0.15502388,0.10129441,0.05106240
-2.68034017,1.22862890,0.00314147,0.02216976,0.31837654,0.79018256,0.01082446,0.15293827,0.10381711,0.05236207
-2.67433717,1.24076984,0.00327282,0.02382965,0.31207909,0.79572030,0.01158872,0.15182292,0.10685289,0.05395409
-2.66833417,1.25863655,0.00340341,0.02565740,0.30784865,0.80491407,0.01240206,0.15161512,0.11036268,0.05581441
-2.66233117,1.28173117,0.00353068,0.02764165,0.30561047,0.81744310,0.01325172,0.15224567,0.11430437,0.05791811
-2.65632816,1.30952897,0.00365221,0.02977018,0.30527607,0.83297067,0.01412422,0.15364017,0.11863332,0.06023966
-2.65032516,1.34148692,0.00376564,0.03203009,0.30674597,0.85114894,0.01500570,0.15572067,0.12330314,0.06275325
-2.64432216,1.37705356,0.00386883,0.03440814,0.30991289,0.87162453,0.01588223,0.15840765,0.12826661,0.06543315
-2.63831916,1.41567974,0.00395976,0.03689097,0.31466532,0.89404466,0.01674023,0.16162213,0.13347662,0.06825423
-2.63231616,1.45682997,0.00403668,0.03946538,0.32089129,0.91806350,0.01756679,0.16528794,0.13888732,0.07119238
-2.62631316,1.49999366,0.00409807,0.04211865,0.32848201,0.94334867,0.01835014,0.16933391,0.14445509,0.07422509
-2.62031016,1.54469580,0.00414273,0.04483872,0.33733549,0.96958740,0.01907997,0.17369603,0.15013956,0.07733181
-2.61430715,1.59050645,0.00416977,0.04761442,0.34735961,0.99649212,0.01974774,0.17831927,0.15590441,0.08049441
-2.60830415,1.63704850,0.00417866,0.05043552,0.35847474,1.02380516,0.02034700,0.18315911,0.16171806,0.08369742
-2.60230115,1.68400335,0.00416925,0.05329285,0.37061573,1.05130233,0.02087356,0.18818255,0.16755404,0.08692823
-2.59629815,1.73111396,0.00414178,0.05617819,0.38373305,1.07879516,0.02132564,0.19336870,0.17339124,0.09017708
-2.59029515,1.77818530,0.00409689,0.05908416,0.39779314,1.10613166,0.02170383,0.19870872,0.17921376,0.09343699
-2.58429215,1.82508200,0.00403560,0.06200407,0.41277797,1.13319556,0.02201108,0.20420525,0.18501066,0.09670345
-2.57828914,1.87172323,0.00395928,0.06493156,0.42868375,1.15990408,0.02225251,0.20987124,0.19077537,0.09997409
-2.57228614,1.91807525,0.00386966,0.06786038,0.44551887,1.18620424,0.02243514,0.21572831,0.19650494,0.10324810
-2.56628314,1.96414182,0.00376872,0.07078399,0.46330126,1.21206803,0.02256755,0.22180466,0.20219924,0.10652570
-2.56028014,2.00995305,0.00365871,0.07369522,0.48205523,1.23748655,0.02265952,0.22813267,0.20785994,0.10980752
-2.55427714,2.05555321,0.00354205,0.07658598,0.50180796,1.26246354,0.02272153,0.23474632,0.21348956,0.11309393
-2.54827414,2.10098835,0.00342126,0.07944699,0.52258591,1.28700843,0.02276434,0.24167855,0.21909057,0.11638446
-2.54227114,2.14629410,0.00329895,0.08226757,0.54441132,1.31112955,0.02279850,0.24895875,0.22466461,0.11967731
-2.53626813,2.19148465,0.00317768,0.08503555,0.56729901,1.33482756,0.02283396,0.25661048,0.23021179,0.12296894
-2.53026513,2.23654345,0.00305997,0.08773733,0.59125372,1.35808971,0.02287963,0.26464965,0.23573038,0.12625388
-2.52426213,2.28141620,0.00294822,0.09035802,0.61626821,1.38088507,0.02294308,0.27308318,0.24121663,0.12952462
-2.51825913,2.32600672,0.00284467,0.09288172,0.64232227,1.40316120,0.02303034,0.28190833,0.24666497,0.13277188
-2.51225613,2.37017603,0.00275141,0.09529201,0.66938284,1.42484232,0.02314571,0.29111275,0.25206845,0.13598489
-2.50625313,2.41374494,0.00267029,0.09757248,0.69740525,1.44582936,0.02329173,0.30067529,0.25741957,0.13915207
-2.50025013,2.45650013,0.00260302,0.09970738,0.72633566,1.46600178,0.02346928,0.31056749,0.26271134,0.14226178
-2.49424712,2.49820361,0.00255110,0.10168245,0.75611461,1.48522139,0.02367767,0.32075578,0.26793850,0.14530327
-2.48824412,2.53860521,0.00251588,0.10348566,0.78668155,1.50333785,0.02391494,0.33120430,0.27309908,0.14826775
-2.48224112,2.57745760,0.00249859,0.10510805,0.81798014,1.52019577,0.02417811,0.34187806,0.27819583,0.15114952
-2.47623812,2.61453293,0.00250040,0.10654453,0.84996396,1.53564314,0.02446358,0.35274641,0.28323780,0.15394705
-2.47023512,2.64964034,0.00252240,0.10779457,0.88260223,1.54954047,0.02476750,0.36378643,0.28824166,0.15666403
-2.46423212,2.68264311,0.00256571,0.10886277,0.91588514,1.56177036,0.02508612,0.37498615,0.29323286,0.15931022
-2.45822911,2.71347435,0.00263148,0.10975931,0.94982824,1.57224669,0.02541620,0.38634728,0.29824627,0.16190204
-2.45222611,2.74215004,0.00272092,0.11050007,0.98447533,1.58092304,0.02575531,0.39788712,0.30332645,0.16446291
-2.44622311,2.76877826,0.00283530,0.11110670,1.01989946,1.58779946,0.02610210,0.40963960,0.30852724,0.16702316
-2.44022011,2.79356354,0.00297599,0.11160626,1.05620161,1.59292716,0.02645648,0.42165505,0.31391065,0.16961954
-2.43421711,2.81680554,0.00314438,0.11203073,1.09350658,1.59641056,0.02681971,0.43399876,0.31954503,0.17229430
-2.42821411,2.83889164,0.00334187,0.11241620,1.13195617,1.59840627,0.02719442,0.44674817,0.32550253,0.17509381
-2.42221111,2.86028303,0.00356982,0.11280190,1.17169937,1.59911878,0.02758450,0.45998868,0.33185583,0.17806682
-2.41620810,2.88149469,0.00382944,0.11322899,1.21287996,1.59879285,0.02799495,0.47380824,0.33867422,0.18126233
-2.41020510,2.90306980,0.00412173,0.11373932,1.25562182,1.59770271,0.02843163,0.48829096,0.34601929,0.18472717
-2.40420210,2.92554967,0.00444738,0.11437403,1.30001265,1.59613854,0.02890093,0.50350985,0.35394028,0.18850351
-2.39819910,2.94944051,0.00480662,0.11517220,1.34608674,1.59439077,0.02940942,0.51951927,0.36246941,0.19262623
-2.39219610,2.97517883,0.00519917,0.11616958,1.39380797,1.59273302,0.02996347,0.53634723,0.37161738,0.19712049
-2.38619310,3.00309744,0.00562410,0.11739744,1.44305389,1.59140461,0.03056892,0.55398830,0.38136944,0.20199946
-2.38019010,3.03339396,0.00607976,0.11888163,1.49360214,1.59059368,0.03123065,0.57239732,0.39168210,0.20726251
-2.37418709,3.06610398,0.00656371,0.12064184,1.54512025,1.59042189,0.03195231,0.59148446,0.40248098,0.21289386
-2.36818409,3.10108066,0.00707266,0.12269120,1.59715972,1.59093186,0.03273605,0.61111207,0.41365979,0.21886186
-2.36218109,3.13798230,0.00760250,0.12503604,1.64915531,1.59207806,0.03358228,0.63109352,0.42508084,0.22511893
-2.35617809,3.17626916,0.00814825,0.12767603,1.70043006,1.59372202,0.03448958,0.65119436,0.43657690,0.23160220
-2.35017509,3.21520996,0.00870420,0.13060451,1.75020619,1.59563222,0.03545460,0.67113584,0.44795477,0.23823493
-2.34417209,3.25389837,0.00926390,0.13380897,1.79762201,1.59748891,0.03647209,0.69060078,0.45900013,0.24492845
-2.33816908,3.29127885,0.00982036,0.13727176,1.84175428,1.59889383,0.03753496,0.70924162,0.46948386,0.25158480
-2.33216608,3.32618093,0.01036612,0.14097084,1.88164525,1.59938439,0.03863440,0.72669033,0.47916934,0.25809975
-2.32616308,3.35736021,0.01089349,0.14488054,1.91633340,1.59845161,0.03976004,0.74256988,0.48782054,0.26436614
-2.32016008,3.38354432,0.01139469,0.14897230,1.94488644,1.59556113,0.04090016,0.75650663,0.49521059,0.27027740
-2.31415708,3.40348146,0.01186202,0.15321540,1.96643518,1.59017601,0.04204192,0.76814317,0.50113033,0.27573101
-2.30815408,3.41598930,0.01228813,0.15757747,1.98020653,1.58178034,0.04317152,0.77715094,0.50539651,0.28063180
-2.30215108,3.42000172,0.01266614,0.16202498,1.98555415,1.56990237,0.04427451,0.78324220,0.50785928,0.28489496
-2.29614807,3.41461137,0.01298984,0.16652363,1.98198522,1.55413605,0.04533597,0.78618058,0.50840853,0.28844858
-2.29014507,3.39910600,0.01325385,0.17103858,1.96918196,1.53415990,0.04634077,0.78578989,0.50697890,0.29123568
-2.28414207,3.37299718,0.01345375,0.17553475,1.94701699,1.50975249,0.04727374,0.78196079,0.50355312,0.29321564
-2.27813907,3.33604034,0.01358617,0.17997705,1.91556174,1.48080367,0.04811999,0.77465503,0.49816365,0.29436512
-2.27213607,3.28824552,0.01364889,0.18433075,1.87508764,1.44732134,0.04886506,0.76390712,0.49089255,0.29467832
-2.26613307,3.22987899,0.01364083,0.18856190,1.82606009,1.40943364,0.04949522,0.74982355,0.48186950,0.29416677
-2.26013007,3.16145610,0.01356212,0.19263798,1.76912568,1.36738649,0.04999771,0.73257950,0.47126833,0.29285870
-2.25412706,3.08372615,0.01341401,0.19652866,1.70509338,1.32153705,0.05036106,0.71241354,0.45930199,0.29079800
-2.24812406,2.99765063,0.01319887,0.20020684,1.63491070,1.27234348,0.05057534,0.68962036,0.44621641,0.28804293
-2.24212106,2.90437608,0.01292010,0.20364975,1.55963605,1.22035180,0.05063250,0.66454220,0.43228341,0.28466470
-2.23611806,2.80520302,0.01258201,0.20684022,1.48040862,1.16618041,0.05052667,0.63755924,0.41779302,0.28074586
-2.23011506,2.70155252,0.01218972,0.20976794,1.39841716,1.11050329,0.05025446,0.60907946,0.40304555,0.27637871
-2.22411206,2.59493168,0.01174904,0.21243072,1.31486887,1.05403240,0.04981522,0.57952836,0.38834350,0.27166364
-2.21810905,2.48689914,0.01126634,0.21483548,1.23095974,0.99750016,0.04921129,0.54933893,0.37398391,0.26670753
-2.21210605,2.37903178,0.01074839,0.21699908,1.14784716,0.94164248,0.04844811,0.51894220,0.36025100,0.26162206
-2.20610305,2.27289304,0.01020223,0.21894866,1.06662582,0.88718281,0.04753436,0.48875861,0.34740956,0.25652208
-2.20010005,2.17000365,0.00963502,0.22072159,0.98830716,0.83481768,0.04648190,0.45919034,0.33569909,0.25152383
-2.19409705,2.07181477,0.00905394,0.22236478,0.91380303,0.78520373,0.04530567,0.43061475,0.32532882,0.24674316
-2.18809405,1.97968382,0.00846603,0.22393359,0.84391330,0.73894650,0.04402345,0.40337898,0.31647364,0.24229355
-2.18209105,1.89485297,0.00787808,0.22549000,0.77931759,0.69659099,0.04265554,0.37779559,0.30927110,0.23828411
-2.17608804,1.81843016,0.00729655,0.22710045,0.72057073,0.65861374,0.04122430,0.35413931,0.30381926,0.23481735
-2.17008504,1.75137269,0.00672747,0.22883314,0.66810149,0.62541662,0.03975363,0.33264473,0.30017561,0.23198699
-2.16408204,1.69447328,0.00617634,0.23075512,0.62221436,0.59732195,0.03826836,0.31350487,0.29835691,0.22987566
-2.15807904,1.64834866,0.00564810,0.23292922,0.58309354,0.57456902,0.03679363,0.29687044,0.29833998,0.22855271
-2.15207604,1.61343089,0.00514707,0.23541106,0.55080905,0.55731188,0.03535423,0.28284987,0.30006332,0.22807217
-2.14607304,1.58996144,0.00467693,0.23824617,0.52532414,0.54561835,0.03397393,0.27150983,0.30342968,0.22847092
-2.14007004,1.57798842,0.00424068,0.24146763,0.50650395,0.53947019,0.03267486,0.26287629,0.30830929,0.22976727
-2.13406703,1.57736715,0.00384068,0.24509414,0.49412476,0.53876456,0.03147700,0.25693605,0.31454396,0.23196001
-2.12806403,1.58776433,0.00347864,0.24912875,0.48788392,0.54331668,0.03039767,0.25363870,0.32195170,0.23502798
-2.12206103,1.60866595,0.00315564,0.25355835,0.48740991,0.55286387,0.02945119,0.25289896,0.33033189,0.23893023
-2.11605803,1.63938902,0.00287220,0.25835386,0.49227271,0.56707084,0.02864858,0.25459939,0.33947092,0.24360687
-2.11005503,1.67909698,0.00262828,0.26347115,0.50199414,0.58553633,0.02799748,0.25859347,0.34914794,0.24898050
-2.10405203,1.72681864,0.00242335,0.26885269,0.51605817,0.60780104,0.02750202,0.26470899,0.35914084,0.25495825
-2.09804902,1.78147008,0.00225647,0.27442968,0.53392116,0.63335674,0.02716295,0.27275172,0.36923195,0.26143427
-2.09204602,1.84187900,0.00212632,0.28012462,0.55502184,0.66165634,0.02697778,0.28250924,0.37921357,0.26829271
-2.08604302,1.90681075,0.00203124,0.28585417,0.57879099,0.69212477,0.02694099,0.29375497,0.38889293,0.27541090
-2.08004002,1.97499516,0.00196933,0.29153206,0.60466072,0.72417038,0.02704431,0.30625228,0.39809649,0.28266267
-2.07403702,2.04515327,0.00193845,0.29707189,0.63207308,0.75719649,0.02727702,0.31975845,0.40667341,0.28992164
-2.06803402,2.11602312,0.00193630,0.30238978,0.66048806,0.79061273,0.02762631,0.33402868,0.41449808,0.29706435
-2.06203102,2.18638356,0.00196045,0.30740650,0.68939063,0.82384594,0.02807762,0.34881977,0.42147159,0.30397309
-2.05602801,2.25507561,0.00200835,0.31204930,0.71829686,0.85635018,0.02861492,0.36389360,0.42752218,0.31053835
-2.05002501,2.32102053,0.00207738,0.31625311,0.74675885,0.88761560,0.02922104,0.37902021,0.43260461,0.31666076
-2.04402201,2.38323438,0.00216487,0.31996130,0.77436857,0.91717589,0.02987798,0.39398054,0.43669859,0.32225256
-2.03801901,2.44083882,0.00226809,0.32312584,0.80076043,0.94461431,0.03056714,0.40856877,0.43980637,0.32723857
-2.03201601,2.49306827,0.00238431,0.32570717,0.82561274,0.96956796,0.03126959,0.42259424,0.44194959,0.33155657
-2.02601301,2.53927355,0.00251074,0.32767363,0.84864805,0.99173055,0.03196631,0.43588299,0.44316575,0.33515745
-2.02001001,2.57892253,0.00264463,0.32900072,0.86963254,1.01085357,0.03263838,0.44827899,0.44350429,0.33800477
-2.01400700,2.61159827,0.00278320,0.32967034,0.88837464,1.02674615,0.03326727,0.45964501,0.44302271,0.34007430
-2.00800400,2.63699529,0.00292372,0.32966988,0.90472302,1.03927361,0.03383505,0.46986328,0.44178283,0.34135318
-2.00200100,2.65491446,0.00306348,0.32899164,0.91856423,1.04835521,0.03432463,0.47883597,0.43984742,0.34183918
-1.99599800,2.66525735,0.00319983,0.32763233,0.92982008,1.05396111,0.03472006,0.48648543,0.43727737,0.34153983
-1.98999500,2.66802019,0.00333023,0.32559289,0.93844510,1.05610882,0.03500677,0.49275438,0.43412951,0.34047168
-1.98399200,2.66328817,0.00345224,0.32287855,0.94442403,1.05485952,0.03517192,0.49760594,0.43045516,0.33865964
-1.97798899,2.65122999,0.00356358,0.31949919,0.94776966,1.05031411,0.03520459,0.50102352,0.42629952,0.33613645
-1.97198599,2.63209291,0.00366219,0.31546991,0.94852088,1.04260943,0.03509615,0.50301063,0.42170167,0.33294218
-1.96598299,2.60619814,0.00374620,0.31081171,0.94674104,1.03191442,0.03484043,0.50359042,0.41669541,0.32912388
-1.95997999,2.57393649,0.00381404,0.30555231,0.94251660,1.01842651,0.03443393,0.50280511,0.41131055,0.32473524
-1.95397699,2.53576380,0.00386447,0.29972682,0.93595591,1.00236797,0.03387599,0.50071510,0.40557473,0.31983620
-1.94797399,2.49219606,0.00389655,0.29337840,0.92718804,0.98398227,0.03316885,0.49739780,0.39951550,0.31449256
-1.94197099,2.44380374,0.00390976,0.28655866,0.91636157,0.96353043,0.03231765,0.49294614,0.39316250,0.30877540
-1.93596798,2.39120513,0.00390396,0.27932774,0.90364319,0.94128716,0.03133032,0.48746679,0.38654977,0.30276046
-1.92996498,2.33505858,0.00387940,0.27175418,0.88921592,0.91753684,0.03021746,0.48107797,0.37971769,0.29652731
-1.92396198,2.27605346,0.00383680,0.26391440,0.87327708,0.89256924,0.02899202,0.47390711,0.37271488,0.29015837
-1.91795898,2.21490002,0.00377723,0.25589190,0.85603567,0.86667505,0.02766902,0.46608808,0.36559958,0.28373788
-1.91195598,2.15231831,0.00370220,0.24777617,0.83770945,0.84014123,0.02626513,0.45775848,0.35844072,0.27735070
-1.90595298,2.08902651,0.00361355,0.23966145,0.81852151,0.81324631,0.02479825,0.44905663,0.35131856,0.27108115
-1.89994997,2.02572909,0.00351347,0.23164529,0.79869664,0.78625575,0.02328700,0.44011874,0.34432489,0.26501183
-1.89394697,1.96310526,0.00340441,0.22382716,0.77845739,0.75941755,0.02175028,0.43107617,0.33756287,0.25922259
-1.88794397,1.90179822,0.00328906,0.21630701,0.75802018,0.73295823,0.02020677,0.42205282,0.33114658,0.25378952
-1.88194097,1.84240575,0.00317026,0.20918399,0.73759147,0.70707945,0.01867451,0.41316297,0.32520022,0.24878426
-1.87593797,1.78547247,0.00305092,0.20255537,0.71736420,0.68195531,0.01717046,0.40450942,0.31985726,0.24427343
-1.86993497,1.73148406,0.00293397,0.19651560,0.69751470,0.65773060,0.01571016,0.39618206,0.31525931,0.24031828
-1.86393197,1.68086382,0.00282229,0.19115566,0.67820007,0.63451994,0.01430748,0.38825697,0.31155498,0.23697458
-1.85792896,1.63397131,0.00271859,0.18656260,0.65955633,0.61240797,0.01297439,0.38079592,0.30889866,0.23429267
-1.85192596,1.59110330,0.00262539,0.18281926,0.64169718,0.59145052,0.01172084,0.37384639,0.30744923,0.23231768
-1.84592296,1.55249659,0.00254489,0.18000421,0.62471355,0.57167669,0.01055468,0.36744191,0.30736865,0.23108978
-1.83991996,1.51833244,0.00247897,0.17819167,0.60867393,0.55309168,0.00948171,0.36160291,0.30882047,0.23064456
-1.83391696,1.48874216,0.00242907,0.17745155,0.59362528,0.53568034,0.00850572,0.35633766,0.31196811,0.23101334
-1.82791396,1.46381353,0.00239620,0.17784937,0.57959463,0.51941109,0.00762864,0.35164366,0.31697288,0.23222345
-1.82191096,1.44359738,0.00238085,0.17944615,0.56659122,0.50424010,0.00685068,0.34750899,0.32399170,0.23429840
-1.81590795,1.42811400,0.00238301,0.18229804,0.55460893,0.49011551,0.00617055,0.34391394,0.33317436,0.23725799
-1.80990495,1.41735909,0.00240217,0.18645591,0.54362918,0.47698144,0.00558565,0.34083254,0.34466042,0.24111832
-1.80390195,1.41130874,0.00243727,0.19196454,0.53362388,0.46478168,0.00509230,0.33823426,0.35857559,0.24589164
-1.79789895,1.40992340,0.00248680,0.19886178,0.52455863,0.45346296,0.00468595,0.33608558,0.37502770,0.25158621
-1.79189595,1.41315082,0.00254877,0.20717745,0.51639582,0.44297752,0.00436138,0.33435166,0.39410233,0.25820615
-1.78589295,1.42092776,0.00262083,0.21693203,0.50909781,0.43328517,0.00411288,0.33299792,0.41585813,0.26575121
-1.77988994,1.43318079,0.00270028,0.22813546,0.50262997,0.42435467,0.00393446,0.33199164,0.44032206,0.27421675
-1.77388694,1.44982632,0.00278418,0.24078567,0.49696355,0.41616445,0.00381991,0.33130358,0.46748474,0.28359367
-1.76788394,1.47076999,0.00286945,0.25486741,0.49207848,0.40870289,0.00376302,0.33090952,0.49729611,0.29386859
-1.76188094,1.49590581,0.00295295,0.27035100,0.48796581,0.40196797,0.00375760,0.33079180,0.52966167,0.30502403
-1.75587794,1.52511523,0.00303158,0.28719144,0.48462997,0.39596664,0.00379760,0.33094076,0.56443954,0.31703882
-1.74987494,1.55826619,0.00310237,0.30532766,0.48209060,0.39071386,0.00387717,0.33135602,0.60143868,0.32988851
-1.74387194,1.59521263,0.00316261,0.32468220,0.48038397,0.38623135,0.00399070,0.33204761,0.64041836,0.34354587
-1.73786893,1.63579404,0.00320990,0.34516108,0.47956383,0.38254626,0.00413285,0.33303672,0.68108918,0.35798129
-1.73186593,1.67983546,0.00324222,0.36665419,0.47970159,0.37968970,0.00429861,0.33435610,0.72311572,0.37316313
-1.72586293,1.72714757,0.00325805,0.38903591,0.48088570,0.37769516,0.00448330,0.33604992,0.76612088,0.38905782
-1.71985993,1.77752669,0.00325632,0.41216610,0.48322016,0.37659685,0.00468260,0.33817309,0.80969190,0.40562975
-1.71385693,1.83075470,0.00323652,0.43589141,0.48682203,0.37642800,0.00489255,0.34078985,0.85338786,0.42284077
-1.70785393,1.88659839,0.00319866,0.46004680,0.49181784,0.37721903,0.00510960,0.34397169,0.89674864,0.44064933
-1.70185093,1.94480820,0.00314324,0.48445724,0.49833898,0.37899556,0.00533058,0.34779454,0.93930480,0.45900920
-1.69584792,2.00511613,0.00307126,0.50893956,0.50651604,0.38177637,0.00555272,0.35233526,0.98058829,0.47786790
-1.68984492,2.06723277,0.00298415,0.53330437,0.51647224,0.38557122,0.00577366,0.35766751,1.02014344,0.49716466
-1.68384192,2.13084350,0.00288366,0.55735800,0.52831606,0.39037853,0.00599143,0.36385717,1.05753786,0.51682829
-1.67783892,2.19560393,0.00277187,0.58090443,0.54213343,0.39618310,0.00620442,0.37095743,1.09237279,0.53677484
-1.67183592,2.26113506,0.00265103,0.60374723,0.55797973,0.40295385,0.00641137,0.37900386,1.12429266,0.55690547
-1.66583292,2.32701839,0.00252349,0.62569148,0.57587199,0.41064167,0.00661132,0.38800959,1.15299326,0.57710443
-1.65982991,2.39279168,0.00239165,0.64654575,0.59578170,0.41917768,0.00680357,0.39796103,1.17822856,0.59723765
-1.65382691,2.45794595,0.00225783,0.66612411,0.61762875,0.42847179,0.00698759,0.40881426,1.19981577,0.61715197
-1.64782391,2.52192428,0.00212421,0.68424829,0.64127680,0.43841197,0.00716303,0.42049246,1.21763861,0.63667526
-1.64182091,2.58412335,0.00199279,0.70075008,0.66653067,0.44886419,0.00732956,0.43288465,1.23164897,0.65561766
-1.63581791,2.64389798,0.00186530,0.71547392,0.69313601,0.45967328,0.00748687,0.44584575,1.24186677,0.67377393
-1.62981491,2.70056936,0.00174319,0.72827982,0.72078144,0.47066473,0.00763459,0.45919839,1.24837854,0.69092719
-1.62381191,2.75343728,0.00162758,0.73904660,0.74910360,0.48164754,0.00777224,0.47273621,1.25133460,0.70685384
