energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.22661331,0.68901186,0.00000693,0.07107395,0.23550010,0.32166955,0.00058394,0.27977128,0.12058788,0.07766526
-3.22061031,0.66312410,0.00000563,0.06870176,0.22708043,0.30719196,0.00048598,0.27329821,0.10997368,0.07732899
-3.21460730,0.64380463,0.00000456,0.06681103,0.22032744,0.29690461,0.00040186,0.26836948,0.10089309,0.07745023
-3.20860430,0.63050996,0.00000366,0.06537575,0.21515679,0.29040308,0.00033015,0.26490896,0.09324499,0.07798426
-3.20260130,0.62264461,0.00000292,0.06436400,0.21146388,0.28726009,0.00026948,0.26281928,0.08691527,0.07888034
-3.19659830,0.61957699,0.00000232,0.06373906,0.20912741,0.28703597,0.00021854,0.26198490,0.08178112,0.08008300
-3.19059530,0.62065460,0.00000183,0.06346050,0.20801306,0.28928844,0.00017608,0.26227531,0.07771492,0.08153342
-3.18459230,0.62521835,0.00000144,0.06348523,0.20797708,0.29358142,0.00014094,0.26354842,0.07458774,0.08317079
-3.17858929,0.63261557,0.00000112,0.06376858,0.20886986,0.29949274,0.00011208,0.26565401,0.07227228,0.08493376
-3.17258629,0.64221163,0.00000087,0.06426524,0.21053911,0.30662072,0.00008855,0.26843707,0.07064540,0.08676181
-3.16658329,0.65339976,0.00000067,0.06493018,0.21283285,0.31458936,0.00006950,0.27174103,0.06959012,0.08859648
-3.16058029,0.66560923,0.00000051,0.06571935,0.21560196,0.32305240,0.00005419,0.27541068,0.06899707,0.09038258
-3.15457729,0.67831140,0.00000039,0.06659040,0.21870233,0.33169593,0.00004198,0.27929470,0.06876555,0.09206918
-3.14857429,0.69102401,0.00000030,0.06750315,0.22199649,0.34023985,0.00003230,0.28324784,0.06880414,0.09361032
-3.14257129,0.70331351,0.00000022,0.06841993,0.22535484,0.34843821,0.00002470,0.28713255,0.06903094,0.09496566
-3.13656828,0.71479570,0.00000017,0.06930588,0.22865645,0.35607843,0.00001875,0.29082020,0.06937347,0.09610074
-3.13056528,0.72513488,0.00000012,0.07012904,0.23178939,0.36297983,0.00001415,0.29419181,0.06976835,0.09698712
-3.12456228,0.73404174,0.00000009,0.07086035,0.23465083,0.36899142,0.00001061,0.29713837,0.07016077,0.09760228
-3.11855928,0.74127045,0.00000007,0.07147365,0.23714691,0.37398934,0.00000790,0.29956095,0.07050383,0.09792936
-3.11255628,0.74661519,0.00000005,0.07194551,0.23919244,0.37787408,0.00000585,0.30137053,0.07075781,0.09795670
-3.10655328,0.74990660,0.00000004,0.07225517,0.24071063,0.38056779,0.00000430,0.30248772,0.07088943,0.09767738
-3.10055028,0.75100845,0.00000003,0.07238443,0.24163283,0.38201183,0.00000315,0.30284260,0.07087117,0.09708870
-3.09454727,0.74981485,0.00000002,0.07231754,0.24189851,0.38216473,0.00000230,0.30237458,0.07068060,0.09619155
-3.08854427,0.74624832,0.00000001,0.07204127,0.24145535,0.38100072,0.00000169,0.30103250,0.07029988,0.09499003
-3.08254127,0.74025868,0.00000001,0.07154488,0.24025963,0.37850894,0.00000124,0.29877498,0.06971535,0.09349093
-3.07653827,0.73182306,0.00000001,0.07082032,0.23827680,0.37469327,0.00000094,0.29557100,0.06891724,0.09170348
-3.07053527,0.72094685,0.00000000,0.06986234,0.23548234,0.36957287,0.00000074,0.29140071,0.06789951,0.08963912
-3.06453227,0.70766539,0.00000000,0.06866882,0.23186261,0.36318322,0.00000063,0.28625641,0.06665978,0.08731139
-3.05852926,0.69204640,0.00000000,0.06724094,0.22741594,0.35557767,0.00000060,0.28014361,0.06519936,0.08473592
-3.05252626,0.67419264,0.00000000,0.06558348,0.22215351,0.34682924,0.00000063,0.27308206,0.06352331,0.08193054
-3.04652326,0.65424464,0.00000000,0.06370503,0.21610018,0.33703263,0.00000074,0.26510665,0.06164052,0.07891530
-3.04052026,0.63238312,0.00000000,0.06161817,0.20929507,0.32630607,0.00000093,0.25626801,0.05956373,0.07571265
-3.03451726,0.60883084,0.00000000,0.05933952,0.20179174,0.31479301,0.00000120,0.24663276,0.05730962,0.07234748
-3.02851426,0.58385354,0.00000001,0.05688970,0.19365806,0.30266343,0.00000159,0.23628332,0.05489867,0.06884717
-3.02251126,0.55775994,0.00000001,0.05429322,0.18497553,0.29011466,0.00000212,0.22531719,0.05235504,0.06524149
-3.01650825,0.53090041,0.00000002,0.05157812,0.17583820,0.27737156,0.00000282,0.21384570,0.04970630,0.06156248
-3.01050525,0.50366453,0.00000002,0.04877563,0.16635114,0.26468604,0.00000374,0.20199227,0.04698308,0.05784418
-3.00450225,0.47647745,0.00000004,0.04591960,0.15662849,0.25233595,0.00000492,0.18989015,0.04421861,0.05412222
-2.99849925,0.44979501,0.00000005,0.04304590,0.14679123,0.24062314,0.00000645,0.17767988,0.04144820,0.05043338
-2.99249625,0.42409797,0.00000008,0.04019169,0.13696465,0.22987093,0.00000840,0.16550635,0.03870861,0.04681503
-2.98649325,0.39988535,0.00000012,0.03739473,0.12727573,0.22042083,0.00001086,0.15351581,0.03603742,0.04330453
-2.98049025,0.37766715,0.00000017,0.03469260,0.11785053,0.21262858,0.00001394,0.14185277,0.03347241,0.03993857
-2.97448724,0.35795648,0.00000024,0.03212195,0.10881156,0.20685960,0.00001778,0.13065704,0.03105091,0.03675258
-2.96848424,0.34126144,0.00000035,0.02971777,0.10027546,0.20348376,0.00002251,0.12006097,0.02880919,0.03378007
-2.96248124,0.32807667,0.00000050,0.02751279,0.09235083,0.20286950,0.00002832,0.11018692,0.02678190,0.03105208
-2.95647824,0.31887484,0.00000071,0.02553683,0.08513639,0.20537744,0.00003538,0.10114514,0.02500158,0.02859665
-2.95047524,0.31409807,0.00000100,0.02381636,0.07871953,0.21135334,0.00004390,0.09303209,0.02349827,0.02643842
-2.94447224,0.31414933,0.00000140,0.02237401,0.07317518,0.22112050,0.00005411,0.08592909,0.02229911,0.02459822
-2.93846923,0.31938397,0.00000194,0.02122831,0.06856508,0.23497184,0.00006626,0.07990142,0.02142809,0.02309284
-2.93246623,0.33010143,0.00000267,0.02039338,0.06493739,0.25316162,0.00008060,0.07499787,0.02090583,0.02193481
-2.92646323,0.34653732,0.00000365,0.01987877,0.06232659,0.27589708,0.00009741,0.07125056,0.02074943,0.02113228
-2.92046023,0.36885600,0.00000495,0.01968938,0.06075374,0.30333024,0.00011697,0.06867512,0.02097235,0.02068896
-2.91445723,0.39714399,0.00000668,0.01982537,0.06022697,0.33555033,0.00013958,0.06727114,0.02158439,0.02060413
-2.90845423,0.43140441,0.00000894,0.02028222,0.06074220,0.37257699,0.00016553,0.06702286,0.02259163,0.02087270
-2.90245123,0.47155307,0.00001187,0.02105082,0.06228408,0.41435498,0.00019510,0.06790003,0.02399657,0.02148531
-2.89644822,0.51741626,0.00001566,0.02211759,0.06482713,0.46075057,0.00022860,0.06985898,0.02579812,0.02242855
-2.89044522,0.56873097,0.00002051,0.02346470,0.06833708,0.51155032,0.00026628,0.07284385,0.02799182,0.02368515
-2.88444222,0.62514768,0.00002667,0.02507039,0.07277230,0.56646247,0.00030841,0.07678794,0.03057007,0.02523429
-2.87843922,0.68623615,0.00003443,0.02690932,0.07808554,0.62512128,0.00035524,0.08161530,0.03352237,0.02705198
-2.87243622,0.75149430,0.00004413,0.02895304,0.08422560,0.68709457,0.00040699,0.08724241,0.03683572,0.02911149
-2.86643322,0.82036018,0.00005615,0.03117054,0.09113931,0.75189434,0.00046385,0.09358003,0.04049509,0.03138388
-2.86043022,0.89222689,0.00007093,0.03352886,0.09877348,0.81899041,0.00052601,0.10053523,0.04448386,0.03383856
-2.85442721,0.96646005,0.00008896,0.03599383,0.10707680,0.88782650,0.00059362,0.10801346,0.04878444,0.03644399
-2.84842421,1.04241702,0.00011078,0.03853080,0.11600181,0.95783833,0.00066682,0.11592071,0.05337882,0.03916834
-2.84242121,1.11946729,0.00013696,0.04110548,0.12550658,1.02847264,0.00074572,0.12416573,0.05824916,0.04198028
-2.83641821,1.19701273,0.00016810,0.04368472,0.13555616,1.09920642,0.00083042,0.13266206,0.06337830,0.04484963
-2.83041521,1.27450678,0.00020485,0.04623732,0.14612359,1.16956495,0.00092097,0.14132992,0.06875021,0.04774816
-2.82441221,1.35147114,0.00024784,0.04873475,0.15719047,1.23913768,0.00101742,0.15009786,0.07435024,0.05065012
-2.81840920,1.42750903,0.00029769,0.05115177,0.16874685,1.30759074,0.00111979,0.15890396,0.08016527,0.05353284
-2.81240620,1.50231366,0.00035501,0.05346692,0.18079037,1.37467498,0.00122805,0.16769658,0.08618351,0.05637704
-2.80640320,1.57567127,0.00042033,0.05566284,0.19332475,1.44022890,0.00134213,0.17643451,0.09239413,0.05916707
-2.80040020,1.64745803,0.00049409,0.05772641,0.20635740,1.50417575,0.00146188,0.18508654,0.09878658,0.06189091
-2.79439720,1.71763077,0.00057662,0.05964864,0.21989634,1.56651475,0.00158710,0.19363038,0.10534966,0.06453990
-2.78839420,1.78621151,0.00066811,0.06142443,0.23394652,1.62730661,0.00171748,0.20205097,0.11207031,0.06710840
-2.78239120,1.85326672,0.00076857,0.06305204,0.24850560,1.68665394,0.00185259,0.21033826,0.11893230,0.06959312
-2.77638819,1.91888229,0.00087778,0.06453248,0.26355956,1.74467767,0.00199187,0.21848453,0.12591468,0.07199236
-2.77038519,1.98313560,0.00099532,0.06586871,0.27907820,1.80149082,0.00213459,0.22648149,0.13299035,0.07430512
-2.76438219,2.04606669,0.00112051,0.06706478,0.29501104,1.85717128,0.00227985,0.23431724,0.14012466,0.07653015
-2.75837919,2.10765034,0.00125240,0.06812495,0.31128374,1.91173554,0.00242657,0.24197337,0.14727420,0.07866497
-2.75237619,2.16777125,0.00138978,0.06905280,0.32779553,1.96511522,0.00257346,0.24942239,0.15438599,0.08070505
-2.74637319,2.22620417,0.00153117,0.06985050,0.34441771,2.01713829,0.00271905,0.25662572,0.16139709,0.08264302
-2.74037019,2.28260082,0.00167487,0.07051814,0.36099371,2.06751658,0.00286167,0.26353238,0.16823470,0.08446818
-2.73436718,2.33648504,0.00181894,0.07105335,0.37734064,2.11584085,0.00299950,0.27007858,0.17481697,0.08616617
-2.72836418,2.38725688,0.00196127,0.07145106,0.39325253,2.16158435,0.00313056,0.27618829,0.18105434,0.08771906
-2.72236118,2.43420612,0.00209962,0.07170354,0.40850525,2.20411499,0.00325282,0.28177481,0.18685157,0.08910560
-2.71635818,2.47653486,0.00223168,0.07180072,0.42286286,2.24271599,0.00336416,0.28674332,0.19211036,0.09030188
-2.71035518,2.51338822,0.00235511,0.07173065,0.43608532,2.27661404,0.00346252,0.29099427,0.19673241,0.09128225
-2.70435218,2.54389157,0.00246766,0.07148028,0.44793700,2.30501356,0.00354588,0.29442758,0.20062288,0.09202043
-2.69834917,2.56719239,0.00256719,0.07103629,0.45819585,2.32713521,0.00361240,0.29694723,0.20369405,0.09249088
-2.69234617,2.58250415,0.00265176,0.07038607,0.46666251,2.34225629,0.00366043,0.29846608,0.20586896,0.09267012
-2.68634317,2.58914971,0.00271972,0.06951873,0.47316901,2.34975077,0.00368861,0.29891071,0.20708490,0.09253825
-2.68034017,2.58660152,0.00276970,0.06842606,0.47758647,2.34912627,0.00369591,0.29822579,0.20729650,0.09208021
-2.67433717,2.57451599,0.00280074,0.06710340,0.47983147,2.34005580,0.00368169,0.29637787,0.20647826,0.09128696
-2.66833417,2.55275992,0.00281226,0.06555038,0.47987054,2.32240208,0.00364573,0.29335826,0.20462634,0.09015642
-2.66233117,2.52142711,0.00280412,0.06377138,0.47772254,2.29623290,0.00358822,0.28918479,0.20175959,0.08869406
-2.65632816,2.48084409,0.00277660,0.06177586,0.47345881,2.26182645,0.00350981,0.28390245,0.19791955,0.08691314
-2.65032516,2.43156441,0.00273043,0.05957834,0.46720092,2.21966608,0.00341159,0.27758256,0.19316962,0.08483461
-2.64432216,2.37435170,0.00266672,0.05719821,0.45911619,2.17042487,0.00329503,0.27032092,0.18759323,0.08248659
-2.63831916,2.31015248,0.00258693,0.05465917,0.44941117,2.11494066,0.00316198,0.26223455,0.18129126,0.07990355
-2.63231616,2.24006012,0.00249286,0.05198864,0.43832341,2.05418312,0.00301457,0.25345763,0.17437868,0.07712513
-2.62631316,2.16527218,0.00238655,0.04921679,0.42611191,1.98921470,0.00285519,0.24413655,0.16698074,0.07419479
-2.62031016,2.08704333,0.00227022,0.04637564,0.41304683,1.92114766,0.00268640,0.23442447,0.15922869,0.07115822
-2.61430715,2.00663673,0.00214621,0.04349798,0.39939896,1.85109970,0.00251084,0.22447572,0.15125543,0.06806174
-2.60830415,1.92527629,0.00201691,0.04061630,0.38542948,1.78015060,0.00233117,0.21444022,0.14319126,0.06495071
-2.60230115,1.84410256,0.00188470,0.03776182,0.37138049,1.70930220,0.00215001,0.20445830,0.13515973,0.06186800
-2.59629815,1.76413437,0.00175186,0.03496351,0.35746688,1.63944387,0.00196984,0.19465614,0.12727413,0.05885264
-2.59029515,1.68623804,0.00162055,0.03224741,0.34386982,1.57132491,0.00179299,0.18514205,0.11963441,0.05593877
-2.58429215,1.61110557,0.00149275,0.02963595,0.33073212,1.50553545,0.00162154,0.17600371,0.11232486,0.05315480
-2.57828914,1.53924236,0.00137022,0.02714755,0.31815570,1.44249604,0.00145733,0.16730655,0.10541253,0.05052289
-2.57228614,1.47096475,0.00125450,0.02479643,0.30620110,1.38245636,0.00130190,0.15909319,0.09894652,0.04805882
-2.56628314,1.40640685,0.00114686,0.02259251,0.29488902,1.32550248,0.00115650,0.15138396,0.09295791,0.04577205
-2.56028014,1.34553566,0.00104833,0.02054160,0.28420362,1.27157172,0.00102210,0.14417843,0.08746053,0.04366614
-2.55427714,1.28817326,0.00095969,0.01864568,0.27409745,1.22047383,0.00089936,0.13745773,0.08245231,0.04173939
-2.54827414,1.23402416,0.00088148,0.01690327,0.26449739,1.17191695,0.00078867,0.13118755,0.07791717,0.03998565
-2.54227114,1.18270612,0.00081405,0.01530999,0.25531152,1.12553648,0.00069019,0.12532163,0.07382726,0.03839521
-2.53626813,1.13378236,0.00075750,0.01385905,0.24643629,1.08092518,0.00060384,0.11980543,0.07014555,0.03695580
-2.53026513,1.08679338,0.00071182,0.01254189,0.23776368,1.03766258,0.00052937,0.11457986,0.06682841,0.03565358
-2.52426213,1.04128670,0.00067680,0.01134870,0.22918795,0.99534229,0.00046634,0.10958490,0.06382826,0.03447400
-2.51825913,0.99684291,0.00065213,0.01026898,0.22061169,0.95359576,0.00041422,0.10476281,0.06109604,0.03340264
-2.51225613,0.95309721,0.00063738,0.00929200,0.21195093,0.91211162,0.00037234,0.10006094,0.05858343,0.03242586
-2.50625313,0.90975544,0.00063202,0.00840722,0.20313901,0.87064972,0.00033999,0.09543394,0.05624480,0.03153125
-2.50025013,0.86660436,0.00063545,0.00760463,0.19412927,0.82904980,0.00031640,0.09084539,0.05403872,0.03070798
-2.49424712,0.82351622,0.00064700,0.00687495,0.18489645,0.78723469,0.00030074,0.08626876,0.05192910,0.02994688
-2.48824412,0.78044791,0.00066592,0.00620985,0.17543681,0.74520843,0.00029219,0.08168775,0.04988595,0.02924048
-2.48224112,0.73743531,0.00069142,0.00560201,0.16576716,0.70304996,0.00028993,0.07709610,0.04788567,0.02858278
-2.47623812,0.69458379,0.00072264,0.00504516,0.15592293,0.66090313,0.00029311,0.07249681,0.04591107,0.02796903
-2.47023512,0.65205564,0.00075867,0.00453400,0.14595542,0.61896414,0.00030094,0.06790111,0.04395106,0.02739538
-2.46423212,0.61005580,0.00079855,0.00406420,0.13592855,0.57746712,0.00031260,0.06332699,0.04200007,0.02685853
-2.45822911,0.56881655,0.00084128,0.00363224,0.12591521,0.53666923,0.00032732,0.05879761,0.04005732,0.02635538
-2.45222611,0.52858259,0.00088584,0.00323533,0.11599360,0.49683586,0.00034436,0.05433966,0.03812602,0.02588275
-2.44622311,0.48959699,0.00093116,0.00287126,0.10624354,0.45822698,0.00036300,0.04998167,0.03621247,0.02543718
-2.44022011,0.45208899,0.00097618,0.00253830,0.09674310,0.42108523,0.00038259,0.04575249,0.03432528,0.02501481
-2.43421711,0.41626405,0.00101986,0.00223505,0.08756565,0.38562621,0.00040249,0.04167994,0.03247459,0.02461136
-2.42821411,0.38229662,0.00106119,0.00196043,0.07877732,0.35203135,0.00042217,0.03778966,0.03067149,0.02422236
-2.42221111,0.35032561,0.00109921,0.00171352,0.07043514,0.32044339,0.00044115,0.03410423,0.02892759,0.02384333
-2.41620810,0.32045273,0.00113306,0.00149358,0.06258566,0.29096459,0.00045904,0.03064262,0.02725473,0.02347023
-2.41020510,0.29274339,0.00116202,0.00130000,0.05526426,0.26365727,0.00047556,0.02741987,0.02566501,0.02309991
-2.40420210,0.26722998,0.00118547,0.00113230,0.04849486,0.23854667,0.00049054,0.02444704,0.02417091,0.02273074
-2.39819910,0.24391702,0.00120300,0.00099015,0.04229032,0.21562549,0.00050397,0.02173140,0.02278564,0.02236316
-2.39219610,0.22278783,0.00121438,0.00087340,0.03665304,0.19485983,0.00051598,0.01927684,0.02152373,0.02200045
-2.38619310,0.20381227,0.00121961,0.00078217,0.03157606,0.17619613,0.00052688,0.01708443,0.02040169,0.02164932
-2.38019010,0.18695500,0.00121892,0.00071685,0.02704428,0.15956851,0.00053717,0.01515306,0.01943884,0.02132060
-2.37418709,0.17218382,0.00121277,0.00067821,0.02303590,0.14490626,0.00054754,0.01348020,0.01865827,0.02102982
-2.36818409,0.15947782,0.00120189,0.00066744,0.01952392,0.13214105,0.00055891,0.01206264,0.01808779,0.02079775
-2.36218109,0.14883478,0.00118723,0.00068626,0.01647759,0.12121356,0.00057245,0.01089729,0.01776097,0.02065084
-2.35617809,0.14027771,0.00116998,0.00073691,0.01386384,0.11207924,0.00058952,0.00998177,0.01771810,0.02062148
-2.35017509,0.13386015,0.00115156,0.00082226,0.01164858,0.10471309,0.00061176,0.00931513,0.01800715,0.02074824
-2.34417209,0.12967014,0.00113355,0.00094582,0.00979784,0.09911327,0.00064104,0.00889824,0.01868454,0.02107582
-2.33816908,0.12783260,0.00111771,0.00111174,0.00827877,0.09530346,0.00067946,0.00873420,0.01981583,0.02165496
-2.33216608,0.12851017,0.00110593,0.00132482,0.00706036,0.09333392,0.00072934,0.00882854,0.02147611,0.02254203
-2.32616308,0.13190221,0.00110015,0.00159046,0.00611405,0.09328123,0.00079322,0.00918920,0.02375017,0.02379853
-2.32016008,0.13824218,0.00110238,0.00191459,0.00541415,0.09524677,0.00087379,0.00982645,0.02673228,0.02549028
-2.31415708,0.14779316,0.00111459,0.00230357,0.00493800,0.09935393,0.00097391,0.01075253,0.03052559,0.02768639
-2.30815408,0.16084161,0.00113870,0.00276408,0.00466608,0.10574409,0.00109650,0.01198116,0.03524111,0.03045808
-2.30215108,0.17768946,0.00117649,0.00330288,0.00458186,0.11457151,0.00124453,0.01352688,0.04099609,0.03387710
-2.29614807,0.19864449,0.00122958,0.00392669,0.00467162,0.12599716,0.00142093,0.01540427,0.04791198,0.03801402
-2.29014507,0.22400931,0.00129934,0.00464186,0.00492411,0.14018170,0.00162852,0.01762696,0.05611170,0.04293626
-2.28414207,0.25406897,0.00138688,0.00545421,0.00533016,0.15727762,0.00186990,0.02020660,0.06571642,0.04870592
-2.27813907,0.28907761,0.00149295,0.00636864,0.00588225,0.17742095,0.00214738,0.02315177,0.07684178,0.05537745
-2.27213607,0.32924443,0.00161792,0.00738893,0.00657398,0.20072257,0.00246286,0.02646686,0.08959362,0.06299520
-2.26613307,0.37471948,0.00176176,0.00851739,0.00739964,0.22725950,0.00281773,0.03015093,0.10406333,0.07159096
-2.26013007,0.42557964,0.00192397,0.00975463,0.00835369,0.25706651,0.00321274,0.03419668,0.12032295,0.08118158
-2.25412706,0.48181563,0.00210358,0.01109930,0.00943033,0.29012834,0.00364793,0.03858963,0.13842012,0.09176662
-2.24812406,0.54332035,0.00229915,0.01254787,0.01062313,0.32637296,0.00412254,0.04330733,0.15837317,0.10332645
-2.24212106,0.60987951,0.00250875,0.01409456,0.01192471,0.36566619,0.00463489,0.04831899,0.18016652,0.11582050
-2.23611806,0.68116497,0.00273002,0.01573122,0.01332655,0.40780819,0.00518238,0.05358530,0.20374656,0.12918616
-2.23011506,0.75673150,0.00296016,0.01744737,0.01481888,0.45253201,0.00576141,0.05905863,0.22901842,0.14333814
-2.22411206,0.83601741,0.00319603,0.01923037,0.01639068,0.49950461,0.00636740,0.06468360,0.25584362,0.15816856
-2.21810905,0.91834955,0.00343418,0.02106558,0.01802990,0.54833052,0.00699484,0.07039804,0.28403912,0.17354767
-2.21210605,1.00295271,0.00367096,0.02293676,0.01972368,0.59855828,0.00763731,0.07613432,0.31337761,0.18932544
-2.20610305,1.08896365,0.00390260,0.02482643,0.02145879,0.64968957,0.00828764,0.08182105,0.34358944,0.20533384
-2.20010005,1.17544947,0.00412533,0.02671646,0.02322218,0.70119105,0.00893799,0.08738509,0.37436616,0.22138985
-2.19409705,1.26142995,0.00433548,0.02858861,0.02500159,0.75250850,0.00958007,0.09275385,0.40536563,0.23729916
-2.18809405,1.34590324,0.00452958,0.03042520,0.02678630,0.80308285,0.01020528,0.09785766,0.43621866,0.25286044
-2.18209105,1.42787398,0.00470452,0.03220981,0.02856784,0.85236763,0.01080500,0.10263240,0.46653711,0.26787004
-2.17608804,1.50638298,0.00485761,0.03392793,0.03034079,0.89984716,0.01137076,0.10702188,0.49592307,0.28212696
-2.17008504,1.58053723,0.00498667,0.03556763,0.03210352,0.94505464,0.01189452,0.11098027,0.52397896,0.29543793
-2.16408204,1.64953891,0.00509014,0.03712013,0.03385884,0.98758954,0.01236887,0.11447416,0.55031816,0.30762244
-2.15807904,1.71271240,0.00516713,0.03858038,0.03561458,1.02713326,0.01278728,0.11748426,0.57457577,0.31851745
-2.15207604,1.76952777,0.00521742,0.03994733,0.03738389,1.06346245,0.01314429,0.12000671,0.59641916,0.32798173
-2.14607304,1.81961983,0.00524149,0.04122427,0.03918553,1.09645922,0.01343565,0.12205374,0.61555783,0.33589953
-2.14007004,1.86280176,0.00524054,0.04241885,0.04104371,1.12611764,0.01365848,0.12365382,0.63175225,0.34218357
-2.13406703,1.89907254,0.00521639,0.04354299,0.04298784,1.15254598,0.01381133,0.12485109,0.64482133,0.34677719
-2.12806403,1.92861770,0.00517143,0.04461262,0.04505190,1.17596465,0.01389425,0.12570422,0.65464821,0.34965562
-2.12206103,1.95180331,0.00510856,0.04564716,0.04727357,1.19669936,0.01390871,0.12628458,0.66118416,0.35082626
-2.11605803,1.96916312,0.00503107,0.04666890,0.04969312,1.21517002,0.01385761,0.12667388,0.66445048,0.35032817
-2.11005503,1.98137953,0.00494252,0.04770220,0.05235199,1.23187533,0.01374512,0.12696134,0.66453828,0.34823061
-2.10405203,1.98925884,0.00484660,0.04877257,0.05529125,1.24737381,0.01357657,0.12724045,0.66160621,0.34463089
-2.09804902,1.99370187,0.00474703,0.04990558,0.05854982,1.26226181,0.01335824,0.12760543,0.65587629,0.33965151
-2.09204602,1.99567109,0.00464739,0.05112585,0.06216272,1.27714941,0.01309716,0.12814765,0.64762787,0.33343677
-2.08604302,1.99615550,0.00455105,0.05245585,0.06615916,1.29263508,0.01280092,0.12895202,0.63719019,0.32614907
-2.08004002,1.99613480,0.00446100,0.05391486,0.07056085,1.30928024,0.01247740,0.13009353,0.62493360,0.31796484
-2.07403702,1.99654411,0.00437982,0.05551795,0.07538032,1.32758462,0.01213457,0.13163414,0.61125992,0.30907054
-2.06803402,1.99824087,0.00430952,0.05727505,0.08061955,1.34796358,0.01178029,0.13362009,0.59659220,0.29965857
-2.06203102,2.00197494,0.00425157,0.05919022,0.08626887,1.37072832,0.01142209,0.13607973,0.58136427,0.28992339
-2.05602801,2.00836338,0.00420683,0.06126110,0.09230623,1.39606981,0.01106702,0.13902206,0.56601030,0.28005787
-2.05002501,2.01787058,0.00417553,0.06347856,0.09869686,1.42404723,0.01072150,0.14243595,0.55095476,0.27025004
-2.04402201,2.03079455,0.00415730,0.06582664,0.10539339,1.45458145,0.01039123,0.14629007,0.53660306,0.26068008
-2.03801901,2.04725989,0.00415122,0.06828271,0.11233649,1.48745383,0.01008113,0.15053364,0.52333285,0.25151790
-2.03201601,2.06721743,0.00415586,0.07081788,0.11945589,1.52231049,0.00979527,0.15509790,0.51148653,0.24292089
-2.02601301,2.09045047,0.00416938,0.07339775,0.12667186,1.55867198,0.00953690,0.15989828,0.50136465,0.23503227
-2.02001001,2.11658721,0.00418960,0.07598328,0.13389717,1.59594797,0.00930847,0.16483713,0.49322061,0.22797967
-2.01400700,2.14511866,0.00421413,0.07853191,0.14103922,1.63345629,0.00911163,0.16980708,0.48725650,0.22187399
-2.00800400,2.17542123,0.00424046,0.08099889,0.14800258,1.67044584,0.00894735,0.17469466,0.48362009,0.21680860
-2.00200100,2.20678281,0.00426610,0.08333867,0.15469159,1.70612224,0.00881597,0.17938427,0.48240301,0.21285870
-1.99599800,2.23843128,0.00428869,0.08550638,0.16101304,1.73967522,0.00871726,0.18376225,0.48364000,0.21008081
-1.98999500,2.26956428,0.00430608,0.08745933,0.16687884,1.77030686,0.00865053,0.18772089,0.48730917,0.20851247
-1.98399200,2.29937885,0.00431649,0.08915848,0.17220847,1.79725935,0.00861470,0.19116228,0.49333326,0.20817198
-1.97798899,2.32710003,0.00431855,0.09056978,0.17693128,1.81984130,0.00860834,0.19400186,0.50158181,0.20905832
-1.97198599,2.35200716,0.00431141,0.09166541,0.18098836,1.83745167,0.00862978,0.19617145,0.51187421,0.21115122
-1.96598299,2.37345720,0.00429476,0.09242477,0.18433415,1.84960025,0.00867710,0.19762184,0.52398360,0.21441135
-1.95997999,2.39090420,0.00426891,0.09283530,0.18693744,1.85592419,0.00874824,0.19832464,0.53764158,0.21878084
-1.95397699,2.40391454,0.00423477,0.09289298,0.18878205,1.85619991,0.00884096,0.19827348,0.55254375,0.22418397
-1.94797399,2.41217769,0.00419385,0.09260262,0.18986696,1.85035008,0.00895292,0.19748441,0.56835594,0.23052833
-1.94197099,2.41551221,0.00414825,0.09197779,0.19020595,1.83844549,0.00908170,0.19599567,0.58472133,0.23770625
-1.93596798,2.41386736,0.00410057,0.09104054,0.18982686,1.82070200,0.00922480,0.19386651,0.60126806,0.24559672
-1.92996498,2.40732028,0.00405386,0.08982075,0.18877044,1.79747269,0.00937968,0.19117555,0.61761752,0.25406771
-1.92396198,2.39606937,0.00401152,0.08835537,0.18708882,1.76923566,0.00954379,0.18801830,0.63339308,0.26297886
-1.91795898,2.38042421,0.00397719,0.08668727,0.18484383,1.73657811,0.00971463,0.18450424,0.64822898,0.27218458
-1.91195598,2.36079243,0.00395461,0.08486406,0.18210501,1.70017723,0.00988977,0.18075339,0.66177937,0.28153729
-1.90595298,2.33766437,0.00394751,0.08293666,0.17894761,1.66077880,0.01006692,0.17689256,0.67372702,0.29089097
-1.89994997,2.31159572,0.00395945,0.08095782,0.17545047,1.61917415,0.01024399,0.17305135,0.68379154,0.30010449
-1.89394697,2.28318895,0.00399368,0.07898058,0.17169403,1.57617631,0.01041913,0.16935808,0.69173681,0.30904500
-1.88794397,2.25307394,0.00405301,0.07705674,0.16775827,1.53259617,0.01059082,0.16593570,0.69737714,0.31759081
-1.88194097,2.22188828,0.00413968,0.07523532,0.16372099,1.48921940,0.01075793,0.16289796,0.70058218,0.32563395
-1.87593797,2.19025770,0.00425522,0.07356122,0.15965607,1.44678470,0.01091974,0.16034572,0.70127998,0.33308201
-1.86993497,2.15877730,0.00440040,0.07207388,0.15563210,1.40596418,0.01107597,0.15836379,0.69945829,0.33985936
-1.86393197,2.12799369,0.00457511,0.07080622,0.15171110,1.36734626,0.01122685,0.15701817,0.69516390,0.34590757
