energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.07503752,7.36044721,0.22632776,1.97781330,6.27253761,0.05622401,0.55612579,0.07872148,0.86377119
0.08104052,7.07245591,0.22330752,1.92129591,6.02074236,0.05662178,0.53436389,0.07666833,0.83372900
0.08704352,6.77925438,0.22091266,1.86402672,5.76342832,0.05686107,0.51217515,0.07474335,0.80314470
0.09304652,6.48452156,0.21923827,1.80686467,5.50376769,0.05693942,0.48984224,0.07297767,0.77244194
0.09904952,6.19168935,0.21835985,1.75059441,5.24474903,0.05685463,0.46762999,0.07139527,0.74201498
0.10505253,5.90387402,0.21833265,1.69590972,4.98911369,0.05660482,0.44578190,0.07001274,0.71222017
0.11105553,5.62382272,0.21919159,1.64340127,4.73930507,0.05618861,0.42451739,0.06883940,0.68336919
0.11705853,5.35387628,0.22095167,1.59354848,4.49743184,0.05560527,0.40402980,0.06787764,0.65572421
0.12306153,5.09594811,0.22360866,1.54671570,4.26524528,0.05485497,0.38448528,0.06712338,0.62949491
0.12906453,4.85151843,0.22714011,1.50315230,4.04413052,0.05393906,0.36602212,0.06656676,0.60483739
0.13506753,4.62164250,0.23150641,1.46299618,3.83511048,0.05286029,0.34875075,0.06619294,0.58185468
0.14107054,4.40697090,0.23665184,1.42628033,3.63886106,0.05162306,0.33275413,0.06598292,0.56059883
0.14707354,4.20777956,0.24250564,1.39294168,3.45573572,0.05023362,0.31808847,0.06591438,0.54107421
0.15307654,4.02400728,0.24898294,1.36283175,3.28579725,0.04870023,0.30478420,0.06596251,0.52324179
0.15907954,3.85529827,0.25598554,1.33572839,3.12885458,0.04703319,0.29284721,0.06610079,0.50702421
0.16508254,3.70104745,0.26340274,1.31134817,2.98450263,0.04524486,0.28226020,0.06630165,0.49231126
0.17108554,3.56044664,0.27111210,1.28935894,2.85216307,0.04334953,0.27298422,0.06653712,0.47896573
0.17708854,3.43252987,0.27898030,1.26939228,2.73112451,0.04136329,0.26496037,0.06677930,0.46682930
0.18309155,3.31621664,0.28686430,1.25105546,2.62058065,0.03930371,0.25811171,0.06700082,0.45572838
0.18909455,3.21035209,0.29461269,1.23394289,2.51966538,0.03718955,0.25234531,0.06717520,0.44547978
0.19509755,3.11374369,0.30206764,1.21764699,2.42748413,0.03504039,0.24755464,0.06727716,0.43589620
0.20110055,3.02519400,0.30906725,1.20176840,2.34314113,0.03287617,0.24362213,0.06728297,0.42679126
0.20710355,2.94352960,0.31544848,1.18592555,2.26576243,0.03071686,0.24042194,0.06717066,0.41798438
0.21310655,2.86762630,0.32105075,1.16976370,2.19451467,0.02858200,0.23782308,0.06692039,0.40930516
0.21910955,2.79643071,0.32571986,1.15296334,2.12862000,0.02649036,0.23569262,0.06651476,0.40059741
0.22511256,2.72897864,0.32931254,1.13524803,2.06736746,0.02445960,0.23389903,0.06593916,0.39172276
0.23111556,2.66441035,0.33170107,1.11639153,2.01012103,0.02250607,0.23231559,0.06518213,0.38256377
0.23711856,2.60198297,0.33277808,1.09622410,1.95632507,0.02064457,0.23082371,0.06423577,0.37302662
0.24312156,2.54108007,0.33246117,1.07463787,1.90550728,0.01888833,0.22931612,0.06309610,0.36304316
0.24912456,2.48121857,0.33069704,1.05159104,1.85727965,0.01724892,0.22769968,0.06176341,0.35257241
0.25512756,2.42205289,0.32746513,1.02711076,1.81133774,0.01573634,0.22589790,0.06024255,0.34160138
0.26113057,2.36337629,0.32278025,1.00129437,1.76745855,0.01435914,0.22385292,0.05854312,0.33014521
0.26713357,2.30511946,0.31669424,0.97430902,1.72549705,0.01312457,0.22152683,0.05667955,0.31824658
0.27313657,2.24734627,0.30929642,0.94638939,1.68538185,0.01203879,0.21890250,0.05467108,0.30597444
0.27913957,2.19024667,0.30071271,0.91783348,1.64710992,0.01110702,0.21598360,0.05254157,0.29342192
0.28514257,2.13412698,0.29110350,0.88899658,1.61074049,0.01033383,0.21279401,0.05031911,0.28070372
0.29114557,2.07939747,0.28066022,0.86028331,1.57638839,0.00972322,0.20937657,0.04803555,0.26795273
0.29714857,2.02655766,0.26960070,0.83213802,1.54421669,0.00927881,0.20579120,0.04572586,0.25531630
0.30315158,1.97617951,0.25816364,0.80503379,1.51442883,0.00900389,0.20211251,0.04342731,0.24295200
0.30915458,1.92888874,0.24660209,0.77946015,1.48726015,0.00890144,0.19842689,0.04117860,0.23102312
0.31515758,1.88534486,0.23517653,0.75591003,1.46296895,0.00897408,0.19482935,0.03901886,0.21969405
0.32116058,1.84621999,0.22414751,0.73486619,1.44182692,0.00922390,0.19142006,0.03698669,0.20912566
0.32716358,1.81217725,0.21376828,0.71678754,1.42410923,0.00965233,0.18830076,0.03511904,0.19947073
0.33316658,1.78384879,0.20427760,0.70209577,1.41008401,0.01025980,0.18557114,0.03345025,0.19086975
0.33916958,1.76181427,0.19589299,0.69116268,1.40000161,0.01104554,0.18332537,0.03201107,0.18344700
0.34517259,1.74658007,0.18880466,0.68429858,1.39408358,0.01200714,0.18164875,0.03082777,0.17730712
0.35117559,1.73855988,0.18317021,0.68174210,1.39251177,0.01314030,0.18061474,0.02992138,0.17253229
0.35717859,1.73805721,0.17911040,0.68365189,1.39541773,0.01443848,0.18028224,0.02930704,0.16917997
0.36318159,1.74525039,0.17670593,0.69010032,1.40287286,0.01589259,0.18069350,0.02899352,0.16728138
0.36918459,1.76018078,0.17599549,0.70106958,1.41487979,0.01749082,0.18187240,0.02898292,0.16684070
0.37518759,1.78274454,0.17697494,0.71645040,1.43136536,0.01921844,0.18382339,0.02927051,0.16783498
0.38119060,1.81268877,0.17959776,0.73604339,1.45217586,0.02105782,0.18653107,0.02984482,0.17021486
0.38719360,1.84961222,0.18377667,0.75956319,1.47707476,0.02298844,0.18996041,0.03068781,0.17390595
0.39319660,1.89297099,0.18938640,0.78664531,1.50574359,0.02498716,0.19405754,0.03177533,0.17881100
0.39919960,1.94208927,0.19626747,0.81685555,1.53778593,0.02702848,0.19875133,0.03307771,0.18481265
0.40520260,1.99617502,0.20423095,0.84970168,1.57273482,0.02908506,0.20395547,0.03456044,0.19177678
0.41120560,2.05434016,0.21306394,0.88464714,1.61006333,0.03112817,0.20957104,0.03618515,0.19955630
0.41720860,2.11562465,0.22253567,0.92112608,1.64919806,0.03312846,0.21548965,0.03791050,0.20799535
0.42321161,2.17902362,0.23240410,0.95855935,1.68953501,0.03505657,0.22159680,0.03969334,0.21693368
0.42921461,2.24351630,0.24242261,0.99637077,1.73045712,0.03688391,0.22777544,0.04148981,0.22621103
0.43521761,2.30809557,0.25234678,1.03400288,1.77135259,0.03858345,0.23390966,0.04325648,0.23567150
0.44122061,2.37179671,0.26194090,1.07093170,1.81163310,0.04013038,0.23988815,0.04495153,0.24516757
0.44722361,2.43372400,0.27098404,1.10667976,1.85075090,0.04150281,0.24560750,0.04653578,0.25456373
0.45322661,2.49307380,0.27927547,1.14082687,1.88821386,0.04268233,0.25097512,0.04797367,0.26373949
0.45922961,2.54915320,0.28663926,1.17301826,1.92359774,0.04365443,0.25591159,0.04923414,0.27259176
0.46523262,2.60139319,0.29292789,1.20296974,1.95655501,0.04440886,0.26035247,0.05029128,0.28103641
0.47123562,2.64935607,0.29802483,1.23046991,1.98681989,0.04493974,0.26424950,0.05112488,0.28900902
0.47723862,2.69273701,0.30184595,1.25537946,2.01420959,0.04524560,0.26757108,0.05172072,0.29646487
0.48324162,2.73135987,0.30433979,1.27762775,2.03862182,0.04532923,0.27030217,0.05207068,0.30337819
0.48924462,2.76516833,0.30548681,1.29720727,2.06002911,0.04519742,0.27244364,0.05217267,0.30974066
0.49524762,2.79421294,0.30529767,1.31416637,2.07847070,0.04486055,0.27401107,0.05203037,0.31555957
0.50125063,2.81863572,0.30381061,1.32860098,2.09404275,0.04433214,0.27503328,0.05165277,0.32085551
0.50725363,2.83865345,0.30108827,1.34064598,2.10688779,0.04362832,0.27555056,0.05105366,0.32565995
0.51325663,2.85454114,0.29721409,1.35046678,2.11718453,0.04276722,0.27561276,0.05025088,0.33001288
0.51925963,2.86661701,0.29228840,1.35825180,2.12513875,0.04176848,0.27527751,0.04926569,0.33396062
0.52526263,2.87523007,0.28642461,1.36420607,2.13097599,0.04065263,0.27460838,0.04812193,0.33755398
0.53126563,2.88075103,0.27974558,1.36854652,2.13493657,0.03944065,0.27367337,0.04684530,0.34084694
0.53726863,2.88356710,0.27238027,1.37149876,2.13727316,0.03815355,0.27254355,0.04546265,0.34389581
0.54327164,2.88408053,0.26446101,1.37329551,2.13825076,0.03681196,0.27129194,0.04400134,0.34675893
0.54927464,2.88271066,0.25612124,1.37417625,2.13814884,0.03543592,0.26999265,0.04248864,0.34949694
0.55527764,2.87989866,0.24749396,1.37438780,2.13726499,0.03404464,0.26872018,0.04095132,0.35217338
0.56128064,2.87611405,0.23871068,1.37418539,2.13591938,0.03265638,0.26754882,0.03941525,0.35485557
0.56728364,2.87186168,0.22990103,1.37383348,2.13445909,0.03128839,0.26655209,0.03790517,0.35761568
0.57328664,2.86768790,0.22119275,1.37360607,2.13326151,0.02995686,0.26580212,0.03644451,0.36053160
0.57928964,2.86418480,0.21271207,1.37378575,2.13273591,0.02867692,0.26536891,0.03505533,0.36368767
0.58529265,2.86199124,0.20458424,1.37466131,2.13332250,0.02746263,0.26531944,0.03375832,0.36717489
0.59129565,2.86178998,0.19693418,1.37652361,2.13548852,0.02632700,0.26571649,0.03257281,0.37109059
0.59729865,2.86430024,0.18988692,1.37965955,2.13972113,0.02528194,0.26661729,0.03151691,0.37553742
0.60330165,2.87026571,0.18356797,1.38434445,2.14651715,0.02433826,0.26807195,0.03060755,0.38062162
0.60930465,2.88043804,0.17810315,1.39083290,2.15636985,0.02350556,0.27012173,0.02986064,0.38645053
0.61530765,2.89555646,0.17361813,1.39934865,2.16975360,0.02279213,0.27279724,0.02929111,0.39312946
0.62131066,2.91632458,0.17023740,1.41007407,2.18710686,0.02220486,0.27611663,0.02891306,0.40075794
0.62731366,2.94338521,0.16808272,1.42313973,2.20881467,0.02174905,0.28008401,0.02873976,0.40942569
0.63331666,2.97729485,0.16727105,1.43861487,2.23519146,0.02142830,0.28468795,0.02878372,0.41920819
0.63931966,3.01849888,0.16791202,1.45649927,2.26646521,0.02124437,0.28990053,0.02905668,0.43016243
0.64532266,3.06730913,0.17010494,1.47671723,2.30276394,0.02119700,0.29567671,0.02956963,0.44232277
0.65132566,3.12388473,0.17393554,1.49911402,2.34410518,0.02128386,0.30195431,0.03033273,0.45569729
0.65732866,3.18821748,0.17947253,1.52345521,2.39038904,0.02150050,0.30865453,0.03135526,0.47026482
0.66333167,3.26012248,0.18676406,1.54942906,2.44139539,0.02184029,0.31568317,0.03264555,0.48597276
0.66933467,3.33923445,0.19583434,1.57665188,2.49678513,0.02229457,0.32293236,0.03421083,0.50273592
0.67533767,3.42501001,0.20668048,1.60467646,2.55610551,0.02285268,0.33028294,0.03605710,0.52043643
0.68134067,3.51673585,0.21926978,1.63300297,2.61879941,0.02350225,0.33760732,0.03818900,0.53892474
0.68734367,3.61354248,0.23353758,1.66109225,2.68421787,0.02422941,0.34477267,0.04060955,0.55802183
0.69334667,3.71442293,0.24938584,1.68838062,2.75163565,0.02501915,0.35164455,0.04331996,0.57752238
0.69934967,3.81825582,0.26668255,1.71429599,2.82026882,0.02585575,0.35809049,0.04631936,0.59719908
0.70535268,3.92383180,0.28526202,1.73827427,2.88929409,0.02672320,0.36398375,0.04960453,0.61680760
0.71135568,4.02988261,0.30492628,1.75977579,2.95786894,0.02760574,0.36920682,0.05316957,0.63609242
0.71735868,4.13511176,0.32544733,1.77830086,3.02515212,0.02848838,0.37365472,0.05700565,0.65479297
0.72336168,4.23822588,0.34657052,1.79340404,3.09032382,0.02935745,0.37723780,0.06110063,0.67265018
0.72936468,4.33796595,0.36801885,1.80470662,3.15260517,0.03020116,0.37988406,0.06543889,0.68941298
0.73536768,4.43313751,0.38949805,1.81190686,3.21127654,0.03101013,0.38154090,0.07000110,0.70484461
0.74137069,4.52263922,0.41070250,1.81478776,3.26569440,0.03177788,0.38217613,0.07476407,0.71872861
0.74737369,4.60548902,0.43132164,1.81322210,3.31530642,0.03250127,0.38177830,0.07970086,0.73087414
0.75337669,4.68084740,0.45104676,1.80717473,3.35966456,0.03318087,0.38035637,0.08478084,0.74112059
0.75937969,4.74803731,0.46957804,1.79670213,3.39843604,0.03382124,0.37793868,0.08997013,0.74934124
0.76538269,4.80656015,0.48663143,1.78194928,3.43141183,0.03443109,0.37457136,0.09523211,0.75544595
0.77138569,4.85610779,0.50194538,1.76314424,3.45851278,0.03502335,0.37031626,0.10052815,0.75938277
0.77738869,4.89656998,0.51528706,1.74059051,3.47979284,0.03561507,0.36524844,0.10581863,0.76113844
0.78339170,4.92803734,0.52645790,1.71465775,3.49543956,0.03622727,0.35945351,0.11106408,0.76073781
0.78939470,4.95079946,0.53529841,1.68577104,3.50577149,0.03688456,0.35302476,0.11622648,0.75824225
0.79539770,4.96533831,0.54169190,1.65439928,3.51123247,0.03761472,0.34606037,0.12127074,0.75374710
0.80140070,4.97231695,0.54556722,1.62104305,3.51238278,0.03844804,0.33866075,0.12616615,0.74737832
0.80740370,4.97256361,0.54690034,1.58622236,3.50988710,0.03941668,0.33092615,0.13088786,0.73928839
0.81340670,4.96705163,0.54571478,1.55046470,3.50449951,0.04055380,0.32295458,0.13541828,0.72965179
0.81940970,4.95687554,0.54208081,1.51429375,3.49704571,0.04189273,0.31484018,0.13974817,0.71866005
0.82541271,4.94322396,0.53611358,1.47821900,3.48840301,0.04346595,0.30667197,0.14387759,0.70651667
0.83141571,4.92735011,0.52797020,1.44272659,3.47947849,0.04530415,0.29853303,0.14781641,0.69343204
0.83741871,4.91054074,0.51784584,1.40827150,3.47118615,0.04743523,0.29050015,0.15158439,0.67961850
0.84342171,4.89408461,0.50596900,1.37527131,3.46442380,0.04988334,0.28264372,0.15521083,0.66528581
0.84942471,4.87924169,0.49259622,1.34410152,3.46005075,0.05266802,0.27502803,0.15873376,0.65063704
0.85542771,4.86721416,0.47800621,1.31509254,3.45886710,0.05580340,0.26771164,0.16219855,0.63586508
0.86143072,4.85912056,0.46249372,1.28852832,3.46159569,0.05929758,0.26074795,0.16565623,0.62114985
0.86743372,4.85597410,0.44636337,1.26464641,3.46886763,0.06315215,0.25418582,0.16916129,0.60665633
0.87343672,4.85866614,0.42992356,1.24363961,3.48121198,0.06736194,0.24807008,0.17276935,0.59253325
0.87943972,4.86795554,0.41348063,1.22565880,3.49905029,0.07191501,0.24244202,0.17653459,0.57891279
0.88544272,4.88446433,0.39733362,1.21081683,3.52269615,0.07679279,0.23733970,0.18050720,0.56591086
0.89144572,4.90867968,0.38176960,1.19919330,3.55235967,0.08197061,0.23279807,0.18473089,0.55362818
0.89744872,4.94096182,0.36705974,1.19083985,3.58815649,0.08741830,0.22884898,0.18924075,0.54215188
0.90345173,4.98155715,0.35345629,1.18578560,3.63012055,0.09310115,0.22552095,0.19406136,0.53155763
0.90945473,5.03061519,0.34119045,1.18404260,3.67821955,0.09898096,0.22283881,0.19920546,0.52191186
0.91545773,5.08820788,0.33047103,1.18561063,3.73237173,0.10501727,0.22082323,0.20467312,0.51327423
0.92146073,5.15434939,0.32148402,1.19048121,3.79246244,0.11116868,0.21949011,0.21045149,0.50569981
0.92746373,5.22901430,0.31439277,1.19864041,3.85835886,0.11739416,0.21884997,0.21651516,0.49924095
0.93346673,5.31215232,0.30933876,1.21007006,3.92992138,0.12365435,0.21890721,0.22282703,0.49394860
0.93946973,5.40369742,0.30644259,1.22474732,4.00701011,0.12991274,0.21965949,0.22933967,0.48987285
0.94547274,5.50357010,0.30580522,1.24264223,4.08948561,0.13613665,0.22109704,0.23599710,0.48706272
0.95147574,5.61167141,0.30750883,1.26371335,4.17720285,0.14229796,0.22320212,0.24273676,0.48556481
0.95747874,5.72786839,0.31161750,1.28790164,4.26999855,0.14837360,0.22594843,0.24949171,0.48542124
0.96348174,5.85197114,0.31817717,1.31512256,4.36767194,0.15434562,0.22930078,0.25619273,0.48666645
0.96948474,5.98370219,0.32721482,1.34525708,4.46996007,0.16020100,0.23321470,0.26277040,0.48932338
0.97548774,6.12266015,0.33873687,1.37814190,4.57650912,0.16593105,0.23763637,0.26915689,0.49339897
0.98149075,6.26827965,0.35272656,1.41355950,4.68684354,0.17153056,0.24250255,0.27528746,0.49887942
0.98749375,6.41979057,0.36914063,1.45122891,4.80033549,0.17699660,0.24774083,0.28110160,0.50572529
0.99349675,6.57617983,0.38790520,1.49079771,4.91617703,0.18232718,0.25326999,0.28654379,0.51386707
0.99949975,6.73615897,0.40891130,1.53183614,5.03335773,0.18751978,0.25900071,0.29156388,0.52320127
1.00550275,6.89814103,0.43201028,1.57383405,5.15065002,0.19256981,0.26483641,0.29611714,0.53358762
1.01150575,7.06022954,0.45700946,1.61620114,5.26660455,0.19746921,0.27067450,0.30016406,0.54484750
1.01750875,7.22022231,0.48366862,1.65827114,5.37955710,0.20220520,0.27640780,0.30366995,0.55676397
1.02351176,7.37563151,0.51169748,1.69930993,5.48764802,0.20675926,0.28192634,0.30660445,0.56908356
1.02951476,7.52372089,0.54075500,1.73852788,5.58885458,0.21110656,0.28711932,0.30894106,0.58151979
1.03551776,7.66155990,0.57045041,1.77509606,5.68103544,0.21521569,0.29187729,0.31065672,0.59375860
1.04152076,7.78609333,0.60034671,1.80816595,5.76198614,0.21904892,0.29609457,0.31173155,0.60546543
1.04752376,7.89422405,0.62996642,1.83689186,5.82950319,0.22256287,0.29967164,0.31214880,0.61629371
1.05352676,7.98290563,0.65879989,1.86045542,5.88145441,0.22570961,0.30251759,0.31189494,0.62589458
1.05952976,8.04924069,0.68631589,1.87809077,5.91585179,0.22843819,0.30455240,0.31096001,0.63392729
1.06553277,8.09058038,0.71197433,1.88910974,5.93092378,0.23069637,0.30570907,0.30933812,0.64006995
1.07153577,8.10462015,0.73524046,1.89292542,5.92518304,0.23243265,0.30593539,0.30702800,0.64403004
1.07753877,8.08948707,0.75560034,1.88907337,5.89748637,0.23359839,0.30519536,0.30403367,0.64555430
1.08354177,8.04381408,0.77257656,1.87722910,5.84708361,0.23414978,0.30347002,0.30036498,0.64443747
1.08954477,7.96679748,0.78574374,1.85722122,5.77365295,0.23404987,0.30075789,0.29603808,0.64052942
1.09554777,7.85823454,0.79474291,1.82903938,5.67732078,0.23327012,0.29707473,0.29107569,0.63374046
1.10155078,7.71853940,0.79929417,1.79283674,5.55866507,0.23179181,0.29245275,0.28550713,0.62404449
1.10755378,7.54873642,0.79920689,1.74892665,5.41870209,0.22960691,0.28693935,0.27936804,0.61147985
1.11355678,7.35043139,0.79438690,1.69777396,5.25885721,0.22671852,0.28059528,0.27269987,0.59614791
1.11955978,7.12576223,0.78484037,1.63998109,5.08092139,0.22314089,0.27349253,0.26554905,0.57820941
1.12556278,6.87733181,0.77067409,1.57626971,4.88699550,0.21889896,0.26571179,0.25796600,0.55787884
1.13156578,6.60812626,0.75209211,1.50745893,4.67942546,0.21402748,0.25733988,0.25000392,0.53541706
1.13756878,6.32142315,0.72938900,1.43444086,4.46073133,0.20856989,0.24846708,0.24171750,0.51112256
1.14357179,6.02069383,0.70293987,1.35815485,4.23353379,0.20257681,0.23918457,0.23316169,0.48532184
1.14957479,5.70950461,0.67318793,1.27956145,4.00048133,0.19610451,0.22958209,0.22439045,0.45835926
1.15557779,5.39142126,0.64062986,1.19961725,3.76418145,0.18921327,0.21974590,0.21545579,0.43058683
1.16158079,5.06992083,0.60580000,1.11925156,3.52713849,0.18196579,0.20975715,0.20640691,0.40235445
1.16758379,4.74831402,0.56925393,1.03934587,3.29170045,0.17442572,0.19969066,0.19728971,0.37400085
1.17358679,4.42968098,0.53155211,0.96071671,3.06001645,0.16665637,0.18961423,0.18814655,0.34584565
1.17958979,4.11682197,0.49324448,0.88410243,2.83400573,0.15871971,0.17958837,0.17901632,0.31818273
1.18559280,3.81222382,0.45485645,0.81015407,2.61533858,0.15067556,0.16966637,0.16993475,0.29127509
1.19159580,3.51804213,0.41687675,0.73943048,2.40542882,0.14258110,0.15989493,0.16093505,0.26535132
1.19759880,3.23609828,0.37974769,0.67239740,2.20543700,0.13449061,0.15031483,0.15204859,0.24060354
1.20360180,2.96788973,0.34385782,0.60943021,2.01628291,0.12645542,0.14096203,0.14330578,0.21718698
1.20960480,2.71461146,0.30953724,0.55081987,1.83866588,0.11852409,0.13186866,0.13473694,0.19522077
1.21560780,2.47718624,0.27705540,0.49678139,1.67309077,0.11074264,0.12306422,0.12637312,0.17478997
1.22161081,2.25630110,0.24662125,0.44746429,1.51989791,0.10315490,0.11457653,0.11824682,0.15594858
1.22761381,2.05244730,0.21838557,0.40296419,1.37929488,0.09580292,0.10643268,0.11039250,0.13872316
1.23361681,1.86596141,0.19244488,0.36333509,1.25138846,0.08872726,0.09865971,0.10284694,0.12311707
1.23961981,1.69706521,0.16884693,0.32860143,1.13621507,0.08196735,0.09128509,0.09564932,0.10911480
1.24562281,1.54590253,0.14759697,0.29876960,1.03376834,0.07556161,0.08433694,0.08884102,0.09668641
1.25162581,1.41257140,0.12866472,0.27383823,0.94402285,0.06954765,0.07784405,0.08246525,0.08579181
1.25762881,1.29715039,0.11199150,0.25380697,0.86695320,0.06396219,0.07183559,0.07656640,0.07638466
1.26363182,1.19971847,0.09749715,0.23868332,0.80254785,0.05884097,0.06634074,0.07118915,0.06841586
1.26963482,1.12036772,0.08508667,0.22848745,0.75081771,0.05421855,0.06138806,0.06637758,0.06183648
1.27563782,1.05920907,0.07465610,0.22325471,0.71179926,0.05012793,0.05700476,0.06217394,0.05660012
1.28164082,1.01637109,0.06609765,0.22303585,0.68555252,0.04660017,0.05321596,0.05861752,0.05266457
1.28764382,0.99199219,0.05930383,0.22789508,0.67215421,0.04366390,0.05004382,0.05574343,0.04999284
1.29364682,0.98620696,0.05417074,0.23790581,0.67168655,0.04134478,0.04750671,0.05358134,0.04855363
1.29964982,0.99912731,0.05060022,0.25314452,0.68422229,0.03966485,0.04561845,0.05215435,0.04832108
1.30565283,1.03081926,0.04850115,0.27368280,0.70980671,0.03864191,0.04438750,0.05147785,0.04927405
1.31165583,1.08127639,0.04778988,0.29957792,0.74843727,0.03828882,0.04381635,0.05155860,0.05139484
1.31765883,1.15039106,0.04838987,0.33086226,0.80004181,0.03861273,0.04390089,0.05239385,0.05466757
1.32366183,1.23792450,0.05023062,0.36753206,0.86445612,0.03961443,0.04462997,0.05397071,0.05907613
1.32966483,1.34347714,0.05324626,0.40953577,0.94140188,0.04128753,0.04598502,0.05626569,0.06460191
1.33566783,1.46646044,0.05737359,0.45676271,1.03046595,0.04361783,0.04793981,0.05924447,0.07122144
1.34167084,1.60607162,0.06255007,0.50903246,1.13108200,0.04658264,0.05046037,0.06286194,0.07890386
1.34767384,1.76127269,0.06871167,0.56608548,1.24251544,0.05015027,0.05350504,0.06706254,0.08760861
1.35367684,1.93077519,0.07579088,0.62757561,1.36385275,0.05427961,0.05702463,0.07178084,0.09728324
1.35967984,2.11303190,0.08371498,0.69306484,1.49399597,0.05891990,0.06096288,0.07694254,0.10786159
1.36568284,2.30623661,0.09240461,0.76202102,1.63166314,0.06401078,0.06525696,0.08246564,0.11926236
1.37168584,2.50833301,0.10177292,0.83381866,1.77539537,0.06948256,0.06983829,0.08826209,0.13138831
1.37768884,2.71703313,0.11172524,0.90774338,1.92357075,0.07525679,0.07463346,0.09423957,0.14412605
1.38369185,2.92984577,0.12215936,0.98299988,2.07442533,0.08124723,0.07956542,0.10030365,0.15734662
1.38969485,3.14411459,0.13296648,1.05872380,2.22608096,0.08736109,0.08455477,0.10636005,0.17090680
1.39569785,3.35706547,0.14403279,1.13399698,2.37657933,0.09350064,0.08952135,0.11231706,0.18465124
1.40170085,3.56586173,0.15524153,1.20786601,2.52392153,0.09956519,0.09438582,0.11808802,0.19841539
1.40770385,3.76766604,0.16647563,1.27936356,2.66611192,0.10545320,0.09907139,0.12359369,0.21202906
1.41370685,3.95970666,0.17762061,1.34753163,2.80120483,0.11106479,0.10350562,0.12876451,0.22532072
1.41970985,4.13934599,0.18856765,1.41144623,2.92735241,0.11630418,0.10762214,0.13354255,0.23812213
1.42571286,4.30414863,0.19921669,1.47024228,3.04285202,0.12108231,0.11136231,0.13788310,0.25027340
1.43171586,4.45194634,0.20947929,1.52313796,3.14619098,0.12531931,0.11467674,0.14175581,0.26162805
1.43771886,4.58089709,0.21928109,1.56945736,3.23608708,0.12894675,0.11752655,0.14514526,0.27205806
1.44372186,4.68953574,0.22856370,1.60865055,3.31152305,0.13190972,0.11988437,0.14805097,0.28145850
1.44972486,4.77681395,0.23728589,1.64031021,3.37177344,0.13416834,0.12173500,0.15048673,0.28975168
1.45572786,4.84212751,0.24542386,1.66418396,3.41642279,0.13569895,0.12307569,0.15247936,0.29689056
1.46173087,4.88532988,0.25297064,1.68018196,3.44537429,0.13649463,0.12391605,0.15406690,0.30286126
1.46773387,4.90673112,0.25993465,1.68837935,3.45884850,0.13656523,0.12427755,0.15529625,0.30768454
1.47373687,4.90708243,0.26633731,1.68901342,3.45737227,0.13593680,0.12419262,0.15622044,0.31141622
1.47973987,4.88754686,0.27221000,1.68247578,3.44175833,0.13465036,0.12370349,0.15689559,0.31414650
1.48574287,4.84965768,0.27759046,1.66929965,3.41307662,0.13276032,0.12286065,0.15737780,0.31599815
1.49174587,4.79526638,0.28251892,1.65014323,3.37261861,0.13033233,0.12172120,0.15772005,0.31712377
1.49774887,4.72648272,0.28703413,1.62576953,3.32185630,0.12744087,0.12034700,0.15796928,0.31770212
1.50375188,4.64560969,0.29116978,1.59702397,3.26239774,0.12416659,0.11880285,0.15816391,0.31793378
1.50975488,4.55507620,0.29495132,1.56481044,3.19594095,0.12059364,0.11715470,0.15833182,0.31803630
1.51575788,4.45737067,0.29839373,1.53006705,3.12422824,0.11680692,0.11546804,0.15848903,0.31823895
1.52176088,4.35497804,0.30150026,1.49374246,3.04900271,0.11288960,0.11380645,0.15863907,0.31877746
1.52776388,4.25032289,0.30426249,1.45677371,2.97196837,0.10892089,0.11223058,0.15877317,0.31988871
1.53376688,4.14572041,0.30666164,1.42006634,2.89475542,0.10497412,0.11079732,0.15887127,0.32180580
1.53976988,4.04333683,0.30867130,1.38447739,2.81889131,0.10111529,0.10955945,0.15890370,0.32475334
1.54577289,3.94516006,0.31026144,1.35080162,2.74577838,0.09740203,0.10856566,0.15883371,0.32894336
1.55177589,3.85298059,0.31140358,1.31976123,2.67667802,0.09388310,0.10786086,0.15862044,0.33457166
1.55777889,3.76838247,0.31207690,1.29199903,2.61270124,0.09059818,0.10748689,0.15822236,0.34181483
1.56378189,3.69274316,0.31227495,1.26807483,2.55480500,0.08757818,0.10748352,0.15760103,0.35082779
1.56978489,3.62724100,0.31201266,1.24846488,2.50379359,0.08484581,0.10788957,0.15672476,0.36174191
1.57578789,3.57286867,0.31133325,1.23356363,2.46032400,0.08241634,0.10874426,0.15557234,0.37466362
1.58179090,3.53045056,0.31031464,1.22368760,2.42491411,0.08029860,0.11008862,0.15413627,0.38967341
1.58779390,3.50066234,0.30907496,1.21908054,2.39795277,0.07849596,0.11196679,0.15242558,0.40682525
1.59379690,3.48405085,0.30777682,1.21991947,2.37971051,0.07700731,0.11442732,0.15046798,0.42614625
1.59979990,3.48105267,0.30662997,1.22632100,2.37035015,0.07582796,0.11752422,0.14831125,0.44763650
1.60580290,3.49201006,0.30589217,1.23834752,2.36993642,0.07495038,0.12131783,0.14602374,0.47126914
1.61180590,3.51718339,0.30586796,1.25601283,2.37844419,0.07436479,0.12587536,0.14369397,0.49699046
1.61780890,3.55675923,0.30690536,1.27928701,2.39576497,0.07405948,0.13127104,0.14142937,0.52472012
