energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,1.19513860,0.00119800,0.06098414,0.17506509,0.72991221,0.00000092,0.43625808
-4.29514757,1.22400869,0.00128001,0.05835996,0.17542152,0.76399366,0.00000063,0.42569160
-4.28914457,1.25785274,0.00137128,0.05620593,0.17651524,0.80205557,0.00000043,0.41555529
-4.28314157,1.29649899,0.00147070,0.05451423,0.17832018,0.84387505,0.00000030,0.40597534
-4.27713857,1.33958943,0.00157696,0.05326328,0.18078514,0.88909161,0.00000021,0.39704379
-4.27113557,1.38658277,0.00168848,0.05241918,0.18383534,0.93720943,0.00000014,0.38881745
-4.26513257,1.43676339,0.00180353,0.05193746,0.18737469,0.98760410,0.00000011,0.38131788
-4.25912956,1.48925626,0.00192017,0.05176512,0.19128869,1.03953388,0.00000009,0.37453235
-4.25312656,1.54304752,0.00203636,0.05184274,0.19544781,1.09215542,0.00000008,0.36841575
-4.24712356,1.59701020,0.00214997,0.05210677,0.19971137,1.14454345,0.00000009,0.36289345
-4.24112056,1.64993442,0.00225882,0.05249178,0.20393167,1.19571402,0.00000010,0.35786494
-4.23511756,1.70056123,0.00236077,0.05293264,0.20795838,1.24465059,0.00000014,0.35320829
-4.22911456,1.74761901,0.00245378,0.05336662,0.21164295,1.29033220,0.00000019,0.34878523
-4.22311156,1.78986126,0.00253591,0.05373523,0.21484297,1.33176270,0.00000026,0.34444673
-4.21710855,1.82610463,0.00260545,0.05398589,0.21742637,1.36800015,0.00000037,0.34003901
-4.21110555,1.85526565,0.00266092,0.05407333,0.21927531,1.39818527,0.00000052,0.33540970
-4.20510255,1.87639518,0.00270111,0.05396062,0.22028963,1.42156792,0.00000073,0.33041405
-4.19909955,1.88870911,0.00272514,0.05361994,0.22038986,1.43753073,0.00000103,0.32492093
-4.19309655,1.89161431,0.00273247,0.05303304,0.21951956,1.44560883,0.00000144,0.31881849
-4.18709355,1.88472905,0.00272291,0.05219137,0.21764713,1.44550525,0.00000200,0.31201923
-4.18109055,1.86789703,0.00269661,0.05109593,0.21476689,1.43710120,0.00000276,0.30446435
-4.17508754,1.84119486,0.00265410,0.04975683,0.21089949,1.42046111,0.00000378,0.29612724
-4.16908454,1.80493266,0.00259621,0.04819272,0.20609177,1.39583234,0.00000515,0.28701601
-4.16308154,1.75964816,0.00252408,0.04642993,0.20041591,1.36363965,0.00000698,0.27717501
-4.15707854,1.70609474,0.00243913,0.04450159,0.19396813,1.32447489,0.00000938,0.26668528
-4.15107554,1.64522397,0.00234298,0.04244664,0.18686692,1.27908249,0.00001252,0.25566407
-4.14507254,1.57816381,0.00223746,0.04030874,0.17925091,1.22834136,0.00001660,0.24426343
-4.13906953,1.50619331,0.00212451,0.03813536,0.17127652,1.17324431,0.00002187,0.23266795
-4.13306653,1.43071501,0.00200617,0.03597672,0.16311537,1.11487553,0.00002861,0.22109193
-4.12706353,1.35322620,0.00188454,0.03388503,0.15495168,1.05438743,0.00003717,0.20977587
-4.12106053,1.27528995,0.00176169,0.03191360,0.14697962,0.99297736,0.00004796,0.19898270
-4.11505753,1.19850699,0.00163967,0.03011625,0.13940068,0.93186518,0.00006146,0.18899364
-4.10905453,1.12448906,0.00152044,0.02854670,0.13242111,0.87227222,0.00007823,0.18010391
-4.10305153,1.05483421,0.00140588,0.02725810,0.12624942,0.81540206,0.00009891,0.17261826
-4.09704852,0.99110441,0.00129771,0.02630254,0.12109385,0.76242344,0.00012420,0.16684642
-4.09104552,0.93480545,0.00119755,0.02573071,0.11715992,0.71445536,0.00015492,0.16309843
-4.08504252,0.88736887,0.00110683,0.02559146,0.11464776,0.67255419,0.00019193,0.16167969
-4.07903952,0.85013562,0.00102681,0.02593133,0.11374943,0.63770265,0.00023621,0.16288587
-4.07303652,0.82434096,0.00095860,0.02679401,0.11464594,0.61080018,0.00028876,0.16699738
-4.06703352,0.81109988,0.00090313,0.02821974,0.11750402,0.59265426,0.00035066,0.17427347
-4.06103052,0.81139267,0.00086112,0.03024450,0.12247258,0.58397232,0.00042302,0.18494584
-4.05502751,0.82605000,0.00083316,0.03289916,0.12967886,0.58535358,0.00050696,0.19921182
-4.04902451,0.85573726,0.00081961,0.03620845,0.13922429,0.59728077,0.00060358,0.21722706
-4.04302151,0.90093806,0.00082068,0.04018984,0.15118011,0.62011117,0.00071393,0.23909799
-4.03701851,0.96193694,0.00083639,0.04485241,0.16558300,0.65406725,0.00083897,0.26487420
-4.03101551,1.03880182,0.00086654,0.05019565,0.18243067,0.69922678,0.00097955,0.29454091
-4.02501251,1.13136681,0.00091078,0.05620834,0.20167779,0.75551293,0.00113634,0.32801213
-4.01900950,1.23921641,0.00096854,0.06286759,0.22323252,0.82268477,0.00130980,0.36512459
-4.01300650,1.36167215,0.00103905,0.07013802,0.24695370,0.90032893,0.00150012,0.40563321
-4.00700350,1.49778316,0.00112133,0.07797130,0.27264925,0.98785322,0.00170720,0.44920834
-4.00100050,1.64632182,0.00121422,0.08630599,0.30007579,1.08448302,0.00193062,0.49543525
-3.99499750,1.80578594,0.00131636,0.09506782,0.32893986,1.18926142,0.00216958,0.54381636
-3.98899450,1.97440856,0.00142620,0.10417042,0.35890086,1.30105383,0.00242288,0.59377635
-3.98299150,2.15017618,0.00154203,0.11351654,0.38957580,1.41855780,0.00268893,0.64467037
-3.97698849,2.33085605,0.00166198,0.12299969,0.42054593,1.54031842,0.00296572,0.69579542
-3.97098549,2.51403252,0.00178410,0.13250634,0.45136514,1.66474956,0.00325083,0.74640473
-3.96498249,2.69715204,0.00190631,0.14191836,0.48156999,1.79016088,0.00354147,0.79572480
-3.95897949,2.87757597,0.00202653,0.15111586,0.51069105,1.91479007,0.00383452,0.84297468
-3.95297649,3.05263970,0.00214267,0.15998022,0.53826528,2.03683966,0.00412655,0.88738682
-3.94697349,3.21971632,0.00225268,0.16839720,0.56384892,2.15451733,0.00441389,0.92822874
-3.94097049,3.37628262,0.00235462,0.17625996,0.58703048,2.26607841,0.00469274,0.96482469
-3.93496748,3.51998494,0.00244672,0.18347197,0.60744322,2.36986902,0.00495920,0.99657637
-3.92896448,3.64870235,0.00252737,0.18994959,0.62477673,2.46436832,0.00520944,1.02298187
-3.92296148,3.76060456,0.00259525,0.19562424,0.63878693,2.54822819,0.00543972,1.04365189
-3.91695848,3.85420221,0.00264930,0.20044406,0.64930416,2.62030868,0.00564656,1.05832258
-3.91095548,3.92838737,0.00268876,0.20437505,0.65623898,2.67970793,0.00582682,1.06686436
-3.90495248,3.98246271,0.00271324,0.20740157,0.65958530,2.72578527,0.00597779,1.06928627
-3.89894947,4.01615802,0.00272268,0.20952625,0.65942085,2.75817664,0.00609734,1.06573567
-3.89294647,4.02963360,0.00271739,0.21076934,0.65590475,2.77680174,0.00618396,1.05649328
-3.88694347,4.02347042,0.00269801,0.21116753,0.64927245,2.78186275,0.00623687,1.04196372
-3.88094047,3.99864777,0.00266554,0.21077238,0.63982814,2.77383484,0.00625607,1.02266204
-3.87493747,3.95650943,0.00262125,0.20964832,0.62793503,2.75344895,0.00624242,0.99919682
-3.86893447,3.89872000,0.00256672,0.20787052,0.61400387,2.72166773,0.00619765,0.97225051
-3.86293147,3.82721348,0.00250374,0.20552262,0.59848014,2.67965590,0.00612437,0.94255799
-3.85692846,3.74413614,0.00243430,0.20269439,0.58183065,2.62874605,0.00602611,0.91088419
-3.85092546,3.65178634,0.00236051,0.19947959,0.56452987,2.57040167,0.00590726,0.87800160
-3.84492246,3.55255342,0.00228459,0.19597396,0.54704670,2.50617860,0.00577307,0.84466878
-3.83891946,3.44885807,0.00220877,0.19227346,0.52983207,2.43768649,0.00562955,0.81161048
-3.83291646,3.34309621,0.00213527,0.18847277,0.51330793,2.36655149,0.00548342,0.77950010
-3.82691346,3.23758797,0.00206624,0.18466418,0.49785794,2.29438137,0.00534203,0.74894513
-3.82091046,3.13453325,0.00200370,0.18093674,0.48382014,2.22273385,0.00521325,0.72047586
-3.81490745,3.03597462,0.00194954,0.17737562,0.47148174,2.15308900,0.00510532,0.69453761
-3.80890445,2.94376797,0.00190540,0.17406183,0.46107612,2.08682588,0.00502676,0.67148654
-3.80290145,2.85956106,0.00187273,0.17107203,0.45278204,2.02520361,0.00498617,0.65158882
-3.79689845,2.78477926,0.00185267,0.16847841,0.44672466,1.96934684,0.00499211,0.63502302
-3.79089545,2.72061802,0.00184611,0.16634870,0.44297842,1.92023502,0.00505289,0.62188511
-3.78489245,2.66804078,0.00185359,0.16474597,0.44157118,1.87869525,0.00517643,0.61219575
-3.77888944,2.62778119,0.00187534,0.16372846,0.44248934,1.84539782,0.00537000,0.60590912
-3.77288644,2.60034827,0.00191124,0.16334909,0.44568356,1.82085395,0.00564004,0.60292271
-3.76688344,2.58603330,0.00196083,0.16365476,0.45107445,1.80541487,0.00599198,0.60308748
-3.76088044,2.58491713,0.00202332,0.16468546,0.45855803,1.79927189,0.00642997,0.60621771
-3.75487744,2.59687706,0.00209756,0.16647297,0.46801053,1.80245667,0.00695671,0.61210004
-3.74887444,2.62159249,0.00218212,0.16903943,0.47929214,1.81484173,0.00757326,0.62050130
-3.74287144,2.65854909,0.00227524,0.17239562,0.49224965,1.83614083,0.00827880,0.63117473
-3.73686843,2.70704156,0.00237493,0.17653916,0.50671789,1.86590945,0.00907058,0.64386444
-3.73086543,2.76617515,0.00247895,0.18145268,0.52251987,1.90354576,0.00994370,0.65830813
-3.72486243,2.83486703,0.00258490,0.18710206,0.53946594,1.94829245,0.01089111,0.67423799
-3.71885943,2.91184829,0.00269024,0.19343492,0.55735209,1.99924017,0.01190359,0.69138029
-3.71285643,2.99566787,0.00279239,0.20037948,0.57595784,2.05533334,0.01296975,0.70945378
-3.70685343,3.08469991,0.00288873,0.20784399,0.59504404,2.11537905,0.01407625,0.72816743
-3.70085043,3.17715562,0.00297675,0.21571674,0.61435103,2.17805978,0.01520791,0.74721805
-3.69484742,3.27110094,0.00305404,0.22386693,0.63359774,2.24195050,0.01634803,0.76628828
-3.68884442,3.36448098,0.00311844,0.23214631,0.65248184,2.30554054,0.01747877,0.78504545
-3.68284142,3.45515153,0.00316801,0.24039182,0.67068159,2.36726028,0.01858152,0.80314175
-3.67683842,3.54091791,0.00320118,0.24842900,0.68785939,2.42551247,0.01963744,0.82021613
-3.67083542,3.61958052,0.00321674,0.25607636,0.70366722,2.47870762,0.02062797,0.83589803
-3.66483242,3.68898612,0.00321391,0.26315036,0.71775392,2.52530245,0.02153542,0.84981312
-3.65882941,3.74708337,0.00319235,0.26947102,0.72977415,2.56384043,0.02234355,0.86159097
-3.65282641,3.79198045,0.00315220,0.27486785,0.73939858,2.59299261,0.02303813,0.87087433
-3.64682341,3.82200266,0.00309404,0.27918589,0.74632506,2.61159736,0.02360753,0.87732967
-3.64082041,3.83574720,0.00301894,0.28229156,0.75029004,2.61869718,0.02404315,0.88065857
-3.63481741,3.83213269,0.00292836,0.28407816,0.75107980,2.61357081,0.02433991,0.88060920
-3.62881441,3.81044075,0.00282415,0.28447053,0.74854070,2.59575910,0.02449650,0.87698733
-3.62281141,3.77034746,0.00270851,0.28342890,0.74258793,2.56508330,0.02451564,0.86966625
-3.61680840,3.71194281,0.00258390,0.28095144,0.73321231,2.52165461,0.02440416,0.85859484
-3.61080540,3.63573681,0.00245299,0.27707563,0.72048443,2.46587436,0.02417292,0.84380340
-3.60480240,3.54265153,0.00231859,0.27187810,0.70455603,2.39842469,0.02383665,0.82540669
-3.59879940,3.43399910,0.00218357,0.26547311,0.68565838,2.32024975,0.02341364,0.80360399
-3.59279640,3.31144626,0.00205081,0.25800953,0.66409754,2.23252822,0.02292530,0.77867589
-3.58679340,3.17696675,0.00192311,0.24966661,0.64024677,2.13663826,0.02239556,0.75097806
-3.58079040,3.03278346,0.00180311,0.24064851,0.61453620,2.03411614,0.02185027,0.72093203
-3.57478739,2.88130250,0.00169330,0.23117795,0.58744041,1.92661034,0.02131640,0.68901339
-3.56878439,2.72504205,0.00159588,0.22148911,0.55946411,1.81583296,0.02082130,0.65573791
-3.56278139,2.56655859,0.00151280,0.21182017,0.53112683,1.70351038,0.02039182,0.62164616
-3.55677839,2.40837354,0.00144567,0.20240564,0.50294701,1.59133494,0.02005350,0.58728721
-3.55077539,2.25290289,0.00139573,0.19346891,0.47542626,1.48091953,0.01982971,0.55320214
-3.54477239,2.10239249,0.00136386,0.18521517,0.44903430,1.37375663,0.01974089,0.51990810
-3.53876938,1.95886105,0.00135056,0.17782498,0.42419525,1.27118304,0.01980378,0.48788333
-3.53276638,1.82405273,0.00135591,0.17144881,0.40127571,1.17435133,0.02003085,0.45755391
-3.52676338,1.69940044,0.00137959,0.16620247,0.38057499,1.08420880,0.02042971,0.42928270
-3.52076038,1.58600089,0.00142090,0.16216393,0.36231787,1.00148399,0.02100275,0.40336063
-3.51475738,1.48460150,0.00147874,0.15937122,0.34665004,0.92668114,0.02174688,0.38000085
-3.50875438,1.39559924,0.00155163,0.15782185,0.33363629,0.86008203,0.02265341,0.35933572
-3.50275138,1.31905067,0.00163778,0.15747340,0.32326155,0.80175478,0.02370819,0.34141669
-3.49674837,1.25469251,0.00173506,0.15824548,0.31543446,0.75156895,0.02489181,0.32621697
-3.49074537,1.20197133,0.00184108,0.16002292,0.30999352,0.70921592,0.02618004,0.31363679
-3.48474237,1.16008105,0.00195322,0.16266003,0.30671539,0.67423363,0.02754443,0.30351109
-3.47873937,1.12800662,0.00206870,0.16598577,0.30532503,0.64603449,0.02895305,0.29561899
-3.47273637,1.10457219,0.00218463,0.16980978,0.30550731,0.62393551,0.03037138,0.28969507
-3.46673337,1.08849183,0.00229808,0.17392892,0.30691971,0.60718932,0.03176327,0.28544158
-3.46073037,1.07842130,0.00240615,0.17813416,0.30920554,0.59501517,0.03309205,0.28254143
-3.45472736,1.07300876,0.00250604,0.18221759,0.31200736,0.58662876,0.03432162,0.28067134
-3.44872436,1.07094313,0.00259514,0.18597932,0.31497997,0.58127012,0.03541752,0.27951474
-3.44272136,1.07099818,0.00267107,0.18923397,0.31780269,0.57822841,0.03634808,0.27877391
-3.43671836,1.07207136,0.00273177,0.19181657,0.32019038,0.57686331,0.03708533,0.27818102
-3.43071536,1.07321583,0.00277553,0.19358769,0.32190290,0.57662206,0.03760591,0.27750773
-3.42471236,1.07366512,0.00280109,0.19443754,0.32275263,0.57705190,0.03789173,0.27657287
-3.41870935,1.07284950,0.00280759,0.19428898,0.32260988,0.57780773,0.03793057,0.27524824
-3.41270635,1.07040385,0.00279465,0.19309926,0.32140592,0.57865458,0.03771630,0.27346206
-3.40670335,1.06616697,0.00276235,0.19086053,0.31913368,0.57946541,0.03724904,0.27120025
-3.40070035,1.06017254,0.00271124,0.18759907,0.31584594,0.58021413,0.03653500,0.26850524
-3.39469735,1.05263236,0.00264226,0.18337331,0.31165126,0.58096443,0.03558618,0.26547273
-3.38869435,1.04391274,0.00255677,0.17827069,0.30670786,0.58185513,0.03441979,0.26224615
-3.38269135,1.03450514,0.00245644,0.17240363,0.30121547,0.58308248,0.03305760,0.25900936
-3.37668834,1.02499237,0.00234322,0.16590470,0.29540579,0.58488057,0.03152509,0.25597766
-3.37068534,1.01601191,0.00221924,0.15892123,0.28953176,0.58750052,0.02985051,0.25338755
-3.36468234,1.00821787,0.00208679,0.15160956,0.28385610,0.59118955,0.02806396,0.25148557
-3.35867934,1.00224323,0.00194819,0.14412921,0.27863962,0.59617082,0.02619636,0.25051659
-3.35267634,0.99866390,0.00180577,0.13663724,0.27412966,0.60262489,0.02427852,0.25071208
-3.34667334,0.99796620,0.00166176,0.12928287,0.27054926,0.61067377,0.02234029,0.25227868
-3.34067034,1.00051878,0.00151826,0.12220271,0.26808728,0.62036808,0.02040972,0.25538758
-3.33466733,1.00655048,0.00137720,0.11551666,0.26689001,0.63167796,0.01851248,0.26016502
-3.32866433,1.01613447,0.00124029,0.10932461,0.26705443,0.64448812,0.01667129,0.26668439
-3.32266133,1.02917968,0.00110896,0.10370409,0.26862358,0.65859706,0.01490561,0.27496015
-3.31665833,1.04542939,0.00098443,0.09870887,0.27158390,0.67372062,0.01323136,0.28494392
-3.31065533,1.06446710,0.00086761,0.09436841,0.27586491,0.68949948,0.01166092,0.29652286
-3.30465233,1.08572921,0.00075916,0.09068839,0.28134109,0.70551029,0.01020314,0.30952051
-3.29864932,1.10852395,0.00065949,0.08765191,0.28783596,0.72127986,0.00886353,0.32370010
-3.29264632,1.13205561,0.00056880,0.08522156,0.29512801,0.73630168,0.00764454,0.33877026
-3.28664332,1.15545294,0.00048706,0.08334211,0.30295857,0.75005408,0.00654587,0.35439299
-3.28064032,1.17780061,0.00041407,0.08194364,0.31104102,0.76201904,0.00556486,0.37019366
-3.27463732,1.19817229,0.00034949,0.08094507,0.31907113,0.77170102,0.00469690,0.38577258
-3.26863432,1.21566403,0.00029286,0.08025793,0.32673808,0.77864477,0.00393586,0.40071795
-3.26263132,1.22942661,0.00024365,0.07979015,0.33373581,0.78245157,0.00327445,0.41461942
-3.25662831,1.23869551,0.00020125,0.07944973,0.33977413,0.78279305,0.00270463,0.42708206
-3.25062531,1.24281752,0.00016503,0.07914836,0.34458933,0.77942229,0.00221792,0.43773986
-3.24462231,1.24127277,0.00013436,0.07880452,0.34795370,0.77218163,0.00180574,0.44626849
-3.23861931,1.23369174,0.00010861,0.07834629,0.34968377,0.76100701,0.00145961,0.45239661
-3.23261631,1.21986645,0.00008716,0.07771365,0.34964681,0.74592891,0.00117135,0.45591538
-3.22661331,1.19975564,0.00006944,0.07686012,0.34776554,0.72706982,0.00093327,0.45668569
-3.22061031,1.17348408,0.00005493,0.07575399,0.34402070,0.70463857,0.00073824,0.45464295
-3.21460730,1.14133598,0.00004314,0.07437878,0.33845151,0.67892187,0.00057977,0.44979903
-3.20860430,1.10374312,0.00003364,0.07273320,0.33115411,0.65027352,0.00045205,0.44224161
-3.20260130,1.06126838,0.00002604,0.07083054,0.32227793,0.61910189,0.00034993,0.43213064
-3.19659830,1.01458540,0.00002001,0.06869757,0.31202029,0.58585611,0.00026894,0.41969245
-3.19059530,0.96445532,0.00001527,0.06637297,0.30061944,0.55101179,0.00020521,0.40521150
-3.18459230,0.91170166,0.00001157,0.06390540,0.28834634,0.51505669,0.00015546,0.38902036
-3.17858929,0.85718436,0.00000870,0.06135133,0.27549550,0.47847691,0.00011693,0.37148819
-3.17258629,0.80177390,0.00000650,0.05877267,0.26237532,0.44174415,0.00008732,0.35300845
-3.16658329,0.74632656,0.00000482,0.05623426,0.24929812,0.40530448,0.00006475,0.33398601
-3.16058029,0.69166150,0.00000355,0.05380139,0.23657040,0.36956874,0.00004768,0.31482453
-3.15457729,0.63854047,0.00000260,0.05153742,0.22448349,0.33490504,0.00003488,0.29591425
-3.14857429,0.58765062,0.00000189,0.04950150,0.21330501,0.30163331,0.00002536,0.27762081
-3.14257129,0.53959087,0.00000137,0.04774646,0.20327123,0.27002197,0.00001836,0.26027539
-3.13656828,0.49486188,0.00000099,0.04631712,0.19458064,0.24028674,0.00001326,0.24416645
-3.13056528,0.45385995,0.00000072,0.04524872,0.18738887,0.21259129,0.00000961,0.22953322
-3.12456228,0.41687450,0.00000053,0.04456583,0.18180493,0.18704974,0.00000706,0.21656111
-3.11855928,0.38408921,0.00000040,0.04428153,0.17788898,0.16373058,0.00000536,0.20537911
-3.11255628,0.35558629,0.00000032,0.04439707,0.17565159,0.14266190,0.00000434,0.19605905
-3.10655328,0.33135374,0.00000028,0.04490179,0.17505435,0.12383757,0.00000388,0.18861668
-3.10055028,0.31129504,0.00000027,0.04577352,0.17601205,0.10722407,0.00000393,0.18301453
-3.09454727,0.29524092,0.00000030,0.04697931,0.17839595,0.09276783,0.00000449,0.17916620
-3.08854427,0.28296278,0.00000036,0.04847646,0.18203844,0.08040258,0.00000561,0.17694197
-3.08254127,0.27418724,0.00000046,0.05021395,0.18673868,0.07005683,0.00000738,0.17617556
-3.07653827,0.26861141,0.00000059,0.05213405,0.19226909,0.06166088,0.00000997,0.17667165
-3.07053527,0.26591848,0.00000079,0.05417427,0.19838267,0.05515357,0.00001359,0.17821402
-3.06453227,0.26579312,0.00000104,0.05626941,0.20482075,0.05048822,0.00001855,0.18057404
-3.05852926,0.26793634,0.00000138,0.05835372,0.21132101,0.04763804,0.00002525,0.18351920
-3.05252626,0.27207941,0.00000181,0.06036318,0.21762563,0.04660045,0.00003418,0.18682147
-3.04652326,0.27799629,0.00000237,0.06223771,0.22348911,0.04740060,0.00004597,0.19026519
-3.04052026,0.28551446,0.00000308,0.06392328,0.22868575,0.05009367,0.00006143,0.19365435
-3.03451726,0.29452342,0.00000398,0.06537386,0.23301630,0.05476600,0.00008151,0.19681891
-3.02851426,0.30498091,0.00000511,0.06655314,0.23631375,0.06153499,0.00010738,0.19962005
-3.02251126,0.31691617,0.00000651,0.06743592,0.23844795,0.07054748,0.00014046,0.20195419
-3.01650825,0.33043030,0.00000823,0.06800914,0.23932889,0.08197683,0.00018243,0.20375555
-3.01050525,0.34569334,0.00001033,0.06827253,0.23890859,0.09601834,0.00023523,0.20499728
-3.00450225,0.36293812,0.00001288,0.06823874,0.23718148,0.11288324,0.00030114,0.20569109
-2.99849925,0.38245080,0.00001595,0.06793312,0.23418328,0.13279111,0.00038275,0.20588537
-2.99249625,0.40455830,0.00001961,0.06739299,0.22998843,0.15596087,0.00048299,0.20566185
-2.98649325,0.42961287,0.00002395,0.06666643,0.22470626,0.18260051,0.00060512,0.20513101
-2.98049025,0.45797426,0.00002903,0.06581082,0.21847596,0.21289569,0.00075270,0.20442640
-2.97448724,0.48998987,0.00003495,0.06489087,0.21146065,0.24699754,0.00092956,0.20369798
-2.96848424,0.52597381,0.00004178,0.06397645,0.20384079,0.28501015,0.00113974,0.20310491
-2.96248124,0.56618532,0.00004960,0.06314022,0.19580726,0.32697795,0.00138742,0.20280798
-2.95647824,0.61080771,0.00005847,0.06245511,0.18755423,0.37287370,0.00167683,0.20296198
-2.95047524,0.65992847,0.00006845,0.06199170,0.17927238,0.42258761,0.00201208,0.20370832
-2.94447224,0.71352166,0.00007958,0.06181575,0.17114241,0.47591808,0.00239705,0.20516825
-2.93846923,0.77143333,0.00009189,0.06198573,0.16332936,0.53256472,0.00283522,0.20743689
-2.93246623,0.83337089,0.00010536,0.06255062,0.15597775,0.59212415,0.00332944,0.21057826
-2.92646323,0.89889704,0.00011998,0.06354793,0.14920774,0.65408913,0.00388180,0.21462161
-2.92046023,0.96742891,0.00013569,0.06500211,0.14311241,0.71785125,0.00449337,0.21955915
-2.91445723,1.03824262,0.00015241,0.06692326,0.13775618,0.78270751,0.00516402,0.22534515
-2.90845423,1.11048356,0.00017004,0.06930633,0.13317436,0.84787087,0.00589224,0.23189658
-2.90245123,1.18318213,0.00018842,0.07213079,0.12937380,0.91248461,0.00667500,0.23909523
-2.89644822,1.25527470,0.00020738,0.07536066,0.12633446,0.97564024,0.00750758,0.24679109
-2.89044522,1.32562907,0.00022673,0.07894522,0.12401194,1.03639850,0.00838353,0.25480702
-2.88444222,1.39307374,0.00024624,0.08282000,0.12234060,1.09381273,0.00929463,0.26294439
-2.87843922,1.45642993,0.00026567,0.08690836,0.12123730,1.14695395,0.01023095,0.27098955
-2.87243622,1.51454514,0.00028477,0.09112341,0.12060546,1.19493660,0.01118096,0.27872087
-2.86643322,1.56632707,0.00030329,0.09537036,0.12033935,1.23694405,0.01213169,0.28591601
-2.86043022,1.61077663,0.00032097,0.09954913,0.12032843,1.27225287,0.01306902,0.29235923
-2.85442721,1.64701864,0.00033758,0.10355719,0.12046154,1.30025479,0.01397799,0.29784854
-2.84842421,1.67432918,0.00035291,0.10729252,0.12063087,1.32047572,0.01484319,0.30220222
-2.84242121,1.69215843,0.00036676,0.11065670,0.12073562,1.33259063,0.01564914,0.30526471
-2.83641821,1.70014824,0.00037901,0.11355774,0.12068513,1.33643418,0.01638081,0.30691160
-2.83041521,1.69814361,0.00038956,0.11591297,0.12040160,1.33200627,0.01702403,0.30705344
-2.82441221,1.68619798,0.00039838,0.11765146,0.11982215,1.31947259,0.01756598,0.30563850
-2.81840920,1.66457183,0.00040549,0.11871615,0.11890037,1.29915999,0.01799561,0.30265421
-2.81240620,1.63372506,0.00041100,0.11906555,0.11760720,1.27154709,0.01830401,0.29812729
-2.80640320,1.59430339,0.00041507,0.11867491,0.11593124,1.23725036,0.01848475,0.29212266
-2.80040020,1.54711928,0.00041794,0.11753675,0.11387845,1.19700644,0.01853406,0.28474122
-2.79439720,1.49312844,0.00041989,0.11566093,0.11147139,1.15165129,0.01845105,0.27611639
-2.78839420,1.43340254,0.00042129,0.11307411,0.10874782,1.10209706,0.01823767,0.26640988
-2.78239120,1.36909943,0.00042255,0.10981859,0.10575898,1.04930748,0.01789874,0.25580657
-2.77638819,1.30143174,0.00042412,0.10595079,0.10256741,0.99427279,0.01744174,0.24450881
-2.77038519,1.23163508,0.00042648,0.10153921,0.09924450,0.93798479,0.01687656,0.23273038
-2.76438219,1.16093678,0.00043013,0.09666216,0.09586780,0.88141309,0.01621526,0.22069024
-2.75837919,1.09052613,0.00043555,0.09140521,0.09251817,0.82548302,0.01547163,0.20860625
-2.75237619,1.02152705,0.00044322,0.08585856,0.08927689,0.77105585,0.01466081,0.19668918
-2.74637319,0.95497379,0.00045358,0.08011443,0.08622277,0.71891184,0.01379886,0.18513707
-2.74037019,0.89179028,0.00046700,0.07426461,0.08342937,0.66973634,0.01290232,0.17413011
-2.73436718,0.83277355,0.00048380,0.06839809,0.08096242,0.62410924,0.01198783,0.16382629
-2.72836418,0.77858147,0.00050419,0.06259913,0.07887752,0.58249782,0.01107170,0.15435776
-2.72236118,0.72972496,0.00052829,0.05694560,0.07721817,0.54525300,0.01016968,0.14582810
-2.71635818,0.68656465,0.00055610,0.05150771,0.07601419,0.51260885,0.00929661,0.13831054
-2.71035518,0.64931181,0.00058748,0.04634716,0.07528063,0.48468531,0.00846628,0.13184709
-2.70435218,0.61803339,0.00062219,0.04151670,0.07501717,0.46149365,0.00769129,0.12644863
-2.69834917,0.59266081,0.00065982,0.03706007,0.07520804,0.44294461,0.00698301,0.12209597
-2.69234617,0.57300201,0.00069988,0.03301224,0.07582248,0.42885871,0.00635153,0.11874166
-2.68634317,0.55875636,0.00074172,0.02939996,0.07681573,0.41897835,0.00580577,0.11631268
-2.68034017,0.54953181,0.00078461,0.02624252,0.07813048,0.41298143,0.00535353,0.11471376
-2.67433717,0.54486371,0.00082771,0.02355263,0.07969886,0.41049584,0.00500162,0.11383132
-2.66833417,0.54423461,0.00087015,0.02133745,0.08144470,0.41111453,0.00475595,0.11353772
-2.66233117,0.54709447,0.00091099,0.01959948,0.08328620,0.41441058,0.00462166,0.11369599
-2.65632816,0.55288050,0.00094928,0.01833756,0.08513877,0.41995191,0.00460324,0.11416451
-2.65032516,0.56103610,0.00098411,0.01754764,0.08691796,0.42731502,0.00470453,0.11480183
-2.64432216,0.57102816,0.00101459,0.01722345,0.08854244,0.43609756,0.00492881,0.11547124
-2.63831916,0.58236234,0.00103993,0.01735697,0.08993683,0.44592904,0.00527873,0.11604510
-2.63231616,0.59459562,0.00105943,0.01793870,0.09103438,0.45647968,0.00575627,0.11640870
-2.62631316,0.60734606,0.00107252,0.01895779,0.09177924,0.46746693,0.00636258,0.11646361
-2.62031016,0.62029924,0.00107878,0.02040189,0.09212843,0.47865959,0.00709789,0.11613042
-2.61430715,0.63321160,0.00107794,0.02225693,0.09205332,0.48987944,0.00796125,0.11535070
-2.60830415,0.64591037,0.00106992,0.02450676,0.09154064,0.50100057,0.00895034,0.11408839
-2.60230115,0.65829071,0.00105480,0.02713267,0.09059287,0.51194641,0.01006129,0.11233028
