energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.07653827,1.15363170,0.01189963,0.04674208,0.29442903,0.84647453,0.00592880,0.03585200,0.13372142,0.00794855
-3.07053527,1.15081959,0.01235004,0.04868483,0.27170773,0.85323268,0.00595904,0.03561064,0.13126436,0.00818308
-3.06453227,1.16127946,0.01293793,0.05105584,0.25252593,0.87000444,0.00605149,0.03580095,0.13020520,0.00850305
-3.05852926,1.18466471,0.01365580,0.05382783,0.23680754,0.89657510,0.00620451,0.03641151,0.13050033,0.00890376
-3.05252626,1.22037907,0.01449310,0.05696282,0.22441179,0.93254786,0.00641500,0.03742261,0.13207412,0.00937862
-3.04652326,1.26759830,0.01543635,0.06041283,0.21514271,0.97735716,0.00667849,0.03880691,0.13482200,0.00991931
-3.04052026,1.32529586,0.01646950,0.06412097,0.20875892,1.03028489,0.00698928,0.04053028,0.13861428,0.01051593
-3.03451726,1.39227189,0.01757427,0.06802277,0.20498357,1.09047921,0.00734059,0.04255279,0.14330059,0.01115722
-3.02851426,1.46718528,0.01873060,0.07204786,0.20351391,1.15697579,0.00772469,0.04482973,0.14871476,0.01183087
-3.02251126,1.54858829,0.01991723,0.07612178,0.20403058,1.22872140,0.00813314,0.04731281,0.15468017,0.01252379
-3.01650825,1.63496330,0.02111230,0.08016810,0.20620624,1.30459955,0.00855694,0.04995138,0.16101526,0.01322247
-3.01050525,1.72476113,0.02229396,0.08411054,0.20971364,1.38345794,0.00898683,0.05269376,0.16753923,0.01391335
-3.00450225,1.81644035,0.02344107,0.08787524,0.21423289,1.46413738,0.00941345,0.05548850,0.17407757,0.01458321
-2.99849925,1.90850685,0.02453389,0.09139293,0.21945801,1.54550162,0.00982761,0.05828578,0.18046743,0.01521956
-2.99249625,1.99955263,0.02555467,0.09460110,0.22510272,1.62646749,0.01022052,0.06103869,0.18656258,0.01581097
-2.98649325,2.08829294,0.02648831,0.09744583,0.23090537,1.70603443,0.01058401,0.06370447,0.19223776,0.01634744
-2.98049025,2.17360042,0.02732277,0.09988349,0.23663306,1.78331258,0.01091073,0.06624560,0.19739226,0.01682071
-2.97448724,2.25453511,0.02804953,0.10188203,0.24208495,1.85754826,0.01119434,0.06863082,0.20195264,0.01722447
-2.96848424,2.33036899,0.02866379,0.10342188,0.24709464,1.92814574,0.01142967,0.07083585,0.20587436,0.01755452
-2.96248124,2.40060388,0.02916458,0.10449637,0.25153165,1.99468421,0.01161284,0.07284393,0.20914227,0.01780891
-2.95647824,2.46498153,0.02955468,0.10511172,0.25530201,2.05692886,0.01174133,0.07464608,0.21176998,0.01798792
-2.95047524,2.52348503,0.02984038,0.10528646,0.25834790,2.11483515,0.01181399,0.07624105,0.21379796,0.01809397
-2.94447224,2.57633117,0.03003110,0.10505045,0.26064630,2.16854566,0.01183109,0.07763496,0.21529051,0.01813146
-2.93846923,2.62395321,0.03013882,0.10444342,0.26220679,2.21837916,0.01179418,0.07884067,0.21633174,0.01810653
-2.93246623,2.66697476,0.03017742,0.10351310,0.26306854,2.26481179,0.01170605,0.07987680,0.21702063,0.01802673
-2.92646323,2.70617502,0.03016193,0.10231310,0.26329640,2.30845098,0.01157057,0.08076655,0.21746545,0.01790067
-2.92046023,2.74244708,0.03010773,0.10090056,0.26297646,2.35000267,0.01139246,0.08153628,0.21777772,0.01773758
-2.91445723,2.77675043,0.03002971,0.09933366,0.26221110,2.39023332,0.01117715,0.08221397,0.21806608,0.01754688
-2.90845423,2.81006011,0.02994149,0.09766924,0.26111369,2.42992815,0.01093053,0.08282759,0.21843034,0.01733778
-2.90245123,2.84331459,0.02985471,0.09596043,0.25980317,2.46984755,0.01065870,0.08340348,0.21895588,0.01711882
-2.89644822,2.87736487,0.02977840,0.09425461,0.25839873,2.51068372,0.01036777,0.08396482,0.21970889,0.01689752
-2.89044522,2.91292747,0.02971852,0.09259168,0.25701480,2.55301984,0.01006362,0.08453031,0.22073258,0.01668009
-2.88444222,2.95054357,0.02967768,0.09100269,0.25575651,2.59729370,0.00975170,0.08511300,0.22204454,0.01647116
-2.87843922,2.99054650,0.02965499,0.08950906,0.25471579,2.64376788,0.00943693,0.08571954,0.22363546,0.01627364
-2.87243622,3.03303944,0.02964615,0.08812220,0.25396835,2.69250815,0.00912349,0.08634972,0.22546927,0.01608869
-2.86643322,3.07788438,0.02964368,0.08684375,0.25357154,2.74337125,0.00881480,0.08699639,0.22748469,0.01591569
-2.86043022,3.12470321,0.02963739,0.08566622,0.25356320,2.79600288,0.00851349,0.08764578,0.22959813,0.01575243
-2.85442721,3.17289088,0.02961488,0.08457419,0.25396146,2.84984608,0.00822136,0.08827822,0.23170779,0.01559526
-2.84842421,3.22163991,0.02956225,0.08354583,0.25476561,2.90415971,0.00793951,0.08886915,0.23369876,0.01543941
-2.84242121,3.26997513,0.02946488,0.08255477,0.25595773,2.95804604,0.00766838,0.08939039,0.23544887,0.01527927
-2.83641821,3.31679681,0.02930814,0.08157212,0.25750510,3.01048616,0.00740789,0.08981171,0.23683494,0.01510879
-2.83041521,3.36092989,0.02907823,0.08056864,0.25936326,3.06038137,0.00715763,0.09010242,0.23773915,0.01492183
-2.82441221,3.40117681,0.02876290,0.07951684,0.26147942,3.10659849,0.00691700,0.09023303,0.23805520,0.01471255
-2.81840920,3.43637129,0.02835207,0.07839294,0.26379608,3.14801669,0.00668538,0.09017685,0.23769391,0.01447573
-2.81240620,3.46543027,0.02783836,0.07717862,0.26625474,3.18357382,0.00646233,0.08991146,0.23658801,0.01420710
-2.80640320,3.48740158,0.02721750,0.07586241,0.26879931,3.21230973,0.00624770,0.08941988,0.23469583,0.01390358
-2.80040020,3.50150506,0.02648852,0.07444073,0.27137929,3.23340474,0.00604185,0.08869157,0.23200378,0.01356345
-2.79439720,3.50716537,0.02565388,0.07291841,0.27395237,3.24621170,0.00584567,0.08772299,0.22852745,0.01318646
-2.78839420,3.50403508,0.02471934,0.07130884,0.27648644,3.25028010,0.00566072,0.08651789,0.22431132,0.01277389
-2.78239120,3.49200745,0.02369373,0.06963357,0.27896090,3.24537178,0.00548920,0.08508720,0.21942710,0.01232844
-2.77638819,3.47121856,0.02258861,0.06792157,0.28136724,3.23146754,0.00533403,0.08344859,0.21397087,0.01185419
-2.77038519,3.44203934,0.02141779,0.06620801,0.28370885,3.20876516,0.00519873,0.08162577,0.20805907,0.01135638
-2.76438219,3.40505817,0.02019683,0.06453283,0.28600025,3.17766911,0.00508737,0.07964748,0.20182373,0.01084121
-2.75837919,3.36105555,0.01894242,0.06293899,0.28826557,3.13877295,0.00500445,0.07754640,0.19540705,0.01031557
-2.75237619,3.31097239,0.01767180,0.06147064,0.29053664,3.09283587,0.00495477,0.07535782,0.18895570,0.00978678
-2.74637319,3.25587379,0.01640223,0.06017121,0.29285076,3.04075445,0.00494319,0.07311839,0.18261523,0.00926230
-2.74037019,3.19691033,0.01515041,0.05908167,0.29524812,2.98353154,0.00497455,0.07086487,0.17652461,0.00874947
-2.73436718,3.13527881,0.01393207,0.05823875,0.29776939,2.92224366,0.00505337,0.06863289,0.17081152,0.00825527
-2.72836418,3.07218436,0.01276159,0.05767362,0.30045327,2.85800853,0.00518372,0.06645601,0.16558826,0.00778607
-2.72236118,3.00880564,0.01165172,0.05741068,0.30333447,2.79195417,0.00536901,0.06436486,0.16094884,0.00734752
-2.71635818,2.94626444,0.01061345,0.05746691,0.30644201,2.72519068,0.00561181,0.06238654,0.15696699,0.00694437
-2.71035518,2.88560096,0.00965589,0.05785140,0.30979812,2.65878584,0.00591373,0.06054420,0.15369550,0.00658043
-2.70435218,2.82775539,0.00878638,0.05856550,0.31341766,2.59374506,0.00627531,0.05885696,0.15116665,0.00625855
-2.69834917,2.77355610,0.00801059,0.05960324,0.31730821,2.53099629,0.00669592,0.05733987,0.14939381,0.00598063
-2.69234617,2.72371462,0.00733270,0.06095218,0.32147077,2.47137976,0.00717376,0.05600425,0.14837402,0.00574770
-2.68634317,2.67882678,0.00675572,0.06259456,0.32590090,2.41564266,0.00770588,0.05485802,0.14809146,0.00556003
-2.68034017,2.63937940,0.00628174,0.06450880,0.33059036,2.36443809,0.00828826,0.05390620,0.14852153,0.00541727
-2.67433717,2.60576157,0.00591231,0.06667108,0.33552903,2.31832785,0.00891589,0.05315153,0.14963529,0.00531859
-2.66833417,2.57827912,0.00564871,0.06905713,0.34070690,2.27778804,0.00958298,0.05259502,0.15140414,0.00526287
-2.66233117,2.55717109,0.00549232,0.07164396,0.34611597,2.24321671,0.01028317,0.05223655,0.15380427,0.00524884
-2.65632816,2.54262656,0.00544487,0.07441152,0.35175197,2.21494243,0.01100972,0.05207536,0.15682077,0.00527528
-2.65032516,2.53480059,0.00550866,0.07734419,0.35761556,2.19323278,0.01175578,0.05211053,0.16045107,0.00534112
-2.64432216,2.53382773,0.00568675,0.08043200,0.36371296,2.17830195,0.01251467,0.05234124,0.16470757,0.00544554
-2.63831916,2.53983202,0.00598302,0.08367146,0.37005599,2.17031641,0.01328011,0.05276698,0.16961917,0.00558814
-2.63231616,2.55293262,0.00640223,0.08706604,0.37666119,2.16939815,0.01404648,0.05338759,0.17523170,0.00576887
-2.62631316,2.57324428,0.00694990,0.09062611,0.38354839,2.17562502,0.01480896,0.05420317,0.18160707,0.00598814
-2.62031016,2.60087252,0.00763218,0.09436845,0.39073842,2.18902797,0.01556373,0.05521386,0.18882114,0.00624671
-2.61430715,2.63590350,0.00845559,0.09831530,0.39825035,2.20958525,0.01630802,0.05641944,0.19696045,0.00654567
-2.60830415,2.67838915,0.00942671,0.10249289,0.40609828,2.23721393,0.01704014,0.05781897,0.20611781,0.00688630
-2.60230115,2.72832831,0.01055179,0.10692964,0.41428789,2.27175931,0.01775945,0.05941023,0.21638692,0.00726994
-2.59629815,2.78564504,0.01183628,0.11165398,0.42281308,2.31298303,0.01846619,0.06118920,0.22785642,0.00769781
-2.59029515,2.85016549,0.01328435,0.11669197,0.43165279,2.36055075,0.01916135,0.06314952,0.24060333,0.00817084
-2.58429215,2.92159485,0.01489835,0.12206482,0.44076837,2.41402057,0.01984638,0.06528199,0.25468646,0.00868947
-2.57828914,2.99949613,0.01667830,0.12778643,0.45010166,2.47283323,0.02052294,0.06757413,0.27014004,0.00925343
-2.57228614,3.08327228,0.01862140,0.13386100,0.45957393,2.53630511,0.02119259,0.07000985,0.28696773,0.00986160
-2.56628314,3.17215330,0.02072150,0.14028105,0.46908585,2.60362505,0.02185651,0.07256923,0.30513761,0.01051179
-2.56028014,3.26518955,0.02296876,0.14702572,0.47851857,2.67385580,0.02251516,0.07522851,0.32457823,0.01120066
-2.55427714,3.36125243,0.02534929,0.15405966,0.48773586,2.74594055,0.02316810,0.07796016,0.34517601,0.01192361
-2.54827414,3.45904297,0.02784498,0.16133251,0.49658728,2.81871500,0.02381377,0.08073320,0.36677435,0.01267468
-2.54227114,3.55710875,0.03043342,0.16877901,0.50491235,2.89092487,0.02444939,0.08351364,0.38917428,0.01344666
-2.53626813,3.65386893,0.03308800,0.17631989,0.51254535,2.96124864,0.02507096,0.08626512,0.41213700,0.01423107
-2.53026513,3.74764676,0.03577814,0.18386333,0.51932076,3.02832484,0.02567333,0.08894969,0.43538816,0.01501829
-2.52426213,3.83670871,0.03846970,0.19130724,0.52507888,3.09078315,0.02625034,0.09152869,0.45862368,0.01579779
-2.51825913,3.91930876,0.04112559,0.19854203,0.52967164,3.14727820,0.02679518,0.09396375,0.48151713,0.01655831
-2.51225613,3.99373608,0.04370649,0.20545386,0.53296800,3.19652470,0.02730063,0.09621784,0.50372819,0.01728813
-2.50625313,4.05836448,0.04617172,0.21192837,0.53485899,3.23733265,0.02775955,0.09825631,0.52491204,0.01797542
-2.50025013,4.11170128,0.04848026,0.21785450,0.53526202,3.26864116,0.02816531,0.10004792,0.54472921,0.01860855
-2.49424712,4.15243372,0.05059179,0.22312844,0.53412423,3.28954937,0.02851223,0.10156581,0.56285555,0.01917641
-2.48824412,4.17947091,0.05246786,0.22765745,0.53142490,3.29934335,0.02879611,0.10278831,0.57899179,0.01966881
-2.48224112,4.19197936,0.05407299,0.23136339,0.52717660,3.29751753,0.02901462,0.10369967,0.59287255,0.02007677
-2.47623812,4.18941066,0.05537576,0.23418580,0.52142521,3.28379003,0.02916769,0.10429053,0.60427409,0.02039282
-2.47023512,4.17152003,0.05634982,0.23608443,0.51424878,3.25811088,0.02925776,0.10455827,0.61302081,0.02061126
-2.46423212,4.13837486,0.05697474,0.23704106,0.50575513,3.22066301,0.02929003,0.10450703,0.61899006,0.02072837
-2.45822911,4.09035291,0.05723676,0.23706056,0.49607852,3.17185571,0.02927251,0.10414761,0.62211511,0.02074255
-2.45222611,4.02813018,0.05712926,0.23617106,0.48537541,3.11231096,0.02921593,0.10349705,0.62238622,0.02065436
-2.44622311,3.95265895,0.05665305,0.23442340,0.47381941,3.04284302,0.02913364,0.10257808,0.61984991,0.02046656
-2.44022011,3.86513697,0.05581646,0.23188966,0.46159580,2.96443226,0.02904124,0.10141830,0.61460626,0.02018403
-2.43421711,3.76696907,0.05463508,0.22866095,0.44889564,2.87819417,0.02895621,0.10004923,0.60680472,0.01981360
-2.42821411,3.65972273,0.05313144,0.22484462,0.43590990,2.78534491,0.02889735,0.09850525,0.59663837,0.01936387
-2.42221111,3.54507959,0.05133432,0.22056084,0.42282363,2.68716466,0.02888420,0.09682244,0.58433716,0.01884498
-2.41620810,3.42478476,0.04927797,0.21593882,0.40981050,2.58496031,0.02893638,0.09503734,0.57016032,0.01826826
-2.41020510,3.30059598,0.04700123,0.21111275,0.39702791,2.48002898,0.02907285,0.09318580,0.55438829,0.01764595
-2.40420210,3.17423460,0.04454639,0.20621776,0.38461279,2.37362355,0.02931122,0.09130183,0.53731460,0.01699085
-2.39819910,3.04734026,0.04195822,0.20138589,0.37267829,2.26692165,0.02966699,0.08941655,0.51923793,0.01631595
-2.39219610,2.92143079,0.03928280,0.19674230,0.36131136,2.16099904,0.03015293,0.08755732,0.50045478,0.01563415
-2.38619310,2.79786876,0.03656654,0.19240199,0.35057142,2.05680820,0.03077845,0.08574696,0.48125287,0.01495789
-2.38019010,2.67783566,0.03385515,0.18846697,0.34049007,1.95516283,0.03154908,0.08400331,0.46190563,0.01429895
-2.37418709,2.56231428,0.03119287,0.18502406,0.33107181,1.85672833,0.03246607,0.08233883,0.44266780,0.01366820
-2.36818409,2.45207970,0.02862169,0.18214350,0.32229574,1.76201849,0.03352614,0.08076060,0.42377236,0.01307539
-2.36218109,2.34769866,0.02618084,0.17987820,0.31411811,1.67139802,0.03472133,0.07927040,0.40542874,0.01252908
-2.35617809,2.24953691,0.02390636,0.17826385,0.30647569,1.58509052,0.03603902,0.07786506,0.38782230,0.01203658
-2.35017509,2.15777381,0.02183089,0.17731972,0.29928964,1.50319110,0.03746216,0.07653706,0.37111500,0.01160389
-2.34417209,2.07242307,0.01998352,0.17705021,0.29246986,1.42568290,0.03896958,0.07527517,0.35544718,0.01123577
-2.33816908,1.99335847,0.01838982,0.17744691,0.28591953,1.35245655,0.04053650,0.07406535,0.34094022,0.01093582
-2.33216608,1.92034318,0.01707191,0.17849123,0.27953974,1.28333152,0.04213519,0.07289165,0.32769988,0.01070659
-2.32616308,1.85306114,0.01604863,0.18015733,0.27323395,1.21807834,0.04373565,0.07173720,0.31582018,0.01054973
-2.32016008,1.79114918,0.01533570,0.18241527,0.26691217,1.15644073,0.04530652,0.07058524,0.30538745,0.01046611
-2.31415708,1.73422832,0.01494584,0.18523416,0.26049463,1.09815675,0.04681588,0.06942008,0.29648453,0.01045600
-2.30815408,1.68193312,0.01488895,0.18858524,0.25391498,1.04297808,0.04823227,0.06822800,0.28919462,0.01051920
-2.30215108,1.63393776,0.01517213,0.19244465,0.24712271,0.99068690,0.04952549,0.06699807,0.28360483,0.01065518
-2.29614807,1.58997803,0.01579967,0.19679579,0.24008489,0.94110973,0.05066751,0.06572281,0.27980904,0.01086321
-2.29014507,1.54986851,0.01677294,0.20163117,0.23278718,0.89412803,0.05163325,0.06439873,0.27791012,0.01114237
-2.28414207,1.51351438,0.01809026,0.20695363,0.22523403,0.84968516,0.05240119,0.06302667,0.27802111,0.01149168
-2.27813907,1.48091766,0.01974662,0.21277690,0.21744816,0.80778987,0.05295398,0.06161194,0.28026557,0.01191005
-2.27213607,1.45217789,0.02173337,0.21912545,0.20946945,0.76851627,0.05327875,0.06016435,0.28477681,0.01239630
-2.26613307,1.42748747,0.02403797,0.22603366,0.20135312,0.73200050,0.05336739,0.05869799,0.29169614,0.01294908
-2.26013007,1.40712200,0.02664367,0.23354432,0.19316756,0.69843449,0.05321660,0.05723090,0.30116999,0.01356683
-2.25412706,1.39142619,0.02952921,0.24170654,0.18499167,0.66805700,0.05282778,0.05578450,0.31334615,0.01424767
-2.24812406,1.38079608,0.03266875,0.25057322,0.17691196,0.64114254,0.05220680,0.05438300,0.32836905,0.01498933
-2.24212106,1.37565817,0.03603174,0.26019797,0.16901949,0.61798853,0.05136369,0.05305261,0.34637422,0.01578901
-2.23611806,1.37644652,0.03958304,0.27063190,0.16140676,0.59890113,0.05031210,0.05182072,0.36748206,0.01664332
-2.23011506,1.38357838,0.04328320,0.28192011,0.15416461,0.58418029,0.04906882,0.05071495,0.39179106,0.01754817
-2.22411206,1.39742936,0.04708887,0.29409816,0.14737929,0.57410448,0.04765319,0.04976227,0.41937070,0.01849874
-2.21810905,1.41830890,0.05095345,0.30718860,0.14112970,0.56891550,0.04608646,0.04898801,0.45025400,0.01948941
-2.21210605,1.44643679,0.05482787,0.32119766,0.13548494,0.56880386,0.04439120,0.04841496,0.48443027,0.02051372
-2.20610305,1.48192163,0.05866152,0.33611214,0.13050213,0.57389525,0.04259074,0.04806243,0.52183798,0.02156442
-2.20010005,1.52474169,0.06240334,0.35189675,0.12622471,0.58423840,0.04070856,0.04794550,0.56235821,0.02263348
-2.19409705,1.57472914,0.06600295,0.36849184,0.12268104,0.59979491,0.03876789,0.04807428,0.60580886,0.02371212
-2.18809405,1.63155816,0.06941187,0.38581175,0.11988354,0.62043135,0.03679123,0.04845327,0.65194005,0.02479091
-2.18209105,1.69473741,0.07258466,0.40374372,0.11782823,0.64591408,0.03480000,0.04908095,0.70043092,0.02585986
-2.17608804,1.76360771,0.07548009,0.42214763,0.11649477,0.67590710,0.03281429,0.04994945,0.75088824,0.02690856
-2.17008504,1.83734509,0.07806211,0.44085656,0.11584698,0.70997333,0.03085266,0.05104448,0.80284710,0.02792624
-2.16408204,1.91496966,0.08030080,0.45967818,0.11583386,0.74757933,0.02893198,0.05234537,0.85577404,0.02890200
-2.15807904,1.99536062,0.08217299,0.47839726,0.11639101,0.78810379,0.02706736,0.05382543,0.90907272,0.02982491
-2.15207604,2.07727724,0.08366282,0.49677909,0.11744253,0.83084959,0.02527219,0.05545244,0.96209243,0.03068422
-2.14607304,2.15938563,0.08476201,0.51457393,0.11890329,0.87505939,0.02355809,0.05718942,1.01413930,0.03146955
-2.14007004,2.24029092,0.08546990,0.53152256,0.12068150,0.91993428,0.02193508,0.05899554,1.06449026,0.03217106
-2.13406703,2.31857395,0.08579333,0.54736255,0.12268154,0.96465507,0.02041166,0.06082729,1.11240934,0.03277971
-2.12806403,2.39283146,0.08574624,0.56183545,0.12480696,1.00840555,0.01899493,0.06263979,1.15716609,0.03328744
-2.12206103,2.46171841,0.08534916,0.57469444,0.12696351,1.05039673,0.01769081,0.06438811,1.19805531,0.03368744
-2.11605803,2.52399084,0.08462847,0.58571224,0.12906208,1.08989130,0.01650417,0.06602884,1.23441757,0.03397431
-2.11005503,2.57854744,0.08361562,0.59468908,0.13102149,1.12622712,0.01543903,0.06752149,1.26565962,0.03414432
-2.10405203,2.62446799,0.08234613,0.60146016,0.13277097,1.15883868,0.01449870,0.06882994,1.29127377,0.03419555
-2.09804902,2.66104681,0.08085864,0.60590250,0.13425219,1.18727560,0.01368598,0.06992376,1.31085535,0.03412807
-2.09204602,2.68781932,0.07919381,0.60794056,0.13542081,1.21121704,0.01300324,0.07077931,1.32411728,0.03394403
-2.08604302,2.70458032,0.07739326,0.60755046,0.13624740,1.23048151,0.01245256,0.07138063,1.33090105,0.03364769
-2.08004002,2.71139281,0.07549853,0.60476243,0.13671775,1.24503117,0.01203572,0.07172008,1.33118337,0.03324542
-2.07403702,2.70858641,0.07354999,0.59966131,0.13683254,1.25497077,0.01175430,0.07179862,1.32507798,0.03274558
-2.06803402,2.69674553,0.07158588,0.59238500,0.13660632,1.26054081,0.01160954,0.07162578,1.31283251,0.03215836
-2.06203102,2.67668738,0.06964138,0.58312075,0.13606594,1.26210564,0.01160235,0.07121934,1.29482035,0.03149555
-2.05602801,2.64943084,0.06774775,0.57209949,0.13524846,1.26013690,0.01173311,0.07060463,1.27152786,0.03077017
-2.05002501,2.61615780,0.06593165,0.55958842,0.13419874,1.25519330,0.01200154,0.06981358,1.24353750,0.02999613
-2.04402201,2.57816879,0.06421447,0.54588206,0.13296668,1.24789794,0.01240645,0.06888357,1.21150763,0.02918779
-2.03801901,2.53683520,0.06261193,0.53129230,0.13160444,1.23891434,0.01294558,0.06785609,1.17615007,0.02835952
-2.03201601,2.49355073,0.06113378,0.51613786,0.13016372,1.22892267,0.01361531,0.06677527,1.13820646,0.02752521
-2.02601301,2.44968452,0.05978367,0.50073363,0.12869327,1.21859742,0.01441050,0.06568645,1.09842458,0.02669783
-2.02001001,2.40653837,0.05855927,0.48538056,0.12723668,1.20858782,0.01532425,0.06463475,1.05753582,0.02588903
-2.01400700,2.36531038,0.05745254,0.47035630,0.12583075,1.19950194,0.01634781,0.06366375,1.01623480,0.02510877
-2.00800400,2.32706642,0.05645021,0.45590734,0.12450431,1.19189522,0.01747047,0.06281441,0.97516207,0.02436506
-2.00200100,2.29272090,0.05553446,0.44224280,0.12327776,1.18626397,0.01867957,0.06212407,0.93489053,0.02366375
-1.99599800,2.26302718,0.05468375,0.42953005,0.12216309,1.18304358,0.01996057,0.06162586,0.89591593,0.02300845
-1.98999500,2.23857747,0.05387384,0.41789251,0.12116456,1.18261148,0.02129724,0.06134820,0.85865176,0.02240053
-1.98399200,2.21981154,0.05307882,0.40740944,0.12027984,1.18529375,0.02267193,0.06131466,0.82342817,0.02183927
-1.97798899,2.20703269,0.05227231,0.39811759,0.11950157,1.19137471,0.02406589,0.06154392,0.79049476,0.02132201
-1.97198599,2.20042926,0.05142861,0.39001464,0.11881915,1.20110805,0.02545975,0.06205002,0.76002643,0.02084444
-1.96598299,2.20009929,0.05052381,0.38306397,0.11822071,1.21472820,0.02683394,0.06284265,0.73213174,0.02040099
-1.95997999,2.20607596,0.04953685,0.37720035,0.11769502,1.23246047,0.02816928,0.06392752,0.70686273,0.01998516
-1.95397699,2.21835142,0.04845041,0.37233635,0.11723316,1.25452865,0.02944747,0.06530675,0.68422548,0.01958992
-1.94797399,2.23689671,0.04725164,0.36836879,0.11683004,1.28115878,0.03065163,0.06697921,0.66419039,0.01920814
-1.94197099,2.26167583,0.04593266,0.36518496,0.11648535,1.31257832,0.03176676,0.06894076,0.64670157,0.01883294
-1.93596798,2.29265266,0.04449086,0.36266828,0.11620406,1.34901004,0.03278020,0.07118434,0.63168455,0.01845801
-1.92996498,2.32978980,0.04292895,0.36070305,0.11599646,1.39066050,0.03368187,0.07369993,0.61905213,0.01807791
-1.92396198,2.37303917,0.04125472,0.35917809,0.11587754,1.43770343,0.03446455,0.07647434,0.60870781,0.01768821
-1.91795898,2.42232509,0.03948066,0.35798927,0.11586591,1.49025880,0.03512393,0.07949086,0.60054709,0.01728568
-1.91195598,2.47752082,0.03762335,0.35704079,0.11598235,1.54836853,0.03565856,0.08272885,0.59445667,0.01686829
-1.90595298,2.53842056,0.03570266,0.35624540,0.11624788,1.61197060,0.03606970,0.08616316,0.59031194,0.01643519
-1.89994997,2.60470897,0.03374084,0.35552363,0.11668174,1.68087307,0.03636099,0.08976366,0.58797328,0.01598665
-1.89394697,2.67593099,0.03176164,0.35480240,0.11729925,1.75473014,0.03653811,0.09349479,0.58728184,0.01552388
-1.88794397,2.75146448,0.02978924,0.35401307,0.11810972,1.83302197,0.03660830,0.09731521,0.58805526,0.01504885
-1.88194097,2.83049846,0.02784733,0.35308943,0.11911461,1.91504038,0.03657981,0.10117774,0.59008425,0.01456410
-1.87593797,2.91201926,0.02595826,0.35196579,0.12030601,1.99988175,0.03646144,0.10502944,0.59313028,0.01407252
-1.86993497,2.99480658,0.02414221,0.35057544,0.12166560,2.08644865,0.03626198,0.10881212,0.59692515,0.01357711
-1.86393197,3.07744095,0.02241656,0.34884976,0.12316416,2.17346083,0.03598973,0.11246306,0.60117256,0.01308080
-1.85792896,3.15832311,0.02079544,0.34671798,0.12476160,2.25947606,0.03565219,0.11591613,0.60555191,0.01258631
-1.85192596,3.23570552,0.01928939,0.34410789,0.12640770,2.34292037,0.03525570,0.11910324,0.60972438,0.01209599
-1.84592296,3.30773507,0.01790520,0.34094731,0.12804337,2.42212705,0.03480529,0.12195597,0.61334105,0.01161176
-1.83991996,3.37250537,0.01664598,0.33716633,0.12960247,2.49538295,0.03430463,0.12440756,0.61605262,0.01113505
-1.83391696,3.42811672,0.01551130,0.33270024,0.13101405,2.56098031,0.03375610,0.12639491,0.61752052,0.01066683
-1.82791396,3.47274072,0.01449746,0.32749286,0.13220501,2.61727183,0.03316097,0.12786070,0.61742857,0.01020765
-1.82191096,3.50468668,0.01359799,0.32150011,0.13310287,2.66272662,0.03251969,0.12875546,0.61549465,0.00975768
-1.81590795,3.52246652,0.01280402,0.31469358,0.13363869,2.69598444,0.03183223,0.12903942,0.61148185,0.00931686
-1.80990495,3.52485482,0.01210491,0.30706381,0.13374986,2.71590562,0.03109852,0.12868420,0.60520826,0.00888499
-1.80390195,3.51094116,0.01148879,0.29862305,0.13338278,2.72161433,0.03031888,0.12767413,0.59655505,0.00846184
-1.79789895,3.48017205,0.01094306,0.28940735,0.13249508,2.71253326,0.02949440,0.12600714,0.58547227,0.00804728
-1.79189595,3.43238029,0.01045499,0.27947777,0.13105751,2.68840784,0.02862739,0.12369522,0.57198210,0.00764139
-1.78589295,3.36780042,0.01001219,0.26892059,0.12905524,2.64931927,0.02772166,0.12076441,0.55617935,0.00724455
-1.77988994,3.28706954,0.00960297,0.25784654,0.12648866,2.59568544,0.02678279,0.11725426,0.53822916,0.00685749
-1.77388694,3.19121352,0.00921677,0.24638901,0.12337353,2.52825013,0.02581824,0.11321691,0.51836213,0.00648133
-1.76788394,3.08161935,0.00884435,0.23470131,0.11974056,2.44806096,0.02483742,0.10871564,0.49686694,0.00611759
-1.76188094,2.95999518,0.00847803,0.22295310,0.11563442,2.35643738,0.02385155,0.10382315,0.47408101,0.00576820
-1.75587794,2.82831989,0.00811175,0.21132617,0.11111231,2.25493023,0.02287353,0.09861954,0.45037956,0.00543541
-1.74987494,2.68878485,0.00774110,0.20000976,0.10624207,2.14527487,0.02191758,0.09319011,0.42616356,0.00512177
-1.74387194,2.54373027,0.00736328,0.18919553,0.10110000,2.02934014,0.02099893,0.08762307,0.40184720,0.00482999
-1.73786893,2.39557921,0.00697698,0.17907251,0.09576845,1.90907527,0.02013332,0.08200726,0.37784527,0.00456292
-1.73186593,2.24677194,0.00658225,0.16982216,0.09033333,1.78645714,0.01933649,0.07642997,0.35456117,0.00432338
-1.72586293,2.09970308,0.00618027,0.16161367,0.08488166,1.66343981,0.01862373,0.07097496,0.33237566,0.00411408
-1.71985993,1.95666410,0.00577317,0.15459977,0.07949916,1.54190832,0.01800930,0.06572071,0.31163709,0.00393753
-1.71385693,1.81979262,0.00536379,0.14891311,0.07426813,1.42363800,0.01750593,0.06073900,0.29265314,0.00379589
