energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.29714857,5.31683386,0.00496654,0.09926250,0.70599700,0.10512156,0.48932809,4.25729704,0.07012312,1.20776771
0.30315158,5.47645777,0.00545911,0.09720316,0.72955826,0.10831351,0.50731339,4.39892600,0.06665745,1.23440066
0.30915458,5.65187092,0.00597920,0.09547779,0.75449038,0.11205527,0.52657918,4.55330093,0.06362504,1.26299102
0.31515758,5.84082242,0.00652175,0.09411726,0.78044192,0.11630262,0.54697044,4.71846600,0.06103766,1.29312747
0.32116058,6.04081523,0.00708087,0.09314869,0.80701837,0.12100175,0.56830572,4.89229008,0.05889884,1.32433365
0.32716358,6.24914693,0.00764986,0.09259570,0.83378965,0.12608955,0.59038031,5.07250028,0.05720389,1.35607871
0.33316658,6.46295822,0.00822139,0.09247900,0.86029886,0.13149426,0.61296995,5.25672086,0.05594012,1.38778998
0.33916958,6.67928708,0.00878763,0.09281698,0.88607213,0.13713645,0.63583522,5.44251578,0.05508744,1.41886733
0.34517259,6.89512614,0.00934041,0.09362651,0.91062909,0.14293021,0.65872614,5.62743297,0.05461919,1.44869840
0.35117559,7.10748081,0.00987150,0.09492362,0.93349372,0.14878469,0.68138679,5.80904840,0.05450319,1.47667419
0.35717859,7.31342563,0.01037273,0.09672416,0.95420524,0.15460578,0.70355992,5.98500805,0.05470297,1.50220427
0.36318159,7.51015670,0.01083632,0.09904420,0.97232869,0.16029794,0.72499108,6.15306602,0.05517912,1.52473110
0.36918459,7.69503794,0.01125501,0.10190026,0.98746485,0.16576611,0.74543244,6.31111739,0.05589071,1.54374290
0.37518759,7.86563990,0.01162234,0.10530919,0.99925935,0.17091762,0.76464593,6.45722477,0.05679663,1.55878470
0.38119060,8.01976995,0.01193278,0.10928769,1.00741056,0.17566410,0.78240585,6.58963780,0.05785688,1.56946727
0.38719360,8.15549320,0.01218190,0.11385155,1.01167621,0.17992315,0.79850084,6.70680563,0.05903374,1.57547381
0.39319660,8.27114451,0.01236647,0.11901444,1.01187846,0.18361999,0.81273534,6.80738240,0.06029270,1.57656425
0.39919960,8.36533184,0.01248457,0.12478639,1.00790740,0.18668880,0.82493052,6.89022667,0.06160312,1.57257735
0.40520260,8.43693214,0.01253553,0.13117209,0.99972282,0.18907382,0.83492500,6.95439562,0.06293875,1.56343060
0.41120560,8.48508112,0.01251997,0.13816882,0.98735432,0.19073022,0.84257518,6.99913556,0.06427783,1.54911826
0.41720860,8.50915860,0.01243972,0.14576442,0.97089968,0.19162463,0.84775574,7.02387004,0.06560298,1.52970776
0.42321161,8.50877111,0.01229768,0.15393523,0.95052167,0.19173549,0.85036003,7.02818722,0.06690087,1.50533470
0.42921461,8.48373368,0.01209773,0.16264406,0.92644330,0.19105301,0.85030074,7.01182791,0.06816157,1.47619692
0.43521761,8.43405236,0.01184452,0.17183855,0.89894175,0.18957903,0.84751085,6.97467557,0.06937781,1.44254779
0.44122061,8.35990897,0.01154333,0.18144981,0.86834115,0.18732652,0.84194482,6.91674930,0.07054406,1.40468911
0.44722361,8.26164912,0.01119988,0.19139164,0.83500443,0.18431899,0.83358013,6.83820041,0.07165558,1.36296386
0.45322661,8.13977418,0.01082015,0.20156030,0.79932449,0.18058974,0.82241905,6.73931288,0.07270750,1.31774905
0.45922961,7.99493746,0.01041019,0.21183501,0.76171501,0.17618098,0.80849050,6.62050745,0.07369387,1.26944880
0.46523262,7.82794433,0.00997603,0.22207920,0.72260111,0.17114283,0.79185200,6.48234883,0.07460698,1.21848780
0.47123562,7.63975562,0.00952351,0.23214258,0.68241027,0.16553235,0.77259131,6.32555504,0.07543678,1.16530533
0.47723862,7.43149336,0.00905821,0.24186394,0.64156357,0.15941244,0.75082789,6.15100760,0.07617056,1.11034974
0.48324162,7.20444752,0.00858536,0.25107467,0.60046775,0.15285082,0.72671363,5.95976127,0.07679291,1.05407355
0.48924462,6.96008231,0.00810984,0.25960298,0.55950806,0.14591895,0.70043302,5.75305174,0.07728586,0.99692905
0.49524762,6.70004053,0.00763612,0.26727854,0.51904223,0.13869097,0.67220243,5.53229993,0.07762945,0.93936441
0.50125063,6.42614470,0.00716834,0.27393749,0.47939562,0.13124270,0.64226845,5.29911159,0.07780238,0.88182029
0.50725363,6.14039355,0.00671028,0.27942760,0.44085757,0.12365068,0.61090519,5.05527122,0.07778296,0.82472685
0.51325663,5.84495322,0.00626547,0.28361336,0.40367909,0.11599114,0.57841076,4.80272984,0.07755019,0.76850107
0.51925963,5.54214240,0.00583720,0.28638077,0.36807173,0.10833916,0.54510272,4.54358611,0.07708494,0.71354444
0.52526263,5.23441148,0.00542866,0.28764158,0.33420763,0.10076780,0.51131282,4.28006140,0.07637115,0.66024094
0.53126563,4.92431588,0.00504298,0.28733695,0.30222061,0.09334728,0.47738116,4.01446915,0.07539700,0.60895525
0.53726863,4.61448436,0.00468328,0.28544004,0.27220825,0.08614425,0.44364995,3.74917976,0.07415596,0.56003124
0.54327164,4.30758318,0.00435283,0.28195775,0.24423459,0.07922110,0.41045715,3.48658226,0.07264765,0.51379068
0.54927464,4.00627768,0.00405503,0.27693127,0.21833359,0.07263541,0.37813019,3.22904420,0.07087854,0.47053218
0.55527764,3.71319237,0.00379354,0.27043541,0.19451290,0.06643944,0.34698009,2.97887159,0.06886235,0.43053048
0.56128064,3.43087135,0.00357230,0.26257691,0.17275793,0.06067965,0.31729599,2.73827025,0.06662013,0.39403584
0.56728364,3.16174032,0.00339559,0.25349159,0.15303606,0.05539646,0.28934054,2.50931025,0.06418013,0.36127373
0.57328664,2.90807157,0.00326803,0.24334055,0.13530077,0.05062396,0.26334609,2.29389446,0.06157731,0.33244478
0.57928964,2.67195291,0.00319463,0.23230554,0.11949568,0.04638978,0.23951178,2.09373242,0.05885263,0.30772475
0.58529265,2.45526156,0.00318073,0.22058379,0.10555829,0.04271503,0.21800164,1.91031993,0.05605212,0.28726476
0.59129565,2.25964313,0.00323202,0.20838234,0.09342339,0.03961428,0.19894358,1.74492466,0.05322569,0.27119150
0.59729865,2.08649620,0.00335449,0.19591223,0.08302607,0.03709567,0.18242938,1.59857783,0.05042592,0.25960741
0.60330165,1.93696204,0.00355432,0.18338283,0.07430422,0.03516101,0.16851527,1.47207136,0.04770665,0.25259082
0.60930465,1.81191937,0.00383779,0.17099625,0.06720061,0.03380597,0.15722341,1.36595997,0.04512163,0.25019585
0.61530765,1.71198321,0.00421120,0.15894240,0.06166429,0.03302028,0.14854371,1.28056730,0.04272313,0.25245215
0.62131066,1.63750749,0.00468067,0.14739451,0.05765155,0.03278798,0.14243615,1.21599524,0.04056068,0.25936422
0.62731366,1.58859028,0.00525199,0.13650551,0.05512621,0.03308770,0.13883337,1.17213535,0.03867987,0.27091057
0.63331666,1.56508108,0.00593042,0.12640513,0.05405939,0.03389295,0.13764336,1.14868152,0.03712133,0.28704228
0.63931966,1.56658945,0.00672050,0.11719795,0.05442869,0.03517247,0.13875228,1.14514309,0.03591983,0.30768144
0.64532266,1.59249431,0.00762579,0.10896233,0.05621682,0.03689056,0.14202723,1.16085777,0.03510363,0.33271901
0.65132566,1.64195370,0.00864871,0.10175011,0.05940971,0.03900755,0.14731896,1.19500385,0.03469398,0.36201260
0.65732866,1.71391451,0.00979026,0.09558718,0.06399421,0.04148019,0.15446454,1.24661152,0.03470482,0.39538387
0.66333167,1.80712248,0.01104985,0.09047471,0.06995535,0.04426214,0.16328994,1.31457320,0.03514264,0.43261595
0.66933467,1.92013223,0.01242513,0.08639105,0.07727338,0.04730456,0.17361248,1.39765314,0.03600665,0.47345076
0.67533767,2.05131795,0.01391181,0.08329406,0.08592056,0.05055663,0.18524328,1.49449637,0.03728891,0.51758668
0.68134067,2.19888491,0.01550357,0.08112383,0.09585795,0.05396624,0.19798963,1.60363760,0.03897483,0.56467642
0.68734367,2.36088233,0.01719203,0.07980571,0.10703226,0.05748057,0.21165739,1.72351045,0.04104367,0.61432561
0.69334667,2.53521810,0.01896669,0.07925343,0.11937299,0.06104685,0.22605327,1.85245754,0.04346923,0.66609210
0.69934967,2.71967588,0.02081504,0.07937232,0.13278996,0.06461298,0.24098724,1.98874185,0.04622059,0.71948636
0.70535268,2.91193479,0.02272263,0.08006241,0.14717141,0.06812828,0.25627481,2.13055990,0.04926302,0.77397307
0.71135568,3.10959220,0.02467324,0.08122147,0.16238281,0.07154412,0.27173933,2.27605686,0.05255885,0.82897429
0.71735868,3.31018967,0.02664913,0.08274777,0.17826658,0.07481456,0.28721416,2.42334404,0.05606844,0.88387419
0.72336168,3.51124199,0.02863130,0.08454266,0.19464271,0.07789695,0.30254485,2.57051855,0.05975113,0.93802573
0.72936468,3.71026921,0.03059977,0.08651273,0.21131041,0.08075246,0.31759098,2.71568528,0.06356621,0.99075910
0.73536768,3.90483121,0.03253393,0.08857170,0.22805084,0.08334652,0.33222797,2.85698075,0.06747380,1.04139224
0.74137069,4.09256420,0.03441291,0.09064195,0.24463084,0.08564922,0.34634852,2.99259865,0.07143569,1.08924311
0.74737369,4.27121848,0.03621593,0.09265559,0.26080760,0.08763565,0.35986370,3.12081632,0.07541608,1.13364356
0.75337669,4.43869639,0.03792267,0.09455523,0.27633413,0.08928608,0.37270377,3.24002180,0.07938221,1.17395470
0.75937969,4.59308953,0.03951359,0.09629436,0.29096546,0.09058614,0.38481849,3.34874052,0.08330477,1.20958310
0.76538269,4.73271398,0.04097033,0.09783733,0.30446508,0.09152691,0.39617700,3.44566098,0.08715830,1.23999743
0.77138569,4.85614248,0.04227595,0.09915907,0.31661176,0.09210491,0.40676727,3.52965864,0.09092127,1.26474496
0.77738869,4.96223224,0.04341526,0.10024453,0.32720609,0.09232204,0.41659501,3.59981717,0.09457609,1.28346722
0.78339170,5.05014746,0.04437504,0.10108779,0.33607676,0.09218544,0.42568215,3.65544631,0.09810892,1.29591407
0.78939470,5.11937550,0.04514428,0.10169107,0.34308617,0.09170732,0.43406491,3.69609585,0.10150931,1.30195558
0.79539770,5.16973600,0.04571434,0.10206355,0.34813508,0.09090466,0.44179147,3.72156485,0.10476975,1.30159097
0.80140070,5.20138241,0.04607912,0.10222014,0.35116632,0.08979892,0.44891938,3.73190604,0.10788513,1.29495410
0.80740370,5.21479568,0.04623519,0.10218013,0.35216711,0.08841562,0.45551274,3.72742481,0.11085206,1.28231502
0.81340670,5.21077027,0.04618186,0.10196594,0.35117012,0.08678395,0.46163944,3.70867293,0.11366828,1.26407728
0.81940970,5.19039266,0.04592129,0.10160194,0.34825316,0.08493622,0.46736832,3.67643686,0.11633202,1.24077084
0.82541271,5.15501321,0.04545847,0.10111329,0.34353749,0.08290732,0.47276670,3.63172113,0.11884147,1.21304077
0.83141571,5.10621224,0.04480128,0.10052502,0.33718486,0.08073418,0.47789819,3.57572694,0.12119434,1.18163179
0.83741871,5.04576137,0.04396048,0.09986124,0.32939353,0.07845506,0.48282109,3.50982674,0.12338765,1.14736929
0.84342171,4.97558169,0.04294962,0.09914454,0.32039325,0.07610901,0.48758735,3.43553545,0.12541761,1.11113736
0.84942471,4.89769986,0.04178498,0.09839567,0.31043961,0.07373513,0.49224238,3.35447898,0.12727980,1.07385452
0.85542771,4.81420387,0.04048545,0.09763332,0.29980787,0.07137198,0.49682552,3.26836108,0.12896951,1.03644818
0.86143072,4.72719961,0.03907238,0.09687423,0.28878656,0.06905696,0.50137133,3.17892927,0.13048236,0.99982861
0.86743372,4.63876962,0.03756935,0.09613337,0.27767109,0.06682571,0.50591166,3.08794081,0.13181508,0.96486342
0.87343672,4.55093516,0.03600194,0.09542439,0.26675748,0.06471160,0.51047827,2.99712959,0.13296644,0.93235347
0.87943972,4.46562230,0.03439741,0.09476016,0.25633650,0.06274524,0.51510593,2.90817462,0.13393831,0.90301110
0.88544272,4.38463276,0.03278440,0.09415339,0.24668819,0.06095411,0.51983567,2.82267098,0.13473680,0.87744140
0.89144572,4.30961976,0.03119250,0.09361736,0.23807702,0.05936221,0.52471808,2.74210368,0.13537331,0.85612719
0.89744872,4.24206903,0.02965186,0.09316657,0.23074754,0.05798981,0.52981618,2.66782503,0.13586550,0.83941817
0.90345173,4.18328471,0.02819268,0.09281747,0.22492069,0.05685329,0.53520766,2.60103580,0.13623808,0.82752457
0.90945473,4.13437987,0.02684479,0.09258900,0.22079057,0.05596504,0.54098618,2.54277035,0.13652329,0.82051544
0.91545773,4.09627101,0.02563707,0.09250303,0.21852177,0.05533336,0.54726142,2.49388586,0.13676110,0.81832160
0.92146073,4.06967607,0.02459696,0.09258465,0.21824710,0.05496256,0.55415777,2.45505563,0.13699894,0.82074290
0.92746373,4.05511510,0.02374994,0.09286226,0.22006565,0.05485294,0.56181147,2.42676614,0.13729102,0.82745966
0.93346673,4.05291309,0.02311895,0.09336736,0.22404122,0.05500093,0.57036612,2.40931776,0.13769720,0.83804762
0.93946973,4.06320425,0.02272396,0.09413420,0.23020097,0.05539924,0.57996679,2.40282874,0.13828134,0.85199589
0.94547274,4.08593741,0.02258143,0.09519915,0.23853438,0.05603704,0.59075275,2.40724194,0.13910937,0.86872717
0.95147574,4.12088207,0.02270390,0.09659981,0.24899251,0.05690014,0.60284928,2.42233411,0.14024685,0.88761945
0.95747874,4.16763504,0.02309959,0.09837397,0.26148761,0.05797131,0.61635877,2.44772704,0.14175637,0.90802857
0.96348174,4.22562770,0.02377208,0.10055838,0.27589325,0.05923054,0.63135177,2.48290041,0.14369480,0.92931055
0.96948474,4.29413392,0.02472005,0.10318743,0.29204503,0.06065544,0.64785845,2.52720571,0.14611041,0.95084320
0.97548774,4.37227915,0.02593716,0.10629170,0.30974191,0.06222164,0.66586100,2.57988120,0.14904025,0.97204614
0.98149075,4.45905092,0.02741193,0.10989663,0.32874858,0.06390327,0.68528751,2.64006736,0.15250766,0.99239864
0.98749375,4.55331132,0.02912783,0.11402113,0.34879864,0.06567355,0.70600799,2.70682285,0.15652028,1.01145470
0.99349675,4.65381180,0.03106340,0.11867642,0.36959890,0.06750542,0.72783263,2.77914083,0.16106847,1.02885498
0.99949975,4.75921069,0.03319255,0.12386501,0.39083481,0.06937220,0.75051295,2.85596540,0.16612447,1.04433530
1.00550275,4.86809378,0.03548494,0.12957992,0.41217691,0.07124839,0.77374569,2.93620834,0.17164213,1.05773146
1.01150575,4.97899773,0.03790647,0.13580426,0.43328834,0.07311040,0.79717963,3.01876595,0.17755747,1.06898043
1.01750875,5.09043639,0.04041991,0.14251099,0.45383317,0.07493737,0.82042505,3.10253586,0.18378995,1.07811803
1.02351176,5.20092938,0.04298561,0.14966320,0.47348539,0.07671192,0.84306555,3.18643400,0.19024443,1.08527310
1.02951476,5.30903236,0.04556225,0.15721453,0.49193816,0.07842081,0.86467164,3.26941112,0.19681385,1.09065883
1.03551776,5.41336783,0.04810772,0.16511005,0.50891311,0.08005556,0.88481557,3.35046895,0.20338234,1.09456124
1.04152076,5.51265547,0.05057998,0.17328738,0.52416920,0.08161289,0.90308670,3.42867548,0.20982884,1.09732563
1.04752376,5.60574058,0.05293796,0.18167805,0.53751079,0.08309492,0.91910648,3.50317900,0.21603095,1.09934118
1.05352676,5.69161926,0.05514241,0.19020908,0.54879444,0.08450922,0.93254250,3.57322035,0.22186886,1.10102450
1.05952976,5.76945899,0.05715678,0.19880463,0.55793417,0.08586858,0.94312069,3.63814299,0.22722923,1.10280245
1.06553277,5.83861337,0.05894798,0.20738784,0.56490477,0.08719051,0.95063519,3.69740030,0.23200882,1.10509490
1.07153577,5.89863002,0.06048704,0.21588252,0.56974298,0.08849645,0.95495530,3.75055972,0.23611778,1.10829787
1.07753877,5.94925096,0.06174969,0.22421485,0.57254631,0.08981077,0.95602914,3.79730348,0.23948228,1.11276758
1.08354177,5.99040522,0.06271685,0.23231492,0.57346959,0.09115951,0.95388401,3.83742560,0.24204670,1.11880584
1.08954477,6.02219391,0.06337488,0.24011808,0.57271918,0.09256893,0.94862323,3.87082535,0.24377494,1.12664725
1.09554777,6.04486822,0.06371584,0.24756598,0.57054519,0.09406401,0.94042002,3.89749728,0.24465109,1.13644851
1.10155078,6.05880168,0.06373746,0.25460744,0.56723193,0.09566679,0.92950842,3.91751835,0.24467928,1.14828034
1.10755378,6.06445798,0.06344304,0.26119884,0.56308699,0.09739485,0.91617214,3.93103275,0.24388284,1.16212206
1.11355678,6.06235625,0.06284127,0.26730436,0.55842952,0.09925982,0.90073177,3.93823537,0.24230274,1.17785927
1.11955978,6.05303595,0.06194584,0.27289571,0.55357826,0.10126618,0.88353122,3.93935476,0.23999553,1.19528466
1.12556278,6.03702331,0.06077500,0.27795175,0.54883979,0.10341026,0.86492398,3.93463677,0.23703066,1.21410197
1.13156578,6.01480169,0.05935101,0.28245766,0.54449766,0.10567965,0.84526013,3.92432990,0.23348765,1.23393323
1.13756878,5.98678758,0.05769961,0.28640404,0.54080294,0.10805301,0.82487467,3.90867343,0.22945286,1.25432894
1.14357179,5.95331404,0.05584931,0.28978575,0.53796661,0.11050025,0.80407766,3.88788909,0.22501633,1.27478113
1.14957479,5.91462276,0.05383077,0.29260071,0.53615418,0.11298329,0.78314686,3.86217719,0.22026868,1.29473882
1.15557779,5.87086551,0.05167616,0.29484875,0.53548276,0.11545710,0.76232288,3.83171747,0.21529818,1.31362549
1.16158079,5.82211519,0.04941848,0.29653047,0.53602079,0.11787131,0.74180723,3.79667489,0.21018822,1.33085797
1.16758379,5.76838600,0.04709105,0.29764631,0.53779033,0.12017201,0.72176302,3.75721022,0.20501518,1.34586617
1.17358679,5.70966190,0.04472689,0.29819593,0.54077171,0.12230392,0.70231827,3.71349493,0.19984689,1.35811292
1.17958979,5.64593187,0.04235833,0.29817780,0.54491036,0.12421263,0.68357139,3.66572957,0.19474158,1.36711321
1.18559280,5.57722989,0.04001655,0.29758929,0.55012530,0.12584699,0.66559846,3.61416459,0.18974754,1.37245215
1.19159580,5.50367761,0.03773137,0.29642709,0.55631873,0.12716137,0.64846174,3.55912239,0.18490329,1.37380086
1.19759880,5.42552694,0.03553095,0.29468806,0.56338621,0.12811776,0.63221874,3.50101907,0.18023838,1.37092976
1.20360180,5.34320010,0.03344175,0.29237050,0.57122677,0.12868759,0.61693134,3.44038435,0.17577461,1.36371870
1.20960480,5.25732442,0.03148840,0.28947567,0.57975213,0.12885316,0.60267436,3.37787830,0.17152774,1.35216344
1.21560780,5.16875953,0.02969377,0.28600968,0.58889474,0.12860860,0.58954285,3.31430324,0.16750947,1.33637826
1.22161081,5.07861466,0.02807901,0.28198545,0.59861376,0.12796038,0.57765785,3.25060955,0.16372952,1.31659445
1.22761381,4.98825440,0.02666366,0.27742468,0.60889870,0.12692717,0.56717010,3.18789447,0.16019782,1.29315488
1.23361681,4.89929160,0.02546571,0.27235973,0.61977047,0.12553926,0.55826141,3.12739289,0.15692651,1.26650458
1.23961981,4.81356663,0.02450174,0.26683522,0.63127956,0.12383736,0.55114365,3.07045985,0.15393172,1.23717782
1.24562281,4.73311304,0.02378690,0.26090920,0.64350137,0.12187104,0.54605527,3.01854463,0.15123494,1.20578202
1.25162581,4.66011001,0.02333495,0.25465380,0.65652910,0.11969668,0.54325543,2.97315674,0.14886393,1.17297917
1.25762881,4.59682294,0.02315809,0.24815516,0.67046425,0.11737517,0.54301608,2.93582461,0.14685294,1.13946530
1.26363182,4.54553372,0.02326686,0.24151272,0.68540549,0.11496946,0.54561217,2.90804812,0.14524248,1.10594873
1.26963482,4.50846318,0.02366973,0.23483768,0.70143650,0.11254194,0.55131053,2.89124640,0.14407826,1.07312795
1.27563782,4.48768840,0.02437284,0.22825069,0.71861338,0.11015198,0.56035781,2.88670282,0.14340962,1.04166979
1.28164082,4.48505792,0.02537941,0.22187881,0.73695266,0.10785354,0.57296797,2.89550920,0.14328738,1.01218868
1.28764382,4.50210840,0.02668927,0.21585191,0.75642045,0.10569316,0.58931000,2.91851151,0.14376116,0.98522767
1.29364682,4.53998590,0.02829825,0.21029846,0.77692358,0.10370820,0.60949608,2.95625942,0.14487641,0.96124186
1.29964982,4.59937543,0.03019758,0.20534107,0.79830347,0.10192561,0.63357104,3.00896205,0.14667121,0.94058482
1.30565283,4.68044184,0.03237333,0.20109187,0.82033303,0.10036112,0.66150326,3.07645217,0.14917300,0.92349833
1.31165583,4.78278499,0.03480596,0.19764793,0.84271713,0.09901898,0.69317755,3.15816088,0.15239555,0.91010588
1.31765883,4.90541178,0.03746994,0.19508702,0.86509667,0.09789217,0.72839028,3.25310449,0.15633616,0.90041009
1.32366183,5.04672676,0.04033358,0.19346381,0.88705630,0.09696311,0.76684703,3.35988496,0.16097333,0.89429405
1.32966483,5.20454276,0.04335903,0.19280686,0.90813539,0.09620481,0.80816285,3.47670474,0.16626518,0.89152658
1.33566783,5.37611204,0.04650260,0.19311638,0.92784203,0.09558236,0.85186532,3.60139630,0.17214851,0.89177123
1.34167084,5.55817778,0.04971524,0.19436312,0.94566922,0.09505470,0.89740032,3.73146608,0.17853876,0.89459863
1.34767384,5.74704494,0.05294334,0.19648824,0.96111271,0.09457665,0.94414052,3.86415211,0.18533092,0.89950182
1.35367684,5.93866886,0.05612982,0.19940443,0.97368958,0.09410096,0.99139635,3.99649368,0.19240124,0.90591403
1.35967984,6.12875912,0.05921540,0.20299816,0.98295670,0.09358041,1.03842935,4.12541116,0.19960998,0.91322831
1.36568284,6.31289564,0.06214010,0.20713300,0.98852833,0.09296983,1.08446756,4.24779346,0.20680486,0.92081840
1.37168584,6.48665349,0.06484489,0.21165396,0.99009193,0.09222794,1.12872252,4.36059028,0.21382526,0.92806003
1.37768884,6.64573234,0.06727346,0.21639269,0.98742167,0.09131897,1.17040773,4.46090579,0.22050696,0.93435216
1.38369185,6.78608632,0.06937390,0.22117323,0.98038896,0.09021406,1.20875780,4.54609064,0.22668727,0.93913720
1.38969485,6.90404985,0.07110046,0.22581838,0.96896965,0.08889223,1.24304804,4.61382862,0.23221037,0.94191980
1.39569785,6.99645511,0.07241506,0.23015602,0.95324775,0.08734112,1.27261381,4.66221491,0.23693251,0.94228341
1.40170085,7.06073678,0.07328864,0.23402559,0.93341546,0.08555735,1.29686906,4.68982273,0.24072714,0.93990419
1.40770385,7.09502041,0.07370223,0.23728405,0.90976980,0.08354655,1.31532361,4.69575585,0.24348946,0.93456174
1.41370685,7.09819086,0.07364766,0.23981140,0.88270594,0.08132307,1.32759834,4.67968462,0.24514036,0.92614638
1.41970985,7.06993819,0.07312793,0.24151533,0.85270776,0.07890947,1.33343803,4.64186423,0.24562967,0.91466265
1.42571286,7.01077897,0.07215722,0.24233489,0.82033583,0.07633567,1.33272104,4.58313402,0.24493830,0.90022902
1.43171586,6.92205183,0.07076044,0.24224299,0.78621364,0.07363802,1.32546571,4.50489784,0.24307951,0.88307382
1.43771886,6.80588708,0.06897248,0.24124769,0.75101235,0.07085805,1.31183285,4.40908596,0.24009907,0.86352740
1.44372186,6.66515096,0.06683709,0.23939214,0.71543466,0.06804128,1.29212433,4.29809967,0.23607424,0.84201099
1.44972486,6.50336620,0.06440552,0.23675315,0.68019837,0.06523581,1.26677753,4.17474060,0.23111183,0.81902252
1.45572786,6.32461127,0.06173489,0.23343857,0.64601990,0.06249093,1.23635592,4.04212707,0.22534517,0.79511989
1.46173087,6.13340165,0.05888646,0.22958346,0.61359827,0.05985572,1.20153570,3.90360048,0.21893028,0.77090232
1.46773387,5.93455696,0.05592384,0.22534519,0.58359978,0.05737766,1.16308928,3.76262499,0.21204122,0.74699035
1.47373687,5.73305845,0.05291118,0.22089780,0.55664373,0.05510132,1.12186568,3.62268391,0.20486499,0.72400521
1.47973987,5.53390172,0.04991148,0.21642568,0.53328921,0.05306708,1.07876898,3.48717644,0.19759591,0.70254834
1.48574287,5.34194956,0.04698502,0.21211686,0.51402327,0.05131002,1.03473503,3.35931826,0.19042993,0.68318158
1.49174587,5.16179011,0.04418800,0.20815627,0.49925054,0.04985890,0.99070775,3.24204921,0.18355885,0.66640893
1.49774887,4.99760497,0.04157148,0.20471907,0.48928437,0.04873529,0.94761540,3.13795122,0.17716478,0.65266033
1.50375188,4.85305175,0.03918048,0.20196441,0.48433968,0.04795293,0.90634788,3.04917889,0.17141494,0.64227817
1.50975488,4.73116498,0.03705342,0.20002981,0.48452754,0.04751718,0.86773570,2.97740504,0.16645704,0.63550681
1.51575788,4.63427847,0.03522185,0.19902638,0.48985170,0.04742485,0.83253130,2.92378256,0.16241526,0.63248560
1.52176088,4.56397138,0.03371036,0.19903502,0.50020713,0.04766405,0.80139319,2.88892357,0.15938708,0.63324555
1.52776388,4.52103957,0.03253676,0.20010376,0.51538077,0.04821447,0.77487337,2.87289619,0.15744090,0.63770971
1.53376688,4.50549242,0.03171239,0.20224629,0.53505451,0.04904777,0.75340814,2.87523846,0.15661462,0.64569717
1.53976988,4.51657478,0.03124261,0.20544170,0.55881063,0.05012830,0.73731249,2.89498849,0.15691515,0.65693053
1.54577289,4.55281242,0.03112730,0.20963551,0.58613961,0.05141396,0.72677780,2.93072937,0.15831880,0.67104642
1.55177589,4.61207869,0.03136144,0.21474177,0.61645043,0.05285736,0.72187282,2.98064664,0.16077261,0.68760863
1.55777889,4.69167925,0.03193565,0.22064621,0.64908312,0.05440707,0.72254744,3.04259608,0.16419640,0.70612327
1.56378189,4.78845121,0.03283670,0.22721035,0.68332353,0.05600907,0.72863891,3.11417901,0.16848566,0.72605534
1.56978489,4.89887259,0.03404791,0.23427630,0.71841990,0.05760825,0.73987998,3.19282210,0.17351490,0.74684601
1.57578789,5.01917782,0.03554947,0.24167205,0.75360093,0.05915006,0.75590864,3.27585898,0.17914161,0.76792997
1.58179090,5.14547488,0.03731864,0.24921718,0.78809484,0.06058198,0.77627887,3.36061052,0.18521048,0.78875214
1.58779390,5.27386010,0.03932989,0.25672861,0.82114887,0.06185507,0.80047203,3.44446129,0.19155783,0.80878316
1.59379690,5.40052678,0.04155493,0.26402628,0.85204868,0.06292537,0.82790869,3.52492980,0.19801615,0.82753323
1.59979990,5.52186454,0.04396271,0.27093860,0.88013685,0.06375511,0.85796061,3.59973054,0.20441847,0.84456379
1.60580290,5.63454682,0.04651938,0.27730742,0.90483012,0.06431368,0.88996268,3.66682643,0.21060262,0.85949687
1.61180590,5.73560473,0.04918830,0.28299240,0.92563452,0.06457849,0.92322488,3.72447068,0.21641509,0.87202197
1.61780890,5.82248631,0.05193014,0.28787477,0.94215802,0.06453540,0.95704418,3.77123773,0.22171458,0.88190042
1.62381191,5.89310078,0.05470301,0.29186024,0.95412025,0.06417897,0.99071658,3.80604322,0.22637494,0.88896747
1.62981491,5.94584822,0.05746281,0.29488118,0.96135901,0.06351244,1.02354916,3.82815374,0.23028775,0.89313220
1.63581791,5.97963556,0.06016373,0.29689790,0.96383323,0.06254740,1.05487238,3.83718697,0.23336416,0.89437565
1.64182091,5.99388015,0.06275884,0.29789917,0.96162264,0.06130324,1.08405260,3.83310369,0.23553628,0.89274758
1.64782391,5.98850245,0.06520101,0.29790198,0.95492392,0.05980638,1.11050465,3.81619265,0.23675798,0.88836201
1.65382691,5.96390941,0.06744383,0.29695051,0.94404374,0.05808939,1.13370447,3.78704979,0.23700508,0.88139209
1.65982991,5.92097008,0.06944278,0.29511447,0.92938891,0.05618986,1.15320142,3.74655312,0.23627512,0.87206456
1.66583292,5.86098466,0.07115641,0.29248684,0.91145409,0.05414932,1.16862995,3.69583406,0.23458657,0.86065383
1.67183592,5.78564815,0.07254760,0.28918109,0.89080746,0.05201200,1.17972019,3.63624644,0.23197763,0.84747612
1.67783892,5.69700899,0.07358475,0.28532788,0.86807478,0.04982365,1.18630697,3.56933340,0.22850473,0.83288342
1.68384192,5.59742335,0.07424291,0.28107146,0.84392237,0.04763041,1.18833661,3.49679278,0.22424051,0.81725738
