energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
0.12306153,2.63833053,0.48766933,1.10318283,0.10555079,0.12247999,0.30837249,1.08235359,0.13343027,0.00000000
0.12906453,2.68974397,0.49781053,1.13570011,0.10510057,0.12922571,0.31052146,1.08879058,0.13590522,0.00000000
0.13506753,2.74760874,0.50774252,1.17220378,0.10418362,0.13720432,0.31359368,1.09662055,0.13890808,0.00000000
0.14107054,2.81117391,0.51736502,1.21223751,0.10281132,0.14638553,0.31749975,1.10561210,0.14240722,0.00000000
0.14707354,2.87956610,0.52657211,1.25528291,0.10100460,0.15670961,0.32212621,1.11549756,0.14636025,0.00000000
0.15307654,2.95179548,0.53525254,1.30076403,0.09879304,0.16808710,0.32733680,1.12597622,0.15071388,0.00000000
0.15907954,3.02676428,0.54329045,1.34805336,0.09621357,0.18039928,0.33297451,1.13671801,0.15540416,0.00000000
0.16508254,3.10327843,0.55056659,1.39647943,0.09330904,0.19349953,0.33886434,1.14736809,0.16035688,0.00000000
0.17108554,3.18006263,0.55696002,1.44533592,0.09012654,0.20721551,0.34481685,1.15755209,0.16548844,0.00000000
0.17708854,3.25577898,0.56235022,1.49389252,0.08671572,0.22135226,0.35063241,1.16688247,0.17070696,0.00000000
0.18309155,3.32904936,0.56661979,1.54140705,0.08312706,0.23569603,0.35610617,1.17496574,0.17591392,0.00000000
0.18909455,3.39848123,0.56965742,1.58713892,0.07941039,0.25001898,0.36103345,1.18141077,0.18100597,0.00000000
0.19509755,3.46269636,0.57136115,1.63036358,0.07561343,0.26408438,0.36521550,1.18583786,0.18587730,0.00000000
0.20110055,3.52036191,0.57164182,1.67038739,0.07178070,0.27765238,0.36846550,1.18788849,0.19042206,0.00000000
0.20710355,3.57022280,0.57042648,1.70656280,0.06795266,0.29048596,0.37061433,1.18723545,0.19453718,0.00000000
0.21310655,3.61113441,0.56766162,1.73830311,0.06416519,0.30235706,0.37151617,1.18359288,0.19812508,0.00000000
0.21910955,3.64209431,0.56331614,1.76509650,0.06044930,0.31305252,0.37105353,1.17672595,0.20109656,0.00000000
0.22511256,3.66227181,0.55738377,1.78651880,0.05683122,0.32237964,0.36914142,1.16645962,0.20337343,0.00000000
0.23111556,3.67103418,0.54988494,1.80224460,0.05333269,0.33017118,0.36573071,1.15268609,0.20489095,0.00000000
0.23711856,3.66796831,0.54086787,1.81205625,0.04997144,0.33628964,0.36081027,1.13537058,0.20559991,0.00000000
0.24312156,3.65289688,0.53040894,1.81585056,0.04676184,0.34063058,0.35440793,1.11455495,0.20546826,0.00000000
0.24912456,3.62588838,0.51861216,1.81364279,0.04371567,0.34312490,0.34659018,1.09035917,0.20448230,0.00000000
0.25512756,3.58726031,0.50560783,1.80556785,0.04084287,0.34374010,0.33746052,1.06298024,0.20264714,0.00000000
0.26113057,3.53757542,0.49155040,1.79187861,0.03815230,0.34248030,0.32715673,1.03268866,0.19998677,0.00000000
0.26713357,3.47763102,0.47661556,1.77294132,0.03565241,0.33938533,0.31584687,0.99982256,0.19654340,0.00000000
0.27313657,3.40844151,0.46099672,1.74922804,0.03335181,0.33452863,0.30372453,0.96477953,0.19237630,0.00000000
0.27913957,3.33121472,0.44490087,1.72130649,0.03125966,0.32801442,0.29100312,0.92800670,0.18756010,0.00000000
0.28514257,3.24732277,0.42854414,1.68982720,0.02938596,0.31997398,0.27790983,0.88998911,0.18218270,0.00000000
0.29114557,3.15826820,0.41214698,1.65550844,0.02774160,0.31056144,0.26467912,0.85123705,0.17634276,0.00000000
0.29714857,3.06564641,0.39592921,1.61911911,0.02633826,0.29994912,0.25154624,0.81227272,0.17014693,0.00000000
0.30315158,2.97110552,0.38010512,1.58145997,0.02518814,0.28832265,0.23874088,0.77361668,0.16370696,0.00000000
0.30915458,2.87630461,0.36487861,1.54334368,0.02430354,0.27587609,0.22648111,0.73577444,0.15713664,0.00000000
0.31515758,2.78287169,0.35043858,1.50557416,0.02369629,0.26280706,0.21496795,0.69922385,0.15054888,0.00000000
0.32116058,2.69236237,0.33695473,1.46892560,0.02337712,0.24931228,0.20438053,0.66440338,0.14405276,0.00000000
0.32716358,2.60622053,0.32457377,1.43412207,0.02335489,0.23558335,0.19487207,0.63170182,0.13775087,0.00000000
0.33316658,2.52574197,0.31341614,1.40181794,0.02363588,0.22180309,0.18656676,0.60144956,0.13173685,0.00000000
0.33916958,2.45204226,0.30357351,1.37258017,0.02422298,0.20814238,0.17955755,0.57391166,0.12609325,0.00000000
0.34517259,2.38602958,0.29510683,1.34687279,0.02511496,0.19475758,0.17390483,0.54928294,0.12088976,0.00000000
0.35117559,2.32838374,0.28804536,1.32504440,0.02630583,0.18178854,0.16963617,0.52768506,0.11618183,0.00000000
0.35717859,2.27954185,0.28238639,1.30731927,0.02778426,0.16935719,0.16674684,0.50916566,0.11200975,0.00000000
0.36318159,2.23969148,0.27809594,1.29379242,0.02953321,0.15756673,0.16520131,0.49369959,0.10839815,0.00000000
0.36918459,2.20877159,0.27511035,1.28442913,0.03152963,0.14650131,0.16493550,0.48119211,0.10535594,0.00000000
0.37518759,2.18648144,0.27333879,1.27906910,0.03374444,0.13622623,0.16585971,0.47148394,0.10287678,0.00000000
0.38119060,2.17229737,0.27266651,1.27743520,0.03614272,0.12678857,0.16786227,0.46435796,0.10093992,0.00000000
0.38719360,2.16549698,0.27295902,1.27914667,0.03868408,0.11821814,0.17081356,0.45954744,0.09951150,0.00000000
0.39319660,2.16519002,0.27406680,1.28373641,0.04132327,0.11052881,0.17457053,0.45674548,0.09854619,0.00000000
0.39919960,2.17035489,0.27583060,1.29067159,0.04401108,0.10372003,0.17898134,0.45561528,0.09798923,0.00000000
0.40520260,2.17987945,0.27808694,1.29937687,0.04669537,0.09777851,0.18389017,0.45580110,0.09777861,0.00000000
0.41120560,2.19260444,0.28067388,1.30925920,0.04932227,0.09268008,0.18914191,0.45693942,0.09784759,0.00000000
0.41720860,2.20736776,0.28343645,1.31973301,0.05183760,0.08839145,0.19458661,0.45866984,0.09812714,0.00000000
0.42321161,2.22304773,0.28623191,1.33024467,0.05418833,0.08487203,0.20008355,0.46064564,0.09854853,0.00000000
0.42921461,2.23860324,0.28893424,1.34029499,0.05632402,0.08207564,0.20550475,0.46254327,0.09904573,0.00000000
0.43521761,2.25310917,0.29143784,1.34945853,0.05819834,0.07995206,0.21073787,0.46407076,0.09955765,0.00000000
0.44122061,2.26578520,0.29366027,1.35739887,0.05977040,0.07844835,0.21568824,0.46497451,0.10003008,0.00000000
0.44722361,2.27601684,0.29554375,1.36387888,0.06100601,0.07751005,0.22028020,0.46504446,0.10041727,0.00000000
0.45322661,2.28336760,0.29705546,1.36876553,0.06187869,0.07708201,0.22445739,0.46411728,0.10068308,0.00000000
0.45922961,2.28758183,0.29818657,1.37202884,0.06237040,0.07710913,0.22818239,0.46207775,0.10080165,0.00000000
0.46523262,2.28857830,0.29895007,1.37373524,0.06247203,0.07753668,0.23143538,0.45885812,0.10075758,0.00000000
0.47123562,2.28643491,0.29937750,1.37403549,0.06218357,0.07831066,0.23421225,0.45443580,0.10054561,0.00000000
0.47723862,2.28136569,0.29951475,1.37314801,0.06151388,0.07937775,0.23652209,0.44882948,0.10016988,0.00000000
0.48324162,2.27369151,0.29941731,1.37133856,0.06048027,0.08068536,0.23838430,0.44209394,0.09964274,0.00000000
0.48924462,2.26380630,0.29914495,1.36889742,0.05910766,0.08218150,0.23982557,0.43431400,0.09898326,0.00000000
0.49524762,2.25214103,0.29875653,1.36611549,0.05742760,0.08381473,0.24087687,0.42559795,0.09821557,0.00000000
0.50125063,2.23912751,0.29830485,1.36326074,0.05547701,0.08553421,0.24157062,0.41607082,0.09736697,0.00000000
0.50725363,2.22516449,0.29783224,1.36055640,0.05329684,0.08728977,0.24193843,0.40586794,0.09646618,0.00000000
0.51325663,2.21058789,0.29736681,1.35816230,0.05093057,0.08903231,0.24200927,0.39512913,0.09554158,0.00000000
0.51925963,2.19564728,0.29691982,1.35616043,0.04842281,0.09071429,0.24180851,0.38399385,0.09461975,0.00000000
0.52526263,2.18048983,0.29648425,1.35454571,0.04581784,0.09229053,0.24135765,0.37259749,0.09372430,0.00000000
0.53126563,2.16515289,0.29603466,1.35322257,0.04315837,0.09371913,0.24067498,0.36106896,0.09287504,0.00000000
0.53726863,2.14956544,0.29552832,1.35200754,0.04048438,0.09496265,0.23977694,0.34952969,0.09208762,0.00000000
0.54327164,2.13355843,0.29490768,1.35063784,0.03783220,0.09598939,0.23868022,0.33809390,0.09137358,0.00000000
0.54927464,2.11688329,0.29410383,1.34878544,0.03523380,0.09677477,0.23740442,0.32687004,0.09074081,0.00000000
0.55527764,2.09923722,0.29304093,1.34607587,0.03271637,0.09730268,0.23597511,0.31596326,0.09019438,0.00000000
0.56128064,2.08029396,0.29164122,1.34211069,0.03030202,0.09756675,0.23442689,0.30547849,0.08973771,0.00000000
0.56728364,2.05973767,0.28983040,1.33649220,0.02800786,0.09757144,0.23280654,0.29552390,0.08937390,0.00000000
0.57328664,2.03729801,0.28754295,1.32884924,0.02584614,0.09733285,0.23117567,0.28621440,0.08910720,0.00000000
0.57928964,2.01278399,0.28472721,1.31886229,0.02382462,0.09687923,0.22961277,0.27767471,0.08894442,0.00000000
0.58529265,1.98611446,0.28134975,1.30628654,0.02194711,0.09625096,0.22821450,0.27004187,0.08889626,0.00000000
0.59129565,1.95734309,0.27739894,1.29097160,0.02021399,0.09550025,0.22709584,0.26346667,0.08897831,0.00000000
0.59729865,1.92667625,0.27288731,1.27287660,0.01862287,0.09469014,0.22638918,0.25811391,0.08921180,0.00000000
0.60330165,1.89448245,0.26785274,1.25207982,0.01716924,0.09389317,0.22624204,0.25416136,0.08962379,0.00000000
0.60930465,1.86129241,0.26235823,1.22878227,0.01584707,0.09318948,0.22681360,0.25179711,0.09024703,0.00000000
0.61530765,1.82778960,0.25649039,1.20330488,0.01464933,0.09266453,0.22826996,0.25121569,0.09111914,0.00000000
0.62131066,1.79479145,0.25035655,1.17607950,0.01356855,0.09240640,0.23077833,0.25261263,0.09228143,0.00000000
0.62731366,1.76322196,0.24408087,1.14763396,0.01259714,0.09250292,0.23450029,0.25617798,0.09377716,0.00000000
0.63331666,1.73407706,0.23779935,1.11857217,0.01172771,0.09303851,0.23958442,0.26208888,0.09564950,0.00000000
0.63931966,1.70838439,0.23165430,1.08955000,0.01095325,0.09409108,0.24615864,0.27050156,0.09793913,0.00000000
0.64532266,1.68715937,0.22578832,1.06124840,0.01026727,0.09572897,0.25432255,0.28154306,0.10068173,0.00000000
0.65132566,1.67136007,0.22033828,1.03434493,0.00966376,0.09800811,0.26414019,0.29530325,0.10390544,0.00000000
0.65732866,1.66184286,0.21542949,1.00948525,0.00913721,0.10096958,0.27563367,0.31182748,0.10762850,0.00000000
0.66333167,1.65932148,0.21117043,0.98725598,0.00868247,0.10463755,0.28877802,0.33111023,0.11185707,0.00000000
0.66933467,1.66433143,0.20764839,0.96816021,0.00829466,0.10901790,0.30349753,0.35309037,0.11658363,0.00000000
0.67533767,1.67720173,0.20492605,0.95259683,0.00796901,0.11409746,0.31966411,0.37764815,0.12178585,0.00000000
0.68134067,1.69803558,0.20303940,0.94084485,0.00770074,0.11984400,0.33709762,0.40460440,0.12742612,0.00000000
0.68734367,1.72670100,0.20199705,0.93305316,0.00748496,0.12620694,0.35556860,0.43372208,0.13345187,0.00000000
0.69334667,1.76283212,0.20178089,0.92923633,0.00731658,0.13311893,0.37480322,0.46471027,0.13979653,0.00000000
0.69934967,1.80584116,0.20234818,0.92927660,0.00719026,0.14049808,0.39449046,0.49723059,0.14638141,0.00000000
0.70535268,1.85494070,0.20363496,0.93293176,0.00710041,0.14825092,0.41429133,0.53090594,0.15311809,0.00000000
0.71135568,1.90917525,0.20556055,0.93984854,0.00704123,0.15627593,0.43384984,0.56533132,0.15991152,0.00000000
0.71735868,1.96746064,0.20803299,0.94958068,0.00700681,0.16446745,0.45280523,0.60008623,0.16666355,0.00000000
0.72336168,2.02862941,0.21095505,0.96161093,0.00699121,0.17272002,0.47080499,0.63474840,0.17327678,0.00000000
0.72936468,2.09148005,0.21423061,0.97537549,0.00698863,0.18093268,0.48751808,0.66890797,0.17965853,0.00000000
0.73536768,2.15482760,0.21777092,0.99029008,0.00699355,0.18901326,0.50264782,0.70218178,0.18572477,0.00000000
0.74137069,2.21755329,0.22150056,1.00577598,0.00700091,0.19688240,0.51594362,0.73422692,0.19140374,0.00000000
0.74737369,2.27865070,0.22536262,1.02128498,0.00700627,0.20447708,0.52721117,0.76475292,0.19663922,0.00000000
0.75337669,2.33726616,0.22932292,1.03632203,0.00700596,0.21175346,0.53632044,0.79353203,0.20139309,0.00000000
0.75937969,2.39273149,0.23337289,1.05046455,0.00699718,0.21868901,0.54321103,0.82040688,0.20564727,0.00000000
0.76538269,2.44458746,0.23753105,1.06337744,0.00697812,0.22528361,0.54789466,0.84529534,0.20940476,0.00000000
0.77138569,2.49259676,0.24184280,1.07482339,0.00694803,0.23155975,0.55045450,0.86819192,0.21268978,0.00000000
0.77738869,2.53674608,0.24637868,1.08466799,0.00690718,0.23756158,0.55104140,0.88916591,0.21554707,0.00000000
0.78339170,2.57723709,0.25123090,1.09287955,0.00685690,0.24335303,0.54986717,0.90835603,0.21804028,0.00000000
0.78939470,2.61446693,0.25650854,1.09952398,0.00679945,0.24901494,0.54719517,0.92596189,0.22024962,0.00000000
0.79539770,2.64899935,0.26233135,1.10475490,0.00673797,0.25464128,0.54332866,0.94223259,0.22226872,0.00000000
0.80140070,2.68152785,0.26882264,1.10879998,0.00667632,0.26033480,0.53859751,0.95745293,0.22420109,0.00000000
0.80740370,2.71283296,0.27610148,1.11194404,0.00661889,0.26620203,0.53334389,0.97192795,0.22615610,0.00000000
0.81340670,2.74373569,0.28427469,1.11451012,0.00657048,0.27234812,0.52790760,0.98596642,0.22824474,0.00000000
0.81940970,2.77504963,0.29342890,1.11683938,0.00653608,0.27887153,0.52261177,0.99986414,0.23057545,0.00000000
0.82541271,2.80753401,0.30362323,1.11927106,0.00652070,0.28585896,0.51774971,1.01388778,0.23324995,0.00000000
0.83141571,2.84185015,0.31488291,1.12212342,0.00652922,0.29338068,0.51357327,1.02826020,0.23635942,0.00000000
0.83741871,2.87852327,0.32719417,1.12567652,0.00656624,0.30148648,0.51028351,1.04314769,0.23998111,0.00000000
0.84342171,2.91791155,0.34050084,1.13015782,0.00663596,0.31020242,0.50802383,1.05865008,0.24417543,0.00000000
0.84942471,2.96018381,0.35470265,1.13573101,0.00674217,0.31952858,0.50687599,1.07479388,0.24898371,0.00000000
0.85542771,3.00530664,0.36965566,1.14248848,0.00688820,0.32943781,0.50685898,1.09152912,0.25442651,0.00000000
0.86143072,3.05304161,0.38517458,1.15044779,0.00707693,0.33987565,0.50793077,1.10872970,0.26050272,0.00000000
0.86743372,3.10295232,0.40103714,1.15955186,0.00731093,0.35076131,0.50999269,1.12619754,0.26718933,0.00000000
0.87343672,3.15442075,0.41699019,1.16967286,0.00759256,0.36198976,0.51289619,1.14367016,0.27444178,0.00000000
0.87943972,3.20667206,0.43275741,1.18061933,0.00792415,0.37343477,0.51645148,1.16083137,0.28219501,0.00000000
0.88544272,3.25880631,0.44804820,1.19214588,0.00830823,0.38495283,0.52043763,1.17732460,0.29036509,0.00000000
0.89144572,3.30983555,0.46256740,1.20396508,0.00874772,0.39638771,0.52461353,1.19276822,0.29885130,0.00000000
0.89744872,3.35872432,0.47602543,1.21576054,0.00924622,0.40757549,0.52872928,1.20677212,0.30753872,0.00000000
0.90345173,3.40443180,0.48814833,1.22720070,0.00980823,0.41834997,0.53253727,1.21895477,0.31630111,0.00000000
0.90945473,3.44595339,0.49868735,1.23795253,0.01043936,0.42854795,0.53580269,1.22896005,0.32500419,0.00000000
0.91545773,3.48236010,0.50742749,1.24769449,0.01114650,0.43801460,0.53831290,1.23647297,0.33350903,0.00000000
0.92146073,3.51283389,0.51419487,1.25612826,0.01193790,0.44660824,0.53988541,1.24123361,0.34167565,0.00000000
0.92746373,3.53669757,0.51886237,1.26298871,0.01282323,0.45420478,0.54037405,1.24304870,0.34936664,0.00000000
0.93346673,3.55343815,0.52135349,1.26805189,0.01381347,0.46070130,0.53967342,1.24180021,0.35645072,0.00000000
0.93946973,3.56272271,0.52164418,1.27114076,0.01492074,0.46601894,0.53772133,1.23745076,0.36280618,0.00000000
0.94547274,3.56440648,0.51976271,1.27212857,0.01615794,0.47010481,0.53449935,1.23004545,0.36832411,0.00000000
0.95147574,3.55853280,0.51578757,1.27094000,0.01753836,0.47293289,0.53003155,1.21971015,0.37291122,0.00000000
0.95747874,3.54532539,0.50984347,1.26755012,0.01907511,0.47450410,0.52438165,1.20664640,0.37649230,0.00000000
0.96348174,3.52517345,0.50209587,1.26198135,0.02078039,0.47484520,0.51764866,1.19112309,0.37901213,0.00000000
0.96948474,3.49861030,0.49274411,1.25429880,0.02266480,0.47400698,0.50996138,1.17346544,0.38043667,0.00000000
0.97548774,3.46628687,0.48201360,1.24460417,0.02473646,0.47206159,0.50147203,1.15404179,0.38075372,0.00000000
0.98149075,3.42894112,0.47014737,1.23302865,0.02700014,0.46909919,0.49234931,1.13324878,0.37997272,0.00000000
0.98749375,3.38736507,0.45739733,1.21972509,0.02945643,0.46522416,0.48277103,1.11149577,0.37812384,0.00000000
0.99349675,3.34237076,0.44401574,1.20485995,0.03210093,0.46055101,0.47291695,1.08918916,0.37525634,0.00000000
0.99949975,3.29475682,0.43024701,1.18860513,0.03492354,0.45520020,0.46296168,1.06671740,0.37143621,0.00000000
1.00550275,3.24527724,0.41632032,1.17113028,0.03790795,0.44929406,0.45306830,1.04443747,0.36674324,0.00000000
1.01150575,3.19461364,0.40244318,1.15259568,0.04103122,0.44295307,0.44338260,1.02266332,0.36126763,0.00000000
1.01750875,3.14335249,0.38879626,1.13314614,0.04426377,0.43629265,0.43402841,1.00165710,0.35510626,0.00000000
1.02351176,3.09196822,0.37552947,1.11290601,0.04756945,0.42942065,0.42510404,0.98162334,0.34835883,0.00000000
1.02951476,3.04081314,0.36275954,1.09197563,0.05090606,0.42243569,0.41667992,0.96270653,0.34112411,0.00000000
1.03551776,2.99011455,0.35056898,1.07042922,0.05422605,0.41542637,0.40879767,0.94499209,0.33349638,0.00000000
1.04152076,2.93997927,0.33900646,1.04831445,0.05747758,0.40847143,0.40147053,0.92851073,0.32556238,0.00000000
1.04752376,2.89040519,0.32808849,1.02565357,0.06060580,0.40164085,0.39468513,0.91324585,0.31739883,0.00000000
1.05352676,2.84129941,0.31780224,1.00244613,0.06355441,0.39499772,0.38840450,0.89914356,0.30907069,0.00000000
1.05952976,2.79250169,0.30810940,0.97867312,0.06626728,0.38860079,0.38257225,0.88612474,0.30063028,0.00000000
1.06553277,2.74381219,0.29895079,0.95430231,0.06869028,0.38250748,0.37711771,0.87409844,0.29211719,0.00000000
1.07153577,2.69502153,0.29025144,0.92929457,0.07077309,0.37677706,0.37196167,0.86297564,0.28355905,0.00000000
1.07753877,2.64594167,0.28192614,0.90361079,0.07247087,0.37147375,0.36702267,0.85268273,0.27497306,0.00000000
1.08354177,2.59643551,0.27388484,0.87721900,0.07374597,0.36666943,0.36222329,0.84317366,0.26636815,0.00000000
1.08954477,2.54644345,0.26603801,0.85010132,0.07456920,0.36244569,0.35749625,0.83444001,0.25774759,0.00000000
1.09554777,2.49600496,0.25830153,0.82226039,0.07492100,0.35889495,0.35278999,0.82651831,0.24911186,0.00000000
1.10155078,2.44527392,0.25060093,0.79372470,0.07479214,0.35612039,0.34807335,0.81949394,0.24046169,0.00000000
1.10755378,2.39452626,0.24287493,0.76455274,0.07418413,0.35423464,0.34333921,0.81350134,0.23180082,0.00000000
1.11355678,2.34415937,0.23507805,0.73483544,0.07310916,0.35335711,0.33860671,0.80872027,0.22313859,0.00000000
1.11955978,2.29468296,0.22718228,0.70469688,0.07158968,0.35361000,0.33392203,0.80536828,0.21449189,0.00000000
1.12556278,2.24670158,0.21917770,0.67429316,0.06965762,0.35511310,0.32935763,0.80368961,0.20588663,0.00000000
1.13156578,2.20088973,0.21107229,0.64380942,0.06735323,0.35797767,0.32500991,0.80394114,0.19735843,0.00000000
1.13756878,2.15796077,0.20289071,0.61345513,0.06472369,0.36229964,0.32099539,0.80637607,0.18895263,0.00000000
1.14357179,2.11863136,0.19467247,0.58345793,0.06182154,0.36815254,0.31744568,0.81122624,0.18072353,0.00000000
1.14957479,2.08358349,0.18646943,0.55405638,0.05870288,0.37558060,0.31450134,0.81868416,0.17273310,0.00000000
1.15557779,2.05342628,0.17834292,0.52549192,0.05542566,0.38459248,0.31230505,0.82888576,0.16504902,0.00000000
1.16158079,2.02865997,0.17036072,0.49800053,0.05204797,0.39515602,0.31099434,0.84189499,0.15774243,0.00000000
1.16758379,2.00964420,0.16259396,0.47180454,0.04862638,0.40719452,0.31069436,0.85769123,0.15088540,0.00000000
1.17358679,1.99657262,0.15511430,0.44710506,0.04521460,0.42058484,0.31151095,0.87616041,0.14454827,0.00000000
1.17958979,1.98945560,0.14799147,0.42407531,0.04186229,0.43515758,0.31352446,0.89709053,0.13879724,0.00000000
1.18559280,1.98811200,0.14129129,0.40285532,0.03861416,0.45069950,0.31678460,0.92017204,0.13369199,0.00000000
1.19159580,1.99217102,0.13507441,0.38354816,0.03550944,0.46695825,0.32130653,0.94500326,0.12928385,0.00000000
1.19759880,2.00108387,0.12939565,0.36621787,0.03258158,0.48364919,0.32706856,0.97110079,0.12561431,0.00000000
1.20360180,2.01414507,0.12430409,0.35088918,0.02985828,0.50046413,0.33401139,0.99791445,0.12271418,0.00000000
1.20960480,2.03052215,0.11984381,0.33754887,0.02736182,0.51708165,0.34203908,1.02484631,0.12060315,0.00000000
1.21560780,2.04929235,0.11605522,0.32614876,0.02510957,0.53317848,0.35102163,1.05127280,0.11929003,0.00000000
1.22161081,2.06948434,0.11297681,0.31660998,0.02311474,0.54844137,0.36079911,1.07656885,0.11877344,0.00000000
1.22761381,2.09012273,0.11064726,0.30882826,0.02138718,0.56257892,0.37118705,1.10013306,0.11904294,0.00000000
1.23361681,2.11027316,0.10910764,0.30268005,0.01993432,0.57533282,0.38198298,1.12141253,0.12008045,0.00000000
1.23961981,2.12908540,0.10840354,0.29802881,0.01876211,0.58648774,0.39297363,1.13992611,0.12186203,0.00000000
1.24562281,2.14583249,0.10858697,0.29473151,0.01787585,0.59587960,0.40394267,1.15528509,0.12435967,0.00000000
1.25162581,2.15994373,0.10971782,0.29264464,0.01728096,0.60340159,0.41467838,1.16721014,0.12754313,0.00000000
1.25762881,2.17103006,0.11186471,0.29162972,0.01698364,0.60900784,0.42498114,1.17554382,0.13138174,0.00000000
1.26363182,2.17890060,0.11510515,0.29155789,0.01699126,0.61271446,0.43467018,1.18025795,0.13584595,0.00000000
1.26963482,2.18356970,0.11952486,0.29231354,0.01731258,0.61459792,0.44358948,1.18145560,0.14090868,0.00000000
1.27563782,2.18525437,0.12521624,0.29379677,0.01795778,0.61479102,0.45161244,1.17936770,0.14654634,0.00000000
1.28164082,2.18436238,0.13227595,0.29592474,0.01893822,0.61347660,0.45864516,1.17434426,0.15273952,0.00000000
1.28764382,2.18147190,0.14080172,0.29863181,0.02026592,0.61087943,0.46462821,1.16684093,0.15947331,0.00000000
1.29364682,2.17730385,0.15088835,0.30186876,0.02195298,0.60725670,0.46953692,1.15740140,0.16673729,0.00000000
1.29964982,2.17268848,0.16262324,0.30560096,0.02401068,0.60288764,0.47338000,1.14663647,0.17452517,0.00000000
1.30565283,2.16852788,0.17608140,0.30980598,0.02644849,0.59806281,0.47619690,1.13520097,0.18283409,0.00000000
1.31165583,2.16575622,0.19132030,0.31447051,0.02927305,0.59307349,0.47805383,1.12376922,0.19166375,0.00000000
1.31765883,2.16529961,0.20837475,0.31958700,0.03248696,0.58820183,0.47903876,1.11301039,0.20101521,0.00000000
1.32366183,2.16803718,0.22725206,0.32515026,0.03608774,0.58371187,0.47925572,1.10356459,0.21088958,0.00000000
1.32966483,2.17476499,0.24792765,0.33115400,0.04006673,0.57984201,0.47881863,1.09602059,0.22128652,0.00000000
1.33566783,2.18616404,0.27034151,0.33758764,0.04440821,0.57679891,0.47784500,1.09089602,0.23220274,0.00000000
1.34167084,2.20277336,0.29439552,0.34443356,0.04908863,0.57475302,0.47644980,1.08862066,0.24363038,0.00000000
1.34767384,2.22496894,0.31995200,0.35166471,0.05407609,0.57383570,0.47473991,1.08952321,0.25555541,0.00000000
1.35367684,2.25294886,0.34683343,0.35924290,0.05933011,0.57413782,0.47280916,1.09382198,0.26795611,0.00000000
1.35967984,2.28672469,0.37482365,0.36711758,0.06480167,0.57570962,0.47073447,1.10161938,0.28080158,0.00000000
1.36568284,2.32611922,0.40367038,0.37522532,0.07043359,0.57856174,0.46857299,1.11290038,0.29405049,0.00000000
1.37168584,2.37076990,0.43308914,0.38348982,0.07616119,0.58266703,0.46636054,1.12753466,0.30764989,0.00000000
1.37768884,2.42013780,0.46276846,0.39182257,0.08191331,0.58796306,0.46411121,1.14528215,0.32153443,0.00000000
1.38369185,2.47352133,0.49237622,0.40012394,0.08761363,0.59435494,0.46181819,1.16580161,0.33562578,0.00000000
1.38969485,2.53007410,0.52156702,0.40828485,0.09318218,0.60171849,0.45945571,1.18866186,0.34983248,0.00000000
1.39569785,2.58882628,0.54999017,0.41618874,0.09853714,0.60990345,0.45698190,1.21335509,0.36405028,0.00000000
1.40170085,2.64870889,0.57729824,0.42371396,0.10359671,0.61873682,0.45434246,1.23931189,0.37816289,0.00000000
1.40770385,2.70858017,0.60315575,0.43073641,0.10828118,0.62802622,0.45147484,1.26591739,0.39204334,0.00000000
1.41370685,2.76725359,0.62724776,0.43713237,0.11251488,0.63756335,0.44831273,1.29252823,0.40555592,0.00000000
1.41970985,2.82352685,0.64928799,0.44278148,0.11622818,0.64712757,0.44479065,1.31848969,0.41855858,0.00000000
1.42571286,2.87621117,0.66902637,0.44756977,0.11935934,0.65648972,0.44084827,1.34315283,0.43090598,0.00000000
1.43171586,2.92416050,0.68625545,0.45139270,0.12185614,0.66541618,0.43643450,1.36589089,0.44245291,0.00000000
1.43771886,2.96629966,0.70081582,0.45415804,0.12367732,0.67367321,0.43151085,1.38611498,0.45305804,0.00000000
1.44372186,3.00165111,0.71259999,0.45578861,0.12479367,0.68103161,0.42605415,1.40328834,0.46258795,0.00000000
1.44972486,3.02935940,0.72155486,0.45622477,0.12518888,0.68727159,0.42005841,1.41693901,0.47092111,0.00000000
1.45572786,3.04871270,0.72768256,0.45542646,0.12485994,0.69218774,0.41353579,1.42667058,0.47795173,0.00000000
1.46173087,3.05916074,0.73103961,0.45337486,0.12381727,0.69559400,0.40651665,1.43217070,0.48359327,0.00000000
1.46773387,3.06032839,0.73173449,0.45007352,0.12208447,0.69732832,0.39904872,1.43321712,0.48778138,0.00000000
1.47373687,3.05202451,0.72992365,0.44554887,0.11969772,0.69725694,0.39119544,1.42968111,0.49047604,0.00000000
1.47973987,3.03424540,0.72580609,0.43985009,0.11670489,0.69527792,0.38303361,1.42152807,0.49166294,0.00000000
1.48574287,3.00717281,0.71961669,0.43304836,0.11316437,0.69132384,0.37465051,1.40881542,0.49135374,0.00000000
1.49174587,2.97116633,0.71161856,0.42523544,0.10914365,0.68536340,0.36614055,1.39168782,0.48958538,0.00000000
1.49774887,2.92675044,0.70209453,0.41652162,0.10471781,0.67740181,0.35760180,1.37036979,0.48641832,0.00000000
1.50375188,2.87459668,0.69133835,0.40703317,0.09996772,0.66748003,0.34913239,1.34515627,0.48193388,0.00000000
1.50975488,2.81550156,0.67964558,0.39690934,0.09497829,0.65567274,0.34082715,1.31640125,0.47623074,0.00000000
