energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-2.84242121,2.44169930,0.00630743,0.21075673,0.04958566,1.25252544,0.45214565,0.95103155,0.07713650,0.00890952
-2.83641821,2.51118560,0.00581541,0.22829110,0.05217776,1.26492421,0.45307492,0.98725188,0.08290622,0.00898156
-2.83041521,2.60484361,0.00540246,0.24793885,0.05519276,1.28877481,0.45929843,1.03352251,0.08953263,0.00914060
-2.82441221,2.72163330,0.00506283,0.26958118,0.05858330,1.32364027,0.47075038,1.08941111,0.09695888,0.00938407
-2.81840920,2.86000246,0.00478967,0.29304969,0.06229214,1.36883763,0.48726425,1.15427859,0.10511040,0.00970755
-2.81240620,3.01789625,0.00457536,0.31812594,0.06625326,1.42344471,0.50857093,1.22728099,0.11389515,0.01010478
-2.80640320,3.19277932,0.00441178,0.34454235,0.07039319,1.48631343,0.53429910,1.30737626,0.12320439,0.01056778
-2.80040020,3.38167105,0.00429053,0.37198470,0.07463257,1.55608941,0.56397806,1.39333612,0.13291385,0.01108696
-2.79439720,3.58119376,0.00420321,0.40009604,0.07888790,1.63123769,0.59704297,1.48376325,0.14288548,0.01165127
-2.78839420,3.78763364,0.00414165,0.42848235,0.08307336,1.71007419,0.63284292,1.57711394,0.15296968,0.01224846
-2.78239120,3.99701369,0.00409806,0.45671959,0.08710288,1.79080218,0.67065156,1.67172592,0.16300799,0.01286530
-2.77638819,4.20517723,0.00406526,0.48436225,0.09089211,1.87155305,0.70968036,1.76585117,0.17283629,0.01348785
-2.77038519,4.40788041,0.00403674,0.51095315,0.09436047,1.95043029,0.74909436,1.85769306,0.18228840,0.01410182
-2.76438219,4.60089135,0.00400680,0.53603414,0.09743314,2.02555571,0.78803002,1.94544698,0.19119997,0.01469287
-2.75837919,4.78009337,0.00397064,0.55915761,0.10004285,2.09511630,0.82561489,2.02734345,0.19941260,0.01524697
-2.75237619,4.94158907,0.00392437,0.57989820,0.10213155,2.15741068,0.86098855,2.10169247,0.20677806,0.01575072
-2.74637319,5.08180216,0.00386501,0.59786453,0.10365185,2.21089344,0.89332417,2.16692757,0.21316238,0.01619171
-2.74037019,5.19757336,0.00379054,0.61271032,0.10456806,2.25421598,0.92185002,2.22164820,0.21844980,0.01655886
-2.73436718,5.28624697,0.00369976,0.62414467,0.10485704,2.28626243,0.94587022,2.26465873,0.22254630,0.01684267
-2.72836418,5.34574482,0.00359232,0.63194089,0.10450856,2.30617932,0.96478374,2.29500258,0.22538264,0.01703546
-2.72236118,5.37462441,0.00346858,0.63594364,0.10352541,2.31339790,0.97810120,2.31199009,0.22691667,0.01713164
-2.71635818,5.37211894,0.00332956,0.63607402,0.10192302,2.30764807,0.98545844,2.31521871,0.22713493,0.01712777
-2.71035518,5.33815704,0.00317677,0.63233232,0.09972882,2.28896343,0.98662643,2.30458474,0.22605332,0.01702267
-2.70435218,5.27336138,0.00301218,0.62479829,0.09698120,2.25767711,0.98151704,2.28028580,0.22371688,0.01681746
-2.69834917,5.17902551,0.00283804,0.61362893,0.09372823,2.21440824,0.97018421,2.24281385,0.22019856,0.01651541
-2.69234617,5.05706980,0.00265681,0.59905378,0.09002612,2.16003980,0.95282064,2.19293878,0.21559711,0.01612192
-2.68634317,4.90997767,0.00247104,0.58136794,0.08593752,2.09568819,0.92974993,2.13168317,0.21003406,0.01564424
-2.68034017,4.74071466,0.00228325,0.56092293,0.08152965,2.02266595,0.90141454,2.06028911,0.20364995,0.01509127
-2.67433717,4.55263313,0.00209590,0.53811600,0.07687249,1.94243880,0.86836003,1.98017829,0.19659992,0.01447324
-2.66833417,4.34936641,0.00191127,0.51337801,0.07203689,1.85657864,0.83121632,1.89290704,0.18904880,0.01380141
-2.66233117,4.13471637,0.00173143,0.48716064,0.06709278,1.76671426,0.79067668,1.80011790,0.18116590,0.01308768
-2.65632816,3.91253872,0.00155818,0.45992315,0.06210759,1.67448156,0.74747535,1.70348987,0.17311977,0.01234427
-2.65032516,3.68663041,0.00139304,0.43211948,0.05714472,1.58147524,0.70236482,1.60468894,0.16507300,0.01158333
-2.64432216,3.46062325,0.00123722,0.40418590,0.05226238,1.48920346,0.65609351,1.50532118,0.15717735,0.01081662
-2.63831916,3.23788761,0.00109161,0.37652993,0.04751255,1.39904730,0.60938484,1.40688968,0.14956934,0.01005521
-2.63231616,3.02144940,0.00095684,0.34952064,0.04294027,1.31222618,0.56291842,1.31075721,0.14236657,0.00930919
-2.62631316,2.81392295,0.00083323,0.32348081,0.03858318,1.22977047,0.51731395,1.21811550,0.13566471,0.00858749
-2.62031016,2.61746168,0.00072087,0.29868112,0.03447131,1.15250188,0.47311834,1.12996227,0.12953543,0.00789767
-2.61430715,2.43372746,0.00061961,0.27533642,0.03062712,1.08102213,0.43079630,1.04708620,0.12402528,0.00724584
-2.60830415,2.26387893,0.00052913,0.25360419,0.02706577,1.01570997,0.39072454,0.97006030,0.11915548,0.00663660
-2.60230115,2.10857813,0.00044895,0.23358500,0.02379551,0.95672614,0.35318954,0.89924315,0.11492264,0.00607307
-2.59629815,1.96801399,0.00037846,0.21532498,0.02081833,0.90402576,0.31838858,0.83478764,0.11130043,0.00555689
-2.59029515,1.84194091,0.00031700,0.19881986,0.01813064,0.85737733,0.28643383,0.77665624,0.10824192,0.00508838
-2.58429215,1.72972967,0.00026383,0.18402048,0.01572406,0.81638701,0.25735894,0.72464184,0.10568267,0.00466664
-2.57828914,1.63042803,0.00021818,0.17083933,0.01358623,0.78052714,0.23112760,0.67839287,0.10354426,0.00428974
-2.57228614,1.54282780,0.00017928,0.15915787,0.01170170,0.74916759,0.20764369,0.63744129,0.10173823,0.00395487
-2.56628314,1.46553535,0.00014638,0.14883415,0.01005269,0.72160842,0.18676215,0.60123231,0.10017012,0.00365860
-2.56028014,1.39704243,0.00011877,0.13971059,0.00861989,0.69711254,0.16830034,0.56915433,0.09874359,0.00339700
-2.55427714,1.33579454,0.00009576,0.13162139,0.00738316,0.67493715,0.15204919,0.54056794,0.09736432,0.00316590
-2.54827414,1.28025425,0.00007672,0.12439947,0.00632213,0.65436265,0.13778380,0.51483297,0.09594359,0.00296103
-2.54227114,1.22895745,0.00006108,0.11788270,0.00541679,0.63471817,0.12527310,0.49133256,0.09440148,0.00277819
-2.53626813,1.18056080,0.00004833,0.11191909,0.00464786,0.61540290,0.11428831,0.46949365,0.09266943,0.00261340
-2.53026513,1.13387939,0.00003800,0.10637107,0.00399718,0.59590263,0.10461008,0.44880342,0.09069223,0.00246298
-2.52426213,1.08791385,0.00002969,0.10111860,0.00344796,0.57580134,0.09603408,0.42882133,0.08842935,0.00232368
-2.51825913,1.04186699,0.00002306,0.09606121,0.00298492,0.55478767,0.08837518,0.40918684,0.08585551,0.00219269
-2.51225613,0.99515021,0.00001779,0.09111895,0.00259440,0.53265650,0.08147014,0.38962283,0.08296065,0.00206771
-2.50625313,0.94738055,0.00001365,0.08623245,0.00226438,0.50930604,0.07517905,0.36993516,0.07974929,0.00194693
-2.50025013,0.89836948,0.00001040,0.08136203,0.00198444,0.48473085,0.06938551,0.35000884,0.07623933,0.00182901
-2.49424712,0.84810479,0.00000788,0.07648614,0.00174570,0.45901168,0.06399589,0.32980122,0.07246036,0.00171308
-2.48824412,0.79672726,0.00000594,0.07159924,0.00154071,0.43230270,0.05893776,0.30933307,0.06845170,0.00159866
-2.48224112,0.74450356,0.00000445,0.06670931,0.00136330,0.40481703,0.05415777,0.28867802,0.06426018,0.00148561
-2.47623812,0.69179718,0.00000333,0.06183509,0.00120845,0.37681139,0.04961907,0.26795119,0.05993781,0.00137408
-2.47023512,0.63903883,0.00000248,0.05700329,0.00107215,0.34857062,0.04529861,0.24729749,0.05553945,0.00126444
-2.46423212,0.58669780,0.00000186,0.05224580,0.00095122,0.32039270,0.04118433,0.22688028,0.05112058,0.00115719
-2.45822911,0.53525536,0.00000140,0.04759714,0.00084321,0.29257510,0.03727252,0.20687084,0.04673531,0.00105294
-2.45222611,0.48518127,0.00000109,0.04309214,0.00074624,0.26540261,0.03356530,0.18743901,0.04243457,0.00095233
-2.44622311,0.43691404,0.00000089,0.03876397,0.00065889,0.23913733,0.03006847,0.16874531,0.03826468,0.00085599
-2.44022011,0.39084539,0.00000079,0.03464255,0.00058008,0.21401081,0.02678970,0.15093478,0.03426624,0.00076448
-2.43421711,0.34730908,0.00000078,0.03075333,0.00050905,0.19021846,0.02373710,0.13413258,0.03047341,0.00067832
-2.42821411,0.30657411,0.00000086,0.02711654,0.00044521,0.16791633,0.02091814,0.11844123,0.02691346,0.00059789
-2.42221111,0.26884205,0.00000104,0.02374666,0.00038812,0.14721994,0.01833905,0.10393973,0.02360673,0.00052348
-2.41620810,0.23424805,0.00000133,0.02065240,0.00033748,0.12820507,0.01600452,0.09068404,0.02056683,0.00045524
-2.41020510,0.20286510,0.00000176,0.01783683,0.00029306,0.11091014,0.01391770,0.07870898,0.01780117,0.00039324
-2.40420210,0.17471098,0.00000237,0.01529783,0.00025471,0.09533997,0.01208060,0.06803131,0.01531155,0.00033742
-2.39819910,0.14975719,0.00000320,0.01302861,0.00022234,0.08147050,0.01049463,0.05865367,0.01309507,0.00028763
-2.39219610,0.12793939,0.00000431,0.01101847,0.00019595,0.06925420,0.00916135,0.05056921,0.01114497,0.00024364
-2.38619310,0.10916872,0.00000579,0.00925351,0.00017561,0.05862578,0.00808346,0.04376667,0.00945171,0.00020515
-2.38019010,0.09334349,0.00000773,0.00771745,0.00016153,0.04950813,0.00726579,0.03823581,0.00800385,0.00017183
-2.37418709,0.08036078,0.00001026,0.00639238,0.00015401,0.04181796,0.00671640,0.03397278,0.00678909,0.00014331
-2.36818409,0.07012761,0.00001352,0.00525945,0.00015352,0.03547123,0.00644776,0.03098551,0.00579514,0.00011922
-2.36218109,0.06257129,0.00001770,0.00429955,0.00016071,0.03038803,0.00647783,0.02929874,0.00501053,0.00009918
-2.35617809,0.05764874,0.00002299,0.00349378,0.00017644,0.02649692,0.00683116,0.02895877,0.00442537,0.00008282
-2.35017509,0.05535456,0.00002967,0.00282397,0.00020179,0.02373855,0.00753984,0.03003757,0.00403192,0.00006982
-2.34417209,0.05572763,0.00003800,0.00227300,0.00023812,0.02206862,0.00864436,0.03263626,0.00382509,0.00005986
-2.33816908,0.05885611,0.00004833,0.00182507,0.00028706,0.02146007,0.01019425,0.03688781,0.00380282,0.00005269
-2.33216608,0.06488068,0.00006102,0.00146583,0.00035055,0.02190456,0.01224852,0.04295868,0.00396627,0.00004810
-2.32616308,0.07399589,0.00007650,0.00118255,0.00043085,0.02341315,0.01487580,0.05104947,0.00431992,0.00004591
-2.32016008,0.08644942,0.00009521,0.00096408,0.00053053,0.02601630,0.01815409,0.06139411,0.00487156,0.00004599
-2.31415708,0.10253921,0.00011765,0.00080088,0.00065247,0.02976303,0.02217017,0.07425783,0.00563204,0.00004828
-2.30815408,0.12260831,0.00014434,0.00068494,0.00079986,0.03471949,0.02701852,0.08993335,0.00661503,0.00005273
-2.30215108,0.14703726,0.00017580,0.00060968,0.00097617,0.04096672,0.03279978,0.10873551,0.00783645,0.00005935
-2.29614807,0.17623414,0.00021260,0.00056992,0.00118511,0.04859770,0.03961865,0.13099409,0.00931401,0.00006816
-2.29014507,0.21062224,0.00025525,0.00056167,0.00143057,0.05771390,0.04758129,0.15704488,0.01106636,0.00007924
-2.28414207,0.25062546,0.00030426,0.00058211,0.00171656,0.06842106,0.05679218,0.18721897,0.01311237,0.00009265
-2.27813907,0.29665171,0.00036009,0.00062944,0.00204715,0.08082461,0.06735051,0.22183064,0.01547014,0.00010849
-2.27213607,0.34907471,0.00042310,0.00070283,0.00242636,0.09502459,0.07934620,0.26116382,0.01815606,0.00012684
-2.26613307,0.40821463,0.00049359,0.00080233,0.00285809,0.11111041,0.09285556,0.30545775,0.02118376,0.00014779
-2.26013007,0.47431833,0.00057170,0.00092882,0.00334600,0.12915544,0.10793688,0.35489214,0.02456313,0.00017141
-2.25412706,0.54753981,0.00065744,0.00108399,0.00389341,0.14921178,0.12462592,0.40957254,0.02829936,0.00019774
-2.24812406,0.62792184,0.00075064,0.00127035,0.00450320,0.17130532,0.14293174,0.46951651,0.03239210,0.00022679
-2.24212106,0.71537974,0.00085094,0.00149120,0.00517773,0.19543137,0.16283283,0.53464130,0.03683477,0.00025853
-2.23611806,0.80968807,0.00095777,0.00175071,0.00591872,0.22155111,0.18427392,0.60475386,0.04161415,0.00029289
-2.23011506,0.91047138,0.00107034,0.00205394,0.00672723,0.24958897,0.20716365,0.67954374,0.04671011,0.00032974
-2.22411206,1.01719957,0.00118766,0.00240691,0.00760354,0.27943130,0.23137323,0.75857967,0.05209580,0.00036891
-2.21810905,1.12918868,0.00130849,0.00281666,0.00854717,0.31092623,0.25673627,0.84131022,0.05773807,0.00041017
-2.21210605,1.24560751,0.00143143,0.00329132,0.00955685,0.34388503,0.28304994,0.92706898,0.06359829,0.00045323
-2.20610305,1.36549002,0.00155489,0.00384015,0.01063053,0.37808484,0.31007741,1.01508433,0.06963348,0.00049777
-2.20010005,1.48775367,0.00167714,0.00447357,0.01176538,0.41327268,0.33755171,1.10449379,0.07579780,0.00054339
-2.19409705,1.61122288,0.00179636,0.00520316,0.01295789,0.44917071,0.36518067,1.19436250,0.08204427,0.00058970
-2.18809405,1.73465704,0.00191067,0.00604160,0.01420390,0.48548239,0.39265311,1.28370544,0.08832668,0.00063625
-2.18209105,1.85678184,0.00201820,0.00700254,0.01549865,0.52189930,0.41964580,1.37151235,0.09460164,0.00068258
-2.17608804,1.97632264,0.00211714,0.00810047,0.01683691,0.55810829,0.44583101,1.45677453,0.10083052,0.00072822
-2.17008504,2.09203833,0.00220583,0.00935044,0.01821300,0.59379855,0.47088444,1.53851224,0.10698140,0.00077271
-2.16408204,2.20275412,0.00228275,0.01076768,0.01962089,0.62866831,0.49449305,1.61580158,0.11303056,0.00081561
-2.15807904,2.30739159,0.00234664,0.01236724,0.02105423,0.66243075,0.51636253,1.68779947,0.11896380,0.00085648
-2.15207604,2.40499468,0.00239649,0.01416340,0.02250640,0.69481887,0.53622417,1.75376567,0.12477709,0.00089496
-2.14607304,2.49475030,0.00243163,0.01616911,0.02397051,0.72558907,0.55384072,1.81308077,0.13047671,0.00093069
-2.14007004,2.57600250,0.00245172,0.01839531,0.02543941,0.75452340,0.56901119,1.86525927,0.13607880,0.00096338
-2.13406703,2.64825992,0.00245675,0.02085020,0.02690569,0.78143041,0.58157433,1.90995729,0.14160812,0.00099280
-2.12806403,2.71119602,0.00244709,0.02353850,0.02836158,0.80614464,0.59141072,1.94697454,0.14709628,0.00101876
-2.12206103,2.76464261,0.00242341,0.02646070,0.02979896,0.82852507,0.59844359,1.97625065,0.15257932,0.00104112
-2.11605803,2.80857725,0.00238670,0.02961235,0.03120930,0.84845275,0.60263832,1.99785635,0.15809482,0.00105981
-2.11005503,2.84310555,0.00233821,0.03298344,0.03258357,0.86582798,0.60400084,2.01197987,0.16367868,0.00107481
-2.10405203,2.86843975,0.00227940,0.03655792,0.03391226,0.88056738,0.60257510,2.01890977,0.16936170,0.00108611
-2.09804902,2.88487513,0.00221190,0.04031335,0.03518533,0.89260139,0.59843980,2.01901516,0.17516625,0.00109379
-2.09204602,2.89276578,0.00213740,0.04422075,0.03639221,0.90187242,0.59170470,2.01272442,0.18110307,0.00109790
-2.08604302,2.89250149,0.00205766,0.04824475,0.03752191,0.90833411,0.58250660,2.00050390,0.18716865,0.00109856
-2.08004002,2.88448718,0.00197439,0.05234393,0.03856302,0.91195180,0.57100545,1.98283750,0.19334315,0.00109588
-2.07403702,2.86912611,0.00188921,0.05647151,0.03950394,0.91270447,0.55738041,1.96020850,0.19958918,0.00108999
-2.06803402,2.84680796,0.00180362,0.06057626,0.04033298,0.91058804,0.54182636,1.93308430,0.20585153,0.00108103
-2.06203102,2.81790229,0.00171891,0.06460373,0.04103863,0.90562003,0.52455067,1.90190493,0.21205789,0.00106914
-2.05602801,2.78275765,0.00163618,0.06849771,0.04160981,0.89784522,0.50577046,1.86707559,0.21812067,0.00105447
-2.05002501,2.74170618,0.00155631,0.07220194,0.04203618,0.88734214,0.48571019,1.82896352,0.22393979,0.00103716
-2.04402201,2.69507314,0.00147993,0.07566192,0.04230844,0.87422979,0.46459965,1.78789891,0.22940645,0.00101736
-2.03801901,2.64319057,0.00140743,0.07882685,0.04241868,0.85867427,0.44267225,1.74417958,0.23440760,0.00099523
-2.03201601,2.58641383,0.00133898,0.08165159,0.04236073,0.84089480,0.42016348,1.69807886,0.23883107,0.00097093
-2.02601301,2.52513982,0.00127457,0.08409852,0.04213045,0.82116862,0.39730948,1.64985573,0.24257093,0.00094465
-2.02001001,2.45982545,0.00121400,0.08613933,0.04172609,0.79983435,0.37434571,1.59976661,0.24553298,0.00091660
-2.01400700,2.39100493,0.00115696,0.08775645,0.04114846,0.77729347,0.35150551,1.54807763,0.24764005,0.00088699
-2.00800400,2.31930456,0.00110300,0.08894434,0.04040124,0.75400961,0.32901860,1.49507667,0.24883668,0.00085607
-2.00200100,2.24545388,0.00105166,0.08971022,0.03949108,0.73050545,0.30710950,1.44108406,0.24909323,0.00082414
-1.99599800,2.17029214,0.00100243,0.09007457,0.03842767,0.70735726,0.28599579,1.38646149,0.24840895,0.00079152
-1.98999500,2.09476954,0.00095482,0.09007100,0.03722378,0.68518692,0.26588631,1.33161824,0.24681389,0.00075855
-1.98399200,2.01994266,0.00090835,0.08974572,0.03589522,0.66465176,0.24697927,1.27701451,0.24436970,0.00072563
-1.97798899,1.94696426,0.00086266,0.08915657,0.03446064,0.64643232,0.22946037,1.22316149,0.24116905,0.00069317
-1.97198599,1.87706732,0.00081741,0.08837152,0.03294135,0.63121838,0.21350094,1.17061815,0.23733383,0.00066164
-1.96598299,1.81154417,0.00077239,0.08746685,0.03136109,0.61969363,0.19925614,1.11998495,0.23301218,0.00063151
-1.95997999,1.75172111,0.00072746,0.08652488,0.02974564,0.61251935,0.18686335,1.07189471,0.22837449,0.00060327
-1.95397699,1.69892970,0.00068260,0.08563157,0.02812248,0.61031761,0.17644058,1.02700110,0.22360849,0.00057745
-1.94797399,1.65447556,0.00063785,0.08487381,0.02652037,0.61365441,0.16808527,0.98596529,0.21891377,0.00055453
-1.94197099,1.61960598,0.00059333,0.08433674,0.02496893,0.62302321,0.16187305,0.94944140,0.21449583,0.00053504
-1.93596798,1.59547724,0.00054924,0.08410099,0.02349814,0.63882934,0.15785689,0.91806129,0.21056004,0.00051946
-1.92996498,1.58312301,0.00050582,0.08424008,0.02213792,0.66137571,0.15606632,0.89241931,0.20730559,0.00050823
-1.92396198,1.58342467,0.00046332,0.08481802,0.02091763,0.69085018,0.15650688,0.87305756,0.20491983,0.00050178
-1.91795898,1.59708434,0.00042203,0.08588719,0.01986559,0.72731512,0.15915972,0.86045214,0.20357298,0.00050045
-1.91195598,1.62460166,0.00038222,0.08748657,0.01900859,0.77069925,0.16398138,0.85500066,0.20341356,0.00050454
-1.90595298,1.66625448,0.00034416,0.08964041,0.01837142,0.82079233,0.17090366,0.85701126,0.20456445,0.00051427
-1.89994997,1.72208425,0.00030807,0.09235729,0.01797641,0.87724268,0.17983376,0.86669341,0.20711982,0.00052977
-1.89394697,1.79188599,0.00027417,0.09562978,0.01784290,0.93955795,0.19065445,0.88415033,0.21114278,0.00055108
-1.88794397,1.87520325,0.00024260,0.09943444,0.01798677,1.00710905,0.20322455,0.90937320,0.21666392,0.00057811
-1.88194097,1.97132788,0.00021347,0.10373245,0.01841997,1.07913737,0.21737957,0.94223692,0.22368051,0.00061069
-1.87593797,2.07930454,0.00018685,0.10847061,0.01915007,1.15476531,0.23293263,0.98249761,0.23215641,0.00064854
-1.86993497,2.19793998,0.00016276,0.11358280,0.02017977,1.23300985,0.24967572,1.02979150,0.24202269,0.00069125
-1.86393197,2.32581679,0.00014116,0.11899182,0.02150654,1.31279914,0.26738127,1.08363548,0.25317871,0.00073829
-1.85792896,2.46131159,0.00012199,0.12461159,0.02312225,1.39299162,0.28580419,1.14342923,0.26549377,0.00078905
-1.85192596,2.60261752,0.00010515,0.13034953,0.02501294,1.47239754,0.30468430,1.20845921,0.27880922,0.00084280
-1.84592296,2.74777089,0.00009052,0.13610922,0.02715862,1.54980223,0.32374933,1.27790454,0.29294101,0.00089872
-1.83991996,2.89468197,0.00007793,0.14179314,0.02953332,1.62399077,0.34271835,1.35084529,0.30768269,0.00095592
-1.83391696,3.04116959,0.00006723,0.14730545,0.03210517,1.69377335,0.36130570,1.42627319,0.32280880,0.00101343
-1.82791396,3.18499948,0.00005824,0.15255474,0.03483674,1.75801092,0.37922549,1.50310528,0.33807880,0.00107026
-1.82191096,3.32392591,0.00005077,0.15745667,0.03768559,1.81564033,0.39619636,1.58020042,0.35324131,0.00112539
-1.81590795,3.45573612,0.00004465,0.16193642,0.04060494,1.86569834,0.41194675,1.65637901,0.36803891,0.00117779
-1.80990495,3.57829679,0.00003970,0.16593085,0.04354460,1.90734401,0.42622025,1.73044547,0.38221323,0.00122648
-1.80390195,3.68960162,0.00003574,0.16939035,0.04645205,1.93987866,0.43878115,1.80121352,0.39551047,0.00127051
-1.79789895,3.78781889,0.00003263,0.17228029,0.04927374,1.96276293,0.44941984,1.86753338,0.40768709,0.00130900
-1.79189595,3.87133746,0.00003020,0.17458201,0.05195639,1.97563051,0.45795798,1.92832035,0.41851559,0.00134118
-1.78589295,3.93880975,0.00002834,0.17629333,0.05444848,1.97829781,0.46425322,1.98258366,0.42779026,0.00136641
-1.77988994,3.98918994,0.00002691,0.17742851,0.05670167,1.97076966,0.46820326,2.02945448,0.43533260,0.00138415
-1.77388694,4.02176568,0.00002580,0.17801768,0.05867222,1.95324031,0.46974907,2.06821168,0.44099623,0.00139404
-1.76788394,4.03618163,0.00002494,0.17810571,0.06032228,1.92608999,0.46887710,2.09830424,0.44467109,0.00139589
-1.76188094,4.03245337,0.00002423,0.17775063,0.06162101,1.88987685,0.46562031,2.11936880,0.44628668,0.00138965
-1.75587794,4.01097051,0.00002362,0.17702143,0.06254546,1.84532441,0.46005795,2.13124142,0.44581407,0.00137546
-1.74987494,3.97248819,0.00002305,0.17599557,0.06308125,1.79330488,0.45231399,2.13396251,0.44326665,0.00135363
-1.74387194,3.91810672,0.00002247,0.17475607,0.06322284,1.73481864,0.44255426,2.12777451,0.43869954,0.00132462
-1.73786893,3.84923957,0.00002187,0.17338840,0.06297352,1.67097051,0.43098227,2.11311191,0.43220739,0.00128902
-1.73186593,3.76757058,0.00002121,0.17197718,0.06234516,1.60294337,0.41783385,2.09058401,0.42392097,0.00124756
-1.72586293,3.67500179,0.00002049,0.17060295,0.06135753,1.53196990,0.40337080,2.06095099,0.41400238,0.00120108
-1.71985993,3.57359368,0.00001969,0.16933900,0.06003739,1.45930313,0.38787374,2.02509413,0.40263924,0.00115049
-1.71385693,3.46550032,0.00001882,0.16824849,0.05841742,1.38618683,0.37163440,1.98398182,0.39003808,0.00109673
-1.70785393,3.35290182,0.00001789,0.16738194,0.05653488,1.31382630,0.35494761,1.93863272,0.37641722,0.00104081
-1.70185093,3.23793706,0.00001689,0.16677522,0.05443023,1.24336062,0.33810334,1.89007797,0.36199945,0.00098370
-1.69584792,3.12263932,0.00001585,0.16644811,0.05214567,1.17583700,0.32137904,1.83932418,0.34700493,0.00092634
-1.68984492,3.00887759,0.00001478,0.16640352,0.04972375,1.11218791,0.30503246,1.78731912,0.33164460,0.00086965
-1.68384192,2.89830571,0.00001368,0.16662741,0.04720606,1.05321168,0.28929544,1.73492149,0.31611437,0.00081443
-1.67783892,2.79232147,0.00001258,0.16708938,0.04463204,0.99955697,0.27436855,1.68287626,0.30059035,0.00076142
-1.67183592,2.69203688,0.00001149,0.16774397,0.04203803,0.95171151,0.26041703,1.63179648,0.28522533,0.00071124
-1.66583292,2.59826058,0.00001042,0.16853247,0.03945648,0.90999531,0.24756797,1.58215229,0.27014653,0.00066438
-1.65982991,2.51149261,0.00000939,0.16938542,0.03691548,0.87455850,0.23590884,1.53426707,0.25545478,0.00062122
-1.65382691,2.43193121,0.00000841,0.17022535,0.03443844,0.84538366,0.22548729,1.48832084,0.24122487,0.00058202
-1.64782391,2.35949069,0.00000747,0.17096991,0.03204409,0.82229265,0.21631238,1.44436016,0.22750717,0.00054690
-1.64182091,2.29382934,0.00000661,0.17153511,0.02974659,0.80495752,0.20835683,1.40231363,0.21433018,0.00051586
-1.63581791,2.23438540,0.00000581,0.17183855,0.02755590,0.79291526,0.20156046,1.36201210,0.20170385,0.00048880
-1.62981491,2.18041954,0.00000509,0.17180259,0.02547825,0.78558583,0.19583444,1.32321203,0.18962339,0.00046554
-1.62381191,2.13106154,0.00000446,0.17135714,0.02351673,0.78229304,0.19106632,1.28562097,0.17807339,0.00044579
-1.61780890,2.08535946,0.00000390,0.17044224,0.02167190,0.78228768,0.18712551,1.24892370,0.16703188,0.00042920
-1.61180590,2.04232903,0.00000345,0.16901009,0.01994249,0.78477215,0.18386909,1.21280787,0.15647424,0.00041538
-1.60580290,2.00100182,0.00000309,0.16702664,0.01832601,0.78892601,0.18114782,1.17698805,0.14637668,0.00040390
-1.59979990,1.96047033,0.00000284,0.16447264,0.01681939,0.79393168,0.17881196,1.14122736,0.13671919,0.00039433
-1.59379690,1.91992885,0.00000271,0.16134418,0.01541951,0.79899961,0.17671691,1.10535603,0.12748784,0.00038620
-1.58779390,1.87870909,0.00000273,0.15765271,0.01412372,0.80339207,0.17472844,1.06928634,0.11867646,0.00037911
-1.58179090,1.83630962,0.00000291,0.15342462,0.01293018,0.80644509,0.17272738,1.03302389,0.11028755,0.00037264
-1.57578789,1.79241876,0.00000329,0.14870037,0.01183827,0.80758762,0.17061357,0.99667490,0.10233265,0.00036644
-1.56978489,1.74693069,0.00000391,0.14353332,0.01084878,0.80635754,0.16830917,0.96044987,0.09483202,0.00036020
-1.56378189,1.69995452,0.00000484,0.13798834,0.00996418,0.80241395,0.16576103,0.92466363,0.08781395,0.00035366
-1.55777889,1.65181654,0.00000615,0.13214012,0.00918872,0.79554537,0.16294223,0.88973221,0.08131362,0.00034662
-1.55177589,1.60305598,0.00000794,0.12607143,0.00852860,0.78567353,0.15985271,0.85616668,0.07537164,0.00033897
-1.54577289,1.55441440,0.00001033,0.11987140,0.00799208,0.77285286,0.15651901,0.82456446,0.07003248,0.00033062
-1.53976988,1.50681944,0.00001347,0.11363364,0.00758952,0.75726548,0.15299318,0.79559835,0.06534275,0.00032158
-1.53376688,1.46136331,0.00001757,0.10745459,0.00733354,0.73921205,0.14935079,0.77000362,0.06134944,0.00031190
-1.52776388,1.41927664,0.00002284,0.10143181,0.00723905,0.71909892,0.14568832,0.74856338,0.05809816,0.00030168
-1.52176088,1.38189844,0.00002957,0.09566249,0.00732338,0.69742186,0.14211989,0.73209257,0.05563152,0.00029107
-1.51575788,1.35064279,0.00003810,0.09024204,0.00760630,0.67474724,0.13877341,0.72142078,0.05398747,0.00028024
-1.50975488,1.32696315,0.00004883,0.08526283,0.00811010,0.65169121,0.13578647,0.71737410,0.05319786,0.00026941
-1.50375188,1.31231496,0.00006220,0.08081301,0.00885954,0.62889775,0.13330187,0.72075630,0.05328699,0.00025881
-1.49774887,1.30811745,0.00007878,0.07697555,0.00988185,0.60701639,0.13146308,0.73232963,0.05427036,0.00024865
-1.49174587,1.31571563,0.00009916,0.07382728,0.01120648,0.58668034,0.13040982,0.75279548,0.05615352,0.00023917
-1.48574287,1.33634307,0.00012403,0.07143814,0.01286493,0.56848591,0.13027367,0.78277530,0.05893106,0.00023058
-1.47973987,1.37108658,0.00015418,0.06987039,0.01489029,0.55297376,0.13117412,0.82279217,0.06258575,0.00022307
