energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Na_s_up,S_s_up,S_p_up
-3.12456228,1.96190175,0.00002897,0.93010212,1.65515416,0.66272817,0.02044623,0.00270373,0.33669692
-3.11855928,1.86627355,0.00002540,0.87684298,1.54548242,0.62715714,0.01884424,0.00264290,0.33428570
-3.11255628,1.76974167,0.00002228,0.82383147,1.43733732,0.59162974,0.01732983,0.00258860,0.33051640
-3.10655328,1.67288641,0.00001956,0.77142183,1.33153377,0.55636027,0.01590517,0.00253830,0.32535333
-3.10055028,1.57624971,0.00001719,0.71992615,1.22877273,0.52153935,0.01457111,0.00248976,0.31879576
-3.09454727,1.48033724,0.00001512,0.66961596,1.12964257,0.48733553,0.01332727,0.00244105,0.31087735
-3.08854427,1.38562135,0.00001330,0.62072497,1.03462376,0.45389735,0.01217211,0.00239059,0.30166471
-3.08254127,1.29254425,0.00001170,0.57345236,0.94409604,0.42135559,0.01110304,0.00233706,0.29125503
-3.07653827,1.20152103,0.00001030,0.52796641,0.85834727,0.38982553,0.01011664,0.00227948,0.27977296
-3.07053527,1.11294195,0.00000906,0.48440813,0.77758352,0.35940894,0.00920878,0.00221714,0.26736689
-3.06453227,1.02717412,0.00000796,0.44289471,0.70193959,0.33019585,0.00837484,0.00214961,0.25420473
-3.05852926,0.94456217,0.00000699,0.40352261,0.63148967,0.30226583,0.00760990,0.00207672,0.24046946
-3.05252626,0.86542832,0.00000612,0.36637031,0.56625771,0.27568897,0.00690889,0.00199851,0.22635461
-3.04652326,0.79007177,0.00000536,0.33150056,0.50622730,0.25052643,0.00626677,0.00191526,0.21205984
-3.04052026,0.71876778,0.00000468,0.29896233,0.45135079,0.22683077,0.00567862,0.00182741,0.19778683
-3.03451726,0.65176662,0.00000407,0.26879246,0.40155768,0.20464604,0.00513978,0.00173554,0.18373562
-3.02851426,0.58929277,0.00000354,0.24101702,0.35676223,0.18400785,0.00464590,0.00164039,0.17010141
-3.02251126,0.53154437,0.00000306,0.21565254,0.31687015,0.16494329,0.00419299,0.00154275,0.15707205
-3.01650825,0.47869323,0.00000264,0.19270725,0.28178445,0.14747110,0.00377745,0.00144350,0.14482604
-3.01050525,0.43088533,0.00000226,0.17218210,0.25141049,0.13160177,0.00339610,0.00134354,0.13353120
-3.00450225,0.38824191,0.00000194,0.15407188,0.22565995,0.11733795,0.00304609,0.00124379,0.12334375
-2.99849925,0.35086079,0.00000165,0.13836620,0.20445401,0.10467484,0.00272496,0.00114512,0.11440786
-2.99249625,0.31881797,0.00000140,0.12505040,0.18772528,0.09360081,0.00243055,0.00104839,0.10685541
-2.98649325,0.29216913,0.00000118,0.11410622,0.17541870,0.08409799,0.00216096,0.00095438,0.10080592
-2.98049025,0.27095074,0.00000099,0.10551224,0.16749106,0.07614291,0.00191453,0.00086378,0.09636640
-2.97448724,0.25518053,0.00000082,0.09924393,0.16390926,0.06970705,0.00168979,0.00077720,0.09363106
-2.96848424,0.24485708,0.00000068,0.09527328,0.16464705,0.06475718,0.00148540,0.00069514,0.09268068
-2.96248124,0.23995831,0.00000056,0.09356792,0.16968043,0.06125563,0.00130012,0.00061802,0.09358166
-2.95647824,0.24043872,0.00000046,0.09408966,0.17898162,0.05916015,0.00113280,0.00054611,0.09638449
-2.95047524,0.24622540,0.00000038,0.09679260,0.19251180,0.05842365,0.00098233,0.00047960,0.10112189
-2.94447224,0.25721294,0.00000031,0.10162063,0.21021280,0.05899353,0.00084763,0.00041858,0.10780645
-2.93846923,0.27325736,0.00000025,0.10850469,0.23199814,0.06081089,0.00072765,0.00036303,0.11642794
-2.93246623,0.29416946,0.00000020,0.11735967,0.25774362,0.06380944,0.00062133,0.00031287,0.12695048
-2.92646323,0.31970797,0.00000016,0.12808130,0.28727815,0.06791447,0.00052766,0.00026791,0.13930968
-2.92046023,0.34957310,0.00000012,0.14054323,0.32037522,0.07304160,0.00044559,0.00022795,0.15340999
-2.91445723,0.38340101,0.00000010,0.15459445,0.35674564,0.07909588,0.00037414,0.00019269,0.16912255
-2.90845423,0.42075983,0.00000008,0.17005737,0.39603207,0.08597097,0.00031232,0.00016182,0.18628376
-2.90245123,0.46114773,0.00000006,0.18672684,0.43780599,0.09354879,0.00025917,0.00013501,0.20469488
-2.89644822,0.50399382,0.00000005,0.20437017,0.48156752,0.10169957,0.00021379,0.00011189,0.22412276
-2.89044522,0.54866199,0.00000003,0.22272858,0.52674849,0.11028257,0.00017531,0.00009212,0.24430206
-2.88444222,0.59445834,0.00000003,0.24151994,0.57271913,0.11914744,0.00014293,0.00007534,0.26493901
-2.87843922,0.64064200,0.00000002,0.26044302,0.61879827,0.12813617,0.00011589,0.00006120,0.28571668
-2.87243622,0.68643965,0.00000001,0.27918320,0.66426716,0.13708591,0.00009351,0.00004938,0.30630188
-2.86643322,0.73106315,0.00000001,0.29741949,0.70838655,0.14583226,0.00007519,0.00003957,0.32635353
-2.86043022,0.77373003,0.00000001,0.31483272,0.75041645,0.15421325,0.00006038,0.00003150,0.34553221
-2.85442721,0.81368617,0.00000001,0.33111457,0.78963808,0.16207369,0.00004864,0.00002491,0.36351067
-2.84842421,0.85022965,0.00000000,0.34597713,0.82537699,0.16926980,0.00003958,0.00001956,0.37998495
-2.84242121,0.88273505,0.00000000,0.35916265,0.85702654,0.17567398,0.00003292,0.00001527,0.39468553
-2.83641821,0.91067695,0.00000000,0.37045286,0.88407054,0.18117937,0.00002847,0.00001184,0.40738825
-2.83041521,0.93365162,0.00000000,0.37967769,0.90610411,0.18570417,0.00002614,0.00000913,0.41792428
-2.82441221,0.95139579,0.00000000,0.38672266,0.92285167,0.18919530,0.00002596,0.00000700,0.42618879
-2.81840920,0.96380148,0.00000000,0.39153479,0.93418105,0.19163145,0.00002806,0.00000536,0.43214785
-2.81240620,0.97092604,0.00000000,0.39412647,0.94011300,0.19302504,0.00003274,0.00000410,0.43584309
-2.80640320,0.97299681,0.00000000,0.39457716,0.94082534,0.19342332,0.00004046,0.00000316,0.43739382
-2.80040020,0.97040969,0.00000000,0.39303275,0.93665151,0.19290817,0.00005187,0.00000247,0.43699651
-2.79439720,0.96372171,0.00000000,0.38970236,0.92807319,0.19159476,0.00006783,0.00000199,0.43492127
-2.78839420,0.95363741,0.00000000,0.38485280,0.91570723,0.18962909,0.00008948,0.00000168,0.43150558
-2.78239120,0.94098947,0.00000000,0.37880068,0.90028716,0.18718429,0.00011827,0.00000153,0.42714522
-2.77638819,0.92671411,0.00000000,0.37190249,0.88263995,0.18445598,0.00015598,0.00000151,0.42228276
-2.77038519,0.91182197,0.00000000,0.36454301,0.86365878,0.18165677,0.00020481,0.00000161,0.41739378
-2.76438219,0.89736565,0.00000000,0.35712239,0.84427286,0.17900995,0.00026740,0.00000184,0.41297149
-2.75837919,0.88440470,0.00000001,0.35004234,0.82541538,0.17674284,0.00034689,0.00000220,0.40951001
-2.75237619,0.87396966,0.00000001,0.34369210,0.80799080,0.17507976,0.00044698,0.00000271,0.40748701
-2.74637319,0.86702603,0.00000001,0.33843452,0.79284280,0.17423504,0.00057196,0.00000337,0.40734632
-2.74037019,0.86443980,0.00000001,0.33459283,0.78072390,0.17440619,0.00072673,0.00000422,0.40948105
-2.73436718,0.86694557,0.00000002,0.33243866,0.77226819,0.17576752,0.00091681,0.00000529,0.41421784
-2.72836418,0.87511842,0.00000002,0.33218168,0.76796783,0.17846439,0.00114834,0.00000659,0.42180290
-2.72236118,0.88935068,0.00000003,0.33396124,0.76815463,0.18260828,0.00142805,0.00000818,0.43239033
-2.71635818,0.90983442,0.00000003,0.33784043,0.77298701,0.18827278,0.00176315,0.00001009,0.44603311
-2.71035518,0.93655027,0.00000004,0.34380273,0.78244314,0.19549078,0.00216128,0.00001236,0.46267739
-2.70435218,0.96926321,0.00000005,0.35175134,0.79632038,0.20425274,0.00263028,0.00001503,0.48216015
-2.69834917,1.00752547,0.00000006,0.36151143,0.81424113,0.21450625,0.00317808,0.00001816,0.50421052
-2.69234617,1.05068661,0.00000007,0.37283501,0.83566493,0.22615687,0.00381240,0.00002179,0.52845491
-2.68634317,1.09791046,0.00000009,0.38540857,0.85990624,0.23907005,0.00454048,0.00002596,0.55442573
-2.68034017,1.14819852,0.00000011,0.39886290,0.88615755,0.25307442,0.00536878,0.00003071,0.58157362
-2.67433717,1.20041905,0.00000013,0.41278505,0.91351668,0.26796592,0.00630260,0.00003607,0.60928278
-2.66833417,1.25334089,0.00000015,0.42673190,0.94101747,0.28351301,0.00734571,0.00004206,0.63688901
-2.66233117,1.30567078,0.00000018,0.44024473,0.96766264,0.29946258,0.00849998,0.00004870,0.66369977
-2.65632816,1.35609304,0.00000022,0.45286449,0.99245758,0.31554642,0.00976499,0.00005599,0.68901559
-2.65032516,1.40331000,0.00000026,0.46414699,1.01444388,0.33148814,0.01113772,0.00006392,0.71215211
-2.64432216,1.44608188,0.00000032,0.47367755,1.03273110,0.34701018,0.01261221,0.00007246,0.73246180
-2.63831916,1.48326452,0.00000038,0.48108448,1.04652590,0.36184085,0.01417934,0.00008157,0.74935467
-2.63231616,1.51384365,0.00000045,0.48605095,1.05515714,0.37572113,0.01582674,0.00009119,0.76231700
-2.62631316,1.53696443,0.00000054,0.48832473,1.05809618,0.38841098,0.01753869,0.00010124,0.77092748
-2.62031016,1.55195527,0.00000064,0.48772550,1.05497167,0.39969515,0.01929628,0.00011163,0.77487002
-2.61430715,1.55834504,0.00000077,0.48414940,1.04557822,0.40938815,0.02107757,0.00012226,0.77394282
-2.60830415,1.55587326,0.00000092,0.47757077,1.02987901,0.41733848,0.02285800,0.00013300,0.76806327
-2.60230115,1.54449293,0.00000111,0.46804110,1.00800215,0.42343181,0.02461087,0.00014373,0.75726863
-2.59629815,1.52436635,0.00000132,0.45568516,0.98023131,0.42759323,0.02630793,0.00015431,0.74171248
-2.59029515,1.49585405,0.00000158,0.44069472,0.94699120,0.42978847,0.02792015,0.00016462,0.72165720
-2.58429215,1.45949776,0.00000189,0.42332016,0.90882857,0.43002406,0.02941849,0.00017452,0.69746290
-2.57828914,1.41599821,0.00000226,0.40386032,0.86638995,0.42834657,0.03077478,0.00018389,0.66957333
-2.57228614,1.36618884,0.00000270,0.38265122,0.82039698,0.42484080,0.03196258,0.00019263,0.63849953
-2.56628314,1.31100666,0.00000321,0.36005403,0.77162059,0.41962712,0.03295804,0.00020065,0.60480188
-2.56028014,1.25146151,0.00000380,0.33644294,0.72085510,0.41285799,0.03374071,0.00020788,0.56907148
-2.55427714,1.18860485,0.00000449,0.31219337,0.66889333,0.40471366,0.03429423,0.00021426,0.53191149
-2.54827414,1.12349927,0.00000529,0.28767095,0.61650365,0.39539735,0.03460688,0.00021980,0.49391933
-2.54227114,1.05718985,0.00000620,0.26322174,0.56440969,0.38512972,0.03467204,0.00022448,0.45567028
-2.53626813,0.99067791,0.00000723,0.23916395,0.51327338,0.37414300,0.03448839,0.00022834,0.41770311
-2.53026513,0.92489823,0.00000839,0.21578127,0.46368166,0.36267479,0.03405999,0.00023145,0.38050808
-2.52426213,0.86069983,0.00000969,0.19331814,0.41613705,0.35096170,0.03339608,0.00023388,0.34451759
-2.51825913,0.79883086,0.00001113,0.17197678,0.37105204,0.33923296,0.03251082,0.00023572,0.31009969
-2.51225613,0.73992753,0.00001271,0.15191595,0.32874722,0.32770418,0.03142273,0.00023708,0.27755427
-2.50625313,0.68450716,0.00001443,0.13325138,0.28945261,0.31657154,0.03015409,0.00023808,0.24711195
-2.50025013,0.63296502,0.00001627,0.11605763,0.25331200,0.30600635,0.02873017,0.00023882,0.21893535
-2.49424712,0.58557481,0.00001824,0.10037103,0.22038949,0.29615050,0.02717840,0.00023942,0.19312235
-2.48824412,0.54249231,0.00002031,0.08619362,0.19067797,0.28711268,0.02552751,0.00023996,0.16971116
-2.48224112,0.50376181,0.00002247,0.07349764,0.16410872,0.27896570,0.02380665,0.00024051,0.14868659
-2.47623812,0.46932499,0.00002470,0.06223043,0.14056165,0.27174501,0.02204455,0.00024114,0.12998724
-2.47023512,0.43903164,0.00002696,0.05231946,0.11987586,0.26544849,0.02026878,0.00024187,0.11351324
-2.46423212,0.41265191,0.00002923,0.04367719,0.10185978,0.26003757,0.01850510,0.00024270,0.09913401
-2.45822911,0.38988965,0.00003147,0.03620574,0.08630085,0.25543963,0.01677686,0.00024360,0.08669603
-2.45222611,0.37039640,0.00003365,0.02980108,0.07297421,0.25155179,0.01510464,0.00024452,0.07603007
-2.44622311,0.35378567,0.00003573,0.02435677,0.06165047,0.24824567,0.01350596,0.00024538,0.06695791
-2.44022011,0.33964720,0.00003767,0.01976709,0.05210220,0.24537329,0.01199516,0.00024608,0.05929825
-2.43421711,0.32756081,0.00003944,0.01592961,0.04410933,0.24277359,0.01058337,0.00024652,0.05287187
-2.42821411,0.31710948,0.00004100,0.01274719,0.03746330,0.24027945,0.00927868,0.00024657,0.04750586
-2.42221111,0.30789157,0.00004233,0.01012937,0.03197021,0.23772500,0.00808634,0.00024611,0.04303704
-2.41620810,0.29953170,0.00004338,0.00799340,0.02745282,0.23495271,0.00700910,0.00024502,0.03931453
-2.41020510,0.29169017,0.00004415,0.00626469,0.02375185,0.23182014,0.00604755,0.00024321,0.03620155
-2.40420210,0.28407087,0.00004461,0.00487700,0.02072635,0.22820607,0.00520061,0.00024057,0.03357656
-2.39819910,0.27642724,0.00004476,0.00377230,0.01825363,0.22401560,0.00446597,0.00023705,0.03133371
-2.39219610,0.26856658,0.00004458,0.00290042,0.01622857,0.21918434,0.00384053,0.00023261,0.02938282
-2.38619310,0.26035243,0.00004409,0.00221851,0.01456266,0.21368122,0.00332092,0.00022724,0.02764898
-2.38019010,0.25170512,0.00004330,0.00169046,0.01318275,0.20751011,0.00290386,0.00022096,0.02607164
-2.37418709,0.24260070,0.00004221,0.00128616,0.01202966,0.20071009,0.00258665,0.00021383,0.02460363
-2.36818409,0.23306825,0.00004087,0.00098088,0.01105669,0.19335455,0.00236748,0.00020594,0.02320981
-2.36218109,0.22318585,0.00003928,0.00075452,0.01022812,0.18554898,0.00224574,0.00019740,0.02186575
-2.35617809,0.21307543,0.00003749,0.00059100,0.00951775,0.17742798,0.00222231,0.00018835,0.02055622
-2.35017509,0.20289671,0.00003552,0.00047763,0.00890752,0.16915125,0.00229971,0.00017896,0.01927372
-2.34417209,0.19284047,0.00003343,0.00040460,0.00838612,0.16089900,0.00248222,0.00016942,0.01801710
-2.33816908,0.18312147,0.00003124,0.00036444,0.00794787,0.15286699,0.00277592,0.00015991,0.01679011
-2.33216608,0.17397115,0.00002899,0.00035164,0.00759154,0.14526115,0.00318866,0.00015064,0.01560021
-2.32616308,0.16563030,0.00002672,0.00036226,0.00731938,0.13829224,0.00372991,0.00014181,0.01445734
-2.32016008,0.15834200,0.00002447,0.00039363,0.00713623,0.13217045,0.00441056,0.00013362,0.01337293
-2.31415708,0.15234474,0.00002226,0.00044406,0.00704867,0.12710019,0.00524258,0.00012627,0.01235904
-2.30815408,0.14786596,0.00002014,0.00051261,0.00706437,0.12327514,0.00623865,0.00011993,0.01142754
-2.30215108,0.14511603,0.00001811,0.00059891,0.00719141,0.12087352,0.00741165,0.00011478,0.01058961
-2.29614807,0.14428268,0.00001621,0.00070297,0.00743769,0.12005378,0.00877407,0.00011096,0.00985518
-2.29014507,0.14552593,0.00001444,0.00082506,0.00781046,0.12095055,0.01033738,0.00010859,0.00923262
-2.28414207,0.14897354,0.00001284,0.00096558,0.00831581,0.12367112,0.01211134,0.00010778,0.00872854
-2.27813907,0.15471699,0.00001140,0.00112491,0.00895829,0.12829216,0.01410321,0.00010860,0.00834758
-2.27213607,0.16280806,0.00001014,0.00130341,0.00974053,0.13485713,0.01631705,0.00011111,0.00809246
-2.26613307,0.17325614,0.00000906,0.00150123,0.01066297,0.14337401,0.01875298,0.00011533,0.00796393
-2.26013007,0.18602626,0.00000816,0.00171837,0.01172357,0.15381381,0.02140650,0.00012127,0.00796096
-2.25412706,0.20103802,0.00000746,0.00195455,0.01291767,0.16610974,0.02426796,0.00012889,0.00808083
-2.24812406,0.21816559,0.00000696,0.00220924,0.01423791,0.18015720,0.02732208,0.00013815,0.00831941
-2.24212106,0.23723887,0.00000665,0.00248164,0.01567422,0.19581473,0.03054773,0.00014899,0.00867141
-2.23611806,0.25804587,0.00000655,0.00277072,0.01721392,0.21290600,0.03391789,0.00016133,0.00913070
-2.23011506,0.28033661,0.00000667,0.00307524,0.01884197,0.23122294,0.03739976,0.00017505,0.00969067
-2.22411206,0.30382831,0.00000702,0.00339390,0.02054127,0.25052994,0.04095528,0.00019006,0.01034463
-2.21810905,0.32821201,0.00000760,0.00372534,0.02229314,0.27056926,0.04454174,0.00020625,0.01108630
-2.21210605,0.35316057,0.00000844,0.00406837,0.02407785,0.29106745,0.04811274,0.00022349,0.01191019
-2.20610305,0.37833763,0.00000956,0.00442203,0.02587528,0.31174258,0.05161933,0.00024169,0.01281219
-2.20010005,0.40340749,0.00001099,0.00478583,0.02766563,0.33231224,0.05501134,0.00026074,0.01379001
-2.19409705,0.42804545,0.00001274,0.00515988,0.02943019,0.35250178,0.05823883,0.00028055,0.01484368
-2.18809405,0.45194809,0.00001486,0.00554510,0.03115212,0.37205259,0.06125366,0.00030106,0.01597609
-2.18209105,0.47484315,0.00001736,0.00594341,0.03281724,0.39072998,0.06401102,0.00032223,0.01719338
-2.17608804,0.49649851,0.00002029,0.00635786,0.03441467,0.40833027,0.06647090,0.00034402,0.01850531
-2.17008504,0.51672952,0.00002367,0.00679283,0.03593749,0.42468664,0.06859941,0.00036644,0.01992563
-2.16408204,0.53540467,0.00002753,0.00725413,0.03738317,0.43967340,0.07036993,0.00038950,0.02147221
-2.15807904,0.55244875,0.00003191,0.00774905,0.03875391,0.45320849,0.07176393,0.00041324,0.02316712
-2.15207604,0.56784361,0.00003681,0.00828647,0.04005672,0.46525385,0.07277149,0.00043769,0.02503658
-2.14607304,0.58162620,0.00004225,0.00887673,0.04130335,0.47581364,0.07339146,0.00046290,0.02711070
-2.14007004,0.59388391,0.00004823,0.00953167,0.04250998,0.48493046,0.07363131,0.00048891,0.02942310
-2.13406703,0.60474753,0.00005475,0.01026435,0.04369672,0.49267949,0.07350652,0.00051574,0.03201029
-2.12806403,0.61438196,0.00006178,0.01108893,0.04488691,0.49916113,0.07303974,0.00054338,0.03491095
-2.12206103,0.62297530,0.00006928,0.01202034,0.04610622,0.50449231,0.07225961,0.00057179,0.03816502
-2.11605803,0.63072687,0.00007721,0.01307395,0.04738169,0.50879719,0.07119941,0.00060088,0.04181257
-2.11005503,0.63783472,0.00008549,0.01426512,0.04874060,0.51219753,0.06989553,0.00063050,0.04589266
-2.10405203,0.64448349,0.00009403,0.01560879,0.05020940,0.51480363,0.06838592,0.00066045,0.05044198
-2.09804902,0.65083318,0.00010275,0.01711894,0.05181251,0.51670615,0.06670851,0.00069045,0.05549350
-2.09204602,0.65700945,0.00011152,0.01880808,0.05357126,0.51796942,0.06489980,0.00072016,0.06107502
-2.08604302,0.66309618,0.00012021,0.02068670,0.05550293,0.51862668,0.06299358,0.00074919,0.06720777
-2.08004002,0.66913037,0.00012870,0.02276271,0.05761988,0.51867750,0.06101993,0.00077709,0.07390500
-2.07403702,0.67509998,0.00013684,0.02504093,0.05992888,0.51808759,0.05900443,0.00080335,0.08117074
-2.06803402,0.68094449,0.00014448,0.02752258,0.06243059,0.51679092,0.05696776,0.00082747,0.08899858
-2.06203102,0.68655829,0.00015149,0.03020488,0.06511928,0.51469413,0.05492553,0.00084890,0.09737072
-2.05602801,0.69179647,0.00015773,0.03308065,0.06798275,0.51168286,0.05288846,0.00086712,0.10625717
-2.05002501,0.69648275,0.00016307,0.03613804,0.07100242,0.50762954,0.05086277,0.00088162,0.11561526
-2.04402201,0.70041891,0.00016741,0.03936037,0.07415368,0.50240231,0.04885083,0.00089196,0.12538933
-2.03801901,0.70339517,0.00017064,0.04272609,0.07740630,0.49587430,0.04685191,0.00089774,0.13551085
-2.03201601,0.70520091,0.00017271,0.04620881,0.08072508,0.48793286,0.04486314,0.00089867,0.14589876
-2.02601301,0.70563509,0.00017356,0.04977753,0.08407059,0.47848807,0.04288036,0.00089452,0.15646021
-2.02001001,0.70451575,0.00017318,0.05339699,0.08740000,0.46748010,0.04089905,0.00088520,0.16709162
-2.01400700,0.70168822,0.00017157,0.05702814,0.09066795,0.45488491,0.03891515,0.00087072,0.17768007
-2.00800400,0.69703154,0.00016876,0.06062876,0.09382753,0.44071812,0.03692572,0.00085120,0.18810501
-2.00200100,0.69046298,0.00016481,0.06415418,0.09683118,0.42503674,0.03492951,0.00082688,0.19824026
-1.99599800,0.68194047,0.00015981,0.06755810,0.09963170,0.40793881,0.03292732,0.00079811,0.20795625
-1.98999500,0.67146297,0.00015385,0.07079355,0.10218313,0.38956098,0.03092213,0.00076532,0.21712251
-1.98399200,0.65906899,0.00014705,0.07381384,0.10444165,0.37007425,0.02891914,0.00072903,0.22561028
-1.97798899,0.64483348,0.00013955,0.07657361,0.10636645,0.34967824,0.02692558,0.00068982,0.23329518
-1.97198599,0.62886347,0.00013148,0.07902984,0.10792051,0.32859421,0.02495044,0.00064831,0.24006000
-1.96598299,0.61129270,0.00012299,0.08114289,0.10907134,0.30705741,0.02300403,0.00060514,0.24579734
-1.95997999,0.59227586,0.00011423,0.08287744,0.10979160,0.28530910,0.02109751,0.00056098,0.25041218
-1.95397699,0.57198259,0.00010533,0.08420338,0.11005970,0.26358875,0.01924242,0.00051645,0.25382422
-1.94797399,0.55059173,0.00009642,0.08509658,0.10986028,0.24212659,0.01745014,0.00047214,0.25596998
-1.94197099,0.52828606,0.00008764,0.08553957,0.10918454,0.22113716,0.01573142,0.00042863,0.25680448
-1.93596798,0.50524772,0.00007908,0.08552196,0.10803055,0.20081384,0.01409595,0.00038640,0.25630264
-1.92996498,0.48165448,0.00007085,0.08504080,0.10640334,0.18132458,0.01255205,0.00034588,0.25446005
-1.92396198,0.45767689,0.00006302,0.08410070,0.10431491,0.16280910,0.01110638,0.00030743,0.25129340
-1.91795898,0.43347631,0.00005565,0.08271373,0.10178409,0.14537722,0.00976381,0.00027132,0.24684032
-1.91195598,0.40920372,0.00004880,0.08089920,0.09883625,0.12910868,0.00852730,0.00023775,0.24115864
-1.90595298,0.38499924,0.00004248,0.07868319,0.09550284,0.11405388,0.00739795,0.00020686,0.23432523
-1.89994997,0.36099214,0.00003671,0.07609792,0.09182079,0.10023575,0.00637510,0.00017870,0.22643430
-1.89394697,0.33730126,0.00003150,0.07318098,0.08783185,0.08765234,0.00545644,0.00015328,0.21759523
-1.88794397,0.31403554,0.00002683,0.06997443,0.08358167,0.07627988,0.00463825,0.00013053,0.20793007
-1.88194097,0.29129471,0.00002269,0.06652378,0.07911892,0.06607636,0.00391562,0.00011037,0.19757068
-1.87593797,0.26916985,0.00001905,0.06287691,0.07449422,0.05698508,0.00328269,0.00009265,0.18665572
-1.86993497,0.24774379,0.00001588,0.05908294,0.06975914,0.04893829,0.00273291,0.00007722,0.17532748
-1.86393197,0.22709135,0.00001315,0.05519115,0.06496507,0.04186058,0.00225930,0.00006391,0.16372867
-1.85792896,0.20727937,0.00001080,0.05124987,0.06016218,0.03567202,0.00185466,0.00005250,0.15199938
-1.85192596,0.18836647,0.00000881,0.04730549,0.05539847,0.03029090,0.00151178,0.00004283,0.14027416
-1.84592296,0.17040275,0.00000714,0.04340155,0.05071878,0.02563605,0.00122358,0.00003469,0.12867936
-1.83991996,0.15342932,0.00000574,0.03957795,0.04616409,0.02162873,0.00098332,0.00002789,0.11733090
-1.83391696,0.13747785,0.00000458,0.03587032,0.04177077,0.01819408,0.00078462,0.00002226,0.10633236
-1.82791396,0.12257018,0.00000363,0.03230957,0.03757017,0.01526215,0.00062163,0.00001765,0.09577358
-1.82191096,0.10871800,0.00000286,0.02892151,0.03358820,0.01276857,0.00048900,0.00001389,0.08572970
-1.81590795,0.09592275,0.00000223,0.02572675,0.02984525,0.01065489,0.00038192,0.00001085,0.07626073
-1.80990495,0.08417570,0.00000173,0.02274072,0.02635612,0.00886867,0.00029616,0.00000841,0.06741149
-1.80390195,0.07345834,0.00000133,0.01997377,0.02313021,0.00736336,0.00022802,0.00000648,0.05921204
-1.79789895,0.06374291,0.00000102,0.01743146,0.02017181,0.00609805,0.00017430,0.00000495,0.05167848
-1.79189595,0.05499321,0.00000077,0.01511499,0.01748049,0.00503700,0.00013229,0.00000376,0.04481405
-1.78589295,0.04716567,0.00000058,0.01302163,0.01505164,0.00414930,0.00009968,0.00000283,0.03861049
-1.77988994,0.04021043,0.00000044,0.01114523,0.01287697,0.00340831,0.00007457,0.00000212,0.03304956
-1.77388694,0.03407269,0.00000032,0.00947684,0.01094519,0.00279121,0.00005539,0.00000158,0.02810466
-1.76788394,0.02869400,0.00000024,0.00800522,0.00924258,0.00227850,0.00004085,0.00000116,0.02374255
-1.76188094,0.02401361,0.00000018,0.00671742,0.00775364,0.00185361,0.00002991,0.00000085,0.01992495
-1.75587794,0.01996976,0.00000013,0.00559936,0.00646165,0.00150246,0.00002174,0.00000062,0.01661016
-1.74987494,0.01650088,0.00000009,0.00463625,0.00534922,0.00121311,0.00001569,0.00000045,0.01375442
-1.74387194,0.01354667,0.00000007,0.00381306,0.00439876,0.00097546,0.00001124,0.00000032,0.01131332
-1.73786893,0.01104902,0.00000005,0.00311493,0.00359295,0.00078096,0.00000800,0.00000023,0.00924282
-1.73186593,0.00895275,0.00000003,0.00252743,0.00291499,0.00062238,0.00000565,0.00000016,0.00750021
-1.72586293,0.00720626,0.00000002,0.00203682,0.00234896,0.00049362,0.00000396,0.00000011,0.00604484
-1.71985993,0.00576187,0.00000002,0.00163027,0.00187999,0.00038954,0.00000276,0.00000008,0.00483871
-1.71385693,0.00457613,0.00000001,0.00129596,0.00149440,0.00030580,0.00000191,0.00000005,0.00384676
-1.70785393,0.00360993,0.00000001,0.00102314,0.00117977,0.00023877,0.00000131,0.00000004,0.00303721
-1.70185093,0.00282846,0.00000001,0.00080221,0.00092499,0.00018539,0.00000089,0.00000003,0.00238154
-1.69584792,0.00220108,0.00000000,0.00062465,0.00072024,0.00014312,0.00000060,0.00000002,0.00185454
-1.68984492,0.00170116,0.00000000,0.00048302,0.00055694,0.00010984,0.00000040,0.00000001,0.00143417
-1.68384192,0.00130576,0.00000000,0.00037092,0.00042768,0.00008379,0.00000027,0.00000001,0.00110140
-1.67783892,0.00099537,0.00000000,0.00028286,0.00032615,0.00006353,0.00000018,0.00000001,0.00083996
-1.67183592,0.00075352,0.00000000,0.00021421,0.00024699,0.00004786,0.00000012,0.00000000,0.00063613
-1.66583292,0.00056648,0.00000000,0.00016108,0.00018573,0.00003583,0.00000008,0.00000000,0.00047839
-1.65982991,0.00042291,0.00000000,0.00012029,0.00013870,0.00002665,0.00000005,0.00000000,0.00035726
-1.65382691,0.00031352,0.00000000,0.00008920,0.00010285,0.00001970,0.00000003,0.00000000,0.00026492
-1.64782391,0.00023081,0.00000000,0.00006568,0.00007573,0.00001446,0.00000002,0.00000000,0.00019508
-1.64182091,0.00016873,0.00000000,0.00004802,0.00005537,0.00001055,0.00000001,0.00000000,0.00014264
-1.63581791,0.00012248,0.00000000,0.00003486,0.00004020,0.00000764,0.00000001,0.00000000,0.00010356
-1.62981491,0.00008829,0.00000000,0.00002513,0.00002898,0.00000550,0.00000001,0.00000000,0.00007466
-1.62381191,0.00006319,0.00000000,0.00001799,0.00002074,0.00000393,0.00000001,0.00000000,0.00005344
-1.61780890,0.00004492,0.00000000,0.00001279,0.00001474,0.00000279,0.00000001,0.00000000,0.00003799
-1.61180590,0.00003170,0.00000000,0.00000902,0.00001041,0.00000197,0.00000001,0.00000000,0.00002681
