energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,1.01685101,0.16727746,0.00000000,0.00172265,0.48721651,0.45577045,0.15999164
-4.29514757,1.02971162,0.16203504,0.00000000,0.00174686,0.50108793,0.46270499,0.15484675
-4.28914457,1.05204724,0.15907177,0.00000000,0.00181812,0.51871155,0.47605544,0.15167503
-4.28314157,1.08376433,0.15836617,0.00000000,0.00193617,0.54004775,0.49586857,0.15046610
-4.27713857,1.12469339,0.15987928,0.00000000,0.00210083,0.56502556,0.52213172,0.15119394
-4.27113557,1.17457841,0.16355514,0.00000000,0.00231193,0.59353539,0.55476519,0.15381723
-4.26513257,1.23306557,0.16932095,0.00000000,0.00256930,0.62542161,0.59361424,0.15827932
-4.25912956,1.29969243,0.17708702,0.00000000,0.00287268,0.66047585,0.63844113,0.16450801
-4.25312656,1.37387872,0.18674660,0.00000000,0.00322170,0.69843126,0.68891791,0.17241533
-4.24712356,1.45491973,0.19817582,0.00000000,0.00361587,0.73895852,0.74462091,0.18189733
-4.24112056,1.54198369,0.21123395,0.00000000,0.00405452,0.78166406,0.80502749,0.19283412
-4.23511756,1.63411385,0.22576395,0.00000000,0.00453688,0.82609094,0.86951604,0.20509037
-4.22911456,1.73023626,0.24159378,0.00000000,0.00506207,0.87172281,0.93736961,0.21851630
-4.22311156,1.82917376,0.25853827,0.00000000,0.00562918,0.91799104,1.00778384,0.23294940
-4.21710855,1.92966615,0.27640175,0.00000000,0.00623732,0.96428524,1.07987935,0.24821680
-4.21110555,2.03039660,0.29498145,0.00000000,0.00688574,1.00996689,1.15271856,0.26413835
-4.20510255,2.13002345,0.31407154,0.00000000,0.00757397,1.05438575,1.22532674,0.28053044
-4.19909955,2.22721649,0.33346760,0.00000000,0.00830190,1.09689867,1.29671656,0.29721025
-4.19309655,2.32069626,0.35297153,0.00000000,0.00906990,1.13688986,1.36591539,0.31400039
-4.18709355,2.40927468,0.37239639,0.00000000,0.00987900,1.17379197,1.43199418,0.33073374
-4.18109055,2.49189495,0.39157108,0.00000000,0.01073094,1.20710693,1.49409658,0.34725804
-4.17508754,2.56766877,0.41034444,0.00000000,0.01162823,1.23642544,1.55146684,0.36344015
-4.16908454,2.63590873,0.42858854,0.00000000,0.01257425,1.26144425,1.60347511,0.37916957
-4.16308154,2.69615390,0.44620087,0.00000000,0.01357318,1.28198008,1.64963848,0.39436106
-4.15707854,2.74818692,0.46310529,0.00000000,0.01462999,1.29797937,1.68963677,0.40895604
-4.15107554,2.79204129,0.47925150,0.00000000,0.01575028,1.30952313,1.72332166,0.42292271
-4.14507254,2.82799805,0.49461309,0.00000000,0.01694014,1.31682653,1.75071879,0.43625478
-4.13906953,2.85657145,0.50918421,0.00000000,0.01820590,1.32023273,1.77202214,0.44896878
-4.13306653,2.87848400,0.52297494,0.00000000,0.01955388,1.32020132,1.78758106,0.46110012
-4.12706353,2.89463174,0.53600572,0.00000000,0.02098999,1.31729138,1.79788009,0.47269798
-4.12106053,2.90604120,0.54830115,0.00000000,0.02251946,1.31214010,1.80351285,0.48381940
-4.11505753,2.91381999,0.55988342,0.00000000,0.02414636,1.30543745,1.80515090,0.49452282
-4.10905453,2.91910323,0.57076602,0.00000000,0.02587327,1.29789831,1.80350936,0.50486139
-4.10305153,2.92299862,0.58094788,0.00000000,0.02770089,1.29023307,1.79931100,0.51487663
-4.09704852,2.92653254,0.59040865,0.00000000,0.02962764,1.28311803,1.79325048,0.52459254
-4.09104552,2.93060010,0.59910515,0.00000000,0.03164940,1.27716708,1.78596087,0.53401074
-4.08504252,2.93592143,0.60696952,0.00000000,0.03375923,1.27290576,1.77798394,0.54310688
-4.07903952,2.94300633,0.61390911,0.00000000,0.03594722,1.27074904,1.76974573,0.55182845
-4.07303652,2.95212917,0.61980811,0.00000000,0.03820036,1.27098379,1.76153875,0.56009434
-4.06703352,2.96331492,0.62453101,0.00000000,0.04050264,1.27375664,1.75351138,0.56779599
-4.06103052,2.97633716,0.62792765,0.00000000,0.04283508,1.27906797,1.74566509,0.57480029
-4.05502751,2.99072790,0.62983952,0.00000000,0.04517605,1.28677204,1.73785925,0.58095386
-4.04902451,3.00579867,0.63010704,0.00000000,0.04750156,1.29658342,1.72982325,0.58608878
-4.04302151,3.02067169,0.62857742,0.00000000,0.04978572,1.30808919,1.72117500,0.59002923
-4.03701851,3.03431951,0.62511261,0.00000000,0.05200131,1.32076652,1.71144475,0.59259885
-4.03101551,3.04561111,0.61959685,0.00000000,0.05412035,1.33400455,1.70010274,0.59362838
-4.02501251,3.05336224,0.61194357,0.00000000,0.05611481,1.34712976,1.68658933,0.59296323
-4.01900950,3.05638744,0.60210115,0.00000000,0.05795733,1.35943344,1.67034586,0.59047063
-4.01300650,3.05355144,0.59005719,0.00000000,0.05962191,1.37020014,1.65084472,0.58604595
-4.00700350,3.04381753,0.57584129,0.00000000,0.06108463,1.37873576,1.62761723,0.57961794
-4.00100050,3.02629081,0.55952605,0.00000000,0.06232433,1.38439404,1.60027793,0.57115274
-3.99499750,3.00025447,0.54122633,0.00000000,0.06332316,1.38660032,1.56854443,0.56065631
-3.98899450,2.96519771,0.52109689,0.00000000,0.06406711,1.38487162,1.53225187,0.54817536
-3.98299150,2.92083437,0.49932852,0.00000000,0.06454635,1.37883224,1.49136170,0.53379676
-3.97698849,2.86711169,0.47614292,0.00000000,0.06475548,1.36822438,1.44596462,0.51764536
-3.97098549,2.80420939,0.45178657,0.00000000,0.06469362,1.35291351,1.39627774,0.49988058
-3.96498249,2.73252938,0.42652401,0.00000000,0.06436435,1.33288854,1.34263661,0.48069171
-3.95897949,2.65267721,0.40063068,0.00000000,0.06377552,1.30825695,1.28548262,0.46029247
-3.95297649,2.56543644,0.37438587,0.00000000,0.06293887,1.27923559,1.22534670,0.43891474
-3.94697349,2.47173756,0.34806585,0.00000000,0.06186966,1.24613767,1.16283038,0.41680218
-3.94097049,2.37262332,0.32193766,0.00000000,0.06058604,1.20935692,1.09858516,0.39420365
-3.93496748,2.26921220,0.29625369,0.00000000,0.05910856,1.16934987,1.03329128,0.37136698
-3.92896448,2.16266209,0.27124716,0.00000000,0.05745944,1.12661726,0.96763703,0.34853328
-3.92296148,2.05413570,0.24712881,0.00000000,0.05566206,1.08168554,0.90229929,0.32593198
-3.91695848,1.94476938,0.22408475,0.00000000,0.05374030,1.03508937,0.83792637,0.30377684
-3.91095548,1.83564659,0.20227542,0.00000000,0.05171806,0.98735594,0.77512344,0.28226305
-3.90495248,1.72777679,0.18183588,0.00000000,0.04961884,0.93899168,0.71444126,0.26156546
-3.89894947,1.62208055,0.16287703,0.00000000,0.04746542,0.89047169,0.65636826,0.24183798
-3.89294647,1.51938070,0.14548794,0.00000000,0.04527961,0.84223224,0.60132601,0.22321416
-3.88694347,1.42039959,0.12973893,0.00000000,0.04308222,0.79466625,0.54966801,0.20580867
-3.88094047,1.32576176,0.11568542,0.00000000,0.04089299,0.74812157,0.50168141,0.18971982
-3.87493747,1.23600125,0.10337212,0.00000000,0.03873076,0.70290170,0.45759121,0.17503263
-3.86893447,1.15157246,0.09283764,0.00000000,0.03661359,0.65926854,0.41756653,0.16182246
-3.86293147,1.07286348,0.08411905,0.00000000,0.03455900,0.61744651,0.38172816,0.15015889
-3.85692846,1.00021062,0.07725636,0.00000000,0.03258422,0.57762768,0.35015696,0.14010957
-3.85092546,0.93391292,0.07229658,0.00000000,0.03070640,0.53997702,0.32290241,0.13174389
-3.84492246,0.87424554,0.06929722,0.00000000,0.02894280,0.50463754,0.29999073,0.12513610
-3.83891946,0.82147106,0.06832902,0.00000000,0.02731097,0.47173476,0.28143219,0.12036786
-3.83291646,0.77584788,0.06947772,0.00000000,0.02582878,0.44138016,0.26722707,0.11752987
-3.82691346,0.73763523,0.07284465,0.00000000,0.02451439,0.41367338,0.25737006,0.11672253
-3.82091046,0.70709428,0.07854618,0.00000000,0.02338610,0.38870319,0.25185289,0.11805545
-3.81490745,0.68448544,0.08671176,0.00000000,0.02246214,0.36654708,0.25066510,0.12164582
-3.80890445,0.67006187,0.09748055,0.00000000,0.02176024,0.34726970,0.25379297,0.12761564
-3.80290145,0.66405955,0.11099679,0.00000000,0.02129721,0.33092037,0.26121674,0.13608769
-3.79689845,0.66668445,0.12740378,0.00000000,0.02108839,0.31752976,0.27290639,0.14718059
-3.79089545,0.67809745,0.14683677,0.00000000,0.02114701,0.30710631,0.28881621,0.16100290
-3.78489245,0.69839789,0.16941491,0.00000000,0.02148349,0.29963246,0.30887859,0.17764661
-3.77888944,0.72760649,0.19523262,0.00000000,0.02210483,0.29506111,0.33299739,0.19718012
-3.77288644,0.76564886,0.22435063,0.00000000,0.02301385,0.29331274,0.36104138,0.21964127
-3.76688344,0.81234026,0.25678728,0.00000000,0.02420861,0.29427309,0.39283818,0.24503052
-3.76088044,0.86737283,0.29251035,0.00000000,0.02568184,0.29779203,0.42816918,0.27330484
-3.75487744,0.93030609,0.33143014,0.00000000,0.02742054,0.30368345,0.46676578,0.30437257
-3.74887444,1.00056154,0.37339412,0.00000000,0.02940566,0.31172641,0.50830751,0.33808972
-3.74287144,1.07742203,0.41818365,0.00000000,0.03161204,0.32166755,0.55242216,0.37425798
-3.73686843,1.16003645,0.46551331,0.00000000,0.03400853,0.33322477,0.59868820,0.41262477
-3.73086543,1.24742999,0.51503289,0.00000000,0.03655830,0.34609201,0.64663974,0.45288557
-3.72486243,1.33852013,0.56633254,0.00000000,0.03921942,0.35994512,0.69577393,0.49468852
-3.71885943,1.43213794,0.61895078,0.00000000,0.04194568,0.37444857,0.74556064,0.53764142
-3.71285643,1.52705452,0.67238557,0.00000000,0.04468764,0.38926282,0.79545441,0.58132092
-3.70685343,1.62201145,0.72610790,0.00000000,0.04739381,0.40405210,0.84490804,0.62528370
-3.70085043,1.71575450,0.77957748,0.00000000,0.05001210,0.41849236,0.89338754,0.66907909
-3.69484742,1.80706917,0.83226002,0.00000000,0.05249129,0.43227902,0.94038771,0.71226285
-3.68884442,1.89481661,0.88364516,0.00000000,0.05478264,0.44513445,0.98544776,0.75441130
-3.68284142,1.97796847,0.93326434,0.00000000,0.05684147,0.45681459,1.02816623,0.79513522
-3.67683842,2.05563889,0.98070763,0.00000000,0.05862865,0.46711474,1.06821449,0.83409288
-3.67083542,2.12711219,1.02563872,0.00000000,0.06011204,0.47587406,1.10534803,0.87100135
-3.66483242,2.19186482,1.06780713,0.00000000,0.06126766,0.48297876,1.13941503,0.90564569
-3.65882941,2.24958031,1.10705707,0.00000000,0.06208063,0.48836365,1.17036159,0.93788522
-3.65282641,2.30015648,1.14333233,0.00000000,0.06254590,0.49201218,1.19823320,0.96765684
-3.64682341,2.34370418,1.17667685,0.00000000,0.06266850,0.49395467,1.22317235,0.99497473
-3.64082041,2.38053775,1.20723089,0.00000000,0.06246358,0.49426513,1.24541213,1.01992679
-3.63481741,2.41115719,1.23522295,0.00000000,0.06195601,0.49305647,1.26526608,1.04266771
-3.62881441,2.43622317,1.26095770,0.00000000,0.06117968,0.49047453,1.28311461,1.06340907
-3.62281141,2.45652562,1.28480055,0.00000000,0.06017645,0.48669111,1.29938858,1.08240692
-3.61680840,2.47294765,1.30715959,0.00000000,0.05899485,0.48189626,1.31455066,1.09994758
-3.61080540,2.48642630,1.32846569,0.00000000,0.05768852,0.47629034,1.32907544,1.11633211
-3.60480240,2.49791202,1.34915180,0.00000000,0.05631447,0.47007605,1.34342900,1.13186055
-3.59879940,2.50832858,1.36963236,0.00000000,0.05493125,0.46345083,1.35804895,1.14681642
-3.59279640,2.51853538,1.39028363,0.00000000,0.05359708,0.45660010,1.37332581,1.16145232
-3.58679340,2.52929352,1.41142601,0.00000000,0.05236795,0.44969140,1.38958641,1.17597732
-3.58079040,2.54123708,1.43330884,0.00000000,0.05129585,0.44286984,1.40708016,1.19054655
-3.57478739,2.55485058,1.45609834,0.00000000,0.05042711,0.43625491,1.42596848,1.20525352
-3.56878439,2.57045329,1.47986906,0.00000000,0.04980092,0.42993873,1.44631797,1.22012522
-3.56278139,2.58819056,1.50459901,0.00000000,0.04944811,0.42398574,1.46809725,1.23512036
-3.55677839,2.60803222,1.53016852,0.00000000,0.04939016,0.41843365,1.49117751,1.25013034
-3.55077539,2.62977764,1.55636270,0.00000000,0.04963851,0.41329555,1.51533668,1.26498303
-3.54477239,2.65306662,1.58287724,0.00000000,0.05019418,0.40856292,1.54026666,1.27944898
-3.53876938,2.67739544,1.60932713,0.00000000,0.05104767,0.40420919,1.56558327,1.29324949
-3.53276638,2.70213696,1.63525792,0.00000000,0.05217925,0.40019364,1.59083842,1.30606644
-3.52676338,2.72656365,1.66015907,0.00000000,0.05355947,0.39646536,1.61553374,1.31755310
-3.52076038,2.74987264,1.68347869,0.00000000,0.05515000,0.39296693,1.63913525,1.32734565
-3.51475738,2.77121167,1.70463944,0.00000000,0.05690476,0.38963766,1.66108845,1.33507490
-3.50875438,2.78970512,1.72305486,0.00000000,0.05877124,0.38641624,1.68083329,1.34037793
-3.50275138,2.80447934,1.73814584,0.00000000,0.06069206,0.38324271,1.69781864,1.34290906
-3.49674837,2.81468669,1.74935677,0.00000000,0.06260665,0.38005968,1.71151589,1.34235027
-3.49074537,2.81952784,1.75617090,0.00000000,0.06445311,0.37681295,1.72143144,1.33842043
-3.48474237,2.81827197,1.75812475,0.00000000,0.06616998,0.37345155,1.72711789,1.33088347
-3.47873937,2.81027475,1.75482110,0.00000000,0.06769818,0.36992736,1.72818387,1.31955527
-3.47273637,2.79499387,1.74594035,0.00000000,0.06898270,0.36619462,1.72430236,1.30430909
-3.46673337,2.77200211,1.73125008,0.00000000,0.06997433,0.36220931,1.71521768,1.28507968
-3.46073037,2.74099794,1.71061244,0.00000000,0.07063104,0.35792876,1.70075100,1.26186591
-3.45472736,2.70181354,1.68398943,0.00000000,0.07091921,0.35331156,1.68080444,1.23473193
-3.44872436,2.65442033,1.65144565,0.00000000,0.07081459,0.34831795,1.65536383,1.20380693
-3.44272136,2.59893184,1.61314875,0.00000000,0.07030286,0.34291066,1.62450010,1.16928344
-3.43671836,2.53560398,1.56936732,0.00000000,0.06937995,0.33705627,1.58836929,1.13141440
-3.43071536,2.46483269,1.52046638,0.00000000,0.06805192,0.33072714,1.54721109,1.09050878
-3.42471236,2.38714875,1.46690048,0.00000000,0.06633456,0.32390354,1.50134606,1.04692618
-3.41870935,2.30321008,1.40920472,0.00000000,0.06425269,0.31657622,1.45117123,1.00107026
-3.41270635,2.21379121,1.34798372,0.00000000,0.06183915,0.30874882,1.39715439,0.95338132
-3.40670335,2.11977042,1.28389907,0.00000000,0.05913357,0.30044037,1.33982675,0.90432809
-3.40070035,2.02211444,1.21765544,0.00000000,0.05618099,0.29168736,1.27977428,0.85439910
-3.39469735,1.92186121,1.14998583,0.00000000,0.05303039,0.28254535,1.21762781,0.80409362
-3.38869435,1.82010105,1.08163645,0.00000000,0.04973307,0.27309005,1.15405189,0.75391260
-3.38269135,1.71795657,1.01335153,0.00000000,0.04634125,0.26341756,1.08973290,0.70434984
-3.37668834,1.61656214,0.94585870,0.00000000,0.04290655,0.25364400,1.02536653,0.65588353
-3.37068534,1.51704323,0.87985524,0.00000000,0.03947873,0.24390429,0.96164502,0.60896850
-3.36468234,1.42049654,0.81599570,0.00000000,0.03610459,0.23435024,0.89924464,0.56402940
-3.35867934,1.32797125,0.75488117,0.00000000,0.03282703,0.22514808,0.83881370,0.52145500
-3.35267634,1.24045240,0.69705061,0.00000000,0.02968442,0.21647547,0.78096161,0.48159372
-3.34667334,1.15884654,0.64297433,0.00000000,0.02671009,0.20851818,0.72624933,0.44475065
-3.34067034,1.08397055,0.59305001,0.00000000,0.02393218,0.20146667,0.67518160,0.41118600
-3.33466733,1.01654359,0.54760102,0.00000000,0.02137359,0.19551264,0.62820135,0.38111511
-3.32866433,0.95718284,0.50687736,0.00000000,0.01905217,0.19084574,0.58568628,0.35470996
-3.32266133,0.90640272,0.47105894,0.00000000,0.01698108,0.18765057,0.54794802,0.33210213
-3.31665833,0.86461776,0.44026108,0.00000000,0.01516919,0.18610406,0.51523375,0.31338697
-3.31065533,0.83214876,0.41454199,0.00000000,0.01362161,0.18637317,0.48773014,0.29862904
-3.30465233,0.80923184,0.39391192,0.00000000,0.01234028,0.18861311,0.46556957,0.28786823
-3.29864932,0.79602981,0.37834359,0.00000000,0.01132447,0.19296572,0.44883815,0.28112665
-3.29264632,0.79264501,0.36778339,0.00000000,0.01057132,0.19955828,0.43758520,0.27841562
-3.28664332,0.79913300,0.36216297,0.00000000,0.01007629,0.20850229,0.43183364,0.27974269
-3.28064032,0.81551600,0.36141061,0.00000000,0.00983352,0.21989228,0.43159073,0.28511811
-3.27463732,0.84179516,0.36546180,0.00000000,0.00983607,0.23380450,0.43685841,0.29456044
-3.26863432,0.87796085,0.37426858,0.00000000,0.01007611,0.25029521,0.44764277,0.30810097
-3.26263132,0.92399994,0.38780696,0.00000000,0.01054494,0.26939864,0.46396181,0.32578649
-3.25662831,0.97989943,0.40608211,0.00000000,0.01123294,0.29112449,0.48585098,0.34768019
-3.25062531,1.04564588,0.42913077,0.00000000,0.01212948,0.31545492,0.51336602,0.37386043
-3.24462231,1.12122016,0.45702058,0.00000000,0.01322265,0.34234118,0.54658264,0.40441722
-3.23861931,1.20658766,0.48984623,0.00000000,0.01449911,0.37169994,0.58559269,0.43944632
-3.23261631,1.30168390,0.52772220,0.00000000,0.01594382,0.40340954,0.63049705,0.47904109
-3.22661331,1.40639628,0.57077241,0.00000000,0.01753979,0.43730644,0.68139495,0.52328229
-3.22061031,1.52054266,0.61911690,0.00000000,0.01926795,0.47318209,0.73837041,0.57222601
-3.21460730,1.64384788,0.67285600,0.00000000,0.02110707,0.51078065,0.80147611,0.62589040
-3.20860430,1.77591952,0.73205274,0.00000000,0.02303369,0.54979785,0.87071546,0.68424154
-3.20260130,1.91622448,0.79671417,0.00000000,0.02502231,0.58988123,0.94602391,0.74717932
-3.19659830,2.06406788,0.86677250,0.00000000,0.02704561,0.63063222,1.02725032,0.81452395
-3.19059530,2.21857600,0.94206719,0.00000000,0.02907482,0.67161011,1.11413974,0.88600385
-3.18459230,2.37868472,1.02232878,0.00000000,0.03108027,0.71233805,1.20631864,0.96124579
-3.17858929,2.54313493,1.10716582,0.00000000,0.03303195,0.75231120,1.30328373,1.03976803
-3.17258629,2.71047595,1.19605550,0.00000000,0.03490032,0.79100681,1.40439552,1.12097697
-3.16658329,2.87907767,1.28833922,0.00000000,0.03665705,0.82789608,1.50887729,1.20416796
-3.16058029,3.04715188,1.38322330,0.00000000,0.03827591,0.86245743,1.61582024,1.28853062
-3.15457729,3.21278249,1.47978569,0.00000000,0.03973359,0.89419072,1.72419513,1.37315872
-3.14857429,3.37396410,1.57698850,0.00000000,0.04101056,0.92263195,1.83287028,1.45706471
-3.14257129,3.52864779,1.67369638,0.00000000,0.04209179,0.94736774,1.94063574,1.53919851
-3.13656828,3.67479245,1.76870019,0.00000000,0.04296741,0.96804910,2.04623264,1.61847007
-3.13056528,3.81041990,1.86074527,0.00000000,0.04363321,0.98440366,2.14838692,1.69377498
-3.12456228,3.93367119,1.94856324,0.00000000,0.04409098,0.99624604,2.24584572,1.76402219
-3.11855928,4.04286205,2.03090611,0.00000000,0.04434860,1.00348548,2.33741507,1.82816282
-3.11255628,4.13653447,2.10658116,0.00000000,0.04441998,1.00613070,2.42199687,1.88521896
-3.10655328,4.21350246,2.17448529,0.00000000,0.04432476,1.00429122,2.49862342,1.93431110
-3.10055028,4.27288932,2.23363708,0.00000000,0.04408776,0.99817542,2.56648762,1.97468329
-3.09454727,4.31415483,2.28320531,0.00000000,0.04373828,0.98808495,2.62496733,2.00572475
-3.08854427,4.33711069,2.32253248,0.00000000,0.04330911,0.97440582,2.67364232,2.02698716
-3.08254127,4.34192358,2.35115244,0.00000000,0.04283554,0.95759639,2.71230308,2.03819679
-3.07653827,4.32910526,2.36880124,0.00000000,0.04235407,0.93817265,2.74095071,2.03926106
-3.07053527,4.29949031,2.37542088,0.00000000,0.04190118,0.91669147,2.75978805,2.03026933
-3.06453227,4.25420244,2.37115591,0.00000000,0.04151196,0.89373222,2.76920239,2.01148783
-3.05852926,4.19461090,2.35634310,0.00000000,0.04121881,0.86987779,2.76974079,1.98334921
-3.05252626,4.12227916,2.33149501,0.00000000,0.04105022,0.84569549,2.76207941,1.94643716
-3.04652326,4.03890833,2.29727833,0.00000000,0.04102958,0.82171879,2.74698867,1.90146690
-3.04052026,3.94627801,2.25448822,0.00000000,0.04117421,0.79843054,2.72529629,1.84926252
-3.03451726,3.84618759,2.20402006,0.00000000,0.04149461,0.77624845,2.69785036,1.79073218
-3.02851426,3.74040057,2.14684008,0.00000000,0.04199388,0.75551333,2.66548464,1.72684233
-3.02251126,3.63059473,2.08395626,0.00000000,0.04266747,0.73648059,2.62898816,1.65859195
-3.01650825,3.51832019,2.01639091,0.00000000,0.04350314,0.71931548,2.58908068,1.58698800
-3.01050525,3.40496717,1.94515608,0.00000000,0.04448128,0.70409196,2.54639561,1.51302286
-3.00450225,3.29174466,1.87123272,0.00000000,0.04557549,0.69079558,2.50147102,1.43765453
-2.99849925,3.17967038,1.79555423,0.00000000,0.04675341,0.67932988,2.45474899,1.36179022
-2.99249625,3.06957193,1.71899475,0.00000000,0.04797782,0.66952616,2.40658323,1.28627355
-2.98649325,2.96209838,1.64236214,0.00000000,0.04920793,0.66115611,2.35725385,1.21187555
-2.98049025,2.85774075,1.56639537,0.00000000,0.05040082,0.65394666,2.30698809,1.13928935
-2.97448724,2.75685953,1.49176571,0.00000000,0.05151298,0.64759632,2.25598516,1.06912818
-2.96848424,2.65971697,1.41908098,0.00000000,0.05250191,0.64179222,2.20444317,1.00192633
-2.96248124,2.56651162,1.34889180,0.00000000,0.05332762,0.63622707,2.15258589,0.93814236
-2.95647824,2.47741248,1.28169891,0.00000000,0.05395412,0.63061509,2.10068715,0.87816406
-2.95047524,2.39259030,1.21796048,0.00000000,0.05435069,0.62470631,2.04909083,0.82231423
-2.94447224,2.31224374,1.15809842,0.00000000,0.05449297,0.61829843,1.99822456,0.77085682
-2.93846923,2.23661865,1.10250296,0.00000000,0.05436373,0.61124574,1.94860593,0.72400268
-2.93246623,2.16601894,1.05153471,0.00000000,0.05395346,0.60346471,1.90084010,0.68191445
-2.92646323,2.10080838,1.00552399,0.00000000,0.05326052,0.59493610,1.85560878,0.64471018
-2.92046023,2.04140325,0.96476720,0.00000000,0.05229109,0.58570343,1.81365064,0.61246546
-2.91445723,1.98825611,0.92952038,0.00000000,0.05105873,0.57586812,1.77573418,0.58521398
-2.90845423,1.94183215,0.89999039,0.00000000,0.04958371,0.56558167,1.74262441,0.56294664
-2.90245123,1.90257943,0.87632428,0.00000000,0.04789207,0.55503528,1.71504517,0.54560941
-2.89644822,1.87089534,0.85859781,0.00000000,0.04601455,0.54444770,1.69363933,0.53310042
-2.89044522,1.84709149,0.84680387,0.00000000,0.04398531,0.53405202,1.67892934,0.52526656
-2.88444222,1.83135975,0.84084200,0.00000000,0.04184062,0.52408214,1.67128042,0.52190045
-2.87843922,1.82374176,0.84050989,0.00000000,0.03961755,0.51475989,1.67086899,0.52273806
-2.87243622,1.82410441,0.84549791,0.00000000,0.03735273,0.50628332,1.67765836,0.52745770
-2.86643322,1.83212337,0.85538738,0.00000000,0.03508114,0.49881705,1.69138351,0.53568086
-2.86043022,1.84727605,0.86965325,0.00000000,0.03283514,0.49248516,1.71154620,0.54697527
-2.85442721,1.86884517,0.88767150,0.00000000,0.03064363,0.48736686,1.73742135,0.56086038
-2.84842421,1.89593330,0.90873140,0.00000000,0.02853147,0.48349534,1.76807451,0.57681552
-2.84242121,1.92748794,0.93205227,0.00000000,0.02651911,0.48085966,1.80239019,0.59429046
-2.83641821,1.96233622,0.95680446,0.00000000,0.02462238,0.47940959,1.83910966,0.61271824
-2.83041521,1.99922771,0.98213342,0.00000000,0.02285259,0.47906282,1.87687673,0.63152979
-2.82441221,2.03688288,1.00718623,0.00000000,0.02121675,0.47971432,1.91428912,0.65016965
-2.81840920,2.07404496,1.03113894,0.00000000,0.01971795,0.48124685,1.94995300,0.66811228
-2.81240620,2.10953207,1.05322378,0.00000000,0.01835592,0.48354214,1.98253792,0.68487792
-2.80640320,2.14228677,1.07275461,0.00000000,0.01712755,0.48649180,2.01082926,0.70004727
-2.80040020,2.17142011,1.08914937,0.00000000,0.01602760,0.49000720,2.03377544,0.71327424
-2.79439720,2.19624761,1.10194841,0.00000000,0.01504928,0.49402769,2.05052759,0.72429588
-2.78839420,2.21631479,1.11082752,0.00000000,0.01418488,0.49852642,2.06046944,0.73293897
-2.78239120,2.23141083,1.11560514,0.00000000,0.01342631,0.50351346,2.06323599,0.73912277
-2.77638819,2.24156923,1.11624318,0.00000000,0.01276553,0.50903571,2.05872012,0.74285775
-2.77038519,2.24705534,1.11284148,0.00000000,0.01219494,0.51517372,2.04706673,0.74424015
-2.76438219,2.24834136,1.10562614,0.00000000,0.01170757,0.52203542,2.02865509,0.74344274
-2.75837919,2.24607003,1.09493239,0.00000000,0.01129728,0.52974704,2.00407035,0.74070207
-2.75237619,2.24100914,1.08118296,0.00000000,0.01095871,0.53844191,1.97406598,0.73630303
-2.74637319,2.23399930,1.06486303,0.00000000,0.01068728,0.54824755,1.93951935,0.73056128
-2.74037019,2.22589810,1.04649329,0.00000000,0.01047902,0.55927206,1.90138292,0.72380479
-2.73436718,2.21752374,1.02660243,0.00000000,0.01033034,0.57159060,1.86063387,0.71635524
-2.72836418,2.20960150,1.00570056,0.00000000,0.01023787,0.58523278,1.81822483,0.70851039
-2.72236118,2.20271615,0.98425505,0.00000000,0.01019815,0.60017199,1.77503837,0.70052836
-2.71635818,2.19727296,0.96266986,0.00000000,0.01020746,0.61631736,1.73184761,0.69261471
-2.71035518,2.19346980,0.94126945,0.00000000,0.01026155,0.63350901,1.68928485,0.68491282
-2.70435218,2.19128175,0.92028796,0.00000000,0.01035556,0.65151715,1.64781958,0.67749824
-2.69834917,2.19045922,0.89986399,0.00000000,0.01048388,0.67004527,1.60774678,0.67037716
-2.69234617,2.19053974,0.88004111,0.00000000,0.01064017,0.68873748,1.56918549,0.66348891
-2.68634317,2.19087266,0.86077374,0.00000000,0.01081737,0.70718987,1.53208760,0.65671248
-2.68034017,2.19065542,0.84193787,0.00000000,0.01100788,0.72496549,1.49625550,0.64987636
-2.67433717,2.18897947,0.82334579,0.00000000,0.01120371,0.74161229,1.46136745,0.64277129
-2.66833417,2.18488314,0.80476372,0.00000000,0.01139677,0.75668329,1.42700881,0.63516493
-2.66233117,2.17740866,0.78593136,0.00000000,0.01157913,0.76975804,1.39270691,0.62681778
-2.65632816,2.16566028,0.76658204,0.00000000,0.01174337,0.78046428,1.35796778,0.61749933
-2.65032516,2.14886035,0.74646232,0.00000000,0.01188291,0.78849887,1.32231219,0.60700357
-2.64432216,2.12640049,0.72535004,0.00000000,0.01199232,0.79364684,1.28530940,0.59516309
-2.63831916,2.09788526,0.70306985,0.00000000,0.01206762,0.79579765,1.24660666,0.58186096
-2.63231616,2.06316606,0.67950545,0.00000000,0.01210652,0.79495779,1.20595318,0.56704000
-2.62631316,2.02236383,0.65460819,0.00000000,0.01210866,0.79125896,1.16321754,0.55070882
-2.62031016,1.97587944,0.62840161,0.00000000,0.01207564,0.78496152,1.11839802,0.53294466
-2.61430715,1.92439137,0.60098205,0.00000000,0.01201112,0.77645272,1.07162568,0.51389277
-2.60830415,1.86884097,0.57251537,0.00000000,0.01192076,0.76623969,1.02316046,0.49376271
-2.60230115,1.81040614,0.54323037,0.00000000,0.01181204,0.75493751,0.97338089,0.47282171
