energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.38869435,4.11432972,1.57153442,0.70153567,0.09635090,0.42175789,1.29473208,0.36085484,0.39472121,1.63812317
-3.38269135,4.20658439,1.59996441,0.72508547,0.09906776,0.43140948,1.31108966,0.37127301,0.40813887,1.65391270
-3.37668834,4.28130645,1.62210626,0.74524314,0.10132141,0.43979736,1.32313205,0.38025362,0.41951490,1.66257851
-3.37068534,4.33687034,1.63736246,0.76166461,0.10310245,0.44666987,1.33035332,0.38766334,0.42867418,1.66373620
-3.36468234,4.37203254,1.64525176,0.77408461,0.10441468,0.45180427,1.33234371,0.39339860,0.43548518,1.65714909
-3.35867934,4.38595706,1.64542014,0.78232263,0.10527460,0.45501147,1.32879750,0.39738709,0.43986330,1.64273252
-3.35267634,4.37822955,1.63764876,0.78628616,0.10571043,0.45614025,1.31951858,0.39958856,0.44177269,1.62055379
-3.34667334,4.34885949,1.62185902,0.78597116,0.10576056,0.45508071,1.30442344,0.39999476,0.44122639,1.59082767
-3.34067034,4.29827041,1.59811408,0.78145967,0.10547159,0.45176681,1.28354162,0.39862857,0.43828494,1.55390788
-3.33466733,4.22727888,1.56661722,0.77291468,0.10489596,0.44617796,1.25701362,0.39554245,0.43305340,1.51027494
-3.32866433,4.13706282,1.52770671,0.76057258,0.10408944,0.43833948,1.22508632,0.39081607,0.42567694,1.46052090
-3.32266133,4.02912084,1.48184750,0.74473356,0.10310840,0.42832195,1.18810612,0.38455337,0.41633527,1.40533167
-3.31665833,3.90522410,1.42961983,0.72575028,0.10200716,0.41623942,1.14651000,0.37687906,0.40523621,1.34546753
-3.31065533,3.76736269,1.37170523,0.70401552,0.10083557,0.40224654,1.10081472,0.36793475,0.39260851,1.28174272
-3.30465233,3.61768879,1.30887019,0.67994920,0.09963676,0.38653469,1.05160468,0.35787487,0.37869449,1.21500473
-3.29864932,3.45845870,1.24194807,0.65398546,0.09844547,0.36932719,0.99951866,0.34686252,0.36374262,1.14611406
-3.29264632,3.29197622,1.17181988,0.62656035,0.09728674,0.35087391,0.94523610,0.33506538,0.34800051,1.07592511
-3.28664332,3.12053921,1.09939456,0.59810046,0.09617533,0.33144532,0.88946317,0.32265200,0.33170845,1.00526885
-3.28064032,2.94639144,1.02558936,0.56901315,0.09511559,0.31132635,0.83291933,0.30978841,0.31509384,0.93493761
-3.27463732,2.77168125,0.95131106,0.53967859,0.09410210,0.29081024,0.77632480,0.29663540,0.29836666,0.86567266
-3.26863432,2.59842823,0.87743864,0.51044372,0.09312076,0.27019256,0.72038923,0.28334636,0.28171602,0.79815456
-3.26263132,2.42849873,0.80480802,0.48161848,0.09215044,0.24976581,0.66580216,0.27006590,0.26530800,0.73299662
-3.25662831,2.26359047,0.73419920,0.45347399,0.09116502,0.22981461,0.61322540,0.25692923,0.24928460,0.67074152
-3.25062531,2.10522623,0.66632633,0.42624290,0.09013578,0.21061167,0.56328755,0.24406215,0.23376383,0.61186074
-3.24462231,1.95475597,0.60183089,0.40012129,0.08903388,0.19241472,0.51658070,0.23158181,0.21884079,0.55675695
-3.23861931,1.81336629,0.54127795,0.37527219,0.08783294,0.17546437,0.47365929,0.21959795,0.20458953,0.50576868
-3.23261631,1.68209619,0.48515557,0.35183007,0.08651150,0.15998289,0.43504074,0.20821458,0.19106556,0.45917711
-3.22661331,1.56185717,0.43387703,0.32990606,0.08505521,0.14617382,0.40120779,0.19753182,0.17830873,0.41721437
-3.22061031,1.45345612,0.38778558,0.30959346,0.08345877,0.13422236,0.37261190,0.18764793,0.16634631,0.38007279
-3.21460730,1.35761908,0.34716115,0.29097309,0.08172735,0.12429624,0.34967716,0.17866112,0.15519605,0.34791462
-3.20860430,1.27501391,0.31222856,0.27411818,0.07987757,0.11654693,0.33280433,0.17067107,0.14486900,0.32088156
-3.20260130,1.20627011,0.28316647,0.25909845,0.07793790,0.11111096,0.32237410,0.16378001,0.13537202,0.29910346
-3.19659830,1.15199428,0.26011645,0.24598313,0.07594847,0.10811107,0.31874924,0.15809312,0.12670975,0.28270586
-3.19059530,1.11277981,0.24319154,0.23484277,0.07396042,0.10765697,0.32227482,0.15371827,0.11888604,0.27181560
-3.18459230,1.08920974,0.23248353,0.22574970,0.07203459,0.10984553,0.33327622,0.15076495,0.11190482,0.26656438
-3.17858929,1.08185233,0.22806862,0.21877724,0.07023983,0.11476021,0.35205445,0.14934226,0.10577032,0.26708971
-3.17258629,1.09124889,0.23001071,0.21399752,0.06865085,0.12246964,0.37887864,0.14955626,0.10048678,0.27353320
-3.16658329,1.11789429,0.23836232,0.21147828,0.06734575,0.13302524,0.41397565,0.15150644,0.09605770,0.28603606
-3.16058029,1.16221069,0.25316259,0.21127869,0.06640328,0.14645800,0.45751701,0.15528154,0.09248470,0.30473193
-3.15457729,1.22451559,0.27443269,0.21344448,0.06590002,0.16277446,0.50960357,0.16095500,0.08976618,0.32973714
-3.14857429,1.30498568,0.30216854,0.21800270,0.06590744,0.18195210,0.57024842,0.16857994,0.08789578,0.36113889
-3.14257129,1.40361824,0.33633133,0.22495641,0.06648904,0.20393434,0.63935897,0.17818417,0.08686096,0.39898177
-3.13656828,1.52019231,0.37683625,0.23427958,0.06769764,0.22862549,0.71671904,0.18976528,0.08664165,0.44325323
-3.13056528,1.65423178,0.42354014,0.24591262,0.06957292,0.25588604,0.80197219,0.20328621,0.08720925,0.49386896
-3.12456228,1.80497296,0.47622886,0.25975870,0.07213932,0.28552858,0.89460723,0.21867143,0.08852587,0.55065867
-3.11855928,1.97133882,0.53460518,0.27568131,0.07540425,0.31731483,0.99394743,0.23580403,0.09054417,0.61335357
-3.11255628,2.15192245,0.59827818,0.29350312,0.07935696,0.35095412,1.09914426,0.25452406,0.09320758,0.68157617
-3.10655328,2.34498148,0.66675512,0.31300643,0.08396784,0.38610364,1.20917683,0.27462811,0.09645114,0.75483352
-3.10055028,2.54844535,0.73943659,0.33393532,0.08918838,0.42237071,1.32285782,0.29587046,0.10020277,0.83251448
-3.09454727,2.75993642,0.81561573,0.35599946,0.09495176,0.45931736,1.43884655,0.31796584,0.10438515,0.91389194
-3.08854427,2.97680561,0.89448216,0.37887961,0.10117414,0.49646714,1.55566917,0.34059379,0.10891800,0.99813027
-3.08254127,3.19618221,0.97513103,0.40223467,0.10775654,0.53331418,1.67174621,0.36340472,0.11372065,1.08429838
-3.07653827,3.41503723,1.05657716,0.42571008,0.11458740,0.56933437,1.78542661,0.38602733,0.11871500,1.17138827
-3.07053527,3.63025841,1.13777437,0.44894730,0.12154568,0.60399826,1.89502765,0.40807741,0.12382850,1.25833878
-3.06453227,3.83873456,1.21763930,0.47159397,0.12850444,0.63678530,1.99887915,0.42916771,0.12899719,1.34406388
-3.05852926,4.03744611,1.29507904,0.49331445,0.13533484,0.66719887,2.09537062,0.44891835,0.13416855,1.42748443
-3.05252626,4.22355822,1.36902160,0.51380014,0.14191028,0.69478149,2.18299931,0.46696772,0.13930409,1.50756229
-3.04652326,4.39451239,1.43844777,0.53277924,0.14811072,0.71912948,2.26041703,0.48298313,0.14438141,1.58333523
-3.04052026,4.54811221,1.50242302,0.55002544,0.15382685,0.73990649,2.32647384,0.49667094,0.14939576,1.65395091
-3.03451726,4.68259915,1.56012784,0.56536503,0.15896402,0.75685511,2.38025632,0.50778573,0.15436085,1.71869826
-3.02851426,4.79671419,1.61088496,0.57868213,0.16344567,0.76980601,2.42111851,0.51613797,0.15930883,1.77703456
-3.02251126,4.88974194,1.65418190,0.58992170,0.16721628,0.77868412,2.44870411,0.52159999,0.16428943,1.82860654
-3.01650825,4.96153444,1.68968766,0.59909001,0.17024340,0.78351143,2.46295837,0.52410987,0.16936819,1.87326415
-3.01050525,5.01251272,1.71726230,0.60625265,0.17251897,0.78440622,2.46412924,0.52367307,0.17462382,1.91106595
-3.00450225,5.04364547,1.73695908,0.61152993,0.17405957,0.78157870,2.45275728,0.52036171,0.18014464,1.94227554
-2.99849925,5.05640514,1.74901837,0.61508989,0.17490579,0.77532310,2.42965485,0.51431150,0.18602440,1.96734864
-2.99249625,5.05270309,1.75385400,0.61713926,0.17512060,0.76600672,2.39587535,0.50571650,0.19235735,1.98691133
-2.98649325,5.03480648,1.75203225,0.61791270,0.17478682,0.75405624,2.35267392,0.49482193,0.19923303,2.00173026
-2.98049025,5.00524074,1.74424460,0.61766083,0.17400381,0.73994204,2.30146156,0.48191530,0.20673070,2.01267590
-2.97448724,4.96668212,1.73127569,0.61663775,0.17288357,0.72416120,2.24375455,0.46731631,0.21491396,2.02068086
-2.96848424,4.92184556,1.71396802,0.61508848,0.17154627,0.70722003,2.18112193,0.45136611,0.22382549,2.02669501
-2.96248124,4.87337338,1.69318520,0.61323721,0.17011574,0.68961689,2.11513315,0.43441614,0.23348243,2.03163986
-2.95647824,4.82373013,1.66977577,0.61127676,0.16871475,0.67182614,2.04730854,0.41681730,0.24387253,2.03636449
-2.95047524,4.77510897,1.64453932,0.60935991,0.16746064,0.65428393,1.97907463,0.39890982,0.25495128,2.04160519
-2.94447224,4.72935386,1.61819674,0.60759307,0.16646136,0.63737637,1.91172629,0.38101417,0.26664032,2.04795114
-2.93846923,4.68790146,1.59136591,0.60603254,0.16581204,0.62143062,1.84639706,0.36342353,0.27882714,2.05581778
-2.93246623,4.65174503,1.56454408,0.60468364,0.16559245,0.60670919,1.78403872,0.34639789,0.29136629,2.06542924
-2.92646323,4.62142185,1.53809747,0.60350260,0.16586527,0.59340744,1.72541036,0.33016002,0.30408202,2.07681087
-2.92046023,4.59702398,1.51225852,0.60240123,0.16667530,0.58165439,1.67107695,0.31489339,0.31677235,2.08979199
-2.91445723,4.57823124,1.48713043,0.60125392,0.16804963,0.57151639,1.62141670,0.30074191,0.32921452,2.10401881
-2.90845423,4.56436374,1.46269855,0.59990666,0.16999866,0.56300341,1.57663601,0.28781129,0.34117150,2.11897665
-2.90245123,4.55445063,1.43884744,0.59818747,0.17251798,0.55607731,1.53679067,0.27617193,0.35239945,2.13402013
-2.89644822,4.54731054,1.41538252,0.59591763,0.17559080,0.55066153,1.50181150,0.26586296,0.36265572,2.14840972
-2.89044522,4.54163903,1.39205468,0.59292311,0.17919089,0.54665154,1.47153241,0.25689695,0.37170722,2.16135261
-2.88444222,4.53609787,1.36858636,0.58904548,0.18328575,0.54392527,1.44571915,0.24926521,0.37933865,2.17204564
-2.87843922,4.52940113,1.34469744,0.58415168,0.18783982,0.54235304,1.42409683,0.24294306,0.38536033,2.17971806
-2.87243622,4.52039350,1.32012950,0.57814228,0.19281753,0.54180637,1.40637460,0.23789483,0.38961528,2.18367195
-2.86643322,4.50811675,1.29466721,0.57095757,0.19818589,0.54216506,1.39226623,0.23407843,0.39198527,2.18331828
-2.86043022,4.49186128,1.26815557,0.56258141,0.20391659,0.54332256,1.38150563,0.23144892,0.39239549,2.17820693
-2.85442721,4.47120044,1.24051259,0.55304251,0.20998738,0.54518901,1.37385677,0.22996135,0.39081781,2.16804936
-2.84842421,4.44600677,1.21173673,0.54241334,0.21638264,0.54769236,1.36911803,0.22957244,0.38727234,2.15273307
-2.84242121,4.41644997,1.18190914,0.53080665,0.22309317,0.55077730,1.36712109,0.23024126,0.38182735,2.13232753
-2.83641821,4.38297785,1.15119094,0.51837004,0.23011516,0.55440258,1.36772520,0.23192892,0.37459748,2.10708153
-2.83041521,4.34628219,1.11981598,0.50527877,0.23744838,0.55853677,1.37080770,0.23459748,0.36574051,2.07741262
-2.82441221,4.30725230,1.08807991,0.49172748,0.24509381,0.56315319,1.37625198,0.23820809,0.35545260,2.04388945
-2.81840920,4.26691957,1.05632636,0.47792126,0.25305079,0.56822423,1.38393422,0.24271876,0.34396243,2.00720826
-2.81240620,4.22639667,1.02493121,0.46406646,0.26131387,0.57371575,1.39371008,0.24808191,0.33152443,1.96816486
-2.80640320,4.18681502,0.99428607,0.45036196,0.26986963,0.57958190,1.40540265,0.25424187,0.31841130,1.92762374
-2.80040020,4.14926415,0.96478167,0.43699122,0.27869365,0.58576088,1.41879272,0.26113270,0.30490626,1.88648576
-2.79439720,4.11473596,0.93679222,0.42411546,0.28774782,0.59217182,1.43361212,0.26867642,0.29129519,1.84565591
-2.78839420,4.08407665,0.91066131,0.41186843,0.29697824,0.59871320,1.44954069,0.27678187,0.27785902,1.80601252
-2.78239120,4.05794830,0.88668997,0.40035267,0.30631382,0.60526273,1.46620713,0.28534422,0.26486652,1.76837894
-2.77638819,4.03680115,0.86512714,0.38963762,0.31566571,0.61167887,1.48319362,0.29424538,0.25256783,1.73349868
-2.77038519,4.02085749,0.84616284,0.37975940,0.32492768,0.61780373,1.50004391,0.30335508,0.24118871,1.70201445
-2.76438219,4.01010671,0.82992386,0.37072213,0.33397740,0.62346718,1.51627422,0.31253282,0.23092583,1.67445172
-2.75837919,4.00431096,0.81647214,0.36250071,0.34267877,0.62849202,1.53138625,0.32163047,0.22194293,1.65120666
-2.75237619,4.00302017,0.80580534,0.35504467,0.35088495,0.63269963,1.54488133,0.33049538,0.21436813,1.63253861
-2.74637319,4.00559481,0.79785938,0.34828288,0.35844230,0.63591600,1.55627492,0.33897404,0.20829217,1.61856666
-2.74037019,4.01123473,0.79251278,0.34212882,0.36519482,0.63797755,1.56511050,0.34691591,0.20376769,1.60927023
-2.73436718,4.01901224,0.78959217,0.33648607,0.37098906,0.63873666,1.57097215,0.35417739,0.20080939,1.60449316
-2.72836418,4.02790754,0.78887899,0.33125371,0.37567927,0.63806637,1.57349517,0.36062570,0.19939505,1.60395088
-2.72236118,4.03684513,0.79011675,0.32633147,0.37913249,0.63586433,1.57237430,0.36614263,0.19946733,1.60724037
-2.71635818,4.04472962,0.79301897,0.32162435,0.38123349,0.63205560,1.56736945,0.37062779,0.20093620,1.61385260
-2.71035518,4.05048001,0.79727733,0.31704657,0.38188928,0.62659442,1.55830879,0.37400153,0.20368204,1.62318700
-2.70435218,4.05306155,0.80256999,0.31252476,0.38103303,0.61946494,1.54508948,0.37620718,0.20755918,1.63456785
-2.69834917,4.05151460,0.80856997,0.30800034,0.37862717,0.61068092,1.52767627,0.37721272,0.21239994,1.64726217
-2.69234617,4.04498032,0.81495344,0.30343106,0.37466562,0.60028463,1.50609857,0.37701178,0.21801898,1.66049907
-2.68634317,4.03272284,0.82140779,0.29879175,0.36917503,0.58834505,1.48044619,0.37562391,0.22421801,1.67349007
-2.68034017,4.01414802,0.82763938,0.29407434,0.36221494,0.57495563,1.45086461,0.37309424,0.23079063,1.68545011
-2.67433717,3.98881873,0.83338076,0.28928722,0.35387688,0.56023166,1.41754984,0.36949241,0.23752740,1.69561891
-2.66833417,3.95646667,0.83839727,0.28445407,0.34428247,0.54430761,1.38074356,0.36491098,0.24422084,1.70328209
-2.66233117,3.91700086,0.84249270,0.27961223,0.33358048,0.52733438,1.34072854,0.35946328,0.25067043,1.70779161
-2.65632816,3.87051258,0.84551403,0.27481069,0.32194317,0.50947670,1.29782470,0.35328079,0.25668747,1.70858484
-2.65032516,3.81727683,0.84735479,0.27010795,0.30956182,0.49091072,1.25238568,0.34651022,0.26209953,1.70520160
-2.64432216,3.75775020,0.84795707,0.26556965,0.29664178,0.47182181,1.20479589,0.33931023,0.26675461,1.69729869
-2.63831916,3.69256507,0.84731209,0.26126618,0.28339720,0.45240251,1.15546789,0.33184802,0.27052467,1.68466116
-2.63231616,3.62252011,0.84545917,0.25727035,0.27004560,0.43285073,1.10483991,0.32429590,0.27330853,1.66720995
-2.62631316,3.54856714,0.84248316,0.25365515,0.25680247,0.41336804,1.05337319,0.31682777,0.27503400,1.64500547
-2.62031016,3.47179446,0.83851057,0.25049168,0.24387619,0.39415806,1.00154894,0.30961581,0.27565919,1.61824699
-2.61430715,3.39340701,0.83370446,0.24784733,0.23146329,0.37542484,0.94986484,0.30282732,0.27517286,1.58726774
-2.60830415,3.31470365,0.82825841,0.24578412,0.21974433,0.35737127,0.89883072,0.29662180,0.27359389,1.55252595
-2.60230115,3.23705204,0.82238996,0.24435750,0.20888037,0.34019732,0.84896362,0.29114835,0.27096979,1.51459224
-2.59629815,3.16186189,0.81633383,0.24361528,0.19901031,0.32409828,0.80078201,0.28654350,0.26737438,1.47413375
-2.59029515,3.09055701,0.81033521,0.24359692,0.19024884,0.30926281,0.75479943,0.28292924,0.26290464,1.43189583
-2.58429215,3.02454704,0.80464374,0.24433314,0.18268534,0.29587089,0.71151758,0.28041157,0.25767692,1.38868198
-2.57828914,2.96519944,0.79950811,0.24584574,0.17638345,0.28409171,0.67141920,0.27907926,0.25182263,1.34533283
-2.57228614,2.91381234,0.79517189,0.24814760,0.17138128,0.27408138,0.63496080,0.27900309,0.24548353,1.30270501
-2.56628314,2.87158902,0.79187037,0.25124295,0.16769238,0.26598070,0.60256566,0.28023515,0.23880689,1.26165078
-2.56028014,2.83961423,0.78982878,0.25512758,0.16530708,0.25991282,0.57461715,0.28280859,0.23194068,1.22299884
-2.55427714,2.81883299,0.78926149,0.25978930,0.16419429,0.25598097,0.55145284,0.28673740,0.22502893,1.18753720
-2.54827414,2.81003206,0.79037235,0.26520823,0.16430366,0.25426630,0.53335925,0.29201643,0.21820747,1.15599831
-2.54227114,2.81382445,0.79335564,0.27135715,0.16556785,0.25482578,0.52056773,0.29862151,0.21160020,1.12904675
-2.53626813,2.83063703,0.79839747,0.27820181,0.16790504,0.25769036,0.51325126,0.30650970,0.20531603,1.10726974
-2.53026513,2.86070163,0.80567721,0.28570109,0.17122144,0.26286341,0.51152244,0.31561972,0.19944656,1.09117023
-2.52426213,2.90404967,0.81536872,0.29380720,0.17541387,0.27031949,0.51543259,0.32587247,0.19406458,1.08116259
-2.51825913,2.96051064,0.82764080,0.30246587,0.18037230,0.28000357,0.52497192,0.33717185,0.18922336,1.07757057
-2.51225613,3.02971451,0.84265682,0.31161654,0.18598242,0.29183081,0.54007078,0.34940582,0.18495687,1.08062723
-2.50625313,3.11109837,0.86057322,0.32119276,0.19212817,0.30568690,0.56060188,0.36244780,0.18128073,1.09047647
-2.50025013,3.20391742,0.88153667,0.33112275,0.19869426,0.32142913,0.58638335,0.37615847,0.17819385,1.10717583
-2.49424712,3.30726038,0.90568001,0.34133018,0.20556870,0.33888821,0.61718271,0.39038803,0.17568078,1.13070017
-2.48824412,3.42006923,0.93311700,0.35173538,0.21264532,0.35787088,0.65272132,0.40497894,0.17371447,1.16094592
-2.48224112,3.54116320,0.96393593,0.36225683,0.21982628,0.37816324,0.69267957,0.41976913,0.17225945,1.19773564
-2.47623812,3.66926649,0.99819255,0.37281309,0.22702452,0.39953489,0.73670233,0.43459562,0.17127522,1.24082258
-2.47023512,3.80303909,1.03590252,0.38332495,0.23416614,0.42174372,0.78440479,0.44929851,0.17071965,1.28989527
-2.46423212,3.94110986,1.07703380,0.39371798,0.24119263,0.44454122,0.83537831,0.46372526,0.17055231,1.34458182
-2.45822911,4.08211076,1.12149940,0.40392507,0.24806283,0.46767813,0.88919636,0.47773497,0.17073755,1.40445401
-2.45222611,4.22471084,1.16915098,0.41388908,0.25475462,0.49091031,0.94542019,0.49120256,0.17124717,1.46903119
-2.44622311,4.36764863,1.21977354,0.42356525,0.26126615,0.51400449,1.00360427,0.50402272,0.17206252,1.53778389
-2.44022011,4.50976134,1.27308174,0.43292317,0.26761652,0.53674369,1.06330123,0.51611323,0.17317604,1.61013742
-2.43421711,4.65000948,1.32871814,0.44194831,0.27384584,0.55893211,1.12406623,0.52741755,0.17459204,1.68547533
-2.42821411,4.78749539,1.38625343,0.45064269,0.28001462,0.58039916,1.18546075,0.53790655,0.17632669,1.76314299
-2.42221111,4.92147470,1.44518902,0.45902471,0.28620223,0.60100250,1.24705564,0.54757901,0.17840729,1.84245141
-2.41620810,5.05135983,1.50496187,0.46712795,0.29250471,0.62062990,1.30843352,0.55646104,0.18087070,1.92268125
-2.41020510,5.17671515,1.56495160,0.47499901,0.29903158,0.63919985,1.36919040,0.56460413,0.18376105,2.00308733
-2.40420210,5.29724389,1.62448967,0.48269426,0.30590193,0.65666086,1.42893690,0.57208205,0.18712691,2.08290362
-2.39819910,5.41276732,1.68287044,0.49027583,0.31323977,0.67298947,1.48729879,0.57898652,0.19101778,2.16134880
-2.39219610,5.52319714,1.73936373,0.49780672,0.32116867,0.68818715,1.54391732,0.58542188,0.19548034,2.23763245
-2.38619310,5.62850272,1.79322856,0.50534555,0.32980604,0.70227622,1.59844934,0.59149895,0.20055443,2.31096201
-2.38019010,5.72867486,1.84372760,0.51294108,0.33925700,0.71529501,1.65056741,0.59732838,0.20626904,2.38055032
-2.37418709,5.82368821,1.89014186,0.52062677,0.34960825,0.72729258,1.69996013,0.60301375,0.21263843,2.44562396
-2.36818409,5.91346469,1.93178530,0.52841591,0.36092206,0.73832323,1.74633272,0.60864475,0.21965869,2.50543218
-2.36218109,5.99783998,1.96801866,0.53629743,0.37323075,0.74844120,1.78940807,0.61429084,0.22730483,2.55925640
-2.35617809,6.07653554,1.99826250,0.54423281,0.38653172,0.75769570,1.82892837,0.61999562,0.23552860,2.60642021
-2.35017509,6.14913773,2.02200870,0.55215429,0.40078360,0.76612675,1.86465713,0.62577233,0.24425717,2.64629968
-2.34417209,6.21508582,2.03883055,0.55996460,0.41590338,0.77376174,1.89638176,0.63160065,0.25339289,2.67833383
-2.33816908,6.27366981,2.04839089,0.56753814,0.43176508,0.78061320,1.92391652,0.63742495,0.26281396,2.70203500
-2.33216608,6.32403871,2.05044852,0.57472387,0.44819986,0.78667755,1.94710569,0.64315431,0.27237633,2.71699905
-2.32616308,6.36521914,2.04486250,0.58134963,0.46499776,0.79193508,1.96582671,0.64866412,0.28191657,2.72291489
-2.32016008,6.39614361,2.03159467,0.58722768,0.48191118,0.79635098,1.97999319,0.65379940,0.29125573,2.71957324
-2.31415708,6.41568750,2.01071025,0.59216142,0.49865994,0.79987742,1.98955743,0.65837963,0.30020412,2.70687435
-2.30815408,6.42271284,1.98237679,0.59595272,0.51493788,0.80245642,1.99451233,0.66220497,0.30856668,2.68483422
-2.30215108,6.41611713,1.94686152,0.59840973,0.53042083,0.80402336,1.99489250,0.66506353,0.31614894,2.65358927
-2.29614807,6.39488470,1.90452730,0.59935455,0.54477563,0.80451100,1.99077432,0.66673944,0.32276319,2.61339913
-2.29014507,6.35813831,1.85582734,0.59863067,0.55766997,0.80385373,1.98227515,0.66702139,0.32823467,2.56464728
-2.28414207,6.30518860,1.80129890,0.59610956,0.56878255,0.80199181,1.96955146,0.66571116,0.33240755,2.50783962
-2.27813907,6.23557897,1.74155597,0.59169630,0.57781334,0.79887552,1.95279617,0.66263195,0.33515040,2.44360071
-2.27213607,6.14912398,1.67728130,0.58533393,0.58449334,0.79446903,1.93223533,0.65763591,0.33636096,2.37266774
-2.26613307,6.04593953,1.60921761,0.57700636,0.58859357,0.78875383,1.90812437,0.65061083,0.33597001,2.29588233
-2.26013007,5.92646358,1.53815842,0.56673981,0.58993287,0.78173170,1.88074426,0.64148549,0.33394419,2.21418038
-2.25412706,5.79146656,1.46493824,0.55460272,0.58838407,0.77342710,1.85039788,0.63023358,0.33028762,2.12857994
-2.24812406,5.64205122,1.39042250,0.54070420,0.58387851,0.76388901,1.81740682,0.61687599,0.32504233,2.04016772
-2.24212106,5.47964200,1.31549711,0.52519126,0.57640845,0.75319217,1.78210897,0.60148150,0.31828742,1.95008413
-2.23611806,5.30596447,1.24105777,0.50824488,0.56602748,0.74143772,1.74485692,0.58416577,0.31013707,1.85950752
-2.23011506,5.12301574,1.16799920,0.49007524,0.55284883,0.72875322,1.70601737,0.56508879,0.30073740,1.76963765
-2.22411206,4.93302701,1.09720409,0.47091637,0.53704171,0.71529204,1.66597132,0.54445087,0.29026246,1.68167884
-2.21810905,4.73841953,1.02953221,0.45102040,0.51882587,0.70123211,1.62511498,0.52248751,0.27890935,1.59682289
-2.21210605,4.54175551,0.96580937,0.43065165,0.49846462,0.68677396,1.58386101,0.49946316,0.26689280,1.51623207
-2.20610305,4.34568535,0.90681654,0.41008088,0.47625665,0.67213807,1.54263975,0.47566438,0.25443936,1.44102233
-2.20010005,4.15289257,0.85327907,0.38957973,0.45252701,0.65756139,1.50189986,0.45139247,0.24178138,1.37224665
-2.19409705,3.96603788,0.80585617,0.36941558,0.42761761,0.64329304,1.46210799,0.42695596,0.22915111,1.31087890
-2.18809405,3.78770345,0.76513064,0.34984681,0.40187765,0.62958927,1.42374689,0.40266321,0.21677488,1.25779791
-2.18209105,3.62033854,0.73159893,0.33111861,0.37565439,0.61670750,1.38731154,0.37881523,0.20486778,1.21377214
-2.17608804,3.46620751,0.70566182,0.31345931,0.34928445,0.60489969,1.35330312,0.35569907,0.19362880,1.17944481
-2.17008504,3.32734091,0.68761563,0.29707713,0.32308608,0.59440511,1.32222037,0.33358182,0.18323659,1.15531973
-2.16408204,3.20549061,0.67764429,0.28215743,0.29735250,0.58544257,1.29454870,0.31270536,0.17384591,1.14174806
-2.15807904,3.10208972,0.67581249,0.26886027,0.27234654,0.57820252,1.27074691,0.29328201,0.16558489,1.13891628
-2.15207604,3.01821797,0.68206002,0.25731837,0.24829663,0.57283924,1.25123218,0.27549096,0.15855292,1.14683579
-2.14607304,2.95457335,0.69619779,0.24763533,0.22539416,0.56946341,1.23636378,0.25947566,0.15281941,1.16533451
-2.14007004,2.91145076,0.71790564,0.23988409,0.20379215,0.56813544,1.22642622,0.24534205,0.14842318,1.19405115
-2.13406703,2.88872831,0.74673231,0.23410567,0.18360523,0.56886005,1.22161281,0.23315760,0.14537264,1.23243264
-2.12806403,2.88586212,0.78209797,0.23030816,0.16491069,0.57158218,1.22201042,0.22295118,0.14364646,1.27973520
-2.12206103,2.90188996,0.82329931,0.22846609,0.14775052,0.57618492,1.22758647,0.21471361,0.14319499,1.33502973
-2.11605803,2.93544434,0.86951769,0.22852008,0.13213418,0.58248928,1.23817895,0.20839896,0.14394203,1.39721169
-2.11005503,2.98477530,0.91983023,0.23037699,0.11804207,0.59025637,1.25349028,0.20392642,0.14578718,1.46501601
-2.10405203,3.04778276,0.97322396,0.23391063,0.10542933,0.59919177,1.27308562,0.20118271,0.14860853,1.53703677
-2.09804902,3.12205831,1.02861286,0.23896303,0.09422988,0.60895210,1.29639610,0.20002512,0.15226571,1.61175194
-2.09204602,3.20493571,1.08485766,0.24534638,0.08436061,0.61915382,1.32272698,0.20028491,0.15660325,1.68755236
-2.08604302,3.29354915,1.14078785,0.25284575,0.07572545,0.62938366,1.35127093,0.20177116,0.16145409,1.76277478
-2.08004002,3.38489803,1.19522557,0.26122257,0.06821930,0.63921058,1.38112591,0.20427504,0.16664333,1.83573784
-2.07403702,3.47591656,1.24701065,0.27021877,0.06173166,0.64819868,1.41131723,0.20757435,0.17199208,1.90478015
-2.06803402,3.56354639,1.29502608,0.27956180,0.05614998,0.65592059,1.44082302,0.21143826,0.17732130,1.96829915
-2.06203102,3.64481009,1.33822317,0.28897011,0.05136254,0.66197072,1.46860221,0.21563230,0.18245565,2.02478963
-2.05602801,3.71688327,1.37564560,0.29815926,0.04726099,0.66597798,1.49362386,0.21992335,0.18722725,2.07288038
-2.05002501,3.77716318,1.40645144,0.30684834,0.04374240,0.66761723,1.51489696,0.22408466,0.19147915,2.11136786
-2.04402201,3.82333144,1.42993250,0.31476661,0.04071088,0.66661924,1.53149928,0.22790070,0.19506872,2.13924550
-2.03801901,3.85340893,1.44553018,0.32166003,0.03807885,0.66277855,1.54260440,0.23117173,0.19787053,2.15572760
-2.03201601,3.86580110,1.45284741,0.32729764,0.03576783,0.65595912,1.54750573,0.23371810,0.19977885,2.16026704
-2.02601301,3.85933212,1.45165608,0.33147735,0.03370894,0.64609743,1.54563677,0.23538389,0.20070976,2.15256601
