energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.03901951,3.11217573,0.39979912,1.52776981,0.00673855,0.14720468,0.04560730,0.30772531,0.29644168,1.12936397
-0.03301651,3.07791898,0.39788325,1.51130621,0.00677057,0.14547122,0.04540549,0.30514061,0.29407810,1.11279345
-0.02701351,3.04661873,0.39679114,1.49789620,0.00681834,0.14391178,0.04532753,0.30226858,0.29154889,1.09592618
-0.02101051,3.01829839,0.39648980,1.48760568,0.00687504,0.14248562,0.04536005,0.29912836,0.28886548,1.07879970
-0.01500750,2.99295859,0.39693007,1.48045763,0.00693409,0.14115459,0.04548918,0.29574827,0.28604655,1.06146233
-0.00900450,2.97056099,0.39804584,1.47642228,0.00698933,0.13988365,0.04570077,0.29216358,0.28311585,1.04396706
-0.00300150,2.95101128,0.39975342,1.47540768,0.00703516,0.13864120,0.04598062,0.28841372,0.28009962,1.02636502
0.00300150,2.93414293,0.40195136,1.47725158,0.00706671,0.13739905,0.04631461,0.28453938,0.27702416,1.00869894
0.00900450,2.91970330,0.40452079,1.48171539,0.00707998,0.13613225,0.04668883,0.28057943,0.27391338,0.99099727
0.01500750,2.90734373,0.40732653,1.48848106,0.00707188,0.13481868,0.04708966,0.27656815,0.27078666,0.97326938
0.02101051,2.89661469,0.41021899,1.49715139,0.00704042,0.13343864,0.04750389,0.27253277,0.26765718,0.95550229
0.02701351,2.88696687,0.41303685,1.50725421,0.00698464,0.13197443,0.04791880,0.26849151,0.26453075,0.93765906
0.03301651,2.87775866,0.41561067,1.51825048,0.00690475,0.13040992,0.04832221,0.26445235,0.26140516,0.91967919
0.03901951,2.86826992,0.41776712,1.52954630,0.00680203,0.12873025,0.04870268,0.26041246,0.25827025,0.90148076
0.04502251,2.85772172,0.41933392,1.54050826,0.00667888,0.12692162,0.04904957,0.25635842,0.25510855,0.88296439
0.05102551,2.84530098,0.42014509,1.55048182,0.00653870,0.12497128,0.04935321,0.25226718,0.25189640,0.86401859
0.05702851,2.83018898,0.42004649,1.55881159,0.00638581,0.12286757,0.04960502,0.24810764,0.24860562,0.84452621
0.06303152,2.81159208,0.41890118,1.56486289,0.00622536,0.12060015,0.04979774,0.24384282,0.24520552,0.82437159
0.06903452,2.78877319,0.41659449,1.56804331,0.00606315,0.11816031,0.04992551,0.23943237,0.24166505,0.80344794
0.07503752,2.76108215,0.41303847,1.56782337,0.00590550,0.11554137,0.04998406,0.23483536,0.23795511,0.78166440
0.08104052,2.72798348,0.40817554,1.56375519,0.00575906,0.11273911,0.04997082,0.23001315,0.23405074,0.75895253
0.08704352,2.68907988,0.40198105,1.55548833,0.00563058,0.10975218,0.04988498,0.22493202,0.22993311,0.73527173
0.09304652,2.64413044,0.39446470,1.54278193,0.00552678,0.10658250,0.04972753,0.21956570,0.22559119,0.71061336
0.09904952,2.59306237,0.38567071,1.52551259,0.00545408,0.10323559,0.04950124,0.21389733,0.22102299,0.68500333
0.10505253,2.53597587,0.37567669,1.50367772,0.00541839,0.09972074,0.04921054,0.20792097,0.21623630,0.65850311
0.11105553,2.47314184,0.36459124,1.47739414,0.00542497,0.09605112,0.04886138,0.20164251,0.21124890,0.63120906
0.11705853,2.40499269,0.35255055,1.44689205,0.00547814,0.09224373,0.04846097,0.19507990,0.20608823,0.60325038
0.12306153,2.33210667,0.33971388,1.41250478,0.00558122,0.08831917,0.04801746,0.18826285,0.20079056,0.57478556
0.12906453,2.25518684,0.32625841,1.37465483,0.00573624,0.08430134,0.04753957,0.18123184,0.19539970,0.54599790
0.13506753,2.17503557,0.31237356,1.33383696,0.00594393,0.08021696,0.04703620,0.17403667,0.18996537,0.51709006
0.14107054,2.09252610,0.29825505,1.29059919,0.00620355,0.07609501,0.04651595,0.16673464,0.18454126,0.48827825
0.14707354,2.00857247,0.28409901,1.24552257,0.00651286,0.07196607,0.04598663,0.15938837,0.17918300,0.45978614
0.15307654,1.92409942,0.27009631,1.19920087,0.00686810,0.06786162,0.04545491,0.15206351,0.17394606,0.43183891
0.15907954,1.84001353,0.25642750,1.15222096,0.00726399,0.06381336,0.04492581,0.14482639,0.16888379,0.40465769
0.16508254,1.75717703,0.24325828,1.10514481,0.00769387,0.05985242,0.04440243,0.13774184,0.16404561,0.37845451
0.17108554,1.67638519,0.23073598,1.05849388,0.00814974,0.05600879,0.04388568,0.13087111,0.15947557,0.35342810
0.17708854,1.59834830,0.21898681,1.01273650,0.00862252,0.05231063,0.04337412,0.12427023,0.15521121,0.32976042
0.18309155,1.52367863,0.20811413,0.96827856,0.00910218,0.04878382,0.04286398,0.11798864,0.15128288,0.30761413
0.18909455,1.45288259,0.19819770,0.92545785,0.00957806,0.04545148,0.04234924,0.11206834,0.14771342,0.28713088
0.19509755,1.38635820,0.18929371,0.88454188,0.01003915,0.04233373,0.04182187,0.10654337,0.14451839,0.26843040
0.20110055,1.32439733,0.18143568,0.84572924,0.01047439,0.03944743,0.04127222,0.10143987,0.14170650,0.25161023
0.20710355,1.26719223,0.17463600,0.80915381,0.01087299,0.03680617,0.04068948,0.09677638,0.13928056,0.23674602
0.21310655,1.21484553,0.16888790,0.77489174,0.01122479,0.03442023,0.04006225,0.09256460,0.13723850,0.22389224
0.21910955,1.16738291,0.16416790,0.74297011,0.01152056,0.03229673,0.03937915,0.08881041,0.13557471,0.21308310
0.22511256,1.12476730,0.16043830,0.71337711,0.01175228,0.03043982,0.03862948,0.08551501,0.13428133,0.20433368
0.23111556,1.08691391,0.15764989,0.68607258,0.01191344,0.02885092,0.03780389,0.08267627,0.13334963,0.19764105
0.23711856,1.05370492,0.15574450,0.66099867,0.01199923,0.02752903,0.03689493,0.08029008,0.13277126,0.19298538
0.24312156,1.02500332,0.15465744,0.63808974,0.01200669,0.02647104,0.03589763,0.07835163,0.13253940,0.19033103
0.24912456,1.00066513,0.15431974,0.61728108,0.01193482,0.02567207,0.03480991,0.07685662,0.13264968,0.18962760
0.25512756,0.98054963,0.15466016,0.59851622,0.01178462,0.02512579,0.03363289,0.07580228,0.13310096,0.19081098
0.26113057,0.96452730,0.15560690,0.58175232,0.01155903,0.02482476,0.03237107,0.07518825,0.13389586,0.19380445
0.26713357,0.95248561,0.15708913,0.56696378,0.01126286,0.02476074,0.03103234,0.07501714,0.13504115,0.19852003
0.27313657,0.94433244,0.15903826,0.55414396,0.01090261,0.02492493,0.02962787,0.07529496,0.13654793,0.20485992
0.27913957,0.93999770,0.16138901,0.54330512,0.01048629,0.02530824,0.02817185,0.07603129,0.13843170,0.21271844
0.28514257,0.93943322,0.16408037,0.53447686,0.01002313,0.02590153,0.02668110,0.07723917,0.14071241,0.22198411
0.29114557,0.94261131,0.16705634,0.52770340,0.00952337,0.02669574,0.02517458,0.07893486,0.14341429,0.23254231
0.29714857,0.94952249,0.17026660,0.52303974,0.00899788,0.02768208,0.02367284,0.08113739,0.14656578,0.24427804
0.30315158,0.96017233,0.17366694,0.52054734,0.00845795,0.02885208,0.02219740,0.08386789,0.15019934,0.25707912
0.30915458,0.97457799,0.17721963,0.52028936,0.00791491,0.03019771,0.02077007,0.08714885,0.15435118,0.27083932
0.31515758,0.99276423,0.18089351,0.52232576,0.00737993,0.03171132,0.01941236,0.09100312,0.15906092,0.28546155
0.32116058,1.01475911,0.18466386,0.52670848,0.00686369,0.03338564,0.01814485,0.09545285,0.16437104,0.30086058
0.32716358,1.04058917,0.18851202,0.53347676,0.00637621,0.03521362,0.01698657,0.10051826,0.17032615,0.31696540
0.33316658,1.07027398,0.19242459,0.54265266,0.00592664,0.03718827,0.01595455,0.10621631,0.17697194,0.33372063
0.33916958,1.10381992,0.19639247,0.55423687,0.00552307,0.03930246,0.01506333,0.11255924,0.18435374,0.35108706
0.34517259,1.14121296,0.20040937,0.56820473,0.00517245,0.04154853,0.01432463,0.11955303,0.19251474,0.36904091
0.35117559,1.18241044,0.20447020,0.58450242,0.00488047,0.04391803,0.01374705,0.12719583,0.20149370,0.38757189
0.35717859,1.22733185,0.20856909,0.60304349,0.00465152,0.04640129,0.01333590,0.13547638,0.21132235,0.40667986
0.36318159,1.27584877,0.21269736,0.62370557,0.00448865,0.04898704,0.01309308,0.14437248,0.22202228,0.42637024
0.36918459,1.32777445,0.21684140,0.64632745,0.00439354,0.05166205,0.01301706,0.15384967,0.23360175,0.44664837
0.37518759,1.38285336,0.22098069,0.67070675,0.00436655,0.05441076,0.01310294,0.16386009,0.24605221,0.46751297
0.38119060,1.44075160,0.22508610,0.69659819,0.00440673,0.05721513,0.01334254,0.17434174,0.25934507,0.48894919
0.38719360,1.50104888,0.22911865,0.72371291,0.00451190,0.06005443,0.01372466,0.18521813,0.27342861,0.51092158
0.39319660,1.56323304,0.23302872,0.75171898,0.00467866,0.06290532,0.01423529,0.19639859,0.28822554,0.53336753
0.39919960,1.62669792,0.23675610,0.78024346,0.00490255,0.06574210,0.01485796,0.20777909,0.30363131,0.55619170
0.40520260,1.69074548,0.24023073,0.80887619,0.00517812,0.06853708,0.01557413,0.21924383,0.31951344,0.57926185
0.41120560,1.75459284,0.24337426,0.83717563,0.00549909,0.07126125,0.01636360,0.23066754,0.33571205,0.60240668
0.41720860,1.81738461,0.24610248,0.86467665,0.00585847,0.07388510,0.01720510,0.24191852,0.35204182,0.62541585
0.42321161,1.87821082,0.24832840,0.89090047,0.00624880,0.07637966,0.01807673,0.25286226,0.36829533,0.64804253
0.42921461,1.93613011,0.24996609,0.91536652,0.00666236,0.07871768,0.01895661,0.26336569,0.38424792,0.67000860
0.43521761,1.99019765,0.25093481,0.93760591,0.00709139,0.08087486,0.01982350,0.27330187,0.39966390,0.69101229
0.44122061,2.03949698,0.25116362,0.95717610,0.00752840,0.08283124,0.02065742,0.28255481,0.41430388,0.71073823
0.44722361,2.08317444,0.25059580,0.97367630,0.00796647,0.08457241,0.02144031,0.29102440,0.42793310,0.72886926
0.45322661,2.12047460,0.24919322,0.98676280,0.00839956,0.08609074,0.02215665,0.29863106,0.44033032,0.74509967
0.45922961,2.15077513,0.24694019,0.99616366,0.00882286,0.08738634,0.02279405,0.30532000,0.45129680,0.75914906
0.46523262,2.17361913,0.24384665,1.00169193,0.00923309,0.08846783,0.02334387,0.31106467,0.46066510,0.77077611
0.47123562,2.18874315,0.23995047,1.00325664,0.00962885,0.08935274,0.02380159,0.31586936,0.46830709,0.77979149
0.47723862,2.19609925,0.23531874,1.00087100,0.01001091,0.09006759,0.02416732,0.31977070,0.47414077,0.78606911
0.48324162,2.19586957,0.23004799,0.99465717,0.01038242,0.09064753,0.02444599,0.32283790,0.47813555,0.78955502
0.48924462,2.18847230,0.22426310,0.98484719,0.01074913,0.09113561,0.02464756,0.32517166,0.48031557,0.79027337
0.49524762,2.17455829,0.21811520,0.97177988,0.01111950,0.09158164,0.02478699,0.32690181,0.48076087,0.78832891
0.50125063,2.15499808,0.21177838,0.95589360,0.01150471,0.09204068,0.02488415,0.32818363,0.47960623,0.78390587
0.50725363,2.13085947,0.20544537,0.93771512,0.01191858,0.09257124,0.02496346,0.32919302,0.47703772,0.77726315
0.51325663,2.10337635,0.19932250,0.91784473,0.01237740,0.09323321,0.02505345,0.33012066,0.47328699,0.76872586
0.51925963,2.07390986,0.19362380,0.89693844,0.01289961,0.09408563,0.02518615,0.33116546,0.46862346,0.75867367
0.52526263,2.04390353,0.18856481,0.87568756,0.01350535,0.09518450,0.02539627,0.33252745,0.46334494,0.74752652
0.53126563,2.01483390,0.18435601,0.85479669,0.01421591,0.09658042,0.02572030,0.33440047,0.45776679,0.73572830
0.53726863,1.98815907,0.18119619,0.83496094,0.01505311,0.09831662,0.02619546,0.33696487,0.45221029,0.72372934
0.54327164,1.96526684,0.17926609,0.81684312,0.01603846,0.10042700,0.02685854,0.34038067,0.44699069,0.71196863
0.54927464,1.94742498,0.17872222,0.80105195,0.01719236,0.10293461,0.02774471,0.34478126,0.44240539,0.70085659
0.55527764,1.93573537,0.17969141,0.78812198,0.01853320,0.10585046,0.02888629,0.35026798,0.43872285,0.69075926
0.56128064,1.93109413,0.18226588,0.77849608,0.02007637,0.10917278,0.03031144,0.35690583,0.43617258,0.68198467
0.56728364,1.93415905,0.18649930,0.77251107,0.02183341,0.11288675,0.03204309,0.36472035,0.43493680,0.67477211
0.57328664,1.94532584,0.19240382,0.77038696,0.02381105,0.11696470,0.03409777,0.37369588,0.43514389,0.66928468
0.57928964,1.96471405,0.19994811,0.77222033,0.02601048,0.12136676,0.03648472,0.38377529,0.43686403,0.66560543
0.58529265,1.99216298,0.20905677,0.77798181,0.02842665,0.12604206,0.03920514,0.39486102,0.44010714,0.66373740
0.59129565,2.02723805,0.21961082,0.78751794,0.03104779,0.13093019,0.04225173,0.40681763,0.44482304,0.66360720
0.59729865,2.06924698,0.23144964,0.80055720,0.03385511,0.13596317,0.04560842,0.41947560,0.45090398,0.66507212
0.60330165,2.11726536,0.24437420,0.81671989,0.03682277,0.14106759,0.04925055,0.43263629,0.45818917,0.66793025
0.60930465,2.17017050,0.25815149,0.83553169,0.03991810,0.14616697,0.05314525,0.44607802,0.46647128,0.67193303
0.61530765,2.22668226,0.27252033,0.85644016,0.04310208,0.15118428,0.05725224,0.45956284,0.47550437,0.67679970
0.62131066,2.28540931,0.28719817,0.87883371,0.04633015,0.15604442,0.06152492,0.47284395,0.48501320,0.68223276
0.62731366,2.34489902,0.30188893,0.90206228,0.04955320,0.16067664,0.06591177,0.48567353,0.49470317,0.68793393
0.63331666,2.40368907,0.31629146,0.92545907,0.05271891,0.16501677,0.07035804,0.49781049,0.50427080,0.69361959
0.63931966,2.46035885,0.33010866,0.94836237,0.05577322,0.16900922,0.07480754,0.50902814,0.51341411,0.69903522
0.64532266,2.51357865,0.34305662,0.97013686,0.05866193,0.17260855,0.07920468,0.51912133,0.52184260,0.70396819
0.65132566,2.56215474,0.35487371,0.99019350,0.06133244,0.17578076,0.08349638,0.52791282,0.52928650,0.70825826
0.65732866,2.60506863,0.36532921,1.00800728,0.06373548,0.17850394,0.08763402,0.53525871,0.53550481,0.71180553
0.66333167,2.64150899,0.37423106,1.02313222,0.06582676,0.18076852,0.09157519,0.54105259,0.54029203,0.71457548
0.66933467,2.67089501,0.38143249,1.03521310,0.06756847,0.18257700,0.09528511,0.54522833,0.54348326,0.71660104
0.67533767,2.69289038,0.38683722,1.04399344,0.06893058,0.18394307,0.09873775,0.54776136,0.54495767,0.71798162
0.68134067,2.70740735,0.39040298,1.04931948,0.06989187,0.18489035,0.10191650,0.54866839,0.54464004,0.71887931
0.68734367,2.71460092,0.39214313,1.05114019,0.07044061,0.18545062,0.10481434,0.54800549,0.54250077,0.71951254
0.69334667,2.71485355,0.39212640,1.04950328,0.07057483,0.18566176,0.10743351,0.54586482,0.53855399,0.72014742
0.69934967,2.70875116,0.39047461,1.04454753,0.07030232,0.18556537,0.10978470,0.54236985,0.53285442,0.72108734
0.70535268,2.69705174,0.38735854,1.03649184,0.06964010,0.18520434,0.11188574,0.53766962,0.52549277,0.72266139
0.71135568,2.68064805,0.38299208,1.02562175,0.06861367,0.18462035,0.11375993,0.53193201,0.51659026,0.72521186
0.71735868,2.66052631,0.37762490,1.01227378,0.06725584,0.18385150,0.11543404,0.52533657,0.50629235,0.72908172
0.72336168,2.63772271,0.37153392,0.99681879,0.06560535,0.18293021,0.11693611,0.51806707,0.49476216,0.73460226
0.72936468,2.61327999,0.36501401,0.97964485,0.06370531,0.18188147,0.11829322,0.51030432,0.48217376,0.74208158
0.73536768,2.58820583,0.35836817,0.96114065,0.06160148,0.18072161,0.11952936,0.50221933,0.46870571,0.75179419
0.74137069,2.56343508,0.35189765,0.94168004,0.05934059,0.17945750,0.12066342,0.49396745,0.45453510,0.76397212
0.74737369,2.53979724,0.34589245,0.92160861,0.05696869,0.17808648,0.12170761,0.48568345,0.43983235,0.77879761
0.75337669,2.51799046,0.34062229,0.90123260,0.05452961,0.17659674,0.12266630,0.47747792,0.42475689,0.79639765
0.75937969,2.49856285,0.33632858,0.88081081,0.05206370,0.17496843,0.12353533,0.46943508,0.40945390,0.81684023
0.76538269,2.48190160,0.33321754,0.86054951,0.04960670,0.17317514,0.12430195,0.46161200,0.39405214,0.84013230
0.77138569,2.46822962,0.33145457,0.84060057,0.04718902,0.17118588,0.12494530,0.45403923,0.37866282,0.86621924
0.77738869,2.45760952,0.33115997,0.82106261,0.04483528,0.16896737,0.12543745,0.44672271,0.36337956,0.89498568
0.78339170,2.44995389,0.33240626,0.80198488,0.04256409,0.16648652,0.12574490,0.43964675,0.34827926,0.92625732
0.78939470,2.44504092,0.33521670,0.78337344,0.04038824,0.16371287,0.12583054,0.43277797,0.33342363,0.95980371
0.79539770,2.44253404,0.33956539,0.76519922,0.03831506,0.16062105,0.12565581,0.42606970,0.31886142,0.99534154
0.80140070,2.44200420,0.34537848,0.74740711,0.03634700,0.15719290,0.12518307,0.41946678,0.30463092,1.03253851
0.80740370,2.44295345,0.35253665,0.72992581,0.03448243,0.15341930,0.12437795,0.41291035,0.29076266,1.07101746
0.81340670,2.44483852,0.36087859,0.71267745,0.03271646,0.14930157,0.12321154,0.40634241,0.27728207,1.11036090
0.81940970,2.44709342,0.37020548,0.69558669,0.03104184,0.14485233,0.12166239,0.39970989,0.26421193,1.15011595
0.82541271,2.44915018,0.38028616,0.67858873,0.02944992,0.14009592,0.11971810,0.39296810,0.25157446,1.18979972
0.83141571,2.45045705,0.39086316,0.66163578,0.02793140,0.13506823,0.11737641,0.38608338,0.23939296,1.22890538
0.83741871,2.45049413,0.40165915,0.64470186,0.02647715,0.12981609,0.11464590,0.37903499,0.22769285,1.26690911
0.84342171,2.44878611,0.41238404,0.62778574,0.02507879,0.12439631,0.11154605,0.37181611,0.21650226,1.30327807
0.84942471,2.44491259,0.42274228,0.61091202,0.02372916,0.11887426,0.10810688,0.36443404,0.20585196,1.33747949
0.85542771,2.43851605,0.43244049,0.59413048,0.02242264,0.11332238,0.10436804,0.35690984,0.19577489,1.36899117
0.86143072,2.42930810,0.44119519,0.57751394,0.02115531,0.10781839,0.10037758,0.34927722,0.18630515,1.39731302
0.86743372,2.41707441,0.44874039,0.56115487,0.01992500,0.10244364,0.09619032,0.34158115,0.17747681,1.42197988
0.87343672,2.40167873,0.45483492,0.54516111,0.01873116,0.09728130,0.09186608,0.33387609,0.16932245,1.44257501
0.87943972,2.38306616,0.45926936,0.52965102,0.01757468,0.09241484,0.08746773,0.32622409,0.16187159,1.45874408
0.88544272,2.36126609,0.46187223,0.51474847,0.01645764,0.08792655,0.08305930,0.31869282,0.15514924,1.47020894
0.89144572,2.33639451,0.46251524,0.50057787,0.01538301,0.08389625,0.07870415,0.31135367,0.14917454,1.47678074
0.89744872,2.30865565,0.46111748,0.48725952,0.01435429,0.08040020,0.07446327,0.30427990,0.14395962,1.47837151
0.90345173,2.27834256,0.45764826,0.47490560,0.01337527,0.07751011,0.07039388,0.29754491,0.13950880,1.47500358
0.90945473,2.24583614,0.45212845,0.46361668,0.01244969,0.07529228,0.06654821,0.29122070,0.13581808,1.46681615
0.91545773,2.21160219,0.44463025,0.45347903,0.01158104,0.07380680,0.06297267,0.28537629,0.13287501,1.45406844
0.92146073,2.17618589,0.43527531,0.44456259,0.01077235,0.07310676,0.05970717,0.28007637,0.13065886,1.43713879
0.92746373,2.14020333,0.42423122,0.43691955,0.01002610,0.07323737,0.05678481,0.27537982,0.12914116,1.41651960
0.93346673,2.10432981,0.41170650,0.43058352,0.00934413,0.07423507,0.05423174,0.27133832,0.12828642,1.39280788
0.93946973,2.06928478,0.39794416,0.42556909,0.00872763,0.07612645,0.05206723,0.26799492,0.12805308,1.36669149
0.94547274,2.03581356,0.38321414,0.42187168,0.00817717,0.07892713,0.05030382,0.26538254,0.12839464,1.33893162
0.95147574,2.00466623,0.36780493,0.41946763,0.00769276,0.08264047,0.04894764,0.26352250,0.12926073,1.31034174
0.95747874,1.97657425,0.35201461,0.41831438,0.00727398,0.08725633,0.04799869,0.26242305,0.13059833,1.28176412
0.96348174,1.95222583,0.33614170,0.41835074,0.00692003,0.09274973,0.04745119,0.26207805,0.13235277,1.25404458
0.96948474,1.93224077,0.32047625,0.41949718,0.00662985,0.09907974,0.04729387,0.26246577,0.13446876,1.22800659
0.97548774,1.91714628,0.30529142,0.42165627,0.00640225,0.10618844,0.04751029,0.26354802,0.13689120,1.20442579
0.98149075,1.90735465,0.29083591,0.42471321,0.00623593,0.11400033,0.04807911,0.26526965,0.13956585,1.18400598
0.98749375,1.90314422,0.27732751,0.42853661,0.00612958,0.12242207,0.04897433,0.26755855,0.14243990,1.16735757
0.99349675,1.90464451,0.26494798,0.43297956,0.00608189,0.13134281,0.05016558,0.27032615,0.14546232,1.15497938
0.99949975,1.91182655,0.25383940,0.43788118,0.00609157,0.14063512,0.05161846,0.27346861,0.14858409,1.14724457
1.00550275,1.92449906,0.24410205,0.44306852,0.00615728,0.15015658,0.05329488,0.27686862,0.15175839,1.14439110
1.01150575,1.94231074,0.23579388,0.44835917,0.00627764,0.15975210,0.05515359,0.28039780,0.15494063,1.14651714
1.01750875,1.96475900,0.22893135,0.45356429,0.00645112,0.16925696,0.05715077,0.28391978,0.15808849,1.15358144
1.02351176,1.99120456,0.22349176,0.45849229,0.00667594,0.17850045,0.05924072,0.28729371,0.16116192,1.16540861
1.02951476,2.02089169,0.21941657,0.46295285,0.00695002,0.18731010,0.06137675,0.29037819,0.16412318,1.18169874
1.03551776,2.05297303,0.21661581,0.46676142,0.00727084,0.19551641,0.06351219,0.29303548,0.16693685,1.20204111
1.04152076,2.08653808,0.21497315,0.46974390,0.00763535,0.20295769,0.06560144,0.29513568,0.16956995,1.22593110
1.04752376,2.12064408,0.21435136,0.47174129,0.00803989,0.20948516,0.06760112,0.29656095,0.17199207,1.25278959
1.05352676,2.15434805,0.21459814,0.47261425,0.00848013,0.21496779,0.06947132,0.29720934,0.17417555,1.28198412
1.05952976,2.18673855,0.21555179,0.47224729,0.00895099,0.21929687,0.07117671,0.29699819,0.17609572,1.31285082
1.06553277,2.21696598,0.21704677,0.47055233,0.00944667,0.22238997,0.07268766,0.29586698,0.17773120,1.34471641
1.07153577,2.24427027,0.21891885,0.46747161,0.00996062,0.22419416,0.07398124,0.29377937,0.17906418,1.37691952
1.07753877,2.26800485,0.22100972,0.46297968,0.01048560,0.22468835,0.07504198,0.29072452,0.18008080,1.40883061
1.08354177,2.28765624,0.22317103,0.45708442,0.01101379,0.22388450,0.07586247,0.28671748,0.18077146,1.43987010
1.08954477,2.30285862,0.22526774,0.44982704,0.01153687,0.22182778,0.07644367,0.28179873,0.18113120,1.46952410
1.09554777,2.31340311,0.22718074,0.44128104,0.01204619,0.21859547,0.07679496,0.27603297,0.18116001,1.49735756
1.10155078,2.31924167,0.22880878,0.43155021,0.01253298,0.21429476,0.07693385,0.26950702,0.18086313,1.52302463
1.10755378,2.32048564,0.23006973,0.42076567,0.01298848,0.20905952,0.07688543,0.26232724,0.18025135,1.54627606
1.11355678,2.31739942,0.23090121,0.40908222,0.01340423,0.20304596,0.07668150,0.25461622,0.17934114,1.56696370
1.11955978,2.31038960,0.23126054,0.39667402,0.01377228,0.19642769,0.07635944,0.24650929,0.17815483,1.58504203
1.12556278,2.29999010,0.23112430,0.38372983,0.01408538,0.18939006,0.07596087,0.23815068,0.17672062,1.60056703
1.13156578,2.28684409,0.23048734,0.37044797,0.01433722,0.18212415,0.07553010,0.22968962,0.17507242,1.61369221
1.13756878,2.27168322,0.22936139,0.35703124,0.01452263,0.17482071,0.07511245,0.22127647,0.17324965,1.62466225
1.14357179,2.25530497,0.22777344,0.34368185,0.01463768,0.16766407,0.07475252,0.21305909,0.17129683,1.63380430
1.14957479,2.23854868,0.22576375,0.33059659,0.01467984,0.16082655,0.07449244,0.20517938,0.16926295,1.64151713
1.15557779,2.22227108,0.22338380,0.31796238,0.01464806,0.15446330,0.07437016,0.19777027,0.16720069,1.64825840
1.16158079,2.20732174,0.22069401,0.30595219,0.01454274,0.14870793,0.07441792,0.19095298,0.16516548,1.65453035
1.16758379,2.19451922,0.21776150,0.29472160,0.01436574,0.14366899,0.07466084,0.18483490,0.16321430,1.66086416
1.17358679,2.18462832,0.21465781,0.28440580,0.01412026,0.13942751,0.07511582,0.17950770,0.16140434,1.66780329
1.17958979,2.17833900,0.21145676,0.27511734,0.01381077,0.13603551,0.07579067,0.17504605,0.15979161,1.67588628
1.18559280,2.17624747,0.20823242,0.26694439,0.01344276,0.13351562,0.07668361,0.17150663,0.15842930,1.68562929
1.19159580,2.17883971,0.20505731,0.25994973,0.01302264,0.13186182,0.07778314,0.16892768,0.15736621,1.69750896
1.19759880,2.18647805,0.20200084,0.25417029,0.01255743,0.13104104,0.07906823,0.16732876,0.15664523,1.71194597
1.20360180,2.19939090,0.19912810,0.24961733,0.01205461,0.13099577,0.08050892,0.16671097,0.15630177,1.72928983
1.20960480,2.21766602,0.19649891,0.24627718,0.01152183,0.13164733,0.08206728,0.16705747,0.15636251,1.74980538
1.21560780,2.24124745,0.19416728,0.24411254,0.01096674,0.13289983,0.08369867,0.16833422,0.15684427,1.77366145
1.22161081,2.26993630,0.19218120,0.24306425,0.01039676,0.13464446,0.08535323,0.17049109,0.15775323,1.80092208
1.22761381,2.30339525,0.19058271,0.24305362,0.00981895,0.13676401,0.08697769,0.17346322,0.15908446,1.83154076
1.23361681,2.34115692,0.18940828,0.24398504,0.00923983,0.13913752,0.08851724,0.17717257,0.16082186,1.86535782
1.23961981,2.38263565,0.18868940,0.24574904,0.00866533,0.14164463,0.08991743,0.18152977,0.16293851,1.90210139
1.24562281,2.42714265,0.18845329,0.24822562,0.00810073,0.14416970,0.09112618,0.18643618,0.16539747,1.94139179
1.25162581,2.47390397,0.18872371,0.25128773,0.00755060,0.14660542,0.09209551,0.19178614,0.16815288,1.98274953
1.25762881,2.52208097,0.18952163,0.25480495,0.00701884,0.14885581,0.09278325,0.19746936,0.17115162,2.02560671
1.26363182,2.57079260,0.19086595,0.25864713,0.00650875,0.15083852,0.09315441,0.20337351,0.17433513,2.06932160
1.26963482,2.61913900,0.19277383,0.26268802,0.00602306,0.15248637,0.09318223,0.20938677,0.17764158,2.11319599
1.27563782,2.66622577,0.19526090,0.26680869,0.00556404,0.15374816,0.09284897,0.21540046,0.18100826,2.15649494
1.28164082,2.71118818,0.19834106,0.27090068,0.00513357,0.15458865,0.09214623,0.22131158,0.18437397,2.19846828
1.28764382,2.75321465,0.20202600,0.27486886,0.00473328,0.15498798,0.09107499,0.22702519,0.18768149,2.23837317
1.29364682,2.79156891,0.20632435,0.27863371,0.00436462,0.15494039,0.08964521,0.23245659,0.19087995,2.27549714
1.29964982,2.82561005,0.21124059,0.28213325,0.00402895,0.15445254,0.08787517,0.23753315,0.19392699,2.30918067
1.30565283,2.85481003,0.21677365,0.28532424,0.00372765,0.15354142,0.08579052,0.24219580,0.19679060,2.33883860
1.31165583,2.87876797,0.22291539,0.28818283,0.00346212,0.15223217,0.08342310,0.24640006,0.19945067,2.36397959
1.31765883,2.89722071,0.22964906,0.29070460,0.00323389,0.15055575,0.08080964,0.25011658,0.20190004,2.38422276
1.32366183,2.91004947,0.23694772,0.29290384,0.00304457,0.14854680,0.07799033,0.25333118,0.20414507,2.39931098
1.32966483,2.91728206,0.24477297,0.29481235,0.00289590,0.14624159,0.07500745,0.25604442,0.20620566,2.40912006
1.33566783,2.91909058,0.25307381,0.29647750,0.00278973,0.14367636,0.07190402,0.25827054,0.20811472,2.41366345
1.34167084,2.91578456,0.26178606,0.29795983,0.00272791,0.14088600,0.06872250,0.26003611,0.20991709,2.41309199
1.34767384,2.90779955,0.27083206,0.29933019,0.00271232,0.13790309,0.06550376,0.26137814,0.21166786,2.40768882
