energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,0.95922689,0.00048228,0.06758214,0.25407968,0.76737173,0.00401945,0.14001184
-4.29514757,0.98233714,0.00050258,0.07147802,0.25983783,0.78409660,0.00484026,0.14387143
-4.28914457,1.00825798,0.00054022,0.07549652,0.26493093,0.80382534,0.00579854,0.14733523
-4.28314157,1.03702565,0.00059536,0.07967299,0.26940153,0.82652379,0.00690631,0.15041265
-4.27713857,1.06868033,0.00066827,0.08404770,0.27331981,0.85214028,0.00817470,0.15313036
-4.27113557,1.10325082,0.00075923,0.08866386,0.27678063,0.88059410,0.00961339,0.15553070
-4.26513257,1.14073823,0.00086853,0.09356536,0.27989899,0.91176431,0.01123007,0.15766933
-4.25912956,1.18109941,0.00099637,0.09879401,0.28280443,0.94547945,0.01302979,0.15961198
-4.25312656,1.22423103,0.00114282,0.10438652,0.28563430,0.98150887,0.01501436,0.16143070
-4.24712356,1.26995516,0.00130776,0.11037141,0.28852641,1.01955607,0.01718181,0.16319961
-4.24112056,1.31800727,0.00149080,0.11676581,0.29161126,1.05925482,0.01952580,0.16499044
-4.23511756,1.36802748,0.00169123,0.12357257,0.29500435,1.10016831,0.02203518,0.16686806
-4.22911456,1.41955591,0.00190800,0.13077766,0.29879897,1.14179172,0.02469371,0.16888627
-4.22311156,1.47203264,0.00213964,0.13834810,0.30305975,1.18355846,0.02747981,0.17108402
-4.21710855,1.52480282,0.00238427,0.14623065,0.30781756,1.22485007,0.03036664,0.17348238
-4.21110555,1.57712713,0.00263957,0.15435127,0.31306587,1.26500967,0.03332221,0.17608234
-4.20510255,1.62819755,0.00290284,0.16261549,0.31875897,1.30335872,0.03630986,0.17886363
-4.19909955,1.67715816,0.00317099,0.17090983,0.32481215,1.33921655,0.03928885,0.18178468
-4.19309655,1.72313033,0.00344061,0.17910408,0.33110386,1.37192203,0.04221519,0.18478363
-4.18709355,1.76524162,0.00370806,0.18705462,0.33747990,1.40085675,0.04504269,0.18778055
-4.18109055,1.80265709,0.00396956,0.19460847,0.34375934,1.42546857,0.04772413,0.19068054
-4.17508754,1.83461191,0.00422128,0.20160809,0.34974208,1.44529483,0.05021257,0.19337774
-4.16908454,1.86044379,0.00445948,0.20789655,0.35521745,1.45998401,0.05246275,0.19576000
-4.16308154,1.87962368,0.00468064,0.21332307,0.35997376,1.46931492,0.05443248,0.19771393
-4.15707854,1.89178332,0.00488156,0.21774845,0.36380796,1.47321247,0.05608400,0.19913012
-4.15107554,1.89673820,0.00505949,0.22105033,0.36653523,1.47175904,0.05738525,0.19990823
-4.14507254,1.89450460,0.00521224,0.22312789,0.36799780,1.46520096,0.05831094,0.19996168
-4.13906953,1.88530967,0.00533825,0.22390583,0.36807273,1.45394931,0.05884346,0.19922182
-4.13306653,1.86959380,0.00543666,0.22333746,0.36667805,1.43857485,0.05897348,0.19764112
-4.12706353,1.84800486,0.00550735,0.22140668,0.36377719,1.41979701,0.05870030,0.19519555
-4.12106053,1.82138416,0.00555095,0.21812883,0.35938126,1.39846700,0.05803186,0.19188574
-4.11505753,1.79074443,0.00556876,0.21355030,0.35354927,1.37554548,0.05698447,0.18773710
-4.10905453,1.75724058,0.00556277,0.20774704,0.34638616,1.35207548,0.05558223,0.18279881
-4.10305153,1.72213409,0.00553548,0.20082193,0.33803885,1.32915135,0.05385618,0.17714178
-4.09704852,1.68675240,0.00548988,0.19290123,0.32869045,1.30788473,0.05184321,0.17085569
-4.09104552,1.65244493,0.00542923,0.18413023,0.31855304,1.28936888,0.04958481,0.16404536
-4.08504252,1.62053720,0.00535696,0.17466839,0.30785926,1.27464239,0.04712572,0.15682650
-4.07903952,1.59228507,0.00527653,0.16468411,0.29685326,1.26465383,0.04451245,0.14932124
-4.07303652,1.56883076,0.00519122,0.15434939,0.28578132,1.26022841,0.04179189,0.14165355
-4.06703352,1.55116249,0.00510406,0.14383469,0.27488265,1.26203805,0.03900991,0.13394476
-4.06103052,1.54007913,0.00501763,0.13330406,0.26438077,1.27057592,0.03621015,0.12630950
-4.05502751,1.53616148,0.00493403,0.12291081,0.25447582,1.28613638,0.03343291,0.11885210
-4.04902451,1.53975102,0.00485478,0.11279383,0.24533804,1.30880123,0.03071429,0.11166365
-4.04302151,1.55093714,0.00478074,0.10307471,0.23710276,1.33843268,0.02808551,0.10481981
-4.03701851,1.56955314,0.00471217,0.09385561,0.22986695,1.37467347,0.02557248,0.09837946
-4.03101551,1.59518113,0.00464870,0.08521803,0.22368747,1.41695420,0.02319562,0.09238404
-4.02501251,1.62716574,0.00458941,0.07722233,0.21858090,1.46450760,0.02096986,0.08685782
-4.01900950,1.66463586,0.00453289,0.06990805,0.21452505,1.51638949,0.01890484,0.08180873
-4.01300650,1.70653374,0.00447737,0.06329487,0.21146178,1.57150556,0.01700531,0.07722986
-4.00700350,1.75165035,0.00442083,0.05738415,0.20930111,1.62864338,0.01527164,0.07310146
-4.00100050,1.79866556,0.00436110,0.05216090,0.20792632,1.68650831,0.01370042,0.06939324
-3.99499750,1.84619184,0.00429604,0.04759607,0.20719979,1.74376247,0.01228514,0.06606697
-3.98899450,1.89281997,0.00422363,0.04364911,0.20696923,1.79906519,0.01101685,0.06307904
-3.98299150,1.93716499,0.00414211,0.04027048,0.20707424,1.85111394,0.00988488,0.06038313
-3.97698849,1.97791107,0.00405005,0.03740430,0.20735268,1.89868408,0.00887746,0.05793258
-3.97098549,2.01385363,0.00394649,0.03499080,0.20764685,1.94066648,0.00798230,0.05568259
-3.96498249,2.04393751,0.00383092,0.03296862,0.20780906,1.97610149,0.00718714,0.05359211
-3.95897949,2.06728982,0.00370338,0.03127685,0.20770665,2.00420836,0.00648014,0.05162531
-3.95297649,2.08324661,0.00356444,0.02985688,0.20722607,2.02440909,0.00585021,0.04975272
-3.94697349,2.09137250,0.00341521,0.02865381,0.20627616,2.03634595,0.00528730,0.04795188
-3.94097049,2.09147281,0.00325726,0.02761768,0.20479036,2.03989222,0.00478251,0.04620767
-3.93496748,2.08359786,0.00309266,0.02670436,0.20272800,2.03515569,0.00432822,0.04451227
-3.92896448,2.06803961,0.00292380,0.02587604,0.20007459,2.02247509,0.00391812,0.04286479
-3.92296148,2.04532071,0.00275344,0.02510163,0.19684116,2.00240947,0.00354713,0.04127059
-3.91695848,2.01617676,0.00258453,0.02435674,0.19306284,1.97572106,0.00321139,0.03974044
-3.91095548,1.98153230,0.00242020,0.02362354,0.18879654,1.94335231,0.00290813,0.03828951
-3.90495248,1.94247167,0.00226367,0.02289040,0.18411818,1.90639791,0.00263558,0.03693624
-3.89894947,1.90020586,0.00211815,0.02215141,0.17911929,1.86607290,0.00239287,0.03570120
-3.89294647,1.85603647,0.00198681,0.02140579,0.17390335,1.82367798,0.00217989,0.03460591
-3.88694347,1.81131816,0.00187271,0.02065719,0.16858191,1.78056323,0.00199720,0.03367179
-3.88094047,1.76742089,0.00177874,0.01991305,0.16327065,1.73809156,0.00184600,0.03291911
-3.87493747,1.72569323,0.00170762,0.01918383,0.15808550,1.69760302,0.00172797,0.03236616
-3.86893447,1.68742773,0.00166179,0.01848238,0.15313905,1.66038110,0.00164531,0.03202849
-3.86293147,1.65382960,0.00164347,0.01782329,0.14853717,1.62762209,0.00160065,0.03191833
-3.85692846,1.62598939,0.00165454,0.01722238,0.14437616,1.60040825,0.00159706,0.03204419
-3.85092546,1.60486029,0.00169659,0.01669617,0.14074024,1.57968542,0.00163804,0.03241065
-3.84492246,1.59124064,0.00177085,0.01626158,0.13769971,1.56624569,0.00172751,0.03301822
-3.83891946,1.58576167,0.00187814,0.01593559,0.13530959,1.56071510,0.00186984,0.03386348
-3.83291646,1.58888064,0.00201890,0.01573508,0.13360882,1.56354663,0.00206984,0.03493925
-3.82691346,1.60087922,0.00219311,0.01567677,0.13262009,1.57501825,0.00233276,0.03623495
-3.82091046,1.62186668,0.00240024,0.01577718,0.13235015,1.59523582,0.00266432,0.03773704
-3.81490745,1.65178762,0.00263929,0.01605271,0.13279067,1.62414030,0.00307069,0.03942952
-3.80890445,1.69043370,0.00290866,0.01651975,0.13391948,1.66151905,0.00355850,0.04129456
-3.80290145,1.73745879,0.00320624,0.01719486,0.13570230,1.70702039,0.00413482,0.04331313
-3.79689845,1.79239697,0.00352929,0.01809496,0.13809476,1.76017118,0.00480715,0.04546567
-3.79089545,1.85468296,0.00387452,0.01923751,0.14104473,1.82039666,0.00558340,0.04773281
-3.78489245,1.92367422,0.00423808,0.02064070,0.14449476,1.88704209,0.00647186,0.05009610
-3.77888944,1.99867439,0.00461559,0.02232367,0.14838479,1.95939576,0.00748120,0.05253868
-3.77288644,2.07895743,0.00500225,0.02430656,0.15265481,2.03671271,0.00862039,0.05504603
-3.76688344,2.16379195,0.00539286,0.02661066,0.15724755,2.11823879,0.00989873,0.05760660
-3.76088044,2.25246522,0.00578197,0.02925837,0.16211104,2.20323444,0.01132571,0.06021248
-3.75487744,2.34430620,0.00616403,0.03227314,0.16720103,2.29099764,0.01291102,0.06285999
-3.74887444,2.43870704,0.00653349,0.03567927,0.17248308,2.38088545,0.01466440,0.06555015
-3.74287144,2.53514211,0.00688501,0.03950158,0.17793434,2.47233333,0.01659549,0.06828913
-3.73686843,2.63318409,0.00721359,0.04376497,0.18354489,2.56487164,0.01871373,0.07108857
-3.73086543,2.73251605,0.00751480,0.04849378,0.18931856,2.65813842,0.02102803,0.07396568
-3.72486243,2.83293878,0.00778491,0.05371102,0.19527314,2.75188773,0.02354656,0.07694321
-3.71885943,2.93437271,0.00802105,0.05943741,0.20143997,2.84599280,0.02627632,0.08004928
-3.71285643,3.03685363,0.00822135,0.06569023,0.20786286,2.94044331,0.02922277,0.08331683
-3.70685343,3.14052188,0.00838506,0.07248203,0.21459628,3.03533645,0.03238928,0.08678294
-3.70085043,3.24560477,0.00851260,0.07981921,0.22170288,3.13086149,0.03577661,0.09048784
-3.69484742,3.35239243,0.00860560,0.08770046,0.22925043,3.22727801,0.03938231,0.09447364
-3.68884442,3.46120768,0.00866691,0.09611525,0.23730806,3.32488826,0.04320009,0.09878284
-3.68284142,3.57237076,0.00870048,0.10504226,0.24594226,3.42400463,0.04721924,0.10345660
-3.67683842,3.68616058,0.00871134,0.11444798,0.25521242,3.52491338,0.05142406,0.10853282
-3.67083542,3.80277401,0.00870539,0.12428546,0.26516636,3.62783652,0.05579338,0.11404415
-3.66483242,3.92228558,0.00868923,0.13449343,0.27583590,3.73289362,0.06030023,0.12001592
-3.65882941,4.04460982,0.00866999,0.14499579,0.28723280,3.84006591,0.06491163,0.12646408
-3.65282641,4.16946875,0.00865502,0.15570155,0.29934520,3.94916498,0.06958865,0.13339343
-3.64682341,4.29636677,0.00865167,0.16650541,0.31213476,4.05980823,0.07428664,0.14079590
-3.64082041,4.42457535,0.00866706,0.17728888,0.32553484,4.17140318,0.07895577,0.14864928
-3.63481741,4.55312894,0.00870774,0.18792213,0.33944960,4.28314233,0.08354178,0.15691637
-3.62881441,4.68083351,0.00877952,0.19826641,0.35375446,4.39400962,0.08798708,0.16554455
-3.62281141,4.80628816,0.00888721,0.20817710,0.36829764,4.50279912,0.09223195,0.17446597
-3.61680840,4.92791943,0.00903440,0.21750726,0.38290304,4.60814562,0.09621608,0.18359828
-3.61080540,5.04402742,0.00922336,0.22611158,0.39737419,4.70856628,0.09988020,0.19284589
-3.60480240,5.15284181,0.00945488,0.23385056,0.41149926,4.80251155,0.10316773,0.20210185
-3.59879940,5.25258513,0.00972823,0.24059480,0.42505687,4.88842308,0.10602657,0.21125018
-3.59279640,5.34154052,0.01004111,0.24622910,0.43782245,4.96479576,0.10841074,0.22016862
-3.58679340,5.41812012,0.01038971,0.25065633,0.44957499,5.03024060,0.11028184,0.22873168
-3.58079040,5.48093086,0.01076880,0.25380071,0.46010373,5.08354508,0.11161040,0.23681393
-3.57478739,5.52883374,0.01117182,0.25561051,0.46921462,5.12372766,0.11237678,0.24429337
-3.56878439,5.56099365,0.01159112,0.25605985,0.47673623,5.15008328,0.11257192,0.25105465
-3.56278139,5.57691667,0.01201810,0.25514972,0.48252484,5.16221735,0.11219756,0.25699227
-3.55677839,5.57647305,0.01244352,0.25290788,0.48646860,5.16006616,0.11126613,0.26201338
-3.55077539,5.55990440,0.01285774,0.24938805,0.48849050,5.14390261,0.10980029,0.26604025
-3.54477239,5.52781496,0.01325100,0.24466793,0.48855016,5.11432690,0.10783209,0.26901224
-3.53876938,5.48114728,0.01361373,0.23884668,0.48664431,5.07224269,0.10540180,0.27088732
-3.53276638,5.42114400,0.01393685,0.23204157,0.48280619,5.01882018,0.10255656,0.27164297
-3.52676338,5.34929784,0.01421199,0.22438426,0.47710378,4.95544811,0.09934882,0.27127662
-3.52076038,5.26729274,0.01443184,0.21601668,0.46963703,4.88367757,0.09583469,0.26980548
-3.51475738,5.17693930,0.01459028,0.20708696,0.46053447,4.80516068,0.09207229,0.26726598
-3.50875438,5.08010834,0.01468266,0.19774534,0.44994910,4.72158746,0.08812017,0.26371266
-3.50275138,4.97866580,0.01470587,0.18814045,0.43805406,4.63462445,0.08403586,0.25921687
-3.49674837,4.87441256,0.01465854,0.17841592,0.42503813,4.54585813,0.07987461,0.25386503
-3.49074537,4.76903192,0.01454101,0.16870766,0.41110126,4.45674605,0.07568833,0.24775676
-3.48474237,4.66404723,0.01435542,0.15914167,0.39645045,4.36857786,0.07152486,0.24100293
-3.47873937,4.56079122,0.01410563,0.14983248,0.38129588,4.28244792,0.06742738,0.23372358
-3.47273637,4.46038796,0.01379716,0.14088232,0.36584763,4.19924035,0.06343419,0.22604589
-3.46673337,4.36374751,0.01343707,0.13238078,0.35031287,4.11962655,0.05957861,0.21810215
-3.46073037,4.27157265,0.01303382,0.12440501,0.33489361,4.04407460,0.05588912,0.21002793
-3.45472736,4.18437615,0.01259711,0.11702037,0.31978502,3.97286914,0.05238966,0.20196022
-3.44872436,4.10250675,0.01213761,0.11028125,0.30517411,3.90613985,0.04909996,0.19403572
-3.44272136,4.02618144,0.01166682,0.10423217,0.29123889,3.84389611,0.04603601,0.18638929
-3.43671836,3.95552116,0.01119677,0.09890884,0.27814772,3.78606522,0.04321044,0.17915238
-3.43071536,3.89058737,0.01073983,0.09433916,0.26605884,3.73253137,0.04063295,0.17245155
-3.42471236,3.83141662,0.01030843,0.09054410,0.25511995,3.68317265,0.03831065,0.16640700
-3.41870935,3.77805068,0.00991481,0.08753827,0.24546762,3.63789369,0.03624829,0.16113112
-3.41270635,3.73056024,0.00957080,0.08533030,0.23722662,3.59665175,0.03444842,0.15672693
-3.40670335,3.68906055,0.00928757,0.08392291,0.23050889,3.55947470,0.03291151,0.15328656
-3.40070035,3.65371819,0.00907538,0.08331263,0.22541230,3.52646991,0.03163588,0.15088959
-3.39469735,3.62474852,0.00894337,0.08348944,0.22201898,3.49782371,0.03061766,0.14960139
-3.38869435,3.60240440,0.00889932,0.08443608,0.22039346,3.47379169,0.02985067,0.14947145
-3.38269135,3.58695708,0.00894951,0.08612734,0.22058049,3.45468075,0.02932629,0.15053168
-3.37668834,3.57867083,0.00909845,0.08852928,0.22260269,3.44082447,0.02903331,0.15279487
-3.37068534,3.57777328,0.00934880,0.09159858,0.22645825,3.43255359,0.02895792,0.15625326
-3.36468234,3.58442388,0.00970119,0.09528195,0.23211870,3.43016390,0.02908362,0.16087734
-3.35867934,3.59868274,0.01015413,0.09951587,0.23952687,3.43388390,0.02939133,0.16661503
-3.35267634,3.62048232,0.01070396,0.10422655,0.24859542,3.44384454,0.02985955,0.17339128
-3.34667334,3.64960424,0.01134480,0.10933028,0.25920588,3.46005336,0.03046460,0.18110812
-3.34067034,3.68566295,0.01206865,0.11473421,0.27120848,3.48237474,0.03118099,0.18964539
-3.33466733,3.72809780,0.01286541,0.12033747,0.28442283,3.51051787,0.03198192,0.19886202
-3.32866433,3.77617428,0.01372308,0.12603272,0.29863962,3.54403323,0.03283972,0.20859807
-3.32266133,3.82899481,0.01462793,0.13170811,0.31362327,3.58231811,0.03372653,0.21867738
-3.31665833,3.88551865,0.01556479,0.13724947,0.32911572,3.62463075,0.03461487,0.22891088
-3.31065533,3.94459008,0.01651733,0.14254291,0.34484107,3.67011246,0.03547828,0.23910054
-3.30465233,4.00497340,0.01746846,0.14747741,0.36051123,3.71781643,0.03629196,0.24904375
-3.29864932,4.06539313,0.01840070,0.15194770,0.37583221,3.76674160,0.03703326,0.25853810
-3.29264632,4.12457700,0.01929662,0.15585691,0.39051104,3.81586962,0.03768225,0.26738638
-3.28664332,4.18129995,0.02013924,0.15911930,0.40426291,3.86420308,0.03822209,0.27540165
-3.28064032,4.23442668,0.02091248,0.16166259,0.41681851,3.91080278,0.03863932,0.28241210
-3.27463732,4.28295085,0.02160156,0.16343013,0.42793112,3.95482240,0.03892409,0.28826573
-3.26863432,4.32602923,0.02219340,0.16438253,0.43738322,3.99553882,0.03907020,0.29283443
-3.26263132,4.36300938,0.02267691,0.16449893,0.44499250,4.03237696,0.03907513,0.29601754
-3.25662831,4.39344991,0.02304328,0.16377767,0.45061694,4.06492824,0.03893986,0.29774451
-3.25062531,4.41713288,0.02328618,0.16223649,0.45415880,4.09296226,0.03866869,0.29797684
-3.24462231,4.43406827,0.02340192,0.15991209,0.45556745,4.11643154,0.03826897,0.29670901
-3.23861931,4.44449076,0.02338948,0.15685926,0.45484087,4.13546988,0.03775076,0.29396849
-3.23261631,4.44884970,0.02325048,0.15314938,0.45202594,4.15038462,0.03712649,0.28981484
-3.22661331,4.44779289,0.02298914,0.14886859,0.44721732,4.16164395,0.03641060,0.28433798
-3.22061031,4.44214549,0.02261211,0.14411554,0.44055530,4.16985992,0.03561917,0.27765562
-3.21460730,4.43288502,0.02212825,0.13899882,0.43222241,4.17576832,0.03476957,0.26991011
-3.20860430,4.42111349,0.02154839,0.13363423,0.42243915,4.18020617,0.03388014,0.26126473
-3.20260130,4.40802782,0.02088505,0.12814193,0.41145901,4.18408779,0.03296989,0.25189965
-3.19659830,4.39488920,0.02015210,0.12264352,0.39956278,4.18838004,0.03205823,0.24200760
-3.19059530,4.38299214,0.01936449,0.11725928,0.38705252,4.19407719,0.03116470,0.23178958
-3.18459230,4.37363375,0.01853784,0.11210544,0.37424519,4.20217593,0.03030877,0.22145047
-3.17858929,4.36808352,0.01768818,0.10729172,0.36146630,4.21365068,0.02950955,0.21119491
-3.17258629,4.36755394,0.01683162,0.10291913,0.34904345,4.22942929,0.02878560,0.20122337
-3.16658329,4.37317215,0.01598402,0.09907800,0.33730009,4.25036949,0.02815468,0.19172850
-3.16058029,4.38595271,0.01516076,0.09584642,0.32654949,4.27723594,0.02763346,0.18289192
-3.15457729,4.40677202,0.01437642,0.09328888,0.31708895,4.31067845,0.02723726,0.17488125
-3.14857429,4.43634440,0.01364460,0.09145540,0.30919443,4.35121145,0.02697977,0.16784759
-3.14257129,4.47520055,0.01297770,0.09038085,0.30311556,4.39919530,0.02687271,0.16192336
-3.13656828,4.52366896,0.01238672,0.09008463,0.29907098,4.45482009,0.02692557,0.15722044
-3.13056528,4.58186081,0.01188113,0.09057071,0.29724431,4.51809250,0.02714527,0.15382869
-3.12456228,4.64965937,0.01146873,0.09182785,0.29778050,4.58882668,0.02753594,0.15181475
-3.11855928,4.72671458,0.01115553,0.09383012,0.30078285,4.66663979,0.02809869,0.15122121
-3.11255628,4.81244359,0.01094575,0.09653776,0.30631066,4.75095312,0.02883146,0.15206601
-3.10655328,4.90603795,0.01084170,0.09989812,0.31437753,4.84099921,0.02972894,0.15434225
-3.10055028,5.00647786,0.01084385,0.10384693,0.32495056,4.93583563,0.03078256,0.15801828
-3.09454727,5.11255365,0.01095083,0.10830975,0.33795031,5.03436525,0.03198067,0.16303820
-3.08854427,5.22289433,0.01115954,0.11320357,0.35325183,5.13536313,0.03330868,0.16932270
-3.08254127,5.33600266,0.01146523,0.11843862,0.37068656,5.23750916,0.03474942,0.17677038
-3.07653827,5.45029585,0.01186166,0.12392027,0.39004532,5.33942578,0.03628352,0.18525942
-3.07053527,5.56415047,0.01234131,0.12955105,0.41108231,5.43971920,0.03788986,0.19464975
-3.06453227,5.67595004,0.01289557,0.13523277,0.43352005,5.53702280,0.03954614,0.20478560
-3.05852926,5.78413327,0.01351502,0.14086854,0.45705520,5.63004049,0.04122937,0.21549847
-3.05252626,5.88724089,0.01418963,0.14636490,0.48136521,5.71758840,0.04291647,0.22661040
-3.04652326,5.98395888,0.01490910,0.15163372,0.50611542,5.79863250,0.04458479,0.23793759
-3.04052026,6.07315610,0.01566309,0.15659403,0.53096667,5.87232043,0.04621254,0.24929412
-3.03451726,6.15391426,0.01644144,0.16117359,0.55558293,5.93800573,0.04777928,0.26049581
-3.02851426,6.22554891,0.01723448,0.16531025,0.57963890,5.99526307,0.04926619,0.27136407
-3.02251126,6.28762015,0.01803317,0.16895294,0.60282720,6.04389361,0.05065632,0.28172957
-3.01650825,6.33993259,0.01882927,0.17206235,0.62486495,6.08391998,0.05193473,0.29143566
-3.01050525,6.38252453,0.01961550,0.17461128,0.64549953,6.11557110,0.05308852,0.30034147
-3.00450225,6.41564701,0.02038554,0.17658456,0.66451325,6.13925763,0.05410680,0.30832444
-2.99849925,6.43973387,0.02113411,0.17797869,0.68172693,6.15553922,0.05498060,0.31528248
-2.99249625,6.45536450,0.02185695,0.17880113,0.69700220,6.16508538,0.05570269,0.32113535
-2.98649325,6.46322150,0.02255070,0.17906924,0.71024244,6.16863212,0.05626745,0.32582557
-2.98049025,6.46404536,0.02321288,0.17880916,0.72139253,6.16693674,0.05667067,0.32931860
-2.97448724,6.45858897,0.02384173,0.17805430,0.73043736,6.16073313,0.05690940,0.33160247
-2.96848424,6.44757409,0.02443612,0.17684391,0.73739924,6.15069012,0.05698184,0.33268680
-2.96248124,6.43165226,0.02499536,0.17522153,0.74233445,6.13737490,0.05688729,0.33260132
-2.95647824,6.41137198,0.02551912,0.17323344,0.74532893,6.12122342,0.05662609,0.33139397
-2.95047524,6.38715353,0.02600727,0.17092725,0.74649352,6.10251908,0.05619969,0.32912865
-2.94447224,6.35927251,0.02645983,0.16835056,0.74595872,6.08138055,0.05561070,0.32588265
-2.93846923,6.32785243,0.02687682,0.16554981,0.74386934,6.05775886,0.05486299,0.32174396
-2.93246623,6.29286606,0.02725822,0.16256927,0.74037909,6.03144365,0.05396181,0.31680848
-2.92646323,6.25414502,0.02760393,0.15945024,0.73564532,6.00207754,0.05291387,0.31117719
-2.92046023,6.21139630,0.02791369,0.15623043,0.72982400,5.96917750,0.05172745,0.30495338
-2.91445723,6.16422449,0.02818712,0.15294348,0.72306511,5.93216169,0.05041236,0.29824005
-2.90845423,6.11215790,0.02842362,0.14961873,0.71550847,5.89037999,0.04897994,0.29113745
-2.90245123,6.05467707,0.02862239,0.14628096,0.70728011,5.84314649,0.04744295,0.28374086
-2.89644822,5.99124392,0.02878241,0.14295043,0.69848936,5.78977216,0.04581537,0.27613864
-2.89044522,5.92133026,0.02890242,0.13964289,0.68922645,5.72959643,0.04411214,0.26841062
-2.88444222,5.84444449,0.02898088,0.13636974,0.67956102,5.66201615,0.04234886,0.26062685
-2.87843922,5.76015553,0.02901597,0.13313822,0.66954132,5.58651125,0.04054143,0.25284666
-2.87243622,5.66811363,0.02900557,0.12995170,0.65919426,5.50266651,0.03870566,0.24511820
-2.86643322,5.56806783,0.02894728,0.12681003,0.64852632,5.41018916,0.03685687,0.23747839
-2.86043022,5.45988007,0.02883842,0.12370993,0.63752531,5.30892242,0.03500955,0.22995322
-2.85442721,5.34353635,0.02867611,0.12064549,0.62616296,5.19885526,0.03317700,0.22255859
-2.84842421,5.21915523,0.02845729,0.11760869,0.61439828,5.08012888,0.03137107,0.21530146
-2.84242121,5.08699420,0.02817889,0.11459004,0.60218165,4.95304032,0.02960201,0.20818139
-2.83641821,4.94745431,0.02783793,0.11157925,0.58945939,4.81804373,0.02787827,0.20119244
-2.83041521,4.80108326,0.02743168,0.10856595,0.57617887,4.67574979,0.02620658,0.19432528
-2.82441221,4.64857718,0.02695789,0.10554044,0.56229364,4.52692341,0.02459190,0.18756948
-2.81840920,4.49078113,0.02641491,0.10249450,0.54776872,4.37247995,0.02303764,0.18091593
-2.81240620,4.32868784,0.02580197,0.09942210,0.53258555,4.21347979,0.02154580,0.17435915
-2.80640320,4.16343472,0.02511932,0.09632015,0.51674641,4.05112126,0.02011723,0.16789960
-2.80040020,3.99629832,0.02436843,0.09318913,0.50027823,3.88673131,0.01875190,0.16154565
-2.79439720,3.82868597,0.02355209,0.09003361,0.48323539,3.72175391,0.01744914,0.15531530
-2.78839420,3.66212398,0.02267455,0.08686267,0.46570148,3.55773552,0.01620798,0.14923747
-2.78239120,3.49824212,0.02174148,0.08369013,0.44778983,3.39630750,0.01502730,0.14335284
-2.77638819,3.33875395,0.02076006,0.08053464,0.42964282,3.23916523,0.01390615,0.13771413
-2.77038519,3.18543314,0.01973879,0.07741959,0.41142986,3.08804379,0.01284382,0.13238582
-2.76438219,3.04008571,0.01868745,0.07437282,0.39334429,2.94469061,0.01184002,0.12744342
-2.75837919,2.90451879,0.01761686,0.07142620,0.37559911,2.81083513,0.01089495,0.12297207
-2.75237619,2.78050640,0.01653868,0.06861505,0.35842183,2.68815640,0.01000929,0.11906477
-2.74637319,2.66975317,0.01546519,0.06597745,0.34204867,2.57824902,0.00918427,0.11582012
-2.74037019,2.57385699,0.01440895,0.06355346,0.32671832,2.48258867,0.00842153,0.11333978
-2.73436718,2.49427176,0.01338260,0.06138426,0.31266546,2.40249808,0.00772318,0.11172562
-2.72836418,2.43227148,0.01239857,0.05951133,0.30011445,2.33911457,0.00709165,0.11107681
-2.72236118,2.38891698,0.01146884,0.05797560,0.28927331,2.29336040,0.00652964,0.11148682
-2.71635818,2.36502642,0.01060477,0.05681670,0.28032827,2.26591688,0.00604012,0.11304055
-2.71035518,2.36115076,0.00981689,0.05607224,0.27343912,2.25720333,0.00562621,0.11581160
-2.70435218,2.37755501,0.00911480,0.05577719,0.26873547,2.26736165,0.00529123,0.11985988
-2.69834917,2.41420618,0.00850712,0.05596349,0.26631403,2.29624721,0.00503865,0.12522947
-2.69234617,2.47076829,0.00800140,0.05665962,0.26623698,2.34342652,0.00487212,0.13194703
-2.68634317,2.54660465,0.00760417,0.05789040,0.26853149,2.40818171,0.00479555,0.14002058
-2.68034017,2.64078747,0.00732091,0.05967686,0.27319015,2.48952195,0.00481306,0.14943882
-2.67433717,2.75211436,0.00715618,0.06203619,0.28017250,2.58620127,0.00492915,0.16017095
-2.66833417,2.87913106,0.00711359,0.06498172,0.28940723,2.69674233,0.00514863,0.17216689
-2.66233117,3.02015970,0.00719587,0.06852298,0.30079507,2.81946530,0.00547672,0.18535806
-2.65632816,3.17333137,0.00740492,0.07266566,0.31421208,2.95252074,0.00591902,0.19965839
-2.65032516,3.33662182,0.00774180,0.07741151,0.32951317,3.09392556,0.00648149,0.21496575
-2.64432216,3.50788917,0.00820670,0.08275823,0.34653558,3.24160063,0.00717036,0.23116357
-2.63831916,3.68491208,0.00879888,0.08869909,0.36510225,3.39340905,0.00799203,0.24812256
-2.63231616,3.86542743,0.00951658,0.09522251,0.38502472,3.54719366,0.00895287,0.26570254
-2.62631316,4.04716616,0.01035689,0.10231142,0.40610563,3.70081300,0.01005900,0.28375428
-2.62031016,4.22788664,0.01131556,0.10994255,0.42814066,3.85217461,0.01131602,0.30212119
-2.61430715,4.40540479,0.01238688,0.11808549,0.45091983,3.99926521,0.01272867,0.32064103
-2.60830415,4.57762056,0.01356347,0.12670178,0.47422837,4.14017718,0.01430054,0.33914743
-2.60230115,4.74254089,0.01483612,0.13574400,0.49784712,4.27313127,0.01603363,0.35747137
