energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.14257129,2.58789512,0.41728707,2.13822089,0.18703590,0.38443254,0.00093773,0.02114965,0.00280065,0.06888392
-3.13656828,2.55706157,0.41964861,2.11969041,0.18310197,0.37404802,0.00092757,0.02070164,0.00282209,0.06764080
-3.13056528,2.52730153,0.42193342,2.10287237,0.17890198,0.36326318,0.00091552,0.02025045,0.00282648,0.06648004
-3.12456228,2.49869291,0.42413817,2.08776192,0.17444843,0.35215576,0.00090114,0.01979909,0.00281343,0.06540121
-3.11855928,2.47133087,0.42627727,2.07435973,0.16976051,0.34080808,0.00088413,0.01935011,0.00278296,0.06440210
-3.11255628,2.44533052,0.42838030,2.06267485,0.16486475,0.32930688,0.00086432,0.01890581,0.00273550,0.06347920
-3.10655328,2.42082622,0.43048859,2.05272437,0.15979530,0.31774288,0.00084169,0.01846839,0.00267185,0.06262813
-3.10055028,2.39796779,0.43265116,2.04453038,0.15459393,0.30621021,0.00081636,0.01804011,0.00259319,0.06184404
-3.09454727,2.37691416,0.43492027,2.03811465,0.14930976,0.29480565,0.00078859,0.01762349,0.00250101,0.06112207
-3.08854427,2.35782531,0.43734698,2.03349196,0.14399865,0.28362767,0.00075878,0.01722142,0.00239706,0.06045763
-3.08254127,2.34085353,0.43997699,2.03066286,0.13872228,0.27277545,0.00072741,0.01683733,0.00228330,0.05984677
-3.07653827,2.32613479,0.44284708,2.02960691,0.13354710,0.26234787,0.00069508,0.01647525,0.00216183,0.05928634
-3.07053527,2.31378143,0.44598246,2.03027722,0.12854299,0.25244242,0.00066245,0.01613993,0.00203485,0.05877422
-3.06453227,2.30387677,0.44939523,2.03259713,0.12378188,0.24315429,0.00063022,0.01583685,0.00190458,0.05830936
-3.05852926,2.29647235,0.45308401,2.03645947,0.11933626,0.23457546,0.00059912,0.01557226,0.00177319,0.05789184
-3.05252626,2.29158806,0.45703495,2.04172887,0.11527767,0.22679392,0.00056987,0.01535308,0.00164278,0.05752284
-3.04652326,2.28921523,0.46122382,2.04824689,0.11167520,0.21989295,0.00054320,0.01518690,0.00151534,0.05720459
-3.04052026,2.28932232,0.46561920,2.05583994,0.10859410,0.21395039,0.00051975,0.01508184,0.00139269,0.05694023
-3.03451726,2.29186272,0.47018652,2.06432928,0.10609444,0.20903791,0.00050013,0.01504640,0.00127648,0.05673367
-3.02851426,2.29678381,0.47489244,2.07354244,0.10422985,0.20522023,0.00048489,0.01508928,0.00116815,0.05658945
-3.02251126,2.30403644,0.47970953,2.08332512,0.10304649,0.20255410,0.00047446,0.01521916,0.00106898,0.05651252
-3.01650825,2.31358381,0.48462060,2.09355264,0.10258204,0.20108719,0.00046923,0.01544446,0.00098004,0.05650808
-3.01050525,2.32540882,0.48962244,2.10413994,0.10286489,0.20085663,0.00046945,0.01577305,0.00090224,0.05658136
-3.00450225,2.33951908,0.49472869,2.11504933,0.10391351,0.20188745,0.00047532,0.01621194,0.00083630,0.05673744
-2.99849925,2.35594899,0.49997147,2.12629534,0.10573596,0.20419069,0.00048693,0.01676699,0.00078282,0.05698106
-2.99249625,2.37475852,0.50540175,2.13794609,0.10832956,0.20776152,0.00050429,0.01744261,0.00074229,0.05731644
-2.98649325,2.39602859,0.51108817,2.15012108,0.11168081,0.21257716,0.00052735,0.01824140,0.00071508,0.05774715
-2.98049025,2.41985340,0.51711462,2.16298547,0.11576546,0.21859506,0.00055598,0.01916392,0.00070149,0.05827595
-2.97448724,2.44632993,0.52357642,2.17674111,0.12054880,0.22575120,0.00059001,0.02020843,0.00070175,0.05890474
-2.96848424,2.47554569,0.53057547,2.19161483,0.12598623,0.23395886,0.00062922,0.02137066,0.00071602,0.05963445
-2.96248124,2.50756521,0.53821471,2.20784490,0.13202399,0.24310798,0.00067337,0.02264371,0.00074445,0.06046504
-2.95647824,2.54241650,0.54659200,2.22566612,0.13860011,0.25306512,0.00072219,0.02401796,0.00078709,0.06139551
-2.95047524,2.58007828,0.55579403,2.24529482,0.14564561,0.26367444,0.00077540,0.02548107,0.00084396,0.06242393
-2.94447224,2.62046895,0.56589045,2.26691422,0.15308583,0.27475942,0.00083273,0.02701810,0.00091500,0.06354756
-2.93846923,2.66343798,0.57692864,2.29066123,0.16084185,0.28612567,0.00089388,0.02861170,0.00100008,0.06476291
-2.93246623,2.70876035,0.58892938,2.31661509,0.16883211,0.29756462,0.00095858,0.03024238,0.00109894,0.06606592
-2.92646323,2.75613436,0.60188367,2.34478847,0.17697400,0.30885808,0.00102654,0.03188887,0.00121120,0.06745207
-2.92046023,2.80518284,0.61575084,2.37512133,0.18518541,0.31978354,0.00109750,0.03352855,0.00133634,0.06891657
-2.91445723,2.85545791,0.63045799,2.40747758,0.19338624,0.33012009,0.00117117,0.03513797,0.00147363,0.07045447
-2.90845423,2.90644869,0.64590094,2.44164471,0.20149982,0.33965456,0.00124723,0.03669341,0.00162219,0.07206081
-2.90245123,2.95759178,0.66194628,2.47733614,0.20945411,0.34818788,0.00132538,0.03817139,0.00178090,0.07373074
-2.89644822,3.00828380,0.67843478,2.51419606,0.21718273,0.35554119,0.00140525,0.03954935,0.00194844,0.07545961
-2.89044522,3.05789555,0.69518564,2.55180653,0.22462576,0.36156152,0.00148646,0.04080618,0.00212326,0.07724302
-2.88444222,3.10578700,0.71200158,2.58969654,0.23173033,0.36612684,0.00156853,0.04192275,0.00230361,0.07907691
-2.87843922,3.15132281,0.72867442,2.62735263,0.23845099,0.36915010,0.00165098,0.04288249,0.00248756,0.08095753
-2.87243622,3.19388757,0.74499095,2.66423076,0.24474984,0.37058230,0.00173322,0.04367176,0.00267301,0.08288150
-2.86643322,3.23290064,0.76073884,2.69976921,0.25059656,0.37041425,0.00181462,0.04428024,0.00285772,0.08484580
-2.86043022,3.26783004,0.77571237,2.73340213,0.25596819,0.36867712,0.00189448,0.04470123,0.00303942,0.08684780
-2.85442721,3.29820527,0.78971786,2.76457352,0.26084895,0.36544168,0.00197204,0.04493182,0.00321577,0.08888524
-2.84842421,3.32362875,0.80257847,2.79275133,0.26522989,0.36081633,0.00204649,0.04497300,0.00338450,0.09095631
-2.84242121,3.34378588,0.81413848,2.81744137,0.26910857,0.35494406,0.00211700,0.04482965,0.00354345,0.09305970
-2.83641821,3.35845352,0.82426675,2.83820076,0.27248877,0.34799841,0.00218270,0.04451046,0.00369062,0.09519460
-2.83041521,3.36750674,0.83285943,2.85465051,0.27538019,0.34017872,0.00224274,0.04402774,0.00382425,0.09736086
-2.82441221,3.37092383,0.83984176,2.86648688,0.27779824,0.33170490,0.00229629,0.04339725,0.00394287,0.09955898
-2.81840920,3.36878936,0.84516912,2.87349112,0.27976393,0.32281190,0.00234256,0.04263780,0.00404539,0.10179022
-2.81240620,3.36129524,0.84882715,2.87553729,0.28130373,0.31374412,0.00238084,0.04177099,0.00413109,0.10405662
-2.80640320,3.34873962,0.85083115,2.87259759,0.28244959,0.30475000,0.00241052,0.04082076,0.00419968,0.10636094
-2.80040020,3.33152345,0.85122468,2.86474517,0.28323889,0.29607699,0.00243110,0.03981304,0.00425132,0.10870671
-2.79439720,3.31014482,0.85007750,2.85215403,0.28371446,0.28796696,0.00244221,0.03877528,0.00428666,0.11109801
-2.78839420,3.28519085,0.84748292,2.83509589,0.28392458,0.28065225,0.00244364,0.03773602,0.00430676,0.11353939
-2.78239120,3.25732748,0.84355470,2.81393420,0.28392285,0.27435234,0.00243533,0.03672450,0.00431316,0.11603558
-2.77638819,3.22728698,0.83842359,2.78911540,0.28376808,0.26927120,0.00241742,0.03577022,0.00430778,0.11859123
-2.77038519,3.19585376,0.83223359,2.76115759,0.28352398,0.26559519,0.00239019,0.03490254,0.00429293,0.12121060
-2.76438219,3.16384862,0.82513828,2.73063731,0.28325874,0.26349157,0.00235411,0.03415026,0.00427122,0.12389723
-2.75837919,3.13211191,0.81729702,2.69817480,0.28304442,0.26310734,0.00230982,0.03354127,0.00424556,0.12665356
-2.75237619,3.10148616,0.80887149,2.66441829,0.28295622,0.26456847,0.00225811,0.03310213,0.00421902,0.12948067
-2.74637319,3.07279846,0.80002248,2.63002822,0.28307147,0.26797921,0.00219989,0.03285773,0.00419486,0.13237798
-2.74037019,3.04684341,0.79090709,2.59566167,0.28346848,0.27342153,0.00213621,0.03283090,0.00417636,0.13534306
-2.73436718,3.02436678,0.78167636,2.56195796,0.28422515,0.28095442,0.00206821,0.03304200,0.00416685,0.13837153
-2.72836418,3.00605051,0.77247349,2.52952552,0.28541747,0.29061304,0.00199711,0.03350857,0.00416957,0.14145702
-2.72236118,2.99249932,0.76343243,2.49893066,0.28711775,0.30240771,0.00192416,0.03424491,0.00418764,0.14459126
-2.71635818,2.98422909,0.75467702,2.47068844,0.28939282,0.31632264,0.00185062,0.03526168,0.00422395,0.14776428
-2.71035518,2.98165730,0.74632042,2.44525557,0.29230207,0.33231447,0.00177775,0.03656549,0.00428114,0.15096464
-2.70435218,2.98509543,0.73846483,2.42302537,0.29589546,0.35031073,0.00170676,0.03815851,0.00436151,0.15417977
-2.69834917,2.99474340,0.73120137,2.40432474,0.30021155,0.37020824,0.00163877,0.04003808,0.00446693,0.15739633
-2.69234617,3.01068591,0.72461001,2.38941253,0.30527558,0.39187167,0.00157480,0.04219642,0.00459883,0.16060064
-2.68634317,3.03289057,0.71875930,2.37847938,0.31109772,0.41513242,0.00151576,0.04462028,0.00475807,0.16377897
-2.68034017,3.06120766,0.71370607,2.37164827,0.31767155,0.43978799,0.00146237,0.04729082,0.00494494,0.16691796
-2.67433717,3.09537147,0.70949474,2.36897571,0.32497281,0.46560194,0.00141523,0.05018348,0.00515906,0.17000481
-2.66833417,3.13500304,0.70615641,2.37045314,0.33295853,0.49230480,0.00137470,0.05326802,0.00539940,0.17302751
-2.66233117,3.17961425,0.70370772,2.37600828,0.34156664,0.51959590,0.00134099,0.05650874,0.00566417,0.17597488
-2.65632816,3.22861327,0.70214944,2.38550634,0.35071604,0.54714631,0.00131409,0.05986479,0.00595088,0.17883659
-2.65032516,3.28131135,0.70146498,2.39875094,0.36030727,0.57460298,0.00129379,0.06329074,0.00625628,0.18160299
-2.64432216,3.33693101,0.70161895,2.41548491,0.37022371,0.60159394,0.00127970,0.06673727,0.00657644,0.18426490
-2.63831916,3.39461556,0.70255584,2.43539094,0.38033340,0.62773474,0.00127126,0.07015205,0.00690677,0.18681329
-2.63231616,3.45344012,0.70419909,2.45809239,0.39049140,0.65263573,0.00126773,0.07348081,0.00724208,0.18923894
-2.62631316,3.51242398,0.70645062,2.48315440,0.40054271,0.67591024,0.00126825,0.07666849,0.00757671,0.19153201
-2.62031016,3.57054429,0.70919097,2.51008562,0.41032559,0.69718326,0.00127187,0.07966051,0.00790462,0.19368166
-2.61430715,3.62675096,0.71228019,2.53834077,0.41967523,0.71610031,0.00127752,0.08240415,0.00821956,0.19567561
-2.60830415,3.67998247,0.71555951,2.56732428,0.42842770,0.73233632,0.00128413,0.08484986,0.00851521,0.19749982
-2.60230115,3.72918237,0.71885379,2.59639517,0.43642391,0.74560407,0.00129060,0.08695257,0.00878536,0.19913820
-2.59629815,3.77331625,0.72197473,2.62487334,0.44351357,0.75566178,0.00129588,0.08867293,0.00902410,0.20057243
-2.59029515,3.81138858,0.72472481,2.65204726,0.44955894,0.76231974,0.00129894,0.08997832,0.00922599,0.20178186
-2.58429215,3.84245929,0.72690167,2.67718322,0.45443821,0.76544543,0.00129889,0.09084380,0.00938621,0.20274359
-2.57828914,3.86565951,0.72830300,2.69953580,0.45804838,0.76496718,0.00129492,0.09125270,0.00950075,0.20343262
-2.57228614,3.88020634,0.72873159,2.71835984,0.46030761,0.76087597,0.00128639,0.09119705,0.00956653,0.20382226
-2.56628314,3.88541618,0.72800034,2.73292326,0.46115679,0.75322543,0.00127281,0.09067767,0.00958149,0.20388455
-2.56028014,3.88071646,0.72593725,2.74252095,0.46056053,0.74213002,0.00125387,0.08970404,0.00954468,0.20359095
-2.55427714,3.86565570,0.72238990,2.74648908,0.45850724,0.72776150,0.00122942,0.08829389,0.00945628,0.20291311
-2.54827414,3.83991159,0.71722949,2.74421980,0.45500866,0.71034378,0.00119951,0.08647247,0.00931761,0.20182376
-2.54227114,3.80329730,0.71035435,2.73517580,0.45009858,0.69014647,0.00116436,0.08427178,0.00913106,0.20029776
-2.53626813,3.75576573,0.70169255,2.71890438,0.44383115,0.66747737,0.00112434,0.08172941,0.00890005,0.19831316
-2.53026513,3.69741196,0.69120383,2.69505067,0.43627857,0.64267430,0.00107999,0.07888747,0.00862888,0.19585234
-2.52426213,3.62847377,0.67888076,2.66336950,0.42752855,0.61609643,0.00103196,0.07579131,0.00832264,0.19290311
-2.51825913,3.54933023,0.66474896,2.62373553,0.41768158,0.58811567,0.00098100,0.07248827,0.00798701,0.18945979
-2.51225613,3.46049845,0.64886665,2.57615114,0.40684805,0.55910824,0.00092798,0.06902650,0.00762810,0.18552418
-2.50625313,3.36262827,0.63132342,2.52075173,0.39514552,0.52944682,0.00087380,0.06545375,0.00725229,0.18110632
-2.50025013,3.25649495,0.61223825,2.45780801,0.38269606,0.49949345,0.00081940,0.06181639,0.00686606,0.17622511
-2.49424712,3.14298973,0.59175703,2.38772508,0.36962397,0.46959328,0.00076577,0.05815851,0.00647579,0.17090862
-2.48824412,3.02310822,0.57004948,2.31103788,0.35605360,0.44006946,0.00071387,0.05452119,0.00608762,0.16519413
-2.48224112,2.89793654,0.54730556,2.22840324,0.34210767,0.41121899,0.00066466,0.05094193,0.00570736,0.15912785
-2.47623812,2.76863532,0.52373160,2.14058826,0.32790583,0.38330968,0.00061910,0.04745424,0.00534030,0.15276429
-2.47023512,2.63642159,0.49954609,2.04845545,0.31356352,0.35657810,0.00057808,0.04408747,0.00499115,0.14616529
-2.46423212,2.50254888,0.47497523,1.95294482,0.29919106,0.33122846,0.00054248,0.04086667,0.00466399,0.13939878
-2.45822911,2.36828585,0.45024845,1.85505351,0.28489306,0.30743222,0.00051315,0.03781266,0.00436222,0.13253726
-2.45222611,2.23489381,0.42559381,1.75581358,0.27076780,0.28532850,0.00049090,0.03494218,0.00408847,0.12565600
-2.44622311,2.10360402,0.40123362,1.65626867,0.25690688,0.26502494,0.00047651,0.03226817,0.00384470,0.11883120
-2.44022011,1.97559504,0.37738015,1.55745029,0.24339481,0.24659907,0.00047072,0.02980003,0.00363212,0.11213796
-2.43421711,1.85197127,0.35423166,1.46035481,0.23030861,0.23009998,0.00047427,0.02754402,0.00345127,0.10564839
-2.42821411,1.73374318,0.33196890,1.36592175,0.21771749,0.21555035,0.00048785,0.02550362,0.00330203,0.09942968
-2.42221111,1.62181014,0.31075204,1.27501433,0.20568246,0.20294863,0.00051215,0.02367993,0.00318368,0.09354246
-2.41620810,1.51694642,0.29071824,1.18840300,0.19425597,0.19227144,0.00054780,0.02207209,0.00309495,0.08803934
-2.41020510,1.41979109,0.27197990,1.10675241,0.18348159,0.18347611,0.00059543,0.02067766,0.00303407,0.08296378
-2.40420210,1.33084199,0.25462360,1.03061237,0.17339383,0.17650342,0.00065558,0.01949299,0.00299888,0.07834938
-2.39819910,1.25045432,0.23870983,0.96041298,0.16401797,0.17128038,0.00072875,0.01851359,0.00298684,0.07421939
-2.39219610,1.17884343,0.22427347,0.89646390,0.15537020,0.16772320,0.00081534,0.01773444,0.00299515,0.07058682
-2.38619310,1.11609207,0.21132492,0.83895767,0.14745783,0.16574026,0.00091562,0.01715033,0.00302081,0.06745473
-2.38019010,1.06216127,0.19985202,0.78797670,0.14027981,0.16523508,0.00102973,0.01675608,0.00306069,0.06481697
-2.37418709,1.01690438,0.18982238,0.74350338,0.13382742,0.16610927,0.00115761,0.01654677,0.00311162,0.06265920
-2.36818409,0.98008356,0.18118632,0.70543264,0.12808522,0.16826524,0.00129900,0.01651789,0.00317048,0.06096008
-2.36218109,0.95138761,0.17387993,0.67358622,0.12303210,0.17160870,0.00145338,0.01666548,0.00323424,0.05969266
-2.35617809,0.93045028,0.16782845,0.64772788,0.11864250,0.17605071,0.00161998,0.01698612,0.00330006,0.05882584
-2.35017509,0.91686807,0.16294958,0.62757869,0.11488770,0.18150926,0.00179769,0.01747689,0.00336536,0.05832578
-2.34417209,0.91021657,0.15915660,0.61283158,0.11173708,0.18791023,0.00198510,0.01813527,0.00342785,0.05815732
-2.33816908,0.91006451,0.15636127,0.60316464,0.10915922,0.19518765,0.00218048,0.01895888,0.00348561,0.05828512
-2.33216608,0.91598496,0.15447626,0.59825247,0.10712295,0.20328323,0.00238175,0.01994524,0.00353708,0.05867472
-2.32616308,0.92756313,0.15341714,0.59777519,0.10559806,0.21214512,0.00258654,0.02109135,0.00358113,0.05929332
-2.32016008,0.94440066,0.15310375,0.60142494,0.10455580,0.22172601,0.00279220,0.02239328,0.00361705,0.06011028
-2.31415708,0.96611652,0.15346105,0.60890978,0.10396903,0.23198053,0.00299582,0.02384569,0.00364450,0.06109738
-2.30815408,0.99234459,0.15441940,0.61995501,0.10381207,0.24286229,0.00319434,0.02544133,0.00366357,0.06222885
-2.30215108,1.02272865,0.15591434,0.63430239,0.10406026,0.25432050,0.00338457,0.02717058,0.00367465,0.06348117
-2.29614807,1.05691546,0.15788595,0.65170740,0.10468927,0.26629657,0.00356328,0.02902094,0.00367847,0.06483269
-2.29014507,1.09454654,0.16027791,0.67193514,0.10567424,0.27872093,0.00372732,0.03097677,0.00367596,0.06626316
-2.28414207,1.13524980,0.16303638,0.69475546,0.10698877,0.29151015,0.00387368,0.03301890,0.00366827,0.06775318
-2.27813907,1.17863169,0.16610876,0.71993770,0.10860401,0.30456482,0.00399960,0.03512466,0.00365662,0.06928366
-2.27213607,1.22427086,0.16944264,0.74724576,0.11048766,0.31776824,0.00410265,0.03726778,0.00364230,0.07083538
-2.26613307,1.27171384,0.17298479,0.77643374,0.11260338,0.33098619,0.00418084,0.03941877,0.00362658,0.07238861
-2.26013007,1.32047337,0.17668048,0.80724266,0.11491020,0.34406777,0.00423267,0.04154521,0.00361064,0.07392286
-2.25412706,1.37002965,0.18047316,0.83939843,0.11736248,0.35684754,0.00425723,0.04361248,0.00359555,0.07541693
-2.24812406,1.41983454,0.18430439,0.87261121,0.11991009,0.36914873,0.00425419,0.04558446,0.00358219,0.07684900
-2.24212106,1.46931861,0.18811429,0.90657610,0.12249898,0.38078755,0.00422389,0.04742454,0.00357127,0.07819696
-2.23611806,1.51790061,0.19184214,0.94097521,0.12507219,0.39157829,0.00416730,0.04909660,0.00356325,0.07943896
-2.23011506,1.56499882,0.19542746,0.97548064,0.12757108,0.40133917,0.00408604,0.05056621,0.00355839,0.08055401
-2.22411206,1.61004363,0.19881112,1.00975837,0.12993687,0.40989844,0.00398234,0.05180174,0.00355670,0.08152269
-2.21810905,1.65249065,0.20193666,1.04347261,0.13211242,0.41710048,0.00385899,0.05277543,0.00355798,0.08232792
-2.21210605,1.69183346,0.20475167,1.07629035,0.13404397,0.42281174,0.00371928,0.05346448,0.00356184,0.08295574
-2.20610305,1.72761542,0.20720899,1.10788592,0.13568299,0.42692588,0.00356693,0.05385185,0.00356769,0.08339597
-2.20010005,1.75943990,0.20926792,1.13794520,0.13698785,0.42936820,0.00340598,0.05392701,0.00357478,0.08364281
-2.19409705,1.78697843,0.21089511,1.16616954,0.13792535,0.43009885,0.00324075,0.05368634,0.00358225,0.08369532
-2.18809405,1.80997652,0.21206527,1.19227911,0.13847187,0.42911478,0.00307570,0.05313339,0.00358911,0.08355763
-2.18209105,1.82825699,0.21276159,1.21601587,0.13861433,0.42645033,0.00291538,0.05227879,0.00359431,0.08323908
-2.17608804,1.84172081,0.21297585,1.23714610,0.13835060,0.42217641,0.00276430,0.05114001,0.00359678,0.08275406
-2.17008504,1.85034574,0.21270836,1.25546261,0.13768962,0.41639839,0.00262687,0.04974072,0.00359540,0.08212177
-2.16408204,1.85418291,0.21196758,1.27078681,0.13665105,0.40925268,0.00250734,0.04811007,0.00358909,0.08136566
-2.15807904,1.85335182,0.21076955,1.28297062,0.13526459,0.40090238,0.00240969,0.04628175,0.00357681,0.08051281
-2.15207604,1.84803412,0.20913726,1.29189846,0.13356888,0.39153199,0.00233757,0.04429287,0.00355758,0.07959318
-2.14607304,1.83846650,0.20709979,1.29748918,0.13161021,0.38134171,0.00229427,0.04218279,0.00353055,0.07863873
-2.14007004,1.82493319,0.20469144,1.29969804,0.12944086,0.37054126,0.00228263,0.03999193,0.00349497,0.07768245
-2.13406703,1.80775815,0.20195083,1.29851848,0.12711743,0.35934374,0.00230500,0.03776056,0.00345024,0.07675747
-2.12806403,1.78729734,0.19891992,1.29398380,0.12469895,0.34795969,0.00236318,0.03552768,0.00339595,0.07589603
-2.12206103,1.76393120,0.19564312,1.28616824,0.12224510,0.33659146,0.00245838,0.03332996,0.00333185,0.07512862
-2.11605803,1.73805727,0.19216629,1.27518761,0.11981439,0.32542828,0.00259118,0.03120088,0.00325793,0.07448309
-2.11005503,1.71008321,0.18853586,1.26119896,0.11746249,0.31464196,0.00276148,0.02916999,0.00317437,0.07398393
-2.10405203,1.68042017,0.18479787,1.24439944,0.11524079,0.30438348,0.00296844,0.02726236,0.00308159,0.07365158
-2.09804902,1.64947644,0.18099711,1.22502401,0.11319507,0.29478045,0.00321051,0.02549822,0.00298021,0.07350196
-2.09204602,1.61765164,0.17717622,1.20334217,0.11136461,0.28593553,0.00348535,0.02389275,0.00287107,0.07354608
-2.08604302,1.58533139,0.17337488,1.17965371,0.10978140,0.27792576,0.00378987,0.02245612,0.00275520,0.07378986
-2.08004002,1.55288270,0.16962909,1.15428360,0.10846985,0.27080287,0.00412023,0.02119361,0.00263382,0.07423405
-2.07403702,1.52065023,0.16597049,1.12757642,0.10744668,0.26459435,0.00447187,0.02010594,0.00250828,0.07487448
-2.06803402,1.48895363,0.16242591,1.09989038,0.10672123,0.25930544,0.00483957,0.01918966,0.00238003,0.07570227
-2.06203102,1.45808624,0.15901699,1.07159156,0.10629608,0.25492173,0.00521754,0.01843771,0.00225063,0.07670441
-2.05602801,1.42831518,0.15576015,1.04304847,0.10616788,0.25141251,0.00559953,0.01783997,0.00212165,0.07786435
-2.05002501,1.39988320,0.15266668,1.01462738,0.10632856,0.24873444,0.00597893,0.01738395,0.00199470,0.07916284
-2.04402201,1.37301214,0.14974315,0.98668867,0.10676661,0.24683582,0.00634897,0.01705537,0.00187132,0.08057879
-2.03801901,1.34790801,0.14699206,0.95958438,0.10746864,0.24566089,0.00670285,0.01683893,0.00175301,0.08209026
-2.03201601,1.32476763,0.14441278,0.93365702,0.10842094,0.24515434,0.00703395,0.01671884,0.00164115,0.08367551
-2.02601301,1.30378634,0.14200260,0.90923970,0.10961113,0.24526574,0.00733602,0.01667952,0.00153705,0.08531395
-2.02001001,1.28516654,0.13975808,0.88665736,0.11102964,0.24595366,0.00760333,0.01670607,0.00144182,0.08698718
-2.01400700,1.26912652,0.13767635,0.86622903,0.11267121,0.24718948,0.00783089,0.01678481,0.00135649,0.08867981
-2.00800400,1.25590897,0.13575655,0.84827063,0.11453604,0.24896060,0.00801457,0.01690362,0.00128190,0.09038022
-2.00200100,1.24578862,0.13400116,0.83309816,0.11663073,0.25127293,0.00815128,0.01705232,0.00121877,0.09208114
-1.99599800,1.23907836,0.13241713,0.82103071,0.11896890,0.25415259,0.00823903,0.01722283,0.00116768,0.09378004
-1.98999500,1.23613336,0.13101688,0.81239304,0.12157138,0.25764660,0.00827700,0.01740932,0.00112910,0.09547923
-1.98399200,1.23735262,0.12981893,0.80751722,0.12446603,0.26182268,0.00826556,0.01760824,0.00110341,0.09718589
-1.97798899,1.24317765,0.12884819,0.80674318,0.12768714,0.26676781,0.00820627,0.01781826,0.00109089,0.09891173
-1.97198599,1.25408798,0.12813592,0.81041767,0.13127436,0.27258587,0.00810182,0.01804011,0.00109181,0.10067253
-1.96598299,1.27059340,0.12771916,0.81889165,0.13527126,0.27939416,0.00795587,0.01827639,0.00110638,0.10248748
-1.95997999,1.29322301,0.12763988,0.83251592,0.13972360,0.28731899,0.00777297,0.01853124,0.00113482,0.10437841
-1.95397699,1.32251119,0.12794370,0.85163490,0.14467718,0.29649035,0.00755839,0.01881004,0.00117737,0.10636882
-1.94797399,1.35898093,0.12867831,0.87657873,0.15017552,0.30703597,0.00731791,0.01911903,0.00123428,0.10848295
-1.94197099,1.40312477,0.12989158,0.90765386,0.15625741,0.31907468,0.00705759,0.01946489,0.00130586,0.11074473
-1.93596798,1.45538418,0.13162952,0.94513216,0.16295435,0.33270964,0.00678365,0.01985434,0.00139245,0.11317680
-1.92996498,1.51612776,0.13393416,0.98923911,0.17028806,0.34802131,0.00650219,0.02029377,0.00149439,0.11579951
-1.92396198,1.58562907,0.13684135,1.04014122,0.17826807,0.36506068,0.00621900,0.02078880,0.00161208,0.11863000
-1.91795898,1.66404500,0.14037872,1.09793312,0.18688962,0.38384287,0.00593945,0.02134400,0.00174589,0.12168143
-1.91195598,1.75139521,0.14456373,1.16262490,0.19613177,0.40434149,0.00566829,0.02196252,0.00189613,0.12496216
-1.90595298,1.84754366,0.14940206,1.23412998,0.20595601,0.42648388,0.00540953,0.02264587,0.00206307,0.12847522
-1.89994997,1.95218298,0.15488625,1.31225421,0.21630533,0.45014764,0.00516641,0.02339375,0.00224681,0.13221771
-1.89394697,2.06482244,0.16099475,1.39668660,0.22710378,0.47515855,0.00494128,0.02420386,0.00244732,0.13618047
-1.88794397,2.18478022,0.16769143,1.48699221,0.23825668,0.50129016,0.00473565,0.02507189,0.00266430,0.14034778
-1.88194097,2.31118065,0.17492551,1.58260780,0.24965148,0.52826510,0.00455015,0.02599153,0.00289719,0.14469722
-1.87593797,2.44295696,0.18263197,1.68284057,0.26115920,0.55575828,0.00438463,0.02695450,0.00314512,0.14919960
-1.86993497,2.57885985,0.19073249,1.78687047,0.27263651,0.58340200,0.00423818,0.02795074,0.00340682,0.15381915
-1.86393197,2.71747213,0.19913676,1.89375632,0.28392845,0.61079277,0.00410928,0.02896855,0.00368063,0.15851373
-1.85792896,2.85722939,0.20774424,2.00244602,0.29487162,0.63749989,0.00399589,0.02999492,0.00396446,0.16323524
-1.85192596,2.99644646,0.21644634,2.11179075,0.30529787,0.66307545,0.00389554,0.03101574,0.00425581,0.16793025
-1.84592296,3.13334924,0.22512878,2.22056321,0.31503834,0.68706551,0.00380551,0.03201618,0.00455174,0.17254073
-1.83991996,3.26611113,0.23367424,2.32747951,0.32392767,0.70902203,0.00372294,0.03298104,0.00484891,0.17700500
-1.83391696,3.39289310,0.24196515,2.43122428,0.33180840,0.72851527,0.00364494,0.03389509,0.00514368,0.18125885
-1.82791396,3.51188625,0.24988644,2.53047837,0.33853522,0.74514600,0.00356873,0.03474345,0.00543209,0.18523683
-1.82191096,3.62135557,0.25732828,2.62394841,0.34397904,0.75855728,0.00349173,0.03551197,0.00571003,0.18887365
-1.81590795,3.71968336,0.26418867,2.71039712,0.34803074,0.76844518,0.00341165,0.03618754,0.00597328,0.19210576
-1.80990495,3.80541080,0.27037572,2.78867361,0.35060437,0.77456805,0.00332656,0.03675839,0.00621765,0.19487295
-1.80390195,3.87727622,0.27580967,2.85774240,0.35163974,0.77675402,0.00323493,0.03721441,0.00643912,0.19711997
-1.79789895,3.93424852,0.28042452,2.91671009,0.35110431,0.77490632,0.00313569,0.03754729,0.00663391,0.19879813
-1.79189595,3.97555460,0.28416918,2.96484878,0.34899428,0.76900629,0.00302819,0.03775077,0.00679866,0.19986682
-1.78589295,4.00069953,0.28700825,3.00161520,0.34533477,0.75911392,0.00291225,0.03782069,0.00693051,0.20029480
-1.77988994,4.00947889,0.28892223,3.02666477,0.34017926,0.74536592,0.00278810,0.03775508,0.00702724,0.20006137
