energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,4.12247858,0.55190421,0.01515948,0.02164716,2.76707028,2.52325200,1.66827887
-4.29514757,4.06863900,0.53970420,0.01492176,0.02096435,2.74072417,2.50486625,1.64991521
-4.28914457,4.02507189,0.52819997,0.01469261,0.02042828,2.72230273,2.49168799,1.63592867
-4.28314157,3.99180726,0.51743710,0.01447284,0.02002785,2.71184728,2.48374814,1.62644341
-4.27713857,3.96880068,0.50745614,0.01426328,0.01975088,2.70934181,2.48104356,1.62155692
-4.27113557,3.95593791,0.49829364,0.01406483,0.01958432,2.71471396,2.48353815,1.62133931
-4.26513257,3.95304199,0.48998345,0.01387844,0.01951456,2.72783802,2.49116563,1.62583343
-4.25912956,3.95988255,0.48255795,0.01370516,0.01952761,2.74853980,2.50383405,1.63505567
-4.25312656,3.97618679,0.47604936,0.01354611,0.01960947,2.77660298,2.52143166,1.64899730
-4.24712356,4.00165155,0.47049100,0.01340255,0.01974632,2.81177648,2.54383350,1.66762618
-4.24112056,4.03595558,0.46591837,0.01327584,0.01992482,2.85378224,2.57090842,1.69088842
-4.23511756,4.07877108,0.46236995,0.01316750,0.02013238,2.90232268,2.60252547,1.71870991
-4.22911456,4.12977341,0.45988776,0.01307918,0.02035739,2.95708714,2.63855927,1.75099715
-4.22311156,4.18864806,0.45851737,0.01301268,0.02058944,3.01775645,2.67889343,1.78763726
-4.21710855,4.25509383,0.45830751,0.01296993,0.02081948,3.08400512,2.72342151,1.82849676
-4.21110555,4.32882162,0.45930906,0.01295297,0.02103999,3.15550063,2.77204500,1.87341908
-4.20510255,4.40954834,0.46157338,0.01296391,0.02124498,3.23189949,2.82466807,1.92222052
-4.19909955,4.49698581,0.46515011,0.01300486,0.02143007,3.31284010,2.88118912,1.97468498
-4.19309655,4.59082496,0.47008426,0.01307784,0.02159243,3.39793265,2.94148919,2.03055741
-4.18709355,4.69071602,0.47641289,0.01318474,0.02173062,3.48674671,3.00541800,2.08953643
-4.18109055,4.79624573,0.48416128,0.01332714,0.02184452,3.57879705,3.07277815,2.15126668
-4.17508754,4.90691299,0.49333887,0.01350623,0.02193501,3.67352905,3.14330860,2.21533125
-4.16908454,5.02210451,0.50393516,0.01372269,0.02200380,3.77030465,3.21666852,2.28124503
-4.16308154,5.14107238,0.51591569,0.01397652,0.02205315,3.86839011,3.29242269,2.34844967
-4.15707854,5.26291523,0.52921840,0.01426696,0.02208554,3.96694695,3.37002969,2.41631060
-4.15107554,5.38656482,0.54375068,0.01459239,0.02210343,4.06502698,3.44883394,2.48411701
-4.14507254,5.51077935,0.55938711,0.01495019,0.02210901,4.16157259,3.52806254,2.55108494
-4.13906953,5.63414493,0.57596830,0.01533674,0.02210393,4.25542274,3.60682758,2.61636409
-4.13306653,5.75508564,0.59330094,0.01574739,0.02208917,4.34532512,3.68413430,2.67904825
-4.12706353,5.87188265,0.61115902,0.01617643,0.02206487,4.42995441,3.75889507,2.73818946
-4.12106053,5.98270200,0.62928652,0.01661723,0.02203029,4.50793626,3.82994903,2.79281542
-4.11505753,6.08563044,0.64740136,0.01706224,0.02198378,4.57787630,3.89608660,2.84194986
-4.10905453,6.17871797,0.66520059,0.01750324,0.02192284,4.63839303,3.95607804,2.88463509
-4.10305153,6.26002560,0.68236672,0.01793143,0.02184422,4.68815348,4.00870493,2.91995593
-4.09704852,6.32767646,0.69857503,0.01833768,0.02174410,4.72591006,4.05279319,2.94706415
-4.09104552,6.37990819,0.71350148,0.01871277,0.02161822,4.75053713,4.08724638,2.96520249
-4.08504252,6.41512453,0.72683112,0.01904764,0.02146217,4.76106586,4.11107779,2.97372727
-4.07903952,6.43194407,0.73826663,0.01933365,0.02127158,4.75671574,4.12344025,2.97212870
-4.07303652,6.42924440,0.74753669,0.01956283,0.02104234,4.73692182,4.12365232,2.96004815
-4.06703352,6.40619986,0.75440393,0.01972814,0.02077089,4.70135631,4.11122015,2.93729161
-4.06103052,6.36231188,0.75867220,0.01982372,0.02045435,4.64994411,4.08585435,2.90383905
-4.05502751,6.29743081,0.76019293,0.01984505,0.02009076,4.58287160,4.04748139,2.85984914
-4.04902451,6.21176893,0.75887032,0.01978915,0.01967919,4.50058867,3.99624953,2.80565941
-4.04302151,6.10590434,0.75466538,0.01965468,0.01921986,4.40380401,3.93252944,2.74178185
-4.03701851,5.98077616,0.74759856,0.01944203,0.01871417,4.29347425,3.85690978,2.66889411
-4.03101551,5.83767150,0.73775103,0.01915334,0.01816478,4.17078733,3.77018825,2.58782694
-4.02501251,5.67820492,0.72526463,0.01879249,0.01757550,4.03714098,3.67335886,2.49954811
-4.01900950,5.50429152,0.71034046,0.01836506,0.01695132,3.89411723,3.56759592,2.40514362
-4.01300650,5.31811447,0.69323621,0.01787818,0.01629823,3.74345364,3.45423549,2.30579668
-4.00700350,5.12208818,0.67426243,0.01734040,0.01562318,3.58701244,3.33475488,2.20276535
-4.00100050,4.91881808,0.65377767,0.01676156,0.01493386,3.42674810,3.21075066,2.09735917
-3.99499750,4.71105784,0.63218281,0.01615251,0.01423861,3.26467435,3.08391559,1.99091574
-3.98899450,4.50166493,0.60991452,0.01552493,0.01354619,3.10283106,2.95601481,1.88477739
-3.98299150,4.29355499,0.58743809,0.01489108,0.01286565,2.94325161,2.82886117,1.78026874
-3.97698849,4.08965566,0.56523966,0.01426352,0.01220614,2.78793099,2.70429001,1.67867524
-3.97098549,3.89286005,0.54381795,0.01365487,0.01157673,2.63879509,2.58413312,1.58122300
-3.96498249,3.70598032,0.52367553,0.01307757,0.01098624,2.49767110,2.47019194,1.48906024
-3.95897949,3.53170140,0.50530983,0.01254355,0.01044310,2.36625933,2.36420975,1.40324022
-3.95297649,3.37253525,0.48920376,0.01206407,0.00995518,2.24610646,2.26784303,1.32470590
-3.94697349,3.23077586,0.47581613,0.01164940,0.00952968,2.13858039,2.18263184,1.25427627
-3.94097049,3.10845542,0.46557204,0.01130863,0.00917295,2.04484672,2.10996967,1.19263432
-3.93496748,3.00730228,0.45885314,0.01104945,0.00889040,1.96584727,2.05107293,1.14031686
-3.92896448,2.92870127,0.45598810,0.01087797,0.00868637,1.90228087,2.00695077,1.09770602
-3.92296148,2.87365743,0.45724340,0.01079854,0.00856407,1.85458686,1.97837604,1.06502269
-3.91695848,2.84276421,0.46281461,0.01081359,0.00852544,1.82293184,1.96585810,1.04232195
-3.91095548,2.83617720,0.47281849,0.01092358,0.00857111,1.80720029,1.96961881,1.02949075
-3.90495248,2.85359492,0.48728618,0.01112687,0.00870034,1.80698966,1.98957274,1.02624797
-3.89894947,2.89424782,0.50615771,0.01141974,0.00891099,1.82161066,2.02531277,1.03214718
-3.89294647,2.95689687,0.52927823,0.01179636,0.00919946,1.85009326,2.07610238,1.04658228
-3.88694347,3.03984278,0.55639626,0.01224890,0.00956077,1.89119913,2.14087569,1.06879623
-3.88094047,3.14094683,0.58716413,0.01276762,0.00998855,1.94344054,2.21824607,1.09789308
-3.87493747,3.25766384,0.62114106,0.01334105,0.01047511,2.00510633,2.30652411,1.13285330
-3.86893447,3.38708735,0.65779877,0.01395621,0.01101156,2.07429444,2.40374512,1.17255240
-3.86293147,3.52600687,0.69652998,0.01459891,0.01158791,2.14895100,2.50770637,1.21578268
-3.85692846,3.67097617,0.73665953,0.01525401,0.01219326,2.22691507,2.61601328,1.26127790
-3.85092546,3.81839135,0.77745822,0.01590585,0.01281598,2.30596823,2.72613391,1.30774019
-3.84492246,3.96457678,0.81815887,0.01653861,0.01344393,2.38388765,2.83546037,1.35386885
-3.83891946,4.10587648,0.85797447,0.01713669,0.01406472,2.45850119,2.94137527,1.39839017
-3.83291646,4.23874814,0.89611775,0.01768518,0.01466594,2.52774284,3.04132127,1.44008749
-3.82691346,4.35985676,0.93182159,0.01817022,0.01523549,2.58970653,3.13287132,1.47783047
-3.82091046,4.46616453,0.96435973,0.01857940,0.01576180,2.64269652,3.21379690,1.51060279
-3.81490745,4.55501378,0.99306688,0.01890212,0.01623415,2.68527238,3.28213184,1.53752709
-3.80890445,4.62419964,1.01735760,0.01912988,0.01664291,2.71628691,3.33622909,1.55788641
-3.80290145,4.67202969,1.03674318,0.01925648,0.01697980,2.73491528,3.37480794,1.57114119
-3.79689845,4.69736806,1.05084579,0.01927825,0.01723806,2.74067439,3.39698996,1.57694118
-3.79089545,4.69966214,1.05940949,0.01919409,0.01741271,2.73343134,3.40232170,1.57513176
-3.78489245,4.67895062,1.06230729,0.01900546,0.01750058,2.71340068,3.39078338,1.56575434
-3.77888944,4.63585259,1.05954435,0.01871634,0.01750046,2.68113046,3.36278289,1.54904073
-3.77288644,4.57153788,1.05125686,0.01833304,0.01741310,2.63747757,3.31913542,1.52540180
-3.76688344,4.48767994,1.03770669,0.01786398,0.01724119,2.58357324,3.26102944,1.49541061
-3.76088044,4.38639300,1.01927212,0.01731939,0.01698929,2.52078019,3.18998050,1.45978084
-3.75487744,4.27015626,0.99643486,0.01671096,0.01666366,2.45064302,3.10777486,1.41934121
-3.74887444,4.14172801,0.96976409,0.01605147,0.01627212,2.37483394,3.01640531,1.37500696
-3.74287144,4.00405326,0.93989786,0.01535437,0.01582383,2.29509598,2.91800206,1.32774944
-3.73686843,3.86016856,0.90752298,0.01463338,0.01532899,2.21318596,2.81476153,1.27856494
-3.73086543,3.71310769,0.87335389,0.01390209,0.01479860,2.13081935,2.70887612,1.22844402
-3.72486243,3.56581188,0.83811145,0.01317358,0.01424415,2.04961925,2.60246781,1.17834234
-3.71885943,3.42104773,0.80250249,0.01246010,0.01367732,1.97107127,2.49752815,1.12915412
-3.71285643,3.28133573,0.76720077,0.01177275,0.01310967,1.89648576,2.39586700,1.08168900
-3.70685343,3.14889161,0.73283006,0.01112128,0.01255237,1.82696874,2.29907159,1.03665310
-3.70085043,3.02558203,0.69994980,0.01051390,0.01201591,1.76340203,2.20847711,0.99463470
-3.69484742,2.91289554,0.66904379,0.00995717,0.01150991,1.70643307,2.12514948,0.95609488
-3.68884442,2.81192894,0.64051207,0.00945597,0.01104286,1.65647407,2.04988000,0.92136314
-3.68284142,2.72338844,0.61466622,0.00901348,0.01062203,1.61371006,1.98319145,0.89063786
-3.67683842,2.64760454,0.59172777,0.00863126,0.01025329,1.57811481,1.92535426,0.86399125
-3.67083542,2.58455884,0.57182977,0.00830939,0.00994108,1.54947341,1.87641120,0.84137828
-3.66483242,2.53392069,0.55502111,0.00804657,0.00968837,1.52740989,1.83620852,0.82264893
-3.65882941,2.49509125,0.54127307,0.00784034,0.00949668,1.51141844,1.80443148,0.80756302
-3.65282641,2.46725238,0.53048792,0.00768724,0.00936613,1.50089634,1.78064189,0.79580681
-3.64682341,2.44941784,0.52250868,0.00758305,0.00929555,1.49517711,1.76431539,0.78701058
-3.64082041,2.44048419,0.51712991,0.00752297,0.00928258,1.49356215,1.75487663,0.78076635
-3.63481741,2.43927942,0.51410876,0.00750184,0.00932385,1.49534966,1.75173040,0.77664514
-3.62881441,2.44460715,0.51317588,0.00751431,0.00941510,1.49985967,1.75428734,0.77421287
-3.62281141,2.45528499,0.51404585,0.00755499,0.00955142,1.50645432,1.76198340,0.77304473
-3.61680840,2.47017618,0.51642672,0.00761862,0.00972739,1.51455292,1.77429240,0.77273727
-3.61080540,2.48821363,0.52002840,0.00770017,0.00993728,1.52364162,1.79073176,0.77291816
-3.60480240,2.50841645,0.52456978,0.00779489,0.01017522,1.53327780,1.81086177,0.77325350
-3.59879940,2.52989932,0.52978437,0.00789843,0.01043536,1.54308954,1.83427935,0.77345249
-3.59279640,2.55187511,0.53542454,0.00800684,0.01071202,1.55277100,1.86060721,0.77326981
-3.58679340,2.57365205,0.54126438,0.00811655,0.01099979,1.56207434,1.88948008,0.77250581
-3.58079040,2.59462648,0.54710128,0.00822444,0.01129365,1.57079940,1.92052942,0.77100484
-3.57478739,2.61427258,0.55275639,0.00832774,0.01158902,1.57878203,1.95336808,0.76865209
-3.56878439,2.63213045,0.55807413,0.00842403,0.01188178,1.58588220,1.98757669,0.76536937
-3.56278139,2.64779395,0.56292109,0.00851124,0.01216833,1.59197288,2.02269281,0.76111017
-3.55677839,2.66089940,0.56718432,0.00858754,0.01244549,1.59693056,2.05820419,0.75585451
-3.55077539,2.67111635,0.57076946,0.00865134,0.01271057,1.60062810,2.09354677,0.74960377
-3.54477239,2.67814105,0.57359878,0.00870129,0.01296121,1.60293041,2.12810799,0.74237606
-3.53876938,2.68169323,0.57560934,0.00873619,0.01319538,1.60369330,2.16123531,0.73420213
-3.53276638,2.68151635,0.57675141,0.00875505,0.01341130,1.60276537,2.19224980,0.72512212
-3.52676338,2.67738132,0.57698724,0.00875702,0.01360734,1.59999298,2.22046398,0.71518328
-3.52076038,2.66909317,0.57629028,0.00874147,0.01378198,1.59522772,2.24520316,0.70443855
-3.51475738,2.65650023,0.57464479,0.00870793,0.01393376,1.58833582,2.26582883,0.69294610
-3.50875438,2.63950492,0.57204586,0.00865617,0.01406120,1.57920888,2.28176302,0.68076952
-3.50275138,2.61807517,0.56849976,0.00858619,0.01416284,1.56777505,2.29251203,0.66797866
-3.49674837,2.59225555,0.56402449,0.00849826,0.01423720,1.55400974,2.29768815,0.65465081
-3.49074537,2.56217691,0.55865043,0.00839294,0.01428279,1.53794517,2.29702815,0.64087200
-3.48474237,2.52806375,0.55242091,0.00827113,0.01429822,1.51967788,2.29040728,0.62673814
-3.47873937,2.49023826,0.54539261,0.00813401,0.01428216,1.49937363,2.27784799,0.61235589
-3.47273637,2.44912054,0.53763558,0.00798312,0.01423349,1.47726911,2.25952264,0.59784287
-3.46673337,2.40522443,0.52923281,0.00782027,0.01415133,1.45367022,2.23575007,0.58332727
-3.46073037,2.35914877,0.52027929,0.00764759,0.01403511,1.42894672,2.20698593,0.56894657
-3.45472736,2.31156434,0.51088045,0.00746742,0.01388467,1.40352351,2.17380731,0.55484544
-3.44872436,2.26319662,0.50114997,0.00728231,0.01370029,1.37786862,2.13689223,0.54117283
-3.44272136,2.21480526,0.49120716,0.00709492,0.01348277,1.35247864,2.09699505,0.52807833
-3.43671836,2.16716097,0.48117378,0.00690798,0.01323341,1.32786214,2.05491901,0.51570801
-3.43071536,2.12102100,0.47117062,0.00672416,0.01295403,1.30452192,2.01148716,0.50419981
-3.42471236,2.07710443,0.46131399,0.00654606,0.01264698,1.28293694,1.96751315,0.49367899
-3.41870935,2.03606845,0.45171218,0.00637606,0.01231507,1.26354494,1.92377329,0.48425362
-3.41270635,1.99848698,0.44246235,0.00621629,0.01196154,1.24672655,1.88098123,0.47601061
-3.40670335,1.96483278,0.43364783,0.00606857,0.01158997,1.23279188,1.83976633,0.46901246
-3.40070035,1.93546398,0.42533617,0.00593433,0.01120426,1.22197004,1.80065688,0.46329495
-3.39469735,1.91061587,0.41757802,0.00581460,0.01080847,1.21440244,1.76406857,0.45886602
-3.38869435,1.89039828,0.41040699,0.00571000,0.01040683,1.21013998,1.73029889,0.45570580
-3.38269135,1.87479888,0.40384048,0.00562073,0.01000360,1.20914431,1.69952717,0.45376812
-3.37668834,1.86369199,0.39788153,0.00554658,0.00960308,1.21129301,1.67182034,0.45298308
-3.37068534,1.85685248,0.39252154,0.00548701,0.00920951,1.21638843,1.64714341,0.45326082
-3.36468234,1.85397376,0.38774370,0.00544118,0.00882706,1.22416938,1.62537416,0.45449626
-3.35867934,1.85468887,0.38352697,0.00540801,0.00845983,1.23432519,1.60632073,0.45657440
-3.35267634,1.85859322,0.37985027,0.00538628,0.00811183,1.24651103,1.58974105,0.45937597
-3.34667334,1.86526762,0.37669666,0.00537468,0.00778698,1.26036365,1.57536271,0.46278310
-3.34067034,1.87430008,0.37405715,0.00537189,0.00748915,1.27551660,1.56290212,0.46668453
-3.33466733,1.88530508,0.37193388,0.00537666,0.00722212,1.29161388,1.55208176,0.47098020
-3.32866433,1.89793908,0.37034244,0.00538787,0.00698965,1.30832137,1.54264452,0.47558478
-3.32266133,1.91191141,0.36931304,0.00540455,0.00679544,1.32533539,1.53436450,0.48042999
-3.31665833,1.92698982,0.36889054,0.00542594,0.00664313,1.34238794,1.52705368,0.48546562
-3.31065533,1.94300066,0.36913314,0.00545145,0.00653624,1.35924846,1.52056438,0.49065898
-3.30465233,1.95982373,0.37010987,0.00548070,0.00647816,1.37572237,1.51478765,0.49599321
-3.29864932,1.97738232,0.37189704,0.00551348,0.00647206,1.39164644,1.50964807,0.50146413
-3.29264632,1.99562962,0.37457369,0.00554967,0.00652081,1.40688179,1.50509559,0.50707633
-3.28664332,2.01453228,0.37821658,0.00558926,0.00662689,1.42130522,1.50109530,0.51283843
-3.28064032,2.03405296,0.38289481,0.00563224,0.00679224,1.43479965,1.49761630,0.51875814
-3.27463732,2.05413300,0.38866468,0.00567856,0.00701822,1.44724466,1.49462046,0.52483733
-3.26863432,2.07467700,0.39556496,0.00572809,0.00730544,1.45850805,1.49205248,0.53106763
-3.26263132,2.09554056,0.40361311,0.00578057,0.00765368,1.46843924,1.48983183,0.53742685
-3.25662831,2.11652236,0.41280265,0.00583554,0.00806183,1.47686531,1.48784767,0.54387652
-3.25062531,2.13736164,0.42310204,0.00589242,0.00852781,1.48359005,1.48595710,0.55036091
-3.24462231,2.15774139,0.43445512,0.00595041,0.00904857,1.48839648,1.48398723,0.55680751
-3.23861931,2.17729765,0.44678328,0.00600859,0.00962010,1.49105279,1.48174090,0.56312912
-3.23261631,2.19563439,0.45998928,0.00606593,0.01023747,1.49132153,1.47900606,0.56922750
-3.22661331,2.21234343,0.47396250,0.00612139,0.01089492,1.48897167,1.47556806,0.57499825
-3.22061031,2.22702831,0.48858550,0.00617393,0.01158601,1.48379274,1.47122435,0.58033693
-3.21460730,2.23933066,0.50374132,0.00622267,0.01230378,1.47561027,1.46580047,0.58514573
-3.20860430,2.24895757,0.51932133,0.00626693,0.01304090,1.46430172,1.45916651,0.58934057
-3.20260130,2.25570819,0.53523288,0.00630636,0.01378993,1.44981158,1.45125280,0.59285806
-3.19659830,2.25949774,0.55140650,0.00634099,0.01454353,1.43216494,1.44206381,0.59566179
-3.19059530,2.26037742,0.56780202,0.00637131,0.01529464,1.41147832,1.43168932,0.59774772
-3.18459230,2.25854852,0.58441308,0.00639833,0.01603673,1.38796713,1.42031187,0.59914815
-3.17858929,2.25436984,0.60126993,0.00642358,0.01676393,1.36194893,1.40820993,0.59993395
-3.17258629,2.24835725,0.61843994,0.00644916,0.01747125,1.33384219,1.39575628,0.60021498
-3.16658329,2.24117525,0.63602582,0.00647765,0.01815461,1.30416018,1.38341148,0.60013842
-3.16058029,2.23362044,0.65416161,0.00651209,0.01881094,1.27350018,1.37171239,0.59988518
-3.15457729,2.22659740,0.67300634,0.00655591,0.01943821,1.24252822,1.36125619,0.59966441
-3.14857429,2.22108785,0.69273579,0.00661275,0.02003533,1.21195992,1.35268043,0.59970636
-3.14257129,2.21811453,0.71353272,0.00668642,0.02060211,1.18253811,1.34664003,0.60025395
-3.13656828,2.21870119,0.73557595,0.00678068,0.02113910,1.15500826,1.34378202,0.60155338
-3.13056528,2.22383070,0.75902894,0.00689912,0.02164747,1.13009269,1.34471936,0.60384436
-3.12456228,2.23440322,0.78402845,0.00704498,0.02212875,1.10846463,1.35000495,0.60735016
-3.11855928,2.25119620,0.81067383,0.00722101,0.02258469,1.09072345,1.36010689,0.61226831
-3.11255628,2.27482847,0.83901760,0.00742935,0.02301704,1.07737202,1.37538642,0.61876202
-3.10655328,2.30572970,0.86905780,0.00767135,0.02342736,1.06879715,1.39607932,0.62695292
-3.10055028,2.34411704,0.90073247,0.00794752,0.02381684,1.06525428,1.42228182,0.63691545
-3.09454727,2.38997973,0.93391669,0.00825747,0.02418621,1.06685674,1.45394154,0.64867286
-3.08854427,2.44307253,0.96842219,0.00859981,0.02453562,1.07357033,1.49085407,0.66219532
-3.08254127,2.50291821,1.00399976,0.00897224,0.02486459,1.08521334,1.53266522,0.67739984
-3.07653827,2.56881886,1.04034411,0.00937148,0.02517203,1.10146209,1.57887898,0.69415216
-3.07053527,2.63987554,1.07710118,0.00979345,0.02545628,1.12186158,1.62887069,0.71227038
-3.06453227,2.71501530,1.11387745,0.01023327,0.02571517,1.14584103,1.68190512,0.73153013
-3.05852926,2.79302437,1.15025079,0.01068543,0.02594620,1.17273336,1.73715838,0.75167105
-3.05252626,2.87258603,1.18578246,0.01114396,0.02614664,1.20179796,1.79374298,0.77240434
-3.04652326,2.95232149,1.22002973,0.01160251,0.02631372,1.23224570,1.85073483,0.79342093
-3.04052026,3.03083232,1.25255855,0.01205463,0.02644482,1.26326512,1.90720125,0.81440019
-3.03451726,3.10674250,1.28295589,0.01249384,0.02653762,1.29404879,1.96222872,0.83501865
-3.02851426,3.17873876,1.31084126,0.01291387,0.02659030,1.32381864,2.01494940,0.85495867
-3.02251126,3.24560769,1.33587709,0.01330878,0.02660171,1.35184952,2.06456549,0.87391676
-3.01650825,3.30626851,1.35777764,0.01367313,0.02657144,1.37748992,2.11037048,0.89161126
-3.01050525,3.35980044,1.37631626,0.01400208,0.02649999,1.40017926,2.15176677,0.90778937
-3.00450225,3.40546421,1.39133087,0.01429151,0.02638879,1.41946120,2.18827897,0.92223322
-2.99849925,3.44271701,1.40272761,0.01453809,0.02624029,1.43499265,2.21956281,0.93476509
-2.99249625,3.47122101,1.41048258,0.01473932,0.02605791,1.44654832,2.24540928,0.94525139
-2.98649325,3.49084525,1.41464182,0.01489357,0.02584602,1.45402097,2.26574429,0.95360562
-2.98049025,3.50166151,1.41531947,0.01500007,0.02560988,1.45741753,2.28062391,0.95979003
-2.97448724,3.50393422,1.41269435,0.01505888,0.02535556,1.45685150,2.29022560,0.96381608
-2.96848424,3.49810536,1.40700497,0.01507087,0.02508972,1.45253223,2.29483593,0.96574361
-2.96248124,3.48477480,1.39854311,0.01503762,0.02481954,1.44475162,2.29483532,0.96567863
-2.95647824,3.46467691,1.38764616,0.01496136,0.02455246,1.43386900,2.29068032,0.96376996
-2.95047524,3.43865431,1.37468826,0.01484491,0.02429600,1.42029483,2.28288431,0.96020456
-2.94447224,3.40762948,1.36007057,0.01469152,0.02405748,1.40447394,2.27199710,0.95520168
-2.93846923,3.37257515,1.34421067,0.01450484,0.02384383,1.38686894,2.25858416,0.94900609
-2.93246623,3.33448432,1.32753149,0.01428878,0.02366129,1.36794443,2.24320622,0.94188040
-2.92646323,3.29434072,1.31044991,0.01404741,0.02351518,1.34815249,2.22639974,0.93409671
-2.92046023,3.25309053,1.29336539,0.01378488,0.02340964,1.32791983,2.20865908,0.92592800
-2.91445723,3.21161625,1.27664891,0.01350533,0.02334740,1.30763700,2.19042064,0.91763938
-2.90845423,3.17071333,1.26063267,0.01321281,0.02332964,1.28764987,2.17204973,0.90947960
-2.90245123,3.13107042,1.24560080,0.01291120,0.02335577,1.26825342,2.15383051,0.90167320
-2.89644822,3.09325373,1.23178153,0.01260414,0.02342338,1.24968796,2.13595923,0.89441347
-2.89044522,3.05769604,1.21934116,0.01229502,0.02352819,1.23213771,2.11854126,0.88785675
-2.88444222,3.02469072,1.20838006,0.01198691,0.02366409,1.21573159,2.10159173,0.88211814
-2.87843922,2.99439096,1.19893101,0.01168254,0.02382325,1.20054595,2.08504001,0.87726887
-2.87243622,2.96681420,1.19096001,0.01138430,0.02399627,1.18660911,2.06873774,0.87333549
-2.86643322,2.94185146,1.18436949,0.01109421,0.02417250,1.17390725,2.05247010,0.87030086
-2.86043022,2.91928134,1.17900401,0.01081397,0.02434030,1.16239131,2.03596990,0.86810700
-2.85442721,2.89878788,1.17465808,0.01054496,0.02448746,1.15198460,2.01893385,0.86665948
-2.84842421,2.87998156,1.17108598,0.01028825,0.02460162,1.14259063,2.00104035,0.86583326
-2.84242121,2.86242252,1.16801298,0.01004467,0.02467072,1.13410077,1.98196801,0.86547973
-2.83641821,2.84564497,1.16514768,0.00981482,0.02468348,1.12640147,1.96141394,0.86543446
-2.83041521,2.82918164,1.16219484,0.00959914,0.02462983,1.11938067,1.93911126,0.86552542
-2.82441221,2.81258740,1.15886817,0.00939792,0.02450136,1.11293310,1.91484476,0.86558129
-2.81840920,2.79546095,1.15490259,0.00921137,0.02429169,1.10696449,1.88846426,0.86543943
-2.81240620,2.77746388,1.15006555,0.00903963,0.02399677,1.10139440,1.85989507,0.86495330
-2.80640320,2.75833649,1.14416688,0.00888284,0.02361509,1.09615788,1.82914513,0.86399901
-2.80040020,2.73790993,1.13706693,0.00874113,0.02314785,1.09120595,1.79630881,0.86248075
-2.79439720,2.71611453,1.12868277,0.00861467,0.02259899,1.08650514,1.76156729,0.86033512
-2.78839420,2.69298438,1.11899244,0.00850368,0.02197506,1.08203640,1.72518573,0.85753414
-2.78239120,2.66865830,1.10803703,0.00840843,0.02128517,1.07779353,1.68750776,0.85408711
-2.77638819,2.64337771,1.09592085,0.00832926,0.02054063,1.07378164,1.64894757,0.85004116
-2.77038519,2.61748171,1.08280975,0.00826658,0.01975469,1.07001568,1.60998040,0.84548078
-2.76438219,2.59140000,1.06892783,0.00822089,0.01894211,1.06651949,1.57113186,0.84052633
-2.75837919,2.56564397,1.05455256,0.00819271,0.01811878,1.06332536,1.53296682,0.83533168
-2.75237619,2.54079650,1.04000884,0.00818267,0.01730117,1.06047424,1.49607817,0.83008096
-2.74637319,2.51750058,1.02566189,0.00819144,0.01650592,1.05801657,1.46107614,0.82498475
-2.74037019,2.49644714,1.01190928,0.00821974,0.01574938,1.05601351,1.42857812,0.82027546
-2.73436718,2.47836193,0.99917227,0.00826835,0.01504710,1.05453838,1.39919941,0.81620221
-2.72836418,2.46399155,0.98788650,0.00833806,0.01441349,1.05367800,1.37354458,0.81302502
-2.72236118,2.45408851,0.97849219,0.00842970,0.01386141,1.05353361,1.35219967,0.81100851
-2.71635818,2.44939517,0.97142399,0.00854408,0.01340192,1.05422095,1.33572461,0.81041499
-2.71035518,2.45062658,0.96710043,0.00868200,0.01304399,1.05586924,1.32464603,0.81149713
-2.70435218,2.45845216,0.96591340,0.00884419,0.01279436,1.05861888,1.31944988,0.81449020
-2.69834917,2.47347661,0.96821756,0.00903129,0.01265741,1.06261765,1.32057387,0.81960413
-2.69234617,2.49622019,0.97432012,0.00924379,0.01263515,1.06801544,1.32839959,0.82701556
-2.68634317,2.52709910,0.98447117,0.00948200,0.01272722,1.07495775,1.34324430,0.83686009
-2.68034017,2.56640670,0.99885494,0.00974600,0.01293097,1.08357811,1.36535264,0.84922511
-2.67433717,2.61429632,1.01758232,0.01003558,0.01324165,1.09398999,1.39488846,0.86414358
-2.66833417,2.67076686,1.04068495,0.01035019,0.01365255,1.10627855,1.43192734,0.88158896
-2.66233117,2.73565191,1.06811142,0.01068892,0.01415526,1.12049303,1.47645009,0.90147184
-2.65632816,2.80861356,1.09972558,0.01105046,0.01473994,1.13664011,1.52833806,0.92363837
-2.65032516,2.88914159,1.13530748,0.01143309,0.01539565,1.15467905,1.58737056,0.94787092
-2.64432216,2.97655852,1.17455687,0.01183466,0.01611061,1.17451890,1.65322497,0.97389095
-2.63831916,3.07003091,1.21709935,0.01225263,0.01687261,1.19601820,1.72547989,1.00136423
-2.63231616,3.16858675,1.26249503,0.01268409,0.01766927,1.21898729,1.80362146,1.02990828
-2.62631316,3.27113846,1.31024943,0.01312581,0.01848845,1.24319330,1.88705278,1.05910193
-2.62031016,3.37651070,1.35982620,0.01357430,0.01931846,1.26836746,1.97510628,1.08849644
-2.61430715,3.48347185,1.41066119,0.01402593,0.02014842,1.29421445,2.06705834,1.11762808
-2.60830415,3.59076767,1.46217728,0.01447694,0.02096847,1.32042313,2.16214570,1.14603138
-2.60230115,3.69715557,1.51379915,0.01492359,0.02176992,1.34667803,2.25958258,1.17325261
