energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
0.14707354,1.94797412,0.01107034,0.04926145,0.38848460,1.32030243,0.24374628,0.29177103,0.12765375,0.00000000
0.15307654,1.90398538,0.01061517,0.04703324,0.39701683,1.28967878,0.23927936,0.28251618,0.12722563,0.00000000
0.15907954,1.86226535,0.01027292,0.04499834,0.40594045,1.26019451,0.23546512,0.27389032,0.12695165,0.00000000
0.16508254,1.82343614,0.01004912,0.04316541,0.41534195,1.23227836,0.23233060,0.26598447,0.12684309,0.00000000
0.17108554,1.78818809,0.00994914,0.04154618,0.42531150,1.20639990,0.22992427,0.25890408,0.12691838,0.00000000
0.17708854,1.75724124,0.00997809,0.04015477,0.43593463,1.18304296,0.22831058,0.25276358,0.12720114,0.00000000
0.18309155,1.73130441,0.01014055,0.03900681,0.44728377,1.16267805,0.22756364,0.24768022,0.12771804,0.00000000
0.18909455,1.71103412,0.01044034,0.03811852,0.45940987,1.14573517,0.22776035,0.24376740,0.12849640,0.00000000
0.19509755,1.69699534,0.01088022,0.03750578,0.47233476,1.13257855,0.22897340,0.24112784,0.12956186,0.00000000
0.20110055,1.68962602,0.01146156,0.03718318,0.48604467,1.12348429,0.23126436,0.23984703,0.13093618,0.00000000
0.20710355,1.68920709,0.01218413,0.03716321,0.50048513,1.11862201,0.23467728,0.23998717,0.13263529,0.00000000
0.21310655,1.69583920,0.01304582,0.03745556,0.51555781,1.11804134,0.23923310,0.24158204,0.13466774,0.00000000
0.21910955,1.70942735,0.01404241,0.03806660,0.53111930,1.12166355,0.24492507,0.24463289,0.13703359,0.00000000
0.22511256,1.72967389,0.01516750,0.03899900,0.54698215,1.12927887,0.25171553,0.24910577,0.13972390,0.00000000
0.23111556,1.75608023,0.01641238,0.04025167,0.56291802,1.14054918,0.25953412,0.25493025,0.14272064,0.00000000
0.23711856,1.78795703,0.01776612,0.04181983,0.57866302,1.15501605,0.26827750,0.26199982,0.14599731,0.00000000
0.24312156,1.82444237,0.01921567,0.04369532,0.59392485,1.17211353,0.27781075,0.27017380,0.14951993,0.00000000
0.24912456,1.86452702,0.02074603,0.04586716,0.60839171,1.19118509,0.28797028,0.27928078,0.15324852,0.00000000
0.25512756,1.90708568,0.02234063,0.04832219,0.62174231,1.21150392,0.29856817,0.28912352,0.15713894,0.00000000
0.26113057,1.95091287,0.02398164,0.05104591,0.63365681,1.23229575,0.30939777,0.29948497,0.16114488,0.00000000
0.26713357,1.99476184,0.02565044,0.05402342,0.64382805,1.25276314,0.32024038,0.31013529,0.16522003,0.00000000
0.27313657,2.03738506,0.02732806,0.05724030,0.65197258,1.27211040,0.33087253,0.32083943,0.16932013,0.00000000
0.27913957,2.07757447,0.02899576,0.06068362,0.65784114,1.28956821,0.34107381,0.33136505,0.17340489,0.00000000
0.28514257,2.11420013,0.03063544,0.06434268,0.66122796,1.30441696,0.35063467,0.34149044,0.17743958,0.00000000
0.29114557,2.14624558,0.03223018,0.06820985,0.66197856,1.31600820,0.35936391,0.35101185,0.18139630,0.00000000
0.29714857,2.17283884,0.03376462,0.07228103,0.65999569,1.32378336,0.36709563,0.35975031,0.18525467,0.00000000
0.30315158,2.19327782,0.03522532,0.07655606,0.65524322,1.32728937,0.37369524,0.36755721,0.18900213,0.00000000
0.30915458,2.20704946,0.03660104,0.08103878,0.64774777,1.32619069,0.37906423,0.37431872,0.19263361,0.00000000
0.31515758,2.21384193,0.03788289,0.08573690,0.63759803,1.32027746,0.38314372,0.37995868,0.19615081,0.00000000
0.32116058,2.21354993,0.03906439,0.09066159,0.62494200,1.30946985,0.38591641,0.38443999,0.19956092,0.00000000
0.32716358,2.20627285,0.04014138,0.09582683,0.60998204,1.29381846,0.38740712,0.38776434,0.20287507,0.00000000
0.33316658,2.19230640,0.04111196,0.10124853,0.59296833,1.27350104,0.38768178,0.38997043,0.20610650,0.00000000
0.33916958,2.17212815,0.04197616,0.10694346,0.57419072,1.24881577,0.38684503,0.39113078,0.20926855,0.00000000
0.34517259,2.14637791,0.04273569,0.11292803,0.55396971,1.22017150,0.38503661,0.39134730,0.21237274,0.00000000
0.35117559,2.11583372,0.04339358,0.11921692,0.53264670,1.18807536,0.38242663,0.39074586,0.21542689,0.00000000
0.35717859,2.08138465,0.04395376,0.12582175,0.51057407,1.15311819,0.37921012,0.38947018,0.21843349,0.00000000
0.36318159,2.04400146,0.04442072,0.13274962,0.48810548,1.11595835,0.37560086,0.38767528,0.22138844,0.00000000
0.36918459,2.00470609,0.04479910,0.14000178,0.46558676,1.07730437,0.37182495,0.38552074,0.22428019,0.00000000
0.37518759,1.96454109,0.04509336,0.14757240,0.44334770,1.03789695,0.36811419,0.38316428,0.22708932,0.00000000
0.38119060,1.92453978,0.04530753,0.15544738,0.42169495,0.99849066,0.36469952,0.38075557,0.22978859,0.00000000
0.38719360,1.88569811,0.04544494,0.16360347,0.40090626,0.95983595,0.36180468,0.37843074,0.23234345,0.00000000
0.39319660,1.84894856,0.04550812,0.17200749,0.38122613,0.92266159,0.35964016,0.37630772,0.23471299,0.00000000
0.39919960,1.81513685,0.04549868,0.18061585,0.36286279,0.88765799,0.35839768,0.37448243,0.23685120,0.00000000
0.40520260,1.78500169,0.04541733,0.18937437,0.34598659,0.85546174,0.35824503,0.37302595,0.23870852,0.00000000
0.41120560,1.75915787,0.04526391,0.19821830,0.33072951,0.82664146,0.35932154,0.37198279,0.24023355,0.00000000
0.41720860,1.73808278,0.04503751,0.20707278,0.31718579,0.80168522,0.36173414,0.37137003,0.24137483,0.00000000
0.42321161,1.72210656,0.04473663,0.21585351,0.30541328,0.78098980,0.36555398,0.37117755,0.24208261,0.00000000
0.42921461,1.71140593,0.04435935,0.22446787,0.29543555,0.76485196,0.37081379,0.37136903,0.24231055,0.00000000
0.43521761,1.70600164,0.04390351,0.23281627,0.28724428,0.75346179,0.37750596,0.37188388,0.24201720,0.00000000
0.44122061,1.70575962,0.04336697,0.24079393,0.28080200,0.74689845,0.38558148,0.37263974,0.24116733,0.00000000
0.44722361,1.71039588,0.04274779,0.24829295,0.27604484,0.74512842,0.39494976,0.37353574,0.23973293,0.00000000
0.45322661,1.71948507,0.04204441,0.25520465,0.27288532,0.74800638,0.40547956,0.37445615,0.23769404,0.00000000
0.45922961,1.73247262,0.04125590,0.26142216,0.27121502,0.75527884,0.41700104,0.37527448,0.23503923,0.00000000
0.46523262,1.74869052,0.04038207,0.26684327,0.27090711,0.76659066,0.42930901,0.37585786,0.23176593,0.00000000
0.47123562,1.76737630,0.03942367,0.27137326,0.27181883,0.78149431,0.44216752,0.37607162,0.22788043,0.00000000
0.47723862,1.78769511,0.03838245,0.27492792,0.27379388,0.79946191,0.45531570,0.37578391,0.22339779,0.00000000
0.48324162,1.80876441,0.03726131,0.27743639,0.27666476,0.81989985,0.46847486,0.37487028,0.21834152,0.00000000
0.48924462,1.82968063,0.03606435,0.27884388,0.28025525,0.84216551,0.48135662,0.37321806,0.21274314,0.00000000
0.49524762,1.84954721,0.03479686,0.27911406,0.28438296,0.86558601,0.49367198,0.37073047,0.20664163,0.00000000
0.50125063,1.86750307,0.03346539,0.27823108,0.28886205,0.88947801,0.50514093,0.36733025,0.20008281,0.00000000
0.50725363,1.88275061,0.03207767,0.27620110,0.29350623,0.91316829,0.51550228,0.36296274,0.19311857,0.00000000
0.51325663,1.89458210,0.03064255,0.27305319,0.29813184,0.93601418,0.52452326,0.35759826,0.18580613,0.00000000
0.51925963,1.90240355,0.02916990,0.26883953,0.30256120,0.95742312,0.53200848,0.35123372,0.17820714,0.00000000
0.52526263,1.90575476,0.02767045,0.26363499,0.30662602,0.97687043,0.53780774,0.34389333,0.17038672,0.00000000
0.53126563,1.90432480,0.02615563,0.25753584,0.31017079,0.99391479,0.54182224,0.33562835,0.16241254,0.00000000
0.53726863,1.89796187,0.02463736,0.25065776,0.31305606,1.00821028,0.54400885,0.32651592,0.15435369,0.00000000
0.54327164,1.88667711,0.02312781,0.24313319,0.31516147,1.01951483,0.54438204,0.31665695,0.14627962,0.00000000
0.54927464,1.87064176,0.02163915,0.23510795,0.31638834,1.02769423,0.54301334,0.30617305,0.13825897,0.00000000
0.55527764,1.85017774,0.02018327,0.22673736,0.31666171,1.03272175,0.54002823,0.29520271,0.13035842,0.00000000
0.56128064,1.82574182,0.01877153,0.21818195,0.31593171,1.03467312,0.53560045,0.28389684,0.12264154,0.00000000
0.56728364,1.79790391,0.01741449,0.20960290,0.31417414,1.03371713,0.52994400,0.27241372,0.11516761,0.00000000
0.57328664,1.76732035,0.01612165,0.20115726,0.31139018,1.03010226,0.52330321,0.26091372,0.10799058,0.00000000
0.57928964,1.73470346,0.01490124,0.19299340,0.30760530,1.02414003,0.51594121,0.24955389,0.10115809,0.00000000
0.58529265,1.70078851,0.01376002,0.18524652,0.30286724,1.01618576,0.50812741,0.23848271,0.09471056,0.00000000
0.59129565,1.66629993,0.01270314,0.17803467,0.29724335,1.00661786,0.50012473,0.22783511,0.08868049,0.00000000
0.59729865,1.63191819,0.01173404,0.17145527,0.29081716,0.99581661,0.49217707,0.21772815,0.08309193,0.00000000
0.60330165,1.59824912,0.01085441,0.16558234,0.28368454,0.98414364,0.48449775,0.20825735,0.07796012,0.00000000
0.60930465,1.56579716,0.01006416,0.16046452,0.27594957,0.97192313,0.47725955,0.19949399,0.07329135,0.00000000
0.61530765,1.53494397,0.00936155,0.15612403,0.26772026,0.95942571,0.47058691,0.19148340,0.06908308,0.00000000
0.62131066,1.50593338,0.00874322,0.15255649,0.25910449,0.94685602,0.46455052,0.18424427,0.06532427,0.00000000
0.62731366,1.47886373,0.00820440,0.14973181,0.25020611,0.93434445,0.45916487,0.17776921,0.06199587,0.00000000
0.63331666,1.45368771,0.00773908,0.14759591,0.24112174,0.92194357,0.45438858,0.17202623,0.05907168,0.00000000
0.63931966,1.43021998,0.00734028,0.14607338,0.23193808,0.90962935,0.45012775,0.16696136,0.05651921,0.00000000
0.64532266,1.40815204,0.00700024,0.14507092,0.22273002,0.89730710,0.44624192,0.16250205,0.05430090,0.00000000
0.65132566,1.38707365,0.00671075,0.14448135,0.21355962,0.88482171,0.44255241,0.15856136,0.05237530,0.00000000
0.65732866,1.36649973,0.00646338,0.14418827,0.20447587,0.87197166,0.43885254,0.15504268,0.05069850,0.00000000
0.66333167,1.34590131,0.00624978,0.14407084,0.19551524,0.85852580,0.43491924,0.15184477,0.04922554,0.00000000
0.66933467,1.32473899,0.00606190,0.14400888,0.18670304,0.84424227,0.43052530,0.14886687,0.04791181,0.00000000
0.67533767,1.30249732,0.00589227,0.14388776,0.17805527,0.82888817,0.42545177,0.14601380,0.04671449,0.00000000
0.68134067,1.27871821,0.00573416,0.14360310,0.16958096,0.81225918,0.41949978,0.14320067,0.04559392,0.00000000
0.68734367,1.25303206,0.00558177,0.14306499,0.16128482,0.79419798,0.41250125,0.14035708,0.04451474,0.00000000
0.69334667,1.22518494,0.00543038,0.14220165,0.15316998,0.77461056,0.40432801,0.13743072,0.04344702,0.00000000
0.69934967,1.19506067,0.00527640,0.14096229,0.14524065,0.75347965,0.39489884,0.13439013,0.04236714,0.00000000
0.70535268,1.16269702,0.00511747,0.13931920,0.13750466,0.73087471,0.38418433,0.13122662,0.04125847,0.00000000
0.71135568,1.12829519,0.00495246,0.13726888,0.12997559,0.70695792,0.37220928,0.12795523,0.04011182,0.00000000
0.71735868,1.09222256,0.00478142,0.13483223,0.12267451,0.68198618,0.35905269,0.12461483,0.03892569,0.00000000
0.72336168,1.05500868,0.00460557,0.13205389,0.11563126,0.65630903,0.34484547,0.12126724,0.03770630,0.00000000
0.72936468,1.01733473,0.00442719,0.12900061,0.10888517,0.63036265,0.32976605,0.11799562,0.03646737,0.00000000
0.73536768,0.98001736,0.00424950,0.12575895,0.10248530,0.60466039,0.31403431,0.11490208,0.03522974,0.00000000
0.74137069,0.94398740,0.00407659,0.12243215,0.09649017,0.57978030,0.29790403,0.11210463,0.03402081,0.00000000
0.74737369,0.91026465,0.00391320,0.11913663,0.09096711,0.55635015,0.28165448,0.10973371,0.03287385,0.00000000
0.75337669,0.87992961,0.00376464,0.11599796,0.08599114,0.53503066,0.26558137,0.10792828,0.03182716,0.00000000
0.75937969,0.85409323,0.00363659,0.11314663,0.08164369,0.51649749,0.24998776,0.10683176,0.03092320,0.00000000
0.76538269,0.83386571,0.00353497,0.11071383,0.07801100,0.50142258,0.23517510,0.10658782,0.03020764,0.00000000
0.77138569,0.82032528,0.00346578,0.10882711,0.07518241,0.49045547,0.22143490,0.10733615,0.02972838,0.00000000
0.77738869,0.81448774,0.00343494,0.10760649,0.07324863,0.48420493,0.20904110,0.10920844,0.02953462,0.00000000
0.78339170,0.81727751,0.00344813,0.10716070,0.07229984,0.48322153,0.19824350,0.11232447,0.02967585,0.00000000
0.78939470,0.82950081,0.00351067,0.10758398,0.07242399,0.48798131,0.18926224,0.11678856,0.03020101,0.00000000
0.79539770,0.85182148,0.00362737,0.10895341,0.07370495,0.49887095,0.18228335,0.12268637,0.03115754,0.00000000
0.80140070,0.88473984,0.00380236,0.11132677,0.07622088,0.51617471,0.17745555,0.13008205,0.03259065,0.00000000
0.80740370,0.92857494,0.00403902,0.11474112,0.08004251,0.54006335,0.17488804,0.13901588,0.03454246,0.00000000
0.81340670,0.98345059,0.00433981,0.11921194,0.08523157,0.57058514,0.17464932,0.14950245,0.03705136,0.00000000
0.81940970,1.04928539,0.00470620,0.12473307,0.09183927,0.60765942,0.17676706,0.16152930,0.04015130,0.00000000
0.82541271,1.12578710,0.00513853,0.13127714,0.09990474,0.65107264,0.18122867,0.17505615,0.04387124,0.00000000
0.83141571,1.21245150,0.00563598,0.13879677,0.10945360,0.70047730,0.18798278,0.19001472,0.04823456,0.00000000
0.83741871,1.30856621,0.00619650,0.14722624,0.12049658,0.75539387,0.19694147,0.20630920,0.05325860,0.00000000
0.84342171,1.41321936,0.00681681,0.15648381,0.13302813,0.81521593,0.20798312,0.22381735,0.05895426,0.00000000
0.84942471,1.52531347,0.00749239,0.16647438,0.14702519,0.87921855,0.22095603,0.24239224,0.06532564,0.00000000
0.85542771,1.64358453,0.00821755,0.17709267,0.16244609,0.94657014,0.23568273,0.26186469,0.07236982,0.00000000
0.86143072,1.76662609,0.00898557,0.18822669,0.17922951,1.01634752,0.25196486,0.28204637,0.08007668,0.00000000
0.86743372,1.89291813,0.00978880,0.19976144,0.19729379,1.08755420,0.26958889,0.30273358,0.08842884,0.00000000
0.87343672,2.02086033,0.01061891,0.21158285,0.21653638,1.15914146,0.28833224,0.32371156,0.09740176,0.00000000
0.87943972,2.14880898,0.01146708,0.22358168,0.23683372,1.23003191,0.30797014,0.34475941,0.10696387,0.00000000
0.88544272,2.27511665,0.01232432,0.23565750,0.25804142,1.29914479,0.32828281,0.36565547,0.11707688,0.00000000
0.89144572,2.39817369,0.01318177,0.24772250,0.27999493,1.36542241,0.34906292,0.38618294,0.12769617,0.00000000
0.89744872,2.51645010,0.01403103,0.25970499,0.30251070,1.42785687,0.37012312,0.40613583,0.13877132,0.00000000
0.90345173,2.62853659,0.01486446,0.27155265,0.32538786,1.48551606,0.39130333,0.42532486,0.15024667,0.00000000
0.90945473,2.73318319,0.01567553,0.28323521,0.34841048,1.53756814,0.41247747,0.44358320,0.16206205,0.00000000
0.91545773,2.82933410,0.01645906,0.29474662,0.37135043,1.58330341,0.43355936,0.46077186,0.17415345,0.00000000
0.92146073,2.91615727,0.01721148,0.30610639,0.39397080,1.62215281,0.45450736,0.47678459,0.18645380,0.00000000
0.92746373,2.99306741,0.01793097,0.31736030,0.41602987,1.65370216,0.47532741,0.49155189,0.19889374,0.00000000
0.93346673,3.05974143,0.01861756,0.32858004,0.43728555,1.67770167,0.49607423,0.50504410,0.21140230,0.00000000
0.93946973,3.11612544,0.01927314,0.33986204,0.45750027,1.69407015,0.51685034,0.51727340,0.22390764,0.00000000
0.94547274,3.16243287,0.01990128,0.35132522,0.47644613,1.70289387,0.53780278,0.52829437,0.23633759,0.00000000
0.95147574,3.19913355,0.02050715,0.36310776,0.49391017,1.70441995,0.55911747,0.53820330,0.24862022,0.00000000
0.95747874,3.22693403,0.02109714,0.37536293,0.50969969,1.69904476,0.58101122,0.54713591,0.26068424,0.00000000
0.96348174,3.24674978,0.02167851,0.38825398,0.52364723,1.68729768,0.60372158,0.55526362,0.27245931,0.00000000
0.96948474,3.25967030,0.02225901,0.40194823,0.53561526,1.66982101,0.62749493,0.56278848,0.28387629,0.00000000
0.97548774,3.26691836,0.02284632,0.41661063,0.54550013,1.64734688,0.65257313,0.56993665,0.29486735,0.00000000
0.98149075,3.26980502,0.02344764,0.43239674,0.55323530,1.62067219,0.67917933,0.57695087,0.30536608,0.00000000
0.98749375,3.26968218,0.02406912,0.44944563,0.55879343,1.59063257,0.70750362,0.58408192,0.31530755,0.00000000
0.99349675,3.26789442,0.02471548,0.46787272,0.56218745,1.55807646,0.73768916,0.59157955,0.32462831,0.00000000
0.99949975,3.26573211,0.02538954,0.48776302,0.56347023,1.52384029,0.76981953,0.59968301,0.33326656,0.00000000
1.00550275,3.26438744,0.02609196,0.50916491,0.56273304,1.48872573,0.80390795,0.60861171,0.34116225,0.00000000
1.01150575,3.26491515,0.02682094,0.53208485,0.56010261,1.45347963,0.83988914,0.61855615,0.34825738,0.00000000
1.01750875,3.26819923,0.02757221,0.55648317,0.55573700,1.41877743,0.87761414,0.62966972,0.35449637,0.00000000
1.02351176,3.27492675,0.02833896,0.58227122,0.54982034,1.38521025,0.91684869,0.64206153,0.35982665,0.00000000
1.02951476,3.28556968,0.02911199,0.60931007,0.54255665,1.35327599,0.95727527,0.65579061,0.36419931,0.00000000
1.03551776,3.30037506,0.02987995,0.63741089,0.53416301,1.32337439,0.99849900,0.67086190,0.36756999,0.00000000
1.04152076,3.31936370,0.03062971,0.66633703,0.52486239,1.29580581,1.04005709,0.68722392,0.36989988,0.00000000
1.04752376,3.34233713,0.03134675,0.69580788,0.51487640,1.27077356,1.08143167,0.70476867,0.37115682,0.00000000
1.05352676,3.36889233,0.03201567,0.72550440,0.50441832,1.24838910,1.12206549,0.72333342,0.37131648,0.00000000
1.05952976,3.39844343,0.03262077,0.75507624,0.49368674,1.22867984,1.16137979,0.74270475,0.37036357,0.00000000
1.06553277,3.43024928,0.03314652,0.78415023,0.48286015,1.21159868,1.19879370,0.76262443,0.36829300,0.00000000
1.07153577,3.46344592,0.03357820,0.81233995,0.47209253,1.19703496,1.23374419,0.78279726,0.36511097,0.00000000
1.07753877,3.49708243,0.03390237,0.83925625,0.46151042,1.18482613,1.26570593,0.80290040,0.36083588,0.00000000
1.08354177,3.53015903,0.03410737,0.86451818,0.45121133,1.17476957,1.29421005,0.82259402,0.35549908,0.00000000
1.08954477,3.56166592,0.03418371,0.88776407,0.44126363,1.16663434,1.31886100,0.84153288,0.34914530,0.00000000
1.09554777,3.59062166,0.03412443,0.90866241,0.43170792,1.16017225,1.33935102,0.85937834,0.34183282,0.00000000
1.10155078,3.61610981,0.03392534,0.92692204,0.42255968,1.15512825,1.35547133,0.87581051,0.33363332,0.00000000
1.10755378,3.63731257,0.03358520,0.94230138,0.41381304,1.15124966,1.36711992,0.89053994,0.32463137,0.00000000
1.11355678,3.65354062,0.03310580,0.95461620,0.40544541,1.14829448,1.37430539,0.90331841,0.31492355,0.00000000
1.11955978,3.66425799,0.03249194,0.96374586,0.39742273,1.14603843,1.37714699,0.91394843,0.30461729,0.00000000
1.12556278,3.66910149,0.03175142,0.96963738,0.38970500,1.14428086,1.37587069,0.92229097,0.29382932,0.00000000
1.13156578,3.66789388,0.03089486,0.97230754,0.38225172,1.14284966,1.37080169,0.92827108,0.28268393,0.00000000
1.13756878,3.66065069,0.02993553,0.97184253,0.37502704,1.14160496,1.36235345,0.93188117,0.27131089,0.00000000
1.14357179,3.64758016,0.02888913,0.96839533,0.36800422,1.14044192,1.35101407,0.93318158,0.25984328,0.00000000
1.14957479,3.62907669,0.02777352,0.96218078,0.36116932,1.13929252,1.33733017,0.93229863,0.24841511,0.00000000
1.15557779,3.60570775,0.02660844,0.95346842,0.35452379,1.13812645,1.32188916,0.92941982,0.23715891,0.00000000
1.16158079,3.57819483,0.02541521,0.94257340,0.34808598,1.13695110,1.30530042,0.92478669,0.22620331,0.00000000
1.16758379,3.54738917,0.02421641,0.92984576,0.34189143,1.13581065,1.28817613,0.91868519,0.21567066,0.00000000
1.17358679,3.51424290,0.02303551,0.91565841,0.33599207,1.13478436,1.27111231,0.91143427,0.20567479,0.00000000
1.17958979,3.47977696,0.02189660,0.90039434,0.33045430,1.13398405,1.25467078,0.90337296,0.19631890,0.00000000
1.18559280,3.44504668,0.02082399,0.88443350,0.32535626,1.13355078,1.23936265,0.89484645,0.18769379,0.00000000
1.19159580,3.41110652,0.01984185,0.86813989,0.32078427,1.13365082,1.22563375,0.88619194,0.17987621,0.00000000
1.19759880,3.37897520,0.01897385,0.85184936,0.31682887,1.13447103,1.21385252,0.87772469,0.17292773,0.00000000
1.20360180,3.34960261,0.01824275,0.83585869,0.31358052,1.13621367,1.20430077,0.86972495,0.16689383,0.00000000
1.20960480,3.32383971,0.01766998,0.82041632,0.31112531,1.13909074,1.19716737,0.86242647,0.16180345,0.00000000
1.21560780,3.30241250,0.01727523,0.80571513,0.30954086,1.14331810,1.19254531,0.85600692,0.15766896,0.00000000
1.22161081,3.28590114,0.01707598,0.79188762,0.30889254,1.14910932,1.19043188,0.85058086,0.15448650,0.00000000
1.22761381,3.27472463,0.01708706,0.77900364,0.30923032,1.15666949,1.19073211,0.84619534,0.15223673,0.00000000
1.23361681,3.26913169,0.01732016,0.76707066,0.31058616,1.16618906,1.19326510,0.84282862,0.15088598,0.00000000
1.23961981,3.26919782,0.01778339,0.75603675,0.31297216,1.17783779,1.19777318,0.84039178,0.15038768,0.00000000
1.24562281,3.27482836,0.01848083,0.74579583,0.31637946,1.19175894,1.20393320,0.83873330,0.15068406,0.00000000
1.25162581,3.28576707,0.01941215,0.73619519,0.32077784,1.20806364,1.21136981,0.83764632,0.15170814,0.00000000
1.25762881,3.30160959,0.02057224,0.72704475,0.32611593,1.22682565,1.21966989,0.83687820,0.15338572,0.00000000
1.26363182,3.32182072,0.02195095,0.71812762,0.33232213,1.24807646,1.22839784,0.83614196,0.15563754,0.00000000
1.26963482,3.34575475,0.02353296,0.70921157,0.33930590,1.27180076,1.23711086,0.83512909,0.15838136,0.00000000
1.27563782,3.37267755,0.02529771,0.70006086,0.34695952,1.29793247,1.24537394,0.83352294,0.16153397,0.00000000
1.28164082,3.40178952,0.02721956,0.69044784,0.35516021,1.32635133,1.25277376,0.83101242,0.16501305,0.00000000
1.28764382,3.43224836,0.02926800,0.68016389,0.36377236,1.35688024,1.25893124,0.82730501,0.16873882,0.00000000
1.29364682,3.46319097,0.03140813,0.66902933,0.37265011,1.38928354,1.26351217,0.82213888,0.17263543,0.00000000
1.29964982,3.49375371,0.03360130,0.65690175,0.38163992,1.42326631,1.26623585,0.81529341,0.17663212,0.00000000
1.30565283,3.52309071,0.03580583,0.64368259,0.39058340,1.45847516,1.26688125,0.80659778,0.18066412,0.00000000
1.31165583,3.55039001,0.03797805,0.62932179,0.39932021,1.49450040,1.26529094,0.79593737,0.18467324,0.00000000
1.31765883,3.57488744,0.04007330,0.61382029,0.40769107,1.53088018,1.26137259,0.78325776,0.18860828,0.00000000
1.32366183,3.59587848,0.04204717,0.59723051,0.41554101,1.56710639,1.25509823,0.76856632,0.19242524,0.00000000
1.32966483,3.61272829,0.04385673,0.57965477,0.42272264,1.60263278,1.24650153,0.75193140,0.19608735,0.00000000
1.33566783,3.62488029,0.04546179,0.56124195,0.42909969,1.63688502,1.23567319,0.73347932,0.19956497,0.00000000
1.34167084,3.63186348,0.04682618,0.54218246,0.43455048,1.66927279,1.22275503,0.71338941,0.20283546,0.00000000
1.34767384,3.63329899,0.04791886,0.52270193,0.43897158,1.69920367,1.20793281,0.69188739,0.20588294,0.00000000
1.35367684,3.62890580,0.04871498,0.50305388,0.44228125,1.72609831,1.19142830,0.66923748,0.20869804,0.00000000
1.35967984,3.61850591,0.04919673,0.48351173,0.44442275,1.74940665,1.17349087,0.64573368,0.21127769,0.00000000
1.36568284,3.60202867,0.04935396,0.46436033,0.44536728,1.76862444,1.15438894,0.62169044,0.21362483,0.00000000
1.37168584,3.57951430,0.04918465,0.44588761,0.44511640,1.78330946,1.13440149,0.59743337,0.21574814,0.00000000
1.37768884,3.55111603,0.04869494,0.42837629,0.44370374,1.79309671,1.11380992,0.57329007,0.21766176,0.00000000
1.38369185,3.51710067,0.04789912,0.41209614,0.44119588,1.79771182,1.09289048,0.54958158,0.21938494,0.00000000
1.38969485,3.47784701,0.04681917,0.39729692,0.43769230,1.79698200,1.07190740,0.52661457,0.22094166,0.00000000
1.39569785,3.43384171,0.04548415,0.38420212,0.43332411,1.79084402,1.05110683,0.50467456,0.22236010,0.00000000
1.40170085,3.38567234,0.04392940,0.37300367,0.42825182,1.77934843,1.03071179,0.48402021,0.22367214,0.00000000
1.40770385,3.33401726,0.04219551,0.36385770,0.42266181,1.76266009,1.01091806,0.46487887,0.22491263,0.00000000
1.41370685,3.27963229,0.04032716,0.35688136,0.41676183,1.74105446,0.99189116,0.44744327,0.22611864,0.00000000
1.41970985,3.22333438,0.03837196,0.35215076,0.41077551,1.71490990,0.97376440,0.43186947,0.22732860,0.00000000
1.42571286,3.16598234,0.03637913,0.34969991,0.40493603,1.68469626,0.95663796,0.41827586,0.22858139,0.00000000
1.43171586,3.10845544,0.03439835,0.34952079,0.39947931,1.65095997,0.94057904,0.40674322,0.22991536,0.00000000
1.43771886,3.05163029,0.03247848,0.35156436,0.39463677,1.61430649,0.92562289,0.39731566,0.23136736,0.00000000
1.44372186,2.99635701,0.03066656,0.35574244,0.39062815,1.57538067,0.91177475,0.39000232,0.23297183,0.00000000
1.44972486,2.94343550,0.02900679,0.36193050,0.38765449,1.53484600,0.89901250,0.38477968,0.23475994,0.00000000
1.45572786,2.89359281,0.02753973,0.36997105,0.38589162,1.49336358,0.88728988,0.38159430,0.23675884,0.00000000
1.46173087,2.84746264,0.02630160,0.37967783,0.38548451,1.45157175,0.87654016,0.38036592,0.23899109,0.00000000
1.46773387,2.80556779,0.02532379,0.39084034,0.38654245,1.41006723,0.86668001,0.38099067,0.24147421,0.00000000
1.47373687,2.76830627,0.02463248,0.40322885,0.38913545,1.36938856,0.85761348,0.38334443,0.24422046,0.00000000
1.47973987,2.73594184,0.02424842,0.41659968,0.39329195,1.33000252,0.84923578,0.38728610,0.24723683,0.00000000
1.48574287,2.70859928,0.02418684,0.43070062,0.39899776,1.29229396,0.84143689,0.39266073,0.25052521,0.00000000
1.49174587,2.68626455,0.02445749,0.44527629,0.40619639,1.25655936,0.83410463,0.39930254,0.25408270,0.00000000
1.49774887,2.66878980,0.02506480,0.46007350,0.41479064,1.22300429,0.82712734,0.40703769,0.25790216,0.00000000
1.50375188,2.65590301,0.02600802,0.47484627,0.42464541,1.19174458,0.82039588,0.41568685,0.26197280,0.00000000
1.50975488,2.64722158,0.02728158,0.48936052,0.43559151,1.16281102,0.81380514,0.42506751,0.26628095,0.00000000
1.51575788,2.64226935,0.02887541,0.50339836,0.44743036,1.13615712,0.80725485,0.43499609,0.27081075,0.00000000
1.52176088,2.64049608,0.03077529,0.51676171,0.45993947,1.11166928,0.80065004,0.44528995,0.27554491,0.00000000
1.52776388,2.64129845,0.03296329,0.52927534,0.47287821,1.08917888,0.79390096,0.45576914,0.28046538,0.00000000
1.53376688,2.64404165,0.03541817,0.54078924,0.48599408,1.06847533,0.78692282,0.46625805,0.28555387,0.00000000
