energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.30115058,2.01233319,1.25974328,0.73913257,0.31786177,0.00186465,0.01163473,1.27253866
-4.29514757,1.98339403,1.24598447,0.71744857,0.31990008,0.00180986,0.01148063,1.24963160
-4.28914457,1.95442741,1.23325542,0.69619947,0.32174116,0.00175547,0.01130737,1.22682938
-4.28314157,1.92540914,1.22135230,0.67541136,0.32339406,0.00170176,0.01111218,1.20410867
-4.27713857,1.89641926,1.21013310,0.65515057,0.32489121,0.00164908,0.01089342,1.18149689
-4.27113557,1.86763047,1.19951511,0.63551915,0.32628651,0.00159788,0.01065057,1.15906435
-4.26513257,1.83929262,1.18946957,0.61664885,0.32765236,0.00154866,0.01038419,1.13691486
-4.25912956,1.81171385,1.18001401,0.59869375,0.32907553,0.00150195,0.01009579,1.11517527
-4.25312656,1.78523913,1.17120230,0.58182171,0.33065208,0.00145830,0.00978775,1.09398448
-4.24712356,1.76022702,1.16311297,0.56620495,0.33248155,0.00141824,0.00946314,1.07348235
-4.24112056,1.73702579,1.15583626,0.55201019,0.33466056,0.00138225,0.00912560,1.05379911
-4.23511756,1.71594984,1.14946057,0.53938855,0.33727630,0.00135073,0.00877909,1.03504567
-4.22911456,1.69725764,1.14405892,0.52846595,0.34040007,0.00132400,0.00842780,1.01730538
-4.22311156,1.68113218,1.13967613,0.51933415,0.34408121,0.00130225,0.00807589,1.00062750
-4.21710855,1.66766488,1.13631758,0.51204309,0.34834196,0.00128556,0.00772738,0.98502279
-4.21110555,1.65684384,1.13393993,0.50659479,0.35317328,0.00127382,0.00738594,0.97046122
-4.20510255,1.64854705,1.13244467,0.50293928,0.35853209,0.00126683,0.00705482,0.95687199
-4.19909955,1.64254099,1.13167473,0.50097270,0.36434011,0.00126419,0.00673670,0.94414583
-4.19309655,1.63848461,1.13141459,0.50053786,0.37048439,0.00126539,0.00643363,0.93213923
-4.18709355,1.63593888,1.13139388,0.50142718,0.37681965,0.00126978,0.00614700,0.92068050
-4.18109055,1.63438121,1.13129443,0.50338806,0.38317235,0.00127661,0.00587752,0.90957724
-4.17508754,1.63322427,1.13076054,0.50613043,0.38934638,0.00128504,0.00562527,0.89862476
-4.16908454,1.63183832,1.12941188,0.50933621,0.39513021,0.00129419,0.00538972,0.88761501
-4.16308154,1.62957598,1.12685849,0.51267025,0.40030506,0.00130313,0.00516984,0.87634553
-4.15707854,1.62579832,1.12271705,0.51579232,0.40465399,0.00131098,0.00496420,0.86462799
-4.15107554,1.61990107,1.11662765,0.51836958,0.40797124,0.00131686,0.00477106,0.85229584
-4.14507254,1.61133963,1.10827014,0.52008896,0.41007154,0.00131998,0.00458851,0.83921072
-4.13906953,1.59965194,1.09737926,0.52066894,0.41079904,0.00131967,0.00441459,0.82526736
-4.13306653,1.58447806,1.08375772,0.51987021,0.41003523,0.00131535,0.00424738,0.81039679
-4.12706353,1.56557570,1.06728672,0.51750471,0.40770576,0.00130664,0.00408515,0.79456783
-4.12106053,1.54283114,1.04793330,0.51344267,0.40378566,0.00129327,0.00392644,0.77778675
-4.11505753,1.51626517,1.02575420,0.50761753,0.39830285,0.00127518,0.00377009,0.76009536
-4.10905453,1.48603406,1.00089632,0.50002831,0.39133979,0.00125247,0.00361536,0.74156776
-4.10305153,1.45242559,0.97359366,0.49073973,0.38303319,0.00122541,0.00346192,0.72230591
-4.09704852,1.41585063,0.94416107,0.47987986,0.37357183,0.00119444,0.00330985,0.70243447
-4.09104552,1.37683080,0.91298529,0.46763566,0.36319261,0.00116015,0.00315968,0.68209521
-4.08504252,1.33598297,0.88051372,0.45424655,0.35217505,0.00112327,0.00301231,0.66144142
-4.07903952,1.29400127,0.84724158,0.43999653,0.34083428,0.00108460,0.00286901,0.64063254
-4.07303652,1.25163744,0.81369807,0.42520489,0.32951305,0.00104507,0.00273134,0.61982938
-4.06703352,1.20968032,0.78043205,0.41021627,0.31857281,0.00100563,0.00260108,0.59919008
-4.06103052,1.16893518,0.74799803,0.39539009,0.30838413,0.00096728,0.00248020,0.57886704
-4.05502751,1.13020331,0.71694257,0.38108996,0.29931692,0.00093101,0.00237072,0.55900470
-4.04902451,1.09426255,0.68779189,0.36767324,0.29173046,0.00089778,0.00227470,0.53973834
-4.04302151,1.06184887,0.66104054,0.35548103,0.28596350,0.00086849,0.00219413,0.52119364
-4.03701851,1.03363944,0.63714157,0.34482886,0.28232481,0.00084399,0.00213087,0.50348685
-4.03101551,1.01023700,0.61649808,0.33599814,0.28108406,0.00082499,0.00208658,0.48672552
-4.02501251,0.99215597,0.59945628,0.32922865,0.28246343,0.00081210,0.00206267,0.47100924
-4.01900950,0.97980996,0.58629973,0.32471195,0.28663002,0.00080580,0.00206024,0.45643053
-4.01300650,0.97350101,0.57724499,0.32258602,0.29368919,0.00080640,0.00208005,0.44307538
-4.00700350,0.97341048,0.57243835,0.32293103,0.30367908,0.00081404,0.00212244,0.43102346
-4.00100050,0.97959184,0.57195355,0.32576630,0.31656647,0.00082872,0.00218737,0.42034777
-3.99499750,0.99196551,0.57579070,0.33104869,0.33224413,0.00085023,0.00227434,0.41111380
-3.98899450,1.01031609,0.58387605,0.33867234,0.35052989,0.00087821,0.00238240,0.40337808
-3.98299150,1.03429234,0.59606304,0.34846977,0.37116768,0.00091212,0.00251018,0.39718639
-3.97698849,1.06341026,0.61213432,0.36021472,0.39383054,0.00095124,0.00265586,0.39257159
-3.97098549,1.09705950,0.63180524,0.37362639,0.41812590,0.00099473,0.00281721,0.38955135
-3.96498249,1.13451358,0.65472857,0.38837540,0.44360301,0.00104159,0.00299164,0.38812597
-3.95897949,1.17494389,0.68050071,0.40409128,0.46976263,0.00109073,0.00317625,0.38827647
-3.95297649,1.21743756,0.70866944,0.42037149,0.49606876,0.00114096,0.00336785,0.38996319
-3.94697349,1.26101889,0.73874301,0.43679173,0.52196225,0.00119104,0.00356309,0.39312500
-3.94097049,1.30467411,0.77020063,0.45291740,0.54687587,0.00123970,0.00375850,0.39767927
-3.93496748,1.34737861,0.80250404,0.46831585,0.57025045,0.00128571,0.00395059,0.40352268
-3.92896448,1.38812600,0.83510998,0.48256907,0.59155154,0.00132786,0.00413596,0.41053289
-3.92296148,1.42595783,0.86748309,0.49528635,0.61028600,0.00136503,0.00431138,0.41857096
-3.91695848,1.45999305,0.89910895,0.50611652,0.62601784,0.00139622,0.00447386,0.42748447
-3.91095548,1.48945579,0.92950669,0.51475932,0.63838271,0.00142060,0.00462079,0.43711121
-3.90495248,1.51370052,0.95824085,0.52097529,0.64710037,0.00143749,0.00475001,0.44728322
-3.89894947,1.53223335,0.98493196,0.52459392,0.65198463,0.00144642,0.00485984,0.45783103
-3.89294647,1.54472860,1.00926545,0.52551975,0.65295030,0.00144716,0.00494920,0.46858788
-3.88694347,1.55103986,1.03099864,0.52373589,0.65001684,0.00143968,0.00501761,0.47939376
-3.88094047,1.55120515,1.04996555,0.51930519,0.64330843,0.00142418,0.00506522,0.49009901
-3.87493747,1.54544582,1.06607926,0.51236869,0.63305065,0.00140110,0.00509283,0.50056749
-3.86893447,1.53415942,1.07933200,0.50314159,0.61956374,0.00137109,0.00510188,0.51067904
-3.86293147,1.51790675,1.08979282,0.49190691,0.60325276,0.00133499,0.00509442,0.52033131
-3.85692846,1.49739378,1.09760312,0.47900703,0.58459516,0.00129380,0.00507302,0.52944077
-3.85092546,1.47344916,1.10297012,0.46483357,0.56412625,0.00124869,0.00504077,0.53794309
-3.84492246,1.44699829,1.10615869,0.44981597,0.54242304,0.00120090,0.00500116,0.54579271
-3.83891946,1.41903502,1.10748178,0.43440918,0.52008732,0.00115178,0.00495801,0.55296184
-3.83291646,1.39059193,1.10728969,0.41908100,0.49772848,0.00110270,0.00491534,0.55943887
-3.82691346,1.36271031,1.10595873,0.40429935,0.47594658,0.00105504,0.00487729,0.56522635
-3.82091046,1.33641084,1.10387947,0.39052009,0.45531646,0.00101016,0.00484800,0.57033858
-3.81490745,1.31266573,1.10144490,0.37817549,0.43637317,0.00096933,0.00483149,0.57479907
-3.80890445,1.29237316,1.09903886,0.36766379,0.41959908,0.00093375,0.00483154,0.57863776
-3.80290145,1.27633454,1.09702500,0.35934009,0.40541313,0.00090450,0.00485159,0.58188839
-3.79689845,1.26523508,1.09573654,0.35350858,0.39416219,0.00088252,0.00489463,0.58458590
-3.79089545,1.25962803,1.09546697,0.35041640,0.38611472,0.00086859,0.00496307,0.58676409
-3.78489245,1.25992268,1.09646213,0.35024902,0.38145670,0.00086331,0.00505872,0.58845357
-3.77888944,1.26637643,1.09891355,0.35312729,0.38028987,0.00086712,0.00518265,0.58968013
-3.77288644,1.27909073,1.10295353,0.35910603,0.38263208,0.00088025,0.00533518,0.59046353
-3.76688344,1.29801113,1.10865186,0.36817417,0.38841960,0.00090277,0.00551582,0.59081674
-3.76088044,1.32293112,1.11601456,0.38025646,0.39751146,0.00093453,0.00572327,0.59074582
-3.75487744,1.35349987,1.12498449,0.39521648,0.40969533,0.00097523,0.00595542,0.59025016
-3.74887444,1.38923355,1.13544401,0.41286112,0.42469513,0.00102438,0.00620942,0.58932334
-3.74287144,1.42953013,1.14721978,0.43294628,0.44217992,0.00108136,0.00648173,0.58795448
-3.73686843,1.47368740,1.16008945,0.45518366,0.46177407,0.00114537,0.00676819,0.58612994
-3.73086543,1.52092375,1.17379025,0.47924875,0.48306848,0.00121554,0.00706418,0.58383550
-3.72486243,1.57040152,1.18802925,0.50478953,0.50563253,0.00129086,0.00736477,0.58105879
-3.71885943,1.62125212,1.20249506,0.53143598,0.52902670,0.00137027,0.00766485,0.57779193
-3.71285643,1.67260260,1.21687051,0.55881009,0.55281543,0.00145265,0.00795930,0.57403430
-3.70685343,1.72360265,1.23084598,0.58653605,0.57657995,0.00153686,0.00824323,0.56979530
-3.70085043,1.77345149,1.24413294,0.61425050,0.59993077,0.00162179,0.00851211,0.56509694
-3.69484742,1.82142369,1.25647702,0.64161242,0.62251944,0.00170634,0.00876198,0.55997625
-3.68884442,1.86689292,1.26767028,0.66831244,0.64404910,0.00178949,0.00898957,0.55448727
-3.68284142,1.90935289,1.27756197,0.69408114,0.66428359,0.00187030,0.00919250,0.54870253
-3.67683842,1.94843459,1.28606733,0.71869622,0.68305467,0.00194795,0.00936930,0.54271395
-3.67083542,1.98391899,1.29317408,0.74198813,0.70026696,0.00202174,0.00951954,0.53663303
-3.66483242,2.01574465,1.29894602,0.76384386,0.71590052,0.00209113,0.00964381,0.53059028
-3.65882941,2.04400975,1.30352368,0.78420899,0.73001064,0.00215573,0.00974374,0.52473378
-3.65282641,2.06896832,1.30712176,0.80308759,0.74272499,0.00221531,0.00982189,0.51922691
-3.64682341,2.09102054,1.31002336,0.82054006,0.75423803,0.00226982,0.00988166,0.51424527
-3.64082041,2.11069745,1.31257117,0.83667894,0.76480278,0.00231934,0.00992713,0.50997276
-3.63481741,2.12864047,1.31515582,0.85166285,0.77472030,0.00236412,0.00996290,0.50659699
-3.62881441,2.14557634,1.31820188,0.86568864,0.78432717,0.00240455,0.00999383,0.50430410
-3.62281141,2.16228845,1.32215182,0.87898214,0.79398143,0.00244110,0.01002489,0.50327311
-3.61680840,2.17958558,1.32744882,0.89178782,0.80404752,0.00247437,0.01006087,0.50367005
-3.61080540,2.19826925,1.33451874,0.90435762,0.81488081,0.00250498,0.01010619,0.50564197
-3.60480240,2.21910077,1.34375226,0.91693965,0.82681219,0.00253362,0.01016469,0.50931120
-3.59879940,2.24276956,1.35548761,0.92976692,0.84013358,0.00256097,0.01023944,0.51476987
-3.59279640,2.26986364,1.36999481,0.94304669,0.85508469,0.00258766,0.01033264,0.52207506
-3.58679340,2.30084361,1.38746180,0.95695086,0.87184164,0.00261431,0.01044547,0.53124472
-3.58079040,2.33602117,1.40798320,0.97160777,0.89050798,0.00264143,0.01057807,0.54225455
-3.57478739,2.37554280,1.43155198,0.98709574,0.91110819,0.00266941,0.01072954,0.55503594
-3.56878439,2.41937931,1.45805445,1.00343860,0.93358425,0.00269857,0.01089795,0.56947516
-3.56278139,2.46732169,1.48726871,1.02060336,0.95779505,0.00272904,0.01108048,0.58541369
-3.55677839,2.51898321,1.51886673,1.03850020,0.98351882,0.00276083,0.01127352,0.60265003
-3.55077539,2.57380765,1.55241982,1.05698463,1.01045846,0.00279382,0.01147284,0.62094256
-3.54477239,2.63108336,1.58740749,1.07586174,1.03824936,0.00282771,0.01167375,0.64001371
-3.53876938,2.68996245,1.62322932,1.09489235,1.06646960,0.00286210,0.01187136,0.65955522
-3.53276638,2.74948430,1.65921946,1.11380076,1.09465192,0.00289645,0.01206072,0.67923428
-3.52676338,2.80860259,1.69466332,1.13228369,1.12229711,0.00293014,0.01223703,0.69870054
-3.52076038,2.86621463,1.72881590,1.15002004,1.14888830,0.00296247,0.01239584,0.71759367
-3.51475738,2.92119212,1.76092121,1.16668110,1.17390555,0.00299266,0.01253319,0.73555138
-3.50875438,2.97241213,1.79023220,1.18194065,1.19684046,0.00301994,0.01264569,0.75221759
-3.50275138,3.01878739,1.81603059,1.19548471,1.21721001,0.00304352,0.01273068,0.76725068
-3.49674837,3.05929492,1.83764596,1.20702049,1.23456959,0.00306266,0.01278622,0.78033145
-3.49074537,3.09300224,1.85447368,1.21628426,1.24852456,0.00307665,0.01281111,0.79117076
-3.48474237,3.11909044,1.86599094,1.22304799,1.25874019,0.00308487,0.01280488,0.79951652
-3.47873937,3.13687368,1.87177063,1.22712461,1.26494978,0.00308679,0.01276774,0.80515993
-3.47273637,3.14581473,1.87149251,1.22837172,1.26696079,0.00308200,0.01270046,0.80794085
-3.46673337,3.14553632,1.86495137,1.22669401,1.26465884,0.00307020,0.01260433,0.80775198
-3.46073037,3.13582832,1.85206199,1.22204421,1.25800971,0.00305124,0.01248102,0.80454194
-3.45472736,3.11665060,1.83286068,1.21442288,1.24705922,0.00302509,0.01233247,0.79831697
-3.44872436,3.08813193,1.80750337,1.20387714,1.23193120,0.00299187,0.01216081,0.78914130
-3.44272136,3.05056493,1.77626030,1.19049847,1.21282361,0.00295182,0.01196824,0.77713602
-3.43671836,3.00439746,1.73950753,1.17441977,1.19000298,0.00290532,0.01175698,0.76247658
-3.43071536,2.95022073,1.69771553,1.15581196,1.16379733,0.00285287,0.01152918,0.74538882
-3.42471236,2.88875440,1.65143513,1.13487999,1.13458781,0.00279506,0.01128691,0.72614368
-3.41870935,2.82082921,1.60128154,1.11185862,1.10279925,0.00273257,0.01103214,0.70505069
-3.41270635,2.74736737,1.54791672,1.08700790,1.06888988,0.00266618,0.01076668,0.68245036
-3.40670335,2.66936131,1.49203100,1.06060848,1.03334041,0.00259669,0.01049230,0.65870573
-3.40070035,2.58785121,1.43432443,1.03295671,0.99664290,0.00252497,0.01021065,0.63419330
-3.39469735,2.50390179,1.37548850,1.00435966,0.95928945,0.00245188,0.00992335,0.60929354
-3.38869435,2.41857904,1.31618908,0.97513004,0.92176119,0.00237830,0.00963203,0.58438140
-3.38269135,2.33292725,1.25705096,0.94558110,0.88451786,0.00230507,0.00933832,0.55981699
-3.37668834,2.24794718,1.19864459,0.91602153,0.84798807,0.00223298,0.00904393,0.53593673
-3.37068534,2.16457578,1.14147543,0.88675049,0.81256069,0.00216279,0.00875065,0.51304538
-3.36468234,2.08366808,1.08597626,0.85805288,0.77857759,0.00209516,0.00846039,0.49140901
-3.35867934,2.00598173,1.03250241,0.83019492,0.74632777,0.00203064,0.00817516,0.47124929
-3.35267634,1.93216469,0.98133015,0.80342021,0.71604328,0.00196970,0.00789706,0.45273913
-3.34667334,1.86274636,0.93265794,0.77794641,0.68789684,0.00191268,0.00762834,0.43599988
-3.34067034,1.79813236,0.88661039,0.75396252,0.66200126,0.00185981,0.00737129,0.42110013
-3.33466733,1.73860309,0.84324450,0.73162708,0.63841071,0.00181119,0.00712830,0.40805611
-3.32866433,1.68431598,0.80255772,0.71106709,0.61712368,0.00176678,0.00690180,0.39683355
-3.32266133,1.63531124,0.76449740,0.69237784,0.59808751,0.00172646,0.00669421,0.38735113
-3.31665833,1.59152075,0.72897100,0.67562352,0.58120423,0.00168996,0.00650797,0.37948504
-3.31065533,1.55277964,0.69585657,0.66083856,0.56633762,0.00165695,0.00634546,0.37307484
-3.30465233,1.51884001,0.66501302,0.64802962,0.55332094,0.00162700,0.00620900,0.36792998
-3.29864932,1.48938609,0.63628961,0.63717799,0.54196535,0.00159962,0.00610083,0.36383718
-3.29264632,1.46405026,0.60953450,0.62824241,0.53206832,0.00157427,0.00602303,0.36056802
-3.28664332,1.44242918,0.58460183,0.62116189,0.52342203,0.00155041,0.00597758,0.35788674
-3.28064032,1.42409938,0.56135737,0.61585861,0.51582129,0.00152748,0.00596625,0.35555788
-3.27463732,1.40863189,0.53968248,0.61224064,0.50907071,0.00150492,0.00599061,0.35335352
-3.26863432,1.39560519,0.51947653,0.61020443,0.50299105,0.00148224,0.00605198,0.35105995
-3.26263132,1.38461638,0.50065777,0.60963695,0.49742433,0.00145898,0.00615140,0.34848355
-3.25662831,1.37529023,0.48316291,0.61041759,0.49223782,0.00143474,0.00628960,0.34545566
-3.25062531,1.36728606,0.46694557,0.61241975,0.48732676,0.00140922,0.00646695,0.34183640
-3.24462231,1.36030253,0.45197396,0.61551230,0.48261579,0.00138216,0.00668341,0.33751741
-3.23861931,1.35408060,0.43822794,0.61956101,0.47805927,0.00135343,0.00693853,0.33242329
-3.23261631,1.34840479,0.42569588,0.62443002,0.47364050,0.00132297,0.00723143,0.32651201
-3.22661331,1.34310325,0.41437154,0.62998365,0.46937006,0.00129080,0.00756076,0.31977410
-3.22061031,1.33804700,0.40425116,0.63608853,0.46528348,0.00125705,0.00792471,0.31223096
-3.21460730,1.33314867,0.39533105,0.64261619,0.46143832,0.00122189,0.00832105,0.30393223
-3.20860430,1.32836111,0.38760576,0.64944623,0.45791107,0.00118559,0.00874713,0.29495247
-3.20260130,1.32367618,0.38106692,0.65646996,0.45479382,0.00114847,0.00919999,0.28538735
-3.19659830,1.31912379,0.37570275,0.66359438,0.45219102,0.00111091,0.00967638,0.27534942
-3.19059530,1.31477139,0.37149830,0.67074650,0.45021637,0.00107331,0.01017292,0.26496381
-3.18459230,1.31072368,0.36843616,0.67787758,0.44898995,0.00103613,0.01068611,0.25436384
-3.17858929,1.30712244,0.36649772,0.68496714,0.44863561,0.00099985,0.01121257,0.24368685
-3.17258629,1.30414624,0.36566458,0.69202631,0.44927854,0.00096494,0.01174906,0.23307023
-3.16658329,1.30200948,0.36592008,0.69910036,0.45104315,0.00093190,0.01229266,0.22264787
-3.16058029,1.30096075,0.36725071,0.70626990,0.45405091,0.00090122,0.01284084,0.21254704
-3.15457729,1.30127969,0.36964714,0.71365063,0.45841831,0.00087337,0.01339160,0.20288569
-3.14857429,1.30327245,0.37310484,0.72139144,0.46425465,0.00084882,0.01394347,0.19377028
-3.14257129,1.30726536,0.37762396,0.72967075,0.47165972,0.00082797,0.01449564,0.18529405
-3.13656828,1.31359669,0.38320867,0.73869109,0.48072126,0.00081124,0.01504789,0.17753574
-3.13056528,1.32260685,0.38986559,0.74867221,0.49151212,0.00079896,0.01560058,0.17055873
-3.12456228,1.33462701,0.39760172,0.75984282,0.50408729,0.00079143,0.01615459,0.16441056
-3.11855928,1.34996680,0.40642164,0.77243156,0.51848087,0.00078887,0.01671123,0.15912281
-3.11255628,1.36890173,0.41632445,0.78665744,0.53470297,0.00079145,0.01727207,0.15471125
-3.10655328,1.39166076,0.42730038,0.80272062,0.55273699,0.00079925,0.01783881,0.15117635
-3.10055028,1.41841526,0.43932762,0.82079379,0.57253734,0.00081227,0.01841309,0.14850411
-3.09454727,1.44926977,0.45236938,0.84101494,0.59402783,0.00083044,0.01899634,0.14666706
-3.08854427,1.48425557,0.46637167,0.86348195,0.61710112,0.00085359,0.01958958,0.14562570
-3.08254127,1.52332764,0.48126197,0.88824936,0.64161926,0.00088147,0.02019329,0.14533015
-3.07653827,1.56636540,0.49694903,0.91532769,0.66741571,0.00091376,0.02080726,0.14572206
-3.07053527,1.61317771,0.51332402,0.94468544,0.69429867,0.00095006,0.02143055,0.14673688
-3.06453227,1.66351180,0.53026303,0.97625352,0.72205603,0.00098991,0.02206138,0.14830626
-3.05852926,1.71706616,0.54763109,1.00993218,0.75046158,0.00103283,0.02269722,0.15036072
-3.05252626,1.77350657,0.56528742,1.04559974,0.77928257,0.00107828,0.02333479,0.15283236
-3.04652326,1.83248466,0.58309195,1.08312270,0.80828802,0.00112573,0.02397018,0.15565766
-3.04052026,1.89365771,0.60091261,1.12236654,0.83725780,0.00117467,0.02459906,0.15878018
-3.03451726,1.95670878,0.61863329,1.16320634,0.86599161,0.00122461,0.02521679,0.16215307
-3.02851426,2.02136563,0.63616177,1.20553661,0.89431777,0.00127512,0.02581871,0.16574130
-3.02251126,2.08741732,0.65343736,1.24927935,0.92210097,0.00132584,0.02640037,0.16952341
-3.01650825,2.15472714,0.67043775,1.29438984,0.94924873,0.00137649,0.02695773,0.17349280
-3.01050525,2.22324103,0.68718447,1.34085952,0.97571604,0.00142690,0.02748743,0.17765836
-3.00450225,2.29299048,0.70374669,1.38871554,1.00150771,0.00147700,0.02798696,0.18204443
-2.99849925,2.36408962,0.72024286,1.43801701,1.02667835,0.00152682,0.02845484,0.18669000
-2.99249625,2.43672620,0.73684005,1.48884774,1.05132965,0.00157649,0.02889071,0.19164724
-2.98649325,2.51114686,0.75375074,1.54130596,1.07560512,0.00162623,0.02929542,0.19697926
-2.98049025,2.58763710,0.77122709,1.59549144,1.09968231,0.00167634,0.02967096,0.20275731
-2.97448724,2.66649707,0.78955275,1.65149076,1.12376287,0.00172716,0.03002044,0.20905744
-2.96848424,2.74801427,0.80903253,1.70936151,1.14806083,0.00177908,0.03034793,0.21595673
-2.96248124,2.83243471,0.82998028,1.76911642,1.17278965,0.00183247,0.03065827,0.22352933
-2.95647824,2.91993396,0.85270546,1.83070836,1.19814858,0.00188769,0.03095682,0.23184242
-2.95047524,3.01058999,0.87749898,1.89401725,1.22430912,0.00194503,0.03124921,0.24095226
-2.94447224,3.10435901,0.90461906,1.95883971,1.25140206,0.00200472,0.03154099,0.25090054
-2.93846923,3.20105606,0.93427771,2.02488210,1.27950586,0.00206685,0.03183738,0.26171120
-2.93246623,3.30034138,0.96662846,2.09175772,1.30863699,0.00213142,0.03214290,0.27338778
-2.92646323,3.40171342,1.00175621,2.15898832,1.33874258,0.00219826,0.03246111,0.28591154
-2.92046023,3.50450916,1.03966944,2.22600998,1.36969586,0.00226708,0.03279436,0.29924033
-2.91445723,3.60791180,1.08029556,2.29218341,1.40129470,0.00233740,0.03314356,0.31330825
-2.90845423,3.71096562,1.12347937,2.35680807,1.43326319,0.00240863,0.03350801,0.32802628
-2.90245123,3.81259742,1.16898514,2.41913954,1.46525638,0.00248004,0.03388534,0.34328360
-2.89644822,3.91164364,1.21650191,2.47840949,1.49686794,0.00255076,0.03427144,0.35894973
-2.89044522,4.00688192,1.26565208,2.53384718,1.52764045,0.00261985,0.03466052,0.37487735
-2.88444222,4.09706578,1.31600275,2.58470167,1.55707792,0.00268631,0.03504523,0.39090567
-2.87843922,4.18096091,1.36707928,2.63026370,1.58466009,0.00274908,0.03541679,0.40686421
-2.87243622,4.25738142,1.41838048,2.66988630,1.60985788,0.00280713,0.03576528,0.42257692
-2.86643322,4.32522477,1.46939454,2.70300342,1.63214948,0.00285944,0.03607990,0.43786643
-2.86043022,4.38350380,1.51961499,2.72914574,1.65103647,0.00290505,0.03634928,0.45255829
-2.85442721,4.43137483,1.56855578,2.74795324,1.66605936,0.00294312,0.03656189,0.46648514
-2.84842421,4.46816087,1.61576479,2.75918420,1.67681212,0.00297289,0.03670638,0.47949059
-2.84242121,4.49336910,1.66083503,2.76272040,1.68295508,0.00299377,0.03677197,0.49143282
-2.83641821,4.50670252,1.70341304,2.75856867,1.68422593,0.00300531,0.03674882,0.50218769
-2.83041521,4.50806539,1.74320407,2.74685891,1.68044840,0.00300724,0.03662840,0.51165140
-2.82441221,4.49756276,1.77997395,2.72783895,1.67153851,0.00299945,0.03640375,0.51974262
-2.81840920,4.47549447,1.81354766,2.70186672,1.65750806,0.00298201,0.03606980,0.52640404
-2.81240620,4.44234414,1.84380487,2.66940019,1.63846548,0.00295516,0.03562355,0.53160335
-2.80640320,4.39876403,1.87067296,2.63098559,1.61461408,0.00291930,0.03506421,0.53533368
-2.80040020,4.34555644,1.89411808,2.58724465,1.58624760,0.00287498,0.03439325,0.53761348
-2.79439720,4.28365265,1.91413507,2.53886102,1.55374359,0.00282287,0.03361447,0.53848592
-2.78839420,4.21409026,1.93073702,2.48656664,1.51755453,0.00276378,0.03273384,0.53801777
-2.78239120,4.13798968,1.94394538,2.43112818,1.47819726,0.00269859,0.03175944,0.53629790
-2.77638819,4.05653068,1.95378135,2.37333401,1.43624089,0.00262826,0.03070124,0.53343543
-2.77038519,3.97092936,1.96025925,2.31398166,1.39229365,0.00255380,0.02957085,0.52955751
-2.76438219,3.88241634,1.96338247,2.25386608,1.34698903,0.00247626,0.02838125,0.52480694
-2.75837919,3.79221631,1.96314225,2.19376862,1.30097159,0.00239669,0.02714647,0.51933950
-2.75237619,3.70152919,1.95951945,2.13444662,1.25488288,0.00231613,0.02588127,0.51332122
-2.74637319,3.61151310,1.95248919,2.07662371,1.20934769,0.00223558,0.02460083,0.50692557
-2.74037019,3.52326901,1.94202804,2.02098058,1.16496114,0.00215601,0.02332040,0.50033063
-2.73436718,3.43782708,1.92812318,1.96814619,1.12227679,0.00207833,0.02205498,0.49371629
-2.72836418,3.35613450,1.91078282,1.91868942,1.08179605,0.00200336,0.02081910,0.48726157
-2.72236118,3.27904476,1.89004713,1.87311105,1.04395916,0.00193184,0.01962653,0.48114209
-2.71635818,3.20730823,1.86599882,1.83183621,1.00913787,0.00186441,0.01849007,0.47552772
-2.71035518,3.14156395,1.83877249,1.79520740,0.97762994,0.00180161,0.01742141,0.47058049
-2.70435218,3.08233265,1.80856205,1.76347821,0.94965550,0.00174386,0.01643098,0.46645270
-2.69834917,3.03001109,1.77562553,1.73680807,0.92535547,0.00169149,0.01552784,0.46328540
-2.69234617,2.98486784,1.74028687,1.71525816,0.90479177,0.00164467,0.01471968,0.46120709
-2.68634317,2.94704069,1.70293451,1.69878897,0.88794943,0.00160351,0.01401275,0.46033275
-2.68034017,2.91653591,1.66401655,1.68725965,0.87474045,0.00156796,0.01341187,0.46076314
-2.67433717,2.89322967,1.62403287,1.68042949,0.86500920,0.00153790,0.01292046,0.46258431
-2.66833417,2.87687169,1.58352449,1.67796171,0.85853928,0.00151310,0.01254060,0.46586736
-2.66233117,2.86709143,1.54306057,1.67942977,0.85506145,0.00149325,0.01227302,0.47066825
-2.65632816,2.86340682,1.50322392,1.68432607,0.85426254,0.00147793,0.01211723,0.47702769
-2.65032516,2.86523542,1.46459549,1.69207315,0.85579496,0.00146670,0.01207154,0.48497109
-2.64432216,2.87190792,1.42773861,1.70203702,0.85928646,0.00145904,0.01213311,0.49450825
-2.63831916,2.88268370,1.39318370,1.71354237,0.86435004,0.00145441,0.01229805,0.50563303
-2.63231616,2.89676789,1.36141394,1.72588924,0.87059346,0.00145222,0.01256141,0.51832271
-2.62631316,2.91332958,1.33285251,1.73837053,0.87762828,0.00145190,0.01291729,0.53253710
-2.62031016,2.93152043,1.30785157,1.75028997,0.88507806,0.00145287,0.01335886,0.54821744
-2.61430715,2.95049324,1.28668357,1.76097967,0.89258557,0.00145457,0.01387840,0.56528502
-2.60830415,2.96941976,1.26953462,1.76981690,0.89981889,0.00145647,0.01446737,0.58363973
-2.60230115,2.98750721,1.25650030,1.77623942,0.90647624,0.00145808,0.01511644,0.60315853
