energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.27313657,3.29311692,-0.18125372,0.64419552,-0.10527217,2.43486140,-0.10377706,0.53937731,-0.12096037,0.00000000,-0.00000000,0.03167532,-0.00029511,0.21273607,-0.00062620,0.04813644,-0.00133869,0.29416971,-0.01938752
-0.26713357,3.24762167,-0.18060238,0.64807779,-0.10153877,2.39029167,-0.10446825,0.53261346,-0.11938101,0.00000000,-0.00000000,0.03110360,-0.00029235,0.21666841,-0.00068892,0.04824391,-0.00141145,0.29289788,-0.01871611
-0.26113057,3.19356068,-0.18076100,0.65026129,-0.09736206,2.33981266,-0.10564432,0.52436116,-0.11824194,0.00000000,-0.00000000,0.03044648,-0.00028939,0.21968030,-0.00078367,0.04823434,-0.00154388,0.29089617,-0.01801631
-0.25512756,3.13159884,-0.18199224,0.65088882,-0.09281458,2.28394730,-0.10748667,0.51485962,-0.11768636,0.00000000,-0.00000000,0.02970726,-0.00028665,0.22173742,-0.00091256,0.04810374,-0.00173918,0.28820193,-0.01730039
-0.24912456,3.06259150,-0.18458430,0.65013911,-0.08797720,2.22335511,-0.11019103,0.50437380,-0.11787385,0.00000000,-0.00000000,0.02889077,-0.00028455,0.22282566,-0.00107826,0.04785087,-0.00200118,0.28487411,-0.01658271
-0.24312156,2.98755143,-0.18884323,0.64821732,-0.08293626,2.15880842,-0.11396264,0.49318395,-0.11897567,0.00000000,-0.00000000,0.02800319,-0.00028355,0.22295077,-0.00128393,0.04747729,-0.00233418,0.28099014,-0.01587919
-0.23711856,2.90761041,-0.19508391,0.64534448,-0.07778074,2.09116468,-0.11901065,0.48157479,-0.12116929,0.00000000,-0.00000000,0.02705193,-0.00028412,0.22213735,-0.00153317,0.04698720,-0.00274287,0.27664205,-0.01520661
-0.23111556,2.82397757,-0.20361981,0.64174652,-0.07259939,2.02133620,-0.12554164,0.46982495,-0.12463216,0.00000000,-0.00000000,0.02604547,-0.00028670,0.22042718,-0.00182987,0.04638738,-0.00323208,0.27193194,-0.01458203
-0.22511256,2.73789679,-0.21475172,0.63764327,-0.06747803,1.95025924,-0.13375263,0.45819712,-0.12953506,0.00000000,-0.00000000,0.02499309,-0.00029173,0.21787708,-0.00217816,0.04568696,-0.00380655,0.26696723,-0.01402212
-0.21910955,2.65060517,-0.22875591,0.63323814,-0.06249711,1.87886371,-0.14382350,0.44692926,-0.13603496,0.00000000,-0.00000000,0.02390474,-0.00029959,0.21455632,-0.00258223,0.04489730,-0.00447071,0.26185572,-0.01354255
-0.21310655,2.56329457,-0.24587174,0.62870898,-0.05772953,1.80804508,-0.15590921,0.43622749,-0.14426784,0.00000000,-0.00000000,0.02279073,-0.00031064,0.21054382,-0.00304624,0.04403164,-0.00522830,0.25670094,-0.01315737
-0.20710355,2.47707788,-0.26628937,0.62420044,-0.05323895,1.73863967,-0.17013187,0.42626069,-0.15434145,0.00000000,-0.00000000,0.02166157,-0.00032516,0.20592509,-0.00357414,0.04310496,-0.00608211,0.25159784,-0.01287856
-0.20110055,2.39296126,-0.29013776,0.61981841,-0.04907839,1.67140421,-0.18657310,0.41715725,-0.16632845,0.00000000,-0.00000000,0.02052777,-0.00034333,0.20078930,-0.00416955,0.04213360,-0.00703363,0.24662925,-0.01271551
-0.19509755,2.31182348,-0.31747353,0.61562665,-0.04528938,1.60700048,-0.20526678,0.40900392,-0.18026002,0.00000000,-0.00000000,0.01939958,-0.00036528,0.19522636,-0.00483563,0.04113497,-0.00808272,0.24186308,-0.01267467
-0.18909455,2.23440259,-0.34827116,0.61164586,-0.04190145,1.54598512,-0.22619267,0.40184686,-0.19612031,0.00000000,-0.00000000,0.01828692,-0.00039102,0.18932426,-0.00557488,0.04012721,-0.00922731,0.23735048,-0.01275928
-0.18309155,2.16129017,-0.38241489,0.60785517,-0.03893210,1.48880493,-0.24927117,0.39569469,-0.21384196,0.00000000,-0.00000000,0.01719914,-0.00042044,0.18316683,-0.00638909,0.03912882,-0.01046315,0.23312511,-0.01296920
-0.17708854,2.09293284,-0.41969297,0.60419605,-0.03638707,1.43579714,-0.27435953,0.39052346,-0.23330295,0.00000000,-0.00000000,0.01614494,-0.00045336,0.17683179,-0.00727917,0.03815827,-0.01178357,0.22920340,-0.01330077
-0.17108554,2.02964028,-0.45979462,0.60057830,-0.03426102,1.38719446,-0.30124982,0.38628309,-0.25432505,0.00000000,-0.00000000,0.01513228,-0.00048943,0.17038940,-0.00824507,0.03723359,-0.01317939,0.22558575,-0.01374689
-0.16508254,1.97159898,-0.50231009,0.59688789,-0.03253843,1.34313403,-0.32966895,0.38290513,-0.27667401,0.00000000,-0.00000000,0.01416823,-0.00052825,0.16390153,-0.00928573,0.03637197,-0.01463882,0.22225878,-0.01429712
-0.15907954,1.91889042,-0.54673418,0.59299626,-0.03119478,1.30366953,-0.35928096,0.38031121,-0.30006176,0.00000000,-0.00000000,0.01325900,-0.00056925,0.15742130,-0.01039900,0.03558934,-0.01614753,0.21919819,-0.01493793
-0.15307654,1.87151252,-0.59247328,0.58877050,-0.03019786,1.26878565,-0.38969169,0.37842193,-0.32415057,0.00000000,-0.00000000,0.01240982,-0.00061182,0.15099315,-0.01158168,0.03490003,-0.01768876,0.21637228,-0.01565298
-0.14707354,1.82940296,-0.63885615,0.58408403,-0.02950926,1.23841389,-0.42045584,0.37716557,-0.34855940,0.00000000,-0.00000000,0.01162497,-0.00065523,0.14465337,-0.01282944,0.03431636,-0.01924362,0.21374578,-0.01642360
-0.14107054,1.79246299,-0.68514816,0.57882701,-0.02908590,1.21244884,-0.45108641,0.37648632,-0.37287203,0.00000000,-0.00000000,0.01090776,-0.00069869,0.13843103,-0.01413694,0.03384841,-0.02079144,0.21128385,-0.01722922
-0.13506753,1.76058054,-0.73056870,0.57291618,-0.02888158,1.19076411,-0.48106629,0.37635144,-0.39664717,0.00000000,-0.00000000,0.01026060,-0.00074136,0.13234914,-0.01549783,0.03350374,-0.02231017,0.20895594,-0.01804801
-0.12906453,1.73365127,-0.77431142,0.56630345,-0.02884856,1.17322702,-0.50986161,0.37675712,-0.41942996,0.00000000,-0.00000000,0.00968497,-0.00078238,0.12642607,-0.01690481,0.03328725,-0.02377698,0.20673930,-0.01885743
-0.12306153,1.71159675,-0.81556642,0.55898280,-0.02893909,1.15971155,-0.53693662,0.37773260,-0.44076472,0.00000000,-0.00000000,0.00918158,-0.00082089,0.12067700,-0.01834977,0.03320113,-0.02516886,0.20462205,-0.01963493
-0.11705853,1.69437866,-0.85354382,0.55099520,-0.02910682,1.15010887,-0.56176929,0.37934238,-0.46020834,0.00000000,-0.00000000,0.00875041,-0.00085604,0.11511547,-0.01982378,0.03324487,-0.02646321,0.20260539,-0.02035863
-0.11105553,1.68200863,-0.88749768,0.54243116,-0.02930818,1.14433502,-0.58386734,0.38168630,-0.47734388,0.00000000,-0.00000000,0.00839081,-0.00088705,0.10975474,-0.02131724,0.03341538,-0.02763856,0.20070509,-0.02100795
-0.10505253,1.67455303,-0.91674935,0.53343083,-0.02950355,1.14233561,-0.60278378,0.38489747,-0.49179384,0.00000000,-0.00000000,0.00810171,-0.00091319,0.10460905,-0.02281994,0.03370720,-0.02867522,0.19895197,-0.02156428
-0.09904952,1.67213276,-0.94070923,0.52418157,-0.02965839,1.14408723,-0.61813149,0.38913806,-0.50323251,0.00000000,-0.00000000,0.00788164,-0.00093386,0.09969464,-0.02432111,0.03411280,-0.02955585,0.19739144,-0.02201156
-0.09304652,1.67491787,-0.95889609,0.51491306,-0.02974412,1.14959564,-0.62959611,0.39459306,-0.51139683,0.00000000,-0.00000000,0.00772901,-0.00094856,0.09503045,-0.02580950,0.03462287,-0.03026601,0.19608202,-0.02233681
-0.08704352,1.68311745,-0.97095304,0.50589020,-0.02973892,1.15889090,-0.63694677,0.40146230,-0.51609540,0.00000000,-0.00000000,0.00764214,-0.00095691,0.09063853,-0.02727347,0.03522676,-0.03079464,0.19509307,-0.02253057
-0.08104052,1.69696516,-0.97665950,0.49740402,-0.02962835,1.17201971,-0.64004406,0.40995105,-0.51721510,0.00000000,-0.00000000,0.00761950,-0.00095872,0.08654415,-0.02870101,0.03591285,-0.03113439,0.19450156,-0.02258723
-0.07503752,1.71670121,-0.97593866,0.48976117,-0.02940574,1.18903529,-0.63884504,0.42025957,-0.51472512,0.00000000,-0.00000000,0.00765978,-0.00095392,0.08277554,-0.03007985,0.03666897,-0.03128178,0.19438838,-0.02250529
-0.06903452,1.74255160,-0.96886019,0.48327227,-0.02907257,1.20998544,-0.63340505,0.43257207,-0.50867817,0.00000000,-0.00000000,0.00776202,-0.00094263,0.07936338,-0.03139755,0.03748275,-0.03123736,0.19483412,-0.02228745
-0.06303152,1.77470568,-0.95563812,0.47823987,-0.02863862,1.23489931,-0.62387624,0.44704574,-0.49920891,0.00000000,-0.00000000,0.00792569,-0.00092510,0.07634005,-0.03264162,0.03834194,-0.03100556,0.19591461,-0.02194064
-0.05702851,1.81329321,-0.93662417,0.47494637,-0.02812202,1.26377357,-0.61050306,0.46380019,-0.48652966,0.00000000,-0.00000000,0.00815072,-0.00090176,0.07373861,-0.03379968,0.03923472,-0.03059459,0.19769649,-0.02147593
-0.05102551,1.85836216,-0.91229690,0.47364270,-0.02754920,1.29655882,-0.59361491,0.48290804,-0.47092360,0.00000000,-0.00000000,0.00843752,-0.00087316,0.07159172,-0.03485968,0.04014982,-0.03001608,0.20023303,-0.02090835
-0.04502251,1.90985838,-0.88324735,0.47453802,-0.02695479,1.33314696,-0.57361643,0.50438702,-0.45273593,0.00000000,-0.00000000,0.00878690,-0.00083998,0.06993048,-0.03581014,0.04107668,-0.02928473,0.20356036,-0.02025658
-0.03901951,1.96760845,-0.85016189,0.47779114,-0.02638145,1.37336031,-0.55097589,0.52819409,-0.43236327,0.00000000,-0.00000000,0.00920003,-0.00080301,0.06878323,-0.03664043,0.04200549,-0.02841781,0.20769438,-0.01954270
-0.03301651,2.03130676,-0.81380325,0.48350384,-0.02587959,1.41694315,-0.52621228,0.55422203,-0.41024192,0.00000000,-0.00000000,0.00967829,-0.00076314,0.06817437,-0.03734118,0.04292710,-0.02743464,0.21262851,-0.01879173
-0.02701351,2.10050760,-0.77499051,0.49171655,-0.02550713,1.46355637,-0.49988183,0.58229856,-0.38683555,0.00000000,-0.00000000,0.01022308,-0.00072130,0.06812339,-0.03790459,0.04383301,-0.02635609,0.21833233,-0.01803129
-0.02101051,2.17462309,-0.73457905,0.50240640,-0.02532917,1.51277568,-0.47256431,0.61218830,-0.36262270,0.00000000,-0.00000000,0.01083566,-0.00067850,0.06864395,-0.03832488,0.04471519,-0.02520399,0.22475137,-0.01729116
-0.01500750,2.25292716,-0.69344120,0.51548772,-0.02541764,1.56409371,-0.44484997,0.64359742,-0.33808480,0.00000000,-0.00000000,0.01151692,-0.00063576,0.06974313,-0.03859870,0.04556595,-0.02400066,0.23180780,-0.01660289
-0.00900450,2.33456584,-0.65244834,0.53081497,-0.02585083,1.61692611,-0.41732734,0.67618094,-0.31369495,0.00000000,-0.00000000,0.01226713,-0.00059412,0.07142094,-0.03872547,0.04637782,-0.02276842,0.23940230,-0.01599933
-0.00300150,2.41857333,-0.61245494,0.54818772,-0.02671287,1.67062153,-0.39057242,0.70955218,-0.28990797,0.00000000,-0.00000000,0.01308573,-0.00055463,0.07366998,-0.03870779,0.04714338,-0.02152918,0.24741683,-0.01551432
0.00300150,2.50389347,-0.57428486,0.56735758,-0.02809307,1.72447528,-0.36513943,0.74329409,-0.26715191,0.00000000,-0.00000000,0.01397114,-0.00051832,0.07647528,-0.03855168,0.04785525,-0.02030410,0.25571815,-0.01518225
0.00900450,2.58940561,-0.53872023,0.58803644,-0.03008505,1.77774596,-0.34155329,0.77697182,-0.24582121,0.00000000,-0.00000000,0.01492058,-0.00048621,0.07981432,-0.03826677,0.04850601,-0.01911332,0.26416212,-0.01503766
0.01500750,2.67395360,-0.50649270,0.60990583,-0.03278571,1.82967451,-0.32030377,0.81014591,-0.22627151,0.00000000,-0.00000000,0.01592991,-0.00045929,0.08365722,-0.03786636,0.04908827,-0.01797575,0.27259836,-0.01511492
0.02101051,2.75637676,-0.47827704,0.63262666,-0.03629390,1.87950478,-0.30184130,0.84238543,-0.20881610,0.00000000,-0.00000000,0.01699360,-0.00043855,0.08796704,-0.03736736,0.04959473,-0.01690894,0.28087514,-0.01544775
0.02701351,2.83554116,-0.45468668,0.65584904,-0.04070879,1.92650461,-0.28657408,0.87328038,-0.19372391,0.00000000,-0.00000000,0.01810470,-0.00042494,0.09270017,-0.03679009,0.05001837,-0.01592898,0.28884432,-0.01606881
0.03301651,2.91036980,-0.43627093,0.67922166,-0.04612798,1.96998645,-0.27486644,0.90245278,-0.18121876,0.00000000,-0.00000000,0.01925491,-0.00041943,0.09780680,-0.03615788,0.05035266,-0.01505049,0.29636598,-0.01700923
0.03901951,2.97987032,-0.42351327,0.70240027,-0.05264520,2.00932663,-0.26703794,0.92956593,-0.17147974,0.00000000,-0.00000000,0.02043473,-0.00042295,0.10323146,-0.03549659,0.05059176,-0.01428657,0.30331265,-0.01829805
0.04502251,3.04315888,-0.41683052,0.72505513,-0.06034783,2.04398223,-0.26336303,0.95433128,-0.16464240,0.00000000,-0.00000000,0.02163364,-0.00043647,0.10891356,-0.03483395,0.05073081,-0.01364883,0.30957294,-0.01996160
0.05102551,3.09947944,-0.41657225,0.74687699,-0.06931404,2.07350498,-0.26407104,0.97651286,-0.16080052,0.00000000,-0.00000000,0.02284043,-0.00046095,0.11478801,-0.03419880,0.05076620,-0.01314742,0.31505435,-0.02202293
0.05702851,3.14821746,-0.42302029,0.76758166,-0.07960983,2.09755147,-0.26934605,0.99592909,-0.16000830,0.00000000,-0.00000000,0.02404350,-0.00049736,0.12078585,-0.03362025,0.05069581,-0.01279098,0.31968524,-0.02450102
0.06303152,3.18890804,-0.43638805,0.78691310,-0.09128598,2.11588944,-0.27932681,1.01245197,-0.16228266,0.00000000,-0.00000000,0.02523124,-0.00054673,0.12683491,-0.03312679,0.05051922,-0.01258671,0.32341599,-0.02741011
0.06903452,3.22123824,-0.45681964,0.80464510,-0.10437500,2.12839997,-0.29410630,1.02600411,-0.16760567,0.00000000,-0.00000000,0.02639247,-0.00061007,0.13286061,-0.03274533,0.05023784,-0.01254027,0.32621911,-0.03075898
0.07503752,3.24504411,-0.48438871,0.82058183,-0.11888838,2.13507570,-0.31373116,1.03655373,-0.17592694,0.00000000,-0.00000000,0.02751683,-0.00068846,0.13878672,-0.03250038,0.04985509,-0.01265579,0.32808867,-0.03455023
0.08104052,3.26030304,-0.51909723,0.83455734,-0.13481405,2.13601546,-0.33820103,1.04410840,-0.18716593,0.00000000,-0.00000000,0.02859522,-0.00078296,0.14453633,-0.03241318,0.04937638,-0.01293581,0.32903887,-0.03877970
0.08704352,3.26712238,-0.56087451,0.84643446,-0.15211455,2.13141573,-0.36746783,1.04870788,-0.20121428,0.00000000,-0.00000000,0.02962015,-0.00089467,0.15003281,-0.03250102,0.04880909,-0.01338116,0.32910205,-0.04343594
0.09304652,3.26572526,-0.60957652,0.85610334,-0.17072578,2.12155963,-0.40143537,1.05041677,-0.21793818,0.00000000,-0.00000000,0.03058607,-0.00102467,0.15520102,-0.03277663,0.04816249,-0.01399093,0.32832620,-0.04849990
0.09904952,3.25643486,-0.66498615,0.86347981,-0.19055666,2.10680414,-0.43995930,1.04931752,-0.23718072,0.00000000,-0.00000000,0.03148966,-0.00117402,0.15996852,-0.03324784,0.04744760,-0.01476236,0.32677220,-0.05394478
0.10505253,3.23965802,-0.72681448,0.86850398,-0.21148970,2.08756631,-0.48284789,1.04550427,-0.25876456,0.00000000,-0.00000000,0.03232994,-0.00134375,0.16426695,-0.03391730,0.04667697,-0.01569080,0.32451083,-0.05973615
0.11105553,3.21586933,-0.79470346,0.87113913,-0.23338262,2.06430906,-0.52986355,1.03907796,-0.28249464,0.00000000,-0.00000000,0.03310840,-0.00153479,0.16803342,-0.03478254,0.04586441,-0.01676964,0.32161985,-0.06583232
0.11705853,3.18559634,-0.86823007,0.87137098,-0.25607107,2.03752739,-0.58072543,1.03014296,-0.30816128,0.00000000,-0.00000000,0.03382894,-0.00174797,0.17121201,-0.03583609,0.04502479,-0.01799026,0.31818116,-0.07218496
0.12306153,3.14940642,-0.94691217,0.86920751,-0.27937223,2.00773537,-0.63511316,1.01880532,-0.33554334,0.00000000,-0.00000000,0.03449769,-0.00198398,0.17375523,-0.03706593,0.04417368,-0.01934210,0.31427821,-0.07874005
0.12906453,3.10789577,-1.03021580,0.86467918,-0.30308940,1.97545432,-0.69267161,1.00517266,-0.36441169,0.00000000,-0.00000000,0.03512283,-0.00224330,0.17562531,-0.03845603,0.04332706,-0.02081265,0.30999371,-0.08543899
0.13506753,3.06168035,-1.11756390,0.85783938,-0.32701722,1.94120247,-0.75301669,0.98935538,-0.39453254,0.00000000,-0.00000000,0.03571418,-0.00252620,0.17679553,-0.03998706,0.04250106,-0.02238760,0.30540767,-0.09222006
0.14107054,3.01138878,-1.20834604,0.84876506,-0.35094743,1.90548621,-0.81574195,0.97146912,-0.42567086,0.00000000,-0.00000000,0.03628276,-0.00283263,0.17725117,-0.04163717,0.04171160,-0.02405091,0.30059583,-0.09901988
0.14707354,2.95765679,-1.30192874,0.83755734,-0.37467477,1.86879283,-0.88042574,0.95163787,-0.45759334,0.00000000,-0.00000000,0.03684032,-0.00316226,0.17699026,-0.04338294,0.04097414,-0.02578504,0.29562846,-0.10577510
0.15307654,2.90112276,-1.39766587,0.82434172,-0.39800275,1.83158473,-0.94663852,0.92999739,-0.49007100,0.00000000,-0.00000000,0.03739871,-0.00351434,0.17602402,-0.04520023,0.04030335,-0.02757115,0.29056950,-0.11242405
0.15907954,2.84242390,-1.49490868,0.80926791,-0.42074904,1.79429490,-1.01395013,0.90669853,-0.52288116,0.00000000,-0.00000000,0.03796935,-0.00388774,0.17437689,-0.04706513,0.03971289,-0.02938934,0.28547592,-0.11890833
0.16508254,2.78219251,-1.59301490,0.79250897,-0.44275002,1.75732350,-1.08193649,0.88190994,-0.55580848,0.00000000,-0.00000000,0.03856259,-0.00428088,0.17208613,-0.04895472,0.03921509,-0.03121896,0.28039746,-0.12517428
0.17108554,2.72105196,-1.69135640,0.77425966,-0.46386440,1.72103516,-1.15018552,0.85581989,-0.58864535,0.00000000,-0.00000000,0.03918717,-0.00469171,0.16920113,-0.05084786,0.03882071,-0.03303891,0.27537646,-0.13117422
0.17708854,2.65961210,-1.78932526,0.75473400,-0.48397548,1.68575719,-1.21830196,0.82863685,-0.62119112,0.00000000,-0.00000000,0.03984968,-0.00511769,0.16578214,-0.05272574,0.03853874,-0.03482794,0.27044796,-0.13686743
0.18309155,2.59846388,-1.88633782,0.73416204,-0.50299209,1.65177807,-1.28591092,0.80058880,-0.65325066,0.00000000,-0.00000000,0.04055412,-0.00555584,0.16189884,-0.05457235,0.03837608,-0.03656502,0.26563979,-0.14222081
0.18909455,2.53817325,-1.98183703,0.71278588,-0.52084811,1.61934665,-1.35266007,0.77192112,-0.68463211,0.00000000,-0.00000000,0.04130152,-0.00600269,0.15762844,-0.05637473,0.03833741,-0.03822964,0.26097290,-0.14720912
0.19509755,2.47927452,-2.07529289,0.69085506,-0.53750047,1.58867155,-1.41822061,0.74289312,-0.71514413,0.00000000,-0.00000000,0.04208976,-0.00645437,0.15305364,-0.05812308,0.03842499,-0.03980219,0.25646173,-0.15181502
0.20110055,2.42226333,-2.16620164,0.66862162,-0.55292604,1.55992116,-1.48228705,0.71377345,-0.74459296,0.00000000,-0.00000000,0.04291340,-0.00690667,0.14826039,-0.05981072,0.03863845,-0.04126424,0.25211459,-0.15602860
0.20710355,2.36758970,-2.25408410,0.64633495,-0.56711739,1.53322399,-1.54457615,0.68483468,-0.77277958,0.00000000,-0.00000000,0.04376370,-0.00735506,0.14333559,-0.06143387,0.03897477,-0.04259889,0.24793427,-0.15984673
0.21310655,2.31565152,-2.33848365,0.62423658,-0.58007792,1.50866951,-1.60482538,0.65634716,-0.79949744,0.00000000,-0.00000000,0.04462880,-0.00779488,0.13836483,-0.06299137,0.03942814,-0.04379106,0.24391859,-0.16327217
0.21910955,2.26678882,-2.41896470,0.60255538,-0.59181662,1.48630961,-1.66279130,0.62857271,-0.82453097,0.00000000,-0.00000000,0.04549398,-0.00822136,0.13343022,-0.06448430,0.03999002,-0.04482775,0.24006108,-0.16631244
0.22511256,2.22127922,-2.49511218,0.58150304,-0.60234292,1.46616043,-1.71824825,0.60175837,-0.84765537,0.00000000,-0.00000000,0.04634209,-0.00862984,0.12860840,-0.06591551,0.04064918,-0.04569832,0.23635178,-0.16897875
0.23111556,2.17933471,-2.56653256,0.56127023,-0.61166199,1.44820477,-1.77098777,0.57613053,-0.86863781,0.00000000,-0.00000000,0.04715404,-0.00901584,0.12396885,-0.06728922,0.04139188,-0.04639473,0.23277804,-0.17128481
0.23711856,2.14109992,-2.63285701,0.54202348,-0.61977097,1.43239482,-1.82081909,0.55188977,-0.88724025,0.00000000,-0.00000000,0.04790940,-0.00937523,0.11957244,-0.06861060,0.04220206,-0.04691167,0.22932537,-0.17324581
0.24312156,2.10665185,-2.69374675,0.52390272,-0.62665625,1.41865512,-1.86757081,0.52920648,-0.90322402,0.00000000,-0.00000000,0.04858708,-0.00970439,0.11547033,-0.06988543,0.04306166,-0.04724680,0.22597831,-0.17487754
0.24912456,2.07600104,-2.74890063,0.50701968,-0.63229224,1.40688561,-1.91109394,0.50821764,-0.91635585,0.00000000,-0.00000000,0.04916603,-0.01000035,0.11170326,-0.07111978,0.04395103,-0.04740081,0.22272128,-0.17619572
0.25512756,2.04909375,-2.79806471,0.49145699,-0.63664165,1.39696450,-1.95126616,0.48902457,-0.92641538,0.00000000,-0.00000000,0.04962595,-0.01026089,0.10830108,-0.07231986,0.04484933,-0.04737749,0.21953935,-0.17721557
0.26113057,2.02581507,-2.84104326,0.47726790,-0.63965723,1.38875084,-1.98799703,0.47169188,-0.93320361,0.00000000,-0.00000000,0.04994800,-0.01048465,0.10528271,-0.07349190,0.04573505,-0.04718374,0.21641883,-0.17795169
0.26713357,2.00599255,-2.87771050,0.46447669,-0.64128506,1.38208656,-2.02123377,0.45624753,-0.93655199,0.00000000,-0.00000000,0.05011540,-0.01067124,0.10265632,-0.07464209,0.04658656,-0.04682950,0.21334782,-0.17841806
0.27313657,1.98940013,-2.90802210,0.45307938,-0.64146894,1.37679787,-2.05096711,0.44268382,-0.93633142,0.00000000,-0.00000000,0.05011406,-0.01082123,0.10041974,-0.07577665,0.04738268,-0.04632763,0.21031646,-0.17862839
0.27913957,1.97576200,-2.93202546,0.44304504,-0.64015576,1.37269606,-2.07723659,0.43095938,-0.93246083,0.00000000,-0.00000000,0.04993302,-0.01093621,0.09856121,-0.07690186,0.04810319,-0.04569368,0.20731699,-0.17859650
0.28514257,1.96475651,-2.94986769,0.43431721,-0.63730130,1.36957756,-2.10013466,0.42100192,-0.92491458,0.00000000,-0.00000000,0.04956485,-0.01101872,0.09706011,-0.07802414,0.04872945,-0.04494564,0.20434366,-0.17833683
0.29114557,1.95601986,-2.96180037,0.42681576,-0.63287622,1.36722360,-2.11980902,0.41271166,-0.91372823,0.00000000,-0.00000000,0.04900586,-0.01107217,0.09588799,-0.07915012,0.04924485,-0.04410352,0.20139233,-0.17786499
0.29714857,1.94914984,-2.96818025,0.42043888,-0.62687158,1.36539953,-2.13646267,0.40596536,-0.89900222,0.00000000,-0.00000000,0.04825620,-0.01110078,0.09500960,-0.08028660,0.04963531,-0.04318895,0.19845994,-0.17719815
0.30315158,1.94370974,-2.96946531,0.41506533,-0.61930366,1.36385413,-2.15035129,0.40062081,-0.88090314,0.00000000,-0.00000000,0.04731990,-0.01110938,0.09438403,-0.08144047,0.04988965,-0.04222468,0.19554389,-0.17635542
0.30915458,1.93923287,-2.96620590,0.41055702,-0.61021759,1.36231943,-2.16177779,0.39652168,-0.85966237,0.00000000,-0.00000000,0.04620462,-0.01110325,0.09396586,-0.08261861,0.04999988,-0.04123398,0.19264131,-0.17535790
0.31515758,1.93522791,-2.95903115,0.40676182,-0.59968954,1.36051108,-2.17108404,0.39350272,-0.83557211,0.00000000,-0.00000000,0.04492149,-0.01108791,0.09370641,-0.08382756,0.04996150,-0.04024009,0.18974834,-0.17422866
0.32116058,1.93118553,-2.94863093,0.40351676,-0.58782732,1.35813007,-2.17864005,0.39139514,-0.80897892,0.00000000,-0.00000000,0.04348467,-0.01106893,0.09355500,-0.08507328,0.04977353,-0.03926557,0.18685953,-0.17299238
0.32716358,1.92658673,-2.93573419,0.40065160,-0.57476922,1.35486572,-2.18483111,0.39003222,-0.78027497,0.00000000,-0.00000000,0.04191091,-0.01105168,0.09346016,-0.08636069,0.04943865,-0.03833167,0.18396738,-0.17167486
0.33316658,1.92091286,-2.92108487,0.39799279,-0.56068126,1.35040047,-2.19004346,0.38925485,-0.74988757,0.00000000,-0.00000000,0.04021912,-0.01104113,0.09337098,-0.08769328,0.04896310,-0.03745776,0.18106217,-0.17030220
0.33916958,1.91365774,-2.90541649,0.39536781,-0.54575282,1.34441643,-2.19464950,0.38891720,-0.71826736,0.00000000,-0.00000000,0.03842976,-0.01104163,0.09323833,-0.08907271,0.04835658,-0.03666076,0.17813200,-0.16890007
0.34517259,1.90434158,-2.88942695,0.39260976,-0.53019109,1.33660375,-2.19899321,0.38889210,-0.68587577,0.00000000,-0.00000000,0.03656436,-0.01105676,0.09301621,-0.09049838,0.04763205,-0.03595468,0.17516328,-0.16749267
0.35117559,1.89252654,-2.87375500,0.38956226,-0.51421456,1.32667059,-2.20337691,0.38907618,-0.65317240,0.00000000,-0.00000000,0.03464499,-0.01108918,0.09266294,-0.09196717,0.04680547,-0.03535022,0.17214144,-0.16610190
0.35717859,1.87783339,-2.85895960,0.38608434,-0.49804595,1.31435440,-2.20805006,0.38939453,-0.62060289,0.00000000,-0.00000000,0.03269379,-0.01114049,0.09214240,-0.09347325,0.04589547,-0.03485448,0.16905209,-0.16474645
0.36318159,1.85995871,-2.84550360,0.38205526,-0.48190499,1.29943405,-2.21320102,0.38980464,-0.58858779,0.00000000,-0.00000000,0.03073252,-0.01121122,0.09142514,-0.09500798,0.04492298,-0.03447083,0.16588244,-0.16344120
0.36918459,1.83869178,-2.83374225,0.37737899,-0.46600142,1.28174212,-2.21895202,0.39029961,-0.55751284,0.00000000,-0.00000000,0.02878226,-0.01130077,0.09048933,-0.09656012,0.04391085,-0.03419887,0.16262294,-0.16219669
0.37518759,1.81393020,-2.82391751,0.37198821,-0.45052874,1.26117689,-2.22535793,0.39091024,-0.52772119,0.00000000,-0.00000000,0.02686312,-0.01140745,0.08932167,-0.09811602,0.04288336,-0.03403453,0.15926911,-0.16101896
0.38119060,1.78569344,-2.81615786,0.36584749,-0.43565874,1.23771310,-2.23240867,0.39170594,-0.49950746,0.00000000,-0.00000000,0.02499402,-0.01152857,0.08791798,-0.09966013,0.04186577,-0.03397036,0.15582348,-0.15990960
0.38719360,1.75413326,-2.81048376,0.35895560,-0.42153737,1.21141102,-2.24003506,0.39279432,-0.47311406,0.00000000,-0.00000000,0.02319264,-0.01166052,0.08628359,-0.10117553,0.04088380,-0.03399582,0.15229741,-0.15886609
0.39319660,1.71954031,-2.80681780,0.35134664,-0.40828186,1.18242292,-2.24811759,0.39431931,-0.44872949,0.00000000,-0.00000000,0.02147532,-0.01179896,0.08443350,-0.10264461,0.03996316,-0.03409779,0.14871285,-0.15788243
