energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.23261631,3.06392761,0.00396901,0.21389602,0.09851319,1.75201041,2.03975532,0.00220529,0.68436056
-3.22661331,3.14058110,0.00395047,0.22261253,0.10184501,1.83237399,2.08540572,0.00226909,0.70343192
-3.22061031,3.21098018,0.00395548,0.23076251,0.10475998,1.90942875,2.12723279,0.00232720,0.72101858
-3.21460730,3.27379444,0.00397712,0.23825235,0.10719088,1.98201152,2.16433049,0.00237725,0.73683224
-3.20860430,3.32785981,0.00400907,0.24499586,0.10908020,2.04903523,2.19591113,0.00241724,0.75061796
-3.20260130,3.37219380,0.00404561,0.25091573,0.11038198,2.10950683,2.22131593,0.00244557,0.76215692
-3.19659830,3.40600730,0.00408174,0.25594469,0.11106335,2.16254283,2.24002333,0.00246107,0.77126839
-3.19059530,3.42871284,0.00411324,0.26002652,0.11110563,2.20738205,2.25165472,0.00246303,0.77781110
-3.18459230,3.43992929,0.00413667,0.26311679,0.11050507,2.24339559,2.25597781,0.00245121,0.78168382
-3.17858929,3.43948325,0.00414943,0.26518345,0.10927305,2.27009377,2.25290753,0.00242583,0.78282551
-3.17258629,3.42740702,0.00414976,0.26620707,0.10743583,2.28713024,2.24250457,0.00238757,0.78121479
-3.16658329,3.40393369,0.00413672,0.26618105,0.10503380,2.29430346,2.22497159,0.00233755,0.77686914
-3.16058029,3.36948949,0.00411024,0.26511149,0.10212027,2.29155552,2.20064751,0.00227728,0.76984360
-3.15457729,3.32468374,0.00407102,0.26301698,0.09875992,2.27896899,2.16999981,0.00220864,0.76022931
-3.14857429,3.27029693,0.00402057,0.25992827,0.09502687,2.25676167,2.13361537,0.00213384,0.74815170
-3.14257129,3.20726710,0.00396111,0.25588781,0.09100253,2.22527996,2.09218999,0.00205535,0.73376861
-3.13656828,3.13667498,0.00389558,0.25094915,0.08677337,2.18499078,2.04651690,0.00197585,0.71726809
-3.13056528,3.05972810,0.00382755,0.24517634,0.08242848,2.13647246,1.99747452,0.00189820,0.69886615
-3.12456228,2.97774406,0.00376116,0.23864317,0.07805734,2.08040467,1.94601371,0.00182538,0.67880414
-3.11855928,2.89213313,0.00370109,0.23143232,0.07374761,2.01755755,1.89314454,0.00176043,0.65734607
-3.11255628,2.80438007,0.00365246,0.22363443,0.06958307,1.94878004,1.83992290,0.00170641,0.63477542
-3.10655328,2.71602535,0.00362076,0.21534703,0.06564190,1.87498743,1.78743676,0.00166639,0.61139175
-3.10055028,2.62864543,0.00361180,0.20667328,0.06199514,1.79714819,1.73679212,0.00164341,0.58750689
-3.09454727,2.54383227,0.00363164,0.19772067,0.05870549,1.71627005,1.68909869,0.00164044,0.56344069
-3.08854427,2.46317178,0.00368648,0.18859949,0.05582645,1.63338540,1.64545505,0.00166036,0.53951646
-3.08254127,2.38822128,0.00378263,0.17942117,0.05340168,1.54953611,1.60693332,0.00170597,0.51605603
-3.07653827,2.32048599,0.00392639,0.17029655,0.05146473,1.46575801,1.57456323,0.00177994,0.49337456
-3.07053527,2.26139469,0.00412402,0.16133408,0.05003898,1.38306514,1.54931558,0.00188482,0.47177521
-3.06453227,2.21227478,0.00438161,0.15263790,0.04913780,1.30243431,1.53208518,0.00202300,0.45154382
-3.05852926,2.17432717,0.00470501,0.14430608,0.04876496,1.22479011,1.52367334,0.00219671,0.43294367
-3.05252626,2.14860137,0.00509974,0.13642886,0.04891516,1.15099096,1.52477017,0.00240797,0.41621072
-3.04652326,2.13597143,0.00557086,0.12908707,0.04957465,1.08181655,1.53593705,0.00265854,0.40154921
-3.04052026,2.13711339,0.00612287,0.12235080,0.05072204,1.01795703,1.55758953,0.00294992,0.38912802
-3.03451726,2.15248490,0.00675958,0.11627824,0.05232905,0.96000447,1.58998133,0.00328323,0.37907780
-3.02851426,2.18230767,0.00748393,0.11091500,0.05436136,0.90844658,1.63318982,0.00365918,0.37148913
-3.02251126,2.22655355,0.00829790,0.10629360,0.05677947,0.86366323,1.68710363,0.00407801,0.36641154
-3.01650825,2.28493491,0.00920231,0.10243342,0.05953953,0.82592551,1.75141304,0.00453936,0.36385369
-3.01050525,2.35689979,0.01019664,0.09934100,0.06259413,0.79539749,1.82560366,0.00504222,0.36378456
-3.00450225,2.44163241,0.01127894,0.09701065,0.06589312,0.77214041,1.90895405,0.00558484,0.36613551
-2.99849925,2.53805939,0.01244562,0.09542533,0.06938429,0.75611900,2.00053775,0.00616466,0.37080336
-2.99249625,2.64486199,0.01369137,0.09455786,0.07301411,0.74720972,2.09923026,0.00677822,0.37765405
-2.98649325,2.76049433,0.01500901,0.09437221,0.07672836,0.74521019,2.20372106,0.00742116,0.38652693
-2.98049025,2.88320765,0.01638953,0.09482505,0.08047273,0.74984954,2.31253121,0.00808815,0.39723946
-2.97448724,3.01108028,0.01782200,0.09586719,0.08419341,0.76079910,2.42403618,0.00877291,0.40959205
-2.96848424,3.14205294,0.01929370,0.09744514,0.08783765,0.77768291,2.53649406,0.00946825,0.42337293
-2.96248124,3.27396874,0.02079021,0.09950249,0.09135431,0.80008754,2.64807848,0.01016614,0.43836281
-2.95647824,3.40461703,0.02229564,0.10198125,0.09469437,0.82757095,2.75691604,0.01085782,0.45433929
-2.95047524,3.53178017,0.02379291,0.10482286,0.09781151,0.85966992,2.86112700,0.01153397,0.47108070
-2.94447224,3.65328208,0.02526409,0.10796917,0.10066267,0.89590599,2.95886867,0.01218485,0.48836949
-2.93846923,3.76703725,0.02669085,0.11136301,0.10320858,0.93578966,3.04837998,0.01280058,0.50599492
-2.93246623,3.87109891,0.02805493,0.11494861,0.10541439,0.97882302,3.12802618,0.01337131,0.52375508
-2.92646323,3.96370481,0.02933867,0.11867181,0.10725025,1.02450086,3.19634196,0.01388755,0.54145840
-2.92046023,4.04331945,0.03052554,0.12248001,0.10869186,1.07231057,3.25207186,0.01434041,0.55892442
-2.91445723,4.10867110,0.03160072,0.12632197,0.10972105,1.12173119,3.29420617,0.01472184,0.57598420
-2.90845423,4.15878271,0.03255162,0.13014757,0.11032630,1.17223196,3.32201134,0.01502492,0.59248024
-2.90245123,4.19299541,0.03336837,0.13390741,0.11050312,1.22327105,3.33505335,0.01524406,0.60826623
-2.89644822,4.21098412,0.03404420,0.13755252,0.11025446,1.27429472,3.33321336,0.01537522,0.62320664
-2.89044522,4.21276444,0.03457583,0.14103405,0.10959083,1.32473767,3.31669482,0.01541601,0.63717637
-2.88444222,4.19869087,0.03496360,0.14430321,0.10853043,1.37402475,3.28602160,0.01536579,0.65006060
-2.87843922,4.16944634,0.03521163,0.14731124,0.10709897,1.42157460,3.24202732,0.01522573,0.66175492
-2.87243622,4.12602349,0.03532770,0.15000976,0.10532941,1.46680522,3.18583580,0.01499876,0.67216575
-2.86643322,4.06969830,0.03532306,0.15235123,0.10326141,1.50914174,3.11883370,0.01468947,0.68121130
-2.86043022,4.00199708,0.03521212,0.15428972,0.10094069,1.54802606,3.04263573,0.01430402,0.68882283
-2.85442721,3.92465769,0.03501193,0.15578192,0.09841806,1.58292828,2.95904399,0.01384990,0.69494628
-2.84842421,3.83958628,0.03474162,0.15678828,0.09574843,1.61335926,2.87000246,0.01333571,0.69954409
-2.84242121,3.74881074,0.03442167,0.15727434,0.09298953,1.63888388,2.77754808,0.01277093,0.70259715
-2.83641821,3.65443201,0.03407319,0.15721208,0.09020065,1.65913412,2.68376003,0.01216561,0.70410655
-2.83041521,3.55857444,0.03371708,0.15658132,0.08744114,1.67382133,2.59070838,0.01153012,0.70409509
-2.82441221,3.46333630,0.03337323,0.15537088,0.08476899,1.68274667,2.50040371,0.01087482,0.70260817
-2.81840920,3.37074148,0.03305972,0.15357968,0.08223937,1.68580920,2.41474887,0.01020982,0.69971398
-2.81240620,3.28269314,0.03279208,0.15121746,0.07990318,1.68301078,2.33549390,0.00954476,0.69550281
-2.80640320,3.20093036,0.03258270,0.14830516,0.07780573,1.67445734,2.26419538,0.00888854,0.69008529
-2.80040020,3.12698835,0.03244022,0.14487489,0.07598550,1.66035621,2.20218068,0.00824919,0.68358965
-2.79439720,3.06216307,0.03236924,0.14096947,0.07447313,1.64100952,2.15051816,0.00763371,0.67615791
-2.78839420,3.00748085,0.03237003,0.13664149,0.07329050,1.61680369,2.10999354,0.00704798,0.66794116
-2.78239120,2.96367376,0.03243853,0.13195194,0.07245017,1.58819561,2.08109312,0.00649672,0.65909412
-2.77638819,2.93116126,0.03256649,0.12696849,0.07195493,1.55569598,2.06399398,0.00598343,0.64976920
-2.77038519,2.91003883,0.03274175,0.12176344,0.07179771,1.51985083,2.05856149,0.00551047,0.64011041
-2.76438219,2.90007405,0.03294872,0.11641144,0.07196175,1.48122193,2.06435407,0.00507906,0.63024743
-2.75837919,2.90071055,0.03316903,0.11098709,0.07242097,1.44036738,2.08063524,0.00468941,0.62029013
-2.75237619,2.91108020,0.03338223,0.10556263,0.07314071,1.39782310,2.10639282,0.00434076,0.61032396
-2.74637319,2.93002354,0.03356663,0.10020562,0.07407861,1.35408637,2.14036488,0.00403155,0.60040648
-2.74037019,2.95611841,0.03370018,0.09497693,0.07518585,1.30960211,2.18107194,0.00375953,0.59056520
-2.73436718,2.98771620,0.03376136,0.08992906,0.07640841,1.26475255,2.22685489,0.00352190,0.58079693
-2.72836418,3.02298526,0.03373002,0.08510479,0.07768866,1.21985069,2.27591764,0.00331542,0.57106872
-2.72236118,3.05996015,0.03358822,0.08053632,0.07896694,1.17513763,2.32637352,0.00313658,0.56132032
-2.71635818,3.09659559,0.03332092,0.07624494,0.08018324,1.13078390,2.37629432,0.00298169,0.55146805
-2.71035518,3.13082352,0.03291654,0.07224106,0.08127887,1.08689412,2.42376046,0.00284705,0.54140992
-2.70435218,3.16061136,0.03236741,0.06852480,0.08219814,1.04351490,2.46691105,0.00272899,0.53103161
-2.69834917,3.18401961,0.03167002,0.06508694,0.08288985,1.00064497,2.50399209,0.00262402,0.52021311
-2.69234617,3.19925683,0.03082509,0.06191021,0.08330866,0.95824703,2.53340161,0.00252889,0.50883565
-2.68634317,3.20472999,0.02983754,0.05897083,0.08341634,0.91626037,2.55373005,0.00244064,0.49678842
-2.68034017,3.19908846,0.02871617,0.05624026,0.08318262,0.87461356,2.56379472,0.00235667,0.48397491
-2.67433717,3.18125998,0.02747333,0.05368698,0.08258596,0.83323637,2.56266722,0.00227476,0.47031843
-2.66833417,3.15047749,0.02612438,0.05127823,0.08161389,0.79207042,2.54969292,0.00219310,0.45576667
-2.66233117,3.10629583,0.02468706,0.04898173,0.08026312,0.75107791,2.52450198,0.00211028,0.44029494
-2.65632816,3.04859796,0.02318089,0.04676715,0.07853940,0.71024820,2.48701170,0.00202530,0.42390817
-2.65032516,2.97759060,0.02162641,0.04460734,0.07645706,0.66960199,2.43742022,0.00193753,0.40664146
-2.64432216,2.89378981,0.02004449,0.04247938,0.07403829,0.62919303,2.37619208,0.00184670,0.38855930
-2.63831916,2.79799738,0.01845573,0.04036519,0.07131227,0.58910764,2.30403645,0.00175284,0.36975359
-2.63231616,2.69126912,0.01687977,0.03825199,0.06831410,0.54946206,2.22187885,0.00165628,0.35034053
-2.62631316,2.57487670,0.01533484,0.03613233,0.06508361,0.51039815,2.13082787,0.00155755,0.33045665
-2.62031016,2.45026469,0.01383729,0.03400396,0.06166413,0.47207783,2.03213812,0.00145736,0.31025424
-2.61430715,2.31900464,0.01240129,0.03186944,0.05810118,0.43467657,1.92717092,0.00135657,0.28989629
-2.60830415,2.18274811,0.01103862,0.02973554,0.05444128,0.39837663,1.81735436,0.00125612,0.26955147
-2.60230115,2.04318032,0.00975854,0.02761255,0.05073074,0.36336023,1.70414402,0.00115699,0.24938905
-2.59629815,1.90197638,0.00856780,0.02551351,0.04701465,0.32980329,1.58898581,0.00106018,0.22957426
-2.59029515,1.76076115,0.00747073,0.02345341,0.04333594,0.29786982,1.47328211,0.00096667,0.21026412
-2.58429215,1.62107430,0.00646938,0.02144840,0.03973469,0.26770749,1.35836202,0.00087742,0.19160390
-2.57828914,1.48434117,0.00556375,0.01951509,0.03624752,0.23944427,1.24545663,0.00079332,0.17372437
-2.57228614,1.35185021,0.00475203,0.01766994,0.03290728,0.21318653,1.13567963,0.00071519,0.15673986
-2.56628314,1.22473701,0.00403090,0.01592877,0.02974285,0.18901827,1.03001352,0.00064382,0.14074705
-2.56028014,1.10397517,0.00339584,0.01430636,0.02677911,0.16700177,0.92930136,0.00057993,0.12582470
-2.55427714,0.99037332,0.00284137,0.01281630,0.02403716,0.14717930,0.83424377,0.00052418,0.11203392
-2.54827414,0.88457801,0.00236142,0.01147080,0.02153453,0.12957573,0.74540078,0.00047724,0.09941923
-2.54227114,0.78708148,0.00194948,0.01028083,0.01928563,0.11420195,0.66319782,0.00043972,0.08801002
-2.53626813,0.69823356,0.00159893,0.00925615,0.01730219,0.10105872,0.58793520,0.00041226,0.07782247
-2.53026513,0.61825651,0.00130315,0.00840558,0.01559375,0.09014077,0.51980020,0.00039553,0.06886171
-2.52426213,0.54726200,0.00105574,0.00773720,0.01416823,0.08144088,0.45888103,0.00039022,0.06112404
-2.51825913,0.48526888,0.00085062,0.00725870,0.01303231,0.07495367,0.40518168,0.00039707,0.05459920
-2.51225613,0.43222105,0.00068212,0.00697755,0.01219196,0.07067883,0.35863705,0.00041689,0.04927247
-2.50625313,0.38800434,0.00054504,0.00690130,0.01165270,0.06862374,0.31912742,0.00045052,0.04512647
-2.50025013,0.35246164,0.00043469,0.00703771,0.01141984,0.06880511,0.28649183,0.00049888,0.04214275
-2.49424712,0.32540579,0.00034690,0.00739487,0.01149860,0.07124963,0.26053976,0.00056288,0.04030281
-2.48824412,0.30662952,0.00027801,0.00798114,0.01189402,0.07599358,0.24106073,0.00064348,0.03958877
-2.48224112,0.29591241,0.00022485,0.00880506,0.01261079,0.08308122,0.22783152,0.00074158,0.03998353
-2.47623812,0.29302450,0.00018470,0.00987512,0.01365287,0.09256217,0.22062098,0.00085801,0.04147044
-2.47023512,0.29772686,0.00015525,0.01119941,0.01502303,0.10448766,0.21919244,0.00099352,0.04403257
-2.46423212,0.30976916,0.00013455,0.01278521,0.01672225,0.11890597,0.22330379,0.00114863,0.04765152
-2.45822911,0.32888480,0.00012099,0.01463845,0.01874902,0.13585707,0.23270558,0.00132368,0.05230596
-2.45222611,0.35478409,0.00011324,0.01676317,0.02109858,0.15536687,0.24713752,0.00151869,0.05796997
-2.44622311,0.38714608,0.00011018,0.01916087,0.02376217,0.17744118,0.26632373,0.00173335,0.06461121
-2.44022011,0.42560999,0.00011089,0.02183000,0.02672628,0.20205981,0.28996753,0.00196696,0.07218918
-2.43421711,0.46976681,0.00011462,0.02476533,0.02997200,0.22917112,0.31774598,0.00221838,0.08065358
-2.42821411,0.51915213,0.00012073,0.02795753,0.03347452,0.25868729,0.34930508,0.00248601,0.08994303
-2.42221111,0.57324079,0.00012869,0.03139280,0.03720272,0.29048073,0.38425598,0.00276776,0.09998405
-2.41620810,0.63144414,0.00013803,0.03505263,0.04111911,0.32438187,0.42217280,0.00306112,0.11069077
-2.41020510,0.69311052,0.00014834,0.03891379,0.04517996,0.36017852,0.46259240,0.00336310,0.12196505
-2.40420210,0.75752932,0.00015927,0.04294851,0.04933572,0.39761714,0.50501654,0.00367035,0.13369738
-2.39819910,0.82393886,0.00017048,0.04712476,0.05353176,0.43640588,0.54891644,0.00397923,0.14576843
-2.39219610,0.89153803,0.00018167,0.05140693,0.05770947,0.47621967,0.59373993,0.00428589,0.15805127
-2.38619310,0.95950162,0.00019256,0.05575650,0.06180755,0.51670689,0.63892086,0.00458639,0.17041424
-2.38019010,1.02699857,0.00020289,0.06013302,0.06576369,0.55749782,0.68389075,0.00487689,0.18272426
-2.37418709,1.09321272,0.00021241,0.06449518,0.06951636,0.59821417,0.72809188,0.00515374,0.19485064
-2.36818409,1.15736494,0.00022092,0.06880198,0.07300686,0.63847958,0.77099161,0.00541371,0.20666901
-2.36218109,1.21873585,0.00022823,0.07301394,0.07618142,0.67793034,0.81209696,0.00565411,0.21806531
-2.35617809,1.27668762,0.00023418,0.07709430,0.07899331,0.71622613,0.85096884,0.00587301,0.22893964
-2.35017509,1.33068414,0.00023866,0.08101012,0.08140486,0.75305990,0.88723523,0.00606934,0.23920968
-2.34417209,1.38030807,0.00024158,0.08473330,0.08338944,0.78816659,0.92060233,0.00624308,0.24881354
-2.33816908,1.42527388,0.00024291,0.08824136,0.08493303,0.82133016,0.95086331,0.00639538,0.25771185
-2.33216608,1.46543620,0.00024265,0.09151800,0.08603562,0.85238842,0.97790385,0.00652862,0.26588895
-2.32616308,1.50079256,0.00024083,0.09455340,0.08671217,0.88123553,1.00170419,0.00664650,0.27335311
-2.32016008,1.53148048,0.00023757,0.09734424,0.08699309,0.90782187,1.02233742,0.00675403,0.28013561
-2.31415708,1.55776872,0.00023299,0.09989340,0.08692438,0.93215135,1.03996396,0.00685753,0.28628889
-2.30815408,1.58004303,0.00022728,0.10220938,0.08656713,0.95427616,1.05482247,0.00696455,0.29188360
-2.30215108,1.59878687,0.00022064,0.10430552,0.08599660,0.97428938,1.06721742,0.00708374,0.29700491
-2.29614807,1.61455820,0.00021332,0.10619889,0.08530080,0.99231572,1.07750405,0.00722473,0.30174801
-2.29014507,1.62796305,0.00020562,0.10790917,0.08457862,1.00850097,1.08607119,0.00739789,0.30621319
-2.28414207,1.63962739,0.00019782,0.10945730,0.08393749,1.02300072,1.09332301,0.00761408,0.31050066
-2.27813907,1.65016854,0.00019025,0.11086415,0.08349074,1.03596894,1.09966028,0.00788438,0.31470530
-2.27213607,1.66016733,0.00018324,0.11214929,0.08335463,1.04754719,1.10546226,0.00821977,0.31891177
-2.26613307,1.67014252,0.00017715,0.11332978,0.08364512,1.05785485,1.11106989,0.00863081,0.32319002
-2.26013007,1.68052841,0.00017231,0.11441917,0.08447453,1.06698114,1.11677117,0.00912720,0.32759151
-2.25412706,1.69165676,0.00016908,0.11542673,0.08594811,1.07497917,1.12278926,0.00971751,0.33214637
-2.24812406,1.70374372,0.00016778,0.11635691,0.08816069,1.08186243,1.12927384,0.01040874,0.33686151
-2.24212106,1.71688214,0.00016874,0.11720914,0.09119330,1.08760387,1.13629604,0.01120596,0.34171984
-2.23611806,1.73103957,0.00017227,0.11797783,0.09511020,1.09213753,1.14384705,0.01211205,0.34668061
-2.23011506,1.74606174,0.00017866,0.11865271,0.09995603,1.09536268,1.15184029,0.01312732,0.35168079
-2.22411206,1.76168125,0.00018816,0.11921941,0.10575349,1.09715003,1.16011694,0.01424933,0.35663747
-2.21810905,1.77753077,0.00020102,0.11966024,0.11250138,1.09734983,1.16845451,0.01547268,0.36145114
-2.21210605,1.79316003,0.00021742,0.11995518,0.12017339,1.09580117,1.17657770,0.01678895,0.36600959
-2.20610305,1.80805573,0.00023755,0.12008291,0.12871731,1.09234206,1.18417131,0.01818667,0.37019236
-2.20010005,1.82166327,0.00026152,0.12002194,0.13805517,1.08681966,1.19089411,0.01965141,0.37387545
-2.19409705,1.83340933,0.00028944,0.11975175,0.14808400,1.07910019,1.19639338,0.02116601,0.37693615
-2.18809405,1.84272446,0.00032134,0.11925386,0.15867740,1.06907785,1.20031933,0.02271086,0.37925767
-2.18209105,1.84906456,0.00035724,0.11851274,0.16968796,1.05668253,1.20233867,0.02426429,0.38073351
-2.17608804,1.85193065,0.00039713,0.11751664,0.18095032,1.04188571,1.20214720,0.02580312,0.38127136
-2.17008504,1.85088621,0.00044093,0.11625824,0.19228507,1.02470462,1.19948059,0.02730322,0.38079632
-2.16408204,1.84557169,0.00048856,0.11473505,0.20350310,1.00520421,1.19412336,0.02874014,0.37925354
-2.15807904,1.83571576,0.00053991,0.11294969,0.21441058,0.98349723,1.18591578,0.03008985,0.37661001
-2.15207604,1.82114332,0.00059486,0.11090988,0.22481416,0.95974231,1.17475851,0.03132944,0.37285561
-2.14607304,1.80178006,0.00065327,0.10862835,0.23452643,0.93414035,1.16061518,0.03243780,0.36800344
-2.14007004,1.77765377,0.00071502,0.10612250,0.24337123,0.90692943,1.14351279,0.03339635,0.36208932
-2.13406703,1.74889260,0.00077998,0.10341399,0.25118888,0.87837852,1.12354025,0.03418958,0.35517072
-2.12806403,1.71572050,0.00084804,0.10052814,0.25784082,0.84878042,1.10084515,0.03480561,0.34732505
-2.12206103,1.67845013,0.00091914,0.09749332,0.26321372,0.81844410,1.07562901,0.03523656,0.33864749
-2.11605803,1.63747361,0.00099321,0.09434025,0.26722279,0.78768693,1.04814119,0.03547884,0.32924834
-2.11005503,1.59325146,0.00107023,0.09110129,0.26981414,0.75682687,1.01867178,0.03553326,0.31925014
-2.10405203,1.54630004,0.00115021,0.08780968,0.27096609,0.72617506,0.98754363,0.03540498,0.30878458
-2.09804902,1.49717791,0.00123317,0.08449885,0.27068944,0.69602882,0.95510372,0.03510337,0.29798920
-2.09204602,1.44647150,0.00131915,0.08120171,0.26902659,0.66666534,0.92171425,0.03464168,0.28700422
-2.08604302,1.39478030,0.00140816,0.07795001,0.26604968,0.63833608,0.88774340,0.03403660,0.27596933
-2.08004002,1.34270220,0.00150024,0.07477375,0.26185776,0.61126199,0.85355623,0.03330771,0.26502065
-2.07403702,1.29081919,0.00159535,0.07170064,0.25657310,0.58562956,0.81950584,0.03247691,0.25428801
-2.06803402,1.23968388,0.00169342,0.06875567,0.25033701,0.56158786,0.78592499,0.03156778,0.24389243
-2.06203102,1.18980733,0.00179433,0.06596072,0.24330510,0.53924641,0.75311853,0.03060489,0.23394412
-2.05602801,1.14164847,0.00189785,0.06333431,0.23564243,0.51867412,0.72135678,0.02961321,0.22454083
-2.05002501,1.09560564,0.00200368,0.06089142,0.22751875,0.49989919,0.69087008,0.02861755,0.21576673
-2.04402201,1.05201040,0.00211143,0.05864345,0.21910386,0.48291006,0.66184487,0.02764206,0.20769190
-2.03801901,1.01112410,0.00222064,0.05659827,0.21056358,0.46765737,0.63442128,0.02670987,0.20037231
-2.03201601,0.97313721,0.00233079,0.05476039,0.20205623,0.45405707,0.60869251,0.02584280,0.19385036
-2.02601301,0.93817147,0.00244128,0.05313128,0.19372991,0.44199447,0.58470590,0.02506122,0.18815604
-2.02001001,0.90628496,0.00255156,0.05170976,0.18572054,0.43132923,0.56246587,0.02438405,0.18330839
-2.01400700,0.87747961,0.00266107,0.05049248,0.17815082,0.42190131,0.54193850,0.02382879,0.17931756
-2.00800400,0.85171094,0.00276935,0.04947449,0.17112984,0.41353749,0.52305752,0.02341166,0.17618693
-2.00200100,0.82889949,0.00287606,0.04864982,0.16475352,0.40605844,0.50573160,0.02314790,0.17391550
-1.99599800,0.80894332,0.00298102,0.04801211,0.15910551,0.39928597,0.48985246,0.02305189,0.17250022
-1.98999500,0.79173074,0.00308428,0.04755515,0.15425859,0.39305025,0.47530342,0.02313746,0.17193816
-1.98399200,0.77715277,0.00318615,0.04727344,0.15027626,0.38719666,0.46196798,0.02341806,0.17222827
-1.97798899,0.76511432,0.00328721,0.04716256,0.14721425,0.38159196,0.44973798,0.02390683,0.17337275
-1.97198599,0.75554347,0.00338833,0.04721947,0.14512203,0.37612946,0.43852084,0.02461668,0.17537778
-1.96598299,0.74839832,0.00349068,0.04744265,0.14404383,0.37073298,0.42824555,0.02556011,0.17825352
-1.95997999,0.74367077,0.00359569,0.04783203,0.14401925,0.36535939,0.41886702,0.02674895,0.18201340
-1.95397699,0.74138706,0.00370501,0.04838882,0.14508321,0.35999954,0.41036859,0.02819400,0.18667267
-1.94797399,0.74160492,0.00382043,0.04911508,0.14726532,0.35467757,0.40276253,0.02990448,0.19224625
-1.94197099,0.74440740,0.00394384,0.05001323,0.15058851,0.34944862,0.39608856,0.03188730,0.19874598
-1.93596798,0.74989378,0.00407709,0.05108540,0.15506717,0.34439507,0.39041038,0.03414641,0.20617746
-1.92996498,0.75816805,0.00422191,0.05233274,0.16070471,0.33962146,0.38581050,0.03668191,0.21453667
-1.92396198,0.76932550,0.00437977,0.05375464,0.16749080,0.33524836,0.38238365,0.03948924,0.22380651
-1.91795898,0.78343852,0.00455179,0.05534804,0.17539848,0.33140561,0.38022909,0.04255846,0.23395358
-1.91195598,0.80054215,0.00473859,0.05710678,0.18438132,0.32822503,0.37944234,0.04587348,0.24492545
-1.90595298,0.82062051,0.00494026,0.05902108,0.19437092,0.32583326,0.38010675,0.04941163,0.25664852
-1.89994997,0.84359487,0.00515618,0.06107719,0.20527484,0.32434478,0.38228532,0.05314323,0.26902679
-1.89394697,0.86931418,0.00538505,0.06325720,0.21697540,0.32385567,0.38601332,0.05703160,0.28194160
-1.88794397,0.89754862,0.00562482,0.06553911,0.22932928,0.32443818,0.39129202,0.06103318,0.29525247
-1.88194097,0.92798678,0.00587267,0.06789708,0.24216824,0.32613645,0.39808390,0.06509804,0.30879904
-1.87593797,0.96023665,0.00612510,0.07030193,0.25530097,0.32896348,0.40630957,0.06917071,0.32240409
-1.86993497,0.99383046,0.00637795,0.07272181,0.26851610,0.33289943,0.41584651,0.07319121,0.33587754
-1.86393197,1.02823336,0.00662653,0.07512302,0.28158630,0.33789125,0.42652977,0.07709647,0.34902126
-1.85792896,1.06285552,0.00686573,0.07747099,0.29427344,0.34385361,0.43815455,0.08082186,0.36163452
-1.85192596,1.09706709,0.00709021,0.07973130,0.30633454,0.35067109,0.45048052,0.08430298,0.37351983
-1.84592296,1.13021558,0.00729452,0.08187077,0.31752837,0.35820136,0.46323767,0.08747751,0.38448888
-1.83991996,1.16164467,0.00747334,0.08385849,0.32762241,0.36627938,0.47613354,0.09028710,0.39436842
-1.83391696,1.19071387,0.00762163,0.08566682,0.33639985,0.37472226,0.48886137,0.09267926,0.40300568
-1.82791396,1.21681805,0.00773483,0.08727229,0.34366636,0.38333477,0.50110893,0.09460901,0.41027332
-1.82191096,1.23940618,0.00780903,0.08865634,0.34925635,0.39191514,0.51256767,0.09604046,0.41607350
-1.81590795,1.25799850,0.00784109,0.08980595,0.35303832,0.40026119,0.52294182,0.09694802,0.42034109
-1.80990495,1.27220146,0.00782879,0.09071407,0.35491928,0.40817649,0.53195712,0.09731733,0.42304583
-1.80390195,1.28171997,0.00777090,0.09137987,0.35484779,0.41547637,0.53936892,0.09714580,0.42419347
-1.79789895,1.28636653,0.00766722,0.09180889,0.35281561,0.42199382,0.54496926,0.09644278,0.42382581
-1.79189595,1.28606699,0.00751862,0.09201290,0.34885792,0.42758498,0.54859290,0.09522928,0.42201968
-1.78589295,1.28086280,0.00732696,0.09200972,0.34305204,0.43213414,0.55012196,0.09353736,0.41888506
-1.77988994,1.27090985,0.00709506,0.09182286,0.33551467,0.43555826,0.54948908,0.09140903,0.41456226
-1.77388694,1.25647385,0.00682659,0.09148098,0.32639787,0.43781070,0.54667914,0.08889500,0.40921837
-1.76788394,1.23792265,0.00652595,0.09101732,0.31588395,0.43888427,0.54172935,0.08605299,0.40304315
-1.76188094,1.21571582,0.00619808,0.09046895,0.30417938,0.43881330,0.53472790,0.08294590,0.39624440
-1.75587794,1.19039176,0.00584835,0.08987600,0.29150812,0.43767491,0.52581113,0.07963987,0.38904307
-1.74987494,1.16255297,0.00548237,0.08928076,0.27810454,0.43558918,0.51515942,0.07620224,0.38166809
-1.74387194,1.13284992,0.00510579,0.08872677,0.26420631,0.43271837,0.50299198,0.07269953,0.37435118
-1.73786893,1.10196405,0.00472417,0.08825785,0.25004741,0.42926509,0.48956059,0.06919551,0.36732180
-1.73186593,1.07059051,0.00434284,0.08791710,0.23585164,0.42546944,0.47514272,0.06574945,0.36080217
-1.72586293,1.03942110,0.00396672,0.08774592,0.22182675,0.42160528,0.46003419,0.06241453,0.35500271
-1.71985993,1.00912806,0.00360028,0.08778308,0.20815946,0.41797549,0.44454148,0.05923659,0.35011781
