energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.39919960,2.72417641,-2.30821901,0.04370443,-0.02478523,0.06543381,-0.05070456,0.15042976,-0.13444379,0.91547393,-0.92440721,0.88623938,-0.47737442,1.40679854,-1.12443485,0.32009060,-0.27231405,0.00000000,-0.00000000
0.40520260,2.73037481,-2.35080740,0.04595291,-0.02698800,0.06651224,-0.05285774,0.14946101,-0.13706135,0.90023260,-0.93627874,0.91292267,-0.49681613,1.42444820,-1.13843938,0.32065122,-0.28084898,0.00000000,-0.00000000
0.41120560,2.73289531,-2.39266403,0.04837802,-0.02929604,0.06775571,-0.05494348,0.14827144,-0.13952727,0.88379776,-0.94614100,0.93761220,-0.51877505,1.43965045,-1.15416443,0.32141124,-0.28881315,0.00000000,-0.00000000
0.41720860,2.73198438,-2.43338357,0.05098836,-0.03170830,0.06920546,-0.05695037,0.14691610,-0.14178025,0.86649114,-0.95388609,0.96000970,-0.54300994,1.45212670,-1.17142760,0.32252880,-0.29618151,0.00000000,-0.00000000
0.42321161,2.72787948,-2.47264544,0.05378601,-0.03422460,0.07089919,-0.05887327,0.14545245,-0.14377067,0.84862909,-0.95944908,0.97983125,-0.56928898,1.46160612,-1.19005773,0.32415046,-0.30295015,0.00000000,-0.00000000
0.42921461,2.72080508,-2.51021509,0.05676564,-0.03684545,0.07286978,-0.06071346,0.14393927,-0.14546125,0.83051581,-0.96281021,0.99681583,-0.59738818,1.46783456,-1.20989245,0.32640714,-0.30913686,0.00000000,-0.00000000
0.43521761,2.71097262,-2.54594084,0.05991373,-0.03957185,0.07514409,-0.06247857,0.14243578,-0.14682730,0.81243811,-0.96399556,1.01073467,-0.62708817,1.47058514,-1.23077399,0.32941088,-0.31478073,0.00000000,-0.00000000
0.44122061,2.69858425,-2.57974635,0.06320823,-0.04240490,0.07774186,-0.06418230,0.14100101,-0.14785654,0.79466163,-0.96307605,1.02140087,-0.65816967,1.46967009,-1.25254362,0.33325255,-0.31994081,0.00000000,-0.00000000
0.44722361,2.68383964,-2.61161892,0.06661846,-0.04534525,0.08067489,-0.06584380,0.13969331,-0.14854859,0.77742846,-0.96016478,1.02867868,-0.69040817,1.46495329,-1.27503501,0.33800037,-0.32469402,0.00000000,-0.00000000
0.45322661,2.66694499,-2.64159439,0.07010545,-0.04839248,0.08394635,-0.06748694,0.13857009,-0.14891405,0.76095608,-0.95541277,1.03249196,-0.72356799,1.45636247,-1.29806682,0.34369938,-0.32913215,0.00000000,-0.00000000
0.45922961,2.64812331,-2.66973942,0.07362267,-0.05154440,0.08755042,-0.06913932,0.13768769,-0.14897327,0.74543742,-0.94900331,1.03283128,-0.75739644,1.44390059,-1.32143531,0.35037170,-0.33335825,0.00000000,-0.00000000
0.46523262,2.62762477,-2.69613238,0.07711703,-0.05479620,0.09147211,-0.07083109,0.13710142,-0.14875480,0.73104159,-0.94114519,1.02975922,-0.79161850,1.42765543,-1.34490740,0.35801745,-0.33748256,0.00000000,-0.00000000
0.47123562,2.60573625,-2.72084416,0.08053032,-0.05813977,0.09568742,-0.07259371,0.13686561,-0.14829376,0.71791517,-0.93206516,1.02341342,-0.82593257,1.40780680,-1.36821499,0.36661615,-0.34161808,0.00000000,-0.00000000
0.47723862,2.58278887,-2.74392008,0.08380083,-0.06156286,0.10016366,-0.07445861,0.13703375,-0.14763003,0.70618372,-0.92200002,1.01400723,-0.86000777,1.38463071,-1.39105120,0.37612854,-0.34587620,0.00000000,-0.00000000
0.48324162,2.55916290,-2.76536453,0.08686525,-0.06504851,0.10486020,-0.07645579,0.13765866,-0.14680645,0.69595324,-0.91118873,1.00182781,-0.89348333,1.35850020,-1.41306908,0.38649850,-0.35036242,0.00000000,-0.00000000
0.48924462,2.53528945,-2.78512924,0.08966064,-0.06857454,0.10972935,-0.07861254,0.13879255,-0.14586711,0.68731127,-0.89986507,0.98723165,-0.92597020,1.32988252,-1.43388331,0.39765504,-0.35517246,0.00000000,-0.00000000
0.49524762,2.51164848,-2.80310640,0.09212647,-0.07211331,0.11471748,-0.08095216,0.14048705,-0.14485579,0.68032775,-0.88825099,0.97063774,-0.95705527,1.29933263,-1.45307527,0.40951407,-0.36038901,0.00000000,-0.00000000
0.50125063,2.48876331,-2.81912699,0.09420662,-0.07563165,0.11976644,-0.08349288,0.14279321,-0.14381462,0.67505529,-0.87655124,0.95251865,-0.98630811,1.26748328,-1.47020138,0.42198004,-0.36607909,0.00000000,-0.00000000
0.50725363,2.46719160,-2.83296492,0.09585124,-0.07909118,0.12481501,-0.08624687,0.14576122,-0.14278308,0.67152901,-0.86494920,0.93338990,-1.01329016,1.23503185,-1.48480479,0.43494724,-0.37229231,0.00000000,-0.00000000
0.51325663,2.44751345,-2.84434654,0.09701840,-0.08244882,0.12980059,-0.08921959,0.14944014,-0.14179726,0.66976603,-0.85360426,0.91379800,-1.03756610,1.20272458,-1.49643000,0.44830080,-0.37905987,0.00000000,-0.00000000
0.51925963,2.43031709,-2.85296518,0.09767543,-0.08565766,0.13466087,-0.09240919,0.15387738,-0.14088945,0.66976457,-0.84265061,0.89430784,-1.05871682,1.17133871,-1.50463963,0.46191744,-0.38639441,0.00000000,-0.00000000
0.52526263,2.41618298,-2.85849965,0.09779999,-0.08866808,0.13933552,-0.09580635,0.15911799,-0.14008812,0.67150309,-0.83219732,0.87548966,-1.07635364,1.14166323,-1.50903284,0.47566602,-0.39429061,0.00000000,-0.00000000
0.53126563,2.40566708,-2.86063566,0.09738073,-0.09142906,0.14376788,-0.09939422,0.16520381,-0.13941816,0.67493934,-0.82232971,0.85790628,-1.09013279,1.11447895,-1.50926415,0.48940803,-0.40272629,0.00000000,-0.00000000
0.53726863,2.39928420,-2.85908853,0.09641751,-0.09388979,0.14790640,-0.10314867,0.17217236,-0.13890139,0.68000974,-0.81311144,0.84210089,-1.09976972,1.09053852,-1.50506189,0.50299813,-0.41166401,0.00000000,-0.00000000
0.54327164,2.39749206,-2.85362586,0.09492134,-0.09600122,0.15170607,-0.10703878,0.18005559,-0.13855730,0.68662920,-0.80458735,0.82858574,-1.10505224,1.07054720,-1.49624498,0.51628489,-0.42105290,0.00000000,-0.00000000
0.54927464,2.40067697,-2.84408845,0.09291389,-0.09771781,0.15512945,-0.11102751,0.18887842,-0.13840399,0.69469144,-0.79678646,0.81783206,-1.10585195,1.05514484,-1.48273729,0.52911183,-0.43083052,0.00000000,-0.00000000
0.55527764,2.40914145,-2.83040825,0.09042661,-0.09899912,0.15814753,-0.11507263,0.19865714,-0.13845915,0.70406993,-0.78972505,0.81026126,-1.10213314,1.04488967,-1.46457849,0.54131902,-0.44092472,0.00000000,-0.00000000
0.56128064,2.42309443,-2.81262204,0.08749965,-0.09981131,0.16074023,-0.11912774,0.20939773,-0.13874118,0.71461964,-0.78340938,0.80623757,-1.09395889,1.04024426,-1.44193089,0.55274509,-0.45125514,0.00000000,-0.00000000
0.56728364,2.44264418,-2.79088020,0.08418051,-0.10012847,0.16289662,-0.12314345,0.22109414,-0.13927024,0.72617937,-0.77783802,0.80606212,-1.08149382,1.04156402,-1.41508165,0.56322994,-0.46173448,0.00000000,-0.00000000
0.57328664,2.46779418,-2.76544980,0.08052249,-0.09993363,0.16461471,-0.12706871,0.23372668,-0.14006930,0.73857475,-0.77300348,0.80996836,-1.06500340,1.04908843,-1.38444031,0.57261791,-0.47226943,0.00000000,-0.00000000
0.57928964,2.49844191,-2.73671226,0.07658312,-0.09921951,0.16590107,-0.13085216,0.24726045,-0.14116504,0.75162184,-0.76889337,0.81811877,-1.04484984,1.06293522,-1.35053166,0.58076162,-0.48276119,0.00000000,-0.00000000
0.58529265,2.53438048,-2.70515559,0.07242241,-0.09798881,0.16677003,-0.13444350,0.26164421,-0.14258868,0.76513101,-0.76549086,0.83060278,-1.02148472,1.08309743,-1.31398423,0.58752607,-0.49310577,0.00000000,-0.00000000
0.59129565,2.57530291,-2.67136207,0.06810134,-0.09625430,0.16724275,-0.13779494,0.27680951,-0.14437661,0.77891117,-0.76277476,0.84743565,-0.99543873,1.10944348,-1.27551503,0.59279307,-0.50319415,0.00000000,-0.00000000
0.59729865,2.62080876,-2.63599212,0.06368021,-0.09403840,0.16734608,-0.14086253,0.29267042,-0.14657075,0.79277398,-0.76071921,0.86855846,-0.96730899,1.14172017,-1.23591130,0.59646571,-0.51291241,0.00000000,-0.00000000
0.60330165,2.67041289,-2.59976550,0.05921730,-0.09137251,0.16711128,-0.14360747,0.30912381,-0.14921877,0.80653800,-0.75929340,0.89383891,-0.93774454,1.17955833,-1.19601000,0.59847263,-0.52214203,0.00000000,-0.00000000
0.60930465,2.72355596,-2.56344105,0.05476759,-0.08829599,0.16657277,-0.14599725,0.32605038,-0.15237394,0.82003251,-0.75846124,0.92307306,-0.90743061,1.22248126,-1.15667613,0.59877188,-0.53076052,0.00000000,-0.00000000
0.61530765,2.77961634,-2.52779601,0.05038176,-0.08485496,0.16576685,-0.14800671,0.34331643,-0.15609475,0.83310086,-0.75818145,0.95598794,-0.87707237,1.26991548,-1.11878067,0.59735414,-0.53864247,0.00000000,-0.00000000
0.62131066,2.83792319,-2.49360619,0.04610532,-0.08110082,0.16473055,-0.14961885,0.36077635,-0.16044408,0.84560329,-0.75840799,0.99224511,-0.84737867,1.32120364,-1.08317909,0.59424505,-0.54566129,0.00000000,-0.00000000
0.62731366,2.89777014,-2.46162758,0.04197808,-0.07708877,0.16350065,-0.15082542,0.37827590,-0.16548815,0.85741899,-0.75909100,1.03144526,-0.81904642,1.37561929,-1.05069116,0.58950656,-0.55169144,0.00000000,-0.00000000
0.63331666,2.95842947,-2.43258035,0.03803372,-0.07287622,0.16211284,-0.15162729,0.39565602,-0.17129494,0.86844749,-0.76017836,1.07313382,-0.79274609,1.43238320,-1.02208260,0.58323697,-0.55661142,0.00000000,-0.00000000
0.63931966,3.01916637,-2.40713541,0.03429969,-0.06852120,0.16060113,-0.15203451,0.41275724,-0.17793236,0.87860922,-0.76161767,1.11680778,-0.76910857,1.49068072,-0.99804914,0.57556982,-0.56030735,0.00000000,-0.00000000
0.64532266,3.07925284,-2.38590380,0.03079718,-0.06408097,0.15899748,-0.15206603,0.42942434,-0.18546603,0.88784529,-0.76335864,1.16192362,-0.74871373,1.54967980,-0.97920317,0.56667143,-0.56267693,0.00000000,-0.00000000
0.65132566,3.13798111,-2.36942874,0.02754143,-0.05961062,0.15733165,-0.15174924,0.44551110,-0.19395666,0.89611656,-0.76535572,1.20790642,-0.73208079,1.60854918,-0.96606316,0.55673720,-0.56363382,0.00000000,-0.00000000
0.65732866,3.19467605,-2.35818009,0.02454199,-0.05516194,0.15563119,-0.15111908,0.46088489,-0.20345736,0.90340204,-0.76757076,1.25416013,-0.71966048,1.66647633,-0.95904569,0.54598679,-0.56311204,0.00000000,-0.00000000
0.66333167,3.24870644,-2.35255076,0.02180329,-0.05078249,0.15392164,-0.15021696,0.47543087,-0.21401062,0.90969670,-0.76997544,1.30007870,-0.71182905,1.72268440,-0.95846014,0.53465828,-0.56107024,0.00000000,-0.00000000
0.66933467,3.29949466,-2.35285452,0.01932518,-0.04651486,0.15222678,-0.14908943,0.48905552,-0.22564538,0.91500880,-0.77255328,1.34505800,-0.70888381,1.77644795,-0.96450562,0.52300164,-0.55749554,0.00000000,-0.00000000
0.67533767,3.34652471,-2.35932482,0.01710361,-0.04239615,0.15056892,-0.14778667,0.50168926,-0.23837416,0.91935687,-0.77530109,1.38850827,-0.71104024,1.82710673,-0.97727007,0.51127153,-0.55240672,0.00000000,-0.00000000
0.68134067,3.38934814,-2.37211398,0.01513127,-0.03845774,0.14896921,-0.14636082,0.51328802,-0.25219048,0.92276658,-0.77822956,1.42986657,-0.71843036,1.87407733,-0.99673104,0.49972002,-0.54585655,0.00000000,-0.00000000
0.68734367,3.42758789,-2.39129252,0.01339832,-0.03472516,0.14744789,-0.14486435,0.52383363,-0.26706664,0.92526735,-0.78136298,1.46860906,-0.73110226,1.91686206,-1.02275809,0.48858917,-0.53793293,0.00000000,-0.00000000
0.69334667,3.46093999,-2.41684836,0.01189307,-0.03121824,0.14602439,-0.14334836,0.53333294,-0.28295219,0.92688916,-0.78473803,1.50426247,-0.74902055,1.95505509,-1.05511648,0.47810403,-0.52875892,0.00000000,-0.00000000
0.69934967,3.48917282,-2.44868580,0.01060262,-0.02795133,0.14471735,-0.14186106,0.54181569,-0.29977306,0.92765946,-0.78840161,1.53641444,-0.77206785,1.98834550,-1.09347213,0.46846611,-0.51849142,0.00000000,-0.00000000
0.70535268,3.51212443,-2.48662431,0.00951346,-0.02493372,0.14354447,-0.14044636,0.54933128,-0.31743153,0.92760041,-0.79240782,1.56472227,-0.80004690,2.01651730,-1.13739755,0.45984768,-0.50731850,0.00000000,-0.00000000
0.71135568,3.52969765,-2.53039752,0.00861202,-0.02217008,0.14252219,-0.13914276,0.55594451,-0.33580716,0.92672648,-0.79681422,1.58891962,-0.83268370,2.03944647,-1.18637891,0.45238707,-0.49545554,0.00000000,-0.00000000
0.71735868,3.54185364,-2.57965252,0.00788507,-0.01966105,0.14166529,-0.13798254,0.56173061,-0.35475870,0.92504251,-0.80167758,1.60882092,-0.86963130,2.05709530,-1.23982412,0.44618504,-0.48314017,0.00000000,-0.00000000
0.72336168,3.54860383,-2.63395004,0.00732016,-0.01740378,0.14098634,-0.13699117,0.56676973,-0.37412684,0.92254240,-0.80704930,1.62432324,-0.91047463,2.06950428,-1.29707203,0.44130246,-0.47062628,0.00000000,-0.00000000
0.72936468,3.55000099,-2.69276577,0.00690581,-0.01539255,0.14049507,-0.13618722,0.57114132,-0.39373797,0.91920828,-0.81297072,1.63540543,-0.95473621,2.07678213,-1.35740263,0.43775923,-0.45817725,0.00000000,-0.00000000
0.73536768,3.54612964,-2.75549340,0.00663172,-0.01361935,0.14019771,-0.13558248,0.57491862,-0.41340856,0.91501045,-0.81946868,1.64212463,-1.00188298,2.07909425,-1.42004843,0.43553451,-0.44605870,0.00000000,-0.00000000
0.74137069,3.53709638,-2.82144953,0.00648884,-0.01207444,0.14009641,-0.13518243,0.57816357,-0.43295016,0.90990780,-0.82655142,1.64461024,-1.05133412,2.07665044,-1.48420680,0.43456820,-0.43453100,0.00000000,-0.00000000
0.74737369,3.52302061,-2.88988071,0.00646931,-0.01074687,0.14018862,-0.13498702,0.58092256,-0.45217470,0.90384904,-0.83420513,1.64305555,-1.10247004,2.06969224,-1.54905326,0.43476354,-0.42384185,0.00000000,-0.00000000
0.75337669,3.50402609,-2.95997280,0.00656642,-0.00962494,0.14046665,-0.13499157,0.58322307,-0.47089985,0.89677441,-0.84239123,1.63770749,-1.15464240,2.05848059,-1.61375552,0.43599077,-0.41421914,0.00000000,-0.00000000
0.75937969,3.48023378,-3.03086240,0.00677433,-0.00869662,0.14091739,-0.13518783,0.58507151,-0.48895428,0.88861799,-0.85104467,1.62885490,-1.20718504,2.04328441,-1.67748795,0.43809160,-0.40586441,0.00000000,-0.00000000
0.76538269,3.45175619,-3.10165029,0.00708790,-0.00794992,0.14152211,-0.13556514,0.58645235,-0.50618235,0.87931055,-0.86007312,1.61681588,-1.25942573,2.02437047,-1.73944621,0.44088442,-0.39894703,0.00000000,-0.00000000
0.77138569,3.41869369,-3.17141638,0.00750235,-0.00737312,0.14225658,-0.13611144,0.58732852,-0.52244813,0.86878264,-0.86935732,1.60192476,-1.31069835,2.00199493,-1.79886167,0.44416995,-0.39359943,0.00000000,-0.00000000
0.77738869,3.38113270,-3.23923581,0.00801293,-0.00695501,0.14309128,-0.13681430,0.58764309,-0.53763854,0.85696819,-0.87875232,1.58451928,-1.36035538,1.97639701,-1.85501509,0.44773711,-0.38991332,0.00000000,-0.00000000
0.78339170,3.33914599,-3.30419549,0.00861460,-0.00668502,0.14399188,-0.13766164,0.58732221,-0.55166534,0.84380804,-0.88808978,1.56492858,-1.40778011,1.94779468,-1.90724914,0.45136909,-0.38793715,0.00000000,-0.00000000
0.78939470,3.29279494,-3.36541054,0.00930167,-0.00655330,0.14491989,-0.13864230,0.58627889,-0.56446594,0.82925366,-0.89718114,1.54346238,-1.45239839,1.91638268,-1.95497939,0.45484914,-0.38767483,0.00000000,-0.00000000
0.79539770,3.24213350,-3.42203995,0.01006751,-0.00655073,0.14583348,-0.13974627,0.58441768,-0.57600294,0.81327070,-0.90582147,1.52040194,-1.49368929,1.88233257,-1.99770321,0.45796618,-0.38908561,0.00000000,-0.00000000
0.80140070,3.18721387,-3.47330081,0.01090429,-0.00666883,0.14668845,-0.14096472,0.58163990,-0.58626251,0.79584231,-0.91379397,1.49599300,-1.53119447,1.84579474,-2.03500639,0.46051993,-0.39208520,0.00000000,-0.00000000
0.80740370,3.12809321,-3.51848061,0.01180283,-0.00689970,0.14743932,-0.14228958,0.57784904,-0.59525165,0.77697206,-0.92087485,1.47044101,-1.56452575,1.80690209,-2.06656702,0.46232541,-0.39654806,0.00000000,-0.00000000
0.81340670,3.06484139,-3.55694722,0.01275241,-0.00723586,0.14804051,-0.14371304,0.57295627,-0.60299445,0.75668638,-0.92683848,1.44390867,-1.59337066,1.76577496,-2.09215680,0.46321691,-0.40231061,0.00000000,-0.00000000
0.81940970,2.99754914,-3.58815616,0.01374088,-0.00767003,0.14844764,-0.14522672,0.56688570,-0.60952771,0.73503649,-0.93146261,1.41651591,-1.61749568,1.72252703,-2.11163937,0.46305110,-0.40917547,0.00000000,-0.00000000
0.82541271,2.92633633,-3.61165505,0.01475466,-0.00819492,0.14861873,-0.14682073,0.55957916,-0.61489608,0.71209959,-0.93453356,1.38834211,-1.63674714,1.67727170,-2.12496613,0.46170956,-0.41691641,0.00000000,-0.00000000
0.83141571,2.85136015,-3.62708538,0.01577900,-0.00880301,0.14851557,-0.14848264,0.55100036,-0.61914704,0.68797940,-0.93585110,1.35943045,-1.65104971,1.63012863,-2.13216960,0.45910044,-0.42528389,0.00000000,-0.00000000
0.83741871,2.77282261,-3.63418166,0.01679829,-0.00948634,0.14810502,-0.15019647,0.54113832,-0.62232604,0.66280609,-0.93523306,1.32979400,-1.66040264,1.58122996,-2.13335481,0.45515957,-0.43401112,0.00000000,-0.00000000
0.84342171,2.69097746,-3.63276836,0.01779644,-0.01023623,0.14736018,-0.15194184,0.53000993,-0.62447209,0.63673545,-0.93251946,1.29942347,-1.66487392,1.53072607,-2.12868904,0.44985081,-0.44282044,0.00000000,-0.00000000
0.84942471,2.60613604,-3.62275503,0.01875742,-0.01104316,0.14626169,-0.15369317,0.51766160,-0.62561410,0.60994751,-0.92757611,1.26829590,-1.66459277,1.47879046,-2.11839075,0.44316593,-0.45142975,0.00000000,-0.00000000
0.85542771,2.51867210,-3.60413033,0.01966575,-0.01189660,0.14479882,-0.15541934,0.50417010,-0.62576806,0.58264467,-0.92029764,1.23638430,-1.65974078,1.42562368,-2.10271794,0.43512394,-0.45955907,0.00000000,-0.00000000
0.86143072,2.42902538,-3.57695525,0.02050718,-0.01278494,0.14297047,-0.15708349,0.48964245,-0.62493550,0.55504931,-0.91060990,1.20366749,-1.65054226,1.37145610,-2.08195684,0.42577001,-0.46693690,0.00000000,-0.00000000
0.86743372,2.33770392,-3.54135635,0.02126924,-0.01369544,0.14078617,-0.15864335,0.47421514,-0.62310301,0.52740122,-0.89847178,1.17013994,-1.63725416,1.31654951,-2.05641136,0.41517411,-0.47330624,0.00000000,-0.00000000
0.87343672,2.24528500,-3.49751948,0.02194188,-0.01461437,0.13826679,-0.16005185,0.45805256,-0.62024320,0.49995463,-0.88387634,1.13582107,-1.62015620,1.26119748,-2.02639375,0.40342927,-0.47843034,0.00000000,-0.00000000
0.87943972,2.15241464,-3.44568434,0.02251799,-0.01552705,0.13544516,-0.16125826,0.44134479,-0.61631667,0.47297524,-0.86685142,1.10076374,-1.59954152,1.20572454,-1.99221705,0.39064968,-0.48209779,0.00000000,-0.00000000
0.88544272,2.05980552,-3.38614032,0.02299390,-0.01641818,0.13236654,-0.16220958,0.42430496,-0.61127533,0.44673717,-0.84745959,1.06506150,-1.57570839,1.15048417,-1.95418936,0.37696860,-0.48412706,0.00000000,-0.00000000
0.89144572,1.96823330,-3.31922376,0.02336975,-0.01727208,0.12908874,-0.16285239,0.40716599,-0.60506646,0.42151980,-0.82579766,1.02885424,-1.54895309,1.09585574,-1.91261028,0.36253600,-0.48437033,0.00000000,-0.00000000
0.89744872,1.87853105,-3.24531665,0.02364975,-0.01807309,0.12568207,-0.16313484,0.39017700,-0.59763763,0.39760475,-0.80199561,0.99233199,-1.51956442,1.04224028,-1.86776940,0.34751616,-0.48271647,0.00000000,-0.00000000
0.90345173,1.79158180,-3.16484676,0.02384227,-0.01880599,0.12222896,-0.16300892,0.37359935,-0.58894197,0.37527283,-0.77621511,0.95573664,-1.48781978,0.99005538,-1.81994672,0.33208504,-0.47909319,0.00000000,-0.00000000
0.90945473,1.70830893,-3.07828883,0.02395979,-0.01945648,0.11882329,-0.16243279,0.35770221,-0.57894372,0.35480089,-0.74864765,0.91936128,-1.45398291,0.93972902,-1.76941474,0.31642745,-0.47346832,0.00000000,-0.00000000
0.91545773,1.62966430,-2.98616663,0.02401869,-0.02001168,0.11556928,-0.16137309,0.34275798,-0.56762353,0.33645874,-0.71951225,0.88354726,-1.41830322,0.89169265,-1.71644189,0.30073415,-0.46585015,0.00000000,-0.00000000
0.92146073,1.55661407,-2.88905543,0.02403890,-0.02046059,0.11258011,-0.15980711,0.32903718,-0.55498348,0.32050582,-0.68905295,0.84867863,-1.38101655,0.84637330,-1.66129688,0.28519869,-0.45628683,0.00000000,-0.00000000
0.92746373,1.49012215,-2.78758442,0.02404333,-0.02079460,0.10997608,-0.15772477,0.31680321,-0.54105137,0.30718777,-0.65753599,0.81517428,-1.34234711,0.80418509,-1.60425342,0.27001418,-0.44486494,0.00000000,-0.00000000
0.93346673,1.43113140,-2.68243873,0.02405721,-0.02100787,0.10788240,-0.15513027,0.30630668,-0.52588416,0.29673268,-0.62524678,0.78347773,-1.30251047,0.76552007,-1.54559510,0.25536994,-0.43170715,0.00000000,-0.00000000
0.93946973,1.38054274,-2.57436054,0.02410736,-0.02109771,0.10642663,-0.15204340,0.29777961,-0.50957039,0.28934713,-0.59248682,0.75404496,-1.26171721,0.73073864,-1.48561970,0.24144805,-0.41696918,0.00000000,-0.00000000
0.94547274,1.33919260,-2.46414910,0.02422124,-0.02106485,0.10573570,-0.14850034,0.29142939,-0.49223149,0.28521186,-0.55957043,0.72733044,-1.22017693,0.70015969,-1.42464292,0.22841993,-0.40083605,0.00000000,-0.00000000
0.95147574,1.30782913,-2.35265927,0.02442610,-0.02091363,0.10593268,-0.14455403,0.28743277,-0.47402185,0.28447729,-0.52682151,0.70377196,-1.17810249,0.67405087,-1.36300096,0.21644300,-0.38351775,0.00000000,-0.00000000
0.95747874,1.28708791,-2.24079846,0.02474796,-0.02065203,0.10713327,-0.14027402,0.28592984,-0.45512776,0.28725872,-0.49457032,0.68377469,-1.13571407,0.65261901,-1.30105192,0.20565747,-0.36524451,0.00000000,-0.00000000
0.96348174,1.27746781,-2.12952199,0.02521074,-0.02029169,0.10944211,-0.13574586,0.28701838,-0.43576525,0.29363157,-0.46315028,0.66769507,-1.09324293,0.63600144,-1.23917596,0.19618341,-0.34626177,0.00000000,-0.00000000
0.96948474,1.27930806,-2.01982665,0.02583532,-0.01984771,0.11294905,-0.13106999,0.29074863,-0.41617684,0.30362669,-0.43289493,0.65582510,-1.05093457,0.62425821,-1.17777400,0.18811821,-0.32682498,0.00000000,-0.00000000
0.97548774,1.29276739,-1.91274271,0.02663875,-0.01933845,0.11772542,-0.12636012,0.29711879,-0.39662748,0.31722588,-0.40413490,0.64837785,-1.00905115,0.61736584,-1.11726523,0.18153436,-0.30719442,0.00000000,-0.00000000
0.98149075,1.31780634,-1.80932438,0.02763356,-0.01878514,0.12382047,-0.12174136,0.30607154,-0.37739967,0.33435809,-0.37719503,0.64547469,-0.96787298,0.61521296,-1.05808338,0.17647796,-0.28763008,0.00000000,-0.00000000
0.98749375,1.35417364,-1.71063877,0.02882720,-0.01821146,0.13125812,-0.11734784,0.31749174,-0.35878802,0.35489624,-0.35239154,0.64713492,-0.92769900,0.61759809,-1.00067198,0.17296760,-0.26838688,0.00000000,-0.00000000
0.99349675,1.40139768,-1.61775354,0.03022164,-0.01764305,0.14003415,-0.11332010,0.33120563,-0.34109338,0.37865517,-0.33002919,0.65326838,-0.88884600,0.62423003,-0.94547864,0.17099410,-0.24971016,0.00000000,-0.00000000
0.99949975,1.45878384,-1.53172326,0.03181315,-0.01710693,0.15011402,-0.10980222,0.34698169,-0.32461662,0.40539084,-0.31039842,0.66367151,-0.85164655,0.63473087,-0.89294866,0.17052078,-0.23183161,0.00000000,-0.00000000
1.00550275,1.52541825,-1.45357451,0.03359228,-0.01663090,0.16143133,-0.10693874,0.36453336,-0.30965224,0.43480103,-0.29377235,0.67802712,-0.81644555,0.64864198,-0.84351794,0.17148447,-0.21496572,0.00000000,-0.00000000
1.01150575,1.60017847,-1.38428984,0.03554398,-0.01624295,0.17388728,-0.10487142,0.38352371,-0.29648191,0.46652764,-0.28040354,0.69590825,-0.78359534,0.66543274,-0.79760548,0.17379718,-0.19930675,0.00000000,-0.00000000
1.01750875,1.68175107,-1.32479062,0.03764799,-0.01597055,0.18735094,-0.10373587,0.40357202,-0.28536800,0.50016082,-0.27052055,0.71678592,-0.75344934,0.68451205,-0.75560541,0.17734836,-0.18502619,0.00000000,-0.00000000
1.02351176,1.76865605,-1.27591887,0.03987928,-0.01584009,0.20166065,-0.10365817,0.42426235,-0.27654727,0.53524486,-0.26432408,0.74004086,-0.72635426,0.70524229,-0.71787887,0.18200770,-0.17227078,0.00000000,-0.00000000
1.02951476,1.85927756,-1.23841820,0.04220870,-0.01587619,0.21662649,-0.10475142,0.44515375,-0.27022465,0.57128580,-0.26198283,0.76497879,-0.70264108,0.72695527,-0.68474570,0.18762836,-0.16116107,0.00000000,-0.00000000
1.03551776,1.95190014,-1.21291407,0.04460382,-0.01610113,0.23203379,-0.10711234,0.46579199,-0.26656740,0.60776070,-0.26362894,0.79084876,-0.68261486,0.74896975,-0.65647606,0.19405056,-0.15179036,0.00000000,-0.00000000
1.04152076,2.04474939,-1.19989391,0.04702971,-0.01653429,0.24764762,-0.11081804,0.48572247,-0.26569959,0.64412824,-0.26935325,0.81686400,-0.66654374,0.77060993,-0.63328230,0.20110534,-0.14422418,0.00000000,-0.00000000
1.04752376,2.13603577,-1.19968728,0.04944992,-0.01719159,0.26321834,-0.11592285,0.50450376,-0.26769708,0.67984039,-0.27920025,0.84222446,-0.65464750,0.79122409,-0.61531117,0.20861846,-0.13850006,0.00000000,-0.00000000
1.05352676,2.22400009,-1.21244700,0.05182744,-0.01808500,0.27848773,-0.12245556,0.52172148,-0.27258324,0.71435489,-0.29316321,0.86614017,-0.64708603,0.81020289,-0.60263654,0.21641415,-0.13462770,0.00000000,-0.00000000
1.05952976,2.30695897,-1.23813189,0.05412561,-0.01922219,0.29319585,-0.13041693,0.53700172,-0.28032539,0.74714792,-0.31117941,0.88785460,-0.64394840,0.82699637,-0.59525314,0.22431885,-0.13258950,0.00000000,-0.00000000
1.06553277,2.38334872,-1.27649198,0.05630908,-0.02060612,0.30708815,-0.13977773,0.55002379,-0.29083241,0.77772668,-0.33312597,0.90666698,-0.64524282,0.84112923,-0.59307144,0.23216452,-0.13234130,0.00000000,-0.00000000
