energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,8.39629764,0.01129107,1.96581807,6.52146965,4.49598509,0.02487544,1.07083275
-4.29514757,8.18314404,0.01099925,1.91515694,6.47012583,4.35851171,0.02338290,1.05527026
-4.28914457,7.98515972,0.01071988,1.86676862,6.43171952,4.22906055,0.02196228,1.04287200
-4.28314157,7.80514082,0.01045089,1.82139515,6.40754983,4.10935595,0.02062524,1.03381302
-4.27713857,7.64503894,0.01018994,1.77959065,6.39818526,4.00067521,0.01938084,1.02815170
-4.27113557,7.50592146,0.00993456,1.74170771,6.40343300,3.90382627,0.01823550,1.02582943
-4.26513257,7.38796471,0.00968237,1.70789232,6.42233858,3.81914254,0.01719294,1.02667363
-4.25912956,7.29048025,0.00943113,1.67808731,6.45321652,3.74649493,0.01625432,1.03040439
-4.25312656,7.21197274,0.00917892,1.65204407,6.49371110,3.68532017,0.01541838,1.03664424
-4.24712356,7.15022701,0.00892414,1.62934196,6.54088518,3.63466398,0.01468160,1.04493101
-4.24112056,7.10242050,0.00866564,1.60941438,6.59133364,3.59323737,0.01403853,1.05473343
-4.23511756,7.06525635,0.00840268,1.59158021,6.64131679,3.55948336,0.01348203,1.06546888
-4.22911456,7.03511165,0.00813499,1.57507914,6.68690829,3.53165156,0.01300361,1.07652290
-4.22311156,7.00819464,0.00786271,1.55910923,6.72415116,3.50787735,0.01259384,1.08726979
-4.21710855,6.98070448,0.00758641,1.54286506,6.74921533,3.48626262,0.01224264,1.09709367
-4.21110555,6.94898712,0.00730702,1.52557450,6.75854983,3.46495481,0.01193968,1.10540924
-4.20510255,6.90968092,0.00702581,1.50653290,6.74902305,3.44222114,0.01167474,1.11168153
-4.19909955,6.85984648,0.00674435,1.48513280,6.71804516,3.41651531,0.01143803,1.11544402
-4.19309655,6.79707557,0.00646446,1.46088838,6.66366750,3.38653415,0.01122045,1.11631434
-4.18709355,6.71957528,0.00618818,1.43345342,6.58465484,3.35126224,0.01101388,1.11400701
-4.18109055,6.62622446,0.00591773,1.40263243,6.48052797,3.31000315,0.01081138,1.10834274
-4.17508754,6.51660104,0.00565546,1.36838459,6.35157510,3.26239631,0.01060727,1.09925393
-4.16908454,6.39097971,0.00540385,1.33082067,6.19883254,3.20841936,0.01039728,1.08678607
-4.16308154,6.25030123,0.00516544,1.29019347,6.02403598,3.14837647,0.01017853,1.07109511
-4.15707854,6.09611533,0.00494278,1.24688231,5.82954551,3.08287331,0.00994950,1.05244071
-4.15107554,5.93050073,0.00473846,1.20137281,5.61824836,3.01278045,0.00970994,1.03117584
-4.14507254,5.75596618,0.00455496,1.15423297,5.39344430,2.93918695,0.00946073,1.00773301
-4.13906953,5.57533764,0.00439468,1.10608682,5.15871921,2.86334653,0.00920369,0.98260771
-4.13306653,5.39163660,0.00425984,1.05758708,4.91781286,2.78661865,0.00894141,0.95633977
-4.12706353,5.20795513,0.00415242,1.00938796,4.67448643,2.71040741,0.00867698,0.92949333
-4.12106053,5.02733298,0.00407410,0.96211943,4.43239564,2.63610063,0.00841380,0.90263629
-4.11505753,4.85264171,0.00402619,0.91636392,4.19497439,2.56501183,0.00815531,0.87631997
-4.10905453,4.68648034,0.00400958,0.87263639,3.96533305,2.49832732,0.00790486,0.85105985
-4.10305153,4.53108642,0.00402464,0.83136841,3.74617496,2.43706049,0.00766546,0.82731807
-4.09704852,4.38826544,0.00407124,0.79289660,3.53973336,2.38201486,0.00743970,0.80548843
-4.09104552,4.25934058,0.00414866,0.75745581,3.34772993,2.33375711,0.00722961,0.78588432
-4.08504252,4.14512402,0.00425562,0.72517674,3.17135535,2.29260094,0.00703661,0.76873004
-4.07903952,4.04590995,0.00439024,0.69608809,3.01127102,2.25860184,0.00686155,0.75415576
-4.07303652,3.96148842,0.00455012,0.67012258,2.86763031,2.23156282,0.00670470,0.74219626
-4.06703352,3.89117852,0.00473236,0.64712635,2.74011709,2.21105019,0.00656582,0.73279328
-4.06103052,3.83387859,0.00493367,0.62687126,2.62799856,2.19641856,0.00644432,0.72580142
-4.05502751,3.78813046,0.00515040,0.60906910,2.53018910,2.18684354,0.00633936,0.72099705
-4.04902451,3.75219439,0.00537874,0.59338714,2.44532171,2.18136049,0.00625001,0.71808991
-4.04302151,3.72413102,0.00561476,0.57946425,2.37182340,2.17890749,0.00617542,0.71673682
-4.03701851,3.70188653,0.00585463,0.56692679,2.30799119,2.17837038,0.00611493,0.71655667
-4.03101551,3.68337730,0.00609466,0.55540372,2.25206560,2.17862800,0.00606824,0.71714632
-4.02501251,3.66657041,0.00633151,0.54454030,2.20229872,2.17859555,0.00603553,0.71809640
-4.01900950,3.64955680,0.00656223,0.53400994,2.15701482,2.17726419,0.00601747,0.71900655
-4.01300650,3.63061440,0.00678440,0.52352388,2.11466142,2.17373544,0.00601531,0.71949941
-4.00700350,3.60825887,0.00699617,0.51283839,2.07384993,2.16724878,0.00603086,0.71923286
-4.00100050,3.58128064,0.00719630,0.50175951,2.03338509,2.15720181,0.00606641,0.71791001
-3.99499750,3.54876730,0.00738416,0.49014521,1.99228317,2.14316211,0.00612464,0.71528673
-3.98899450,3.51011129,0.00755970,0.47790521,1.94977951,2.12487079,0.00620847,0.71117646
-3.98299150,3.46500351,0.00772335,0.46499866,1.90532621,2.10223798,0.00632091,0.70545234
-3.97698849,3.41341413,0.00787598,0.45142986,1.85858130,2.07533088,0.00646481,0.69804662
-3.97098549,3.35556252,0.00801874,0.43724266,1.80939105,2.04435538,0.00664268,0.68894778
-3.96498249,3.29187837,0.00815291,0.42251363,1.75776698,2.00963259,0.00685645,0.67819545
-3.95897949,3.22295695,0.00827981,0.40734468,1.70385955,1.97157178,0.00710725,0.66587375
-3.95297649,3.14951108,0.00840056,0.39185546,1.64793028,1.93064142,0.00739522,0.65210332
-3.94697349,3.07232265,0.00851601,0.37617585,1.59032388,1.88734000,0.00771935,0.63703271
-3.94097049,2.99219647,0.00862662,0.36043911,1.53144187,1.84216817,0.00807736,0.62082957
-3.93496748,2.90991873,0.00873229,0.34477576,1.47171890,1.79560394,0.00846561,0.60367209
-3.92896448,2.82622211,0.00883239,0.32930856,1.41160266,1.74808191,0.00887913,0.58574111
-3.92296148,2.74175902,0.00892564,0.31414870,1.35153784,1.69997760,0.00931166,0.56721337
-3.91695848,2.65708387,0.00901020,0.29939320,1.29195435,1.65159763,0.00975577,0.54825599
-3.91095548,2.57264470,0.00908368,0.28512363,1.23325988,1.60317572,0.01020305,0.52902248
-3.90495248,2.48878392,0.00914323,0.27140595,1.17583614,1.55487461,0.01064431,0.50965030
-3.89894947,2.40574737,0.00918567,0.25829136,1.12003842,1.50679333,0.01106996,0.49025989
-3.89294647,2.32370036,0.00920765,0.24581804,1.06619763,1.45897904,0.01147025,0.47095512
-3.88694347,2.24274922,0.00920581,0.23401339,1.01462394,1.41144244,0.01183564,0.45182487
-3.88094047,2.16296619,0.00917692,0.22289670,0.96561123,1.36417548,0.01215718,0.43294551
-3.87493747,2.08441594,0.00911814,0.21248186,0.91944138,1.31717015,0.01242683,0.41438403
-3.86893447,2.00718148,0.00902709,0.20278004,0.87638783,1.27043694,0.01263779,0.39620136
-3.86293147,1.93138770,0.00890206,0.19380192,0.83671756,1.22402180,0.01278476,0.37845567
-3.85692846,1.85722084,0.00874212,0.18555955,0.80069128,1.17802043,0.01286419,0.36120538
-3.85092546,1.78494258,0.00854716,0.17806750,0.76856140,1.13258898,0.01287439,0.34451145
-3.84492246,1.71489776,0.00831800,0.17134336,0.74056776,1.08795051,0.01281564,0.32843907
-3.83891946,1.64751540,0.00805635,0.16540757,0.71693126,1.04439685,0.01269021,0.31305822
-3.83291646,1.58330264,0.00776480,0.16028255,0.69784578,1.00228566,0.01250220,0.29844351
-3.82691346,1.52283228,0.00744672,0.15599121,0.68346858,0.96203285,0.01225748,0.28467287
-3.82091046,1.46672440,0.00710619,0.15255499,0.67391013,0.92410095,0.01196337,0.27182551
-3.81490745,1.41562338,0.00674784,0.14999162,0.66922366,0.88898379,0.01162842,0.25997916
-3.80890445,1.37017128,0.00637672,0.14831260,0.66939539,0.85718855,0.01126205,0.24920679
-3.80290145,1.33097951,0.00599811,0.14752079,0.67433604,0.82921600,0.01087418,0.23957304
-3.79689845,1.29859997,0.00561737,0.14760809,0.68387427,0.80553996,0.01047487,0.23113067
-3.79089545,1.27349745,0.00523975,0.14855349,0.69775261,0.78658701,0.01007393,0.22391716
-3.78489245,1.25602469,0.00487027,0.15032167,0.71562645,0.77271748,0.00968059,0.21795188
-3.77888944,1.24640144,0.00451356,0.15286212,0.73706637,0.76420855,0.00930314,0.21323380
-3.77288644,1.24469859,0.00417373,0.15610899,0.76156388,0.76124033,0.00894871,0.20974018
-3.76688344,1.25082822,0.00385433,0.15998173,0.78854076,0.76388554,0.00862300,0.20742609
-3.76088044,1.26454012,0.00355822,0.16438643,0.81736163,0.77210319,0.00833018,0.20622511
-3.75487744,1.28542493,0.00328759,0.16921786,0.84734957,0.78573660,0.00807279,0.20605091
-3.74887444,1.31292388,0.00304395,0.17436227,0.87780409,0.80451592,0.00785172,0.20680002
-3.74287144,1.34634469,0.00282810,0.17970057,0.90802093,0.82806486,0.00766630,0.20835530
-3.73686843,1.38488297,0.00264025,0.18511207,0.93731291,0.85591151,0.00751438,0.21059032
-3.73086543,1.42764827,0.00247999,0.19047830,0.96503084,0.88750282,0.00739253,0.21337417
-3.72486243,1.47369354,0.00234642,0.19568704,0.99058386,0.92222207,0.00729626,0.21657671
-3.71885943,1.52204706,0.00223823,0.20063612,1.01345812,0.95940874,0.00722027,0.22007385
-3.71285643,1.57174516,0.00215374,0.20523697,1.03323313,0.99837999,0.00715871,0.22375270
-3.70685343,1.62186477,0.00209104,0.20941768,1.04959493,1.03845291,0.00710547,0.22751633
-3.70085043,1.67155425,0.00204803,0.21312545,1.06234570,1.07896673,0.00705443,0.23128798
-3.69484742,1.72006139,0.00202250,0.21632836,1.07140908,1.11930417,0.00699977,0.23501434
-3.68884442,1.76675752,0.00201222,0.21901623,1.07683124,1.15891109,0.00693614,0.23866804
-3.68284142,1.81115673,0.00201498,0.22120075,1.07877746,1.19731373,0.00685891,0.24224891
-3.67683842,1.85292960,0.00202862,0.22291463,1.07752446,1.23413297,0.00676426,0.24578416
-3.67083542,1.89191088,0.00205110,0.22421003,1.07344864,1.26909497,0.00664936,0.24932745
-3.66483242,1.92810080,0.00208049,0.22515618,1.06701103,1.30203786,0.00651237,0.25295669
-3.65882941,1.96166024,0.00211499,0.22583635,1.05873917,1.33291423,0.00635251,0.25677087
-3.65282641,1.99289968,0.00215297,0.22634434,1.04920705,1.36178938,0.00616997,0.26088593
-3.64682341,2.02226260,0.00219293,0.22678058,1.03901357,1.38883523,0.00596590,0.26542979
-3.64082041,2.05030393,0.00223349,0.22724800,1.02876070,1.41432035,0.00574226,0.27053676
-3.63481741,2.07766426,0.00227345,0.22784785,1.01903186,1.43859626,0.00550171,0.27634158
-3.62881441,2.10504103,0.00231170,0.22867568,1.01037151,1.46208067,0.00524747,0.28297324
-3.62281141,2.13315753,0.00234727,0.22981754,1.00326669,1.48523824,0.00498314,0.29054877
-3.61680840,2.16273108,0.00237927,0.23134660,0.99813094,1.50855962,0.00471254,0.29916732
-3.61080540,2.19444145,0.00240695,0.23332025,0.99529137,1.53253952,0.00443957,0.30890473
-3.60480240,2.22890075,0.00242965,0.23577784,0.99497903,1.55765475,0.00416803,0.31980869
-3.59879940,2.26662592,0.00244679,0.23873910,0.99732301,1.58434306,0.00390152,0.33189480
-3.59279640,2.30801487,0.00245793,0.24220324,1.00234816,1.61298349,0.00364332,0.34514358
-3.58679340,2.35332701,0.00246270,0.24614876,1.00997664,1.64387924,0.00339628,0.35949861
-3.58079040,2.40266913,0.00246084,0.25053407,1.02003281,1.67724341,0.00316280,0.37486591
-3.57478739,2.45598686,0.00245222,0.25529863,1.03225148,1.71318840,0.00294475,0.39111452
-3.56878439,2.51306210,0.00243680,0.26036486,1.04628889,1.75171915,0.00274349,0.40807837
-3.56278139,2.57351645,0.00241466,0.26564051,1.06173597,1.79273049,0.00255988,0.42555935
-3.55677839,2.63682028,0.00238601,0.27102149,1.07813342,1.83600855,0.00239428,0.44333151
-3.55077539,2.70230708,0.00235115,0.27639499,1.09498774,1.88123610,0.00224661,0.46114628
-3.54477239,2.76919224,0.00231050,0.28164295,1.11178789,1.92800131,0.00211640,0.47873855
-3.53876938,2.83659546,0.00226459,0.28664542,1.12802165,1.97580964,0.00200288,0.49583330
-3.53276638,2.90356572,0.00221403,0.29128408,1.14319115,2.02409793,0.00190500,0.51215275
-3.52676338,2.96910765,0.00215950,0.29544547,1.15682709,2.07225024,0.00182153,0.52742355
-3.52076038,3.03220828,0.00210176,0.29902404,1.16850105,2.11961453,0.00175110,0.54138397
-3.51475738,3.09186294,0.00204162,0.30192472,1.17783546,2.16551953,0.00169228,0.55379063
-3.50875438,3.14709950,0.00197988,0.30406516,1.18451111,2.20929108,0.00164361,0.56442469
-3.50275138,3.19699999,0.00191739,0.30537743,1.18827197,2.25026740,0.00160364,0.57309720
-3.49674837,3.24071926,0.00185494,0.30580908,1.18892726,2.28781294,0.00157099,0.57965351
-3.49074537,3.27749998,0.00179332,0.30532381,1.18635105,2.32133035,0.00154434,0.58397645
-3.48474237,3.30668428,0.00173322,0.30390149,1.18047949,2.35027065,0.00152245,0.58598843
-3.47873937,3.32772176,0.00167527,0.30153772,1.17130621,2.37414157,0.00150420,0.58565224
-3.47273637,3.34017454,0.00162001,0.29824300,1.15887618,2.39251413,0.00148856,0.58297068
-3.46673337,3.34371962,0.00156786,0.29404148,1.14327861,2.40502788,0.00147460,0.57798510
-3.46073037,3.33814911,0.00151913,0.28896953,1.12463941,2.41139496,0.00146150,0.57077288
-3.45472736,3.32336909,0.00147398,0.28307408,1.10311369,2.41140345,0.00144851,0.56144413
-3.44872436,3.29939747,0.00143247,0.27641088,1.07887870,2.40492009,0.00143501,0.55013772
-3.44272136,3.26636144,0.00139454,0.26904285,1.05212762,2.39189282,0.00142044,0.53701681
-3.43671836,3.22449480,0.00136001,0.26103841,1.02306451,2.37235300,0.00140434,0.52226410
-3.43071536,3.17413526,0.00132861,0.25246992,0.99190041,2.34641748,0.00138633,0.50607697
-3.42471236,3.11572172,0.00129997,0.24341242,0.95885072,2.31429022,0.00136613,0.48866270
-3.41870935,3.04979144,0.00127368,0.23394240,0.92413381,2.27626334,0.00134355,0.47023386
-3.41270635,2.97697649,0.00124929,0.22413679,0.88797056,2.23271711,0.00131849,0.45100397
-3.40670335,2.89799933,0.00122633,0.21407215,0.85058465,2.18411854,0.00129096,0.43118355
-3.40070035,2.81366682,0.00120434,0.20382394,0.81220328,2.13101817,0.00126105,0.41097664
-3.39469735,2.72486236,0.00118288,0.19346589,0.77305799,2.07404472,0.00122897,0.39057770
-3.38869435,2.63253565,0.00116158,0.18306950,0.73338527,2.01389714,0.00119500,0.37016908
-3.38269135,2.53768994,0.00114011,0.17270349,0.69342674,1.95133417,0.00115954,0.34991883
-3.37668834,2.44136660,0.00111824,0.16243329,0.65342860,1.88716117,0.00112303,0.32997905
-3.37068534,2.34462728,0.00109580,0.15232056,0.61364031,1.82221455,0.00108599,0.31048472
-3.36468234,2.24853386,0.00107272,0.14242267,0.57431247,1.75734403,0.00104897,0.29155277
-3.35867934,2.15412693,0.00104902,0.13279221,0.53569383,1.69339341,0.00101257,0.27328178
-3.35267634,2.06240334,0.00102478,0.12347646,0.49802766,1.63118036,0.00097736,0.25575186
-3.34667334,1.97429383,0.00100017,0.11451696,0.46154762,1.57147611,0.00094391,0.23902502
-3.34067034,1.89064165,0.00097538,0.10594914,0.42647341,1.51498578,0.00091272,0.22314584
-3.33466733,1.81218298,0.00095068,0.09780202,0.39300630,1.46233039,0.00088426,0.20814245
-3.32866433,1.73953042,0.00092632,0.09009806,0.36132506,1.41403118,0.00085889,0.19402781
-3.32266133,1.67315992,0.00090261,0.08285315,0.33158224,1.37049704,0.00083688,0.18080131
-3.31665833,1.61340230,0.00087982,0.07607674,0.30390123,1.33201584,0.00081839,0.16845043
-3.31065533,1.56043946,0.00085822,0.06977218,0.27837420,1.29874991,0.00080347,0.15695278
-3.30465233,1.51430587,0.00083804,0.06393713,0.25506099,1.27073608,0.00079206,0.14627802
-3.29864932,1.47489525,0.00081951,0.05856424,0.23398905,1.24789044,0.00078396,0.13639004
-3.29264632,1.44197234,0.00080281,0.05364183,0.21515440,1.23001765,0.00077892,0.12724894
-3.28664332,1.41518941,0.00078813,0.04915469,0.19852362,1.21682456,0.00077658,0.11881304
-3.28064032,1.39410684,0.00077561,0.04508500,0.18403668,1.20793767,0.00077650,0.11104068
-3.27463732,1.37821720,0.00076542,0.04141317,0.17161052,1.20292386,0.00077824,0.10389190
-3.26863432,1.36697177,0.00075773,0.03811875,0.16114323,1.20131349,0.00078131,0.09732980
-3.26263132,1.35980851,0.00075275,0.03518121,0.15251861,1.20262514,0.00078526,0.09132164
-3.25662831,1.35618050,0.00075072,0.03258070,0.14561092,1.20639088,0.00078964,0.08583971
-3.25062531,1.35558351,0.00075197,0.03029865,0.14028971,1.21218109,0.00079408,0.08086181
-3.24462231,1.35758173,0.00075690,0.02831829,0.13642438,1.21962777,0.00079830,0.07637151
-3.23861931,1.36183038,0.00076600,0.02662499,0.13388848,1.22844521,0.00080210,0.07235805
-3.23261631,1.36809420,0.00077985,0.02520649,0.13256347,1.23844712,0.00080540,0.06881602
-3.22661331,1.37626087,0.00079915,0.02405292,0.13234181,1.24955923,0.00080822,0.06574476
-3.22061031,1.38634857,0.00082468,0.02315675,0.13312940,1.26182659,0.00081073,0.06314761
-3.21460730,1.39850700,0.00085730,0.02251256,0.13484706,1.27541504,0.00081318,0.06103090
-3.20860430,1.41301160,0.00089796,0.02211664,0.13743125,1.29060638,0.00081596,0.05940287
-3.20260130,1.43025090,0.00094762,0.02196662,0.14083378,1.30778720,0.00081952,0.05827240
-3.19659830,1.45070713,0.00100727,0.02206085,0.14502071,1.32743154,0.00082439,0.05764780
-3.19059530,1.47493069,0.00107785,0.02239781,0.14997043,1.35007783,0.00083112,0.05753543
-3.18459230,1.50350952,0.00116023,0.02297549,0.15567094,1.37630093,0.00084032,0.05793844
-3.17858929,1.53703433,0.00125516,0.02379068,0.16211661,1.40668038,0.00085253,0.05885552
-3.17258629,1.57606140,0.00136322,0.02483840,0.16930452,1.44176620,0.00086828,0.06027976
-3.16658329,1.62107462,0.00148474,0.02611127,0.17723053,1.48204389,0.00088801,0.06219772
-3.16058029,1.67244866,0.00161980,0.02759900,0.18588541,1.52790031,0.00091207,0.06458859
-3.15457729,1.73041531,0.00176817,0.02928808,0.19525123,1.57959229,0.00094068,0.06742373
-3.14857429,1.79503486,0.00192927,0.03116144,0.20529817,1.63721988,0.00097392,0.07066645
-3.14257129,1.86617448,0.00210217,0.03319850,0.21598219,1.70070571,0.00101173,0.07427210
-3.13656828,1.94349497,0.00228552,0.03537521,0.22724348,1.76978215,0.00105391,0.07818861
-3.13056528,2.02644732,0.00247765,0.03766440,0.23900611,1.84398717,0.00110008,0.08235730
-3.12456228,2.11427959,0.00267650,0.04003634,0.25117885,1.92266984,0.00114977,0.08671417
-3.11855928,2.20605459,0.00287969,0.04245944,0.26365727,2.00500551,0.00120237,0.09119151
-3.11255628,2.30067778,0.00308456,0.04490119,0.27632702,2.09002046,0.00125720,0.09571982
-3.10655328,2.39693469,0.00328824,0.04732921,0.28906833,2.17662531,0.00131353,0.10023001
-3.10055028,2.49353620,0.00348773,0.04971243,0.30176142,2.26365563,0.00137061,0.10465583
-3.09454727,2.58916982,0.00367995,0.05202235,0.31429269,2.34991822,0.00142772,0.10893630
-3.08854427,2.68255453,0.00386186,0.05423433,0.32656131,2.43424066,0.00148422,0.11301822
-3.08254127,2.77249652,0.00403055,0.05632876,0.33848589,2.51552197,0.00153954,0.11685851
-3.07653827,2.85794302,0.00418328,0.05829223,0.35001094,2.59278152,0.00159329,0.12042635
-3.07053527,2.93803131,0.00431766,0.06011843,0.36111258,2.66520393,0.00164524,0.12370493
-3.06453227,3.01213048,0.00443164,0.06180892,0.37180326,2.73217731,0.00169536,0.12669278
-3.05852926,3.07987328,0.00452359,0.06337356,0.38213509,2.79332292,0.00174380,0.12940455
-3.05252626,3.14117651,0.00459239,0.06483066,0.39220148,2.84851433,0.00179095,0.13187116
-3.04652326,3.19624831,0.00463742,0.06620676,0.40213691,2.89788508,0.00183739,0.13413941
-3.04052026,3.24558191,0.00465858,0.06753609,0.41211459,2.94182398,0.00188388,0.13627074
-3.03451726,3.28993555,0.00465628,0.06885965,0.42234206,2.98095821,0.00193133,0.13833953
-3.02851426,3.33029945,0.00463144,0.07022396,0.43305474,3.01612471,0.00198077,0.14043066
-3.02251126,3.36785095,0.00458542,0.07167949,0.44450744,3.04833097,0.00203326,0.14263656
-3.01650825,3.40389984,0.00451998,0.07327881,0.45696432,3.07870711,0.00208989,0.14505379
-3.01050525,3.43982603,0.00443721,0.07507454,0.47068738,3.10845115,0.00215168,0.14777928
-3.00450225,3.47701259,0.00433945,0.07711716,0.48592398,3.13877007,0.00221951,0.15090631
-2.99849925,3.51677685,0.00422922,0.07945275,0.50289397,3.17081933,0.00229409,0.15452047
-2.99249625,3.56030283,0.00410912,0.08212074,0.52177669,3.20564353,0.00237586,0.15869560
-2.98649325,3.60857797,0.00398177,0.08515172,0.54269873,3.24412095,0.00246500,0.16348999
-2.98049025,3.66233701,0.00384975,0.08856553,0.56572266,3.28691455,0.00256131,0.16894297
-2.97448724,3.72201561,0.00371549,0.09236954,0.59083759,3.33443163,0.00266424,0.17507196
-2.96848424,3.78771591,0.00358127,0.09655731,0.61795181,3.38679398,0.00277287,0.18187018
-2.96248124,3.85918556,0.00344912,0.10110769,0.64688821,3.44382003,0.00288589,0.18930515
-2.95647824,3.93581137,0.00332085,0.10598435,0.67738254,3.50501971,0.00300165,0.19731798
-2.95047524,4.01662803,0.00319800,0.11113589,0.70908508,3.56960254,0.00311815,0.20582368
-2.94447224,4.10034164,0.00308183,0.11649649,0.74156560,3.63649846,0.00323317,0.21471230
-2.93846923,4.18536726,0.00297334,0.12198705,0.77432173,3.70439073,0.00334426,0.22385112
-2.93246623,4.26987895,0.00287330,0.12751696,0.80679051,3.77175955,0.00344888,0.23308774
-2.92646323,4.35187049,0.00278225,0.13298628,0.83836294,3.83693437,0.00354444,0.24225397
-2.92046023,4.42922399,0.00270055,0.13828845,0.86840086,3.89815308,0.00362846,0.25117054
-2.91445723,4.49978400,0.00262841,0.14331323,0.89625581,3.95362517,0.00369860,0.25965227
-2.90845423,4.56143375,0.00256593,0.14795001,0.92128899,4.00159659,0.00375279,0.26751376
-2.90245123,4.61217058,0.00251315,0.15209116,0.94289171,4.04041334,0.00378933,0.27457517
-2.89644822,4.65017748,0.00247005,0.15563548,0.96050542,4.06858149,0.00380692,0.28066804
-2.89044522,4.67388791,0.00243662,0.15849143,0.97364052,4.08482098,0.00380478,0.28564080
-2.88444222,4.68204135,0.00241286,0.16058021,0.98189318,4.08811134,0.00378267,0.28936384
-2.87843922,4.67372768,0.00239880,0.16183839,0.98495948,4.07772764,0.00374093,0.29173385
-2.87243622,4.64841875,0.00239451,0.16222011,0.98264625,4.05326556,0.00368050,0.29267728
-2.86643322,4.60598640,0.00240010,0.16169874,0.97487819,4.01465488,0.00360288,0.29215284
-2.86043022,4.54670661,0.00241571,0.16026788,0.96170094,3.96216148,0.00351019,0.29015280
-2.85442721,4.47125025,0.00244149,0.15794173,0.94328013,3.89637813,0.00340506,0.28670317
-2.84842421,4.38066131,0.00247758,0.15475485,0.91989632,3.81820515,0.00329064,0.28186276
-2.84242121,4.27632417,0.00252407,0.15076119,0.89193632,3.72882211,0.00317052,0.27572108
-2.83641821,4.15992162,0.00258100,0.14603267,0.85988112,3.62965228,0.00304871,0.26839535
-2.83041521,4.03338596,0.00264832,0.14065721,0.82429113,3.52232159,0.00292958,0.26002656
-2.82441221,3.89884516,0.00272585,0.13473628,0.78578942,3.40861396,0.00281776,0.25077504
-2.81840920,3.75856665,0.00281327,0.12838234,0.74504352,3.29042484,0.00271820,0.24081556
-2.81240620,3.61490054,0.00291012,0.12171589,0.70274678,3.16971468,0.00263601,0.23033215
-2.80640320,3.47022439,0.00301578,0.11486260,0.65959982,3.04846386,0.00257653,0.21951310
-2.80040020,3.32689115,0.00312950,0.10795040,0.61629280,2.92863019,0.00254523,0.20854605
-2.79439720,3.18718127,0.00325038,0.10110671,0.57348915,2.81210998,0.00254772,0.19761353
-2.78839420,3.05326009,0.00337742,0.09445587,0.53181119,2.70070335,0.00258971,0.18688904
-2.78239120,2.92714087,0.00350956,0.08811682,0.49182793,2.59608390,0.00267696,0.17653373
-2.77638819,2.81065352,0.00364569,0.08220107,0.45404531,2.49977296,0.00281527,0.16669376
-2.77038519,2.70541906,0.00378472,0.07681096,0.41889904,2.41311817,0.00301040,0.15749842
-2.76438219,2.61282918,0.00392561,0.07203817,0.38674976,2.33727606,0.00326798,0.14905876
-2.75837919,2.53403061,0.00406741,0.06796264,0.35788063,2.27319829,0.00359341,0.14146698
-2.75237619,2.46991353,0.00420926,0.06465151,0.33249695,2.22162108,0.00399175,0.13479615
-2.74637319,2.42110364,0.00435046,0.06215846,0.31072763,2.18305744,0.00446753,0.12910048
-2.74037019,2.38795718,0.00449046,0.06052310,0.29262806,2.15779193,0.00502457,0.12441572
-2.73436718,2.37055874,0.00462881,0.05977054,0.27818429,2.14587778,0.00566581,0.12075986
-2.72836418,2.36872161,0.00476520,0.05991102,0.26731795,2.14713627,0.00639303,0.11813380
-2.72236118,2.38199064,0.00489941,0.06093968,0.25989186,2.16115854,0.00720664,0.11652216
-2.71635818,2.40964774,0.00503124,0.06283644,0.25571596,2.18730993,0.00810545,0.11589392
-2.71035518,2.45072043,0.00516047,0.06556593,0.25455353,2.22473726,0.00908646,0.11620315
-2.70435218,2.50399372,0.00528683,0.06907762,0.25612745,2.27237932,0.01014465,0.11738961
-2.69834917,2.56802579,0.00540988,0.07330613,0.26012651,2.32898098,0.01127287,0.11937942
-2.69234617,2.64116801,0.00552902,0.07817179,0.26621178,2.39311116,0.01246172,0.12208577
-2.68634317,2.72158941,0.00564341,0.08358145,0.27402296,2.46318494,0.01369955,0.12540975
-2.68034017,2.80730605,0.00575193,0.08942964,0.28318479,2.53748986,0.01497250,0.12924143
-2.67433717,2.89621513,0.00585321,0.09560007,0.29331353,2.61421630,0.01626470,0.13346119
-2.66833417,2.98613376,0.00594558,0.10196758,0.30402359,2.69149173,0.01755848,0.13794137
-2.66233117,3.07484176,0.00602716,0.10840037,0.31493417,2.76741818,0.01883468,0.14254828
-2.65632816,3.16012786,0.00609586,0.11476266,0.32567602,2.84011236,0.02007312,0.14714459
-2.65032516,3.23983834,0.00614945,0.12091763,0.33589817,2.90774756,0.02125304,0.15159202
-2.64432216,3.31192674,0.00618571,0.12673055,0.34527453,2.96859604,0.02235369,0.15575438
-2.63831916,3.37450337,0.00620243,0.13207217,0.35351027,3.02107101,0.02335485,0.15950072
-2.63231616,3.42588307,0.00619761,0.13682195,0.36034779,3.06376675,0.02423750,0.16270863
-2.62631316,3.46462960,0.00616952,0.14087135,0.36557205,3.09549562,0.02498434,0.16526746
-2.62031016,3.48959514,0.00611680,0.14412683,0.36901523,3.11532077,0.02558040,0.16708144
-2.61430715,3.49995340,0.00603858,0.14651246,0.37056032,3.12258328,0.02601348,0.16807238
-2.60830415,3.49522513,0.00593458,0.14797211,0.37014371,3.11692276,0.02627456,0.16818198
-2.60230115,3.47529482,0.00580511,0.14847102,0.36775652,3.09829064,0.02635813,0.16737363
