energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.10505253,3.34162167,-2.92164218,0.49601538,-0.07239102,0.74041482,-1.95048259,0.05312715,-0.00104042,0.43672538,-0.05986755,0.05389365,-0.02886173,0.33646006,-0.11181053,0.58915060,-0.27860097,1.62940244,-0.83373144
-0.09904952,3.22969493,-2.92941527,0.47413868,-0.07384161,0.70556319,-1.95207680,0.05212772,-0.00097559,0.41475096,-0.05983506,0.05250207,-0.02901861,0.32465247,-0.11340004,0.57592232,-0.28176798,1.59467583,-0.83990917
-0.09304652,3.11788518,-2.93861118,0.45284863,-0.07541567,0.67120396,-1.95401822,0.05114128,-0.00091600,0.39330673,-0.05984927,0.05110487,-0.02918422,0.31297161,-0.11505591,0.56240336,-0.28599860,1.55831568,-0.84684256
-0.08704352,3.00785171,-2.94989887,0.43243729,-0.07712629,0.63775315,-1.95671132,0.05020188,-0.00086163,0.37265714,-0.05992144,0.04972427,-0.02936631,0.30158594,-0.11676784,0.54881141,-0.29134818,1.52101136,-0.85472828
-0.08104052,2.90126025,-2.96397061,0.41319154,-0.07898796,0.60561320,-1.96058149,0.04934105,-0.00081246,0.35305925,-0.06006272,0.04838240,-0.02957191,0.29065661,-0.11852891,0.53537892,-0.29785638,1.48350280,-0.86376908
-0.07503752,2.79973919,-2.98152723,0.39538654,-0.08101617,0.57516414,-1.96606835,0.04858652,-0.00076843,0.33475764,-0.06028414,0.04710035,-0.02980713,0.28033360,-0.12033585,0.52234707,-0.30554547,1.44655831,-0.87416745
-0.06903452,2.70483297,-3.00326152,0.37927871,-0.08322698,0.54675474,-1.97361703,0.04796116,-0.00072945,0.31797903,-0.06059641,0.04589734,-0.03007689,0.27075183,-0.12218918,0.50995857,-0.31441933,1.41094942,-0.88611946
-0.06303152,2.61795445,-3.02983995,0.36509854,-0.08563652,0.52069391,-1.98366736,0.04748207,-0.00069543,0.30292681,-0.06100971,0.04478984,-0.03038472,0.26202754,-0.12409302,0.49844944,-0.32446276,1.37742378,-0.89980874
-0.05702851,2.54033834,-3.06188295,0.35304347,-0.08826052,0.49724255,-1.99664127,0.04715979,-0.00066624,0.28977567,-0.06153338,0.04379084,-0.03073259,0.25425489,-0.12605481,0.48804030,-0.33564143,1.34667739,-0.91540082
-0.05102551,2.47299788,-3.09994417,0.34327116,-0.09111379,0.47660640,-2.01292860,0.04699784,-0.00064172,0.27866651,-0.06217552,0.04290916,-0.03112075,0.24750311,-0.12808464,0.47892755,-0.34790218,1.31932743,-0.93303767
-0.04502251,2.41668661,-3.14448937,0.33589348,-0.09420967,0.45893000,-2.03287191,0.04699246,-0.00062167,0.26970188,-0.06294254,0.04214904,-0.03154766,0.24181420,-0.13019451,0.47127491,-0.36117373,1.29588713,-0.95283279
-0.03901951,2.37186749,-3.19587557,0.33097143,-0.09755947,0.44429216,-2.05675075,0.04713270,-0.00060585,0.26294204,-0.06383870,0.04150986,-0.03200997,0.23720141,-0.13239735,0.46520587,-0.37536774,1.27674385,-0.97486664
-0.03301651,2.33869077,-3.25433132,0.32851130,-0.10117196,0.43270307,-2.08476635,0.04740070,-0.00059401,0.25840199,-0.06486561,0.04098606,-0.03250253,0.23364865,-0.13470593,0.46079735,-0.39038011,1.26214155,-0.99918259
-0.02701351,2.31698201,-3.31993871,0.32846233,-0.10505280,0.42410330,-2.11702722,0.04777239,-0.00058582,0.25604953,-0.06602179,0.04056733,-0.03301849,0.23111066,-0.13713167,0.45807503,-0.40609248,1.25216853,-1.02578344
-0.02101051,2.30624109,-3.39261815,0.33071587,-0.10920398,0.41836484,-2.15353668,0.04821827,-0.00058096,0.25580449,-0.06730228,0.04023899,-0.03354950,0.22951433,-0.13968346,0.45701062,-0.42237388,1.24675131,-1.05462843
-0.01500750,2.30565277,-3.47211651,0.33510642,-0.11362331,0.41529402,-2.19418282,0.04870460,-0.00057906,0.25753936,-0.06869833,0.03998251,-0.03408586,0.22876088,-0.14236645,0.45752126,-0.43908239,1.24565472,-1.08563084
-0.00900450,2.31410837,-3.55799934,0.34141437,-0.11830394,0.41463653,-2.23873180,0.04919463,-0.00057975,0.26108115,-0.07019720,0.03977632,-0.03461685,0.22872893,-0.14518104,0.45947103,-0.45606690,1.24848868,-1.11865630
-0.00300150,2.33023842,-3.64964773,0.34937052,-0.12323385,0.41608429,-2.28682476,0.04965009,-0.00058264,0.26621481,-0.07178218,0.03959662,-0.03513101,0.22927845,-0.14812189,0.46267479,-0.47316873,1.25472114,-1.15352161
0.00300150,2.35245480,-3.74626012,0.35866234,-0.12839550,0.41928394,-2.33797886,0.05003260,-0.00058738,0.27268791,-0.07343266,0.03941836,-0.03561646,0.23025536,-0.15117723,0.46690385,-0.49022332,1.26369684,-1.18999441
0.00900450,2.37900118,-3.84685944,0.36894173,-0.13376546,0.42384686,-2.39159268,0.05030522,-0.00059360,0.28021664,-0.07512443,0.03921627,-0.03606130,0.23149664,-0.15432836,0.47189363,-0.50706175,1.27466107,-1.22779351
0.01500750,2.40800976,-3.95030555,0.37983415,-0.13931417,0.42936029,-2.44695584,0.05043388,-0.00060102,0.28849292,-0.07683013,0.03896581,-0.03645394,0.23283578,-0.15754942,0.47735266,-0.52351226,1.28678746,-1.26659023
0.02101051,2.43756228,-4.05531291,0.39094881,-0.14500587,0.43539929,-2.50326289,0.05038869,-0.00060940,0.29719259,-0.07851991,0.03864417,-0.03678343,0.23410834,-0.16080752,0.48297267,-0.53940175,1.29920851,-1.30601057
0.02701351,2.46575295,-4.16047329,0.40188958,-0.15079858,0.44153905,-2.55963089,0.05014509,-0.00061858,0.30598416,-0.08016212,0.03823113,-0.03703983,0.23515747,-0.16406308,0.48843944,-0.55455725,1.31104777,-1.34563849
0.03301651,2.49075102,-4.26428293,0.41226638,-0.15664432,0.44736730,-2.61512034,0.04968473,-0.00062854,0.31453820,-0.08172421,0.03770977,-0.03721449,0.23583908,-0.16727057,0.49344373,-0.56880750,1.32145215,-1.38502045
0.03901951,2.51086065,-4.36517386,0.42170647,-0.16248948,0.45249630,-2.66875880,0.04899618,-0.00063935,0.32253674,-0.08317373,0.03706712,-0.03730031,0.23602660,-0.17037947,0.49769204,-0.58198460,1.32962318,-1.42367108
0.04502251,2.52457579,-4.46154842,0.42986547,-0.16827543,0.45657399,-2.71956634,0.04807527,-0.00065127,0.32968260,-0.08447930,0.03629448,-0.03729194,0.23561502,-0.17333558,0.50091666,-0.59392585,1.33484588,-1.46108027
0.05102551,2.53062832,-4.55181631,0.43643755,-0.17393934,0.45929410,-2.76658208,0.04692513,-0.00066472,0.33570814,-0.08561166,0.03538777,-0.03718596,0.23452426,-0.17608250,0.50288468,-0.60447583,1.33651422,-1.49672161
0.05702851,2.52802760,-4.63443328,0.44116448,-0.17941520,0.46040468,-2.80889098,0.04555606,-0.00068034,0.34038332,-0.08654472,0.03434747,-0.03698102,0.23270160,-0.17856332,0.50340564,-0.61348873,1.33415221,-1.53006216
0.06303152,2.51609019,-4.70794025,0.44384326,-0.18463512,0.45971491,-2.84564985,0.04398498,-0.00069897,0.34352247,-0.08725647,0.03317856,-0.03667786,0.23012317,-0.18072245,0.50233752,-0.62083090,1.32742987,-1.56057339
0.06903452,2.49445898,-4.77100214,0.44433193,-0.18953079,0.45709991,-2.87611189,0.04223477,-0.00072170,0.34498981,-0.08772986,0.03189024,-0.03627939,0.22679456,-0.18250754,0.49959092,-0.62638373,1.31617369,-1.58774320
0.07503752,2.46311121,-4.82244489,0.44255349,-0.19403511,0.45250349,-2.89964886,0.04033335,-0.00074989,0.34470330,-0.08795351,0.03049545,-0.03579060,0.22275045,-0.18387134,0.49513143,-0.63004672,1.30037130,-1.61108877
0.08104052,2.42235533,-4.86128985,0.43849764,-0.19808395,0.44593864,-2.91577012,0.03831263,-0.00078516,0.34263677,-0.08792228,0.02901040,-0.03521856,0.21805341,-0.18477359,0.48898006,-0.63174064,1.28017041,-1.63016967
0.08704352,2.37281734,-4.88678431,0.43222042,-0.20161803,0.43748595,-2.92413805,0.03620739,-0.00082942,0.33882018,-0.08763766,0.02745392,-0.03457225,0.21279183,-0.18518264,0.48121185,-0.63141077,1.25587223,-1.64460116
0.09304652,2.31541723,-4.89842709,0.42384170,-0.20458473,0.42728988,-2.92457923,0.03405411,-0.00088484,0.33333808,-0.08710788,0.02584682,-0.03386247,0.20707728,-0.18507701,0.47195286,-0.62903007,1.22791991,-1.65406683
0.09904952,2.25133678,-4.89598826,0.41354061,-0.20693987,0.41555326,-2.91709114,0.03188980,-0.00095390,0.32632627,-0.08634792,0.02421122,-0.03310162,0.20104124,-0.18444658,0.46137568,-0.62460202,1.19688259,-1.65833031
0.10505253,2.18198023,-4.87952226,0.40154925,-0.20864937,0.40253000,-2.90184411,0.02975095,-0.00103935,0.31796684,-0.08537918,0.02256989,-0.03230352,0.19483139,-0.18329344,0.44969374,-0.61816313,1.16343584,-1.65724540
0.11105553,2.10892921,-4.84937361,0.38814476,-0.20969060,0.38851658,-2.87917857,0.02767247,-0.00114417,0.30848175,-0.08422905,0.02094561,-0.03148316,0.18860768,-0.18163249,0.43715465,-0.60978475,1.12833931,-1.65076411
0.11705853,2.03389389,-4.80617495,0.37364017,-0.21005355,0.37384238,-2.84959761,0.02568694,-0.00127161,0.29812529,-0.08293013,0.01936063,-0.03065641,0.18253816,-0.17949150,0.42403284,-0.59957426,1.09241260,-1.63894217
0.12306153,1.95866202,-4.75083722,0.35837443,-0.20974151,0.35885945,-2.81375536,0.02382382,-0.00142510,0.28717567,-0.08151940,0.01783619,-0.02983974,0.17679478,-0.17691084,0.41062189,-0.58767528,1.05651016,-1.62194163
0.12906453,1.88504753,-4.68453204,0.34270192,-0.20877147,0.34393188,-2.77244135,0.02210895,-0.00160821,0.27592603,-0.08003715,0.01639210,-0.02904991,0.17154934,-0.17394284,0.39722669,-0.57426688,1.02149607,-1.60003023
0.13506753,1.81484042,-4.60866682,0.32698187,-0.20717396,0.32942526,-2.72656165,0.02056422,-0.00182466,0.26467532,-0.07852584,0.01504645,-0.02830358,0.16696942,-0.17065061,0.38415562,-0.55956177,0.98821959,-1.57357746
0.14107054,1.74975935,-4.52485315,0.31156811,-0.20499249,0.31569647,-2.67711724,0.01920730,-0.00207816,0.25371933,-0.07702875,0.01381541,-0.02761702,0.16321471,-0.16710672,0.37171316,-0.54380328,0.95749205,-1.54304735
0.14707354,1.69140811,-4.43486958,0.29679943,-0.20228257,0.30308424,-2.62518063,0.01805166,-0.00237244,0.24334211,-0.07558878,0.01271305,-0.02700567,0.16043357,-0.16339139,0.36019285,-0.52726140,0.93006589,-1.50898804
0.15307654,1.64123718,-4.34061990,0.28299099,-0.19911029,0.29190059,-2.57187116,0.01710658,-0.00271107,0.23380824,-0.07424706,0.01175134,-0.02648383,0.15875988,-0.15959057,0.34987082,-0.51022765,0.90661602,-1.47201864
0.15907954,1.60051108,-4.24408829,0.27042682,-0.19555050,0.28242342,-2.51833009,0.01637737,-0.00309746,0.22535606,-0.07304170,0.01094017,-0.02606427,0.15831030,-0.15579381,0.34100010,-0.49300916,0.88772411,-1.43281367
0.16508254,1.57028205,-4.14729292,0.25935388,-0.19168481,0.27489045,-2.46569610,0.01586562,-0.00353468,0.21819206,-0.07200665,0.01028736,-0.02575789,0.15918197,-0.15209206,0.33380547,-0.47592203,0.87386602,-1.39208573
0.17108554,1.55137058,-4.05223942,0.24997758,-0.18759932,0.26949463,-2.41508196,0.01556953,-0.00402540,0.21248666,-0.07117064,0.00979883,-0.02557342,0.16145058,-0.14857543,0.32847917,-0.45928408,0.86540238,-1.35056712
0.17708854,1.54435271,-3.96087579,0.24245900,-0.18338225,0.26638092,-2.36755296,0.01548429,-0.00457178,0.20837133,-0.07055631,0.00947871,-0.02551713,0.16516885,-0.14533110,0.32517734,-0.44340735,0.86257253,-1.30899099
0.18309155,1.54955427,-3.87505025,0.23691369,-0.17912165,0.26564467,-2.32410770,0.01560242,-0.00517530,0.20593722,-0.07017958,0.00932948,-0.02559265,0.17036552,-0.14244127,0.32401719,-0.42859057,0.86549173,-1.26807288
0.18909455,1.56705168,-3.79647304,0.23341198,-0.17490311,0.26733135,-2.28566153,0.01591418,-0.00583673,0.20523510,-0.07004921,0.00935211,-0.02580079,0.17704476,-0.13998143,0.32507501,-0.41511174,0.87415160,-1.22849320
0.19509755,1.59667913,-3.72668340,0.23198088,-0.17080774,0.27143771,-2.25303294,0.01640793,-0.00655593,0.20627666,-0.07016662,0.00954622,-0.02613945,0.18518606,-0.13801873,0.32838488,-0.40322118,0.88842357,-1.19088138
0.20110055,1.63804143,-3.66702237,0.23260706,-0.16691040,0.27791407,-2.22693296,0.01707051,-0.00733183,0.20903704,-0.07052598,0.00991016,-0.02660363,0.19474461,-0.13661077,0.33393820,-0.39313518,0.90806524,-1.15580216
0.20710355,1.69053219,-3.61861177,0.23524105,-0.16327824,0.28666782,-2.20795746,0.01788750,-0.00816225,0.21345828,-0.07111454,0.01044112,-0.02718552,0.20565212,-0.13580457,0.34168408,-0.38503052,0.93272937,-1.12374440
0.21310655,1.75335646,-3.58233965,0.23980220,-0.15996964,0.29756774,-2.19658222,0.01884357,-0.00904392,0.21945369,-0.07191316,0.01113519,-0.02787462,0.21781817,-0.13563593,0.35153049,-0.37903991,0.96197522,-1.09511276
0.21910955,1.82555711,-3.55885193,0.24618422,-0.15703355,0.31044906,-2.19316049,0.01992268,-0.00997234,0.22691283,-0.07289708,0.01198739,-0.02865799,0.23113195,-0.13612893,0.36334632,-0.37524867,0.99528187,-1.07022221
0.22511256,1.90604408,-3.54854990,0.25426102,-0.15450914,0.32511912,-2.19792250,0.02110839,-0.01094183,0.23570683,-0.07403690,0.01299168,-0.02952056,0.24546451,-0.13729587,0.37696430,-0.37369247,1.03206329,-1.04929556
0.23111556,1.99362573,-3.55159301,0.26389263,-0.15242588,0.34136321,-2.21097675,0.02238398,-0.01194550,0.24569394,-0.07529958,0.01414093,-0.03044547,0.26067131,-0.13913728,0.39218482,-0.37435650,1.07168447,-1.03246365
0.23711856,2.08704109,-3.56790619,0.27493089,-0.15080394,0.35895073,-2.23231244,0.02373269,-0.01297531,0.25672501,-0.07664966,0.01542691,-0.03141450,0.27659523,-0.14164222,0.40878058,-0.37717575,1.11347853,-1.01976817
0.24312156,2.18499231,-3.59719101,0.28722472,-0.14965479,0.37764112,-2.26180294,0.02513784,-0.01402218,0.26864867,-0.07805043,0.01684023,-0.03240853,0.29306976,-0.14478872,0.42650208,-0.38203673,1.15676391,-1.01116656
0.24912456,2.28617625,-3.63893990,0.30062475,-0.14898207,0.39718970,-2.29920967,0.02658302,-0.01507610,0.28131611,-0.07946511,0.01837026,-0.03340798,0.30992240,-0.14854437,0.44508379,-0.38878034,1.20086150,-1.00653883
0.25512756,2.38931435,-3.69245274,0.31498715,-0.14878253,0.41735298,-2.34418667,0.02805218,-0.01612634,0.29458521,-0.08085805,0.02000516,-0.03439332,0.32697827,-0.15286699,0.46425099,-0.39720589,1.24511099,-1.00569580
0.26113057,2.49317991,-3.75685540,0.33017658,-0.14904714,0.43789359,-2.39628537,0.02952978,-0.01716168,0.30832390,-0.08219575,0.02173175,-0.03534555,0.34406361,-0.15770548,0.48372697,-0.40707627,1.28888599,-1.00838830
0.26713357,2.59662224,-3.83111970,0.34606813,-0.14976213,0.45858449,-2.45496001,0.03100095,-0.01817068,0.32241273,-0.08344776,0.02353559,-0.03624665,0.36100935,-0.16300076,0.50324058,-0.41812401,1.33160763,-1.01431717
0.27313657,2.69858690,-3.91408475,0.36254825,-0.15091009,0.47921256,-2.51957370,0.03245156,-0.01914201,0.33674650,-0.08458757,0.02540092,-0.03708002,0.37765442,-0.16868674,0.52253368,-0.43005822,1.37275602,-1.02314359
0.27913957,2.79813189,-4.00447947,0.37951475,-0.15247094,0.49958137,-2.58940554,0.03386843,-0.02006478,0.35123504,-0.08559313,0.02731081,-0.03783085,0.39384893,-0.17469155,0.54136848,-0.44257220,1.41187953,-1.03449950
0.28514257,2.89443938,-4.10094642,0.39687587,-0.15442293,0.51951334,-2.66365915,0.03523944,-0.02092891,0.36580303,-0.08644738,0.02924720,-0.03848655,0.40945695,-0.18093875,0.55953430,-0.45535147,1.44860154,-1.04799798
0.29114557,2.98682309,-4.20206721,0.41454862,-0.15674352,0.53885108,-2.74147296,0.03655371,-0.02172554,0.38038912,-0.08713851,0.03119112,-0.03903695,0.42435899,-0.18734885,0.57685366,-0.46808222,1.48262464,-1.06324339
0.29714857,3.07473144,-4.30638926,0.43245645,-0.15941015,0.55745813,-2.82193267,0.03780173,-0.02244735,0.39494431,-0.08766009,0.03312288,-0.03947466,0.43845406,-0.19384081,0.59318734,-0.48045976,1.51373229,-1.07984112
0.30315158,3.15774680,-4.41245445,0.45052662,-0.16240108,0.57521912,-2.90408606,0.03897561,-0.02308894,0.40942977,-0.08801109,0.03502241,-0.03979516,0.45166130,-0.20033381,0.60843822,-0.49219680,1.54178811,-1.09740700
0.30915458,3.23558130,-4.51882907,0.46868718,-0.16569602,0.59203938,-2.98696028,0.04006918,-0.02364713,0.42381426,-0.08819571,0.03686957,-0.03999703,0.46392110,-0.20674912,0.62255375,-0.50303147,1.56673297,-1.11557608
0.31515758,3.30806962,-4.62413521,0.48686414,-0.16927688,0.60784424,-3.06958155,0.04107822,-0.02412118,0.43807136,-0.08822315,0.03864459,-0.04008195,0.47519581,-0.21301200,0.63552687,-0.51273455,1.58858020,-1.13401094
0.32116058,3.37515956,-4.72708269,0.50497866,-0.17312837,0.62257792,-3.15099679,0.04200058,-0.02451300,0.45217663,-0.08810728,0.04032851,-0.04005476,0.48546986,-0.21905371,0.64739532,-0.52111587,1.60740930,-1.15240924
0.32716358,3.43690070,-4.82650091,0.52294474,-0.17723866,0.63620230,-3.23029683,0.04283633,-0.02482725,0.46610478,-0.08786624,0.04190366,-0.03992336,0.49474952,-0.22481349,0.65823934,-0.52802968,1.62335841,-1.17051049
0.33316658,3.49343187,-4.92136953,0.54066738,-0.18159985,0.64869542,-3.30664021,0.04358781,-0.02507124,0.47982727,-0.08752198,0.04335417,-0.03969863,0.50306207,-0.23024041,0.66817770,-0.53337851,1.63661601,-1.18810177
0.33916958,3.54496772,-5.01084644,0.55804140,-0.18620849,0.66005002,-3.37927664,0.04425970,-0.02525493,0.49331012,-0.08709979,0.04466647,-0.03939418,0.51045450,-0.23529502,0.67736229,-0.53711565,1.64741201,-1.20502235
0.34517259,3.59178485,-5.09429188,0.57495102,-0.19106586,0.67027189,-3.44756893,0.04485892,-0.02539061,0.50651226,-0.08662770,0.04582977,-0.03902613,0.51699177,-0.23995070,0.68597138,-0.53924594,1.65600874,-1.22116681
0.35117559,3.63420765,-5.17128688,0.59127016,-0.19617812,0.67937821,-3.51101214,0.04539455,-0.02549257,0.51938442,-0.08613596,0.04683641,-0.03861268,0.52275449,-0.24419462,0.69420172,-0.53982474,1.66269176,-1.23648655
0.35717859,3.67259404,-5.24164469,0.60686353,-0.20155616,0.68739589,-3.56924874,0.04587756,-0.02557669,0.53186851,-0.08565637,0.04768225,-0.03817378,0.52783623,-0.24802821,0.70225981,-0.53895528,1.66776090,-1.25098945
0.36318159,3.70732105,-5.30541377,0.62158834,-0.20721520,0.69435974,-3.62207853,0.04632053,-0.02565987,0.54389761,-0.08522163,0.04836686,-0.03773052,0.53234031,-0.25146705,0.71035263,-0.53678409,1.67152139,-1.26473747
0.36918459,3.73877037,-5.36287138,0.63529671,-0.21317404,0.70031057,-3.66946245,0.04673718,-0.02575945,0.55539645,-0.08486455,0.04889361,-0.03730463,0.53637617,-0.25454009,0.71867808,-0.53349504,1.67427528,-1.27784205
0.37518759,3.76731382,-5.41450713,0.64783853,-0.21945391,0.70529325,-3.71151950,0.04714189,-0.02589251,0.56628226,-0.08461732,0.04926964,-0.03691781,0.54005545,-0.25728837,0.72741559,-0.52930178,1.67631313,-1.29045737
0.38119060,3.79329867,-5.46099637,0.65906458,-0.22607691,0.70935452,-3.74851647,0.04754906,-0.02607517,0.57646611,-0.08451059,0.04950560,-0.03659107,0.54348770,-0.25976289,0.73671720,-0.52443911,1.67790590,-1.30277144
0.38719360,3.81703310,-5.50316391,0.66883004,-0.23306419,0.71254082,-3.78085051,0.04797250,-0.02632195,0.58585446,-0.08457257,0.04961535,-0.03634403,0.54677600,-0.26202207,0.74669938,-0.51915348,1.67929709,-1.31499526
0.39319660,3.83877177,-5.54193917,0.67699786,-0.24043368,0.71489592,-3.80902510,0.04842472,-0.02664507,0.59435095,-0.08482809,0.04961538,-0.03619419,0.55001245,-0.26412859,0.75743604,-0.51369295,1.68069531,-1.32735035
0.39919960,3.85870211,-5.57830449,0.68344213,-0.24819766,0.71645862,-3.83362027,0.04891622,-0.02705382,0.60185822,-0.08529755,0.04952420,-0.03615627,0.55327386,-0.26614588,0.76895292,-0.50829718,1.68226719,-1.34005513
0.40520260,3.87693155,-5.61323879,0.68805129,-0.25636017,0.71726052,-3.85525852,0.04945483,-0.02755411,0.60827993,-0.08599601,0.04936155,-0.03624160,0.55661771,-0.26813439,0.78122364,-0.50318756,1.68413098,-1.35331073
0.41120560,3.89347656,-5.64765936,0.69073090,-0.26491447,0.71732387,-3.87456808,0.05004513,-0.02814799,0.61352260,-0.08693227,0.04914760,-0.03645752,0.56007855,-0.27014779,0.79416765,-0.49855827,1.68635096,-1.36728679
0.41720860,3.90825389,-5.68236484,0.69140607,-0.27384057,0.71665983,-3.89214551,0.05068796,-0.02883345,0.61749752,-0.08810798,0.04890200,-0.03680700,0.56366518,-0.27222928,0.80765010,-0.49456828,1.68893309,-1.38210810
0.42321161,3.92107505,-5.71798248,0.69002347,-0.28310322,0.71526713,-3.90851971,0.05138003,-0.02960427,0.62012254,-0.08951703,0.04864306,-0.03728833,0.56735866,-0.27440828,0.82148388,-0.49133495,1.69182200,-1.39784272
0.42921461,3.93164455,-5.75492293,0.68655272,-0.29265028,0.71313129,-3.92411950,0.05211381,-0.03045006,0.62132375,-0.09114504,0.04838693,-0.03789500,0.57111133,-0.27669767,0.83543365,-0.48892937,1.69489999,-1.41449245
0.43521761,3.93956273,-5.79334540,0.68098739,-0.30241187,0.71022450,-3.93924685,0.05287744,-0.03135652,0.62103710,-0.09296915,0.04814680,-0.03861574,0.57484713,-0.27909171,0.84922188,-0.48737368,1.69798801,-1.43198607
0.44122061,3.94433346,-5.83313570,0.67334543,-0.31230022,0.70650637,-3.95405735,0.05365501,-0.03230576,0.61920988,-0.09495810,0.04793238,-0.03943482,0.57846308,-0.28156484,0.86253680,-0.48664053,1.70084920,-1.45017618
0.44722361,3.94537732,-5.87389899,0.66366910,-0.32221048,0.70192538,-3.96854945,0.05442693,-0.03327688,0.61580220,-0.09707260,0.04774946,-0.04033242,0.58183213,-0.28407149,0.87504187,-0.48665473,1.70319494,-1.46883985
0.45322661,3.94204999,-5.91496824,0.65202453,-0.33202243,0.69642128,-3.98256336,0.05517052,-0.03424660,0.61078828,-0.09926616,0.04759964,-0.04128534,0.58480735,-0.28654686,0.88638672,-0.48729701,1.70469361,-1.48768326
0.45922961,3.93366580,-5.95542873,0.63850075,-0.34160322,0.68992822,-3.99578984,0.05586084,-0.03519002,0.60415773,-0.10148610,0.04748038,-0.04226779,0.58722717,-0.28890882,0.89621891,-0.48840972,1.70498197,-1.50635049
0.46523262,3.91952570,-5.99415776,0.62320842,-0.35081089,0.68237861,-4.00778879,0.05647153,-0.03608150,0.59591665,-0.10367505,0.04738518,-0.04325228,0.58892179,-0.29106075,0.90419645,-0.48980435,1.70367880,-1.52443606
0.47123562,3.89894878,-6.02987801,0.60627824,-0.35949882,0.67370750,-4.01801665,0.05697591,-0.03689551,0.58608862,-0.10577267,0.04730398,-0.04421077,0.58972030,-0.29289529,0.91000031,-0.49127030,1.70040062,-1.54150073
0.47723862,3.87130619,-6.06122192,0.58785905,-0.36752064,0.66385731,-4.02586129,0.05734801,-0.03760751,0.57471551,-0.10771762,0.04722379,-0.04511569,0.58945829,-0.29429881,0.91334668,-0.49258475,1.69477870,-1.55709008
0.48324162,3.83605584,-6.08680411,0.56811561,-0.37473570,0.65278278,-4.03068246,0.05756369,-0.03819483,0.56185804,-0.10944968,0.04712947,-0.04594118,0.58798571,-0.29515639,0.91399843,-0.49352308,1.68647687,-1.57075481
0.48924462,3.79277636,-6.10529776,0.54722634,-0.38101451,0.64045561,-4.03185551,0.05760171,-0.03863743,0.54759605,-0.11091199,0.04700456,-0.04666409,0.58517446,-0.29535711,0.91177523,-0.49386932,1.67520921,-1.58207182
0.49524762,3.74119857,-6.11551119,0.52538069,-0.38624424,0.62686891,-4.02881591,0.05744465,-0.03891858,0.53202839,-0.11205320,0.04683229,-0.04726510,0.58092545,-0.29479933,0.90656210,-0.49342628,1.66075677,-1.59066510
0.50125063,3.68123265,-6.11646012,0.50277648,-0.39033364,0.61204082,-4.02110190,0.05707975,-0.03902539,0.51527250,-0.11282952,0.04659652,-0.04772952,0.57517479,-0.29339574,0.89831570,-0.49202475,1.64298253,-1.59622520
0.50725363,3.61298955,-6.10743176,0.47961708,-0.39321741,0.59601738,-4.00839278,0.05649955,-0.03894924,0.49746339,-0.11320654,0.04628266,-0.04804805,0.56789866,-0.29107793,0.88706839,-0.48953153,1.62184362,-1.59852639
0.51325663,3.53679508,-6.08803699,0.45610848,-0.39485960,0.57887418,-3.99054045,0.05570228,-0.03868599,0.47875228,-0.11316070,0.04587855,-0.04821724,0.55911666,-0.28780024,0.87292951,-0.48585581,1.59740015,-1.59744039
0.51925963,3.45319567,-6.05824758,0.43245636,-0.39525584,0.56071697,-3.96759233,0.05469210,-0.03823603,0.45930465,-0.11268037,0.04537518,-0.04823981,0.54889353,-0.28354261,0.85608398,-0.48095368,1.56981999,-1.59294603
0.52526263,3.36295509,-6.01841620,0.40886305,-0.39443440,0.54168070,-3.93980402,0.05347898,-0.03760418,0.43929782,-0.11176641,0.04476722,-0.04812459,0.53733883,-0.27831247,0.83678805,-0.47483061,1.53937901,-1.58513431
0.53126563,3.26704182,-5.96927786,0.38552459,-0.39245582,0.52192747,-3.90764096,0.05207846,-0.03679942,0.41891809,-0.11043231,0.04405336,-0.04788633,0.52460485,-0.27214539,0.81536235,-0.46754178,1.50645665,-1.57420831
0.53726863,3.16660722,-5.91193241,0.36262781,-0.38941121,0.50164302,-3.87176862,0.05051105,-0.03583447,0.39835746,-0.10870369,0.04323652,-0.04754519,0.51088260,-0.26510458,0.79218245,-0.45919035,1.47152674,-1.56047814
0.54327164,3.06295529,-5.84780883,0.34034753,-0.38541926,0.48103210,-3.83303164,0.04880157,-0.03472530,0.37781001,-0.10661736,0.04232367,-0.04712600,0.49639606,-0.25727920,0.76766721,-0.44992369,1.43514386,-1.54435093
0.54927464,2.95750501,-5.77861289,0.31884396,-0.38062209,0.46031290,-3.79242286,0.04697819,-0.03349049,0.35746807,-0.10421995,0.04132563,-0.04665741,0.48139496,-0.24878169,0.74226534,-0.43992785,1.39792581,-1.52631647
0.55527764,2.85174688,-5.70626067,0.29826025,-0.37518010,0.43971064,-3.75104362,0.04507144,-0.03215057,0.33751831,-0.10156605,0.04025651,-0.04617080,0.46614641,-0.23974405,0.71644077,-0.42942061,1.36053276,-1.50692894
0.56128064,2.74719545,-5.63280123,0.27872048,-0.36926609,0.41945073,-3.71005745,0.04311311,-0.03072730,0.31813778,-0.09871612,0.03913312,-0.04569909,0.45092568,-0.23031349,0.69065724,-0.41864324,1.32364418,-1.48678586
