energy_ev,total_up,B_p_up,B_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-4.30115058,0.80817325,0.18131675,0.00000000,0.24357883,0.25972970,0.01653102,0.22912571
-4.29514757,0.85900276,0.19329474,0.00000000,0.26076511,0.27602402,0.01780551,0.24295024
-4.28914457,0.90821149,0.20506086,0.00000000,0.27801235,0.29176037,0.01910576,0.25616454
-4.28314157,0.95537095,0.21653362,0.00000000,0.29524290,0.30679544,0.02043005,0.26863672
-4.27713857,1.00014573,0.22765101,0.00000000,0.31240472,0.32101451,0.02177821,0.28026375
-4.27113557,1.04230864,0.23837315,0.00000000,0.32947359,0.33433625,0.02315168,0.29097665
-4.26513257,1.08175160,0.24868399,0.00000000,0.34645384,0.34671629,0.02455345,0.30074448
-4.25912956,1.11849147,0.25859172,0.00000000,0.36337762,0.35814912,0.02598794,0.30957690
-4.25312656,1.15267010,0.26812797,0.00000000,0.38030235,0.36866819,0.02746065,0.31752507
-4.24712356,1.18454827,0.27734567,0.00000000,0.39730651,0.37834411,0.02897779,0.32468065
-4.24112056,1.21449333,0.28631552,0.00000000,0.41448373,0.38728085,0.03054576,0.33117299
-4.23511756,1.24296112,0.29512130,0.00000000,0.43193555,0.39561017,0.03217050,0.33716445
-4.22911456,1.27047246,0.30385410,0.00000000,0.44976295,0.40348438,0.03385685,0.34284393
-4.22311156,1.29758560,0.31260584,0.00000000,0.46805728,0.41106780,0.03560781,0.34841911
-4.21710855,1.32486565,0.32146226,0.00000000,0.48689090,0.41852737,0.03742387,0.35410742
-4.21110555,1.35285267,0.33049593,0.00000000,0.50630814,0.42602288,0.03930234,0.36012640
-4.20510255,1.38203005,0.33975954,0.00000000,0.52631716,0.43369722,0.04123681,0.36668382
-4.19909955,1.41279488,0.34927988,0.00000000,0.54688315,0.44166745,0.04321670,0.37396800
-4.19309655,1.44543203,0.35905299,0.00000000,0.56792341,0.45001697,0.04522706,0.38213902
-4.18709355,1.48009340,0.36904068,0.00000000,0.58930466,0.45878935,0.04724848,0.39132099
-4.18109055,1.51678362,0.37916872,0.00000000,0.61084292,0.46798427,0.04925727,0.40159609
-4.17508754,1.55535309,0.38932695,0.00000000,0.63230605,0.47755570,0.05122585,0.41300048
-4.16908454,1.59549900,0.39937124,0.00000000,0.65341889,0.48741256,0.05312337,0.42552246
-4.16308154,1.63677419,0.40912739,0.00000000,0.67387101,0.49742193,0.05491650,0.43910282
-4.15707854,1.67860373,0.41839676,0.00000000,0.69332653,0.50741450,0.05657045,0.45363755
-4.15107554,1.72030831,0.42696342,0.00000000,0.71143579,0.51719217,0.05805006,0.46898261
-4.14507254,1.76113317,0.43460245,0.00000000,0.72784811,0.52653729,0.05932101,0.48496049
-4.13906953,1.80028120,0.44108905,0.00000000,0.74222522,0.53522307,0.06035106,0.50136832
-4.13306653,1.83694831,0.44620792,0.00000000,0.75425451,0.54302463,0.06111122,0.51798691
-4.12706353,1.87035924,0.44976253,0.00000000,0.76366151,0.54973007,0.06157695,0.53459031
-4.12106053,1.89980187,0.45158379,0.00000000,0.77022102,0.55515087,0.06172902,0.55095532
-4.11505753,1.92465806,0.45153760,0.00000000,0.77376619,0.55913117,0.06155441,0.56687031
-4.10905453,1.94442957,0.44953097,0.00000000,0.77419520,0.56155525,0.06104682,0.58214307
-4.10305153,1.95875753,0.44551649,0.00000000,0.77147523,0.56235303,0.06020699,0.59660706
-4.09704852,1.96743451,0.43949474,0.00000000,0.76564345,0.56150298,0.05904278,0.61012580
-4.09104552,1.97040868,0.43151471,0.00000000,0.75680512,0.55903264,0.05756892,0.62259518
-4.08504252,1.96777993,0.42167212,0.00000000,0.74512883,0.55501636,0.05580659,0.63394369
-4.07903952,1.95978825,0.41010588,0.00000000,0.73083933,0.54957082,0.05378268,0.64413048
-4.07303652,1.94679536,0.39699277,0.00000000,0.71420812,0.54284823,0.05152894,0.65314150
-4.06703352,1.92926057,0.38254067,0.00000000,0.69554252,0.53502785,0.04908094,0.66098410
-4.06103052,1.90771253,0.36698082,0.00000000,0.67517372,0.52630631,0.04647690,0.66768044
-4.05502751,1.88271848,0.35055928,0.00000000,0.65344435,0.51688719,0.04375657,0.67326012
-4.04902451,1.85485293,0.33352824,0.00000000,0.63069628,0.50697057,0.04096001,0.67775280
-4.04302151,1.82466754,0.31613751,0.00000000,0.60725917,0.49674309,0.03812646,0.68118103
-4.03701851,1.79266384,0.29862653,0.00000000,0.58344032,0.48636906,0.03529333,0.68355411
-4.03101551,1.75927051,0.28121728,0.00000000,0.55951611,0.47598323,0.03249528,0.68486321
-4.02501251,1.72482609,0.26410845,0.00000000,0.53572552,0.46568537,0.02976351,0.68507827
-4.01900950,1.68956823,0.24747092,0.00000000,0.51226583,0.45553708,0.02712518,0.68414677
-4.01300650,1.65362976,0.23144476,0.00000000,0.48929051,0.44556100,0.02460303,0.68199464
-4.00700350,1.61704156,0.21613776,0.00000000,0.46690932,0.43574215,0.02221520,0.67852923
-4.00100050,1.57974188,0.20162546,0.00000000,0.44519043,0.42603156,0.01997522,0.67364407
-3.99499750,1.54159127,0.18795248,0.00000000,0.42416433,0.41635167,0.01789217,0.66722538
-3.98899450,1.50239208,0.17513504,0.00000000,0.40382908,0.40660322,0.01597094,0.65915968
-3.98299150,1.46191112,0.16316448,0.00000000,0.38415666,0.39667326,0.01421265,0.64934225
-3.97698849,1.41990413,0.15201132,0.00000000,0.36509988,0.38644358,0.01261512,0.63768574
-3.97098549,1.37614043,0.14162986,0.00000000,0.34659950,0.37579929,0.01117342,0.62412863
-3.96498249,1.33042647,0.13196285,0.00000000,0.32859120,0.36463694,0.00988041,0.60864277
-3.95897949,1.28262676,0.12294604,0.00000000,0.31101195,0.35287168,0.00872732,0.59123985
-3.95297649,1.23268135,0.11451244,0.00000000,0.29380559,0.34044330,0.00770429,0.57197614
-3.94697349,1.18061878,0.10659609,0.00000000,0.27692733,0.32732072,0.00680084,0.55095556
-3.94097049,1.12656426,0.09913515,0.00000000,0.26034711,0.31350474,0.00600637,0.52833060
-3.93496748,1.07074267,0.09207430,0.00000000,0.24405174,0.29902922,0.00531052,0.50430141
-3.92896448,1.01347665,0.08536648,0.00000000,0.22804573,0.28396036,0.00470346,0.47911287
-3.92296148,0.95518010,0.07897376,0.00000000,0.21235111,0.26839463,0.00417618,0.45305005
-3.91695848,0.89634781,0.07286771,0.00000000,0.19700620,0.25245524,0.00372067,0.42643218
-3.91095548,0.83754192,0.06702906,0.00000000,0.18206360,0.23628758,0.00332999,0.39960565
-3.90495248,0.77937621,0.06144693,0.00000000,0.16758759,0.22005392,0.00299842,0.37293624
-3.89894947,0.72249906,0.05611774,0.00000000,0.15365119,0.20392769,0.00272138,0.34680104
-3.89294647,0.66757608,0.05104377,0.00000000,0.14033306,0.18808764,0.00249549,0.32158045
-3.88694347,0.61527319,0.04623177,0.00000000,0.12771452,0.17271214,0.00231846,0.29765049
-3.88094047,0.56624072,0.04169141,0.00000000,0.11587669,0.15797401,0.00218902,0.27537568
-3.87493747,0.52109921,0.03743388,0.00000000,0.10489813,0.14403587,0.00210684,0.25510271
-3.86893447,0.48042707,0.03347066,0.00000000,0.09485287,0.13104630,0.00207237,0.23715488
-3.86293147,0.44475031,0.02981246,0.00000000,0.08580899,0.11913678,0.00208674,0.22182739
-3.85692846,0.41453428,0.02646840,0.00000000,0.07782768,0.10841956,0.00215159,0.20938342
-3.85092546,0.39017721,0.02344546,0.00000000,0.07096285,0.09898619,0.00226895,0.20005085
-3.84492246,0.37200540,0.02074816,0.00000000,0.06526111,0.09090694,0.00244107,0.19401947
-3.83891946,0.36026951,0.01837844,0.00000000,0.06076209,0.08423064,0.00267024,0.19143856
-3.83291646,0.35514184,0.01633574,0.00000000,0.05749903,0.07898519,0.00295866,0.19241467
-3.82691346,0.35671413,0.01461719,0.00000000,0.05549945,0.07517831,0.00330823,0.19700953
-3.82091046,0.36499569,0.01321795,0.00000000,0.05478573,0.07279857,0.00372040,0.20523795
-3.81490745,0.37991171,0.01213157,0.00000000,0.05537571,0.07181652,0.00419601,0.21706579
-3.80890445,0.40130179,0.01135034,0.00000000,0.05728296,0.07218588,0.00473509,0.23240798
-3.80290145,0.42891864,0.01086565,0.00000000,0.06051679,0.07384478,0.00533678,0.25112686
-3.79689845,0.46242724,0.01066828,0.00000000,0.06508186,0.07671684,0.00599910,0.27303083
-3.79089545,0.50140483,0.01074860,0.00000000,0.07097749,0.08071235,0.00671891,0.29787371
-3.78489245,0.54534192,0.01109668,0.00000000,0.07819649,0.08572937,0.00749184,0.32535501
-3.77888944,0.59364484,0.01170231,0.00000000,0.08672368,0.09165488,0.00831216,0.35512129
-3.77288644,0.64564021,0.01255490,0.00000000,0.09653412,0.09836605,0.00917288,0.38676902
-3.76688344,0.70058154,0.01364334,0.00000000,0.10759109,0.10573163,0.01006570,0.41984892
-3.76088044,0.75765835,0.01495576,0.00000000,0.11984401,0.11361357,0.01098117,0.45387202
-3.75487744,0.81600789,0.01647921,0.00000000,0.13322635,0.12186890,0.01190877,0.48831754
-3.74887444,0.87472938,0.01819945,0.00000000,0.14765372,0.13035184,0.01283709,0.52264228
-3.74287144,0.93290065,0.02010060,0.00000000,0.16302227,0.13891628,0.01375411,0.55629167
-3.73686843,0.98959689,0.02216499,0.00000000,0.17920765,0.14741847,0.01464739,0.58871194
-3.73086543,1.04391097,0.02437301,0.00000000,0.19606451,0.15572003,0.01550438,0.61936321
-3.72486243,1.09497478,0.02670312,0.00000000,0.21342686,0.16369105,0.01631274,0.64773303
-3.71885943,1.14198094,0.02913201,0.00000000,0.23110933,0.17121346,0.01706065,0.67334987
-3.71285643,1.18420400,0.03163489,0.00000000,0.24890935,0.17818430,0.01773712,0.69579605
-3.70685343,1.22102063,0.03418604,0.00000000,0.26661054,0.18451902,0.01833229,0.71471968
-3.70085043,1.25192778,0.03675954,0.00000000,0.28398698,0.19015462,0.01883772,0.72984497
-3.69484742,1.27655838,0.03933016,0.00000000,0.30080860,0.19505246,0.01924666,0.74098072
-3.68884442,1.29469382,0.04187447,0.00000000,0.31684748,0.19920085,0.01955422,0.74802647
-3.68284142,1.30627292,0.04437208,0.00000000,0.33188487,0.20261709,0.01975756,0.75097612
-3.67683842,1.31139694,0.04680706,0.00000000,0.34571871,0.20534899,0.01985601,0.74991895
-3.67083542,1.31033048,0.04916938,0.00000000,0.35817155,0.20747589,0.01985111,0.74503793
-3.66483242,1.30349836,0.05145634,0.00000000,0.36909833,0.20910894,0.01974664,0.73660545
-3.65882941,1.29147834,0.05367410,0.00000000,0.37839389,0.21039067,0.01954857,0.72497653
-3.65282641,1.27499012,0.05583888,0.00000000,0.38599972,0.21149393,0.01926495,0.71058003
-3.64682341,1.25488084,0.05797822,0.00000000,0.39190977,0.21261992,0.01890576,0.69390781
-3.64082041,1.23210741,0.06013175,0.00000000,0.39617485,0.21399561,0.01848278,0.67550254
-3.63481741,1.20771634,0.06235188,0.00000000,0.39890544,0.21587027,0.01800930,0.65594433
-3.62881441,1.18282128,0.06470390,0.00000000,0.40027267,0.21851136,0.01749992,0.63583667
-3.62281141,1.15857906,0.06726590,0.00000000,0.40050734,0.22219971,0.01697027,0.61579211
-3.61680840,1.13616462,0.07012804,0.00000000,0.39989680,0.22722402,0.01643668,0.59641790
-3.61080540,1.11674545,0.07339157,0.00000000,0.39877992,0.23387490,0.01591596,0.57830214
-3.60480240,1.10145610,0.07716732,0.00000000,0.39754007,0.24243845,0.01542501,0.56200059
-3.59879940,1.09137325,0.08157384,0.00000000,0.39659634,0.25318963,0.01498058,0.54802447
-3.59279640,1.08749198,0.08673521,0.00000000,0.39639343,0.26638544,0.01459896,0.53682955
-3.58679340,1.09070378,0.09277858,0.00000000,0.39739037,0.28225833,0.01429569,0.52880662
-3.58079040,1.10177680,0.09983152,0.00000000,0.40004856,0.30100982,0.01408530,0.52427365
-3.57478739,1.12133889,0.10801939,0.00000000,0.40481960,0.32280479,0.01398108,0.52346965
-3.56878439,1.14986388,0.11746261,0.00000000,0.41213336,0.34776646,0.01399486,0.52655044
-3.56278139,1.18766155,0.12827416,0.00000000,0.42238662,0.37597251,0.01413684,0.53358642
-3.55677839,1.23487169,0.14055734,0.00000000,0.43593295,0.40745237,0.01441541,0.54456226
-3.55077539,1.29146241,0.15440375,0.00000000,0.45307400,0.44218586,0.01483707,0.55937871
-3.54477239,1.35723283,0.16989179,0.00000000,0.47405250,0.48010348,0.01540637,0.57785632
-3.53876938,1.43182030,0.18708548,0.00000000,0.49904745,0.52108812,0.01612581,0.59974115
-3.53276638,1.51471174,0.20603381,0.00000000,0.52817125,0.56497833,0.01699588,0.62471219
-3.52676338,1.60525892,0.22677043,0.00000000,0.56146911,0.61157304,0.01801509,0.65239046
-3.52076038,1.70269712,0.24931379,0.00000000,0.59892050,0.66063744,0.01918003,0.68234943
-3.51475738,1.80616645,0.27366745,0.00000000,0.64044240,0.71190975,0.02048541,0.71412652
-3.50875438,1.91473504,0.29982060,0.00000000,0.68589416,0.76510860,0.02192423,0.74723534
-3.50275138,2.02742307,0.32774859,0.00000000,0.73508358,0.81994049,0.02348786,0.78117838
-3.49674837,2.14322682,0.35741325,0.00000000,0.78777360,0.87610698,0.02516613,0.81545950
-3.49074537,2.26114140,0.38876304,0.00000000,0.84368938,0.93331108,0.02694754,0.84959615
-3.48474237,2.38018148,0.42173261,0.00000000,0.90252500,0.99126251,0.02881929,0.88313061
-3.47873937,2.49939888,0.45624197,0.00000000,0.96394954,1.04968130,0.03076742,0.91564009
-3.47273637,2.61789641,0.49219495,0.00000000,1.02761198,1.10829969,0.03277694,0.94674518
-3.46673337,2.73483735,0.52947709,0.00000000,1.09314465,1.16686187,0.03483189,0.97611654
-3.46073037,2.84945037,0.56795294,0.00000000,1.16016508,1.22512186,0.03691541,1.00347949
-3.45472736,2.96102985,0.60746293,0.00000000,1.22827605,1.28283934,0.03900983,1.02861657
-3.44872436,3.06893189,0.64781992,0.00000000,1.29706412,1.33977397,0.04109676,1.05136783
-3.44272136,3.17256665,0.68880584,0.00000000,1.36609676,1.39567840,0.04315717,1.07162919
-3.43671836,3.27138785,0.73016847,0.00000000,1.43491857,1.45029078,0.04517149,1.08934891
-3.43071536,3.36488043,0.77161902,0.00000000,1.50304705,1.50332709,0.04711975,1.10452243
-3.42471236,3.45254766,0.81283051,0.00000000,1.56996863,1.55447424,0.04898176,1.11718609
-3.41870935,3.53389896,0.85343765,0.00000000,1.63513567,1.60338463,0.05073733,1.12740989
-3.41270635,3.60843949,0.89303829,0.00000000,1.69796503,1.64967260,0.05236653,1.13528990
-3.40670335,3.67566296,0.93119674,0.00000000,1.75783895,1.69291369,0.05385000,1.14094057
-3.40070035,3.73504819,0.96744921,0.00000000,1.81410875,1.73264688,0.05516930,1.14448751
-3.39469735,3.78606044,1.00131136,0.00000000,1.86610174,1.76838018,0.05630732,1.14606087
-3.38869435,3.82815751,1.03228785,0.00000000,1.91313148,1.79959960,0.05724868,1.14578977
-3.38269135,3.86080081,1.05988381,0.00000000,1.95451142,1.82578134,0.05798013,1.14379782
-3.37668834,3.88347078,1.08361776,0.00000000,1.98957152,1.84640681,0.05849102,1.14019995
-3.37068534,3.89568605,1.10303564,0.00000000,2.01767735,1.86097986,0.05877358,1.13510047
-3.36468234,3.89702515,1.11772534,0.00000000,2.03825091,1.86904545,0.05882331,1.12859232
-3.35867934,3.88714958,1.12733105,0.00000000,2.05079214,1.87020882,0.05863916,1.12075732
-3.35267634,3.86582669,1.13156693,0.00000000,2.05490013,1.86415426,0.05822370,1.11166733
-3.34667334,3.83295089,1.13022917,0.00000000,2.05029275,1.85066229,0.05758310,1.10138591
-3.34067034,3.78856191,1.12320609,0.00000000,2.03682377,1.82962449,0.05672709,1.08997044
-3.33466733,3.73285863,1.11048547,0.00000000,2.01449615,1.80105494,0.05566868,1.07747434
-3.32866433,3.66620771,1.09215881,0.00000000,1.98347087,1.76509768,0.05442389,1.06394915
-3.32266133,3.58914613,1.06842224,0.00000000,1.94407060,1.72202967,0.05301125,1.04944656
-3.31665833,3.50237755,1.03957386,0.00000000,1.89677766,1.67225892,0.05145132,1.03401998
-3.31065533,3.40676240,1.00600752,0.00000000,1.84222656,1.61631798,0.04976608,1.01772588
-3.30465233,3.30330223,0.96820350,0.00000000,1.78119096,1.55485280,0.04797834,1.00062478
-3.29864932,3.19311918,0.92671608,0.00000000,1.71456594,1.48860765,0.04611107,0.98278197
-3.29264632,3.07743152,0.88215896,0.00000000,1.64334614,1.41840669,0.04418688,0.96426814
-3.28664332,2.95752658,0.83518874,0.00000000,1.56860096,1.34513302,0.04222739,0.94515991
-3.28064032,2.83473247,0.78648750,0.00000000,1.49144777,1.26970626,0.04025285,0.92554051
-3.27463732,2.71038975,0.73674501,0.00000000,1.41302451,1.19305952,0.03828171,0.90550051
-3.26863432,2.58582457,0.68664135,0.00000000,1.33446272,1.11611677,0.03633039,0.88513881
-3.26263132,2.46232399,0.63683066,0.00000000,1.25686219,1.03977156,0.03441313,0.86456383
-3.25662831,2.34111461,0.58792655,0.00000000,1.18126805,0.96486777,0.03254194,0.84389470
-3.25062531,2.22334475,0.54048959,0.00000000,1.10865107,0.89218303,0.03072667,0.82326255
-3.24462231,2.11007058,0.49501736,0.00000000,1.03989161,0.82241530,0.02897515,0.80281154
-3.23861931,2.00224601,0.45193710,0.00000000,0.97576750,0.75617274,0.02729344,0.78269949
-3.23261631,1.90071595,0.41160114,0.00000000,0.91694566,0.69396696,0.02568601,0.76309789
-3.22661331,1.80621248,0.37428492,0.00000000,0.86397739,0.63620957,0.02415610,0.74419098
-3.22061031,1.71935317,0.34018741,0.00000000,0.81729665,0.58321170,0.02270594,0.72617389
-3.21460730,1.64064077,0.30943373,0.00000000,0.77722108,0.53518609,0.02133701,0.70924942
-3.20860430,1.57046367,0.28207947,0.00000000,0.74395477,0.49225136,0.02005029,0.69362364
-3.20260130,1.50909630,0.25811647,0.00000000,0.71759243,0.45443795,0.01884637,0.67950022
-3.19659830,1.45669921,0.23747940,0.00000000,0.69812419,0.42169519,0.01772558,0.66707360
-3.19059530,1.41331850,0.22005311,0.00000000,0.68544070,0.39389915,0.01668805,0.65652124
-3.18459230,1.37888454,0.20568003,0.00000000,0.67933806,0.37086084,0.01573364,0.64799535
-3.17858929,1.35321032,0.19416758,0.00000000,0.67952246,0.35233443,0.01486195,0.64161438
-3.17258629,1.33598981,0.18529525,0.00000000,0.68561464,0.33802540,0.01407217,0.63745486
-3.16658329,1.32679691,0.17882123,0.00000000,0.69715411,0.32759839,0.01336297,0.63554405
-3.16058029,1.32508588,0.17448844,0.00000000,0.71360361,0.32068469,0.01273241,0.63585391
-3.15457729,1.33019383,0.17203005,0.00000000,0.73435411,0.31688961,0.01217775,0.63829690
-3.14857429,1.34134615,0.17117432,0.00000000,0.75873075,0.31579947,0.01169543,0.64272403
-3.14257129,1.35766548,0.17164906,0.00000000,0.78600027,0.31698858,0.01128098,0.64892538
-3.13656828,1.37818456,0.17318553,0.00000000,0.81538007,0.32002619,0.01092898,0.65663345
-3.13056528,1.40186321,0.17552204,0.00000000,0.84604933,0.32448337,0.01063315,0.66552918
-3.12456228,1.42760938,0.17840727,0.00000000,0.87716225,0.32994001,0.01038640,0.67525067
-3.11855928,1.45430372,0.18160329,0.00000000,0.90786323,0.33599186,0.01018101,0.68540415
-3.11255628,1.48082703,0.18488843,0.00000000,0.93730387,0.34225733,0.01000877,0.69557699
-3.10655328,1.50608960,0.18805996,0.00000000,0.96466124,0.34838425,0.00986128,0.70535190
-3.10055028,1.52906122,0.19093641,0.00000000,0.98915690,0.35405607,0.00973014,0.71432188
-3.09454727,1.54880051,0.19335979,0.00000000,1.01007595,0.35899745,0.00960729,0.72210507
-3.08854427,1.56448218,0.19519727,0.00000000,1.02678516,0.36297893,0.00948522,0.72835879
-3.08254127,1.57542086,0.19634253,0.00000000,1.03874967,0.36582055,0.00935732,0.73279204
-3.07653827,1.58109027,0.19671659,0.00000000,1.04554712,0.36739400,0.00921805,0.73517587
-3.07053527,1.58113672,0.19626803,0.00000000,1.04687885,0.36762339,0.00906323,0.73535093
-3.06453227,1.57538617,0.19497259,0.00000000,1.04257732,0.36648438,0.00889018,0.73323212
-3.05852926,1.56384455,0.19283214,0.00000000,1.03260961,0.36400165,0.00869787,0.72880981
-3.05252626,1.54669133,0.18987305,0.00000000,1.01707670,0.36024492,0.00848698,0.72214780
-3.04652326,1.52426656,0.18614389,0.00000000,0.99620855,0.35532351,0.00826000,0.71337817
-3.04052026,1.49705230,0.18171270,0.00000000,0.97035529,0.34937973,0.00802117,0.70269332
-3.03451726,1.46564928,0.17666381,0.00000000,0.93997496,0.34258144,0.00777642,0.69033571
-3.02851426,1.43075017,0.17109439,0.00000000,0.90561826,0.33511404,0.00753333,0.67658589
-3.02251126,1.39311077,0.16511081,0.00000000,0.86791119,0.32717230,0.00730097,0.66174952
-3.01650825,1.35352059,0.15882503,0.00000000,0.82753615,0.31895243,0.00708971,0.64614418
-3.01050525,1.31277434,0.15235113,0.00000000,0.78521249,0.31064470,0.00691112,0.63008644
-3.00450225,1.27164548,0.14580202,0.00000000,0.74167705,0.30242694,0.00677768,0.61388015
-2.99849925,1.23086310,0.13928653,0.00000000,0.69766558,0.29445922,0.00670264,0.59780617
-2.99249625,1.19109279,0.13290698,0.00000000,0.65389542,0.28687979,0.00669970,0.58211429
-2.98649325,1.15292225,0.12675712,0.00000000,0.61105001,0.27980249,0.00678281,0.56701729
-2.98049025,1.11685169,0.12092060,0.00000000,0.56976553,0.27331557,0.00696588,0.55268750
-2.97448724,1.08328900,0.11546999,0.00000000,0.53061974,0.26748182,0.00726247,0.53925568
-2.96848424,1.05254932,0.11046609,0.00000000,0.49412320,0.26233994,0.00768546,0.52681209
-2.96248124,1.02485842,0.10595779,0.00000000,0.46071272,0.25790686,0.00824673,0.51540939
-2.95647824,1.00035899,0.10198210,0.00000000,0.43074681,0.25418073,0.00895675,0.50506704
-2.95047524,0.97911910,0.09856455,0.00000000,0.40450314,0.25114438,0.00982423,0.49577661
-2.94447224,0.96114183,0.09571965,0.00000000,0.38217755,0.24876888,0.01085566,0.48750770
-2.93846923,0.94637515,0.09345153,0.00000000,0.36388453,0.24701695,0.01205497,0.48021383
-2.93246623,0.93472141,0.09175459,0.00000000,0.34965888,0.24584598,0.01342304,0.47383797
-2.92646323,0.92604566,0.09061417,0.00000000,0.33945844,0.24521046,0.01495739,0.46831735
-2.92046023,0.92018262,0.09000720,0.00000000,0.33316778,0.24506375,0.01665183,0.46358738
-2.91445723,0.91694193,0.08990283,0.00000000,0.33060277,0.24535909,0.01849620,0.45958437
-2.90845423,0.91611183,0.09026312,0.00000000,0.33151597,0.24604987,0.02047618,0.45624734
-2.90245123,0.91746148,0.09104365,0.00000000,0.33560302,0.24708933,0.02257327,0.45351867
-2.89644822,0.92074230,0.09219432,0.00000000,0.34250987,0.24842972,0.02476487,0.45134405
-2.89044522,0.92568895,0.09366018,0.00000000,0.35184104,0.25002123,0.02702446,0.44967184
-2.88444222,0.93202036,0.09538248,0.00000000,0.36316880,0.25181073,0.02932208,0.44845218
-2.87843922,0.93944156,0.09729980,0.00000000,0.37604336,0.25374084,0.03162481,0.44763614
-2.87243622,0.94764662,0.09934950,0.00000000,0.39000379,0.25574914,0.03389752,0.44717518
-2.86643322,0.95632323,0.10146929,0.00000000,0.40458970,0.25776811,0.03610372,0.44702113
-2.86043022,0.96515902,0.10359900,0.00000000,0.41935325,0.25972555,0.03820654,0.44712699
-2.85442721,0.97384967,0.10568249,0.00000000,0.43387129,0.26154584,0.04016977,0.44744833
-2.84842421,0.98210855,0.10766961,0.00000000,0.44775714,0.26315188,0.04195899,0.44794560
-2.84242121,0.98967760,0.10951820,0.00000000,0.46067168,0.26446772,0.04354267,0.44858696
-2.83641821,0.99633868,0.11119591,0.00000000,0.47233322,0.26542166,0.04489324,0.44935156
-2.83041521,1.00192490,0.11268187,0.00000000,0.48252575,0.26594980,0.04598800,0.45023294
-2.82441221,1.00633096,0.11396805,0.00000000,0.49110513,0.26599962,0.04681000,0.45124228
-2.81840920,1.00952178,0.11506016,0.00000000,0.49800285,0.26553351,0.04734864,0.45241105
-2.81240620,1.01153860,0.11597809,0.00000000,0.50322722,0.26453190,0.04760009,0.45379287
-2.80640320,1.01250198,0.11675579,0.00000000,0.50686168,0.26299573,0.04756746,0.45546419
-2.80040020,1.01261109,0.11744054,0.00000000,0.50906040,0.26094815,0.04726073,0.45752362
-2.79439720,1.01213914,0.11809159,0.00000000,0.51004108,0.25843516,0.04669641,0.46008977
-2.78839420,1.01142477,0.11877824,0.00000000,0.51007538,0.25552516,0.04589697,0.46329758
-2.78239120,1.01085976,0.11957738,0.00000000,0.50947730,0.25230736,0.04489008,0.46729318
-2.77638819,1.01087336,0.12057052,0.00000000,0.50858991,0.24888903,0.04370764,0.47222758
-2.77038519,1.01191399,0.12184050,0.00000000,0.50777103,0.24539179,0.04238468,0.47824935
-2.76438219,1.01442919,0.12346803,0.00000000,0.50737854,0.24194693,0.04095823,0.48549666
-2.75837919,1.01884463,0.12552809,0.00000000,0.50775583,0.23869024,0.03946609,0.49408924
-2.75237619,1.02554343,0.12808640,0.00000000,0.50921797,0.23575632,0.03794564,0.50412052
-2.74637319,1.03484673,0.13119622,0.00000000,0.51203935,0.23327287,0.03643279,0.51565052
-2.74037019,1.04699644,0.13489542,0.00000000,0.51644304,0.23135517,0.03496094,0.52869978
-2.73436718,1.06214114,0.13920419,0.00000000,0.52259247,0.23010106,0.03356015,0.54324481
-2.72836418,1.08032587,0.14412328,0.00000000,0.53058556,0.22958659,0.03225648,0.55921523
-2.72236118,1.10148617,0.14963307,0.00000000,0.54045159,0.22986279,0.03107152,0.57649281
-2.71635818,1.12544681,0.15569336,0.00000000,0.55215085,0.23095349,0.03002205,0.59491250
-2.71035518,1.15192519,0.16224406,0.00000000,0.56557692,0.23285443,0.02912004,0.61426538
-2.70435218,1.18053931,0.16920661,0.00000000,0.58056161,0.23553377,0.02837266,0.63430343
-2.69834917,1.21081985,0.17648631,0.00000000,0.59688213,0.23893389,0.02778255,0.65474592
-2.69234617,1.24222597,0.18397525,0.00000000,0.61427034,0.24297449,0.02734820,0.67528711
-2.68634317,1.27416395,0.19155596,0.00000000,0.63242361,0.24755687,0.02706441,0.69560491
-2.68034017,1.30600815,0.19910555,0.00000000,0.65101696,0.25256912,0.02692287,0.71537027
-2.67433717,1.33712323,0.20650020,0.00000000,0.66971605,0.25789226,0.02691274,0.73425671
-2.66833417,1.36688696,0.21361986,0.00000000,0.68819067,0.26340678,0.02702127,0.75194993
-2.66233117,1.39471275,0.22035311,0.00000000,0.70612815,0.26899959,0.02723445,0.76815691
-2.65632816,1.42007118,0.22660173,0.00000000,0.72324656,0.27457095,0.02753755,0.78261447
-2.65032516,1.44250986,0.23228520,0.00000000,0.73930713,0.28004123,0.02791576,0.79509687
-2.64432216,1.46167105,0.23734463,0.00000000,0.75412558,0.28535713,0.02835464,0.80542243
-2.63831916,1.47730656,0.24174617,0.00000000,0.76758214,0.29049724,0.02884062,0.81345903
-2.63231616,1.48928966,0.24548371,0.00000000,0.77962988,0.29547665,0.02936145,0.81912832
-2.62631316,1.49762357,0.24858081,0.00000000,0.79030106,0.30035038,0.02990649,0.82240873
-2.62031016,1.50244648,0.25109169,0.00000000,0.79971129,0.30521561,0.03046710,0.82333720
-2.61430715,1.50403296,0.25310125,0.00000000,0.80806135,0.31021238,0.03103684,0.82200970
-2.60830415,1.50279159,0.25472415,0.00000000,0.81563630,0.31552281,0.03161170,0.81858042
-2.60230115,1.49925898,0.25610278,0.00000000,0.82280187,0.32136872,0.03219023,0.81325981
