energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.30465233,0.26059391,0.00008079,0.01355967,0.01726115,0.18379746,0.00092575,0.03634532,0.02826576,0.02445100
-3.29864932,0.27843955,0.00009281,0.01437242,0.01818924,0.19663828,0.00100200,0.03838368,0.03032321,0.02627087
-3.29264632,0.29603518,0.00010585,0.01517029,0.01910247,0.20928486,0.00107814,0.04039056,0.03238026,0.02809820
-3.28664332,0.31312228,0.00011985,0.01593914,0.01997868,0.22156464,0.00115333,0.04232099,0.03441243,0.02990611
-3.28064032,0.32946174,0.00013474,0.01666661,0.02079820,0.23331824,0.00122671,0.04413484,0.03639720,0.03166828
-3.27463732,0.34484066,0.00015038,0.01734250,0.02154426,0.24440447,0.00129745,0.04579766,0.03831472,0.03335939
-3.26863432,0.35907878,0.00016664,0.01795908,0.02220338,0.25470513,0.00136473,0.04728153,0.04014837,0.03495569
-3.26263132,0.37203428,0.00018333,0.01851131,0.02276565,0.26412919,0.00142779,0.04856562,0.04188531,0.03643548
-3.25662831,0.38360855,0.00020025,0.01899706,0.02322498,0.27261640,0.00148593,0.04963676,0.04351689,0.03777958
-3.25062531,0.39374970,0.00021717,0.01941717,0.02357923,0.28013996,0.00153854,0.05048969,0.04503887,0.03897178
-3.24462231,0.40245468,0.00023382,0.01977543,0.02383025,0.28670813,0.00158511,0.05112706,0.04645151,0.03999918
-3.23861931,0.40976981,0.00024996,0.02007845,0.02398376,0.29236483,0.00162526,0.05155930,0.04775946,0.04085248
-3.23261631,0.41578966,0.00026530,0.02033541,0.02404912,0.29718897,0.00165869,0.05180406,0.04897144,0.04152617
-3.22661331,0.42065443,0.00027957,0.02055771,0.02403908,0.30129277,0.00168528,0.05188559,0.05009980,0.04201863
-3.22061031,0.42454583,0.00029253,0.02075855,0.02396929,0.30481910,0.00170499,0.05183376,0.05115981,0.04233209
-3.21460730,0.42768181,0.00030392,0.02095241,0.02385782,0.30793789,0.00171791,0.05168297,0.05216889,0.04247258
-3.20860430,0.43031038,0.00031355,0.02115446,0.02372465,0.31084199,0.00172426,0.05147093,0.05314576,0.04244967
-3.20260130,0.43270279,0.00032123,0.02138003,0.02359102,0.31374264,0.00172435,0.05123736,0.05410948,0.04227624
-3.19659830,0.43514664,0.00032683,0.02164400,0.02347897,0.31686480,0.00171856,0.05102271,0.05507852,0.04196813
-3.19059530,0.43793912,0.00033029,0.02196028,0.02341075,0.32044268,0.00170738,0.05086692,0.05606992,0.04154378
-3.18459230,0.44138079,0.00033159,0.02234132,0.02340840,0.32471559,0.00169134,0.05080835,0.05709853,0.04102378
-3.17858929,0.44577037,0.00033077,0.02279776,0.02349342,0.32992450,0.00167101,0.05088286,0.05817645,0.04043052
-3.17258629,0.45140050,0.00032795,0.02333815,0.02368654,0.33630929,0.00164701,0.05112315,0.05931269,0.03978770
-3.16658329,0.45855488,0.00032331,0.02396879,0.02400764,0.34410688,0.00161997,0.05155833,0.06051300,0.03912003
-3.16058029,0.46750679,0.00031710,0.02469373,0.02447578,0.35355021,0.00159055,0.05221383,0.06178010,0.03845283
-3.15457729,0.47851882,0.00030966,0.02551490,0.02510944,0.36486802,0.00155940,0.05311146,0.06311408,0.03781171
-3.14857429,0.49184378,0.00030136,0.02643232,0.02592674,0.37828527,0.00152721,0.05426992,0.06451311,0.03722235
-3.14257129,0.50772647,0.00029266,0.02744441,0.02694593,0.39402397,0.00149465,0.05570529,0.06597433,0.03671027
-3.13656828,0.52640601,0.00028409,0.02854846,0.02818579,0.41230419,0.00146245,0.05743189,0.06749505,0.03630066
-3.13056528,0.54811821,0.00027620,0.02974099,0.02966617,0.43334484,0.00143134,0.05946306,0.06907390,0.03601821
-3.12456228,0.57309767,0.00026965,0.03101830,0.03140842,0.45736404,0.00140213,0.06181215,0.07071220,0.03588702
-3.11855928,0.60157907,0.00026509,0.03237682,0.03343582,0.48457858,0.00137566,0.06449325,0.07241520,0.03593052
-3.11255628,0.63379721,0.00026326,0.03381358,0.03577387,0.51520231,0.00135287,0.06752194,0.07419325,0.03617127
-3.10655328,0.66998559,0.00026492,0.03532641,0.03845044,0.54944322,0.00133477,0.07091582,0.07606277,0.03663092
-3.10055028,0.71037300,0.00027086,0.03691422,0.04149568,0.58749894,0.00132246,0.07469468,0.07804691,0.03732996
-3.09454727,0.75517816,0.00028189,0.03857697,0.04494174,0.62955076,0.00131718,0.07888047,0.08017588,0.03828754
-3.08854427,0.80460231,0.00029885,0.04031566,0.04882220,0.67575612,0.00132023,0.08349687,0.08248687,0.03952120
-3.08254127,0.85881983,0.00032257,0.04213206,0.05317124,0.72623974,0.00133302,0.08856853,0.08502353,0.04104652
-3.07653827,0.91796710,0.00035386,0.04402841,0.05802256,0.78108368,0.00135704,0.09411991,0.08783491,0.04287673
-3.07053527,0.98213010,0.00039351,0.04600691,0.06340794,0.84031670,0.00139381,0.10017390,0.09097401,0.04502231
-3.06453227,1.05133111,0.00044226,0.04806923,0.06935568,0.90390328,0.00144489,0.10675006,0.09449587,0.04749047
-3.05852926,1.12551515,0.00050076,0.05021585,0.07588878,0.97173296,0.00151178,0.11386274,0.09845523,0.05028468
-3.05252626,1.20453688,0.00056960,0.05244550,0.08302299,1.04361043,0.00159592,0.12151903,0.10290398,0.05340417
-3.04652326,1.28814854,0.00064919,0.05475451,0.09076476,1.11924694,0.00169859,0.12971670,0.10788831,0.05684348
-3.04052026,1.37598980,0.00073984,0.05713627,0.09910928,1.19825369,0.00182085,0.13844225,0.11344582,0.06059205
-3.03451726,1.46758014,0.00084165,0.05958081,0.10803855,1.28013755,0.00196352,0.14766910,0.11960272,0.06463389
-3.02851426,1.56231434,0.00095452,0.06207440,0.11751968,1.36429967,0.00212703,0.15735609,0.12637113,0.06894745
-3.02251126,1.65946179,0.00107810,0.06459943,0.12750353,1.45003733,0.00231143,0.16744641,0.13374684,0.07350558
-3.01650825,1.75816992,0.00121183,0.06713439,0.13792372,1.53654924,0.00251632,0.17786703,0.14170745,0.07827570
-3.01050525,1.85747221,0.00135487,0.06965398,0.14869616,1.62294450,0.00274077,0.18852867,0.15021116,0.08322019
-3.00450225,1.95630083,0.00150610,0.07212954,0.15971919,1.70825524,0.00298334,0.19932644,0.15919631,0.08829699
-2.99849925,2.05350391,0.00166417,0.07452957,0.17087434,1.79145279,0.00324205,0.21014115,0.16858170,0.09346054
-2.99249625,2.14786734,0.00182747,0.07682038,0.18202783,1.87146716,0.00351439,0.22084132,0.17826775,0.09866281
-2.98649325,2.23814064,0.00199418,0.07896704,0.19303275,1.94720950,0.00379735,0.23128586,0.18813862,0.10385466
-2.98049025,2.32306630,0.00216231,0.08093426,0.20373197,2.01759694,0.00408747,0.24132736,0.19806504,0.10898742
-2.97448724,2.40141194,0.00232974,0.08268750,0.21396170,2.08157920,0.00438095,0.25081591,0.20790810,0.11401453
-2.96848424,2.47200416,0.00249428,0.08419404,0.22355556,2.13816628,0.00467370,0.25960337,0.21752358,0.11889337
-2.96248124,2.53376318,0.00265375,0.08542412,0.23234915,2.18645621,0.00496148,0.26754787,0.22676683,0.12358707
-2.95647824,2.58573688,0.00280600,0.08635195,0.24018489,2.22566211,0.00524004,0.27451846,0.23549801,0.12806631
-2.95047524,2.62713300,0.00294907,0.08695673,0.24691691,2.25513740,0.00550522,0.28039961,0.24358743,0.13231093
-2.94447224,2.65734811,0.00308115,0.08722346,0.25241595,2.27439828,0.00575310,0.28509554,0.25092075,0.13631132
-2.93846923,2.67599206,0.00320074,0.08714363,0.25657383,2.28314240,0.00598014,0.28853394,0.25740380,0.14006948
-2.93246623,2.68290662,0.00330664,0.08671568,0.25930754,2.28126290,0.00618331,0.29066909,0.26296683,0.14359968
-2.92646323,2.67817720,0.00339803,0.08594525,0.26056253,2.26885699,0.00636017,0.29148412,0.26756788,0.14692850
-2.92046023,2.66213690,0.00347445,0.08484513,0.26031516,2.24622841,0.00650896,0.29099230,0.27119512,0.15009448
-2.91445723,2.63536216,0.00353586,0.08343505,0.25857414,2.21388350,0.00662867,0.28923720,0.27386804,0.15314699
-2.90845423,2.59865988,0.00358263,0.08174110,0.25538090,2.17252054,0.00671905,0.28629178,0.27563736,0.15614463
-2.90245123,2.55304614,0.00361546,0.07979501,0.25080874,2.12301266,0.00678062,0.28225626,0.27658356,0.15915294
-2.89644822,2.49971701,0.00363538,0.07763311,0.24496090,2.06638464,0.00681462,0.27725500,0.27681421,0.16224165
-2.89044522,2.44001244,0.00364371,0.07529528,0.23796753,2.00378426,0.00682297,0.27143232,0.27646008,0.16548148
-2.88444222,2.37537448,0.00364192,0.07282358,0.22998175,1.93644938,0.00680814,0.26494761,0.27567019,0.16894062
-2.87843922,2.30730155,0.00363163,0.07026092,0.22117481,1.86567164,0.00677310,0.25796975,0.27460609,0.17268111
-2.87243622,2.23730043,0.00361448,0.06764972,0.21173079,1.79275852,0.00672113,0.25067118,0.27343557,0.17675521
-2.86643322,2.16683822,0.00359204,0.06503055,0.20184079,1.71899494,0.00665573,0.24322197,0.27232615,0.18120204
-2.86043022,2.09729612,0.00356577,0.06244093,0.19169708,1.64560623,0.00658048,0.23578390,0.27143857,0.18604456
-2.85442721,2.02992723,0.00353692,0.05991427,0.18148730,1.57372373,0.00649890,0.22850508,0.27092071,0.19128723
-2.84842421,1.96581999,0.00350650,0.05747900,0.17138903,1.50435464,0.00641436,0.22151517,0.27090220,0.19691438
-2.84242121,1.90586905,0.00347520,0.05515794,0.16156487,1.43835713,0.00632995,0.21492152,0.27148985,0.20288946
-2.83641821,1.85075460,0.00344341,0.05296799,0.15215830,1.37642184,0.00624845,0.20880633,0.27276432,0.20915531
-2.83041521,1.80093107,0.00341119,0.05092001,0.14329035,1.31906021,0.00617223,0.20322487,0.27477804,0.21563533
-2.82441221,1.75662536,0.00337830,0.04901903,0.13505723,1.26660020,0.00610328,0.19820497,0.27755448,0.22223574
-2.81840920,1.71784465,0.00334420,0.04726466,0.12752902,1.21918916,0.00604316,0.19374767,0.28108875,0.22884871
-2.81240620,1.68439298,0.00330816,0.04565174,0.12074930,1.17680362,0.00599308,0.18982890,0.28534952,0.23535621
-2.80640320,1.65589558,0.00326926,0.04417120,0.11473584,1.13926524,0.00595388,0.18640221,0.29028203,0.24163457
-2.80040020,1.63182966,0.00322648,0.04281094,0.10948204,1.10626205,0.00592613,0.18340229,0.29581203,0.24755932
-2.79439720,1.61155975,0.00317876,0.04155691,0.10495933,1.07737374,0.00591017,0.18074912,0.30185044,0.25301025
-2.78839420,1.59437594,0.00312511,0.04039404,0.10112004,1.05209972,0.00590615,0.17835249,0.30829827,0.25787632
-2.78239120,1.57953297,0.00306462,0.03930732,0.09790086,1.02988868,0.00591415,0.17611668,0.31505173,0.26206026
-2.77638819,1.56628831,0.00299658,0.03828257,0.09522659,1.01016806,0.00593416,0.17394515,0.32200712,0.26548250
-2.77038519,1.55393746,0.00292047,0.03730729,0.09301400,0.99237234,0.00596615,0.17174493,0.32906520,0.26808440
-2.76438219,1.54184498,0.00283603,0.03637117,0.09117575,0.97596876,0.00601007,0.16943049,0.33613491,0.26983048
-2.75837919,1.52947003,0.00274330,0.03546651,0.08962408,0.96047969,0.00606586,0.16692716,0.34313622,0.27070962
-2.75237619,1.51638544,0.00264257,0.03458843,0.08827425,0.94550065,0.00613344,0.16417370,0.35000205,0.27073521
-2.74637319,1.50228994,0.00253442,0.03373489,0.08704755,0.93071356,0.00621266,0.16112416,0.35667915,0.26994415
-2.74037019,1.48701340,0.00241968,0.03290649,0.08587377,0.91589494,0.00630326,0.15774892,0.36312804,0.26839498
-2.73436718,1.47051518,0.00229940,0.03210622,0.08469321,0.90091893,0.00640485,0.15403492,0.36932212,0.26616501
-2.72836418,1.45287631,0.00217482,0.03133898,0.08345798,0.88575539,0.00651684,0.14998517,0.37524600,0.26334689
-2.72236118,1.43428620,0.00204729,0.03061111,0.08213276,0.87046350,0.00663836,0.14561757,0.38089335,0.26004460
-2.71635818,1.41502494,0.00191825,0.02992975,0.08069493,0.85518128,0.00676829,0.14096319,0.38626440,0.25636922
-2.71035518,1.39544229,0.00178916,0.02930235,0.07913417,0.84011194,0.00690520,0.13606414,0.39136328,0.25243457
-2.70435218,1.37593453,0.00166147,0.02873603,0.07745152,0.82550768,0.00704733,0.13097106,0.39619549,0.24835306
-2.69834917,1.35692052,0.00153654,0.02823711,0.07565806,0.81165184,0.00719264,0.12574058,0.40076557,0.24423181
-2.69234617,1.33881773,0.00141563,0.02781063,0.07377322,0.79884022,0.00733878,0.12043257,0.40507513,0.24016925
-2.68634317,1.32201964,0.00129986,0.02746003,0.07182285,0.78736250,0.00748322,0.11510766,0.40912135,0.23625228
-2.68034017,1.30687506,0.00119016,0.02718685,0.06983715,0.77748431,0.00762324,0.10982476,0.41289591,0.23255409
-2.67433717,1.29367018,0.00108730,0.02699057,0.06784857,0.76943091,0.00775604,0.10463902,0.41638450,0.22913256
-2.66833417,1.28261384,0.00099184,0.02686855,0.06588971,0.76337282,0.00787884,0.09959996,0.41956661,0.22602936
-2.66233117,1.27382637,0.00090416,0.02681605,0.06399143,0.75941414,0.00798890,0.09475012,0.42241578,0.22326964
-2.65632816,1.26733213,0.00082445,0.02682631,0.06218113,0.75758374,0.00808369,0.09012399,0.42490008,0.22086223
-2.65032516,1.26305592,0.00075270,0.02689073,0.06048133,0.75782973,0.00816089,0.08574741,0.42698270,0.21880027
-2.64432216,1.26082311,0.00068879,0.02699909,0.05890856,0.76001728,0.00821849,0.08163734,0.42862272,0.21706225
-2.63831916,1.26036338,0.00063241,0.02713981,0.05747264,0.76392984,0.00825482,0.07780192,0.42977578,0.21561331
-2.63231616,1.26131782,0.00058317,0.02730025,0.05617635,0.76927378,0.00826859,0.07424099,0.43039487,0.21440680
-2.62631316,1.26324918,0.00054056,0.02746702,0.05501538,0.77568606,0.00825892,0.07094672,0.43043094,0.21338593
-2.62031016,1.26565481,0.00050403,0.02762632,0.05397878,0.78274484,0.00822527,0.06790461,0.42983367,0.21248567
-2.61430715,1.26798203,0.00047295,0.02776426,0.05304959,0.78998259,0.00816751,0.06509452,0.42855219,0.21163461
-2.60830415,1.26964538,0.00044668,0.02786719,0.05220583,0.79690108,0.00808581,0.06249194,0.42653599,0.21075706
-2.60230115,1.27004536,0.00042456,0.02792205,0.05142166,0.80298795,0.00798067,0.06006926,0.42373599,0.20977513
-2.59629815,1.26858796,0.00040593,0.02791668,0.05066872,0.80773405,0.00785281,0.05779701,0.42010589,0.20861091
-2.59029515,1.26470464,0.00039019,0.02784011,0.04991752,0.81065089,0.00770320,0.05564517,0.41560387,0.20718873
-2.58429215,1.25787184,0.00037672,0.02768288,0.04913886,0.81128776,0.00753296,0.05358434,0.41019456,0.20543747
-2.57828914,1.24762964,0.00036498,0.02743725,0.04830519,0.80924751,0.00734334,0.05158679,0.40385139,0.20329284
-2.57228614,1.23359876,0.00035447,0.02709748,0.04739186,0.80420071,0.00713573,0.04962741,0.39655919,0.20069968
-2.56628314,1.21549530,0.00034475,0.02665997,0.04637817,0.79589734,0.00691160,0.04768451,0.38831689,0.19761407
-2.56028014,1.19314267,0.00033546,0.02612341,0.04524831,0.78417581,0.00667251,0.04574037,0.37914039,0.19400536
-2.55427714,1.16648031,0.00032627,0.02548891,0.04399189,0.76896870,0.00642012,0.04378172,0.36906519,0.18985788
-2.54827414,1.13556861,0.00031694,0.02475994,0.04260443,0.75030524,0.00615617,0.04179991,0.35814874,0.18517233
-2.54227114,1.10059006,0.00030731,0.02394238,0.04108737,0.72831037,0.00588250,0.03979100,0.34647239,0.17996681
-2.53626813,1.06184636,0.00029724,0.02304438,0.03944804,0.70320041,0.00560105,0.03775564,0.33414264,0.17427726
-2.53026513,1.01975168,0.00028669,0.02207619,0.03769924,0.67527574,0.00531389,0.03569877,0.32129160,0.16815751
-2.52426213,0.97482241,0.00027567,0.02104998,0.03585875,0.64491073,0.00502319,0.03362924,0.30807659,0.16167867
-2.51825913,0.92766361,0.00026424,0.01997956,0.03394859,0.61254144,0.00473124,0.03155931,0.29467879,0.15492808
-2.51225613,0.87895298,0.00025249,0.01888009,0.03199421,0.57865178,0.00444044,0.02950405,0.28130088,0.14800761
-2.50625313,0.82942283,0.00024058,0.01776773,0.03002362,0.54375854,0.00415324,0.02748075,0.26816375,0.14103164
-2.50025013,0.77984090,0.00022870,0.01665932,0.02806649,0.50839622,0.00387218,0.02550824,0.25550239,0.13412455
-2.49424712,0.73099072,0.00021704,0.01557204,0.02615323,0.47310202,0.00359981,0.02360630,0.24356097,0.12741788
-2.48824412,0.68365236,0.00020585,0.01452308,0.02431420,0.43840180,0.00333867,0.02179510,0.23258736,0.12104743
-2.48224112,0.63858420,0.00019539,0.01352936,0.02257896,0.40479740,0.00309127,0.02009465,0.22282730,0.11515013
-2.47623812,0.59650639,0.00018592,0.01260728,0.02097562,0.37275579,0.00286001,0.01852440,0.21451830,0.10986102
-2.47023512,0.55808656,0.00017775,0.01177247,0.01953039,0.34270038,0.00264721,0.01710292,0.20788357,0.10531037
-2.46423212,0.52392813,0.00017115,0.01103973,0.01826714,0.31500466,0.00245500,0.01584769,0.20312626,0.10162102
-2.45822911,0.49456156,0.00016645,0.01042287,0.01720725,0.28998823,0.00228538,0.01477497,0.20042399,0.09890600
-2.45222611,0.47043856,0.00016399,0.00993472,0.01636949,0.26791531,0.00214014,0.01389982,0.19992413,0.09726664
-2.44622311,0.45192944,0.00016411,0.00958712,0.01577000,0.24899544,0.00202090,0.01323619,0.20173979,0.09679106
-2.44022011,0.43932338,0.00016719,0.00939106,0.01542244,0.23338630,0.00192907,0.01279711,0.20594680,0.09755307
-2.43421711,0.43283136,0.00017368,0.00935677,0.01533820,0.22119834,0.00186591,0.01259494,0.21258167,0.09961167
-2.42821411,0.43259163,0.00018402,0.00949386,0.01552662,0.21250084,0.00183250,0.01264172,0.22164080,0.10301088
-2.42221111,0.43867712,0.00019876,0.00981154,0.01599526,0.20732915,0.00182982,0.01294944,0.23308073,0.10778006
-2.41620810,0.45110451,0.00021849,0.01031878,0.01675023,0.20569258,0.00185872,0.01353047,0.24681969,0.11393463
-2.41020510,0.46984441,0.00024391,0.01102452,0.01779641,0.20758277,0.00192000,0.01439783,0.26274026,0.12147697
-2.40420210,0.49483214,0.00027580,0.01193781,0.01913772,0.21298188,0.00201443,0.01556553,0.28069306,0.13039773
-2.39819910,0.52597858,0.00031505,0.01306798,0.02077726,0.22187051,0.00214275,0.01704876,0.30050150,0.14067711
-2.39219610,0.56318047,0.00036266,0.01442468,0.02271743,0.23423475,0.00230570,0.01886409,0.32196714,0.15228629
-2.38619310,0.60632981,0.00041976,0.01601798,0.02495992,0.25007217,0.00250405,0.02102943,0.34487577,0.16518878
-2.38019010,0.65532153,0.00048757,0.01785829,0.02750566,0.26939636,0.00273858,0.02356402,0.36900366,0.17934157
-2.37418709,0.71005925,0.00056744,0.01995629,0.03035461,0.29223976,0.00301006,0.02648813,0.39412396,0.19469606
-2.36818409,0.77045849,0.00066081,0.02232270,0.03350550,0.31865462,0.00331923,0.02982269,0.42001271,0.21119872
-2.36218109,0.83644711,0.00076919,0.02496808,0.03695546,0.34871181,0.00366673,0.03358875,0.44645444,0.22879130
-2.35617809,0.90796269,0.00089413,0.02790241,0.04069955,0.38249742,0.00405309,0.03780675,0.47324680,0.24741062
-2.35017509,0.98494683,0.00103719,0.03113471,0.04473026,0.42010719,0.00447861,0.04249568,0.50020422,0.26698800
-2.34417209,1.06733632,0.00119990,0.03467255,0.04903694,0.46163873,0.00494330,0.04767207,0.52716027,0.28744821
-2.33816908,1.15505163,0.00138370,0.03852146,0.05360528,0.50718190,0.00544682,0.05334887,0.55396862,0.30870813
-2.33216608,1.24798293,0.00158987,0.04268439,0.05841668,0.55680737,0.00598835,0.05953430,0.58050258,0.33067520
-2.32616308,1.34597448,0.00181951,0.04716111,0.06344782,0.61055409,0.00656657,0.06623062,0.60665329,0.35324566
-2.32016008,1.44880803,0.00207346,0.05194764,0.06867025,0.66841593,0.00717955,0.07343298,0.63232660,0.37630295
-2.31415708,1.55618631,0.00235220,0.05703567,0.07405008,0.73032827,0.00782475,0.08112823,0.65743893,0.39971625
-2.30815408,1.66771754,0.00265589,0.06241218,0.07954794,0.79615511,0.00849898,0.08929404,0.68191245,0.42333948
-2.30215108,1.78290219,0.00298422,0.06805904,0.08511898,0.86567756,0.00919841,0.09789807,0.70566979,0.44701083
-2.29614807,1.90112295,0.00333648,0.07395280,0.09071329,0.93858438,0.00991863,0.10689752,0.72862884,0.47055311
-2.29014507,2.02163916,0.00371145,0.08006465,0.09627637,1.01446522,0.01065473,0.11623885,0.75069792,0.49377498
-2.28414207,2.14358623,0.00410745,0.08636059,0.10174997,1.09280736,0.01140144,0.12585802,0.77177179,0.51647308
-2.27813907,2.26598108,0.00452234,0.09280172,0.10707313,1.17299636,0.01215327,0.13568102,0.79172884,0.53843530
-2.27213607,2.38773367,0.00495356,0.09934481,0.11218341,1.25432093,0.01290468,0.14562477,0.81042973,0.55944498
-2.26613307,2.50766492,0.00539817,0.10594305,0.11701837,1.33598235,0.01365036,0.15559855,0.82771771,0.57928604
-2.26013007,2.62453050,0.00585294,0.11254699,0.12151713,1.41710822,0.01438539,0.16550564,0.84342073,0.59774883
-2.25412706,2.73705008,0.00631442,0.11910562,0.12562205,1.49677033,0.01510551,0.17524539,0.85735523,0.61463662
-2.24812406,2.84394086,0.00677905,0.12556765,0.12928045,1.57400616,0.01580735,0.18471553,0.86933160,0.62977223
-2.24212106,2.94395421,0.00724324,0.13188279,0.13244626,1.64784320,0.01648864,0.19381464,0.87916108,0.64300476
-2.23611806,3.03591380,0.00770353,0.13800311,0.13508152,1.71732526,0.01714836,0.20244470,0.88666359,0.65421586
-2.23011506,3.11875362,0.00815663,0.14388443,0.13715777,1.78153969,0.01778690,0.21051369,0.89167624,0.66332535
-2.22411206,3.19155400,0.00859957,0.14948752,0.13865713,1.83964426,0.01840612,0.21793796,0.89406207,0.67029582
-2.21810905,3.25357401,0.00902977,0.15477929,0.13957307,1.89089271,0.01900934,0.22464446,0.89371839,0.67513592
-2.21210605,3.30427848,0.00944508,0.15973374,0.13991083,1.93465770,0.01960133,0.23057266,0.89058431,0.67790212
-2.20610305,3.34335838,0.00984387,0.16433265,0.13968751,1.97045012,0.02018809,0.23567597,0.88464708,0.67869882
-2.20010005,3.37074339,0.01022503,0.16856609,0.13893169,1.99793392,0.02077673,0.23992284,0.87594680,0.67767662
-2.19409705,3.38660598,0.01058795,0.17243255,0.13768271,2.01693584,0.02137514,0.24329721,0.86457917,0.67502886
-2.18809405,3.39135666,0.01093254,0.17593886,0.13598961,2.02744940,0.02199165,0.24579861,0.85069621,0.67098654
-2.18209105,3.38563061,0.01125910,0.17909970,0.13390973,2.02963329,0.02263467,0.24744161,0.83450486,0.66581168
-2.17608804,3.37026631,0.01156833,0.18193693,0.13150708,2.02380401,0.02331229,0.24825488,0.81626347,0.65978951
-2.17008504,3.34627704,0.01186116,0.18447859,0.12885056,2.01042332,0.02403180,0.24827983,0.79627644,0.65321980
-2.16408204,3.31481668,0.01213870,0.18675773,0.12601203,1.99008105,0.02479932,0.24756888,0.77488733,0.64640765
-2.15807904,3.27714150,0.01240208,0.18881101,0.12306447,1.96347411,0.02561938,0.24618351,0.75247078,0.63965426
-2.15207604,3.23456958,0.01265238,0.19067726,0.12008012,1.93138269,0.02649459,0.24419216,0.72942372,0.63324796
-2.14607304,3.18843985,0.01289046,0.19239596,0.11712886,1.89464478,0.02742530,0.24166801,0.70615640,0.62745611
-2.14007004,3.14007269,0.01311693,0.19400569,0.11427682,1.85413005,0.02840945,0.23868688,0.68308368,0.62251802
-2.13406703,3.09073355,0.01333200,0.19554271,0.11158524,1.81071424,0.02944243,0.23532519,0.66061716,0.61863939
-2.12806403,3.04160150,0.01353546,0.19703967,0.10910969,1.76525505,0.03051704,0.23165814,0.63915839,0.61598846
-2.12206103,2.99374345,0.01372662,0.19852443,0.10689967,1.71857039,0.03162362,0.22775810,0.61909367,0.61469392
-2.11605803,2.94809534,0.01390432,0.20001918,0.10499848,1.67141980,0.03275019,0.22369335,0.60079055,0.61484483
-2.11005503,2.90545035,0.01406690,0.20153974,0.10344350,1.62448936,0.03388278,0.21952704,0.58459613,0.61649232
-2.10405203,2.86645434,0.01421233,0.20309517,0.10226669,1.57838059,0.03500581,0.21531652,0.57083704,0.61965300
-2.09804902,2.83160811,0.01433819,0.20468759,0.10149532,1.53360329,0.03610251,0.21111287,0.55982106,0.62431380
-2.09204602,2.80127556,0.01444183,0.20631228,0.10115282,1.49057223,0.03715546,0.20696080,0.55183988,0.63043794
-2.08604302,2.77569680,0.01452046,0.20795802,0.10125975,1.44960743,0.03814714,0.20289860,0.54717270,0.63797148
-2.08004002,2.75500474,0.01457128,0.20960758,0.10183461,1.41093754,0.03906046,0.19895838,0.54609000,0.64685025
-2.07403702,2.73924367,0.01459163,0.21123841,0.10289464,1.37470575,0.03987937,0.19516635,0.54885709,0.65700632
-2.06803402,2.72838834,0.01457907,0.21282341,0.10445631,1.34097766,0.04058929,0.19154315,0.55573668,0.66837392
-2.06203102,2.72236185,0.01453160,0.21433177,0.10653557,1.30975047,0.04117765,0.18810423,0.56698992,0.68089404
-2.05602801,2.72105114,0.01444767,0.21572986,0.10914775,1.28096268,0.04163421,0.18486013,0.58287552,0.69451759
-2.05002501,2.72431887,0.01432635,0.21698204,0.11230709,1.25450407,0.04195137,0.18181680,0.60364642,0.70920673
-2.04402201,2.73201079,0.01416734,0.21805147,0.11602589,1.23022507,0.04212437,0.17897579,0.62954379,0.72493417
-2.03801901,2.74395828,0.01397106,0.21890083,0.12031329,1.20794548,0.04215132,0.17633436,0.66078823,0.74168054
-2.03201601,2.75997584,0.01373861,0.21949296,0.12517383,1.18746203,0.04203319,0.17388560,0.69756836,0.75942980
-2.02601301,2.77985403,0.01347176,0.21979140,0.13060562,1.16855476,0.04177367,0.17161843,0.74002699,0.77816308
-2.02001001,2.80334848,0.01317290,0.21976090,0.13659858,1.15099222,0.04137890,0.16951765,0.78824538,0.79785115
-2.01400700,2.83016598,0.01284497,0.21936779,0.14313247,1.13453551,0.04085716,0.16756398,0.84222637,0.81844619
-2.00800400,2.85994916,0.01249129,0.21858043,0.15017516,1.11894134,0.04021848,0.16573413,0.90187703,0.83987327
-2.00200100,2.89226106,0.01211555,0.21736958,0.15768107,1.10396445,0.03947421,0.16400105,0.96699209,0.86202225
-1.99599800,2.92657131,0.01172156,0.21570877,0.16559003,1.08935950,0.03863655,0.16233416,1.03723889,0.88474070
-1.98999500,2.96224528,0.01131321,0.21357482,0.17382652,1.07488289,0.03771812,0.16069983,1.11214515,0.90782842
-1.98399200,2.99853785,0.01089430,0.21094832,0.18229962,1.06029458,0.03673152,0.15906194,1.19109057,0.93103415
-1.97798899,3.03459265,0.01046844,0.20781418,0.19090348,1.04536038,0.03568891,0.15738261,1.27330310,0.95405477
-1.97198599,3.06944784,0.01003893,0.20416228,0.19951854,1.02985452,0.03460175,0.15562305,1.35786082,0.97653748
-1.96598299,3.10204868,0.00960873,0.19998811,0.20801347,1.01356295,0.03348045,0.15374453,1.44369986,0.99808486
-1.95997999,3.13126701,0.00918036,0.19529341,0.21624767,0.99628705,0.03233427,0.15170946,1.52962880,1.01826292
-1.95397699,3.15592712,0.00875591,0.19008676,0.22407451,0.97784793,0.03117115,0.14948243,1.61434936,1.03661191
-1.94797399,3.17483724,0.00833704,0.18438416,0.23134490,0.95809090,0.02999771,0.14703136,1.69648325,1.05265938
-1.94197099,3.18682523,0.00792497,0.17820933,0.23791140,0.93689019,0.02881927,0.14432848,1.77460438,1.06593517
