energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.08704352,2.21137077,0.95128774,0.19830861,0.03382407,0.39291985,0.05657310,0.17691599,0.90453957,1.11991182
0.09304652,2.18276200,0.93432915,0.19492893,0.03274657,0.38475434,0.05637898,0.17897121,0.90381926,1.09940236
0.09904952,2.15318247,0.91774037,0.19159884,0.03174105,0.37687052,0.05610772,0.18093398,0.90098587,1.07846329
0.10505253,2.12250948,0.90184291,0.18834113,0.03082885,0.36935899,0.05574160,0.18273907,0.89582425,1.05694119
0.11105553,2.09074489,0.88699185,0.18518680,0.03003140,0.36232430,0.05526669,0.18433184,0.88818269,1.03475065
0.11705853,2.05801544,0.87356693,0.18217423,0.02936962,0.35588201,0.05467324,0.18566987,0.87797659,1.01187724
0.12306153,2.02456850,0.86196252,0.17934794,0.02886324,0.35015523,0.05395599,0.18672405,0.86518993,0.98837767
0.12906453,1.99076348,0.85257680,0.17675727,0.02853032,0.34527090,0.05311432,0.18747929,0.84987452,0.96437734
0.13506753,1.95705932,0.84580032,0.17445484,0.02838666,0.34135577,0.05215229,0.18793465,0.83214729,0.94006559
0.14107054,1.92399837,0.84200443,0.17249485,0.02844545,0.33853230,0.05107860,0.18810302,0.81218556,0.91568856
0.14707354,1.89218722,0.84152963,0.17093133,0.02871692,0.33691450,0.04990630,0.18801026,0.79022065,0.89154016
0.15307654,1.86227493,0.84467418,0.16981630,0.02920812,0.33660379,0.04865245,0.18769385,0.76653006,0.86795144
0.15907954,1.83492932,0.85168310,0.16919792,0.02992285,0.33768499,0.04733765,0.18720112,0.74142852,0.84527848
0.16508254,1.81081190,0.86273795,0.16911860,0.03086159,0.34022249,0.04598537,0.18658711,0.71525826,0.82388946
0.17108554,1.79055229,0.87794737,0.16961313,0.03202162,0.34425662,0.04462132,0.18591208,0.68837879,0.80415113
0.17708854,1.77472271,0.89733874,0.17070699,0.03339710,0.34980042,0.04327257,0.18523890,0.66115672,0.78641514
0.18309155,1.76381362,0.92085127,0.17241464,0.03497932,0.35683681,0.04196674,0.18463029,0.63395583,0.77100476
0.18909455,1.75821118,0.94833062,0.17473810,0.03675689,0.36531626,0.04073112,0.18414606,0.60712773,0.75820233
0.19509755,1.75817736,0.97952541,0.17766572,0.03871601,0.37515517,0.03959183,0.18384056,0.58100351,0.74823798
0.20110055,1.76383364,1.01408584,0.18117125,0.04084068,0.38623491,0.03857295,0.18376029,0.55588645,0.74127991
0.20710355,1.77514891,1.05156478,0.18521334,0.04311299,0.39840183,0.03769582,0.18394188,0.53204612,0.73742667
0.21310655,1.79193212,1.09142127,0.18973532,0.04551333,0.41146815,0.03697838,0.18441047,0.50971378,0.73670171
0.21910955,1.81383033,1.13302697,0.19466562,0.04802058,0.42521392,0.03643472,0.18517860,0.48907934,0.73905043
0.22511256,1.84033230,1.17567531,0.19991853,0.05061239,0.43939011,0.03607467,0.18624554,0.47028963,0.74433981
0.23111556,1.87077774,1.21859356,0.20539560,0.05326528,0.45372277,0.03590371,0.18759731,0.45344801,0.75236074
0.23711856,1.90437214,1.26095756,0.21098748,0.05595492,0.46791828,0.03592295,0.18920707,0.43861516,0.76283298
0.24312156,1.94020684,1.30190908,0.21657629,0.05865634,0.48166962,0.03612936,0.19103615,0.42581083,0.77541252
0.24912456,1.97728376,1.34057519,0.22203844,0.06134416,0.49466354,0.03651610,0.19303549,0.41501652,0.78970124
0.25512756,2.01454402,1.37608949,0.22724783,0.06399289,0.50658843,0.03707307,0.19514748,0.40617864,0.80525841
0.26113057,2.05089957,1.40761424,0.23207929,0.06657729,0.51714261,0.03778756,0.19730816,0.39921228,0.82161369
0.26713357,2.08526667,1.43436306,0.23641224,0.06907274,0.52604294,0.03864502,0.19944965,0.39400520,0.83828127
0.27313657,2.11660008,1.45562317,0.24013438,0.07145569,0.53303327,0.03962982,0.20150267,0.39042208,0.85477443
0.27913957,2.14392662,1.47077639,0.24314523,0.07370410,0.53789246,0.04072613,0.20339916,0.38830879,0.87062030
0.28514257,2.16637683,1.47931821,0.24535952,0.07579796,0.54044177,0.04191867,0.20507483,0.38749677,0.88537407
0.29114557,2.18321362,1.48087401,0.24671006,0.07771978,0.54055106,0.04319348,0.20647152,0.38780744,0.89863232
0.29714857,2.19385655,1.47521170,0.24715019,0.07945497,0.53814378,0.04453852,0.20753931,0.38905656,0.91004494
0.30315158,2.19790094,1.46225024,0.24665552,0.08099232,0.53320028,0.04594418,0.20823837,0.39105860,0.91932524
0.30915458,2.19513106,1.44206365,0.24522495,0.08232420,0.52575942,0.04740355,0.20854036,0.39363125,0.92625806
0.31515758,2.18552663,1.41488010,0.24288090,0.08344674,0.51591824,0.04891256,0.20842942,0.39659977,0.93070544
0.32116058,2.16926271,1.38107616,0.23966867,0.08435989,0.50382975,0.05046992,0.20790270,0.39980147,0.93260989
0.32716358,2.14670276,1.34116634,0.23565505,0.08506724,0.48969884,0.05207679,0.20697043,0.40309007,0.93199512
0.33316658,2.11838534,1.29578827,0.23092609,0.08557571,0.47377645,0.05373636,0.20565549,0.40633995,0.92896423
0.33916958,2.08500490,1.24568418,0.22558419,0.08589510,0.45635218,0.05545323,0.20399263,0.40945021,0.92369561
0.34517259,2.04738775,1.19167928,0.21974470,0.08603751,0.43774574,0.05723263,0.20202720,0.41234827,0.91643668
0.35117559,2.00646391,1.13465806,0.21353202,0.08601661,0.41829740,0.05907959,0.19981364,0.41499299,0.90749564
0.35717859,1.96323636,1.07553941,0.20707545,0.08584690,0.39835794,0.06099812,0.19741365,0.41737708,0.89723181
0.36318159,1.91874860,1.01525142,0.20050499,0.08554289,0.37827844,0.06299030,0.19489423,0.41952859,0.88604458
0.36918459,1.87405208,0.95470700,0.19394726,0.08511837,0.35840033,0.06505554,0.19232555,0.42151131,0.87436163
0.37518759,1.83017452,0.89478111,0.18752156,0.08458571,0.33904604,0.06718991,0.18977881,0.42342394,0.86262651
0.38119060,1.78809025,0.83629025,0.18133652,0.08395530,0.32051058,0.06938560,0.18732418,0.42539789,0.85128616
0.38719360,1.74869354,0.77997510,0.17548713,0.08323514,0.30305439,0.07163067,0.18502875,0.42759364,0.84077851
0.39319660,1.71277564,0.72648640,0.17005246,0.08243057,0.28689752,0.07390892,0.18295470,0.43019557,0.83152052
0.39919960,1.68100601,0.67637463,0.16509411,0.08154429,0.27221554,0.07619999,0.18115763,0.43340550,0.82389696
0.40520260,1.65391809,0.63008335,0.16065525,0.08057646,0.25913691,0.07847976,0.17968507,0.43743480,0.81824995
0.41120560,1.63189967,0.58794619,0.15676052,0.07952502,0.24774210,0.08072085,0.17857530,0.44249546,0.81486971
0.41720860,1.61518776,0.55018726,0.15341641,0.07838619,0.23806424,0.08289340,0.17785630,0.44879039,0.81398641
0.42321161,1.60386778,0.51692456,0.15061239,0.07715502,0.23009116,0.08496590,0.17754507,0.45650323,0.81576347
0.42921461,1.59787659,0.48817593,0.14832240,0.07582605,0.22376874,0.08690615,0.17764708,0.46578804,0.82029230
0.43521761,1.59700904,0.46386720,0.14650679,0.07439395,0.21900520,0.08868229,0.17815606,0.47675959,0.82758866
0.44122061,1.60092759,0.44384184,0.14511459,0.07285420,0.21567628,0.09026382,0.17905396,0.48948433,0.83759077
0.44722361,1.60917451,0.42787176,0.14408586,0.07120362,0.21363096,0.09162251,0.18031123,0.50397293,0.85015929
0.45322661,1.62118633,0.41566876,0.14335415,0.06944087,0.21269749,0.09273331,0.18188734,0.52017459,0.86507921
0.45922961,1.63631014,0.40689634,0.14284897,0.06756676,0.21268961,0.09357511,0.18373154,0.53797357,0.88206394
0.46523262,1.65382143,0.40118142,0.14249815,0.06558444,0.21341259,0.09413128,0.18578398,0.55718848,0.90076137
0.47123562,1.67294327,0.39812584,0.14223003,0.06349948,0.21466917,0.09439016,0.18797704,0.57757420,0.92076226
0.47723862,1.69286653,0.39731743,0.14197547,0.06131975,0.21626499,0.09434531,0.19023702,0.59882694,0.94161060
0.48324162,1.71277089,0.39834046,0.14166966,0.05905518,0.21801364,0.09399562,0.19248603,0.62059202,0.96281599
0.48924462,1.73184640,0.40078548,0.14125363,0.05671748,0.21974112,0.09334523,0.19464420,0.64247445,0.98386771
0.49524762,1.74931510,0.40425839,0.14067556,0.05431972,0.22128963,0.09240338,0.19663207,0.66405182,1.00425021
0.50125063,1.76445245,0.40838868,0.13989187,0.05187589,0.22252079,0.09118409,0.19837309,0.68488903,1.02345947
0.50725363,1.77660788,0.41283678,0.13886796,0.04940048,0.22331812,0.08970577,0.19979619,0.70455423,1.04101967
0.51325663,1.78522384,0.41730046,0.13757885,0.04690806,0.22358883,0.08799072,0.20083834,0.72263521,1.05649955
0.51925963,1.78985272,0.42152006,0.13600944,0.04441289,0.22326497,0.08606467,0.20144687,0.73875553,1.06952778
0.52526263,1.79017078,0.42528258,0.13415460,0.04192858,0.22230380,0.08395613,0.20158159,0.75258942,1.07980645
0.53126563,1.78598854,0.42842441,0.13201903,0.03946788,0.22068762,0.08169586,0.20121645,0.76387479,1.08712205
0.53726863,1.77725662,0.43083258,0.12961684,0.03704250,0.21842280,0.07931625,0.20034074,0.77242357,1.09135338
0.54327164,1.76406687,0.43244449,0.12697084,0.03466299,0.21553832,0.07685063,0.19895963,0.77812878,1.09247559
0.54927464,1.74664803,0.43324606,0.12411171,0.03233871,0.21208361,0.07433268,0.19709410,0.78096789,1.09056018
0.55527764,1.72535603,0.43326831,0.12107681,0.03007787,0.20812602,0.07179574,0.19478011,0.78100224,1.08577076
0.56128064,1.70065901,0.43258243,0.11790884,0.02788756,0.20374772,0.06927215,0.19206716,0.77837253,1.07835451
0.56728364,1.67311736,0.43129351,0.11465437,0.02577385,0.19904239,0.06679256,0.18901611,0.77329051,1.06862965
0.57328664,1.64335965,0.42953320,0.11136211,0.02374187,0.19411152,0.06438525,0.18569647,0.76602730,1.05696959
0.57928964,1.61205545,0.42745154,0.10808124,0.02179595,0.18906081,0.06207551,0.18218332,0.75689909,1.04378427
0.58529265,1.57988621,0.42520841,0.10485965,0.01993963,0.18399647,0.05988500,0.17855384,0.74625073,1.02949982
0.59129565,1.54751566,0.42296499,0.10174227,0.01817579,0.17902175,0.05783119,0.17488379,0.73443843,1.01453746
0.59729865,1.51556132,0.42087560,0.09876954,0.01650671,0.17423385,0.05592692,0.17124412,0.72181226,0.99929288
0.60330165,1.48456849,0.41908046,0.09597604,0.01493402,0.16972121,0.05418000,0.16769778,0.70869955,0.98411712
0.60930465,1.45498821,0.41769967,0.09338952,0.01345882,0.16556144,0.05259306,0.16429703,0.69539007,0.96930013
0.61530765,1.42716049,0.41682874,0.09103012,0.01208163,0.16181990,0.05116341,0.16108135,0.68212377,0.95505782
0.62131066,1.40130352,0.41653599,0.08891006,0.01080241,0.15854896,0.04988323,0.15807606,0.66908177,0.94152342
0.62731366,1.37750972,0.41686175,0.08703372,0.00962058,0.15578797,0.04873980,0.15529180,0.65638090,0.92874360
0.63331666,1.35574859,0.41781960,0.08539802,0.00853501,0.15356398,0.04771608,0.15272478,0.64407220,0.91667949
0.63931966,1.33587631,0.41939931,0.08399329,0.00754410,0.15189301,0.04679129,0.15035789,0.63214318,0.90521260
0.64532266,1.31765139,0.42157129,0.08280437,0.00664585,0.15078180,0.04594177,0.14816254,0.62052376,0.89415513
0.65132566,1.30075542,0.42429228,0.08181198,0.00583791,0.15022996,0.04514192,0.14610113,0.60909526,0.88326421
0.65732866,1.28481760,0.42751166,0.08099424,0.00511772,0.15023222,0.04436523,0.14413004,0.59770202,0.87225896
0.66333167,1.26944166,0.43117803,0.08032833,0.00448269,0.15078073,0.04358534,0.14220289,0.58616475,0.86083955
0.66933467,1.25423336,0.43524544,0.07979202,0.00393035,0.15186710,0.04277715,0.14027397,0.57429482,0.84870703
0.67533767,1.23882719,0.43967885,0.07936516,0.00345857,0.15348410,0.04191779,0.13830156,0.56190869,0.83558277
0.68134067,1.22291048,0.44445827,0.07903090,0.00306581,0.15562678,0.04098757,0.13625103,0.54884161,0.82122651
0.68734367,1.20624379,0.44958132,0.07877668,0.00275137,0.15829306,0.03997078,0.13409753,0.53495980,0.80545193
0.69334667,1.18867635,0.45506391,0.07859484,0.00251566,0.16148346,0.03885626,0.13182809,0.52017061,0.78813898
0.69934967,1.17015597,0.46093896,0.07848289,0.00236049,0.16520028,0.03763783,0.12944312,0.50443005,0.76924244
0.70535268,1.15073286,0.46725318,0.07844335,0.00228934,0.16944600,0.03631451,0.12695721,0.48774746,0.74879627
0.71135568,1.13055760,0.47406218,0.07848332,0.00230767,0.17422121,0.03489048,0.12439917,0.47018719,0.72691373
0.71735868,1.10987341,0.48142409,0.07861369,0.00242315,0.17952200,0.03337490,0.12181147,0.45186735,0.70378348
0.72336168,1.08900371,0.48939228,0.07884804,0.00264594,0.18533726,0.03178148,0.11924892,0.43295575,0.67966195
0.72936468,1.06833564,0.49800770,0.07920147,0.00298883,0.19164593,0.03012792,0.11677691,0.41366356,0.65486263
0.73536768,1.04830091,0.50729122,0.07968927,0.00346742,0.19841440,0.02843524,0.11446924,0.39423697,0.62974302
0.74137069,1.02935518,0.51723690,0.08032559,0.00410021,0.20559451,0.02672701,0.11240552,0.37494749,0.60469000
0.74737369,1.01195714,0.52780637,0.08112222,0.00490850,0.21312210,0.02502845,0.11066854,0.35608142,0.58010449
0.75337669,0.99654862,0.53892506,0.08208754,0.00591633,0.22091649,0.02336566,0.10934146,0.33792905,0.55638621
0.75937969,0.98353666,0.55048059,0.08322561,0.00715021,0.22888086,0.02176473,0.10850517,0.32077408,0.53391928
0.76538269,0.97327834,0.56232337,0.08453567,0.00863867,0.23690375,0.02025097,0.10823566,0.30488385,0.51305934
0.77138569,0.96606907,0.57426984,0.08601181,0.01041172,0.24486157,0.01884816,0.10860177,0.29050061,0.49412255
0.77738869,0.96213448,0.58610789,0.08764298,0.01250013,0.25262208,0.01757794,0.10966306,0.27783426,0.47737703
0.78339170,0.96162612,0.59760447,0.08941330,0.01493448,0.26004878,0.01645925,0.11146810,0.26705663,0.46303666
0.78939470,0.96462060,0.60851500,0.09130261,0.01774408,0.26700593,0.01550789,0.11405299,0.25829757,0.45125748
0.79539770,0.97112191,0.61859388,0.09328719,0.02095577,0.27336402,0.01473619,0.11744022,0.25164263,0.44213648
0.80140070,0.98106624,0.62760584,0.09534062,0.02459248,0.27900540,0.01415276,0.12163789,0.24713251,0.43571252
0.80740370,0.99432874,0.63533722,0.09743479,0.02867179,0.28382980,0.01376233,0.12663907,0.24476388,0.43196915
0.81340670,1.01073152,0.64160674,0.09954079,0.03320445,0.28775937,0.01356571,0.13242160,0.24449164,0.43083895
0.81940970,1.03005213,0.64627506,0.10162992,0.03819278,0.29074311,0.01355979,0.13894800,0.24623218,0.43220898
0.82541271,1.05203214,0.64925269,0.10367443,0.04362935,0.29276029,0.01373764,0.14616570,0.24986758,0.43592696
0.83141571,1.07638507,0.65050577,0.10564831,0.04949564,0.29382274,0.01408865,0.15400754,0.25525037,0.44180786
0.83741871,1.10280364,0.65005937,0.10752778,0.05576104,0.29397583,0.01459876,0.16239244,0.26220875,0.44964064
0.84342171,1.13096586,0.64799828,0.10929175,0.06238216,0.29329814,0.01525075,0.17122645,0.27055199,0.45919477
0.84942471,1.16054015,0.64446519,0.11092199,0.06930245,0.29189967,0.01602453,0.18040402,0.28007579,0.47022644
0.85542771,1.19118945,0.63965628,0.11240331,0.07645240,0.28991877,0.01689763,0.18980956,0.29056753,0.48248438
0.86143072,1.22257460,0.63381468,0.11372353,0.08375011,0.28751779,0.01784558,0.19931937,0.30181122,0.49571510
0.86743372,1.25435710,0.62722196,0.11487341,0.09110252,0.28487779,0.01884244,0.20880385,0.31359213,0.50966766
0.87343672,1.28620182,0.62018819,0.11584650,0.09840703,0.28219235,0.01986140,0.21812994,0.32570086,0.52409785
0.87943972,1.31777962,0.61304101,0.11663906,0.10555375,0.27966084,0.02087535,0.22716388,0.33793703,0.53877205
0.88544272,1.34877046,0.60611427,0.11724988,0.11242812,0.27748148,0.02185754,0.23577416,0.35011239,0.55347053
0.89144572,1.37886703,0.59973679,0.11768022,0.11891391,0.27584432,0.02278222,0.24383454,0.36205346,0.56799051
0.89744872,1.40777904,0.59422164,0.11793378,0.12489658,0.27492463,0.02362531,0.25122717,0.37360366,0.58214892
0.90345173,1.43523829,0.58985655,0.11801669,0.13026663,0.27487685,0.02436504,0.25784562,0.38462499,0.59578495
0.90945473,1.46100438,0.58689568,0.11793761,0.13492308,0.27582935,0.02498254,0.26359774,0.39499930,0.60876234
0.91545773,1.48487105,0.58555312,0.11770779,0.13877677,0.27788026,0.02546236,0.26840829,0.40462924,0.62097161
0.92146073,1.50667280,0.58599845,0.11734129,0.14175332,0.28109455,0.02579298,0.27222118,0.41343886,0.63233207
0.92746373,1.52629163,0.58835418,0.11685505,0.14379574,0.28550243,0.02596708,0.27500123,0.42137404,0.64279363
0.93346673,1.54366359,0.59269540,0.11626905,0.14486647,0.29109903,0.02598186,0.27673548,0.42840273,0.65233850
0.93946973,1.55878476,0.59905131,0.11560645,0.14494872,0.29784564,0.02583909,0.27743386,0.43451499,0.66098257
0.94547274,1.57171646,0.60740862,0.11489356,0.14404719,0.30567206,0.02554514,0.27712930,0.43972308,0.66877657
0.95147574,1.58258914,0.61771642,0.11415987,0.14218803,0.31448027,0.02511077,0.27587719,0.44406130,0.67580677
0.95747874,1.59160493,0.62989221,0.11343792,0.13941799,0.32414898,0.02455090,0.27375435,0.44758581,0.68219530
0.96348174,1.59903831,0.64382885,0.11276305,0.13580302,0.33453906,0.02388418,0.27085731,0.45037436,0.68809983
0.96948474,1.60523492,0.65940177,0.11217311,0.13142611,0.34549931,0.02313249,0.26730025,0.45252573,0.69371259
0.97548774,1.61060802,0.67647618,0.11170800,0.12638471,0.35687261,0.02232038,0.26321238,0.45415898,0.69925854
0.98149075,1.61563271,0.69491376,0.11140908,0.12078770,0.36850182,0.02147440,0.25873512,0.45541228,0.70499265
0.98749375,1.62083770,0.71457857,0.11131852,0.11475214,0.38023541,0.02062244,0.25401885,0.45644136,0.71119602
0.99349675,1.62679461,0.73534160,0.11147845,0.10839989,0.39193233,0.01979302,0.24921965,0.45741729,0.71817091
0.99949975,1.63410494,0.75708402,0.11193009,0.10185423,0.40346609,0.01901458,0.24449578,0.45852367,0.72623451
1.00550275,1.64338475,0.77969865,0.11271272,0.09523667,0.41472766,0.01831487,0.24000426,0.45995311,0.73571150
1.01150575,1.65524745,0.80308981,0.11386259,0.08866403,0.42562723,0.01772030,0.23589743,0.46190287,0.74692542
1.01750875,1.67028503,0.82717157,0.11541181,0.08224583,0.43609474,0.01725542,0.23231963,0.46456991,0.76018896
1.02351176,1.68904817,0.85186443,0.11738715,0.07608216,0.44607908,0.01694242,0.22940405,0.46814512,0.77579353
1.02951476,1.71202602,0.87709085,0.11980891,0.07026199,0.45554630,0.01680077,0.22726988,0.47280710,0.79399817
1.03551776,1.73962613,0.90276999,0.12268986,0.06486197,0.46447677,0.01684691,0.22601963,0.47871554,0.81501842
1.04152076,1.77215557,0.92881195,0.12603420,0.05994569,0.47286159,0.01709406,0.22573696,0.48600447,0.83901544
1.04752376,1.80980386,0.95511213,0.12983672,0.05556339,0.48069866,0.01755209,0.22648472,0.49477566,0.86608600
1.05352676,1.85262880,0.98154607,0.13408221,0.05175205,0.48798838,0.01822746,0.22830363,0.50509246,0.89625372
1.05952976,1.90054567,1.00796527,0.13874503,0.04853581,0.49472968,0.01912333,0.23121132,0.51697446,0.92946222
1.06553277,1.95332085,1.03419441,0.14378900,0.04592664,0.50091628,0.02023960,0.23520193,0.53039316,0.96557057
1.07153577,2.01057007,1.06003014,0.14916761,0.04392523,0.50653375,0.02157313,0.24024631,0.54526910,1.00435140
1.07753877,2.07176191,1.08524178,0.15482455,0.04252199,0.51155737,0.02311793,0.24629265,0.56147059,1.04549207
1.08354177,2.13622645,1.10957386,0.16069459,0.04169810,0.51595098,0.02486537,0.25326779,0.57881418,1.08859885
1.08954477,2.20316902,1.13275052,0.16670472,0.04142658,0.51966696,0.02680448,0.26107895,0.59706714,1.13320433
1.09554777,2.27168867,1.15448156,0.17277569,0.04167339,0.52264719,0.02892221,0.26961595,0.61595172,1.17877757
1.10155078,2.34080061,1.17446975,0.17882366,0.04239837,0.52482509,0.03120363,0.27875380,0.63515137,1.22473700
1.10755378,2.40946186,1.19241917,0.18476211,0.04355625,0.52612836,0.03363217,0.28835570,0.65431843,1.27046524
1.11355678,2.47659894,1.20804395,0.19050387,0.04509750,0.52648250,0.03618984,0.29827609,0.67308335,1.31532548
1.11955978,2.54113663,1.22107709,0.19596314,0.04696915,0.52581462,0.03885736,0.30836401,0.69106482,1.35867854
1.12556278,2.60202647,1.23127876,0.20105751,0.04911561,0.52405743,0.04161425,0.31846633,0.70788062,1.39990004
1.13156578,2.65827397,1.23844382,0.20570984,0.05147941,0.52115318,0.04443896,0.32843099,0.72315862,1.43839683
1.13756878,2.70896345,1.24240804,0.20985000,0.05400200,0.51705711,0.04730886,0.33811005,0.73654761,1.47362212
1.14357179,2.75327968,1.24305285,0.21341632,0.05662451,0.51174056,0.05020033,0.34736255,0.74772744,1.50508860
1.14957479,2.79052568,1.24030857,0.21635687,0.05928860,0.50519317,0.05308871,0.35605705,0.75641817,1.53237926
1.15557779,2.82013624,1.23415581,0.21863029,0.06193732,0.49742447,0.05594842,0.36407389,0.76238782,1.55515556
1.16158079,2.84168708,1.22462539,0.22020648,0.06451606,0.48846443,0.05875297,0.37130717,0.76545857,1.57316280
1.16758379,2.85489965,1.21179676,0.22106689,0.06697343,0.47836337,0.06147511,0.37766630,0.76551109,1.58623270
1.17358679,2.85964191,1.19579517,0.22120454,0.06926231,0.46719094,0.06408705,0.38307742,0.76248705,1.59428350
1.17958979,2.85592554,1.17678786,0.22062382,0.07134070,0.45503448,0.06656073,0.38748434,0.75638973,1.59731773
1.18559280,2.84390010,1.15497953,0.21934006,0.07317268,0.44199688,0.06886820,0.39084937,0.74728275,1.59541800
1.19159580,2.82384467,1.13060741,0.21737886,0.07472918,0.42819404,0.07098209,0.39315380,0.73528718,1.58874141
1.19759880,2.79615768,1.10393603,0.21477536,0.07598863,0.41375200,0.07287621,0.39439818,0.72057712,1.57751278
1.20360180,2.76134536,1.07525207,0.21157333,0.07693742,0.39880417,0.07452612,0.39460231,0.70337402,1.56201717
1.20960480,2.72000913,1.04485923,0.20782417,0.07757019,0.38348842,0.07590988,0.39380494,0.68394000,1.54259202
1.21560780,2.67283247,1.01307334,0.20358584,0.07788977,0.36794448,0.07700869,0.39206322,0.66257039,1.51961912
1.22161081,2.62056717,0.98021762,0.19892175,0.07790697,0.35231143,0.07780758,0.38945169,0.63958583,1.49351658
1.22761381,2.56401922,0.94661821,0.19389956,0.07763997,0.33672559,0.07829604,0.38606098,0.61532415,1.46473082
1.23361681,2.50403430,0.91259968,0.18858992,0.07711355,0.32131860,0.07846847,0.38199606,0.59013215,1.43372861
1.23961981,2.44148266,0.87848078,0.18306522,0.07635800,0.30621585,0.07832461,0.37737399,0.56435774,1.40098913
1.24562281,2.37724366,0.84457009,0.17739826,0.07540789,0.29153511,0.07786968,0.37232133,0.53834229,1.36699594
1.25162581,2.31218964,0.81116170,0.17166088,0.07430062,0.27738542,0.07711441,0.36697100,0.51241366,1.33222878
1.25762881,2.24716939,0.77853084,0.16592262,0.07307495,0.26386608,0.07607481,0.36145886,0.48687976,1.29715519
1.26363182,2.18299140,0.74692960,0.16024936,0.07176944,0.25106582,0.07477178,0.35591996,0.46202296,1.26222201
1.26963482,2.12040705,0.71658276,0.15470203,0.07042103,0.23906200,0.07323049,0.35048459,0.43809521,1.22784677
1.27563782,2.06009434,0.68768380,0.14933537,0.06906362,0.22791992,0.07147960,0.34527431,0.41531422,1.19440923
1.28164082,2.00264252,0.66039140,0.14419683,0.06772693,0.21769211,0.06955038,0.34039805,0.39386037,1.16224318
1.28764382,1.94853837,0.63482649,0.13932563,0.06643551,0.20841771,0.06747567,0.33594845,0.37387472,1.13162898
1.29364682,1.89815448,0.61107001,0.13475206,0.06520812,0.20012191,0.06528890,0.33199866,0.35545793,1.10278705
1.29964982,1.85174047,0.58916163,0.13049689,0.06405729,0.19281543,0.06302299,0.32859966,0.33867015,1.07587259
1.30565283,1.80941733,0.56909947,0.12657121,0.06298922,0.18649421,0.06070946,0.32577830,0.32353187,1.05097210
1.31165583,1.77117551,0.55084094,0.12297643,0.06200403,0.18113924,0.05837746,0.32353617,0.31002563,1.02810170
1.31765883,1.73687704,0.53430475,0.11970460,0.06109617,0.17671656,0.05605315,0.32184930,0.29809862,1.00720767
1.32366183,1.70626159,0.51937399,0.11673904,0.06025512,0.17317759,0.05375904,0.32066878,0.28766604,0.98816917
1.32966483,1.67895656,0.50590031,0.11405513,0.05946627,0.17045974,0.05151368,0.31992237,0.27861515,0.97080326
1.33566783,1.65449089,0.49370892,0.11162146,0.05871187,0.16848725,0.04933145,0.31951681,0.27080986,0.95487207
1.34167084,1.63231211,0.48260439,0.10940104,0.05797214,0.16717249,0.04722254,0.31934109,0.26409582,0.94009191
1.34767384,1.61180604,0.47237687,0.10735269,0.05722629,0.16641747,0.04519318,0.31927026,0.25830578,0.92614397
1.35367684,1.59231846,0.46280868,0.10543257,0.05645359,0.16611571,0.04324590,0.31916983,0.25326519,0.91268637
1.35967984,1.57317799,0.45368085,0.10359564,0.05563429,0.16615442,0.04138004,0.31890050,0.24879777,0.89936685
1.36568284,1.55371933,0.44477952,0.10179715,0.05475050,0.16641684,0.03959224,0.31832310,0.24473107,0.88583596
1.37168584,1.53330603,0.43590197,0.09999409,0.05378684,0.16678484,0.03787709,0.31730358,0.24090169,0.87175991
1.37768884,1.51135211,0.42686196,0.09814647,0.05273101,0.16714161,0.03622767,0.31571774,0.23716027,0.85683293
1.38369185,1.48734175,0.41749454,0.09621851,0.05157420,0.16737439,0.03463625,0.31345578,0.23337591,0.84078845
1.38969485,1.46084653,0.40765981,0.09417963,0.05031125,0.16737719,0.03309484,0.31042628,0.22944016,0.82340893
1.39569785,1.43153965,0.39724600,0.09200522,0.04894083,0.16705337,0.03159568,0.30655963,0.22527028,0.80453386
1.40170085,1.39920695,0.38617149,0.08967730,0.04746536,0.16631807,0.03013178,0.30181074,0.22081194,0.78406588
1.40770385,1.36375433,0.37438596,0.08718492,0.04589090,0.16510035,0.02869722,0.29616101,0.21604117,0.76197480
1.41370685,1.32521160,0.36187065,0.08452432,0.04422695,0.16334492,0.02728751,0.28961945,0.21096556,0.73829943
1.41970985,1.28373284,0.34863782,0.08169902,0.04248615,0.16101357,0.02589976,0.28222298,0.20562493,0.71314734
1.42571286,1.23959329,0.33472941,0.07871956,0.04068404,0.15808606,0.02453283,0.27403594,0.20009111,0.68669271
1.43171586,1.19318316,0.32021512,0.07560328,0.03883868,0.15456054,0.02318740,0.26514878,0.19446725,0.65917219
1.43771886,1.14499869,0.30518983,0.07237376,0.03697038,0.15045348,0.02186591,0.25567608,0.18888648,0.63087939
1.44372186,1.09563075,0.28977067,0.06906028,0.03510129,0.14579906,0.02057258,0.24575392,0.18350997,0.60215786
1.44972486,1.04575159,0.27409368,0.06569711,0.03325518,0.14064811,0.01931322,0.23553679,0.17852463,0.57339318
1.45572786,0.99610014,0.25831026,0.06232272,0.03145706,0.13506661,0.01809513,0.22519408,0.17414019,0.54500425
1.46173087,0.94746634,0.24258350,0.05897897,0.02973290,0.12913377,0.01692692,0.21490634,0.17058608,0.51743422
1.46773387,0.90067495,0.22708448,0.05571023,0.02810934,0.12293989,0.01581834,0.20486145,0.16810773,0.49114122
1.47373687,0.85656940,0.21198862,0.05256250,0.02661339,0.11658390,0.01478006,0.19525066,0.16696274,0.46658923
