energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.84242121,3.09077172,1.30150063,1.35945520,0.00281477,0.36696297,0.02584038,0.63379900,1.19151137,0.21687656
-2.83641821,3.18125190,1.36060003,1.40610174,0.00293927,0.37133568,0.02567852,0.65251229,1.23360204,0.21895475
-2.83041521,3.27408109,1.42182638,1.45431721,0.00306476,0.37560685,0.02548283,0.67157373,1.27738892,0.22088270
-2.82441221,3.36949387,1.48521128,1.50413181,0.00319146,0.37980712,0.02526466,0.69109245,1.32280992,0.22271674
-2.81840920,3.46763148,1.55073857,1.55551783,0.00331952,0.38396757,0.02503555,0.71116226,1.36978206,0.22451186
-2.81240620,3.56851646,1.61833417,1.60838117,0.00344895,0.38811641,0.02480687,0.73185462,1.41819381,0.22631867
-2.80640320,3.67203173,1.68785718,1.66255515,0.00357957,0.39227628,0.02458935,0.75321232,1.46789844,0.22818056
-2.80040020,3.77790479,1.75909258,1.71779678,0.00371098,0.39646192,0.02439272,0.77524387,1.51870869,0.23013135
-2.79439720,3.88569757,1.83174573,1.77378575,0.00384248,0.40067857,0.02422538,0.79791903,1.57039283,0.23219335
-2.78839420,3.99480211,1.90543912,1.83012594,0.00397311,0.40492088,0.02409406,0.82116557,1.62267217,0.23437601
-2.78239120,4.10444212,1.97971133,1.88634942,0.00410159,0.40917229,0.02400365,0.84486736,1.67522007,0.23667515
-2.77638819,4.21368026,2.05401843,1.94192284,0.00422637,0.41340504,0.02395702,0.86886386,1.72766234,0.23907271
-2.77038519,4.32143056,2.12773781,1.99625570,0.00434561,0.41758044,0.02395487,0.89295116,1.77957908,0.24153716
-2.76438219,4.42647565,2.20017438,2.04871050,0.00445728,0.42164953,0.02399578,0.91688432,1.83050761,0.24402435
-2.75837919,4.52748787,2.27056909,2.09861411,0.00455918,0.42555398,0.02407620,0.94038117,1.87994671,0.24647883
-2.75237619,4.62305386,2.33810962,2.14527031,0.00464901,0.42922709,0.02419060,0.96312732,1.92736175,0.24883565
-2.74637319,4.71170165,2.40194300,2.18797294,0.00472446,0.43259494,0.02433160,0.98478225,1.97219084,0.25102230
-2.74037019,4.79192981,2.46119008,2.22601955,0.00478333,0.43557758,0.02449024,1.00498644,2.01385186,0.25296103
-2.73436718,4.86223784,2.51496149,2.25872515,0.00482355,0.43809023,0.02465626,1.02336922,2.05175032,0.25457118
-2.72836418,4.92115738,2.56237498,2.28543599,0.00484333,0.44004456,0.02481837,1.03955724,2.08528818,0.25577163
-2.72236118,4.96728372,2.60257365,2.30554302,0.00484120,0.44135005,0.02496470,1.05318337,2.11387338,0.25648321
-2.71635818,4.99930706,2.63474494,2.31849499,0.00481607,0.44191537,0.02508307,1.06389576,2.13693035,0.25663097
-2.71035518,5.01604319,2.65813999,2.32381099,0.00476731,0.44165001,0.02516144,1.07136696,2.15391126,0.25614635
-2.70435218,5.01646308,2.67209273,2.32109224,0.00469480,0.44046603,0.02518826,1.07530272,2.16430800,0.25496918
-2.69834917,4.99972085,2.67603863,2.31003302,0.00459887,0.43827999,0.02515285,1.07545046,2.16766474,0.25304939
-2.69234617,4.96517951,2.66953219,2.29043034,0.00448037,0.43501513,0.02504572,1.07160699,2.16359070,0.25034849
-2.68634317,4.91243390,2.65226286,2.26219233,0.00434063,0.43060371,0.02485889,1.06362538,2.15177294,0.24684079
-2.68034017,4.84133005,2.62406872,2.22534490,0.00418141,0.42498945,0.02458612,1.05142065,2.13198860,0.24251432
-2.67433717,4.75198006,2.58494732,2.18003634,0.00400483,0.41813000,0.02422316,1.03497422,2.10411611,0.23737140
-2.66833417,4.64477197,2.53506312,2.12653966,0.00381335,0.40999935,0.02376784,1.01433670,2.06814491,0.23142893
-2.66233117,4.52037362,2.47475105,2.06525233,0.00360963,0.40059003,0.02322018,0.98962907,2.02418286,0.22471833
-2.65632816,4.37972994,2.40451578,1.99669305,0.00339653,0.38991492,0.02258238,0.96104208,1.97246108,0.21728517
-2.65032516,4.22405334,2.32502639,1.92149565,0.00317696,0.37800861,0.02185880,0.92883361,1.91333551,0.20918844
-2.64432216,4.05480673,2.23710647,1.84039979,0.00295380,0.36492816,0.02105577,0.89332439,1.84728497,0.20049951
-2.63831916,3.87367944,2.14171957,1.75423868,0.00272989,0.35075309,0.02018150,0.85489170,1.77490536,0.19130079
-2.63231616,3.68255628,2.03995051,1.66392403,0.00250788,0.33558464,0.01924577,0.81396156,1.69690014,0.18168410
-2.62631316,3.48348053,1.93298281,1.57042850,0.00229023,0.31954421,0.01825969,0.77099943,1.61406706,0.17174883
-2.62031016,3.27861177,1.82207318,1.47476619,0.00207916,0.30277108,0.01723539,0.72649981,1.52728166,0.16159985
-2.61430715,3.07018006,1.70852367,1.37797172,0.00187657,0.28541932,0.01618569,0.68097495,1.43747791,0.15134531
-2.60830415,2.86043763,1.59365263,1.28107863,0.00168407,0.26765419,0.01512374,0.63494325,1.34562684,0.14109436
-2.60230115,2.65161017,1.47876540,1.18509777,0.00150295,0.24964806,0.01406271,0.58891756,1.25271389,0.13095485
-2.59629815,2.44584897,1.36512571,1.09099650,0.00133416,0.23157607,0.01301542,0.54339390,1.15971586,0.12103106
-2.59029515,2.24518595,1.25392895,0.99967925,0.00117838,0.21361169,0.01199410,0.49884093,1.06757845,0.11142157
-2.58429215,2.05149280,1.14627802,0.91197027,0.00103597,0.19592237,0.01101007,0.45569055,0.97719511,0.10221732
-2.57828914,1.86644572,1.04316261,0.82859892,0.00090704,0.17866554,0.01007350,0.41432982,0.88938818,0.09349983
-2.57228614,1.69149671,0.94544247,0.75018806,0.00079147,0.16198498,0.00919326,0.37509457,0.80489286,0.08533982
-2.56628314,1.52785211,0.85383500,0.67724562,0.00068892,0.14600786,0.00837674,0.33826472,0.72434455,0.07779601
-2.56028014,1.37645881,0.76890750,0.61015968,0.00059890,0.13084237,0.00762979,0.30406138,0.64826983,0.07091430
-2.55427714,1.23799808,0.69107378,0.54919682,0.00052078,0.11657622,0.00695660,0.27264579,0.57708139,0.06472733
-2.54827414,1.11288686,0.62059528,0.49450372,0.00045381,0.10327577,0.00635977,0.24411995,0.51107665,0.05925428
-2.54227114,1.00128593,0.55758610,0.44611172,0.00039719,0.09098599,0.00584030,0.21852883,0.45043994,0.05450105
-2.53626813,0.90311413,0.50202153,0.40394388,0.00035005,0.07973112,0.00539765,0.19586392,0.39524797,0.05046076
-2.53026513,0.81806793,0.45374966,0.36782436,0.00031150,0.06951585,0.00502984,0.17606798,0.34547796,0.04711442
-2.52426213,0.74564518,0.41250530,0.33748950,0.00028063,0.06032709,0.00473362,0.15904071,0.30101804,0.04443198
-2.51825913,0.68517213,0.37792571,0.31260017,0.00025657,0.05213610,0.00450455,0.14464503,0.26167917,0.04237343
-2.51225613,0.63583270,0.34956758,0.29275513,0.00023843,0.04490091,0.00433719,0.13271392,0.22720812,0.04089023
-2.50625313,0.59669913,0.32692457,0.27750485,0.00022539,0.03856885,0.00422528,0.12305737,0.19730094,0.03992675
-2.50025013,0.56676303,0.30944511,0.26636557,0.00021663,0.03307913,0.00416191,0.11546940,0.17161634,0.03942189
-2.49424712,0.54496617,0.29654986,0.25883310,0.00021140,0.02836538,0.00413969,0.10973495,0.14978851,0.03931076
-2.48824412,0.53023043,0.28764853,0.25439638,0.00020899,0.02435806,0.00415096,0.10563645,0.13143920,0.03952636
-2.48224112,0.52148612,0.28215575,0.25255029,0.00020875,0.02098658,0.00418798,0.10295998,0.11618854,0.04000130
-2.47623812,0.51769847,0.27950574,0.25280768,0.00021007,0.01818125,0.00424307,0.10150091,0.10366463,0.04066953
-2.47023512,0.51789168,0.27916551,0.25471037,0.00021241,0.01587492,0.00430881,0.10106896,0.09351161,0.04146792
-2.46423212,0.52117025,0.28064639,0.25783901,0.00021528,0.01400428,0.00437820,0.10149258,0.08539631,0.04233784
-2.45822911,0.52673740,0.28351394,0.26182155,0.00021826,0.01251094,0.00444479,0.10262263,0.07901339,0.04322655
-2.45222611,0.53391007,0.28739574,0.26634030,0.00022096,0.01134215,0.00450282,0.10433526,0.07408916,0.04408847
-2.44622311,0.54213055,0.29198740,0.27113741,0.00022309,0.01045129,0.00454732,0.10653407,0.07038401,0.04488621
-2.44022011,0.55097438,0.29705627,0.27601860,0.00022438,0.00979813,0.00457423,0.10915139,0.06769370,0.04559147
-2.43421711,0.56015448,0.30244321,0.28085514,0.00022465,0.00934886,0.00458040,0.11214875,0.06584964,0.04618555
-2.42821411,0.56952147,0.30806212,0.28558403,0.00022376,0.00907594,0.00456370,0.11551655,0.06471819,0.04665974
-2.42221111,0.57906013,0.31389736,0.29020631,0.00022162,0.00895779,0.00452298,0.11927288,0.06419927,0.04701534
-2.41620810,0.58888218,0.31999926,0.29478358,0.00021822,0.00897842,0.00445809,0.12346155,0.06422420,0.04726343
-2.41020510,0.59921556,0.32647766,0.29943278,0.00021356,0.00912682,0.00436981,0.12814946,0.06475314,0.04742438
-2.40420210,0.61039053,0.33349385,0.30431946,0.00020771,0.00939649,0.00425981,0.13342323,0.06577200,0.04752708
-2.39819910,0.62282292,0.34125098,0.30964957,0.00020076,0.00978467,0.00413056,0.13938525,0.06728908,0.04760793
-2.39219610,0.63699508,0.34998348,0.31566017,0.00019286,0.01029176,0.00398522,0.14614934,0.06933146,0.04770969
-2.38619310,0.65343504,0.35994555,0.32260921,0.00018416,0.01092053,0.00382753,0.15383596,0.07194122,0.04788003
-2.38019010,0.67269450,0.37139925,0.33076478,0.00017483,0.01167548,0.00366166,0.16256717,0.07517153,0.04817013
-2.37418709,0.69532619,0.38460249,0.34039403,0.00016507,0.01256210,0.00349213,0.17246162,0.07908281,0.04863304
-2.36818409,0.72186137,0.39979733,0.35175222,0.00015507,0.01358617,0.00332363,0.18362937,0.08373878,0.04932209
-2.36218109,0.75278793,0.41719883,0.36507206,0.00014504,0.01475311,0.00316091,0.19616705,0.08920272,0.05028925
-2.35617809,0.78852976,0.43698492,0.38055379,0.00013517,0.01606740,0.00300861,0.21015313,0.09553378,0.05158357
-2.35017509,0.82942788,0.45928746,0.39835614,0.00012565,0.01753192,0.00287124,0.22564373,0.10278353,0.05324968
-2.34417209,0.87572383,0.48418467,0.41858850,0.00011665,0.01914753,0.00275297,0.24266878,0.11099274,0.05532633
-2.33816908,0.92754568,0.51169532,0.44130443,0.00010833,0.02091258,0.00265759,0.26122888,0.12018844,0.05784516
-2.33216608,0.98489699,0.54177453,0.46649672,0.00010085,0.02282261,0.00258843,0.28129276,0.13038136,0.06082952
-2.32616308,1.04764907,0.57431152,0.49409414,0.00009434,0.02487008,0.00254830,0.30279550,0.14156379,0.06429355
-2.32016008,1.11553665,0.60912915,0.52395988,0.00008891,0.02704421,0.00253942,0.32563753,0.15370788,0.06824131
-2.31415708,1.18815720,0.64598531,0.55589188,0.00008468,0.02933104,0.00256342,0.34968449,0.16676450,0.07266625
-2.30815408,1.26497392,0.68457617,0.58962496,0.00008174,0.03171346,0.00262129,0.37476796,0.18066273,0.07755081
-2.30215108,1.34532247,0.72454111,0.62483471,0.00008020,0.03417150,0.00271341,0.40068714,0.19530985,0.08286627
-2.29614807,1.42842144,0.76546931,0.66114330,0.00008015,0.03668269,0.00283956,0.42721145,0.21059219,0.08857284
-2.29014507,1.51338640,0.80690779,0.69812682,0.00008170,0.03922253,0.00299892,0.45408402,0.22637647,0.09462004
-2.28414207,1.59924730,0.84837080,0.73532426,0.00008497,0.04176510,0.00319017,0.48102617,0.24251199,0.10094734
-2.27813907,1.68496910,0.88935035,0.77224788,0.00009011,0.04428377,0.00341150,0.50774273,0.25883336,0.10748505
-2.27213607,1.76947501,0.92932762,0.80839464,0.00009728,0.04675190,0.00366071,0.53392807,0.27516394,0.11415555
-2.26613307,1.85167190,0.96778500,0.84325859,0.00010667,0.04914370,0.00393529,0.55927293,0.29131970,0.12087479
-2.26013007,1.93047731,1.00421850,0.87634371,0.00011853,0.05143499,0.00423254,0.58347165,0.30711355,0.12755402
-2.25412706,2.00484714,1.03815011,0.90717693,0.00013313,0.05360395,0.00454962,0.60622976,0.32235994,0.13410181
-2.24812406,2.07380330,1.06913992,0.93532086,0.00015078,0.05563184,0.00488374,0.62727172,0.33687956,0.14042619
-2.24212106,2.13646020,1.09679732,0.96038575,0.00017187,0.05750359,0.00523223,0.64634838,0.35050393,0.14643703
-2.23611806,2.19204936,1.12079124,0.98204038,0.00019680,0.05920823,0.00559267,0.66324413,0.36307981,0.15204835
-2.23011506,2.23994084,1.14085879,1.00002122,0.00022601,0.06073916,0.00596297,0.67778322,0.37447309,0.15718078
-2.22411206,2.27966096,1.15681213,1.01413971,0.00026000,0.06209425,0.00634154,0.68983514,0.38457217,0.16176379
-2.21810905,2.31090515,1.16854304,1.02428714,0.00029929,0.06327573,0.00672726,0.69931873,0.39329054,0.16573780
-2.21210605,2.33354565,1.17602536,1.03043704,0.00034439,0.06428988,0.00711962,0.70620477,0.40056848,0.16905603
-2.20610305,2.34763340,1.17931466,1.03264491,0.00039582,0.06514653,0.00751870,0.71051702,0.40637389,0.17168597
-2.20010005,2.35339419,1.17854562,1.03104526,0.00045411,0.06585842,0.00792515,0.71233141,0.41070218,0.17361043
-2.19409705,2.35121897,1.17392675,1.02584610,0.00051970,0.06644039,0.00834016,0.71177362,0.41357520,0.17482818
-2.18809405,2.34164899,1.16573301,1.01732117,0.00059300,0.06690856,0.00876537,0.70901486,0.41503936,0.17535399
-2.18209105,2.32535623,1.15429639,1.00580026,0.00067431,0.06727936,0.00920274,0.70426620,0.41516306,0.17521828
-2.17608804,2.30312011,1.13999493,0.99165802,0.00076382,0.06756870,0.00965436,0.69777155,0.41403351,0.17446618
-2.17008504,2.27580152,1.12324069,0.97530184,0.00086160,0.06779110,0.01012233,0.68979969,0.41175321,0.17315619
-2.16408204,2.24431541,1.10446713,0.95715935,0.00096754,0.06795901,0.01060851,0.68063557,0.40843624,0.17135843
-2.15807904,2.20960312,1.08411637,0.93766610,0.00108133,0.06808221,0.01111432,0.67057144,0.40420451,0.16915256
-2.15207604,2.17260573,1.06262707,0.91725387,0.00120250,0.06816748,0.01164052,0.65989795,0.39918429,0.16662551
-2.14607304,2.13423937,1.04042306,0.89634024,0.00133034,0.06821837,0.01218702,0.64889587,0.39350300,0.16386909
-2.14007004,2.09537367,1.01790349,0.87531955,0.00146396,0.06823528,0.01275273,0.63782859,0.38728649,0.16097748
-2.13406703,2.05681385,0.99543453,0.85455579,0.00160223,0.06821564,0.01333538,0.62693573,0.38065689,0.15804498
-2.12806403,2.01928704,0.97334288,0.83437726,0.00174386,0.06815436,0.01393152,0.61642813,0.37373100,0.15516373
-2.12206103,1.98343300,0.95191139,0.81507328,0.00188737,0.06804434,0.01453642,0.60648435,0.36661928,0.15242181
-2.11605803,1.94979908,0.93137637,0.79689262,0.00203117,0.06787719,0.01514415,0.59724864,0.35942532,0.14990161
-2.11005503,1.91883932,0.91192687,0.78004369,0.00217356,0.06764387,0.01574771,0.58883054,0.35224580,0.14767845
-2.10405203,1.89091683,0.89370548,0.76469593,0.00231279,0.06733553,0.01633914,0.58130574,0.34517074,0.14581968
-2.09804902,1.86630909,0.87681038,0.75098227,0.00244712,0.06694413,0.01690982,0.57471830,0.33828395,0.14438401
-2.09204602,1.84521515,0.86129851,0.73900224,0.00257487,0.06646308,0.01745070,0.56908372,0.33166354,0.14342117
-2.08604302,1.82776388,0.84718927,0.72882526,0.00269447,0.06588780,0.01795262,0.56439280,0.32538244,0.14297186
-2.08004002,1.81402263,0.83446870,0.72049396,0.00280452,0.06521603,0.01840665,0.56061579,0.31950863,0.14306784
-2.07403702,1.80400530,0.82309364,0.71402706,0.00290383,0.06444807,0.01880446,0.55770675,0.31410523,0.14373224
-2.06803402,1.79767935,0.81299573,0.70942171,0.00299148,0.06358686,0.01913858,0.55560759,0.30923023,0.14497978
-2.06203102,1.79497119,0.80408511,0.70665502,0.00306682,0.06263780,0.01940274,0.55425177,0.30493590,0.14681714
-2.05602801,1.79576970,0.79625367,0.70568495,0.00312950,0.06160857,0.01959212,0.55356736,0.30126782,0.14924315
-2.05002501,1.79992772,0.78937769,0.70645024,0.00317950,0.06050870,0.01970350,0.55347928,0.29826366,0.15224890
-2.04402201,1.80726172,0.78332019,0.70886987,0.00321707,0.05934916,0.01973543,0.55391081,0.29595178,0.15581773
-2.03801901,1.81754981,0.77793275,0.71284187,0.00324275,0.05814182,0.01968821,0.55478428,0.29434958,0.15992505
-2.03201601,1.83052861,0.77305708,0.71824195,0.00325730,0.05689892,0.01956393,0.55602096,0.29346191,0.16453804
-2.02601301,1.84588960,0.76852647,0.72492208,0.00326170,0.05563256,0.01936630,0.55754046,0.29327958,0.16961525
-2.02001001,1.86327548,0.76416725,0.73270938,0.00325703,0.05435425,0.01910049,0.55925969,0.29377802,0.17510620
-2.01400700,1.88227739,0.75980038,0.74140550,0.00324447,0.05307449,0.01877293,0.56109163,0.29491637,0.18095100
-2.00800400,1.90243358,0.75524334,0.75078689,0.00322519,0.05180251,0.01839101,0.56294419,0.29663697,0.18708009
-2.00200100,1.92323033,0.75031241,0.76060604,0.00320033,0.05054606,0.01796278,0.56471934,0.29886541,0.19341426
-1.99599800,1.94410545,0.74482538,0.77059401,0.00317091,0.04931137,0.01749666,0.56631277,0.30151130,0.19986490
-1.98999500,1.96445507,0.73860474,0.78046421,0.00313782,0.04810318,0.01700112,0.56761429,0.30446956,0.20633475
-1.98399200,1.98364360,0.73148126,0.78991766,0.00310172,0.04692489,0.01648443,0.56850904,0.30762264,0.21271899
-1.97798899,2.00101726,0.72329798,0.79864950,0.00306310,0.04577883,0.01595441,0.56887963,0.31084323,0.21890694
-1.97198599,2.01592071,0.71391436,0.80635673,0.00302220,0.04466651,0.01541821,0.56860920,0.31399778,0.22478423
-1.96598299,2.02771643,0.70321059,0.81274696,0.00297906,0.04358900,0.01488225,0.56758532,0.31695049,0.23023539
-1.95997999,2.03580629,0.69109170,0.81754788,0.00293353,0.04254729,0.01435206,0.56570461,0.31956782,0.23514702
-1.95397699,2.03965438,0.67749148,0.82051697,0.00288526,0.04154261,0.01383230,0.56287785,0.32172325,0.23941111
-1.94797399,2.03881001,0.66237579,0.82145128,0.00283381,0.04057678,0.01332682,0.55903531,0.32330219,0.24292869
-1.94197099,2.03292996,0.64574526,0.82019651,0.00277865,0.03965240,0.01283868,0.55413199,0.32420675,0.24561349
-1.93596798,2.02179855,0.62763704,0.81665522,0.00271920,0.03877308,0.01237034,0.54815243,0.32436028,0.24739550
-1.92996498,2.00534448,0.60812557,0.81079341,0.00265495,0.03794346,0.01192374,0.54111481,0.32371134,0.24822413
-1.92396198,1.98365321,0.58732219,0.80264530,0.00258544,0.03716919,0.01150052,0.53307389,0.32223689,0.24807098
-1.91795898,1.95697407,0.56537357,0.79231577,0.00251033,0.03645680,0.01110210,0.52412270,0.31994466,0.24693192
-1.91195598,1.92572113,0.54245889,0.77998018,0.00242945,0.03581347,0.01072990,0.51439253,0.31687426,0.24482828
-1.90595298,1.89046745,0.51878596,0.76588151,0.00234282,0.03524670,0.01038541,0.50405137,0.31309722,0.24180725
-1.89994997,1.85193256,0.49458615,0.75032462,0.00225065,0.03476393,0.01007029,0.49330040,0.30871557,0.23794117
-1.89394697,1.81096321,0.47010854,0.73366784,0.00215336,0.03437209,0.00978641,0.48236894,0.30385929,0.23332583
-1.88794397,1.76850803,0.44561332,0.71631203,0.00205157,0.03407717,0.00953589,0.47150762,0.29868227,0.22807785
-1.88194097,1.72558686,0.42136474,0.69868745,0.00194611,0.03388373,0.00932105,0.46098039,0.29335733,0.22233109
-1.87593797,1.68325594,0.39762383,0.68123907,0.00183794,0.03379452,0.00914432,0.45105536,0.28807005,0.21623231
-1.86993497,1.64257041,0.37464126,0.66441073,0.00172815,0.03381010,0.00900818,0.44199506,0.28301200,0.20993626
-1.86393197,1.60454566,0.35265054,0.64862890,0.00161794,0.03392859,0.00891502,0.43404648,0.27837331,0.20360034
-1.85792896,1.57011934,0.33186179,0.63428677,0.00150854,0.03414544,0.00886698,0.42743132,0.27433520,0.19737920
-1.85192596,1.54011567,0.31245643,0.62172932,0.00140122,0.03445345,0.00886583,0.42233702,0.27106251,0.19141932
-1.84592296,1.51521380,0.29458288,0.61124015,0.00129722,0.03484279,0.00891283,0.41890890,0.26869671,0.18585404
-1.83991996,1.49592165,0.27835349,0.60303060,0.00119770,0.03530118,0.00900859,0.41724389,0.26734973,0.18079902
-1.83391696,1.48255656,0.26384276,0.59723172,0.00110378,0.03581422,0.00915296,0.41738606,0.26709871,0.17634858
-1.82791396,1.47523366,0.25108687,0.59388954,0.00101647,0.03636576,0.00934502,0.41932441,0.26798216,0.17257287
-1.82191096,1.47386259,0.24008464,0.59296379,0.00093666,0.03693842,0.00958299,0.42299274,0.26999749,0.16951610
-1.81590795,1.47815269,0.23079960,0.59433024,0.00086516,0.03751410,0.00986424,0.42827200,0.27310022,0.16719580
-1.80990495,1.48762646,0.22316338,0.59778648,0.00080265,0.03807457,0.01018540,0.43499468,0.27720475,0.16560330
-1.80390195,1.50164074,0.21707993,0.60306097,0.00074973,0.03860203,0.01054237,0.44295133,0.28218682,0.16470512
-1.79789895,1.51941452,0.21243059,0.60982483,0.00070695,0.03907970,0.01093053,0.45189878,0.28788750,0.16444540
-1.79189595,1.54006204,0.20907974,0.61770589,0.00067479,0.03949231,0.01134481,0.46156971,0.29411855,0.16474912
-1.78589295,1.56262980,0.20688076,0.62630439,0.00065372,0.03982650,0.01177993,0.47168316,0.30066889,0.16552596
-1.77988994,1.58613550,0.20568202,0.63520942,0.00064420,0.04007122,0.01223055,0.48195547,0.30731204,0.16667468
-1.77388694,1.60960731,0.20533280,0.64401551,0.00064676,0.04021790,0.01269146,0.49211117,0.31381403,0.16808761
-1.76788394,1.63212149,0.20568881,0.65233849,0.00066195,0.04026067,0.01315776,0.50189328,0.31994165,0.16965527
-1.76188094,1.65283683,0.20661703,0.65982999,0.00069040,0.04019627,0.01362501,0.51107260,0.32547047,0.17127079
-1.75587794,1.67102430,0.20799995,0.66618989,0.00073282,0.04002404,0.01408934,0.51945556,0.33019255,0.17283388
-1.74987494,1.68609064,0.20973876,0.67117612,0.00079001,0.03974570,0.01454755,0.52689031,0.33392326,0.17425436
-1.74387194,1.69759511,0.21175566,0.67461162,0.00086282,0.03936506,0.01499714,0.53327076,0.33650722,0.17545498
-1.73786893,1.70525872,0.21399501,0.67638807,0.00095217,0.03888774,0.01543633,0.53853845,0.33782283,0.17637345
-1.73186593,1.70896577,0.21642345,0.67646634,0.00105897,0.03832072,0.01586396,0.54268226,0.33778555,0.17696372
-1.72586293,1.70875800,0.21902892,0.67487385,0.00118412,0.03767199,0.01627943,0.54573594,0.33634954,0.17719641
-1.71985993,1.70482180,0.22181875,0.67169897,0.00132842,0.03695011,0.01668258,0.54777371,0.33350784,0.17705848
-1.71385693,1.69746946,0.22481672,0.66708295,0.00149253,0.03616383,0.01707349,0.54890414,0.32929106,0.17655219
-1.70785393,1.68711550,0.22805954,0.66120976,0.00167689,0.03532175,0.01745231,0.54926270,0.32376470,0.17569339
-1.70185093,1.67424950,0.23159253,0.65429458,0.00188164,0.03443200,0.01781909,0.54900328,0.31702520,0.17450944
-1.69584792,1.65940685,0.23546505,0.64657135,0.00210656,0.03350202,0.01817355,0.54828923,0.30919513,0.17303662
-1.68984492,1.64313890,0.23972561,0.63828017,0.00235099,0.03253838,0.01851491,0.54728424,0.30041753,0.17131751
-1.68384192,1.62598385,0.24441700,0.62965512,0.00261377,0.03154668,0.01884179,0.54614351,0.29084989,0.16939812
-1.67783892,1.60843999,0.24957169,0.62091302,0.00289320,0.03053154,0.01915202,0.54500565,0.28065788,0.16732527
-1.67183592,1.59094207,0.25520754,0.61224363,0.00318699,0.02949664,0.01944263,0.54398563,0.27000928,0.16514404
-1.66583292,1.57384205,0.26132414,0.60380169,0.00349227,0.02844483,0.01970982,0.54316898,0.25906818,0.16289555
-1.65982991,1.55739472,0.26789999,0.59570104,0.00380558,0.02737826,0.01994901,0.54260761,0.24798985,0.16061520
-1.65382691,1.54174876,0.27489043,0.58801105,0.00412291,0.02629860,0.02015490,0.54231725,0.23691632,0.15833120
-1.64782391,1.52694323,0.28222674,0.58075527,0.00443977,0.02520721,0.02032166,0.54227660,0.22597290,0.15606369
-1.64182091,1.51290946,0.28981619,0.57391241,0.00475129,0.02410536,0.02044309,0.54242824,0.21526566,0.15382428
-1.63581791,1.49947806,0.29754326,0.56741930,0.00505230,0.02299448,0.02051287,0.54268109,0.20487996,0.15161609
-1.62981491,1.48639039,0.30527186,0.56117576,0.00533749,0.02187627,0.02052482,0.54291446,0.19487991,0.14943415
-1.62381191,1.47331382,0.31284869,0.55505090,0.00560154,0.02075292,0.02047314,0.54298327,0.18530884,0.14726632
-1.61780890,1.45986005,0.32010737,0.54889068,0.00583932,0.01962717,0.02035271,0.54272437,0.17619050,0.14509437
-1.61180590,1.44560547,0.32687342,0.54252613,0.00604598,0.01850244,0.02015931,0.54196368,0.16753107,0.14289551
-1.60580290,1.43011276,0.33296985,0.53578213,0.00621718,0.01738278,0.01988990,0.54052375,0.15932162,0.14064394
-1.59979990,1.41295268,0.33822304,0.52848602,0.00634919,0.01627295,0.01954276,0.53823163,0.15154095,0.13831274
-1.59379690,1.39372531,0.34246891,0.52047602,0.00643905,0.01517826,0.01911763,0.53492659,0.14415873,0.13587560
-1.58779390,1.37207990,0.34555888,0.51160893,0.00648465,0.01410454,0.01861585,0.53046749,0.13713858,0.13330874
-1.58179090,1.34773260,0.34736564,0.50176688,0.00648484,0.01305801,0.01804033,0.52473960,0.13044114,0.13059267
-1.57578789,1.32048140,0.34778828,0.49086296,0.00643943,0.01204511,0.01739551,0.51766048,0.12402689,0.12771389
-1.56978489,1.29021809,0.34675673,0.47884555,0.00634924,0.01107239,0.01668734,0.50918483,0.11785869,0.12466637
-1.56378189,1.25693654,0.34423524,0.46570114,0.00621604,0.01014631,0.01592303,0.49930810,0.11190384,0.12145293
-1.55777889,1.22073733,0.34022473,0.45145574,0.00604250,0.00927314,0.01511093,0.48806877,0.10613580,0.11808633
-1.55177589,1.18182870,0.33476403,0.43617478,0.00583211,0.00845878,0.01426027,0.47554909,0.10053535,0.11459007
-1.54577289,1.14052367,0.32792978,0.41996157,0.00558903,0.00770866,0.01338088,0.46187441,0.09509136,0.11099903
-1.53976988,1.09723372,0.31983512,0.40295447,0.00531796,0.00702766,0.01248296,0.44721099,0.08980101,0.10735972
-1.53376688,1.05245927,0.31062717,0.38532282,0.00502402,0.00641997,0.01157676,0.43176247,0.08466972,0.10373029
-1.52776388,1.00677733,0.30048332,0.36726194,0.00471253,0.00588910,0.01067233,0.41576490,0.07971061,0.10018025
-1.52176088,0.96082684,0.28960662,0.34898727,0.00438889,0.00543780,0.00977928,0.39948087,0.07494375,0.09678992
-1.51575788,0.91529227,0.27822032,0.33072806,0.00405841,0.00506803,0.00890652,0.38319252,0.07039514,0.09364959
-1.50975488,0.87088603,0.26656179,0.31272059,0.00372618,0.00478098,0.00806212,0.36719402,0.06609553,0.09085842
-1.50375188,0.82833034,0.25487610,0.29520145,0.00339693,0.00457705,0.00725315,0.35178362,0.06207922,0.08852316
-1.49774887,0.78833921,0.24340944,0.27840094,0.00307495,0.00445588,0.00648555,0.33725565,0.05838278,0.08675652
-1.49174587,0.75160105,0.23240269,0.26253692,0.00276399,0.00441634,0.00576411,0.32389273,0.05504386,0.08567550
-1.48574287,0.71876258,0.22208528,0.24780916,0.00246723,0.00445661,0.00509244,0.31195848,0.05210005,0.08539936
-1.47973987,0.69041438,0.21266964,0.23439469,0.00218723,0.00457417,0.00447299,0.30169109,0.04958798,0.08604754
