energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-4.94947474,3.57765501,0.06258468,0.40967343,0.27271184,1.72244509,0.00000000,1.91656763,1.31782259
-4.94347174,3.60584820,0.05988516,0.40694011,0.26467940,1.74049097,0.00000000,1.93928627,1.33772152
-4.93746873,3.62635894,0.05702525,0.40335827,0.25623096,1.75364032,0.00000000,1.95974919,1.35538344
-4.93146573,3.63916223,0.05406674,0.39884611,0.24763052,1.76165028,0.00000000,1.97715844,1.37108880
-4.92546273,3.64453408,0.05107228,0.39336090,0.23915287,1.76443179,0.00000000,1.99085921,1.38522521
-4.91945973,3.64303235,0.04810382,0.38689931,0.23107598,1.76204957,0.00000000,2.00034474,1.39826787
-4.91345673,3.63546782,0.04522099,0.37949658,0.22367335,1.75471766,0.00000000,2.00525758,1.41075570
-4.90745373,3.62286678,0.04247972,0.37122461,0.21720646,1.74279061,0.00000000,2.00538731,1.42326413
-4.90145073,3.60642646,0.03993097,0.36218891,0.21191757,1.72675056,0.00000000,2.00066537,1.43637572
-4.89544772,3.58746509,0.03761964,0.35252459,0.20802303,1.70719069,0.00000000,1.99115716,1.45065002
-4.88944472,3.56736868,0.03558368,0.34239159,0.20570721,1.68479563,0.00000000,1.97705203,1.46659400
-4.88344172,3.54753680,0.03385348,0.33196919,0.20511727,1.66031956,0.00000000,1.95865169,1.48463458
-4.87743872,3.52932945,0.03245140,0.32145021,0.20635878,1.63456272,0.00000000,1.93635751,1.50509473
-4.87143572,3.51401749,0.03139161,0.31103491,0.20949237,1.60834733,0.00000000,1.91065707,1.52817429
-4.86543272,3.50273867,0.03068004,0.30092496,0.21453136,1.58249360,0.00000000,1.88211073,1.55393666
-4.85942971,3.49646103,0.03031463,0.29131768,0.22144067,1.55779699,0.00000000,1.85133821,1.58230217
-4.85342671,3.49595512,0.03028571,0.28240069,0.23013682,1.53500717,0.00000000,1.81900580,1.61304857
-4.84742371,3.50177624,0.03057658,0.27434714,0.24048920,1.51480970,0.00000000,1.78581414,1.64581869
-4.84142071,3.51425693,0.03116418,0.26731175,0.25232261,1.49781078,0.00000000,1.75248688,1.68013506
-4.83541771,3.53350997,0.03201997,0.26142765,0.26542105,1.48452557,0.00000000,1.71976002,1.71542084
-4.82941471,3.55944101,0.03311088,0.25680403,0.27953275,1.47537031,0.00000000,1.68837203,1.75102595
-4.82341171,3.59176997,0.03440029,0.25352472,0.29437624,1.47065821,0.00000000,1.65905438,1.78625721
-4.81740870,3.63005959,0.03584914,0.25164760,0.30964755,1.47059897,0.00000000,1.63252245,1.82041092
-4.81140570,3.67374910,0.03741703,0.25120469,0.32502816,1.47530161,0.00000000,1.60946637,1.85280620
-4.80540270,3.72219105,0.03906333,0.25220293,0.34019355,1.48478009,0.00000000,1.59054174,1.88281738
-4.79939970,3.77468890,0.04074820,0.25462540,0.35482215,1.49896115,0.00000000,1.57635994,1.90990382
-4.79339670,3.83053309,0.04243361,0.25843296,0.36860432,1.51769363,0.00000000,1.56747790,1.93363550
-4.78739370,3.88903368,0.04408422,0.26356611,0.38125098,1.54075864,0.00000000,1.56438744,1.95371328
-4.78139070,3.94954759,0.04566812,0.26994701,0.39250180,1.56787989,0.00000000,1.56750417,1.96998265
-4.77538769,4.01149936,0.04715746,0.27748144,0.40213232,1.59873360,0.00000000,1.57715646,1.98244050
-4.76938469,4.07439436,0.04852886,0.28606083,0.40996004,1.63295751,0.00000000,1.59357472,1.99123455
-4.76338169,4.13782442,0.04976369,0.29556418,0.41584895,1.67015878,0.00000000,1.61688179,1.99665572
-4.75737869,4.20146615,0.05084811,0.30585999,0.41971266,1.70992061,0.00000000,1.64708500,1.99912391
-4.75137569,4.26507286,0.05177296,0.31680811,0.42151568,1.75180769,0.00000000,1.68407087,1.99916813
-4.74537269,4.32846154,0.05253352,0.32826169,0.42127320,1.79537070,0.00000000,1.72760321,1.99740223
-4.73936968,4.39149654,0.05312909,0.34006934,0.41904920,1.84015038,0.00000000,1.77732533,1.99449749
-4.73336668,4.45407215,0.05356248,0.35207739,0.41495308,1.88568150,0.00000000,1.83276713,1.99115370
-4.72736368,4.51609587,0.05383944,0.36413259,0.40913518,1.93149739,0.00000000,1.89335747,1.98807029
-4.72136068,4.57747453,0.05396807,0.37608507,0.40178127,1.97713553,0.00000000,1.95844194,1.98591890
-4.71535768,4.63810482,0.05395819,0.38779177,0.39310638,2.02214447,0.00000000,2.02730589,1.98531874
-4.70935468,4.69786937,0.05382084,0.39912014,0.38334834,2.06609257,0.00000000,2.09920223,1.98681592
-4.70335168,4.75663907,0.05356777,0.40995213,0.37276121,2.10857836,0.00000000,2.17338287,1.99086741
-4.69734867,4.81428169,0.05321110,0.42018833,0.36160896,2.14924246,0.00000000,2.24913265,1.99783023
-4.69134567,4.87067606,0.05276302,0.42975200,0.35015955,2.18778057,0.00000000,2.32580389,2.00795592
-4.68534267,4.92573051,0.05223566,0.43859283,0.33867958,2.22395681,0.00000000,2.40284979,2.02139018
-4.67933967,4.97940395,0.05164101,0.44669010,0.32742961,2.25761656,0.00000000,2.47985443,2.03817708
-4.67333667,5.03172710,0.05099101,0.45405502,0.31666020,2.28869770,0.00000000,2.55655738,2.05826721
-4.66733367,5.08282172,0.05029757,0.46073193,0.30660853,2.31723925,0.00000000,2.63287074,2.08152877
-4.66133067,5.13291528,0.04957277,0.46679820,0.29749565,2.34338625,0.00000000,2.70888712,2.10776048
-4.65532766,5.18234877,0.04882895,0.47236257,0.28952415,2.36738997,0.00000000,2.78487707,2.13670541
-4.64932466,5.23157606,0.04807883,0.47756184,0.28287619,2.38960288,0.00000000,2.86127523,2.16806451
-4.64332166,5.28115333,0.04733557,0.48255604,0.27771168,2.41046772,0.00000000,2.93865519,2.20150894
-4.63731866,5.33171819,0.04661271,0.48752189,0.27416657,2.43050093,0.00000000,3.01769349,2.23669063
-4.63131566,5.38395879,0.04592407,0.49264508,0.27235121,2.45027054,0.00000000,3.09912417,2.27325027
-4.62531266,5.43857401,0.04528355,0.49811137,0.27234867,2.47036953,0.00000000,3.18368575,2.31082271
-4.61930965,5.49622663,0.04470478,0.50409710,0.27421305,2.49138558,0.00000000,3.27206323,2.34903960
-4.61330665,5.55749215,0.04420081,0.51075949,0.27796800,2.51386890,0.00000000,3.36482815,2.38752966
-4.60730365,5.62280628,0.04378361,0.51822713,0.28360536,2.53829966,0.00000000,3.46237986,2.42591691
-4.60130065,5.69241451,0.04346368,0.52659140,0.29108421,2.56505696,0.00000000,3.56489160,2.46381762
-4.59529765,5.76632735,0.04324956,0.53589908,0.30033046,2.59439110,0.00000000,3.67226447,2.50083666
-4.58929465,5.84428430,0.04314746,0.54614670,0.31123712,2.62640089,0.00000000,3.78409232,2.53656414
-4.58329165,5.92572972,0.04316089,0.55727696,0.32366537,2.66101748,0.00000000,3.89964006,2.57057311
-4.57728864,6.00980251,0.04329045,0.56917758,0.33744665,2.69799584,0.00000000,4.01783700,2.60241894
-4.57128564,6.09534118,0.04353372,0.58168249,0.35238561,2.73691448,0.00000000,4.13728640,2.63164111
-4.56528264,6.18090485,0.04388521,0.59457561,0.36826411,2.77718384,0.00000000,4.25629115,2.65776756
-4.55927964,6.26480952,0.04433660,0.60759691,0.38484605,2.81806289,0.00000000,4.37289502,2.68032195
-4.55327664,6.34517820,0.04487690,0.62045065,0.40188289,2.85868319,0.00000000,4.48493768,2.69883348
-4.54727364,6.42000278,0.04549292,0.63281520,0.41911970,2.89807941,0.00000000,4.59012128,2.71284917
-4.54127064,6.48721422,0.04616968,0.64435426,0.43630139,2.93522443,0.00000000,4.68608553,2.72194773
-4.53526763,6.54475789,0.04689092,0.65472870,0.45317886,2.96906749,0.00000000,4.77048792,2.72575462
-4.52926463,6.59066987,0.04763974,0.66360867,0.46951477,2.99857330,0.00000000,4.84108531,2.72395711
-4.52326163,6.62315055,0.04839905,0.67068523,0.48508867,3.02276016,0.00000000,4.89581334,2.71631863
-4.51725863,6.64063167,0.04915218,0.67568113,0.49970108,3.04073525,0.00000000,4.93285990,2.70269149
-4.51125563,6.64183365,0.04988327,0.67836024,0.51317661,3.05172540,0.00000000,4.95072959,2.68302703
-4.50525263,6.62581051,0.05057772,0.67853514,0.52536564,3.05510213,0.00000000,4.94829645,2.65738261
-4.49924962,6.59198066,0.05122243,0.67607276,0.53614492,3.05039986,0.00000000,4.92484282,2.62592500
-4.49324662,6.54014238,0.05180605,0.67089779,0.54541683,3.03732694,0.00000000,4.88008310,2.58892974
