energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.31065533,4.47089783,0.04567578,0.75174746,0.04598550,0.00000000,1.92642426,0.24958591,0.00873062,2.51188404
-3.30465233,4.31309293,0.04176965,0.72339970,0.04324830,0.00000000,1.83149843,0.23466037,0.00809428,2.44686902
-3.29864932,4.15848874,0.03867249,0.69505603,0.04055217,0.00000000,1.73817418,0.22090680,0.00752982,2.38160263
-3.29264632,4.00851349,0.03634847,0.66723620,0.03791226,0.00000000,1.64748316,0.20833391,0.00704001,2.31669968
-3.28664332,3.86462282,0.03475651,0.64044077,0.03534438,0.00000000,1.56041384,0.19694696,0.00662762,2.25283774
-3.28064032,3.72825200,0.03385145,0.61513609,0.03286449,0.00000000,1.47788308,0.18674715,0.00629565,2.19073404
-3.27463732,3.60076686,0.03358518,0.59174019,0.03048825,0.00000000,1.40070892,0.17773070,0.00604735,2.13112040
-3.26863432,3.48341644,0.03390752,0.57061050,0.02823054,0.00000000,1.32958620,0.16988774,0.00588635,2.07471800
-3.26263132,3.37729052,0.03476695,0.55203381,0.02610495,0.00000000,1.26506613,0.16320127,0.00581671,2.02221346
-3.25662831,3.28328482,0.03611127,0.53621894,0.02412344,0.00000000,1.20754093,0.15764632,0.00584300,1.97423803
-3.25062531,3.20207602,0.03788820,0.52329254,0.02229596,0.00000000,1.15723441,0.15318935,0.00597030,1.93135097
-3.24462231,3.13410833,0.04004595,0.51329810,0.02063028,0.00000000,1.11419894,0.14978822,0.00620420,1.89402827
-3.23861931,3.07959227,0.04253384,0.50619828,0.01913186,0.00000000,1.07831908,0.14739255,0.00655080,1.86265714
-3.23261631,3.03851597,0.04530295,0.50188040,0.01780384,0.00000000,1.04932154,0.14594464,0.00701662,1.83753656
-3.22661331,3.01066790,0.04830681,0.50016478,0.01664716,0.00000000,1.02679119,0.14538093,0.00760855,1.81888352
-3.22061031,2.99566980,0.05150213,0.50081552,0.01566077,0.00000000,1.01019216,0.14563385,0.00833366,1.80684434
-3.21460730,2.99301742,0.05484962,0.50355317,0.01484192,0.00000000,0.99889301,0.14663400,0.00919910,1.80151005
-3.20860430,3.00212647,0.05831467,0.50806868,0.01418647,0.00000000,0.99219478,0.14831257,0.01021183,1.80293438
-3.20260130,3.02238060,0.06186808,0.51403782,0.01368926,0.00000000,0.98936046,0.15060374,0.01137835,1.81115295
-3.19659830,3.05317835,0.06548662,0.52113546,0.01334450,0.00000000,0.98964448,0.15344705,0.01270443,1.82620199
-3.19059530,3.09397557,0.06915341,0.52904900,0.01314609,0.00000000,0.99232090,0.15678938,0.01419474,1.84813496
-3.18459230,3.14432070,0.07285807,0.53749018,0.01308793,0.00000000,0.99670882,0.16058657,0.01585247,1.87703550
-3.17858929,3.20388003,0.07659659,0.54620491,0.01316416,0.00000000,1.00219409,0.16480443,0.01767892,1.91302559
-3.17258629,3.27245126,0.08037090,0.55498042,0.01336930,0.00000000,1.00824626,0.16941911,0.01967312,1.95626774
-3.16658329,3.34996411,0.08418808,0.56364976,0.01369832,0.00000000,1.01443021,0.17441677,0.02183140,2.00696088
-3.16058029,3.43646747,0.08805926,0.57209320,0.01414662,0.00000000,1.02041227,0.17979246,0.02414700,2.06532952
-3.15457729,3.53210383,0.09199818,0.58023682,0.01470991,0.00000000,1.02596057,0.18554836,0.02660982,2.13160679
-3.14857429,3.63707215,0.09601961,0.58804842,0.01538401,0.00000000,1.03094020,0.19169143,0.02920608,2.20601187
-3.14257129,3.75158145,0.10013744,0.59553102,0.01616459,0.00000000,1.03530365,0.19823053,0.03191823,2.28872321
-3.13656828,3.87579790,0.10436282,0.60271463,0.01704686,0.00000000,1.03907746,0.20517327,0.03472487,2.37984882
-3.13056528,4.00978881,0.10870230,0.60964679,0.01802524,0.00000000,1.04234604,0.21252275,0.03760084,2.47939576
-3.12456228,4.15346708,0.11315608,0.61638251,0.01909304,0.00000000,1.04523397,0.22027437,0.04051743,2.58724035
-3.11855928,4.30654008,0.11771658,0.62297444,0.02024213,0.00000000,1.04788779,0.22841296,0.04344277,2.70310150
-3.11255628,4.46846635,0.12236741,0.62946384,0.02146272,0.00000000,1.05045884,0.23691046,0.04634235,2.82651878
-3.10655328,4.63842354,0.12708277,0.63587298,0.02274319,0.00000000,1.05308782,0.24572428,0.04917966,2.95683693
-3.10055028,4.81529036,0.13182749,0.64219962,0.02406996,0.00000000,1.05589244,0.25479652,0.05191699,3.09319837
-3.09454727,4.99764422,0.13655766,0.64841372,0.02542761,0.00000000,1.05895864,0.26405418,0.05451634,3.23454439
-3.08854427,5.18377593,0.14122188,0.65445695,0.02679897,0.00000000,1.06233590,0.27341038,0.05694042,3.37962579
-3.08254127,5.37172141,0.14576318,0.66024478,0.02816542,0.00000000,1.06603703,0.28276660,0.05915365,3.52702264
-3.07653827,5.55930946,0.15012145,0.66567123,0.02950728,0.00000000,1.07004204,0.29201589,0.06112324,3.67517292
-3.07053527,5.74422396,0.15423638,0.67061595,0.03080431,0.00000000,1.07430611,0.30104689,0.06282024,3.82240875
-3.06453227,5.92407763,0.15805067,0.67495329,0.03203629,0.00000000,1.07877074,0.30974859,0.06422047,3.96699891
-3.05852926,6.09649399,0.16151350,0.67856271,0.03318369,0.00000000,1.08337747,0.31801539,0.06530542,4.10719575
-3.05252626,6.25919371,0.16458391,0.68134004,0.03422835,0.00000000,1.08808319,0.32575251,0.06606294,4.24128450
-3.04652326,6.41008095,0.16723407,0.68320879,0.03515417,0.00000000,1.09287592,0.33288122,0.06648784,4.36763265
-3.04052026,6.54732564,0.16945213,0.68413091,0.03594777,0.00000000,1.09779005,0.33934375,0.06658219,4.48473742
-3.03451726,6.66943736,0.17124449,0.68411626,0.03659911,0.00000000,1.10292004,0.34510750,0.06635545,4.59126901
-3.02851426,6.77532732,0.17263740,0.68323022,0.03710199,0.00000000,1.10843151,0.35016849,0.06582439,4.68610797
-3.02251126,6.86435521,0.17367773,0.68159888,0.03745447,0.00000000,1.11456906,0.35455360,0.06501269,4.76837502
-3.01650825,6.93635863,0.17443271,0.67941155,0.03765910,0.00000000,1.12166004,0.35832160,0.06395040,4.83745224
-3.01050525,6.99166362,0.17498887,0.67692011,0.03772302,0.00000000,1.13011407,0.36156286,0.06267308,4.89299501
-3.00450225,7.03107569,0.17544982,0.67443536,0.03765794,0.00000000,1.14041788,0.36439761,0.06122086,4.93493428
-2.99849925,7.05585182,0.17593325,0.67232025,0.03747985,0.00000000,1.15312569,0.36697284,0.05963724,4.96346960
-2.99249625,7.06765466,0.17656708,0.67098025,0.03720865,0.00000000,1.16884524,0.36945794,0.05796782,4.97905337
-2.98649325,7.06849092,0.17748489,0.67085125,0.03686762,0.00000000,1.18822010,0.37203916,0.05625898,4.98236741
-2.98049025,7.06063695,0.17882090,0.67238537,0.03648271,0.00000000,1.21190861,0.37491320,0.05455646,4.97429307
-2.97448724,7.04655439,0.18070464,0.67603529,0.03608175,0.00000000,1.24056050,0.37828001,0.05290406,4.95587635
-2.96848424,7.02879982,0.18325555,0.68223770,0.03569360,0.00000000,1.27479175,0.38233530,0.05134234,4.92828972
-2.96248124,7.00993195,0.18657771,0.69139651,0.03534724,0.00000000,1.31515885,0.38726282,0.04990749,4.89279212
-2.95647824,6.99242008,0.19075495,0.70386651,0.03507075,0.00000000,1.36213326,0.39322690,0.04863036,4.85068880
-2.95047524,6.97855751,0.19584658,0.71993808,0.03489046,0.00000000,1.41607701,0.40036544,0.04753570,4.80329241
-2.94447224,6.97038287,0.20188385,0.73982361,0.03483004,0.00000000,1.47722053,0.40878364,0.04664158,4.75188666
-2.93846923,6.96961238,0.20886732,0.76364609,0.03490968,0.00000000,1.54564327,0.41854877,0.04595916,4.69769356
-2.93246623,6.97758515,0.21676528,0.79143047,0.03514541,0.00000000,1.62125817,0.42968615,0.04549266,4.64184513
-2.92646323,6.99522325,0.22551328,0.82309792,0.03554854,0.00000000,1.70380047,0.44217644,0.04523955,4.58536013
-2.92046023,7.02300753,0.23501478,0.85846347,0.03612522,0.00000000,1.79282151,0.45595456,0.04519109,4.52912626
-2.91445723,7.06096982,0.24514288,0.89723706,0.03687620,0.00000000,1.88768783,0.47091000,0.04533301,4.47388796
-2.90845423,7.10870119,0.25574320,0.93902794,0.03779677,0.00000000,1.98758596,0.48688885,0.04564641,4.42023979
-2.90245123,7.16537562,0.26663762,0.98335255,0.03887688,0.00000000,2.09153280,0.50369714,0.04610885,4.36862520
-2.89644822,7.22978785,0.27762889,1.02964534,0.04010139,0.00000000,2.19839167,0.52110579,0.04669549,4.31934037
-2.89044522,7.30040373,0.28850588,1.07727247,0.04145055,0.00000000,2.30689353,0.53885657,0.04738038,4.27254269
-2.88444222,7.37542091,0.29904936,1.12554775,0.04290063,0.00000000,2.41566298,0.55666930,0.04813768,4.22826324
-2.87843922,7.45283737,0.30903802,1.17375045,0.04442462,0.00000000,2.52324836,0.57424966,0.04894290,4.18642279
-2.87243622,7.53052530,0.31825455,1.22114416,0.04599308,0.00000000,2.62815486,0.59129763,0.04977410,4.14685039
-2.86643322,7.60630723,0.32649168,1.26699620,0.04757507,0.00000000,2.72887989,0.60751605,0.05061286,4.10930391
-2.86043022,7.67803159,0.33355782,1.31059689,0.04913909,0.00000000,2.82394921,0.62261919,0.05144518,4.07349169
-2.85442721,7.74364496,0.33928224,1.35127780,0.05065403,0.00000000,2.91195284,0.63634082,0.05226216,4.03909435
-2.84842421,7.80125802,0.34351955,1.38842853,0.05209006,0.00000000,2.99157926,0.64844164,0.05306045,4.00578598
-2.84242121,7.84920297,0.34615347,1.42151128,0.05341949,0.00000000,3.06164688,0.65871574,0.05384248,3.97325381
-2.83641821,7.88608039,0.34709960,1.45007279,0.05461747,0.00000000,3.12113139,0.66699589,0.05461642,3.94121568
-2.83041521,7.91079376,0.34630727,1.47375314,0.05566262,0.00000000,3.16918824,0.67315738,0.05539594,3.90943439
-2.82441221,7.92257085,0.34376037,1.49229129,0.05653743,0.00000000,3.20516939,0.67712049,0.05619968,3.87772871
-2.81840920,7.92097156,0.33947719,1.50552712,0.05722861,0.00000000,3.22863385,0.67885134,0.05705056,3.84598039
-2.81240620,7.90588244,0.33350929,1.51340020,0.05772714,0.00000000,3.23935184,0.67836120,0.05797486,3.81413708
-2.80640320,7.87749891,0.32593941,1.51594530,0.05802826,0.00000000,3.23730264,0.67570436,0.05900113,3.78221133
-2.80040020,7.83629667,0.31687866,1.51328516,0.05813131,0.00000000,3.22266654,0.67097472,0.06015905,3.75027567
-2.79439720,7.78299442,0.30646298,1.50562094,0.05803937,0.00000000,3.19581156,0.66430124,0.06147813,3.71845451
-2.78839420,7.71851019,0.29484913,1.49322090,0.05775893,0.00000000,3.15727579,0.65584247,0.06298645,3.68691341
-2.78239120,7.64391423,0.28221021,1.47640793,0.05729933,0.00000000,3.10774632,0.64578064,0.06470941,3.65584647
-2.77638819,7.56038092,0.26873110,1.45554668,0.05667236,0.00000000,3.04803606,0.63431529,0.06666851,3.62546297
-2.77038519,7.46914269,0.25460375,1.43103072,0.05589165,0.00000000,2.97905933,0.62165700,0.06888033,3.59597398
-2.76438219,7.37144808,0.24002267,1.40327046,0.05497227,0.00000000,2.90180755,0.60802139,0.07135564,3.56758007
-2.75837919,7.26852616,0.22518062,1.37268230,0.05393028,0.00000000,2.81732581,0.59362359,0.07409868,3.54046080
-2.75237619,7.16155867,0.21026469,1.33967925,0.05278232,0.00000000,2.72669123,0.57867349,0.07710681,3.51476676
-2.74637319,7.05166076,0.19545287,1.30466344,0.05154536,0.00000000,2.63099364,0.56337176,0.08037025,3.49061457
-2.74037019,6.93987055,0.18091116,1.26802046,0.05023647,0.00000000,2.53131907,0.54790693,0.08387227,3.46808519
-2.73436718,6.82714706,0.16679124,1.23011573,0.04887267,0.00000000,2.42873612,0.53245332,0.08758949,3.44722534
-2.72836418,6.71437551,0.15322874,1.19129248,0.04747087,0.00000000,2.32428518,0.51716996,0.09149257,3.42805193
-2.72236118,6.60237843,0.14034208,1.15187146,0.04604781,0.00000000,2.21897041,0.50220030,0.09554702,3.41055892
-2.71635818,6.49193071,0.12823189,1.11215172,0.04462008,0.00000000,2.11375398,0.48767264,0.09971430,3.39472591
-2.71035518,6.38377651,0.11698083,1.07241241,0.04320410,0.00000000,2.00955222,0.47370105,0.10395293,3.38052762
-2.70435218,6.27864570,0.10665391,1.03291504,0.04181612,0.00000000,1.90723320,0.46038667,0.10821982,3.36794342
-2.69834917,6.17726796,0.09729905,0.99390593,0.04047218,0.00000000,1.80761519,0.44781906,0.11247144,3.35696575
-2.69234617,6.08038247,0.08894798,0.95561841,0.03918803,0.00000000,1.71146552,0.43607760,0.11666511,3.34760686
-2.68634317,5.98874183,0.08161725,0.91827468,0.03797901,0.00000000,1.61949953,0.42523262,0.12076005,3.33990280
-2.68034017,5.90310910,0.07530936,0.88208689,0.03685981,0.00000000,1.53237911,0.41534625,0.12471828,3.33391425
-2.67433717,5.82424758,0.07001395,0.84725742,0.03584425,0.00000000,1.45071066,0.40647273,0.12850533,3.32972374
-2.66833417,5.75290315,0.06570895,0.81397829,0.03494500,0.00000000,1.37504236,0.39865834,0.13209072,3.32742912
-2.66233117,5.68978009,0.06236173,0.78242960,0.03417322,0.00000000,1.30586055,0.39194082,0.13544812,3.32713354
-2.65632816,5.63551114,0.05993015,0.75277723,0.03353819,0.00000000,1.24358530,0.38634828,0.13855526,3.32893212
-2.65032516,5.59062372,0.05836359,0.72516975,0.03304700,0.00000000,1.18856532,0.38189779,0.14139372,3.33289621
-2.64432216,5.55550382,0.05760388,0.69973493,0.03270417,0.00000000,1.14107219,0.37859368,0.14394837,3.33905598
-2.63831916,5.53035996,0.05758621,0.67657583,0.03251138,0.00000000,1.10129436,0.37642573,0.14620675,3.34738232
-2.63231616,5.51518930,0.05824000,0.65576691,0.03246721,0.00000000,1.06933095,0.37536732,0.14815841,3.35776931
-2.62631316,5.50974814,0.05948974,0.63735033,0.03256699,0.00000000,1.04518583,0.37537381,0.14979413,3.37001837
-2.62031016,5.51352875,0.06125590,0.62133262,0.03280275,0.00000000,1.02876226,0.37638117,0.15110529,3.38382521
-2.61430715,5.52574454,0.06345583,0.60768208,0.03316320,0.00000000,1.01985846,0.37830517,0.15208331,3.39877065
-2.60830415,5.54532471,0.06600469,0.59632703,0.03363391,0.00000000,1.01816448,0.38104103,0.15271925,3.41431621
-2.60230115,5.57091957,0.06881651,0.58715504,0.03419753,0.00000000,1.02326086,0.38446383,0.15300365,3.42980508
-2.59629815,5.60091703,0.07180519,0.58001348,0.03483414,0.00000000,1.03461934,0.38842957,0.15292653,3.44446887
-2.59029515,5.63347018,0.07488565,0.57471113,0.03552169,0.00000000,1.05160615,0.39277706,0.15247771,3.45744036
-2.58429215,5.66653552,0.07797492,0.57102128,0.03623652,0.00000000,1.07348805,0.39733055,0.15164724,3.46777181
-2.57828914,5.69792089,0.08099336,0.56868600,0.03695391,0.00000000,1.09944152,0.40190299,0.15042606,3.47445864
-2.57228614,5.72534164,0.08386573,0.56742173,0.03764879,0.00000000,1.12856511,0.40630003,0.14880682,3.47646748
-2.56628314,5.74648333,0.08652232,0.56692593,0.03829632,0.00000000,1.15989516,0.41032448,0.14678471,3.47276772
-2.56028014,5.75906878,0.08890000,0.56688476,0.03887260,0.00000000,1.19242464,0.41378124,0.14435837,3.46236534
-2.55427714,5.76092739,0.09094313,0.56698151,0.03935532,0.00000000,1.22512496,0.41648239,0.14153071,3.44433767
-2.54827414,5.75006415,0.09260446,0.56690559,0.03972437,0.00000000,1.25697035,0.41825247,0.13830965,3.41786784
-2.54227114,5.72472613,0.09384576,0.56636182,0.03996242,0.00000000,1.28696405,0.41893367,0.13470873,3.38227736
-2.53626813,5.68346398,0.09463843,0.56507966,0.04005542,0.00000000,1.31416578,0.41839070,0.13074748,3.33705566
-2.53026513,5.62518649,0.09496386,0.56282215,0.03999302,0.00000000,1.33771956,0.41651534,0.12645159,3.28188541
-2.52426213,5.54920599,0.09481365,0.55939426,0.03976887,0.00000000,1.35688070,0.41323034,0.12185288,3.21666249
-2.51825913,5.45527320,0.09418967,0.55465019,0.03938086,0.00000000,1.37104127,0.40849266,0.11698898,3.14150991
-2.51225613,5.34360015,0.09310392,0.54849959,0.03883123,0.00000000,1.37975263,0.40229581,0.11190283,3.05678511
-2.50625313,5.21487020,0.09157824,0.54091211,0.03812652,0.00000000,1.38274420,0.39467129,0.10664200,2.96308026
-2.50025013,5.07023464,0.08964385,0.53192039,0.03727753,0.00000000,1.37993749,0.38568892,0.10125779,2.86121552
-2.49424712,4.91129583,0.08734074,0.52162098,0.03629899,0.00000000,1.37145447,0.37545622,0.09580424,2.75222551
-2.48824412,4.74007710,0.08471689,0.51017338,0.03520931,0.00000000,1.35761989,0.36411661,0.09033705,2.63733928
-2.48224112,4.55898014,0.08182742,0.49779685,0.03403008,0.00000000,1.33895685,0.35184661,0.08491247,2.51795453
-2.47623812,4.37073089,0.07873356,0.48476523,0.03278558,0.00000000,1.31617576,0.33885200,0.07958612,2.39560670
-2.47023512,4.17831540,0.07550155,0.47139972,0.03150219,0.00000000,1.29015654,0.32536307,0.07441186,2.27193401
-2.46423212,3.98490724,0.07220142,0.45805985,0.03020769,0.00000000,1.26192468,0.31162910,0.06944079,2.14863941
-2.45822911,3.79378855,0.06890574,0.44513279,0.02893062,0.00000000,1.23262153,0.29791217,0.06472020,2.02745045
-2.45222611,3.60826662,0.06568824,0.43302133,0.02769950,0.00000000,1.20346988,0.28448042,0.06029268,1.91007829
-2.44622311,3.43158852,0.06262244,0.42213093,0.02654212,0.00000000,1.17573578,0.27160107,0.05619537,1.79817691
-2.44022011,3.26685585,0.05978023,0.41285613,0.02548482,0.00000000,1.15068779,0.25953328,0.05245932,1.69330348
-2.43421711,3.11694213,0.05723044,0.40556679,0.02455174,0.00000000,1.12955501,0.24852113,0.04910892,1.59688114
-2.42821411,2.98441495,0.05503744,0.40059464,0.02376423,0.00000000,1.11348530,0.23878678,0.04616157,1.51016485
-2.42221111,2.87146522,0.05325971,0.39822056,0.02314021,0.00000000,1.10350497,0.23052421,0.04362746,1.43421134
-2.41620810,2.77984545,0.05194853,0.39866308,0.02269365,0.00000000,1.10048145,0.22389352,0.04150949,1.36985384
-2.41020510,2.71081890,0.05114678,0.40206846,0.02243420,0.00000000,1.10509012,0.21901612,0.03980338,1.31768216
-2.40420210,2.66512130,0.05088775,0.40850279,0.02236684,0.00000000,1.11778652,0.21597081,0.03849791,1.27802878
-2.39819910,2.64293629,0.05119423,0.41794653,0.02249168,0.00000000,1.13878501,0.21479104,0.03757533,1.25096117
-2.39219610,2.64388566,0.05207766,0.43029155,0.02280393,0.00000000,1.16804465,0.21546330,0.03701200,1.23628078
-2.38619310,2.66703505,0.05353764,0.44534114,0.02329395,0.00000000,1.20526298,0.21792681,0.03677906,1.23352867
-2.38019010,2.71091518,0.05556157,0.46281284,0.02394744,0.00000000,1.24987810,0.22207451,0.03684335,1.24199788
-2.37418709,2.77355852,0.05812464,0.48234430,0.02474583,0.00000000,1.30107916,0.22775540,0.03716842,1.26075233
-2.36818409,2.85255066,0.06119015,0.50350193,0.02566670,0.00000000,1.35782517,0.23477806,0.03771568,1.28865186
-2.36218109,2.94509525,0.06471010,0.52579217,0.02668441,0.00000000,1.41887162,0.24291555,0.03844554,1.32438304
-2.35617809,3.04809087,0.06862619,0.54867513,0.02777078,0.00000000,1.48280436,0.25191122,0.03931876,1.36649481
-2.35017509,3.15821764,0.07287108,0.57158005,0.02889586,0.00000000,1.54807957,0.26148564,0.04029765,1.41343827
-2.34417209,3.27203116,0.07737004,0.59392216,0.03002880,0.00000000,1.61306868,0.27134413,0.04134735,1.46360942
-2.33816908,3.38606085,0.08204281,0.61512029,0.03113870,0.00000000,1.67610682,0.28118499,0.04243698,1.51539372
-2.33216608,3.49690930,0.08680572,0.63461471,0.03219553,0.00000000,1.73554303,0.29070785,0.04354069,1.56721093
-2.32616308,3.60134958,0.09157400,0.65188431,0.03317096,0.00000000,1.78979049,0.29962217,0.04463856,1.61755901
-2.32016008,3.69641682,0.09626406,0.66646273,0.03403919,0.00000000,1.83737507,0.30765533,0.04571727,1.66505538
-2.31415708,3.77949078,0.10079590,0.67795260,0.03477766,0.00000000,1.87698020,0.31456023,0.04677055,1.70847417
-2.30815408,3.84836652,0.10509532,0.68603738,0.03536765,0.00000000,1.90748653,0.32012208,0.04779936,1.74677810
-2.30215108,3.90131029,0.10909594,0.69049050,0.03579478,0.00000000,1.92800476,0.32416401,0.04881183,1.77914370
-2.29614807,3.93709865,0.11274098,0.69118110,0.03604930,0.00000000,1.93790047,0.32655147,0.04982284,1.80497901
-2.29014507,3.95503944,0.11598460,0.68807661,0.03612627,0.00000000,1.93681004,0.32719516,0.05085340,1.82393297
-2.28414207,3.95497384,0.11879285,0.68124169,0.03602551,0.00000000,1.92464707,0.32605234,0.05192973,1.83589620
-2.27813907,3.93725988,0.12114419,0.67083394,0.03575145,0.00000000,1.90159931,0.32312670,0.05308212,1.84099325
-2.27213607,3.90273818,0.12302940,0.65709649,0.03531280,0.00000000,1.86811621,0.31846656,0.05434358,1.83956666
-2.26613307,3.85268190,0.12445119,0.64034786,0.03472205,0.00000000,1.82488815,0.31216168,0.05574841,1.83215370
-2.26013007,3.78873342,0.12542319,0.62096963,0.03399491,0.00000000,1.77281804,0.30433885,0.05733058,1.81945676
-2.25412706,3.71283063,0.12596874,0.59939249,0.03314965,0.00000000,1.71298699,0.29515633,0.05912211,1.80230901
-2.24812406,3.62712662,0.12611924,0.57608135,0.03220637,0.00000000,1.64661560,0.28479765,0.06115156,1.78163672
-2.24212106,3.53390613,0.12591245,0.55152006,0.03118626,0.00000000,1.57502261,0.27346483,0.06344246,1.75842017
-2.23611806,3.43550292,0.12539060,0.52619652,0.03011092,0.00000000,1.49958270,0.26137149,0.06601197,1.73365473
-2.23011506,3.33422118,0.12459865,0.50058872,0.02900165,0.00000000,1.42168531,0.24873611,0.06886968,1.70831395
-2.22411206,3.23226458,0.12358255,0.47515216,0.02787885,0.00000000,1.34269603,0.23577566,0.07201670,1.68331618
-2.21810905,3.13167539,0.12238795,0.45030916,0.02676155,0.00000000,1.26392195,0.22270001,0.07544494,1.65949600
-2.21210605,3.03428589,0.12105901,0.42644034,0.02566693,0.00000000,1.18658211,0.20970714,0.07913676,1.63758158
-2.20610305,2.94168335,0.11963779,0.40387840,0.02461009,0.00000000,1.11178383,0.19697942,0.08306487,1.61817863
-2.20010005,2.85518922,0.11816392,0.38290423,0.02360386,0.00000000,1.04050534,0.18468105,0.08719261,1.60176134
-2.19409705,2.77585242,0.11667476,0.36374538,0.02265870,0.00000000,0.97358489,0.17295661,0.09147450,1.58867029
-2.18809405,2.70445586,0.11520592,0.34657664,0.02178276,0.00000000,0.91171599,0.16193076,0.09585717,1.57911697
-2.18209105,2.64153471,0.11379209,0.33152244,0.02098200,0.00000000,0.85544844,0.15170890,0.10028049,1.57319440
-2.17608804,2.58740471,0.11246822,0.31866079,0.02026034,0.00000000,0.80519421,0.14237882,0.10467910,1.57089274
-2.17008504,2.54219785,0.11127074,0.30802843,0.01961992,0.00000000,0.76123750,0.13401295,0.10898398,1.57211905
-2.16408204,2.50590323,0.11023894,0.29962668,0.01906135,0.00000000,0.72374779,0.12667113,0.11312437,1.57671966
-2.15807904,2.47841019,0.10941617,0.29342770,0.01858398,0.00000000,0.69279491,0.12040366,0.11702969,1.58450405
-2.15207604,2.45955123,0.10885098,0.28938077,0.01818616,0.00000000,0.66836504,0.11525429,0.12063159,1.59526877
-2.14607304,2.44914211,0.10859780,0.28741824,0.01786548,0.00000000,0.65037674,0.11126315,0.12386590,1.60882013
-2.14007004,2.44701699,0.10871735,0.28746089,0.01761898,0.00000000,0.63869606,0.10846907,0.12667458,1.62499431
-2.13406703,2.45305665,0.10927643,0.28942241,0.01744335,0.00000000,0.63315006,0.10691148,0.12900746,1.64367395
-2.12806403,2.46720820,0.11034722,0.29321299,0.01733503,0.00000000,0.63353818,0.10663140,0.13082378,1.66480022
-2.12206103,2.48949538,0.11200589,0.29874177,0.01729034,0.00000000,0.63964097,0.10767171,0.13209336,1.68837959
-2.11605803,2.52001866,0.11433065,0.30591813,0.01730549,0.00000000,0.65122615,0.11007636,0.13279753,1.71448497
-2.11005503,2.55894521,0.11739916,0.31465198,0.01737666,0.00000000,0.66805171,0.11388877,0.13292960,1.74325091
-2.10405203,2.60648912,0.12128538,0.32485300,0.01749993,0.00000000,0.68986641,0.11914924,0.13249491,1.77486300
-2.09804902,2.66288279,0.12605602,0.33642899,0.01767131,0.00000000,0.71640769,0.12589163,0.13151046,1.80954179
-2.09204602,2.72834091,0.13176661,0.34928355,0.01788665,0.00000000,0.74739759,0.13413942,0.13000418,1.84752200
-2.08604302,2.80301891,0.13845741,0.36331325,0.01814162,0.00000000,0.78253707,0.14390118,0.12801371,1.88902781
-2.08004002,2.88696803,0.14614938,0.37840461,0.01843166,0.00000000,0.82149920,0.15516603,0.12558496,1.93424556
-2.07403702,2.98008962,0.15484034,0.39443102,0.01875191,0.00000000,0.86392214,0.16789898,0.12277032,1.98329529
-2.06803402,3.08209131,0.16450154,0.41125001,0.01909720,0.00000000,0.90940227,0.18203672,0.11962672,2.03620248
-2.06203102,3.19244783,0.17507499,0.42870092,0.01946201,0.00000000,0.95748834,0.19748395,0.11621365,2.09287199
-2.05602801,3.31036923,0.18647153,0.44660349,0.01984050,0.00000000,1.00767719,0.21411072,0.11259108,2.15306550
-2.05002501,3.43477895,0.19857002,0.46475729,0.02022649,0.00000000,1.05941170,0.23175087,0.10881757,2.21638435
-2.04402201,3.56430393,0.21121776,0.48294233,0.02061352,0.00000000,1.11208133,0.25020189,0.10494854,2.28225892
-2.03801901,3.69727823,0.22423211,0.50092088,0.02099492,0.00000000,1.16502572,0.26922631,0.10103475,2.34994584
-2.03201601,3.83176134,0.23740354,0.51844054,0.02136388,0.00000000,1.21754149,0.28855478,0.09712117,2.41853371
-2.02601301,3.96557114,0.25049994,0.53523858,0.02171357,0.00000000,1.26889228,0.30789068,0.09324617,2.48695761
-2.02001001,4.09633116,0.26327217,0.55104733,0.02203726,0.00000000,1.31832175,0.32691641,0.08944107,2.55402229
-2.01400700,4.22153054,0.27546071,0.56560052,0.02232844,0.00000000,1.36506942,0.34530096,0.08573006,2.61843336
-2.00800400,4.33859456,0.28680304,0.57864036,0.02258098,0.00000000,1.40838837,0.36270864,0.08213047,2.67883525
-2.00200100,4.44496279,0.29704169,0.58992486,0.02278929,0.00000000,1.44756450,0.37880859,0.07865334,2.73385440
-1.99599800,4.53817130,0.30593242,0.59923524,0.02294844,0.00000000,1.48193615,0.39328469,0.07530415,2.78214565
-1.98999500,4.61593528,0.31325229,0.60638298,0.02305431,0.00000000,1.51091327,0.40584538,0.07208381,2.82243965
-1.98399200,4.67622780,0.31880728,0.61121606,0.02310368,0.00000000,1.53399522,0.41623301,0.06898970,2.85358882
-1.97798899,4.71735091,0.32243896,0.61362424,0.02309433,0.00000000,1.55078604,0.42423224,0.06601669,2.87460968
-1.97198599,4.73799558,0.32403008,0.61354282,0.02302509,0.00000000,1.56100659,0.42967708,0.06315821,2.88471928
-1.96598299,4.73728727,0.32350870,0.61095494,0.02289589,0.00000000,1.56450270,0.43245627,0.06040709,2.88336387
-1.95997999,4.71481507,0.32085066,0.60589203,0.02270768,0.00000000,1.56124898,0.43251666,0.05775637,2.87023847
-1.95397699,4.67064298,0.31608038,0.59843264,0.02246242,0.00000000,1.55134794,0.42986453,0.05519991,2.84529646
-1.94797399,4.60530312,0.30926979,0.58869940,0.02216298,0.00000000,1.53502456,0.42456474,0.05273274,2.80874880
