energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.30915458,1.83606905,0.24982348,0.21261386,0.23400515,0.97100943,0.02432757,0.24795839,0.01369061,0.25732699
-0.30315158,1.78997236,0.24778772,0.20610246,0.23055904,0.94630275,0.02392120,0.23969067,0.01275017,0.25194398
-0.29714857,1.74482678,0.24639223,0.20010770,0.22710549,0.92154991,0.02336525,0.23220705,0.01183382,0.24614985
-0.29114557,1.70152063,0.24564667,0.19464095,0.22374320,0.89743837,0.02267036,0.22555517,0.01095130,0.24010544
-0.28514257,1.66094488,0.24555889,0.18970782,0.22058285,0.87466576,0.02185043,0.21976691,0.01011150,0.23398264
-0.27913957,1.62397227,0.24613463,0.18530761,0.21774440,0.85392416,0.02092213,0.21485797,0.00932226,0.22795982
-0.27313657,1.59144003,0.24737772,0.18143342,0.21535444,0.83588628,0.01990440,0.21082839,0.00859027,0.22221726
-0.26713357,1.56413667,0.24929103,0.17807290,0.21354371,0.82119374,0.01881777,0.20766406,0.00792108,0.21693283
-0.26113057,1.54279312,0.25187788,0.17520951,0.21244476,0.81044773,0.01768385,0.20533898,0.00731904,0.21227785
-0.25512756,1.52807788,0.25514396,0.17282424,0.21218972,0.80420215,0.01652473,0.20381832,0.00678738,0.20841340
-0.24912456,1.52059586,0.25909947,0.17089771,0.21290833,0.80295905,0.01536239,0.20306182,0.00632829,0.20548703
-0.24312156,1.52089015,0.26376144,0.16941248,0.21472603,0.80716602,0.01421828,0.20302758,0.00594302,0.20362993
-0.23711856,1.52944587,0.26915589,0.16835533,0.21776207,0.81721533,0.01311282,0.20367579,0.00563201,0.20295471
-0.23111556,1.54669501,0.27531971,0.16771949,0.22212764,0.83344400,0.01206509,0.20497238,0.00539507,0.20355348
-0.22511256,1.57302138,0.28230201,0.16750657,0.22792400,0.85613460,0.01109255,0.20689219,0.00523155,0.20549655
-0.21910955,1.60876441,0.29016488,0.16772807,0.23524038,0.88551584,0.01021084,0.20942163,0.00514049,0.20883149
-0.21310655,1.65422110,0.29898331,0.16840640,0.24415189,0.92176267,0.00943366,0.21256055,0.00512082,0.21358255
-0.20710355,1.70964528,0.30884421,0.16957525,0.25471716,0.96499529,0.00877269,0.21632342,0.00517152,0.21975049
-0.20110055,1.77524365,0.31984460,0.17127931,0.26697601,1.01527679,0.00823760,0.22073954,0.00529176,0.22731262
-0.19509755,1.85116855,0.33208886,0.17357338,0.28094701,1.07260910,0.00783609,0.22585238,0.00548110,0.23622325
-0.18909455,1.93750727,0.34568524,0.17652076,0.29662520,1.13692745,0.00757393,0.23171822,0.00573953,0.24641438
-0.18309155,2.03426857,0.36074167,0.18019111,0.31397989,1.20809324,0.00745501,0.23840387,0.00606764,0.25779661
-0.17708854,2.14136689,0.37736107,0.18465777,0.33295300,1.28588589,0.00748144,0.24598390,0.00646666,0.27026054
-0.17108554,2.25860525,0.39563633,0.18999477,0.35345771,1.36999407,0.00765361,0.25453726,0.00693851,0.28367829
-0.16508254,2.38565793,0.41564527,0.19627346,0.37537795,1.46000704,0.00797019,0.26414364,0.00748580,0.29790562
-0.15907954,2.52205414,0.43744560,0.20355913,0.39856860,1.55540687,0.00842820,0.27487954,0.00811181,0.31278422
-0.15307654,2.66716403,0.46107031,0.21190756,0.42285668,1.65556236,0.00902300,0.28681435,0.00882042,0.32814459
-0.14707354,2.82018818,0.48652352,0.22136178,0.44804344,1.75972544,0.00974830,0.30000652,0.00961600,0.34380916
-0.14107054,2.98015174,0.51377696,0.23194907,0.47390760,1.86703100,0.01059613,0.31449989,0.01050327,0.35959584
-0.13506753,3.14590406,0.54276729,0.24367830,0.50020937,1.97650053,0.01155684,0.33032037,0.01148710,0.37532183
-0.12906453,3.31612452,0.57339432,0.25653776,0.52669554,2.08705028,0.01261909,0.34747302,0.01257227,0.39080762
-0.12306153,3.48933481,0.60552003,0.27049353,0.55310506,2.19750413,0.01376992,0.36593957,0.01376324,0.40588108
-0.11705853,3.66391765,0.63896863,0.28548840,0.57917526,2.30661102,0.01499473,0.38567642,0.01506381,0.42038140
-0.11105553,3.83814155,0.67352750,0.30144135,0.60464821,2.41306692,0.01627746,0.40661324,0.01647685,0.43416286
-0.10505253,4.01019101,0.70894893,0.31824774,0.62927698,2.51554069,0.01760072,0.42865208,0.01800392,0.44709810
-0.09904952,4.17820104,0.74495276,0.33577993,0.65283159,2.61270291,0.01894594,0.45166700,0.01964494,0.45908090
-0.09304652,4.34029474,0.78122960,0.35388867,0.67510425,2.70325703,0.02029373,0.47550434,0.02139791,0.47002816
-0.08704352,4.49462279,0.81744486,0.37240485,0.69591364,2.78597127,0.02162411,0.49998354,0.02325853,0.47988107
-0.08104052,4.63940301,0.85324317,0.39114185,0.71510808,2.85971038,0.02291696,0.52489853,0.02522004,0.48860534
-0.07503752,4.77295887,0.88825338,0.40989835,0.73256732,2.92346568,0.02415235,0.55001969,0.02727293,0.49619052
-0.06903452,4.89375529,0.92209396,0.42846150,0.74820301,2.97638238,0.02531103,0.57509644,0.02940488,0.50264836
-0.06303152,5.00043073,0.95437873,0.44661045,0.76195770,3.01778279,0.02637488,0.59986038,0.03160068,0.50801040
-0.05702851,5.09182437,0.98472281,0.46412021,0.77380257,3.04718472,0.02732734,0.62402904,0.03384235,0.51232480
-0.05102551,5.16699777,1.01274890,0.48076567,0.78373403,3.06431418,0.02815388,0.64731013,0.03610925,0.51565270
-0.04502251,5.22525047,1.03809358,0.49632586,0.79176940,3.06911183,0.02884236,0.66940640,0.03837845,0.51806428
-0.03901951,5.26612939,1.06041375,0.51058824,0.79794200,3.06173326,0.02938342,0.69002085,0.04062506,0.51963469
-0.03301651,5.28943212,1.07939295,0.52335296,0.80229597,3.04254294,0.02977070,0.70886239,0.04282280,0.52044026
-0.02701351,5.29520436,1.09474758,0.53443709,0.80488117,3.01210222,0.03000110,0.72565177,0.04494461,0.52055499
-0.02101051,5.28373213,1.10623285,0.54367860,0.80574850,2.97115221,0.03007485,0.74012762,0.04696330,0.52004766
-0.01500750,5.25552921,1.11364822,0.55094005,0.80494602,2.92059191,0.02999553,0.75205246,0.04885232,0.51897972
-0.00900450,5.21132071,1.11684237,0.55611190,0.80251593,2.86145298,0.02976997,0.76121859,0.05058653,0.51740391
-0.00300150,5.15202331,1.11571735,0.55911519,0.79849285,2.79487169,0.02940804,0.76745351,0.05214294,0.51536379
0.00300150,5.07872299,1.11023184,0.55990377,0.79290329,2.72205946,0.02892241,0.77062486,0.05350146,0.51289410
0.00900450,4.99265072,1.10040338,0.55846558,0.78576642,2.64427267,0.02832810,0.77064450,0.05464551,0.51002177
0.01500750,4.89515685,1.08630939,0.55482334,0.77709603,2.56278291,0.02764210,0.76747176,0.05556258,0.50676763
0.02101051,4.78768437,1.06808690,0.54903423,0.76690348,2.47884830,0.02688280,0.76111549,0.05624462,0.50314838
0.02701351,4.67174168,1.04593092,0.54118875,0.75520144,2.39368666,0.02606946,0.75163493,0.05668828,0.49917881
0.03301651,4.54887498,1.02009143,0.53140867,0.74200810,2.30845115,0.02522164,0.73913934,0.05689502,0.49487401
0.03901951,4.42064061,0.99086899,0.51984409,0.72735150,2.22420862,0.02435858,0.72378618,0.05687092,0.49025125
0.04502251,4.28857776,0.95860907,0.50666979,0.71127370,2.14192121,0.02349869,0.70577807,0.05662648,0.48533151
0.05102551,4.15418170,0.92369523,0.49208083,0.69383434,2.06243125,0.02265896,0.68535843,0.05617613,0.48014044
0.05702851,4.01887815,0.88654132,0.47628764,0.67511352,1.98644968,0.02185453,0.66280611,0.05553763,0.47470870
0.06303152,3.88399921,0.84758293,0.45951078,0.65521357,1.91454803,0.02109825,0.63842892,0.05473138,0.46907165
0.06903452,3.75076151,0.80726835,0.44197548,0.63425968,1.84715405,0.02040041,0.61255663,0.05377964,0.46326843
0.07503752,3.62024720,0.76604928,0.42390623,0.61239933,1.78455094,0.01976849,0.58553334,0.05270570,0.45734066
0.08104052,3.49338871,0.72437175,0.40552161,0.58980052,1.72688016,0.01920705,0.55770977,0.05153310,0.45133064
0.08704352,3.37095767,0.68266729,0.38702959,0.56664886,1.67414778,0.01871773,0.52943557,0.05028483,0.44527964
0.09304652,3.25355905,0.64134484,0.36862337,0.54314387,1.62623428,0.01829936,0.50105202,0.04898268,0.43922604
0.09904952,3.14163061,0.60078363,0.35047810,0.51949446,1.58290751,0.01794815,0.47288533,0.04764668,0.43320395
0.10505253,3.03544827,0.56132712,0.33274840,0.49591413,1.54383871,0.01765802,0.44524079,0.04629469,0.42724209
0.11105553,2.93513733,0.52327828,0.31556685,0.47261599,1.50862102,0.01742094,0.41839791,0.04494216,0.42136346
0.11705853,2.84068914,0.48689624,0.29904348,0.44980790,1.47679018,0.01722743,0.39260664,0.04360203,0.41558552
0.12306153,2.75198286,0.45239443,0.28326613,0.42768810,1.44784664,0.01706700,0.36808486,0.04228481,0.40992121
0.12906453,2.66881113,0.41994008,0.26830170,0.40644126,1.42127849,0.01692870,0.34501693,0.04099879,0.40438052
0.13506753,2.59090865,0.38965509,0.25419814,0.38623545,1.39658428,0.01680166,0.32355346,0.03975041,0.39897270
0.14107054,2.51798200,0.36161803,0.24098691,0.36721974,1.37329490,0.01667552,0.30381203,0.03854462,0.39370876
0.14707354,2.44973924,0.33586722,0.22868592,0.34952276,1.35099364,0.01654097,0.28587877,0.03738541,0.38860415
0.15307654,2.38591755,0.31240457,0.21730249,0.33325190,1.32933337,0.01639010,0.26981066,0.03627627,0.38368141
0.15907954,2.32630726,0.29119991,0.20683642,0.31849326,1.30805028,0.01621672,0.25563820,0.03522063,0.37897237
0.16508254,2.27077081,0.27219580,0.19728266,0.30531214,1.28697329,0.01601663,0.24336842,0.03422231,0.37451984
0.17108554,2.21925548,0.25531224,0.18863372,0.29375380,1.26602875,0.01578769,0.23298789,0.03328573,0.37037846
0.17708854,2.17179894,0.24045140,0.18088140,0.28384458,1.24524004,0.01552989,0.22446561,0.03241617,0.36661455
0.18309155,2.12852723,0.22750194,0.17401797,0.27559296,1.22472222,0.01524524,0.21775562,0.03161980,0.36330497
0.18909455,2.08964520,0.21634303,0.16803660,0.26899058,1.20467172,0.01493764,0.21279920,0.03090357,0.36053481
0.19509755,2.05541990,0.20684762,0.16293116,0.26401312,1.18535183,0.01461255,0.20952656,0.03027501,0.35839406
0.20110055,2.02615774,0.19888534,0.15869533,0.26062095,1.16707447,0.01427672,0.20785810,0.02974189,0.35697335
0.20710355,2.00217696,0.19232463,0.15532120,0.25875950,1.15017942,0.01393775,0.20770510,0.02931175,0.35635900
0.21310655,1.98377680,0.18703440,0.15279747,0.25835954,1.13501185,0.01360370,0.20897000,0.02899145,0.35662758
0.21910955,1.97120554,0.18288513,0.15110740,0.25933723,1.12189959,0.01328263,0.21154638,0.02878655,0.35784035
0.22511256,1.96462909,0.17974960,0.15022669,0.26159430,1.11113108,0.01298217,0.21531869,0.02870079,0.36003783
0.23111556,1.96410236,0.17750336,0.15012146,0.26501822,1.10293539,0.01270913,0.22016189,0.02873556,0.36323494
0.23711856,1.96954502,0.17602491,0.15074662,0.26948278,1.09746530,0.01246914,0.22594120,0.02888946,0.36741693
0.24312156,1.98072357,0.17519601,0.15204460,0.27484891,1.09478420,0.01226633,0.23251207,0.02915792,0.37253644
0.24912456,1.99724063,0.17490185,0.15394474,0.28096617,1.09485775,0.01210314,0.23972053,0.02953298,0.37851194
0.25512756,2.01853269,0.17503160,0.15636336,0.28767470,1.09755043,0.01198019,0.24740399,0.03000318,0.38522767
0.26113057,2.04387645,0.17547900,0.15920463,0.29480783,1.10262741,0.01189620,0.25539264,0.03055366,0.39253519
0.26713357,2.07240392,0.17614334,0.16236211,0.30219538,1.10976140,0.01184807,0.26351153,0.03116636,0.40025652
0.27313657,2.10312560,0.17693072,0.16572116,0.30966743,1.11854421,0.01183099,0.27158325,0.03182041,0.40818890
0.27913957,2.13496074,0.17775558,0.16916184,0.31705853,1.12850239,0.01183864,0.27943123,0.03249265,0.41611075
0.28514257,2.16677345,0.17854244,0.17256249,0.32421229,1.13911600,0.01186346,0.28688363,0.03315828,0.42378884
0.29114557,2.19741271,0.17922783,0.17580355,0.33098592,1.14983971,0.01189698,0.29377763,0.03379158,0.43098627
0.29714857,2.22575459,0.17976230,0.17877166,0.33725471,1.16012495,0.01193018,0.29996402,0.03436675,0.43747077
0.30315158,2.25074445,0.18011232,0.18136366,0.34291611,1.16944207,0.01195382,0.30531184,0.03485871,0.44302311
0.30915458,2.27143700,0.18026205,0.18349048,0.34789307,1.17730144,0.01195887,0.30971292,0.03524396,0.44744516
0.31515758,2.28703249,0.18021478,0.18508048,0.35213666,1.18327238,0.01193686,0.31308608,0.03550132,0.45056711
0.32116058,2.29690697,0.17999395,0.18608234,0.35562751,1.18699905,0.01188017,0.31538073,0.03561270,0.45225370
0.32716358,2.30063530,0.17964363,0.18646709,0.35837607,1.18821267,0.01178233,0.31657967,0.03556364,0.45240892
0.33316658,2.29800581,0.17922829,0.18622939,0.36042159,1.18673946,0.01163827,0.31670094,0.03534379,0.45097918
0.33916958,2.28902590,0.17883200,0.18538778,0.36182980,1.18250410,0.01144445,0.31579852,0.03494725,0.44795468
0.34517259,2.27391847,0.17855670,0.18398408,0.36268931,1.17552871,0.01119896,0.31396177,0.03437270,0.44336892
0.35117559,2.25310931,0.17851985,0.18208176,0.36310691,1.16592755,0.01090155,0.31131361,0.03362339,0.43729651
0.35717859,2.22720633,0.17885131,0.17976355,0.36320195,1.15389782,0.01055360,0.30800738,0.03270693,0.42984930
0.36318159,2.19697170,0.17968950,0.17712820,0.36310010,1.13970735,0.01015799,0.30422251,0.03163501,0.42117114
0.36918459,2.16328827,0.18117710,0.17428670,0.36292677,1.12367967,0.00971896,0.30015909,0.03042293,0.41143151
0.37518759,2.12712210,0.18345619,0.17135800,0.36280049,1.10617763,0.00924189,0.29603151,0.02908899,0.40081835
0.38119060,2.08948279,0.18666327,0.16846453,0.36282669,1.08758616,0.00873308,0.29206147,0.02765388,0.38953058
0.38719360,2.05138361,0.19092398,0.16572759,0.36309214,1.06829532,0.00819950,0.28847052,0.02614000,0.37777047
0.39319660,2.01380313,0.19634808,0.16326294,0.36366035,1.04868422,0.00764851,0.28547254,0.02457068,0.36573653
0.39919960,1.97765011,0.20302459,0.16117663,0.36456823,1.02910670,0.00708759,0.28326640,0.02296955,0.35361693
0.40520260,1.94373289,0.21101742,0.15956136,0.36582409,1.00987925,0.00652414,0.28202896,0.02135983,0.34158395
0.41120560,1.91273457,0.22036162,0.15849337,0.36740721,0.99127160,0.00596521,0.28190899,0.01976376,0.32978962
0.41720860,1.88519464,0.23106044,0.15803006,0.36926882,0.97350025,0.00541735,0.28302194,0.01820208,0.31836261
0.42321161,1.86149746,0.24308320,0.15820839,0.37133466,0.95672498,0.00488642,0.28544589,0.01669360,0.30740654
0.42921461,1.84186768,0.25636428,0.15904400,0.37350867,0.94104821,0.00437750,0.28921886,0.01525492,0.29699956
0.43521761,1.82637234,0.27080308,0.16053119,0.37567787,0.92651712,0.00389483,0.29433747,0.01390022,0.28719524
0.44122061,1.81492897,0.28626508,0.16264358,0.37771794,0.91312797,0.00344174,0.30075699,0.01264114,0.27802445
0.44722361,1.80731905,0.30258395,0.16533548,0.37949937,0.90083239,0.00302065,0.30839287,0.01148681,0.26949825
0.45322661,1.80320568,0.31956464,0.16854383,0.38089364,0.88954511,0.00263318,0.31712338,0.01044391,0.26161123
0.45922961,1.80215453,0.33698743,0.17219062,0.38177932,0.87915253,0.00228010,0.32679362,0.00951683,0.25434539
0.46523262,1.80365681,0.35461269,0.17618566,0.38204760,0.86952183,0.00196151,0.33722027,0.00870788,0.24767404
0.47123562,1.80715327,0.37218632,0.18042964,0.38160716,0.86051002,0.00167689,0.34819728,0.00801752,0.24156563
0.47723862,1.81205806,0.38944564,0.18481724,0.38038795,0.85197268,0.00142522,0.35950192,0.00744463,0.23598716
0.48324162,1.81778167,0.40612557,0.18924027,0.37834394,0.84377194,0.00120511,0.37090126,0.00698674,0.23090719
0.48924462,1.82375204,0.42196489,0.19359072,0.37545465,0.83578354,0.00101490,0.38215858,0.00664031,0.22629812
0.49524762,1.82943323,0.43671238,0.19776358,0.37172547,0.82790278,0.00085279,0.39303964,0.00640094,0.22213778
0.50125063,1.83434127,0.45013280,0.20165939,0.36718679,0.82004922,0.00071692,0.40331861,0.00626354,0.21841024
0.50725363,1.83805687,0.46201227,0.20518649,0.36189215,0.81217013,0.00060551,0.41278332,0.00622254,0.21510594
0.51325663,1.84023477,0.47216316,0.20826282,0.35591549,0.80424272,0.00051688,0.42123999,0.00627195,0.21222106
0.51925963,1.84060997,0.48042827,0.21081737,0.34934771,0.79627515,0.00044962,0.42851698,0.00640547,0.20975638
0.52526263,1.83900084,0.48668417,0.21279122,0.34229282,0.78830655,0.00040255,0.43446786,0.00661657,0.20771568
0.53126563,1.83530938,0.49084363,0.21413817,0.33486377,0.78040595,0.00037485,0.43897342,0.00689845,0.20610386
0.53726863,1.82951911,0.49285722,0.21482497,0.32717843,0.77267060,0.00036605,0.44194302,0.00724410,0.20492484
0.54327164,1.82169089,0.49271388,0.21483126,0.31935558,0.76522348,0.00037608,0.44331496,0.00764627,0.20417963
0.54927464,1.81195713,0.49044063,0.21414916,0.31151145,0.75821041,0.00040528,0.44305620,0.00809747,0.20386442
0.55527764,1.80051487,0.48610140,0.21278266,0.30375663,0.75179680,0.00045441,0.44116146,0.00858998,0.20396909
0.56128064,1.78761810,0.47979502,0.21074679,0.29619364,0.74616414,0.00052461,0.43765171,0.00911589,0.20447611
0.56728364,1.77356972,0.47165252,0.20806664,0.28891514,0.74150641,0.00061742,0.43257236,0.00966710,0.20535991
0.57328664,1.75871348,0.46183382,0.20477633,0.28200280,0.73802646,0.00073473,0.42599109,0.01023542,0.20658683
0.57928964,1.74342603,0.45052381,0.20091787,0.27552675,0.73593243,0.00087871,0.41799553,0.01081265,0.20811564
0.58529265,1.72810937,0.43792817,0.19654010,0.26954561,0.73543412,0.00105181,0.40869084,0.01139071,0.20989851
0.59129565,1.71318365,0.42426878,0.19169755,0.26410698,0.73673954,0.00125663,0.39819734,0.01196177,0.21188254
0.59729865,1.69908032,0.40977903,0.18644943,0.25924824,0.74005135,0.00149589,0.38664812,0.01251843,0.21401155
0.60330165,1.68623558,0.39469911,0.18085864,0.25499756,0.74556332,0.00177229,0.37418684,0.01305387,0.21622822
0.60930465,1.67508396,0.37927126,0.17499084,0.25137502,0.75345668,0.00208846,0.36096558,0.01356202,0.21847630
0.61530765,1.66605188,0.36373529,0.16891357,0.24839369,0.76389634,0.00244679,0.34714285,0.01403772,0.22070273
0.62131066,1.65955096,0.34832421,0.16269544,0.24606054,0.77702695,0.00284939,0.33288162,0.01447685,0.22285971
0.62731366,1.65597109,0.33326027,0.15640527,0.24437722,0.79296878,0.00329791,0.31834753,0.01487648,0.22490643
0.63331666,1.65567305,0.31875127,0.15011137,0.24334050,0.81181343,0.00379346,0.30370698,0.01523490,0.22681033
0.63931966,1.65898069,0.30498739,0.14388070,0.24294250,0.83361961,0.00433649,0.28912531,0.01555167,0.22854803
0.64532266,1.66617293,0.29213832,0.13777806,0.24317057,0.85840891,0.00492672,0.27476489,0.01582763,0.23010564
0.65132566,1.67747555,0.28035099,0.13186527,0.24400702,0.88616191,0.00556303,0.26078309,0.01606483,0.23147861
0.65732866,1.69305327,0.26974768,0.12620030,0.24542866,0.91681481,0.00624343,0.24733019,0.01626647,0.23267108
0.66333167,1.71300236,0.26042473,0.12083644,0.24740626,0.95025685,0.00696501,0.23454724,0.01643670,0.23369483
0.66933467,1.73734438,0.25245161,0.11582138,0.24990400,0.98632879,0.00772391,0.22256375,0.01658055,0.23456792
0.67533767,1.76602146,0.24587062,0.11119642,0.25287911,1.02482274,0.00851541,0.21149547,0.01670366,0.23531314
0.68134067,1.79889353,0.24069698,0.10699568,0.25628168,1.06548358,0.00933389,0.20144216,0.01681215,0.23595641
0.68734367,1.83573821,0.23691950,0.10324542,0.26005479,1.10801217,0.01017299,0.19248554,0.01691236,0.23652524
0.69334667,1.87625343,0.23450158,0.09996353,0.26413504,1.15207046,0.01102567,0.18468739,0.01701068,0.23704741
0.69934967,1.92006317,0.23338283,0.09715910,0.26845348,1.19728851,0.01188435,0.17808806,0.01711335,0.23754998
0.70535268,1.96672654,0.23348101,0.09483230,0.27293698,1.24327344,0.01274109,0.17270535,0.01722630,0.23805864
0.71135568,2.01574985,0.23469442,0.09297447,0.27751012,1.28961995,0.01358774,0.16853393,0.01735499,0.23859760
0.71735868,2.06660167,0.23690467,0.09156836,0.28209729,1.33592230,0.01441608,0.16554531,0.01750429,0.23918982
0.72336168,2.11873038,0.23997974,0.09058878,0.28662532,1.38178726,0.01521810,0.16368852,0.01767844,0.23985780
0.72936468,2.17158347,0.24377737,0.09000342,0.29102615,1.42684750,0.01598606,0.16289139,0.01788093,0.24062462
0.73536768,2.22462809,0.24814860,0.08977388,0.29523971,1.47077494,0.01671276,0.16306257,0.01811457,0.24151537
0.74137069,2.27737167,0.25294149,0.08985701,0.29921674,1.51329343,0.01739164,0.16409406,0.01838143,0.24255869
0.74737369,2.32938194,0.25800485,0.09020627,0.30292144,1.55419008,0.01801692,0.16586449,0.01868294,0.24378830
0.75337669,2.38030520,0.26319193,0.09077332,0.30633382,1.59332470,0.01858371,0.16824263,0.01901992,0.24524450
0.75937969,2.42988183,0.26836396,0.09150955,0.30945164,1.63063677,0.01908811,0.17109145,0.01939270,0.24697532
0.76538269,2.47795833,0.27339343,0.09236771,0.31229176,1.66614943,0.01952724,0.17427222,0.01980120,0.24903734
0.77138569,2.52449489,0.27816700,0.09330331,0.31489094,1.69997004,0.01989928,0.17764866,0.02024509,0.25149595
0.77738869,2.56956798,0.28258792,0.09427596,0.31730583,1.73228724,0.02020344,0.18109099,0.02072384,0.25442502
0.78339170,2.61336754,0.28657794,0.09525050,0.31961225,1.76336417,0.02043994,0.18447961,0.02123692,0.25790599
0.78939470,2.65618856,0.29007858,0.09619778,0.32190373,1.79352805,0.02060994,0.18770831,0.02178384,0.26202620
0.79539770,2.69841712,0.29305167,0.09709525,0.32428926,1.82315631,0.02071544,0.19068693,0.02236430,0.26687661
0.80140070,2.74051128,0.29547923,0.09792717,0.32689032,1.85265966,0.02075919,0.19334327,0.02297821,0.27254897
0.80740370,2.78297743,0.29736261,0.09868450,0.32983735,1.88246269,0.02074455,0.19562423,0.02362580,0.27913249
0.81340670,2.82634300,0.29872093,0.09936450,0.33326558,1.91298271,0.02067536,0.19749616,0.02430759,0.28671011
0.81940970,2.87112662,0.29958894,0.09997003,0.33731055,1.94460762,0.02055576,0.19894442,0.02502443,0.29535465
0.82541271,2.91780700,0.30001428,0.10050865,0.34210324,1.97767393,0.02039009,0.19997215,0.02577741,0.30512487
0.83141571,2.96679206,0.30005435,0.10099144,0.34776516,2.01244572,0.02018272,0.20059841,0.02656780,0.31606172
0.83741871,3.01838964,0.29977292,0.10143184,0.35440344,2.04909570,0.01993791,0.20085575,0.02739694,0.32818486
0.84342171,3.07278142,0.29923654,0.10184427,0.36210602,2.08768926,0.01965967,0.20078736,0.02826613,0.34148976
0.84942471,3.13000129,0.29851102,0.10224292,0.37093727,2.12817242,0.01935171,0.20044400,0.02917643,0.35594540
0.85542771,3.18991938,0.29765808,0.10264052,0.38093408,2.17036446,0.01901727,0.19988072,0.03012852,0.37149269
0.86143072,3.25223287,0.29673237,0.10304725,0.39210247,2.21395561,0.01865916,0.19915375,0.03112255,0.38804389
0.86743372,3.31646403,0.29577885,0.10346995,0.40441507,2.25851029,0.01827965,0.19831752,0.03215792,0.40548278
0.87343672,3.38196591,0.29483089,0.10391139,0.41780931,2.30347588,0.01788050,0.19742201,0.03323317,0.42366586
0.87943972,3.44793568,0.29390887,0.10436994,0.43218663,2.34819676,0.01746302,0.19651056,0.03434585,0.44242448
0.88544272,3.51343503,0.29301957,0.10483938,0.44741261,2.39193328,0.01702806,0.19561817,0.03549243,0.46156767
0.89144572,3.57741712,0.29215623,0.10530905,0.46331813,2.43388481,0.01657618,0.19477035,0.03666824,0.48088592
0.89744872,3.63875864,0.29129926,0.10576420,0.47970158,2.47321604,0.01610768,0.19398258,0.03786748,0.50015550
0.90345173,3.69629604,0.29041759,0.10618653,0.49633203,2.50908533,0.01562276,0.19326028,0.03908324,0.51914325
0.90945473,3.74886405,0.28947054,0.10655491,0.51295347,2.54067406,0.01512164,0.19259933,0.04030764,0.53761184
0.91545773,3.79533510,0.28841008,0.10684626,0.52928986,2.56721563,0.01460468,0.19198710,0.04153192,0.55532518
0.92146073,3.83465789,0.28718341,0.10703642,0.54505106,2.58802282,0.01407250,0.19140375,0.04274664,0.57205387
0.92746373,3.86589353,0.28573568,0.10710116,0.55993943,2.60251257,0.01352612,0.19082395,0.04394191,0.58758056
0.93346673,3.88824788,0.28401276,0.10701709,0.57365691,2.61022693,0.01296699,0.19021869,0.04510764,0.60170510
0.93946973,3.90109866,0.28196392,0.10676256,0.58591255,2.61084951,0.01239711,0.18955722,0.04623377,0.61424923
0.94547274,3.90401657,0.27954422,0.10631847,0.59643010,2.60421674,0.01181899,0.18880901,0.04731060,0.62506081
0.95147574,3.89677944,0.27671676,0.10566897,0.60495550,2.59032353,0.01123571,0.18794556,0.04832900,0.63401744
0.95747874,3.87937912,0.27345436,0.10480198,0.61126409,2.56932333,0.01065086,0.18694200,0.04928074,0.64102923
0.96348174,3.85202095,0.26974091,0.10370963,0.61516721,2.54152247,0.01006845,0.18577853,0.05015866,0.64604089
0.96948474,3.81511582,0.26557223,0.10238853,0.61651791,2.50736932,0.00949283,0.18444138,0.05095690,0.64903276
0.97548774,3.76926547,0.26095641,0.10083980,0.61521568,2.46743865,0.00892857,0.18292356,0.05167102,0.65002098
0.98149075,3.71524137,0.25591368,0.09906907,0.61120980,2.42241192,0.00838032,0.18122511,0.05229813,0.64905662
0.98749375,3.65395841,0.25047576,0.09708626,0.60450137,2.37305439,0.00785265,0.17935301,0.05283689,0.64622373
0.99349675,3.58644400,0.24468489,0.09490522,0.59514371,2.32018985,0.00734989,0.17732068,0.05328750,0.64163649
0.99949975,3.51380428,0.23859234,0.09254332,0.58324121,2.26467416,0.00687600,0.17514714,0.05365155,0.63543533
1.00550275,3.43718820,0.23225670,0.09002087,0.56894662,2.20736835,0.00643444,0.17285584,0.05393190,0.62778230
1.01150575,3.35775134,0.22574189,0.08736050,0.55245684,2.14911259,0.00602802,0.17047328,0.05413239,0.61885565
1.01750875,3.27662049,0.21911499,0.08458651,0.53400747,2.09070185,0.00565881,0.16802745,0.05425760,0.60884400
1.02351176,3.19486060,0.21244402,0.08172414,0.51386622,2.03286414,0.00532810,0.16554616,0.05431249,0.59794011
1.02951476,3.11344531,0.20579571,0.07879887,0.49232556,1.97624225,0.00503633,0.16305539,0.05430205,0.58633472
1.03551776,3.03323234,0.19923339,0.07583576,0.46969494,1.92137966,0.00478312,0.16057778,0.05423095,0.57421058
1.04152076,2.95494466,0.19281505,0.07285882,0.44629276,1.86871104,0.00456725,0.15813125,0.05410322,0.56173693
1.04752376,2.87915844,0.18659167,0.06989046,0.42243869,1.81855785,0.00438677,0.15572794,0.05392188,0.54906485
1.05352676,2.80629810,0.18060596,0.06695102,0.39844636,1.77112908,0.00423903,0.15337342,0.05368879,0.53632357
1.05952976,2.73663881,0.17489139,0.06405846,0.37461694,1.72652707,0.00412083,0.15106634,0.05340443,0.52361792
1.06553277,2.67031632,0.16947178,0.06122810,0.35123368,1.68475817,0.00402853,0.14879850,0.05306784,0.51102722
1.07153577,2.60734347,0.16436127,0.05847255,0.32855763,1.64574761,0.00395818,0.14655523,0.05267665,0.49860541
