energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.14257129,1.59868095,0.00513101,0.00000000,0.02115007,0.24397393,0.01586934,0.84242664,0.90894715,0.04701114
-3.13656828,1.58348632,0.00531044,0.00000000,0.02209057,0.23086627,0.01539316,0.84630038,0.87669353,0.04697127
-3.13056528,1.57284585,0.00551953,0.00000000,0.02313524,0.21749633,0.01503191,0.85329194,0.84453009,0.04707852
-3.12456228,1.56727969,0.00575565,0.00000000,0.02426418,0.20409828,0.01479765,0.86354770,0.81312293,0.04733120
-3.11855928,1.56720146,0.00601594,0.00000000,0.02545871,0.19089145,0.01470016,0.87715568,0.78307969,0.04772560
-3.11255628,1.57289765,0.00629733,0.00000000,0.02670160,0.17807515,0.01474657,0.89413603,0.75493307,0.04825568
-3.10655328,1.58451161,0.00659653,0.00000000,0.02797708,0.16582454,0.01494118,0.91443380,0.72912780,0.04891287
-3.10055028,1.60203261,0.00691005,0.00000000,0.02927088,0.15428747,0.01528527,0.93791434,0.70601130,0.04968599
-3.09454727,1.62529021,0.00723419,0.00000000,0.03057016,0.14358255,0.01577690,0.96436123,0.68582825,0.05056127
-3.08854427,1.65395402,0.00756505,0.00000000,0.03186341,0.13379815,0.01641091,0.99347703,0.66871892,0.05152242
-3.08254127,1.68753845,0.00789863,0.00000000,0.03314030,0.12499254,0.01717891,1.02488657,0.65472107,0.05255091
-3.07653827,1.72541230,0.00823077,0.00000000,0.03439149,0.11719491,0.01806931,1.05814266,0.64377509,0.05362619
-3.07053527,1.76681251,0.00855728,0.00000000,0.03560839,0.11040719,0.01906750,1.09273401,0.63573189,0.05472611
-3.06453227,1.81086163,0.00887396,0.00000000,0.03678295,0.10460654,0.02015607,1.12809506,0.63036303,0.05582730
-3.05852926,1.85658821,0.00917665,0.00000000,0.03790744,0.09974841,0.02131508,1.16361730,0.62737257,0.05690564
-3.05252626,1.90294958,0.00946130,0.00000000,0.03897420,0.09576987,0.02252248,1.19866187,0.62641005,0.05793671
-3.04652326,1.94885633,0.00972401,0.00000000,0.03997547,0.09259327,0.02375452,1.23257314,0.62708410,0.05889627
-3.04052026,1.99319783,0.00996111,0.00000000,0.04090326,0.09012989,0.02498628,1.26469272,0.62897624,0.05976073
-3.03451726,2.03486829,0.01016921,0.00000000,0.04174923,0.08828364,0.02619228,1.29437387,0.63165437,0.06050759
-3.02851426,2.07279268,0.01034523,0.00000000,0.04250470,0.08695462,0.02734708,1.32099580,0.63468565,0.06111588
-3.02251126,2.10595216,0.01048648,0.00000000,0.04316067,0.08604239,0.02842598,1.34397776,0.63764859,0.06156654
-3.01650825,2.13340831,0.01059070,0.00000000,0.04370795,0.08544905,0.02940567,1.36279242,0.64014392,0.06184277
-3.01050525,2.15432586,0.01065605,0.00000000,0.04413737,0.08508198,0.03026492,1.37697851,0.64180431,0.06193040
-3.00450225,2.16799333,0.01068124,0.00000000,0.04444004,0.08485613,0.03098520,1.38615219,0.64230273,0.06181812
-2.99849925,2.17384115,0.01066546,0.00000000,0.04460764,0.08469601,0.03155130,1.39001706,0.64135934,0.06149773
-2.99249625,2.17145666,0.01060848,0.00000000,0.04463282,0.08453722,0.03195175,1.38837246,0.63874699,0.06096439
-2.98649325,2.16059576,0.01051062,0.00000000,0.04450955,0.08432757,0.03217929,1.38111969,0.63429523,0.06021669
-2.98049025,2.14119051,0.01037277,0.00000000,0.04423353,0.08402779,0.03223105,1.36826599,0.62789274,0.05925679
-2.97448724,2.11335251,0.01019642,0.00000000,0.04380248,0.08361180,0.03210872,1.34992600,0.61948838,0.05809043
-2.96848424,2.07737161,0.00998360,0.00000000,0.04321652,0.08306662,0.03181847,1.32632053,0.60909064,0.05672689
-2.96248124,2.03370991,0.00973689,0.00000000,0.04247836,0.08239187,0.03137078,1.29777239,0.59676572,0.05517890
-2.95647824,1.98299088,0.00945938,0.00000000,0.04159344,0.08159888,0.03078009,1.26469951,0.58263413,0.05346240
-2.95047524,1.92598385,0.00915460,0.00000000,0.04057000,0.08070958,0.03006429,1.22760509,0.56686595,0.05159635
-2.94447224,1.86358409,0.00882648,0.00000000,0.03941897,0.07975498,0.02924418,1.18706527,0.54967486,0.04960229
-2.93846923,1.79678906,0.00847929,0.00000000,0.03815381,0.07877349,0.02834267,1.14371436,0.53131115,0.04750399
-2.93246623,1.72667159,0.00811749,0.00000000,0.03679019,0.07780911,0.02738412,1.09822833,0.51205376,0.04532692
-2.92646323,1.65435065,0.00774570,0.00000000,0.03534558,0.07690940,0.02639343,1.05130678,0.49220171,0.04309774
-2.92046023,1.58096104,0.00736858,0.00000000,0.03383876,0.07612350,0.02539531,1.00365433,0.47206520,0.04084368
-2.91445723,1.50762279,0.00699070,0.00000000,0.03228932,0.07550017,0.02441348,0.95596185,0.45195656,0.03859196
-2.90845423,1.43541162,0.00661645,0.00000000,0.03071699,0.07508589,0.02346995,0.90888848,0.43218150,0.03636919
-2.90245123,1.36533150,0.00624995,0.00000000,0.02914110,0.07492321,0.02258439,0.86304485,0.41303087,0.03420077
-2.89644822,1.29829032,0.00589495,0.00000000,0.02758001,0.07504924,0.02177363,0.81897850,0.39477327,0.03211037
-2.89044522,1.23507961,0.00555475,0.00000000,0.02605055,0.07549446,0.02105128,0.77716174,0.37764880,0.03011942
-2.88444222,1.17635897,0.00523215,0.00000000,0.02456763,0.07628184,0.02042746,0.73798263,0.36186401,0.02824677
-2.87843922,1.12264565,0.00492937,0.00000000,0.02314382,0.07742629,0.01990869,0.70173920,0.34758832,0.02650832
-2.87243622,1.07430951,0.00464811,0.00000000,0.02178914,0.07893438,0.01949794,0.66863719,0.33495201,0.02491685
-2.86643322,1.03157334,0.00438944,0.00000000,0.02051095,0.08080445,0.01919477,0.63879115,0.32404552,0.02348190
-2.86043022,0.99451808,0.00415392,0.00000000,0.01931389,0.08302690,0.01899558,0.61222874,0.31492031,0.02220977
-2.85442721,0.96309254,0.00394155,0.00000000,0.01820002,0.08558482,0.01889397,0.58889794,0.30759075,0.02110358
-2.84842421,0.93712678,0.00375191,0.00000000,0.01716899,0.08845469,0.01888118,0.56867651,0.30203722,0.02016349
-2.84242121,0.91634826,0.00358415,0.00000000,0.01621835,0.09160730,0.01894651,0.55138330,0.29820976,0.01938685
-2.83641821,0.90039993,0.00343709,0.00000000,0.01534388,0.09500861,0.01907788,0.53679065,0.29603234,0.01876858
-2.83041521,0.88885911,0.00330935,0.00000000,0.01454002,0.09862068,0.01926223,0.52463727,0.29540718,0.01830140
-2.82441221,0.88125635,0.00319933,0.00000000,0.01380021,0.10240257,0.01948607,0.51464104,0.29621911,0.01797620
-2.81840920,0.87709344,0.00310537,0.00000000,0.01311737,0.10631107,0.01973587,0.50651095,0.29833952,0.01778237
-2.81240620,0.87585976,0.00302579,0.00000000,0.01248422,0.11030137,0.01999842,0.49995794,0.30162994,0.01770810
-2.80640320,0.87704673,0.00295895,0.00000000,0.01189365,0.11432758,0.02026123,0.49470419,0.30594496,0.01774069
-2.80040020,0.88015974,0.00290328,0.00000000,0.01133902,0.11834315,0.02051270,0.49049051,0.31113454,0.01786682
-2.79439720,0.88472770,0.00285736,0.00000000,0.01081434,0.12230119,0.02074241,0.48708195,0.31704574,0.01807275
-2.78839420,0.89031010,0.00281991,0.00000000,0.01031445,0.12615472,0.02094117,0.48427142,0.32352396,0.01834458
-2.78239120,0.89650201,0.00278982,0.00000000,0.00983508,0.12985690,0.02110121,0.48188170,0.33041368,0.01866841
-2.77638819,0.90293713,0.00276614,0.00000000,0.00937291,0.13336131,0.02121615,0.47976584,0.33755916,0.01903047
-2.77038519,0.90928950,0.00274812,0.00000000,0.00892550,0.13662231,0.02128105,0.47780642,0.34480499,0.01941732
-2.76438219,0.91527420,0.00273512,0.00000000,0.00849122,0.13959549,0.02129237,0.47591386,0.35199682,0.01981596
-2.75837919,0.92064762,0.00272668,0.00000000,0.00806915,0.14223829,0.02124799,0.47402427,0.35898243,0.02021399
-2.75237619,0.92520744,0.00272247,0.00000000,0.00765895,0.14451079,0.02114712,0.47209695,0.36561319,0.02059973
-2.74637319,0.92879281,0.00272226,0.00000000,0.00726068,0.14637663,0.02099030,0.47011198,0.37174608,0.02096243
-2.74037019,0.93128484,0.00272595,0.00000000,0.00687474,0.14780418,0.02077934,0.46806802,0.37724615,0.02129234
-2.73436718,0.93260733,0.00273354,0.00000000,0.00650165,0.14876768,0.02051730,0.46598033,0.38198948,0.02158098
-2.72836418,0.93272788,0.00274512,0.00000000,0.00614201,0.14924856,0.02020847,0.46387933,0.38586647,0.02182118
-2.72236118,0.93165893,0.00276087,0.00000000,0.00579643,0.14923669,0.01985834,0.46180939,0.38878527,0.02200735
-2.71635818,0.92945870,0.00278109,0.00000000,0.00546539,0.14873162,0.01947356,0.45982787,0.39067522,0.02213550
-2.71035518,0.92623164,0.00280616,0.00000000,0.00514932,0.14774355,0.01906193,0.45800434,0.39149002,0.02220341
-2.70435218,0.92212793,0.00283657,0.00000000,0.00484850,0.14629418,0.01863232,0.45641977,0.39121035,0.02221066
-2.69834917,0.91734199,0.00287289,0.00000000,0.00456317,0.14441721,0.01819465,0.45516540,0.38984581,0.02215863
-2.69234617,0.91210951,0.00291581,0.00000000,0.00429346,0.14215843,0.01775978,0.45434146,0.38743598,0.02205049
-2.68634317,0.90670298,0.00296611,0.00000000,0.00403950,0.13957547,0.01733940,0.45405528,0.38405032,0.02189106
-2.68034017,0.90142564,0.00302464,0.00000000,0.00380147,0.13673710,0.01694589,0.45441898,0.37978703,0.02168670
-2.67433717,0.89660381,0.00309231,0.00000000,0.00357960,0.13372201,0.01659216,0.45554665,0.37477073,0.02144505
-2.66833417,0.89257801,0.00317008,0.00000000,0.00337421,0.13061724,0.01629144,0.45755100,0.36914903,0.02117480
-2.66233117,0.88969280,0.00325891,0.00000000,0.00318579,0.12751621,0.01605704,0.46053968,0.36308807,0.02088539
-2.65632816,0.88828608,0.00335974,0.00000000,0.00301493,0.12451635,0.01590208,0.46461148,0.35676736,0.02058668
-2.65032516,0.88867790,0.00347345,0.00000000,0.00286239,0.12171652,0.01583920,0.46985229,0.35037390,0.02028863
-2.64432216,0.89115949,0.00360083,0.00000000,0.00272902,0.11921417,0.01588026,0.47633140,0.34409600,0.02000092
-2.63831916,0.89598290,0.00374253,0.00000000,0.00261575,0.11710248,0.01603601,0.48409805,0.33811708,0.01973265
-2.63231616,0.90335148,0.00389902,0.00000000,0.00252355,0.11546743,0.01631572,0.49317846,0.33260954,0.01949208
-2.62631316,0.91341188,0.00407055,0.00000000,0.00245335,0.11438495,0.01672687,0.50357356,0.32772914,0.01928629
-2.62031016,0.92624756,0.00425712,0.00000000,0.00240594,0.11391832,0.01727483,0.51525747,0.32361000,0.01912103
-2.61430715,0.94187422,0.00445845,0.00000000,0.00238197,0.11411580,0.01796250,0.52817675,0.32036043,0.01900054
-2.60830415,0.96023717,0.00467396,0.00000000,0.00238180,0.11500862,0.01879005,0.54225048,0.31805969,0.01892746
-2.60230115,0.98121073,0.00490271,0.00000000,0.00240546,0.11660943,0.01975469,0.55737114,0.31675589,0.01890278
-2.59629815,1.00459966,0.00514344,0.00000000,0.00245261,0.11891122,0.02085047,0.57340625,0.31646486,0.01892582
-2.59029515,1.03014244,0.00539453,0.00000000,0.00252243,0.12188687,0.02206816,0.59020058,0.31717017,0.01899439
-2.58429215,1.05751638,0.00565401,0.00000000,0.00261362,0.12548919,0.02339519,0.60757898,0.31882422,0.01910480
-2.57828914,1.08634430,0.00591958,0.00000000,0.00272439,0.12965164,0.02481575,0.62534963,0.32135016,0.01925210
-2.57228614,1.11620270,0.00618863,0.00000000,0.00285243,0.13428971,0.02631090,0.64330760,0.32464485,0.01943024
-2.56628314,1.14663103,0.00645825,0.00000000,0.00299493,0.13930277,0.02785885,0.66123865,0.32858235,0.01963226
-2.56028014,1.17714213,0.00672532,0.00000000,0.00314866,0.14457670,0.02943536,0.67892329,0.33301817,0.01985059
-2.55427714,1.20723334,0.00698651,0.00000000,0.00330996,0.14998682,0.03101419,0.69614079,0.33779383,0.02007723
-2.54827414,1.23639821,0.00723839,0.00000000,0.00347490,0.15540145,0.03256771,0.71267335,0.34274182,0.02030404
-2.54227114,1.26413855,0.00747748,0.00000000,0.00363931,0.16068566,0.03406760,0.72831019,0.34769060,0.02052297
-2.53626813,1.28997654,0.00770034,0.00000000,0.00379893,0.16570540,0.03548559,0.74285160,0.35246966,0.02072630
-2.53026513,1.31346655,0.00790364,0.00000000,0.00394949,0.17033163,0.03679431,0.75611286,0.35691440,0.02090683
-2.52426213,1.33420657,0.00808426,0.00000000,0.00408686,0.17444440,0.03796809,0.76792796,0.36087070,0.02105811
-2.51825913,1.35184871,0.00823941,0.00000000,0.00420717,0.17793685,0.03898384,0.77815314,0.36419912,0.02117461
-2.51225613,1.36610861,0.00836666,0.00000000,0.00430691,0.18071880,0.03982184,0.78666999,0.36677850,0.02125184
-2.50625313,1.37677349,0.00846407,0.00000000,0.00438306,0.18271984,0.04046644,0.79338823,0.36850896,0.02128647
-2.50025013,1.38370843,0.00853021,0.00000000,0.00443313,0.18389197,0.04090674,0.79824796,0.36931427,0.02127643
-2.49424712,1.38686075,0.00856428,0.00000000,0.00445530,0.18421140,0.04113706,0.80122129,0.36914332,0.02122093
-2.48824412,1.38626235,0.00856610,0.00000000,0.00444843,0.18367964,0.04115728,0.80231338,0.36797092,0.02112047
-2.48224112,1.38202977,0.00853614,0.00000000,0.00441208,0.18232387,0.04097299,0.80156275,0.36579783,0.02097685
-2.47623812,1.37436212,0.00847555,0.00000000,0.00434654,0.18019631,0.04059549,0.79904086,0.36264996,0.02079307
-2.47023512,1.36353677,0.00838611,0.00000000,0.00425279,0.17737295,0.04004156,0.79485098,0.35857698,0.02057326
-2.46423212,1.34990298,0.00827021,0.00000000,0.00413244,0.17395141,0.03933308,0.78912628,0.35365025,0.02032255
-2.45822911,1.33387373,0.00813078,0.00000000,0.00398771,0.17004822,0.03849640,0.78202734,0.34796030,0.02004699
-2.45222611,1.31591588,0.00797126,0.00000000,0.00382128,0.16579548,0.03756166,0.77373894,0.34161386,0.01975332
-2.44622311,1.29653898,0.00779546,0.00000000,0.00363625,0.16133702,0.03656190,0.76446641,0.33473069,0.01944882
-2.44022011,1.27628308,0.00760749,0.00000000,0.00343599,0.15682437,0.03553206,0.75443142,0.32744019,0.01914115
-2.43421711,1.25570578,0.00741165,0.00000000,0.00322406,0.15241241,0.03450799,0.74386744,0.31987797,0.01883813
-2.42821411,1.23536886,0.00721234,0.00000000,0.00300410,0.14825506,0.03352534,0.73301492,0.31218250,0.01854756
-2.42221111,1.21582476,0.00701392,0.00000000,0.00277968,0.14450102,0.03261849,0.72211620,0.30449190,0.01827702
-2.41620810,1.19760324,0.00682063,0.00000000,0.00255427,0.14128970,0.03181952,0.71141036,0.29694090,0.01803365
-2.41020510,1.18119842,0.00663648,0.00000000,0.00233114,0.13874746,0.03115720,0.70112792,0.28965811,0.01782402
-2.40420210,1.16705657,0.00646516,0.00000000,0.00211327,0.13698435,0.03065618,0.69148571,0.28276355,0.01765389
-2.39819910,1.15556476,0.00630995,0.00000000,0.00190333,0.13609115,0.03033615,0.68268184,0.27636658,0.01752808
-2.39219610,1.14704088,0.00617368,0.00000000,0.00170364,0.13613719,0.03021132,0.67489092,0.27056413,0.01745032
-2.38619310,1.14172513,0.00605863,0.00000000,0.00151616,0.13716858,0.03028995,0.66825985,0.26543931,0.01742310
-2.38019010,1.13977338,0.00596653,0.00000000,0.00134252,0.13920724,0.03057411,0.66290404,0.26106049,0.01744760
-2.37418709,1.14125275,0.00589852,0.00000000,0.00118401,0.14225051,0.03105962,0.65890463,0.25748069,0.01752359
-2.36818409,1.14613969,0.00585515,0.00000000,0.00104162,0.14627153,0.03173619,0.65630655,0.25473752,0.01764944
-2.36218109,1.15432079,0.00583638,0.00000000,0.00091613,0.15122021,0.03258779,0.65511780,0.25285350,0.01782209
-2.35617809,1.16559667,0.00584161,0.00000000,0.00080810,0.15702501,0.03359317,0.65531016,0.25183692,0.01803712
-2.35017509,1.17968891,0.00586974,0.00000000,0.00071800,0.16359523,0.03472656,0.65682123,0.25168310,0.01828887
-2.34417209,1.19625018,0.00591920,0.00000000,0.00064622,0.17082397,0.03595857,0.65955808,0.25237620,0.01857059
-2.33816908,1.21487732,0.00598806,0.00000000,0.00059312,0.17859154,0.03725717,0.66340234,0.25389137,0.01887465
-2.33216608,1.23512703,0.00607407,0.00000000,0.00055916,0.18676931,0.03858882,0.66821671,0.25619733,0.01919276
-2.32616308,1.25653376,0.00617481,0.00000000,0.00054485,0.19522380,0.03991965,0.67385252,0.25925918,0.01951631
-2.32016008,1.27862899,0.00628771,0.00000000,0.00055088,0.20382100,0.04121660,0.68015822,0.26304137,0.01983662
-2.31415708,1.30096108,0.00641025,0.00000000,0.00057808,0.21243051,0.04244863,0.68698819,0.26751062,0.02014532
-2.30815408,1.32311486,0.00653997,0.00000000,0.00062745,0.22092966,0.04358775,0.69421149,0.27263868,0.02043464
-2.30215108,1.34472961,0.00667460,0.00000000,0.00070017,0.22920716,0.04461006,0.70171996,0.27840470,0.02069773
-2.29614807,1.36551469,0.00681214,0.00000000,0.00079758,0.23716625,0.04549646,0.70943514,0.28479696,0.02092890
-2.29014507,1.38526163,0.00695090,0.00000000,0.00092110,0.24472720,0.04623330,0.71731349,0.29181395,0.02112390
-2.28414207,1.40385187,0.00708958,0.00000000,0.00107224,0.25182896,0.04681272,0.72534942,0.29946440,0.02128002
-2.27813907,1.42125947,0.00722723,0.00000000,0.00125247,0.25842994,0.04723275,0.73357576,0.30776640,0.02139617
-2.27213607,1.43754851,0.00736329,0.00000000,0.00146319,0.26450790,0.04749715,0.74206148,0.31674536,0.02147294
-2.26613307,1.45286486,0.00749756,0.00000000,0.00170558,0.27005883,0.04761502,0.75090669,0.32643090,0.02151245
-2.26013007,1.46742281,0.00763011,0.00000000,0.00198050,0.27509499,0.04760011,0.76023480,0.33685284,0.02151819
-2.25412706,1.48148705,0.00776125,0.00000000,0.00228842,0.27964222,0.04747001,0.77018253,0.34803632,0.02149481
-2.24812406,1.49535092,0.00789140,0.00000000,0.00262927,0.28373653,0.04724513,0.78088788,0.35999633,0.02144779
-2.24212106,1.50931216,0.00802105,0.00000000,0.00300231,0.28742041,0.04694751,0.79247709,0.37273208,0.02138309
-2.23611806,1.52364768,0.00815056,0.00000000,0.00340608,0.29073885,0.04659974,0.80505108,0.38622139,0.02130681
-2.23011506,1.53858870,0.00828018,0.00000000,0.00383831,0.29373545,0.04622369,0.81867249,0.40041562,0.02122475
-2.22411206,1.55429819,0.00840985,0.00000000,0.00429582,0.29644886,0.04583951,0.83335401,0.41523549,0.02114209
-2.21810905,1.57085181,0.00853921,0.00000000,0.00477454,0.29890974,0.04546458,0.84904897,0.43056821,0.02106310
-2.21210605,1.58822411,0.00866748,0.00000000,0.00526947,0.30113852,0.04511276,0.86564501,0.44626618,0.02099080
-2.20610305,1.60628072,0.00879349,0.00000000,0.00577475,0.30314402,0.04479383,0.88296130,0.46214760,0.02092688
-2.20010005,1.62477770,0.00891569,0.00000000,0.00628375,0.30492321,0.04451315,0.90074989,0.47799918,0.02087153
-2.19409705,1.64336809,0.00903215,0.00000000,0.00678914,0.30646192,0.04427165,0.91870133,0.49358083,0.02082350
-2.18809405,1.66161574,0.00914065,0.00000000,0.00728307,0.30773677,0.04406595,0.93645448,0.50863251,0.02078016
-2.18209105,1.67901587,0.00923882,0.00000000,0.00775740,0.30871793,0.04388890,0.95361020,0.52288284,0.02073772
-2.17608804,1.69502133,0.00932422,0.00000000,0.00820383,0.30937272,0.04373017,0.96974834,0.53605924,0.02069150
-2.17008504,1.70907320,0.00939447,0.00000000,0.00861424,0.30966987,0.04357712,0.98444724,0.54789909,0.02063627
-2.16408204,1.72063405,0.00944746,0.00000000,0.00898084,0.30958395,0.04341571,0.99730471,0.55816150,0.02056659
-2.15807904,1.72922194,0.00948144,0.00000000,0.00929649,0.30909991,0.04323153,1.00795934,0.56663894,0.02047727
-2.15207604,1.73444318,0.00949519,0.00000000,0.00955494,0.30821730,0.04301077,1.01611102,0.57316824,0.02036371
-2.14607304,1.73602178,0.00948812,0.00000000,0.00975100,0.30695379,0.04274117,1.02153944,0.57764031,0.02022230
-2.14007004,1.73382389,0.00946035,0.00000000,0.00988077,0.30534792,0.04241284,1.02411945,0.58000789,0.02005071
-2.13406703,1.72787553,0.00941279,0.00000000,0.00994182,0.30346064,0.04201890,1.02383237,0.58029113,0.01984814
-2.12806403,1.71837241,0.00934713,0.00000000,0.00993321,0.30137561,0.04155594,1.02077246,0.57858025,0.01961548
-2.12206103,1.70568111,0.00926583,0.00000000,0.00985566,0.29919808,0.04102423,1.01514803,0.57503539,0.01935537
-2.11605803,1.69033137,0.00917200,0.00000000,0.00971147,0.29705242,0.04042776,1.00727714,0.56988330,0.01907214
-2.11005503,1.67299952,0.00906934,0.00000000,0.00950451,0.29507829,0.03977395,0.99757777,0.56341111,0.01877169
-2.10405203,1.65448411,0.00896196,0.00000000,0.00924012,0.29342569,0.03907327,0.98655304,0.55595734,0.01846124
-2.09804902,1.63567458,0.00885418,0.00000000,0.00892499,0.29224909,0.03833861,0.97477207,0.54790049,0.01814904
-2.09204602,1.61751485,0.00875040,0.00000000,0.00856696,0.29170086,0.03758451,0.96284737,0.53964583,0.01784398
-2.08604302,1.60096345,0.00865483,0.00000000,0.00817482,0.29192456,0.03682638,0.95140998,0.53161079,0.01755517
-2.08004002,1.58695245,0.00857132,0.00000000,0.00775813,0.29304810,0.03607962,0.94108343,0.52420983,0.01729155
-2.07403702,1.57634712,0.00850316,0.00000000,0.00732695,0.29517754,0.03535878,0.93245785,0.51783926,0.01706142
-2.06803402,1.56990853,0.00845294,0.00000000,0.00689165,0.29839151,0.03467679,0.92606554,0.51286282,0.01687211
-2.06203102,1.56826081,0.00842240,0.00000000,0.00646264,0.30273677,0.03404435,0.92235901,0.50959856,0.01672957
-2.05602801,1.57186480,0.00841236,0.00000000,0.00605026,0.30822515,0.03346938,0.92169270,0.50830761,0.01663814
-2.05002501,1.58099927,0.00842265,0.00000000,0.00566449,0.31483190,0.03295674,0.92430902,0.50918530,0.01660035
-2.04402201,1.59575047,0.00845218,0.00000000,0.00531489,0.32249572,0.03250809,0.93032942,0.51235485,0.01661679
-2.03801901,1.61601047,0.00849893,0.00000000,0.00501040,0.33112029,0.03212194,0.93975072,0.51786402,0.01668616
-2.03201601,1.64148413,0.00856008,0.00000000,0.00475928,0.34057745,0.03179390,0.95244690,0.52568453,0.01680528
-2.02601301,1.67170424,0.00863216,0.00000000,0.00456899,0.35071163,0.03151709,0.96817598,0.53571446,0.01696930
-2.02001001,1.70605372,0.00871119,0.00000000,0.00444613,0.36134546,0.03128260,0.98659167,0.54778320,0.01717193
-2.01400700,1.74379393,0.00879292,0.00000000,0.00439640,0.37228623,0.03108019,1.00725919,0.56165882,0.01740570
-2.00800400,1.78409727,0.00887297,0.00000000,0.00442455,0.38333288,0.03089889,1.02967429,0.57705738,0.01766238
-2.00200100,1.82608267,0.00894709,0.00000000,0.00453432,0.39428315,0.03072765,1.05328467,0.59365380,0.01793326
-1.99599800,1.86885200,0.00901135,0.00000000,0.00472843,0.40494062,0.03055605,1.07751280,0.61109380,0.01820956
-1.98999500,1.91152588,0.00906228,0.00000000,0.00500857,0.41512123,0.03037474,1.10177898,0.62900638,0.01848280
-1.98399200,1.95327718,0.00909706,0.00000000,0.00537530,0.42465915,0.03017602,1.12552379,0.64701627,0.01874508
-1.97798899,1.99336080,0.00911362,0.00000000,0.00582812,0.43341150,0.02995408,1.14822882,0.66475612,0.01898942
-1.97198599,2.03113846,0.00911073,0.00000000,0.00636536,0.44126209,0.02970526,1.16943504,0.68187761,0.01920995
-1.96598299,2.06609778,0.00908800,0.00000000,0.00698422,0.44812374,0.02942809,1.18875783,0.69806147,0.01940211
-1.95997999,2.09786471,0.00904593,0.00000000,0.00768076,0.45393942,0.02912324,1.20589843,0.71302580,0.01956272
-1.95397699,2.12620935,0.00898583,0.00000000,0.00844991,0.45868198,0.02879335,1.22065116,0.72653264,0.01969005
-1.94797399,2.15104495,0.00890976,0.00000000,0.00928551,0.46235276,0.02844272,1.23290644,0.73839255,0.01978375
-1.94197099,2.17242043,0.00882041,0.00000000,0.01018036,0.46497915,0.02807702,1.24264946,0.74846706,0.01984481
-1.93596798,2.19050704,0.00872095,0.00000000,0.01112630,0.46661113,0.02770284,1.24995475,0.75666909,0.01987537
-1.92996498,2.20558002,0.00861493,0.00000000,0.01211435,0.46731727,0.02732734,1.25497703,0.76296143,0.01987856
-1.92396198,2.21799600,0.00850605,0.00000000,0.01313477,0.46718014,0.02695779,1.25793875,0.76735333,0.01985826
-1.91795898,2.22816764,0.00839805,0.00000000,0.01417730,0.46629152,0.02660125,1.25911516,0.76989548,0.01981889
-1.91195598,2.23653635,0.00829452,0.00000000,0.01523123,0.46474754,0.02626421,1.25881737,0.77067377,0.01976510
-1.90595298,2.24354466,0.00819874,0.00000000,0.01628563,0.46264399,0.02595234,1.25737453,0.76980193,0.01970158
-1.89994997,2.24960932,0.00811357,0.00000000,0.01732951,0.46007194,0.02567026,1.25511580,0.76741365,0.01963275
-1.89394697,2.25509642,0.00804133,0.00000000,0.01835196,0.45711394,0.02542145,1.25235297,0.76365441,0.01956260
-1.88794397,2.26029961,0.00798369,0.00000000,0.01934237,0.45384066,0.02520809,1.24936472,0.75867347,0.01949444
-1.88194097,2.26542245,0.00794161,0.00000000,0.02029047,0.45030843,0.02503111,1.24638309,0.75261632,0.01943077
-1.87593797,2.27056565,0.00791533,0.00000000,0.02118654,0.44655741,0.02489016,1.24358299,0.74561807,0.01937314
-1.86993497,2.27571988,0.00790434,0.00000000,0.02202147,0.44261063,0.02478368,1.24107504,0.73779792,0.01932208
-1.86393197,2.28076442,0.00790740,0.00000000,0.02278681,0.43847385,0.02470895,1.23890234,0.72925503,0.01927708
-1.85792896,2.28547194,0.00792261,0.00000000,0.02347486,0.43413626,0.02466223,1.23704107,0.72006596,0.01923660
-1.85192596,2.28951914,0.00794748,0.00000000,0.02407869,0.42957184,0.02463880,1.23540515,0.71028370,0.01919812
-1.84592296,2.29250292,0.00797903,0.00000000,0.02459216,0.42474162,0.02463309,1.23385436,0.69993847,0.01915826
-1.83991996,2.29396146,0.00801388,0.00000000,0.02500993,0.41959643,0.02463879,1.23220589,0.68903993,0.01911295
-1.83391696,2.29339925,0.00804844,0.00000000,0.02532751,0.41408028,0.02464899,1.23024836,0.67758091,0.01905759
-1.82791396,2.29031502,0.00807899,0.00000000,0.02554125,0.40813418,0.02465626,1.22775775,0.66554229,0.01898723
-1.82191096,2.28423128,0.00810190,0.00000000,0.02564840,0.40170019,0.02465284,1.22451429,0.65289876,0.01889688
-1.81590795,2.27472420,0.00811372,0.00000000,0.02564715,0.39472572,0.02463077,1.22031945,0.63962508,0.01878167
-1.80990495,2.26145220,0.00811134,0.00000000,0.02553668,0.38716783,0.02458209,1.21501198,0.62570261,0.01863713
-1.80390195,2.24418212,0.00809216,0.00000000,0.02531722,0.37899726,0.02449904,1.20848222,0.61112550,0.01845943
-1.79789895,2.22281142,0.00805416,0.00000000,0.02499016,0.37020234,0.02437430,1.20068369,0.59590642,0.01824554
-1.79189595,2.19738531,0.00799602,0.00000000,0.02455809,0.36079220,0.02420121,1.19164154,0.58008132,0.01799347
-1.78589295,2.16810801,0.00791723,0.00000000,0.02402485,0.35079950,0.02397405,1.18145698,0.56371304,0.01770238
-1.77988994,2.13534718,0.00781807,0.00000000,0.02339562,0.34028239,0.02368829,1.17030777,0.54689343,0.01737267
