energy_ev,total_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.15307654,2.84688521,0.33345681,1.06256393,0.31920192,1.07863012,0.02424480,0.41820646,0.06476186,0.24866525
0.15907954,2.76955271,0.33014328,1.04336846,0.30768125,1.04473395,0.02352681,0.40045720,0.06232139,0.24352378
0.16508254,2.69153566,0.32618744,1.02520485,0.29635922,1.00876002,0.02278363,0.38261084,0.06001373,0.23846451
0.17108554,2.61361370,0.32167111,1.00823634,0.28539144,0.97100383,0.02203082,0.36487600,0.05783782,0.23361143
0.17708854,2.53667868,0.31668610,0.99264342,0.27494088,0.93184464,0.02128426,0.34747538,0.05579324,0.22909599
0.18309155,2.46170995,0.31133092,0.97861669,0.26517480,0.89173516,0.02055976,0.33064145,0.05388016,0.22505376
0.18909455,2.38974441,0.30570726,0.96634862,0.25626108,0.85118783,0.01987252,0.31461138,0.05209917,0.22162069
0.19509755,2.32184246,0.29991654,0.95602444,0.24836400,0.81075862,0.01923674,0.29962134,0.05045107,0.21892893
0.20110055,2.25905157,0.29405653,0.94781277,0.24163974,0.77102895,0.01866512,0.28590040,0.04893664,0.21710258
0.20710355,2.20236908,0.28821840,0.94185645,0.23623158,0.73258665,0.01816843,0.27366430,0.04755627,0.21625330
0.21310655,2.15270585,0.28248414,0.93826394,0.23226517,0.69600676,0.01775518,0.26310932,0.04630977,0.21647610
0.21910955,2.11085250,0.27692454,0.93710188,0.22984389,0.66183304,0.01743126,0.25440644,0.04519604,0.21784543
0.22511256,2.07744954,0.27159784,0.93838907,0.22904467,0.63056092,0.01719971,0.24769617,0.04421286,0.22041172
0.23111556,2.05296282,0.26654899,0.94209217,0.22991440,0.60262250,0.01706060,0.24308409,0.04335676,0.22419853
0.23711856,2.03766513,0.26180963,0.94812334,0.23246711,0.57837421,0.01701091,0.24063740,0.04262288,0.22920056
0.24312156,2.03162476,0.25739870,0.95633996,0.23668210,0.55808747,0.01704466,0.24038266,0.04200499,0.23538247
0.24912456,2.03470154,0.25332364,0.96654646,0.24250318,0.54194258,0.01715301,0.24230467,0.04149547,0.24267875
0.25512756,2.04655032,0.24958213,0.97849821,0.24983912,0.53002597,0.01732458,0.24634671,0.04108547,0.25099467
0.26113057,2.06663184,0.24616425,0.99190736,0.25856526,0.52233081,0.01754576,0.25241206,0.04076507,0.26020826
0.26713357,2.09423056,0.24305499,1.00645044,0.26852641,0.51876071,0.01780118,0.26036677,0.04052350,0.27017337
0.27313657,2.12847871,0.24023692,1.02177751,0.27954089,0.51913630,0.01807425,0.27004354,0.04034938,0.28072377
0.27913957,2.16838566,0.23769303,1.03752255,0.29140558,0.52320439,0.01834771,0.28124670,0.04023111,0.29167808
0.28514257,2.21287147,0.23540952,1.05331465,0.30390193,0.53064915,0.01860425,0.29375789,0.04015708,0.30284541
0.29114557,2.26080339,0.23337851,1.06878977,0.31680250,0.54110479,0.01882710,0.30734243,0.04011613,0.31403160
0.29714857,2.31103381,0.23160050,1.08360256,0.32987796,0.55416942,0.01900064,0.32175595,0.04009781,0.32504566
0.30315158,2.36243821,0.23008654,1.09743775,0.34290416,0.56941921,0.01911091,0.33675113,0.04009276,0.33570633
0.30915458,2.41395162,0.22886002,1.11002080,0.35566900,0.58642254,0.01914612,0.35208426,0.04009301,0.34584835
0.31515758,2.46460208,0.22795790,1.12112726,0.36797873,0.60475353,0.01909700,0.36752122,0.04009232,0.35532826
0.32116058,2.51353972,0.22743152,1.13059041,0.37966352,0.62400428,0.01895712,0.38284287,0.04008635,0.36402939
0.32716358,2.56006021,0.22734660,1.13830690,0.39058188,0.64379571,0.01872302,0.39784942,0.04007296,0.37186590
0.33316658,2.60362163,0.22778274,1.14424008,0.40062383,0.66378622,0.01839431,0.41236375,0.04005228,0.37878561
0.33916958,2.64385403,0.22883209,1.14842067,0.40971267,0.68367826,0.01797356,0.42623349,0.04002683,0.38477146
0.34517259,2.68056120,0.23059735,1.15094483,0.41780521,0.70322228,0.01746614,0.43933197,0.04000152,0.38984161
0.35117559,2.71371477,0.23318897,1.15196954,0.42489053,0.72221834,0.01687993,0.45155783,0.03998353,0.39404808
0.35717859,2.74344083,0.23672174,1.15170543,0.43098731,0.74051510,0.01622497,0.46283366,0.03998218,0.39747400
0.36318159,2.76999989,0.24131067,1.15040738,0.43613992,0.75800662,0.01551302,0.47310359,0.04000863,0.40022969
0.36918459,2.79376122,0.24706641,1.14836316,0.44041349,0.77462713,0.01475710,0.48233022,0.04007558,0.40244752
0.37518759,2.81517280,0.25409018,1.14588075,0.44388825,0.79034413,0.01397096,0.49049103,0.04019678,0.40427611
0.38119060,2.83472868,0.26246856,1.14327474,0.44665343,0.80515036,0.01316865,0.49757461,0.04038659,0.40587381
0.38719360,2.85293515,0.27226815,1.14085249,0.44880108,0.81905513,0.01236398,0.50357696,0.04065939,0.40740202
0.39319660,2.87027769,0.28353044,1.13890078,0.45042023,0.83207546,0.01157016,0.50849804,0.04102902,0.40901850
0.39919960,2.88719023,0.29626706,1.13767331,0.45159145,0.84422772,0.01079939,0.51233897,0.04150812,0.41087096
0.40520260,2.90402820,0.31045566,1.13737988,0.45238244,0.85552004,0.01006261,0.51509992,0.04210757,0.41309124
0.41120560,2.92104671,0.32603661,1.13817747,0.45284455,0.86594621,0.00936925,0.51677873,0.04283590,0.41579034
0.41720860,2.93838465,0.34291082,1.14016374,0.45301051,0.87548102,0.00872710,0.51737059,0.04369875,0.41905427
0.42321161,2.95605539,0.36093864,1.14337304,0.45289341,0.88407762,0.00814230,0.51686835,0.04469842,0.42294113
0.42921461,2.97394404,0.37994026,1.14777507,0.45248700,0.89166679,0.00761936,0.51526379,0.04583349,0.42747915
0.43521761,2.99181138,0.39969740,1.15327608,0.45176700,0.89815809,0.00716126,0.51254930,0.04709861,0.43266595
0.44122061,3.00930353,0.41995651,1.15972245,0.45069356,0.90344289,0.00676965,0.50872009,0.04848430,0.43846885
0.44722361,3.02596681,0.44043329,1.16690627,0.44921442,0.90739893,0.00644506,0.50377658,0.04997701,0.44482605
0.45322661,3.04126664,0.46081855,1.17457271,0.44726868,0.90989603,0.00618723,0.49772670,0.05155921,0.45164878
0.45922961,3.05460920,0.48078514,1.18242850,0.44479094,0.91080282,0.00599535,0.49058798,0.05320973,0.45882403
0.46523262,3.06536487,0.49999583,1.19015131,0.44171542,0.90999372,0.00586846,0.48238925,0.05490410,0.46621787
0.47123562,3.07289205,0.51811176,1.19739946,0.43798003,0.90735616,0.00580580,0.47317173,0.05661516,0.47367916
0.47723862,3.07656050,0.53480133,1.20382165,0.43353002,0.90279729,0.00580712,0.46298944,0.05831368,0.48104354
0.48324162,3.07577317,0.54974909,1.20906630,0.42832117,0.89625019,0.00587310,0.45190905,0.05996914,0.48813749
0.48924462,3.06998605,0.56266439,1.21279042,0.42232235,0.88767903,0.00600562,0.44000897,0.06155056,0.49478254
0.49524762,3.05872542,0.57328951,1.21466764,0.41551746,0.87708321,0.00620816,0.42737791,0.06302741,0.50079942
0.50125063,3.04160241,0.58140691,1.21439547,0.40790662,0.86450023,0.00648605,0.41411298,0.06437054,0.50601212
0.50725363,3.01832478,0.58684552,1.21170170,0.39950679,0.85000731,0.00684673,0.40031759,0.06555310,0.51025194
0.51325663,2.98870607,0.58948569,1.20635000,0.39035181,0.83372181,0.00730003,0.38609908,0.06655146,0.51336127
0.51925963,2.95267220,0.58926281,1.19814468,0.38049187,0.81580051,0.00785828,0.37156650,0.06734602,0.51519740
0.52526263,2.91026591,0.58616942,1.18693480,0.36999268,0.79643777,0.00853647,0.35682852,0.06792201,0.51563595
0.53126563,2.86164918,0.58025582,1.17261761,0.35893427,0.77586296,0.00935225,0.34199171,0.06827004,0.51457422
0.53726863,2.80710371,0.57162916,1.15514127,0.34740959,0.75433697,0.01032594,0.32715913,0.06838664,0.51193414
0.54327164,2.74702962,0.56045109,1.13450699,0.33552295,0.73214821,0.01148031,0.31242942,0.06827446,0.50766496
0.54927464,2.68194233,0.54693409,1.11077035,0.32338836,0.70960796,0.01284037,0.29789624,0.06794240,0.50174535
0.55527764,2.61246745,0.53133655,1.08404184,0.31112780,0.68704543,0.01443294,0.28364818,0.06740545,0.49418507
0.56128064,2.53933344,0.51395687,1.05448640,0.29886937,0.66480223,0.01628614,0.26976889,0.06668430,0.48502587
0.56728364,2.46336188,0.49512664,1.02232194,0.28674544,0.64322665,0.01842870,0.25633740,0.06580476,0.47434173
0.57328664,2.38545512,0.47520314,0.98781654,0.27489064,0.62266745,0.02088916,0.24342858,0.06479696,0.46223817
0.57928964,2.30658104,0.45456142,0.95128439,0.26343973,0.60346741,0.02369486,0.23111346,0.06369433,0.44885074
0.58529265,2.22775497,0.43358605,0.91308039,0.25252540,0.58595650,0.02687089,0.21945951,0.06253248,0.43434251
0.59129565,2.15001883,0.41266273,0.87359332,0.24227587,0.57044482,0.03043890,0.20853050,0.06134790,0.41890067
0.59729865,2.07441774,0.39217006,0.83323779,0.23281243,0.55721539,0.03441582,0.19838627,0.06017666,0.40273234
0.60330165,2.00197463,0.37247146,0.79244511,0.22424683,0.54651682,0.03881259,0.18908197,0.05905308,0.38605947
0.60930465,1.93366356,0.35390756,0.75165330,0.21667868,0.53855618,0.04363291,0.18066710,0.05800843,0.36911332
0.61530765,1.87038254,0.33678914,0.71129652,0.21019296,0.53349212,0.04887207,0.17318424,0.05706978,0.35212833
0.62131066,1.81292699,0.32139065,0.67179444,0.20485755,0.53142867,0.05451592,0.16666754,0.05625902,0.33533589
0.62731366,1.76196487,0.30794473,0.63354182,0.20072110,0.53240987,0.06054008,0.16114114,0.05559209,0.31895809
0.63331666,1.71801465,0.29663750,0.59689877,0.19781130,0.53641552,0.06690941,0.15661762,0.05507846,0.30320176
0.63931966,1.68142739,0.28760500,0.56218214,0.19613352,0.54335856,0.07357782,0.15309650,0.05472097,0.28825297
0.64532266,1.65237368,0.28093079,0.52965832,0.19567011,0.55308395,0.08048848,0.15056309,0.05451592,0.27427230
0.65132566,1.63083658,0.27664473,0.49953787,0.19638036,0.56536970,0.08757442,0.14898765,0.05445353,0.26139103
0.65732866,1.61661086,0.27472312,0.47197212,0.19820114,0.57992991,0.09475958,0.14832500,0.05451863,0.24970840
0.66333167,1.60930919,0.27509015,0.44705195,0.20104831,0.59641994,0.10196033,0.14851464,0.05469173,0.23929005
0.66933467,1.60837493,0.27762075,0.42480867,0.20481885,0.61444380,0.10908733,0.14948151,0.05495020,0.23016776
0.67533767,1.61310145,0.28214474,0.40521708,0.20939366,0.63356347,0.11604777,0.15113718,0.05526968,0.22234031
0.68134067,1.62265718,0.28845219,0.38820041,0.21464100,0.65331008,0.12274798,0.15338167,0.05562556,0.21577568
0.68734367,1.63611538,0.29629998,0.37363688,0.22042032,0.67319637,0.12909609,0.15610566,0.05599447,0.21041416
0.69334667,1.65248747,0.30541926,0.36136762,0.22658651,0.69273027,0.13500489,0.15919319,0.05635575,0.20617241
0.69934967,1.67075842,0.31552368,0.35120543,0.23299418,0.71142890,0.14039464,0.16252450,0.05669268,0.20294824
0.70535268,1.68992261,0.32631799,0.34294407,0.23950202,0.72883250,0.14519569,0.16597914,0.05699355,0.20062581
0.71135568,1.70901852,0.33750691,0.33636744,0.24597681,0.74451774,0.14935087,0.16943902,0.05725250,0.19908097
0.71735868,1.72716068,0.34880370,0.33125847,0.25229706,0.75810979,0.15281738,0.17279137,0.05746987,0.19818665
0.72336168,1.74356732,0.35993830,0.32740702,0.25835600,0.76929268,0.15556833,0.17593146,0.05765238,0.19781783
0.72936468,1.75758256,0.37066451,0.32461665,0.26406385,0.77781746,0.15759353,0.17876496,0.05781274,0.19785603
0.73536768,1.76869208,0.38076606,0.32270992,0.26934922,0.78350777,0.15889973,0.18120981,0.05796905,0.19819299
0.74137069,1.77653159,0.39006124,0.32153202,0.27415959,0.78626268,0.15951016,0.18319763,0.05814371,0.19873357
0.74737369,1.78088787,0.39840580,0.32095257,0.27846081,0.78605651,0.15946342,0.18467455,0.05836215,0.19939751
0.75337669,1.78169249,0.40569421,0.32086579,0.28223576,0.78293589,0.15881164,0.18560141,0.05865126,0.20012027
0.75937969,1.77900868,0.41185905,0.32118890,0.28548214,0.77701408,0.15761828,0.18595348,0.05903764,0.20085280
0.76538269,1.77301229,0.41686872,0.32185912,0.28820957,0.76846287,0.15595527,0.18571967,0.05954589,0.20156037
0.77138569,1.76396808,0.42072357,0.32282952,0.29043628,0.75750257,0.15389997,0.18490126,0.06019678,0.20222061
0.77738869,1.75220262,0.42345074,0.32406401,0.29218540,0.74439057,0.15153187,0.18351033,0.06100569,0.20282090
0.78339170,1.73807565,0.42509805,0.32553185,0.29348122,0.72940906,0.14892936,0.18156798,0.06198117,0.20335532
0.78939470,1.72195156,0.42572731,0.32720224,0.29434568,0.71285256,0.14616653,0.17910241,0.06312384,0.20382147
0.79539770,1.70417252,0.42540749,0.32903911,0.29479519,0.69501580,0.14331038,0.17614698,0.06442570,0.20421727
0.80140070,1.68503500,0.42420810,0.33099680,0.29483809,0.67618270,0.14041836,0.17273840,0.06586981,0.20453808
0.80740370,1.66477098,0.42219333,0.33301672,0.29447282,0.65661679,0.13753658,0.16891516,0.06743044,0.20477438
0.81340670,1.64353487,0.41941717,0.33502535,0.29368706,0.63655358,0.13469850,0.16471612,0.06907373,0.20491004
0.81940970,1.62139678,0.41591986,0.33693375,0.29245776,0.61619515,0.13192450,0.16017951,0.07075878,0.20492144
0.82541271,1.59834253,0.41172584,0.33863856,0.29075209,0.59570709,0.12922196,0.15534223,0.07243911,0.20477751
0.83141571,1.57428030,0.40684322,0.34002461,0.28852939,0.57521793,0.12658613,0.15023949,0.07406455,0.20444063
0.83741871,1.54905316,0.40126497,0.34096888,0.28574375,0.55482070,0.12400162,0.14490480,0.07558334,0.20386837
0.84342171,1.52245696,0.39497133,0.34134561,0.28234731,0.53457672,0.12144433,0.13937017,0.07694443,0.20301607
0.84942471,1.49426204,0.38793361,0.34103233,0.27829394,0.51452089,0.11888389,0.13366654,0.07809985,0.20183988
0.85542771,1.46423761,0.38011881,0.33991637,0.27354305,0.49466842,0.11628626,0.12782442,0.07900703,0.20030032
0.86143072,1.43217706,0.37149477,0.33790153,0.26806339,0.47502220,0.11361655,0.12187445,0.07963094,0.19836591
0.86743372,1.39792274,0.36203558,0.33491440,0.26183649,0.45558056,0.11084171,0.11584807,0.07994600,0.19601681
0.87343672,1.36138860,0.35172673,0.33091006,0.25485968,0.43634477,0.10793310,0.10977803,0.07993764,0.19324805
0.87943972,1.32257933,0.34056962,0.32587670,0.24714830,0.41732585,0.10486876,0.10369883,0.07960340,0.19007232
0.88544272,1.28160483,0.32858536,0.31983889,0.23873715,0.39855033,0.10163515,0.09764692,0.07895354,0.18652193
0.89144572,1.23868913,0.31581727,0.31285936,0.22968096,0.38006464,0.09822855,0.09166068,0.07801113,0.18264991
0.89744872,1.19417324,0.30233218,0.30503895,0.22005394,0.36193787,0.09465575,0.08578025,0.07681161,0.17853013
0.90345173,1.14851164,0.28822042,0.29651490,0.20994836,0.34426275,0.09093425,0.08004708,0.07540183,0.17425627
0.90945473,1.10226266,0.27359434,0.28745735,0.19947230,0.32715497,0.08709187,0.07450331,0.07383856,0.16993982
0.91545773,1.05607308,0.25858577,0.27806431,0.18874661,0.31075071,0.08316579,0.06919099,0.07218660,0.16570702
0.92146073,1.01065784,0.24334220,0.26855522,0.17790130,0.29520272,0.07920119,0.06415116,0.07051652,0.16169489
0.92746373,0.96677569,0.22802236,0.25916345,0.16707157,0.28067505,0.07524946,0.05942288,0.06890216,0.15804657
0.93346673,0.92520208,0.21279102,0.25012796,0.15639353,0.26733686,0.07136612,0.05504224,0.06741790,0.15490604
0.93946973,0.88670041,0.19781367,0.24168465,0.14600000,0.25535546,0.06760858,0.05104133,0.06613592,0.15241257
0.94547274,0.85199306,0.18325115,0.23405758,0.13601644,0.24488915,0.06403385,0.04744738,0.06512350,0.15069504
0.95147574,0.82173352,0.16925455,0.22745062,0.12655727,0.23608004,0.06069624,0.04428193,0.06444043,0.14986643
0.95747874,0.79648067,0.15596068,0.22203969,0.11772265,0.22904728,0.05764526,0.04156019,0.06413672,0.15001874
0.96348174,0.77667660,0.14348828,0.21796619,0.10959596,0.22388110,0.05492368,0.03929054,0.06425063,0.15121853
0.96948474,0.76262870,0.13193506,0.21533152,0.10224189,0.22063775,0.05256596,0.03747427,0.06480712,0.15350329
0.97548774,0.75449689,0.12137581,0.21419332,0.09570541,0.21933588,0.05059696,0.03610548,0.06581681,0.15687891
0.98149075,0.75228657,0.11186145,0.21456327,0.09001137,0.21995425,0.04903115,0.03517123,0.06727543,0.16131831
0.98749375,0.75584757,0.10341916,0.21640677,0.08516504,0.22243119,0.04787212,0.03465189,0.06916387,0.16676130
0.99349675,0.76487928,0.09605343,0.21964436,0.08115319,0.22666566,0.04711258,0.03452173,0.07144877,0.17311590
0.99949975,0.77894172,0.08974805,0.22415499,0.07794592,0.23252002,0.04673484,0.03474962,0.07408372,0.18026090
1.00550275,0.79747229,0.08446875,0.22978090,0.07549899,0.23982449,0.04671149,0.03530000,0.07701088,0.18804972
1.01150575,0.81980751,0.08016655,0.23633400,0.07375664,0.24838303,0.04700665,0.03613397,0.08016316,0.19631550
1.01750875,0.84520906,0.07678144,0.24360350,0.07265463,0.25798051,0.04757736,0.03721048,0.08346678,0.20487715
1.02351176,0.87289294,0.07424639,0.25136451,0.07212355,0.26839095,0.04837526,0.03848761,0.08684400,0.21354615
1.02951476,0.90206082,0.07249148,0.25938721,0.07209216,0.27938640,0.04934850,0.03992389,0.09021622,0.22213393
1.03551776,0.93193212,0.07144785,0.26744625,0.07249065,0.29074612,0.05044364,0.04147961,0.09350698,0.23045946
1.04152076,0.96177554,0.07105152,0.27533004,0.07325363,0.30226565,0.05160769,0.04311806,0.09664496,0.23835669
1.04752376,0.99093871,0.07124680,0.28284944,0.07432294,0.31376542,0.05279003,0.04480667,0.09956678,0.24568163
1.05352676,1.01887448,0.07198916,0.28984550,0.07564985,0.32509829,0.05394423,0.04651797,0.10221942,0.25231858
1.05952976,1.04516280,0.07324753,0.29619588,0.07719688,0.33615581,0.05502969,0.04823028,0.10456225,0.25818535
1.06553277,1.06952691,0.07500585,0.30181973,0.07893894,0.34687272,0.05601304,0.04992826,0.10656847,0.26323712
1.07153577,1.09184310,0.07726387,0.30668058,0.08086384,0.35722948,0.05686921,0.05160304,0.10822594,0.26746871
1.07753877,1.11214340,0.08003717,0.31078733,0.08297221,0.36725251,0.05758219,0.05325205,0.10953737,0.27091518
1.08354177,1.13061098,0.08335628,0.31419303,0.08527663,0.37701220,0.05814542,0.05487861,0.11051978,0.27365064
1.08954477,1.14756823,0.08726510,0.31699163,0.08780023,0.38661856,0.05856182,0.05649111,0.11120331,0.27578523
1.09554777,1.16345807,0.09181846,0.31931272,0.09057469,0.39621475,0.05884345,0.05810188,0.11162943,0.27746044
1.10155078,1.17881913,0.09707910,0.32131460,0.09363776,0.40596867,0.05901080,0.05972593,0.11184860,0.27884297
1.10755378,1.19425602,0.10311398,0.32317577,0.09703040,0.41606298,0.05909185,0.06137936,0.11191752,0.28011726
1.11355678,1.21040599,0.10999024,0.32508550,0.10079371,0.42668410,0.05912081,0.06307776,0.11189608,0.28147713
1.11955978,1.22790348,0.11777080,0.32723368,0.10496571,0.43801062,0.05913670,0.06483450,0.11184422,0.28311683
1.12556278,1.24734444,0.12650988,0.32980057,0.10957827,0.45020170,0.05918174,0.06665918,0.11181877,0.28522194
1.13156578,1.26925197,0.13624858,0.33294687,0.11465411,0.46338617,0.05929976,0.06855612,0.11187049,0.28796055
1.13756878,1.29404503,0.14701070,0.33680467,0.12020430,0.47765271,0.05953452,0.07052317,0.11204149,0.29147505
1.14357179,1.32201180,0.15879902,0.34146963,0.12622615,0.49304180,0.05992817,0.07255080,0.11236300,0.29587497
1.14957479,1.35328887,0.17159219,0.34699480,0.13270167,0.50953979,0.06051972,0.07462162,0.11285381,0.30123121
1.15557779,1.38784743,0.18534236,0.35338640,0.13959675,0.52707537,0.06134373,0.07671027,0.11351931,0.30757189
1.16158079,1.42548694,0.19997376,0.36060181,0.14686104,0.54551874,0.06242921,0.07878378,0.11435114,0.31487993
1.16758379,1.46583659,0.21538217,0.36854979,0.15442848,0.56468344,0.06379860,0.08080240,0.11532764,0.32309266
1.17358679,1.50836453,0.23143558,0.37709286,0.16221858,0.58433079,0.06546708,0.08272078,0.11641480,0.33210322
1.17958979,1.55239414,0.24797573,0.38605201,0.17013832,0.60417665,0.06744204,0.08448957,0.11756785,0.34176389
1.18559280,1.59712666,0.26482078,0.39521309,0.17808453,0.62390032,0.06972277,0.08605726,0.11873335,0.35189097
1.19159580,1.64166890,0.28176888,0.40433496,0.18594676,0.64315488,0.07230029,0.08737227,0.11985153,0.36227117
1.19759880,1.68506478,0.29860258,0.41315881,0.19361036,0.66157871,0.07515744,0.08838504,0.12085901,0.37266910
1.20360180,1.72632908,0.31509386,0.42141818,0.20095976,0.67880745,0.07826904,0.08905018,0.12169144,0.38283549
1.20960480,1.76448198,0.33100969,0.42884944,0.20788171,0.69448601,0.08160229,0.08932847,0.12228626,0.39251595
1.21560780,1.79858275,0.34611795,0.43520203,0.21426842,0.70827995,0.08511724,0.08918860,0.12258514,0.40145964
1.22161081,1.82776143,0.36019331,0.44024814,0.22002039,0.71988589,0.08876744,0.08860865,0.12253629,0.40942781
1.22761381,1.85124706,0.37302316,0.44379148,0.22504894,0.72904061,0.09250075,0.08757716,0.12209629,0.41620160
1.23361681,1.86839177,0.38441312,0.44567464,0.22927834,0.73552836,0.09626021,0.08609375,0.12123157,0.42158907
1.23961981,1.87868990,0.39419227,0.44578498,0.23264737,0.73918644,0.09998518,0.08416937,0.11991943,0.42543106
1.24562281,1.88179186,0.40221759,0.44405871,0.23511057,0.73990890,0.10361255,0.08182600,0.11814856,0.42760587
1.25162581,1.87751268,0.40837790,0.44048322,0.23663887,0.73764836,0.10707811,0.07909602,0.11591912,0.42803259
1.25762881,1.86583531,0.41259688,0.43509749,0.23721995,0.73241615,0.11031811,0.07602119,0.11324248,0.42667310
1.26363182,1.84690916,0.41483538,0.42799089,0.23685814,0.72428094,0.11327088,0.07265129,0.11014046,0.42353273
1.26963482,1.82104442,0.41509285,0.41930029,0.23557406,0.71336611,0.11587856,0.06904258,0.10664446,0.41865977
1.27563782,1.78870279,0.41340795,0.40920586,0.23340400,0.69984612,0.11808893,0.06525612,0.10279420,0.41214385
1.28164082,1.75048541,0.40985846,0.39792574,0.23039919,0.68394211,0.11985715,0.06135596,0.09863643,0.40411339
1.28764382,1.70711865,0.40456034,0.38570988,0.22662494,0.66591711,0.12114752,0.05740748,0.09422354,0.39473236
1.29364682,1.65943843,0.39766622,0.37283333,0.22215968,0.64607088,0.12193502,0.05347570,0.08961211,0.38419636
1.29964982,1.60837374,0.38936322,0.35958920,0.21709403,0.62473471,0.12220675,0.04962384,0.08486160,0.37272840
1.30565283,1.55492968,0.37987022,0.34628171,0.21152981,0.60226617,0.12196295,0.04591200,0.08003306,0.36057435
1.31165583,1.50017059,0.36943458,0.33321930,0.20557902,0.57904396,0.12121785,0.04239617,0.07518797,0.34799825
1.31765883,1.44520316,0.35832850,0.32070821,0.19936281,0.55546283,0.11999998,0.03912733,0.07038722,0.33527768
1.32366183,1.39115995,0.34684479,0.30904653,0.19301031,0.53192846,0.11835212,0.03615096,0.06569026,0.32269905
1.32966483,1.33918312,0.33529238,0.29851883,0.18665738,0.50885242,0.11633074,0.03350659,0.06115437,0.31055307
1.33566783,1.29040829,0.32399135,0.28939144,0.18044519,0.48664697,0.11400504,0.03122765,0.05683402,0.29913025
1.34167084,1.24594853,0.31326766,0.28190837,0.17451858,0.46571968,0.11145546,0.02934143,0.05278040,0.28871656
1.34767384,1.20687823,0.30344758,0.27628785,0.16902422,0.44646782,0.10877179,0.02786917,0.04904099,0.27958920
1.35367684,1.17421681,0.29485180,0.27271940,0.16410849,0.42927243,0.10605092,0.02682617,0.04565918,0.27201235
1.35967984,1.14891218,0.28778938,0.27136142,0.15991510,0.41449217,0.10339427,0.02622200,0.04267396,0.26623310
1.36568284,1.13182393,0.28255148,0.27233919,0.15658246,0.40245676,0.10090498,0.02606068,0.04011957,0.26247741
1.37168584,1.12370646,0.27940516,0.27574324,0.15424086,0.39346036,0.09868494,0.02634087,0.03802522,0.26094609
1.37768884,1.12519210,0.27858713,0.28162805,0.15300939,0.38775476,0.09683177,0.02705605,0.03641470,0.26181096
1.38369185,1.13677465,0.28029781,0.29001095,0.15299290,0.38554270,0.09543586,0.02819460,0.03530599,0.26521110
1.38969485,1.15879373,0.28469566,0.30087137,0.15427875,0.38697147,0.09457751,0.02973999,0.03471095,0.27124935
1.39569785,1.19142039,0.29189207,0.31415033,0.15693383,0.39212701,0.09432426,0.03167090,0.03463482,0.27998912
1.40170085,1.23464467,0.30194701,0.32975025,0.16100161,0.40102877,0.09472860,0.03396134,0.03507590,0.29145158
1.40770385,1.28826568,0.31486542,0.34753514,0.16649958,0.41362568,0.09582603,0.03658088,0.03602514,0.30561341
1.41370685,1.35188483,0.33059484,0.36733121,0.17341709,0.42979335,0.09763350,0.03949492,0.03746584,0.32240524
1.41970985,1.42490296,0.34902405,0.38892809,0.18171377,0.44933291,0.10014849,0.04266505,0.03937350,0.34171080
1.42571286,1.50652186,0.36998322,0.41208062,0.19131858,0.47197163,0.10334852,0.04604955,0.04171567,0.36336703
1.43171586,1.59575069,0.39324540,0.43651135,0.20212962,0.49736551,0.10719132,0.04960396,0.04445214,0.38716510
1.43771886,1.69141763,0.41852951,0.46191381,0.21401484,0.52510396,0.11161555,0.05328184,0.04753515,0.41285257
1.44372186,1.79218698,0.44550489,0.48795658,0.22681360,0.55471662,0.11654217,0.05703554,0.05091004,0.44013656
1.44972486,1.89658156,0.47379725,0.51428817,0.24033915,0.58568227,0.12187633,0.06081717,0.05451595,0.46868799
1.45572786,2.00301022,0.50299595,0.54054258,0.25438209,0.61743969,0.12750982,0.06457956,0.05828692,0.49814688
1.46173087,2.10979984,0.53266245,0.56634565,0.26871458,0.64940017,0.13332400,0.06827729,0.06215315,0.52812852
1.46773387,2.21523111,0.56233978,0.59132180,0.28309542,0.68096148,0.13919310,0.07186769,0.06604258,0.55823043
1.47373687,2.31757716,0.59156256,0.61510132,0.29727571,0.71152269,0.14498776,0.07531182,0.06988263,0.58803995
1.47973987,2.41514363,0.61986754,0.63732766,0.31100500,0.74049958,0.15057884,0.07857533,0.07360201,0.61714213
1.48574287,2.50630922,0.64680403,0.65766485,0.32403772,0.76733986,0.15584114,0.08162925,0.07713282,0.64512790
1.49174587,2.58956507,0.67194414,0.67580449,0.33613965,0.79153784,0.16065709,0.08445062,0.08041244,0.67160204
1.49774887,2.66355167,0.69489232,0.69147233,0.34709427,0.81264792,0.16492012,0.08702297,0.08338557,0.69619094
1.50375188,2.72709211,0.71529397,0.70443414,0.35670868,0.83029636,0.16853773,0.08933664,0.08600599,0.71854976
1.50975488,2.77922029,0.73284281,0.71450056,0.36481894,0.84419092,0.17143392,0.09138897,0.08823825,0.73836887
1.51575788,2.81920338,0.74728684,0.72153100,0.37129461,0.85412798,0.17355113,0.09318436,0.09005895,0.75537944
1.52176088,2.84655760,0.75843270,0.72543630,0.37604235,0.85999696,0.17485141,0.09473422,0.09145782,0.76935797
1.52776388,2.86105711,0.76614826,0.72618013,0.37900842,0.86178176,0.17531689,0.09605685,0.09243834,0.78012980
1.53376688,2.86273573,0.77036364,0.72377926,0.38018010,0.85955948,0.17494951,0.09717732,0.09301803,0.78757145
1.53976988,2.85188183,0.77107052,0.71830245,0.37958589,0.85349625,0.17377000,0.09812731,0.09322830,0.79161190
