energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.13306653,2.25328763,-3.14880486,1.13460138,-1.75456508,0.59473249,-0.39574351,0.13726727,-0.32746414,0.00729265,-0.00146705,0.42644449,-0.43602830,0.01609720,-0.01182830,0.99303119,-1.85418205
-4.12706353,2.22698827,-3.11286159,1.09881766,-1.72617621,0.59196013,-0.39070904,0.13637950,-0.31724692,0.00797874,-0.00151043,0.41599068,-0.42363170,0.01664762,-0.01205256,0.98684712,-1.84496422
-4.12106053,2.19981714,-3.08275574,1.06363923,-1.70212144,0.58854946,-0.38660944,0.13555844,-0.30787182,0.00867849,-0.00156656,0.40559528,-0.41295811,0.01717126,-0.01233935,0.98008869,-1.83817158
-4.11505753,2.17152803,-3.05918211,1.02921138,-1.68294378,0.58439636,-0.38349994,0.13476286,-0.29945538,0.00938166,-0.00163657,0.39532912,-0.40418717,0.01765214,-0.01269442,0.97253734,-1.83409357
-4.10905453,2.14186050,-3.04261298,0.99563258,-1.66901070,0.57940564,-0.38140931,0.13395021,-0.29208692,0.01007722,-0.00172127,0.38525151,-0.39744881,0.01807548,-0.01312180,0.96397288,-1.83291191
-4.10305153,2.11055521,-3.03327753,0.96295713,-1.66050396,0.57349651,-0.38033800,0.13307728,-0.28582631,0.01075357,-0.00182110,0.37541108,-0.39282037,0.01842804,-0.01362355,0.95418223,-1.83468867
-4.09704852,2.07737181,-3.03114851,0.93120020,-1.65741539,0.56660809,-0.38025685,0.13210103,-0.28070250,0.01139883,-0.00193611,0.36584733,-0.39032515,0.01869846,-0.01419950,0.94296925,-1.83935800
-4.09104552,2.04210840,-3.03593682,0.90034511,-1.65954904,0.55870479,-0.38110664,0.13097960,-0.27671289,0.01200115,-0.00206594,0.35659277,-0.38993244,0.01887747,-0.01484712,0.93016520,-1.84672197
-4.08504252,2.00462160,-3.04709492,0.87035242,-1.66652933,0.54978136,-0.38279862,0.12967339,-0.27382354,0.01254907,-0.00220977,0.34767567,-0.39155908,0.01895811,-0.01556131,0.91563939,-1.85645131
-4.07903952,1.96484621,-3.06382937,0.84117027,-1.67781524,0.53986711,-0.38521606,0.12814627,-0.27197032,0.01303186,-0.00236637,0.33912300,-0.39507241,0.01893585,-0.01633448,0.89930927,-1.86809122
-4.07303652,1.92281337,-3.08512240,0.81274551,-1.69271985,0.52902927,-0.38821675,0.12636677,-0.27106096,0.01343987,-0.00253410,0.33096370,-0.40029460,0.01880863,-0.01715653,0.88114965,-1.88107243
-4.06703352,1.87866615,-3.10976198,0.78503491,-1.71043443,0.51737522,-0.39163660,0.12430924,-0.27097794,0.01376481,-0.00271097,0.32323177,-0.40700814,0.01857686,-0.01801508,0.86120035,-1.89472726
-4.06103052,1.83267171,-3.13637963,0.75801590,-1.73005639,0.50505342,-0.39529411,0.12195487,-0.27158219,0.01400010,-0.00289467,0.31596935,-0.41496242,0.01824328,-0.01889568,0.83957195,-1.90831018
-4.05502751,1.78522932,-3.16349458,0.73169623,-1.75061983,0.49225303,-0.39899573,0.11929253,-0.27271751,0.01414104,-0.00308265,0.30922926,-0.42388118,0.01781288,-0.01978220,0.81644914,-1.92102214
-4.04902451,1.73687354,-3.18956257,0.70612200,-1.77112762,0.47920207,-0.40254173,0.11631943,-0.27421543,0.01418502,-0.00327223,0.30307715,-0.43347062,0.01729262,-0.02065725,0.79209152,-1.93203777
-4.04302151,1.68827230,-3.21302758,0.68138363,-1.79058379,0.46616433,-0.40573263,0.11304149,-0.27590058,0.01413161,-0.00346066,0.29759297,-0.44342788,0.01669119,-0.02150274,0.76683167,-1.94053417
-4.03701851,1.64021971,-3.23237437,0.65761941,-1.80802509,0.45343491,-0.40837563,0.10947342,-0.27759616,0.01398257,-0.00364528,0.29287159,-0.45344974,0.01601871,-0.02230039,0.74107042,-1.94572019
-4.03101551,1.59362365,-3.24617969,0.63501646,-1.82255059,0.44133469,-0.41029116,0.10563852,-0.27912948,0.01374182,-0.00382357,0.28902270,-0.46324136,0.01528638,-0.02303243,0.71526948,-1.94686478
-4.02501251,1.54948849,-3.25316025,0.61380895,-1.83334829,0.43020374,-0.41131893,0.10156817,-0.28033728,0.01341529,-0.00399331,0.28616977,-0.47252452,0.01450614,-0.02368211,0.68994162,-1.94332333
-4.01900950,1.50889338,-3.25221553,0.59427360,-1.83971802,0.42039398,-0.41132345,0.09730109,-0.28107067,0.01301075,-0.00415263,0.28444807,-0.48104555,0.01369035,-0.02423440,0.66563873,-1.93456072
-4.01300650,1.47296670,-3.24246378,0.57672272,-1.84108984,0.41226120,-0.41019878,0.09288225,-0.28119950,0.01253750,-0.00430018,0.28400190,-0.48858236,0.01285142,-0.02467650,0.64293813,-1.92017032
-4.00700350,1.44285749,-3.22327012,0.56149494,-1.83703762,0.40615667,-0.40787220,0.08836172,-0.28061608,0.01200611,-0.00443511,0.28498086,-0.49495054,0.01200150,-0.02499831,0.62242761,-1.89988794
-4.00100050,1.41970480,-3.19426553,0.54894405,-1.82728756,0.40241862,-0.40430686,0.08379323,-0.27923797,0.01142806,-0.00455719,0.28753557,-0.50000843,0.01115222,-0.02519285,0.60468978,-1.87360058
-3.99499750,1.40460570,-3.15535658,0.53942640,-1.81172155,0.40136365,-0.39950310,0.07923272,-0.27700992,0.01081537,-0.00466683,0.29181254,-0.50366074,0.01031441,-0.02525654,0.59028608,-1.84134951
-3.98899450,1.39858321,-3.10672549,0.53328732,-1.79037563,0.40327849,-0.39349855,0.07473680,-0.27390482,0.01018023,-0.00476504,0.29794883,-0.50586090,0.00949793,-0.02518931,0.57974116,-1.80332789
-3.98299150,1.40255494,-3.04882106,0.53084715,-1.76343389,0.40841216,-0.38636703,0.07036126,-0.26992360,0.00953466,-0.00485342,0.30606617,-0.50661186,0.00871147,-0.02499466,0.57352808,-1.75987319
-3.97698849,1.41730355,-2.98234094,0.53238737,-1.73121815,0.41696876,-0.37821612,0.06615962,-0.26509422,0.00889015,-0.00493410,0.31626522,-0.50596535,0.00796248,-0.02467948,0.57205470,-1.71145489
-3.97098549,1.44344995,-2.90820630,0.53813741,-1.69417412,0.42910117,-0.36918382,0.06218184,-0.25946976,0.00825740,-0.00500966,0.32861983,-0.50401963,0.00725709,-0.02425383,0.57565189,-1.65865824
-3.96498249,1.48143019,-2.82752994,0.54826271,-1.65285460,0.44490571,-0.35943409,0.05847318,-0.25312569,0.00764605,-0.00508296,0.34317170,-0.50091569,0.00660007,-0.02373052,0.58456374,-1.60216477
-3.95897949,1.53147674,-2.74157934,0.56285442,-1.60790036,0.46441808,-0.34915173,0.05507322,-0.24615641,0.00706448,-0.00515706,0.35992568,-0.49683210,0.00599487,-0.02312468,0.59894016,-1.54273059
-3.95297649,1.59360492,-2.65173591,0.58192124,-1.56001942,0.48761059,-0.33853659,0.05201520,-0.23867137,0.00651969,-0.00523501,0.37884587,-0.49197853,0.00544366,-0.02245313,0.61883204,-1.48116327
-3.94697349,1.66760493,-2.55945217,0.60538370,-1.50996540,0.51439083,-0.32779749,0.04932550,-0.23079072,0.00601722,-0.00531972,0.39985265,-0.48658820,0.00494744,-0.02173379,0.64418915,-1.41829825
-3.94097049,1.75303987,-2.46620809,0.63307119,-1.45851547,0.54460195,-0.31714583,0.04702342,-0.22264086,0.00556111,-0.00541378,0.42282108,-0.48090944,0.00450608,-0.02098506,0.67486070,-1.35497563
-3.93496748,1.84924992,-2.37346819,0.66472184,-1.40644874,0.57802441,-0.30678935,0.04512117,-0.21434993,0.00515395,-0.00551930,0.44758036,-0.47519668,0.00411853,-0.02022517,0.71059866,-1.29201812
-3.92896448,1.95536247,-2.28264076,0.69998540,-1.35452529,0.61437933,-0.29692605,0.04362411,-0.20604347,0.00479694,-0.00563777,0.47391490,-0.46970111,0.00378287,-0.01947157,0.75106353,-1.23021070
-3.92296148,2.07030806,-2.19504023,0.73842887,-1.30346678,0.65333332,-0.28773856,0.04253110,-0.19784043,0.00449002,-0.00576994,0.50156660,-0.46466142,0.00349650,-0.01874046,0.79583250,-1.17028277
-3.91695848,2.19284152,-2.11185391,0.77954501,-1.25393874,0.69450458,-0.27938909,0.04183515,-0.18984962,0.00423203,-0.00591575,0.53023852,-0.46029481,0.00325628,-0.01804626,0.84440945,-1.11289285
-3.91095548,2.32156773,-2.03411400,0.82276312,-1.20653524,0.73747023,-0.27201508,0.04152403,-0.18216674,0.00402083,-0.00607424,0.55959983,-0.45678890,0.00305862,-0.01740133,0.89623671,-1.05861650
-3.90495248,2.45497089,-1.96267536,0.86746197,-1.16176609,0.78177451,-0.26572583,0.04158115,-0.17487215,0.00385353,-0.00624358,0.58929178,-0.45429449,0.00289968,-0.01681573,0.95070795,-1.00793732
-3.89894947,2.59144666,-1.89819975,0.91298434,-1.12004704,0.82693768,-0.26059989,0.04198630,-0.16802926,0.00372666,-0.00642106,0.61893450,-0.45291986,0.00277540,-0.01629708,1.00718175,-0.96124123
-3.89294647,2.72933575,-1.84114674,0.95865259,-1.08169304,0.87246535,-0.25668367,0.04271662,-0.16168380,0.00363634,-0.00660322,0.64813456,-0.45272657,0.00268171,-0.01585061,1.06499559,-0.91881393
-3.88694347,2.86695814,-1.79177124,1.00378486,-1.04691486,0.91785779,-0.25399096,0.04374733,-0.15586373,0.00357846,-0.00678590,0.67649277,-0.45372716,0.00261451,-0.01547921,1.12347958,-0.88084142
-3.88094047,3.00264671,-1.75012764,1.04771120,-1.01581896,0.96261923,-0.25250354,0.04505263,-0.15057992,0.00354883,-0.00696440,0.70361222,-0.45588470,0.00256985,-0.01518367,1.18196965,-0.84741318
-3.87493747,3.13477942,-1.71608006,1.08978918,-0.98841070,1.00626666,-0.25217279,0.04660635,-0.14582744,0.00354332,-0.00713371,0.72910611,-0.45911445,0.00254393,-0.01496295,1.23981990,-0.81852794
-3.86893447,3.26180913,-1.68931820,1.12941841,-0.96460052,1.04833797,-0.25292223,0.04838262,-0.14158740,0.00355795,-0.00728861,0.75260529,-0.46328738,0.00253318,-0.01481448,1.29641365,-0.79410142
-3.86293147,3.38229045,-1.66937787,1.16605352,-0.94421312,1.08839944,-0.25465081,0.05035644,-0.13782919,0.00358902,-0.00742397,0.77376529,-0.46823551,0.00253427,-0.01473452,1.35117315,-0.77397574
-3.85692846,3.49490310,-1.65566545,1.19921531,-0.92699890,1.12605216,-0.25723700,0.05250406,-0.13451300,0.00363311,-0.00753488,0.79227259,-0.47375886,0.00254419,-0.01471853,1.40356773,-0.75793003
-3.85092546,3.59847141,-1.64748513,1.22849966,-0.91264752,1.16093762,-0.26054320,0.05480334,-0.13159248,0.00368717,-0.00761691,0.80785016,-0.47963370,0.00256021,-0.01476149,1.45312034,-0.74569173
-3.84492246,3.69197991,-1.64406769,1.25358412,-0.90080280,1.19274223,-0.26442068,0.05723395,-0.12901741,0.00374849,-0.00766624,0.82026218,-0.48562168,0.00257992,-0.01485816,1.49941257,-0.73694826
-3.83891946,3.77458498,-1.64459986,1.27423198,-0.89107848,1.22120088,-0.26871449,0.05977745,-0.12673625,0.00381474,-0.00767984,0.82931777,-0.49147950,0.00260124,-0.01500339,1.54208804,-0.73135836
-3.83291646,3.84562262,-1.64825300,1.29029396,-0.88307420,1.24609949,-0.27326842,0.06241736,-0.12469841,0.00388392,-0.00765562,0.83487391,-0.49696874,0.00262241,-0.01519222,1.58085452,-0.72856303
-3.82691346,3.90461254,-1.65420998,1.30170741,-0.87639101,1.26727680,-0.27792967,0.06513902,-0.12285619,0.00395432,-0.00759244,0.83683741,-0.50186520,0.00264197,-0.01542002,1.61548464,-0.72819554
-3.82091046,3.95125882,-1.66168946,1.30849338,-0.87064586,1.28462508,-0.28255310,0.06792943,-0.12116634,0.00402452,-0.00749024,0.83516612,-0.50596760,0.00265878,-0.01568248,1.64581556,-0.72989021
-3.81490745,3.98544737,-1.66996671,1.31075155,-0.86548452,1.29809020,-0.28700500,0.07077706,-0.11959111,0.00409328,-0.00734996,0.82986914,-0.50910509,0.00267200,-0.01597560,1.67174754,-0.73328997
-3.80890445,4.00724035,-1.67839032,1.30865344,-0.86059243,1.30767076,-0.29116613,0.07367149,-0.11809887,0.00415955,-0.00717357,0.82100635,-0.51114334,0.00268110,-0.01629556,1.69324160,-0.73805238
-3.80290145,4.01686778,-1.68639469,1.30243409,-0.85570315,1.31341649,-0.29493408,0.07660312,-0.11666429,0.00422240,-0.00696394,0.80868706,-0.51198897,0.00268581,-0.01663858,1.71031646,-0.74385419
-3.79689845,4.01471653,-1.69350785,1.29238255,-0.85060413,1.31542584,-0.29822485,0.07956277,-0.11526807,0.00428097,-0.00672472,0.79306786,-0.51159217,0.00268616,-0.01700075,1.72304464,-0.75039452
-3.79089545,4.00131691,-1.69935509,1.27883143,-0.84513966,1.31384282,-0.30097374,0.08254129,-0.11389641,0.00433445,-0.00646027,0.77434967,-0.50994745,0.00268245,-0.01737784,1.73154794,-0.75739665
-3.78489245,3.97732693,-1.70365841,1.26214595,-0.83921116,1.30885299,-0.30313544,0.08552915,-0.11254014,0.00438204,-0.00617540,0.75277402,-0.50709271,0.00267526,-0.01776515,1.73599233,-0.76460879
-3.77888944,3.94351468,-1.70623246,1.24271266,-0.83277468,1.30067885,-0.30468364,0.08851612,-0.11119376,0.00442297,-0.00587528,0.72861850,-0.50310654,0.00266545,-0.01815734,1.73658235,-0.77180383
-3.77288644,3.90073901,-1.70697768,1.22092835,-0.82583613,1.28957449,-0.30561001,0.09149087,-0.10985436,0.00445645,-0.00556521,0.70219157,-0.49810423,0.00265416,-0.01854837,1.73355508,-0.77877847
-3.76688344,3.84992902,-1.70587120,1.19718927,-0.81844445,1.27581975,-0.30592293,0.09444075,-0.10852060,0.00448170,-0.00525045,0.67382659,-0.49223260,0.00264280,-0.01893145,1.72717387,-0.78535202
-3.76088044,3.79206289,-1.70295651,1.17188111,-0.81068325,1.25971396,-0.30564585,0.09735159,-0.10719177,0.00449799,-0.00493609,0.64387542,-0.48566405,0.00263309,-0.01929911,1.71772204,-0.79136485
-3.75487744,3.72814670,-1.69833256,1.14537005,-0.80266130,1.24156958,-0.30481565,0.10020762,-0.10586700,0.00450458,-0.00462686,0.61270147,-0.47859019,0.00262707,-0.01964324,1.70549669,-0.79667712
-3.74887444,3.65919390,-1.69214306,1.11799508,-0.79450262,1.22170581,-0.30348094,0.10299152,-0.10454474,0.00450087,-0.00432701,0.58067259,-0.47121541,0.00262710,-0.01995534,1.69080289,-0.80116756
-3.74287144,3.58620623,-1.68456668,1.09006186,-0.78633651,1.20044254,-0.30170053,0.10568459,-0.10322237,0.00448633,-0.00404024,0.54815385,-0.46375066,0.00263590,-0.02022670,1.67394856,-0.80473281
-3.73686843,3.51015683,-1.67580858,1.06183838,-0.77828825,1.17809486,-0.29954204,0.10826709,-0.10189615,0.00446060,-0.00376959,0.51550050,-0.45640778,0.00265658,-0.02044870,1.65524014,-0.80728706
-3.73086543,3.43197615,-1.66609362,1.03355246,-0.77047073,1.15496830,-0.29708078,0.11071871,-0.10056133,0.00442350,-0.00351740,0.48305131,-0.44939461,0.00269265,-0.02061312,1.63497944,-0.80876237
-3.72486243,3.35254121,-1.65566157,1.00539127,-0.76297768,1.13135512,-0.29439882,0.11301911,-0.09921241,0.00437506,-0.00328530,0.45112250,-0.44291101,0.00274807,-0.02071247,1.61346163,-0.80910935
-3.71885943,3.27266866,-1.64476405,0.97750263,-0.75587859,1.10753158,-0.29158432,0.11514867,-0.09784359,0.00431560,-0.00307421,0.42000251,-0.43714584,0.00282727,-0.02074027,1.59097460,-0.80829833
-3.71285643,3.19311155,-1.63366330,0.94999827,-0.74921574,1.08375649,-0.28873099,0.11708919,-0.09644922,0.00424568,-0.00288439,0.38994768,-0.43227501,0.00293514,-0.02069138,1.56779952,-0.80632082
-3.70685343,3.11455987,-1.62263233,0.92295855,-0.74300326,1.06027078,-0.28593763,0.11882470,-0.09502437,0.00416618,-0.00271548,0.36117905,-0.42846036,0.00307708,-0.02056224,1.54421259,-0.80319110
-3.70085043,3.03764428,-1.61195598,0.89643847,-0.73722834,1.03729808,-0.28330770,0.12034225,-0.09356524,0.00407827,-0.00256655,0.33388034,-0.42584939,0.00325894,-0.02035098,1.52048754,-0.79894780
-3.69484742,2.96294247,-1.60193257,0.87047462,-0.73185436,1.01504618,-0.28094873,0.12163257,-0.09206953,0.00398341,-0.00243624,0.30819706,-0.42457558,0.00348703,-0.02005763,1.49689880,-0.79365528
-3.68884442,2.89098726,-1.59287542,0.84509250,-0.72682572,0.99370890,-0.27897155,0.12269067,-0.09053674,0.00388332,-0.00232278,0.28423677,-0.42475905,0.00376801,-0.01968405,1.47372467,-0.78740463
-3.68284142,2.82227532,-1.58511374,0.82031386,-0.72207402,0.97346826,-0.27748927,0.12351623,-0.08896823,0.00378000,-0.00222415,0.26207040,-0.42650742,0.00410882,-0.01923395,1.45125008,-0.78031414
-3.67683842,2.75727555,-1.57899261,0.79616348,-0.71752513,0.95449645,-0.27661585,0.12411384,-0.08736719,0.00367559,-0.00213816,0.24173447,-0.42991651,0.00451652,-0.01871269,1.42976851,-0.77252898
-3.67083542,2.69643590,-1.57487131,0.77267500,-0.71310674,0.93695740,-0.27646434,0.12449290,-0.08573844,0.00357243,-0.00206252,0.22323399,-0.43507081,0.00499815,-0.01812715,1.40958250,-0.76422021
-3.66483242,2.64018766,-1.57312013,0.74989535,-0.70875586,0.92100747,-0.27714479,0.12466737,-0.08408813,0.00347290,-0.00199496,0.20654603,-0.44204353,0.00556046,-0.01748539,1.39100235,-0.75558281
-3.65882941,2.58894651,-1.57411518,0.72788744,-0.70442576,0.90679521,-0.27876175,0.12465520,-0.08242334,0.00337938,-0.00193331,0.19162350,-0.45089602,0.00620968,-0.01679644,1.37434281,-0.74683286
-3.65282641,2.54310954,-1.57823152,0.70673101,-0.70009194,0.89445986,-0.28141156,0.12447756,-0.08075162,0.00329420,-0.00187553,0.17839920,-0.46167668,0.00695122,-0.01606988,1.35991734,-0.73820393
-3.64682341,2.50304829,-1.58583450,0.68652139,-0.69575675,0.88412862,-0.28517949,0.12415779,-0.07908051,0.00321950,-0.00181983,0.16678983,-0.47441924,0.00778937,-0.01531556,1.34803021,-0.72994253
-3.64082041,2.46909762,-1.59726994,0.66736634,-0.69145231,0.87591272,-0.29013689,0.12372029,-0.07741716,0.00315721,-0.00176467,0.15669976,-0.48914062,0.00872690,-0.01454328,1.33896639,-0.72230312
-3.63481741,2.44154106,-1.61285329,0.64938108,-0.68724160,0.86990243,-0.29633835,0.12318919,-0.07576794,0.00310891,-0.00170879,0.14802463,-0.50583839,0.00976477,-0.01376246,1.33297969,-0.71554243
-3.62881441,2.42059331,-1.63285848,0.63268184,-0.68321760,0.86616125,-0.30381931,0.12258710,-0.07413817,0.00307581,-0.00165123,0.14065450,-0.52448808,0.01090182,-0.01298189,1.33027960,-0.70991363
-3.62281141,2.40638101,-1.65750693,0.61737827,-0.67950048,0.86471970,-0.31259390,0.12193381,-0.07253203,0.00305867,-0.00159136,0.13447662,-0.54504062,0.01213439,-0.01220954,1.33101753,-0.70566032
-3.61680840,2.39892305,-1.68695729,0.60356531,-0.67623308,0.86556903,-0.32265347,0.12124512,-0.07095249,0.00305775,-0.00152882,0.12937775,-0.56741991,0.01345616,-0.01145237,1.33527316,-0.70301071
-3.61080540,2.39811186,-1.72129656,0.59131496,-0.67357478,0.86865546,-0.33396570,0.12053190,-0.06940148,0.00307277,-0.00146354,0.12524607,-0.59152097,0.01485793,-0.01071626,1.34304185,-0.70217210
-3.60480240,2.40369715,-1.76053284,0.58066847,-0.67169421,0.87387521,-0.34647441,0.11979930,-0.06788006,0.00310293,-0.00139569,0.12197271,-0.61720872,0.01632755,-0.01000596,1.35422384,-0.70332591
-3.59879940,2.41527350,-1.80459028,0.57162961,-0.67076113,0.88107099,-0.36010020,0.11904629,-0.06638877,0.00314687,-0.00132566,0.11945290,-0.64431755,0.01784991,-0.00932509,1.36861615,-0.70662334
-3.59279640,2.43227321,-1.85330633,0.56415941,-0.67093782,0.89003010,-0.37474166,0.11826556,-0.06492797,0.00320274,-0.00125401,0.11758690,-0.67265175,0.01940709,-0.00867620,1.38590791,-0.71218198
-3.58679340,2.45396519,-1.90643151,0.55817275,-0.67237058,0.90048477,-0.39027742,0.11744369,-0.06349829,0.00326822,-0.00118141,0.11628064,-0.70198694,0.02097860,-0.00806088,1.40567969,-0.72008319
-3.58079040,2.47946084,-1.96363147,0.55353718,-0.67518161,0.91211459,-0.40656862,0.11656165,-0.06210097,0.00334059,-0.00110863,0.11544622,-0.73207228,0.02254178,-0.00747986,1.42740718,-0.73037049
-3.57478739,2.50772706,-2.02449147,0.55007407,-0.67946177,0.92455140,-0.42346197,0.11559566,-0.06073829,0.00341683,-0.00103651,0.11500229,-0.76263358,0.02407223,-0.00693316,1.45046962,-0.74304893
-3.56878439,2.53760652,-2.08852274,0.54756211,-0.68526439,0.93738649,-0.44079299,0.11451827,-0.05941380,0.00349369,-0.00096586,0.11487427,-0.79337705,0.02554446,-0.00642022,1.47416264,-0.75808529
-3.56278139,2.56784443,-2.15517058,0.54574314,-0.69260069,0.95017982,-0.45838944,0.11329969,-0.05813259,0.00356780,-0.00089749,0.11499456,-0.82399362,0.02693255,-0.00594005,1.49771544,-0.77540925
-3.55677839,2.59712109,-2.22382374,0.54433002,-0.70143671,0.96247122,-0.47607480,0.11190924,-0.05690138,0.00363581,-0.00083215,0.11530260,-0.85416354,0.02821089,-0.00549136,1.52031163,-0.79491517
-3.55077539,2.62408898,-2.29382470,0.54301619,-0.71169207,0.97379279,-0.49367152,0.11031688,-0.05572852,0.00369444,-0.00077052,0.11574490,-0.88356129,0.02935494,-0.00507269,1.54111308,-0.81646469
-3.54477239,2.64741262,-2.36448049,0.54148645,-0.72324051,0.98368235,-0.51100402,0.10849478,-0.05462391,0.00374068,-0.00071319,0.11627495,-0.91186036,0.03034203,-0.00468245,1.55928564,-0.83988971
-3.53876938,2.66580972,-2.43507385,0.53942858,-0.73591227,0.99169706,-0.52790141,0.10641878,-0.05359879,0.00377182,-0.00066065,0.11685300,-0.93873805,0.03115207,-0.00431909,1.57402585,-0.86499594
-3.53276638,2.67809153,-2.50487423,0.53654505,-0.74949808,0.99742675,-0.54419969,0.10406969,-0.05266541,0.00378556,-0.00061328,0.11744577,-0.96387995,0.03176824,-0.00398106,1.58458733,-0.89156675
-3.52676338,2.68320069,-2.57314876,0.53256446,-0.76375470,1.00050637,-0.55974361,0.10143443,-0.05183668,0.00378008,-0.00057136,0.11802598,-0.98698421,0.03217755,-0.00366691,1.59030573,-0.91936720
-3.52076038,2.68024472,-2.63917282,0.52725195,-0.77841180,1.00062689,-0.57438813,0.09850686,-0.05112574,0.00375413,-0.00053506,0.11857175,-1.00776548,0.03237130,-0.00337527,1.59062109,-0.94814837
-3.51475738,2.66852368,-2.70224035,0.52041835,-0.79317979,0.99754421,-0.58799943,0.09528836,-0.05054547,0.00370700,-0.00050446,0.11906590,-1.02595850,0.03234533,-0.00310487,1.58509654,-0.97765169
-3.50875438,2.64755075,-2.76167379,0.51192748,-0.80775850,0.99108576,-0.60045577,0.09178801,-0.05010799,0.00363859,-0.00047954,0.11949514,-1.04132144,0.03210023,-0.00285453,1.57343270,-1.00761341
-3.50275138,2.61706488,-2.81683372,0.50170126,-0.82184620,0.98115435,-0.61164800,0.08802257,-0.04982421,0.00354937,-0.00046022,0.11984919,-1.05363903,0.03164121,-0.00262314,1.55547687,-1.03776902
-3.49674837,2.57703506,-2.86712813,0.48972266,-0.83514876,0.96772935,-0.62148003,0.08401599,-0.04970332,0.00344034,-0.00044633,0.12011983,-1.06272539,0.03097796,-0.00240966,1.53122697,-1.06785760
-3.49074537,2.52765618,-2.91202149,0.47603617,-0.84738864,0.95086501,-0.62986926,0.07979878,-0.04975240,0.00331303,-0.00043764,0.12030004,-1.06842681,0.03012430,-0.00221308,1.50082983,-1.09762615
-3.48474237,2.46933701,-2.95104320,0.46074587,-0.85831323,0.93068632,-0.63674691,0.07540704,-0.04997604,0.00316936,-0.00043389,0.12038316,-1.07062421,0.02909762,-0.00203243,1.46457432,-1.12683363
-3.47873937,2.40268088,-2.98379573,0.44401137,-0.86770250,0.90738244,-0.64205857,0.07088131,-0.05037605,0.00301161,-0.00043475,0.12036222,-1.06923556,0.02791833,-0.00186673,1.42287953,-1.15525479
-3.47273637,2.32846052,-3.00996189,0.42604175,-0.87537542,0.88119833,-0.64576460,0.06626527,-0.05095125,0.00284233,-0.00043989,0.12022938,-1.06421792,0.02660916,-0.00171506,1.37627879,-1.18268370
-3.46673337,2.24758812,-3.02931119,0.40708781,-0.88119518,0.85242489,-0.64784077,0.06160444,-0.05169737,0.00266422,-0.00044892,0.11997560,-1.05556925,0.02519438,-0.00157649,1.32540030,-1.20893674
-3.46073037,2.16108236,-3.04170496,0.38743306,-0.88507288,0.82138820,-0.64827876,0.05694472,-0.05260700,0.00248007,-0.00046145,0.11959060,-1.04332971,0.02369908,-0.00145010,1.27094544,-1.23385516
-3.45472736,2.07003391,-3.04709997,0.36738384,-0.88696955,0.78843849,-0.64708665,0.05233111,-0.05366973,0.00229266,-0.00047706,0.11906292,-1.02758247,0.02214841,-0.00133504,1.21366563,-1.25730696
-3.44872436,1.97557101,-3.04555015,0.34725901,-0.88689661,0.75393914,-0.64428934,0.04780646,-0.05487228,0.00210464,-0.00049534,0.11838036,-1.00845383,0.02056689,-0.00123050,1.15433893,-1.27918808
-3.44272136,1.87882648,-3.03720634,0.32737959,-0.88491461,0.71825641,-0.63992865,0.04341035,-0.05619880,0.00191854,-0.00051584,0.11753049,-0.98611249,0.01897776,-0.00113576,1.09374720,-1.29942294
-3.43671836,1.78090747,-3.02231376,0.30805871,-0.88113033,0.68175013,-0.63406324,0.03917822,-0.05763129,0.00173662,-0.00053816,0.11650138,-0.96076799,0.01740250,-0.00105018,1.03265483,-1.31796407
-3.43071536,1.68286887,-3.00120714,0.28959233,-0.87569250,0.64476570,-0.62676812,0.03514064,-0.05914996,0.00156090,-0.00056185,0.11528241,-0.93266819,0.01586035,-0.00097328,0.97178959,-1.33479113
-3.42471236,1.58569110,-2.97430365,0.27225091,-0.86878615,0.60762767,-0.61813382,0.03132281,-0.06073380,0.00139308,-0.00058652,0.11386511,-0.90209574,0.01436800,-0.00090473,0.91182633,-1.34990915
-3.41870935,1.49026262,-2.94209357,0.25627225,-0.86062592,0.57063482,-0.60826511,0.02774433,-0.06236113,0.00123452,-0.00061177,0.11224396,-0.86936370,0.01293946,-0.00084441,0.85337377,-1.36334621
-3.41270635,1.39736736,-2.90512920,0.24185574,-0.85144860,0.53405692,-0.59727939,0.02441910,-0.06401011,0.00108628,-0.00063725,0.11041709,-0.83481019,0.01158592,-0.00079242,0.79696461,-1.37515060
-3.40670335,1.30767690,-2.86401219,0.22915808,-0.84150516,0.49813289,-0.58530463,0.02135551,-0.06565936,0.00094907,-0.00066261,0.10838685,-0.79879242,0.01031577,-0.00074913,0.74304896,-1.38538775
-3.40070035,1.22174696,-2.81937993,0.21829056,-0.83105259,0.46307036,-0.57247714,0.01855671,-0.06728850,0.00082332,-0.00068759,0.10616010,-0.76168006,0.00913477,-0.00071521,0.69199099,-1.39413690
-3.39469735,1.14001796,-2.77189148,0.20931778,-0.82034587,0.42904627,-0.55893895,0.01602105,-0.06887863,0.00070917,-0.00071194,0.10374839,-0.72384836,0.00804620,-0.00069171,0.64406854,-1.40148797
-3.38869435,1.06281872,-2.72221361,0.20225796,-0.80963043,0.39620833,-0.54483533,0.01374270,-0.07041283,0.00060651,-0.00073551,0.10116775,-0.68567107,0.00705111,-0.00068004,0.59947533,-1.40753866
