energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.56278139,5.35929450,0.88051154,1.56218331,0.00094752,0.45368737,0.03239314,2.97609231,0.64288607,0.19618000
-3.55677839,4.98767536,0.81539565,1.44562678,0.00091534,0.42487528,0.03089325,2.77128860,0.59657051,0.18440459
-3.55077539,4.61822315,0.75067485,1.33174614,0.00087846,0.39588115,0.02927936,2.56710747,0.55099200,0.17237603
-3.54477239,4.25394521,0.68703597,1.22110587,0.00083752,0.36696368,0.02757582,2.36533471,0.50648711,0.16023136
-3.53876938,3.89774341,0.62510648,1.11425809,0.00079323,0.33837802,0.02580799,2.16768791,0.46337454,0.14810674
-3.53276638,3.55234459,0.56544455,1.01172461,0.00074634,0.31036986,0.02400150,1.97577666,0.42195020,0.13613437
-3.52676338,3.22024205,0.50853234,0.91398104,0.00069763,0.28317032,0.02218159,1.79106922,0.38248362,0.12443965
-3.52076038,2.90364980,0.45477239,0.82144373,0.00064789,0.25699172,0.02037253,1.61486684,0.34521583,0.11313895
-3.51475738,2.60447049,0.40448697,0.73445987,0.00059792,0.23202435,0.01859705,1.44828605,0.31035867,0.10233796
-3.50875438,2.32427704,0.35792023,0.65330080,0.00054844,0.20843429,0.01687599,1.29224902,0.27809526,0.09213058
-3.50275138,2.06430774,0.31524277,0.57815882,0.00050018,0.18636223,0.01522795,1.14748159,0.24858184,0.08259837
-3.49674837,1.82547371,0.27655813,0.50914712,0.00045377,0.16592340,0.01366910,1.01451852,0.22195043,0.07381055
-3.49074537,1.60837715,0.24191081,0.44630267,0.00040981,0.14720828,0.01221309,0.89371480,0.19831242,0.06582454
-3.48474237,1.41333844,0.21129531,0.38959159,0.00036879,0.13028421,0.01087107,0.78526195,0.17776262,0.05868680
-3.47873937,1.24042998,0.18466563,0.33891650,0.00033115,0.11519765,0.00965174,0.68920811,0.16038359,0.05243404
-3.47273637,1.08951419,0.16194479,0.29412536,0.00029727,0.10197682,0.00856157,0.60548030,0.14624993,0.04709460
-3.46673337,0.96028344,0.14303393,0.25502111,0.00026744,0.09063478,0.00760496,0.53390763,0.13543221,0.04268993
-3.46073037,0.85229933,0.12782052,0.22137163,0.00024188,0.08117237,0.00678452,0.47424407,0.12800022,0.03923598
-3.45472736,0.76502937,0.11618537,0.19291947,0.00022077,0.07358123,0.00610131,0.42618948,0.12402525,0.03674450
-3.44872436,0.69787899,0.10800829,0.16939090,0.00020423,0.06784636,0.00555513,0.38940786,0.12358116,0.03522407
-3.44272136,0.65021731,0.10317197,0.15050382,0.00019233,0.06394827,0.00514469,0.36354208,0.12674391,0.03468075
-3.43671836,0.62139576,0.10156423,0.13597433,0.00018511,0.06186446,0.00486788,0.34822422,0.13358962,0.03511846
-3.43071536,0.61075849,0.10307844,0.12552176,0.00018256,0.06157024,0.00472186,0.34308145,0.14419075,0.03653875
-3.42471236,0.61764475,0.10761232,0.11887201,0.00018465,0.06303866,0.00470322,0.34773719,0.15861075,0.03894030
-3.41870935,0.64138328,0.11506519,0.11575928,0.00019129,0.06623979,0.00480798,0.36180777,0.17689705,0.04231784
-3.41270635,0.68127959,0.12533383,0.11592626,0.00020239,0.07113913,0.00503162,0.38489516,0.19907267,0.04666080
-3.40670335,0.73659726,0.13830748,0.11912306,0.00021780,0.07769541,0.00536903,0.41657637,0.22512683,0.05195159
-3.40070035,0.80653500,0.15386203,0.12510506,0.00023735,0.08585782,0.00581437,0.45639053,0.25500497,0.05816369
-3.39469735,0.89020126,0.17185413,0.13363011,0.00026082,0.09556296,0.00636102,0.50382475,0.28859859,0.06525965
-3.38869435,0.98658865,0.19211532,0.14445536,0.00028792,0.10673156,0.00700141,0.55829993,0.32573564,0.07318919
-3.38269135,1.09455045,0.21444694,0.15733427,0.00031835,0.11926534,0.00772692,0.61915794,0.36617201,0.08188741
-3.37668834,1.21278149,0.23861606,0.17201396,0.00035171,0.13304426,0.00852776,0.68565131,0.40958484,0.09127351
-3.37068534,1.33980568,0.26435290,0.18823357,0.00038759,0.14792429,0.00939291,0.75693687,0.45556815,0.10124989
-3.36468234,1.47397213,0.29135014,0.20572370,0.00042548,0.16373612,0.01031010,0.83207421,0.50363152,0.11170200
-3.35867934,1.61346147,0.31926439,0.22420740,0.00046484,0.18028485,0.01126587,0.91003002,0.55320213,0.12249892
-3.35267634,1.75630351,0.34771994,0.24340274,0.00050507,0.19735098,0.01224567,0.98968873,0.60363067,0.13349472
-3.34667334,1.90040684,0.37631504,0.26302721,0.00054554,0.21469270,0.01323406,1.06986996,0.65420103,0.14453081
-3.34067034,2.04360019,0.40463045,0.28280379,0.00058559,0.23204961,0.01421501,1.14935243,0.70414400,0.15543907
-3.33466733,2.18368487,0.43224029,0.30246864,0.00062454,0.24914775,0.01517219,1.22690409,0.75265448,0.16604583
-3.32866433,2.31849676,0.45872469,0.32178022,0.00066172,0.26570598,0.01608946,1.30131734,0.79891189,0.17617658
-3.32266133,2.44597572,0.48368402,0.34052932,0.00069646,0.28144332,0.01695124,1.37144844,0.84210308,0.18566116
-3.31665833,2.56423962,0.50675386,0.35854976,0.00072817,0.29608725,0.01774308,1.43625923,0.88144677,0.19433941
-3.31065533,2.67165993,0.52762041,0.37572902,0.00075628,0.30938234,0.01845214,1.49485951,0.91621870,0.20206690
-3.30465233,2.76693513,0.54603532,0.39201838,0.00078034,0.32109916,0.01906766,1.54654815,0.94577622,0.20872052
-3.29864932,2.84915840,0.56182948,0.40744176,0.00079996,0.33104282,0.01958146,1.59085066,0.96958135,0.21420380
-3.29264632,2.91787571,0.57492478,0.42210284,0.00081490,0.33906086,0.01998833,1.62755140,0.98722113,0.21845148
-3.28664332,2.97313102,0.58534342,0.43618958,0.00082502,0.34505008,0.02028631,1.65671830,0.99842417,0.22143330
-3.28064032,3.01549537,0.59321396,0.44997583,0.00083034,0.34896189,0.02047696,1.67871857,1.00307272,0.22315667
-3.27463732,3.04607740,0.59877373,0.46381941,0.00083098,0.35080592,0.02056545,1.69422392,1.00120949,0.22366812
-3.26863432,3.06651345,0.60236719,0.47815643,0.00082723,0.35065165,0.02056049,1.70420439,0.99303869,0.22305336
-3.26263132,3.07893644,0.60444002,0.49349151,0.00081951,0.34862791,0.02047423,1.70991018,0.97892137,0.22143592
-3.25662831,3.08592314,0.60552898,0.51038407,0.00080833,0.34492014,0.02032191,1.71284159,0.95936495,0.21897436
-3.25062531,3.09042109,0.60624764,0.52943069,0.00079431,0.33976553,0.02012147,1.71470747,0.93500744,0.21585814
-3.24462231,3.09565662,0.60726826,0.55124399,0.00077818,0.33344609,0.01989299,1.71737312,0.90659694,0.21230218
-3.23861931,3.10502675,0.60930039,0.57642851,0.00076069,0.32627999,0.01965809,1.72279927,0.87496724,0.20854036
-3.23261631,3.12197849,0.61306678,0.60555444,0.00074265,0.31861131,0.01943916,1.73297380,0.84101055,0.20481812
-3.22661331,3.14987941,0.61927731,0.63913000,0.00072483,0.31079872,0.01925861,1.74983866,0.80564847,0.20138444
-3.22061031,3.19188432,0.62860197,0.67757353,0.00070803,0.30320341,0.01913808,1.77521432,0.76980225,0.19848348
-3.21460730,3.25080282,0.64164367,0.72118656,0.00069296,0.29617675,0.01909763,1.81072463,0.73436371,0.19634607
-3.20860430,3.32897295,0.65891198,0.77012893,0.00068026,0.29004810,0.01915498,1.85772481,0.70016767,0.19518150
-3.20260130,3.42814602,0.68079876,0.82439727,0.00067048,0.28511327,0.01932478,1.91723541,0.66796708,0.19516977
-3.19659830,3.54938738,0.70755668,0.88380805,0.00066402,0.28162397,0.01961803,1.98988507,0.63841154,0.19645462
-3.19059530,3.69299784,0.73928159,0.94798621,0.00066119,0.27977868,0.02004153,2.07586447,0.61203001,0.19913761
-3.18459230,3.85845932,0.77589949,1.01636032,0.00066213,0.27971535,0.02059750,2.17489377,0.58921812,0.20327343
-3.17858929,4.04440800,0.81715890,1.08816498,0.00066681,0.28150598,0.02128339,2.28620535,0.57023040,0.20886671
-3.17258629,4.24863715,0.86262913,1.16245081,0.00067509,0.28515357,0.02209179,2.40854324,0.55517755,0.21587037
-3.16658329,4.46813059,0.91170474,1.23810219,0.00068667,0.29059129,0.02301053,2.54017982,0.54402858,0.22418565
-3.16058029,4.69912680,0.96361646,1.31386237,0.00070111,0.29768415,0.02402297,2.67895016,0.53661770,0.23366391
-3.15457729,4.93721249,1.01744829,1.38836552,0.00071786,0.30623294,0.02510843,2.82230326,0.53265542,0.24411016
-3.14857429,5.17744282,1.07216051,1.46017452,0.00073627,0.31598046,0.02624285,2.96736895,0.53174337,0.25528815
-3.14257129,5.41448487,1.12661792,1.52782343,0.00075563,0.32661978,0.02739946,3.11103860,0.53339228,0.26692707
-3.13656828,5.64277929,1.17962255,1.58986283,0.00077516,0.33780424,0.02854973,3.25005697,0.53704220,0.27872949
-3.13056528,5.85671454,1.22994951,1.64490652,0.00079408,0.34915888,0.02966428,3.38112197,0.54208442,0.29038038
-3.12456228,6.05080718,1.27638500,1.69167739,0.00081160,0.36029285,0.03071394,3.50098890,0.54788414,0.30155694
-3.11855928,6.21988139,1.31776481,1.72905086,0.00082699,0.37081245,0.03167082,3.60657511,0.55380305,0.31193872
-3.11255628,6.35924063,1.35301200,1.75609377,0.00083955,0.38033411,0.03250934,3.69506101,0.55922125,0.32121790
-3.10655328,6.46482469,1.38117217,1.77209718,0.00084868,0.38849715,0.03320728,3.76398357,0.56355752,0.32910917
-3.10055028,6.53334583,1.40144494,1.77660174,0.00085389,0.39497544,0.03374671,3.81131849,0.56628740,0.33535888
-3.09454727,6.56239848,1.41321029,1.76941439,0.00085479,0.39948791,0.03411483,3.83554764,0.56695865,0.33975311
-3.08854427,6.55053846,1.41604884,1.75061593,0.00085116,0.40180719,0.03430468,3.83570930,0.56520336,0.34212437
-3.08254127,6.49732853,1.40975506,1.72055910,0.00084289,0.40176629,0.03431568,3.81142907,0.56074662,0.34235654
-3.07653827,6.40334904,1.39434309,1.67985752,0.00083002,0.39926297,0.03415401,3.76293059,0.55341156,0.34038812
-3.07053527,6.27017374,1.37004489,1.62936599,0.00081273,0.39426165,0.03383280,3.69102565,0.54312059,0.33621331
-3.06453227,6.10031256,1.33730101,1.57015342,0.00079136,0.38679299,0.03337216,3.59708478,0.52989318,0.32988130
-3.05852926,5.89712443,1.29674442,1.50346939,0.00076634,0.37695103,0.03279894,3.48298969,0.51384021,0.32149351
-3.05252626,5.66470451,1.24917826,1.43070632,0.00073823,0.36488825,0.03214642,3.35107006,0.49515556,0.31119918
-3.04652326,5.40775124,1.19554861,1.35335849,0.00070767,0.35080872,0.03145376,3.20402769,0.47410515,0.29918937
-3.04052026,5.13141907,1.13691355,1.27298003,0.00067539,0.33495976,0.03076530,3.04485138,0.45101419,0.28568978
-3.03451726,4.84116330,1.07440972,1.19114324,0.00064216,0.31762253,0.03012976,2.87672624,0.42625323,0.27095267
-3.02851426,4.54258306,1.00921811,1.10939882,0.00060878,0.29910199,0.02959927,2.70294104,0.40022359,0.25524827
-3.02251126,4.24126844,0.94253007,1.02923933,0.00057607,0.27971663,0.02922832,2.52679730,0.37334279,0.23885608
-3.01650825,3.94265692,0.87551512,0.95206672,0.00054482,0.25978856,0.02907258,2.35152300,0.34603071,0.22205636
-3.01050525,3.65190342,0.80929144,0.87916474,0.00051580,0.23963416,0.02918769,2.18019392,0.31869673,0.20512218
-3.00450225,3.37376726,0.74490002,0.81167646,0.00048975,0.21955579,0.02962793,2.01566446,0.29172851,0.18831233
-2.99849925,3.11251833,0.68328303,0.75058711,0.00046730,0.19983477,0.03044483,1.86050961,0.26548253,0.17186519
-2.99249625,2.87186357,0.62526689,0.69671197,0.00044903,0.18072579,0.03168580,1.71697880,0.24027678,0.15599396
-2.98649325,2.65489394,0.57155007,0.65068898,0.00043544,0.16245288,0.03339265,1.58696202,0.21638545,0.14088301
-2.98049025,2.46405118,0.52269566,0.61297550,0.00042690,0.14520696,0.03560016,1.47196771,0.19403587,0.12668566
-2.97448724,2.30111303,0.47912830,0.58384880,0.00042369,0.12914486,0.03833466,1.37311199,0.17340731,0.11352316
-2.96848424,2.16719496,0.44113517,0.56340941,0.00042599,0.11438970,0.04161267,1.29111797,0.15463171,0.10148488
-2.96248124,2.06276644,0.40887052,0.55158711,0.00043385,0.10103247,0.04543965,1.22632413,0.13779587,0.09062948
-2.95647824,1.98767943,0.38236299,0.54814881,0.00044722,0.08913450,0.04980887,1.17870028,0.12294497,0.08098705
-2.95047524,1.94120698,0.36152542,0.55270816,0.00046595,0.07873063,0.05470056,1.14787001,0.11008697,0.07256176
-2.94447224,1.92209005,0.34616626,0.56473656,0.00048978,0.06983285,0.06008124,1.13313829,0.09919767,0.06533520
-2.93846923,1.92859097,0.33600233,0.58357556,0.00051837,0.06243401,0.06590344,1.13352335,0.09022619,0.05926987
-2.93246623,1.95855197,0.33067226,0.60845055,0.00055132,0.05651154,0.07210577,1.14779176,0.08310033,0.05431292
-2.92646323,2.00945794,0.32975037,0.63848591,0.00058815,0.05203089,0.07861346,1.17449622,0.07773195,0.05039978
-2.92046023,2.07850247,0.33276062,0.67272157,0.00062837,0.04894850,0.08533927,1.21201523,0.07402186,0.04745770
-2.91445723,2.16265642,0.33919034,0.71013122,0.00067148,0.04721426,0.09218497,1.25859449,0.07186429,0.04540906
-2.90845423,2.25873850,0.34850369,0.74964206,0.00071699,0.04677335,0.09904328,1.31238914,0.07115063,0.04417429
-2.90245123,2.36348695,0.36015459,0.79015604,0.00076447,0.04756739,0.10580018,1.37150682,0.07177266,0.04367444
-2.89644822,2.47363170,0.37359904,0.83057232,0.00081358,0.04953499,0.11233771,1.43405074,0.07362497,0.04383337
-2.89044522,2.58596579,0.38830671,0.86981076,0.00086410,0.05261175,0.11853701,1.49816214,0.07660674,0.04457944
-2.88444222,2.69741497,0.40377177,0.90683564,0.00091595,0.05672976,0.12428162,1.56206167,0.08062289,0.04584683
-2.87843922,2.80510384,0.41952275,0.94067924,0.00096928,0.06181672,0.12946085,1.62408846,0.08558467,0.04757639
-2.87243622,2.90641706,0.43513137,0.97046442,0.00102442,0.06779487,0.13397315,1.68273632,0.09140968,0.04971614
-2.86643322,2.99905387,0.45022027,0.99542532,0.00108199,0.07457987,0.13772924,1.73668580,0.09802153,0.05222137
-2.86043022,3.08107426,0.46446943,1.01492550,0.00114284,0.08207972,0.14065498,1.78483141,0.10534911,0.05505437
-2.85442721,3.15093506,0.47762127,1.02847269,0.00120814,0.09019393,0.14269380,1.82630292,0.11332572,0.05818396
-2.84842421,3.20751500,0.48948432,1.03572938,0.00127934,0.09881301,0.14380853,1.86048012,0.12188788,0.06158468
-2.84242121,3.25012743,0.49993544,1.03651892,0.00135816,0.10781847,0.14398261,1.88700056,0.13097427,0.06523576
-2.83641821,3.27852051,0.50892058,1.03082658,0.00144657,0.11708333,0.14322059,1.90575992,0.14052456,0.06912005
-2.83041521,3.29286482,0.51645418,1.01879565,0.00154679,0.12647317,0.14154791,1.91690518,0.15047840,0.07322272
-2.82441221,3.29372907,0.52261724,1.00071858,0.00166117,0.13584786,0.13900988,1.92082089,0.16077457,0.07752998
-2.81840920,3.28204502,0.52755425,0.97702365,0.00179220,0.14506373,0.13567008,1.91810930,0.17135037,0.08202786
-2.81240620,3.25906345,0.53146925,0.94825768,0.00194236,0.15397636,0.13160804,1.90956524,0.18214132,0.08670098
-2.80640320,3.22630299,0.53462099,0.91506564,0.00211407,0.16244364,0.12691647,1.89614696,0.19308112,0.09153153
-2.80040020,3.18549446,0.53731770,0.87816808,0.00230957,0.17032918,0.12169809,1.87894430,0.20410204,0.09649846
-2.79439720,3.13852297,0.53991139,0.83833734,0.00253080,0.17750580,0.11606220,1.85914551,0.21513558,0.10157684
-2.78839420,3.08737036,0.54279203,0.79637378,0.00277928,0.18385897,0.11012118,1.83800409,0.22611352,0.10673758
-2.78239120,3.03406025,0.54638162,0.75308277,0.00305602,0.18929009,0.10398698,1.81680698,0.23696918,0.11194744
-2.77638819,2.98060760,0.55112823,0.70925365,0.00336136,0.19371930,0.09776787,1.79684502,0.24763899,0.11716933
-2.77038519,2.92897442,0.55750007,0.66564123,0.00369490,0.19708791,0.09156547,1.77938651,0.25806418,0.12236291
-2.76438219,2.88103244,0.56597935,0.62295047,0.00405543,0.19936003,0.08547216,1.76565434,0.26819245,0.12748554
-2.75837919,2.83853343,0.57705592,0.58182483,0.00444080,0.20052363,0.07956904,1.75680691,0.27797973,0.13249338
-2.75237619,2.80308681,0.59122050,0.54283821,0.00484797,0.20059070,0.07392441,1.75392253,0.28739156,0.13734269
-2.74637319,2.77614405,0.60895717,0.50649061,0.00527292,0.19959662,0.06859281,1.75798694,0.29640434,0.14199127
-2.74037019,2.75898875,0.63073498,0.47320707,0.00571075,0.19759878,0.06361464,1.76988335,0.30500603,0.14639982
-2.73436718,2.75273091,0.65699860,0.44333946,0.00615570,0.19467437,0.05901630,1.79038399,0.31319637,0.15053331
-2.72836418,2.75830396,0.68815760,0.41717063,0.00660127,0.19091766,0.05481081,1.82014248,0.32098642,0.15436211
-2.72236118,2.77646277,0.72457462,0.39491996,0.00704038,0.18643661,0.05099889,1.85968607,0.32839751,0.15786291
-2.71635818,2.80778121,0.76655228,0.37674987,0.00746550,0.18134913,0.04757033,1.90940709,0.33545941,0.16101930
-2.71035518,2.85264801,0.81431921,0.36277230,0.00786889,0.17577917,0.04450566,1.96955309,0.34220793,0.16382199
-2.70435218,2.91126003,0.86801535,0.35305474,0.00824278,0.16985265,0.04177791,2.04021546,0.34868179,0.16626865
-2.69834917,2.98361261,0.92767724,0.34762508,0.00857968,0.16369349,0.03935452,2.12131659,0.35491917,0.16836328
-2.69234617,3.06948697,0.99322366,0.34647495,0.00887251,0.15741990,0.03719923,2.21259617,0.36095385,0.17011532
-2.68634317,3.16843551,1.06444263,0.34956128,0.00911492,0.15114104,0.03527383,2.31359717,0.36681131,0.17153835
-2.68034017,3.27976604,1.14098030,0.35680608,0.00930145,0.14495415,0.03353985,2.42365277,0.37250486,0.17264857
-2.67433717,3.40252649,1.22233272,0.36809444,0.00942776,0.13894230,0.03195999,2.54187546,0.37803224,0.17346318
-2.66833417,3.53549207,1.30784130,0.38327119,0.00949072,0.13317269,0.03049936,2.66714970,0.38337278,0.17399867
-2.66233117,3.67715687,1.39669259,0.40213647,0.00948859,0.12769581,0.02912647,2.79812966,0.38848536,0.17426921
-2.65632816,3.82573198,1.48792312,0.42444097,0.00942102,0.12254509,0.02781393,2.93324334,0.39330743,0.17428526
-2.65032516,3.97915200,1.58042955,0.44988129,0.00928909,0.11773738,0.02653892,3.07070430,0.39775522,0.17405243
-2.64432216,4.13509158,1.67298457,0.47809619,0.00909526,0.11327395,0.02528339,3.20853181,0.40172508,0.17357073
-2.63831916,4.29099307,1.76425824,0.50866430,0.00884330,0.10914207,0.02403407,3.34457986,0.40509621,0.17283435
-2.63231616,4.44410578,1.85284468,0.54110397,0.00853812,0.10531713,0.02278227,3.47657503,0.40773448,0.17183175
-2.62631316,4.59153685,1.93729328,0.57487560,0.00818565,0.10176495,0.02152352,3.60216272,0.40949732,0.17054641
-2.62031016,4.73031271,2.01614374,0.60938692,0.00779259,0.09844453,0.02025706,3.71896061,0.41023947,0.16895789
-2.61430715,4.85744964,2.08796374,0.64400123,0.00736622,0.09531077,0.01898532,3.82461783,0.40981921,0.16704337
-2.60830415,4.97003136,2.15138791,0.67804876,0.00691416,0.09231731,0.01771324,3.91687795,0.40810489,0.16477942
-2.60230115,5.06529061,2.20515673,0.71084066,0.00644415,0.08941919,0.01644770,3.99364334,0.40498142,0.16214402
-2.59629815,5.14069188,2.24815389,0.74168549,0.00596380,0.08657537,0.01519684,4.05303843,0.40035617,0.15911862
-2.59029515,5.19401148,2.27944041,0.76990728,0.00548043,0.08375088,0.01396952,4.09346927,0.39416427,0.15569017
-2.58429215,5.22341182,2.29828443,0.79486477,0.00500089,0.08091870,0.01277476,4.11367671,0.38637279,0.15185295
-2.57828914,5.22750622,2.30418512,0.81597063,0.00453135,0.07806111,0.01162132,4.11278088,0.37698362,0.14761015
-2.57228614,5.20541132,2.29688986,0.83271007,0.00407728,0.07517064,0.01051732,4.09031485,0.36603499,0.14297507
-2.56628314,5.15678455,2.27640385,0.84465770,0.00364331,0.07225058,0.00946996,4.04624587,0.35360144,0.13797183
-2.56028014,5.08184460,2.24299173,0.85149196,0.00323320,0.06931493,0.00848531,3.98098301,0.33979232,0.13263563
-2.55427714,4.98137379,2.19717113,0.85300628,0.00284985,0.06638799,0.00756820,3.89537079,0.32474879,0.12701250
-2.54827414,4.85670188,2.13969830,0.84911639,0.00249531,0.06350350,0.00672221,3.79066880,0.30863973,0.12115852
-2.54227114,4.70967184,2.07154654,0.83986342,0.00217083,0.06070338,0.00594961,3.66851803,0.29165642,0.11513862
-2.53626813,4.54258871,1.99387812,0.82541255,0.00187692,0.05803625,0.00525150,3.53089521,0.27400665,0.10902495
-2.53026513,4.35815363,1.90801087,0.80604722,0.00161346,0.05555565,0.00462786,3.38005696,0.25590824,0.10289493
-2.52426213,4.15938557,1.81538083,0.78215919,0.00137975,0.05331806,0.00407770,3.21847582,0.23758249,0.09682905
-2.51825913,3.94953391,1.71750225,0.75423492,0.00117466,0.05138085,0.00359922,3.04877073,0.21924771,0.09090859
-2.51225613,3.73198513,1.61592655,0.72283875,0.00099669,0.04980019,0.00318988,2.87363455,0.20111323,0.08521316
-2.50625313,3.51016738,1.51220169,0.68859379,0.00084406,0.04862888,0.00284663,2.69576126,0.18337404,0.07981847
-2.50025013,3.28745621,1.40783326,0.65216138,0.00071484,0.04791436,0.00256597,2.51777546,0.16620628,0.07479404
-2.49424712,3.06708509,1.30424878,0.61421985,0.00060697,0.04769672,0.00234406,2.34216653,0.14976369,0.07020123
-2.48824412,2.85206346,1.20276606,0.57544363,0.00051838,0.04800700,0.00217687,2.17122963,0.13417510,0.06609154
-2.48224112,2.64510516,1.10456661,0.53648350,0.00044701,0.04886559,0.00206016,2.00701512,0.11954299,0.06250513
-2.47623812,2.44856919,1.01067470,0.49794869,0.00039083,0.05028091,0.00198963,1.85128782,0.10594304,0.05946981
-2.47023512,2.26441423,0.92194241,0.46039151,0.00034796,0.05224847,0.00196085,1.70549706,0.09342466,0.05700029
-2.46423212,2.09416795,0.83904076,0.42429485,0.00031657,0.05475012,0.00196939,1.57075773,0.08201228,0.05509792
-2.45822911,1.93891132,0.76245694,0.39006308,0.00029500,0.05775378,0.00201076,1.44784262,0.07170738,0.05375072
-2.45222611,1.79927763,0.69249703,0.35801628,0.00028170,0.06121352,0.00208043,1.33718538,0.06249101,0.05293385
-2.44622311,1.67546551,0.62929404,0.32838783,0.00027525,0.06507008,0.00217386,1.23889363,0.05432667,0.05261044
-2.44022011,1.56726471,0.57282027,0.30132528,0.00027437,0.06925176,0.00228650,1.15277094,0.04716350,0.05273271
-2.43421711,1.47409306,0.52290356,0.27689420,0.00027789,0.07367585,0.00241380,1.07834667,0.04093943,0.05324342
-2.42821411,1.39504274,0.47924636,0.25508443,0.00028474,0.07825037,0.00255125,1.01491208,0.03558441,0.05407765
-2.42221111,1.32893393,0.44144691,0.23581862,0.00029399,0.08287625,0.00269439,0.96156129,0.03102347,0.05516468
-2.41620810,1.27437367,0.40902165,0.21896224,0.00030477,0.08744989,0.00283891,0.91723545,0.02717956,0.05643018
-2.41020510,1.22981774,0.38142812,0.20433476,0.00031633,0.09186589,0.00298063,0.88076873,0.02397621,0.05779846
-2.40420210,1.19363357,0.35808749,0.19172136,0.00032798,0.09602008,0.00311564,0.85093444,0.02133981,0.05919475
-2.39819910,1.16416210,0.33840624,0.18088483,0.00033915,0.09981258,0.00324032,0.82649008,0.01920172,0.06054761
-2.39219610,1.13977692,0.32179634,0.17157713,0.00034932,0.10315089,0.00335147,0.80622001,0.01750004,0.06179114
-2.38619310,1.11893900,0.30769341,0.16355038,0.00035806,0.10595282,0.00344633,0.78897455,0.01618110,0.06286720
-2.38019010,1.10024575,0.29557267,0.15656679,0.00036503,0.10814922,0.00352269,0.77370490,0.01520081,0.06372734
-2.37418709,1.08247327,0.28496237,0.15040759,0.00036998,0.10968635,0.00357896,0.75949279,0.01452570,0.06433459
-2.36818409,1.06461120,0.27545448,0.14488062,0.00037271,0.11052777,0.00361422,0.74557478,0.01413389,0.06466488
-2.36218109,1.04588952,0.26671275,0.13982658,0.00037314,0.11065580,0.00362823,0.73136062,0.01401580,0.06470824
-2.35617809,1.02579732,0.25847809,0.13512403,0.00037124,0.11007233,0.00362154,0.71644568,0.01417487,0.06446955
-2.35017509,1.00409348,0.25057143,0.13069304,0.00036708,0.10879901,0.00359540,0.70061767,0.01462804,0.06396894
-2.34417209,0.98080970,0.24289416,0.12649773,0.00036080,0.10687688,0.00355183,0.68385768,0.01540619,0.06324188
-2.33816908,0.95624647,0.23542649,0.12254783,0.00035261,0.10436533,0.00349354,0.66633616,0.01655436,0.06233877
-2.33216608,0.93096249,0.22822392,0.11889931,0.00034278,0.10134059,0.00342392,0.64840417,0.01813192,0.06132429
-2.32616308,0.90575853,0.22141205,0.11565439,0.00033165,0.09789363,0.00334694,0.63058051,0.02021241,0.06027628
-2.32016008,0.88165638,0.21518001,0.11296091,0.00031962,0.09412775,0.00326709,0.61353536,0.02288320,0.05928437
-2.31415708,0.85987386,0.20977285,0.11101134,0.00030710,0.09015574,0.00318929,0.59807091,0.02624474,0.05844830
-2.30815408,0.84179634,0.20548292,0.11004139,0.00029459,0.08609699,0.00311874,0.58509958,0.03040951,0.05787591
-2.30215108,0.82894575,0.20264058,0.11032833,0.00028258,0.08207428,0.00306086,0.57562027,0.03550040,0.05768097
-2.29614807,0.82294723,0.20160431,0.11218890,0.00027161,0.07821072,0.00302114,0.57069300,0.04164860,0.05798068
-2.29014507,0.82549392,0.20275040,0.11597683,0.00026222,0.07462664,0.00300500,0.57141234,0.04899093,0.05889305
-2.28414207,0.83831014,0.20646219,0.12207976,0.00025499,0.07143669,0.00301767,0.57887974,0.05766647,0.06053412
-2.27813907,0.86311287,0.21311904,0.13091542,0.00025051,0.06874705,0.00306406,0.59417510,0.06781263,0.06301492
-2.27213607,0.90157186,0.22308506,0.14292675,0.00024939,0.06665296,0.00314865,0.61832762,0.07956055,0.06643846
-2.26613307,0.95526816,0.23669755,0.15857586,0.00025227,0.06523648,0.00327534,0.65228624,0.09303006,0.07089657
-2.26013007,1.02565141,0.25425549,0.17833642,0.00025982,0.06456457,0.00344739,0.69688983,0.10832415,0.07646674
-2.25412706,1.11399608,0.27600797,0.20268442,0.00027275,0.06468745,0.00366725,0.75283762,0.12552320,0.08320904
-2.24812406,1.22135716,0.30214289,0.23208703,0.00029185,0.06563739,0.00393656,0.82066026,0.14467918,0.09116317
-2.24212106,1.34852609,0.33277615,0.26698959,0.00031797,0.06742775,0.00425604,0.90069220,0.16581010,0.10034578
-2.23611806,1.49598791,0.36794166,0.30780066,0.00035206,0.07005245,0.00462549,0.99304628,0.18889487,0.11074809
-2.23011506,1.66388106,0.40758258,0.35487546,0.00039522,0.07348583,0.00504375,1.09759145,0.21386903,0.12233409
-2.22411206,1.85196137,0.45154410,0.40849790,0.00044868,0.07768293,0.00550875,1.21393474,0.24062155,0.13503930
-2.21810905,2.05957210,0.49956837,0.46886176,0.00051386,0.08258017,0.00601760,1.34140867,0.26899306,0.14877025
-2.21210605,2.28562192,0.55129196,0.53605177,0.00059240,0.08809650,0.00656661,1.47906525,0.29877574,0.16340487
-2.20610305,2.52857285,0.60624626,0.61002515,0.00068618,0.09413504,0.00715151,1.62567773,0.32971501,0.17879378
-2.20010005,2.78643994,0.66386118,0.69059483,0.00079735,0.10058519,0.00776758,1.77975083,0.36151328,0.19476254
