energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.32716358,2.07148453,0.02690219,0.46085649,1.18403068,0.47681817,0.03793204,0.14691939,0.22594247,0.87399510
0.33316658,2.02376879,0.02649664,0.45572772,1.16300647,0.46340459,0.03535140,0.14692063,0.22115955,0.85102145
0.33916958,1.97829002,0.02604337,0.45114011,1.14354768,0.45020214,0.03282740,0.14667233,0.21611454,0.82957572
0.34517259,1.93498789,0.02554480,0.44705707,1.12561029,0.43725000,0.03037538,0.14614455,0.21079538,0.80958338
0.35117559,1.89372998,0.02500344,0.44341831,1.10909829,0.42457603,0.02800858,0.14531015,0.20519274,0.79093799
0.35717859,1.85431860,0.02442193,0.44014176,1.09386621,0.41219698,0.02573812,0.14414579,0.19930129,0.77350538
0.36318159,1.81649957,0.02380307,0.43712641,1.07972334,0.40011899,0.02357297,0.14263281,0.19312080,0.75712834
0.36918459,1.77997270,0.02314984,0.43425580,1.06643969,0.38833839,0.02152004,0.14075795,0.18665703,0.74163191
0.37518759,1.74440362,0.02246538,0.43140221,1.05375346,0.37684276,0.01958427,0.13851392,0.17992227,0.72682891
0.38119060,1.70943646,0.02175299,0.42843129,1.04137968,0.36561221,0.01776883,0.13589979,0.17293572,0.71252574
0.38719360,1.67470718,0.02101608,0.42520683,1.02901973,0.35462095,0.01607521,0.13292112,0.16572344,0.69852831
0.39319660,1.63985697,0.02025815,0.42159569,1.01637143,0.34383884,0.01450351,0.12959002,0.15831813,0.68464781
0.39919960,1.60454535,0.01948273,0.41747249,1.00313921,0.33323321,0.01305257,0.12592493,0.15075864,0.67070640
0.40520260,1.56846275,0.01869338,0.41272406,0.98904418,0.32277070,0.01172025,0.12195032,0.14308923,0.65654255
0.41120560,1.53134225,0.01789364,0.40725339,0.97383366,0.31241908,0.01050366,0.11769621,0.13535875,0.64201609
0.41720860,1.49297007,0.01708699,0.40098302,0.95728992,0.30214918,0.00939934,0.11319766,0.12761971,0.62701270
0.42321161,1.45319499,0.01627692,0.39385785,0.93923793,0.29193675,0.00840353,0.10849414,0.11992731,0.61144796
0.42921461,1.41193626,0.01546692,0.38584713,0.91955197,0.28176424,0.00751237,0.10362886,0.11233851,0.59527087
0.43521761,1.36919009,0.01466049,0.37694598,0.89816092,0.27162256,0.00672212,0.09864818,0.10491126,0.57846676
0.44122061,1.32503475,0.01386127,0.36717600,0.87505223,0.26151271,0.00602934,0.09360096,0.09770373,0.56105960
0.44722361,1.27963405,0.01307303,0.35658549,0.85027450,0.25144720,0.00543111,0.08853797,0.09077385,0.54311376
0.45322661,1.23323947,0.01229981,0.34524884,0.82393873,0.24145143,0.00492518,0.08351142,0.08417892,0.52473503
0.45922961,1.18619069,0.01154597,0.33326565,0.79621817,0.23156465,0.00451012,0.07857447,0.07797544,0.50607115
0.46523262,1.13891460,0.01081629,0.32075918,0.76734697,0.22184084,0.00418544,0.07378091,0.07221918,0.48731147
0.47123562,1.09192281,0.01011603,0.30787448,0.73761748,0.21234910,0.00395172,0.06918482,0.06696528,0.46868601
0.47723862,1.04580743,0.00945105,0.29477616,0.70737636,0.20317374,0.00381067,0.06484032,0.06226854,0.45046369
0.48324162,1.00123518,0.00882782,0.28164576,0.67701960,0.19441392,0.00376516,0.06080140,0.05818374,0.43294974
0.48924462,0.95893962,0.00825351,0.26867880,0.64698627,0.18618283,0.00381924,0.05712169,0.05476597,0.41648222
0.49524762,0.91971152,0.00773602,0.25608159,0.61775129,0.17860629,0.00397807,0.05385426,0.05207085,0.40142759
0.50125063,0.88438719,0.00728398,0.24406764,0.58981711,0.17182088,0.00424787,0.05105139,0.05015469,0.38817535
0.50725363,0.85383478,0.00690676,0.23285385,0.56370434,0.16597143,0.00463574,0.04876424,0.04907439,0.37713164
0.51325663,0.82893856,0.00661447,0.22265633,0.53994156,0.16120801,0.00514953,0.04704247,0.04888713,0.36871197
0.51925963,0.81058120,0.00641786,0.21368605,0.51905418,0.15768236,0.00579760,0.04593368,0.04964972,0.36333290
0.52526263,0.79962434,0.00632828,0.20614413,0.50155277,0.15554383,0.00658851,0.04548281,0.05141761,0.36140307
0.53126563,0.79688760,0.00635752,0.20021707,0.48792070,0.15493492,0.00753078,0.04573130,0.05424365,0.36331350
0.53726863,0.80312646,0.00651769,0.19607182,0.47860164,0.15598654,0.00863251,0.04671618,0.05817631,0.36942740
0.54327164,0.81900956,0.00682099,0.19385082,0.47398696,0.15881303,0.00990106,0.04846899,0.06325778,0.38006993
0.54927464,0.84509596,0.00727942,0.19366720,0.47440343,0.16350720,0.01134268,0.05101465,0.06952164,0.39551794
0.55527764,0.88181315,0.00790454,0.19560028,0.48010160,0.17013548,0.01296215,0.05437020,0.07699043,0.41599024
0.56128064,0.92943655,0.00870702,0.19969142,0.49124516,0.17873344,0.01476249,0.05854354,0.08567307,0.44163873
0.56728364,0.98807144,0.00969628,0.20594059,0.50790186,0.18930182,0.01674465,0.06353224,0.09556233,0.47254077
0.57328664,1.05763815,0.01087999,0.21430365,0.53003614,0.20180327,0.01890728,0.06932241,0.10663240,0.50869308
0.57928964,1.13786130,0.01226357,0.22469075,0.55750423,0.21616006,0.02124661,0.07588776,0.11883685,0.55000769
0.58529265,1.22826405,0.01384970,0.23696576,0.59005173,0.23225288,0.02375630,0.08318888,0.13210689,0.59631013
0.59129565,1.32816778,0.01563778,0.25094710,0.62731429,0.24992081,0.02642750,0.09117292,0.14635037,0.64734004
0.59729865,1.43669782,0.01762341,0.26640990,0.66882136,0.26896280,0.02924888,0.09977346,0.16145136,0.70275443
0.60330165,1.55279537,0.01979800,0.28308969,0.71400340,0.28914040,0.03220684,0.10891105,0.17727059,0.76213348
0.60930465,1.67523563,0.02214835,0.30068750,0.76220226,0.31018196,0.03528572,0.11849393,0.19364681,0.82498882
0.61530765,1.80265182,0.02465645,0.31887633,0.81268482,0.33178821,0.03846809,0.12841948,0.21039898,0.89077401
0.62131066,1.93356437,0.02729934,0.33730889,0.86465946,0.35363898,0.04173513,0.13857588,0.22732944,0.95889680
0.62731366,2.06641454,0.03004917,0.35562636,0.91729494,0.37540095,0.04506692,0.14884442,0.24422790,1.02873276
0.63331666,2.19960109,0.03287344,0.37346787,0.96974116,0.39673619,0.04844287,0.15910196,0.26087614,1.09963960
0.63931966,2.33151890,0.03573542,0.39048040,1.02115096,0.41731108,0.05184200,0.16922386,0.27705339,1.17097163
0.64532266,2.46059775,0.03859483,0.40632879,1.07070237,0.43680541,0.05524324,0.17908694,0.29254201,1.24209367
0.65132566,2.58533997,0.04140863,0.42070525,1.11762025,0.45492116,0.05862570,0.18857263,0.30713347,1.31239379
0.65732866,2.70435527,0.04413205,0.43333831,1.16119656,0.47139072,0.06196878,0.19757004,0.32063421,1.38129444
0.66333167,2.81639144,0.04671975,0.44400045,1.20080852,0.48598410,0.06525230,0.20597878,0.33287124,1.44826140
0.66933467,2.92035976,0.04912711,0.45251440,1.23593377,0.49851492,0.06845647,0.21371162,0.34369722,1.51281034
0.67533767,3.01535421,0.05131152,0.45875760,1.26616199,0.50884489,0.07156189,0.22069667,0.35299483,1.57451091
0.68134067,3.10066389,0.05323376,0.46266474,1.29120266,0.51688659,0.07454944,0.22687910,0.36068012,1.63298831
0.68734367,3.17577859,0.05485932,0.46422827,1.31088845,0.52260453,0.07740017,0.23222236,0.36670490,1.68792276
0.69334667,3.24038762,0.05615957,0.46349676,1.32517448,0.52601436,0.08009522,0.23670875,0.37105792,1.73904695
0.69934967,3.29437244,0.05711281,0.46057138,1.33413341,0.52718053,0.08261574,0.24033946,0.37376479,1.78614230
0.70535268,3.33779396,0.05770508,0.45560050,1.33794684,0.52621226,0.08494288,0.24313408,0.37488680,1.82903433
0.71135568,3.37087564,0.05793081,0.44877280,1.33689348,0.52325833,0.08705789,0.24512953,0.37451859,1.86758788
0.71735868,3.39398353,0.05779306,0.44030925,1.33133480,0.51850081,0.08894226,0.24637862,0.37278481,1.90170271
0.72336168,3.40760455,0.05730357,0.43045415,1.32169895,0.51214811,0.09057807,0.24694829,0.36983594,1.93130997
0.72936468,3.41232437,0.05648245,0.41946592,1.30846363,0.50442768,0.09194829,0.24691753,0.36584352,1.95636991
0.73536768,3.40880580,0.05535767,0.40760783,1.29213886,0.49557866,0.09303735,0.24637529,0.36099491,1.97687107
0.74137069,3.39776891,0.05396418,0.39513920,1.27325035,0.48584481,0.09383165,0.24541830,0.35548789,1.99283097
0.74737369,3.37997331,0.05234292,0.38230732,1.25232404,0.47546800,0.09432015,0.24414897,0.34952522,2.00429822
0.75337669,3.35620318,0.05053957,0.36934047,1.22987258,0.46468242,0.09449499,0.24267350,0.34330952,2.01135575
0.75937969,3.32725520,0.04860325,0.35644224,1.20638380,0.45370974,0.09435205,0.24110009,0.33703848,2.01412474
0.76538269,3.29392922,0.04658512,0.34378728,1.18231180,0.44275527,0.09389141,0.23953748,0.33090064,2.01276871
0.77138569,3.25702129,0.04453699,0.33151854,1.15807046,0.43200510,0.09311776,0.23809368,0.32507184,2.00749737
0.77738869,3.21731880,0.04250997,0.31974607,1.13402944,0.42162429,0.09204059,0.23687494,0.31971242,1.99856935
0.78339170,3.17559685,0.04055320,0.30854722,1.11051244,0.41175600,0.09067423,0.23598483,0.31496511,1.98629364
0.78939470,3.13261536,0.03871279,0.29796810,1.08779752,0.40252138,0.08903776,0.23552352,0.31095369,1.97102909
0.79539770,3.08911629,0.03703081,0.28802624,1.06611897,0.39402018,0.08715461,0.23558703,0.30778235,1.95318171
0.80140070,3.04582040,0.03554454,0.27871405,1.04567051,0.38633186,0.08505213,0.23626648,0.30553560,1.93319970
0.80740370,3.00342302,0.03428587,0.27000299,1.02660916,0.37951701,0.08276087,0.23764717,0.30427870,1.91156602
0.81340670,2.96258870,0.03328094,0.26184812,1.00905962,0.37361902,0.08031377,0.23980761,0.30405841,1.88878895
0.81940970,2.92394441,0.03254987,0.25419285,0.99311854,0.36866578,0.07774536,0.24281814,0.30490398,1.86539056
0.82541271,2.88807147,0.03210669,0.24697363,0.97885849,0.36467126,0.07509072,0.24673953,0.30682828,1.84189387
0.83141571,2.85549611,0.03195943,0.24012435,0.96633128,0.36163703,0.07238464,0.25162117,0.30982885,1.81880897
0.83741871,2.82667935,0.03211026,0.23358039,0.95557041,0.35955339,0.06966065,0.25749915,0.31388886,1.79661868
0.84342171,2.80200612,0.03255572,0.22728203,0.94659264,0.35840037,0.06695024,0.26439417,0.31897784,1.77576452
0.84942471,2.78177447,0.03328710,0.22117727,0.93939843,0.35814831,0.06428213,0.27230943,0.32505224,1.75663327
0.85542771,2.76618521,0.03429069,0.21522391,0.93397154,0.35875824,0.06168173,0.28122858,0.33205574,1.73954493
0.86143072,2.75533263,0.03554826,0.20939083,0.93027761,0.36018194,0.05917068,0.29111386,0.33991930,1.72474240
0.86743372,2.74919670,0.03703740,0.20365857,0.92826223,0.36236188,0.05676658,0.30190461,0.34856115,1.71238329
0.87343672,2.74763754,0.03873197,0.19801920,0.92784842,0.36523097,0.05448292,0.31351630,0.35788673,1.70253435
0.87943972,2.75039248,0.04060255,0.19247550,0.92893406,0.36871236,0.05232906,0.32584014,0.36778870,1.69516851
0.88544272,2.75707622,0.04261693,0.18703962,0.93138949,0.37271919,0.05031042,0.33874350,0.37814723,1.69016487
0.89144572,2.76718450,0.04474062,0.18173126,0.93505556,0.37715467,0.04842875,0.35207117,0.38883068,1.68731170
0.89744872,2.78010156,0.04693744,0.17657553,0.93974256,0.38191226,0.04668248,0.36564757,0.39969673,1.68631232
0.90345173,2.79511156,0.04917018,0.17160062,0.94523038,0.38687634,0.04506712,0.37927988,0.41059428,1.68679387
0.90945473,2.81141406,0.05140125,0.16683542,0.95126994,0.39192327,0.04357574,0.39276213,0.42136595,1.68831878
0.91545773,2.82814335,0.05359351,0.16230720,0.95758636,0.39692293,0.04219945,0.40588014,0.43185145,1.69039873
0.92146073,2.84439158,0.05571106,0.15803950,0.96388376,0.40174086,0.04092789,0.41841722,0.44189164,1.69251064
0.92746373,2.85923506,0.05772012,0.15405044,0.96985187,0.40624086,0.03974971,0.43016042,0.45133332,1.69411449
0.93346673,2.87176318,0.05958996,0.15035132,0.97517416,0.41028821,0.03865298,0.44090724,0.46003452,1.69467235
0.93946973,2.88110921,0.06129373,0.14694583,0.97953749,0.41375322,0.03762571,0.45047238,0.46787017,1.69366818
0.94547274,2.88648190,0.06280937,0.14382981,0.98264278,0.41651521,0.03665618,0.45869446,0.47473783,1.69062773
0.95147574,2.88719689,0.06412036,0.14099153,0.98421637,0.41846669,0.03573331,0.46544224,0.48056327,1.68513789
0.95747874,2.88270660,0.06521639,0.13841259,0.98402160,0.41951753,0.03484703,0.47062031,0.48530549,1.67686491
0.96348174,2.87262740,0.06609388,0.13606929,0.98186991,0.41959903,0.03398851,0.47417364,0.48896092,1.66557069
0.96948474,2.85676278,0.06675627,0.13393439,0.97763107,0.41866764,0.03315043,0.47609112,0.49156648,1.65112649
0.97548774,2.83512122,0.06721414,0.13197933,0.97124188,0.41670810,0.03232716,0.47640763,0.49320115,1.63352357
0.98149075,2.80792779,0.06748502,0.13017649,0.96271271,0.41373581,0.03151488,0.47520454,0.49398596,1.61287998
0.98749375,2.77562858,0.06759303,0.12850160,0.95213160,0.40979831,0.03071171,0.47260864,0.49408208,1.58944333
0.99349675,2.73888729,0.06756810,0.12693600,0.93966547,0.40497560,0.02991767,0.46878935,0.49368709,1.56358914
0.99949975,2.69857365,0.06744513,0.12546877,0.92555820,0.39937936,0.02913465,0.46395436,0.49302942,1.53581456
1.00550275,2.65574385,0.06726276,0.12409833,0.91012552,0.39315082,0.02836630,0.45834374,0.49236105,1.50672779
1.01150575,2.61161329,0.06706200,0.12283367,0.89374680,0.38645750,0.02761785,0.45222269,0.49194882,1.47703318
1.01750875,2.56752246,0.06688475,0.12169499,0.87685396,0.37948870,0.02689582,0.44587333,0.49206455,1.44751265
1.02351176,2.52489708,0.06677212,0.12071363,0.85991788,0.37244999,0.02620776,0.43958560,0.49297455,1.41900396
1.02951476,2.48520406,0.06676282,0.11993142,0.84343280,0.36555681,0.02556181,0.43364780,0.49492884,1.39237663
1.03551776,2.44990472,0.06689155,0.11939933,0.82789938,0.35902750,0.02496638,0.42833705,0.49815070,1.36850646
1.04152076,2.42040754,0.06718749,0.11917554,0.81380707,0.35307591,0.02442965,0.42391006,0.50282705,1.34824957
1.04752376,2.39802188,0.06767294,0.11932298,0.80161655,0.34790404,0.02395913,0.42059459,0.50910007,1.33241697
1.05352676,2.38391512,0.06836227,0.11990651,0.79174296,0.34369486,0.02356131,0.41858191,0.51706063,1.32175074
1.05952976,2.37907454,0.06926110,0.12098977,0.78454069,0.34060579,0.02324116,0.41802066,0.52674377,1.31690261
1.06553277,2.38427589,0.07036581,0.12263198,0.78029025,0.33876296,0.02300188,0.41901215,0.53812659,1.31841596
1.07153577,2.40005972,0.07166345,0.12488473,0.77918790,0.33825665,0.02284458,0.42160751,0.55112852,1.32671169
1.07753877,2.42671651,0.07313197,0.12778911,0.78133833,0.33913795,0.02276813,0.42580662,0.56561420,1.34207860
1.08354177,2.46428103,0.07474089,0.13137303,0.78675071,0.34141696,0.02276905,0.43155890,0.58139863,1.36466842
1.08954477,2.51253606,0.07645218,0.13564918,0.79533826,0.34506249,0.02284155,0.43876588,0.59825440,1.39449566
1.09554777,2.57102503,0.07822159,0.14061357,0.80692115,0.35000328,0.02297768,0.44728538,0.61592062,1.43144198
1.10155078,2.63907289,0.08000014,0.14624472,0.82123274,0.35613070,0.02316756,0.45693715,0.63411317,1.47526482
1.10755378,2.71581399,0.08173579,0.15250364,0.83792865,0.36330278,0.02339972,0.46750964,0.65253547,1.52560964
1.11355678,2.80022557,0.08337526,0.15933450,0.85659824,0.37134946,0.02366151,0.47876758,0.67088959,1.58202509
1.11955978,2.89116523,0.08486585,0.16666610,0.87677811,0.38007864,0.02393965,0.49046017,0.68888676,1.64398033
1.12556278,2.98741055,0.08615725,0.17441391,0.89796681,0.38928295,0.02422072,0.50232930,0.70625699,1.71088366
1.13156578,3.08769918,0.08720317,0.18248267,0.91964026,0.39874690,0.02449174,0.51411771,0.72275736,1.78210148
1.13756878,3.19076761,0.08796283,0.19076957,0.94126734,0.40825394,0.02474076,0.52557673,0.73817840,1.85697688
1.14357179,3.29538717,0.08840222,0.19916748,0.96232481,0.41759351,0.02495737,0.53647317,0.75234865,1.93484701
1.14957479,3.40039578,0.08849501,0.20756860,0.98231142,0.42656737,0.02513321,0.54659548,0.76513696,2.01505866
1.15557779,3.50472466,0.08822322,0.21586788,1.00076034,0.43499535,0.02526243,0.55575876,0.77645288,2.09698141
1.16158079,3.60741909,0.08757752,0.22396639,1.01725002,0.44272017,0.02534194,0.56380863,0.78624505,2.18001812
1.16758379,3.70765290,0.08655725,0.23177436,1.03141280,0.44961118,0.02537177,0.57062406,0.79449794,2.26361251
1.17358679,3.80473676,0.08517010,0.23921376,1.04294151,0.45556703,0.02535512,0.57611894,0.80122739,2.34725377
1.17958979,3.89812027,0.08343156,0.24622041,1.05159380,0.46051721,0.02529843,0.58024278,0.80647516,2.43047819
1.18559280,3.98738858,0.08136415,0.25274539,1.05719436,0.46442243,0.02521130,0.58298032,0.81030317,2.51286830
1.19159580,4.07225414,0.07899645,0.25875591,1.05963513,0.46727405,0.02510632,0.58435050,0.81278764,2.59404950
1.19759880,4.15254445,0.07636202,0.26423543,1.05887369,0.46909248,0.02499875,0.58440467,0.81401373,2.67368483
1.20360180,4.22818674,0.07349827,0.26918324,1.05493018,0.46992492,0.02490624,0.58322438,0.81407083,2.75146830
1.20960480,4.29919060,0.07044530,0.27361332,1.04788286,0.46984234,0.02484836,0.58091872,0.81304892,2.82711711
1.21560780,4.36562948,0.06724474,0.27755284,1.03786271,0.46893605,0.02484617,0.57762144,0.81103603,2.90036351
1.22161081,4.42762200,0.06393868,0.28104015,1.02504728,0.46731400,0.02492167,0.57348777,0.80811690,2.97094663
1.22761381,4.48531381,0.06056873,0.28412246,1.00965413,0.46509677,0.02509732,0.56869124,0.80437277,3.03860474
1.23361681,4.53886070,0.05717512,0.28685341,0.99193397,0.46241374,0.02539549,0.56342022,0.79988214,3.10306855
1.23961981,4.58841358,0.05379594,0.28929049,0.97216379,0.45939914,0.02583793,0.55787440,0.79472233,3.16405572
1.24562281,4.63410557,0.05046662,0.29149255,0.95064012,0.45618845,0.02644523,0.55226109,0.78897145,3.22126696
1.25162581,4.67604166,0.04721934,0.29351746,0.92767252,0.45291490,0.02723638,0.54679139,0.78271060,3.27438410
1.25762881,4.71429091,0.04408278,0.29541998,0.90357739,0.44970643,0.02822821,0.54167610,0.77602591,3.32307007
1.26363182,4.74888137,0.04108180,0.29725002,0.87867225,0.44668278,0.02943503,0.53712145,0.76901017,3.36697106
1.26963482,4.77979751,0.03823733,0.29905122,0.85327040,0.44395314,0.03086813,0.53332463,0.76176375,3.40572072
1.27563782,4.80698010,0.03556630,0.30085991,0.82767604,0.44161396,0.03253547,0.53046912,0.75439469,3.43894640
1.28164082,4.83032836,0.03308167,0.30270456,0.80217992,0.43974720,0.03444127,0.52871996,0.74701789,3.46627720
1.28764382,4.84970397,0.03079246,0.30460556,0.77705540,0.43841892,0.03658576,0.52821896,0.73975323,3.48735356
1.29364682,4.86493690,0.02870393,0.30657543,0.75255501,0.43767819,0.03896489,0.52908008,0.73272282,3.50183797
1.29964982,4.87583254,0.02681769,0.30861932,0.72890755,0.43755633,0.04157017,0.53138509,0.72604746,3.50942663
1.30565283,4.88218002,0.02513194,0.31073586,0.70631553,0.43806659,0.04438851,0.53517971,0.71984252,3.50986123
1.31165583,4.88376138,0.02364171,0.31291817,0.68495332,0.43920408,0.04740225,0.54047045,0.71421343,3.50294076
1.31765883,4.88036131,0.02233913,0.31515510,0.66496564,0.44094622,0.05058917,0.54722237,0.70925119,3.48853258
1.32366183,4.87177733,0.02121371,0.31743255,0.64646679,0.44325351,0.05392267,0.55535784,0.70502807,3.46658238
1.32966483,4.85783012,0.02025272,0.31973487,0.62954032,0.44607081,0.05737211,0.56475670,0.70159387,3.43712260
1.33566783,4.83837383,0.01944155,0.32204620,0.61423947,0.44932904,0.06090322,0.57525775,0.69897295,3.40027896
1.34167084,4.81330622,0.01876405,0.32435190,0.60058812,0.45294730,0.06447869,0.58666167,0.69716228,3.35627470
1.34767384,4.78257839,0.01820301,0.32663975,0.58858248,0.45683550,0.06805886,0.59873557,0.69613066,3.30543235
1.35367684,4.74620391,0.01774052,0.32890112,0.57819337,0.46089728,0.07160261,0.61121883,0.69581919,3.24817301
1.35967984,4.70426706,0.01735844,0.33113193,0.56936912,0.46503335,0.07506828,0.62383038,0.69614303,3.18501285
1.36568284,4.65693002,0.01703881,0.33333349,0.56203893,0.46914498,0.07841476,0.63627692,0.69699436,3.11655713
1.37168584,4.60443845,0.01676426,0.33551303,0.55611669,0.47313762,0.08160256,0.64826209,0.69824639,3.04349162
1.37768884,4.54712528,0.01651841,0.33768399,0.55150500,0.47692446,0.08459495,0.65949598,0.69975833,2.96657184
1.38369185,4.48541217,0.01628618,0.33986608,0.54809933,0.48042981,0.08735907,0.66970474,0.70138086,2.88661012
1.38969485,4.41980831,0.01605416,0.34208489,0.54579204,0.48359203,0.08986690,0.67863976,0.70296205,2.80446090
1.39569785,4.35090595,0.01581080,0.34437125,0.54447612,0.48636590,0.09209619,0.68608610,0.70435321,2.72100457
1.40170085,4.27937260,0.01554660,0.34676016,0.54404839,0.48872432,0.09403110,0.69186964,0.70541447,2.63713008
1.40770385,4.20593937,0.01525424,0.34928931,0.54441202,0.49065898,0.09566269,0.69586266,0.70601981,2.55371685
1.41370685,4.13138550,0.01492862,0.35199724,0.54547818,0.49218018,0.09698912,0.69798745,0.70606113,2.47161621
1.41970985,4.05651916,0.01456679,0.35492117,0.54716672,0.49331553,0.09801555,0.69821790,0.70545140,2.39163284
1.42571286,3.98215475,0.01416791,0.35809450,0.54940583,0.49410761,0.09875374,0.69657875,0.70412650,2.31450665
1.43171586,3.90908739,0.01373300,0.36154407,0.55213064,0.49461065,0.09922135,0.69314271,0.70204585,2.24089556
1.43771886,3.83806529,0.01326480,0.36528741,0.55528097,0.49488633,0.09944101,0.68802543,0.69919179,2.17135961
1.44372186,3.76976125,0.01276745,0.36932987,0.55879826,0.49499899,0.09943905,0.68137865,0.69556778,2.10634701
1.44972486,3.70474437,0.01224620,0.37366210,0.56262193,0.49501030,0.09924418,0.67338190,0.69119566,2.04618253
1.45572786,3.64345363,0.01170709,0.37825773,0.56668554,0.49497394,0.09888593,0.66423302,0.68611210,1.99105887
1.46173087,3.58617464,0.01115665,0.38307171,0.57091298,0.49493040,0.09839316,0.65413830,0.68036453,1.94103136
1.46773387,3.53302124,0.01060154,0.38803920,0.57521500,0.49490231,0.09779253,0.64330243,0.67400694,1.89601650
1.47373687,3.48392329,0.01004830,0.39307537,0.57948658,0.49489066,0.09710717,0.63191912,0.66709568,1.85579466
1.47973987,3.43862170,0.00950308,0.39807615,0.58360522,0.49487206,0.09635549,0.62016257,0.65968566,1.82001708
1.48574287,3.39667178,0.00897139,0.40291989,0.58743054,0.49479742,0.09555030,0.60818053,0.65182719,1.78821731
1.49174587,3.35745518,0.00845797,0.40747013,0.59080532,0.49459213,0.09469829,0.59608905,0.64356357,1.75982697
1.49774887,3.32020045,0.00796665,0.41157926,0.59355806,0.49415773,0.09379979,0.58396934,0.63492960,1.73419537
1.50375188,3.28401188,0.00750031,0.41509309,0.59550702,0.49337516,0.09284898,0.57186675,0.62595117,1.71061265
1.50975488,3.24790535,0.00706083,0.41785611,0.59646559,0.49210950,0.09183445,0.55979183,0.61664570,1.68833559
1.51575788,3.21085003,0.00664915,0.41971718,0.59624884,0.49021574,0.09074007,0.54772349,0.60702349,1.66661526
1.52176088,3.17181391,0.00626537,0.42053551,0.59468083,0.48754562,0.08954622,0.53561379,0.59708988,1.64472542
1.52776388,3.12981108,0.00590881,0.42018654,0.59160234,0.48395495,0.08823114,0.52339418,0.58684776,1.62199062
1.53376688,3.08394848,0.00557818,0.41856750,0.58687861,0.47931105,0.08677250,0.51098266,0.57630059,1.59781273
1.53976988,3.03346972,0.00527176,0.41560226,0.58040656,0.47350000,0.08514898,0.49829148,0.56545527,1.57169478
1.54577289,2.97779377,0.00498749,0.41124539,0.57212114,0.46643322,0.08334184,0.48523482,0.55432495,1.54326105
1.55177589,2.91654653,0.00472318,0.40548500,0.56200038,0.45805299,0.08133628,0.47173609,0.54293141,1.51227252
1.55777889,2.84958349,0.00447663,0.39834434,0.55006879,0.44833666,0.07912268,0.45773434,0.53130676,1.47863684
1.56378189,2.77700253,0.00424578,0.38988201,0.53639889,0.43729933,0.07669754,0.44318958,0.51949461,1.44241246
1.56978489,2.69914598,0.00402879,0.38019075,0.52111077,0.42499477,0.07406402,0.42808657,0.50755022,1.40380663
1.57578789,2.61659196,0.00382413,0.36939490,0.50436961,0.41151465,0.07123222,0.41243717,0.49554007,1.36316733
1.58179090,2.53013540,0.00363060,0.35764655,0.48638125,0.39698603,0.06821905,0.39628101,0.48354048,1.32096963
1.58779390,2.44075980,0.00344740,0.34512069,0.46738606,0.38156733,0.06504779,0.37968466,0.47163567,1.27779686
1.59379690,2.34960114,0.00327408,0.33200948,0.44765137,0.36544301,0.06174728,0.36273934,0.45991523,1.23431768
1.59979990,2.25790569,0.00311053,0.31851592,0.42746275,0.34881714,0.05835092,0.34555757,0.44847123,1.19125993
1.60580290,2.16698396,0.00295693,0.30484733,0.40711470,0.33190640,0.05489544,0.32826878,0.43739512,1.14938252
1.61180590,2.07816281,0.00281367,0.29120875,0.38690107,0.31493263,0.05141950,0.31101444,0.42677463,1.10944648
1.61780890,1.99273808,0.00268131,0.27779666,0.36710565,0.29811548,0.04796238,0.29394288,0.41669075,1.07218658
1.62381191,1.91192976,0.00256046,0.26479331,0.34799340,0.28166543,0.04456251,0.27720415,0.40721513,1.03828453
1.62981491,1.83684164,0.00245174,0.25236172,0.32980268,0.26577749,0.04125626,0.26094516,0.39840785,1.00834489
1.63581791,1.76842708,0.00235570,0.24064177,0.31273870,0.25062580,0.03807678,0.24530548,0.39031573,0.98287470
1.64182091,1.70746210,0.00227276,0.22974725,0.29696851,0.23635941,0.03505309,0.23041379,0.38297123,0.96226743
1.64782391,1.65452658,0.00220317,0.21976411,0.28261769,0.22309931,0.03220936,0.21638517,0.37639207,0.94679180
1.65382691,1.60999421,0.00214696,0.21074995,0.26976871,0.21093676,0.02956453,0.20331942,0.37058140,0.93658578
1.65982991,1.57403090,0.00210399,0.20273452,0.25846099,0.19993295,0.02713209,0.19130016,0.36552860,0.93165580
1.66583292,1.54660152,0.00207386,0.19572137,0.24869263,0.19011992,0.02492014,0.18039488,0.36121065,0.93188093
1.67183592,1.52748411,0.00205602,0.18969039,0.24042355,0.18150250,0.02293174,0.17065567,0.35759401,0.93702175
1.67783892,1.51629052,0.00204974,0.18460114,0.23357985,0.17406133,0.02116535,0.16212065,0.35463681,0.94673323
1.68384192,1.51249233,0.00205418,0.18039676,0.22805920,0.16775652,0.01961551,0.15481573,0.35229140,0.96058097
1.68984492,1.51545046,0.00206846,0.17700830,0.22373685,0.16253185,0.01827357,0.14875676,0.35050704,0.97805992
1.69584792,1.52444705,0.00209166,0.17435916,0.22047209,0.15831931,0.01712853,0.14395171,0.34923262,0.99861474
1.70185093,1.53871807,0.00212292,0.17236965,0.21811480,0.15504363,0.01616787,0.14040276,0.34841929,1.02166078
1.70785393,1.55748502,0.00216148,0.17096114,0.21651178,0.15262667,0.01537837,0.13810821,0.34802296,1.04660479
1.71385693,1.57998451,0.00220673,0.17006000,0.21551264,0.15099147,0.01474684,0.13706398,0.34800636,1.07286459
