energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.27463732,5.59704224,1.41845838,3.06621648,0.02579920,0.52266660,0.13969872,0.05051645,1.34174687
-3.26863432,5.65130093,1.45625466,3.08904017,0.02519233,0.54037894,0.14474269,0.04689077,1.34738454
-3.26263132,5.70596337,1.49028360,3.11537759,0.02455060,0.55653740,0.14911608,0.04348135,1.35177089
-3.25662831,5.75900997,1.51994035,3.14396034,0.02388777,0.57090310,0.15275853,0.04030249,1.35460053
-3.25062531,5.80851649,1.54469365,3.17355602,0.02321828,0.58326997,0.15562273,0.03736346,1.35558349
-3.24462231,5.85268655,1.56409818,3.20298503,0.02255664,0.59346937,0.15767556,0.03466872,1.35445239
-3.23861931,5.88987611,1.57780423,3.23113241,0.02191686,0.60137343,0.15889868,0.03221842,1.35096888
-3.23261631,5.91861017,1.58556441,3.25695528,0.02131178,0.60689709,0.15928863,0.03000874,1.34492887
-3.22661331,5.93759253,1.58723718,3.27948664,0.02075264,0.60999859,0.15885648,0.02803243,1.33616683
-3.22061031,5.94570934,1.58278709,3.29783646,0.02024853,0.61067862,0.15762699,0.02627931,1.32455878
-3.21460730,5.94202795,1.57228193,3.31119106,0.01980609,0.60897810,0.15563743,0.02473676,1.31002420
-3.20860430,5.92579229,1.55588691,3.31881196,0.01942923,0.60497475,0.15293601,0.02339026,1.29252684
-3.20260130,5.89641642,1.53385635,3.32003493,0.01911899,0.59877889,0.14958004,0.02222392,1.27207454
-3.19659830,5.85347748,1.50652341,3.31427031,0.01887359,0.59052834,0.14563405,0.02122098,1.24871822
-3.19059530,5.79670952,1.47428835,3.30100499,0.01868847,0.58038319,0.14116768,0.02036429,1.22255017
-3.18459230,5.72599902,1.43760612,3.27980665,0.01855664,0.56852034,0.13625368,0.01963682,1.19370188
-3.17858929,5.64138288,1.39697381,3.25033007,0.01846894,0.55512844,0.13096602,0.01902203,1.16234154
-3.17258629,5.54304927,1.35291875,3.21232561,0.01841457,0.54040330,0.12537811,0.01850427,1.12867135
-3.16658329,5.43134127,1.30598771,3.16564925,0.01838154,0.52454410,0.11956126,0.01806913,1.09292494
-3.16058029,5.30676287,1.25673774,3.11027355,0.01835729,0.50775052,0.11358345,0.01770367,1.05536473
-3.15457729,5.16998671,1.20572899,3.04629872,0.01832925,0.49022103,0.10750832,0.01739664,1.01627968
-3.14857429,5.02186256,1.15351975,2.97396293,0.01828540,0.47215209,0.10139447,0.01713859,0.97598316
-3.14257129,4.86342537,1.10066369,2.89365065,0.01821490,0.45373855,0.09529504,0.01692191,0.93481113
-3.13656828,4.69590163,1.04770927,2.80589842,0.01810851,0.43517485,0.08925754,0.01674085,0.89312059
-3.13056528,4.52071291,0.99520105,2.71139685,0.01795908,0.41665706,0.08332389,0.01659138,0.85128813
-3.12456228,4.33947533,0.94368261,2.61098845,0.01776185,0.39838529,0.07753061,0.01647108,0.80970873
-3.11855928,4.15399404,0.89370055,2.50566071,0.01751469,0.38056650,0.07190923,0.01637893,0.76879444
-3.11255628,3.96625204,0.84580912,2.39653422,0.01721823,0.36341716,0.06648667,0.01631504,0.72897314
-3.10655328,3.77839288,0.80057494,2.28484589,0.01687586,0.34716573,0.06128575,0.01628043,0.69068700
-3.10055028,3.59269717,0.75858129,2.17192763,0.01649357,0.33205444,0.05632566,0.01627673,0.65439075
-3.09454727,3.41155313,0.72043138,2.05918099,0.01607982,0.31834046,0.05162249,0.01630590,0.62054949
-3.08854427,3.23742168,0.68675023,1.94804848,0.01564511,0.30629594,0.04718956,0.01636996,0.58963615
-3.08254127,3.07279692,0.65818467,1.83998263,0.01520164,0.29620711,0.04303789,0.01647078,0.56212828
-3.07653827,2.92016294,0.63540125,1.73641372,0.01476282,0.28837206,0.03917640,0.01660985,0.53850422
-3.07053527,2.78194808,0.61908168,1.63871730,0.01434272,0.28309744,0.03561222,0.01678816,0.51923866
-3.06453227,2.66047803,0.60991586,1.54818267,0.01395556,0.28069394,0.03235079,0.01700603,0.50479732
-3.05852926,2.55792893,0.60859229,1.46598330,0.01361510,0.28147071,0.02939599,0.01726313,0.49563082
-3.05252626,2.47628175,0.61578607,1.39315024,0.01333414,0.28572882,0.02675021,0.01755837,0.49216780
-3.04652326,2.41727925,0.63214459,1.33054932,0.01312399,0.29375399,0.02441432,0.01789001,0.49480711
-3.04052026,2.38238658,0.65827125,1.27886296,0.01299402,0.30580879,0.02238770,0.01825565,0.50390921
-3.03451726,2.37275665,0.69470754,1.23857697,0.01295127,0.32212456,0.02066821,0.01865235,0.51978690
-3.02851426,2.38920109,0.74191405,1.20997291,0.01300019,0.34289328,0.01925215,0.01907673,0.54269537
-3.02251126,2.43216777,0.80025091,1.19312606,0.01314237,0.36825984,0.01813427,0.01952507,0.57282202
-3.01650825,2.50172545,0.86995838,1.18790908,0.01337651,0.39831481,0.01730774,0.01999343,0.61027607
-3.01050525,2.59755621,0.95113833,1.19400123,0.01369838,0.43308821,0.01676414,0.02047775,0.65507844
-3.00450225,2.71895597,1.04373739,1.21090279,0.01410095,0.47254441,0.01649353,0.02097395,0.70715238
-2.99849925,2.86484354,1.14753254,1.23795414,0.01457459,0.51657854,0.01648447,0.02147798,0.76631508
-2.99249625,3.03377800,1.26211999,1.27435905,0.01510739,0.56501461,0.01672412,0.02198594,0.83227102
-2.98649325,3.22398443,1.38690812,1.31921109,0.01568556,0.61760542,0.01719828,0.02249406,0.90460740
-2.98049025,3.43338751,1.52111496,1.37152257,0.01629386,0.67403448,0.01789158,0.02299880,0.98279217
-2.97448724,3.65965217,1.66377097,1.43025466,0.01691616,0.73391996,0.01878758,0.02349680,1.06617511
-2.96848424,3.90023039,1.81372716,1.49434790,0.01753594,0.79682043,0.01986893,0.02398496,1.15399221
-2.96248124,4.15241278,1.96966890,1.56275162,0.01813687,0.86224251,0.02111763,0.02446039,1.24537368
-2.95647824,4.41338335,2.13013506,1.63445140,0.01870334,0.92964991,0.02251518,0.02492047,1.33935557
-2.95047524,4.68027556,2.29354224,1.70849321,0.01922104,0.99847373,0.02404288,0.02536281,1.43489478
-2.94447224,4.95022790,2.45821328,1.78400339,0.01967734,1.06812345,0.02568210,0.02578528,1.53088739
-2.93846923,5.22043662,2.62240930,1.86020351,0.02006178,1.13799834,0.02741457,0.02618600,1.62618962
-2.93246623,5.48820391,2.78436401,1.93641959,0.02036633,1.20749857,0.02922276,0.02656337,1.71964081
-2.92646323,5.75097955,2.94231915,2.01208516,0.02058568,1.27603582,0.03109020,0.02691605,1.81008774
-2.92046023,6.00639461,3.09455975,2.08673830,0.02071730,1.34304274,0.03300191,0.02724294,1.89640923
-2.91445723,6.25228599,3.23944778,2.16001283,0.02076154,1.40798093,0.03494475,0.02754320,1.97754029
-2.90845423,6.48671133,3.37545310,2.23162426,0.02072153,1.47034732,0.03690788,0.02781623,2.05249468
-2.90245123,6.70795432,3.50118046,2.30135162,0.02060304,1.52967851,0.03888314,0.02806156,2.12038520
-2.89644822,6.91452086,3.61539186,2.36901615,0.02041420,1.58555336,0.04086546,0.02827891,2.18044088
-2.89044522,7.10512736,3.71702353,2.43445852,0.02016526,1.63759370,0.04285320,0.02846806,2.23202042
-2.88444222,7.27868297,3.80519734,2.49751605,0.01986814,1.68546347,0.04484846,0.02862879,2.27462164
-2.87843922,7.43426757,3.87922667,2.55800149,0.01953614,1.72886674,0.04685730,0.02876087,2.30788662
-2.87243622,7.57110811,3.93861703,2.61568501,0.01918343,1.76754491,0.04888992,0.02886394,2.33160265
-2.86643322,7.68855550,3.98306198,2.67028063,0.01882467,1.80127356,0.05096057,0.02893750,2.34569915
-2.86043022,7.78606444,4.01243534,2.72143819,0.01847462,1.82985960,0.05308749,0.02898086,2.35024108
-2.85442721,7.86317800,4.02678029,2.76874156,0.01814769,1.85313896,0.05529251,0.02899311,2.34541939
-2.84842421,7.91951849,4.02629656,2.81171332,0.01785766,1.87097530,0.05760059,0.02897315,2.33153904
-2.84242121,7.95478536,4.01132655,2.84982573,0.01761728,1.88326000,0.06003902,0.02891971,2.30900550
-2.83641821,7.96876041,3.98234115,2.88251745,0.01743804,1.88991341,0.06263653,0.02883139,2.27831025
-2.83041521,7.96131958,3.93992595,2.90921475,0.01732991,1.89088749,0.06542211,0.02870674,2.24001598
-2.82441221,7.93245015,3.88476819,2.92935614,0.01730112,1.88616952,0.06842361,0.02854435,2.19474203
-2.81840920,7.88227157,3.81764480,2.94241850,0.01735802,1.87578655,0.07166632,0.02834293,2.14315049
-2.81240620,7.81105765,3.73941131,2.94794321,0.01750494,1.85981023,0.07517123,0.02810140,2.08593330
-2.80640320,7.71925772,3.65099166,2.94556044,0.01774411,1.83836143,0.07895343,0.02781902,2.02380036
-2.80040020,7.60751434,3.55336834,2.93501005,0.01807559,1.81161409,0.08302035,0.02749539,1.95746890
-2.79439720,7.47667531,3.44757269,2.91615771,0.01849727,1.77979790,0.08737027,0.02713059,1.88765399
-2.78839420,7.32779828,3.33467475,2.88900532,0.01900488,1.74319926,0.09199086,0.02672513,1.81505991
-2.78239120,7.16214666,3.21577246,2.85369506,0.01959208,1.70216025,0.09685813,0.02628000,1.74037266
-2.77638819,6.98117638,3.09197983,2.81050706,0.02025057,1.65707541,0.10193562,0.02579664,1.66425295
-2.77038519,6.78651372,2.96441418,2.75985079,0.02097025,1.60838634,0.10717416,0.02527688,1.58733005
-2.76438219,6.57992515,2.83418237,2.70225116,0.02173950,1.55657429,0.11251207,0.02472289,1.51019616
-2.75837919,6.36328073,2.70236643,2.63833016,0.02254542,1.50215093,0.11787589,0.02413707,1.43340132
-2.75237619,6.13851313,2.57000900,2.56878543,0.02337418,1.44564795,0.12318173,0.02352199,1.35744903
-2.74637319,5.90757470,2.43809906,2.49436720,0.02421149,1.38760585,0.12833715,0.02288030,1.28279261
-2.74037019,5.67239504,2.30755875,2.41585507,0.02504296,1.32856256,0.13324351,0.02221467,1.20983244
-2.73436718,5.43484143,2.17923162,2.33403591,0.02585462,1.26904249,0.13779882,0.02152770,1.13891415
-2.72836418,5.19668419,2.05387326,2.24968412,0.02663341,1.20954654,0.14190086,0.02082188,1.07032798
-2.72236118,4.95956865,1.93214434,2.16354510,0.02736763,1.15054349,0.14545054,0.02009964,1.00430939
-2.71635818,4.72499460,1.81460676,2.07632252,0.02804740,1.09246311,0.14835531,0.01936327,0.94104077
-2.71035518,4.49430385,1.70172265,1.98866950,0.02866504,1.03569125,0.15053246,0.01861500,0.88065443
-2.70435218,4.26867537,1.59385639,1.90118380,0.02921539,0.98056673,0.15191220,0.01785705,0.82323659
-2.69834917,4.04912739,1.49127926,1.81440634,0.02969597,0.92738023,0.15244032,0.01709166,0.76883222
-2.69234617,3.83652515,1.39417620,1.72882257,0.03010707,0.87637469,0.15208035,0.01632119,0.71745054
-2.68634317,3.63159248,1.30265431,1.64486588,0.03045172,0.82774703,0.15081508,0.01554812,0.66907076
-2.68034017,3.43492578,1.21675219,1.56292210,0.03073542,0.78165083,0.14864742,0.01477519,0.62364794
-2.67433717,3.24700834,1.13644972,1.48333420,0.03096587,0.73819944,0.14560042,0.01400535,0.58111847
-2.66833417,3.06822362,1.06167748,1.40640665,0.03115248,0.69746934,0.14171674,0.01324187,0.54140515
-2.66233117,2.89886622,0.99232546,1.33240858,0.03130577,0.65950332,0.13705725,0.01248827,0.50442144
-2.65632816,2.73914972,0.92825049,1.26157552,0.03143678,0.62431324,0.13169913,0.01174833,0.47007491
-2.65032516,2.58921112,0.86928238,1.19410964,0.03155632,0.59188227,0.12573344,0.01102609,0.43826978
-2.64432216,2.44911191,0.81522853,1.13017832,0.03167430,0.56216662,0.11926230,0.01032576,0.40890857
-2.63831916,2.31883660,0.76587726,1.06991170,0.03179906,0.53509680,0.11239585,0.00965169,0.38189296
-2.63231616,2.19828944,0.72099993,1.01339940,0.03193673,0.51057850,0.10524914,0.00900833,0.35712413
-2.62631316,2.08729074,0.68035242,0.96068719,0.03209081,0.48849348,0.09793906,0.00840020,0.33450262
-2.62031016,1.98557404,0.64367616,0.91177413,0.03226176,0.46870055,0.09058155,0.00783184,0.31392810
-2.61430715,1.89278548,0.61069927,0.86661091,0.03244684,0.45103710,0.08328907,0.00730786,0.29529922
-2.60830415,1.80848650,0.58113815,0.82509984,0.03264009,0.43532114,0.07616853,0.00683292,0.27851372
-2.60230115,1.73216075,0.55469993,0.78709700,0.03283252,0.42135436,0.06931974,0.00641183,0.26346912
-2.59629815,1.66322586,0.53108587,0.75241675,0.03301243,0.40892605,0.06283434,0.00604965,0.25006390
-2.59029515,1.60104988,0.50999595,0.72083859,0.03316598,0.39781800,0.05679530,0.00575180,0.23819941
-2.58429215,1.54497231,0.49113457,0.69211635,0.03327777,0.38781031,0.05127695,0.00552422,0.22778238
-2.57828914,1.49432882,0.47421720,0.66598922,0.03333164,0.37868785,0.04634534,0.00537353,0.21872793
-2.57228614,1.44847847,0.45897763,0.64219415,0.03331143,0.37024717,0.04205917,0.00530720,0.21096294
-2.56628314,1.40683205,0.44517556,0.62047894,0.03320184,0.36230352,0.03847077,0.00533373,0.20442965
-2.56028014,1.36887986,0.43260403,0.60061531,0.03298921,0.35469756,0.03562741,0.00546277,0.19908900
-2.55427714,1.33421718,0.42109610,0.58241114,0.03266225,0.34730141,0.03357253,0.00570525,0.19492372
-2.54827414,1.30256587,0.41053045,0.56572112,0.03221263,0.34002364,0.03234697,0.00607339,0.19194058
-2.54227114,1.27379036,0.40083535,0.55045513,0.03163547,0.33281286,0.03198993,0.00658069,0.19017185
-2.53626813,1.24790710,0.39199073,0.53658378,0.03092967,0.32565969,0.03253964,0.00724186,0.18967548
-2.53026513,1.22508617,0.38402791,0.52414073,0.03009800,0.31859683,0.03403370,0.00807254,0.19053396
-2.52426213,1.20564497,0.37702701,0.51322147,0.02914710,0.31169721,0.03650887,0.00908905,0.19285172
-2.51825913,1.19003354,0.37111200,0.50397862,0.02808721,0.30507022,0.04000046,0.01030797,0.19675107
-2.51225613,1.17881219,0.36644332,0.49661381,0.02693184,0.29885614,0.04454114,0.01174558,0.20236665
-2.50625313,1.17262214,0.36320864,0.49136654,0.02569721,0.29321891,0.05015930,0.01341730,0.20983858
-2.50025013,1.17215040,0.36161177,0.48850051,0.02440167,0.28833776,0.05687703,0.01533694,0.21930463
-2.49424712,1.17809042,0.36186052,0.48828801,0.02306498,0.28439781,0.06470766,0.01751598,0.23089139
-2.48824412,1.19110035,0.36415380,0.49099316,0.02170762,0.28158025,0.07365315,0.01996273,0.24470526
-2.48224112,1.21176084,0.36866868,0.49685479,0.02035004,0.28005253,0.08370135,0.02268159,0.26082317
-2.47623812,1.24053429,0.37554798,0.50606977,0.01901198,0.27995892,0.09482331,0.02567223,0.27928389
-2.47023512,1.27772778,0.38488900,0.51877762,0.01771185,0.28141207,0.10697089,0.02892894,0.30008007
-2.46423212,1.32346120,0.39673398,0.53504713,0.01646621,0.28448575,0.12007462,0.03244003,0.32315163
-2.45822911,1.37764247,0.41106268,0.55486562,0.01528935,0.28920932,0.13404232,0.03618739,0.34838085
-2.45222611,1.43995105,0.42778755,0.57813142,0.01419295,0.29556406,0.14875825,0.04014629,0.37558947
-2.44622311,1.50983073,0.44675186,0.60465000,0.01318597,0.30348161,0.16408323,0.04428531,0.40453809
-2.44022011,1.58649236,0.46773079,0.63413385,0.01227454,0.31284464,0.17985558,0.04856656,0.43492817
-2.43421711,1.66892653,0.49043561,0.66620628,0.01146208,0.32348967,0.19589312,0.05294616,0.46640649
-2.42821411,1.75592598,0.51452089,0.70040904,0.01074947,0.33521201,0.21199610,0.05737495,0.49857222
-2.42221111,1.84611711,0.53959441,0.73621342,0.01013531,0.34777263,0.22795104,0.06179938,0.53098636
-2.41620810,1.93799939,0.56522960,0.77303449,0.00961629,0.36090665,0.24353544,0.06616273,0.56318332
-2.41020510,2.02999120,0.59097981,0.81024792,0.00918761,0.37433324,0.25852310,0.07040643,0.59468427
-2.40420210,2.12048063,0.61639420,0.84720872,0.00884342,0.38776638,0.27268999,0.07447155,0.62501174
-2.39819910,2.20787907,0.64103437,0.88327131,0.00857730,0.40092627,0.28582035,0.07830033,0.65370511
-2.39219610,2.29067591,0.66449132,0.91781001,0.00838274,0.41355073,0.29771283,0.08183782,0.68033623
-2.38619310,2.36749202,0.68640199,0.95023936,0.00825361,0.42540643,0.30818640,0.08503342,0.70452473
-2.38019010,2.43713043,0.70646489,0.98003355,0.00818456,0.43629931,0.31708582,0.08784236,0.72595245
-2.37418709,2.49862210,0.72445405,1.00674419,0.00817150,0.44608398,0.32428638,0.09022709,0.74437632
-2.36818409,2.55126549,0.74023103,1.03001597,0.00821186,0.45467167,0.32969782,0.09215840,0.75963944
-2.36218109,2.59465840,0.75375437,1.04959966,0.00830496,0.46203650,0.33326721,0.09361636,0.77167972
-2.35617809,2.62872117,0.76508616,1.06536205,0.00845222,0.46821988,0.33498065,0.09459106,0.78053599
-2.35017509,2.65371056,0.77439555,1.07729256,0.00865728,0.47333282,0.33486387,0.09508300,0.78635119
-2.34417209,2.67022371,0.78195894,1.08550646,0.00892618,0.47755613,0.33298163,0.09510323,0.78937264
-2.33816908,2.67919229,0.78815680,1.09024434,0.00926730,0.48113848,0.32943596,0.09467331,0.78994933
-2.33216608,2.68186677,0.79346714,1.09186816,0.00969134,0.48439224,0.32436341,0.09382486,0.78852621
-2.32616308,2.67979126,0.79845573,1.09085377,0.01021113,0.48768733,0.31793143,0.09259901,0.78563575
-2.32016008,2.67476946,0.80376317,1.08778004,0.01084146,0.49144312,0.31033392,0.09104556,0.78188682
-2.31415708,2.66882238,0.81008910,1.08331500,0.01159871,0.49611846,0.30178634,0.08922198,0.77795125
-2.30815408,2.66413876,0.81817378,1.07819900,0.01250045,0.50220023,0.29252026,0.08719228,0.77454818
-2.30215108,2.66301903,0.82877748,1.07322539,0.01356497,0.51019042,0.28277789,0.08502566,0.77242672
-2.29614807,2.66781412,0.84265808,1.06921910,0.01481071,0.52059213,0.27280638,0.08279520,0.77234705
-2.29014507,2.68086015,0.86054725,1.06701336,0.01625558,0.53389476,0.26285229,0.08057630,0.77506041
-2.28414207,2.70441044,0.88312603,1.06742525,0.01791626,0.55055867,0.25315625,0.07844522,0.78128850
-2.27813907,2.74056641,0.91100016,1.07123062,0.01980747,0.57099973,0.24394793,0.07647751,0.79170240
-2.27213607,2.79120902,0.94467610,1.07913887,0.02194111,0.59557411,0.23544138,0.07474638,0.80690189
-2.26613307,2.85793249,0.98453841,1.09176839,0.02432551,0.62456377,0.22783083,0.07332117,0.82739534
-2.26013007,2.94198250,1.03082921,1.10962349,0.02696463,0.65816310,0.22128697,0.07226580,0.85358095
-2.25412706,3.04420067,1.08363082,1.13307350,0.02985729,0.69646727,0.21595375,0.07163722,0.88572987
-2.24812406,3.16497782,1.14285216,1.16233486,0.03299654,0.73946253,0.21194570,0.07148405,0.92397178
-2.24212106,3.30421777,1.20821991,1.19745719,0.03636913,0.78701935,0.20934589,0.07184520,0.96828369
-2.23611806,3.46131405,1.27927504,1.23831391,0.03995507,0.83888839,0.20820437,0.07274874,1.01848246
-2.23011506,3.63514112,1.35537540,1.28459818,0.04372747,0.89470011,0.20853724,0.07421088,1.07422165
-2.22411206,3.82406161,1.43570478,1.33582475,0.04765252,0.95396794,0.21032642,0.07623514,1.13499320
-2.21810905,4.02595072,1.51928870,1.39133799,0.05168971,1.01609560,0.21351990,0.07881189,1.20013437
-2.21210605,4.23823813,1.60501684,1.45032627,0.05579235,1.08038833,0.21803281,0.08191803,1.26883997
-2.20610305,4.45796734,1.69167189,1.51184268,0.05990824,1.14606813,0.22374897,0.08551707,1.34018007
-2.20010005,4.68187141,1.77796424,1.57483152,0.06398070,1.21229272,0.23052329,0.08955957,1.41312301
-2.19409705,4.90646364,1.86257150,1.63816012,0.06794975,1.27817788,0.23818464,0.09398384,1.48656309
-2.18809405,5.12814064,1.94418183,1.70065483,0.07175347,1.34282248,0.24653944,0.09871706,1.55935250
-2.18209105,5.34329468,2.02153954,1.76114024,0.07532961,1.40533557,0.25537581,0.10367679,1.63033651
-2.17608804,5.54843177,2.09349143,1.81847999,0.07861719,1.46486471,0.26446817,0.10877269,1.69839079
-2.17008504,5.74029103,2.15903197,1.87161778,0.08155819,1.52062440,0.27358235,0.11390860,1.76245961
-2.16408204,5.91596102,2.21734563,1.91961694,0.08409926,1.57192367,0.28248086,0.11898487,1.82159359
-2.15807904,6.07298829,2.26784444,1.96169679,0.08619326,1.61819181,0.29092851,0.12390080,1.87498545
-2.15207604,6.20947350,2.31019906,1.99726428,0.08780074,1.65900102,0.29869792,0.12855721,1.92200223
-2.14607304,6.32415094,2.34436177,2.02593945,0.08889110,1.69408504,0.30557498,0.13285905,1.96221278
-2.14007004,6.41644761,2.37058019,2.04757343,0.08944359,1.72335287,0.31136401,0.13671788,1.99540900
-2.13406703,6.48651868,2.38940065,2.06225800,0.08944792,1.74689679,0.31589253,0.14005424,2.02161980
-2.12806403,6.53525719,2.40166061,2.07032618,0.08890461,1.76499417,0.31901536,0.14279976,2.04111701
-2.12206103,6.56427669,2.40847011,2.07234349,0.08782492,1.77810258,0.32061806,0.14489895,2.05441258
-2.11605803,6.57586664,2.41118228,2.06908998,0.08623046,1.78684835,0.32061951,0.14631058,2.06224690
-2.11005503,6.57292155,2.41135381,2.06153375,0.08415251,1.79200852,0.31897359,0.14700867,2.06556838
-2.10405203,6.55884584,2.41069644,2.05079664,0.08163096,1.79448674,0.31566983,0.14698294,2.06550465
-2.09804902,6.53743755,2.41102093,2.03811349,0.07871308,1.79528382,0.31073312,0.14623883,2.06332642
-2.09204602,6.51275493,2.41417551,2.02478643,0.07545204,1.79546377,0.30422237,0.14479697,2.06040488
-2.08604302,6.48897069,2.42198080,2.01213607,0.07190529,1.79611663,0.29622827,0.14269221,2.05816433
-2.08004002,6.47021932,2.43616360,2.00145133,0.06813295,1.79831922,0.28687017,0.13997222,2.05803148
-2.07403702,6.46044324,2.45829192,1.99394018,0.06419605,1.80309545,0.27629223,0.13669572,2.06138330
-2.06803402,6.46324374,2.48971374,1.99068293,0.06015503,1.81137751,0.26465898,0.13293038,2.06949548
-2.06203102,6.48174240,2.53150183,1.99259025,0.05606813,1.82396954,0.25215046,0.12875058,2.08349313
-2.05602801,6.51845862,2.58440670,2.00036738,0.05199017,1.84151523,0.23895701,0.12423496,2.10430592
-2.05002501,6.57520792,2.64881986,2.01448610,0.04797138,1.86447055,0.22527411,0.11946401,2.13262917
-2.04402201,6.65302523,2.72474852,2.03516541,0.04405652,1.89308299,0.21129719,0.11451770,2.16889262
-2.03801901,6.75211620,2.81180335,2.06236193,0.04028427,1.92737788,0.19721682,0.10947324,2.21323796
-2.03201601,6.87183845,2.90919947,2.09576995,0.03668682,1.96715272,0.18321417,0.10440311,2.26550628
-2.02601301,7.01071359,3.01577120,2.13483144,0.03328975,2.01197955,0.16945718,0.09937334,2.32523582
-2.02001001,7.16646943,3.12999999,2.17875525,0.03011211,2.06121560,0.15609720,0.09444212,2.39167033
-2.01400700,7.33611065,3.25005459,2.22654478,0.02716668,2.11402153,0.14326647,0.08965884,2.46377782
-2.00800400,7.51601507,3.37384214,2.27703277,0.02446044,2.16938688,0.13107625,0.08506343,2.54027886
-2.00200100,7.70205143,3.49906828,2.32892177,0.02199511,2.22616146,0.11961580,0.08068614,2.61968368
-1.99599800,7.88971400,3.62330397,2.38082851,0.01976785,2.28309160,0.10895202,0.07654762,2.70033644
-1.98999500,8.07426845,3.74405664,2.43133037,0.01777193,2.33885970,0.09912979,0.07265938,2.78046515
-1.98399200,8.25090316,3.85884282,2.47901193,0.01599750,2.39212559,0.09017297,0.06902450,2.85823526
-1.97798899,8.41487994,3.96525961,2.52250979,0.01443227,2.44156794,0.08208584,0.06563857,2.93180492
-1.97198599,8.56167837,4.06105231,2.56055394,0.01306222,2.48592418,0.07485506,0.06249077,2.99937981
-1.96598299,8.68712837,4.14417571,2.59200415,0.01187219,2.52402742,0.06845190,0.05956516,3.05926550
-1.95997999,8.78752620,4.21284681,2.61588004,0.01084643,2.55483894,0.06283464,0.05684189,3.10991552
-1.95397699,8.85973006,4.26558743,2.63138412,0.00996906,2.57747523,0.05795118,0.05429847,3.14997324
-1.94797399,8.90123248,4.30125520,2.63791698,0.00922446,2.59122861,0.05374155,0.05191103,3.17830650
-1.94197099,8.91020785,4.31906237,2.63508475,0.00859751,2.59558112,0.05014040,0.04965541,3.19403363
-1.93596798,8.88553455,4.31858226,2.62269880,0.00807381,2.59021124,0.04707933,0.04750813,3.19654050
-1.92996498,8.82679236,4.29974366,2.60076838,0.00763984,2.57499383,0.04448895,0.04544727,3.18548818
-1.92396198,8.73423690,4.26281424,2.56948696,0.00728301,2.54999349,0.04230080,0.04345312,3.16081157
-1.91795898,8.60875382,4.20837423,2.52921338,0.00699166,2.51545232,0.04044888,0.04150868,3.12270941
-1.91195598,8.45179609,4.13728216,2.48044912,0.00675511,2.47177280,0.03887095,0.03959999,3.07162671
-1.90595298,8.26530836,4.05063457,2.42381300,0.00656357,2.41949699,0.03750950,0.03771627,3.00823075
-1.89994997,8.05164273,3.94972190,2.36001454,0.00640811,2.35928326,0.03631248,0.03584996,2.93338200
-1.89394697,7.81346998,3.83598260,2.28982759,0.00628061,2.29188166,0.03523373,0.03399659,2.84810159
-1.88794397,7.55369070,3.71095759,2.21406501,0.00617372,2.21810923,0.03423323,0.03215454,2.75353673
-1.88194097,7.27534964,3.57624681,2.13355571,0.00608082,2.13882610,0.03327711,0.03032473,2.65092570
-1.87593797,6.98155678,3.43346938,2.04912460,0.00599598,2.05491351,0.03233752,0.02851027,2.54156382
-1.86993497,6.67541728,3.28422869,1.96157603,0.00591395,1.96725430,0.03139233,0.02671604,2.42677142
-1.86393197,6.35997226,3.13008311,1.87168101,0.00583018,1.87671637,0.03042484,0.02494826,2.30786507
-1.85792896,6.03815115,2.97252270,1.78016808,0.00574082,1.78413943,0.02942330,0.02321407,2.18613249
-1.85192596,5.71273583,2.81295205,1.68771783,0.00564273,1.69032502,0.02838045,0.02152117,2.06281187
-1.84592296,5.38633619,2.65267892,1.59496046,0.00553352,1.59602971,0.02729307,0.01987744,1.93907547
-1.83991996,5.06137582,2.49290801,1.50247601,0.00541157,1.50196113,0.02616153,0.01829067,1.81601781
-1.83391696,4.74008651,2.33473911,1.41079654,0.00527608,1.40877633,0.02498928,0.01676828,1.69464779
-1.82791396,4.42450981,2.17916875,1.32040974,0.00512707,1.31708212,0.02378249,0.01531719,1.57588457
-1.82191096,4.11650356,2.02709429,1.23176312,0.00496540,1.22743658,0.02254966,0.01394368,1.46055652
-1.81590795,3.81775175,1.87931949,1.14526852,0.00479282,1.14035143,0.02130131,0.01265334,1.34940262
-1.80990495,3.52977587,1.73656075,1.06130619,0.00461194,1.05629459,0.02004970,0.01145111,1.24307564
-1.80390195,3.25394615,1.59945316,0.98022816,0.00442630,0.97569248,0.01880864,0.01034134,1.14214649
-1.79789895,2.99149175,1.46855586,0.90236083,0.00424032,0.89893184,0.01759331,0.00932791,1.04710910
-1.79189595,2.74350886,1.34435632,0.82800635,0.00405937,0.82636067,0.01642022,0.00841440,0.95838536
-1.78589295,2.51096624,1.22727323,0.75744318,0.00388978,0.75828828,0.01530715,0.00760429,0.87632975
-1.77988994,2.29470824,1.11765809,0.69092562,0.00373886,0.69498433,0.01427320,0.00690120,0.80123325
-1.77388694,2.09545519,1.01579550,0.62868272,0.00361499,0.63667699,0.01333889,0.00630914,0.73332652
-1.76788394,1.91380177,0.92190251,0.57091678,0.00352764,0.58355035,0.01252625,0.00583272,0.67278215
-1.76188094,1.75021373,0.83612723,0.51780152,0.00348747,0.53574126,0.01185906,0.00547747,0.61971601
