energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-3.26263132,5.65647278,0.87118541,2.34474743,0.05763177,0.21825050,0.48692805,1.34313716,0.11917509,1.55268410
-3.25662831,5.71522540,0.87690913,2.30948522,0.05644257,0.21974756,0.50647046,1.39228215,0.11904840,1.60059450
-3.25062531,5.77512971,0.88203322,2.27345343,0.05496709,0.22095042,0.52905225,1.44147941,0.11829669,1.65105013
-3.24462231,5.83341653,0.88654393,2.23609335,0.05322888,0.22186190,0.55410904,1.48962563,0.11694352,1.70289115
-3.23861931,5.88744816,0.89047317,2.19699228,0.05125797,0.22249703,0.58103571,1.53560163,0.11502293,1.75492722
-3.23261631,5.93476609,0.89389562,2.15588417,0.04908988,0.22288178,0.60919954,1.57829784,0.11257806,1.80596208
-3.22661331,5.97313649,0.89692508,2.11264561,0.04676435,0.22305169,0.63795430,1.61664146,0.10965973,1.85481983
-3.22061031,6.00059338,0.89971044,2.06728797,0.04432413,0.22305044,0.66665508,1.64962459,0.10632487,1.90037242
-3.21460730,6.01547913,0.90243128,2.01994669,0.04181361,0.22292835,0.69467344,1.67633230,0.10263490,1.94156768
-3.20860430,6.01648160,0.90529337,1.97086865,0.03927769,0.22274103,0.72141255,1.69596976,0.09865421,1.97745714
-3.20260130,6.00266669,0.90852392,1.92039815,0.03676050,0.22254803,0.74632182,1.70788732,0.09444875,2.00722260
-3.19659830,5.97350483,0.91236666,1.86896228,0.03430444,0.22241158,0.76891057,1.71160240,0.09008471,2.03020047
-3.19059530,5.92888977,0.91707642,1.81705588,0.03194918,0.22239540,0.78876026,1.70681723,0.08562743,2.04590272
-3.18459230,5.86914799,0.92291322,1.76522642,0.02973101,0.22256343,0.80553468,1.69343148,0.08114055,2.05403348
-3.17858929,5.79503720,0.93013563,1.71405882,0.02768218,0.22297861,0.81898783,1.67154908,0.07668532,2.05450024
-3.17258629,5.70773263,0.93899325,1.66416023,0.02583051,0.22370148,0.82896893,1.64147877,0.07232013,2.04741905
-3.16658329,5.60880056,0.94971835,1.61614477,0.02419917,0.22478868,0.83542454,1.60372818,0.06810024,2.03311308
-3.16058029,5.50015891,0.96251670,1.57061820,0.02280651,0.22629132,0.83839742,1.55899150,0.06407768,2.01210446
-3.15457729,5.38402555,0.97755774,1.52816253,0.02166615,0.22825318,0.83802233,1.50813122,0.06030125,1.98509946
-3.14857429,5.26285564,0.99496445,1.48932077,0.02078703,0.23070884,0.83451885,1.45215457,0.05681664,1.95296757
-3.14257129,5.13927010,1.01480335,1.45458202,0.02017366,0.23368176,0.82818148,1.39218561,0.05366658,1.91671503
-3.13656828,5.01597772,1.03707519,1.42436728,0.01982638,0.23718244,0.81936756,1.32943410,0.05089107,1.87745413
-3.13056528,4.89569397,1.06170682,1.39901633,0.01974162,0.24120674,0.80848341,1.26516227,0.04852750,1.83636925
-3.12456228,4.78105974,1.08854497,1.37877628,0.01991230,0.24573450,0.79596941,1.20065092,0.04661085,1.79468115
-3.11855928,4.67456329,1.11735245,1.36379220,0.02032809,0.25072856,0.78228455,1.13716597,0.04517370,1.75361089
-3.11255628,4.57846846,1.14780729,1.35410033,0.02097574,0.25613435,0.76789116,1.07592666,0.04424625,1.71434471
-3.10655328,4.49475195,1.17950514,1.34962427,0.02183944,0.26188002,0.75324043,1.01807641,0.04385616,1.67800124
-3.10055028,4.42505168,1.21196526,1.35017442,0.02290107,0.26787729,0.73875923,0.96465709,0.04402836,1.64560197
-3.09454727,4.37062795,1.24463988,1.35545084,0.02414049,0.27402296,0.72483866,0.91658740,0.04478466,1.61804604
-3.08854427,4.33233810,1.27692694,1.36504941,0.02553583,0.28020112,0.71182474,0.87464564,0.04614329,1.59608983
-3.08254127,4.31062491,1.30818570,1.37847125,0.02706370,0.28628589,0.70001142,0.83945707,0.04811833,1.58033185
-3.07653827,4.30551813,1.33775461,1.39513490,0.02869948,0.29214476,0.68963591,0.81148581,0.05071904,1.57120283
-3.07053527,4.31664815,1.36497071,1.41439089,0.03041759,0.29764223,0.68087652,0.79103112,0.05394912,1.56896120
-3.06453227,4.34327030,1.38918981,1.43553812,0.03219169,0.30264363,0.67385264,0.77822765,0.05780592,1.57369335
-3.05852926,4.38429790,1.40980642,1.45784130,0.03399503,0.30701911,0.66862681,0.77304938,0.06227966,1.58531850
-3.05252626,4.43834229,1.42627252,1.48054900,0.03580074,0.31064733,0.66520858,0.77531667,0.06735264,1.60359745
-3.04652326,4.50375776,1.43811459,1.50291151,0.03758214,0.31341903,0.66355974,0.78470612,0.07299855,1.62814472
-3.04052026,4.57868971,1.44494781,1.52419796,0.03931310,0.31524003,0.66360072,0.80076263,0.07918190,1.65844352
-3.03451726,4.66112436,1.44648722,1.54371232,0.04096842,0.31603375,0.66521774,0.82291343,0.08585759,1.69386286
-3.02851426,4.74893866,1.44255516,1.56080773,0.04252425,0.31574310,0.66827046,0.85048360,0.09297071,1.73367642
-3.02251126,4.83994941,1.43308503,1.57489905,0.04395842,0.31433171,0.67259977,0.88271281,0.10045654,1.77708256
-3.01650825,4.93196066,1.41812116,1.58547323,0.04525093,0.31178440,0.67803551,0.91877300,0.10824091,1.82322511
-3.01050525,5.02280891,1.39781517,1.59209762,0.04638426,0.30810710,0.68440396,0.95778678,0.11624077,1.87121458
-3.00450225,5.11040560,1.37241892,1.59442614,0.04734372,0.30332605,0.69153480,0.99884612,0.12436511,1.92014926
-2.99849925,5.19277643,1.34227479,1.59220325,0.04811779,0.29748657,0.69926756,1.04103136,0.13251623,1.96913601
-2.99249625,5.26809752,1.30780350,1.58526597,0.04869833,0.29065127,0.70745726,1.08342990,0.14059118,2.01731034
-2.98649325,5.33472766,1.26949039,1.57354402,0.04908068,0.28289798,0.71597928,1.12515456,0.14848359,2.06385523
-2.98049025,5.39123661,1.22787055,1.55705814,0.04926381,0.27431743,0.72473341,1.16536106,0.15608561,2.10801861
-2.97448724,5.43642887,1.18351349,1.53591679,0.04925017,0.26501070,0.73364681,1.20326432,0.16329006,2.14912878
-2.96848424,5.46936249,1.13700784,1.51031137,0.04904561,0.25508663,0.74267612,1.23815327,0.16999262,2.18660765
-2.96248124,5.48936245,1.08894665,1.48050998,0.04865910,0.24465925,0.75180845,1.26940359,0.17609409,2.21998126
-2.95647824,5.49602824,1.03991361,1.44685006,0.04810239,0.23384521,0.76106131,1.29648831,0.18150252,2.24888738
-2.95047524,5.48923523,0.99047059,1.40972986,0.04738959,0.22276139,0.77048160,1.31898575,0.18613529,2.27307996
-2.94447224,5.46912972,0.94114677,1.36959902,0.04653667,0.21152259,0.78014344,1.33658466,0.18992089,2.29243021
-2.93846923,5.43611766,0.89242936,1.32694842,0.04556095,0.20023947,0.79014517,1.34908652,0.19280053,2.30692445
-2.93246623,5.39084728,0.84475637,1.28229957,0.04448058,0.18901666,0.80060534,1.35640475,0.19472940,2.31665868
-2.92646323,5.33418611,0.79851102,1.23619366,0.04331400,0.17795115,0.81165801,1.35856115,0.19567756,2.32183014
-2.92046023,5.26719310,0.75401827,1.18918067,0.04207952,0.16713087,0.82344737,1.35567960,0.19563052,2.32272628
-2.91445723,5.19108667,0.71154292,1.14180871,0.04079484,0.15663363,0.83612184,1.34797737,0.19458937,2.31971151
-2.90845423,5.10720981,0.67128964,1.09461388,0.03947680,0.14652627,0.84982788,1.33575444,0.19257062,2.31321213
-2.90245123,5.01699342,0.63340447,1.04811083,0.03814112,0.13686413,0.86470356,1.31938122,0.18960559,2.30370025
-2.89644822,4.92191890,0.59797774,1.00278440,0.03680227,0.12769082,0.88087226,1.29928517,0.18573954,2.29167700
-2.89044522,4.82348128,0.56504824,0.95908223,0.03547344,0.11903827,0.89843642,1.27593692,0.18103046,2.27765575
-2.88444222,4.72315395,0.53460841,0.91740870,0.03416663,0.11092709,0.91747168,1.24983627,0.17554766,2.26214575
-2.87843922,4.62235578,0.50661022,0.87812012,0.03289274,0.10336716,0.93802155,1.22149855,0.16937009,2.24563679
-2.87243622,4.52242151,0.48097165,0.84152120,0.03166180,0.09635847,0.96009258,1.19144190,0.16258456,2.22858507
-2.86643322,4.42457592,0.45758339,0.80786272,0.03048314,0.08989220,0.98365040,1.16017559,0.15528382,2.21140077
-2.86043022,4.32991217,0.43631561,0.77734038,0.02936562,0.08395188,1.00861648,1.12818986,0.14756459,2.19443744
-2.85442721,4.23937444,0.41702446,0.75009459,0.02831781,0.07851480,1.03486594,1.09594728,0.13952563,2.17798343
-2.84842421,4.15374509,0.39955826,0.72621119,0.02734812,0.07355334,1.06222631,1.06387585,0.13126578,2.16225545
-2.84242121,4.07363604,0.38376308,0.70572278,0.02646487,0.06903645,1.09047747,1.03236374,0.12288212,2.14739431
-2.83641821,3.99948437,0.36948767,0.68861074,0.02567629,0.06493102,1.11935276,1.00175571,0.11446831,2.13346282
-2.83041521,3.93155189,0.35658758,0.67480764,0.02499037,0.06120321,1.14854130,0.97235094,0.10611296,2.12044582
-2.82441221,3.86992834,0.34492856,0.66420004,0.02441472,0.05781969,1.17769166,0.94440227,0.09789830,2.10825239
-2.81840920,3.81453805,0.33438916,0.65663164,0.02395628,0.05474871,1.20641678,0.91811650,0.08989903,2.09671994
-2.81240620,3.76514973,0.32486255,0.65190675,0.02362101,0.05196104,1.23430015,0.89365555,0.08218137,2.08562027
-2.80640320,3.72138910,0.31625781,0.64979399,0.02341350,0.04943075,1.26090324,0.87113843,0.07480242,2.07466730
-2.80040020,3.68275416,0.30850057,0.65003048,0.02333665,0.04713579,1.28577394,0.85064357,0.06780967,2.06352639
-2.79439720,3.64863265,0.30153327,0.65232629,0.02339130,0.04505841,1.30845593,0.83221160,0.06124085,2.05182490
-2.78839420,3.61832153,0.29531512,0.65636939,0.02357592,0.04318541,1.32849875,0.81584816,0.05512401,2.03916383
-2.78239120,3.59104808,0.28982177,0.66183103,0.02388642,0.04150830,1.34546821,0.80152700,0.04947775,2.02513013
-2.77638819,3.56599214,0.28504485,0.66837155,0.02431607,0.04002321,1.35895688,0.78919297,0.04431173,2.00930937
-2.77038519,3.54230914,0.28099142,0.67564670,0.02485548,0.03873076,1.36859437,0.77876508,0.03962737,1.99129844
-2.76438219,3.51915341,0.27768323,0.68331427,0.02549278,0.03763578,1.37405685,0.77013957,0.03541862,1.97071780
-2.75837919,3.49570117,0.27515594,0.69104099,0.02621397,0.03674694,1.37507570,0.76319305,0.03167294,1.94722302
-2.75237619,3.47117280,0.27345810,0.69850958,0.02700334,0.03607622,1.37144479,0.75778567,0.02837231,1.92051512
-2.74637319,3.44485368,0.27264986,0.70542583,0.02784406,0.03563834,1.36302617,0.75376442,0.02549428,1.89034961
-2.74037019,3.41611313,0.27280140,0.71152528,0.02871896,0.03545011,1.34975399,0.75096661,0.02301307,1.85654377
-2.73436718,3.38442106,0.27399089,0.71657969,0.02961125,0.03552956,1.33163647,0.74922339,0.02090062,1.81898218
-2.72836418,3.34936166,0.27630197,0.72040268,0.03050544,0.03589515,1.30875590,0.74836344,0.01912757,1.77762029
-2.72236118,3.31064407,0.27982073,0.72285461,0.03138826,0.03656476,1.28126669,0.74821676,0.01766423,1.73248612
-2.71635818,3.26810957,0.28463213,0.72384649,0.03224950,0.03755467,1.24939159,0.74861835,0.01648137,1.68368005
-2.71035518,3.22173531,0.29081595,0.72334266,0.03308291,0.03887850,1.21341629,0.74941189,0.01555096,1.63137291
-2.70435218,3.17163444,0.29844232,0.72136229,0.03388701,0.04054607,1.17368262,0.75045311,0.01484672,1.57580252
-2.69834917,3.11805294,0.30756704,0.71797962,0.03466579,0.04256231,1.13058064,0.75161293,0.01434464,1.51726892
-2.69234617,3.06136321,0.31822684,0.71332287,0.03542926,0.04492624,1.08453999,0.75278006,0.01402327,1.45612846
-2.68634317,3.00205488,0.33043484,0.70757201,0.03619396,0.04763001,1.03602068,0.75386314,0.01386398,1.39278707
-2.68034017,2.94072324,0.34417647,0.70095544,0.03698323,0.05065810,0.98550385,0.75479225,0.01385107,1.32769288
-2.67433717,2.87805573,0.35940614,0.69374562,0.03782736,0.05398676,0.93348248,0.75551975,0.01397177,1.26132839
-2.66833417,2.81481711,0.37604492,0.68625407,0.03876358,0.05758365,0.88045254,0.75602052,0.01421622,1.19420243
-2.66233117,2.75183367,0.39397947,0.67882555,0.03983585,0.06140786,0.82690468,0.75629158,0.01457735,1.12684191
-2.65632816,2.68997708,0.41306246,0.67183188,0.04109446,0.06541019,0.77331659,0.75635107,0.01505066,1.05978364
-2.65032516,2.63014827,0.43311449,0.66566536,0.04259549,0.06953385,0.72014609,0.75623683,0.01563409,0.99356620
-2.64432216,2.57326151,0.45392761,0.66073194,0.04440002,0.07371550,0.66782521,0.75600449,0.01632774,0.92872194
-2.63831916,2.52022901,0.47527043,0.65744417,0.04657315,0.07788668,0.61675499,0.75572533,0.01713359,0.86576917
-2.63231616,2.47194615,0.49689444,0.65621392,0.04918277,0.08197548,0.56730134,0.75548380,0.01805529,0.80520464
-2.62631316,2.42927703,0.51854154,0.65744489,0.05229810,0.08590863,0.51979159,0.75537486,0.01909779,0.74749629
-2.62031016,2.39304050,0.53995215,0.66152475,0.05598800,0.08961361,0.47451203,0.75550119,0.02026710,0.69307638
-2.61430715,2.36399622,0.56087365,0.66881692,0.06031902,0.09302105,0.43170615,0.75597014,0.02156987,0.64233512
-2.60830415,2.34283060,0.58106864,0.67965191,0.06535316,0.09606705,0.39157368,0.75689062,0.02301311,0.59561481
-2.60230115,2.33014236,0.60032244,0.69431806,0.07114545,0.09869540,0.35427039,0.75836965,0.02460374,0.55320462
-2.59629815,2.32642766,0.61844949,0.71305191,0.07774135,0.10085974,0.31990847,0.76050877,0.02634820,0.51533626
-2.59029515,2.33206472,0.63529825,0.73602816,0.08517398,0.10252525,0.28855773,0.76340021,0.02825201,0.48218038
-2.58429215,2.34729818,0.65075410,0.76334945,0.09346135,0.10367013,0.26024722,0.76712287,0.03031932,0.45384421
-2.57828914,2.37222365,0.66474039,0.79503637,0.10260364,0.10428653,0.23496756,0.77173821,0.03255243,0.43037020
-2.57228614,2.40677307,0.67721720,0.83101798,0.11258063,0.10438105,0.21267372,0.77728622,0.03495139,0.41173599
-2.56628314,2.45070179,0.68817822,0.87112356,0.12334955,0.10397465,0.19328835,0.78378168,0.03751353,0.39785576
-2.56028014,2.50357844,0.69764576,0.91507598,0.13484328,0.10310209,0.17670545,0.79121093,0.04023315,0.38858292
-2.55427714,2.56477879,0.70566440,0.96248747,0.14696932,0.10181083,0.16279445,0.79952956,0.04310122,0.38371428
-2.54827414,2.63348475,0.71229365,1.01285843,0.15960940,0.10015948,0.15140454,0.80866130,0.04610518,0.38299565
-2.54227114,2.70868971,0.71760013,1.06557970,0.17262011,0.09821589,0.14236924,0.81849849,0.04922891,0.38612873
-2.53626813,2.78921107,0.72164996,1.11993889,0.18583439,0.09605487,0.13551107,0.82890431,0.05245272,0.39277925
-2.53026513,2.87371071,0.72450176,1.17513093,0.19906420,0.09375574,0.13064621,0.83971722,0.05575363,0.40258617
-2.52426213,2.96072350,0.72620083,1.23027301,0.21210406,0.09139975,0.12758916,0.85075748,0.05910561,0.41517165
-2.51825913,3.04869356,0.72677495,1.28442361,0.22473571,0.08906748,0.12615712,0.86183588,0.06248010,0.43015157
-2.51225613,3.13601762,0.72623199,1.33660533,0.23673356,0.08683632,0.12617421,0.87276446,0.06584651,0.44714628
-2.50625313,3.22109390,0.72455949,1.38583061,0.24787085,0.08477810,0.12747524,0.88336883,0.06917286,0.46579108
-2.50025013,3.30237483,0.72172632,1.43112967,0.25792631,0.08295702,0.12990901,0.89350164,0.07242650,0.48574630
-2.49424712,3.37842126,0.71768604,1.47157927,0.26669095,0.08142777,0.13334110,0.90305649,0.07557474,0.50670627
-2.48824412,3.44795553,0.71238191,1.50633130,0.27397487,0.08023410,0.13765593,0.91198148,0.07858559,0.52840710
-2.48224112,3.50991076,0.70575298,1.53463971,0.27961364,0.07940773,0.14275827,0.92029159,0.08142832,0.55063270
-2.47623812,3.56347349,0.69774079,1.55588452,0.28347398,0.07896763,0.14857378,0.92807885,0.08407404,0.57321882
-2.47023512,3.60811732,0.68829639,1.56959192,0.28545849,0.07891980,0.15504894,0.93551966,0.08649611,0.59605497
-2.46423212,3.64362515,0.67738682,1.57544917,0.28550924,0.07925728,0.16215010,0.94287817,0.08867048,0.61908385
-2.45822911,3.67009868,0.66500095,1.57331384,0.28360991,0.07996076,0.16986172,0.95050538,0.09057590,0.64229850
-2.45222611,3.68795385,0.65115410,1.56321685,0.27978653,0.08099937,0.17818388,0.95883325,0.09219402,0.66573698
-2.44622311,3.69790231,0.63589120,1.54535917,0.27410663,0.08233190,0.18712911,0.96836381,0.09350942,0.68947496
-2.44022011,3.70091916,0.61928834,1.52010251,0.26667698,0.08390834,0.19671859,0.97965323,0.09450956,0.71361627
-2.43421711,3.69819842,0.60145276,1.48795454,0.25763991,0.08567161,0.20697788,0.99329115,0.09518471,0.73828199
-2.42821411,3.69109814,0.58252122,1.44954941,0.24716850,0.08755961,0.21793234,1.00987609,0.09552789,0.76359832
-2.42221111,3.68107776,0.56265711,1.40562479,0.23546077,0.08950737,0.22960228,1.02998770,0.09553481,0.78968389
-2.41620810,3.66963076,0.54204648,1.35699643,0.22273328,0.09144937,0.24199825,1.05415698,0.09520388,0.81663704
-2.41020510,3.65821589,0.52089336,1.30453176,0.20921429,0.09332192,0.25511648,1.08283596,0.09453631,0.84452360
-2.40420210,3.64819050,0.49941481,1.24912362,0.19513691,0.09506558,0.26893469,1.11636818,0.09353626,0.87336585
-2.39819910,3.64074931,0.47783599,1.19166550,0.18073249,0.09662746,0.28340862,1.15496157,0.09221103,0.90313320
-2.39219610,3.63687170,0.45638569,1.13302910,0.16622452,0.09796351,0.29846933,1.19866521,0.09057145,0.93373506
-2.38619310,3.63728036,0.43529251,1.07404530,0.15182326,0.09904050,0.31402151,1.24735146,0.08863210,0.96501645
-2.38019010,3.64241326,0.41478206,1.01548901,0.13772124,0.09983792,0.32994294,1.30070463,0.08641172,0.99675668
-2.37418709,3.65241062,0.39507515,0.95806819,0.12408991,0.10034945,0.34608527,1.35821718,0.08393351,1.02867130
-2.36818409,3.66711756,0.37638723,0.90241725,0.11107726,0.10058415,0.36227609,1.41919422,0.08122535,1.06041746
-2.36218109,3.68610231,0.35892884,0.84909461,0.09880662,0.10056725,0.37832242,1.48276642,0.07831995,1.09160270
-2.35617809,3.70868935,0.34290711,0.79858400,0.08737639,0.10034051,0.39401546,1.54791139,0.07525486,1.12179694
-2.35017509,3.73400579,0.32852794,0.75129897,0.07686085,0.09996211,0.40913658,1.61348287,0.07207233,1.15054725
-2.34417209,3.76103866,0.31599886,0.70758999,0.06731169,0.09950612,0.42346432,1.67824675,0.06881891,1.17739510
-2.33816908,3.78870050,0.30553194,0.66775323,0.05876015,0.09906148,0.43678214,1.74092260,0.06554498,1.20189517
-2.33216608,3.81589969,0.29734673,0.63204038,0.05121973,0.09873048,0.44888669,1.80022897,0.06230402,1.22363524
-2.32616308,3.84161208,0.29167268,0.60066850,0.04468910,0.09862686,0.45959620,1.85493050,0.05915174,1.24225600
-2.32016008,3.86495008,0.28875080,0.57382939,0.03915518,0.09887343,0.46875852,1.90388460,0.05614500,1.25747013
-2.31415708,3.88522551,0.28883421,0.55169768,0.03459614,0.09959936,0.47625865,1.94608565,0.05334073,1.26907942
-2.30815408,3.90200270,0.29218739,0.53443706,0.03098418,0.10093703,0.48202507,1.98070445,0.05079460,1.27698920
-2.30215108,3.91513883,0.29908381,0.52220432,0.02828810,0.10301867,0.48603475,2.00712097,0.04855980,1.28121919
-2.29614807,3.92480893,0.30980188,0.51515092,0.02647536,0.10597272,0.48831635,2.02494873,0.04668572,1.28190988
-2.29014507,3.93151377,0.32461910,0.51342182,0.02551370,0.10992000,0.48895152,2.03404953,0.04521664,1.27932417
-2.28414207,3.93606969,0.34380447,0.51715175,0.02537233,0.11496980,0.48807392,2.03453771,0.04419055,1.27384365
-2.27813907,3.93958035,0.36760921,0.52645905,0.02602248,0.12121601,0.48586616,2.02677359,0.04363805,1.26595950
-2.27213607,3.94339130,0.39625606,0.54143724,0.02743757,0.12873324,0.48255444,2.01134645,0.04358137,1.25625833
-2.26613307,3.94902900,0.42992742,0.56214491,0.02959279,0.13757327,0.47840126,1.98904780,0.04403353,1.24540303
-2.26013007,3.95812728,0.46875269,0.58859439,0.03246440,0.14776171,0.47369632,1.96083615,0.04499772,1.23410963
-2.25412706,3.97234421,0.51279533,0.62073973,0.03602857,0.15929520,0.46874598,1.92779521,0.04646691,1.22312089
-2.24812406,3.99327356,0.56204016,0.65846479,0.04025999,0.17213914,0.46386179,1.89108730,0.04842362,1.21317768
-2.24212106,4.02235513,0.61638145,0.70157203,0.04513039,0.18622611,0.45934846,1.85190452,0.05083994,1.20498945
-2.23611806,4.06078827,0.67561247,0.74977272,0.05060684,0.20145518,0.45549186,1.81141977,0.05367787,1.19920503
-2.23011506,4.10945299,0.73941708,0.80267936,0.05665024,0.21769206,0.45254758,1.77074013,0.05688982,1.19638508
-2.22411206,4.16884286,0.80736396,0.85980068,0.06321379,0.23477026,0.45073052,1.73086456,0.06041942,1.19697742
-2.21810905,4.23901298,0.87890402,0.92054002,0.07024181,0.25249334,0.45020596,1.69264793,0.06420260,1.20129641
-2.21210605,4.31954610,0.95337147,0.98419735,0.07766884,0.27063813,0.45108257,1.65677271,0.06816881,1.20950731
-2.20610305,4.40953868,1.02998879,1.04997514,0.08541909,0.28895904,0.45340763,1.62372950,0.07224259,1.22161644
-2.20010005,4.50760810,1.10787595,1.11698839,0.09340643,0.30719332,0.45716464,1.59380681,0.07634522,1.23746751
-2.19409705,4.61192093,1.18606375,1.18427855,0.10153484,0.32506707,0.46227348,1.56709034,0.08039662,1.25674448
-2.18809405,4.72024146,1.26351116,1.25083112,0.10969941,0.34230208,0.46859308,1.54347122,0.08431725,1.27898080
-2.18209105,4.82999840,1.33912648,1.31559663,0.11778781,0.35862303,0.47592652,1.52266245,0.08803016,1.30357465
-2.17608804,4.93836730,1.41179156,1.37751425,0.12568235,0.37376498,0.48402824,1.50422247,0.09146300,1.32980976
-2.17008504,5.04236502,1.48038855,1.43553731,0.13326243,0.38748095,0.49261317,1.48758427,0.09454998,1.35688068
-2.16408204,5.13895249,1.54382833,1.48865996,0.14040732,0.39954918,0.50136740,1.47208851,0.09723365,1.38392170
-2.15807904,5.22514132,1.60107958,1.53594397,0.14699926,0.40977988,0.50995980,1.45701897,0.09946656,1.41003822
-2.15207604,5.29810004,1.65119758,1.57654458,0.15292668,0.41802129,0.51805428,1.44163849,0.10121261,1.43433910
-2.14607304,5.35525540,1.69335147,1.60973465,0.15808744,0.42416475,0.52532216,1.42522401,0.10244809,1.45596903
-2.14007004,5.39438481,1.72684920,1.63492593,0.16239187,0.42814848,0.53145411,1.40709896,0.10316240,1.47413929
-2.13406703,5.41369628,1.75115886,1.65168669,0.16576561,0.42996020,0.53617123,1.38666211,0.10335832,1.48815591
-2.12806403,5.41189278,1.76592577,1.65975504,0.16815202,0.42963815,0.53923494,1.36341156,0.10305193,1.49744414
-2.12206103,5.38821866,1.77098444,1.65904726,0.16951405,0.42727072,0.54045517,1.33696351,0.10227204,1.50156819
-2.11605803,5.34248682,1.76636498,1.64966092,0.16983548,0.42299453,0.53969673,1.30706520,0.10105929,1.50024567
-2.11005503,5.27508570,1.75229359,1.63187247,0.16912149,0.41699110,0.53688356,1.27360206,0.09946479,1.49335623
-2.10405203,5.18696654,1.72918708,1.60612948,0.16739852,0.40948216,0.53200078,1.23659922,0.09754845,1.48094414
-2.09804902,5.07961180,1.69764173,1.57303775,0.16471336,0.40072384,0.52509460,1.19621786,0.09537709,1.46321491
-2.09204602,4.95498663,1.65841672,1.53334387,0.16113157,0.39099991,0.51627002,1.15274692,0.09302222,1.44052626
-2.08604302,4.81547574,1.61241295,1.48791374,0.15673529,0.38061422,0.50568668,1.10659114,0.09055781,1.41337382
-2.08004002,4.66380879,1.56064804,1.43770802,0.15162051,0.36988278,0.49355285,1.05825610,0.08805790,1.38237261
-2.07403702,4.50297762,1.50422848,1.38375541,0.14589390,0.35912563,0.48011815,1.00833146,0.08559435,1.34823481
-2.06803402,4.33614886,1.44432004,1.32712470,0.13966945,0.34865875,0.46566504,0.95747310,0.08323464,1.31174519
-2.06203102,4.16657567,1.38211759,1.26889671,0.13306490,0.33878647,0.45049967,0.90638522,0.08103997,1.27373510
-2.05602801,3.99751200,1.31881537,1.21013714,0.12619829,0.32979441,0.43494243,0.85580311,0.07906352,1.23505623
-2.05002501,3.83213266,1.25557890,1.15187114,0.11918461,0.32194333,0.41931846,0.80647733,0.07734924,1.19655516
-2.04402201,3.67346184,1.19351925,1.09506056,0.11213281,0.31546398,0.40394861,0.75915967,0.07593087,1.15904974
-2.03801901,3.52431247,1.13367067,1.04058457,0.10514320,0.31055317,0.38914105,0.71459146,0.07483148,1.12330807
-2.03201601,3.38723763,1.07697196,0.98922400,0.09830536,0.30737108,0.37518385,0.67349402,0.07406344,1.09003085
-2.02601301,3.26449510,1.02425212,0.94164993,0.09169665,0.30603991,0.36233866,0.63656158,0.07362884,1.05983742
-2.02001001,3.15802488,0.97622025,0.89841642,0.08538119,0.30664370,0.35083564,0.60445605,0.07352025,1.03325583
-2.01400700,3.06943918,0.93345975,0.85995754,0.07940959,0.30922943,0.34086970,0.57780357,0.07372190,1.01071693
-2.00800400,3.00002331,0.89642654,0.82658819,0.07381906,0.31380909,0.33259796,0.55719206,0.07421115,0.99255216
-2.00200100,2.95074598,0.86545077,0.79850844,0.06863415,0.32036260,0.32613844,0.54316932,0.07496010,0.97899480
-1.99599800,2.92227625,0.84074158,0.77581081,0.06386781,0.32884143,0.32156980,0.53624096,0.07593741,0.97018396
-1.98999500,2.91500510,0.82239417,0.75848973,0.05952281,0.33917250,0.31893195,0.53686746,0.07711010,0.96617078
-1.98399200,2.92906865,0.81039856,0.74645266,0.05559342,0.35126229,0.31822746,0.54545995,0.07844525,0.96692598
-1.97798899,2.96437078,0.80464929,0.73953195,0.05206713,0.36500081,0.31942340,0.56237408,0.07991163,0.97234814
-1.97198599,3.02060297,0.80495548,0.73749694,0.04892644,0.38026522,0.32245365,0.58790176,0.08148096,0.98227195
-1.96598299,3.09725962,0.81105073,0.74006564,0.04615059,0.39692302,0.32722132,0.62226069,0.08312896,0.99647589
-1.95997999,3.19364786,0.82260247,0.74691541,0.04371711,0.41483446,0.33360135,0.66558190,0.08483602,1.01468887
-1.95397699,3.30889135,0.83922040,0.75769246,0.04160316,0.43385435,0.34144306,0.71789554,0.08658745,1.03659558
-1.94797399,3.44192849,0.86046406,0.77201976,0.03978663,0.45383311,0.35057271,0.77911576,0.08837338,1.06184037
-1.94197099,3.59150594,0.88584941,0.78950344,0.03824692,0.47461713,0.36079604,0.84902538,0.09018825,1.09002988
-1.93596798,3.75616926,0.91485475,0.80973767,0.03696552,0.49604861,0.37190079,0.92726160,0.09203006,1.12073447
-1.92996498,3.93425269,0.94692600,0.83230828,0.03592617,0.51796507,0.38365934,1.01330378,0.09389929,1.15348906
-1.92396198,4.12387065,0.98148191,0.85679535,0.03511495,0.54019861,0.39583149,1.10646454,0.09579762,1.18779370
-1.91795898,4.32291355,1.01791943,0.88277521,0.03451998,0.56257533,0.40816748,1.20588547,0.09772669,1.22311442
-1.91195598,4.52905047,1.05561954,0.90982215,0.03413109,0.58491503,0.42041130,1.31053847,0.09968672,1.25888505
-1.90595298,4.73974090,1.09395392,0.93751034,0.03393937,0.60703131,0.43230437,1.41923355,0.10167529,1.29451032
-1.89994997,4.95225732,1.13229262,0.96541618,0.03393663,0.62873254,0.44358957,1.53063367,0.10368637,1.32937082
