energy_ev,total_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.15457729,11.99615029,1.81648096,7.63119796,0.73739441,0.00000000,0.02114032,0.66473207,0.05068126,3.31021008
-3.14857429,11.86428949,1.75861495,7.59281446,0.70967796,0.00000000,0.02053180,0.64066155,0.05129611,3.26415329
-3.14257129,11.73598048,1.70192378,7.55712797,0.68211330,0.00000000,0.02004142,0.61636777,0.05199962,3.21763518
-3.13656828,11.61298706,1.64670616,7.52520258,0.65493296,0.00000000,0.01967106,0.59209447,0.05279527,3.17095680
-3.13056528,11.49694089,1.59324365,7.49800979,0.62835093,0.00000000,0.01942032,0.56808454,0.05368428,3.12441214
-3.12456228,11.38932167,1.54180104,7.47641462,0.60256017,0.00000000,0.01928658,0.54457380,0.05466530,3.07828979
-3.11855928,11.29143820,1.49262582,7.46116282,0.57773055,0.00000000,0.01926507,0.52178530,0.05573422,3.03287309
-3.11255628,11.20440977,1.44594664,7.45286893,0.55400731,0.00000000,0.01934896,0.49992403,0.05688395,2.98843882
-3.10655328,11.12914772,1.40197087,7.45200489,0.53151010,0.00000000,0.01952950,0.47917231,0.05810443,2.94525406
-3.10055028,11.06633732,1.36088139,7.45888911,0.51033245,0.00000000,0.01979618,0.45968599,0.05938260,2.90357153
-3.09454727,11.01642026,1.32283288,7.47367598,0.49054177,0.00000000,0.02013695,0.44159143,0.06070261,2.86362347
-3.08854427,10.97957835,1.28794779,7.49634613,0.47217987,0.00000000,0.02053844,0.42498345,0.06204600,2.82561439
-3.08254127,10.95571925,1.25631245,7.52669764,0.45526390,0.00000000,0.02098626,0.40992421,0.06339210,2.78971316
-3.07653827,10.94446510,1.22797352,7.56433892,0.43978778,0.00000000,0.02146531,0.39644308,0.06471848,2.75604492
-3.07053527,10.94514516,1.20293516,7.60868381,0.42572398,0.00000000,0.02196008,0.38453748,0.06600150,2.72468317
-3.06453227,10.95679351,1.18115709,7.65894963,0.41302574,0.00000000,0.02245501,0.37417451,0.06721691,2.69564288
-3.05852926,10.97815286,1.16255375,7.71415909,0.40162947,0.00000000,0.02293485,0.36529350,0.06834054,2.66887479
-3.05252626,11.00768538,1.14699468,7.77314659,0.39145751,0.00000000,0.02338499,0.35780917,0.06934899,2.64426161
-3.04652326,11.04359123,1.13430624,7.83456983,0.38242090,0.00000000,0.02379180,0.35161533,0.07022034,2.62161646
-3.04052026,11.08383523,1.12427451,7.89692698,0.37442232,0.00000000,0.02414294,0.34658898,0.07093480,2.60068372
-3.03451726,11.12618188,1.11664939,7.95857987,0.36735898,0.00000000,0.02442763,0.34259465,0.07147534,2.58114272
-3.02851426,11.16823825,1.11114973,8.01778303,0.36112531,0.00000000,0.02463688,0.33948873,0.07182825,2.56261404
-3.02251126,11.20750423,1.10746931,8.07271842,0.35561559,0.00000000,0.02476370,0.33712375,0.07198355,2.54466861
-3.01650825,11.24142893,1.10528348,8.12153503,0.35072619,0.00000000,0.02480320,0.33535236,0.07193535,2.52683914
-3.01050525,11.26747172,1.10425617,8.16239252,0.34635755,0.00000000,0.02475269,0.33403101,0.07168203,2.50863368
-3.00450225,11.28316609,1.10404713,8.19350741,0.34241573,0.00000000,0.02461168,0.33302303,0.07122630,2.48955074
-2.99849925,11.28618420,1.10431908,8.21320058,0.33881356,0.00000000,0.02438182,0.33220130,0.07057510,2.46909541
-2.99249625,11.27439978,1.10474459,8.21994397,0.33547138,0.00000000,0.02406683,0.33145022,0.06973942,2.44679582
-2.98649325,11.24594703,1.10501252,8.21240507,0.33231733,0.00000000,0.02367230,0.33066711,0.06873392,2.42221922
-2.98049025,11.19927325,1.10483380,8.18948711,0.32928732,0.00000000,0.02320550,0.32976310,0.06757648,2.39498698
-2.97448724,11.13318308,1.10394649,8.15036343,0.32632458,0.00000000,0.02267511,0.32866331,0.06628766,2.36478784
-2.96848424,11.04687255,1.10211988,8.09450452,0.32337901,0.00000000,0.02209096,0.32730676,0.06489004,2.33138884
-2.96248124,10.93995166,1.09915770,8.02169658,0.32040631,0.00000000,0.02146370,0.32564563,0.06340758,2.29464340
-2.95647824,10.81245450,1.09490037,7.93205080,0.31736694,0.00000000,0.02080445,0.32364443,0.06186493,2.25449626
-2.95047524,10.66483678,1.08922621,7.82600311,0.31422514,0.00000000,0.02012451,0.32127876,0.06028670,2.21098503
-2.94447224,10.49796097,1.08205175,7.70430431,0.31094796,0.00000000,0.01943502,0.31853405,0.05869684,2.16423833
-2.93846923,10.31306992,1.07333110,7.56800132,0.30750436,0.00000000,0.01874662,0.31540416,0.05711803,2.11447083
-2.93246623,10.11175029,1.06305458,7.41841034,0.30386462,0.00000000,0.01806921,0.31189004,0.05557112,2.06197517
-2.92646323,9.89588768,1.05124660,7.25708323,0.29999991,0.00000000,0.01741171,0.30799852,0.05407471,2.00711161
-2.92046023,9.66761543,1.03796299,7.08576869,0.29588214,0.00000000,0.01678179,0.30374116,0.05264481,1.95029561
-2.91445723,9.42925941,1.02328786,6.90636992,0.29148414,0.00000000,0.01618581,0.29913334,0.05129458,1.89198421
-2.90845423,9.18328120,1.00733023,6.72090045,0.28678009,0.00000000,0.01562864,0.29419351,0.05003426,1.83266176
-2.90245123,8.93222186,0.99022038,6.53144001,0.28174621,0.00000000,0.01511365,0.28894270,0.04887111,1.77282567
-2.89644822,8.67864822,0.97210626,6.34009184,0.27636167,0.00000000,0.01464273,0.28340414,0.04780953,1.71297287
-2.89044522,8.42510363,0.95314987,6.14894303,0.27060963,0.00000000,0.01421632,0.27760314,0.04685124,1.65358735
-2.88444222,8.17406432,0.93352389,5.96002878,0.26447838,0.00000000,0.01383352,0.27156706,0.04599555,1.59512939
-2.87843922,7.92790230,0.91340841,5.77530154,0.25796244,0.00000000,0.01349228,0.26532540,0.04523967,1.53802666
-2.87243622,7.68885528,0.89298799,5.59660532,0.25106358,0.00000000,0.01318955,0.25890995,0.04457910,1.48266734
-2.86643322,7.45900352,0.87244897,5.42565545,0.24379170,0.00000000,0.01292146,0.25235493,0.04400796,1.42939538
-2.86043022,7.24025331,0.85197698,5.26402353,0.23616543,0.00000000,0.01268362,0.24569710,0.04351946,1.37850766
-2.85442721,7.03432614,0.83175473,5.11312715,0.22821241,0.00000000,0.01247126,0.23897583,0.04310618,1.33025300
-2.84842421,6.84275289,0.81195984,4.97422383,0.21996928,0.00000000,0.01227952,0.23223296,0.04276044,1.28483257
-2.84242121,6.66687158,0.79276291,4.84840833,0.21148123,0.00000000,0.01210360,0.22551256,0.04247457,1.24240143
-2.83641821,6.50782781,0.77432543,4.73661271,0.20280126,0.00000000,0.01193897,0.21886056,0.04224109,1.20307083
-2.83041521,6.36657658,0.75679784,4.63960807,0.19398897,0.00000000,0.01178153,0.21232411,0.04205289,1.16691089
-2.82441221,6.24388461,0.74031735,4.55800745,0.18510917,0.00000000,0.01162770,0.20595080,0.04190327,1.13395337
-2.81840920,6.14033234,0.72500573,4.49226913,0.17623013,0.00000000,0.01147452,0.19978778,0.04178594,1.10419418
-2.81240620,6.05631501,0.71096702,4.44269982,0.16742172,0.00000000,0.01131968,0.19388062,0.04169498,1.07759554
-2.80640320,5.99204270,0.69828514,4.40945734,0.15875343,0.00000000,0.01116155,0.18827220,0.04162466,1.05408773
-2.80040020,5.94753903,0.68702151,4.39255263,0.15029242,0.00000000,0.01099915,0.18300144,0.04156938,1.03357022
-2.79439720,5.92263901,0.67721277,4.39185097,0.14210165,0.00000000,0.01083205,0.17810216,0.04152342,1.01591254
-2.78839420,5.91698619,0.66886883,4.40707243,0.13423819,0.00000000,0.01066039,0.17360190,0.04148081,1.00095489
-2.78239120,5.93002993,0.66197116,4.43779180,0.12675179,0.00000000,0.01048470,0.16952087,0.04143517,0.98850866
-2.77638819,5.96102323,0.65647173,4.48343824,0.11968379,0.00000000,0.01030587,0.16587119,0.04137960,0.97835728
-2.77038519,6.00902206,0.65229265,4.54329496,0.11306634,0.00000000,0.01012502,0.16265623,0.04130661,0.97025749
-2.76438219,6.07288673,0.64932659,4.61649935,0.10692207,0.00000000,0.00994344,0.15987032,0.04120812,0.96394144
-2.75837919,6.15128626,0.64743826,4.70204402,0.10126405,0.00000000,0.00976251,0.15749871,0.04107556,0.95911961
-2.75237619,6.24270608,0.64646686,4.79877928,0.09609619,0.00000000,0.00958363,0.15551797,0.04089997,0.95548497
-2.74637319,6.34545994,0.64622970,4.90541737,0.09141397,0.00000000,0.00940821,0.15389658,0.04067227,0.95271820
-2.74037019,6.45770616,0.64652687,5.02053924,0.08720532,0.00000000,0.00923766,0.15259605,0.04038354,0.95049416
-2.73436718,6.57746885,0.64714691,5.14260419,0.08345191,0.00000000,0.00907340,0.15157214,0.04002531,0.94848937
-2.72836418,6.70266394,0.64787340,5.26996293,0.08013040,0.00000000,0.00891689,0.15077656,0.03958999,0.94639045
-2.72236118,6.83113029,0.64849215,5.40087455,0.07721389,0.00000000,0.00876973,0.15015873,0.03907124,0.94390313
-2.71635818,6.96066568,0.64879894,5.53352771,0.07467330,0.00000000,0.00863367,0.14966779,0.03846435,0.94076157
-2.71035518,7.08906718,0.64860733,5.66606639,0.07247875,0.00000000,0.00851075,0.14925464,0.03776663,0.93673767
-2.70435218,7.21417551,0.64775631,5.79662007,0.07060080,0.00000000,0.00840337,0.14887400,0.03697769,0.93164973
-2.69834917,7.33392245,0.64611746,5.92333842,0.06901155,0.00000000,0.00831436,0.14848637,0.03609969,0.92537037
-2.69234617,7.44638035,0.64360121,6.04442976,0.06768551,0.00000000,0.00824708,0.14805977,0.03513754,0.91783293
-2.68634317,7.54981217,0.64016194,6.15820281,0.06660033,0.00000000,0.00820546,0.14757126,0.03409893,0.90903625
-2.68034017,7.64272071,0.63580155,6.26311028,0.06573724,0.00000000,0.00819402,0.14700806,0.03299429,0.89904734
-2.67433717,7.72389484,0.63057129,6.35779315,0.06508131,0.00000000,0.00821788,0.14636831,0.03183670,0.88800172
-2.66833417,7.79245098,0.62457167,6.44112365,0.06462144,0.00000000,0.00828272,0.14566127,0.03064159,0.87610122
-2.66233117,7.84786749,0.61795027,6.51224503,0.06435018,0.00000000,0.00839468,0.14490712,0.02942644,0.86360921
-2.65632816,7.89000979,0.61089751,6.57060591,0.06426338,0.00000000,0.00856024,0.14413615,0.02821030,0.85084318
-2.65032516,7.91914438,0.60364037,6.61598714,0.06435958,0.00000000,0.00878603,0.14338748,0.02701335,0.83816497
-2.64432216,7.93593971,0.59643429,6.64851896,0.06463938,0.00000000,0.00907862,0.14270733,0.02585632,0.82596866
-2.63831916,7.94145291,0.58955347,6.66868670,0.06510462,0.00000000,0.00944426,0.14214679,0.02475992,0.81466674
-2.63231616,7.93710139,0.58327985,6.67732381,0.06575757,0.00000000,0.00988856,0.14175938,0.02374423,0.80467480
-2.62631316,7.92461935,0.57789135,6.67559123,0.06659998,0.00000000,0.01041617,0.14159821,0.02282815,0.79639535
-2.62031016,7.90599995,0.57364969,6.66494306,0.06763226,0.00000000,0.01103048,0.14171319,0.02202883,0.79020145
-2.61430715,7.88342474,0.57078842,6.64707915,0.06885263,0.00000000,0.01173325,0.14214812,0.02136120,0.78642073
-2.60830415,7.85918267,0.56950158,6.62388614,0.07025636,0.00000000,0.01252431,0.14293802,0.02083751,0.78532043
-2.60230115,7.83558180,0.56993370,6.59736886,0.07183518,0.00000000,0.01340128,0.14410670,0.02046705,0.78709429
-2.59629815,7.81485756,0.57217142,6.56957513,0.07357684,0.00000000,0.01435933,0.14566473,0.02025586,0.79185171
-2.59029515,7.79908179,0.57623734,6.54251729,0.07546480,0.00000000,0.01539106,0.14760802,0.02020661,0.79960991
-2.58429215,7.79007675,0.58208639,6.51809411,0.07747826,0.00000000,0.01648637,0.14991692,0.02031860,0.81028940
-2.57828914,7.78933885,0.58960489,6.49801700,0.07959228,0.00000000,0.01763255,0.15255613,0.02058779,0.82371317
-2.57228614,7.79797594,0.59861256,6.48374441,0.08177827,0.00000000,0.01881436,0.15547521,0.02100705,0.83960967
-2.56628314,7.81666195,0.60886741,6.47642784,0.08400462,0.00000000,0.02001430,0.15860997,0.02156640,0.85761966
-2.56028014,7.84561160,0.62007332,6.47687262,0.08623757,0.00000000,0.02121297,0.16188442,0.02225340,0.87730666
-2.55427714,7.88457723,0.63189012,6.48551573,0.08844231,0.00000000,0.02238950,0.16521346,0.02305356,0.89817067
-2.54827414,7.93286848,0.64394573,6.50242232,0.09058418,0.00000000,0.02352214,0.16850605,0.02395086,0.91966467
-2.54227114,7.98939472,0.65584984,6.52730151,0.09262997,0.00000000,0.02458886,0.17166879,0.02492828,0.94121315
-2.53626813,8.05272887,0.66720862,6.55954129,0.09454934,0.00000000,0.02556803,0.17460971,0.02596829,0.96223200
-2.53026513,8.12119011,0.67763979,6.59826127,0.09631616,0.00000000,0.02643916,0.17724224,0.02705339,0.98214883
-2.52426213,8.19294242,0.68678738,6.64238136,0.09790980,0.00000000,0.02718355,0.17948897,0.02816665,1.00042291
-2.51825913,8.26610472,0.69433558,6.69070344,0.09931639,0.00000000,0.02778501,0.18128523,0.02929207,1.01656389
-2.51225613,8.33886828,0.70002115,6.74200285,0.10052976,0.00000000,0.02823046,0.18258220,0.03041505,1.03014843
-2.50625313,8.40961627,0.70364372,6.79512575,0.10155230,0.00000000,0.02851044,0.18334950,0.03152265,1.04083425
-2.50025013,8.47704078,0.70507380,6.84908829,0.10239552,0.00000000,0.02861956,0.18357706,0.03260381,1.04837084
-2.49424712,8.54025216,0.70425791,6.90317331,0.10308030,0.00000000,0.02855675,0.18327625,0.03364955,1.05260663
-2.48824412,8.59887640,0.70122099,6.95702061,0.10363692,0.00000000,0.02832543,0.18248019,0.03465295,1.05349245
-2.48224112,8.65313615,0.69606583,7.01070653,0.10410471,0.00000000,0.02793351,0.18124330,0.03560916,1.05108107
-2.47623812,8.70391205,0.68896963,7.06480943,0.10453144,0.00000000,0.02739323,0.17963993,0.03651531,1.04552325
-2.47023512,8.75278135,0.68017802,7.12045771,0.10497244,0.00000000,0.02672090,0.17776238,0.03737031,1.03706049
-2.46423212,8.80203173,0.66999681,7.17935773,0.10548935,0.00000000,0.02593648,0.17571818,0.03817469,1.02601494
-2.45822911,8.85464885,0.65878171,7.24379958,0.10614873,0.00000000,0.02506306,0.17362685,0.03893031,1.01277707
-2.45222611,8.91427709,0.64692675,7.31663915,0.10702038,0.00000000,0.02412630,0.17161627,0.03964012,0.99779169
-2.44622311,8.98515352,0.63485159,7.40125595,0.10817546,0.00000000,0.02315373,0.16981877,0.04030792,0.98154296
-2.44022011,9.07201626,0.62298844,7.50148668,0.10968453,0.00000000,0.02217410,0.16836702,0.04093805,0.96453900
-2.43421711,9.17998874,0.61176890,7.62153547,0.11161542,0.00000000,0.02121666,0.16739010,0.04153518,0.94729669
-2.42821411,9.31444260,0.60161127,7.76586242,0.11403110,0.00000000,0.02031046,0.16700958,0.04210412,0.93032712
-2.42221111,9.48084236,0.59290869,7.93905317,0.11698753,0.00000000,0.01948375,0.16733594,0.04264960,0.91412222
-2.41620810,9.68457599,0.58601837,8.14567266,0.12053163,0.00000000,0.01876329,0.16846546,0.04317619,0.89914272
-2.41020510,9.93077597,0.58125237,8.39010739,0.12469936,0.00000000,0.01817388,0.17047752,0.04368811,0.88580781
-2.40420210,10.22413622,0.57886990,8.67640104,0.12951399,0.00000000,0.01773781,0.17343248,0.04418924,0.87448656
-2.39819910,10.56873063,0.57907147,9.00808875,0.13498474,0.00000000,0.01747449,0.17737028,0.04468302,0.86549117
-2.39219610,10.96783938,0.58199488,9.38803617,0.14110565,0.00000000,0.01740011,0.18230954,0.04517245,0.85907203
-2.38619310,11.42378932,0.58771300,9.81828927,0.14785495,0.00000000,0.01752736,0.18824740,0.04566008,0.85541451
-2.38019010,11.93781470,0.59623348,10.29994118,0.15519489,0.00000000,0.01786523,0.19516000,0.04614799,0.85463738
-2.37418709,12.50994408,0.60750006,10.83302186,0.16307194,0.00000000,0.01841890,0.20300348,0.04663781,0.85679276
-2.36818409,13.13891908,0.62139554,11.41641619,0.17141765,0.00000000,0.01918971,0.21171552,0.04713074,0.86186742
-2.36218109,13.82214905,0.63774616,12.04781488,0.18014995,0.00000000,0.02017507,0.22121735,0.04762751,0.86978528
-2.35617809,14.55570543,0.65632713,12.72370191,0.18917489,0.00000000,0.02136863,0.23141607,0.04812838,0.88041109
-2.35017509,15.33435762,0.67686926,13.43938066,0.19838885,0.00000000,0.02276029,0.24220723,0.04863310,0.89355493
-2.34417209,16.15165076,0.69906622,14.18903940,0.20768115,0.00000000,0.02433648,0.25347750,0.04914090,0.90897770
-2.33816908,17.00002428,0.72258237,14.96585527,0.21693686,0.00000000,0.02608029,0.26510743,0.04965042,0.92639724
-2.33216608,17.87096815,0.74706087,15.76213419,0.22603980,0.00000000,0.02797183,0.27697406,0.05015967,0.94549504
-2.32616308,18.75521209,0.77213176,16.56948221,0.23487564,0.00000000,0.02998852,0.28895338,0.05066599,0.96592347
-2.32016008,19.64294158,0.79741984,17.37900288,0.24333488,0.00000000,0.03210549,0.30092257,0.05116597,0.98731329
-2.31415708,20.52403300,0.82255222,18.18151324,0.25131568,0.00000000,0.03429600,0.31276187,0.05165545,1.00928146
-2.30815408,21.38829943,0.84716518,18.96777053,0.25872639,0.00000000,0.03653191,0.32435614,0.05212950,1.03143889
-2.30215108,22.22573791,0.87091052,19.72870103,0.26548777,0.00000000,0.03878417,0.33559605,0.05258245,1.05339824
-2.29614807,23.02676897,0.89346095,20.45562211,0.27153462,0.00000000,0.04102331,0.34637896,0.05300787,1.07478142
-2.29014507,23.78245949,0.91451482,21.14044908,0.27681707,0.00000000,0.04321996,0.35660946,0.05339872,1.09522671
-2.28414207,24.48472080,0.93379996,21.77587901,0.28130126,0.00000000,0.04534537,0.36619965,0.05374743,1.11439548
-2.27813907,25.12647519,0.95107676,22.35554498,0.28496953,0.00000000,0.04737187,0.37506934,0.05404606,1.13197824
-2.27213607,25.70178561,0.96614057,22.87413565,0.28782009,0.00000000,0.04927330,0.38314607,0.05428649,1.14769996
-2.26613307,26.20594516,0.97882352,23.32747676,0.28986632,0.00000000,0.05102546,0.39036517,0.05446064,1.16132472
-2.26013007,26.63552506,0.98899578,23.71257328,0.29113565,0.00000000,0.05260644,0.39666990,0.05456074,1.17265937
-2.25412706,26.98838169,0.99656650,24.02761275,0.29166816,0.00000000,0.05399688,0.40201174,0.05457956,1.18155653
-2.24812406,27.26362545,1.00148440,24.27193209,0.29151499,0.00000000,0.05518024,0.40635091,0.05451074,1.18791654
-2.24212106,27.46155558,1.00373823,24.44595221,0.29073664,0.00000000,0.05614296,0.40965703,0.05434901,1.19168868
-2.23611806,27.58356678,1.00335692,24.55108558,0.28940124,0.00000000,0.05687454,0.41191013,0.05409050,1.19287151
-2.23011506,27.63203403,1.00040973,24.58962339,0.28758291,0.00000000,0.05736760,0.41310180,0.05373292,1.19151244
-2.22411206,27.61018294,0.99500606,24.56460895,0.28536014,0.00000000,0.05761791,0.41323639,0.05327578,1.18770652
-2.21810905,27.52195253,0.98729506,24.47970451,0.28281445,0.00000000,0.05762431,0.41233246,0.05272056,1.18159454
-2.21210605,27.37185736,0.97746490,24.33905794,0.28002913,0.00000000,0.05738866,0.41042397,0.05207073,1.17336045
-2.20610305,27.16485461,0.96574153,24.14717516,0.27708825,0.00000000,0.05691573,0.40756149,0.05133184,1.16322810
-2.20010005,26.90622105,0.95238682,23.90880304,0.27407580,0.00000000,0.05621308,0.40381295,0.05051146,1.15145737
-2.19409705,26.60144323,0.93769601,23.62882623,0.27107505,0.00000000,0.05529091,0.39926411,0.04961907,1.13833974
-2.18809405,26.25612270,0.92199426,23.31218002,0.26816796,0.00000000,0.05416189,0.39401848,0.04866593,1.12419320
-2.18209105,25.87589694,0.90563238,22.96377975,0.26543480,0.00000000,0.05284102,0.38819662,0.04766484,1.10935668
-2.17608804,25.46637518,0.88898150,22.58846631,0.26295364,0.00000000,0.05134542,0.38193484,0.04662991,1.09418394
-2.17008504,25.03308724,0.87242693,22.19096578,0.26079997,0.00000000,0.04969406,0.37538325,0.04557626,1.07903703
-2.16408204,24.58144273,0.85636114,21.77586081,0.25904618,0.00000000,0.04790761,0.36870314,0.04451972,1.06427936
-2.15807904,24.11669770,0.84117608,21.34757046,0.25776099,0.00000000,0.04600808,0.36206377,0.04347648,1.05026852
-2.15207604,23.64392531,0.82725501,20.91033522,0.25700871,0.00000000,0.04401857,0.35563879,0.04246283,1.03734900
-2.14607304,23.16798777,0.81496420,20.46820407,0.25684838,0.00000000,0.04196294,0.34960221,0.04149477,1.02584496
-2.14007004,22.69350687,0.80464466,20.02502062,0.25733282,0.00000000,0.03986539,0.34412423,0.04058777,1.01605327
-2.13406703,22.22483146,0.79660435,19.58440621,0.25850743,0.00000000,0.03775012,0.33936708,0.03975649,1.00823697
-2.12806403,21.76600094,0.79111111,19.14973857,0.26040899,0.00000000,0.03564095,0.33548094,0.03901456,1.00261955
-2.12206103,21.32070477,0.78838675,18.72412543,0.26306440,0.00000000,0.03356081,0.33260038,0.03837437,0.99938006
-2.11605803,20.89223893,0.78860241,18.31037355,0.26648933,0.00000000,0.03153146,0.33084111,0.03784693,0.99864951
-2.11005503,20.48346119,0.79187564,17.91095427,0.27068703,0.00000000,0.02957298,0.33029754,0.03744177,1.00050855
-2.10405203,20.09674752,0.79826911,17.52796758,0.27564719,0.00000000,0.02770350,0.33104105,0.03716689,1.00498672
-2.09804902,19.73395251,0.80779126,17.16310703,0.28134507,0.00000000,0.02593883,0.33311908,0.03702874,1.01206334
-2.09204602,19.39637702,0.82039873,16.81762843,0.28774085,0.00000000,0.02429221,0.33655511,0.03703228,1.02167005
-2.08604302,19.08474591,0.83600051,16.49232505,0.29477932,0.00000000,0.02277415,0.34134951,0.03718106,1.03369496
-2.08004002,18.79919876,0.85446360,16.18751211,0.30239005,0.00000000,0.02139227,0.34748113,0.03747736,1.04798828
-2.07403702,18.53929570,0.87561987,15.90302301,0.31048789,0.00000000,0.02015128,0.35490960,0.03792240,1.06436930
-2.06803402,18.30403983,0.89927385,15.63821902,0.31897400,0.00000000,0.01905302,0.36357822,0.03851653,1.08263428
-2.06203102,18.09191680,0.92521089,15.39201361,0.32773736,0.00000000,0.01809658,0.37341718,0.03925953,1.10256503
-2.05602801,17.90095127,0.95320539,15.16291173,0.33665673,0.00000000,0.01727850,0.38434698,0.04015087,1.12393772
-2.05002501,17.72877872,0.98302853,14.94906338,0.34560295,0.00000000,0.01659301,0.39628186,0.04119004,1.14653142
-2.04402201,17.57273039,1.01445515,14.74833019,0.35444178,0.00000000,0.01603237,0.40913304,0.04237686,1.17013603
-2.03801901,17.42992802,1.04726931,14.55836250,0.36303677,0.00000000,0.01558719,0.42281152,0.04371176,1.19455903
-2.03201601,17.29738449,1.08126825,14.37668411,0.37125252,0.00000000,0.01524685,0.43723032,0.04519605,1.21963068
-2.02601301,17.17210590,1.11626447,14.20078099,0.37895787,0.00000000,0.01499983,0.45230605,0.04683212,1.24520738
-2.02001001,17.05119032,1.15208578,14.02819012,0.38602901,0.00000000,0.01483418,0.46795968,0.04862356,1.27117279
-2.01400700,16.93191849,1.18857332,13.85658413,0.39235252,0.00000000,0.01473782,0.48411635,0.05057522,1.29743676
-2.00800400,16.81183201,1.22557763,13.68384797,0.39782791,0.00000000,0.01469892,0.50070446,0.05269306,1.32393182
-2.00200100,16.68879511,1.26295298,13.50814357,0.40236991,0.00000000,0.01470618,0.51765382,0.05498398,1.35060748
-1.99599800,16.56103692,1.30055027,13.32795954,0.40591009,0.00000000,0.01474911,0.53489319,0.05745543,1.37742263
-1.98999500,16.42717217,1.33820905,13.14214333,0.40839798,0.00000000,0.01481819,0.55234717,0.06011487,1.40433621
-1.98399200,16.28619949,1.37574900,12.94991449,0.40980152,0.00000000,0.01490505,0.56993280,0.06296912,1.43129690
-1.97798899,16.13747768,1.41296163,12.75085838,0.41010684,0.00000000,0.01500250,0.58755602,0.06602360,1.45823226
-1.97198599,15.98068175,1.44960273,12.54490104,0.40931746,0.00000000,0.01510459,0.60510818,0.06928141,1.48503801
-1.96598299,15.81574165,1.48538619,12.33226704,0.40745290,0.00000000,0.01520655,0.62246312,0.07274240,1.51156830
-1.95997999,15.64276795,1.51997978,12.11342280,0.40454674,0.00000000,0.01530473,0.63947474,0.07640217,1.53762746
-1.95397699,15.46196915,1.55300338,11.88900918,0.40064444,0.00000000,0.01539644,0.65597565,0.08025120,1.56296402
-1.94797399,15.27356654,1.58403007,11.65976751,0.39580072,0.00000000,0.01547984,0.67177684,0.08427397,1.58726760
-1.94197099,15.07771225,1.61259031,11.42646368,0.39007699,0.00000000,0.01555374,0.68666872,0.08844828,1.61016896
-1.93596798,14.87441624,1.63817934,11.18981526,0.38353870,0.00000000,0.01561744,0.70042358,0.09274484,1.63124374
-1.92996498,14.66348763,1.66026762,10.95042610,0.37625293,0.00000000,0.01567050,0.71279939,0.09712701,1.65001972
-1.92396198,14.44449461,1.67831427,10.70873270,0.36828615,0.00000000,0.01571261,0.72354510,0.10155099,1.66598773
-1.91795898,14.21674650,1.69178269,10.46496578,0.35970253,0.00000000,0.01574344,0.73240710,0.10596631,1.67861578
-1.91195598,13.97929964,1.70015820,10.21912956,0.35056259,0.00000000,0.01576246,0.73913671,0.11031663,1.68736597
-1.90595298,13.73098773,1.70296657,9.97100002,0.34092237,0.00000000,0.01576890,0.74349849,0.11454101,1.69171343
-1.89994997,13.47047527,1.69979288,9.72014243,0.33083318,0.00000000,0.01576165,0.74527878,0.11857544,1.69116659
-1.89394697,13.19633164,1.69029964,9.46594703,0.32034182,0.00000000,0.01573925,0.74429444,0.12235474,1.68528765
-1.88794397,12.90712144,1.67424337,9.20768052,0.30949116,0.00000000,0.01569992,0.74040102,0.12581463,1.67371247
-1.88194097,12.60150619,1.65148880,8.94455030,0.29832124,0.00000000,0.01564155,0.73350020,0.12889398,1.65616883
-1.87593797,12.27835111,1.62201983,8.67577715,0.28687047,0.00000000,0.01556187,0.72354600,0.13153716,1.63249200
-1.86993497,11.93683073,1.58594677,8.40067203,0.27517708,0.00000000,0.01545846,0.71054950,0.13369624,1.60263704
-1.86393197,11.57652671,1.54350938,8.11871189,0.26328057,0.00000000,0.01532893,0.69458170,0.13533312,1.56668693
-1.85792896,11.19751194,1.49507542,7.82960988,0.25122308,0.00000000,0.01517106,0.67577451,0.13642134,1.52485624
-1.85192596,10.80041539,1.44113483,7.53337549,0.23905055,0.00000000,0.01498289,0.65431964,0.13694756,1.47749001
-1.84592296,10.38646374,1.38228956,7.23036080,0.22681363,0.00000000,0.01476293,0.63046544,0.13691247,1.42505786
-1.83991996,9.95749662,1.31923971,6.92129004,0.21456828,0.00000000,0.01451022,0.60451188,0.13633133,1.36814348
-1.83391696,9.51595431,1.25276628,6.60727046,0.20237592,0.00000000,0.01422445,0.57680379,0.13523379,1.30743004
-1.82791396,9.06483787,1.18371159,6.28978373,0.19030329,0.00000000,0.01390610,0.54772275,0.13366324,1.24368215
-1.82191096,8.60764341,1.11295784,5.97065839,0.17842187,0.00000000,0.01355641,0.51767783,0.13167545,1.17772502
-1.81590795,8.14827366,1.04140504,5.65202448,0.16680704,0.00000000,0.01317748,0.48709574,0.12933681,1.11042193
-1.80990495,7.69093089,0.96994895,5.33625302,0.15553686,0.00000000,0.01277221,0.45641066,0.12672202,1.04265071
-1.80390195,7.23999636,0.89946002,5.02588336,0.14469082,0.00000000,0.01234432,0.42605424,0.12391144,0.97528050
-1.79789895,6.79990206,0.83076393,4.72354211,0.13434835,0.00000000,0.01189823,0.39644603,0.12098820,0.90914939
-1.79189595,6.37500052,0.76462464,4.43185783,0.12458738,0.00000000,0.01143903,0.36798484,0.11803512,0.84504409
