energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.71785893,5.11797876,-3.00453344,3.16457503,-0.95682469,1.87192929,-1.11743091,0.00289972,-0.00086296,2.05164151,-1.51029492,0.69407074,-0.24718440,0.00000000,-0.00000000
-5.71185593,5.07572995,-3.09353467,3.13834524,-0.98911131,1.84741296,-1.16169943,0.00309397,-0.00082987,2.03189354,-1.56927729,0.68878825,-0.24063901,0.00000000,-0.00000000
-5.70585293,5.02284550,-3.18526894,3.10406222,-1.02550026,1.81917993,-1.20637875,0.00330634,-0.00080325,2.00765873,-1.62979964,0.68196145,-0.23461646,0.00000000,-0.00000000
-5.69984992,4.95836263,-3.27895244,3.06131992,-1.06576542,1.78682767,-1.25122395,0.00353762,-0.00078240,1.97852210,-1.69156248,0.67360357,-0.22894646,0.00000000,-0.00000000
-5.69384692,4.88151911,-3.37381671,3.00984119,-1.10965526,1.75004533,-1.29597538,0.00378828,-0.00076671,1.94415909,-1.75424980,0.66374326,-0.22347948,0.00000000,-0.00000000
-5.68784392,4.79179497,-3.46910886,2.94949754,-1.15689494,1.70863051,-1.34035442,0.00405845,-0.00075564,1.90435318,-1.81752427,0.65242602,-0.21809236,0.00000000,-0.00000000
-5.68184092,4.68894544,-3.56408985,2.88032422,-1.20718842,1.66250136,-1.38405958,0.00434778,-0.00074877,1.85900923,-1.88102256,0.63971558,-0.21269257,0.00000000,-0.00000000
-5.67583792,4.57302357,-3.65803227,2.80252995,-1.26022099,1.61170349,-1.42676394,0.00465541,-0.00074583,1.80816219,-1.94435197,0.62569492,-0.20722117,0.00000000,-0.00000000
-5.66983492,4.44439131,-3.75021931,2.71650038,-1.31566270,1.55641156,-1.46811430,0.00497986,-0.00074671,1.75198061,-2.00708920,0.61046677,-0.20165427,0.00000000,-0.00000000
-5.66383192,4.30371845,-3.83994624,2.62279515,-1.37317315,1.49692543,-1.50773297,0.00531906,-0.00075146,1.69076502,-2.06878207,0.59415336,-0.19600308,0.00000000,-0.00000000
-5.65782891,4.15196945,-3.92652579,2.52213832,-1.43240785,1.43366144,-1.54522236,0.00567025,-0.00076034,1.62494110,-2.12895488,0.57689532,-0.19031269,0.00000000,-0.00000000
-5.65182591,3.99037851,-4.00929826,2.41540256,-1.49302629,1.36713908,-1.58017270,0.00602998,-0.00077379,1.55504810,-2.18711762,0.55884963,-0.18465958,0.00000000,-0.00000000
-5.64582291,3.82041434,-4.08764648,2.30358769,-1.55470157,1.29796395,-1.61217279,0.00639418,-0.00079248,1.48172306,-2.24277913,0.54018664,-0.17914822,0.00000000,-0.00000000
-5.63981991,3.64373592,-4.16101565,2.18779441,-1.61713138,1.22680779,-1.64082348,0.00675815,-0.00081725,1.40568160,-2.29546367,0.52108621,-0.17390676,0.00000000,-0.00000000
-5.63381691,3.46214158,-4.22893697,2.06919438,-1.68004960,1.15438657,-1.66575336,0.00711664,-0.00084919,1.32769606,-2.34473029,0.50173317,-0.16908218,0.00000000,-0.00000000
-5.62781391,3.27751364,-4.29105384,1.94899803,-1.74323802,1.08143774,-1.68663570,0.00746401,-0.00088956,1.24857223,-2.39019390,0.48231217,-0.16483499,0.00000000,-0.00000000
-5.62181091,3.09176122,-4.34714871,1.82842137,-1.80653718,1.00869748,-1.70320591,0.00779427,-0.00093981,1.16912546,-2.43154676,0.46300241,-0.16133375,0.00000000,-0.00000000
-5.61580790,2.90676382,-4.39716858,1.70865351,-1.86985550,0.93687918,-1.71527820,0.00810134,-0.00100159,1.09015732,-2.46857897,0.44397233,-0.15874953,0.00000000,-0.00000000
-5.60980490,2.72431816,-4.44124680,1.59082604,-1.93317574,0.86665379,-1.72276055,0.00837914,-0.00107669,1.01243383,-2.50119642,0.42537466,-0.15725050,0.00000000,-0.00000000
-5.60380190,2.54609057,-4.47971900,1.47598569,-1.99655814,0.79863295,-1.72566685,0.00862181,-0.00116699,0.93666603,-2.52943493,0.40734213,-0.15699681,0.00000000,-0.00000000
-5.59779890,2.37357692,-4.51313137,1.36507139,-2.06013944,0.73335532,-1.72412526,0.00882390,-0.00127449,0.86349360,-2.55346918,0.38998399,-0.15813574,0.00000000,-0.00000000
-5.59179590,2.20807142,-4.54223970,1.25889642,-2.12412757,0.67127662,-1.71838216,0.00898056,-0.00140120,0.79347221,-2.57361575,0.37338375,-0.16079738,0.00000000,-0.00000000
-5.58579290,2.05064546,-4.56799824,1.15813641,-2.18879195,0.61276348,-1.70880123,0.00908770,-0.00154909,0.72706475,-2.59032944,0.35759806,-0.16509078,0.00000000,-0.00000000
-5.57978989,1.90213684,-4.59153831,1.06332325,-2.25444947,0.55809114,-1.69585746,0.00914214,-0.00172003,0.66463675,-2.60419300,0.34265695,-0.17110068,0.00000000,-0.00000000
-5.57378689,1.76314935,-4.61413688,0.97484501,-2.32144695,0.50744476,-1.68012625,0.00914176,-0.00191574,0.60645581,-2.61590028,0.32856539,-0.17888485,0.00000000,-0.00000000
-5.56778389,1.63406201,-4.63717644,0.89295149,-2.39014074,0.46092410,-1.66226797,0.00908554,-0.00213763,0.55269479,-2.62623377,0.31530608,-0.18847207,0.00000000,-0.00000000
-5.56178089,1.51504707,-4.66209778,0.81776471,-2.46087466,0.41855095,-1.64300877,0.00897368,-0.00238678,0.50343841,-2.63603733,0.30284326,-0.19986073,0.00000000,-0.00000000
-5.55577789,1.40609519,-4.69034788,0.74929373,-2.53395739,0.38027883,-1.62311842,0.00880754,-0.00266380,0.45869263,-2.64618563,0.29112745,-0.21301823,0.00000000,-0.00000000
-5.54977489,1.30704613,-4.72332545,0.68745265,-2.60964064,0.34600441,-1.60338621,0.00858963,-0.00296878,0.41839619,-2.65755158,0.28010077,-0.22788092,0.00000000,-0.00000000
-5.54377189,1.21762301,-4.76232667,0.63208079,-2.68809930,0.31557973,-1.58459602,0.00832354,-0.00330117,0.38243364,-2.67097365,0.26970250,-0.24435481,0.00000000,-0.00000000
-5.53776888,1.13746826,-4.80849373,0.58296396,-2.76941456,0.28882482,-1.56750162,0.00801383,-0.00365971,0.35064899,-2.68722418,0.25987470,-0.26231699,0.00000000,-0.00000000
-5.53176588,1.06617916,-4.86276837,0.53985560,-2.85356101,0.26554003,-1.55280313,0.00766587,-0.00404237,0.32285940,-2.70698046,0.25056746,-0.28161754,0.00000000,-0.00000000
-5.52576288,1.00334111,-4.92585244,0.50249686,-2.94039807,0.24551735,-1.54112568,0.00728566,-0.00444634,0.29886821,-2.73079940,0.24174358,-0.30208219,0.00000000,-0.00000000
-5.51975988,0.94855724,-4.99817674,0.47063461,-3.02966611,0.22855053,-1.53300070,0.00687968,-0.00486798,0.27847662,-2.75909681,0.23338239,-0.32351534,0.00000000,-0.00000000
-5.51375688,0.90147269,-5.07987903,0.44403656,-3.12098715,0.21444338,-1.52885059,0.00645466,-0.00530284,0.26149365,-2.79213183,0.22548248,-0.34570358,0.00000000,-0.00000000
-5.50775388,0.86179274,-5.17079157,0.42250295,-3.21386963,0.20301611,-1.52897693,0.00601738,-0.00574573,0.24774389,-2.82999655,0.21806328,-0.36841949,0.00000000,-0.00000000
-5.50175088,0.82929407,-5.27043780,0.40587426,-3.30771678,0.19410954,-1.53355234,0.00557453,-0.00619076,0.23707292,-2.87261097,0.21116534,-0.39142556,0.00000000,-0.00000000
-5.49574787,0.80382890,-5.37803766,0.39403487,-3.40183764,0.18758712,-1.54261607,0.00513247,-0.00663150,0.22935011,-2.91972285,0.20484933,-0.41447822,0.00000000,-0.00000000
-5.48974487,0.78532197,-5.49252054,0.38691249,-3.49545999,0.18333482,-1.55607301,0.00469713,-0.00706108,0.22446900,-2.97091192,0.19919380,-0.43733174,0.00000000,-0.00000000
-5.48374187,0.77376107,-5.61254483,0.38447362,-3.58774423,0.18125916,-1.57369603,0.00427385,-0.00747237,0.22234523,-3.02559810,0.19429184,-0.45974196,0.00000000,-0.00000000
-5.47773887,0.76918158,-5.73652286,0.38671541,-3.67779753,0.18128347,-1.59513122,0.00386732,-0.00785818,0.22291235,-3.08305295,0.19024683,-0.48146964,0.00000000,-0.00000000
-5.47173587,0.77164633,-5.86265035,0.39365439,-3.76468778,0.18334284,-1.61990594,0.00348146,-0.00821145,0.22611588,-3.14241394,0.18716738,-0.50228354,0.00000000,-0.00000000
-5.46573287,0.78122192,-5.98893944,0.40531281,-3.84745697,0.18737808,-1.64743926,0.00311943,-0.00852546,0.23190598,-3.20270108,0.18516192,-0.52196294,0.00000000,-0.00000000
-5.45972986,0.79795300,-6.11325475,0.42170326,-3.92513386,0.19332912,-1.67705464,0.00278360,-0.00879407,0.24022923,-3.26283566,0.18433301,-0.54029982,0.00000000,-0.00000000
-5.45372686,0.82183591,-6.23335211,0.44281256,-3.99674642,0.20112831,-1.70799474,0.00247556,-0.00901185,0.25102004,-3.32166084,0.18477181,-0.55710064,0.00000000,-0.00000000
-5.44772386,0.85279342,-6.34691978,0.46858569,-4.06133404,0.21069392,-1.73943806,0.00219616,-0.00917433,0.26419226,-3.37796416,0.18655288,-0.57218770,0.00000000,-0.00000000
-5.44172086,0.89065185,-6.45162210,0.49891074,-4.11796030,0.22192447,-1.77051730,0.00194560,-0.00927809,0.27963142,-3.43050172,0.18972960,-0.58540035,0.00000000,-0.00000000
-5.43571786,0.93512209,-6.54514558,0.53360575,-4.16572668,0.23469397,-1.80033931,0.00172345,-0.00932090,0.29718814,-3.47802415,0.19433052,-0.59659596,0.00000000,-0.00000000
-5.42971486,0.98578558,-6.62524717,0.57240808,-4.20378765,0.24884861,-1.82800624,0.00152876,-0.00930181,0.31667317,-3.51930411,0.20035668,-0.60565092,0.00000000,-0.00000000
-5.42371186,1.04208623,-6.68980444,0.61496727,-4.23136744,0.26420500,-1.85263762,0.00136014,-0.00922113,0.33785426,-3.55316518,0.20778013,-0.61246167,0.00000000,-0.00000000
-5.41770885,1.10332890,-6.73686689,0.66084165,-4.24777854,0.28055011,-1.87339287,0.00121586,-0.00908046,0.36045527,-3.57851145,0.21654369,-0.61694589,0.00000000,-0.00000000
-5.41170585,1.16868473,-6.76470739,0.70949915,-4.25244155,0.29764303,-1.88949364,0.00109390,-0.00888260,0.38415756,-3.59435737,0.22656203,-0.61904386,0.00000000,-0.00000000
-5.40570285,1.23720324,-6.77187220,0.76032250,-4.24490591,0.31521838,-1.90024532,0.00099209,-0.00863147,0.40860375,-3.59985670,0.23772381,-0.61872011,0.00000000,-0.00000000
-5.39969985,1.30783080,-6.75722791,0.81261873,-4.22487047,0.33299143,-1.90505695,0.00090815,-0.00833198,0.43340362,-3.59432973,0.24989508,-0.61596514,0.00000000,-0.00000000
-5.39369685,1.37943480,-6.72000311,0.86563258,-4.19220291,0.35066443,-1.90345865,0.00083974,-0.00798983,0.45814213,-3.57728729,0.26292340,-0.61079733,0.00000000,-0.00000000
-5.38769385,1.45083229,-6.65982267,0.91856352,-4.14695648,0.36793415,-1.89511593,0.00078458,-0.00761137,0.48238905,-3.54845049,0.27664277,-0.60326476,0.00000000,-0.00000000
-5.38169085,1.52082199,-6.57673244,0.97058546,-4.08938288,0.38450002,-1.87983989,0.00074047,-0.00720335,0.50570986,-3.50776486,0.29087892,-0.59344692,0.00000000,-0.00000000
-5.37568784,1.58821798,-6.47121251,1.02086845,-4.01993984,0.40007262,-1.85759299,0.00070532,-0.00677278,0.52767750,-3.45540785,0.30545471,-0.58145602,0.00000000,-0.00000000
-5.36968484,1.65188368,-6.34417737,1.06860140,-3.93929227,0.41438208,-1.82848973,0.00067720,-0.00632668,0.54788425,-3.39178890,0.32019542,-0.56743777,0.00000000,-0.00000000
-5.36368184,1.71076433,-6.19696217,1.11301461,-3.84830628,0.42718585,-1.79279223,0.00065438,-0.00587192,0.56595336,-3.31754156,0.33493362,-0.55157139,0.00000000,-0.00000000
-5.35767884,1.76391667,-6.03129459,1.15340133,-3.74803549,0.43827572,-1.75090062,0.00063533,-0.00541506,0.58154981,-3.23350772,0.34951335,-0.53406887,0.00000000,-0.00000000
-5.35167584,1.81053425,-5.84925290,1.18913711,-3.63969979,0.44748347,-1.70333872,0.00061876,-0.00496217,0.59438970,-3.14071421,0.36379348,-0.51517303,0.00000000,-0.00000000
-5.34567284,1.84996750,-5.65321150,1.21969625,-3.52465695,0.45468518,-1.65073550,0.00060358,-0.00451877,0.60424787,-3.04034255,0.37765015,-0.49515468,0.00000000,-0.00000000
-5.33966983,1.88173767,-5.44577570,1.24466457,-3.40436820,0.45980379,-1.59380322,0.00058895,-0.00408971,0.61096346,-2.93369333,0.39097816,-0.47430860,0.00000000,-0.00000000
-5.33366683,1.90554435,-5.22970860,1.26374794,-3.28035905,0.46281003,-1.53331322,0.00057425,-0.00367909,0.61444305,-2.82214639,0.40369141,-0.45294851,0.00000000,-0.00000000
-5.32766383,1.92126645,-5.00785290,1.27677648,-3.15417709,0.46372169,-1.47007052,0.00055908,-0.00329031,0.61466154,-2.70711893,0.41572255,-0.43140112,0.00000000,-0.00000000
-5.32166083,1.92895719,-4.78305122,1.28370430,-3.02734871,0.46260138,-1.40488836,0.00054325,-0.00292600,0.61166057,-2.59002328,0.42702185,-0.40999945,0.00000000,-0.00000000
-5.31565783,1.92883364,-4.55806814,1.28460508,-2.90133677,0.45955293,-1.33856392,0.00052678,-0.00258806,0.60554483,-2.47222627,0.43755577,-0.38907560,0.00000000,-0.00000000
-5.30965483,1.92126204,-4.33551752,1.27966390,-2.77750103,0.45471688,-1.27185621,0.00050985,-0.00227775,0.59647642,-2.35501203,0.44730528,-0.36895335,0.00000000,-0.00000000
-5.30365183,1.90673991,-4.11779784,1.26916616,-2.65706332,0.44826525,-1.20546703,0.00049285,-0.00199567,0.58466772,-2.23954974,0.45626437,-0.34994070,0.00000000,-0.00000000
-5.29764882,1.88587648,-3.90703818,1.25348419,-2.54107873,0.44039596,-1.14002566,0.00047630,-0.00174192,0.57037314,-2.12686761,0.46443900,-0.33232282,0.00000000,-0.00000000
-5.29164582,1.85937273,-3.70505665,1.23306258,-2.43041409,0.43132739,-1.07607782,0.00046088,-0.00151608,0.55388023,-2.01783390,0.47184659,-0.31635559,0.00000000,-0.00000000
-5.28564282,1.82800224,-3.51333239,1.20840312,-2.32573436,0.42129324,-1.01407893,0.00044739,-0.00131739,0.53550066,-1.91314546,0.47851650,-0.30226002,0.00000000,-0.00000000
-5.27963982,1.79259411,-3.33299156,1.18005009,-2.22749721,0.41053804,-0.95439167,0.00043675,-0.00114474,0.51556148,-1.81332373,0.48449132,-0.29021780,0.00000000,-0.00000000
-5.27363682,1.75401853,-3.16480699,1.14857686,-2.13595569,0.39931349,-0.89728761,0.00042998,-0.00099679,0.49439702,-1.71871795,0.48982909,-0.28036805,0.00000000,-0.00000000
-5.26763382,1.71317579,-3.00921058,1.11457414,-2.05116839,0.38787576,-0.84295222,0.00042820,-0.00087204,0.47234188,-1.62951473,0.49460636,-0.27280550,0.00000000,-0.00000000
-5.26163082,1.67098856,-2.86631695,1.07864052,-1.97301609,0.37648372,-0.79149283,0.00043258,-0.00076886,0.44972504,-1.54575308,0.49892177,-0.26758006,0.00000000,-0.00000000
-5.25562781,1.62839747,-2.73595633,1.04137527,-1.90122405,0.36539814,-0.74294867,0.00044439,-0.00068556,0.42686541,-1.46734372,0.50289993,-0.26469777,0.00000000,-0.00000000
-5.24962481,1.58635934,-2.61771466,1.00337355,-1.83538831,0.35488146,-0.69730225,0.00046490,-0.00062042,0.40406873,-1.39409128,0.50669508,-0.26412305,0.00000000,-0.00000000
-5.24362181,1.54584714,-2.51097843,0.96522364,-1.77500476,0.34519821,-0.65449138,0.00049544,-0.00057173,0.38162579,-1.32571829,0.51049424,-0.26578206,0.00000000,-0.00000000
-5.23761881,1.50785079,-2.41498199,0.92750594,-1.71949951,0.33661552,-0.61442108,0.00053731,-0.00053780,0.35981185,-1.26188948,0.51451922,-0.26956704,0.00000000,-0.00000000
-5.23161581,1.47337745,-2.32885516,0.89079298,-1.66825921,0.32940354,-0.57697481,0.00059180,-0.00051698,0.33888691,-1.20223548,0.51902707,-0.27534132,0.00000000,-0.00000000
-5.22561281,1.44345013,-2.25166894,0.85565009,-1.62066001,0.32383541,-0.54202452,0.00066015,-0.00050767,0.31909672,-1.14637474,0.52430861,-0.28294474,0.00000000,-0.00000000
-5.21960980,1.41910346,-2.18247780,0.82263571,-1.57609411,0.32018638,-0.50943924,0.00074350,-0.00050833,0.30067411,-1.09393313,0.53068468,-0.29219931,0.00000000,-0.00000000
-5.21360680,1.40137569,-2.12035696,0.79230108,-1.53399297,0.31873201,-0.47909190,0.00084288,-0.00051746,0.28384035,-1.04456032,0.53849982,-0.30291466,0.00000000,-0.00000000
-5.20760380,1.39129603,-2.06443367,0.76518837,-1.49384639,0.31974496,-0.45086443,0.00095911,-0.00053363,0.26880620,-0.99794295,0.54811347,-0.31489318,0.00000000,-0.00000000
-5.20160080,1.38986702,-2.01391172,0.74182699,-1.45521721,0.32349045,-0.42465104,0.00109282,-0.00055544,0.25577250,-0.95381406,0.55988865,-0.32793452,0.00000000,-0.00000000
-5.19559780,1.39804184,-1.96808885,0.72272778,-1.41775100,0.33022028,-0.40035987,0.00124438,-0.00058156,0.24492985,-0.91195899,0.57417845,-0.34183942,0.00000000,-0.00000000
-5.18959480,1.41669688,-1.92636697,0.70837474,-1.38118097,0.34016547,-0.37791321,0.00141382,-0.00061070,0.23645747,-0.87221782,0.59131075,-0.35641255,0.00000000,-0.00000000
-5.18359180,1.44660031,-1.88825546,0.69921461,-1.34532817,0.35352765,-0.35724647,0.00160083,-0.00064164,0.23052094,-0.83448454,0.61157177,-0.37146447,0.00000000,-0.00000000
-5.17758879,1.48837779,-1.85336806,0.69564428,-1.31009715,0.37046960,-0.33830623,0.00180469,-0.00067318,0.22726887,-0.79870343,0.63518909,-0.38681262,0.00000000,-0.00000000
-5.17158579,1.54247663,-1.82141403,0.69799668,-1.27546774,0.39110516,-0.32104753,0.00202425,-0.00070423,0.22682862,-0.76486295,0.66231511,-0.40228147,0.00000000,-0.00000000
-5.16558279,1.60913026,-1.79218460,0.70652555,-1.24148357,0.41548904,-0.30543082,0.00225792,-0.00073377,0.22930108,-0.73298773,0.69301160,-0.41770191,0.00000000,-0.00000000
