energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.49074537,0.89401077,0.52437677,0.26168707,0.00825164,0.01326002,0.22038954,0.37291152,0.00756523,0.15692511
-3.48474237,0.92302289,0.53778246,0.26882795,0.00864764,0.01358503,0.22903641,0.38639340,0.00764448,0.16271138
-3.47873937,0.95022779,0.54924692,0.27521236,0.00901588,0.01395104,0.23747720,0.39942179,0.00772849,0.16820176
-3.47273637,0.97598168,0.55887515,0.28091583,0.00935375,0.01438305,0.24585225,0.41218251,0.00782903,0.17345363
-3.46673337,1.00077534,0.56684582,0.28604927,0.00965959,0.01490984,0.25434966,0.42491943,0.00795944,0.17855056
-3.46073037,1.02522689,0.57340830,0.29075684,0.00993270,0.01556370,0.26320461,0.43793080,0.00813443,0.18360157
-3.45472736,1.05006920,0.57887693,0.29521239,0.01017334,0.01638003,0.27269675,0.45156342,0.00836979,0.18873932
-3.44872436,1.07613212,0.58362250,0.29961468,0.01038271,0.01739688,0.28314562,0.46620442,0.00868207,0.19411724
-3.44272136,1.10431969,0.58806122,0.30418116,0.01056279,0.01865426,0.29490405,0.48227106,0.00908812,0.19990559
-3.43671836,1.13558281,0.59264146,0.30914082,0.01071627,0.02019340,0.30834951,0.50019851,0.00960476,0.20628646
-3.43071536,1.17088819,0.59782871,0.31472597,0.01084635,0.02205582,0.32387351,0.52042607,0.01024818,0.21344796
-3.42471236,1.21118425,0.60408922,0.32116356,0.01095653,0.02428231,0.34186919,0.54338212,0.01103351,0.22157754
-3.41870935,1.25736517,0.61187296,0.32866601,0.01105041,0.02691173,0.36271747,0.56946830,0.01197426,0.23085485
-3.41270635,1.31023434,0.62159648,0.33742220,0.01113148,0.02997972,0.38677202,0.59904333,0.01308172,0.24144419
-3.40670335,1.37046825,0.63362642,0.34758866,0.01120288,0.03351738,0.41434355,0.63240719,0.01436448,0.25348696
-3.40070035,1.43858249,0.64826413,0.35928160,0.01126723,0.03754979,0.44568394,0.66978598,0.01582787,0.26709427
-3.39469735,1.51490095,0.66573219,0.37256988,0.01132649,0.04209461,0.48097083,0.71131828,0.01747344,0.28234018
-3.38869435,1.59952971,0.68616336,0.38746944,0.01138180,0.04716071,0.52029330,0.75704340,0.01929860,0.29925560
-3.38269135,1.69233685,0.70959234,0.40393928,0.01143346,0.05274683,0.56363933,0.80689227,0.02129624,0.31782349
-3.37668834,1.79293924,0.73595084,0.42187942,0.01148085,0.05884055,0.61088577,0.86068118,0.02345451,0.33797534
-3.37068534,1.90069726,0.76506619,0.44113079,0.01152254,0.06541733,0.66179137,0.91810911,0.02575670,0.35958933
-3.36468234,2.01471814,0.79666361,0.46147734,0.01155628,0.07244002,0.71599357,0.97875877,0.02818132,0.38249030
-3.35867934,2.13386826,0.83037219,0.48265025,0.01157921,0.07985860,0.77300942,1.04210167,0.03070228,0.40645164
-3.35267634,2.25679461,0.86573444,0.50433421,0.01158799,0.08761046,0.83224106,1.10750721,0.03328928,0.43119921
-3.34667334,2.38195491,0.90221909,0.52617561,0.01157899,0.09562105,0.89298579,1.17425589,0.03590835,0.45641723
-3.34067034,2.50765585,0.93923676,0.54779240,0.01154852,0.10380510,0.95445087,1.24155615,0.03852259,0.48175595
-3.33466733,2.63209836,0.97615798,0.56878528,0.01149305,0.11206820,1.01577248,1.30856461,0.04109304,0.50684103
-3.32866433,2.75342849,1.01233285,0.58874987,0.01140941,0.12030898,1.07603868,1.37440897,0.04357965,0.53128424
-3.32266133,2.86979202,1.04711170,0.60728937,0.01129501,0.12842154,1.13431532,1.43821291,0.04594244,0.55469509
-3.31665833,2.97939092,1.07986583,0.62402724,0.01114800,0.13629826,1.18967423,1.49912196,0.04814261,0.57669304
-3.31065533,3.08053935,1.11000759,0.63861946,0.01096742,0.14383280,1.24122231,1.55632936,0.05014375,0.59691969
-3.30465233,3.17171684,1.13700894,0.65076578,0.01075332,0.15092317,1.28813065,1.60910086,0.05191297,0.61505050
-3.29864932,3.25161645,1.16041778,0.66021959,0.01050678,0.15747475,1.32966202,1.65679722,0.05342195,0.63080560
-3.29264632,3.31918561,1.17987124,0.66679596,0.01023000,0.16340307,1.36519586,1.69889351,0.05464791,0.64395893
-3.28664332,3.37365788,1.19510552,0.67037753,0.00992620,0.16863628,1.39424927,1.73499419,0.05557430,0.65434572
-3.28064032,3.41457410,1.20596171,0.67091796,0.00959959,0.17311720,1.41649326,1.76484320,0.05619143,0.66186749
-3.27463732,3.44179188,1.21238749,0.66844292,0.00925531,0.17680467,1.43176328,1.78832859,0.05649671,0.66649469
-3.26863432,3.45548304,1.21443461,0.66304847,0.00889923,0.17967440,1.44006370,1.80548136,0.05649477,0.66826669
-3.26263132,3.45611914,1.21225239,0.65489699,0.00853788,0.18171907,1.44156583,1.81646870,0.05619718,0.66728919
-3.25662831,3.44444591,1.20607746,0.64421090,0.00817823,0.18294778,1.43659990,1.82158183,0.05562213,0.66372915
-3.25062531,3.42144796,1.19622061,0.63126446,0.00782754,0.18338486,1.42564113,1.82121929,0.05479363,0.65780753
-3.24462231,3.38830560,1.18305107,0.61637397,0.00749320,0.18306809,1.40929086,1.81586644,0.05374076,0.64979033
-3.23861931,3.34634610,1.16697944,0.59988704,0.00718253,0.18204658,1.38825358,1.80607246,0.05249659,0.63997816
-3.23261631,3.29699190,1.14843985,0.58217114,0.00690266,0.18037821,1.36331113,1.79242603,0.05109711,0.62869512
-3.22661331,3.24170835,1.12787247,0.56360223,0.00666033,0.17812700,1.33529521,1.77553112,0.04958003,0.61627737
-3.22061031,3.18195366,1.10570712,0.54455370,0.00646179,0.17536047,1.30505960,1.75598406,0.04798363,0.60306203
-3.21460730,3.11913330,1.08234878,0.52538626,0.00631266,0.17214710,1.27345316,1.73435321,0.04634562,0.58937678
-3.20860430,3.05456077,1.05816569,0.50643898,0.00621781,0.16855413,1.24129495,1.71116209,0.04470208,0.57553077
-3.20260130,2.98942641,1.03348029,0.48802186,0.00618126,0.16464573,1.20935213,1.68687674,0.04308660,0.56180698
-3.19659830,2.92477488,1.00856359,0.47041011,0.00620611,0.16048165,1.17832154,1.66189770,0.04152944,0.54845639
-3.19059530,2.86149189,0.98363260,0.45384008,0.00629441,0.15611631,1.14881517,1.63655670,0.04005701,0.53569394
-3.18459230,2.80029973,0.95885102,0.43850703,0.00644716,0.15159854,1.12134998,1.61111776,0.03869135,0.52369637
-3.17858929,2.74176082,0.93433260,0.42456446,0.00666416,0.14697167,1.09634169,1.58578221,0.03744996,0.51260176
-3.17258629,2.68628807,0.91014685,0.41212482,0.00694403,0.14227404,1.07410257,1.56069692,0.03634566,0.50251053
-3.16658329,2.63416042,0.88632636,0.40126148,0.00728412,0.13753994,1.05484250,1.53596462,0.03538669,0.49348772
-3.16058029,2.58554184,0.86287517,0.39201154,0.00768054,0.13280056,1.03867298,1.51165540,0.03457685,0.48556608
-3.15457729,2.54050191,0.83977750,0.38437929,0.00812807,0.12808520,1.02561335,1.48781839,0.03391584,0.47874988
-3.14857429,2.49903633,0.81700618,0.37833999,0.00862026,0.12342232,1.01559865,1.46449248,0.03339961,0.47301882
-3.14257129,2.46108580,0.79453032,0.37384375,0.00914944,0.11884046,1.00848854,1.44171540,0.03302080,0.46833202
-3.13656828,2.42655218,0.77232167,0.37081927,0.00970678,0.11436898,1.00407675,1.41953047,0.03276924,0.46463176
-3.13056528,2.39531094,0.75035952,0.36917732,0.01028247,0.11003837,1.00210070,1.39799057,0.03263243,0.46184674
-3.12456228,2.36721967,0.72863388,0.36881383,0.01086580,0.10588030,1.00225103,1.37715934,0.03259602,0.45989490
-3.11855928,2.34212256,0.70714696,0.36961258,0.01144540,0.10192728,1.00418076,1.35710946,0.03264435,0.45868568
-3.11255628,2.31985108,0.68591311,0.37144737,0.01200948,0.09821195,1.00751406,1.33791861,0.03276092,0.45812174
-3.10655328,2.30022173,0.66495742,0.37418392,0.01254606,0.09476608,1.01185465,1.31966336,0.03292880,0.45810028
-3.10055028,2.28303148,0.64431329,0.37768137,0.01304328,0.09161937,1.01679376,1.30241186,0.03313111,0.45851402
-3.09454727,2.26805203,0.62401933,0.38179359,0.01348972,0.08879808,1.02191784,1.28621583,0.03335138,0.45925199
-3.08854427,2.25502385,0.60411595,0.38637029,0.01387472,0.08632361,1.02681593,1.27110268,0.03357390,0.46020019
-3.08254127,2.24365096,0.58464202,0.39125826,0.01418865,0.08421115,1.03108685,1.25706856,0.03378406,0.46124236
-3.07653827,2.23359734,0.56563182,0.39630246,0.01442325,0.08246848,1.03434612,1.24407268,0.03396854,0.46226088
-3.07053527,2.22448553,0.54711264,0.40134737,0.01457185,0.08109503,1.03623263,1.23203362,0.03411561,0.46313787
-3.06453227,2.21589805,0.52910311,0.40623848,0.01462961,0.08008116,1.03641488,1.22082792,0.03421521,0.46375650
-3.05852926,2.20738170,0.51161240,0.41082394,0.01459367,0.07940796,1.03459677,1.21029095,0.03425914,0.46400267
-3.05252626,2.19845479,0.49464026,0.41495643,0.01446322,0.07904729,1.03052271,1.20022033,0.03424103,0.46376674
-3.04652326,2.18861709,0.47817789,0.41849524,0.01423957,0.07896230,1.02398202,1.19038154,0.03415641,0.46294564
-3.04052026,2.17736215,0.46220945,0.42130837,0.01392605,0.07910839,1.01481228,1.18051554,0.03400266,0.46144489
-3.03451726,2.16419129,0.44671413,0.42327489,0.01352793,0.07943440,1.00290175,1.17034802,0.03377889,0.45918076
-3.02851426,2.14862881,0.43166859,0.42428714,0.01305222,0.07988419,0.98819056,1.15959972,0.03348588,0.45608236
-3.02251126,2.13023754,0.41704944,0.42425302,0.01250743,0.08039846,0.97067084,1.14799744,0.03312593,0.45209344
-3.01650825,2.10863408,0.40283581,0.42309806,0.01190331,0.08091667,0.95038560,1.13528499,0.03270268,0.44717412
-3.01050525,2.08350304,0.38901157,0.42076733,0.01125049,0.08137906,0.92742654,1.12123385,0.03222102,0.44130217
-3.00450225,2.05460956,0.37556733,0.41722702,0.01056017,0.08172865,0.90193088,1.10565272,0.03168687,0.43447394
-2.99849925,2.02180966,0.36250184,0.41246569,0.00984380,0.08191309,0.87407729,1.08839583,0.03110713,0.42670486
-2.99249625,1.98505776,0.34982295,0.40649510,0.00911272,0.08188641,0.84408106,1.06936941,0.03048950,0.41802948
-2.98649325,1.94441124,0.33754794,0.39935053,0.00837787,0.08161039,0.81218878,1.04853626,0.02984242,0.40850105
-2.98049025,1.90003174,0.32570334,0.39109057,0.00764953,0.08105574,0.77867258,1.02591810,0.02917500,0.39819055
-2.97448724,1.85218301,0.31432419,0.38179641,0.00693708,0.08020288,0.74382412,1.00159576,0.02849697,0.38718536
-2.96848424,1.80122564,0.30345282,0.37157050,0.00624884,0.07904229,0.70794861,0.97570719,0.02781861,0.37558744
-2.96248124,1.74760862,0.29313734,0.36053468,0.00559193,0.07757462,0.67135877,0.94844338,0.02715077,0.36351115
-2.95647824,1.69185813,0.28342975,0.34882776,0.00497222,0.07581027,0.63436908,0.92004258,0.02650478,0.35108077
-2.95047524,1.63456403,0.27438396,0.33660265,0.00439429,0.07376880,0.59729030,0.89078289,0.02589240,0.33842777
-2.94447224,1.57636448,0.26605369,0.32402301,0.00386148,0.07147787,0.56042437,0.86097372,0.02532574,0.32568793
-2.93846923,1.51792926,0.25849042,0.31125968,0.00337592,0.06897209,0.52405977,0.83094643,0.02481714,0.31299834
-2.93246623,1.45994241,0.25174146,0.29848669,0.00293868,0.06629158,0.48846744,0.80104457,0.02437897,0.30049446
-2.92646323,1.40308477,0.24584822,0.28587735,0.00254984,0.06348046,0.45389727,0.77161407,0.02402343,0.28830728
-2.92046023,1.34801703,0.24084465,0.27360020,0.00220866,0.06058526,0.42057522,0.74299380,0.02376229,0.27656061
-2.91445723,1.29536376,0.23675607,0.26181508,0.00191375,0.05765331,0.38870106,0.71550678,0.02360653,0.26536867
-2.90845423,1.24569904,0.23359819,0.25066947,0.00166318,0.05473128,0.35844686,0.68945235,0.02356601,0.25483405
-2.90245123,1.19953393,0.23137651,0.24029516,0.00145467,0.05186373,0.32995609,0.66509946,0.02364906,0.24504590
-2.89644822,1.15730625,0.23008597,0.23080532,0.00128571,0.04909190,0.30334350,0.64268139,0.02386208,0.23607875
-2.89044522,1.11937285,0.22971093,0.22229215,0.00115373,0.04645266,0.27869553,0.62239177,0.02420910,0.22799157
-2.88444222,1.08600444,0.23022536,0.21482507,0.00105621,0.04397765,0.25607151,0.60438215,0.02469145,0.22082747
-2.87843922,1.05738322,0.23159336,0.20844960,0.00099078,0.04169272,0.23550529,0.58876093,0.02530735,0.21461376
-2.87243622,1.03360308,0.23376981,0.20318693,0.00095536,0.03961755,0.21700746,0.57559380,0.02605169,0.20936248
-2.86643322,1.01467245,0.23670131,0.19903416,0.00094826,0.03776551,0.20056798,0.56490526,0.02691578,0.20507140
-2.86043022,1.00051953,0.24032727,0.19596524,0.00096826,0.03614375,0.18615910,0.55668150,0.02788734,0.20172539
-2.85442721,0.99099972,0.24458123,0.19393263,0.00101468,0.03475348,0.17373853,0.55087407,0.02895048,0.19929811
-2.84842421,0.98590496,0.24939231,0.19286949,0.00108753,0.03359042,0.16325269,0.54740449,0.03008590,0.19775405
-2.84242121,0.98497467,0.25468680,0.19269252,0.00118754,0.03264544,0.15463990,0.54616943,0.03127121,0.19705076
-2.83641821,0.98790781,0.26038990,0.19330517,0.00131623,0.03190523,0.14783349,0.54704627,0.03248135,0.19714127
-2.83041521,0.99437585,0.26642751,0.19460128,0.00147605,0.03135313,0.14276460,0.54989888,0.03368924,0.19797649
-2.82441221,1.00403585,0.27272806,0.19646892,0.00167040,0.03097001,0.13936460,0.55458343,0.03486640,0.19950773
-2.81840920,1.01654352,0.27922425,0.19879433,0.00190370,0.03073508,0.13756711,0.56095381,0.03598382,0.20168897
-2.81240620,1.03156541,0.28585469,0.20146579,0.00218147,0.03062687,0.13730945,0.56886673,0.03701276,0.20447899
-2.80640320,1.04878997,0.29256530,0.20437733,0.00251027,0.03062393,0.13853351,0.57818604,0.03792567,0.20784310
-2.80040020,1.06793684,0.29931040,0.20743206,0.00289781,0.03070570,0.14118610,0.58878617,0.03869705,0.21175453
-2.79439720,1.08876399,0.30605336,0.21054500,0.00335278,0.03085315,0.14521867,0.60055462,0.03930434,0.21619527
-2.78839420,1.11107244,0.31276682,0.21364537,0.00388487,0.03104934,0.15058649,0.61339323,0.03972861,0.22115635
-2.78239120,1.13470818,0.31943229,0.21667808,0.00450454,0.03127990,0.15724740,0.62721832,0.03995526,0.22663749
-2.77638819,1.15956139,0.32603930,0.21960455,0.00522287,0.03153337,0.16516025,0.64195963,0.03997452,0.23264618
-2.77038519,1.18556286,0.33258393,0.22240271,0.00605125,0.03180140,0.17428306,0.65755821,0.03978176,0.23919608
-2.76438219,1.21267808,0.33906691,0.22506620,0.00700109,0.03207883,0.18457120,0.67396347,0.03937763,0.24630497
-2.75837919,1.24089923,0.34549139,0.22760292,0.00808338,0.03236373,0.19597560,0.69112959,0.03876810,0.25399223
-2.75237619,1.27023575,0.35186043,0.23003294,0.00930823,0.03265720,0.20844133,0.70901161,0.03796417,0.26227596
-2.74637319,1.30070422,0.35817453,0.23238592,0.01068439,0.03296326,0.22190659,0.72756172,0.03698151,0.27117007
-2.74037019,1.33231830,0.36442932,0.23469822,0.01221867,0.03328856,0.23630235,0.74672587,0.03583995,0.28068137
-2.73436718,1.36507955,0.37061361,0.23700993,0.01391541,0.03364214,0.25155267,0.76644144,0.03456279,0.29080686
-2.72836418,1.39896990,0.37670810,0.23936187,0.01577586,0.03403509,0.26757584,0.78663594,0.03317609,0.30153154
-2.72236118,1.43394661,0.38268474,0.24179286,0.01779772,0.03448033,0.28428636,0.80722737,0.03170782,0.31282681
-2.71635818,1.46993997,0.38850710,0.24433740,0.01997466,0.03499233,0.30159769,0.82812614,0.03018710,0.32464964
-2.71035518,1.50685437,0.39413161,0.24702385,0.02229589,0.03558688,0.31942573,0.84923869,0.02864336,0.33694259
-2.70435218,1.54457262,0.39950977,0.24987325,0.02474597,0.03628092,0.33769276,0.87047280,0.02710557,0.34963481
-2.69834917,1.58296342,0.40459125,0.25289877,0.02730466,0.03709235,0.35633182,0.89174414,0.02560159,0.36264393
-2.69234617,1.62189155,0.40932765,0.25610588,0.02994702,0.03803994,0.37529099,0.91298390,0.02415749,0.37587878
-2.68634317,1.66122997,0.41367684,0.25949306,0.03264358,0.03914315,0.39453755,0.93414678,0.02279710,0.38924291
-2.68034017,1.70087308,0.41760738,0.26305311,0.03536087,0.04042200,0.41406148,0.95521889,0.02154160,0.40263855
-2.67433717,1.74074996,0.42110295,0.26677481,0.03806198,0.04189683,0.43387807,0.97622491,0.02040915,0.41597091
-2.66833417,1.78083651,0.42416624,0.27064475,0.04070738,0.04358806,0.45402940,0.99723374,0.01941477,0.42915254
-2.66233117,1.82116543,0.42682206,0.27464931,0.04325596,0.04551580,0.47458431,1.01836214,0.01857017,0.44210734
-2.65632816,1.86183291,0.42911936,0.27877642,0.04566602,0.04769936,0.49563674,1.03977591,0.01788372,0.45477413
-2.65032516,1.90300130,0.43113192,0.28301711,0.04789656,0.05015663,0.51730237,1.06168808,0.01736046,0.46710933
-2.64432216,1.94489709,0.43295744,0.28736649,0.04990848,0.05290337,0.53971346,1.08435411,0.01700224,0.47908872
-2.63831916,1.98780405,0.43471509,0.29182432,0.05166579,0.05595233,0.56301210,1.10806402,0.01680778,0.49070793
-2.63231616,2.03205144,0.43654143,0.29639490,0.05313679,0.05931232,0.58734194,1.13313173,0.01677287,0.50198172
-2.62631316,2.07799787,0.43858486,0.30108633,0.05429513,0.06298719,0.61283888,1.15988206,0.01689057,0.51294198
-2.62031016,2.12601156,0.44099880,0.30590920,0.05512066,0.06697486,0.63962097,1.18863603,0.01715146,0.52363456
-2.61430715,2.17644796,0.44393403,0.31087480,0.05560013,0.07126633,0.66777809,1.21969527,0.01754387,0.53411505
-2.60830415,2.22962630,0.44753038,0.31599295,0.05572766,0.07584484,0.69736194,1.25332642,0.01805421,0.54444378
-2.60230115,2.28580629,0.45190842,0.32126958,0.05550482,0.08068521,0.72837688,1.28974651,0.01866732,0.55468038
-2.59629815,2.34516674,0.45716156,0.32670435,0.05494066,0.08575340,0.76077223,1.32911017,0.01936681,0.56487817
-2.59029515,2.40778735,0.46334898,0.33228847,0.05405128,0.09100638,0.79443648,1.37149964,0.02013549,0.57507879
-2.58429215,2.47363525,0.47048994,0.33800278,0.05285925,0.09639237,0.82919395,1.41691814,0.02095577,0.58530746
-2.57828914,2.54255709,0.47855975,0.34381646,0.05139283,0.10185138,0.86480412,1.46528719,0.02181017,0.59556913
-2.57228614,2.61427758,0.48748778,0.34968641,0.04968496,0.10731625,0.90096405,1.51644806,0.02268176,0.60584583
-2.56628314,2.68840472,0.49715767,0.35555729,0.04777217,0.11271397,0.93731372,1.57016739,0.02355460,0.61609555
-2.56028014,2.76444150,0.50740985,0.36136247,0.04569339,0.11796742,0.97344439,1.62614660,0.02441419,0.62625247
-2.55427714,2.84180360,0.51804620,0.36702572,0.04348872,0.12299733,1.00890955,1.68403453,0.02524789,0.63622891
-2.54827414,2.91984191,0.52883684,0.37246357,0.04119831,0.12772455,1.04323828,1.74344250,0.02604520,0.64591860
-2.54227114,2.99786864,0.53952865,0.37758828,0.03886122,0.13207236,1.07595012,1.80396089,0.02679804,0.65520127
-2.53626813,3.07518532,0.54985505,0.38231125,0.03651444,0.13596890,1.10657111,1.86517589,0.02750088,0.66394820
-2.53026513,3.15111082,0.55954676,0.38654655,0.03419203,0.13934943,1.13465001,1.92668558,0.02815078,0.67202838
-2.52426213,3.22500771,0.56834281,0.39021455,0.03192452,0.14215844,1.15977408,1.98811398,0.02874733,0.67931496
-2.51825913,3.29630517,0.57600143,0.39324524,0.02973833,0.14435148,1.18158347,2.04912228,0.02929242,0.68569148
-2.51225613,3.36451700,0.58231010,0.39558117,0.02765551,0.14589659,1.19978373,2.10941641,0.02978997,0.69105756
-2.50625313,3.42925373,0.58709443,0.39717982,0.02569360,0.14677526,1.21415563,2.16875050,0.03024549,0.69533368
-2.50025013,3.49022797,0.59022543,0.39801515,0.02386566,0.14698290,1.22456191,2.22692601,0.03066562,0.69846481
-2.49424712,3.54725307,0.59162474,0.39807844,0.02218043,0.14652882,1.23095073,2.28378677,0.03105761,0.70042263
-2.48824412,3.60023527,0.59126774,0.39737828,0.02064264,0.14543564,1.23335557,2.33921034,0.03142879,0.70120629
-2.48224112,3.64916014,0.58918438,0.39593973,0.01925338,0.14373828,1.23189184,2.39309644,0.03178600,0.70084177
-2.47623812,3.69407471,0.58545782,0.39380282,0.01801055,0.14148245,1.22675031,2.44535353,0.03213514,0.69937983
-2.47023512,3.73506660,0.58022088,0.39102043,0.01690940,0.13872292,1.21818794,2.49588463,0.03248077,0.69689289
-2.46423212,3.77224204,0.57365071,0.38765579,0.01594296,0.13552139,1.20651662,2.54457361,0.03282574,0.69347100
-2.45822911,3.80570440,0.56596186,0.38377974,0.01510267,0.13194438,1.19209045,2.59127317,0.03317109,0.68921726
-2.45222611,3.83553497,0.55739818,0.37946783,0.01437875,0.12806096,1.17529227,2.63579545,0.03351589,0.68424300
-2.44622311,3.86177741,0.54822394,0.37479768,0.01376077,0.12394065,1.15652017,2.67790629,0.03385738,0.67866304
-2.44022011,3.88442684,0.53871447,0.36984643,0.01323800,0.11965139,1.13617460,2.71732349,0.03419113,0.67259129
-2.43421711,3.90342436,0.52914683,0.36468859,0.01279982,0.11525784,1.11464657,2.75371953,0.03451131,0.66613691
-2.42821411,3.91865707,0.51979082,0.35939435,0.01243601,0.11081988,1.09230742,2.78672844,0.03481110,0.65940120
-2.42221111,3.92996345,0.51090049,0.35402821,0.01213700,0.10639155,1.06950046,2.81595657,0.03508313,0.65247531
-2.41620810,3.93714323,0.50270661,0.34864812,0.01189408,0.10202026,1.04653460,2.84099642,0.03531990,0.64543869
-2.41020510,3.93997095,0.49541009,0.34330493,0.01169955,0.09774636,1.02367996,2.86144271,0.03551426,0.63835833
-2.40420210,3.93821179,0.48917653,0.33804217,0.01154674,0.09360304,1.00116541,2.87690951,0.03565982,0.63128860
-2.39819910,3.93163835,0.48413204,0.33289594,0.01143011,0.08961650,0.97917779,2.88704744,0.03575126,0.62427151
-2.39219610,3.92004703,0.48036025,0.32789505,0.01134517,0.08580638,0.95786254,2.89155968,0.03578464,0.61733741
-2.38619310,3.90327283,0.47790060,0.32306109,0.01128845,0.08218627,0.93732554,2.89021595,0.03575747,0.61050570
-2.38019010,3.88120145,0.47674780,0.31840851,0.01125739,0.07876445,0.91763564,2.88286365,0.03566882,0.60378565
-2.37418709,3.85377806,0.47685255,0.31394470,0.01125018,0.07554461,0.89882793,2.86943557,0.03551919,0.59717719
-2.36818409,3.82101243,0.47812333,0.30966990,0.01126563,0.07252660,0.88090718,2.84995390,0.03531042,0.59067152
-2.36218109,3.78298033,0.48042926,0.30557722,0.01130301,0.06970717,0.86385149,2.82453053,0.03504534,0.58425168
-2.35617809,3.73982146,0.48360399,0.30165259,0.01136183,0.06708060,0.84761605,2.79336392,0.03472756,0.57789305
-2.35017509,3.69173462,0.48745055,0.29787483,0.01144167,0.06463933,0.83213673,2.75673279,0.03436108,0.57156388
-2.34417209,3.63897070,0.49174695,0.29421590,0.01154205,0.06237441,0.81733379,2.71498743,0.03395001,0.56522593
-2.33816908,3.58182451,0.49625261,0.29064134,0.01166226,0.06027590,0.80311547,2.66853915,0.03349821,0.55883543
-2.33216608,3.52062610,0.50071525,0.28711112,0.01180122,0.05833321,0.78938170,2.61784866,0.03300905,0.55234429
-2.32616308,3.45573252,0.50487835,0.28358067,0.01195741,0.05653531,0.77602773,2.56341400,0.03248527,0.54570175
-2.32016008,3.38752064,0.50848869,0.28000243,0.01212882,0.05487094,0.76294798,2.50575862,0.03192883,0.53885651
-2.31415708,3.31638133,0.51130402,0.27632758,0.01231293,0.05332876,0.75003984,2.44542021,0.03134091,0.53175924
-2.30815408,3.24271541,0.51310044,0.27250816,0.01250675,0.05189748,0.73720752,2.38294051,0.03072204,0.52436549
-2.30215108,3.16693131,0.51367936,0.26849932,0.01270688,0.05056598,0.72436582,2.31885640,0.03007217,0.51663884
-2.29614807,3.08944417,0.51287375,0.26426164,0.01290964,0.04932344,0.71144372,2.25369232,0.02939098,0.50855416
-2.29014507,3.01067623,0.51055345,0.25976347,0.01311122,0.04815948,0.69838764,2.18795417,0.02867813,0.50010084
-2.28414207,2.93105781,0.50662936,0.25498296,0.01330781,0.04706432,0.68516425,2.12212429,0.02793353,0.49128564
-2.27813907,2.85102851,0.50105631,0.24990990,0.01349589,0.04602898,0.67176264,2.05665772,0.02715766,0.48213518
-2.27213607,2.77103813,0.49383459,0.24454704,0.01367233,0.04504538,0.65819580,1.99197928,0.02635186,0.47269767
-2.26613307,2.69154665,0.48500993,0.23891089,0.01383469,0.04410662,0.64450119,1.92848140,0.02551854,0.46304385
-2.26013007,2.61302315,0.47467206,0.23303192,0.01398138,0.04320706,0.63074048,1.86652250,0.02466134,0.45326693
-2.25412706,2.53594313,0.46295181,0.22695413,0.01411185,0.04234251,0.61699831,1.80642581,0.02378524,0.44348151
-2.24812406,2.46078430,0.45001703,0.22073399,0.01422673,0.04151029,0.60338010,1.74847843,0.02289654,0.43382148
-2.24212106,2.38802076,0.43606722,0.21443872,0.01432793,0.04070934,0.59000911,1.69293060,0.02200282,0.42443683
-2.23611806,2.31811570,0.42132743,0.20814417,0.01441872,0.03994015,0.57702266,1.63999515,0.02111275,0.41548954
-2.23011506,2.25151291,0.40604138,0.20193225,0.01450372,0.03920472,0.56456775,1.58984707,0.02023586,0.40714879
-2.22411206,2.18862747,0.39046422,0.19588801,0.01458881,0.03850642,0.55279631,1.54262325,0.01938224,0.39958541
-2.21810905,2.12983589,0.37485521,0.19009670,0.01468107,0.03784973,0.54186008,1.49842233,0.01856222,0.39296612
-2.21210605,2.07546643,0.35947049,0.18464077,0.01478849,0.03723999,0.53190549,1.45730476,0.01778601,0.38744760
-2.20610305,2.02578973,0.34455630,0.17959701,0.01491984,0.03668308,0.52306857,1.41929307,0.01706330,0.38317064
-2.20010005,1.98101043,0.33034280,0.17503407,0.01508428,0.03618496,0.51547021,1.38437233,0.01640295,0.38025483
-2.19409705,1.94126016,0.31703871,0.17101023,0.01529106,0.03575134,0.50921181,1.35249090,0.01581264,0.37879372
-2.18809405,1.90659212,0.30482689,0.16757179,0.01554914,0.03538723,0.50437152,1.32356149,0.01529864,0.37885097
-2.18209105,1.87697766,0.29386099,0.16475187,0.01586681,0.03509653,0.50100118,1.29746249,0.01486555,0.38045743
-2.17608804,1.85230506,0.28426317,0.16256988,0.01625126,0.03488169,0.49912403,1.27403970,0.01451619,0.38360938
-2.17008504,1.83238052,0.27612295,0.16103143,0.01670828,0.03474340,0.49873328,1.25310843,0.01425151,0.38826798
-2.16408204,1.81693145,0.26949710,0.16012887,0.01724180,0.03468034,0.49979149,1.23445603,0.01407061,0.39435993
-2.15807904,1.80561202,0.26441041,0.15984215,0.01785370,0.03468913,0.50223092,1.21784494,0.01397081,0.40177923
-2.15207604,1.79801063,0.26085742,0.16014019,0.01854348,0.03476420,0.50595462,1.20301620,0.01394779,0.41039012
-2.14607304,1.79365936,0.25880471,0.16098236,0.01930812,0.03489796,0.51083843,1.18969344,0.01399575,0.42003077
-2.14007004,1.79204476,0.25819373,0.16232025,0.02014198,0.03508096,0.51673365,1.17758750,0.01410768,0.43051778
-2.13406703,1.79261982,0.25894405,0.16409941,0.02103680,0.03530221,0.52347036,1.16640145,0.01427560,0.44165111
-2.12806403,1.79481666,0.26095661,0.16626107,0.02198176,0.03554955,0.53086132,1.15583613,0.01449081,0.45321927
