energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.31065533,1.17570553,0.00374004,0.13127438,0.50951578,0.03798485,0.33433383,0.54948989,0.48477875,0.00000000
-3.30465233,1.18323759,0.00362088,0.13122638,0.51113939,0.03681781,0.33983224,0.56545933,0.48173254,0.00000000
-3.29864932,1.19970044,0.00357906,0.13195554,0.51247412,0.03613809,0.34831028,0.58800381,0.47918895,0.00000000
-3.29264632,1.22492886,0.00360896,0.13346954,0.51336100,0.03593851,0.35956269,0.61710734,0.47709287,0.00000000
-3.28664332,1.25876878,0.00370464,0.13578256,0.51369089,0.03621104,0.37337980,0.65272423,0.47542599,0.00000000
-3.28064032,1.30107567,0.00385989,0.13891515,0.51340778,0.03694732,0.38954883,0.69477148,0.47420820,0.00000000
-3.27463732,1.35170642,0.00406826,0.14289316,0.51250935,0.03813883,0.40785375,0.74311887,0.47349635,0.00000000
-3.26863432,1.41050550,0.00432310,0.14774580,0.51104453,0.03977687,0.42807377,0.79757727,0.47338024,0.00000000
-3.26263132,1.47728608,0.00461761,0.15350277,0.50910864,0.04185221,0.44998089,0.85788606,0.47397644,0.00000000
-3.25662831,1.55180773,0.00494484,0.16019080,0.50683608,0.04435450,0.47333675,0.92370050,0.47541991,0.00000000
-3.25062531,1.63375198,0.00529774,0.16782961,0.50439113,0.04727149,0.49788919,0.99458008,0.47785428,0.00000000
-3.24462231,1.72269774,0.00566915,0.17642762,0.50195736,0.05058808,0.52336908,1.06997891,0.48142102,0.00000000
-3.23861931,1.81809819,0.00605192,0.18597763,0.49972613,0.05428533,0.54948769,1.14923906,0.48624831,0.00000000
-3.23261631,1.91926109,0.00643885,0.19645272,0.49788481,0.05833942,0.57593504,1.23158773,0.49244014,0.00000000
-3.22661331,2.02533401,0.00682286,0.20780262,0.49660528,0.06272070,0.60237964,1.31613897,0.50006617,0.00000000
-3.22061031,2.13529593,0.00719698,0.21995087,0.49603332,0.06739292,0.62846977,1.40190033,0.50915299,0.00000000
-3.21460730,2.24795642,0.00755446,0.23279296,0.49627930,0.07231260,0.65383642,1.48778480,0.51967714,0.00000000
-3.20860430,2.36196283,0.00788886,0.24619554,0.49741070,0.07742881,0.67809810,1.57262780,0.53156030,0.00000000
-3.20260130,2.47581602,0.00819414,0.25999698,0.49944671,0.08268311,0.70086723,1.65520897,0.54466693,0.00000000
-3.19659830,2.58789430,0.00846477,0.27400924,0.50235524,0.08801000,0.72175801,1.73427809,0.55880440,0.00000000
-3.19059530,2.69648487,0.00869579,0.28802107,0.50605228,0.09333767,0.74039546,1.80858423,0.57372573,0.00000000
-3.18459230,2.79982184,0.00888294,0.30180245,0.51040380,0.09858911,0.75642521,1.87690695,0.58913476,0.00000000
-3.17858929,2.89612928,0.00902272,0.31511015,0.51522988,0.10368358,0.76952355,1.93808850,0.60469352,0.00000000
-3.17258629,2.98366755,0.00911247,0.32769419,0.52031101,0.10853838,0.77940732,1.99106542,0.62003155,0.00000000
-3.16658329,3.06078110,0.00915041,0.33930491,0.52539601,0.11307080,0.78584308,2.03489846,0.63475668,0.00000000
-3.16058029,3.12594560,0.00913570,0.34970041,0.53021143,0.11720025,0.78865511,2.06879932,0.64846693,0.00000000
-3.15457729,3.17781247,0.00906844,0.35865398,0.53447177,0.12085049,0.78773178,2.09215327,0.66076291,0.00000000
-3.14857429,3.21524895,0.00894968,0.36596119,0.53789015,0.12395173,0.78303008,2.10453669,0.67126028,0.00000000
-3.14257129,3.23737201,0.00878138,0.37144644,0.54018894,0.12644266,0.77457794,2.10572870,0.67960180,0.00000000
-3.13656828,3.24357482,0.00856637,0.37496849,0.54110989,0.12827231,0.76247432,2.09571675,0.68546848,0.00000000
-3.13056528,3.23354479,0.00830829,0.37642488,0.54042332,0.12940151,0.74688712,2.07469588,0.68858934,0.00000000
-3.12456228,3.20727258,0.00801148,0.37575507,0.53793608,0.12980410,0.72804889,2.04306186,0.68874965,0.00000000
-3.11855928,3.16505195,0.00768090,0.37294199,0.53349800,0.12946767,0.70625068,2.00139882,0.68579707,0.00000000
-3.11255628,3.10747074,0.00732200,0.36801226,0.52700650,0.12839387,0.68183437,1.95046188,0.67964592,0.00000000
-3.10655328,3.03539344,0.00694060,0.36103482,0.51840950,0.12659831,0.65518370,1.89115567,0.67027905,0.00000000
-3.10055028,2.94993655,0.00654279,0.35211826,0.50770641,0.12410999,0.62671460,1.82450987,0.65774768,0.00000000
-3.09454727,2.85243760,0.00613475,0.34140691,0.49494735,0.12097042,0.59686498,1.75165259,0.64216912,0.00000000
-3.08854427,2.74441946,0.00572267,0.32907592,0.48023071,0.11723222,0.56608466,1.67378277,0.62372254,0.00000000
-3.08254127,2.62755120,0.00531261,0.31532562,0.46369926,0.11295764,0.53482556,1.59214254,0.60264313,0.00000000
-3.07653827,2.50360707,0.00491043,0.30037530,0.44553507,0.10821666,0.50353251,1.50799043,0.57921479,0.00000000
-3.07053527,2.37442498,0.00452168,0.28445682,0.42595346,0.10308512,0.47263500,1.42257616,0.55376176,0.00000000
-3.06453227,2.24186587,0.00415154,0.26780822,0.40519632,0.09764263,0.44253987,1.33711759,0.52663959,0.00000000
-3.05852926,2.10777507,0.00380480,0.25066763,0.38352507,0.09197062,0.41362520,1.25278043,0.49822558,0.00000000
-3.05252626,1.97394667,0.00348583,0.23326761,0.36121363,0.08615038,0.38623532,1.17066072,0.46890929,0.00000000
-3.04652326,1.84209172,0.00319858,0.21583018,0.33854147,0.08026128,0.36067693,1.09177048,0.43908330,0.00000000
-3.04052026,1.71381092,0.00294664,0.19856268,0.31578719,0.07437919,0.33721638,1.01702651,0.40913443,0.00000000
-3.03451726,1.59057202,0.00273326,0.18165440,0.29322279,0.06857510,0.31607790,0.94724207,0.37943588,0.00000000
-3.02851426,1.47369241,0.00256149,0.16527422,0.27110861,0.06291403,0.29744286,0.88312163,0.35034027,0.00000000
-3.02251126,1.36432675,0.00243421,0.14956913,0.24968937,0.05745427,0.28144977,0.82525819,0.32217379,0.00000000
-3.01650825,1.26345967,0.00235434,0.13466364,0.22919106,0.05224675,0.26819520,0.77413321,0.29523166,0.00000000
-3.01050525,1.17190334,0.00232492,0.12065997,0.20981902,0.04733486,0.25773544,0.73011865,0.26977468,0.00000000
-3.00450225,1.09029945,0.00234931,0.10763902,0.19175688,0.04275443,0.25008878,0.69348119,0.24602712,0.00000000
-2.99849925,1.01912543,0.00243132,0.09566187,0.17516660,0.03853396,0.24523863,0.66438818,0.22417566,0.00000000
-2.99249625,0.95870411,0.00257543,0.08477183,0.16018934,0.03469503,0.24313725,0.64291508,0.20436948,0.00000000
-2.98649325,0.90921663,0.00278689,0.07499678,0.14694704,0.03125294,0.24371012,0.62905434,0.18672111,0.00000000
-2.98049025,0.87071755,0.00307193,0.06635172,0.13554465,0.02821740,0.24686092,0.62272518,0.17130819,0.00000000
-2.97448724,0.84315187,0.00343789,0.05884147,0.12607275,0.02559333,0.25247711,0.62378418,0.15817565,0.00000000
-2.96848424,0.82637299,0.00389330,0.05246325,0.11861037,0.02338170,0.26043579,0.63203630,0.14733837,0.00000000
-2.96248124,0.82016092,0.00444797,0.04720913,0.11322782,0.02158037,0.27060995,0.64724586,0.13878405,0.00000000
-2.95647824,0.82423999,0.00511297,0.04306824,0.10998934,0.02018487,0.28287461,0.66914727,0.13247614,0.00000000
-2.95047524,0.83829537,0.00590062,0.04002861,0.10895529,0.01918911,0.29711280,0.69745488,0.12835668,0.00000000
-2.94447224,0.86198752,0.00682431,0.03807858,0.11018379,0.01858600,0.31322107,0.73187175,0.12634897,0.00000000
-2.93846923,0.89496402,0.00789832,0.03720784,0.11373150,0.01836790,0.33111402,0.77209668,0.12636001,0.00000000
-2.93246623,0.93686825,0.00913747,0.03740782,0.11965358,0.01852698,0.35072778,0.81782935,0.12828259,0.00000000
-2.92646323,0.98734445,0.01055676,0.03867171,0.12800263,0.01905532,0.37202196,0.86877309,0.13199708,0.00000000
-2.92046023,1.04603893,0.01217079,0.04099386,0.13882656,0.01994495,0.39497989,0.92463522,0.13737285,0.00000000
-2.91445723,1.11259735,0.01399324,0.04436885,0.15216548,0.02118768,0.41960696,0.98512476,0.14426957,0.00000000
-2.90845423,1.18665837,0.01603612,0.04878998,0.16804769,0.02277478,0.44592691,1.04994768,0.15253810,0.00000000
-2.90245123,1.26784383,0.01830905,0.05424755,0.18648479,0.02469652,0.47397615,1.11879990,0.16202145,0.00000000
-2.89644822,1.35574638,0.02081849,0.06072680,0.20746634,0.02694169,0.50379627,1.19135846,0.17255560,0.00000000
-2.89044522,1.44991518,0.02356692,0.06820579,0.23095416,0.02949700,0.53542494,1.26727135,0.18397038,0.00000000
-2.88444222,1.54984080,0.02655209,0.07665319,0.25687661,0.03234642,0.56888567,1.34614689,0.19609053,0.00000000
-2.87843922,1.65494046,0.02976637,0.08602623,0.28512333,0.03547069,0.60417697,1.42754331,0.20873693,0.00000000
-2.87243622,1.76454481,0.03319608,0.09626891,0.31554065,0.03884671,0.64126147,1.51095956,0.22172816,0.00000000
-2.86643322,1.87788758,0.03682115,0.10731053,0.34792816,0.04244724,0.68005570,1.59582808,0.23488226,0.00000000
-2.86043022,1.99409918,0.04061487,0.11906486,0.38203666,0.04624057,0.72042131,1.68151067,0.24801891,0.00000000
-2.85442721,2.11220532,0.04454384,0.13142975,0.41756799,0.05019058,0.76215825,1.76729786,0.26096181,0.00000000
-2.84842421,2.23113148,0.04856832,0.14428760,0.45417674,0.05425681,0.80500066,1.85241267,0.27354135,0.00000000
-2.84242121,2.34971361,0.05264264,0.15750647,0.49147418,0.05839493,0.84861592,1.93601894,0.28559745,0.00000000
-2.83641821,2.46671542,0.05671610,0.17094197,0.52903429,0.06255737,0.89260719,2.01723450,0.29698250,0.00000000
-2.83041521,2.58085192,0.06073396,0.18443990,0.56640204,0.06669419,0.93651961,2.09514880,0.30756427,0.00000000
-2.82441221,2.69081852,0.06463878,0.19783951,0.60310339,0.07075414,0.97985012,2.16884478,0.31722875,0.00000000
-2.81840920,2.79532496,0.06837189,0.21097737,0.63865714,0.07468592,1.02206071,2.23742405,0.32588271,0.00000000
-2.81240620,2.89313249,0.07187504,0.22369161,0.67258774,0.07843953,1.06259445,2.30003452,0.33345593,0.00000000
-2.80640320,2.98309276,0.07509212,0.23582639,0.70443900,0.08196766,1.10089388,2.35589911,0.33990302,0.00000000
-2.80040020,3.06418665,0.07797088,0.24723641,0.73378773,0.08522717,1.13642071,2.40434441,0.34520462,0.00000000
-2.79439720,3.13556102,0.08046458,0.25779128,0.76025702,0.08818031,1.16867614,2.44482762,0.34936805,0.00000000
-2.78839420,3.19656150,0.08253355,0.26737941,0.78352829,0.09079603,1.19722050,2.47696053,0.35242722,0.00000000
-2.78239120,3.24675943,0.08414647,0.27591141,0.80335168,0.09305086,1.22169155,2.50052911,0.35444188,0.00000000
-2.77638819,3.28597145,0.08528143,0.28332267,0.81955420,0.09492968,1.24182012,2.51550758,0.35549607,0.00000000
-2.77038519,3.31427030,0.08592660,0.28957499,0.83204509,0.09642611,1.25744262,2.52206598,0.35569595,0.00000000
-2.76438219,3.33198612,0.08608066,0.29465724,0.84081833,0.09754260,1.26850936,2.52057073,0.35516681,0.00000000
-2.75837919,3.33969772,0.08575270,0.29858498,0.84595186,0.09829012,1.27508844,2.51157772,0.35404965,0.00000000
-2.75237619,3.33821400,0.08496189,0.30139887,0.84760365,0.09868758,1.27736492,2.49581815,0.35249703,0.00000000
-2.74637319,3.32854600,0.08373668,0.30316228,0.84600476,0.09876090,1.27563508,2.47417749,0.35066869,0.00000000
-2.74037019,3.31187092,0.08211377,0.30395784,0.84144960,0.09854179,1.27029625,2.44766838,0.34872677,0.00000000
-2.73436718,3.28948936,0.08013678,0.30388332,0.83428397,0.09806639,1.26183245,2.41739853,0.34683093,0.00000000
-2.72836418,3.26277794,0.07785468,0.30304704,0.82489123,0.09737365,1.25079665,2.38453500,0.34513349,0.00000000
-2.72236118,3.23313921,0.07532016,0.30156289,0.81367756,0.09650374,1.23779045,2.35026640,0.34377478,0.00000000
-2.71635818,3.20195142,0.07258789,0.29954538,0.80105661,0.09549647,1.22344213,2.31576456,0.34287886,0.00000000
-2.71035518,3.17052023,0.06971285,0.29710486,0.78743465,0.09438973,1.20838405,2.28214744,0.34254966,0.00000000
-2.70435218,3.14003468,0.06674871,0.29434317,0.77319657,0.09321817,1.19323059,2.25044477,0.34286798,0.00000000
-2.69834917,3.11152939,0.06374639,0.29135000,0.75869360,0.09201209,1.17855743,2.22156785,0.34388913,0.00000000
-2.69234617,3.08585465,0.06075286,0.28819995,0.74423307,0.09079656,1.16488327,2.19628472,0.34564159,0.00000000
-2.68634317,3.06365554,0.05781010,0.28495068,0.73007079,0.08959095,1.15265459,2.17520169,0.34812661,0.00000000
-2.68034017,3.04536097,0.05495444,0.28164194,0.71640620,0.08840869,1.14223422,2.15875178,0.35131886,0.00000000
-2.67433717,3.03118267,0.05221612,0.27829565,0.70338034,0.08725741,1.13389398,2.14719034,0.35516814,0.00000000
-2.66833417,3.02112415,0.04961912,0.27491702,0.69107677,0.08613934,1.12781173,2.14059791,0.35960198,0.00000000
-2.66233117,3.01499855,0.04718128,0.27149644,0.67952505,0.08505201,1.12407265,2.13888979,0.36452925,0.00000000
-2.65632816,3.01245450,0.04491464,0.26801216,0.66870650,0.08398914,1.12267482,2.14183183,0.36984448,0.00000000
-2.65032516,3.01300835,0.04282593,0.26443347,0.65856192,0.08294164,1.12353844,2.14906146,0.37543278,0.00000000
-2.64432216,3.01608095,0.04091725,0.26072427,0.64900053,0.08189877,1.12651836,2.16011284,0.38117528,0.00000000
-2.63831916,3.02103728,0.03918678,0.25684674,0.63990980,0.08084924,1.13141916,2.17444504,0.38695470,0.00000000
-2.63231616,3.02722684,0.03762965,0.25276494,0.63116546,0.07978228,1.13801208,2.19147199,0.39266102,0.00000000
-2.62631316,3.03402303,0.03623865,0.24844814,0.62264116,0.07868862,1.14605303,2.21059279,0.39819689,0.00000000
-2.62031016,3.04085975,0.03500505,0.24387373,0.61421740,0.07756127,1.15530078,2.23122139,0.40348266,0.00000000
-2.61430715,3.04726378,0.03391925,0.23902954,0.60578922,0.07639615,1.16553462,2.25281436,0.40846079,0.00000000
-2.60830415,3.05288181,0.03297139,0.23391554,0.59727237,0.07519249,1.17657057,2.27489587,0.41309954,0.00000000
-2.60230115,3.05750098,0.03215182,0.22854479,0.58860782,0.07395297,1.18827565,2.29707893,0.41739567,0.00000000
-2.59629815,3.06106268,0.03145147,0.22294379,0.57976447,0.07268374,1.20057929,2.31908237,0.42137612,0.00000000
-2.59029515,3.06366900,0.03086209,0.21715202,0.57074009,0.07139412,1.21348161,2.34074287,0.42509859,0.00000000
-2.58429215,3.06558201,0.03037636,0.21122098,0.56156066,0.07009628,1.22705791,2.36202176,0.42865095,0.00000000
-2.57828914,3.06721603,0.02998796,0.20521273,0.55227825,0.06880463,1.24145926,2.38300647,0.43214934,0.00000000
-2.57228614,3.06912329,0.02969149,0.19919793,0.54296771,0.06753530,1.25690880,2.40390631,0.43573526,0.00000000
-2.56628314,3.07197365,0.02948240,0.19325375,0.53372253,0.06630540,1.27369400,2.42504297,0.43957132,0.00000000
-2.56028014,3.07652890,0.02935677,0.18746151,0.52465002,0.06513240,1.29215464,2.44683572,0.44383605,0.00000000
-2.55427714,3.08361276,0.02931121,0.18190430,0.51586626,0.06403345,1.31266720,2.46978175,0.44871766,0.00000000
-2.54827414,3.09407714,0.02934263,0.17666470,0.50749098,0.06302483,1.33562570,2.49443219,0.45440703,0.00000000
-2.54227114,3.10876599,0.02944805,0.17182262,0.49964269,0.06212139,1.36141995,2.52136440,0.46108996,0.00000000
-2.53626813,3.12847747,0.02962449,0.16745327,0.49243414,0.06133617,1.39041170,2.55115135,0.46893905,0.00000000
-2.53026513,3.15392594,0.02986881,0.16362553,0.48596834,0.06068003,1.42290984,2.58432916,0.47810537,0.00000000
-2.52426213,3.18570466,0.03017762,0.16040048,0.48033519,0.06016147,1.45914551,2.62136383,0.48871019,0.00000000
-2.51825913,3.22425084,0.03054722,0.15783025,0.47560875,0.05978644,1.49924827,2.66261847,0.50083710,0.00000000
-2.51225613,3.26981412,0.03097361,0.15595724,0.47184520,0.05955838,1.54322469,2.70832248,0.51452496,0.00000000
-2.50625313,3.32243008,0.03145245,0.15481355,0.46908145,0.05947815,1.59094029,2.75854406,0.52976176,0.00000000
-2.50025013,3.38189991,0.03197918,0.15442070,0.46733437,0.05954424,1.64210608,2.81316755,0.54648010,0.00000000
-2.49424712,3.44777780,0.03254904,0.15478966,0.46660061,0.05975288,1.69627076,2.87187695,0.56455421,0.00000000
-2.48824412,3.51936677,0.03315719,0.15592102,0.46685695,0.06009823,1.75281921,2.93414692,0.58379916,0.00000000
-2.48224112,3.59572411,0.03379882,0.15780550,0.46806115,0.06057271,1.81097809,2.99924223,0.60397222,0.00000000
-2.47623812,3.67567665,0.03446928,0.16042444,0.47015320,0.06116719,1.86982856,3.06622633,0.62477657,0.00000000
-2.47023512,3.75784610,0.03516416,0.16375064,0.47305700,0.06187137,1.92832627,3.13397935,0.64586747,0.00000000
-2.46423212,3.84068407,0.03587943,0.16774916,0.47668237,0.06267404,1.98532811,3.20122532,0.66686071,0.00000000
-2.45822911,3.92251570,0.03661153,0.17237830,0.48092737,0.06356345,2.03962489,3.26656813,0.68734315,0.00000000
-2.45222611,4.00159078,0.03735736,0.17759047,0.48568080,0.06452758,2.08997898,3.32853482,0.70688508,0.00000000
-2.44622311,4.07614026,0.03811440,0.18333322,0.49082496,0.06555446,2.13516526,3.38562485,0.72505389,0.00000000
-2.44022011,4.14443606,0.03888059,0.18955014,0.49623844,0.06663243,2.17401393,3.43636336,0.74142852,0.00000000
-2.43421711,4.20485159,0.03965431,0.19618164,0.50179897,0.06775039,2.20545319,3.47935591,0.75561414,0.00000000
-2.42821411,4.25592022,0.04043425,0.20316570,0.50738621,0.06889795,2.22854998,3.51334253,0.76725626,0.00000000
-2.42221111,4.29638917,0.04121924,0.21043848,0.51288444,0.07006556,2.24254690,3.53724831,0.77605381,0.00000000
-2.41620810,4.32526604,0.04200804,0.21793476,0.51818499,0.07124460,2.24689359,3.55022826,0.78177037,0.00000000
-2.41020510,4.34185600,0.04279913,0.22558828,0.52318847,0.07242731,2.24127105,3.55170413,0.78424311,0.00000000
-2.40420210,4.34578766,0.04359039,0.23333199,0.52780664,0.07360678,2.22560774,3.54139146,0.78338896,0.00000000
-2.39819910,4.33702654,0.04437895,0.24109821,0.53196394,0.07477679,2.20008675,3.51931542,0.77920770,0.00000000
-2.39219610,4.31587542,0.04516088,0.24881881,0.53559873,0.07593165,2.16514349,3.48581469,0.77178184,0.00000000
-2.38619310,4.28296187,0.04593104,0.25642542,0.53866404,0.07706604,2.12145425,3.44153319,0.76127324,0.00000000
-2.38019010,4.23921350,0.04668301,0.26384972,0.54112814,0.07817479,2.06991583,3.38740000,0.74791676,0.00000000
-2.37418709,4.18582247,0.04740897,0.27102398,0.54297468,0.07925269,2.01161738,3.32459861,0.73201119,0.00000000
-2.36818409,4.12420101,0.04809988,0.27788169,0.54420266,0.08029443,1.94780564,3.25452676,0.71390802,0.00000000
-2.36218109,4.05593028,0.04874559,0.28435862,0.54482605,0.08129448,1.87984507,3.17874901,0.69399847,0.00000000
-2.35617809,3.98270499,0.04933518,0.29039396,0.54487336,0.08224710,1.80917451,3.09894402,0.67269971,0.00000000
-2.35017509,3.90627641,0.04985738,0.29593192,0.54438689,0.08314649,1.73726236,3.01684905,0.65044064,0.00000000
-2.34417209,3.82839617,0.05030107,0.30092339,0.54342187,0.08398689,1.66556178,2.93420387,0.62764808,0.00000000
-2.33816908,3.75076321,0.05065588,0.30532787,0.54204547,0.08476292,1.59546785,2.85269657,0.60473397,0.00000000
-2.33216608,3.67497575,0.05091281,0.30911545,0.54033558,0.08546986,1.52827799,2.77391305,0.58208401,0.00000000
-2.32616308,3.60248980,0.05106490,0.31226872,0.53837940,0.08610402,1.46515712,2.69929220,0.56004824,0.00000000
-2.32016008,3.53458538,0.05110784,0.31478453,0.53627186,0.08666315,1.40710846,2.63008797,0.53893386,0.00000000
-2.31415708,3.47234099,0.05104052,0.31667549,0.53411381,0.08714679,1.35495072,2.56733941,0.51900035,0.00000000
-2.30815408,3.41661647,0.05086549,0.31797098,0.53200994,0.08755656,1.30930220,2.51184925,0.50045706,0.00000000
-2.30215108,3.36804415,0.05058927,0.31871764,0.53006658,0.08789643,1.27057181,2.46417124,0.48346299,0.00000000
-2.29614807,3.32702762,0.05022248,0.31897919,0.52838925,0.08817279,1.23895706,2.42460611,0.46812869,0.00000000
-2.29014507,3.29374745,0.04977980,0.31883558,0.52708014,0.08839445,1.21444852,2.39320563,0.45451996,0.00000000
-2.28414207,3.26817276,0.04927969,0.31838133,0.52623547,0.08857248,1.19684033,2.36978430,0.44266290,0.00000000
-2.27813907,3.25007788,0.04874399,0.31772315,0.52594296,0.08871986,1.18574603,2.35393761,0.43255002,0.00000000
-2.27213607,3.23906281,0.04819725,0.31697686,0.52627939,0.08885106,1.18061889,2.34506596,0.42414695,0.00000000
-2.26613307,3.23457662,0.04766593,0.31626371,0.52730832,0.08898138,1.18077595,2.34240327,0.41739934,0.00000000
-2.26013007,3.23594294,0.04717748,0.31570621,0.52907822,0.08912635,1.18542476,2.34504911,0.41223965,0.00000000
-2.25412706,3.24238654,0.04675932,0.31542363,0.53162089,0.08930088,1.19369193,2.35200326,0.40859340,0.00000000
-2.24812406,3.25306048,0.04643775,0.31552734,0.53495040,0.08951852,1.20465264,2.36220164,0.40638472,0.00000000
-2.24212106,3.26707300,0.04623688,0.31611624,0.53906239,0.08979065,1.21736014,2.37455253,0.40554091,0.00000000
-2.23611806,3.28351374,0.04617762,0.31727240,0.54393401,0.09012580,1.23087440,2.38797213,0.40599590,0.00000000
-2.23011506,3.30147857,0.04627675,0.31905718,0.54952411,0.09052898,1.24428915,2.40141825,0.40769255,0.00000000
-2.22411206,3.32009265,0.04654607,0.32150795,0.55577407,0.09100120,1.25675660,2.41392151,0.41058373,0.00000000
-2.21810905,3.33853125,0.04699185,0.32463558,0.56260876,0.09153911,1.26750919,2.42461279,0.41463220,0.00000000
-2.21210605,3.35603772,0.04761430,0.32842289,0.56993798,0.09213487,1.27587775,2.43274646,0.41980951,0.00000000
-2.20610305,3.37193830,0.04840744,0.33282405,0.57765793,0.09277612,1.28130576,2.43771841,0.42609384,0.00000000
-2.20010005,3.38565334,0.04935904,0.33776499,0.58565295,0.09344625,1.28335934,2.43907849,0.43346714,0.00000000
-2.19409705,3.39670460,0.05045088,0.34314497,0.59379718,0.09412474,1.28173279,2.43653685,0.44191167,0.00000000
-2.18809405,3.40471845,0.05165919,0.34883897,0.60195640,0.09478776,1.27624963,2.42996400,0.45140624,0.00000000
-2.18209105,3.40942492,0.05295529,0.35470116,0.60998972,0.09540886,1.26685931,2.41938462,0.46192228,0.00000000
-2.17608804,3.41065266,0.05430644,0.36056904,0.61775129,0.09595978,1.25362987,2.40496534,0.47342010,0.00000000
-2.17008504,3.40832016,0.05567676,0.36626831,0.62509206,0.09641132,1.23673690,2.38699709,0.48584555,0.00000000
-2.16408204,3.40242358,0.05702841,0.37161807,0.63186148,0.09673435,1.21644945,2.36587271,0.49912724,0.00000000
-2.15807904,3.39302206,0.05832266,0.37643641,0.63790927,0.09690068,1.19311342,2.34206090,0.51317460,0.00000000
-2.15207604,3.38022108,0.05952115,0.38054593,0.64308730,0.09688403,1.16713338,2.31607764,0.52787691,0.00000000
-2.14607304,3.36415492,0.06058707,0.38377913,0.64725159,0.09666084,1.13895341,2.28845651,0.54310339,0.00000000
-2.14007004,3.34496922,0.06148630,0.38598346,0.65026437,0.09621108,1.10903790,2.25971929,0.55870431,0.00000000
-2.13406703,3.32280457,0.06218846,0.38702579,0.65199644,0.09551886,1.07785304,2.23034824,0.57451337,0.00000000
-2.12806403,3.29778212,0.06266787,0.38679620,0.65232946,0.09457294,1.04584982,2.20076145,0.59035086,0.00000000
-2.12206103,3.26999192,0.06290430,0.38521094,0.65115850,0.09336709,1.01344899,2.17129242,0.60602784,0.00000000
-2.11605803,3.23948482,0.06288357,0.38221447,0.64839448,0.09190030,0.98102867,2.14217490,0.62135082,0.00000000
-2.11005503,3.20626816,0.06259795,0.37778061,0.64396662,0.09017680,0.94891488,2.11353357,0.63612685,0.00000000
-2.10405203,3.17030547,0.06204632,0.37191264,0.63782466,0.08820589,0.91737513,2.08538098,0.65016867,0.00000000
-2.09804902,3.13152017,0.06123412,0.36464262,0.62994087,0.08600175,0.88661525,2.05762075,0.66329963,0.00000000
-2.09204602,3.08980281,0.06017310,0.35602970,0.62031161,0.08358296,0.85677918,2.03005665,0.67535805,0.00000000
-2.08604302,3.04502135,0.05888081,0.34615785,0.60895846,0.08097200,0.82795158,2.00240694,0.68620085,0.00000000
-2.08004002,2.99703365,0.05737999,0.33513290,0.59592872,0.07819459,0.80016284,1.97432301,0.69570610,0.00000000
-2.07403702,2.94570135,0.05569770,0.32307910,0.58129535,0.07527905,0.77339593,1.94541109,0.70377447,0.00000000
-2.06803402,2.89090417,0.05386445,0.31013542,0.56515618,0.07225550,0.74759483,1.91525585,0.71032952,0.00000000
-2.06203102,2.83255371,0.05191307,0.29645169,0.54763254,0.06915514,0.72267363,1.88344441,0.71531679,0.00000000
-2.05602801,2.77060578,0.04987771,0.28218472,0.52886719,0.06600945,0.69852613,1.84958958,0.71870181,0.00000000
-2.05002501,2.70507069,0.04779274,0.26749457,0.50902180,0.06284947,0.67503522,1.81335090,0.72046739,0.00000000
-2.04402201,2.63602089,0.04569166,0.25254113,0.48827389,0.05970513,0.65208165,1.77445271,0.72061019,0.00000000
-2.03801901,2.56359552,0.04360616,0.23748099,0.46681353,0.05660465,0.62955197,1.73269825,0.71913713,0.00000000
-2.03201601,2.48800192,0.04156524,0.22246485,0.44483988,0.05357400,0.60734516,1.68797939,0.71606178,0.00000000
-2.02601301,2.40951413,0.03959448,0.20763537,0.42255765,0.05063649,0.58537807,1.64028175,0.71140117,0.00000000
-2.02001001,2.32846871,0.03771546,0.19312555,0.40017374,0.04781251,0.56358933,1.58968522,0.70517328,0.00000000
-2.01400700,2.24525826,0.03594537,0.17905769,0.37789416,0.04511929,0.54194197,1.53636029,0.69739529,0.00000000
-2.00800400,2.16032343,0.03429681,0.16554283,0.35592135,0.04257089,0.52042464,1.48056071,0.68808304,0.00000000
-2.00200100,2.07414377,0.03277778,0.15268062,0.33445193,0.04017825,0.49905177,1.42261306,0.67725145,0.00000000
-1.99599800,1.98722828,0.03139181,0.14055970,0.31367503,0.03794932,0.47786262,1.36290437,0.66491603,0.00000000
-1.98999500,1.90010618,0.03013827,0.12925834,0.29377118,0.03588937,0.45691963,1.30186823,0.65109534,0.00000000
-1.98399200,1.81331826,0.02901288,0.11884538,0.27491169,0.03400129,0.43630604,1.23997054,0.63581418,0.00000000
-1.97798899,1.72740938,0.02800826,0.10938139,0.25725856,0.03228604,0.41612315,1.17769556,0.61910714,0.00000000
-1.97198599,1.64292208,0.02711461,0.10091983,0.24096469,0.03074305,0.39648724,1.11553285,0.60102241,0.00000000
-1.96598299,1.56039162,0.02632039,0.09350834,0.22617446,0.02937070,0.37752628,1.05396567,0.58162529,0.00000000
-1.95997999,1.48034212,0.02561312,0.08718988,0.21302434,0.02816678,0.35937665,0.99346112,0.56100120,0.00000000
-1.95397699,1.40328381,0.02498010,0.08200381,0.20164357,0.02712892,0.34217978,0.93446226,0.53925792,0.00000000
-1.94797399,1.32971097,0.02440905,0.07798673,0.19215464,0.02625498,0.32607881,0.87738221,0.51652675,0.00000000
