energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.23711856,2.46979177,0.00568721,0.13543913,0.31936743,1.08010681,0.02761934,0.18417336,0.50991548,0.98117095
-0.23111556,2.59718561,0.00608956,0.13620189,0.33033649,1.13714719,0.02783635,0.19108414,0.53034173,1.04474572
-0.22511256,2.73202333,0.00649731,0.13713714,0.34141159,1.19908400,0.02804099,0.19851945,0.55235597,1.11049386
-0.21910955,2.87247181,0.00690595,0.13820952,0.35244961,1.26510412,0.02823198,0.20634433,0.57571361,1.17750712
-0.21310655,3.01653592,0.00731108,0.13937604,0.36329864,1.33431139,0.02840690,0.21441320,0.60014050,1.24481379
-0.20710355,3.16210163,0.00770856,0.14058795,0.37380091,1.40574541,0.02856234,0.22257400,0.62533684,1.31139929
-0.20110055,3.30698395,0.00809464,0.14179284,0.38379607,1.47840182,0.02869405,0.23067255,0.65098208,1.37622945
-0.19509755,3.44897802,0.00846611,0.14293672,0.39312481,1.55125372,0.02879718,0.23855695,0.67674043,1.43827562
-0.18909455,3.58591148,0.00882033,0.14396625,0.40163255,1.62327330,0.02886657,0.24608181,0.70226700,1.49654066
-0.18309155,3.71569626,0.00915534,0.14483066,0.40917318,1.69345324,0.02889698,0.25311220,0.72721434,1.55008475
-0.17708854,3.83637782,0.00946983,0.14548357,0.41561268,1.76082717,0.02888337,0.25952712,0.75123902,1.59805005
-0.17108554,3.94618019,0.00976314,0.14588449,0.42083236,1.82448873,0.02882114,0.26522241,0.77400817,1.63968312
-0.16508254,4.04354515,0.01003522,0.14599989,0.42473176,1.88360861,0.02870630,0.27011300,0.79520581,1.67435416
-0.15907954,4.12716437,0.01028646,0.14580398,0.42723095,1.93744946,0.02853568,0.27413446,0.81453857,1.70157238
-0.15307654,4.19600359,0.01051764,0.14527898,0.42827227,1.98537809,0.02830698,0.27724373,0.83174093,1.72099692
-0.14707354,4.24931834,0.01072976,0.14441508,0.42782129,2.02687512,0.02801887,0.27941917,0.84657969,1.73244282
-0.14107054,4.28666117,0.01092385,0.14320996,0.42586724,2.06154188,0.02767095,0.28065995,0.85885765,1.73588210
-0.13506753,4.30788051,0.01110083,0.14166815,0.42242264,2.08910452,0.02726374,0.28098478,0.86841646,1.73143998
-0.12906453,4.31311197,0.01126135,0.13980001,0.41752241,2.10941568,0.02679859,0.28043017,0.87513863,1.71938653
-0.12306153,4.30276276,0.01140568,0.13762071,0.41122240,2.12245363,0.02627756,0.27904831,0.87894881,1.70012437
-0.11705853,4.27749040,0.01153355,0.13514906,0.40359753,2.12831920,0.02570332,0.27690459,0.87981421,1.67417304
-0.11105553,4.23817679,0.01164416,0.13240642,0.39473960,2.12723056,0.02507904,0.27407512,0.87774439,1.64215082
-0.10505253,4.18589895,0.01173610,0.12941568,0.38475489,2.11951612,0.02440825,0.27064406,0.87279039,1.60475486
-0.09904952,4.12189737,0.01180740,0.12620042,0.37376170,2.10560563,0.02369477,0.26670108,0.86504325,1.56274049
-0.09304652,4.04754322,0.01185561,0.12278423,0.36188784,2.08601956,0.02294260,0.26233893,0.85463202,1.51690042
-0.08704352,3.96430513,0.01187792,0.11919029,0.34926830,2.06135696,0.02215591,0.25765117,0.84172127,1.46804472
-0.08104052,3.87371648,0.01187129,0.11544108,0.33604302,2.03228186,0.02133903,0.25273011,0.82650812,1.41698200
-0.07503752,3.77734364,0.01183267,0.11155843,0.32235491,1.99950835,0.02049638,0.24766503,0.80921887,1.36450250
-0.06903452,3.67675580,0.01175918,0.10756355,0.30834808,1.96378454,0.01963257,0.24254057,0.79010527,1.31136332
-0.06303152,3.57349668,0.01164836,0.10347737,0.29416637,1.92587567,0.01875239,0.23743537,0.76944045,1.25827613
-0.05702851,3.46905854,0.01149834,0.09932081,0.27995210,1.88654663,0.01786090,0.23242096,0.74751463,1.20589739
-0.05102551,3.36485872,0.01130806,0.09511517,0.26584508,1.84654442,0.01696341,0.22756079,0.72463057,1.15482124
-0.04502251,3.26221909,0.01107744,0.09088239,0.25198186,1.80658093,0.01606555,0.22290950,0.70109905,1.10557486
-0.03901951,3.16234864,0.01080752,0.08664537,0.23849517,1.76731671,0.01517329,0.21851238,0.67723433,1.05861628
-0.03301651,3.06632962,0.01050055,0.08242809,0.22551352,1.72934629,0.01429293,0.21440503,0.65334975,1.01433436
-0.02701351,2.97510752,0.01016006,0.07825561,0.21316102,1.69318563,0.01343110,0.21061319,0.62975363,0.97305081
-0.02101051,2.88948515,0.00979084,0.07415400,0.20155723,1.65926245,0.01259465,0.20715290,0.60674557,0.93502396
-0.01500750,2.81012100,0.00939892,0.07015007,0.19081715,1.62790977,0.01179065,0.20403078,0.58461320,0.90045393
-0.00900450,2.73753213,0.00899151,0.06627100,0.18105129,1.59936318,0.01102627,0.20124464,0.56362944,0.86948902
-0.00300150,2.67210128,0.00857683,0.06254392,0.17236576,1.57376198,0.01030863,0.19878436,0.54405043,0.84223297
0.00300150,2.61408814,0.00816403,0.05899535,0.16486226,1.55115433,0.00964472,0.19663295,0.52611390,0.81875265
0.00900450,2.56364411,0.00776298,0.05565064,0.15863816,1.53150614,0.00904121,0.19476791,0.51003814,0.79908596
0.01500750,2.52082997,0.00738408,0.05253342,0.15378634,1.51471327,0.00850434,0.19316277,0.49602128,0.78324947
0.02101051,2.48563545,0.00703809,0.04966508,0.15039496,1.50061657,0.00803976,0.19178865,0.48424092,0.77124551
0.02701351,2.45799949,0.00673592,0.04706427,0.14854698,1.48901876,0.00765234,0.19061609,0.47485382,0.76306821
0.03301651,2.43783016,0.00648840,0.04474648,0.14831944,1.47970232,0.00734613,0.18961661,0.46799558,0.75870826
0.03901951,2.42502271,0.00630613,0.04272379,0.14978248,1.47244737,0.00712413,0.18876433,0.46378010,0.75815605
0.04502251,2.41947466,0.00619926,0.04100458,0.15299795,1.46704841,0.00698827,0.18803733,0.46229869,0.76140284
0.05102551,2.42109668,0.00617730,0.03959348,0.15801780,1.46332887,0.00693929,0.18741866,0.46361874,0.76844001
0.05702851,2.42981846,0.00624891,0.03849130,0.16488204,1.46115271,0.00697666,0.18689708,0.46778190,0.77925608
0.06303152,2.44558883,0.00642178,0.03769511,0.17361646,1.46043217,0.00709859,0.18646730,0.47480175,0.79383181
0.06903452,2.46837000,0.00670240,0.03719834,0.18423008,1.46113130,0.00730197,0.18612983,0.48466112,0.81213331
0.07503752,2.49812595,0.00709590,0.03699098,0.19671244,1.46326487,0.00758243,0.18589034,0.49730903,0.83410379
0.08104052,2.53480555,0.00760585,0.03705979,0.21103083,1.46689284,0.00793434,0.18575865,0.51265761,0.85965409
0.08704352,2.57832142,0.00823412,0.03738853,0.22712759,1.47211064,0.00835092,0.18574729,0.53057912,0.88865274
0.09304652,2.62852577,0.00898070,0.03795824,0.24491759,1.47903582,0.00882430,0.18586982,0.55090344,0.92091620
0.09904952,2.68518477,0.00984357,0.03874746,0.26428614,1.48779192,0.00934565,0.18613895,0.57341617,0.95619975
0.10505253,2.74795326,0.01081850,0.03973253,0.28508738,1.49849058,0.00990535,0.18656459,0.59785778,0.99419001
0.11105553,2.81635157,0.01189904,0.04088784,0.30714339,1.51121289,0.01049311,0.18715195,0.62392389,1.03449951
0.11705853,2.88974637,0.01307639,0.04218613,0.33024407,1.52599131,0.01109819,0.18789980,0.65126705,1.07666405
0.12306153,2.96733699,0.01433941,0.04359871,0.35414808,1.54279313,0.01170954,0.18879906,0.67949996,1.12014319
0.12906453,3.04814875,0.01567464,0.04509581,0.37858471,1.56150666,0.01231610,0.18983170,0.70820038,1.16432428
0.13506753,3.13103427,0.01706643,0.04664691,0.40325692,1.58193097,0.01290692,0.19097021,0.73691765,1.20853011
0.14107054,3.21468335,0.01849709,0.04822104,0.42784550,1.60376992,0.01347143,0.19217745,0.76518059,1.25203018
0.14707354,3.29764158,0.01994720,0.04978723,0.45201422,1.62663094,0.01399962,0.19340719,0.79250679,1.29405518
0.15307654,3.37833732,0.02139588,0.05131493,0.47541608,1.65002878,0.01448227,0.19460509,0.81841295,1.33381445
0.15907954,3.45511632,0.02282124,0.05277447,0.49770033,1.67339414,0.01491115,0.19571016,0.84242588,1.37051567
0.16508254,3.52628268,0.02420086,0.05413761,0.51852020,1.69608692,0.01527914,0.19665680,0.86409391,1.40338600
0.17108554,3.59014465,0.02551233,0.05537807,0.53754106,1.71741353,0.01558043,0.19737701,0.88299828,1.43169392
0.17708854,3.64506336,0.02673379,0.05647214,0.55444880,1.73664739,0.01581065,0.19780299,0.89876402,1.45477079
0.18309155,3.68950255,0.02784460,0.05739925,0.56895812,1.75305202,0.01596693,0.19786982,0.91107009,1.47203127
0.18909455,3.72207718,0.02882589,0.05814256,0.58082046,1.76590535,0.01604799,0.19751818,0.91965828,1.48299161
0.19509755,3.74159881,0.02966117,0.05868949,0.58983126,1.77452448,0.01605418,0.19669689,0.92434056,1.48728524
0.20110055,3.74711596,0.03033685,0.05903228,0.59583625,1.77828967,0.01598742,0.19536533,0.92500468,1.48467476
0.20710355,3.73794771,0.03084275,0.05916831,0.59873662,1.77666661,0.01585124,0.19349542,0.92161775,1.47506006
0.21310655,3.71370914,0.03117238,0.05910051,0.59849273,1.76922611,0.01565063,0.19107325,0.91422763,1.45848214
0.21910955,3.67432763,0.03132331,0.05883748,0.59512620,1.75566022,0.01539194,0.18810012,0.90296215,1.43512244
0.22511256,3.62004930,0.03129720,0.05839355,0.58872036,1.73579446,0.01508275,0.18459310,0.88802609,1.40529802
0.23111556,3.55143554,0.03109987,0.05778861,0.57941888,1.70959548,0.01473164,0.18058496,0.86969607,1.36945249
0.23711856,3.46934960,0.03074109,0.05704783,0.56742269,1.67717396,0.01434801,0.17612350,0.84831335,1.32814342
0.24312156,3.37493397,0.03023433,0.05620109,0.55298514,1.63878283,0.01394184,0.17127038,0.82427496,1.28202660
0.24912456,3.26957934,0.02959632,0.05528231,0.53640567,1.59481072,0.01352337,0.16609932,0.79802320,1.23183785
0.25512756,3.15488642,0.02884648,0.05432853,0.51802209,1.54577119,0.01310292,0.16069392,0.77003400,1.17837307
0.26113057,3.03262204,0.02800632,0.05337887,0.49820171,1.49228805,0.01269051,0.15514504,0.74080437,1.12246739
0.26713357,2.90467102,0.02709870,0.05247329,0.47733171,1.43507743,0.01229562,0.14954796,0.71083929,1.06497396
0.27313657,2.77298568,0.02614708,0.05165133,0.45580891,1.37492728,0.01192694,0.14399925,0.68063858,1.00674324
0.27913957,2.63953449,0.02517471,0.05095067,0.43402941,1.31267515,0.01159207,0.13859371,0.65068394,0.94860340
0.28514257,2.50625174,0.02420393,0.05040576,0.41237833,1.24918487,0.01129730,0.13342123,0.62142677,0.89134225
0.29114557,2.37498956,0.02325540,0.05004649,0.39122011,1.18532320,0.01104743,0.12856390,0.59327694,0.83569132
0.29714857,2.24747402,0.02234748,0.04989683,0.37088953,1.12193693,0.01084561,0.12409331,0.56659298,0.78231229
0.30315158,2.12526625,0.02149569,0.04997378,0.35168379,1.05983144,0.01069326,0.12006831,0.54167405,0.73178608
0.30915458,2.00972977,0.02071228,0.05028640,0.33385597,0.99975114,0.01058997,0.11653313,0.51875378,0.68460464
0.31515758,1.90200481,0.02000597,0.05083517,0.31760991,0.94236253,0.01053359,0.11351605,0.49799636,0.64116563
0.32116058,1.80299008,0.01938177,0.05161155,0.30309670,0.88824012,0.01052022,0.11102865,0.47949496,0.60176973
0.32716358,1.71333227,0.01884100,0.05259797,0.29041293,0.83785585,0.01054443,0.10906565,0.46327244,0.56662059
0.33316658,1.63342345,0.01838148,0.05376806,0.27960055,0.79157178,0.01059938,0.10760531,0.44928453,0.53582724
0.33916958,1.56340593,0.01799772,0.05508734,0.27064847,0.74963661,0.01067713,0.10661047,0.43742515,0.50940874
0.34517259,1.50318437,0.01768139,0.05651411,0.26349566,0.71218558,0.01076885,0.10603013,0.42753390,0.48730069
0.35117559,1.45244441,0.01742181,0.05800078,0.25803569,0.67924389,0.01086520,0.10580149,0.41940523,0.46936359
0.35717859,1.41067703,0.01720648,0.05949537,0.25412248,0.65073327,0.01095663,0.10585242,0.41279909,0.45539249
0.36318159,1.37720767,0.01702172,0.06094326,0.25157703,0.62648132,0.01103375,0.10610425,0.40745268,0.44512785
0.36918459,1.35122910,0.01685329,0.06228909,0.25019490,0.60623334,0.01108765,0.10647476,0.40309268,0.43826713
0.37518759,1.33183682,0.01668706,0.06347869,0.24975414,0.58966603,0.01111024,0.10688131,0.39944765,0.43447696
0.38119060,1.31806580,0.01650953,0.06446103,0.25002343,0.57640264,0.01109448,0.10724386,0.39626003,0.43340545
0.38719360,1.30892729,0.01630842,0.06519005,0.25077010,0.56602893,0.01103470,0.10748793,0.39329723,0.43469437
0.39319660,1.30344451,0.01607311,0.06562630,0.25176782,0.55810950,0.01092671,0.10754726,0.39036148,0.43799091
0.39919960,1.30068610,0.01579500,0.06573836,0.25280372,0.55220375,0.01076798,0.10736610,0.38729791,0.44295862
0.40520260,1.29979611,0.01546775,0.06550391,0.25368468,0.54788114,0.01055767,0.10690113,0.38400062,0.44928725
0.41120560,1.30001981,0.01508747,0.06491047,0.25424269,0.54473507,0.01029663,0.10612277,0.38041646,0.45670132
0.41720860,1.30072426,0.01465270,0.06395577,0.25433905,0.54239512,0.00998734,0.10501598,0.37654645,0.46496690
0.42321161,1.30141341,0.01416438,0.06264770,0.25386744,0.54053713,0.00963377,0.10358054,0.37244476,0.47389669
0.42921461,1.30173703,0.01362568,0.06100388,0.25275576,0.53889095,0.00924123,0.10183065,0.36821529,0.48335299
0.43521761,1.30149358,0.01304173,0.05905093,0.25096672,0.53724567,0.00881612,0.09979410,0.36400616,0.49324862
0.44122061,1.30062708,0.01241932,0.05682334,0.24849736,0.53545224,0.00836572,0.09751094,0.36000225,0.50354570
0.44722361,1.29921833,0.01176653,0.05436222,0.24537739,0.53342345,0.00789793,0.09503166,0.35641625,0.51425244
0.45322661,1.29747105,0.01109233,0.05171375,0.24166676,0.53113162,0.00742099,0.09241520,0.35347864,0.52541797
0.45922961,1.29569383,0.01040622,0.04892764,0.23745230,0.52860395,0.00694323,0.08972663,0.35142702,0.53712560
0.46523262,1.29427877,0.00971776,0.04605544,0.23284392,0.52591606,0.00647284,0.08703480,0.35049534,0.54948476
0.47123562,1.29367793,0.00903628,0.04314905,0.22797030,0.52318407,0.00601768,0.08441000,0.35090357,0.56262204
0.47723862,1.29437869,0.00837052,0.04025916,0.22297443,0.52055555,0.00558506,0.08192164,0.35284808,0.57667166
0.48324162,1.29687916,0.00772835,0.03743407,0.21800904,0.51819995,0.00518167,0.07963630,0.35649346,0.59176606
0.48924462,1.30166486,0.00711657,0.03471850,0.21323224,0.51629885,0.00481343,0.07761588,0.36196579,0.60802677
0.49524762,1.30918735,0.00654074,0.03215282,0.20880327,0.51503654,0.00448544,0.07591621,0.36934787,0.62555621
0.50125063,1.31984591,0.00600513,0.02977242,0.20487873,0.51459124,0.00420200,0.07458601,0.37867641,0.64443065
0.50725363,1.33397266,0.00551263,0.02760741,0.20160909,0.51512738,0.00396657,0.07366619,0.38994130,0.66469472
0.51325663,1.35182156,0.00506485,0.02568248,0.19913575,0.51678903,0.00378187,0.07318960,0.40308682,0.68635744
0.51925963,1.37356131,0.00466215,0.02401704,0.19758848,0.51969480,0.00364986,0.07318105,0.41801466,0.70939019
0.52526263,1.39927208,0.00430379,0.02262551,0.19708323,0.52393404,0.00357189,0.07365770,0.43458850,0.73372615
0.53126563,1.42894569,0.00398806,0.02151777,0.19772043,0.52956452,0.00354875,0.07462968,0.45263969,0.75926146
0.53726863,1.46248860,0.00371249,0.02069961,0.19958343,0.53661131,0.00358069,0.07610078,0.47197383,0.78585759
0.54327164,1.49972719,0.00347402,0.02017339,0.20273726,0.54506671,0.00366758,0.07806937,0.49237760,0.81334473
0.54927464,1.54041441,0.00326918,0.01993856,0.20722754,0.55489109,0.00380890,0.08052920,0.51362552,0.84152581
0.55527764,1.58423719,0.00309428,0.01999221,0.21307943,0.56601424,0.00400379,0.08347022,0.53548633,0.87018090
0.56128064,1.63082384,0.00294559,0.02032952,0.22029672,0.57833718,0.00425108,0.08687919,0.55772849,0.89907148
0.56728364,1.67975099,0.00281948,0.02094417,0.22886094,0.59173408,0.00454929,0.09074019,0.58012461,0.92794448
0.57328664,1.73054957,0.00271253,0.02182859,0.23873049,0.60605419,0.00489661,0.09503486,0.60245469,0.95653583
0.57928964,1.78270974,0.00262166,0.02297412,0.24984001,0.62112374,0.00529087,0.09974244,0.62450810,0.98457347
0.58529265,1.83568477,0.00254417,0.02437103,0.26209980,0.63674762,0.00572953,0.10483958,0.64608428,1.01177969
0.59129565,1.88889420,0.00247778,0.02600844,0.27539565,0.65271112,0.00620960,0.11030001,0.66699242,1.03787320
0.59729865,1.94172649,0.00242064,0.02787423,0.28958894,0.66878160,0.00672765,0.11609395,0.68705037,1.06257084
0.60330165,1.99354201,0.00237135,0.02995472,0.30451735,0.68471033,0.00727973,0.12218758,0.70608291,1.08558932
0.60930465,2.04367668,0.00232888,0.03223449,0.31999610,0.70023478,0.00786138,0.12854236,0.72392007,1.10664731
0.61530765,2.09144706,0.00229252,0.03469604,0.33581993,0.71508123,0.00846761,0.13511449,0.74039546,1.12546813
0.62131066,2.13615727,0.00226185,0.03731958,0.35176577,0.72896822,0.00909295,0.14185442,0.75534530,1.14178317
0.62731366,2.17710822,0.00223666,0.04008282,0.36759624,0.74161063,0.00973146,0.14870662,0.76860816,1.15533637
0.63331666,2.21360925,0.00221684,0.04296080,0.38306384,0.75272464,0.01037679,0.15560954,0.78002578,1.16588970
0.63931966,2.24499207,0.00220233,0.04592592,0.39791581,0.76203335,0.01102234,0.16249590,0.78944492,1.17322957
0.64532266,2.27062683,0.00219307,0.04894799,0.41189960,0.76927322,0.01166127,0.16929329,0.79672042,1.17717397
0.65132566,2.28993951,0.00218891,0.05199445,0.42476861,0.77420078,0.01228673,0.17592505,0.80171910,1.17758002
0.65732866,2.30243010,0.00218958,0.05503075,0.43628825,0.77659971,0.01289193,0.18231154,0.80432454,1.17435151
0.66333167,2.30769045,0.00219468,0.05802080,0.44624191,0.77628769,0.01347037,0.18837164,0.80444215,1.16744585
0.66933467,2.30542086,0.00220363,0.06092759,0.45443665,0.77312290,0.01401592,0.19402446,0.80200451,1.15688003
0.67533767,2.29544426,0.00221571,0.06371389,0.46070842,0.76700966,0.01452303,0.19919125,0.79697617,1.14273488
0.68134067,2.27771718,0.00223006,0.06634307,0.46492662,0.75790300,0.01498684,0.20379742,0.78935789,1.12515738
0.68734367,2.25233647,0.00224572,0.06877992,0.46699768,0.74581180,0.01540331,0.20777448,0.77918972,1.10436041
0.69334667,2.21954135,0.00226169,0.07099150,0.46686765,0.73080045,0.01576934,0.21106198,0.76655272,1.08062000
0.69934967,2.17971040,0.00227698,0.07294805,0.46452363,0.71298864,0.01608282,0.21360923,0.75156914,1.05426974
0.70535268,2.13335342,0.00229070,0.07462374,0.45999402,0.69254952,0.01634266,0.21537682,0.73440079,1.02569268
0.71135568,2.08109849,0.00230212,0.07599745,0.45334755,0.66970616,0.01654889,0.21633778,0.71524586,0.99531085
0.71735868,2.02367482,0.00231076,0.07705337,0.44469124,0.64472652,0.01670253,0.21647839,0.69433410,0.96357304
0.72336168,1.96189218,0.00231646,0.07778148,0.43416729,0.61791710,0.01680566,0.21579870,0.67192065,0.93094119
0.72936468,1.89661802,0.00231946,0.07817792,0.42194913,0.58961565,0.01686133,0.21431249,0.64827887,0.89787629
0.73536768,1.82875339,0.00232049,0.07824517,0.40823681,0.56018332,0.01687344,0.21204692,0.62369250,0.86482447
0.74137069,1.75920888,0.00232080,0.07799204,0.39325187,0.52999643,0.01684675,0.20904185,0.59844759,0.83220387
0.74737369,1.68888188,0.00232221,0.07743356,0.37723197,0.49943845,0.01678674,0.20534873,0.57282453,0.80039328
0.75337669,1.61863612,0.00232715,0.07659069,0.36042542,0.46889232,0.01669955,0.20102933,0.54709079,0.76972278
0.75937969,1.54928440,0.00233870,0.07548991,0.34308591,0.43873357,0.01659190,0.19615415,0.52149446,0.74046722
0.76538269,1.48157536,0.00236052,0.07416270,0.32546749,0.40932425,0.01647104,0.19080083,0.49625916,0.71284248
0.77138569,1.41618441,0.00239690,0.07264491,0.30781996,0.38100805,0.01634470,0.18505238,0.47158023,0.68700493
0.77738869,1.35370921,0.00245268,0.07097614,0.29038487,0.35410645,0.01622107,0.17899550,0.44762266,0.66305380
0.78339170,1.29466933,0.00253318,0.06919901,0.27339209,0.32891609,0.01610875,0.17271896,0.42452045,0.64103628
0.78939470,1.23950976,0.00264412,0.06735845,0.25705693,0.30570714,0.01601674,0.16631204,0.40237758,0.62095503
0.79539770,1.18860749,0.00279151,0.06550098,0.24157800,0.28472259,0.01595443,0.15986321,0.38127031,0.60277734
0.80140070,1.14228043,0.00298152,0.06367402,0.22713552,0.26617829,0.01593158,0.15345893,0.36125060,0.58644550
0.80740370,1.10079768,0.00322030,0.06192516,0.21389016,0.25026352,0.01595823,0.14718265,0.34235045,0.57188755
0.81340670,1.06439004,0.00351383,0.06030150,0.20198227,0.23714180,0.01604467,0.14111394,0.32458673,0.55902781
0.81940970,1.03326001,0.00386771,0.05884897,0.19153139,0.22695186,0.01620129,0.13532785,0.30796635,0.54779646
0.82541271,1.00759022,0.00428696,0.05761168,0.18263605,0.21980838,0.01643847,0.12989431,0.29249128,0.53813762
0.83141571,0.98754969,0.00477579,0.05663123,0.17537352,0.21580261,0.01676636,0.12487770,0.27816331,0.53001548
0.83741871,0.97329738,0.00533741,0.05594606,0.16979979,0.21500242,0.01719466,0.12033637,0.26498826,0.52341820
0.84342171,0.96498285,0.00597378,0.05559078,0.16594941,0.21745205,0.01773235,0.11632236,0.25297936,0.51835938
0.84942471,0.96274392,0.00668544,0.05559551,0.16383536,0.22317137,0.01838739,0.11288097,0.24215989,0.51487708
0.85542771,0.96670157,0.00747131,0.05598527,0.16344896,0.23215472,0.01916639,0.11005050,0.23256480,0.51303070
0.86143072,0.97695273,0.00832858,0.05677937,0.16475967,0.24436953,0.02007432,0.10786189,0.22424154,0.51289589
0.86743372,0.99356132,0.00925260,0.05799089,0.16771515,0.25975477,0.02111420,0.10633851,0.21724988,0.51455801
0.87343672,1.01654857,0.01023681,0.05962627,0.17224136,0.27821952,0.02228685,0.10549588,0.21166113,0.51810464
0.87943972,1.04588334,0.01127280,0.06168502,0.17824297,0.29964170,0.02359070,0.10534166,0.20755656,0.52361756
0.88544272,1.08147326,0.01235037,0.06415962,0.18560413,0.32386733,0.02502169,0.10587558,0.20502547,0.53116505
0.89144572,1.12315757,0.01345770,0.06703555,0.19418966,0.35071026,0.02657319,0.10708968,0.20416279,0.54079470
0.89744872,1.17070219,0.01458156,0.07029163,0.20384671,0.37995278,0.02823618,0.10896864,0.20506647,0.55252733
0.90345173,1.22379755,0.01570763,0.07390050,0.21440704,0.41134690,0.02999938,0.11149033,0.20783478,0.56635246
0.90945473,1.28205940,0.01682082,0.07782935,0.22568971,0.44461657,0.03184955,0.11462659,0.21256355,0.58222525
0.91545773,1.34503254,0.01790571,0.08204084,0.23750438,0.47946061,0.03377195,0.11834408,0.21934339,0.60006541
0.92146073,1.41219736,0.01894697,0.08649418,0.24965495,0.51555641,0.03575077,0.12260535,0.22825697,0.61975757
0.92746373,1.48297868,0.01992979,0.09114633,0.26194355,0.55256421,0.03776965,0.12736992,0.23937634,0.64115344
0.93346673,1.55675623,0.02084039,0.09595327,0.27417468,0.59013165,0.03981229,0.13259546,0.25276021,0.66407505
0.93946973,1.63287620,0.02166641,0.10087119,0.28615933,0.62789867,0.04186297,0.13823875,0.26845127,0.68831908
0.94547274,1.71066293,0.02239728,0.10585764,0.29771897,0.66550225,0.04390704,0.14425672,0.28647337,0.71366174
0.95147574,1.78943007,0.02302456,0.11087251,0.30868906,0.70258095,0.04593134,0.15060704,0.30682878,0.73986388
0.95747874,1.86849057,0.02354219,0.11587879,0.31892221,0.73877914,0.04792453,0.15724865,0.32949521,0.76667597
0.96348174,1.94716494,0.02394662,0.12084301,0.32829049,0.77375061,0.04987722,0.16414190,0.35442304,0.79384274
0.96948474,2.02478747,0.02423685,0.12573543,0.33668714,0.80716170,0.05178203,0.17124830,0.38153248,0.82110713
0.97548774,2.10071041,0.02441439,0.13052983,0.34402734,0.83869382,0.05363343,0.17853007,0.41071102,0.84821368
0.98149075,2.17430608,0.02448310,0.13520308,0.35024825,0.86804550,0.05542743,0.18594937,0.44181119,0.87491105
0.98749375,2.24496740,0.02444892,0.13973438,0.35530816,0.89493400,0.05716117,0.19346726,0.47464898,0.90095409
0.99349675,2.31210741,0.02431958,0.14410425,0.35918510,0.91909671,0.05883237,0.20104257,0.50900290,0.92610529
0.99949975,2.37515822,0.02410418,0.14829349,0.36187472,0.94029251,0.06043877,0.20863072,0.54461411,0.95013606
1.00550275,2.43357042,0.02381278,0.15228195,0.36338794,0.95830318,0.06197740,0.21618267,0.58118769,0.97282804
1.01150575,2.48681332,0.02345597,0.15604751,0.36374826,0.97293509,0.06344409,0.22364394,0.61839519,0.99397449
1.01750875,2.53437704,0.02304441,0.15956508,0.36298915,0.98402137,0.06483283,0.23095410,0.65587869,1.01338225
1.02351176,2.57577653,0.02258849,0.16280590,0.36115154,0.99142437,0.06613540,0.23804647,0.69325630,1.03087418
1.02951476,2.61055812,0.02209794,0.16573723,0.35828162,0.99503869,0.06734114,0.24484846,0.73012910,1.04629219
1.03551776,2.63830843,0.02158156,0.16832231,0.35442919,0.99479453,0.06843679,0.25128232,0.76608941,1.05950092
1.04152076,2.65866554,0.02104705,0.17052084,0.34964641,0.99066125,0.06940675,0.25726637,0.80073022,1.07039184
1.04752376,2.67133196,0.02050091,0.17228984,0.34398726,0.98265102,0.07023333,0.26271684,0.83365538,1.07888756
1.05352676,2.67608862,0.01994841,0.17358491,0.33750752,0.97082217,0.07089738,0.26755001,0.86449039,1.08494619
1.05952976,2.67280925,0.01939368,0.17436185,0.33026534,0.95528212,0.07137902,0.27168474,0.89289317,1.08856523
1.06553277,2.66147397,0.01883982,0.17457859,0.32232220,0.93618945,0.07165856,0.27504519,0.91856449,1.08978488
1.07153577,2.64218134,0.01828920,0.17419717,0.31374426,0.91375503,0.07171744,0.27756357,0.94125759,1.08869027
1.07753877,2.61515778,0.01774362,0.17318593,0.30460393,0.88824183,0.07153938,0.27918288,0.96078656,1.08541239
1.08354177,2.58076371,0.01720465,0.17152145,0.29498142,0.85996340,0.07111134,0.27985931,0.97703306,1.08012762
1.08954477,2.53949562,0.01667391,0.16919050,0.28496622,0.82928081,0.07042452,0.27956436,0.98995102,1.07305562
1.09554777,2.49198380,0.01615330,0.16619151,0.27465831,0.79659813,0.06947523,0.27828642,0.99956920,1.06445565
1.10155078,2.43898549,0.01564531,0.16253577,0.26416903,0.76235651,0.06826556,0.27603175,1.00599132,1.05462145
1.10755378,2.38137370,0.01515314,0.15824811,0.25362138,0.72702699,0.06680380,0.27282483,1.00939381,1.04387493
1.11355678,2.32012182,0.01468085,0.15336706,0.24314981,0.69110237,0.06510472,0.26870808,1.01002121,1.03255880
1.11955978,2.25628495,0.01423342,0.14794455,0.23289937,0.65508825,0.06318952,0.26374081,1.00817943,1.02102881
1.12556278,2.19097836,0.01381668,0.14204501,0.22302430,0.61949370,0.06108554,0.25799771,1.00422710,1.00964565
1.13156578,2.12535428,0.01343726,0.13574405,0.21368597,0.58482188,0.05882572,0.25156663,0.99856541,0.99876719
1.13756878,2.06057777,0.01310239,0.12912674,0.20505031,0.55156081,0.05644788,0.24454612,0.99162674,0.98874125
1.14357179,1.99780265,0.01281966,0.12228558,0.19728480,0.52017476,0.05399384,0.23704252,0.98386264,0.97989930
